Malayalam,Hindi
പ്രമാണം,"प्रलेख, दस्तावेज़"
ഡോക്യുമെന്ററി തെളിവുകൾ,"दस्तावेज़ी साक्ष्य, प्रलेखी साक्ष्य"
ഡോംസ്‌ഡേ ബുക്ക്,"अंतिम निर्णय पुस्तक, क़यामत के दिन की पुस्तक"
കോൺസ്റ്റന്റൈന്റെ സംഭാവന,कॉन्सटेन्टाइन का दान
വിധി,"विधि, क़ानून"
സ്ത്രീധന രാജ്ഞി,राजमाता
ഡ്രാഗൺ,"ड्रेगून, घुड़सवार"
ഡ്രോമെഡേറിയൻ,साँडनी सवार
ഡ്രോമെഡറി,"साँडनी, मादा ऊँट"
ഡ്രോമണ്ട്,महा नौका
ഇരട്ട,द्वंद्व युद्ध
ഇരട്ട സഖ്യം,"डुअल अलाएँस, दोहरी संधि"
ഡ്യുവൽ എന്റന്റ്,ड्यूल आँताँत
ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ),"दोहरा शासन, दुहरी सरकार, द्वैध शासन"
ഡ്യൂക്ക്,ड्यूक
ഡുമ,ड्यूमा
വാമനാവതാരം,वामन अवतार
രാജവംശം,वंश
രാജവംശം,2. राजवंश
കഴുകൻ,गरूड़
മൂപ്പൻ,एल्डरमेन
ഏൾ,अर्ल
എർൾഡം,"अर्लपद, अर्लक्षेत्र"
ആദ്യകാല ഗുപ്തർ,"पूर्व गुप्त वंश, पूर्व गुप्त वंशीय राजा"
ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ,पूर्वकालीन (ऐतिहासिक) स्थल
ആദ്യകാല വേദകാലം,पूर्व वैदिक काल
എക്ലീസിയ,नागरिक सभा
തിരിച്ചടവിന്റെ ശാസന,"प्रत्यास्थापन धर्मादेश, प्रत्यास्थापनराजादेश, एडिक्ट ऑफ रेस्टिट्यूशन"
എട്ട് മടക്ക പാത,अष्टांगिक मार्ग
മൂപ്പന്മാർ,"चर्च अधिकारी, गिरजाधिकारी, प्रेसबीटर"
മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ),वयोवृद्ध राजविद्
എലിഫന്റ് ഗോഡ്,अंकुश
പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം,"ग्यारह वर्ष का आतंक राज्य, एकादश वर्षीय आतंक राज्य"
എലിസെ (=എലിസീ),एलीजे
എൻക്ലോഷർ പ്രസ്ഥാനം,बाड़ाबंदी आंदोलन
വിജ്ഞാനകോശം,पोप-परिपत्र
എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം,विश्वकोशकार आंदोलन
എന്റന്റെ,"आंतांत, सौहार्द"
എന്റെ ഹൃദയം,"दृढ़ सौहार्द, आंतांत कार्दिआल"
സിംഹാസനം,राज्यारोहण
പരിവാരം,"परिचारक गण, परिचर"
എഫോദ്,"वस्त्र, परिधान"
എഫോർ,"दंडाधीश, एफोर"
ഇതിഹാസ യുഗം,वीरयुग
ഇതിഹാസ നായകൻ,महाकाव्य-नायक
എപ്പിഗ്രാഫ്,पुरालेख
എപ്പിസ്കോപ്പസി,बिशपतंत्र
എപ്പിസ്കോപ്പ,विशप-पीठ
എപ്പിസോഡ്,घटना
യുഗം,युग
യുഗനിർമ്മാണ സംഭവം,युगांतरकारी घटना
യുഗനിർമ്മാതാവ്,युग-प्रवर्तक व्यक्ति
പേരുനാമം,नाम-स्रोत
ഇക്വറി,अश्वपाल
ഇക്വറി,2. एक्यरी
കുതിരസവാരി പ്രതിമ,अश्वारोही मूर्ति
യുഗം,"काल, संवत्"
എർഗസ്റ്റുലം,दास-कारागार
ദിവ്യബലി,यूखेरिस्त
ഇവാഞ്ചലിസം,"शुभ संदेशवाद, इंजीलवाद"
സുവിശേഷ പ്രസ്ഥാനം,इंजीली आंदोलन
സുവിശേഷകൻ,"इंजीली प्रचारक, इंजीलवादी"
എക്സാർച്ച്,एक्सार्क
എക്സിലാർക്ക്,"निष्कासितों का शासक, निर्वासितों का शासक"
ഫലാങ്കിസ്റ്റ്,फैलेंजवादी
പിതൃഭൂമി,() पितृभूमि
പിതൃഭൂമി,(2) स्वदेश
ഫെരിയേ,पर्व
ഫെറ്റിഷ്,जड़-पूजा
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,सामंती-क्षेत्र
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),"सामंतवाद, सामंतशाही"
ഫ്യൂഡൽ സമ്പ്രദായം,सामंती व्यवस्था
ഫ്യൂഡറി,सामंत
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),धर्मत्राता
ഫൈഫ്,जागीर
ഫീൽഡ് സിസ്റ്റം,क्षेत्र-व्यवस्था
പതിനഞ്ചാമത്തെ നികുതി,पंचदशांश कर
ചിത്ര തല,नाम मात्र का अध्यक्ष
ഫിൻ ഡി സൈക്കിൾ,अवसानमुखी शताब्दी
തീ തിന്നുന്നവൻ,फायर ईटर
അഞ്ച് മൈൽ നിയമം,पाँच मील अधिनियम
പതാക,"पताका, ध्वज"
ഫ്ലെമെൻ ഡയാലിസ്,जुपिटर के पुजारी
ഫ്ലമെൻ മാർട്ടിയാലിസ്,मार्स के पुजारी
ജ്വലിക്കുന്ന ടോർച്ച്,"दीप्त शिला, जलती मशाल"
പാർശ്വഭാഗം,"पार्श्व, बाजू"
ഫ്ലാങ്കിംഗ് ചലനം,"तुलुग़मा, पार्श्वग्राह"
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,उन्नतिशील सभ्यता
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,नदी संबंधी विश्वास
നാടോടി ദൈവം,"लोक-देवता, जन-देवता"
നാടോടി ദേവത,जन-देवी
നാടോടി ഓർമ്മ,लोक-स्मृति
നാടോടി മിത്ത് (=നാടോടിക്കഥ),लोक कथा
തീറ്റ കണ്ടെത്തുന്നു,रसदमारी धावा
ഫോറേ,धावा
മുൻഗാമി,"पुरखा, पूर्वज"
പൂർവ്വപിതാവ്,"पूर्वज, पुरखा"
മുൻഗാമി,पूर्वगामी
കൈവിട്ട പ്രതീക്ഷ,"जोखिम दल, अग्रदल"
രൂപീകരണ ഘട്ടം,निर्माण-अवस्था
കോട്ട,"किला, दुर्ग, गढ़"
കോട്ടകെട്ടൽ,क़िलाबंदी
ഉറപ്പുള്ള പട്ടണം,"प्राचीरयुक्त नगर, परकोटेवाला नगर"
കോട്ട,"दुर्ग, कोटला, गढ़ी"
ഫോർച്യൂണ,फॉर्चूना
ഫോറം റൊമാനം,रोमन फोरम
ഫ്രാൻസിസ്കൻ,फ्रांसिस श्रमण
ഫ്രാങ്ക്ലിൻ,मध्यवर्गीय ज़मींदार
സഹോദരീഹത്യ യുദ്ധം,भ्रातृघातक युद्ध
സ്വതന്ത്ര പള്ളി,"स्वतंत्र चर्च, अबद्ध गिरजा"
ഫ്രീഹോൾഡർ,"उन्मुक्त भूमिधर, स्वतंत्र माफीदार"
സ്വതന്ത്ര സൈനികൻ,() शस्त्रोपजीवी सैनिक
സ്വതന്ത്ര സൈനികൻ,(2) स्वच्छंद सैनिक
ഫ്രീമാൻ,() स्वाधीन नागरिक
ഫ്രീമാൻ,(2) पर्ण नागरिक
സൗജന്യ പ്രവേശനം,दस्तक
ഫ്രഞ്ച് വിപ്ലവം,फ्रांसीसी क्रांति
ഫ്രയർ,भिक्षु
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,फ्रिजी भृतक सैनिक
അതിർത്തിയിലെ മനുഷ്യൻ,सीमांतवासी व्यक्ति
ഗാലിയൻ,"दीर्घ नौपोत, दीर्घ नौका"
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),"फ्राँसीसी, गॉलीय व्यक्ति"
ഗാലിക്കനിസം,गैलीयवाद
ഗാരിസൺ,"दुर्ग सेना, गैरिसन"
ഗൗൾ,गॉल
ഗൗണ്ട്ലെറ്റ്,"() लौह हस्तक, धातु का दस्ताना"
ഗൗണ്ട്ലെറ്റ്,(2) हस्त-कवच
ഗസീബോ,() सावन-भादों
ഗസീബോ,(2) धारागृह
ഗസീബോ,(3) झरोखा
വംശാവലി ചരിത്രം,वंशावली-इतिहास
വംശാവലി രേഖ,"वंशावली-इतिहास, वंशावली अभिलेख"
വംശാവലി പട്ടിക,"वंशसारणी, वंशावली"
വംശാവലി വൃക്ഷം,वंश-वृक्ष
വംശാവലി,"वंशावली, वंश-वृक्ष"
വംശാവലി,2. वंशिकी
തലമുറ,पीढ़ी
വംശഹത്യ,"जन-संहार, जाति-संहार"
വിജാതീയൻ,() सामान्य जन
വിജാതീയൻ,(2) गैर यहूदी
വിജാതീയൻ,(3) ईसाई
വിജാതീയൻ,(4) मूर्त‍ि पूजक
ഗെട്ടോ,"() घेटो, यहूदी बस्ती"
ഗെട്ടോ,(2) पृथक बस्ती
ഗിബെറ്റ്,"टिकटी, फाँसी का तख्ता"
ഗിൽഡ് (=ഗിൽഡ്),श्रेणी
ഗ്ലാഡിയേറ്റർ,"खड्गमल्ल, असिक्रीड़क"
മഹത്തായ വിപ്ലവം,गौरवमय क्रांति
ഗോൾഡൻ ഹോർഡ്,तातारी महासंघ
മഹാസഖ്യം,"यूरोपीय सहबंध, यूरोपीय संश्रय"
ഗ്രാൻഡീ,अमीर
ഗ്രാൻഡ് സിഗ്നർ,() तुर्की का सुल्तान
ഗ്രാൻഡ് സിഗ്നർ,(2) महासामंत
മഹത്തായ ആഭ്യന്തരയുദ്ധം,महा गृहयुद्ध
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),(महात्मा बुद्ध का) महाभिनिष्क्रमण
ഗ്രേറ്റർ ഇന്ത്യ,बृहत्तर भारत
ഗ്രേറ്റ് ഹെല്ലസ്,बृहत यूनान
വലിയ സംഘം,ग्रेट होर्ड
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),महाभिनिष्क्रमण
വലിയ മുദ്ര,"राज-मुद्रा, राजा की मुहर"
വലിയ ട്രാക്ക്,महाप्रवासन
വലിയ വാഹനം,महायान
ചൈനീസ് വന്മതില്,"चीन की महाप्राचीर, चीन की विशाल दीवार"
ഗ്രേവ്,"पिंडलीत्राण, पिंडलीकवच"
ഗാർഡ് ചേംബർ,() रक्षक कक्ष
ഗാർഡ് ചേംബർ,(2) रक्षक चौकी
ഗാർഡ് ചേംബർ,(3) अस्थायी कारावास
ഗുപ്തർ,गुप्त वंश
ഹാജിയോഗ്രാഫി,() संत चरित संग्रह
ഹാജിയോഗ്രാഫി,(2) संत चरित लेखन
ഹാജിയോളജി,() संत चरित
ഹാജിയോളജി,(2) संत साहित्य
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,दीवाने ख़ास
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,"दीवाने आम, आम दरबार"
ഹാച്ച്മെന്റ്,"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका"
ഹീതൻ,() अवधर्मी
ഹീതൻ,"(2) क़ाफिर, बुतपरस्त"
ഹീതനിസം,देव-पूजा
ഹെഗിറ (ഹെജേര),हिज़र
ഹെല്ലനിസം,यूनानी संस्कृति
ഹെലോട്ട്,"भूमिदास, दास"
ഹെറാൾഡ്രി,कुल-चिह्रांकन कला
പൈതൃകം,विरासत
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,चित्रात्मक रेखीय अक्षर या प्रतीक
ഹൈറോഗ്ലിഫിക് ലിപി,चित्रात्मक लिपि
ഉയർന്ന പള്ളി,हाई चर्च
ഉയർന്ന ലാൻഡർ,हाई लैन्डर
ഹിന്ദുമതം,हिंदू धर्म
ചരിത്രകാരൻ,() इतिहासज्ञ
ചരിത്രകാരൻ,(2) इतिहासकार
ചരിത്രപരമായ ഭൗതികവാദം,ऐतिहासिक भौतिकवाद
ചരിത്ര യുഗം,ऐतिहासिक युग ऐतिहासिक काल
ചരിത്രപരമായ അതിർത്തി,ऐतिहासिक सीमांत
ചരിത്രകാരൻ,इतिहास-लेखक
ചരിത്രകാരൻ,2. इतिवृत्त लेखक
ചരിത്രരചന,इतिहास-लेखनकला
ചരിത്രരചന,2. इतिहास-लेखन
ചരിത്രം,इतिहास
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,हित्ती साम्राज्य
വിശുദ്ധ സഖ്യം,"पवित्र मैत्री, पवित्र सहबंध"
വിശുദ്ധ നഗരം,"() पुण्य पुरी, पवित्र नगर"
വിശുദ്ധ നഗരം,(2) होली सिटी
പുണ്യ സ്ഥലം,() पुण्य भूमि
പുണ്യ സ്ഥലം,(2) होली लैंड
ഹോളി ലീഗ്,"() होली लीग, पवित्र संघ"
ഹോളി ലീഗ്,"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।"
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य"
വിശുദ്ധ കടൽ,() पोप का अधिकार-क्षेत्र
വിശുദ്ധ കടൽ,(2) धर्ममंडल
വിശുദ്ധ യുദ്ധം,जिहाद
വിശുദ്ധ യുദ്ധം,2. धर्म-युद्ध
ആഭ്യന്തര സർക്കാർ,बर्तानिया सरकार
ഹോം ഗാർഡ്,"होम गार्ड, गृह रक्षक दल"
സ്വദേശം,स्वदेश
ഹോം റൂൾ,स्वशासन
ഹോം റൂൾ,होम रूल
കൂട്ടം,ओर्दु
കൂട്ടം,2. झुंड
ശത്രു രാജ്യം,विरोधी देश
ശത്രു ഭൂമി,शत्रु-प्रदेश
ചൂടുള്ള പിന്തുടരൽ,"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना"
വീട്,सदन
വീട്,2. घराना
പ്രജാസഭ,हाउस ऑफ कॉमन्स
ഹൗസ് ഓഫ് ലോർഡ്സ്,हाउस ऑफ लॉर्डस
പ്രതിനിധി സഭ,हाउस ऑफ रिप्रेजेन्टेटिव्स
ഹ്യൂഗനോട്ടുകൾ,"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट"
മാനവികത,"मानवतावाद, मानवता"
ഹ്യൂമനിസ്റ്റ്,मानव (ता) वादी
നൂറ് യെസ്സർ യുദ്ധം,शतवर्षीय युद्ध
ഹങ്കർ,"हंकर, अनुदारदली (य)"
ഇബാദത്ത് ഖാന (ആരാധനാലയം),"इबादतखाना, उपासना-गृह"
ഐക്കണോക്ലാസ്റ്റ്,"मूर्ति भंजक, बुतशिकन"
വിഗ്രഹാരാധകൻ,मूर्त्तिपूजक
ഇലാഹി യുഗം,"इलाही संवत्, इलाही काल"
നിയമവിരുദ്ധ യുദ്ധം,अवैध युद्ध
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,"अलंकृत पांडुलिपि, चमकदार पांडुलिपि"
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,सचित्र पांडुलिपि
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,2. सचित्र हस्तलेख
ഇമാം (ഇമ്മൂം),इमाम
ഇമാമത്ത്,इमाम-राज्य
ഇമാമത്ത്,2. इमाम पद
ഇമാംബരഃ,इमामबाड़ा
ഇംപീരിയൽ,"साम्राज्यिक, साम्राज्य संबंधी"
സാമ്രാജ്യത്വ നഗരം,साम्राज्यिक नगर
സാമ്രാജ്യത്വം,साम्राज्यवाद
സാമ്രാജ്യത്വ മുൻഗണന,साम्राज्यिक अधिमानात्मकता
അപ്രമാദിത്വം,दुःनीति
വഞ്ചകൻ,झूठा दावेदार; प्रतारक
തടവ്,कैद
തടവ്,2. कारावास
കടന്നുകയറ്റം,"क्षिप्र आक्रमण, अचानक हमला"
നുഴഞ്ഞുകയറ്റക്കാരൻ,"आक्रमणकारी, धावामार"
സ്വാതന്ത്ര്യം,स्वाधीनता
സ്വാതന്ത്യദിനം,स्वाधीनता-दिवस
ഇൻഡിപെൻഡൻസ് ഹാൾ,इंडिपेन्डेंस हाल
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),अमरीकी इंडियन
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,"भारतीय होम रूल लीग, इंडियन होम रूल लीग"
വ്യവസായ വിപ്ലവം,औद्योगिक क्रांति
അവിശ്വാസി,"क़ाफिर, अविश्वासी"
അവിശ്വാസി,"2. क़ाफिर, विधर्मी"
നുഴഞ്ഞുകയറ്റം,घुसपैठ
നുഴഞ്ഞുകയറ്റക്കാരൻ,घुसपैठिया
വിവരദാതാവ്,ज्ञापक
വിവരദാതാവ്,2. भेदिया
വിവരദാതാവ്,सूचनादाता
വിവരദാതാവ്,2. मुखबिर
പ്രവേശനം,प्रवेश
പ്രവേശനം,2. अंतः प्रवेश
പ്രവേശനം,3. प्रवेशाधिकार
താമസസ്ഥലം,निवास
നിവാസി,निवासी
അനന്തരാവകാശം,वंशागति
അനന്തരാവകാശം,2. उत्तराधिकार
അനന്തരാവകാശം,3. दाय
ലിഖിതം,"उत्कीर्ण लेख, अभिलेख"
ചിഹ്നം,लक्षण
പ്രവേശന ഉപകരണം,अधिमिलन-पत्र
സർക്കാരിന്റെ ഉപകരണം,इन्स्ट्रूमेंट ऑफ गवर्नमेंट
കലാപം (കലാപം),उपप्लव
വിമതൻ,उपप्लवी
കലാപം,विप्लव
കലാപം,2. परिद्रोह
സംയോജനം,"एकीकरण, समेकीकरण"
രേഖകളുടെ സമഗ്രത,अभिलेखों (रिकार्डों) की अविकलता
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,राज्यों की अखंडता
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),बुद्धिजीवी वर्ग
മദ്ധ്യസ്ഥത,"अंतःस्थता, बीच-बचाव"
മദ്ധ്യസ്ഥൻ,अंतःस्थ
ഇടനിലക്കാരൻ,मध्यस्थ
അന്തർദേശീയത,अंतर्राष्ट्रीयता
അന്തർദേശീയത,"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद"
അന്താരാഷ്ട്രവാദി,"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी"
ആഭ്യന്തര യുദ്ധം,अन्यान्यध्वंसी युद्ध
ഇന്റേണി,नज़रबंद व्यक्ति
ഇന്റേണി,2. स्थानबद्ध व्यक्ति
ഇന്റേണി ക്യാമ്പ്,युद्धबंदी शिविर
അന്തേവാസി,नज़रबंदी
അന്തേവാസി,2. स्थानबद्धता
അന്തേവാസി,3. नज़रबंदी का दंड
ഇന്റർന്യൂൺസിയോ,अंतरनंसियों
വ്യാഖ്യാതാവ്,दुभाषिया
വ്യാഖ്യാതാവ്,2. भाषान्तरकार
വ്യാഖ്യാതാവ്,3. व्याख्याकार
ഇടപെടൽ,"अंतः क्षेप, हस्तक्षेप"
ഇന്റസ്റ്റസി,निर्वसीयता
ഇൻറസ്റ്റേറ്റ്,"निर्वसीयती, इच्छा-पत्र रहित"
കുതന്ത്രം,"साजिश, षड़यंत्र"
നുഴഞ്ഞുകയറ്റക്കാരൻ,"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला"
നുഴഞ്ഞുകയറ്റക്കാരൻ,2. अतिक्रमी
നുഴഞ്ഞുകയറ്റം,बल-प्रवेश
അധിനിവേശം,आक्रमण
അധിനിവേശം,2. चढ़ाई
നിക്ഷേപിക്കുക,घेर लेना
നിക്ഷേപിക്കുക,2. खिलअत देना
നിക്ഷേപിക്കുക,3. मान प्रदान करना
നിക്ഷേപിക്കുക,4. पद प्रदान करना
നിക്ഷേപം,खिलअत देना
നിക്ഷേപം,2. पद-स्थापन
നിക്ഷേപം,3. मान-प्रदान
നിക്ഷേപ ചടങ്ങ്,मान-प्रदान समारोह
ദേശീയതയോടെ നിക്ഷേപിക്കുക,राष्ट्रीयता प्रदान करना
അജയ്യമായ അർമാഡ,अजेय आर्मेडा
ലംഘനം (സംസ്ഥാനത്തിന്റെ),राज्य की अनुल्लंघनीयता
ലംഘിക്കുന്ന അവസ്ഥ,अभेद्य राज्य
അഭേദ്യമായ കോട്ട,अभेद्य दुर्ग
ഇരുമ്പ് യുഗം,लौह युग
ഇരുമ്പു മറ,"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण"
ഇരുമ്പ് കാവൽ,"आयरन गार्ड, लौहरक्षक दल"
ഇരുമ്പ് റേഷൻ,"आपाती राशन, आपाती रसद"
ഇരുമ്പ് വശങ്ങൾ,आयरन साइड्स
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,लोहाग्रयुक्त बाण
ഇസ്ത്മിയൻ ഗെയിമുകൾ,इस्थिमियायी खेल
ജാനിസറി,"जांनिसार, तुर्की पैदल सैनिक"
കാവൽക്കാരൻ,द्वारपाल
കാവൽക്കാരൻ,2. फर्राश
ജാവലിൻ,"बरछी, बरछा"
ജിം ക്രോ നിയമങ്ങൾ,"जिम क्रो लॉ, जिम क्रो क़ानून"
ജിങ്കോ,उद्धत राष्ट्रवादी
ജിങ്കോ,2. जिंगो
ജിങ്കോ,"3. युयुत्सु, युद्धप्रिय"
ജിങ്കോയിസം,युयुत्सुवाद
സംയുക്ത പ്രവർത്തനം,संयुक्त कार्यवाही
സംയുക്ത നിയന്ത്രണം,संयुक्त नियंत्रण
ജോയിന്റ് ഒക്യുപെൻസി,"संयुक्त संधारण, संयुक्त दख़ल"
ജൂറി,जूरी
വെറും വ്യവഹാരം,न्यायोचित उद्देश्य
സൂക്ഷിക്കുക,अंतः कोट
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,पुरालेखपाल
കെറ്റിൽ-ഡ്രം,"नगाड़ा, नक्कारा"
പ്രധാന വാക്ക്,संकेत शब्द
രാജാവ്,राजा
രാജ്യം,"राज्य, राजा"
കിംഗ്ലെറ്റ്,क्षुद्र राज
കിംഗ് മേക്കർ,"भूपकर्त्ता, राजविधाता"
രാജത്വം,राजपद
രാജത്വം,2. राजतंत्र
അടുക്കള കാബിനറ്റ്,गुप्त सलाहकार
നൈറ്റ്,नाइट
രാജത്വം,नाइट पद
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,नाइट्स हॉसपिटेलर्स
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,नाइट्स ऑफ सेन्ट जॉन
നൈറ്റ് ടെംപ്ലർ,नाइट टेम्पलर
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),कू क्लक्स क्लान
കുമിൻതാങ്,"कोमिंतांग, कूमिंतांग"
അല്മായ,"सामान्य धर्मोपासक वर्ग, उपासक वर्ग"
ലാൻസ്,"भाला, कुंत"
ലാൻസർ,"भालाधारी, भालासवार, कुंतधारी"
പിന്നീട് ഗുപ്തർ,उत्तर गुप्तवंश
നിയമാനുസൃത അവകാശി,वैधा उत्तराधिकारी
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),अव्यवस्था
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),2. अराजकता
നിയമപ്രഭുക്കൾ,लॉ लॉर्डस
ഭക്തി നിയമം,(अशोक द्वार प्रवर्तित) धर्म
ലീഗ് ഓഫ് നേഷൻസ്,राष्ट्र संघ
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),() रिक्थ
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),(2) वसीयत संपदा
നിയമപരമായ അവകാശി,"वैध उत्तराधिकारी, कानूनी वारिस"
നിയമാനുസൃതം,पोपदूत
നിയമാനുസൃതം,2. लीगेट
നിയമാനുസൃതം,"3. प्रणिधि, मितार्थ दूत"
ഇതിഹാസം,आख्यान
ഇതിഹാസം,2. लेख
ലെജിയൻ,लीजन
ലെജിയൻ,2. सैन्य दल
ലീജിയൻ ഓഫ് ഓണർ,लीजन ऑफ ऑनर
ലെസ് മഹിമ (=ലെസെ മഹിമ),राजद्रोह
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,लघु राज्य
വിശ്വാസപത്രങ്ങൾ,प्रत्यय-पत्र
ലീജ്-പ്രഭു,सीमांत स्वामी
ലീജ് മനുഷ്യൻ,() सेवाबद्ध सामंत
ലീജ് മനുഷ്യൻ,"(2) परिचर, खिदमतगार"
ജീവപര്യന്തം തടവ്,आजीवन कारावास
വംശാവലി,वंश परम्परा
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,लिटिल इंग्लैंडर
ചെറിയ വാഹനം (=കുറവ് വാഹനം),हीनयान
തീരദേശ സംസ്ഥാനം,समुद्र तटवर्त्ती राज्य
ആരാധനക്രമങ്ങൾ,प्रार्थना-विधि
ആരാധനാക്രമം,प्रार्थना विधि
പ്രാദേശിക വിധേയത്വം,स्थानीय निष्ठा
തദ്ദേശ സ്വയംഭരണം,"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन"
നീണ്ട പാർലമെന്റ്,लौंग पार्लियामैंट
താഴ്ന്ന രാജ്യങ്ങൾ,"लो कंट्रीज़, निम्नतल देश"
വിശ്വസ്തൻ,निष्ठावान
സത്യസന്ധത,निष्ठा
മച്ചിയവെല്ലിയൻ നയം,मैकियाविली नीति
മാഗ്ന കാർട്ട,मेग्ना कार्टा
മാഗ്നം കൺസിലിയം,"मैगनम कान्सिलियम, उच्च परिषद्"
മലം നിരോധനം,राज्यवर्जित कृत्य
മന്ദമസ്,परमाधिदेश
ജനവിധി,अधिदेश
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;",अधिदेश वर्ग 'क'
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;",अधिदेश वर्ग 'ख'
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;",अधिदेश वर्ग 'ग'
മാൻഡേറ്റ് സിസ്റ്റം,अधिदेश पद्धति
നിർബന്ധിത സംസ്ഥാനം,अधिदेश प्राप्त राज्य
മാങ്കണൽ,"मेंगोनेल, प्रक्षेपास्त्र"
മാനിഫെസ്റ്റോ,घोषणा-पत्र
കുതന്ത്രങ്ങൾ,"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल"
മാൻ-ഓഫ്-വാർ,"युद्धपोत, जंगी जहाज"
മനോർ,"मेनर, सामंत-भूमि"
മനോർ,2. सामंत गढ़ी
മനുഷ്യശക്തി,"जनशक्ति, जन बल"
മനുഷ്യശക്തി,2. श्रमिक शक्ति
മനുമിഷൻ,दासत्वमुक्ति
മനുമിത്,दासत्व से मुक्ति
കൈയെഴുത്തുപ്രതി,हस्तलेख ग्रथ
കൈയെഴുത്തുപ്രതി,2. पांडुलिपि
കൈയെഴുത്തുപ്രതി,3. हस्तलिखित ग्रंथ
കൊള്ളക്കാരൻ,लुटेरा
മാരിടൈം ബെൽറ്റ്,"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र"
സമുദ്ര നാഗരികത,"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता"
സമുദ്ര പതാക,"समुद्री ध्वज, समुद्री पताका"
സമുദ്ര ശക്തികൾ,समुद्री शक्तियाँ
സമുദ്ര പരമാധികാരം,समुद्री प्रभुसत्ता
സമുദ്ര യുദ്ധം,समुद्री युद्ध
മാർക്വിസ്,मार्क्विस
