Punjabi,Marathi
ਅਦਾਲਤੀ ਸਰਕੂਲਰ,न्यायालयाचे परिपत्रक
ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ,न्यायालयीन शिष्टाचार
ਦਰਬਾਰੀ,दरबारी
ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ,कोर्ट ऑफ कॅसेशन
ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC),कोर्ट ऑफ डायरेक्टर्स (EIC)
ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ,मालकांचे न्यायालय
ਦਰਬਾਰੀ ਕਵੀ,दरबारी कवी
ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ,करार केला कॅमेरोनियन
ਤਾਜ,मुकुट
ਤਾਜ,मुकुट
ਤਾਜ,मुकुट
ਤਾਜ ਜ਼ਮੀਨ,मुकुट जमीन
ਤਾਜ ਜ਼ਮੀਨ,मुकुट जमीन
ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ,राजकुमार
ਕਰੂਸੇਡ,धर्मयुद्ध
ਕਰੂਸੇਡਰ,धर्मयुद्ध
ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ,क्रिप्टोग्राम
ਕੁਇਰਾਸ,कुइरास
ਕੁਇਰਾਸੀਅਰ,क्युरासियर
ਪੰਥ ਦੇਵਤਾ,पंथ देवता
ਕਰਿਆ,कुरिया
ਕਰਿਆ,कुरिया
ਜ਼ਾਰਵਾਦ,झारवाद
ਹਨੇਰਾ ਮਹਾਂਦੀਪ,गडद खंड
ਨਿਰਣੇ ਦਾ ਦਿਨ,न्यायाचा दिवस
ਨਿਰਣੇ ਦਾ ਦਿਨ,न्यायाचा दिवस
ਡੀਨ,डीन
ਦਹਾਕਾ,दशक
ਡੇਨਾਰੀਅਸ,दिनारियस
ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ,पदच्युत सम्राट
ਉਜਾੜ,उध्वस्त करा
ਬਰਬਾਦੀ,उध्वस्त
Dethrone,डिथ्रोन
ਡਾਇਡੇਮ,डायडेम
ਡਾਇਡੇਮ,डायडेम
ਡਾਇਡੇਮ,डायडेम
ਡਾਇਸੀਆ,डायशिया
ਡਿਕੈਸਟਰੀਅਮ,डिकॅस्टेरियम
ਦਿਲੁਵੀਆਵਾਦੀ,डिलुवालिस्ट
ਡਾਇਓਸਿਸ,बिशपच्या अधिकारातील प्रदेश
ਡਾਇਓਸਿਸ,बिशपच्या अधिकारातील प्रदेश
ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ),डायरेक्टरी (=निर्देशिका)
ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ),डायरेक्टरी (=निर्देशिका)
ਦਿਰਹਾਮ,दिरहाम
ਬੇਵਫ਼ਾ,अविश्वासू
ਬੇਵਫ਼ਾ,अविश्वासू
ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ,चूकीचा सिद्धांत
ਦਸਤਾਵੇਜ਼,दस्तऐवज
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,कागदोपत्री पुरावा
ਡੋਮੇਸਡੇ ਬੁੱਕ,डोम्सडे बुक
Constantine ਦਾ ਦਾਨ,कॉन्स्टंटाईनचे दान
ਕਿਆਮਤ,नशिबात
ਦਾਜ ਦੀ ਰਾਣੀ,डोगर राणी
ਡਰੈਗਨ,ड्रॅगन
ਡਰੋਮੇਡੇਰੀਅਨ,ड्रोमेडरियन
ਡਰੋਮੇਡਰੀ,ड्रोमेडरी
ਡਰੋਮੰਡ,ड्रोमंड
ਦੋਹਰਾ,दुहेरी
ਦੋਹਰਾ ਗਠਜੋੜ,दुहेरी युती
ਦੋਹਰੀ entente,दुहेरी entente
ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ),दुहेरी प्रणाली (= दुहेरी सरकार)
ਡਿਊਕ,सरदार
ਡੂਮਾ,ड्यूमा
ਬੌਣਾ ਅਵਤਾਰ,बटू अवतार
ਰਾਜਵੰਸ਼,राजवंश
ਰਾਜਵੰਸ਼,राजवंश
ਇੱਲ,गरुड
ਬਜ਼ੁਰਗ ਆਦਮੀ,मोठा माणूस
ਅਰਲ,अर्ल
ਅਰਲਡਮ,अर्लडम
ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ,लवकर गुप्त
ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ,प्रारंभिक (ऐतिहासिक) साइट
ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ,प्रारंभिक वैदिक काळ
ਉਪਦੇਸ਼ਕ,उपदेशक
ਬਹਾਲੀ ਦਾ ਹੁਕਮ,पुनर्स्थापना आदेश
ਅੱਠ ਗੁਣਾ ਮਾਰਗ,आठ पट मार्ग
ਬਜ਼ੁਰਗ,वडीलधारे
ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ),ज्येष्ठ राजकारणी (= genro)
ਹਾਥੀ ਬੱਕਰਾ,हत्तीचा गोडा
ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ,अकरा वर्षांचा जुलूम
ਐਲੀਸੀ (=ਐਲੀਸੀ),एलिसी (=एलिसी)
ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ,बंदिस्त चळवळ
ਐਨਸਾਈਕਲਿਕ,एनसायकिकल
ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ,विश्वकोशवादी चळवळ
ਐਂਟੇਨਟੇ,एंटेंट
ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ,एंटेंट कॉर्डियल
ਰਾਜਗੱਦੀ,सिंहासन
ਦਲ,दलाल
ਏਫ਼ੋਦ,एफोद
ਈਫੋਰ,एफोर
ਮਹਾਂਕਾਵਿ ਯੁੱਗ,महाकाव्य युग
ਮਹਾਂਕਾਵਿ ਹੀਰੋ,महाकाव्य नायक
ਐਪੀਗ੍ਰਾਫ,एपिग्राफ
ਐਪੀਸਕੋਪੇਸੀ,एपिस्कोपसी
ਐਪੀਸਕੋਪੇਟ,एपिस्कोपेट
ਪ੍ਰਸੰਗ,भाग
ਯੁਗ,युग
ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ,युग निर्माण करणारी घटना
ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ,युग निर्माण करणारा माणूस
ਉਪਨਾਮ,उपनाम
ਇਕਵੇਰੀ,इक्वरी
ਇਕਵੇਰੀ,इक्वरी
ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ,अश्वारूढ पुतळा
ਯੁੱਗ,युग
ਅਰਗਸਟੁਲਮ,एर्गस्टुलम
ਯੂਕੇਰਿਸਟ,युकेरिस्ट
ਈਵੈਂਜਲਿਜ਼ਮ,इव्हेंजेलिकलिझम
ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ,इव्हँजेलिकल चळवळ
ਪ੍ਰਚਾਰਕ,प्रचारक
Exarch,Exarch
Exilarch,Exilarch
ਫਲੰਗਿਸਟ,फालंगिस्ट
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,वडिलांची जमीन
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,वडिलांची जमीन
ਫੇਰੀਆ,फेरी
ਫੈਟਿਸ਼,फेटिश
ਜਾਗੀਰਦਾਰੀ,जहागीरदार धारण
ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ),सरंजामशाही (=सामंत व्यवस्था)
ਜਗੀਰੂ ਸਿਸਟਮ,सरंजामशाही व्यवस्था
ਜਾਗੀਰਦਾਰ,सामंत
ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ),फिदेई बचावकर्ता (=विश्वासाचा रक्षक)
Fief,फिफ
ਫੀਲਡ ਸਿਸਟਮ,फील्ड सिस्टम
ਪੰਦਰਵਾਂ ਟੈਕਸ,पंधरावा कर
ਚਿੱਤਰ ਸਿਰ,आकृती डोके
ਫਿਨ ਡੀ ਸੀਕਲ,फिन डी siecle
ਅੱਗ ਖਾਣ ਵਾਲਾ,आग भक्षक
ਪੰਜ ਮੀਲ ਐਕਟ,पाच मैल कायदा
ਝੰਡਾ,झेंडा
ਫਲੇਮੇਨ ਡਾਇਲਿਸ,फ्लेमेन डायलिस
ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ,फ्लेमेन मार्शियलिस
ਬਲਦੀ ਮਸ਼ਾਲ,ज्वलंत मशाल
ਫਲੈਂਕ,पार्श्वभाग
ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ,flanking चळवळ
ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ,भरभराट होत असलेली सभ्यता
ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ,प्रवाही विश्वास
ਲੋਕ ਦੇਵਤਾ,लोकदेवता
ਲੋਕ ਦੇਵੀ,लोकदेवता
ਲੋਕ ਯਾਦ,लोक स्मृती
ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ),लोककथा (=लोककथा)
ਚਾਰਾ,चारा
ਧੜਾਧੜ,धाड
ਪਹਿਲਾਂ ਤੋਂ,पूर्वापार
ਪੂਰਵਜ,पूर्वज
ਅਗਲਾ,अग्रदूत
ਉਦਾਸ ਉਮੀਦ,उदासीन आशा
ਰਚਨਾਤਮਕ ਪੜਾਅ,निर्मितीचा टप्पा
ਕਿਲਾ,किल्ला
ਕਿਲਾਬੰਦੀ,तटबंदी
ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ,तटबंदी असलेले शहर
ਕਿਲ੍ਹਾ,किल्ला
Fortuna,फॉर्च्युना
ਫੋਰਮ ਰੋਮਨਮ,फोरम रोमनम
ਫਰਾਂਸਿਸਕਨ,फ्रान्सिस्कन
ਫਰੈਂਕਲਿਨ,फ्रँकलिन
ਭਰਾਤਰੀ ਜੰਗ,भ्रातृसंहारक युद्ध
ਮੁਫ਼ਤ ਚਰਚ,मोफत चर्च
ਫਰੀਹੋਲਡਰ,फ्रीहोल्डर
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,फ्रीलान्स सैनिक
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,फ्रीलान्स सैनिक
ਫ੍ਰੀਮੈਨ,फ्रीमॅन
ਫ੍ਰੀਮੈਨ,फ्रीमॅन
ਫ੍ਰੀਪਾਸ,मोफत पास
ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ,फ्रेंच क्रांती
ਤਪੱਸਿਆ,तपस्वी
ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ,फ्रियाशियन भाडोत्री
ਸਰਹੱਦੀ ਆਦਮੀ,सीमावर्ती माणूस
ਗੈਲੀਓਨ,गॅलिओन
ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ),गॅलिकन (=गॅलिकनिस्ट)
ਗੈਲੀਕਨਵਾਦ,गॅलिकनिझम
ਗੈਰੀਸਨ,गॅरिसन
ਗੌਲ,गॉल
ਗੌਂਟਲੇਟ,गॉन्टलेट
ਗੌਂਟਲੇਟ,गॉन्टलेट
ਗਾਜ਼ੇਬੋ,गॅझेबो
ਗਾਜ਼ੇਬੋ,गॅझेबो
ਗਾਜ਼ੇਬੋ,गॅझेबो
ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ,वंशावळीचा इतिहास
ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ,वंशावळी रेकॉर्ड
ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ,वंशावळी सारणी
ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ,वंशावळीचे झाड
ਵੰਸ਼ਾਵਲੀ,वंशावळी
ਵੰਸ਼ਾਵਲੀ,वंशावळी
ਪੀੜ੍ਹੀ,पिढी
ਨਸਲਕੁਸ਼ੀ,नरसंहार
ਗ਼ੈਰ-ਯਹੂਦੀ,परराष्ट्रीय
ਗ਼ੈਰ-ਯਹੂਦੀ,परराष्ट्रीय
ਗ਼ੈਰ-ਯਹੂਦੀ,परराष्ट्रीय
ਗ਼ੈਰ-ਯਹੂਦੀ,परराष्ट्रीय
ਘੇਟੋ,वस्ती
ਘੇਟੋ,वस्ती
ਗਿੱਬਟ,गिबेट
ਗਿਲਡ (=ਗਿਲਡ),गिल्ड (=गिल्ड)
ਗਲੇਡੀਏਟਰ,ग्लॅडिएटर
ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ,गौरवशाली क्रांती
ਗੋਲਡਨ ਹੋਰਡ,गोल्डन हॉर्डे
ਮਹਾਨ ਗਠਜੋੜ,महाआघाडी
ਗ੍ਰੈਂਡੀ,ग्रँडी
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,ग्रँड सिग्नर
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,ग्रँड सिग्नर
ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ,महान गृहयुद्ध
ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ),महान प्रस्थान (बुद्धाचे)
ਗ੍ਰੇਟਰ ਇੰਡੀਆ,ग्रेटर इंडिया
ਮਹਾਨ Hellas,ग्रेट हेलास
ਮਹਾਨ ਭੀੜ,ग्रेट होर्डे
ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ),महान त्याग (=महान प्रस्थान)
ਮਹਾਨ ਸੀਲ,ग्रेट सील
ਮਹਾਨ ਟ੍ਰੈਕ,ग्रेट ट्रॅक
ਮਹਾਨ ਵਾਹਨ,उत्तम वाहन
ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ,चीनची महान भिंत
ਗ੍ਰੀਵ,ग्रीव्ह
ਗਾਰਡ-ਚੰਬਰ,गार्ड-चेंबर
ਗਾਰਡ-ਚੰਬਰ,गार्ड-चेंबर
ਗਾਰਡ-ਚੰਬਰ,गार्ड-चेंबर
ਗੁਪਤਾ,गुप्ता
ਹੈਜੀਓਗ੍ਰਾਫੀ,हॅगिओग्राफी
ਹੈਜੀਓਗ੍ਰਾਫੀ,हॅगिओग्राफी
ਹੈਜੀਓਲੋਜੀ,हॅगिओलॉजी
ਹੈਜੀਓਲੋਜੀ,हॅगिओलॉजी
ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,खाजगी प्रेक्षकांचा हॉल
ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,सार्वजनिक प्रेक्षकांचा हॉल
ਹੈਚਮੈਂਟ,हॅचमेंट
ਈਥਨ,हिथन
ਈਥਨ,हिथन
ਹੇਥਨਿਜ਼ਮ,हिथिनिझम
ਹੇਗੀਰਾ (ਹੀਜਰਾ),हेगिरा (हेजेरा)
ਹੇਲੇਨਿਜ਼ਮ,हेलेनिझम
ਹੇਲੋਟ,हेलोट
ਹੇਰਾਲਡਰੀ,हेरलड्री
ਵਿਰਾਸਤ,वारसा
ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ,चित्रलिपी रेखीय वर्ण
ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ,चित्रलिपी लिपी
ਉੱਚ ਚਰਚ,उच्च चर्च
ਉੱਚ ਲੈਂਡਰ,उंच लँडर
ਹਿੰਦੂ ਧਰਮ,हिंदू धर्म
ਇਤਿਹਾਸਕਾਰ,इतिहासकार
ਇਤਿਹਾਸਕਾਰ,इतिहासकार
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ,ऐतिहासिक भौतिकवाद
ਇਤਿਹਾਸਕ ਯੁੱਗ,ऐतिहासिक युग
ਇਤਿਹਾਸਕ ਸਰਹੱਦ,ऐतिहासिक सीमा
ਇਤਿਹਾਸਕਾਰ,इतिहासकार
ਇਤਿਹਾਸਕਾਰ,इतिहासकार
ਇਤਿਹਾਸਕਾਰੀ,इतिहासलेखन
ਇਤਿਹਾਸਕਾਰੀ,इतिहासलेखन
ਇਤਿਹਾਸ,इतिहास
ਹਿੱਟੀ ਸਾਮਰਾਜ,हिटाइट साम्राज्य
ਪਵਿੱਤਰ ਗਠਜੋੜ,पवित्र युती
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,पवित्र शहर
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,पवित्र शहर
ਪਵਿੱਤਰ ਧਰਤੀ,पवित्र भूमी
ਪਵਿੱਤਰ ਧਰਤੀ,पवित्र भूमी
ਹੋਲੀ ਲੀਗ,होली लीग
ਹੋਲੀ ਲੀਗ,होली लीग
ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ),पवित्र रोमन साम्राज्य (=द एम्पायर)
ਪਵਿੱਤਰ ਸਾਗਰ,पवित्र समुद्र
ਪਵਿੱਤਰ ਸਾਗਰ,पवित्र समुद्र
ਪਵਿੱਤਰ ਜੰਗ,पवित्र युद्ध
ਪਵਿੱਤਰ ਜੰਗ,पवित्र युद्ध
ਗ੍ਰਹਿ ਸਰਕਾਰ,गृह सरकार
ਹੋਮ ਗਾਰਡ,होमगार्ड
ਹੋਮਲੈਂਡ,जन्मभुमी
ਘਰੇਲੂ ਨਿਯਮ,घरचा नियम
ਹੋਮ ਰੂਲ,होम रूल
ਹੋਰਡ,होर्डे
Horde,होर्डे
ਦੁਸ਼ਮਣ ਦੇਸ਼,शत्रु देश
ਵਿਰੋਧੀ ਜ਼ਮੀਨ,प्रतिकूल जमीन
ਗਰਮ ਪਿੱਛਾ,गरम पाठलाग
ਘਰ,घर
ਘਰ,घर
ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼,हाऊस ऑफ कॉमन्स
ਲਾਰਡਸ ਦਾ ਘਰ,हाऊस ऑफ लॉर्ड्स
ਪ੍ਰਤੀਨਿਧ ਸਦਨ,प्रतिनिधीगृह
ਹਿਊਗਨੋਟਸ,Huguenots
ਮਾਨਵਵਾਦ,मानवतावाद
ਮਾਨਵਵਾਦੀ,मानवतावादी
ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ,शंभर येसर्स युद्ध
ਹੰਕਾਰ,हुंकार
ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ),इबादत खाना (पूजागृह)
ਆਈਕੋਨੋਕਲਾਸਟ,आयकॉनोक्लास्ट
ਮੂਰਤੀਕਾਰ,मूर्तिपूजक
ਇਲਾਹੀ ਯੁੱਗ,इलाही युग
ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ,बेकायदेशीर युद्ध
ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ,प्रकाशित हस्तलिखित
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,सचित्र हस्तलिखित
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,सचित्र हस्तलिखित
ਇਮਾਮ (ਇਮਾਮ),इमाम (इम्माम)
ਇਮਾਮਤ,इमामते
ਇਮਾਮਤ,इमामते
ਇਮਾਮਬਾਰਾ,इमामबारा
ਸ਼ਾਹੀ,शाही
ਸ਼ਾਹੀ ਸ਼ਹਿਰ,शाही शहर
ਸਾਮਰਾਜਵਾਦ,साम्राज्यवाद
ਸ਼ਾਹੀ ਤਰਜੀਹ,शाही प्राधान्य
ਅਵਿਵਸਥਾ,बेधडकपणा
ਪਾਖੰਡੀ,ढोंगी
ਕੈਦ,तुरुंगवास
ਕੈਦ,तुरुंगवास
ਘੁਸਪੈਠ,घुसखोरी
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,घुसखोर
ਸੁਤੰਤਰਤਾ,स्वातंत्र्य
ਅਜਾਦੀ ਦਿਵਸ,स्वातंत्र्यदिन
ਸੁਤੰਤਰਤਾ ਹਾਲ,इंडिपेंडन्स हॉल
ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ),भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ,इंडियन होम रूल लीग
ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ,औद्योगिक क्रांती
ਬੇਵਫ਼ਾਈ,काफिर
ਬੇਵਫ਼ਾਈ,काफिर
ਘੁਸਪੈਠ,घुसखोरी
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,घुसखोर
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,माहिती देणारा
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,माहिती देणारा
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,माहिती देणारा
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,माहिती देणारा
ਪ੍ਰਵੇਸ਼,प्रवेश
ਪ੍ਰਵੇਸ਼,प्रवेश
ਪ੍ਰਵੇਸ਼,प्रवेश
ਨਿਵਾਸ,वस्ती
ਵਾਸੀ,रहिवासी
ਵਿਰਾਸਤ,वारसा
ਵਿਰਾਸਤ,वारसा
ਵਿਰਾਸਤ,वारसा
ਸ਼ਿਲਾਲੇਖ,शिलालेख
ਨਿਸ਼ਾਨ,बोधचिन्ह
ਪਹੁੰਚ ਦਾ ਸਾਧਨ,प्रवेशाचे साधन
ਸਰਕਾਰ ਦਾ ਸਾਧਨ,शासनाचे साधन
ਬਗਾਵਤ (ਵਿਦਰੋਹ),बंड (बंड)
ਵਿਦਰੋਹੀ,बंडखोर
ਬਗਾਵਤ,बंड
ਬਗਾਵਤ,बंड
ਏਕੀਕਰਣ,एकत्रीकरण
ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ,रेकॉर्डची अखंडता
ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ,राज्यांची अखंडता
ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ),बुद्धिमत्ता (बुद्धिमान)
ਵਿਚੋਲਗੀ,मध्यस्थी
ਅੰਤਰਜਾਮੀ,मध्यस्थी करणारा
ਵਿਚੋਲਾ,मध्यस्थ
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,आंतरराष्ट्रीयवाद
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,आंतरराष्ट्रीयवाद
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ,आंतरराष्ट्रीयवादी
ਇੰਟਰਸੀਨ ਯੁੱਧ,परस्पर युद्ध
ਇੰਟਰਨੀ,इंटर्नी
ਇੰਟਰਨੀ,इंटर्नी
ਇੰਟਰਨੀ ਕੈਂਪ,इंटर्नी कॅम्प
ਨਜ਼ਰਬੰਦੀ,नजरबंदी
ਨਜ਼ਰਬੰਦੀ,नजरबंदी
ਨਜ਼ਰਬੰਦੀ,नजरबंदी
ਇੰਟਰਨਨਸੀਓ,Internuncio
ਦੁਭਾਸ਼ੀਏ,दुभाषी
ਦੁਭਾਸ਼ੀਏ,दुभाषी
ਦੁਭਾਸ਼ੀਏ,दुभाषी
ਦਖਲ,हस्तक्षेप
ਅੰਤਰਜਾਮੀ,Intestacy
ਇੰਟੇਸਟੇਟ,Intestate
ਸਾਜ਼ਸ਼,कारस्थान
ਘੁਸਪੈਠੀਏ,घुसखोर
ਘੁਸਪੈਠੀਏ,घुसखोर
ਘੁਸਪੈਠ,घुसखोरी
ਹਮਲਾ,आक्रमण
ਹਮਲਾ,आक्रमण
ਨਿਵੇਸ਼ ਕਰੋ,गुंतवणूक करा
ਨਿਵੇਸ਼ ਕਰੋ,गुंतवणूक करा
ਨਿਵੇਸ਼ ਕਰੋ,गुंतवणूक करा
ਨਿਵੇਸ਼ ਕਰੋ,गुंतवणूक करा
ਨਿਵੇਸ਼,गुंतवणूक
ਨਿਵੇਸ਼,गुंतवणूक
ਨਿਵੇਸ਼,गुंतवणूक
ਨਿਵੇਸ਼ ਸਮਾਰੋਹ,गुंतवणूक समारंभ
ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ,राष्ट्रीयत्वासह गुंतवणूक करा
ਅਜਿੱਤ ਆਰਮਾਡਾ,अजिंक्य आरमार
ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ),उल्लंघन (राज्याचे)
ਉਲੰਘਣਾ ਰਾਜ,उल्लंघन स्थिती
ਅਭੁੱਲ ਕਿਲ੍ਹਾ,अभेद्य किल्ला
ਲੋਹੇ ਦੀ ਉਮਰ,लोह वय
ਲੋਹੇ ਦਾ ਪਰਦਾ,लोखंडी पडदा
ਆਇਰਨ ਗਾਰਡ,लोखंडी रक्षक
ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ,लोखंडी शिधा
ਲੋਹੇ ਦੇ ਪਾਸੇ,लोखंडी बाजू
ਲੋਹੇ ਵਾਲਾ ਤੀਰ,लोखंडी टिपलेला बाण
ਇਸਥਮੀਅਨ ਗੇਮਾਂ,इस्थमियन खेळ
ਜੈਨੀਸਰੀ,जॅनिसरी
ਦਰਬਾਨ,रखवालदार
ਦਰਬਾਨ,रखवालदार
ਜੈਵਲਿਨ,भाला
ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ,जिम क्रो कायदे
ਜਿੰਗੋ,जिंगो
ਜਿੰਗੋ,जिंगो
ਜਿੰਗੋ,जिंगो
ਜਿੰਗੋਇਜ਼ਮ,जिंगोइझम
ਸਾਂਝੀ ਕਾਰਵਾਈ,संयुक्त कारवाई
ਸੰਯੁਕਤ ਕੰਟਰੋਲ,संयुक्त नियंत्रण
ਸੰਯੁਕਤ ਕਬਜ਼ਾ,संयुक्त वहिवाट
ਜਿਊਰੀ,ज्युरी
ਹੁਣੇ ਹੀ ਕਾਰਨ,फक्त कारण
ਰੱਖੋ,ठेवा
ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ,अभिलेखागाराचा रक्षक
ਕੇਤਲੀ-ਡਰੰਮ,केटल-ड्रम
ਮੁੱਖ ਸ਼ਬਦ,मुख्य शब्द
ਰਾਜਾ,राजा
ਰਾਜ,राज्य
ਕਿੰਗਲੇਟ,किंगलेट
ਕਿੰਗ ਮੇਕਰ,किंग मेकर
ਬਾਦਸ਼ਾਹਤ,राजेशाही
ਬਾਦਸ਼ਾਹਤ,राजेशाही
ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ,किचन कॅबिनेट
ਨਾਈਟ,नाइट
ਬਾਦਸ਼ਾਹਤ,राजत्व
ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ,Kinghts हॉस्पिटलर्स
ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ,सेंट जॉनचे शूरवीर
ਨਾਈਟ ਟੈਂਪਲਰ,नाइट टेम्पलर
Ku Klux Klan (KKK),कु क्लक्स क्लान (KKK)
ਕੁਮਿੰਟੰਗ,कुमिंतंग
ਲੋਕਾਈ,सामान्य
ਲਾਂਸ,लान्स
ਲੈਂਸਰ,लान्सर
ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ,नंतर गुप्ता
ਕਾਨੂੰਨੀ ਵਾਰਸ,कायदेशीर वारस
ਕੁਧਰਮ (=ਵਿਕਾਰ),अराजकता (=विकार)
ਕੁਧਰਮ (=ਵਿਕਾਰ),अराजकता (=विकार)
