Tamil,Odiya
தந்துகி விசை,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"காப்ஸ்யூல், காப்ஸ்யூல், காப்ஸ்யூல்","କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ |"
பிடிப்பு,ଧରିବା
கார்பன் 14 திட்டமிடல்,କାର୍ବନ 14 ଯୋଜନା
"முதன்மை புள்ளி, கார்டினல் எண், எண்ணிக்கை எண்","ପ୍ରାଇମ୍ ପଏଣ୍ଟ, କାର୍ଡିନାଲ୍ ନମ୍ବର, ଗଣନା ସଂଖ୍ୟା |"
கார்னோவின் தேற்றம்,କାର୍ନୋ ଥିଓରେମ୍ |
கேரியர்,ବାହକ
கார்ட்டீசியன் அச்சு,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
கார்ட்ரிட்ஜ்,କାର୍ଟ୍ରିଜ୍
"சோபானி (வி.), சோபானிபட் (பதிப்பு)","ସୋପାନି (ଭି।), ସୋପାନିପାଟ (ଏଡି।)"
ஈர்க்கப்பட்டார்,ଅନୁପ୍ରାଣିତ
"பேரழிவு, பேரழிவு","ବିପର୍ଯ୍ୟୟ, ବିପର୍ଯ୍ୟୟ |"
லிமிட்டர் டையோடு,ସୀମିତ ଡାୟୋଡ୍ |
"orthometer, cathetometer","ଅର୍ଥୋମିଟର, କ୍ୟାଥେଟୋମିଟର |"
கதீட்ரான்,କ୍ୟାଥେଟ୍ରନ୍ |
கேத்தோடு,କ୍ୟାଥୋଡ୍ |
கேஷன்,କେସନ୍
ஒளிரும் பக்கம்,ହାଲୁକା ପୃଷ୍ଠା |
கோட்டார்,କୋଟୋର |
"விளிம்பு, கவர், குறுக்குவெட்டு, அதிக எண், கவர்","ମାର୍ଜିନାଲ୍, କଭର୍, ଛକ, ସର୍ବୋଚ୍ଚ ସଂଖ୍ୟା, କଭର୍ |"
விண்ணுலகம்,ସ୍ୱର୍ଗୀୟ
செல்-நிலையான,କକ୍ଷ-ସ୍ଥିର |
சிமென்ட் லென்ஸ்,ସିମେଣ୍ଟେଡ୍ ଲେନ୍ସ |
கவனம்,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
சென்டிகிரேட்,ସେଣ୍ଟିଗ୍ରେଡ୍ |
சென்டிமீட்டர்,ସେଣ୍ଟିମିଟର |
சென்டிமீட்டர்-கிராம்-இரண்டாம் முறை,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"மத்திய, மத்திய","କେନ୍ଦ୍ରୀୟ, କେନ୍ଦ୍ରୀୟ"
மத்திய வள அலகு,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
மையம்,କେନ୍ଦ୍ର
சீரமைப்பு மையம்,ଶ୍ରେଣୀବଦ୍ଧ କେନ୍ଦ୍ର |
சராசரி கதிர்,ମଧ୍ୟମ କିରଣ
மையவிலக்கு,ସେଣ୍ଟ୍ରିପେଟାଲ୍ |
கரு,ନ୍ୟୁକ୍ଲିୟସ୍
பீங்கான்,ସିରାମିକ୍ |
c. கிராம். இருந்து. முறை,ଗ। ଗ୍ରାମ ଠାରୁ ପଦ୍ଧତି
தொடர் சிதைவு,କ୍ରମିକ କ୍ଷୟ |
"செல், அறை, அறை","କକ୍ଷ, କୋଠରୀ, କୋଠରୀ |"
"வாய்ப்பு, வாய்ப்பு, வாய்ப்பு","ସୁଯୋଗ, ସୁଯୋଗ, ସୁଯୋଗ |"
மாறி,ଭେରିଏବଲ୍
"கால்வாய், கால்வாய், கால்வாய், நீர்வழி","ଚ୍ୟାନେଲ, ଚ୍ୟାନେଲ, ଚ୍ୟାନେଲ, ଜଳପଥ |"
"சேனலைசேஷன், சேனலைசேஷன்","ଚ୍ୟାନେଲାଇଜେସନ୍, ଚ୍ୟାନେଲାଇଜେସନ୍ |"
"குழப்பம், கோளாறு","ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |"
"பாத்திரம், தன்மை, தன்மை","ଚରିତ୍ର, ଚରିତ୍ର, ଚରିତ୍ର"
"பண்பு, பண்பு, பண்பு, முழு, பண்பு","ବ character ଶିଷ୍ଟ୍ୟ, ବ istic ଶିଷ୍ଟ୍ୟ, ବ character ଶିଷ୍ଟ୍ୟ, ସମ୍ପୂର୍ଣ୍ଣ, ବ istic ଶିଷ୍ଟ୍ୟ |"
"கட்டணம், கட்டணம், கட்டணம், கட்டணம்","ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ"
சார்ஜர்,ଚାର୍ଜର
நிரப்பவும்,ପୁରଣ କର
சார்லஸ் சட்டம்,ଚାର୍ଲସ୍ ନିୟମ |
"விளக்கப்படம், விளக்கப்படம்","ଚାର୍ଟ, ଚାର୍ଟ"
பின்தொடர்தல்,ଅନୁସରଣ
"புறக்காவல் நிலையம், சேஸ்","ଆଉଟପୋଷ୍ଟ, ଖାସ୍ |"
"சோதனை, சோதனை","ପରୀକ୍ଷା, ପରୀକ୍ଷା"
இரசாயன,ରାସାୟନିକ
இரசாயன ஒளிர்வு,କେମିଲୁମାଇନ୍ସେନ୍ସ |
"ஷேவிங்ஸ், சிப்ஸ், சிப்ஸ்","ସେଭିଙ୍ଗ୍, ଚିପ୍ସ, ଚିପ୍ସ |"
வகுப்பு இல்லாத சோதனை,କ୍ଲାସ୍ ପରୀକ୍ଷା ନାହିଁ |
"மூச்சுத் திணறல் (குறைபாடு), மூச்சுத் திணறல்","ଚକ୍କର (ତ୍ରୁଟି), ଚକ୍କର |"
இடைப்பட்ட பெருக்கி,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
குழு இசை,ଗୋଷ୍ଠୀ ସଂଗୀତ |
வண்ணமயமான,କ୍ରୋମାଟିକ୍ |
நிறமி,pigmentation
நிறமி,pigmentation
நிறமி,pigmentation
குரோமடோகிராம்,କ୍ରୋମାଟୋଗ୍ରାମ୍ |
"நிறமானி, குரோமோமீட்டர்","କଲର୍ମିଟର, କ୍ରୋମୋମିଟର |"
குரோமோஃபோர்,କ୍ରୋମୋଫୋର |
"குரோமோஸ்பியர், குரோமோஸ்பியர்","କ୍ରୋମୋସଫର, କ୍ରୋମୋସଫର"
"கால வரைபடம், கால வரைபடம், கால வரைபடம்","କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍ |"
காலமானி,କ୍ରୋନୋମିଟର
"திரைப்படங்கள், திரைப்படங்கள்","ଚଳଚ୍ଚିତ୍ର, ଚଳଚ୍ଚିତ୍ର"
ஒளிப்பதிவு,ସିନେମାଟୋଗ୍ରାଫି |
"பூஜ்யம், மறைக்குறியீடு","ଶୂନ, ସାଇଫର୍"
மறுநிகழ்வு,ପୁନରାବୃତ୍ତି
சுற்று,ସର୍କିଟ
சுற்று,ସର୍କିଟରୀ
"வட்ட, வட்ட","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର |"
சுற்றுகிறது,ପ୍ରଚାର
"சுழற்சி, சுழற்சி","ପ୍ରଚାର, ପ୍ରଚାର"
சுழற்சி செய்பவர்,ସର୍କୁଲାର
சுற்றளவு,ପରିଧି
அணு எலக்ட்ரான்,ଆଣବିକ ଇଲେକ୍ଟ୍ରନ୍ |
பரிபு செயற்கைக்கோள்,paribhu ଉପଗ୍ରହ |
சிவில் அதிர்வெண் பட்டை,ନାଗରିକ ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |
"ஆடை, ஆக்கிரமிப்பு","ଭଣ୍ଡାର, ସ୍ଥାନ"
பத்திரம்,ବନ୍ଧନ
Klepeyron சமன்பாடு,କ୍ଲିପେରନ୍ ସମୀକରଣ |
"கிளாசிக், கிளாசிக், கிளாசிக்","କ୍ଲାସିକ୍, କ୍ଲାସିକ୍, କ୍ଲାସିକ୍ |"
"இடைவெளி, நீக்கம் (adj.)","ବ୍ୟବଧାନ, ଅପସାରଣ (adj।)"
பிளவு,ଖଣ୍ଡ ଖଣ୍ଡ
காலநிலை,ଜଳବାୟୁ
ஏற்ற,ଆରୋହଣ
"பைரோமீட்டர், மருத்துவ வெப்பமானி","ପାଇରୋମିଟର, ମେଡିକାଲ୍ ଥର୍ମୋମିଟର |"
கடிகார மின்னழுத்தம்,ଘଣ୍ଟା ଭୋଲଟେଜ୍ |
கடிகாரகடிகாரச்சுற்று,ଘଣ୍ଟା ବୁଲାଇ |
மூடிய சுற்று,ବନ୍ଦ ସର୍କିଟ |
மூடிய சுற்று தொலைக்காட்சி,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
"இறுக்கமாக நிரம்பிய, இறுக்கமாக நிரம்பிய","ଜୋରରେ ପ୍ୟାକ୍, ଜୋରରେ ପ୍ୟାକ୍ |"
நன்கு தொகுக்கப்பட்ட அமைப்பு,ଭଲ ପ୍ୟାକେଜ୍ ଗଠନ |
நெருங்கிய அணுகுமுறை,ନିକଟତମ ଉପାୟ |
சமீபத்திய பேக்,ସର୍ବଶେଷ ପ୍ୟାକ୍ ହୋଇଛି |
நெருக்கமான பார்வை,ଘନିଷ୍ଠ ଦୃଶ୍ୟ |
"மேகங்கள், மேகங்கள், மங்கல், புள்ளிகள்","ମେଘ, ମେଘ, ଅସ୍ପଷ୍ଟ, ଦାଗ |"
கொத்து,ଗୁଣ୍ଡ |
"கரடுமுரடான, கரடுமுரடான, கச்சா, தரமற்ற, சுத்திகரிக்கப்படாத","କଠିନ, କଠିନ, ଅଶୋଧିତ, ଅବ୍ୟବହୃତ, ଅପରିଷ୍କୃତ |"
மேக்ரோ படிக,ମାକ୍ରୋ ସ୍ଫଟିକ୍ |
"கடற்கரை, இலக்கு வீடு (ரேடார்)","ତଟ, ଟାର୍ଗେଟ୍ ହାଉସ୍ (ରାଡାର)"
"கவர், கோட், கோட், பூச்சு","ଆବରଣ, କୋଟ, କୋଟ, ଆବରଣ |"
"பூச்சு, பூச்சு, பூச்சு","ଆବରଣ, ଆବରଣ, ଆବରଣ |"
கோக்ஸ்,coax
"குறியீடு, அடையாளம், குறியீடு, குறியீடு, குறியீடு","କୋଡ୍, ଚିହ୍ନ, କୋଡ୍, କୋଡ୍, କୋଡ୍ |"
குறியிடப்பட்டது,କୋଡ୍ ହୋଇଛି
குறியீட்டு துடிப்பு,କୋଡିଂ ପଲ୍ସ |
குணகம்,ଗୁଣବତ୍ତା
கட்டுப்பாடு,ସଂଯମତା |
சஸ்பென்ஸ்,ସସପେନ୍ସ
"இணைப்பு, இணைவு","ଅନୁବନ୍ଧ, ଅନୁବନ୍ଧ"
"இணைக்கப்பட்ட, இணைக்கப்பட்ட","ଅନୁବନ୍ଧିତ, ସଂଲଗ୍ନ"
ஒற்றுமை,ମିଳନ
சன்சாஞ்சி,sansanji
ஜாதகம்,ରାଶିଫଳ
சுருண்டது,କୁଣ୍ଡେଇ
"சுருள், சுருள் கட்டிடம், சுருள்","କୋଇଲିଂ, କୋଇଲ୍ ବିଲଡିଂ, କୋଇଲିଂ |"
தட்டையானது,ଫ୍ଲାଟ
குளிர்,ଥଣ୍ଡା
குறைந்த வெப்பநிலை உமிழ்வுகள்,ନିମ୍ନ ତାପମାତ୍ରା ନିର୍ଗମନ |
துணை வெப்ப நியூட்ரான்கள்,ସବଥରମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ |
அழித்தல்,କ୍ଷୟ
"இணை, கிளை, கிளை","ବନ୍ଧକ, ଶାଖା, ଶାଖା |"
"ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர்","ସଂଯୋଜକ, ସଂଯୋଜକ, କଲେକ୍ଟର |"
சேகரிப்பு,ସଂଗ୍ରହ
"கூட்டு, மக்கள் தொகை","ସାମୂହିକ, ଜନସଂଖ୍ୟା"
"சேகரிப்பான், சேகரிப்பான், சேகரிப்பான்","ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
மோதும் துகள்,କଣିକା ଧକ୍କା |
இணையான,ସମାନ୍ତରାଳ |
"இணையான, ஒரே திசையில்","ସମାନ୍ତରାଳ, ଏକପାଖିଆ |"
இணைகரம்,ସମାନ୍ତରାଳ
சீரமைப்பு,ଶ୍ରେଣୀବଦ୍ଧତା |
சீரமைப்பு,ଶ୍ରେଣୀବଦ୍ଧତା |
"மோதல், மோதல், மோதல்","ଧକ୍କା, ଧକ୍କା, ଧକ୍କା |"
கூழ்,କୋଲଏଡ୍ |
"வண்ணமானி, நிறமானி","କଲର୍ମିଟର, କଲର୍ମିଟର |"
வண்ண குருட்டுத்தன்மை,ରଙ୍ଗ ଅନ୍ଧତା |
பாத்திரம்,ବର୍ଣ୍ଣ
"நிரல், நிரல்","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
"கமா, டஃப்ட், வால், வால்","କମା, ଟଫ୍ଟ, ଲାଞ୍ଜ, ଲାଞ୍ଜ |"
"சேர்க்கை, சேர்க்கை, குவிப்பு","ମିଶ୍ରଣ, ମିଶ୍ରଣ, ଜମା"
கூட்டு உயிர்,ମିଶ୍ରିତ ସ୍ ow ର
கூட்டு உயிர்,ମିଶ୍ରିତ ସ୍ ow ର
பொறுப்பு,ଦାୟିତ୍। |
எரிப்பு,ଜାଳ
வணிக ஃபெரைட்,ବାଣିଜ୍ୟିକ ଫେରାଇଟ୍ |
"பொதுவான, பொதுவான, பொதுவான, பொதுவான, பொதுவான","ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
தொடர்புகள்,ଯୋଗାଯୋଗ |
"திசைதிருப்பல், தரவு மாற்றம், வரிசைமாற்றம்","ଡାଇଭର୍ସନ, ଡାଟୁମ୍ ପରିବର୍ତ୍ତନ, ପର୍ମୁଟେସନ୍ |"
"கம்யூட்டர், கம்யூட்டர், கம்யூட்டர்","କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର |"
"ஒப்பீட்டாளர், ஒப்பிடுபவர்","ତୁଳନାକାରୀ, ତୁଳନାକାରୀ"
ஒப்பீடு,ତୁଳନା
"திசைகாட்டி, திசைகாட்டி, திசைகாட்டி","କମ୍ପାସ୍, କମ୍ପାସ୍, କମ୍ପାସ୍ |"
"இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை","ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା |"
"ஈடு செய், பழிவாங்கு","କ୍ଷତିପୂରଣ, ପ୍ରତିଶୋଧ"
"இழப்பீடு, இழப்பீடு, இழப்பீடு","କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ"
எதிர் நடவடிக்கைகள்,ପ୍ରତିବାଦ
"தொகுத்தல், விளக்கம்","ସଂକଳନ, ବ୍ୟାଖ୍ୟା"
"தொகுத்தல், விளக்கம்","ସଂକଳନ, ବ୍ୟାଖ୍ୟା"
நிரப்புத்தன்மை,ପରିପକ୍ୱତା
துணை,ସପ୍ଲିମେଣ୍ଟ
முழுமை,ସଂପୂର୍ଣ୍ଣ
முழுமையான செல்,ସଂପୂର୍ଣ୍ଣ କକ୍ଷ |
முழுமையான பண்பேற்றம்,ସଂପୂର୍ଣ୍ଣ ମୋଡ୍ୟୁଲେସନ୍ |
"சிக்கலான, சிக்கலான, தொகுப்பு","ଜଟିଳ, ଜଟିଳ, ପ୍ୟାକେଜ୍ |"
சிக்கலான அணு,ଜଟିଳ ପରମାଣୁ |
சிக்கலான செயல்பாடு,ଜଟିଳ କାର୍ଯ୍ୟ
வடிவம்,ଫର୍ମାଟ୍
சிக்கலான பொறிமுறை,ଜଟିଳ ଯନ୍ତ୍ର
பின்தொடர்தல்,ଅନୁସରଣ
"கூறு, தொடர்புடைய கூறு","ଉପାଦାନ, ସଂଯୁକ୍ତ ଉପାଦାନ |"
"இணைந்த, கலப்பு","ମିଶ୍ରିତ, ମିଶ୍ରିତ |"
"கலப்பு, கலப்பு, ஒருங்கிணைந்த, நிதி, கூட்டு","ମିଶ୍ରିତ, ମିଶ୍ରିତ, ମିଳିତ, ଅର୍ଥ, ଯ ound ଗିକ |"
அஸ்ரல் ஊசல்,ଆସ୍ରାଲ୍ ପେଣ୍ଡୁଲମ୍ |
"அமுக்கி (பதிப்பு), சுருக்கு (வி.)","ସଙ୍କୋଚନ (ଏଡି।), ସଙ୍କୋଚନ (v।)"
சுருக்கப்பட்டது,ସଙ୍କୋଚିତ
சுருக்கத்தன்மை,ସଙ୍କୋଚନତା |
சுருக்கக்கூடிய,ସଙ୍କୋଚନୀୟ
சுருக்கம்,ସଙ୍କୋଚନ
"அமுக்கி, அமுக்கி","ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |"
"காம்ப்டன் எலக்ட்ரான், எதிர் சமநிலை எலக்ட்ரான்","କମ୍ପପଟନ୍ ଇଲେକ୍ଟ୍ରନ୍, ସନ୍ତୁଳିତ ଇଲେକ୍ଟ୍ରନ୍ |"
கணக்கீடு,ଗଣନା
கணக்கீட்டு,ଗଣନା
"கணினி, கணினி, கணினி","କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର |"
குழிவான,ଅବତଳ
பைன்வெக்ஸ்,biconvex
"கவனம் செலுத்த, தடிமனாக, குவிய (adj.), குவிய (v.)","ଏକାଗ୍ର କରିବା, ମୋଟା ହେବା, ଏକାଗ୍ର କରିବା (adj।), ଏକାଗ୍ର କରିବା (v।)"
"குவிந்த, குவிந்த, குவிந்த","ଏକାଗ୍ର, ଏକାଗ୍ର, ଏକାଗ୍ର"
"செறிவு, செறிவு, செறிவு, செறிவு","ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |"
"ஒருமைய, குவிந்த","ମୋନୋସେଣ୍ଟ୍ରିକ୍, ଏକାଗ୍ର |"
கருத்து,ସଂକଳ୍ପ
கருத்துரு,ଧାରଣା
"நெருக்கம், தொடர்பு","ନିବିଡ଼ତା, ଯୋଗାଯୋଗ |"
ஒத்திசைந்த,ସୁସଂଗଠିତ |
"ஒரே நேரத்தில், பின்தங்கிய","ସମକକ୍ଷ, ଅନୁସରଣ"
"ஒடுக்கம், ஒடுக்கம்","ଘନୀଭୂତ, ଘନୀଭୂତ |"
"ஒடுங்க, திரவமாக்க, திரவமாக்க","ଘନୀଭୂତ କରିବା, ତରଳାଇବା, ତରଳାଇବା |"
"அமுக்கப்பட்ட, திரவமாக்கப்பட்ட, சுருக்கப்பட்ட","ଘନୀଭୂତ, ତରଳ, ସଙ୍କୋଚିତ |"
"மின்தேக்கி, மின்தேக்கி, சேகரிப்பான்","କଣ୍ଡେନ୍ସର, କ୍ୟାପେସିଟର, କଲେକ୍ଟର |"
"நிலை, நிலை, நிலை, நிலை, நிலை","ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା"
கடத்துத்திறன்,କଣ୍ଡକ୍ଟିଭିଟି
இயக்கி,ଡ୍ରାଇଭର |
ஓட்டுதல்,ଗାଡି ଚଳାଇବା |
கடத்துத்திறன்,କଣ୍ଡକ୍ଟିଭିଟି
விசுவாசம்,ବିଶ୍ୱସ୍ତତା
"கட்டமைப்பு, கட்டமைப்பு","ବିନ୍ୟାସ, ବିନ୍ୟାସ"
கட்டமைப்பு,ବିନ୍ୟାସ
குழப்பமான,କନଫୋକାଲ୍ |
"ஒற்றுமை, இருமுனையம், சமநிலை","ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକତା, ସମାନତା |"
"ஒத்த, ஒத்த","ସମାନ, ସମାନ |"
கூம்பு,conic
"இணைத்தல் (v.), இணைந்திருத்தல் (ver.)","conjugate (v।), conjugated (ver।)"
பக்கவாட்டு தொடர்புடையது,ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |
சங்கிலி தொடர்பான,ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |
இணைப்பு வரி,ସଂଯୋଜକ ରେଖା |
இணைப்பு,ସଂଯୋଗ
"ஸ்பான்சர், இணைப்பான்","ପ୍ରଯୋଜକ, ସଂଯୋଜକ |"
தொடர்ச்சியாக,ଲଗାତାର
புரவலர்,ପୃଷ୍ଠପୋଷକ
புரவலர்,ପୃଷ୍ଠପୋଷକ
"நிலைத்தன்மை, நிலைத்தன்மை, தடிமன், தடிமன்","ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |"
"இணக்கமான, எதிர்","ସୁସଙ୍ଗତ, ବିପରୀତ |"
உரையாடல்,ବାର୍ତ୍ତାଳାପ
உரையாடல்,ବାର୍ତ୍ତାଳାପ
ஸ்திரத்தன்மை,ସ୍ଥିରତା |
"நிலையான, நிலையான, அசையாத, மாறாத, சீரான","ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |"
கான்ஸ்டன்டன்,କନଷ୍ଟାଣ୍ଟାନ୍ |
தொடர்ச்சியான ஓட்டம்,କ୍ରମାଗତ ପ୍ରବାହ |
இணை எண்,କୋଭାରିଏଟ୍ ସଂଖ୍ୟା
சுற்றுகளின் சிறப்பியல்புகள்,ସର୍କିଟ୍ର ଗୁଣ |
விண்மீன் கூட்டம்,ନକ୍ଷତ୍ର
"கலவை, கலவை, உருவாக்கம்","ରଚନା, ରଚନା, ଗଠନ"
கட்டுப்படுத்தப்பட்ட வேகம்,ସୀମିତ ଗତି
கட்டுப்பாடு,ପ୍ରତିବନ୍ଧକ
குறுகிய,ସଂକୀର୍ଣ୍ଣ
நிலையான குறுக்கீடு,ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |
ஆற்றல் நுகரப்படும்,ଶକ୍ତି ଖର୍ଚ୍ଚ
"தொடுதல், தொடுதல், தொடுதல்","ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |"
"தொடர்பு, தொடர்பு","ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ"
மாசுபாடு,ପ୍ରଦୂଷଣ
"உள்ளடக்கம், பகுதி, பாதி","ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |"
"தொடர்ச்சி, தொடர்ச்சி","ନିରନ୍ତର, ନିରନ୍ତର |"
மாநில தொடர்ச்சி,ରାଜ୍ୟ ନିରନ୍ତର |
"தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான","ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |"
தொடர்ச்சி,ନିରନ୍ତର |
"சுருக்க, சுருக்க (ver.)","ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)"
சுருக்கு,ସଙ୍କୋଚନ
சுருக்கம்,ସଂକୋଚନ
எதிர் சுற்றுப்பாதை திசை,କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |
உறவினர் உடல்,ସମ୍ପର୍କୀୟ ଶରୀର
"மாறுபாடு, மாறுபாடு","ବିପରୀତ, ବିପରୀତ"
கட்டுப்பாடு,ନିୟନ୍ତ୍ରଣ
வெப்பச்சலனம்,ସଂକଳନ
அனுப்பும் பதவி,ପୋଷ୍ଟ ପଠାଇବା |
இரத்தக்குழாய்,ଭାସ୍କୁଲାର
வழக்கமான அணு எடை,ନିୟମିତ ପରମାଣୁ ଓଜନ |
"குவிய, குவிய","ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |"
"குவிதல், குவிதல்","ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |"
ஒன்றிணைக்கும் லென்ஸ்,ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |
"எதிர், எதிர்","ବିପରୀତ, ବିପରୀତ"
VICA மாறாக,VICA ବିପରୀତ |
மாற்றம்,ରୂପାନ୍ତର
மாற்றப்பட்டது,ରୂପାନ୍ତରିତ |
மாற்றி,ରୂପାନ୍ତରକାରୀ |
மாற்றத்தக்க லென்ஸ்,ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |
குவிந்த,ଉନ୍ମୁକ୍ତ
குவிவு,ସଂକଳନ
குவிந்த,ଉନ୍ମୁକ୍ତ
பைகான்வெக்ஸ்,biconvex
குளிரூட்டி,କୁଲାଣ୍ଟ
"குளிரூட்டி, குளிர்விப்பான்","ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍"
குளிரூட்டும் குழாய்,କୁଲିଜ୍ ଟ୍ୟୁବ୍ |
குளிர்ச்சி,ଥଣ୍ଡା
குளிரூட்டி,କୁଲାଣ୍ଟ
கூட்டுறவு நிகழ்வு,ସହଯୋଗୀ ଘଟଣା |
"ஒருங்கிணை, ஒருங்கிணை","ସଂଯୋଜନା, ସଂଯୋଜନା"
இயக்குனர் அச்சு,ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ
பிளானர்,ପ୍ଲାନାର୍ |
சமதளம்,ସମତଳତା |
"நகல், நகல், நகல்","କପି, କପି, କପି"
கோர்,ମୂଳ
மைய எலக்ட்ரான்,ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |
கோரியோலிஸ் முடுக்கம்,କୋରିଓଲିସ୍ ତ୍ୱରଣ |
கோரியோலிஸ் படை,କୋରିଓଲିସ୍ ଫୋର୍ସ |
"கிரிட், கரோனா","କିରିଟ୍, କରୋନା"
கொரோனா ஆஸ்திரேலிஸ்,corona australis
கரோனா பொரியாலிஸ்,କରୋନା ବୋରାଲିସ୍ |
சூரிய ஒளி,ସ ar ର ପ୍ରଜ୍ୱଳନ |
சிறுமணி,ଗ୍ରାନୁଲ୍ |
சிறுமணி,ଗ୍ରାନୁଲାର୍ |
"சரி, சரி","ସଠିକ୍, ସଠିକ୍"
திருத்தப்பட்ட,ସଂସୋଧିତ
"திருத்தம், திருத்தம்","ସଂଶୋଧନ, ସଂଶୋଧନ"
இணை உறவு,ସହ-ସମ୍ପର୍କ
"ஒத்துப்போக, ஒத்துப்போக","to correspond, to correspond"
சங்க விதிகள்,ସଙ୍ଗଠନର ନିୟମ |
துணை,ସାଥୀ
கொசைன் விதி,କୋସାଇନ୍ ନିୟମ |
விண்வெளி மிகுதி,ସ୍ଥାନ ପ୍ରଚୁରତା |
அண்டவியல்,ବ୍ରହ୍ମାଣ୍ଡ
விண்வெளி கதிர் வெடிப்பு,ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |
"விண்வெளிக் கதிர், காஸ்மிக் கதிர்","ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |"
விண்வெளி மழைப்பொழிவு,ସ୍ପେସ୍ ବୃଷ୍ଟି
விண்வெளி,ସ୍ଥାନ
அண்டவியல்,ବ୍ରହ୍ମାଣ୍ଡ
"அண்டவியல், அண்டவியல்","ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |"
விண்வெளி,ମହାକାଶଚାରୀ
விண்வெளி,ମହାକାଶଚାରୀ
"அண்டம், பிரபஞ்சம்","ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ"
கூலம்ப்,କୁଲମ୍ବ |
