Punjabi,Tamil
ਕੋਡਿੰਗ ਡੀਕੋਡਿੰਗ ਤਕਨੀਕ,குறியீட்டு டிகோடிங் நுட்பம்
ਕੋਡਿੰਗ ਗਲਤੀ,குறியீட்டு பிழை
ਕੋਡਿੰਗ ਰੇਟ,குறியீட்டு வீதம்
ਕੋਡਿੰਗ ਤਕਨੀਕ,குறியீட்டு நுட்பம்
ਕੁਸ਼ਲ,குணகம்
ਿਵਕਾਰ,கட்டாய
ਇਕਸਾਰ ਸੰਜੋਗ,ஒத்திசைவான பண்பேற்றம்
ਤਾਰ,சுருள்
ਸਹਿਕਾਰਤਾ,இணைந்து
Collapse ਹਿਣ,சரிவு
ਕੁਲੈਕਟਰ,ஆட்சியர்
ਕੁਲੈਕਟਰ ਮੌਜੂਦਾ,கலெக்டர் மின்னோட்டம்
ਅਧਾਰਿਤ ਚਾਲ ਨੂੰ ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ,அடிப்படை நடத்தைக்கு கலெக்டர்
ਕੁਲੈਕਟਰ-ਬੇਸ ਜੰਕਸ਼ਨ,கலெக்டர்-பேஸ் சந்தி
ਰੰਗ,நிறம்
ਰੰਗ ਵਿਸ਼ਲੇਸ਼ਕ,வண்ண பகுப்பாய்வி
ਰੰਗ ਸੰਤੁਲਨ,வண்ண சமநிலை
ਰੰਗ ਬਰਸਟ,வண்ண வெடிப்பு
ਰੰਗ ਚਾਰਟ,வண்ண விளக்கப்படம்
ਰੰਗ ਸੰਜਮ,வண்ண சேர்க்கை
ਰੰਗ ਸਥਿਰ,வண்ண மாறிலி
ਰੰਗ ਨਿਯੰਤਰਣ (ਕ੍ਰੋਮ ਨਿਯੰਤਰਣ),வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு)
ਰੰਗ ਡੂੰਘਾਈ,வண்ண ஆழம்
ਰੰਗ ਥਕਾਵਟ,வண்ண சோர்வு
ਰੰਗ ਫਿਲਟਰ,வண்ண வடிகட்டி
ਰੰਗ ਕਿੱਲਰ ਸਰਕਟ,வண்ண கொலையாளி சுற்று
ਰੰਗ ਰਿਸ਼ਤੇਦਾਰ,வண்ண கினெஸ்கோப்
ਰੰਗ ਮਿਕਸਰ,வண்ண கலவை
ਰੰਗ ਪੈਟਰਨ,வண்ண முறை
ਰੰਗ ਧਾਰਨਾ,வண்ண கருத்து
ਰੰਗ ਤਸਵੀਰ ਸਕਰੀਨ,வண்ண படத் திரை
ਰੰਗ ਸਪੇਸ,வண்ண இடம்
ਰੰਗ ਉਪ-ਸਮੂਹ,வண்ண துணைக் கேரியர்
ਰੰਗ ਦਾ ਤਾਪਮਾਨ,வண்ண வெப்பநிலை
ਰੰਗ ਸੰਚਾਰ,வண்ண பரிமாற்றம்
ਰੰਗ ਟਿ .ਬ,வண்ண குழாய்
ਰੰਗਤ,நிறம்
ਰੰਗਹੀਣ,நிறமற்ற
ਸੁਮੇਲ,சேர்க்கை
ਕੰਫਾਈਨਰ,காம்பினர்
ਸੰਚਾਲਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,இணைக்கும் செயல்முறை
ਜਲਣ,எரிப்பு
ਕਮਾਂਡ,கட்டளை
ਸ਼ੁਰੂ,தொடக்க
ਵਪਾਰਕ ਪ੍ਰਸਾਰਣ,வணிக ஒளிபரப்பு
ਵਪਾਰਕ ਟੈਲੀਵਿਜ਼ਨ,வணிக தொலைக்காட்சி
ਆਮ ਕੁਲੈਕਟਰ ਸਰਕਟ,பொதுவான கலெக்டர் சுற்று
ਸੰਚਾਰ,தொடர்பு
ਸੰਚਾਰ ਸੈਟੇਲਾਈਟ,தொடர்பு செயற்கைக்கோள்
ਕਮਿ Community ਨਿਟੀ ਰੇਡੀਓ ਕੇਂਦਰ,சமூக வானொலி மையம்
ਕਮਿ Community ਨਿਟੀ ਰੇਡੀਓ ਸਟੇਸ਼ਨ,சமூக வானொலி நிலையம்
ਕੌਮਪੈਕਟ ਡਿਸਕ (ਸੀਡੀ),சிறிய வட்டு (குறுவட்டு)
ਕੌਮਪੈਕਟ ਡਿਸਕ ਪਲੇਅਰ,காம்பாக்ட் டிஸ்க் பிளேயர்
ਰਚਨਾ,காம்பண்டர்
ਰਚਨਾ,வளர்ப்பது
ਅਨੁਕੂਲਤਾ,பொருந்தக்கூடிய தன்மை
ਅਨੁਕੂਲ,இணக்கமான
ਕੰਪਾਈਲਰ,கம்பைலர்
ਪੂਰਕ,நிரப்பு
ਪੂਰਕ ਟ੍ਰਾਂਸਟੋਰ,நிரப்பு டிரான்சிஸ்டர்
ਗੁੰਝਲਦਾਰ ਵੇਵ,சிக்கலான அலை
ਭਾਗ,கூறு
ਕੰਪੋਜ਼ਿਟ,கூட்டு
ਮਿਸ਼ਰਿਤ ਸਰਕਟ,கலப்பு சுற்று
ਮਿਸ਼ਰਿਤ ਡਿਜੀਟਲ,கூட்டு டிஜிட்டல்
ਕੰਪੋਜ਼ਿਟ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை
ਕੰਪੋਜ਼ਿਟ ਸਿਗਨਲ,கலப்பு சமிக்ஞை
ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ,கூட்டு வீடியோ
ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ ਸਿਗਨਲ,கலப்பு வீடியோ சமிக்ஞை
ਰਚਨਾ,கலவை
ਸੰਕੁਚਿਤ ਡੇਟਾ,சுருக்கப்பட்ட தரவு
ਸੰਕੁਚਿਤ ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,சுருக்கப்பட்ட டிஜிட்டல் வீடியோ
ਸੰਕੁਚਿਤ ਵੀਡੀਓ,சுருக்கப்பட்ட வீடியோ
ਸੰਕੁਚਨ,சுருக்க
ਕੰਪਰੈੱਸ ਆਰਟੀਫੈਕਟ,சுருக்க கலைப்பொருள்
ਕੰਪਰੈੱਸ ਖ਼ਤਰੇ,சுருக்க ஆபத்து
ਸੰਕੁਚਨ ਤਕਨੀਕ,சுருக்க நுட்பம்
ਕੰਪ੍ਰੈਸਰ,அமுக்கி
ਗਣਨਾ,கணக்கிடுங்கள்
ਕੰਪਿ computer ਟਰ,கணினி
ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਮਲਟੀਮੀਡੀਆ,கணினி அடிப்படையிலான மல்டிமீடியா
ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,கணனி செய்நிரலாக்கம்
ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ,கணினி தொழில்நுட்பம்
ਕਨਸੈਵ ਲੈਂਜ਼,குழிவான லென்ஸ்
ਮਾਹੌਲ,குழிவான கண்ணாடி
ਛੁਪਾਓ,மறைத்தல்
ਕੇਂਦਰਿਤ,செறிவு
ਧਿਆਨ ਟਿਕਾਉਣਾ,செறிவு
ਦਿਮਾਗੀ ਲੈਂਜ਼,செறிவு லென்ஸ்
ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ,மின்தேக்கி மைக்ரோஃபோன்
ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ,சமநிலையின் நிலை
ਸੰਚਾਲਨ,கடத்தல்
ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ,கடத்தல் மின்னோட்டம்
ਚਾਲਕਤਾ,கடத்துத்திறன்
ਕੰਡਕਟਰ,நடத்துனர்
ਕੌਨਫਿਗਰੇਸ਼ਨ,உள்ளமைவு
ਕੁਨੈਕਸ਼ਨ,இணைப்பு
ਕਨੈਕਟੀਵਿਟੀ,இணைப்பு
ਕੁਨੈਕਟਰ,இணைப்பு
ਇਕਸਾਰਤਾ,நிலைத்தன்மையும்
ਨਿਰੰਤਰ,தொடர்ந்து
ਕੰਸੋਲ,கன்சோல்
ਨਿਰੰਤਰ,மாறிலி
ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ,நிலையான வீச்சு
ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
ਕੰਟੇਨਰ ਫਾਰਮੈਟ,கொள்கலன் வடிவம்
ਗੰਦਗੀ,மாசுபாடு
ਸਮੱਗਰੀ,உள்ளடக்கம்
ਸੰਖੇਪ,தொடர்ச்சியான
ਨਿਰੰਤਰਤਾ,தொடர்ச்சி
ਨਿਰੰਤਰਤਾ ਬੂਥ,தொடர்ச்சியான சாவடி
ਨਿਰੰਤਰਤਾ ਨੋਬ,தொடர்ச்சியான குமிழ்
ਨਿਰੰਤਰ,தொடர்ச்சியான
ਨਿਰੰਤਰ ਚਾਪ,தொடர்ச்சியான வளைவு
ਨਿਰੰਤਰ ਵੇਵ,தொடர்ச்சியான அலை
ਕੋਠੇ ਦੀ ਲਾਈਨ,விளிம்பு வரி
ਕੁੱਲ ਯੋਜਨਾ,விளிம்பு திட்டம்
ਇਕਰਾਰਨਾਮਾ,ஒப்பந்த
ਸੁੰਗੜਨ,சுருள்
ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ,கான்ட்ராஸ்ட் விகிதம்
ਕੰਟਰੋਲ ਸਰਕਟ,கட்டுப்பாட்டு சுற்று
ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ,கட்டுப்பாட்டு மின்முனை
ਕੰਟਰੋਲ ਉਪਕਰਣ,கட்டுப்பாட்டு உபகரணங்கள்
ਕੰਟਰੋਲ ਗਰਿੱਡ,கட்டுப்பாட்டு கட்டம்
ਕੰਟਰੋਲ ਲਾਈਨ,கட்டுப்பாட்டு வரி
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,கட்டுப்பாட்டு குழு
ਕੰਟਰੋਲ ਰੂਮ,கட்டுப்பாட்டு அறை
ਕੰਟਰੋਲ ਟੇਬਲ,கட்டுப்பாட்டு அட்டவணை
ਕੰਟਰੋਲ ਟਾਵਰ,கட்டுப்பாட்டு கோபுரம்
ਕੰਟਰੋਲਰ,கட்டுப்படுத்தி
ਪਰਿਵਰਤਨ,ஒன்றிணைத்தல்
ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼,ஒருங்கிணைந்த லென்ஸ்
ਕਨਵਰਟਰ,மாற்றி
ਕਨਵੈਕਸ ਲੈਂਜ਼,குவிந்த லென்ஸ்
ਕਨਵੋਲਕ,மாற்றுதல்
ਕਨਵੀਸ਼ਨ ਕੋਡਡ,கன்வெர்யூஷன் குறியிடப்பட்டது
ਪੱਕਾ ਇੰਟਰਲੇਵ,மாற்றும் இடைக்கணிப்பு
ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ,மாற்றும் இடைக்கணிப்பு
ਕੂਕੀ,குக்கீ
ਕੂਕੀਅਰ,குக்கியர்
ਕੋਪ੍ਰੋਸੈਸਰ,கோப்ரோசசர்
ਰੱਸੀ,தண்டு
ਕੋਰੋਨਾ,கொரோனா
ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ,கொரோனா வெளியேற்றம்
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,தொடர்பு
ਕੋਸਾਈਨ ਭਾਗ,கொசைன் கூறு
ਕੋਸਾਈਨ ਵੇਵ,கொசைன் அலை
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ,அண்ட சத்தம்
ਕਾ counter ਂਟਰ,கவுண்டர்
ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ,எதிர் கடிகார திசையில்
ਕਪਲਰ,கப்ளர்
ਜੋੜੀ,இணைப்பு
ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ,இணைப்பு மின்தேக்கி
ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ,இணைப்பு நெட்வொர்க்
ਜੋੜਣ ਦਾ ਵਿਰੋਧ,இணைப்பு எதிர்ப்பு
ਸਹਿਕਾਰਤਾ,சக பிணைப்பு
ਕਵਰੇਜ,பாதுகாப்பு
ਕਰੈਸ਼,செயலிழப்பு
ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ,சிக்கலான இசைக்குழு
ਗੰਭੀਰ ਸਥਿਤੀ,சிக்கலான நிலை
ਨਾਜ਼ੁਕ,சிக்கலான இணைப்பு
ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ,சிக்கலான அதிர்வெண்
ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ,சிக்கலான அளவுரு
ਮਗਰਮੱਛ ਕਲਿੱਪ,முதலை கிளிப்
ਕਰਾਸ ਫੇਡਿੰਗ,குறுக்கு மறைதல்
ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ,குறுக்கு பண்பேற்றம்
ਕਰਾਸ ਟਾਕ,குறுக்கு பேச்சு
ਕਰਾਸਫੈਡ,கிராஸ்ஃபேட்
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,குறியாக்கவியல்
ਕ੍ਰਿਸਟਲ,படிக
ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ,படிக வடிகட்டி
Cue,கியூ
ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ,கியூ மதிப்பெண்கள்
ਕਯੂਅਰ ਡਿਵਾਈਸ,கியூயிங் சாதனம்
ਮੌਜੂਦਾ ਡਰੇਨ,தற்போதைய வடிகால்
ਮੌਜੂਦਾ ਮੀਟਰ,தற்போதைய மீட்டர்
ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ,மின்சார மின்மாற்றி
ਕਰਸਰ,கர்சர்
ਕਰਵ,வளைவு
ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ,அதிர்வெண் துண்டிக்கவும்
ਕਟਰ,கட்டர்
ਸਾਈਬਰ ਕੈਫੇ,கணணி மையம்
ਸਾਈਬਰ ਸੁਰੱਖਿਆ,சைபர் பாதுகாப்பு
ਸਾਈਬਰ ਸਪੇਸ,மின்வெளி
ਚੱਕਰ,மிதிவண்டி
ਚੱਕਰਵਾਤ,சுழற்சி
D.C. ਭਾਗ,டி.சி. கூறு
D.C. ਪਲੇਟ ਪਾਵਰ,டி.சி. தட்டு சக்தி
D.C. ਬਹਾਲੀ,டி.சி. மறுசீரமைப்பு
ਡੈਂਪਰ ਡਾਈਵਰ,டம்பர் டையோடு
ਗਿੱਲੇ,டம்பிங்
ਹਨੇਰ,இருள்
ਡਾਟਾ,தகவல்கள்
ਡਾਟਾ ਪ੍ਰਸਾਰਣ,தரவு ஒளிபரப்பு
ਡਾਟਾ ਸੰਕੁਚਨ,தரவு சுருக்க
ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ,தரவு துளையிடுதல்
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,தரவு குறியாக்கம்
ਡਾਟਾ ਫਾਈਲ,தரவு கோப்பு
ਡਾਟਾ ਹੈਂਡਲਿੰਗ,தரவு கையாளுதல்
ਡਾਟਾ ਮਾਈਨਿੰਗ,தரவு சுரங்க
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,தகவல் செயல்முறை
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,தரவு செயலி
ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
ਡਾਟਾ ਸੇਵਾ,தரவு சேவை
ਡਾਟਾ ਸ਼ੀਟ,தரவுத்தாள்
ਡਾਟਾ ਸਟੋਰੇਜ,தரவு சேமிப்பு
ਡਾਟਾ ਸਟ੍ਰੀਮ,தரவு ஸ்ட்ரீம்
ਡਾਟਾ ਤਬਦੀਲੀ,தரவு மாற்றம்
ਡਾਟਾ ਸੰਚਾਰ,தரவு பரிமாற்றம்
ਡਾਟਾਬੇਸ,தரவுத்தளம்
ਡੈਟਾਕਾਸਟਿੰਗ,டேட்டா காஸ்டிங்
ਡਾਟਾਗ੍ਰਾਮ,டேட்டாகிராம்
ਡੀ ਬੀ ਮੀਟਰ,டிபி மீட்டர்
ਮਰੇ ਹਵਾ,இறந்த காற்று
ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ,இறந்த குறுகிய சுற்று
ਮਰੇ ਹੋਏ ਸਥਾਨ,இறந்த இடம்
ਡੈੱਡਲਾਕ,முட்டுக்கட்டை
ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ,பிழைத்திருத்த திட்டம்
ਡੀਬੱਗਿੰਗ,பிழைத்திருத்தம்
ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ,ஒலியின் சிதைவு
ਡੈਸੀਬੈਲ (ਡੀ ਬੀ),டெசிபல் (டி.பி.)
ਦਸ਼ਮਲਵ,தசம
ਦਸ਼ਮਲਵ ਕੋਡ,தசம குறியீடு
ਦਸ਼ਮਲਵ ਅੰਕ,தசம இலக்க
ਸਮਝਦਾਰੀ,புரிந்துகொள்ளுதல்
ਡੀਕੋਡਰ,டிகோடர்
ਡੀਕੋਡਿੰਗ,டிகோடிங்
ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
ਕੰਪੋਪ੍ਰੈਸ਼ਨ,டிகம்பரஷ்ஷன்
ਬਰਖਾਸਤ ਕਰਨਾ,துண்டித்தல்
ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ,துண்டிப்பு சுற்று
ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ,பிணைப்பு நெட்வொர்க்
ਡਿਕ੍ਰਿਪਸ਼ਨ,மறைகுறியாக்கம்
ਸਮਰਪਿਤ ਲਾਈਨ,அர்ப்பணிக்கப்பட்ட வரி
ਡੀ-ਏਮਬਿੰਗ,டி-என்டிங்
ਡੀ-ਜ਼ੋਰ,டி-எம்பேசிஸ்
ਮੂਲ,இயல்புநிலை
ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ,தரத்தில் குறைபாடு
ਨੁਕਸਦਾਰ,குறைபாடுள்ள
ਨੁਕਸ ਇਕਾਈ,குறைபாடுள்ள அலகு
ਪਰਿਭਾਸ਼ਾ,வரையறை
ਘਟੀ,விலகல்
ਵਿਗਾੜਨਾ,சிதைவு
ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ,Defragmentation
ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ,டி-காஸிங் சுருள்
ਡਿਗਰੀ,பட்டம்
ਡੀ-ਇੰਟਰਲੇਵਰ,டி-இன்டர்லீவர்
ਦੇਰੀ ਲਾਈਨ,தாமதக் கோடு
ਦੇਰੀ ਦਾ ਸਮਾਂ,தாமத நேரம்
ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ,தாமதமான பிரேம் நினைவகம்
ਦੇਰੀ ਸਕੈਨਿੰਗ,தாமதமாக ஸ்கேனிங்
ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ,தாமதமான ஒத்திசைவு சமிக்ஞை
ਡਿਲਿਵਰੀ,டெலிவரி
ਡਿਲਿਵਰੀ ਸਿਸਟਮ,விநியோக அமைப்பு
ਮੁਆਵਜ਼ਾ,டெமோடுலேஷன்
ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ,டெமோடுலேட்டர் அட்டை
ਡੈਮਟਲਿਪਰ,டெமுல்டிப்ளெக்சர்
ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ,வயலின் ஆழம்
ਉਤਰਦਾ,இறங்கு
ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ,வடிவமைப்பு விவரக்குறிப்பு
ਡੈਸਕਟਾਪ,டெஸ்க்டாப்
ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ,கண்டறிதல் வெளியீடு
ਭਟਕਣਾ,விலகல்
ਜੰਤਰ,சாதனம்
ਡਿਵਾਈਸ ਡਰਾਈਵਰ,சாதன இயக்கி
ਨਿਦਾਨ,பரிசோதனை
ਚਿੱਤਰ,வரைபடம்
ਵਾਰਤਾਲਾਪ ਟਰੈਕ,உரையாடல் டிராக்
ਡੁਬਨੇਲ ਮੋਡ,விட்டம் பயன்முறை
ਡਾਇਮੰਡ ਸਟਾਈਲਸ,டயமண்ட் ஸ்டைலஸ்
ਡਾਇਆਫ੍ਰਾਮ,உதரவிதானம்
ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ,உதரவிதான உறிஞ்சி
ਡਿਚੋਟਿਕ ਸੁਣਨਾ,டைகோடிக் கேட்பது
ਡਾਈਡੈਕਟਿਕ,மின்கடத்தா
ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ,மின்கடத்தா இடைவெளி- கீழே
ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ,மின்கடத்தா இழப்பு
ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,வேறுபாடு அதிர்வெண்
ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
ਅੰਤਰ ਟੋਨ,வித்தியாசமான தொனி
ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ,வேறுபட்ட பெருக்கி
ਵੱਖਰਾ,மாறுபாடு
ਵੱਖਰੇ ਲਾਭਕਾਰ,டிஃப்பியூசர்
ਅੰਕ,இலக்கு
ਡਿਜੀਟਲ,டிஜிடல்
ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ,டிஜிட்டல் கலைப்பொருள்
ਡਿਜੀਟਲ ਆਡੀਓ,டிஜிட்டல் ஆடியோ
ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ,டிஜிட்டல் ஆடியோ வடிகட்டி
ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ,டிஜிட்டல் ஆடியோ பணி நிலையம்
ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ,எண்ணியல் படக்கருவி
ਡਿਜੀਟਲ ਕੰਪਿਟਰ,டிஜிட்டல் கணினி
ਡਿਜੀਟਲ ਡਾਟਾ,டிஜிட்டல் தரவு
ਡਿਜੀਟਲ ਸੰਪਾਦਨ,டிஜிட்டல் எடிட்டிங்
ਡਿਜੀਟਲ ਐਕਸਟਰ,டிஜிட்டல் உற்சாகம்
ਡਿਜੀਟਲ ਫਿਲਟਰ,டிஜிட்டல் வடிகட்டி
ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ,டிஜிட்டல் பிரேம் ஒத்திசைவு
ਡਿਜੀਟਲ ਵਿਰਾਸਤ,டிஜிட்டல் பாரம்பரியம்
ਡਿਜੀਟਲ ਚਿੱਤਰ,டிஜிட்டல் படம்
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,டிஜிட்டல் நூலகம்
ਡਿਜੀਟਲ ਮੀਟਰ,டிஜிட்டல் மீட்டர்
ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ,டிஜிட்டல் பண்பேற்றம்
ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ,டிஜிட்டல் மல்டிபிளக்ஸ்
ਡਿਜੀਟਲ ਨੈਟਵਰਕ,டிஜிட்டல் நெட்வொர்க்
ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ,டிஜிட்டல் வெளியீடு
ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ,டிஜிட்டல் பிளேபேக்
ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ),டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ,டிஜிட்டல் பதிவு
ਡਿਜੀਟਲ ਇਨਕਲਾਬ,டிஜிட்டல் புரட்சி
ਡਿਜੀਟਲ ਸਿਗਨਲ,டிஜிட்டல் சிக்னல்
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ),டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி)
ਡਿਜੀਟਲ ਦਸਤਖਤ,டிஜிட்டல் கையொப்பம்
ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ,டிஜிட்டல் தொழில்நுட்பம்
ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ,அனலாக் மாற்றி டிஜிட்டல்
ਡਿਜੀਟਲ ਵੀਡੀਓ,டிஜிட்டல் வீடியோ
ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ,டிஜிட்டல் வோல்ட்மீட்டர்
ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ,டிஜிட்டல் மயமாக்கல்
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,டிஜிட்டல் மயமாக்கல்
ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,டிஜிட்டல் செய்யப்பட்ட வீடியோ
ਡਿਡੀਕਿਜ਼ਰ,டிஜிட்டல்சர்
ਮੱਧਮ,மங்கலான
ਮਾਪ,பரிமாணம்
ਮੱਧਮ,மங்கலான
Dieode,டையோடு
ਡੁਬੋ,டிப்
ਡੀਪਲੈਕਸਰ,டிப்ளெக்ஸர்
ਡਿਪੋਲ ਐਂਟੀਨਾ,இருமுனை ஆண்டெனா
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ,நேரடி ஒளிபரப்பு
ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ),நேரடி மின்னோட்டம் (டி சி)
ਸਿੱਧੀ ਪਿਕ ਅਪ,நேரடி எடுப்பது
ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ,நேரடி வாசிப்பு கருவி
ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ,நேரடி பதிவு
ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,திசை ஆண்டெனா
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ,திசை கப்ளர்
ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,திசை மைக்ரோஃபோன்
ਡਾਇਰੈਕਟਿਟੀ,வழிகாட்டுதல்
ਡਾਇਰੈਕਟਰੀ,அடைவு
ਅਯੋਗ,முடக்கவும்
ਡਿਸਕ ਐਂਟੀਨਾ,வட்டு ஆண்டெனா
ਅਸਾਤ ਸਟੋਰੇਜ,வட்டு அடிப்படையிலான சேமிப்பு
ਵੱਖਰਾ,தனித்துவமான
ਡਿਸਕ,வட்டு
ਡਿਸਕ ਡਰਾਈਵ,வட்டு இயக்கி
ਡਿਸਕ ਕੋਟਾ,வட்டு ஒதுக்கீடு
ਡਿਸਕੀਟ,டிஸ்கெட்
ਉਜਾੜਾ,இடப்பெயர்வு
ਫੈਲਾਅ,சிதறல்
ਉਜਾੜਾ,இடம்பெயர்வு
ਡਿਸਪਲੇਅ,காட்சி
ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ),காட்சி அலகு (கன்சோல்)
ਵਿਗਾੜ,சிதறல்
ਅਸੰਗਤ,அதிருப்தி
ਸ਼ੁਧ ਪਾਣੀ,வடிகட்டிய நீர்
ਭਟਕਣਾ,சிதைவு
ਵੰਡ,விநியோகம்
