Marathi,Gujarati
थेट रूपांतरण,સીધું રૂપાંતર
थेट जोडणी,સીધું જોડાણ
डायरेक्ट मेमरी ऍक्सेस (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
डायरेक्ट मेमरी ऍक्सेस (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
थेट पद्धत,સીધી પદ્ધતિ
निर्देश,નિર્દેશ
निर्देशिका,ડિરેક્ટરી
निर्देशिका सर्व्हर,ડિરેક્ટરી સર્વર
निर्देशिका सेवा,ડિરેક્ટરી સેવા
अक्षम करा,નિષ્ક્રિય
सिग्नल अक्षम करणे,નિષ્ક્રિય સંકેત
डिस्कनेक्ट करा,ડિસ્કનેક્ટ
स्वतंत्र,અલગ
डिस्क,ડિસ્ક
डिस्क पत्ता,ડિસ્ક સરનામું
डिस्क अॅरे,ડિસ્ક એરે
डिस्क क्षमता,ડિસ્ક ક્ષમતા
डिस्क ड्राइव्ह,ડિસ્ક ડ્રાઇવ
डिस्क फाइल,ડિસ્ક ફાઇલ
डिस्क मेमरी,ડિસ્ક મેમરી
डिस्क ऑपरेटिंग सिस्टम (DOS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS)
डिस्क पॅक,ડિસ્ક પેક
डिस्क सर्व्हर,ડિસ્ક સર્વર
डिस्क स्टोरेज,ડિસ્ક સંગ્રહ
डिस्केट,ડિસ્કેટ
फाइल प्रदर्शित करा,ડિસ્પ્લે ફાઇલ
प्रतिमा प्रदर्शित करा,પ્રદર્શિત છબી
विल्हेवाट,નિકાલ
अंतर,અંતર
अंतर कार्य,અંતર કાર્ય
विकृती,વિકૃતિ
वितरित केले,વિતરિત
वितरित डेटा,વિતરિત ડેટા
वितरित सर्व्हर,વિતરિત સર્વર
वितरित प्रणाली,વિતરણ સિસ્ટમ
वितरणात्मक,વિતરણકારી
दस्तऐवज,દસ્તાવેજ
दस्तऐवज पुनर्प्राप्त,દસ્તાવેજ પુનઃપ્રાપ્ત
दस्तऐवज विंडो,દસ્તાવેજ વિન્ડો
दस्तऐवजीकरण,દસ્તાવેજીકરણ
डोमेन,ડોમેન
डोमेनचे नाव,ડોમેન નામ
डॉट मॅट्रिक्स प्रिंटर,ડોટ મેટ્રિક્સ પ્રિન્ટર
खाली,નીચે
डाउन लिंक,ડાઉન લિંક
डाउन लोडिंग,ડાઉન લોડિંગ
खाली वेळ,ડાઉન સમય
ड्रॅग करणे,ખેંચીને
DRAM (डायनॅमिक रॅम),DRAM (ડાયનેમિક રેમ)
वाहून जाणे,ડ્રિફ્ટ
चालक,ડ્રાઈવર
थेंब,ડ્રોપ
ड्रॉप डाउन सूची बॉक्स,ડ્રોપ ડાઉન સૂચિ બોક્સ
ड्रम ड्राइव्ह,ડ્રમ ડ્રાઇવ
ड्रम प्रिंटर,ડ્રમ પ્રિન્ટર
ड्रम युनिट,ડ્રમ યુનિટ
दुहेरी,દ્વિ
दुहेरी घनता,બેવડી ઘનતા
डमी पत्ता,બનાવટી સરનામું
डंप,ડમ્પ
डुप्लेक्स सर्किट,ડુપ્લેક્સ સર્કિટ
डुप्लेक्सिंग,દ્વિગુણિત
नक्कल,ડુપ્લિકેટ
DVD R/W,ડીવીડી આર/ડબલ્યુ
डीव्हीडी रॉम,ડીવીડી રોમ
डायनॅमिक सूचना,ગતિશીલ સૂચના
डायनॅमिक मेमरी,ગતિશીલ મેમરી
गतिशीलता,ગતિશીલતા
EBCDIC,EBCDIC
ई-व्यवसाय,ઈ-વ્યવસાય
प्रतिध्वनी,પડઘો
ई-कॉमर्स,ઈ-કોમર્સ
सुधारणे,ફેરફાર કરો
संपादक,સંપાદક
शैक्षणिक तंत्रज्ञान,શૈક્ષણિક ટેકનોલોજી
ईईपी रोम,EEP રોમ
प्रभावी पत्ता (फ्लोटिंग पत्ता),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
प्रभावी ऑपरेंड पत्ता,અસરકારક ઓપરેન્ડ સરનામું
प्रभावी प्रक्रिया,અસરકારક પ્રક્રિયા
प्रभावी UID (वापरकर्ता ओळख),અસરકારક UID (વપરાશકર્તા ઓળખ)
प्रभावी ट्रान्समिशन ऑपरेंड,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
आठ-बिट बाइट,આઠ-બીટ બાઈટ
ई-लर्निंग,ઈ-લર્નિંગ
निवडणूक-अल्गिर्म,ચૂંટણી-અલગર્થમ
इलेक्ट्रिक मेलिंग (ई-मेल),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
इलेक्ट्रिक प्रिंटर,ઇલેક્ટ્રિક પ્રિન્ટર
इलेक्ट्रिकल अकाउंटिंग मशीन,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
इलेक्ट्रॉनिक,ઇલેક્ટ્રોનિક
इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
इलेक्ट्रॉनिक फाइलिंग,ઇલેક્ટ્રોનિક ફાઇલિંગ
इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
इलेक्ट्रॉनिक जर्नल्स,ઇલેક્ટ્રોનિક જર્નલ્સ
इलेक्ट्रॉनिक प्रकाशन,ઇલેક્ટ્રોનિક પ્રકાશન
इलेक्ट्रॉनिक स्विच,ઇલેક્ટ્રોનિક સ્વીચ
घटक,તત્વ
ई-मेल,ઈ-મેલ
ई-मेल पत्ता,ઈ - મેઈલ સરનામું
एम्बेडेड प्रणाली,એમ્બેડેડ સિસ્ટમ
एम्बेडिंग,એમ્બેડિંગ
एमिटर कपल लॉजिक (ECL),એમિટર કપલ લોજિક (ECL)
रिक्त स्टॅक,ખાલી સ્ટેક
रिक्त स्ट्रिंग,ખાલી શબ્દમાળા
अनुकरण,અનુકરણ
encapsulation,એન્કેપ્સ્યુલેશન
कूटलेखन,સંકેતલિપી
एन्कोड,એન્કોડ
एन्कोडर,એન્કોડર
एन्क्रिप्ट केलेला डेटा,એન્ક્રિપ્ટેડ ડેટા
एन्क्रिप्टिंग फाइल सिस्टम,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
एनक्रिप्शन,એન્ક્રિપ્શન
ब्लॉकचा शेवट,બ્લોકનો અંત
फाइलचा शेवट (EOF),ફાઇલનો અંત (EOF)
अंतिम वापरकर्ता,અંતિમ વપરાશકર્તા
प्रविष्ट करा,દાખલ કરો
एंटर-की,એન્ટર-કી
एंटरप्राइझ सर्व्हर,એન્ટરપ્રાઇઝ સર્વર
एंटरप्राइझ प्रणाली,એન્ટરપ્રાઇઝ સિસ્ટમ
अस्तित्व,એન્ટિટી
अस्तित्व-संबंध,અસ્તિત્વ-સંબંધ
प्रवेश वेळ,પ્રવેશ સમય
एंट्री व्हेरिएबल,પ્રવેશ ચલ
असंख्य,ગણી શકાય તેવું
वातावरण,પર્યાવરણ
युग,યુગ
EPROM,EPROM
एप्सिलॉन बंद करणे,એપ્સીલોન બંધ
तुल्यकारक,બરાબરી
उपकरणे,સાધનસામગ્રી
समतुल्य वर्ग,સમાનતા વર્ગ
समतुल्य संबंध,સમાનતા સંબંધ
पुसून टाका,ભુસવું
कोड दुरुस्त करताना त्रुटी,કોડ સુધારવામાં ભૂલ
त्रुटी सुधारणे,ભૂલ સુધારણા
त्रुटी शोधणे,ભૂલ શોધ
त्रुटी हाताळणी,ભૂલ હેન્ડલિંગ
त्रुटी संदेश,ક્ષતી સંદેશ
त्रुटी दर,ભૂલ દર
त्रुटी पुनर्प्राप्ती,ભૂલ પુનઃપ્રાપ્તિ
त्रुटी नित्यक्रम,ભૂલ નિયમિત
सुटलेले पात्र,એસ્કેપ પાત્ર
इथरनेट,ઈથરનેટ
कार्यक्रम,ઘટના
कार्यक्रम साखळी,ઘટના સાંકળ
घटना नियंत्रण,ઘટના નિયંત્રણ
कार्यक्रम काउंटर,ઇવેન્ટ કાઉન્ટર
अपवाद हाताळणी,અપવાદ હેન્ડલિંગ
एक्सचेंज करण्यायोग्य डिस्क स्टोरेज,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
बहिष्कार,બાકાત
अनन्य किंवा (XOR),વિશિષ્ટ અથવા (XOR)
एक्झिक्युटेबल प्रोग्राम,એક્ઝિક્યુટેબલ પ્રોગ્રામ
कार्यकारी विधान,એક્ઝિક્યુટિવ નિવેદન
संपूर्ण शोध,સંપૂર્ણ શોધ
अस्तित्वात आहे,અસ્તિત્વમાં છે
बाहेर पडा,બહાર નીકળો
तज्ञ प्रणाली,નિષ્ણાત સિસ્ટમ
अभिव्यक्ती,અભિવ્યક્તિ
विस्तारित ग्राफिक अॅरे (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
विस्तारित उद्योग मानक (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
विस्तारित मशीन,વિસ્તૃત મશીન
विस्तारित मेमरी,વિસ્તૃત મેમરી
विस्तारित अचूकता,વિસ્તૃત ચોકસાઇ
विस्तारित वर्गीकरण,વિસ્તૃત વર્ગીકરણ
बाह्य कॉल,બાહ્ય કૉલ
बाह्य त्रुटी,બાહ્ય ભૂલ
बाह्य कार्य,બાહ્ય કાર્ય
बाह्य व्यत्यय,બાહ્ય વિક્ષેપ
बाह्य मेमरी,બાહ્ય મેમરી
बाह्य मेमरी,બાહ્ય મેમરી
बाह्य मोडेम,બાહ્ય મોડેમ
बाह्य संदर्भ,બાહ્ય સંદર્ભ
बाह्य शोध,બાહ્ય શોધ
बाह्य स्टोरेज डिव्हाइस,બાહ્ય સંગ્રહ ઉપકરણ
काढणे,નિષ્કર્ષણ
एक्सट्रापोलेशन,એક્સ્ટ્રાપોલેશન
चेहरा-वर्ण प्रिंटर,ફેસ કેરેક્ટર પ્રિન્ટર
अयशस्वी-सुरक्षित ऑपरेशन,નિષ્ફળ-સલામત કામગીરી
अपयशाचा दर,નિષ્ફળતા દર
अपयश पुनर्प्राप्ती,નિષ્ફળતા પુનઃપ્રાપ્તિ
खोटा कोड,ખોટો કોડ
खोटी चूक,ખોટી ભૂલ
फॅन-इन,ફેન-ઇન
बाहेर,ફેન-આઉટ
फॅसिमाईल I/O डिव्हाइस,ફેસિમિલ I/O ઉપકરણ
फास्ट फोरियर ट्रान्सफॉर्म (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
गंभीर त्रुटी,જીવલેણ ભૂલ
दोष शोधणे,ખામી શોધ
दोष निदान,ખામી નિદાન
चुकीची सहनशीलता,સહનશીલતા દોષ
फॅक्स,ફેક્સ
फॅक्स संदेश,ફેક્સ સંદેશ
FDC,FDC
वैशिष्ट्य शोध,લક્ષણ શોધ
फीड सायकल,ફીડ ચક્ર
अभिप्राय,પ્રતિસાદ
फीडर,ફીડર
आणणे,મેળવો
फिबोनाची शोध,ફિબોનાકી શોધ
फिबोनाची क्रम,ફિબોનાકી ક્રમ
फिबोनाची मालिका,ફિબોનાકી શ્રેણી
फायबर ऑप्टिक्स,ફાઇબર ઓપ્ટિક્સ
फिडो नेट,ફિડો નેટ
फील्ड,ક્ષેત્ર
पाचव्या पिढीचे संगणक,પાંચમી પેઢીના કમ્પ્યુટર્સ
फाइल,ફાઇલ
फाइल प्रवेश पद्धत,ફાઇલ એક્સેસ પદ્ધતિ
फाइल वाटप सारणी,ફાઈલ ફાળવણી ટેબલ
फाइल कॉम्प्रेशन,ફાઇલ કમ્પ્રેશન
फाइल कॉपी करणे,ફાઇલ નકલ
फाइल लेआउट,ફાઇલ લેઆઉટ
फाइल विलीनीकरण,ફાઇલ મર્જ
फाइल पुनर्प्राप्ती,ફાઇલ પુનઃપ્રાપ્તિ
फाइल स्टोरेज,ફાઇલ સંગ્રહ
फाइल संरचना,ફાઇલ માળખું
फाइल सिस्टम,ફાઇલ સિસ્ટમ
फाइल हस्तांतरण,ફાઇલ ટ્રાન્સફર
फाइल ट्रान्सफर प्रोटोकॉल (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
फिल्टर,ફિલ્ટર
अंतिम स्थिती,અંતિમ સ્થિતિ
शोधणे,શોધો
मर्यादित राज्य मशीन,મર્યાદિત રાજ્ય મશીન
आग भिंत,આગ દિવાલ
फर्मवेअर,ફર્મવેર
प्रथम येणाऱ्यास प्रथम सेवा,વહેલા તે પહેલાં
पहिल्या पिढीचा संगणक,પ્રથમ પેઢીના કમ્પ્યુટર
फर्स्ट इन फर्स्ट आउट (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
प्रथम ऑर्डर तर्क,પ્રથમ ઓર્ડર તર્ક
प्रथम ऑर्डर सिद्धांत,પ્રથમ ઓર્ડર સિદ્ધાંત
निश्चित विभाजन,નિશ્ચિત પાર્ટીશન
झेंडा,ધ્વજ
लवचिक डिस्क,લવચીક ડિસ્ક
फ्लॉपी डिस्क,ફ્લોપી ડિસ્ક
फ्लॉपी डिस्क ड्राइव्ह (Fdd),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
प्रवाह चार्ट,ફ્લો ચાર્ટ
नियंत्रण प्रवाह,નિયંત્રણનો પ્રવાહ
फ्लश,ફ્લશ
फोल्डर,ફોલ્ડર
फॉन्ट,ફોન્ટ
फॉन्ट कुटुंब,ફોન્ટ કુટુંબ
परदेशी की,બહાર ની ચાવી
फॉर्म,ફોર્મ
औपचारिक भाषा,ઔપચારિક ભાષા
औपचारिक प्रणाली,ઔપચારિક સિસ્ટમ
स्वरूप,ફોર્મેટ
स्वरूपन,ફોર્મેટિંગ
फोरट्रान,ફોરટ્રાન
फोरट्रान प्रोग्रामिंग,ફોરટ્રાન પ્રોગ્રામિંગ
पुढे झुकणारी तिरकी रेष,ફોરવર્ડ સ્લેશ
चौथ्या पिढीचा संगणक,ચોથી પેઢીના કમ્પ્યુટર
तुकडा,ટુકડો
फ्रेम,ફ્રેમ
मोफत नेट,મફત નેટ
मोफत सॉफ्टवेअर फाउंडेशन,મફત સોફ્ટવેર ફાઉન્ડેશન
विनामूल्य संचयन,મફત સંગ્રહ
फ्रीवेअर,ફ્રીવેર
समोरचे टोक,આગળનો છેડો
समोरची बाजू,ફ્રન્ટ પેનલ
कार्य,કાર્ય
फंक्शन की,કાર્ય કી
कार्य संदर्भ,કાર્ય સંદર્ભ
कार्यात्मक अवलंबित्व,કાર્યાત્મક નિર્ભરતા
कार्यात्मक चाचणी,કાર્યાત્મક પરીક્ષણ
अस्पष्ट तर्क,અસ્પષ્ટ તર્ક
अस्पष्ट संच,અસ્પષ્ટ સમૂહ
मिळवणे,લાભ
खेळाचे झाड,રમત વૃક્ષ
अंतर वर्ण,ગેપ પાત્ર
कचरा,કચરો
कचरा गोळा करणे,કચરો સંગ્રહ
कचरा गोळा करणे,કચરો સંગ્રહ
कचरा बाहेर कचरा (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
गेट,દરવાજો
प्रवेशद्वार,પ્રવેશદ્વાર
सामान्य कार्यक्रम,સામાન્ય કાર્યક્રમ
सामान्य कार्यक्रम,સામાન્ય કાર્યક્રમ
सामान्य उद्देश संगणक,સામાન્ય હેતુ કમ્પ્યુટર
सामान्य उद्देश संगणक,સામાન્ય હેતુ કમ્પ્યુટર
सामान्य नोंदणी,સામાન્ય રજીસ્ટર
सामान्यीकरण,સામાન્યીકરણ
सामान्यीकरण,સામાન્યીકરણ
सामान्य हेतूची भाषा,સામાન્ય હેતુની ભાષા
सामान्य उद्देश ऑपरेटिंग सिस्टम,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
सामान्य-उद्देश रजिस्टर,સામાન્ય હેતુ રજીસ્ટર
व्युत्पन्न त्रुटी,જનરેટ કરેલ ભૂલ
निर्मिती कार्य,જનરેટીંગ ફંક્શન
सामान्य वर्ग,સામાન્ય વર્ગ
सामान्य कार्य,સામાન્ય કાર્ય
सामान्य नाव,સામાન્ય નામ
gigo,ગીગો
जागतिक,વૈશ્વિક
जागतिक कोड,વૈશ્વિક કોડ
जागतिक लॉक,વૈશ્વિક લોક
जागतिक नेटवर्क,વૈશ્વિક નેટવર્ક
जागतिक नेटवर्क,વૈશ્વિક નેટવર્ક
जागतिक वापरकर्ता,વૈશ્વિક વપરાશકર્તા
जागतिक चल,વૈશ્વિક ચલ
जागतिकीकरण,વૈશ્વિકરણ
गोफर,ગોફર
गोफर क्लायंट,ગોફર ક્લાયંટ
गोफर सर्व्हर,ગોફર સર્વર
गोफर साइट,ગોફર સાઇટ
गोफर जागा,ગોફર જગ્યા
मोहक अध:पतन,આકર્ષક અધોગતિ
व्याकरण तपासक,વ્યાકરણ તપાસનાર
व्याकरण डौलदार निर्गमन,વ્યાકરણ આકર્ષક બહાર નીકળો
एकूण,કુલ
आलेख,ગ્રાફ
आलेख प्लॉटिंग,ગ્રાફ પ્લોટિંગ
ग्राफिक वर्ण,ગ્રાફિક પાત્ર
ग्राफिक नियंत्रक,ગ્રાફિક નિયંત્રક
ग्राफिक डेटा संरचना,ગ્રાફિક ડેટા માળખું
ग्राफिक प्रदर्शन कार्यक्रम,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
ग्राफिक प्रदर्शन रिझोल्यूशन,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
ग्राफिक भाषा,ગ્રાફિક ભાષા
ग्राफिक भाषा,ગ્રાફિક ભાષા
ग्राफिक पॅनेल,ગ્રાફિક પેનલ
ग्राफिकल अॅनिमेशन,ગ્રાફિકલ એનિમેશન
ग्राफिकल इंटरफेस स्वरूप (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
ग्राफिकल यूजर इंटरफेस (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
ग्राफिक्स,ગ્રાફિક્સ
ग्राफिक्स अनुप्रयोग,ગ્રાફિક્સ એપ્લિકેશન
ग्राफिक्स कर्सर,ગ્રાફિક્સ કર્સર
ग्राफिक्स मोड,ગ્રાફિક્સ મોડ
ग्राफिक्स पॅकेज,ગ્રાફિક્સ પેકેજ
ग्राफिक्स सॉफ्टवेअर,ગ્રાફિક્સ સોફ્ટવેર
ग्राफिक्स सॉफ्टवेअर,ગ્રાફિક્સ સોફ્ટવેર
ग्राफिक्स सॉफ्टवेअर पॅकेज,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
राखाडी स्केल,ગ્રે સ્કેલ
लोभी पद्धत,લોભી પદ્ધતિ
grep,grep
ग्रिड,ગ્રીડ
ग्रिड चार्ट,ગ્રીડ ચાર્ટ
ग्रिड संगणन,ગ્રીડ કમ્પ્યુટિંગ
ग्रिड मॉड्यूलेशन,ગ્રીડ મોડ્યુલેશન
जमिनीची लाट,જમીન તરંગ
गट,જૂથ
गट पत्ता,જૂથ સરનામું
गट कोड,જૂથ કોડ
गट संवाद,જૂથ સંચાર
गट संवाद,જૂથ સંચાર
गट ओळख,જૂથ ઓળખ
गटाचे नाव,જૂથનું નામ
ग्रुपवेअर,ગ્રુપવેર
वाढ,વૃદ્ધિ
रक्षक,રક્ષક
मार्गदर्शित माध्यम,માર્ગદર્શિત મીડિયા
गनझिप,ગનઝિપ
खाच,હેક
हॅकर,હેકર
हॅकरचा शब्दकोश,હેકરનો શબ્દકોશ
अर्धा जोडणारा,અડધા ઉમેરનાર
अर्धा पूल,અડધો પુલ
अर्धा डुप्लेक्स,અડધા ડુપ્લેક્સ
अर्धा डुप्लेक्स लाइन,હાફ ડુપ્લેક્સ લાઇન
अर्धा डुप्लेक्स मोड,હાફ ડુપ્લેક્સ મોડ
अर्धी तीव्रता,અડધી તીવ્રતા
अर्धा राउटर,અડધા રાઉટર
अर्धा वजा करणारा,અડધા બાદબાકી કરનાર
अर्धा टोनिंग,અડધા ટોનિંગ
अर्धा शब्द,અડધો શબ્દ
मिल्टोनियस सायकल,હેમિલટોનિયસ ચક્ર
हॅमिंग कोड,હેમિંગ કોડ
हात,હાથ
हात प्रत,હાથ નકલ
हाताळणे,હેન્ડલ
हाताळणी,હેન્ડલિંગ
फाशी देणे,અટકવું
आनंदी नेट,ખુશ ચોખ્ખી
हार्ड कॉपी डिव्हाइस,હાર્ડ કોપી ઉપકરણ
हार्ड डिस्क,હાર્ડ ડિસ્ક
हार्ड डिस्क क्रॅश,હાર્ડ ડિસ્ક ક્રેશ
कठीण त्रुटी,સખત ભૂલ
हार्डवेअर प्रवाह नियंत्रण,હાર્ડવેર પ્રવાહ નિયંત્રણ
हार्मोनिक,હાર્મોનિક
हार्मोनिक मध्यम,હાર્મોનિક સરેરાશ
हॅश,હેશ
हॅश आकृती,હેશ ડાયાગ્રામ
हॅश टेबल,હેશ ટેબલ
हॅशिंग तंत्र,હેશિંગ તકનીક
शीर्षलेख,હેડર
ढीग,ઢગલો
ढीग क्रमवारी,ઢગલો સૉર્ટ
मदत,મદદ
मदत स्क्रीन,મદદ સ્ક્રીન
हेल्पनेट,હેલ્પનેટ
हर्ट्झ,હર્ટ્ઝ
ह्युरिस्टिक,સંશોધનાત્મક
ह्युरिस्टिक पद्धत,હ્યુરિસ્ટિક પદ્ધતિ
हेक्साडेसिमल संख्या,હેક્સાડેસિમલ સંખ્યાઓ
लपलेली ओळ,છુપાયેલ રેખા
श्रेणीबद्ध डेटा बेस,અધિક્રમિક ડેટા બેઝ
श्रेणीबद्ध फाइल सिस्टम,અધિક્રમિક ફાઇલ સિસ્ટમ
श्रेणीबद्ध स्थलाकृति,વંશવેલો ટોપોગ્રાફી
उच्च स्तरीय भाषा,ઉચ્ચ સ્તરની ભાષા
उच्च मेमरी क्षेत्र,ઉચ્ચ મેમરી વિસ્તાર
उच्च कार्यक्षमता,સારો પ્રદ્સન
दाबा,ફટકો
हिट दर,હિટ રેટ
हिट प्रमाण,હિટ રેશિયો
छिद्र,છિદ્ર
होम डिरेक्टरी,હોમ ડિરેક્ટરી
मुख्यपृष्ठ,હોમ પેજ
एकसंध समन्वय,સજાતીય સંકલન
हॉप,હોપ
हॉप संख्या,હોપ ગણતરી
हॉर्न,હોર્ન
होस्ट संगणक,હોસ્ટ કમ્પ્યુટર
होस्ट संगणक,હોસ્ટ કમ્પ્યુટર
होस्ट भाषा,યજમાન ભાષા
गरम की,ગરમ કી
हायपर टेक्स्ट मार्कअप भाषा (HTML),હાઇપર ટેક્સ્ટ માર્કઅપ લેંગ્વેજ (HTML)
गृहीतक,પૂર્વધારણા
मी पॉड,હું પોડ
I/O बफर,I/O બફર
I/O पोर्ट,I/O પોર્ટ
I/O युनिट,I/O એકમ
ओळखकर्ता,ઓળખકર્તા
ओळख,ઓળખ
प्रतिमा,છબી
प्रतिमा सेन्सर,ઇમેજ સેન્સર
प्रभाव प्रिंटर,અસર પ્રિન્ટર
अडथळा,અવરોધ
अत्यावश्यक कार्यक्रम भाषा,અનિવાર્ય પ્રોગ્રામ ભાષા
अनिवार्य विधान,અનિવાર્ય નિવેદન
अंतर्निहित पत्ता,ગર્ભિત સરનામું
अशक्य घटना,અશક્ય ઘટના
निष्क्रिय नोड,નિષ્ક્રિય નોડ
विसंगती,અસંગતતા
वाढ,વધારો
निर्देशांक,અનુક્રમણિકા
निर्देशांक डेटा आयटम,ઇન્ડેક્સ ડેટા આઇટમ
अनुक्रमणिका फाइल,ઇન્ડેક્સ ફાઇલ
इंडेक्स रजिस्टर,ઇન્ડેક્સ રજિસ્ટર
अनुक्रमणिका,અનુક્રમણિકા
अनुक्रमित पत्ता,અનુક્રમિત સંબોધન
अनुक्रमित भाषा,અનુક્રમિત ભાષા
अनुक्रमित अनुक्रम फाइल,અનુક્રમિત ક્રમ ફાઇલ
अनुक्रमित अनुक्रमिक sccess पद्धत (ISAM),અનુક્રમિત અનુક્રમિક સ્કેસ પદ્ધતિ (ISAM)
अप्रत्यक्ष संबोधन,પરોક્ષ સંબોધન
माहितीशास्त्र,ઇન્ફોર્મેટિક્સ
माहिती,માહિતી
माहिती बिट,માહિતી બીટ
माहिती व्यवस्थापन,માહિતી વ્યવસ્થાપન
माहिती व्यवस्थापन प्रणाली (IMS),માહિતી વ્યવસ્થાપન સિસ્ટમ (IMS)
माहिती उत्खनन,માહિતી પુનઃપ્રાપ્તિ
माहिती प्रणाली,ઇન્ફર્મેશન સિસ્ટમ
माहिती तंत्रज्ञान (IT),માહિતી ટેકનોલોજી (IT)
पायाभूत सुविधा व्यवस्थापन,ઈન્ફ્રાસ્ટ્રક્ચર મેનેજમેન્ટ
वारसा,વારસો
अनुवांशिक त्रुटी,વારસાગત ભૂલ
आरंभिक,પ્રારંભિક
प्रारंभिक पत्ता,પ્રારંભિક સરનામું
प्रारंभिक अवस्था,પ્રારંભિક સ્થિતિ
आरंभ करणे,આરંભ
इंक जेट प्रिंटर,શાહી જેટ પ્રિન્ટર
असंख्य,અસંખ્ય
i-node टेबल,i-નોડ ટેબલ
अकार्यक्षम वेळ,બિનકાર્યક્ષમ સમય
इनपुट बफर रजिस्टर,ઇનપુટ બફર રજિસ્ટર
इनपुट आउटपुट प्रोसेसर (I/O प्रोसेसर),ઇનપુટ આઉટપુટ પ્રોસેસર (I/O પ્રોસેસર)
इनपुट आउटपुट रजिस्टर (I/O रजिस्टर),ઇનપુટ આઉટપુટ રજિસ્ટર (I/O રજિસ્ટર)
इनपुट आउटपुट स्टेटमेंट (I/O स्टेटमेंट),ઇનપુટ આઉટપુટ સ્ટેટમેન્ટ (I/O સ્ટેટમેન્ટ)
इनपुट/आउटपुट (I/O),ઇનપુટ/આઉટપુટ (I/O)
इनपुट/आउटपुट बफर (I/O बफर),ઇનપુટ/આઉટપુટ બફર (I/O બફર)
इनपुट/आउटपुट डिव्हाइस (I/O डिव्हाइस),ઇનપુટ/આઉટપુટ ઉપકરણ (I/O ઉપકરણ)
घाला,દાખલ કરો
प्रवेश क्रमवारी,નિવેશ સૉર્ટ
स्थापना वेळ,સ્થાપન સમય
उदाहरण,દાખલો
सूचना,સૂચના
सूचना काउंटर,સૂચના કાઉન્ટર
सूचना चक्र,સૂચના ચક્ર
सूचना संच,સૂચના સમૂહ
पूर्णांक प्रोग्रामिंग,પૂર્ણાંક પ્રોગ્રામિંગ
पूर्णांक व्हेरिएबल,પૂર્ણાંક ચલ
एकात्मिक मोडेम,સંકલિત મોડેમ
एकात्मिक सेवा डिजिटल नेटवर्क (ISDN),સંકલિત સેવાઓ ડિજિટલ નેટવર્ક (ISDN)
सचोटी,અખંડિતતા
बुद्धिमान नियंत्रक,બુદ્ધિશાળી નિયંત્રક
बुद्धिमान टर्मिनल,બુદ્ધિશાળી ટર્મિનલ
इंटर ब्लॉक,આંતર બ્લોક
आंतर ब्लॉक अंतर,આંતર બ્લોક ગેપ
इंटर कम्युनिकेशन सिस्टम,આંતર સંદેશાવ્યવહાર સિસ્ટમ
परस्परसंवाद,ક્રિયાપ્રતિક્રિયા
परस्पर ग्राफिक्स,ઇન્ટરેક્ટિવ ગ્રાફિક્સ
परस्परसंवादी कीबोर्ड प्रिंटर,ઇન્ટરેક્ટિવ કીબોર્ડ પ્રિન્ટર
इंटरकॉम सेवा,ઇન્ટરકોમ સેવા
इंटरफेस,ઈન્ટરફેસ
इंटरलीव्हिंग,ઇન્ટરલીવિંગ
इंटरमीडिएट बफर,મધ્યવર્તી બફર
अंतर्गत ब्लॉक,આંતરિક બ્લોક
अंतर्गत संवाद,આંતરિક સંચાર
