Tamil,Odiya
சிக்கலான ஆர்த்தோகனல் அணி,ଜଟିଳ ଅର୍ଥୋଗୋନାଲ ମ୍ୟାଟ୍ରିକ୍ସ |
சிக்கலான விமானம்,ଜଟିଳ ବିମାନ
சிக்கலான அளவு,ଜଟିଳ ପରିମାଣ
சிக்கலான பரஸ்பர,ଜଟିଳ ପ୍ରତିକ୍ରିୟା
சிக்கலான விளைவாக,ଜଟିଳ ଫଳାଫଳ
சிக்கலான இடம்,ଜଟିଳ ସ୍ଥାନ
சிக்கலான மதிப்புள்ள செயல்பாடு,ଜଟିଳ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
சிக்கலான மாறி,ଜଟିଳ ଭେରିଏବଲ୍ |
கூட்டு மற்றும் டிவிண்டெண்டோ,componendo ଏବଂ divindendo |
கூறு,ଉପାଦାନ
கூறு பகுப்பாய்வு,ଉପାଦାନ ବିଶ୍ଳେଷଣ |
மாறுபாட்டின் கூறு,ଭିନ୍ନତାର ଉପାଦାନ |
திசையன் கூறு,ଭେକ୍ଟରର ଉପାଦାନ |
கூட்டு செயல்பாடு,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
கூட்டு கருதுகோள்,ମିଶ୍ରିତ ଅନୁମାନ
கூட்டு எண்,ମିଶ୍ରିତ ସଂଖ୍ୟା
கூட்டுத் தொடர்,ମିଶ୍ରିତ ସିରିଜ୍ |
திசையன்களின் கலவை,ଭେକ୍ଟର ଗଠନ
கூட்டு கோணம்,ଯ ound ଗିକ କୋଣ |
கூட்டுப் பிரிவு,ଯ ound ଗିକ ବିଭାଜନ |
கலவை பின்னம்,ଯ ound ଗିକ ଭଗ୍ନାଂଶ |
கூட்டு வட்டி,ଯ ound ଗିକ ଆଗ୍ରହ |
கூட்டு நிகழ்தகவு,ଯ ound ଗିକ ସମ୍ଭାବନା |
சுருக்கக்கூடிய ஓட்டம்,ସଙ୍କୋଚନ ପ୍ରବାହ
சுருக்கம்,ସଙ୍କୋଚନ
கணக்கீடு,ଗଣନା
கணக்கீட்டு சூத்திரம்,ଗଣନା ସୂତ୍ର
கணக்கிடப்பட்ட மதிப்பு,ଗଣିତ ମୂଲ୍ୟ
கணினி,କମ୍ପ୍ୟୁଟର
கணினி அல்காரிதம்,କମ୍ପ୍ୟୁଟର ଆଲଗୋରିଦମ |
கணினி நிரல்,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍
கணனி செய்நிரலாக்கம்,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ
கணினி உருவகப்படுத்துதல்,କମ୍ପ୍ୟୁଟର ଅନୁକରଣ
கம்ப்யூட்டிங்,ଗଣନା
குழிவான செயல்பாடு,ଅବତଳ କାର୍ଯ୍ୟ
குழிவான பலகோணம்,ଅବତଳ ବହୁଭୂଜ |
குழிவான நிரலாக்கம்,ଅବତଳ ପ୍ରୋଗ୍ରାମିଂ |
மைய வட்டங்கள்,ଏକାଗ୍ର ବୃତ୍ତ |
செறிவான வளைவுகள்,ଏକାଗ୍ର ବକ୍ର
கான்கிரீட் வடிவம்,କଂକ୍ରିଟ୍ ଫର୍ମ |
வரிகளின் ஒத்திசைவு,ରେଖାଗୁଡ଼ିକର ସମାନତା |
ஒரே நேரத்தில்,ସମବାୟ
ஒரே நேரத்தில் சக்திகள்,ସମବାୟ ଶକ୍ତି
நிபந்தனை அடர்த்தி செயல்பாடு,ସର୍ତ୍ତମୂଳକ ଘନତା କାର୍ଯ୍ୟ
நிபந்தனை விநியோகம்,ସର୍ତ୍ତମୂଳକ ବଣ୍ଟନ |
நிபந்தனை எதிர்பார்ப்பு,ସର୍ତ୍ତମୂଳକ ଆଶା
நிபந்தனை சராசரி,ସର୍ତ୍ତମୂଳକ ଅର୍ଥ |
நிபந்தனை நிகழ்தகவு,ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା |
கோலினரிட்டி நிலை,କଲିନାରିଟିର ଅବସ୍ଥା |
நிலைத்தன்மையின் நிலை,ସ୍ଥିରତାର ଅବସ୍ଥା |
ஒருங்கிணைப்பு நிலை,ଏକୀକରଣର ଅବସ୍ଥା |
தொடுநிலையின் நிலை,ଟାଙ୍ଗେନ୍ସିର ଅବସ୍ଥା |
கூம்பு,କୋଣ
நம்பக இடைவெளியை,ଆତ୍ମବିଶ୍ୱାସର ବ୍ୟବଧାନ |
நம்பிக்கை இடைவெளி மதிப்பீடு,ଆତ୍ମବିଶ୍ୱାସ ବ୍ୟବଧାନ ଆକଳନ |
நம்பிக்கை வரம்புகள்,ଆତ୍ମବିଶ୍ୱାସ ସୀମା |
நம்பிக்கை மண்டலம்,ଆତ୍ମବିଶ୍ୱାସ ଅଞ୍ଚଳ |
மோதல் சூழ்நிலை,ବିବାଦ ପରିସ୍ଥିତି |
confocal conics,କନଫୋକାଲ୍ କନିକ୍ସ |
கன்ஃபோகல் நீள்வட்டங்கள்,କନଫୋକାଲ୍ ଏଲିପ୍ସ |
கன்ஃபோகல் வடிவியல்,କନଫୋକାଲ୍ ଜ୍ୟାମିତି |
கன்ஃபோகல் ஹைபர்போலா,କନଫୋକାଲ୍ ହାଇପରବୋଲା |
கன்ஃபோகல் ஹைப்பர்போலாய்டுகள்,କନଫୋକାଲ୍ ହାଇପରବୋଲଏଡ୍ |
கன்ஃபோகல் பரவளையம்,କନଫୋକାଲ୍ ପାରାବୋଲା |
confocal paraboloidal cordinates,କନଫୋକାଲ୍ ପାରାବୋଲାଇଡାଲ୍ କୋର୍ଡିନେଟ୍ସ |
இணக்கமான,ଅନୁକୂଳ |
முறையான மேப்பிங்,କନଫର୍ମାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |
ஒற்றுமை,ସମନ୍ୱୟ |
வட்டங்களின் ஒற்றுமை,ବୃତ୍ତର ସମନ୍ୱୟ |
ஒத்த,ସମନ୍ୱିତ |
ஒத்த மெட்ரிக்குகள்,ସମନ୍ୱିତ ମେଟ୍ରିକ୍ସ |
கூம்பு,conic
கூம்பு விரக்தி,conical frustum |
கூம்பு சுருளி,କୋନିକାଲ୍ ହେଲିକ୍ସ |
கூம்பு பிரிவு,କୋନିକାଲ୍ ବିଭାଗ |
கூம்புகள்,conics
கூம்பு பிரிவு,କୋନିକ୍ ବିଭାଗ |
இணை,କଞ୍ଜୁଗେଟ୍ |
இணைந்த கோணங்கள்,କଞ୍ଜୁଗେଟ୍ କୋଣଗୁଡିକ |
இணைந்த அச்சு,କଞ୍ଜୁଗେଟ୍ ଅକ୍ଷ |
சிக்கலான எண்களை இணைக்கவும்,ଜଟିଳ ସଂଖ୍ୟାଗୁଡ଼ିକୁ ସଂଯୋଗ କରନ୍ତୁ |
இணைந்த திசைகள்,ସଂଯୋଗ ଦିଗଗୁଡିକ |
இணைந்த செயல்பாடுகள்,କଞ୍ଜୁଗେଟ୍ ଫଙ୍କସନ୍ସ |
அணி இணை,ମ୍ୟାଟ୍ରିକ୍ସର କଞ୍ଜୁଗେଟ୍ |
இணை வரிசைமாற்றம்,conjugate permutation
இணைந்த இடமாற்றம்,କଞ୍ଜୁଗେଟ୍ ଟ୍ରାନ୍ସପୋଜ୍ |
இணைதல்,ସଂଯୋଗ
தொடர்ச்சியாக,ଲଗାତାର
தொடர்ச்சியான எண்கள்,କ୍ରମାଗତ ସଂଖ୍ୟା
ஆற்றல் சேமிப்பு,ଶକ୍ତି ସଂରକ୍ଷଣ
வெகுஜன பாதுகாப்பு,ଜନ ସଂରକ୍ଷଣ
பழமைவாத,ରକ୍ଷଣଶୀଳ |
நிலைத்தன்மையும்,ସ୍ଥିରତା |
நிலைத்தன்மை நிலை,ସ୍ଥିରତା ଅବସ୍ଥା |
நிலையான மதிப்பீடு,ସ୍ଥିର ଆକଳନ |
நிலையான மதிப்பீட்டாளர்,ସ୍ଥିର ଆକଳନକାରୀ |
நிலையான புள்ளிவிவரம்,ସ୍ଥିର ପରିସଂଖ୍ୟାନ |
சீரான அமைப்பு,ସ୍ଥିର ସିଷ୍ଟମ୍ |
கன்சல்,କନସୋଲ୍
நிலையான,ସ୍ଥିର
நிலையான முடுக்கம்,କ୍ରମାଗତ ତ୍ୱରଣ |
நிலையான செயல்பாடு,ସ୍ଥିର କାର୍ଯ୍ୟ
ஈர்ப்பு நிலையானது,ମାଧ୍ୟାକର୍ଷଣର ସ୍ଥିର |
ஒருங்கிணைப்பின் நிலையானது,ଏକୀକରଣର ସ୍ଥିର |
விகிதாச்சாரத்தின் மாறிலி,ଆନୁପାତିକତାର ସ୍ଥିର |
நிலையான அளவுரு,ସ୍ଥିର ପାରାମିଟର |
நிலையான பல்லுறுப்புக்கோவை,କ୍ରମାଗତ ବହୁଭୂତ |
நிலையான விகிதம்,ସ୍ଥିର ଅନୁପାତ |
நிலையான வேகம்,କ୍ରମାଗତ ଗତି |
நிலையான கால,ସ୍ଥିର ଅବଧି
நிலையான வேகம்,ସ୍ଥିର ବେଗ |
அமைப்புச் சமன்பாடு,ଗଠନମୂଳକ ସମୀକରଣ |
கட்டுப்பாடு,ପ୍ରତିବନ୍ଧକ
கட்டமைக்க,ନିର୍ମାଣ
கட்டுமானம்,ନିର୍ମାଣ
நுகர்வோர் விருப்பம்,ଗ୍ରାହକ ପସନ୍ଦ
நுகர்வு செயல்பாடு,ବ୍ୟବହାର କାର୍ଯ୍ୟ
தொடர்பு கோணம்,ଯୋଗାଯୋଗ କୋଣ
தொடர்பு புள்ளி,ଯୋଗାଯୋଗ ବିନ୍ଦୁ
இதில் இருக்கிறது,ଏଥିରେ ଅନ୍ତର୍ଭୁକ୍ତ |
தற்செயல் அட்டவணை,କଣ୍ଟିଜେନ୍ସି ଟେବୁଲ୍ |
தொடர்ச்சியான இயக்கவியல்,ନିରନ୍ତର ଯାନ୍ତ୍ରିକ |
தொடர்ந்த பின்னம்,ଅବିରତ ଭଗ୍ନାଂଶ |
தொடர்ந்த தயாரிப்பு,ଜାରି ଉତ୍ପାଦ |
தொடர்ச்சி,ନିରନ୍ତରତା |
செயல்பாட்டின் தொடர்ச்சி,କାର୍ଯ୍ୟର ନିରନ୍ତରତା |
தொடர்ச்சி சோதனை,ନିରନ୍ତର ପରୀକ୍ଷା |
தொடர்ச்சியான,ନିରନ୍ତର |
தொடர்ச்சியான வழித்தோன்றல்,କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |
தொடர்ச்சியான விநியோகம்,ନିରନ୍ତର ବଣ୍ଟନ |
மேலே இருந்து தொடர்ந்து,ଉପରୁ ନିରନ୍ତର |
தொடர்ச்சியான செயல்பாடு,ନିରନ୍ତର କାର୍ଯ୍ୟ
தொடர்ந்து வேறுபடக்கூடியது,କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |
தொடர்ச்சியான வரைபடம்,ନିରନ୍ତର ମାନଚିତ୍ର
தொடர்ச்சியான மேப்பிங்,କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |
தொடர்ச்சியான நிகழ்தகவு அடர்த்தி செயல்பாடு,ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ଘନତା କାର୍ଯ୍ୟ |
தொடர்ச்சியான நிகழ்தகவு விநியோகம்,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
தொடர்ச்சியான சீரற்ற மாறி,କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
தொடர்ச்சியான மாதிரி இடம்,ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |
தொடர்ச்சியான மாறி,କ୍ରମାଗତ ଭେରିଏବଲ୍ |
தொடர்ச்சியான அலை,କ୍ରମାଗତ ତରଙ୍ଗ |
தொடர்ச்சி,ନିରନ୍ତର |
தொடர்ச்சியான கருதுகோள் (= தொடர் கோட்பாடு),କ୍ରମାଗତ ଅନୁମାନ (= କ୍ରମାଗତ ଆକ୍ସିୟମ୍)
உண்மையான எண்களின் தொடர்ச்சி (= உண்மையான எண்களின் தொகுப்பு),ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ନିରନ୍ତର (= ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ସେଟ୍)
தொடர்ச்சியான கோட்பாடு,ନିରନ୍ତର ସିଦ୍ଧାନ୍ତ |
விளிம்பு ஒருங்கிணைப்பு,ବିଷୟବସ୍ତୁ ସଂଯୋଗ
சுருக்க வரைபடம்,ସଂକୋଚନ ମ୍ୟାପିଂ |
முரண்பாடு,ପ୍ରତିବାଦ
முரண்பாடான,ପ୍ରତିବାଦକାରୀ |
கட்டுப்பாடு,ନିୟନ୍ତ୍ରଣ
கட்டுப்பாட்டு விளக்கப்படம்,ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ
சராசரிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,ହାରାହାରି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
குறைபாடுகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,ତ୍ରୁଟି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
வரம்புகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,ପରିସର ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
மாறிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,ଭେରିଏବଲ୍ ପାଇଁ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
ஒன்றிணைகின்றன,ଏକତ୍ର କର |
சராசரியாக ஒன்றிணைதல்,ଅର୍ଥରେ ସମ୍ମିଶ୍ରଣ |
சராசரி சதுரத்தில் ஒன்றிணைதல்,ଅର୍ଥ ବର୍ଗରେ ସମ୍ମିଶ୍ରଣ |
நிகழ்தகவில் ஒன்றிணைதல்,ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |
ஒருங்கிணைப்பு வரம்பு,ସମ୍ମିଶ୍ରଣ ସୀମା |
குவிதல் ஆரம்,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
ஒன்றிணைந்த பகுதி,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
ஒன்றிணைந்த,ସମ୍ମିଳିତ
குவிந்த வரிசை,ସମ୍ମିଳିତ କ୍ରମ |
குவிந்த தொடர்,ସମ୍ମିଳିତ କ୍ରମ |
உரையாடுங்கள்,କଥାବାର୍ତ୍ତା |
மாறாக,ବିପରୀତରେ |
மாற்று பின்னம்,ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |
மாற்று அட்டவணை,ରୂପାନ୍ତର ସାରଣୀ |
குவிந்த,ଉନ୍ମୁକ୍ତ
குவிந்த உடல்,ଉନ୍ମୁକ୍ତ ଶରୀର |
குவிந்த கலவை,ଉନ୍ମୁକ୍ତ ମିଶ୍ରଣ |
குவிந்த உறை (=குவிந்த மேலோடு),ଉନ୍ମୁକ୍ତ କଭର (= ଉନ୍ମୁକ୍ତ ହଲ୍)
குவிந்த செயல்பாடு,ଉନ୍ମୁକ୍ତ କାର୍ଯ୍ୟ
குவிந்த நேரியல் சேர்க்கைகள்,ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ମିଶ୍ରଣ |
குவிந்த நேரியல் நிரலாக்கம்,ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
குவிந்த மெட்ரிக் இடம்,ଉନ୍ମୁକ୍ତ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
குவிந்த பாலிஹெட்ரான்,କନଭକ୍ସ ପଲିହେଡ୍ରନ୍ |
குவிந்த நிரலாக்க,ଉନ୍ମୁକ୍ତ ପ୍ରୋଗ୍ରାମିଂ |
குவிந்த பகுதி,ଉନ୍ମୁକ୍ତ ଅଞ୍ଚଳ |
குவிந்த தொகுப்பு,ଉନ୍ମୁକ୍ତ ସେଟ୍ |
வளைவு,ସଂକଳ୍ପ
ஒருங்கிணைப்பு,ସଂକଳନ ଅବିଚ୍ଛେଦ୍ୟ |
கன்வல்யூஷன் தேற்றம் (= ஃபால்டங் தேற்றம்),କନଭୋଲ୍ୟୁସନ୍ ଥିଓରେମ୍ (= ଫାଲ୍ଟଙ୍ଗ ଥିଓରେମ୍)
ஒருங்கிணைக்க,ସଂଯୋଜନା
ஒருங்கிணைப்பு அச்சு,ଅକ୍ଷକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ஒருங்கிணைப்பு வடிவியல்,ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ஒருங்கிணைப்பு விமானம்,ବିମାନକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ஒருங்கிணைப்புகள்,ସଂଯୋଜନା
ஒருங்கிணைப்பு அமைப்பு,ସଂଯୋଜନା ପ୍ରଣାଳୀ |
கோப்பர்நிக்கன் அமைப்பு,କପର୍ନିକାନ୍ ସିଷ୍ଟମ୍ |
கோப்ளனார்,କପ୍ଲାନାର୍ |
கோப்ளனார் படைகள்,କପ୍ଲାନାର୍ ଫୋର୍ସ |
சகிப்புத்தன்மை,କପଲାନାରିଟି |
முதன்மை எண்கள்,କପ୍ରିମ ସଂଖ୍ୟା
திருத்தம் காரணி,ସଂଶୋଧନ କାରକ |
சரியான தீர்வு,ସଠିକ୍ ସମାଧାନ |
தொடர்பு,ସମ୍ପର୍କ
தொடர்பு குணகம்,ସଂଶୋଧନ ଗୁଣବତ୍ତା
தொடர்பு வரைபடம்,ସମ୍ପର୍କ ଚିତ୍ର
தொடர்பு செயல்பாடு,ସମ୍ପର୍କ କାର୍ଯ୍ୟ
தொடர்பு அணி,ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
தொடர்பு விகிதம்,ସମ୍ପର୍କ ଅନୁପାତ |
தொடர்பு வரைபடம்,କରରେଲୋଗ୍ରାମ୍ |
தொடர்பு பகுப்பாய்வு,କରେଲୋଗ୍ରାମ୍ ବିଶ୍ଳେଷଣ |
ஒத்துள்ளது,ଅନୁରୂପ
கடிதக் கொள்கை,ଚିଠିର ନୀତି |
தொடர்புடைய கோணம்,ଅନୁରୂପ କୋଣ |
தொடர்புடைய பக்கம்,ଅନୁରୂପ ପାର୍ଶ୍ୱ |
கோசெட்,କୋସେଟ
கொசைன்,କୋସାଇନ୍
கொசைன் சட்டம்,କୋସାଇନ୍ ନିୟମ |
செலவு பகுப்பாய்வு,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
செலவு அதிகரிப்பு,ମୂଲ୍ୟ ସର୍ବାଧିକ
எண்ணக்கூடிய கோட்பாடு,ଗଣନା ଯୋଗ୍ୟତା
எண்ணத்தக்க,ଗଣନାଯୋଗ୍ୟ
கணக்கிடக்கூடிய சேர்க்கை,ଗଣନାଯୋଗ୍ୟ ଯୋଗୀତା |
கணக்கிடக்கூடிய அடிப்படை,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
கணக்கிடக்கூடிய அடிப்படை,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
கணக்கிடக்கூடிய தொகுப்பு,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
எண்ணத்தக்க அளவில் எல்லையற்றது,ଅସଂଖ୍ୟ |
கவுண்டர்,କାଉଣ୍ଟର
எதிர் கடிகார திசையில்,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
எதிர் உதாரணம்,କାଉଣ୍ଟର ଉଦାହରଣ |
இணை மாறுபாடு,କୋଭାରିଆନ୍ସ |
கூட்டுறவு சட்டம்,କୋଭାରିଆନ୍ସ ନିୟମ |
covariance matrix,କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |
இணைவு முறை,କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |
இணைவு நுட்பம்,କୋଭାରିଆନ୍ସ କ techni ଶଳ |
கிராமர் விதி,କ୍ରାମରଙ୍କ ନିୟମ |
க்ரேமர்-ராவ் சமத்துவமின்மை,କ୍ରାମର-ରାଓ ଅସମାନତା |
அளவுகோல் செயல்பாடு (=புறநிலை செயல்பாடு),ମାନଦଣ୍ଡ କାର୍ଯ୍ୟ (= ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍)
முக்கியமான கோணம்,ଜଟିଳ କୋଣ
முக்கியமான புள்ளி,ଜଟିଳ ବିନ୍ଦୁ |
செயல்பாட்டின் முக்கிய புள்ளி,କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |
முக்கிய மதிப்பு,ଜଟିଳ ମୂଲ୍ୟ
முக்கியமான வேகம்,ଜଟିଳ ବେଗ
குறுக்கு தொடர்பு செயல்பாடு,କ୍ରସ୍ ସମ୍ପର୍କ କାର୍ଯ୍ୟ
குறுக்கு தயாரிப்பு,କ୍ରସ୍ ଉତ୍ପାଦ |
குறுக்கு விகிதம்,କ୍ରସ୍ ଅନୁପାତ
குறுக்கு வெட்டு,କ୍ରସ୍ ବିଭାଗ
மறைவான,କ୍ରିପ୍ଟ
கன,କ୍ୟୁବ୍
கனசதுர எண்,କ୍ୟୁବ୍ ନମ୍ବର |
கன வேர்,କ୍ୟୁବ୍ ମୂଳ |
கன சதுரம்,ଘନ
கனசதுர,ଘନ
கன சமன்பாடு,ଘନ ସମୀକରଣ |
கன அங்குலம்,ଘନ ଇଞ୍ଚ
கன மீட்டர்,ଘନ ମିଟର
கன பரவளையம்,ଘନ ପାରାବୋଲା |
கன வேர்,ଘନ ମୂଳ
கன கால,ଘନ ଶବ୍ଦ
கனசதுரம்,କ୍ୟୁବାଇଡ୍ |
ஒட்டுமொத்த,ସଂକଳନ
ஒட்டுமொத்த வளைவு,ସଂକଳନ ବକ୍ର
ஒட்டுமொத்த விநியோக செயல்பாடு,ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ஒட்டுமொத்த அதிர்வெண்,ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
ஒட்டுமொத்த அலைவரிசை வரைபடம்,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
சுருட்டை,କର୍ଲ
ஒற்றுமையின் சுருட்டை,ସମ୍ମିଶ୍ରଣର କର୍ଲ |
திசையன் சுருட்டை,ଭେକ୍ଟରର କର୍
சுருள் அடைப்புக்குறி,କୁଞ୍ଚିତ ବ୍ରାକେଟ୍ |
தற்போதைய,ସାମ୍ପ୍ରତିକ
தற்போதைய புள்ளி,ସାମ୍ପ୍ରତିକ ବିନ୍ଦୁ |
வளைவு,ବକ୍ରତା
வளைவு விளைவு,ବକ୍ର ପ୍ରଭାବ
வளைவு,ବକ୍ର
வளைந்த கோடு,ବକ୍ର ରେଖା
வளைவு தடமறிதல்,ବକ୍ର ଅନୁସନ୍ଧାନ
வளைவு அறிகுறி,curvilinear asymptote |
வளைவு ஆயத்தொகுப்புகள்,curvilinear coordinates
வளைவு பின்னடைவு,କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |
சிகரம்,cusp
மிதிவண்டி,ଚକ୍ର
சுழற்சி மாறுபாடு,ଚକ୍ରବର୍ତ୍ତୀ ପରିବର୍ତ୍ତନ |
சுழற்சி குறுக்கு தயாரிப்பு,ସାଇକ୍ଲିକ୍ କ୍ରସ୍ ଉତ୍ପାଦ |
சுழற்சி தேவை,ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |
சுழற்சி வெளிப்பாடு,ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |
சுழற்சி குழு,ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |
சுழற்சி வரிசைமாற்றம்,ଚକ୍ରବ୍ୟୁହ
சைக்ளோயிட்,ସାଇକ୍ଲୋଏଡ୍ |
உருளை,ସିଲିଣ୍ଡର
உருளை,ସିଲିଣ୍ଡର
உருளை மேற்பரப்பு,ସିଲିଣ୍ଡର ପୃଷ୍ଠ
சைபர்,ସାଇଫର୍
டி&#39;அலெம்பெர்ட்டின் கொள்கை,D&#39;alembert ର ନୀତି |
ஹார்மோனிக் செயல்பாடு குறைக்கப்பட்டது,ଡ୍ୟାମ୍ପଡ୍ ହାରମୋନିକ୍ ଫଙ୍କସନ୍ |
damping மாறிலி,ଡମ୍ପିଂ ସ୍ଥିର |
தகவல்கள்,ତଥ୍ୟ
தரவு தோற்றம்,ତଥ୍ୟ ଉତ୍ପତ୍ତି
தரவு செயலாக்க அமைப்பு,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଣାଳୀ |
தரவு செயலி,ଡାଟା ସଞ୍ଚାଳକ
தரவுத்தாள்,ତଥ୍ୟ ଫର୍ଦ୍ଦ
தசமகோணம்,ଡିକାଗନ୍ |
தசாப்தம்,ଚିତ୍ର
தசமானி,ଡ଼େସିମିଟର |
சிதைவு நிலையானது,କ୍ଷୟ ସ୍ଥିର |
சிதைவு வளைவு,କ୍ଷୟ ବକ୍ର
ஒழுக்கமான செயல்பாடு,ଭଲ କାର୍ଯ୍ୟ
டெசிகிராம்,ଡେସିଗ୍ରାମ୍ |
பத்து,decile
தசம,ଦଶମିକ
தசம குறியீடு,ଦଶମିକ କୋଡ୍
தசம குறியிடப்பட்ட இலக்கம்,ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |
தசம விரிவாக்கம்,ଦଶମିକ ବିସ୍ତାର
தசம பின்னம்,ଦଶମିକ ଭଗ୍ନାଂଶ
தசம குறியீடு,ଦଶମିକ ଟିପ୍ପଣୀ |
தசம எண் அமைப்பு,ଦଶମିକ ସଂଖ୍ୟାକରଣ ବ୍ୟବସ୍ଥା |
தசம புள்ளி,ଦଶମିକ ବିନ୍ଦୁ |
தசம அளவு,ଦଶମିକ ସ୍କେଲ
தசம அமைப்பு,ଦଶମିକ ସିଷ୍ଟମ୍ |
டெசிமீட்டர்,ଡ଼ିସିମିଟର |
புரிந்து கொள்ளுதல்,ଡିସିଫର୍ କରିବା |
முடிவு மாதிரி,ନିଷ୍ପତ୍ତି ମଡେଲ୍
முடிவு கோட்பாடு,ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |
முடிவு மாறி,ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |
குறிவிலக்கி,ଡିକୋଡର୍ |
டிகோடிங்,ଡିକୋଡିଂ
மக்கக்கூடிய தொகுப்பு,ବିଭାଜିତ ସେଟ୍ |
குறைகிறது,ହ୍ରାସ
செயல்பாடு குறைகிறது,କାର୍ଯ୍ୟ ହ୍ରାସ
Dedekind இன் வெட்டு,ଡେଡେକିଣ୍ଡଙ୍କ କଟ୍ |
டெட்கிண்டின் தேற்றம்,ଡେଡେକିଣ୍ଡଙ୍କ ତତ୍ତ୍। |
அனுமானிக்க,ହ୍ରାସ କର |
கழித்தல் முறை,deductive ପଦ୍ଧତି |
குறைபாடுள்ள,ତ୍ରୁଟିଯୁକ୍ତ
சமன்பாட்டை வரையறுக்கிறது,ସମୀକରଣକୁ ବ୍ୟାଖ୍ୟା କରେ
திட்டவட்டமான ஒருங்கிணைந்த,ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
திட்டவட்டமான அணி,ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
வரையறை,ସଂଜ୍ଞା
