Gujarati,Punjabi
ડાયોડ,ਡਾਇਓਡ
પ્રત્યક્ષ,ਸਿੱਧਾ
સીધું સરનામું,ਸਿੱਧਾ ਪਤਾ
સીધું રૂપાંતર,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
સીધું જોડાણ,ਸਿੱਧੀ ਜੋੜੀ
ડાયરેક્ટ મેમરી એક્સેસ (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
ડાયરેક્ટ મેમરી એક્સેસ (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
સીધી પદ્ધતિ,ਸਿੱਧੀ ਵਿਧੀ
નિર્દેશ,ਨਿਰਦੇਸ਼
ડિરેક્ટરી,ਡਾਇਰੈਕਟਰੀ
ડિરેક્ટરી સર્વર,ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ
ડિરેક્ટરી સેવા,ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ
નિષ્ક્રિય,ਅਯੋਗ
નિષ્ક્રિય સંકેત,ਅਸਮਰੱਥ ਸਿਗਨਲ
ડિસ્કનેક્ટ,ਡਿਸਕਨੈਕਟ ਕਰੋ
અલગ,ਵੱਖਰਾ
ડિસ્ક,ਡਿਸਕ
ડિસ્ક સરનામું,ਡਿਸਕ ਪਤਾ
ડિસ્ક એરે,ਡਿਸਕ ਐਰੇ
ડિસ્ક ક્ષમતા,ਡਿਸਕ ਸਮਰੱਥਾ
ડિસ્ક ડ્રાઇવ,ਡਿਸਕ ਡਰਾਈਵ
ડિસ્ક ફાઇલ,ਡਿਸਕ ਫਾਈਲ
ડિસ્ક મેમરી,ਡਿਸਕ ਮੈਮੋਰੀ
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS)
ડિસ્ક પેક,ਡਿਸਕ ਪੈਕ
ડિસ્ક સર્વર,ਡਿਸਕ ਸਰਵਰ
ડિસ્ક સંગ્રહ,ਡਿਸਕ ਸਟੋਰੇਜ਼
ડિસ્કેટ,ਡਿਸਕੇਟ
ડિસ્પ્લે ફાઇલ,ਡਿਸਪਲੇ ਫਾਇਲ
પ્રદર્શિત છબી,ਡਿਸਪਲੇ ਚਿੱਤਰ
નિકાલ,ਨਿਪਟਾਰੇ
અંતર,ਦੂਰੀ
અંતર કાર્ય,ਦੂਰੀ ਫੰਕਸ਼ਨ
વિકૃતિ,ਵਿਗਾੜ
વિતરિત,ਵੰਡਿਆ
વિતરિત ડેટા,ਵੰਡਿਆ ਡਾਟਾ
વિતરિત સર્વર,ਵੰਡਿਆ ਸਰਵਰ
વિતરણ સિસ્ટમ,ਵੰਡਿਆ ਸਿਸਟਮ
વિતરણકારી,ਵੰਡਣ ਵਾਲਾ
દસ્તાવેજ,ਦਸਤਾਵੇਜ਼
દસ્તાવેજ પુનઃપ્રાપ્ત,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
દસ્તાવેજ વિન્ડો,ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
દસ્તાવેજીકરણ,ਦਸਤਾਵੇਜ਼
ડોમેન,ਡੋਮੇਨ
ડોમેન નામ,ਡੋਮੇਨ ਨਾਮ
ડોટ મેટ્રિક્સ પ્રિન્ટર,ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
નીચે,"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
ડાઉન લિંક,ਡਾਊਨ ਲਿੰਕ
ડાઉન લોડિંગ,ਡਾਊਨ ਲੋਡਿੰਗ
ડાઉન સમય,ਘੱਟ ਸਮਾਂ
ખેંચીને,ਖਿੱਚਣਾ
DRAM (ડાયનેમિક રેમ),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
ડ્રિફ્ટ,ਵਹਿਣਾ
ડ્રાઈવર,ਡਰਾਈਵਰ
ડ્રોપ,ਸੁੱਟੋ
ડ્રોપ ડાઉન સૂચિ બોક્સ,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
ડ્રમ ડ્રાઇવ,ਡਰੱਮ ਡਰਾਈਵ
ડ્રમ પ્રિન્ટર,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
ડ્રમ યુનિટ,ਡਰੱਮ ਯੂਨਿਟ
દ્વિ,ਦੋਹਰਾ
બેવડી ઘનતા,ਦੋਹਰੀ ਘਣਤਾ
બનાવટી સરનામું,ਨਕਲੀ ਪਤਾ
ડમ્પ,ਡੰਪ
ડુપ્લેક્સ સર્કિટ,ਡੁਪਲੈਕਸ ਸਰਕਟ
દ્વિગુણિત,ਡੁਪਲੈਕਸਿੰਗ
ડુપ્લિકેટ,ਡੁਪਲੀਕੇਟ
ડીવીડી આર/ડબલ્યુ,DVD R/W
ડીવીડી રોમ,DVD ROM
ગતિશીલ સૂચના,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
ગતિશીલ મેમરી,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
ગતિશીલતા,ਗਤੀਸ਼ੀਲਤਾ
EBCDIC,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
ઈ-વ્યવસાય,ਈ-ਕਾਰੋਬਾਰ
પડઘો,echo
ઈ-કોમર્સ,ਈ-ਕਾਮਰਸ
ફેરફાર કરો,ਸੰਪਾਦਿਤ ਕਰੋ
સંપાદક,ਸੰਪਾਦਕ
શૈક્ષણિક ટેકનોલોજી,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
EEP રોમ,EEP ਰੋਮ
અસરકારક સરનામું (ફ્લોટિંગ સરનામું),ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
અસરકારક ઓપરેન્ડ સરનામું,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
અસરકારક પ્રક્રિયા,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
અસરકારક UID (વપરાશકર્તા ઓળખ),ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
આઠ-બીટ બાઈટ,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
ઈ-લર્નિંગ,ਈ-ਲਰਨਿੰਗ
ચૂંટણી-અલગર્થમ,ਚੋਣ-ਅਲਗਰਥਮ
ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
ઇલેક્ટ્રિક પ્રિન્ટર,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
ઇલેક્ટ્રોનિક,ਇਲੈਕਟ੍ਰਾਨਿਕ
ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ઇલેક્ટ્રોનિક ફાઇલિંગ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
ઇલેક્ટ્રોનિક જર્નલ્સ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
ઇલેક્ટ્રોનિક પ્રકાશન,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
ઇલેક્ટ્રોનિક સ્વીચ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
તત્વ,ਤੱਤ
ઈ-મેલ,ਈ - ਮੇਲ
ઈ - મેઈલ સરનામું,ਈਮੇਲ ਖਾਤਾ
એમ્બેડેડ સિસ્ટમ,ਏਮਬੈਡਡ ਸਿਸਟਮ
એમ્બેડિંગ,ਏਮਬੈਡਿੰਗ
એમિટર કપલ લોજિક (ECL),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
ખાલી સ્ટેક,ਖਾਲੀ ਸਟੈਕ
ખાલી શબ્દમાળા,ਖਾਲੀ ਸਤਰ
અનુકરણ,ਇਮੂਲੇਸ਼ਨ
એન્કેપ્સ્યુલેશન,encapsulation
સંકેતલિપી,ਐਨਸਾਈਫਰ
એન્કોડ,ਇੰਕੋਡ
એન્કોડર,ਏਨਕੋਡਰ
એન્ક્રિપ્ટેડ ડેટા,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
એન્ક્રિપ્શન,ਇਨਕ੍ਰਿਪਸ਼ਨ
બ્લોકનો અંત,ਬਲਾਕ ਦਾ ਅੰਤ
ફાઇલનો અંત (EOF),ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
અંતિમ વપરાશકર્તા,ਆਖਰੀ ਉਪਭੋਗਤਾ
દાખલ કરો,ਦਾਖਲ ਕਰੋ
એન્ટર-કી,ਐਂਟਰ-ਕੁੰਜੀ
એન્ટરપ્રાઇઝ સર્વર,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
એન્ટરપ્રાઇઝ સિસ્ટમ,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
એન્ટિટી,ਹਸਤੀ
અસ્તિત્વ-સંબંધ,ਹਸਤੀ-ਰਿਸ਼ਤਾ
પ્રવેશ સમય,ਦਾਖਲਾ ਸਮਾਂ
પ્રવેશ ચલ,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
ગણી શકાય તેવું,ਅਣਗਿਣਤ
પર્યાવરણ,ਵਾਤਾਵਰਣ
યુગ,ਯੁੱਗ
EPROM,EPROM
એપ્સીલોન બંધ,epsilon ਬੰਦ
બરાબરી,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
સાધનસામગ્રી,ਉਪਕਰਨ
સમાનતા વર્ગ,ਸਮਾਨਤਾ ਵਰਗ
સમાનતા સંબંધ,ਸਮਾਨਤਾ ਸਬੰਧ
ભુસવું,ਮਿਟਾਓ
કોડ સુધારવામાં ભૂલ,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
ભૂલ સુધારણા,ਗਲਤੀ ਸੁਧਾਰ
ભૂલ શોધ,ਗਲਤੀ ਖੋਜ
ભૂલ હેન્ડલિંગ,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
ક્ષતી સંદેશ,ਗਲਤੀ ਸੁਨੇਹਾ
ભૂલ દર,ਗਲਤੀ ਦਰ
ભૂલ પુનઃપ્રાપ્તિ,ਗਲਤੀ ਰਿਕਵਰੀ
ભૂલ નિયમિત,ਗਲਤੀ ਰੁਟੀਨ
એસ્કેપ પાત્ર,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
ઈથરનેટ,ਈਥਰਨੈੱਟ
ઘટના,ਘਟਨਾ
ઘટના સાંકળ,ਘਟਨਾ ਲੜੀ
ઘટના નિયંત્રણ,ਘਟਨਾ ਨਿਯੰਤਰਣ
ઇવેન્ટ કાઉન્ટર,ਘਟਨਾ ਕਾਊਂਟਰ
અપવાદ હેન્ડલિંગ,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
વિનિમયક્ષમ ડિસ્ક સંગ્રહ,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
બાકાત,ਬੇਦਖਲੀ
વિશિષ્ટ અથવા (XOR),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
એક્ઝિક્યુટિવ નિવેદન,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
સંપૂર્ણ શોધ,ਪੂਰੀ ਖੋਜ
અસ્તિત્વમાં છે,ਮੌਜੂਦ ਹੈ
બહાર નીકળો,ਨਿਕਾਸ
નિષ્ણાત સિસ્ટમ,ਮਾਹਰ ਸਿਸਟਮ
અભિવ્યક્તિ,ਸਮੀਕਰਨ
વિસ્તૃત ગ્રાફિક એરે (XGA),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
વિસ્તૃત ઉદ્યોગ ધોરણ (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
વિસ્તૃત મશીન,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
વિસ્તૃત મેમરી,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
વિસ્તૃત ચોકસાઇ,ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
વિસ્તૃત વર્ગીકરણ,ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
બાહ્ય કૉલ,ਬਾਹਰੀ ਕਾਲ
બાહ્ય ભૂલ,ਬਾਹਰੀ ਗਲਤੀ
બાહ્ય કાર્ય,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
બાહ્ય વિક્ષેપ,ਬਾਹਰੀ ਰੁਕਾਵਟ
બાહ્ય મેમરી,ਬਾਹਰੀ ਮੈਮੋਰੀ
બાહ્ય મેમરી,ਬਾਹਰੀ ਮੈਮੋਰੀ
બાહ્ય મોડેમ,ਬਾਹਰੀ ਮਾਡਮ
બાહ્ય સંદર્ભ,ਬਾਹਰੀ ਹਵਾਲਾ
બાહ્ય શોધ,ਬਾਹਰੀ ਖੋਜ
બાહ્ય સંગ્રહ ઉપકરણ,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
નિષ્કર્ષણ,ਕੱਢਣਾ
એક્સ્ટ્રાપોલેશન,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
ફેસ કેરેક્ટર પ્રિન્ટર,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
નિષ્ફળ-સલામત કામગીરી,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
નિષ્ફળતા દર,ਅਸਫਲਤਾ ਦੀ ਦਰ
નિષ્ફળતા પુનઃપ્રાપ્તિ,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
ખોટો કોડ,ਗਲਤ ਕੋਡ
ખોટી ભૂલ,ਗਲਤ ਗਲਤੀ
ફેન-ઇન,ਪੱਖਾ-ਵਿੱਚ
ફેન-આઉટ,ਪੱਖਾ-ਬਾਹਰ
ફેસિમિલ I/O ઉપકરણ,fascimile I/O ਡਿਵਾਈਸ
ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT),ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
જીવલેણ ભૂલ,ਘਾਤਕ ਗਲਤੀ
ખામી શોધ,ਨੁਕਸ ਖੋਜ
ખામી નિદાન,ਨੁਕਸ ਨਿਦਾਨ
સહનશીલતા દોષ,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
ફેક્સ,ਫੈਕਸ
ફેક્સ સંદેશ,ਫੈਕਸ ਸੁਨੇਹਾ
FDC,FDC
લક્ષણ શોધ,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
ફીડ ચક્ર,ਫੀਡ ਚੱਕਰ
પ્રતિસાદ,ਸੁਝਾਅ
ફીડર,ਫੀਡਰ
મેળવો,ਪ੍ਰਾਪਤ ਕਰੋ
ફિબોનાકી શોધ,ਫਿਬੋਨਾਚੀ ਖੋਜ
ફિબોનાકી ક્રમ,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
ફિબોનાકી શ્રેણી,ਫਿਬੋਨਾਚੀ ਲੜੀ
ફાઇબર ઓપ્ટિક્સ,ਫਾਈਬਰ ਆਪਟਿਕਸ
ફિડો નેટ,ਫਿਡੋ ਜਾਲ
ક્ષેત્ર,ਖੇਤਰ
પાંચમી પેઢીના કમ્પ્યુટર્સ,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
ફાઇલ,ਫਾਈਲ
ફાઇલ એક્સેસ પદ્ધતિ,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
ફાઈલ ફાળવણી ટેબલ,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
ફાઇલ કમ્પ્રેશન,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
ફાઇલ નકલ,ਫਾਇਲ ਦੀ ਨਕਲ
ફાઇલ લેઆઉટ,ਫਾਈਲ ਲੇਆਉਟ
ફાઇલ મર્જ,ਫਾਈਲ ਅਭੇਦ
ફાઇલ પુનઃપ્રાપ્તિ,ਫਾਇਲ ਰਿਕਵਰੀ
ફાઇલ સંગ્રહ,ਫਾਇਲ ਸਟੋਰੇਜ਼
ફાઇલ માળખું,ਫਾਇਲ ਬਣਤਰ
ફાઇલ સિસ્ટમ,ਫਾਇਲ ਸਿਸਟਮ
ફાઇલ ટ્રાન્સફર,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
ફિલ્ટર,ਫਿਲਟਰ
અંતિમ સ્થિતિ,ਅੰਤਮ ਰਾਜ
શોધો,ਲੱਭੋ
મર્યાદિત રાજ્ય મશીન,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
આગ દિવાલ,ਅੱਗ ਦੀ ਕੰਧ
ફર્મવેર,ਫਰਮਵੇਅਰ
વહેલા તે પહેલાં,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
પ્રથમ પેઢીના કમ્પ્યુટર,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO),ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO)
પ્રથમ ઓર્ડર તર્ક,ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ
પ્રથમ ઓર્ડર સિદ્ધાંત,ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ
નિશ્ચિત પાર્ટીશન,ਸਥਿਰ ਭਾਗ
ધ્વજ,ਝੰਡਾ
લવચીક ડિસ્ક,ਲਚਕਦਾਰ ਡਿਸਕ
ફ્લોપી ડિસ્ક,ਫਲਾਪੀ ਡਿਸਕ
ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd)
ફ્લો ચાર્ટ,ਵਹਾਅ ਚਾਰਟ
નિયંત્રણનો પ્રવાહ,ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ
ફ્લશ,ਫਲੱਸ਼
ફોલ્ડર,ਫੋਲਡਰ
ફોન્ટ,ਫੌਂਟ
ફોન્ટ કુટુંબ,ਫੌਂਟ ਪਰਿਵਾਰ
બહાર ની ચાવી,ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ
ફોર્મ,ਫਾਰਮ
ઔપચારિક ભાષા,ਰਸਮੀ ਭਾਸ਼ਾ
ઔપચારિક સિસ્ટમ,ਰਸਮੀ ਸਿਸਟਮ
ફોર્મેટ,ਫਾਰਮੈਟ
ફોર્મેટિંગ,ਫਾਰਮੈਟਿੰਗ
ફોરટ્રાન,fortran
ફોરટ્રાન પ્રોગ્રામિંગ,fortran ਪ੍ਰੋਗਰਾਮਿੰਗ
ફોરવર્ડ સ્લેશ,ਅੱਗੇ ਸਲੈਸ਼
ચોથી પેઢીના કમ્પ્યુટર,ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
ટુકડો,ਟੁਕੜਾ
ફ્રેમ,ਫਰੇਮ
મફત નેટ,ਮੁਫ਼ਤ ਨੈੱਟ
મફત સોફ્ટવેર ફાઉન્ડેશન,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ
મફત સંગ્રહ,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
ફ્રીવેર,ਮੁਫ਼ਤਵੇਅਰ
આગળનો છેડો,ਅਗਰਾਂਤ
ફ્રન્ટ પેનલ,ਸਾਹਮਣੇ ਪੈਨਲ
કાર્ય,ਫੰਕਸ਼ਨ
કાર્ય કી,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
કાર્ય સંદર્ભ,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
કાર્યાત્મક નિર્ભરતા,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
કાર્યાત્મક પરીક્ષણ,ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ
અસ્પષ્ટ તર્ક,ਫਜ਼ੀ ਤਰਕ
અસ્પષ્ટ સમૂહ,ਫਜ਼ੀ ਸੈੱਟ
લાભ,ਲਾਭ
રમત વૃક્ષ,ਖੇਡ ਦਾ ਰੁੱਖ
ગેપ પાત્ર,ਪਾੜਾ ਅੱਖਰ
કચરો,ਕੂੜਾ
કચરો સંગ્રહ,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
કચરો સંગ્રહ,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO),ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO)
દરવાજો,ਕਪਾਟ
પ્રવેશદ્વાર,ਗੇਟਵੇ
સામાન્ય કાર્યક્રમ,ਆਮ ਪ੍ਰੋਗਰਾਮ
સામાન્ય કાર્યક્રમ,ਆਮ ਪ੍ਰੋਗਰਾਮ
સામાન્ય હેતુ કમ્પ્યુટર,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
સામાન્ય હેતુ કમ્પ્યુટર,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
સામાન્ય રજીસ્ટર,ਆਮ ਰਜਿਸਟਰ
સામાન્યીકરણ,ਸਧਾਰਣਕਰਨ
સામાન્યીકરણ,ਸਧਾਰਣਕਰਨ
સામાન્ય હેતુની ભાષા,ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ
સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ,ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
સામાન્ય હેતુ રજીસ્ટર,ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ
જનરેટ કરેલ ભૂલ,ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ
જનરેટીંગ ફંક્શન,ਬਣਾਉਣ ਫੰਕਸ਼ਨ
સામાન્ય વર્ગ,ਆਮ ਵਰਗ
સામાન્ય કાર્ય,ਆਮ ਫੰਕਸ਼ਨ
સામાન્ય નામ,ਆਮ ਨਾਮ
ગીગો,gigo
વૈશ્વિક,ਗਲੋਬਲ
વૈશ્વિક કોડ,ਗਲੋਬਲ ਕੋਡ
વૈશ્વિક લોક,ਗਲੋਬਲ ਲਾਕ
વૈશ્વિક નેટવર્ક,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
વૈશ્વિક નેટવર્ક,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
વૈશ્વિક વપરાશકર્તા,ਗਲੋਬਲ ਉਪਭੋਗਤਾ
વૈશ્વિક ચલ,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
વૈશ્વિકરણ,ਵਿਸ਼ਵੀਕਰਨ
ગોફર,ਗੋਫਰ
ગોફર ક્લાયંટ,ਗੋਫਰ ਗਾਹਕ
ગોફર સર્વર,ਗੋਫਰ ਸਰਵਰ
ગોફર સાઇટ,ਗੋਫਰ ਸਾਈਟ
ગોફર જગ્યા,ਗੋਫਰ ਸਪੇਸ
આકર્ષક અધોગતિ,ਸੁੰਦਰ ਗਿਰਾਵਟ
વ્યાકરણ તપાસનાર,ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ
વ્યાકરણ આકર્ષક બહાર નીકળો,ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ
કુલ,ਸਮੁੱਚੀ ਗਿਣਤੀ
ગ્રાફ,ਗ੍ਰਾਫ਼
ગ્રાફ પ્લોટિંગ,ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼
ગ્રાફિક પાત્ર,ਗ੍ਰਾਫਿਕ ਅੱਖਰ
ગ્રાફિક નિયંત્રક,ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ
ગ્રાફિક ડેટા માળખું,ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ
ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ
ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
ગ્રાફિક ભાષા,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
ગ્રાફિક ભાષા,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
ગ્રાફિક પેનલ,ਗ੍ਰਾਫਿਕ ਪੈਨਲ
ગ્રાફિકલ એનિમેશન,ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ
ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI),ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
ગ્રાફિક્સ,ਗਰਾਫਿਕਸ
ગ્રાફિક્સ એપ્લિકેશન,ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
ગ્રાફિક્સ કર્સર,ਗਰਾਫਿਕਸ ਕਰਸਰ
ગ્રાફિક્સ મોડ,ਗਰਾਫਿਕਸ ਮੋਡ
ગ્રાફિક્સ પેકેજ,ਗਰਾਫਿਕਸ ਪੈਕੇਜ
ગ્રાફિક્સ સોફ્ટવેર,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
ગ્રાફિક્સ સોફ્ટવેર,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
