Bengali,Kannada
বাধা প্রভাব,ಅಡಚಣೆ
নীচে বাসিন্দা,ತಳಹದಕ
নীচে বাস,ತಳಹದಿ
বোগেনভিলিয়া,ಬಾಗ್‌ನ್ವಿಲ್ಲಾ
বোম্যান ক্যাপসুল,ಎದೆಗುಂದಿದ ಕ್ಯಾಪ್ಸುಲ್
বোম্যানের গ্রন্থি,ಬೌಮನ್ ಗ್ರಂಥಿ
বন্ধনী ছত্রাক,ಬ್ರಾಕೆಟ್ ಶಿಲೀಂಧ್ರಗಳು
ব্র্যাক্ট,ಚೂರು
ব্র্যাকটেট,ಬಂಡಿ
ব্র্যাকটোলেট,ಚೂರುಪಾರು
ব্র্যাকটোল,ಕಸಾಯಿಖಾನೆ
মস্তিষ্ক,ಮೆದುಳು
জ্ঞান বাক্স,ಮಿದುಳು ಪೆಟ್ಟಿಗೆ
মস্তিষ্ক মৃত,ಮಿದುಳು ಸತ್ತ
মস্তিষ্কের গ্যাংলিওন,ಮೆದುಳಿನ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
মস্তিষ্কের স্টেম,ಮೆದುಳು ಕಾಂಡ
শাখা,ಕವಲೊಡೆ
ব্রাঞ্চিওস্টোমা,ಕವಲೊಡೆಯ
ব্রাজজেইন,ಹಳ್ಳ
রুটি ছাঁচ,ಬ್ರೆಡ್ ಅಚ್ಚು
স্তন দুধ,ಎದೆ ಹಾಲು
ব্রিডার,ತಳಿಗಾರ
প্রজনন জীববিজ্ঞান,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ಜೀವಶಾಸ್ತ್ರ
ছত্রাক,ಬ್ರೂವರ್ಸ್ ಯೀಸ್ಟ್
সেতু,ಸೇತುವೆ
উজ্জ্বল ক্ষেত্রের মাইক্রোস্কোপ,ಪ್ರಕಾಶಮಾನವಾದ ಕ್ಷೇತ್ರ ಸೂಕ್ಷ್ಮದರ್ಶಕ
ভঙ্গুর তারা,ಸುಲಭವಾಗಿ ನಕ್ಷತ್ರ
ব্রড শিম,ವಿಶಾಲ ಹುರುಳಿ
ব্রোকলি,ಕೋಸುಗಡ್ಡೆ
ব্রঙ্কিওল,ಶ್ವಾಸನಾಳದ
ব্রঙ্কাইটিস,ಶ್ವಾಸನಾಳದ ಉರಿಯೂತ
ব্রঙ্কোডিলেটর ড্রাগ,ಬ್ರಾಂಕೋಡೈಲೇಟರ್ .ಷಧ
ব্রুড,ಸಂಸಾರ
ব্রুড,ಸಂಸಾರ
ব্রুড পরজীবী,ಸಂಸಾರದ ಪರಾವಲಂಬಿತ್ವ
ব্রুড থলি,ಸಂಸಾರದ ಚೀಲ
ব্রোথ,ಸಾರು
বাদামি ভালুক,ಕಂದು ಕರಡಿ
বাদামী মরিচা,ಕಂದು ತುಕ್ಕು
ব্রাউজার,ಬ್ರೌಸರ್
ব্রাশ-বর্ডার সিলিয়েটেড এপিথেলিয়াম,ಬ್ರಷ್-ಗಡಿ ಸಿಲಿಯೇಟೆಡ್ ಎಪಿಥೀಲಿಯಂ
ব্রাসেলস স্প্রাউট,ಬ್ರಸೆಲ್ಸ್ ಮೊಳಕೆ
পাথরকুচি,ಕಸಾಯಿಖಾನೆ
ব্রায়োফাইটা,ಕಸಚೂರಿ
ব্রায়োফাইট,ಕಸಚೂಲೆ
ব্রাইওপিডা,ಕಸ
বুবো,ಗದ್ದಲ
বুকাল গহ্বর,ಬಕಲ್ ಕುಹರ
বুকো-ফ্যারেঞ্জিয়াল গহ্বর,ಬುಕೋ-ಫಾರಿಂಜಿಯಲ್ ಕುಹರ
উদীয়মান,ಮೊಳಕೆಯ
বাফার বাইকার্বোনেট,ಬಫರ್ ಬೈಕಾರ್ಬನೇಟ್
বাফার,ಬಫಲು
নিরাপদ অঞ্চলে,ಬಫುರ್ ವಲಯ
বাফারিং অ্যাকশন,ಬಫರಿಂಗ್ ಕ್ರಿಯೆ
বুফো,ಜಂಬದ
বাল্ব,ಬಿಲ್ಲುಗಾರ
বুলবিল,ಬಿರಡೆ
Bulbourethral গ্রন্থি,ಬಲ್ಬೊ ಮೂತ್ರನಾಳದ ಗ್ರಂಥಿ
বাল্ক প্রবাহ,ಬೃಹತ್ ಹರಿ
বুলিফর্ম সেল,ಬುಲ್ಲಿಂಗ ಕೋಶ
বাম্বল মৌমাছি,ಜೇನುನೊಣ
বান্ডিল শাখা,ಗಗಟ್ಟು
আটির খাপ,ಗಂಡು ಪೊರೆ
বান্ডিল শিথ সেল,ಬಂಡಲ್ ಪೊರೆ ಕೋಶ
বুয়েন্সি,ತೇಲುವಿಕೆ
বুয়্যান্ট ঘনত্ব কেন্দ্রীভূতকরণ,ತೇಲುವ ಸಾಂದ್ರತೆಯ ಕೇಂದ್ರೀಕರಣ
বুয়্যান্ট ঘনত্ব,ತೇಲುವ ಸಾಂದ್ರತೆ
বার্জন,ಚಾಚು
বুড়ো,ಬಿಲ ಮಾಡುವ
বুশ,ಪೊದೆ
বুটিয়া মনোস্পার্মা,ಬುಟಿಯಾ ಮೊನೊಸ್ಪೆರ್ಮಾ
বুহাস,ಬೆಟ್ಹಸ್
বাট্রেস (ফোলা স্টেম বেস),ಬಟ್ರೆಸ್ (sten ದಿಕೊಂಡ ಕಾಂಡದ ಬೇಸ್)
উপজাত,ಉಪ-ಉತ್ಪನ್ನ
সি-পেপটাইড,ಸಿ ಪೆಪ್ಟೈಡ್
ক্যাকটাস,ಕಳ್ಳಿ
ক্যাডমিয়াম দূষণ,ಕ್ಯಾಡ್ಮಿಯಮ್ ಮಾಲಿನ್ಯ
ক্যাডুকাস,ಗದ್ದಲದ
Caecum,ಒಂದು ಬಗೆಯ ಸಣ್ಣ
Caenorhabditis এলিগানস,ಕೈನೊರ್ಹಬ್ಬೈಟಿಸ್
সিসিয়াম,ಸೀಸಿಯಂ
ক্যাফিন,ಕೆಫೀನ್
ক্যালকেরিয়াস স্পাইকুল,ಕಲಬೆರಕೆ
ক্যালারিয়াস শেল,ಕಲಬೆರಕೆಯ ಚಿಪ್ಪು
ক্যালসিফেরাস গ্রন্থি,ಕ್ಯಾಲ್ಸಿಫರ್ ಗ್ರಂಥಿ
ক্যালিফিকেশন,ಲೆಕ್ಕಪರಿಶೋಧನೆ
ক্যালসিটোনিন,ಕ್ಯಾಲ್ಸಿಟಿನ್
ক্যালসিয়াম,ಚಿರತೆ
ক্যালসিয়াম ব্রিজ,ಸೇತುವೆ
চুনাপাথর,ಕ್ಯಾಲ್ಸಿಯಂ ಕಾರ್ಬೋನೇಟ್
ক্যালেন্ডুলা,ಕ್ಯಾಲೆರುಲಾ
কলিপাস,ಒಂದು ಬಗೆಯ ಇಸ್ಟಿಂಗಳೆ
কলাস,ನಮ್ಮನ್ನು ಕರೆ ಮಾಡಿ
কলাস সংস্কৃতি,ಕ್ಯಾಲಸ್ ಸಂಸ್ಕೃತಿ
কলোকাসিয়া,ಕೊಲಕಾಸಿಯಾ
ক্যালোটেস,ಕಾಲ್ಬೆರಳು
ক্যালোট্রপিস,ಕ್ಯಾಲೋಟ್ರೋಪಿಸ್
ক্যালোট্রপিস প্রোকেরা,ಕಾಲ್ಚರ್ತನ
ক্যালভিন চক্র,ಕ್ಯಾಲ್ವಿನ್ ಚಕ್ರ
ক্যালিসিনিয়া,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
ক্যালিক্স,ಕಣಿವೆ
ক্যালিক্স,ಕಣಿವೆ
ক্যামব্রিয়ান পিরিয়ড,ಕ್ಯಾಂಬ್ರಿಯನ್ ಅವಧಿ
উট,ಒಂಟೆ
ক্যামোফ্লেজ,ಮರೆಮಾಚುವುದು
ক্যাম্পানেলস,ದಳ
কানাবিনয়েড,ಹಳ್ಳದವ
ক্যানালিকুলাস,ಮೆರುಗಿಕೆ
ক্যান্সার,ಕ್ಯಾನ್ಸರ್
ক্যান্সার (সাধারণ কাঁকড়া),ಕ್ಯಾನ್ಸರ್ (ಸಾಮಾನ್ಯ ಏಡಿ)
ক্যান্ডিটুফ্ট,ಕ್ಯಾಂಡಿಟಫ್ಟ್
আখ,ಕಬ್ಬಿನ ಸಕ್ಕರೆ
ক্যানিডে,ಒಂದು ಬಗೆಯ ಕ್ಯಾನಿಡೆ
কাইনিন (দাঁত),ದವಡೆ (ಹಲ್ಲುಗಳು)
ক্যানিস পরিচিত,ಕ್ಯಾನಿಸ್ ಪರಿಚಿತ
ক্যানা,ಚಾಚು
গাঁজা স্যাটিভা,ಗಾಂಜಾ ಸಟಿವಾ
ক্যানোপি,ಮೇಲಾವರಣ
ক্যাপাসিটেশন,ಕೆನ್ನೆಸುಳುವಿಕೆ
কৈশিক,ಚಿರತೆ
কৈশিক,ಚಿರತೆ
কৈশিক সঞ্চালন,ಕ್ಯಾಪಿಲ್ಲರಿ ಪರಿಚಲನೆ
ক্যাপিটুলাম,ತತ್ತ್ವ
ক্যাপারি,ಗಾಡಿ
ক্যাপিং,ಬಿರಡೆ
ক্যাপসিড,ಬಿಲ್ಲೆ
ক্যাপসোমির,ಮುಸುಕು
ক্যাপসুল,ಬಿರಡೆ
কার্বামিনোহেমোগ্লোবিন,ಕಾರ್ಬಮಿನೋಹೆಮೊಗ್ಲೋಬಿನ್
কার্বোহাইড্রেট,ಕಾರ್ಬೋಹೈಡ್ರೇಟ್
কার্বন - ডাই - অক্সাইড,ಇಂಗಾಲದ ಡೈಆಕ್ಸೈಡ್
কার্বন ডিসলফাইড,ಇಂಗಾಲದ ಕಾದಂಬರ
কার্বন অণু,ಇಂಗಾಲದ ಅಣು
কার্বনেট,ಕಾರ್ಬೋನೇಟ್
কার্বনিক এসিড,ಕಾರ್ಬಾನಿಕ್ ಆಮ್ಲ
কার্বনিক এনহাইড্রাস,ಕಾರ್ಬೋನಿಕ್ ಅನ್ಹೈಡ್ರೇಸ್
কার্বনিফেরাস সময়কাল,ಕಾರ್ಬೋನಿಫರ್ ಅವಧಿ
কার্বক্সাইল,ಕಾರ್ಬಾಕ್ಸಿಲ್
কার্বক্সাইল গ্রুপ,ಕಾರ್ಬಾಕ್ಸಿಲ್ ಗುಂಪು
কার্বোক্সিলেস,ಕಾರ್ಬಾಕ್ಸಿಲೇಸ್
কার্বোক্সিলেশন,ಕಾರ್ಬಾಕ್ಸಿಲೀಕರಣ
কারচারোডন,ಸಾಚರೋಡಾನ್
কার্সিনোজেনেসিস,ಕ್ಯಾನ್ಸರ್ ಜನನ
কার্সিনোজেনিক,ನುಗ್ಗುವ
কার্সিনোমা,ನಾಲಿಗೆ
কার্ডিয়াক চক্র,ಹೃದಯ ಚಕ್ರ
কার্ডিয়াক গ্লাইকোসাইড,ಹೃದಯ ಗ್ಲೈಕೋಸೈಡ್
কার্ডিয়াক পেশী,ಹೃದಯ ಸ್ನಾಯು
কার্ডিয়াক পেসমেকার,ಹೃದಯದ ಗೋಪುರ
কার্ডিওস্কোপ,ಕಾರ್ಡಿಯರ್ಶಕ
কার্নিভোরা,ಮಾಂಸಾಹಾರಿ
কার্নিভোর,ಮಾಂಸಾಹಾರಿ
মাংসাশী,ಮಾಂಸಾಹಾರಿ
মাংসাশী বিমান,ಮಾಂಸಾಹಾರಿ
মাংসাশী চতুর্ভুজ,ಮಾಂಸಾಹಾರಿ ನಾಲ್ಕು ಪಟ್ಟು
ক্যারোটিন,ಕ್ಯಾರೋಟಿನ್
ক্যারোটিনয়েড,ಕ್ಯಾರಟನಾಯಿ
কার্পাল,ಪಟಲ
কার্পেল,ಗಡಿ
কার্পাস,ಗಾಡಿ
ক্যারেজেন,ಕೊಕ್ಕರೆ
ক্যারিয়ার প্রক্রিয়া,ವಾಹಕ ಕಾರ್ಯವಿಧಾನ
বহন ক্ষমতা,ಒಯ್ಯುವ ಸಾಮರ್ಥ್ಯ
কার্টিলজেনাস ফিশ,ಕಾರ್ಟಿಲಾಜನಸ್ ಮೀನು
কার্টিলাজিনাস,ಬಟಾಣಿಯ
কারঙ্কেল,ಒಂದು ಬಗೆಯ ಶವ
ক্যারিওগামি,ಬಾವೆ
ক্যারিওফিলেসি,ಕ್ಯಾರಿಯೋಫಿಲೇಸಿ
ক্যারিওফিলাসিয়াস,ಕ್ಯಾರಿಯೋಫಿಲಿಯಸ್
ক্যারিওপিসিস,ಕರ್ಯೋಪ್ಸಿಸ್
কেসিন,ದಾಸ್ಯ
ক্যাস্পারিয়ান স্ট্রিপ,ಕ್ಯಾಸ್ಪರಿಯನ್ ಸ್ಟ್ರಿಪ್
ক্যাসিয়া,ಕಸ
ক্যাসোয়ারি,ಪೃಷ್ಠದ
ক্যাস্টর,ಕಾಸ್ಟಾರಿ
ক্যাসুয়ারিনা,ಕಸಬಲೆ
ক্যাসুয়ারিনা অ্যালনাস,ಕಾಸುರಿನಾ ಅಲ್ನಸ್
ক্যাটাবোলিজম,ಕಟಾಬೋಲಿಸಂ
ক্যাটালাস,ವೇಗಸ್ಥ
ক্যাটালগ,ಪಟ್ಟಿ
ক্যাটালাইসিস,ವೇಗವರ್ಧನೆ
প্রভাবক,ವೇಗವರ್ಧಕ
অনুঘটক রূপান্তরকারী,ವೇಗವರ್ಧಕ ವರ್ಗಾವಣೆ
ছানি,ಕಣ್ಣಿನ ಪೊರೆ
বিপর্যয়,ವಿಪತ್ತು
কেটোলামাইন,ಚಾಚು
কেটেকলোমাইন হরমোন,ಕಟಾವು
ক্যাথেট্রাইজেশন,ಕ್ಯಾಥರೀಕರಣ
কেশন,ಚಾಚು
ক্যাটকিন,ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗೀತೆ
ক্যাটলা,ಕಸ
বিড়ালের পেরেক (বিগনোনিয়া-আওগুইস ক্যাটি),ಬೆಕ್ಕಿನ ಉಗುರು (ಬಿಗ್ನೋನಿಯಾ-ಉಂಗುಯಿಸ್ ಕ್ಯಾಟಿ)
গবাদি পশু চারণ,ಜಾನುವಾರು ಮೇಯಿಸುವಿಕೆ
গবাদি পশু পাল,ದನಕರಿನ ಜಾನುವಾರು
গবাদি পশুদের রুমেন,ಜಾನುವಾರುಗಳ ರುಮೆನ್
গবাদি পশুদের স্টাইল,ಜಾನುವಾರುಗಳ ಶೈಲಿ
শৈশব ভার্টেব্রা,ಕಾಡಿನ ಕಶೇರುಖಂಡ
Chudex,ಕಬ್ಬಿಣದ
কার্যকারণ এজেন্ট,ಕಾರಣ
সিড্রাস দেওদার (সিডার),ಸೆಡ್ರಸ್ ಡಿಯೋಡಾರಾ (ಸೀಡರ್)
সেলাস্ট্রেলস,ಸೆಲ್ಯಾಸ್ಟ್ರೇಲ್ಸ್
সেল জীববিজ্ঞানী,ಕೋಶ ಜೀವಶಾಸ್ತ್ರಜ್ಞ
কোষ বিদ্যা,ಜೀವಕೋಶ ಜೀವಶಾಸ್ತ್ರ
কোষ চক্র,ಕೋಶ ಚಕ್ರ
সেল বৃদ্ধি,ಜೀವಕೋಶ ಹಿಗ್ಗುವಿಕೆ
সেল খাম,ಜೀವಕೋಶದ ಹೊದಿಕೆ
সেল ভগ্নাংশ,ಜೀವಕೋಶದ ಭಾಗ
সেল হোমোজেনেট,ಜೀವಕೋಶ ಏಕರೂಪದ
সেল মধ্যস্থতা অনাক্রম্যতা,ಜೀವಕೋಶದ ಮಧ್ಯಸ್ಥಿಕೆಯ ಪ್ರತಿರಕ್ಷೆ
কোষের ঝিল্লি,ಜೀವಕೋಶ ಪೊರೆಯು
কোষের বিস্তার,ಕೋಶ ಪ್ರಸರಣ
সেল গঠন,ಕೋಶ ರಚನೆ
কোষ তত্ত্ব,ಜೀವಕೋಶದ ಸಿದ್ಧಾಂತ
কোষ প্রাচীর,ಕೋಶ ಗೋಡೆ
সেলোফেন ঝিল্লি,ಒಂದು ಭಾಗದ
সেলুলি,ಗುಡಿಸಲು
সেলুলার প্রতিরক্ষা,ಕೋಶಕ ರಕ್ಷಣೆ
সেলুলার শক্তি স্থানান্তর-সিস্টেম,ಸೆಲ್ಯುಲಾರ್ ಶಕ್ತಿ ವರ್ಗಾವಣೆ-ವ್ಯವಸ್ಥೆ
সেলুলার এনজাইম,ಸೆಲ್ಯುಲಾರ್ ಕಿಣ್ವ
কোষ স্তরে,ಸೆಲ್ಯುಲಾರ್ ಮಟ್ಟ
সেলুলার জারণ,ಸೆಲ್ಯುಲಾರ್ ಆಕ್ಸಿಡಲ್
সেলুলার পুল,ಸೆಲ್ಯುಲಾರ್ ಪೂಲ್
সেলুলোজ,ಕೋಶ
সেলুলোজ মাইক্রোফাইব্রিল,ಸೆಲ್ಯುಲೋಸ್ ಮೈಕ್ರೋಫಿಬ್ರಿಲ್
সিমেন্টাম,ಸಿಮೆಂಟಿನ
সেনাগ্রাস,ಒಂದು ಬಗೆಯ ಉಕ್ಕಿನ
Cenozoic যুগ,ಸೆನೊಜೋಯಿಕ್ ಯುಗ
জনগণনা,ಜನಗಣತಿ
জনগণনা,ಜನಗಣತಿ
সেন্টিমোরগান,ಶಾಂಟೆಮೋರ್ಗಲ್
সেন্টিপিডা অরবিকুলারিস,ಶತಮಾನದ ಕಕ್ಷೀಯ
কেন্দ্রীয় অক্ষ,ಮಧ್ಯ ಅಕ್ಷ
কেন্দ্রীয় সেল,ಮಧ್ಯ ಜೀವಾಣು
ভিতরের গুরুত্বপূর্ণ অংশ,ಕೇಂದ್ರ ಕೇಂದ್ರ ಕೇಂದ್ರ
কেন্দ্রীয় মতবাদ,ಕೇಂದ್ರ ಸಿದ್ಧಾಂತ
কেন্দ্রীয় ওষুধ গবেষণা ইনস্টিটিউট,ಕೇಂದ್ರ drug ಷಧ ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ
কেন্দ্রীয় ক্ষেত্র,ಕೇಂದ್ರ ಕ್ಷೇತ್ರ
কেন্দ্রীয় ল্যাকটিয়াল,ಮಧ್ಯಪ್ರವೇಶ
কেন্দ্রীয় স্নায়ুতন্ত্র,ಕೇಂದ್ರ ನರಮಂಡಲ
কেন্দ্রীয় খাঁজ,ಮಧ್ಯ ಸಲ್ಕಸ್
সেন্ট্রিফিউগেশন,ಕೇಂದ್ರೀಕರಣ
সেন্ট্রিওল,ಕೇಂದ್ರ
সেন্ট্রোমিয়ার,ಮಧ್ಯಪ್ರವೇಶ
সেন্ট্রোসোম,ಮಧ್ಯಮ
সেন্ট্রোস্ফিয়ার,ಕೇಂದ್ರ
সিফালোকর্ডেট,ಶಿರೋನಾಮೆ
সিফালোকর্ডেটস,ಶಿರೋವಸ್ತ್ರ
সিফালোস্পোরিন,ಶಿರೋನಾಮೆ
সিফালোথোরাক্স,ಶಿರೋನಾಮೆ
সেরাটোফিলেসি,ದನವೇಶ
শস্য দানা,ಏಕದಳ ಧಾನ್ಯ
সেরিবিলার পেডুনল,ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್
সেরিবেলাম,ಸೆರೆಬೆಲ್ಲಂ
সেরিব্রাল অ্যাকুয়েডাক্ট,ಸೆರೆಬ್ರಲ್ ಜಲಚರ
সেরিব্রাল কর্টেক্স,ಸೆರೆಬ್ರಲ್ ಕಾರ್ಟೆಕ್ಸ್
সেরিব্রাল গোলার্ধের,ಸೆರೆಬ್ರಲ್ ಗೋಳಾರ್ಧ
সেরিব্রাল ভেন্ট্রিকল,ಸೆರೆಬ್ರಲ್ ಕುಹರದ
সেরিব্রোস্পাইনাল তরল (সিএসএফ),ಸೆರೆಬ್ರೊಸ್ಪೈನಲ್ ದ್ರವ (ಸಿಎಸ್ಎಫ್)
সেরিব্রাম,ಸ್ರಾವನ
প্রত্যয়িত বীজ,ಬೀಜ
সারুমিনাস গ্রন্থি,ಕದ್ಯರ ಗ್ರಂಥಿ
জরায়ু,ಕಾಂಡದ
সার্ভিকাল ক্যাপ,ಗರ್ಭಕಂಠದ ಕ್ಯಾಪ್
সার্ভিকাল ভার্টিব্রা,ಗರ್ಭಕಂಠದ ಕಶೇರುಖಂಡ
জরায়ু,ಕುತ್ತಿಗೆ
সিসিয়াম ক্লোরাইড,ಸೀಸಿಯಂ ಕ್ಲೋರೈಡ್
সেসপুল,ಕವಚ
Cetaceans,ಲಂಗರು
চেটোপটারাস,ಚಾವಟ
চালাজা,ದನಗಳು
চালাজা,ದನಗಳು
চালাজাল শেষ,ಚಲಜಲ್ ಅಂತ್ಯ
চালিনা,ಚರಿನ
গিরগিটি (চামেলিয়ন),Me ಸರವಳ್ಳಿ (ಚಮೀಲಿಯನ್)
চ্যানক্রোড,ಚಾನ್ಕ್ರಾಯ್ಡ್
চ্যানেল,ಚಾನಲ್
চ্যানেল,ಚಾನಲ್
চ্যাপারন,ಚಪಲಾತಿ
চর,ಚರ
বৈশিষ্ট্যযুক্ত উদ্ভিদ,ವಿಶಿಷ್ಟ ಸಸ್ಯವರ್ಗ
কাঠকয়লা,ಇದ್ದೀಳಿ
চারগ্যাফের নিয়ম,ಚಾರ್ಗಾಫ್ ನಿಯಮ
চার্জ কাপলড ডিভাইস (সিসিডি),ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಸಾಧನ (ಸಿಸಿಡಿ)
চার্জিং,ಚಾರ್ಜಿಂಗ್
চ্যাসমোগামাস,ಚಮತ್ಕಾರದ
চ্যাথামালাস,ಚಥಮಾಲಸ್
চেলোন,ಚೆಲೋನ್
রাসায়নিক বিশ্লেষক,ರಾಸಾಯನಿಕ ವಿಶ್ಲೇಷಕ
রাসায়নিক বন্ড,ರಾಸಾಯನಿಕ ಬಂಡಿ
রাসায়নিক ব্রেকডাউন,ರಾಸಾಯನಿಕ ಸ್ಥಗಿತ
রাসায়নিক জটিলতা,ರಾಸಾಯನಿಕ ಸಂಕೀರ್ಣತೆ
রাসায়নিক পরিবেশ,ರಾಸಾಯನಿಕ ಪರಿಸರ
রাসায়নিক বিবর্তন,ರಾಸಾಯನಿಕ ವಿಕಸನ
রাসায়নিক পদ্ধতি,ರಾಸಾಯನಿಕ ವಿಧಾನ
রাসায়নিক মিউটেজেন,ರಾಸಾಯನಿಕ ರೂಪಾಂತರ
রাসায়নিক উত্স,ರಾಸಾಯನಿಕ ಮೂಲ
রাসায়নিক অক্সিজেন চাহিদা,ರಾಸಾಯನಿಕ ಆಮ್ಲಜನಕ ಬೇಡಿಕೆ
রাসায়নিক সম্ভাবনা,ರಾಸಾಯನಿಕ ಸಾಮರ್ಥ್ಯ
রাসায়নিক স্ক্যাল্পেল,ರಾಸಾಯನಿಕ ಪಿಕ್ಕಟ್ಟು
রাসায়নিক সংকেত,ರಾಸಾಯನಿಕ ಸಂಕೇತ
রাসায়নিক সিনপাস,ರಾಸಾಯನಿಕ ಸಿನಾಪ್ಸ್
কেমিওসমোটিক হাইপোথিসিস,ರಾಸಾಯನಿಕ -ಕಲ್ಪನೆ
রসায়নবিদ,ರಸಾಯನಶಾಸ್ತ್ರಜ್ಞ
রসায়ন,ರಸಾಯನಶಾಸ್ತ್ರ
কেমোসিন্থেসিস,ರಾಸಾಯನಿಕತೆ
কেমো-অটোরোফিক ব্যাকটিরিয়া,ಆಟೊರೊಫಿಕ್ ಬ್ಯಾಕ್ಟೀರಿಯಾ
কেমোনস্টি,ಚೆಮ್ಮಾವಾಗಿ
কেমোসিন্থেসিস,ರಾಸಾಯನಿಕತೆ
কেমোসিন্থেটিক অটোট্রফ,ಕೀಮೋಸೈಂಥೆಟಿಕ್ ಆಟೋಟ್ರೋಫ್
কেমোসিন্থেটিক ব্যাকটিরিয়া,ರಾಸಾಯನಿಕ ಬ್ಯಾಕ್ಟೀರಿಯ
কেমোট্যাক্সিস,ರಾಸಾಯನಿಕ
কেমোট্যাক্সোনমি,ರಾಸಾಯನಿಕತೆ
কেমোথেরাপি,ರಾಸಾಯನಿಕ ಚಿಕಿತ್ಸೆ
চেনোপোডিয়াসি,ಚೆನೊಪೊಡಿಯಾಸಿ
চিয়াসমাটা,ಚಿರತೆ
চিয়াস্মনা টাইপ হাইপোথিসিস,ಚಿಯಾಸ್ಮ್ನಾ ಪ್ರಕಾರದ ಕಲ್ಪನೆ
চিকুনগুনিয়া,ಚಿಕುಂಗುನಿಯಾ
চিকোরি,ಚಿಕರಿ
শৈশব,ಬಾಲ್ಯ
মরিচ মোজাইক ভাইরাস,ಮೆಣಸಿನಕಾಯಿ ವೈರಸ್
সিনচোনা অফিসিনালিস,ಸಿಂಚೋನಾ ಅಫೀಟಾಲಿಸ್
চিরোপটারফিলি,ಚಿರತೆ
চিটিন,ಚಿರತೆ
চিটিনাস,ಚಿಲ್ಲಿಯಂಥ
ক্ল্যামিডিয়া ট্র্যাচোমেটিস,ಕ್ಲಮೈಡಿಯ ಟ್ರಾಕೊಮಾಟಿಸ್
ক্ল্যামিডিয়াসিস,ಕ್ಲಮೈಡಿಯಾಸ್
ক্ল্যামিডোমোনাস,ಕ್ಲಾಮೈಗ್ರಾನಸ್
ক্লোরামফেনিকোল,ತಿಕ್ಕಲು
ক্লোরেলা,ಕ್ಲೋರೆಲ್ಲಾ
ক্লোরেনচাইমা,ಕ್ಲೋರೆಂಚೈಮಾ
ক্লোরাইড সেল,ಕ್ಲೋರೈಡ್ ಕೋಶ
ক্লোরিন,ಕ್ಲೋರಿನ್
ক্লোরোফ্লুওরো কার্বন (সিএফসিএস),ಕ್ಲೋರೊಫ್ಲೋರೊ ಕಾರ್ಬನ್ (ಸಿಎಫ್‌ಸಿಎಸ್)
ক্লোরোফর্ম,ಕ್ಲೋರೊಫಾರ್ಮ್
ক্লোরোফাইসি,ಕ್ಲೋರೊಫೈಸೀ
ক্লোরোফাইট পূর্বপুরুষ,ಕ್ಲೋರೊಫೈಟ್ ಪೂರ್ವಜ
ক্লোরোসিস,ಕ್ಲೋರೋಸಿಸ್
ক্লোরোসিস,ಕ್ಲೋರೋಸಿಸ್
কোওনোসাইট,ಚಾಚು
Cholecystokinesis,ಕೊಲೆಸಿಸ್ಟೊಕಿನಿಸ್
কোলেসিস্টোকিনিন,ಕೋಲೆಸಿಸ್ಟೊಕಿನಿನ್
কোলেস্টেরল,ಕೊಲೆಸ್ಟ್ರಾಲ್
কোলিনার্জিক,ಕೋಲಿನರ್ಜಿನ
Chondrichthyes,ಕೊಂಡ್ರಿಚ್ಥೈಸ್
কনড্রিন,ಕೊಳೆತ
কনড্রোসাইট,ಕೊಳೆತ
কর্ডে টেন্ডিনা,ಹಳ್ಳ
কর্ডাটা,ಒಂದು ಬಗೆಯ ಕಂತು
Chorioallantoic প্ল্যাসেন্টা,ಕೋರಿಯೊಅಲಾಂಟೊಯಿಕ್ ಜರಾಯು
কোরিওন,ಕೋರಿ
কোরিওনিক কর্টিকোট্রপিন,ಕೋರಿಯಾನಿಕ್ ಕಾರ್ಟಿಕೊಟ್ರೊಪಿನ್
কোরিওনিক গোনাডোট্রপিন,ಕೋರಿಯಾನಿಕ್ ಗೊನಡೋಟ್ರೋಪಿನ್
কোরিওনিক থাইরোট্রপিন,ಕೋರಿಯಾನಿಕ್ ಥೈರೋಟ್ರೋಪಿನ್
কোরয়েড,ವಶತಂತಿರುವ
ক্রোমাটিড,ವರ್ಣರಂಜಿತ
ক্রোমাটিন ফাইবার,ಕ್ರೊಮಾಟಿನ್ ನಾರು
ক্রোমাটিন,ಕ್ರೊಮ್ಯಾಟಿನ್
ক্রোমাটোগ্রাফিক কৌশল,ಕ್ರೊಮ್ಯಾಟೋಗ್ರಾಫಿಕ್ ತಂತ್ರ
ক্রোমাটোগ্রাফি,ವರ್ಣರೇಖನ
ক্রোমাটোফোর,ಕ್ರೊಮ್ಯಾಟೊಫೋರ್
ক্রোমোজেনিক সাবস্ট্রেট,ವರ್ಣಭೇದ ಜೀವಿ
ক্রোমোনেমা,ಚಿತ್ರ
ক্রোমোফোর,ವರ್ಣಲಿ
ক্রোমোপ্লাস্ট,ವರ್ಣಕಣ
