Gujarati,Odiya
"કોલોસિન્થ, કડવો સફરજન","ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |"
સામાન્ય પરત,ସାଧାରଣ ପର୍ସଲେନ |
કોથમીર,ଧନିଆ
સુતરાઉ,କପା
કોથળી,ଗା cow ାସ
ઘનબી,କ୍ୟୁବ୍
કાકડી,କାକୁଡି
કકર્બિટ્સ,କ୍ୟୁକୁଭର୍ଟସ୍ |
જીરું,ଜିର୍ତିକ |
પર્ણ,ତରକାରୀ ପତ୍ର |
સીતાફળ,କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |
કોઇ,କ୍ୟାପସୁଲ୍ ବୋରର୍ |
કેટરપિલર,କ୍ୟାଟପିଲର୍
સાઇટ્રસ સાયલ્લા,ସାଇଟ୍ରସ୍ ସିଲେଲା |
ક્રિકેટ,କ୍ରିକେଟ୍
તારવું,କାଉ
કૃમિ,କଟା ପୋକ
ડેરી,ଦୁଗ୍ଧ
ડેરીંગ,ଦୁର୍ଗର
ડામ,ବନ୍ଧ
તટસ્થ,ଦିନ-ନିରପେକ୍ଷ |
ફૂલો પછીના દિવસો,ଫୁଲର ଦିନ ପରେ |
સંપૂર્ણ મોર પછીના દિવસો,ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |
ભિન્ન,Deblossome
છળ,ହ୍ରାସ
ડોકટ,କ୍ଷୟ
સડો,କ୍ଷୟ
નિર્ણાયક,ନିର୍ଣ୍ଣୟ
દશાંશ,ଦଶମିକ
ઉણલી,ଅଭାବ |
ડિફ્લોક્યુલેશન (માટી),ଡିଫ୍ଲୋକେସନ୍ (ମାଟି)
ઉન્મત્ત,ପରିଶୋଧନ
અસ્થિરતા,ଗଭୀରତା
વન -નાબૂદી,ଜଙ୍ଗଲ |
અધ degપન,ଅବଶ୍ୟ ନିରନ୍ତର
અધોગતિ,ଭିକେସନ୍
ડિગ્રી દિવસ,ଡିଗ୍ରୀ ଦିନ
પ્રમાણ,ଡିଗ୍ରୀ
વિકૃત,ଡିଫିସେନ୍ସ |
ઉદ્ધત,ଦେହୁଙ୍ଗିଂ
ધ્રુવીય,ଦେହକ୍କକ୍ କରିବା
નિર્જલીકરણ,ଡିହାଇଡିଂ
નિર્જૃપક,ଘୋଡେନକର୍
માંગ,ଚାହିଦା
પ્રાણઘાતક,ନିନ୍ଦା
ખોટો ઉપયોગ,ନିନ୍ଦା
થાપણ,ଜମା
જુબાની,ଚିହ୍ନ
ઘસૃષ્ટિ,ଅବନତି କରାଲିନାଇଜେସନ୍ |
અવ્યવસ્થા,ମାନସ
આચાર,ଡିଜାଇନ୍
બેસાડનાર,ଡେସିକର୍ତ୍ତା
ખામી,ଆକ୍ରମଣ
આછું,ନିଷ୍କ୍ରିୟ |
દેશી,Desynapp ଗୁଡିକ
ખાદ્ય પદાર્થ,ଡିଟସେଲ |
અસ્થિર,ଡିଟସେସିଂ |
નિર્ધારક,ନିର୍ଣ୍ଣୟ
અવમૂલ્યન,ମୂଲ୍ୟ ହ୍ରାସ
નીરસ,ବିଘ୍ନନା
વિચલનો,ବ୍ୟତିକ୍ରମ
નિષ્ઠુર,Digd
નિદાન,ନିରାକରଣ
દ્વિ -દખલ,ଡିକୋଗାମି |
અલગ -અલગ,ଡିକଟୋଟୋମି |
ડિકોટિલેડોન (બીજ),ଡିକୋଟିଡିନ୍ (ବିହନ)
પાછા ડાઇ (રોગ),ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ)
પ્રસાર,ପରିଭାଷାନ
પાચનત્વ,ହଜମ୍ବତି |
દિગ્ગજ,ଡିହାଇବଏଡ୍
ડાઇક (ડાઇક),ଡିକି (DYKE)
પાતળું,ମିଶ୍ରିତ
દ્વેષી,ଡାଇଓକାରୀ
રાજદ્રોહ,ଡିପ୍ଲାଇଡ୍
રાજદ્રોહ,ଡିପ୍ଲାଇଡ୍
રાજદ્રોહ,ଡିପ୍ଲୋନେମା
અવજ્ disા,ଅଦୃଶ୍ୟତା
ઠપકો,ଡିସ୍କ
છૂટ,ରିହାତି
જીવાલો,ଅସଂଗୁକ୍ଷା
વિક્ષેપ,ବିଚ୍ଛେଦ
પ્રસાર,ବିସ୍ତାର
વૈવિધ્ય,ବିବିଧତା
વૈવિધ્યપૂર્ણ ખેતી,ବିବିଧ ଚାଷ
ડીએનએ સીડી,DNA ସିଡ଼ି |
ડીએનએ રીસેપ્ટર,DNA RESPTOTER |
ગોળાકાર,ଡୋଗେଜ
પ્રભુત્વપૂર્ણ,ପ୍ରାଧାନ୍ୟ
નિષ્ક્રિયતા,Gormancy
માત્રા,ମାତ୍ରା
ડબલ સિગ્મ id ઇડ વળાંક,ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |
ડ્રાફ્ટ (ડ્રાફ્ટ),ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ)
ગટર,ନାଳି
ગટર,ଜଳ ନିଷ୍କାସନ
ખેંચાણ,ଡ୍ର
ભીડિયું,ଶୁଖିବା
ડ્રેસિંગ (બીજ),ପୋଷାକ (ବିହନ)
ડ્રિલ (એન.),ଡ୍ରିଲ୍ (n।)
ડ્રિલિંગ (એજી. એન્જીજી),ଡ୍ରିଲିଂ (ଏଜେ। Engg)
ડ્રિલિંગ (કૃષિવિજ્) ાન),ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ)
ટીપું સિંચાઈ,ଜଳସେଚନ
સૂકરાની ખેતી,ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |
ધૂળ,ଧୂଳି
ડસ્ટર,ଡଷ୍ଟର୍
ધૂમ્રપાન,ଧୂଳି
વામન,ବଧୂ |
વામન પિરામિડ,ବଧୂ ପିରାମିଡ୍ |
વામન,ବଧୂ |
ડેઝી,Daissy
તારીખ,ତାରିଖ
જાસ્મિન,ଦିନ ଜସ୍ମିନ୍ |
સુવાદાણા,ଡିଲ୍
દંડ,ଦିନନାଥ ଘାସ |
ઘા,ଚାଳକ
"ડૂબ ઘાસ, બર્મુડા ઘાસ","ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |"
ભડકો,ଡଣ୍ଠି
સૂકા આદુ,ଶୁଖିଲା ଅଦା
અછડતી ભમરો,ଡିଫୋଲିଂ ପୋକ
ડ્રોન,ଡ୍ରୋନ୍
બતક,ବତକ
પરિસ્થિતિવિજ્ologyાન,ପରିବେଶ
અર્થશાસ્ત્ર,ଇକୋନୋମଟ୍ରିକ୍ସ |
આર્થિક કાર્યક્ષમતા,ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |
પર્યાવરણ,ଇକୋଟେପ୍ |
શિષ્ટાચારને લગતું,Ectorrophic
શેખીને લગતું,ଏଡଫାଲିକ୍ |
પદવિજ્ologyાન,ଏଡିବାଫୋଲୋଜି
ધાર,Eding
ખાદ્ય ભાગ,ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ
સ્થિતિસ્થાપકતા,ଚାହିଦା ଚାହିଦା |
સ્થિતિસ્થાપકતા,ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |
વિદ્યાપમાણ,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
વિદ્યુતપ્રવાહ,ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍
નિરુત્સાહ,ବିଲିୟନଟେସନ୍
છાતીવાળું,ଇମାସକୋଲେଟର |
પાંુમાદ,ଜବରଦଖଲ
ભ્રમણ,ଭ୍ରୁଣ
ગર્ભવિજ્ embાન,ଭ୍ରୁଣବିଶ୍ୱାସ
આતુરતા,ଉଦତର |
પ્રવાહી ભ્રષ્ટ વ્યક્તિ,ଏମୁଲେସିଫାୟର୍ |
અંતર્ગત,ଇବଗେନୋଜ
અંતર્જ્ endાન,ଏଣ୍ଡୋରିଟୋସିସ୍ |
એન્ડોપારસાઇટ,ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |
એંજીવ,ଏଣ୍ଡୋରମ୍
સાહસ,ଉଦ୍ୟମ୍
પરિશિષ્ટ,ପ୍ରବେଶ
વાતાવરણ,ପରିବେଶ
મનાઈ,ଏନଜାଇମ୍
મહાકાવ્ય,ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
ઉપદ્રવ,EpipheeTee
સમાનતા,ଇକ୍ୱିଟି |
નાબૂદી,ବିଲାତି
આવશ્યક પોષક તત્ત્વો,ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |
અંદાજ,ଆକଳନ
નિષ્ઠા,ଇଥିଓପିଏମ |
સુશોભિત,ଇଉଜେନିକ୍
મૂલ્યાંકન,ମୂଲ୍ୟାଙ୍କନ
વરાળ,Evaporimer
સ્થાવર સંક્રમણ,ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |
સદાબહાર ક્રાંતિ,ଚିର ସବୁଜ ବିପ୍ଳବ |
શાશ્વત,ଚିର ସବୁଜ |
વિકસિત થવું,ବିବର୍ତ୍ତନ
આબકારી,ଏକ୍ସ
થાક (ફળદ્રુપતા),ନିଷ୍କାସନ (ପ୍ରଜନନ)
શોષણ,ଶୋଷଣ
સંશોધન,ଅନୁସନ୍ଧାନ
ઉત્તેજના,ବହିଷ୍କାର
આંખ (સુગરકેન/બટાકાની),ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ)
ખાદ્ય પાઇન,ଖାଇବା ପାଇନ୍
"હાથી પગ, યમ","ହାତୀ ପାଦ, ୟାମ"
નીરોગીત,ଇଉକ୍ଲିପଟସ୍
ધામ ખળો,ପୃଥିବୀ କୀଟ
એન્ટોમોલોગ્ધાર વિજ્ologistાની,Entomologist-
પર્યાવરણવાદક,ପରିବେଶଗତବାଦୀ
પરિબળ,କାରକ
પરિબળ ઉત્પાદકતા,କାରକ ଉତ୍ପାଦନ
પરિબળ,ଭାସ୍ଟାଉଣ୍ଡ
કાલ્પનિક અવરોધ રચના,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
વિદ્યાશાખા,ଅଧ୍ୟାପକ
પડતર,ପତଳା |
કુટુંબ,ପରିବାର
ખેતર -મૂલ્યાંકન,ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |
ખેતી અંદાજપત્ર,ଫାର୍ମ ବଜେଟ୍
ખેત વ્યવસાય,ଚାଷ ବ୍ୟବସାୟ
ખેતી આયોજન,ଫାର୍ମ ଯୋଜନା
ખેડૂત,କୃଷକ
ખેતી,ଚାଷ
ફાંસી,ବନ୍ଧକ
ઉશ્કેરાટ,ଫେବୃଆଣ୍ଡେସନ୍
આથો,ମୁଖ
ફળદ્રુપતા,ପ୍ରଜନନ
ખાતર,ସାର
ખાતરનો ઉપયોગ કાર્યક્ષમતા,ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |
રેસાવાળું,ଫାଇବ୍ରସ୍
ક્ષેત્ર,କ୍ଷେତ୍ର
ક્ષેત્ર -ક્ષમતા,କ୍ଷେତ୍ର ଦକ୍ଷତା
ક્ષેત્ર પ્રદર્શન,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
નિર્ધારણ,ଫିକ୍ସସନ୍
ફાટ,ବନ୍ୟା ପରିସ୍ଥିତି
પ્રવાહ વિધિ,ପ୍ରବାହ ଚିତ୍ର |
ખાદ્ય મૂલ્ય,ଖାଦ୍ୟ ମୂଲ୍ୟ
ઘાસચારો (ઘાસચારો),ଚାରା (ଖାଇବାକୁ)
આગાહી,ପୂର୍ବାନୁମାନ
વન,ଜଙ୍ଗଲ
વનનિવારણ,ରକ୍ତ ବନ୍ଧୁମାନେ
ક frંગું,ବରଣ୍ଡ
હિમનો પ્રતિરોધક,ବରଫ ପ୍ରତିରୋଧକ |
હિમ,ବରଫ
સ્થિર (ફળ અને શાકભાજી),ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା)
ફળ,ଫଳ
ફળ ટીપાં,ଫଳ ଡ୍ରପ୍
ફળ-સેટ (ફળની ગોઠવણી),ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ)
ધૂણી,ଫ୍ୟାଜିଜ୍
ફૂગનાશક,ଫଙ୍ଗିସାଇଡ୍ |
ફૂગવાદી,ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |
ફૂગ,କବକ
Furીલું કરવું,ଫ୍ରୁ
મિશ્રણ,ଫ୍ୟୁଜନ୍ |
ઝઘડો,ଫୁଜ୍
ઝાંખું,ଅସ୍ପଷ୍ଟ
"વરિયાળી, વરિયાળી","ଫେନେଲ, ଆଣ୍ଠୁଏ |"
મેથી,FenugRek
અંજીર,ଡିମ୍ବିରି
આંગળીથી બાજરી,ଆଙ୍ଗୁଠି ମିଲେଟ୍ |
અગ્નિશામક ઝાડવું,ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା
વન ની જ્યોત,ଜଙ୍ଗଲର ନିଆଁ
ફ્રેન્ચ બીન,ଫରାସୀ ବିନ୍
ચાંચડ,ପୋକ
શિયાળ,ଠେକୁଆ
ફળ,ଫଳ ଉଡ଼ିଠି
પિત્ત (હોર્ટ),ଗଲ୍ (ହୋର୍ଟ)
જુગાર,ଖେଳ
ખાદ્ય,ଉଦ୍ୟାନ
ગેજ (પાણી),ଗେଜ୍ (ପାଣି)
પશુ બેંક,ଜିନ୍ ବ୍ୟାଙ୍କ |
જીન ટેગિંગ,ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |
જિનોલોજી,ବଂଶଧରୋଗ ବିଜ୍ଞାନ
આનુવંશિક નકશો,ଜେନେଟିକ୍ ମାନଚିତ୍ର |
આનુવંશિકતા,Gegnetics
જિનોમ,ଜିଦ୍
જિનોમિક ગ્રંથાલય,ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |
જર્નીશ,ଜେନୋମିଟର
વિનોટાઇપ,ଜେନେଟାଇପ୍
વિનોટાઇપ,ଜେନେଟାଇପ୍
જાતિ,ଜେନସ୍
જાતિ,ଜେନସ୍
જીવાણુ,ଜୀବାଣୁ
જીવાણુનાશક,ଜୀବାଣୁ
અંકુર,ଅଦମାରଣ
જંતુરહિત,Germplasm
જિબ્રેલિલીક એસિડ,ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |
ગિનિંગ,ଗିନିଂ
ધાંધલ,ଲ୍ୟୁମର
ખાઉધરું,ଗ୍ଲାଉଟିନିୟସ୍ |
ગ્લાયકોલિસીસ,ଗ୍ଲାଇକୋଲିସିସ୍ |
ગુંડાગીરી,Gneass
સુવર્ણ ક્રાંતિ,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ
ક્રમ,ଗ୍ରେଡିଂ
કલમી છોડ,ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |
કલમ,ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |
માંદગી,ଗ୍ରାନା |
દાણાદાર,ଗ୍ରାନୁଲେସନ୍
લીલો રંગ,ସବୁଜ ଖତ
લીલો ક્રાંતિ,ସବୁଜ ବିପ୍ଳବ
વિકાસ અને વિકાસ,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |
ગુંડો,ଗୁମ୍ବୋସ୍
સંયુક્ત,ନଦୂତର
બાપ,ଗଲ୍ ବାଦାମ |
લસણ,ରସୁଣ |
જર્થી ઘડતર,ଅହବେରା |
ગિરિન,ଘର୍ନ୍କିନ୍ |
આદુ,ଅଦା
ગંધયંત્ર,ଗୁଗାଓସସ୍ |
બકરી નીંદણ (એગરાટમ),ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍)
દ્રાક્ષ,ଅଙ୍ଗୁର ଫଳ
દ્રાક્ષ,ଅଙ୍ଗୁର
લીલો ગ્રામ,ସବୁଜ ଗ୍ରାମ
ગ્રોઇયા,Grewia
મગફળી,ଭୂମିରେ
જામફળ,ଗୁଆବା
ગિની ઘાસ,ଗିନି ଘାସ
પિત્તાશય,ଗାଲ୍ ମିଜ୍ |
ઘાસના ઘેરા,ଘାସ ହପର୍ |
ગુંડિ,ଗୁଣ୍ଡିନ୍ ବଗ୍ |
આદત,ଅଭ୍ୟାସ
કરચરો,କୁଆପଥର
વાળ,ହେୟାରସିଭେଚ୍ |
હાર્વેગેટ,ହାଲଫିଟେଟ୍
દલાલ,ହାରୋ
લણણી અનુક્રમણિકા,ଅମଳ ସୂଚକାଙ୍କ |
લણણી,ଅମଳ
લણણી,ଅମଳ
ક hંગું,ହ୍ୟାଚ୍
ઘાસની,ଘାସ
દાદાગીરી,ହେଲିଜ୍ |
ઘાસ,ହେସ୍ଟକ୍
ઝાકળ,କୁହୁଡି
ધૂંધળું,ଦୁର୍ବଳ
વડા (કૃષિ),ମୁଣ୍ଡ (ଆଗ୍ରୋ)
વડા (ચેનલનું),ମୁଣ୍ଡ (ଚ୍ୟାନେଲର)
પાછા મથાળા,ହେଡିଙ୍ଗ୍
હેજ,ହେଜ୍
હેજ,ହେଡିଙ୍ଗ୍
રખડુ,ହେଲିକ୍ସ |
હિમેટાઇટ,ହେମାଟାଇଟ୍
વનસ્પતિ,B ଷଧ
વનસ્પતિ,ହର୍ବରିୟମ୍ |
વનસ્પતિનાશક,B ଷଧୀୟ
આનુવંશિકતા,ବଂଶାନୁକ୍ରମିକ
વિપુલતા,ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |
હર્મેફ્રોડાઇટ,His ହେମାଫ୍ରୋଡାଇଟ୍ |
વિજાત્ય,ହେଟେରକୋମେଟିକ୍ |
હેટરફેરિલાઇઝેશન,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
તકરારી,ହେଟେରୋସିସ୍ |
વિજાતીય,ହେଟେରୋସ୍କୋମ୍
વિજાત્ય,ହେଟେରୋଟ୍ରୋଫ୍ |
હેકસપ્લોઇડ,Hexaploid
સ્તુતિ,ହାଇବରନେଟ୍ |
ઉચ્ચ ઘનતા વાવેતર,ଉଚ୍ଚ ଘନତା ଲଗାଇବା |
હિલ (ચોખા),ପାହାଡ (ଚାଉଳ)
Histંચર,ହିଷ୍ଟୋଗ୍ରାମ୍
હિટેક બાગાયતી,ହାଇଟେକ୍ ହଳିକତା |
મધપૂડો,ଗୁପ୍ତ
ઉશ્કેરણી,ହୋଙ୍ଗ
યજમાન,ଧରି ରଖିବା
દેશી ખેતર,ଘର ଫାର୍ମ |
હોમિયોસ્ટેસિસ,ହୋମେଓଷ୍ଟାସାସାସୀ
ઘર,ହୋମଷ୍ଟେଡ୍ |
એકરૂપતા,ସମଲିଙ୍ଗୀତା |
એકરૂપ,ସମଲିଙ୍ଗୀ
સમલૈંગિક,ସମ୍ବାଦ
સજાવટ,ସୋମବରଗୋଟେଗୋଟ୍ |
ઘૂંટણ,ହପର୍
ક્ષિતિજ,ରାଶି
બાગાયતી પાક,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
બાગાયત,ଉଦ୍ୟାନ କୃଷି
હોર્ટી-સિલ્વી પશુપાલન ખેતી,ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|
યજમાન,ହୋଷ୍ଟ
ગરમ પાણીની સારવાર,ଗରମ ପାଣି ଚିକିତ୍ସା |
હલકું,ହଲ୍
ભેજ,ଆର୍ଦ୍ରତା
ફર્સ્ટ,ହ୍ୟୁମସ୍
ક husંગું,ହସ୍
ક husંગર,ହ୍ୱକର୍
ભૂખ,ହସିଂ
સંકર,ହାଇବ୍ରିଡ୍ |
સંકર,ହାଇବ୍ରିଡାଇଜେସନ୍ |
હાઇડ્રેશન,ହାଇଡ୍ରେସନ୍
જળવિજ્ologyાન,ହାଇଡ୍ରୋଲୋଜି
જળશાસ્ત્ર,ହାଇଡ୍ରୋଲାଇସିସ୍
જળમાર્ગ,ହାଇଡ୍ରୋମିଟର |
જળચુક્ત,ହାଇଡ୍ରୋଫିଲୋସ୍
જળવિજ્icsાન,ହାଇଡ୍ରୋପୋନିକ୍ସ |
જળશાસ્ત્ર,ହାଇଡ୍ରୋସଫେରର୍ |
જળચોર,ହାଇଡ୍ରୋସ୍କୋପିଟି |
અતિથિ,ହାଇପରପେରାସାଇଟ୍ |
આત્યંતિક,ହାଇପରପ୍ସିଆ
કોઇ,ହାଇଫା
પમાટ,କପଟୋଟଲ୍
અનુમાન,ଶୁଳୋପାସିସ୍ |
હિસ્ટ્રેસિસ (પાણી),ହିଷ୍ଟେରେସିସ୍ (ଜଳ)
હેઝલ અખરોટ,ହାଜେଲ ବାଦାମ
શણ,ହେମ୍ପ
હેનબેન,ହେନବାନ୍ |
મેંદી,ହେନ୍ନା
શિષ્ટાચાર,ହାଇବିସ୍କସ୍ |
ઠોક,ହପ୍
ઘોડાનો ગ્રામ,ଘୋଡା ଗ୍ରାମ |
ઘોડાગાડી,ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |
મધમાખી,ମହୁ ମାଛି
ઘૂંટણ,ହପର୍
બાગાયતી,ହାର୍ଟିସୁରିଷ୍ଟ |
જળ -વિજ્ologistાની,ଜଳ
સીમિત,ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |
વિટ્રોમાં,ଭିଟ୍ରୋରେ |
વિવો,ଭିଭୋରେ
આડેધડ,ଅଜ୍ଞାତ
જંતુ,କୀଟ
જંતુનાશક જીવાડો,କୀଟପତଙ୍ଗ ପୋକ
જંતુ,କୀଟରୀ
જંતુનાશક,କୀଟନାଶକ
જંતુનાશક,କୀଟନାଶକ
તાલ,ନିନ୍ଦା
ઉઘાડાવાળું,ଅପିସ୍ମରଣୀ
ઇન્સ્ટાર (જંતુ),ଇନଷ୍ଟାର (କୀଟ)
અલગ પાડનાર,ଇନସୁଲେଟର |
સંકલિત રોગ વ્યવસ્થાપન,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା
એકીકૃત પોષક સંચાલન,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା
એકીકૃત જંતુ સંચાલન,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା
તીવ્રતા,ତୀବ୍ରତା
સઘન,ତୀବ୍ର
એકાંગાળ,ଇଣ୍ଟରକ୍ରପ୍
આંતરસંબંધ (ઇન્ટરકલ્ચર),ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର)
હિત,ଆଗ୍ରହ
ઇંટનો કરવો,ଆଭେଜର |
ઇન્ટરફેસ (સેલ વિભાગ),ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ)
પ્રક્ષેપણ,ଇଣ୍ଟରପୋଲେସନ୍
આંતરડા,ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |
સૂચિ,ଭଣ୍ଡାର
ઉલ્લંઘન,ଓଲଟା |
અનુચિત,ଜଡିତ
આયન,ଆୟନ
ઝળહળાટ,ବିକଶିତତା |
સિંચાઈ,ଜଳସେଚନ
આઇએસઓ એલીલ્સ,ISO ସା elles େଲାଲ |
આઇએસઓ ઉત્પાદન વળાંક,ISO ଉତ୍ପାଦ ବକ୍ର |
ઇસોબર,ଆଇସୋ ବାର୍ |
અલગતા,ଆଇସୋଗାମି |
અલગ અંતર,ବିଚ୍ଛିନ୍ନତା ଦୂରତା |
આઇસોપ્લાઇડ,Isploid
અનહદ,Isoquat
આઇસોટોપ,ଇସୋଟୋପ୍
ભારતીય બિર્ચ,ଭାରତୀୟ ବିରଞ୍ଚ |
ભારતીય વાદળી પાઇન,ଭାରତୀୟ ନୀଳ ପାଇନ୍ |
ભારતીય ચેરી,ଭାରତୀୟ ଚେରି |
ભારતીય જ્યુનિપર,ଭାରତୀୟ ଜୁନିପର |
ભારતીય કિનો વૃક્ષ,ଭାରତୀୟ କୋନୋ ଗଛ |
ભારતીય લૌરલ વૃક્ષ,ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |
ભારતીય પાગલ,ଭାରତୀୟ ମାଡଡରର
ભારતીય પાગલ,ଭାରତୀୟ ମାଡଲର |
ભારતીય પોડો ફિલમ,ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |
અતિશય,ଇଗିଗୋ |
ઇટાલિયન બાજરી,ଇଟାଲୀ ମିଲେଟ |
હાનિત વૃક્ષ,ହାତୀ ଦାନ୍ତ
આઇવિ લોર્ડ/લિટલ લોર્ડ,ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |
ગોળ,ଜାଗର
જાપોનીકા,ଜାପିକା ଚାଉଳ
જાસૂસ,ଜାସିଡ୍ |
જાવાનિકા ચોખા,ଜାନବାନୀ ଚାଉଳ |
ધક્કો,ଅଳଙ୍କାର
દિવાહિની ખેતી,Jhum ଚାଷ
જનન,ଜମ୍ପ୍ ଜିନ୍
જંક ડીએનએ,ଜଙ୍କ ଡିନା |
કિશોર તબક્કો,ନାବାଳକ ଚେଜ୍ |
જકારાંડા,ଜାକରଣ୍ଡା |
જેકફ્રૂટ,Jackfruit
જામન,ଜାମୁନ୍ |
ચપળ,ଜସ୍ମିନ୍ |
જત્તી ખત્તી,ଜାଟୀ ଖାଟ୍ଟି |
એક જાતની કળા,ଜାଟ୍ରୋଫା |
શણ,ଜଟ୍ର
જાસૂસ,Jassids
કારોલિન,କୋଲିନ୍ |
Kાળ,କୋଲିନାଇଟ୍
Kાળ,କୋଲିନାଇଟ୍
Kષધ,କରୀଚିମା |
ક ry રેઓડેસ્મા,ନିକ୍
કર્કશમી,Karogamy
કેરીગ્રામ (ઇડિગ્રામ),Karogargram (idigromm)
કર્કશિનેસ,କାରୁକୋକିନାସ୍
કર્કશવિજ્ologyાન,ଖାରିଓଲୋଜି |
કર્કશ,କାରିଓଲାଇସିସ୍
ક ry રેઓન,କିଲୋନ
કાર્યોયોટાઇપ,କାରିଓଟାଇପ୍
કેલ્પ (શેવાળ),Kelp (algae)
કેલ્વિન ચક્ર,କେଲଭିନ ଚକ୍ର |
કેરાટિન,କିରାଟିନ୍ |
કર્કશ,କର୍ଣ୍ଣଲ |
ખૈરા રોગ,KHARA ରୋଗ
ખરીફ,ଖାରିଫ୍ |
મજાક,ମଜା କରିବା
કિનેટોચોર,ଗା intore ାଓକୋର
રસોડું,ରୋଷେଇ ଘର ବଗିଚା |
ક્લેઇનફિલ્ટર સિન્ડ્રોમ,କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |
ક્લેનો ટુકડો,Klenow frogment
ઘડતર,ଗଣ୍ଠି ଦେଉଥିବା
કોચની પોસ્ટ્યુલેટ,କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |
કોપ્પેનનું વર્ગીકરણ (આબોહવા),କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ)
ક્રેબ્સ ચક્ર,କର୍ଗଗୁଡିକ ଚକ୍ର
ક્ટોસિસ,କୁର୍ଟୋସିସ୍
કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર),Kvk (krishi vigyan kendra)
કડમ,କାଟାମ |
કાલે,କଲାଲ
કેન્સ ઘાસ,କାନ୍ସ ଘାସ
કર્કશ,Karonda
"કિડની બીન, રાજમહ","କିଡନୀ ବିନ୍, ରାଜ୍ମା |"
Kાંકીપ,Kiwifriut
નોલ ખોલ,ଗଣ୍ଠିର
કોડમપુલી,କାଦୋମ୍ପୁଲୀ |
કોડો બાજરી,କୋଡୋ ମିଲେଟ୍ |
