Bengali,Kannada
নির্ভরশীল ইউনিট,ಅವಲಂಬಿತ ಘಟಕ
ডিকিউ,ಡಿಕ್ಯೂ
ডিরেফারেন্সিং,ಅವಲಂಬನೆ
উদ্ভূত গাছ,ವ್ಯುತ್ಪನ್ನ ಮರ
প্রাপ্ত ক্ষেত্র,ಪಡೆದ ಕ್ಷೇತ್ರ
অবরোহী সাজানোর,ಅವರೋಹಣ ರೀತಿಯ
নকশা,ವಿನ್ಯಾಸ
ডেস্ক ক্যালকুলেটর,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ডেস্কটপ কম্পিউটার,ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
ডেস্কটপ উপস্থাপনা,ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ
ডেস্কটপ প্রকাশনা (DTP),ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ)
ডেস্কটপ ভিডিও,ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ
গন্তব্য ঠিকানা,ತಲುಪಬೇಕಾದ ವಿಳಾಸ
ধ্বংসকারী,ವಿಧ್ವಂಸಕ
নির্ধারক স্বয়ংক্রিয়,ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು
বিকাশকারী,ಡೆವಲಪರ್
উন্নয়ন ব্যবস্থা,ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ
যন্ত্র,ಸಾಧನ
ডিভাইস নিয়ন্ত্রণ ইউনিট,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
ডিভাইস নিয়ামক,ಸಾಧನ ನಿಯಂತ್ರಕ
যন্ত্র ব্যবস্থাপনা,ಸಾಧನ ನಿರ್ವಹಣೆ
ডিভাইস মোড,ಸಾಧನ ಮೋಡ್
রোগ নির্ণয়,ರೋಗನಿರ್ಣಯ
ডায়াগনস্টিক সিস্টেম,ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ
কারণ নির্ণয়,ರೋಗನಿರ್ಣಯ
চিত্র,ರೇಖಾಚಿತ್ರ
ডায়াল,ಡಯಲ್ ಮಾಡಿ
ডায়াল লাইন,ಡಯಲ್ ಲೈನ್
ডায়াল টোন,ಡಯಲ್ ಟೋನ್
ডায়াল আপ,ಡಯಲ್ ಅಪ್ ಮಾಡಿ
ডায়ালগ,ಸಂವಾದ
সংলাপ বাক্স,ಸಂವಾದ ಪೆಟ್ಟಿಗೆ
ডায়ালআপ মডেম,ಡಯಲಪ್ ಮೋಡೆಮ್
মাত্রা,ವ್ಯಾಸ
অভিধান,ನಿಘಂಟು
পৃথকীকরণ,ವ್ಯತ್ಯಾಸ
ডিজিটাল,ಡಿಜಿಟಲ್
ডিজিটাল চ্যানেল,ಡಿಜಿಟಲ್ ಚಾನಲ್
ডিজিটাল সার্কিট,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
ডিজিটাল কম্পিউটার,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
ডিজিটাল তথ্য,ಡಿಜಿಟಲ್ ಡೇಟಾ
ডিজিটাল সুবিধা,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
ডিজিটাল ফিল্টার,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
ডিজিটাল লাইব্রেরি,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
ডিজিটাল মড্যুলেশন,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್
ডিজিটাল মনিটর,ಡಿಜಿಟಲ್ ಮಾನಿಟರ್
ডিজিটাল ছবি,ಡಿಜಿಟಲ್ ಚಿತ್ರ
ডিজিটাল স্বাক্ষর,ಡಿಜಿಟಲ್ ಸಹಿ
ডিজিটাল সুইচ,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ
ডিজিটাইজেশন,ಡಿಜಿಟಲೀಕರಣ
ডিজিটাইজ করা,ಡಿಜಿಟೈಜ್ ಮಾಡಿ
ডিজিটাইজার,ಡಿಜಿಟೈಸರ್
ডায়োড,ಡಯೋಡ್
সরাসরি,ನೇರ
সরাসরি ঠিকানা,ನೇರ ವಿಳಾಸ
সরাসরি রূপান্তর,ನೇರ ಪರಿವರ್ತನೆ
সরাসরি সংযোগ,ನೇರ ಜೋಡಣೆ
সরাসরি মেমরি অ্যাক্সেস (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
সরাসরি মেমরি অ্যাক্সেস (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
সরাসরি পদ্ধতি,ನೇರ ವಿಧಾನ
নির্দেশ,ನಿರ್ದೇಶನ
ডিরেক্টরি,ಡೈರೆಕ್ಟರಿ
ডিরেক্টরি সার্ভার,ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್
ডিরেক্টরি সেবা,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
নিষ্ক্রিয়,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
অক্ষম সংকেত,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
সংযোগ বিচ্ছিন্ন,ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ
বিযুক্ত,ಪ್ರತ್ಯೇಕವಾದ
ডিস্ক,ಡಿಸ್ಕ್
ডিস্ক ঠিকানা,ಡಿಸ್ಕ್ ವಿಳಾಸ
ডিস্ক অ্যারে,ಡಿಸ್ಕ್ ಅರೇ
ডিস্ক ক্ষমতা,ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ
তথ্য ধারণ করে যে চাকতি,ಡಿಸ್ಕ್ ಡ್ರೈವ್
ডিস্ক ফাইল,ಡಿಸ್ಕ್ ಫೈಲ್
ডিস্ক মেমরি,ಡಿಸ್ಕ್ ಮೆಮೊರಿ
ডিস্ক অপারেটিং সিস্টেম (DOS),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS)
ডিস্ক প্যাক,ಡಿಸ್ಕ್ ಪ್ಯಾಕ್
ডিস্ক সার্ভার,ಡಿಸ್ಕ್ ಸರ್ವರ್
ডিস্ক স্টোরেজ,ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
ডিস্কেট,ಡಿಸ್ಕೆಟ್
প্রদর্শন ফাইল,ಪ್ರದರ್ಶನ ಫೈಲ್
প্রদর্শন চিত্র,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
নিষ্পত্তি,ವಿಲೇವಾರಿ
দূরত্ব,ದೂರ
দূরত্ব ফাংশন,ದೂರ ಕಾರ್ಯ
বিকৃতি,ಅಸ್ಪಷ್ಟತೆ
বিতরণ করা,ವಿತರಣೆ
বিতরণ করা তথ্য,ವಿತರಿಸಿದ ಡೇಟಾ
বিতরণ করা সার্ভার,ವಿತರಿಸಿದ ಸರ್ವರ್
বিতরণ ব্যবস্থা,ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ
বিতরণকারী,ವಿತರಕ
নথি,ದಾಖಲೆ
নথি উদ্ধার করা হয়েছে,ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ
নথি উইন্ডো,ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ
ডকুমেন্টেশন,ದಸ್ತಾವೇಜನ್ನು
ডোমেইন,ಡೊಮೇನ್
ডোমেন নাম,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
ডট ম্যাট্রিক্স প্রিন্টার,ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
নিচে,ಕೆಳಗೆ
ডাউন লিঙ্ক,ಕೆಳಗೆ ಲಿಂಕ್
ডাউন লোড হচ্ছে,ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ
ডাউন সময়,ಕಡಿಮೆ ಸಮಯ
টেনে আনা,ಎಳೆಯುವುದು
DRAM (গতিশীল RAM),DRAM (ಡೈನಾಮಿಕ್ RAM)
প্রবাহ,ಡ್ರಿಫ್ಟ್
ড্রাইভার,ಚಾಲಕ
ড্রপ,ಬಿಡಿ
ড্রপ ডাউন তালিকা বাক্স,ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
ড্রাম ড্রাইভ,ಡ್ರಮ್ ಡ್ರೈವ್
ড্রাম প্রিন্টার,ಡ್ರಮ್ ಪ್ರಿಂಟರ್
ড্রাম ইউনিট,ಡ್ರಮ್ ಘಟಕ
দ্বৈত,ದ್ವಂದ್ವ
দ্বৈত ঘনত্ব,ಉಭಯ ಸಾಂದ್ರತೆ
ডামি ঠিকানা,ನಕಲಿ ವಿಳಾಸ
ডাম্প,ಡಂಪ್
ডুপ্লেক্স সার্কিট,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್
ডুপ্লেক্সিং,ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್
নকল,ನಕಲು
ডিভিডি R/W,DVD R/W
ডিভিডি রম,ಡಿವಿಡಿ ರಾಮ್
গতিশীল নির্দেশ,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
গতিশীল মেমরি,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
গতিবিদ্যা,ಡೈನಾಮಿಕ್ಸ್
ইবিসিডিআইসি,EBCDIC
ই-ব্যবসা,ಇ-ವ್ಯವಹಾರ
প্রতিধ্বনি,ಪ್ರತಿಧ್ವನಿ
ই-কমার্স,ಇ-ಕಾಮರ್ಸ್
সম্পাদনা,ತಿದ್ದು
সম্পাদক,ಸಂಪಾದಕ
শিক্ষাবিষয়ক প্রযুক্তি,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
ইইপি রম,ಇಇಪಿ ರೋಮ್
কার্যকর ঠিকানা (ভাসমান ঠিকানা),ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ)
কার্যকর অপারেন্ড ঠিকানা,ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
কার্যকর পদ্ধতি,ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ
কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ),ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ)
কার্যকরী ট্রান্সমিশন অপারেন্ড,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ
আট-বিট বাইট,ಎಂಟು-ಬಿಟ್ ಬೈಟ್
ই-লার্নিং,ಇ ಕಲಿಕೆ
নির্বাচন-সংলগ্নতা,ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್
বৈদ্যুতিক মেইলিং (ই-মেইল),ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್)
বৈদ্যুতিক প্রিন্টার,ವಿದ್ಯುತ್ ಮುದ್ರಕ
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
বৈদ্যুতিক,ಎಲೆಕ್ಟ್ರಾನಿಕ್
ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS)
ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
ইলেকট্রনিক ফাইলিং,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್
ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS)
ইলেকট্রনিক জার্নাল,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು
ইলেকট্রনিক প্রকাশনা,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ
ইলেকট্রনিক সুইচ,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
উপাদান,ಅಂಶ
ই-মেইল,ಇಮೇಲ್
ই-মেইল ঠিকানা,ಇಮೇಲ್ ವಿಳಾಸ
এমবেডেড সিস্টেম,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
এমবেডিং,ಎಂಬೆಡಿಂಗ್
ইমিটার কাপল লজিক (ইসিএল),ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL)
খালি স্ট্যাক,ಖಾಲಿ ಸ್ಟಾಕ್
খালি স্ট্রিং,ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್
অনুকরণ,ಅನುಕರಣೆ
encapsulation,ಆವರಿಸುವಿಕೆ
এনসিফার,ಎನ್ಸೈಫರ್
এনকোড,ಎನ್ಕೋಡ್
এনকোডার,ಎನ್ಕೋಡರ್
এনক্রিপ্ট করা তথ্য,ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ
এনক্রিপ্টিং ফাইল সিস্টেম,ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್
জোড়া লাগানো,ಗೂಢಲಿಪೀಕರಣ
ব্লকের শেষ,ಬ್ಲಾಕ್ನ ಅಂತ್ಯ
ফাইলের শেষ (EOF),ಕಡತದ ಅಂತ್ಯ (EOF)
শেষ ব্যবহারকারী,ಬಳಕೆದಾರ
প্রবেশ করা,ನಮೂದಿಸಿ
এন্টার কী,ನಮೂದಿಸಿ-ಕೀಲಿ
এন্টারপ্রাইজ সার্ভার,ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್
এন্টারপ্রাইজ সিস্টেম,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
সত্তা,ಘಟಕ
সত্তা-সম্পর্ক,ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ
প্রবেশের সময়,ಪ್ರವೇಶ ಸಮಯ
এন্ট্রি ভেরিয়েবল,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
গণনাযোগ্য,ಎಣಿಸಬಹುದಾದ
পরিবেশ,ಪರಿಸರ
যুগ,ಯುಗ
EPROM,EPROM
epsilon বন্ধ,ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ
সমানকারী,ಈಕ್ವಲೈಜರ್
সরঞ্জাম,ಉಪಕರಣ
সমতা শ্রেণী,ಸಮಾನತೆಯ ವರ್ಗ
সমতা সম্পর্ক,ಸಮಾನತೆಯ ಸಂಬಂಧ
মুছে ফেলা,ಅಳಿಸಿಹಾಕು
ত্রুটি সংশোধন কোড,ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ
ত্রুটি সংশোধন,ದೋಷ ತಿದ್ದುಪಡಿ
ত্রুটি সনাক্তকরণ,ದೋಷ ಪತ್ತೆ
শিল্প খাত,ದೋಷ ನಿರ್ವಹಣೆ
ভুল বার্তা,ತಪ್ಪು ಸಂದೇಶ
ত্রুটি হার,ದೋಷ ದರ
ত্রুটি পুনরুদ্ধার,ದೋಷ ಚೇತರಿಕೆ
ত্রুটির রুটিন,ದೋಷ ದಿನಚರಿ
পালাবার চরিত্র,ಪಾರು ಪಾತ್ರ
ইথারনেট,ಈಥರ್ನೆಟ್
ঘটনা,ಘಟನೆ
ইভেন্ট চেইন,ಈವೆಂಟ್ ಸರಣಿ
ঘটনা নিয়ন্ত্রণ,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
ইভেন্ট কাউন্টার,ಈವೆಂಟ್ ಕೌಂಟರ್
ব্যতিক্রম হ্যান্ডলিং,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
বিনিময়যোগ্য ডিস্ক স্টোরেজ,ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
বর্জন,ಹೊರಗಿಡುವಿಕೆ
একচেটিয়া বা (XOR),ವಿಶೇಷ ಅಥವಾ (XOR)
এক্সিকিউটেবল প্রোগ্রাম,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
নির্বাহী বিবৃতি,ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ
সম্পূর্ণ অনুসন্ধান,ಸಮಗ್ರ ಹುಡುಕಾಟ
বিদ্যমান,ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ
প্রস্থান,ನಿರ್ಗಮಿಸಿ
দক্ষ পদ্ধতি,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
অভিব্যক্তি,ಅಭಿವ್ಯಕ್ತಿ
বর্ধিত গ্রাফিক অ্যারে (XGA),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA)
বর্ধিত শিল্প মান (EIS),ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS)
বর্ধিত মেশিন,ವಿಸ್ತೃತ ಯಂತ್ರ
বর্ধিত মেমরি,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
বর্ধিত নির্ভুলতা,ವಿಸ್ತೃತ ನಿಖರತೆ
বর্ধিত বাছাই,ವಿಸ್ತೃತ ವಿಂಗಡಣೆ
বাহ্যিক কল,ಬಾಹ್ಯ ಕರೆ
বাহ্যিক ত্রুটি,ಬಾಹ್ಯ ದೋಷ
বাহ্যিক ফাংশন,ಬಾಹ್ಯ ಕಾರ್ಯ
বাহ্যিক বাধা,ಬಾಹ್ಯ ಅಡಚಣೆ
বাহ্যিক স্মৃতি,ಬಾಹ್ಯ ಸ್ಮರಣೆ
বাহ্যিক স্মৃতি,ಬಾಹ್ಯ ಸ್ಮರಣೆ
বাহ্যিক মডেম,ಬಾಹ್ಯ ಮೋಡೆಮ್
বাহ্যিক রেফারেন্স,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
বাহ্যিক অনুসন্ধান,ಬಾಹ್ಯ ಹುಡುಕಾಟ
বাহ্যিক স্টোরেজ ডিভাইস,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
নিষ্কাশন,ಹೊರತೆಗೆಯುವಿಕೆ
এক্সট্রাপোলেশন,ಹೊರತೆಗೆಯುವಿಕೆ
মুখ-চরিত্রের প্রিন্টার,ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ
ব্যর্থ-নিরাপদ অপারেশন,ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ
ব্যর্থতার হার,ವಿಫಲತೆಯ ದರ
ব্যর্থতা পুনরুদ্ধার,ವೈಫಲ್ಯ ಚೇತರಿಕೆ
মিথ্যা কোড,ತಪ್ಪು ಕೋಡ್
মিথ্যা ত্রুটি,ತಪ್ಪು ದೋಷ
ফ্যান-ইন,ಫ್ಯಾನ್-ಇನ್
ফ্যান-আউট,ಫ್ಯಾನ್ ಔಟ್
ফ্যাসিমাইল I/O ডিভাইস,ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ
ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT),ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT)
মারাত্মক ত্রুটি,ಗಂಭೀರವಾದ ತಪ್ಪು
ত্রুটি সনাক্তকরণ,ದೋಷ ಪತ್ತೆ
ত্রুটি নির্ণয়,ದೋಷ ರೋಗನಿರ್ಣಯ
দোষ সহনশীলতা,ದೋಷಸಹಿಷ್ಣುತೆ
ফ্যাক্স,ಫ್ಯಾಕ್ಸ್
ফ্যাক্স বার্তা,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
এফডিসি,FDC
বৈশিষ্ট্য সনাক্তকরণ,ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ
ফিড চক্র,ಆಹಾರ ಚಕ್ರ
প্রতিক্রিয়া,ಪ್ರತಿಕ್ರಿಯೆ
ফিডার,ಫೀಡರ್
আনা,ತರಲು
ফিবোনাচি অনুসন্ধান,ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ
ফিবোনাচি ক্রম,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
ফিবোনাচি সিরিজ,ಫಿಬೊನಾಕಿ ಸರಣಿ
ফাইবার অপটিক,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
ফিডো নেট,ಫಿಡೋ ನಿವ್ವಳ
ক্ষেত্র,ಕ್ಷೇತ್ರ
পঞ্চম প্রজন্মের কম্পিউটার,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು
ফাইল,ಕಡತ
ফাইল অ্যাক্সেস পদ্ধতি,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
ফাইল বরাদ্দ টেবিল,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
ফাইল কম্প্রেশন,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
ফাইল কপি করা,ಫೈಲ್ ನಕಲು
ফাইল বিন্যাস,ಫೈಲ್ ಲೇಔಟ್
ফাইল মার্জ,ಫೈಲ್ ವಿಲೀನ
ফাইল পুনরুদ্ধার,ಫೈಲ್ ಚೇತರಿಕೆ
ফাইল স্টোরেজ,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
ফাইল গঠন,ಫೈಲ್ ರಚನೆ
নথি ব্যবস্থা,ಕಡತ ವ್ಯವಸ್ಥೆ
ফাইল স্থানান্তর,ಫೈಲ್ ವರ್ಗಾವಣೆ
ফাইল ট্রান্সফার প্রোটোকল (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
ছাঁকনি,ಫಿಲ್ಟರ್
চূড়ান্ত অবস্থা,ಅಂತಿಮ ಸ್ಥಿತಿ
অনুসন্ধান,ಕಂಡುಹಿಡಿಯಿರಿ
সসীম রাষ্ট্র মেশিন,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
আগুন প্রাচীর,ಬೆಂಕಿ ಗೋಡೆ
ফার্মওয়্যার,ಫರ್ಮ್ವೇರ್
আগে আসলে আগে পাবেন,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
প্রথম প্রজন্মের কম্পিউটার,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
ফার্স্ট ইন ফার্স্ট আউট (ফিফো),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
প্রথম আদেশ যুক্তি,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
প্রথম আদেশ তত্ত্ব,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
স্থির পার্টিশন,ಸ್ಥಿರ ವಿಭಾಗ
পতাকা,ಧ್ವಜ
নমনীয় ডিস্ক,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
ফ্লপি ডিস্ক,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
ফ্লপি ডিস্ক ড্রাইভ (এফডিডি),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
ফ্লো চার্ট,ಹರಿವಿನ ಚಾರ್ಟ್
নিয়ন্ত্রণ প্রবাহ,ನಿಯಂತ್ರಣದ ಹರಿವು
ফ্লাশ,ಫ್ಲಶ್
ফোল্ডার,ಫೋಲ್ಡರ್
ফন্ট,ಫಾಂಟ್
ফন্ট পরিবার,ಫಾಂಟ್ ಕುಟುಂಬ
বিদেশী চাবি,ವಿದೇಶಿ ಕೀ
ফর্ম,ರೂಪ
অানুষ্ঠানিক ভাষা,ಔಪಚಾರಿಕ ಭಾಷೆ
আনুষ্ঠানিক ব্যবস্থা,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
বিন্যাস,ಸ್ವರೂಪ
বিন্যাস,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
ফরট্রান,ಫೋರ್ಟ್ರಾನ್
ফরট্রান প্রোগ্রামিং,ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ফরোয়ার্ড স্ল্যাশ,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
চতুর্থ প্রজন্মের কম্পিউটার,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
টুকরা,ತುಣುಕು
ফ্রেম,ಚೌಕಟ್ಟು
বিনামূল্যে নেট,ಉಚಿತ ನಿವ್ವಳ
ফ্রি সফটওয়্যার ফাউন্ডেশন,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
বিনামূল্যে সঞ্চয়স্থান,ಉಚಿತ ಸಂಗ್ರಹಣೆ
বিনামূল্যের,ಫ್ರೀವೇರ್
সামনের অংশ,ಮುಂಭಾಗದ ತುದಿ
সম্মুখ প্যানেল,ಮುಂಭಾಗದ ಫಲಕ
ফাংশন,ಕಾರ್ಯ
ফাংশন কী,ಕಾರ್ಯ ಕೀ
ফাংশন রেফারেন্স,ಕಾರ್ಯ ಉಲ್ಲೇಖ
কার্যকরী নির্ভরতা,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
কার্যকরী পরীক্ষা,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
ঝাপসা যুক্তিবিজ্ঞান,ಅಸ್ಪಷ್ಟ ತರ್ಕ
ঝাপসা সেট,ಅಸ್ಪಷ್ಟ ಸೆಟ್
লাভ করা,ಲಾಭ
খেলা গাছ,ಆಟದ ಮರ
ফাঁক চরিত্র,ಅಂತರದ ಪಾತ್ರ
আবর্জনা,ಕಸ
আবর্জনা সংগ্রহ,ಕಸ ಸಂಗ್ರಹಣೆ
আবর্জনা সংগ্রহ,ಕಸ ಸಂಗ್ರಹಣೆ
আবর্জনার মধ্যে আবর্জনা আউট (GIGO),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
গেট,ಗೇಟ್
প্রবেশপথ,ಗೇಟ್ವೇ
সাধারণ প্রোগ্রাম,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
সাধারণ প্রোগ্রাম,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
সাধারণ উদ্দেশ্য কম্পিউটার,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
সাধারণ উদ্দেশ্য কম্পিউটার,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
