Gujarati,Marathi
"જોડાણ, જોડાણ","संलग्नता, संलग्नता"
"સંલગ્ન, જોડાયેલ","संलग्न, संलग्न"
સંયોગ,एकसंधता
સાંસાનજી,सांसांजी
જન્માક્ષર,कुंडली
વીંટળાયેલ,गुंडाळलेले
"કોઇલ, કોઇલ બિલ્ડીંગ, કોઇલિંગ","कॉइलिंग, कॉइल बिल्डिंग, कॉइलिंग"
ફ્લેટ,फ्लॅट
ઠંડી,थंड
નીચા તાપમાનનું ઉત્સર્જન,कमी तापमान उत्सर्जन
સબથર્મલ ન્યુટ્રોન,सबथर्मल न्यूट्रॉन्स
નાશ,नाश
"કોલેટરલ, શાખા, શાખા","संपार्श्विक, शाखा, शाखा"
"સંયોજક, સંયોજક, કોલેટર","समन्वयक, समन्वयक, संग्राहक"
સંગ્રહ,संकलन
"સામૂહિક, વસ્તી","सामूहिक, लोकसंख्या"
"કલેક્ટર, કલેક્ટર, કલેક્ટર","कलेक्टर, कलेक्टर, कलेक्टर"
અથડાતા કણ,टक्कर करणारा कण
સમાંતર,समांतर
"સમાંતર, દિશાહીન","समांतर, दिशाहीन"
સમાંતરગ્રામ,समांतरभुज चौकोन
ગોઠવણી,संरेखन
ગોઠવણી,संरेखन
"અથડામણ, અથડામણ, અથડામણ","टक्कर, टक्कर, टक्कर"
કોલોઇડ,कोलायड
"રંગમાપક, રંગમાપક","रंगमापक, रंगमापक"
રંગ અંધત્વ,रंगाधळेपण
પાત્ર,वर्ण
"કૉલમ, કૉલમ","स्तंभ, स्तंभ"
"અલ્પવિરામ, ટફ્ટ, પૂંછડી, પૂંછડી","स्वल्पविराम, गुच्छा, शेपटी, शेपटी"
"સંયોજન, સંયોજન, સંચય","संयोजन, संयोजन, जमा"
સંયુક્ત સ્વર,संमिश्र स्वर
સંયુક્ત સ્વર,संमिश्र स्वर
જવાબદારી,दायित्व
દહન,ज्वलन
વ્યાપારી ફેરાઇટ,व्यावसायिक फेराइट
"સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય","सामान्य, सामान्य, सामान्य, सामान्य, सामान्य"
કોમ્યુનિકેશન્સ,कम्युनिकेशन्स
"ડાયવર્ઝન, ડેટમ ચેન્જ, ક્રમચય","वळवणे, डेटा बदल, क्रमपरिवर्तन"
"કોમ્યુટેટર, કમ્યુટેટર, કમ્યુટેટર","कम्युटेटर, कम्युटेटर, कम्युटेटर"
"તુલના કરનાર, તુલના કરનાર","तुलना करणारा, तुलना करणारा"
સરખામણી,तुलना
"હોકાયંત્ર, હોકાયંત્ર, હોકાયંત્ર","होकायंत्र, होकायंत्र, होकायंत्र"
"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા","सुसंगतता, सुसंगतता, सुसंगतता, सुसंगतता"
"વળતર આપવું, બદલો લેવો","भरपाई, बदला"
"વળતર, વળતર, વળતર","भरपाई, भरपाई, भरपाई"
વિરોધી પગલાં,प्रतिकार
"સંકલન, અર્થઘટન","संकलन, व्याख्या"
"સંકલન, અર્થઘટન","संकलन, व्याख्या"
પૂરકતા,पूरकता
પૂરક,पूरक
પૂર્ણ,पूर्ण
સંપૂર્ણ કોષ,पूर्ण सेल
સંપૂર્ણ મોડ્યુલેશન,पूर्ण मॉड्यूलेशन
"જટિલ, જટિલ, પેકેજ","जटिल, जटिल, पॅकेज"
જટિલ અણુ,जटिल अणू
જટિલ કાર્ય,जटिल कार्य
ફોર્મેટ,स्वरूप
જટિલ મિકેનિઝમ,जटिल यंत्रणा
ફોલો-અપ,पाठपुरावा
"ઘટક, સંકળાયેલ ઘટક","घटक, संबंधित घटक"
"સંયુક્ત, મિશ્ર","एकत्रित, मिश्रित"
"મિશ્ર, મિશ્ર, સંયુક્ત, નાણા, સંયોજન","मिश्र, मिश्र, एकत्रित, वित्त, संयुग"
asral લોલક,asral लोलक
"સંકુચિત (સં.), સંકુચિત (વિ.)","कॉम्प्रेस (सं.), कॉम्प्रेस (v.)"
સંકુચિત,संकुचित
સંકોચનક્ષમતા,संकुचितता
સંકુચિત,दाबण्यायोग्य
સંકોચન,संक्षेप
"કોમ્પ્રેસર, કોમ્પ્રેસર","कंप्रेसर, कंप्रेसर"
"કોમ્પટન ઇલેક્ટ્રોન, પ્રતિસંતુલિત ઇલેક્ટ્રોન","कॉम्प्टन इलेक्ट्रॉन, प्रतिसंतुलित इलेक्ट्रॉन"
ગણતરી,गणना
કોમ્પ્યુટેશનલ,संगणकीय
"કમ્પ્યુટર, કમ્પ્યુટર, કમ્પ્યુટર","संगणक, संगणक, संगणक"
અંતર્મુખ,अवतल
બાયકોન્વેક્સ,द्विउत्तल
"ધ્યાન કેન્દ્રિત કરવું, જાડું કરવું, ધ્યાન કેન્દ્રિત કરવું (વિ.)","एकाग्र करणे, घट्ट करणे, एकाग्र करणे (adj.), एकाग्र करणे (v.)"
"કેન્દ્રિત, કેન્દ્રિત, કેન્દ્રિત","एकाग्र, एकाग्र, एकाग्र"
"એકાગ્રતા, એકાગ્રતા, એકાગ્રતા, એકાગ્રતા","एकाग्रता, एकाग्रता, एकाग्रता, एकाग्रता"
"એકકેન્દ્રી, કેન્દ્રિત","एककेंद्री, केंद्रीत"
ખ્યાલ,संकल्पना
વૈચારિક,वैचारिक
"આત્મીયતા, વાતચીત","जवळीक, संवाद"
સુમેળ,सुसंवाद
"સમવર્તી, પાછળનું","समवर्ती, अनुगामी"
"ઘનીકરણ, ઘનીકરણ","संक्षेपण, संक्षेपण"
"ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું","घनीभूत करणे, द्रव करणे, द्रव करणे"
"કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ","घनरूप, द्रवरूप, संक्षिप्त"
"કન્ડેન્સર, કેપેસિટર, કલેક્ટર","कंडेनसर, कॅपेसिटर, कलेक्टर"
"સ્થિતિ, સ્થિતિ, સ્થિતિ, સ્થિતિ","स्थिती, स्थिती, स्थिती, स्थिती"
વાહકતા,वाहकता
ડ્રાઈવર,चालक
ડ્રાઇવિંગ,ड्रायव्हिंग
વાહકતા,वाहकता
વફાદારી,निष्ठा
"રૂપરેખાંકન, રૂપરેખાંકન","कॉन्फिगरेशन, कॉन्फिगरेशन"
રૂપરેખાંકન,कॉन्फिगरेशन
કોન્ફોકલ,confocal
"સુસંગતતા, દ્વિધ્રુવીતા, સમાનતા","एकरूपता, द्विध्रुवीयता, समानता"
"સુસંગત, સમાન","एकरूप, समान"
શંકુ,कोनिक
"સંયોજિત થવું (વિ.), સંયુકત થવું (વિ.)","संयुग्मित करणे (v.), संयुग्मित होणे (ver.)"
લેટરલ એસોસિયેટેડ,लॅटरल असोसिएटेड
સાંકળ સંબંધિત,साखळी संबंधित
કનેક્ટર લાઇન,कनेक्टर लाइन
જોડાણ,कनेक्शन
"પ્રાયોજક, કનેક્ટર","प्रायोजक, कनेक्टर"
સળંગ,सलग
આશ્રયદાતા,संरक्षक
આશ્રયદાતા,संरक्षक
"સુસંગતતા, સુસંગતતા, જાડાઈ, જાડાઈ","सुसंगतता, सुसंगतता, जाडी, जाडी"
"સુસંગત, વિરુદ્ધ","सुसंगत, विरुद्ध"
વાતચીત,संवादात्मक
વાતચીત,संवादात्मक
સ્થિરતા,स्थिरता
"સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન","स्थिर, स्थिर, अचल, न बदलणारा, एकसमान"
કોન્સ્ટેન્ટન,कॉन्स्टंटन
સતત પ્રવાહ,सतत प्रवाह
સહવર્તી સંખ્યા,covariate संख्या
સર્કિટની લાક્ષણિકતાઓ,सर्किटची वैशिष्ट्ये
નક્ષત્ર,नक्षत्र
"રચના, રચના, રચના","रचना, रचना, रचना"
પ્રતિબંધિત ગતિ,प्रतिबंधित गती
અવરોધ,मर्यादा
સંકુચિત,अरुंद करणे
ટકાઉ હસ્તક્ષેપ,शाश्वत हस्तक्षेप
ઊર્જા વપરાય છે,ऊर्जा वापरली
"સ્પર્શ, સ્પર્શ, સ્પર્શ","स्पर्श, स्पर्श, स्पर्श"
"સંપર્ક, સંપર્ક","संपर्क, संपर्क"
દૂષણ,दूषित होणे
"સામગ્રી, ભાગ, અડધો ભાગ","सामग्री, भाग, अर्धा"
"સાતત્ય, સાતત્ય","सातत्य, सातत्य"
રાજ્ય સાતત્ય,राज्य सातत्य
"સતત, અખંડ, અખંડ, સતત, સતત","अखंड, अखंड, अखंड, अखंड, अखंड"
સાતત્ય,सातत्य
"સંકુચિત કરવું, સંકુચિત કરવું (ver.)","संकुचित करणे, संकुचित करणे (ver.)"
સંકોચો,संकुचित
સંકોચન,आकुंचन
કાઉન્ટર-ઓર્બિટલ દિશા,काउंटर-ऑर्बिटल दिशा
સંબંધિત શરીર,संबंधित शरीर
"વિપરીત, વિપરીત","कॉन्ट्रास्ट, कॉन्ट्रास्ट"
નિયંત્રણ,नियंत्रण
સંવહન,संवहन
પહોંચાડતી પોસ્ટ,पोचवणारी पोस्ट
વેસ્ક્યુલર,रक्तवहिन्यासंबंधीचा
નિયમિત અણુ વજન,नियमित अणु वजन
"એકરૂપ થવું, એકરૂપ થવું","अभिसरण करणे, अभिसरण करणे"
"કન્વર્જન્સ, કન્વર્જન્સ","अभिसरण, अभिसरण"
કન્વર્જિંગ લેન્સ,अभिसरण लेन्स
"વિરુદ્ધ, વિરુદ્ધ","विरुद्ध, विरुद्ध"
VICA ઊલટું,VICA उलट
રૂપાંતર,रूपांतरण
રૂપાંતરિત,रूपांतरित
કન્વર્ટર,कनवर्टर
કન્વર્ટિબલ લેન્સ,परिवर्तनीय लेन्स
બહિર્મુખ,उत्तल
બહિર્મુખતા,बहिर्वक्रता
બહિર્મુખ,उत्तल
બાયકોન્વેક્સ,द्विउत्तल
શીતક,शीतलक
"રેફ્રિજન્ટ, ચિલર","थंडगार, थंडगार"
કૂલીજ ટ્યુબ,कूलिज ट्यूब
ઠંડક,थंड करणे
શીતક,शीतलक
સહકારી ઘટના,सहकारी घटना
"સંકલન, સંકલન","समन्वय, समन्वय"
ડિરેક્ટર અક્ષ,दिग्दर्शक अक्ष
પ્લેનર,प्लॅनर
સપાટતા,सपाटपणा
"નકલ, નકલ, નકલ","कॉपी, कॉपी, कॉपी"
કોર,कोर
કોર ઇલેક્ટ્રોન,कोर इलेक्ट्रॉन
કોરિઓલિસ પ્રવેગક,कोरिओलिस प्रवेग
કોરિઓલિસ બળ,कोरिओलिस बल
"કિરીટ, કોરોના","किरीट, कोरोना"
કોરોના ઓસ્ટ્રેલિયા,कोरोना ऑस्ट्रेलिया
કોરોના બોરેલિસ,कोरोना बोरेलिस
સૌર જ્વાળા,सौर भडकणे
દાણા,ग्रेन्युल
દાણાદાર,दाणेदार
"સાચું, સાચું","बरोबर, बरोबर"
સુધારેલા,सुधारित
"સુધારો, સુધારો","सुधारणा, सुधारणा"
સહ-સંબંધ,सह - संबंध
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો","पत्रव्यवहार करणे, पत्रव्यवहार करणे"
સંગઠનના નિયમો,असोसिएशनचे नियम
સાથ,साथीदार
કોસાઇન નિયમ,कोसाइन नियम
જગ્યા વિપુલતા,जागा विपुलता
કોસ્મિક,वैश्विक
અવકાશ કિરણ વિસ્ફોટ,अंतराळ किरण फुटला
"અવકાશ કિરણ, કોસ્મિક કિરણ","अंतराळ किरण, वैश्विक किरण"
અવકાશ વરસાદ,जागा पर्जन्य
જગ્યા,जागा
કોસ્મિક,वैश्विक
"કોસ્મોલોજી, કોસ્મોલોજી","कॉस्मॉलॉजी, कॉस्मॉलॉजी"
અવકાશયાત્રી,अंतराळवीर
અવકાશ વિજ્ઞાન,अंतराळविज्ञान
"કોસમોસ, બ્રહ્માંડ","कॉसमॉस, ब्रह्मांड"
કુલોમ્બ,कूलॉम्ब
કુલોમી વિસ્તાર,कुलोमी क्षेत्र
કુલોમીટર,क्युलोमीटर
"ગણવું, ગણવું, ગણવું, ગણવું","मोजणे, मोजणे, मोजणे, मोजणे"
"ગણતરી, વ્યસ્ત ગણતરી","मोजणी, उलट मोजणी"
"કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ","कॅल्क्युलेटर, काउंटर, पॅनेल"
ઘડિયાળની વિરુદ્ધ દિશામાં,घड्याळाच्या उलट दिशेने
"રિવર્સ કરંટ, કાઉન્ટર કરંટ","रिव्हर्स करंट, काउंटर करंट"
વિરોધી ઇલેક્ટ્રોમોટિવ બળ,विरोधी इलेक्ट्रोमोटिव्ह शक्ती
પ્રતિનિયુક્તિ,प्रतिनियुक्ती
વિપરીત ધડ,उलट धड
ગણતરી દર,गणना दर
"ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી","मोजणे, मोजणे-संख्या, मोजणे, मोजणे"
બળ જોડી,सक्तीची जोडी
જોડી,जोडलेले
કપ્લર,जोडणारा
જોડાણ,जोडणी
"ઇચ્છિત દિશા, માર્ગ, માર્ગ","इच्छित दिशा, मार्ग, मार्ग"
સહસંયોજકતા,सहसंयोजकता
સહસંયોજકતા,सहसंयोजकता
સહકારી,सहकारी
સહપ્રવૃત્તિ,सहप्रसरण
સહવર્તી,सहवर्ती
"કવરેજ વિસ્તાર, પ્રસારણ વિસ્તાર","कव्हरेज क्षेत्र, प्रसारण क्षेत्र"
કવર શીટ,कव्हर शीट
બકબક,बडबड
પ્રજનન દર,प्रजनन दर
સહેજ વિકૃતિ,किंचित विकृती
શિખર,शिखर
"માપદંડ, માપદંડ","निकष, निकष"
જટિલ,गंभीर
ટીકા,गंभीरता
મકર ક્લિપ,मकर क्लिप
બદમાશનું શ્યામ સામ્રાજ્ય,बदमाशांचे गडद साम्राज्य
ક્રોસ-હાઇબ્રિડ હાઇબ્રિડાઇઝેશન,क्रॉस क्रॉस हायब्रिडायझेशन
ક્રોસ બેન્ડ સંચાર,क्रॉस बँड संप्रेषण
અપ્રસ્તુત પાત્ર અવતાર,असंबद्ध व्यक्तिचित्रण
ક્રોસ સંબંધો,क्रॉस संबंध
ક્રોસ કરેલ વિસ્તાર,ओलांडलेले क्षेत्र
ઓછામાં ઓછું વિચલન લેન્સ,किमान विकृती लेन्स
ક્રોસ ઉત્પાદન,क्रॉस उत्पादन
અપ્રસ્તુત સંકેત,असंबद्ध सिग्नल
માળનું અતિક્રમણ,मजल्यांचे अतिक्रमण
સંક્રમણ ઝોન,संक्रमण क्षेत्र
સંક્રમણ બિંદુ,संक्रमण बिंदू
વિનિમય મૂલ્ય,विनिमय मूल्य
વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન,वेक्टर-उत्पादन वेक्टर-उत्पादन
"ક્રોસ સેક્શન, ક્રોસ સેક્શન","क्रॉस सेक्शन, क्रॉस सेक्शन"
"બહુવિધ શબ્દ, વર્ણસંકર શબ્દ","एकाधिक संज्ञा, संकरित संज्ञा"
ક્રોસ વાયર,क्रॉस वायर
"ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ","क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास"
ઠંડકનું મિશ્રણ,थंड मिश्रण
નીચા તાપમાન ઇલેક્ટ્રોનિક્સ,कमी तापमान इलेक्ट्रॉनिक्स
હાયપોથર્મિયા,हायपोथर्मिया
ક્રાયોજેનિક પ્રયોગશાળા,क्रायोजेनिक प्रयोगशाळा
નિમ્રતાપીકી,निम्रतापिकी
ફ્રીઝિંગ ગેજ,अतिशीत गेज
ક્રાયોમેટ્રિક સ્થિરાંક,क्रायोमेट्रिक स्थिरांक
સ્ફટિક,क्रिस्टल
"સ્ફટિકીય, તંતુમય","स्फटिक, तंतुमय"
"સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ","क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन"
સ્ફટિક વૈજ્ઞાનિક,क्रिस्टल शास्त्रज्ञ
સ્ફટિક-માળખાકીય,क्रिस्टल-स्ट्रक्चरल
સ્ફટિક માળખું,क्रिस्टल रचना
"ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન","क्रिस्टलोग्राफी, क्रिस्टल सायन्स"
જાળી ટ્રાન્સફર કામગીરી,जाळी हस्तांतरण ऑपरेशन
સ્ફટિક સ્મજ,क्रिस्टल धुसफूस
ક્યુબ ક્યુબ,घन घन
"ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ","घन, घन, घन, त्रिकोण, घन, त्रिकोण"
ક્યુબિક ક્લીવેજ,क्यूबिक क्लीवेज
ભ્રમણકક્ષા,कक्षीय
સંચિત,संचयी
ક્યુરી સતત,क्युरी स्थिरांक
ક્યુરી ઇફેક્ટ,क्युरी इफेक्ट
"ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ","क्युरी पॉइंट, क्युरी टेम्परेचर, क्युरी डिमॅग्नेटायझेशन पॉइंट"
ક્યુરી,क्युरी
પ્રવાહ,प्रवाह
પ્રવાહની લઘુમતી,प्रवाहाचा अल्पसंख्याक
વિતરણ,वितरण
વક્રતા,वक्रता
વળાંક વળાંક રેખા,वक्र वक्र रेषा
વક્ર,वक्र
વળાંક બાર,वक्र बार
વક્ર પૃષ્ઠ,वक्र पृष्ठ
વૃદ્ધિ વળાંક,वाढ वक्र
વક્ર,वक्र
"છિદ્રક, કટીંગ","छिद्र शेवट, कटिंग"
અંત ઝોન,शेवटचा झोन
અંતિમ આવર્તન,शेवटची वारंवारता
અંતિમ બિંદુ,शेवटचा बिंदू
ટર્મિનલ બિંદુ વેગ,टर्मिनल बिंदू वेग
ટર્મિનલ વોલ્ટેજ,टर्मिनल व्होल्टेज
"કલાકાર, કલાકાર","कलाकार, कलाकार"
સાયબરનેટિક્સ,सायबरनेटिक्स
"ચક્ર, ચક્ર, ચક્ર","सायकल, सायकल, सायकल"
ચક્ર પ્રતિ સેકન્ડ,सायकल प्रति सेकंद
"ચક્રીય, ચક્રીય","चक्रीय, चक्रीय"
સ્પિન,फिरकी
ચક્રીય લોલક,चक्रीय लोलक
સાયક્લોટ્રોન,सायक्लोट्रॉन
સાયક્લોટ્રોન આવર્તન,सायक्लोट्रॉन वारंवारता
"સિલિન્ડર, સિલિન્ડર","सिलेंडर, सिलेंडर"
"નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર","दंडगोलाकार, सिलेंडर आकार, सिलेंडर, सिलेंडर"
સિલિન્ડર હાર્મોનિક,सिलेंडर हार्मोनिक
ભીનું,ओलसर
ભીના સરળ હાર્મોનિક ઓસિલેશન,ओलसर साधे हार्मोनिक दोलन
ડેમ્પર,डम्पर
ડેનિયલ સેલ,डॅनियल सेल
અંધારું,गडद
"દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો","दान केलेली संसाधने, अधीनस्थ संसाधने, ट्रस्ट संसाधने"
"વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન","विघटन उत्पादक, दूध उत्पादित, पालक, संतती"
ડેવિસન ગરમ પ્રયોગ,डेव्हिसन अधिक गरम प्रयोग
D.C. (નિર્દેશક),D.C. (निर्देशक)
નિષ્ક્રિય ભાગ,निष्क्रिय भाग
શાંત સ્થળ,शांत जागा
ડી બ્રાગ્લી તરંગલંબાઇ,डी ब्रॅगली तरंगलांबी
Debye લાક્ષણિકતા તાપમાન,Debye वैशिष्ट्यपूर्ण तापमान
"ડેબાય લંબાઈ, ડેબાય અંતર","Debye लांबी, Debye अंतर"
દેવું-વિરામ,कर्ज-विराम
સડો,क्षय
સડો સૂચકાંક,क्षय निर्देशांक
પાતળું,सौम्य
મંદી,मंद होणे
વિરામ સમય,विराम वेळ
ડેસિબલ,डेसिबल
ડેસિબેલોમીટર,डेसिबेलोमीटर
"દશાંશ, દશાંશ","दशांश, दशांश"
વર્ગીકરણ,वर्गीकरण
"ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન","उलथापालथ, क्रांती, उपक्रम, घट"
આઇસોમેટ્રિક વર્તુળ,सममितीय वर्तुळ
ડીકોડર,डिकोडर
"વિઘટન, વિસર્જન","विघटन, विघटन"
વિસંકોચન,डीकंप्रेशन
વિશુદ્ધીકરણ,निर्जंतुकीकरण
સુશોભન,अलंकार
જોડાણ,संयुग्मन
ઘટતું કાર્ય,कमी करणारे कार्य
હવામાન,हवामान
ઉલ્લંઘન,उल्लंघन
સબફ્લોર,उपमजला
ઊંડી જગ્યા,खोल जागा
વ્યુત્પત્તિ,व्युत्पत्ती
"ખામી, ભૂલ, નુકસાન, ઉણપ","दोष, त्रुटी, नुकसान, कमतरता"
ખોટું,चुकीचे
રોગપ્રતિકારક શક્તિ,प्रतिकारशक्ती
મર્યાદાનો દરવાજો,मर्यादा दरवाजा
"વ્યાખ્યા, સ્પષ્ટતા","व्याख्या, स्पष्टता"
વિચલિત કરવું,विचलित करणे
ડિફ્લેક્ટર,डिफ्लेक्टर
"વિચલન, વિચલન","विक्षेपण, विक्षेपण"
વિચલિત ધ્યાન,विचलित फोकस
ડિફ્લેક્શન-ડબલ મિરર,विक्षेपन-दुहेरी आरसा
ડિફ્લેક્શન ઝોન,विक्षेपण क्षेत्र
ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન,गुरुत्वाकर्षण-प्रभावित विक्षेपण
સંક્ષિપ્ત પ્લેટો,संक्षेप प्लेट्स
ફોકસ,लक्ष केंद्रित
વિકૃતિ,विकृती
"વિકૃતિ, વિકૃતિ","विकृती, विकृती"
વિગાસન,विगासन
"વ્યભિચાર, બદનામી","धिक्कार, लबाडी"
"અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)","अपवित्र (ver.), degraded (n.), degraded (v.)"
કચરો ગેસ,कचरा वायू
"વિચલન, અફસીયા, વંચિતતા, વંચિતતા","विकृती, वाचा, वंचितता, वंचितता"
સંતોષકારક,समाधानकारक
"ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ","पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश"
એકાગ્રતા-વોલ્યુમ,एकाग्रता - मात्रा
વિયોજન જથ્થો,पृथक्करण प्रमाण
સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી,स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री
આયનીકરણની માત્રા,आयनीकरणाचे प्रमाण
ધ્રુવીકરણની તીવ્રતા,ध्रुवीकरणाचे परिमाण
ચોકસાઇ જથ્થો,अचूकतेचे प्रमाण
ડિહ્યુમિડિફિકેશન,आर्द्रीकरण
ડીયોનાઇઝેશન,डीआयनीकरण
વિલંબ,विलंब
વિલંબિત,उशीर झालेला
સ્થાનિકીકરણ,स्थानिकीकरण
ડેલ્ટા કાર્ય,डेल्टा फंक्शन
ડિમેગ્નેટાઇઝેશન,विचुंबकीकरण
ડિમેગ્નેટાઇઝ્ડ વળાંક,चुंबकीय वक्र
ડિમેગ્નેટાઇઝર,डिमॅग्नेटायझर
ડિમોડ્યુલેશન,demodulation
ગાઢ ભીડ,दाट गर्दी
ઘનતા માપક,घनता मापक
"ઘનતા, ઘનતા","घनता, घनता"
અવમૂલ્યન સ્તર,घसारा पातळी
અવક્ષય ઝોન,क्षीणता क्षेत्र
વિધ્રુવીકરણ,अध्रुवीकरण
વિધ્રુવીકરણ,depolarized
ડિપોલરાઇઝર,डिपोलायझर
"ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા","फील्डची खोली, फील्डची तीव्रता"
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","व्युत्पन्न polarogram, व्युत्पन्न polarogram"
તારવેલી,साधित
"ઉતરતા, ઉતરતા","उतरते, उतरते"
"વંશ, વંશ","वंश, वंश"
"વર્ણન કરો, બનાવો, દોરો","वर्णन करा, तयार करा, काढा"
છેદ,भाजक
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)"
વિનાશ,नाश
વિનાશક હસ્તક્ષેપ,विध्वंसक हस्तक्षेप
"વિનાશક, વિનાશક","विध्वंसक, विध्वंसक"
"ઓળખ, શોધ","ओळख, ओळख"
કલેક્ટર,कलेक्टर
નિશ્ચયવાદ,निर्धारवाद
નિર્ધારક,निर्धारक
નિશ્ચય,निर्धार
નક્કી કરવા માટે,ठरवण्यासाठी
નિર્ધારિત,ठरवले
ડ્યુટેરોન,ड्यूटरॉन
"વ્યક્ત, વિકાસ, વિકાસ","व्यक्त करणे, विकसित करणे, विकसित करणे"
"વિકાસકર્તા, વિકાસકર્તા","विकसक, विकसक"
"વિકાસ, વિકાસ","विकास, विकास"
વિચલન,विचलन
ઝાકળ,दव
ઝાકળ બિંદુ,दव बिंदू
દક્ષિણ ધ્રુવીકરણ,दक्षिण ध्रुवीकरण
ડાયગ્નોસ્ટિક ટેસ્ટ,निदान चाचणी
કર્ણ,कर्ण
રેખાકૃતિ,आकृती
રેખાકૃતિ,आकृती
ડાયલ,डायल
ડાયમેગ્નેટિક,डायमॅग्नेटिक
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री"
ડાયમેગ્નેટિઝમ,डायमॅग्नेटिझम
વ્યાસ,व्यासाचा
ડાયમેટ્રિકલી વિરુદ્ધ,diametrically विरुद्ध
"હીરા, હીરા","हिरा, हिरा"
"ડાયાફ્રેમ, ડાયાફ્રેમ","डायाफ्राम, डायाफ्राम"
હીટ એક્સચેન્જ,उष्णता विनिमय
હીટ એક્સચેન્જ,उष्णता विनिमय
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम"
"વિભાજન, અર્ધ-કલા","विभाजन, अर्ध-कला"
ડાઈક્રોમેટ કોષ,डायक्रोमेट सेल
"દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા","द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व"
ડિક્ટાફોન,डिक्टाफोन
ડાઇલેક્ટ્રિક,डायलेक्ट्रिक
ડાઇલેક્ટ્રિક્સ,डायलेक्ट्रिक्स
ડીઝલ ચક્ર,डिझेल सायकल
અંતર,अंतर
"વિભેદક આવર્તન, વિચલન આવર્તન","विभेदक वारंवारता, विचलन वारंवारता"
"વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક","भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता"
વિભેદક શોષણ,विभेदक शोषण
ડિસ્ટિંક્શન એમ્પ્લીફાયર,डिस्टिंक्शन एम्पलीफायर
"પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર","penetrative calorimeter, penetrative calorimeter"
વિભેદક કેપેસિટર,विभेदक कॅपेसिटर
વિભેદક ઝોન,विभेदक झोन
વિભેદક પ્રસાર,विभेदक प्रसार
વિભેદક સમીકરણ,विभेदक समीकरण
વિભેદક લુપ્તતા ગુણાંક,विभेदक विलोपन गुणांक
ઇન્ટરમીટર આયનીકરણ ચેમ્બર,इंटरमीटर आयनीकरण कक्ष
વિભેદક આઇસોટોપ પદ્ધતિ,विभेदक समस्थानिक पद्धत
વિભેદક વેગ,विभेदक वेग
તફાવત કરવો,वेगळे करणे
"ભિન્ન, ભિન્ન","भिन्न, भिन्नता"
