Punjabi,English
ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ,Heat of wetting
ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ,High alumina cement
ਕਮਰ,Hip
ਹਿੱਪ ਕੈਪਿੰਗ,Hip capping
ਛੁਪੇ ਸਿਰੇ,Hipped end
ਹੁੱਡ,Hood
ਹੁੱਡ ਮੋਲਡਿੰਗ,Hood moulding
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,Hook's law
ਹੂਪ ਲੋਹਾ,Hoop iron
ਹੋਰੀਜ਼ਨ,Horizon
ਨਮੀ,Humidification
"ਨਮੀ, ਪੂਰਨ","Humidity, absolute"
"ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ","Humidity, relative"
ਹੰਪ ਵਿਹੜਾ,Hump yard
ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ,Hydraulic pressure
ਹਾਈਡ੍ਰੇਸ਼ਨ,Hydration
ਹਾਈਡ੍ਰੌਲਿਸਿਸ,Hydrolysis
ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ,Hydrolytic acidity
ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ,Hydromorphic soil
ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ,Hydrophilic colloid
ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ,Hydrophobic colloid
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ,Hydrostatic pressure ratio
ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ,Hygroscaptic coefficient
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,Hygroscopic moisture
ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ,Hydroscopicity
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,Hygroscopic moisture
ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ,Hyperbaric chamber
ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ,Hyperstatic frame
ਹਾਈਪਸੋਮੀਟਰ,Hypsometer
ਪ੍ਰਕਾਸ਼,Illumination
ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ,Imbibation moisture
ਅਸ਼ੁੱਧ ਮਿੱਟੀ,Immature soil
ਜਬਤ ਡੌਕ,Impounded dock
ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ,Increment of land revenue
ਸੁਤੰਤਰ ਪਾੜ,Independent scaffold
ਇੰਡਿਊਰੇਟਿਡ,Indurated
ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ,Initial prestress
ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ,Initial tension
ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ,Inland waterway port
ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ,Insulating board
ਵਿਚਕਾਰਲਾ ਪੋਰਟ,Intermediate port
ਅੰਦਰੂਨੀ ਰਗੜ,Internal friction
ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ,Intrazonal soil
ਆਇਨ,Ion
ਆਇਨ ਐਕਸਚੇਂਜ,Ion exchange
ਲੋਹੇ ਦਾ ਪੈਨ,Iron pan
ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ,Irrigated land
ਸਿੰਚਾਈ,Irrigation
ਸਿੰਚਾਈ ਸੈੱਸ,Irrigation cess
ਜਾਮ,Jamb
ਜੌਗਲ,Joggle
ਜੌਗਲ ਪਿੰਨ,Joggle pin
ਜੂਲ,Joule
ਜੰਪਰ,Jumper
ਕਿਲੋਗ੍ਰਾਮ,Kilogram
ਕਿਲੋਗ੍ਰਾਮ ਬਲ,Kilogram force
ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ,Kilogram force meter
ਕਿਲੋਵਾਟ ਘੰਟਾ,Kilowatt hour
ਰਾਜਾ ਬੰਦ,King closure
ਰਸੋਈ,Kitchen
ਲੇਸਡ ਕਾਲਮ,Laced column
ਪਛੜ ਰਿਹਾ ਹੈ,Lagging
ਲਮੇਲਾ ਜੜ੍ਹ,Lamella root
ਲੈਮਿਨਰ ਵਹਾਅ,Laminar flow
ਲੈਂਪ ਮੋਰੀ,Lamp hole
ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ,Land accretion
ਲੈਂਡ ਸਲਾਈਡਿੰਗ,Land sliding
ਲੈਟਰਾਈਟ,Laterite
ਲੈਟਰਾਈਟ ਮਿੱਟੀ,Laterite soil
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,Law of large numbers
ਖਾਕਾ ਯੋਜਨਾ,Layout plan
ਲੇਜ਼ਰ,Ledger
ਚੂਨਾ ਪੈਨ,Lime pan
ਲਿੰਟਲ,Lintel
ਤਰਲ ਸੀਮਾ,Liquid limit
ਲਾਈਵ ਲੋਡ,Live load
ਲੋਮ,Loam
ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ,Local exhaust ventilation
ਲੋਕੋ ਵਿਹੜਾ,Loco yard
ਲੋਸ,Loess
ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ,Lower plastic limit
ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ,Low heat cement
ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ,Machine moulding
ਮੈਕਰੋਸਟ੍ਰਕਚਰ,Macrostructure
ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ,Main head regulator
ਮੁੱਖ ਪੋਰਟ,Main port
ਮੇਕਅਪ ਏਅਰ,Makeup air
ਮਾਨਸਾਰਡ,Mansard
ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ,Marshalling yard
ਚਿਣਾਈ,Masonry
ਪਰਿਪੱਕ ਤਾਪਮਾਨ,Maturing temperature
ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ,Mezzanine floor
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,Mechanical analysis
ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ,Mechanical ventilation
ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ,Metric system
ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ,Microstructure
ਮਿਲਿ ਬਰਾਬਰ,Milli equivalent
ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ,Milli equivalent per litre
ਖਣਿਜ,Mineral
ਖਣਿਜ ਮਿੱਟੀ,Mineral soil
ਮਾਮੂਲੀ ਪੋਰਟ,Minor port
Mitred ਬੰਦ,Mitred closure
ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ,Mobile soil colloid
ਨਮੀ ਸਮੱਗਰੀ,Moisture content
ਨਮੀ ਗਰੇਡੀਐਂਟ,Moisture gradient
ਮੋਨੋਲਿਥ,Monolith
ਮੋਨੋਰੇਲ,Monorail
ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ,National harbour council
ਕੁਦਰਤੀ ਬਿਸਤਰਾ,Natural bed
ਕੁਦਰਤੀ ਮੁਕੰਮਲ,Natural finish
ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ,Natural harbour
ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ,Natural ventilation
ਨੇਵਲ ਬੰਦਰਗਾਹ,Naval harbour
ਨਿਊਟਨ,Newton
ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ,Non uniform flow
ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ,Occupies water rate
ਤੇਲ ਰੰਗਤ,Oil paint
ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ,Oil well cement
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,Open channel flow
ਸਰਵੋਤਮ ਨਮੀ,Optimum moisture
ਜੈਵਿਕ ਮਿੱਟੀ,Organic soil
ਸਥਿਤੀ,Orientation
ਆਰਥੋਗੋਨਲ,Orthogonal
ਓਰਟਸਟਾਈਨ,Ortstein
ਬਾਹਰੀ ਸੰਕੇਤ,Outer signal
ਆਕਸੀਕਰਨ,Oxidation
ਪੈਂਟਰੀ,Pantry
ਪੈਰਾਪੇਟ,Parapet
ਪੈਰਾਪੇਟ ਕੰਧ,Parapet wall
ਮਾਪੇ ਸਮੱਗਰੀ,Parent material
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,Pebble cast plaster
ਪੈਡਲਫਰ,Pedalfer
ਪੈਡੋਕਲ,Pedocal
ਪੀਡੋਜਨੇਸਿਸ,Pedogenesis
ਪੈਡੌਲੋਜੀ,Pedology
ਪੀਡੋਸਫੀਅਰ,Pedosphere
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,Penetrometer
ਪੈਂਟ ਛੱਤ,Pent roof
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,Peptizing agent
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,Period of analysis
ਪਰਪੇਂਡ,Perpend
ਸ਼ੋਸ਼ਣ,Persorption
ਪੀਅਰ,Pier
ਪਿਲਾਸਟਰ,Pilaster
ਪਿੱਚ,Pitch
ਟੋਏ ਵਾਲੀ ਛੱਤ,Pitched roof
ਸਾਦਾ ਕੰਕਰੀਟ,Plain concrete
ਪਲੇਨ ਕੋਣ,Plane angle
ਸਾਦਾ ਵਿਹੜਾ,Plain yard
ਪਲੈਨਸੋਲ,Plansol
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,Plastic consistency
ਪਲਾਸਟਿਕਤਾ,Plasticity
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,Plasticity index
ਪਲਾਸਟਿਕ ਸੀਮਾ,Plasticity limit
ਪਲਾਸਟਿਕ ਸੀਮਾ,Plasticity range
ਪਲੇਟੀ ਬਣਤਰ,Platy structure
ਪਲਿੰਥ,Plinth
ਹਲ ਮਿੱਟੀ,Plough soil
Plum ਪੱਥਰ,Plum stone
ਪੋਡਜ਼ੋਲ,Podzole
ਇਸ਼ਾਰਾ,Pointing
ਬਹੁਭੁਜ ਕੰਧ,Polygonal wall
ਪੋਰ ਸਪੇਸ,Pore space
ਪੋਰਟ,Port
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,Positive ventilation
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,Prairie soil
ਸ਼ੁੱਧਤਾ,Precision
ਪ੍ਰਾਇਮਰੀ ਕਣ,Primary particle
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,Prismatic structure
ਲਾਭਕਾਰੀ ਕੰਮ,Productive work
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,Project justification
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,Protective work
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,Pseudo-mycelium
ਛੱਪੜ,Puddle
ਪੁੱਗਿੰਗ,Pugging
ਪਿਊਮਿਸ,Pumice
ਪੰਚ,Puncheon
ਕਠਪੁਤਲੀ,Puppet
ਪੁਟਲੌਗ,Putlog
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,Putlog scaffold
ਮਾਤਰਾ ਸਰਵੇਖਣ,Quantity surveyor
ਖੱਡ ਦਾ ਰਸ,Quarry sap
ਕਵੇ,Quay
ਰਾਣੀ ਬੰਦ,Queen closure
ਕੋਇਨ,Quoin
ਬੇੜਾ ਬੁਨਿਆਦ,Raft foundation
ਰੇਕਰ,Raker
ਰੈਕਿੰਗ,Raking
ਰੈਕਿੰਗ ਬਾਂਡ,Raking bond
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,Raking flashing
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,Rapidly varying flow
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,Recoverable payment
ਲਾਲ ਧਰਤੀ,Red earth
ਲਾਲ ਦੋਮਟ,Red loam
ਰੈਗੂਲੇਟਰ,Regulator
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,Regur or black cotton soil
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,Repayment contract
ਬਕਾਇਆ ਸੰਕੁਚਨ,Residual shrinkage
ਬਕਾਇਆ ਮਿੱਟੀ,Residual soil
ਪ੍ਰਗਟ,Reveal
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,Reveal pin
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,Reveal tie
ਰਿਜ,Ridge
ਰਿਜ ਕੈਪਿੰਗ,Ridge capping
ਨਦੀ,River
ਸੜਕ ਦੀ ਸਥਿਤੀ,Road stead
ਮੋਟਾ ਪਲਾਸਟਰ,Rough plaster
ਮਲਬਾ,Rubble
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,Rubble masonry
ਮਲਬੇ ਦੀ ਕੰਧ,Rubble walling
ਚੱਲ ਰਿਹਾ ਮਾਪ,Running measurement
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,Safe bearing capacity
ਲੂਣ ਗਲੇਜ਼,Salt glaze
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,Sample size
ਨਮੂਨਾ ਵੰਡ,Sampling distribution
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,Sampling error
ਰੇਤ,Sand
ਰੇਤ ਮੁਕੰਮਲ,Sand finish
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,Sand hand moulding
ਸੈਂਡਿੰਗ,Sanding
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,Saturated soil
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,Saturated soil paste
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,Saturation extract
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,Saturation percentage
ਸਾਸਰ ਗੁੰਬਦ,Saucer dome
ਸਕੈਫੋਲਡ,Scaffold
ਸ਼ਿਸਟ,Schist
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,Sea port
ਗੁਪਤ ਗਟਰ,Secret gutter
ਦੂਜਾ,Second
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,Sedimentation analysis
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,Semi-artificial harbour
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,Semi tidal dock
ਬਜ਼ੁਰਗ,Senile
ਸ਼ੈਲ,Shale
ਸ਼ੀਟ ਦੇ ਢੇਰ,Sheet pile
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,Shrinkage limit
ਸ਼ਟਰਿੰਗ,Shuttering
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,Siallitic soil
ਸੀਰੋਜ਼ਮ,Sierozem
ਸਿਲ,Sill
ਗਾਦ,Silt
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,Single flemish blood
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,Single grained structure
ਪਿੰਜਰ ਮਿੱਟੀ,Skeletal soil
ਸਕਰਟਿੰਗ,Skirting
ਸਲੀਪਰ ਕੰਧ,Sleeper wall
ਸਾਈਡ ਗਟਰ,Side gutter
ਸਲਾਈਡ ਨਿਯਮ,Slide rule
ਸਲਿਪ ਡੌਕ,Slip dock
Smoniza,Smoniza
ਭਿੱਜਣਾ,Soaking
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,Soil association
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,Soil class
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,Soil complex
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,Soil consistency
ਮਿੱਟੀ ਪਰਿਵਾਰ,Soil family
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,Soil frame work
ਮਿੱਟੀ ਦੀ ਨਮੀ,Soil moisture
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,Soil moisture accretion
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,Soil moisture deficit
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,Soil morphology
ਮਿੱਟੀ ਦਾ ਕਣ,Soil particle
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,Soil phase
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,Soil profile
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,Soil reaction
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,Soil separates
ਮਿੱਟੀ ਦੀ ਲੜੀ,Soil series
ਮਿੱਟੀ ਦਾ ਹੱਲ,Soil solution
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,Soil structure
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,Soil texture
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,Soil type
ਸੋਲਮ,Solum
ਸੋਰਪਸ਼ਨ,Sorption
ਸਪੱਲਸ,Spalls
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,Specific ion effect
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,Squared coursed rubble masonry
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,Squared regular coursed rubble masonry
ਸਥਿਰ ਵਹਾਅ,Steady flow
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,Stepped flashing
ਚਿਪਕਣਾ,Stickiness
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,Sticking point
ਪੱਥਰ,Stone
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,Slop hand moulding
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,Strap hinge
ਤੂੜੀ ਬੋਰਡ,Straw board
ਸਟ੍ਰੀਮ,Stream
ਤਣਾਅ,Stress
ਸਟ੍ਰੈਚਰ,Stretcher
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,Stretcher bond
ਸਟਰੈਚਰ ਕੋਰਸ,Stretcher course
ਸਤਰ,String
ਸਤਰ ਕੋਰਸ,String course
ਬਣਤਰ ਕਾਰਕ,Structure factor
ਬਣਤਰ ਸੂਚਕਾਂਕ,Structure index
ਸਟੁਕੋ,Stucco
ਸਟੱਡ,Stud
ਸਟਾਈਲੋਬੇਟ,Stylobate
ਉਪ ਮਿੱਟੀ,Sub soil
ਉਪ ਬਣਤਰ,Sub structure
ਸਮੀਕਰਨ ਵਕਰ,Summation curve
ਸੂਰਜ ਮੀਕਾ,Sun mica
ਸੁਪਰ ਬਣਤਰ,Super structure
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,Surveyor
S-ਮੁੱਲ,S-value
ਸਵੈਗ,Swag
ਹੰਸ ਦੀ ਗਰਦਨ,Swan neck
ਤੰਬੂ,Tabernacle
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,Table hand moulding
ਟੈਂਕਿੰਗ,Tanking
ਟੈਂਪੀਏਟੋ,Tempietto
ਟੈਂਪਰਿੰਗ,Tempering
ਟੈਂਪਲੇਟ,Template
ਟੈਂਪਲੇਟ,Template
ਟੇਪੀਡੇਰਿਅਮ,Tepidarium
ਟੈਰਾਕੋਟਾ,Terracotta
ਟੈਰਾ ਰੋਜ਼ਾ,Terra rosa
ਟੈਰਾਜ਼ੋ,Terrazzo
ਟੈਟਰਾ ਸ਼ੈਲੀ,Tetra style
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,Threshold limit value
ਗਲਾ,Throat
ਪੱਥਰ ਦੁਆਰਾ,Through stone
ਟਾਈਡਲ ਬੇਸਿਨ,Tidal basin
ਟਾਈ ਪੱਟੀ,Tie bar
ਟਾਈ ਬੀਮ,Tie beam
ਟਾਈ ਰਾਡ,Tie rod
ਤਿਰਸ,Tirs
ਸਹਿਣਸ਼ੀਲਤਾ,Tolerance
ਟੂਥਿੰਗ,Toothing
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,Top soil or surface soil
ਕੁੱਲ porosity,Total porosity
ਟਰੇਸਰੀ,Tracery
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,Train resistance
ਟਰਾਂਸੇਪਟ,Transept
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,Transitional soil
ਟ੍ਰਾਂਸੋਮ,Transom
ਆਵਾਜਾਈ ਮਿੱਟੀ,Transport soil
ਸਹਾਇਕ,Tributary
ਟ੍ਰਾਈਫੋਰੀਅਮ,Triforium
ਟ੍ਰਾਈਗਲਾਈਫ,Triglyph
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,Truncated soil
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,Turbulent flow
ਬੁਰਜ,Turret
Tympar ਨੰਬਰ,Tympar num
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,Ultimate bearing capacity
ਅੰਤਮ ph,Ultimate ph
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,Uncoursed random rubble masonry
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,Uncoursed squared rubble masonry
ਅੰਡਰਕ੍ਰਾਫਟ,Undercroft
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,Unfilled porosity
ਇਕਸਾਰ ਵਹਾਅ,Uniform flow
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,Unit frame type scaffold
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,Unproductive work
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,Unsaturated soil
ਅਸਥਿਰ ਵਹਾਅ,Unsteady flow
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,Upper plastic limit
ਵੈਲੀ ਗਟਰ,Valley gutter
ਵਾਲਟ,Vault
ਵੈਟੇਰੀਅਮ,Vetarium
ਹਵਾਦਾਰੀ,Ventilation
ਵੈਂਟੀਲੇਟਰ,Ventilator
ਵਰਮਦਾਹ,Veramdah
ਵੈਸਟੀਬਿਊਲ,Vestibule
ਵਿਲਾ,Villa
