Bengali,Gujarati
অত্যাবশ্যক পুষ্টি,આવશ્યક પોષક તત્ત્વો
অনুমান,અંદાજ
Itiolation,નિષ્ઠા
ইউজেনিক,સુશોભિત
মূল্যায়ন,મૂલ્યાંકન
বাষ্পীভবন,વરાળ
বাষ্পী-স্থানান্তর,સ્થાવર સંક્રમણ
চিরসবুজ বিপ্লব,સદાબહાર ક્રાંતિ
চিরসবুজ,શાશ્વત
বিবর্তন,વિકસિત થવું
আবগারি,આબકારી
ক্লান্তি (উর্বরতা),થાક (ફળદ્રુપતા)
শোষণ,શોષણ
অনুসন্ধান,સંશોધન
এক্সট্রুশন,ઉત્તેજના
চোখ (সুগারকেন/আলু),આંખ (સુગરકેન/બટાકાની)
ভোজ্য পাইন,ખાદ્ય પાઇન
"হাতি পা, ইয়াম","હાથી પગ, યમ"
ইউক্যালিপটাস,નીરોગીત
কেঁচো,ધામ ખળો
এনটমোলজিস্ট,એન્ટોમોલોગ્ધાર વિજ્ologistાની
পরিবেশবাদী,પર્યાવરણવાદક
ফ্যাক্টর,પરિબળ
ফ্যাক্টর উত্পাদনশীলতা,પરિબળ ઉત્પાદકતા
ফ্যাক্টরেজ,પરિબળ
ফ্যাক্টরিয়াল ব্লক ডিজাইন,કાલ્પનિક અવરોધ રચના
ফ্যাক্টেটিভ,વિદ્યાશાખા
পতন,પડતર
পরিবার,કુટુંબ
খামার মূল্যায়ন,ખેતર -મૂલ્યાંકન
খামার বাজেট,ખેતી અંદાજપત્ર
খামার ব্যবসা,ખેત વ્યવસાય
খামার পরিকল্পনা,ખેતી આયોજન
কৃষক,ખેડૂત
কৃষিকাজ,ખેતી
ফ্যাসিয়েশন,ફાંસી
ফেকান্ডেশন,ઉશ્કેરાટ
গাঁজন,આથો
উর্বরতা,ફળદ્રુપતા
সার,ખાતર
সার ব্যবহারের দক্ষতা,ખાતરનો ઉપયોગ કાર્યક્ષમતા
তন্তু,રેસાવાળું
ক্ষেত্র,ક્ષેત્ર
ক্ষেত্রের ক্ষমতা,ક્ષેત્ર -ક્ષમતા
ক্ষেত্র প্রদর্শন,ક્ષેત્ર પ્રદર્શન
স্থিরকরণ,નિર્ધારણ
বন্যা,ફાટ
প্রবাহ চিত্র,પ્રવાહ વિધિ
খাদ্য মান,ખાદ્ય મૂલ્ય
ঘাস (পশুর),ઘાસચારો (ઘાસચારો)
পূর্বাভাস,આગાહી
বন। জংগল,વન
বনাঞ্চল,વનનિવારણ
ফ্রন্ড,ક frંગું
ফ্রস্ট প্রতিরোধী,હિમનો પ્રતિરોધક
ফ্রস্ট,હિમ
হিমায়িত (ফল ও উদ্ভিজ্জ),સ્થિર (ફળ અને શાકભાજી)
ফলস্বরূপ,ફળ
ফল ড্রপ,ફળ ટીપાં
ফল-সেট (ফল সেটিং),ફળ-સેટ (ફળની ગોઠવણી)
ধোঁয়াশা,ધૂણી
ছত্রাকনাশক,ફૂગનાશક
ছত্রাকজনিত,ફૂગવાદી
ছত্রাক,ફૂગ
ফুরো,Furીલું કરવું
একীকরণ,મિશ્રણ
ফুজ,ઝઘડો
অস্পষ্ট,ઝાંખું
"মৌরি, অ্যানিস","વરિયાળી, વરિયાળી"
ফেনুগ্রেক,મેથી
ডুমুর,અંજીર
আঙুলের বাজরা,આંગળીથી બાજરી
ফায়ার-ফ্লেমে বুশ,અગ્નિશામક ઝાડવું
বনের শিখা,વન ની જ્યોત
ফরাসি শিম,ફ્રેન્ચ બીન
ফ্লা,ચાંચડ
ফক্স,શિયાળ
ফলের মাছি,ફળ
গল (হর্ট),પિત્ત (હોર્ટ)
গেমেট,જુગાર
বাগান,ખાદ્ય
গেজ (জল),ગેજ (પાણી)
জিন ব্যাংক,પશુ બેંક
জিন ট্যাগিং,જીન ટેગિંગ
জিনোলজি,જિનોલોજી
জেনেটিক মানচিত্র,આનુવંશિક નકશો
জেনেটিক্স,આનુવંશિકતા
জিনোম,જિનોમ
জিনোমিক লাইব্রেরি,જિનોમિક ગ્રંથાલય
জিনোমিক্স,જર્નીશ
জিনোটাইপ,વિનોટાઇપ
জিনোটাইপ,વિનોટાઇપ
জেনাস,જાતિ
জেনাস,જાતિ
জীবাণু,જીવાણુ
জীবাণু,જીવાણુનાશક
অঙ্কুরোদগম,અંકુર
জীবাণু,જંતુરહિત
গিব্বেরেলিক অ্যাসিড,જિબ્રેલિલીક એસિડ
জিনিং,ગિનિંગ
গ্লুম,ધાંધલ
আঠালো,ખાઉધરું
গ্লাইকোলাইসিস,ગ્લાયકોલિસીસ
Gneiss,ગુંડાગીરી
সোনার বিপ্লব,સુવર્ણ ક્રાંતિ
গ্রেডিং,ક્રમ
গ্রাফ্টেড উদ্ভিদ,કલમી છોડ
গ্রাফ্ট-ইনমপ্যাটেবল,કલમ
গ্রান্না,માંદગી
গ্রানুলেশন,દાણાદાર
সবুজ সার,લીલો રંગ
সবুজ বিপ্লব,લીલો ક્રાંતિ
বৃদ্ধি এবং উন্নয়ন,વિકાસ અને વિકાસ
গুমোসিস,ગુંડો
Gynodioecious,સંયુક્ત
গল বাদাম,બાપ
রসুন,લસણ
জেরবেরা,જર્થી ઘડતર
ঘেরকিন,ગિરિન
আদা,આદુ
গ্ল্যাডিওলাস,ગંધયંત્ર
ছাগলের আগাছা (আগেরেটাম),બકરી નીંદણ (એગરાટમ)
আঙ্গুর,દ્રાક્ષ
আঙ্গুর,દ્રાક્ષ
সবুজ ছোলা,લીલો ગ્રામ
গ্রুইয়া,ગ્રોઇયા
চিনাবাদাম,મગફળી
পেয়ারা,જામફળ
গিনি ঘাস,ગિની ઘાસ
গ্যাল মিড,પિત્તાશય
ঘাস হপার,ઘાસના ઘેરા
গুন্ডি বাগ,ગુંડિ
অভ্যাস,આદત
শিলাবৃষ্টি,કરચરો
হেয়ারভেচ,વાળ
হ্যালোফাইট,હાર્વેગેટ
হ্যারো,દલાલ
ফসল সূচক,લણણી અનુક્રમણિકા
ফসল,લણણી
ফসল কাটা,લણણી
হ্যাচ,ક hંગું
খড়,ઘાસની
হেইলজ,દાદાગીરી
হেইস্টক,ઘાસ
ধোঁয়াশা,ઝાકળ
আড়ম্বরপূর্ণ,ધૂંધળું
মাথা (কৃষি),વડા (કૃષિ)
মাথা (চ্যানেলের),વડા (ચેનલનું)
পিছনে মাথা,પાછા મથાળા
হেজ,હેજ
হেজিং,હેજ
হেলিক্স,રખડુ
হেমাটাইট,હિમેટાઇટ
ভেষজ,વનસ્પતિ
হার্বেরিয়াম,વનસ્પતિ
হার্বিসাইড,વનસ્પતિનાશક
বংশগততা,આનુવંશિકતા
হেরেটিবিলিটি,વિપુલતા
হার্মাফ্রোডাইট,હર્મેફ્રોડાઇટ
হিটারোক্রোমেটিক,વિજાત્ય
হেটেরোফেরটিলাইজেশন,હેટરફેરિલાઇઝેશન
হিটারোসিস,તકરારી
হেটেরোসোম,વિજાતીય
হিটারোট্রফ,વિજાત્ય
হেক্সাপ্লয়েড,હેકસપ્લોઇડ
হাইবারনেট,સ્તુતિ
উচ্চ ঘনত্ব রোপণ,ઉચ્ચ ઘનતા વાવેતર
পাহাড় (চাল),હિલ (ચોખા)
হিস্টোগ্রাম,Histંચર
হিটেক হর্টিকালচার,હિટેક બાગાયતી
মুরগি,મધપૂડો
হোয়িং,ઉશ્કેરણી
ধারণ,યજમાન
হোম ফার্ম,દેશી ખેતર
হোমিওস্টেসিস,હોમિયોસ્ટેસિસ
হোমস্টেড,ઘર
সমজাতীয়তা,એકરૂપતા
সমজাতীয়,એકરૂપ
হোমোলজাস,સમલૈંગિક
হোমোজাইগোট,સજાવટ
হপার,ઘૂંટણ
দিগন্ত,ક્ષિતિજ
উদ্যানতাত্ত্বিক ফসল,બાગાયતી પાક
উদ্যানতত্ত্ব,બાગાયત
হর্টি-সিলভি যাজকীয় কৃষিকাজ,હોર્ટી-સિલ્વી પશુપાલન ખેતી
হোস্ট,યજમાન
গরম জল চিকিত্সা,ગરમ પાણીની સારવાર
হাল,હલકું
আর্দ্রতা,ભેજ
হুমাস,ફર્સ્ટ
হুস্ক,ક husંગું
হকার,ક husંગર
হুংস,ભૂખ
হাইব্রিড,સંકર
সংকরকরণ,સંકર
হাইড্রেশন,હાઇડ્રેશન
জলবিদ্যুৎ,જળવિજ્ologyાન
হাইড্রোলাইসিস,જળશાસ્ત્ર
হাইড্রোমিটার,જળમાર્ગ
হাইড্রোফিলাস,જળચુક્ત
জলবিদ্যুৎ,જળવિજ્icsાન
হাইড্রোস্ফিয়ার,જળશાસ્ત્ર
হাইড্রোস্কোপিসিটি,જળચોર
হাইপারপ্যারাসাইট,અતિથિ
হাইপারপ্লাজিয়া,આત્યંતિક
হাইফা,કોઇ
হাইপোকোটাইল,પમાટ
হাইপোথিসিস,અનુમાન
হিস্টেরেসিস (জল),હિસ્ટ્રેસિસ (પાણી)
হ্যাজেল বাদাম,હેઝલ અખરોટ
শিং,શણ
হেনবেন,હેનબેન
হেনা,મેંદી
হিবিস্কাস,શિષ્ટાચાર
খোঁড়ান,ઠોક
ঘোড়া গ্রাম,ઘોડાનો ગ્રામ
হর্স-আই-শিম,ઘોડાગાડી
মৌমাছি,મધમાખી
হপার,ઘૂંટણ
উদ্যানতত্ত্ববিদ,બાગાયતી
হাইড্রোলজিস্ট,જળ -વિજ્ologistાની
সিটু গ্রাফটিংয়ে,સીમિત
ভিট্রোতে,વિટ્રોમાં
ভিভোতে,વિવો
নির্বিচারে,આડેધડ
পোকামাকড়,જંતુ
কীটপতঙ্গ,જંતુનાશક જીવાડો
পোকামাকড়,જંતુ
কীটনাশক,જંતુનાશક
পোকামাকড়,જંતુનાશક
ইনসোলেশন,તાલ
অদৃশ্য,ઉઘાડાવાળું
ইনস্টর (পোকামাকড়),ઇન્સ્ટાર (જંતુ)
ইনসুলেটর,અલગ પાડનાર
ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট,સંકલિત રોગ વ્યવસ્થાપન
সংহত পুষ্টি ব্যবস্থাপনা,એકીકૃત પોષક સંચાલન
সমন্বিত বালাই ব্যবস্থাপনা,એકીકૃત જંતુ સંચાલન
তীব্রতা,તીવ્રતા
নিবিড়,સઘન
ইন্টারক্রপ,એકાંગાળ
আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান),આંતરસંબંધ (ઇન્ટરકલ્ચર)
স্বার্থ,હિત
ইন্টারনোড,ઇંટનો કરવો
ইন্টারফেজ (সেল বিভাগ),ઇન્ટરફેસ (સેલ વિભાગ)
ইন্টারপোলেশন,પ્રક્ષેપણ
আন্তঃমুখী,આંતરડા
ইনভেন্টরি,સૂચિ
বিপর্যয়,ઉલ્લંઘન
জড়িত,અનુચિત
আয়ন,આયન
ইরেডিয়েশন,ઝળહળાટ
সেচ,સિંચાઈ
আইএসও অ্যালিলস,આઇએસઓ એલીલ્સ
আইএসও পণ্য বক্ররেখা,આઇએસઓ ઉત્પાદન વળાંક
আইসোবার,ઇસોબર
আইসোগামি,અલગતા
বিচ্ছিন্নতা দূরত্ব,અલગ અંતર
আইসোপ্লয়েড,આઇસોપ્લાઇડ
আইসোক্যান্ট,અનહદ
আইসোটোপ,આઇસોટોપ
ভারতীয় বার্চ,ભારતીય બિર્ચ
ইন্ডিয়ান ব্লু পাইন,ભારતીય વાદળી પાઇન
ভারতীয় চেরি,ભારતીય ચેરી
ভারতীয় জুনিপার,ભારતીય જ્યુનિપર
ভারতীয় কিনো গাছ,ભારતીય કિનો વૃક્ષ
ভারতীয় লরাল ট্রি,ભારતીય લૌરલ વૃક્ષ
ভারতীয় ম্যাডার,ભારતીય પાગલ
ভারতীয় ম্যাডলার,ભારતીય પાગલ
ইন্ডিয়ান পোডো ফিলাম,ભારતીય પોડો ફિલમ
নীল,અતિશય
ইতালিয়ান বাজরা,ઇટાલિયન બાજરી
আইভরি গাছ,હાનિત વૃક્ષ
আইভী লাউ/লিটল লাউ,આઇવિ લોર્ડ/લિટલ લોર્ડ
গুড়,ગોળ
জাপোনিকা রাইস,જાપોનીકા
জ্যাসিড,જાસૂસ
জাভানিকা রাইস,જાવાનિકા ચોખા
জেলিং,ધક્કો
ঝুম চাষ,દિવાહિની ખેતી
জাম্পিং জিন,જનન
জাঙ্ক ডিএনএ,જંક ડીએનએ
কিশোর পর্ব,કિશોર તબક્કો
জ্যাকারান্ডা,જકારાંડા
জ্যাকফ্রুট,જેકફ્રૂટ
জামুন,જામન
জুঁই,ચપળ
জাট্টি খট্টি,જત્તી ખત્તી
জ্যাটট্রোফা,એક જાતની કળા
পাট,શણ
জ্যাসিডস,જાસૂસ
কওলিন,કારોલિન
কওলিনাইট,Kાળ
কওলিনাইট,Kાળ
ক্যারিঞ্চাইমা,Kષધ
ক্যারিওডেসমা,ક ry રેઓડેસ્મા
ক্যারিওগামি,કર્કશમી
ক্যারিওগ্রাম (আইডিওগ্রাম),કેરીગ્રામ (ઇડિગ્રામ)
ক্যারিওকাইনেসিস,કર્કશિનેસ
ক্যারোলজি,કર્કશવિજ્ologyાન
ক্যারিওলাইসিস,કર્કશ
ক্যারিওন,ક ry રેઓન
ক্যারিওটাইপ,કાર્યોયોટાઇપ
কেল্প (শেত্তলা),કેલ્પ (શેવાળ)
কেলভিন চক্র,કેલ્વિન ચક્ર
কেরাটিন,કેરાટિન
কার্নেল,કર્કશ
খাইরা রোগ,ખૈરા રોગ
খরিফ,ખરીફ
দুষ্টুমি,મજાક
কিনেটোচোর,કિનેટોચોર
বাগানের,રસોડું
ক্লেইনফিল্টার সিনড্রোম,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
ক্লেনো খণ্ড,ક્લેનો ટુકડો
গিঁটিং,ઘડતર
কোচের পোস্টুলেট,કોચની પોસ્ટ્યુલેટ
কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
ক্রেবস চক্র,ક્રેબ્સ ચક્ર
কুর্তোসিস,ક્ટોસિસ
কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
কাদম,કડમ
কালে,કાલે
ক্যানস ঘাস,કેન્સ ઘાસ
করোন্ডা,કર્કશ
"কিডনি বিন, রাজমাহ","કિડની બીન, રાજમહ"
কিউইফ্রিউট,Kાંકીપ
নোল খোল,નોલ ખોલ
কোডাম্পুলি,કોડમપુલી
কোডো মিললেট,કોડો બાજરી
কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন),કોકમ બટર ટ્રી (મંગોસ્ટીન)
খাপ্রো বিটল,ખપ્રા ભમરો
এল.ডি .50 (মারাত্মক ডোজ 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
অবতরণ করতে ল্যাব,જમીન પર
লেবেল,સંદિગ્ધ કરવું
শ্রম,મજૂર
ল্যাক অপেরন মডেল,લક્ષ પરાક્રમ
স্তন্যদান,દૂધમારો
ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন),લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
ল্যাকটোজ,લેક્ટોઝ
পিছিয়ে থাকা স্ট্র্যান্ড,પાછળની બાજુ
ল্যাম্বদা ক্লোনিং ভেক্টর,લેમ્બડા ક્લોનીંગ વેક્ટર
ফলকিত বায়ু প্রবাহ,લેમિનર હવા પ્રવાહ
ল্যাম্প ব্রাশ ক্রোমোজোম,દીવો બ્રશ રંગસૂત્ર
জমি,જમીન
ভূমি সক্ষমতা শ্রেণিবিন্যাস,જમીન ક્ષમતા વર્ગીકરણ
ভূমি সক্ষমতা মানচিত্র,જમીન ક્ષમતા
ভূমি অবক্ষয়,જમીન -અધોગતિ
ভূমি সমতুল্য অনুপাত,જમીન સમકક્ષ ગુણોત્તર
জমি সমতলকরণ,જમીન સ્તરીકરણ
জমি উদ্ধার,જમીનની શોધ
ল্যান্ডস্কেপিং,ઉતર
জমির উপযুক্ততা,જમીન યોગ્યતા
ভূমি ব্যবহারের প্যাটার্ন,જમીન ઉપયોગ -પદ્ધતિ
ল্যাঙ্গারহান্স সেল,લેંગરહન્સ સેલ્સ
ভ্রষ্টতা হার,રદિયો દર
লার্ভা,લાર્વા
বিলম্ব,સુશોભન
সুপ্ত,સુવ્યવસ્થિત
সুপ্ত সংক্রমণ,ચેપગ્રસ્ત ચેપ
পার্শ্বীয়,બાજુનું
লেটারাইট মাটি,વારસામાં માટી
ল্যাটেক্স,Xtex
ল্যাথাইরিজম,શિરદર્શક
ল্যাটিন স্কয়ার ডিজাইন (এলএসডি),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
জাল,જાળી
সমন্বিত সুবিধার আইন,સુસંગત લાભ
ধ্রুবক রিটার্ন আইন,સતત વળતરનો કાયદો
হ্রাসের আইন,ઘટતા વળતરનો કાયદો
ক্রমবর্ধমান retuns আইন,વધારો
সীমাবদ্ধ কারণগুলির আইন,મર્યાદિત પરિબળોનો કાયદો
সর্বনিম্ন আইন,ન્યૂનતમ કાયદો
প্রতিস্থাপন আইন,અવેજીનો કાયદો
পরিবর্তনশীল অনুপাত,ચલ પ્રમાણનો કાયદો
স্তর,સ્તર
বিন্যাস,બાંધકામ
লিচেট,ઉદ્ધત
ফাঁস দক্ষতা,Effંચે ચાલતી કાર્યક્ષમતા
ফাঁস প্রয়োজনীয়তা,ઠપકો
শীর্ষস্থানীয় স্ট্র্যান্ড,અગ્રણી સેર
পাতার ক্ষেত্রের সময়কাল,પાંદડાની વિસ્તારનો સમયગાળો
গাছের পাতা সূচক এলাকা,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
পাতার অঞ্চল অনুপাত,પાંદડાની વિસ્તાર ગુણોત્તર
পাতা খনিজ,પર્ણ ખાણિયો
পাতা পরীক্ষা,પાંદડાની પરીક્ષણ
পাতা,પર્ણ
লিফলেট,પત્રિકા
ইজারা,પટા
শিম,ક legંગું
লিসা - (কম শক্তি ইনপুট টেকসই কৃষি),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
লেন্টিসেল,ભાંગફોડ
লেন্টো কৈশিক পয়েন্ট,દાપલ કેશિકા બિંદુ
লেপটোনেমা,લેપટોનમા
লেপটোস্পিরোসিস,લેપ્ટોસ્પાયરોસિસ
লিরো-মরফিক,અંધશ્રદ્ધાળુ
ক্ষত,જખમ
মারাত্মক রূপান্তর,ઘાતક પરિવર્તન
লিউকোপ্লাস্ট,લિંગકોપ્લાસ્ટ
স্তর টেরেস,ક levelપિક ભાડૂતી
লেভেলার (লেভেলার),લેવલર (લેવલર)
সমতলকরণ (জমির),લેવલિંગ (જમીનની)
লে ফার্মিং,રખડુ
ন্যূনতম লাইবিগের আইন,લિબિગનો ન્યૂનતમ કાયદો
লিগেশন,બંધ
হালকা ক্ষতিপূরণ পয়েন্ট,પ્રકાશ વળતર બિંદુ
হালকা স্যাচুরেশন তীব্রতা,પ્રકાશ સંતૃપ્તિની તીવ્રતા
হালকা সংক্রমণ অনুপাত,પ્રકાશ પ્રસારણ ગુણોત્તર
হালকা ফাঁদ,પ્રકાશ જાળ
লিমিং,મર્યાદિત
সীমাবদ্ধতা,સીમા
সীমাবদ্ধ ফ্যাক্টর,મર્યાદિત પરિબળ
লিমোনাইট,સિધ્ધાંત
লাইন,પંક્તિ
লিনিয়ার প্রতিক্রিয়া,રેખીય પ્રતિભાવ
লিঙ্কেজ,જોડાણ
লিঙ্কেজ গ্রুপ,જોડાણ જૂથ
লিঙ্কার,કોરી
লিন্ট সূচক,ઉંચકવાર સૂચન
লিন্টার,કોઠાર
লিপিড,લિપિડ
লাইপোলাইসিস,લિપોલીસિસ
তরলকরণ,પતાવટ
লিস্টার,શણગારવું
লিস্টার,શણગારવું
তালিকা,સૂચિ
লিথোস্ফিয়ার,શિષ્ટાચાર
লিটার,કચરો
লাইভ মালচেস,જીવંત લીલા ઘાસ
লিভারওয়ার্ট,મણિ
পশুসম্পত্তি,પશુધન
স্থানীয় নিয়ন্ত্রণ,સ્થાનિક નિયંત્રણ
লোকস,સ્થાન
পঙ্গপাল,તીડ
লজিং (ফসল লজিং),રહેઠાણ (પાક લોજિંગ)
লডিকুল,લોડિક્યુલ
লোস,ભ્રમણ
লোগারথিমিক রূপান্তর,લોગાર્શા -પરિવર્તન
দীর্ঘ - দিনের উদ্ভিদ,લાંબી - દિવસનો છોડ
দীর্ঘ তরঙ্গ বিকিরণ,લાંબી તરંગ કિરણોત્સર્ગ
লুপ,ફટકો
লোপিং,Pingંચે કામ કરવું
কাঠ,લાકડું
লাক্স,એક જાતની એક વસ્તુ
বিলাসবহুল খরচ (পুষ্টি),લક્ઝરી વપરાશ (પોષક તત્વો)
বিলাসবহুল জিন,લકકાર જનીનો
লাইকোপেন,લીકોપીન
লিম্ফ,લિમણું
লাইসিমিটার,લિઝિમીટર
কোষের লিসিস,કોષ -ચિત્તભ્રમણા
লাইসোজিনি,લાઇઝજેનિસ
লাইসোসোম,લિસોઝomeમ
লাইসোজাইম,સુવાક્ય
লক্ষ গাছ,લાખ વૃક્ષ
লক্ষ,લાખ
"লেডির আঙুল, ওকরা","લેડીની આંગળી, ઓકરા"
ল্যান্ড ক্যালট্রপস,જમીન કેલ્ટ્રોપ્સ
ল্যান্টানা,મણિ
ল্যাথিরাস,શણગારવું
পেঁয়াজ,ગલનનું
লেবু ঘাস,લીંબુનો ઘાસ
লেবু,લીંબુ
মসুর ডাল,મસૂર
লকুরিস,મસ્ત
লেটুস,કોઇ
লিলি,લીલી
চুন,ચૂનો
তিসি,અળસીનું
লিচি,ઉદ્ધતાઈ
ছোট বাজরা,થોડી બાજરી
দীর্ঘ তরমুজ,લાંબા તરબૂચ
দীর্ঘ মরিচ,લાંબી મરી
লোকাট,ડોકલા
পদ্ম,કમળ
Lurcerne,લસ
লক্ষ পোকামাকড়,લાખ જંતુ
লেডি বার্ড বিটল,સ્ત્રી -પક્ષી ભમરો
পাতা খনিজ,પર્ણ ખાણિયો
পাতা রোলার,પાંદડાની રોલર
পাতার ওয়েবার,પાંદડા
পঙ্গপাল,તીડ
ম্যাক্রো বিবর্তন,લૌકિક ઉત્ક્રાંતિ
ম্যাক্রোক্লিমেট,કરચલી
ম্যাক্রোমোলিকুল,મ mac્રોમ્યુલેક્યુલ
ম্যাক্রোমুটেশন,ઉદ્ધતતા
ম্যাক্রোনিউট্রিয়েন্ট,ઉન્માદ
ম্যাক্রোপোরস,ચંચળ
ম্যাগগট,માગગોટ
ম্যাগমা,મેઘ
ম্যাগনেসিয়া,મેગ્નેશિયા
ম্যাগনেসিয়াম,મેગ્નેશિયમ
চৌম্বক আন্দোলক,ચુંબકીય હલાવનાર
মাত্রা,પરિમાણ
মহুয়া কেক,માહુઆ કેક
রক্ষণাবেক্ষণ লাইন,જાળવણીકાર રેખા
রক্ষণাবেক্ষণ,જાળવણી
ভুট্টা শেলার,મકાઈ શેલર
পুরুষ জীবাণুমুক্ত,પુરુષ જંતુરહિત
ত্রুটি,ખોડખાંપણ
ম্যালিগেন্সি,રોગ
অপুষ্টি,પોષણ
অসৎ আচরণ,ગેરરીતિ
ম্যাল্টিং,દૂષિત
ম্যানেজার,ગમાણ
ম্যানগ্রোভ,મેલગ્રોવ
ম্যানোমিটার,માનવશલના માપક
ম্যানোমিটার,માનવશલના માપક
মন্টিসা (লোগারিদমের),મન્ટિસા (લોગરીધમનો)
সার,ખાતર
সার,ખાતર
প্রান্তিক,સીમાંત
প্রান্তিক ব্যয়,સીમાંત ખર્ચ
প্রান্তিক জমি,સીમાંત જમીન
প্রান্তিক পণ্য,સીમાંત ઉત્પાદન
প্রান্তিক রিটার্ন,સીમાંત વળતર
সামুদ্রিক,દરિયાઇ
চিহ্নিতকারী (জেনেটিক),માર્કર (આનુવંશિક)
বাজার,બજાર
বিপণনযোগ্য,વેચાણક્ષમ
বিপণনযোগ্য উদ্বৃত্ত,વેચાણપાત્ર અધિકૃતતા
বিপণন উদ্বৃত্ত,બજારમાં મેળવણી
বিপণন,બજાર
মার্শ,માર્શ
ভর প্রবাহ,સામૂહિક પ્રવાહ
গণ নির্বাচন,સામૂહિક પસંદગી
ভর স্পেকট্রমিটার,સામૂહિક-સંકટપ્રમનોમાક્ષ
মাস্ট,મસ્ત
মাতৃ উত্তরাধিকার,મામાનો વારસો
সঙ্গম,સમાગમ
ম্যাট্রিক সম্ভাবনা,મેટ્રિક સંભવિત
পরিপক্কতা,પરિપક્વતા
পরিপক্কতা (ফসল),પરિપક્વતા (પાક)
সর্বাধিক উপলব্ধ জল,મહત્તમ ઉપલબ્ધ પાણી
সর্বাধিক ফসল,મહત્તમ પાક
সর্বাধিক অবশিষ্টাংশ সীমা,મહત્તમ અવશેષ મર્યાદા
সর্বাধিক টেকসই ফলন,મહત્તમ ટકાઉ ઉપજ
সর্বাধিক থার্মোমিটার,મહત્તમ થર્મોમાપક
সর্বাধিক জল ধারণ ক্ষমতা,મહત્તમ પાણી -ધારણ ક્ષમતા
Medow orpharding,ઘાસનો ઓર્કાર્ડિંગ
Meyly,ભ્રામક
বিচ্যুতি,સરેરાશ વિચલન
গড় জীবন (পারমাণবিক),મીન લાઇફ (પરમાણુ)
সমুদ্র স্তর গড়,દરિયાઇ સપાટી
বর্গ মানে,સરેરાશ ચોરસ
পরিমাপ করা,માપ
মাপা,માપ
যান্ত্রিক,યાંત્રિક
যান্ত্রিক বিশ্লেষণ (মাটি),યાંત્રિક વિશ્લેષણ (માટી)
যান্ত্রিক প্রতিবন্ধকতা,યાંત્રિક અવરોધ
যান্ত্রিক কৃষক,યંત્ર -ખેતી
মধ্যমা,મધ્યમ
Medic ষধি উদ্ভিদ,Inalષધ
ভূমধ্যসাগরীয় জলবায়ু,ભૂમધ્ય આબોહવા
মেগাগামেটোজেনেসিস,મેગાગામેટોજેનેસિસ
মেগাস্পোরঙ্গিয়া,મેગાસ્પોરંગિયા
মেগস্পোর (ম্যাক্রোস্পোর),મેગાસ્પોર (મેક્રોસ્પોર)
মেগাস্পোরোজেনেসিস,મેગાસ્પોજેનેનેતિયો
মায়োসিস,મેયોસિસ
মৃদু মাটি,ખુશામત
ডিএনএর গলে,ડીએનએ
ঝিল্লি ফিল্টার,પટલ ફિલ્ટર
মেন্ডেলিয়ান উত্তরাধিকার,મેન્ડેલિયન વારસો
মেন্ডেলিজম,સુધારણા
মেন্ডেলের উত্তরাধিকার আইন,વારસાના મેન્ડેલનો કાયદો
পণ্যদ্রব্য,વેપારી
বুধ,પારો
মেরিস্টেম,ઉદ્ધત
মেসোক্লিমেট,મેસોક્લાઇમેટ
মেসোডার্ম,મેસોોડર્મ
মেসোফিল,મેસોફિલ
মেসোফাইট,મેસોફાઇટ
মেসো-ছিদ্র,મેસો
মেসোস্ফিয়ার,મેસોસ્ફિયર
ম্যাসেঞ্জার আরএনএ (এম-আরএনএ),મેસેંજર આર.એન.એ.
বিপাক,ચયાપચય
বিপাক,ચયાપટ
ধাতব বাঁধ,ધાતુનું બચ્ચું
রূপান্তরিত শিলা,રૂપક ખડકો
রূপান্তর,રૂપરેખા
মেটাফেজ,આવરણ
মেটাস্ট্রাস,મેટ્રાસ્ટ્રસ
মেটাক্সেনিয়া,ચિત્તાકર્ષણ
আবহাওয়া,હવામાનશાસ્ત્ર
Methaemoglobineamia,મેથેમોગ્લોબીનેમિયા
পদ্ধতি প্রদর্শন,પદ્ધતિનું પ્રદર્શન
মিকা,માઇકલ
মাইক্রো বেসিন,સૂક્ષ્મ બેસિન
মাইক্রো ফাউনা,સૂક્ષ્મ પ્રાણીસૃષ્ટિ
মাইক্রোব,જીવાણુ
মাইক্রোবিয়াল বায়োমাস কার্বন,સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન
মাইক্রোবিয়াল অবক্ষয়,સૂક્ષ્મ -અધોગતિ
