Malayalam,Bengali
ആദ്യകാല വേദകാലം,প্রারম্ভিক বৈদিক যুগ
എക്ലീസിയ,ইক্লেসিয়া
തിരിച്ചടവിന്റെ ശാസന,পুনরুদ্ধারের আদেশ
എട്ട് മടക്ക പാത,আট ভাঁজ পথ
മൂപ്പന്മാർ,প্রবীণ
മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ),বয়স্ক রাষ্ট্রনায়ক (=জেনরো)
എലിഫന്റ് ഗോഡ്,হাতির ছাগু
പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം,এগারো বছরের অত্যাচার
എലിസെ (=എലിസീ),Elysae (=Elysee)
എൻക്ലോഷർ പ്രസ്ഥാനം,ঘের আন্দোলন
വിജ്ഞാനകോശം,এনসাইক্লিক্যাল
എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം,বিশ্বকোষবাদী আন্দোলন
എന്റന്റെ,Entente
എന്റെ ഹൃദയം,Entente cordiale
സിംഹാസനം,সিংহাসন
പരിവാരം,এনট্যুরেজ
എഫോദ്,এফোদ
എഫോർ,ইফোর
ഇതിഹാസ യുഗം,মহাকাব্য যুগ
ഇതിഹാസ നായകൻ,মহাকাব্যিক নায়ক
എപ്പിഗ്രാഫ്,এপিগ্রাফ
എപ്പിസ്കോപ്പസി,এপিস্কোপ্যাসি
എപ്പിസ്കോപ്പ,এপিস্কোপেট
എപ്പിസോഡ്,পর্ব
യുഗം,যুগ
യുഗനിർമ്മാണ സംഭവം,যুগ তৈরির ঘটনা
യുഗനിർമ്മാതാവ്,যুগ সৃষ্টিকারী মানুষ
പേരുനാമം,উপনাম
ഇക്വറി,ইকুয়েরি
ഇക്വറി,ইকুয়েরি
കുതിരസവാരി പ്രതിമ,অশ্বারোহী মূর্তি
യുഗം,যুগ
എർഗസ്റ്റുലം,এরগাস্টুলাম
ദിവ്യബലി,ইউক্যারিস্ট
ഇവാഞ്ചലിസം,ধর্মপ্রচার
സുവിശേഷ പ്രസ്ഥാനം,ধর্মপ্রচার আন্দোলন
സുവിശേഷകൻ,ধর্মপ্রচারক
എക്സാർച്ച്,Exarch
എക്സിലാർക്ക്,এক্সিল্যার্ক
ഫലാങ്കിസ്റ്റ്,ফালাঙ্গিস্ট
പിതൃഭൂമി,পিতার জমি
പിതൃഭൂമി,পিতার জমি
ഫെരിയേ,ফেরিয়া
ഫെറ്റിഷ്,ফেটিশ
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,সামন্ত জোত
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),সামন্ততন্ত্র (=সামন্ততন্ত্র)
ഫ്യൂഡൽ സമ്പ്രദായം,সামন্ততান্ত্রিক ব্যবস্থা
ഫ്യൂഡറി,সামন্ত
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক)
ഫൈഫ്,ফিফ
ഫീൽഡ് സിസ്റ്റം,ক্ষেত্র ব্যবস্থা
പതിനഞ്ചാമത്തെ നികുതി,পঞ্চদশ কর
ചിത്ര തല,ফিগার হেড
ഫിൻ ഡി സൈക്കിൾ,ফিন ডি siecle
തീ തിന്നുന്നവൻ,আগুন ভক্ষক
അഞ്ച് മൈൽ നിയമം,পাঁচ মাইল আইন
പതാക,পতাকা
ഫ്ലെമെൻ ഡയാലിസ്,ফ্ল্যামেন ডায়ালিস
ഫ്ലമെൻ മാർട്ടിയാലിസ്,ফ্ল্যামেন মার্শালিস
ജ്വലിക്കുന്ന ടോർച്ച്,জ্বলন্ত মশাল
പാർശ്വഭാഗം,ফ্ল্যাঙ্ক
ഫ്ലാങ്കിംഗ് ചലനം,ফ্ল্যাঙ্কিং আন্দোলন
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,বিকশিত সভ্যতা
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,fluvialistic বিশ্বাস
നാടോടി ദൈവം,লোকদেবতা
നാടോടി ദേവത,লোকদেবী
നാടോടി ഓർമ്മ,লোক স্মৃতি
നാടോടി മിത്ത് (=നാടോടിക്കഥ),লোককথা (=লোককাহিনী)
തീറ്റ കണ്ടെത്തുന്നു,চারণ
ഫോറേ,অভিযান
മുൻഗാമി,পূর্বাবস্থায়
പൂർവ്വപിതാവ്,পূর্বপুরুষ
മുൻഗാമി,অগ্রদূত
കൈവിട്ട പ്രതീക്ഷ,অসহায় আশা
രൂപീകരണ ഘട്ടം,গঠনমূলক পর্যায়
കോട്ട,দুর্গ
കോട്ടകെട്ടൽ,দুর্গ
ഉറപ്പുള്ള പട്ടണം,সুরক্ষিত শহর
കോട്ട,দুর্গ
ഫോർച്യൂണ,ফরচুনা
ഫോറം റൊമാനം,ফোরাম রোমানাম
ഫ്രാൻസിസ്കൻ,ফ্রান্সিসকান
ഫ്രാങ്ക്ലിൻ,ফ্র্যাঙ্কলিন
സഹോദരീഹത്യ യുദ്ധം,ভ্রাতৃঘাতী যুদ্ধ
സ്വതന്ത്ര പള്ളി,বিনামূল্যে চার্চ
ഫ്രീഹോൾഡർ,ফ্রিহোল্ডার
സ്വതന്ത്ര സൈനികൻ,ফ্রিল্যান্স সৈনিক
സ്വതന്ത്ര സൈനികൻ,ফ্রিল্যান্স সৈনিক
ഫ്രീമാൻ,ফ্রিম্যান
ഫ്രീമാൻ,ফ্রিম্যান
സൗജന്യ പ്രവേശനം,ফ্রিপাস
ഫ്രഞ്ച് വിപ്ലവം,ফরাসি বিপ্লব
ഫ്രയർ,ভদ্র
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,ফ্রিশিয়ান ভাড়াটে
അതിർത്തിയിലെ മനുഷ്യൻ,সীমান্তের মানুষ
ഗാലിയൻ,গ্যালিওন
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),গ্যালিকান (=গ্যালিকানিস্ট)
ഗാലിക്കനിസം,গ্যালিকানিজম
ഗാരിസൺ,গ্যারিসন
ഗൗൾ,গল
ഗൗണ്ട്ലെറ്റ്,গান্টলেট
ഗൗണ്ട്ലെറ്റ്,গান্টলেট
ഗസീബോ,গাজেবো
ഗസീബോ,গাজেবো
ഗസീബോ,গাজেবো
വംശാവലി ചരിത്രം,বংশগত ইতিহাস
വംശാവലി രേഖ,বংশগত রেকর্ড
വംശാവലി പട്ടിക,বংশগত সারণী
വംശാവലി വൃക്ഷം,বংশগত গাছ
വംശാവലി,বংশতালিকা
വംശാവലി,বংশতালিকা
തലമുറ,প্রজন্ম
വംശഹത്യ,গণহত্যা
വിജാതീയൻ,বিধর্মী
വിജാതീയൻ,বিধর্মী
വിജാതീയൻ,বিধর্মী
വിജാതീയൻ,বিধর্মী
ഗെട്ടോ,ঘেটো
ഗെട്ടോ,ঘেটো
ഗിബെറ്റ്,গিবত
ഗിൽഡ് (=ഗിൽഡ്),গিল্ড (=গিল্ড)
ഗ്ലാഡിയേറ്റർ,গ্ল্যাডিয়েটার
മഹത്തായ വിപ്ലവം,গৌরবময় বিপ্লব
ഗോൾഡൻ ഹോർഡ്,গোল্ডেন হোর্ড
മഹാസഖ്യം,মহাজোট
ഗ്രാൻഡീ,গ্র্যান্ডি
ഗ്രാൻഡ് സിഗ്നർ,গ্র্যান্ড সাইনর
ഗ്രാൻഡ് സിഗ്നർ,গ্র্যান্ড সাইনর
മഹത്തായ ആഭ്യന്തരയുദ്ധം,মহান গৃহযুদ্ধ
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),মহান প্রস্থান (বুদ্ধের)
ഗ്രേറ്റർ ഇന്ത്യ,বৃহত্তর ভারত
ഗ്രേറ്റ് ഹെല്ലസ്,গ্রেট হেলাস
വലിയ സംഘം,গ্রেট হোর্ড
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),মহান ত্যাগ (= মহান প্রস্থান)
വലിയ മുദ്ര,মহান সীল
വലിയ ട്രാക്ക്,মহান Trak
വലിയ വാഹനം,দারুণ যানবাহন
ചൈനീസ് വന്മതില്,চীনের মহাপ্রাচীর
ഗ്രേവ്,গ্রীভ
ഗാർഡ് ചേംബർ,গার্ড-চেম্বার
ഗാർഡ് ചേംബർ,গার্ড-চেম্বার
ഗാർഡ് ചേംബർ,গার্ড-চেম্বার
ഗുപ്തർ,গুপ্ত
ഹാജിയോഗ്രാഫി,হ্যাজিওগ্রাফি
ഹാജിയോഗ്രാഫി,হ্যাজিওগ্রাফি
ഹാജിയോളജി,হ্যাজিওলজি
ഹാജിയോളജി,হ্যাজিওলজি
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,ব্যক্তিগত দর্শকদের হল
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,পাবলিক দর্শক হল
ഹാച്ച്മെന്റ്,হ্যাচমেন্ট
ഹീതൻ,বিধর্মী
ഹീതൻ,বিধর্মী
ഹീതനിസം,হিথেনিজম
ഹെഗിറ (ഹെജേര),হেগিরা (হেজেরা)
ഹെല്ലനിസം,হেলেনবাদ
ഹെലോട്ട്,হেলট
ഹെറാൾഡ്രി,হেরাল্ড্রি
പൈതൃകം,ঐতিহ্য
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,হায়ারোগ্লিফিক রৈখিক অক্ষর
ഹൈറോഗ്ലിഫിക് ലിപി,হায়ারোগ্লিফিক লিপি
ഉയർന്ന പള്ളി,উচ্চ গির্জা
ഉയർന്ന ലാൻഡർ,উচ্চ ল্যান্ডার
ഹിന്ദുമതം,হিন্দুধর্ম
ചരിത്രകാരൻ,ঐতিহাসিক
ചരിത്രകാരൻ,ঐতিহাসিক
ചരിത്രപരമായ ഭൗതികവാദം,ঐতিহাসিক বস্তুবাদ
ചരിത്ര യുഗം,ঐতিহাসিক যুগ
ചരിത്രപരമായ അതിർത്തി,ঐতিহাসিক সীমান্ত
ചരിത്രകാരൻ,ইতিহাসবিদ
ചരിത്രകാരൻ,ইতিহাসবিদ
ചരിത്രരചന,ইতিহাস রচনা
ചരിത്രരചന,ইতিহাস রচনা
ചരിത്രം,ইতিহাস
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,হিট্টাইট সাম্রাজ্য
വിശുദ്ധ സഖ്യം,পবিত্র জোট
വിശുദ്ധ നഗരം,পবিত্র শহর
വിശുദ്ധ നഗരം,পবিত্র শহর
പുണ്യ സ്ഥലം,পবিত্র ভূমি
പുണ്യ സ്ഥലം,পবিত্র ভূমি
ഹോളി ലീഗ്,পবিত্র লীগ
ഹോളി ലീഗ്,পবিত্র লীগ
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য)
വിശുദ്ധ കടൽ,পবিত্র সাগর
വിശുദ്ധ കടൽ,পবিত্র সাগর
വിശുദ്ധ യുദ്ധം,জেহাদ
വിശുദ്ധ യുദ്ധം,জেহাদ
ആഭ്യന്തര സർക്കാർ,হোম সরকার
ഹോം ഗാർഡ്,ঘরের রক্ষক
സ്വദേശം,স্বদেশ
ഹോം റൂൾ,স্বায়ত্তশাসন
ഹോം റൂൾ,স্বায়ত্তশাসন
കൂട്ടം,Horde
കൂട്ടം,Horde
ശത്രു രാജ്യം,শত্রু দেশ
ശത്രു ഭൂമി,প্রতিকূল ভূমি
ചൂടുള്ള പിന്തുടരൽ,গরম সাধনা
വീട്,গৃহ
വീട്,গৃহ
പ്രജാസഭ,হাউস অফ কমন্স
ഹൗസ് ഓഫ് ലോർഡ്സ്,হাউস অফ লর্ডস
പ്രതിനിധി സഭ,হাউস অফ রিপ্রেজেন্টেটিভস
ഹ്യൂഗനോട്ടുകൾ,Huguenots
മാനവികത,মানবতাবাদ
ഹ്യൂമനിസ്റ്റ്,মানবতাবাদী
നൂറ് യെസ്സർ യുദ്ധം,শত ইয়েসের যুদ্ধ
ഹങ്കർ,হুংকার
ഇബാദത്ത് ഖാന (ആരാധനാലയം),ইবাদত খানা (উপাসনা ঘর)
ഐക്കണോക്ലാസ്റ്റ്,আইকনোক্লাস্ট
വിഗ്രഹാരാധകൻ,মূর্তিপূজক
ഇലാഹി യുഗം,ইলাহী যুগ
നിയമവിരുദ്ധ യുദ്ധം,অবৈধ যুদ্ধ
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,আলোকিত পাণ্ডুলিপি
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,সচিত্র পাণ্ডুলিপি
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,সচিত্র পাণ্ডুলিপি
ഇമാം (ഇമ്മൂം),ইমাম (ইমাম)
ഇമാമത്ത്,ইমামতি
ഇമാമത്ത്,ইমামতি
ഇമാംബരഃ,ইমামবাড়া
ഇംപീരിയൽ,ইম্পেরিয়াল
സാമ്രാജ്യത്വ നഗരം,ইম্পেরিয়াল সিটি
സാമ്രാജ്യത്വം,সাম্রাজ্যবাদ
സാമ്രാജ്യത്വ മുൻഗണന,ইম্পেরিয়াল পছন্দ
അപ്രമാദിത്വം,ইমপলিসি
വഞ്ചകൻ,প্রতারক
തടവ്,কারাবাস
തടവ്,কারাবাস
കടന്നുകയറ്റം,অনুপ্রবেশ
നുഴഞ്ഞുകയറ്റക്കാരൻ,অনুপ্রবেশকারী
സ്വാതന്ത്ര്യം,স্বাধীনতা
സ്വാതന്ത്യദിനം,স্বাধীনতা দিবস
ഇൻഡിപെൻഡൻസ് ഹാൾ,স্বাধীনতা হল
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,ইন্ডিয়ান হোম রুল লিগ
വ്യവസായ വിപ്ലവം,শিল্প বিপ্লব
അവിശ്വാസി,কাফের
അവിശ്വാസി,কাফের
നുഴഞ്ഞുകയറ്റം,অনুপ্রবেশ
നുഴഞ്ഞുകയറ്റക്കാരൻ,অনুপ্রবেশকারী
വിവരദാതാവ്,তথ্যদাতা
വിവരദാതാവ്,তথ্যদাতা
വിവരദാതാവ്,তথ্যদাতা
വിവരദാതാവ്,তথ্যদাতা
പ്രവേശനം,প্রবেশ
പ്രവേശനം,প্রবেশ
പ്രവേശനം,প্রবেশ
താമസസ്ഥലം,বাসস্থান
നിവാസി,বাসিন্দা
അനന്തരാവകാശം,উত্তরাধিকার
അനന്തരാവകാശം,উত্তরাধিকার
അനന്തരാവകാശം,উত্তরাধিকার
ലിഖിതം,শিলালিপি
ചിഹ്നം,চিহ্ন
പ്രവേശന ഉപകരണം,যোগদানের যন্ত্র
സർക്കാരിന്റെ ഉപകരണം,সরকারের যন্ত্র
കലാപം (കലാപം),বিদ্রোহ (বিদ্রোহ)
വിമതൻ,বিদ্রোহী
കലാപം,বিদ্রোহ
കലാപം,বিদ্রোহ
സംയോജനം,মিশ্রণ
രേഖകളുടെ സമഗ്രത,রেকর্ডের অখণ্ডতা
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,রাজ্যের অখণ্ডতা
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
മദ്ധ്യസ്ഥത,মধ্যস্থতা
മദ്ധ്യസ്ഥൻ,মধ্যস্থতাকারী
ഇടനിലക്കാരൻ,মধ্যস্থতাকারী
അന്തർദേശീയത,আন্তর্জাতিকতাবাদ
അന്തർദേശീയത,আন্তর্জাতিকতাবাদ
അന്താരാഷ്ട്രവാദി,আন্তর্জাতিকতাবাদী
ആഭ്യന്തര യുദ്ധം,আন্তঃযুদ্ধ
ഇന്റേണി,ইন্টার্নী
ഇന്റേണി,ইন্টারনি
ഇന്റേണി ക്യാമ്പ്,ইন্টারনি ক্যাম্প
അന്തേവാസി,অন্তরীণ
അന്തേവാസി,অন্তরীণ
അന്തേവാസി,অন্তরীণ
ഇന്റർന്യൂൺസിയോ,ইন্টারনুনসিও
വ്യാഖ്യാതാവ്,দোভাষী
വ്യാഖ്യാതാവ്,দোভাষী
വ്യാഖ്യാതാവ്,দোভাষী
ഇടപെടൽ,হস্তক্ষেপ
ഇന്റസ്റ്റസി,ইন্টেস্ট্যাসি
ഇൻറസ്റ്റേറ്റ്,ইনটেস্টেট
കുതന്ത്രം,চক্রান্ত
നുഴഞ്ഞുകയറ്റക്കാരൻ,অনুপ্রবেশকারী
നുഴഞ്ഞുകയറ്റക്കാരൻ,অনুপ্রবেশকারী
നുഴഞ്ഞുകയറ്റം,অনধিকারপ্রবেশ
അധിനിവേശം,আক্রমণ
അധിനിവേശം,আক্রমণ
നിക്ഷേപിക്കുക,বিনিয়োগ করুন
നിക്ഷേപിക്കുക,বিনিয়োগ করুন
നിക്ഷേപിക്കുക,বিনিয়োগ করুন
നിക്ഷേപിക്കുക,বিনিয়োগ করুন
നിക്ഷേപം,ইনভেস্টিচার
നിക്ഷേപം,ইনভেস্টিচার
നിക്ഷേപം,ইনভেস্টিচার
നിക്ഷേപ ചടങ്ങ്,বিনিয়োগ অনুষ্ঠান
ദേശീയതയോടെ നിക്ഷേപിക്കുക,জাতীয়তার সাথে বিনিয়োগ করুন
അജയ്യമായ അർമാഡ,অজেয় আরমাদা
ലംഘനം (സംസ്ഥാനത്തിന്റെ),অমান্যতা (রাষ্ট্রের)
ലംഘിക്കുന്ന അവസ്ഥ,লঙ্ঘন রাষ্ট্র
അഭേദ്യമായ കോട്ട,অভেদ্য দুর্গ
ഇരുമ്പ് യുഗം,আয়রন বয়স
ഇരുമ്പു മറ,লোহার পর্দা
ഇരുമ്പ് കാവൽ,আয়রন গার্ড
ഇരുമ്പ് റേഷൻ,লোহার রেশন
ഇരുമ്പ് വശങ്ങൾ,লোহার দিক
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,লোহার টিপযুক্ত তীর
ഇസ്ത്മിയൻ ഗെയിമുകൾ,ইস্তমিয়ান গেমস
ജാനിസറി,জেনিসারি
കാവൽക്കാരൻ,দারোয়ান
കാവൽക്കാരൻ,দারোয়ান
ജാവലിൻ,জ্যাভলিন
ജിം ക്രോ നിയമങ്ങൾ,জিম ক্রো আইন
ജിങ്കോ,জিঙ্গো
ജിങ്കോ,জিঙ্গো
ജിങ്കോ,জিঙ্গো
ജിങ്കോയിസം,জিঙ্গোইজম
സംയുക്ത പ്രവർത്തനം,যৌথ অভিযান
സംയുക്ത നിയന്ത്രണം,যৌথ নিয়ন্ত্রণ
ജോയിന്റ് ഒക്യുപെൻസി,যৌথ দখল
ജൂറി,জুরি
വെറും വ്യവഹാരം,শুধু কারণ
സൂക്ഷിക്കുക,রাখা
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,আর্কাইভের রক্ষক
കെറ്റിൽ-ഡ്രം,কেটলি-ড্রাম
പ്രധാന വാക്ക്,মূল শব্দ
രാജാവ്,রাজা
രാജ്യം,রাজ্য
കിംഗ്ലെറ്റ്,কিংলেট
കിംഗ് മേക്കർ,কিং মেকার
രാജത്വം,রাজত্ব
രാജത്വം,রাজত্ব
അടുക്കള കാബിനറ്റ്,রান্নাঘরের তাক
നൈറ്റ്,নাইট
രാജത്വം,রাজত্ব
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,Kinghts হাসপাতালের
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,সেন্ট জন নাইট
നൈറ്റ് ടെംപ്ലർ,নাইট টেম্পলার
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),Ku Klux Klan (KKK)
കുമിൻതാങ്,কুমিন্তং
അല്മായ,সাধারণ
ലാൻസ്,ল্যান্স
ലാൻസർ,ল্যান্সার
പിന്നീട് ഗുപ്തർ,পরে গুপ্তরা
നിയമാനുസൃത അവകാശി,বৈধ উত্তরাধিকারী
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),অনাচার (=বিশৃঙ্খলা)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),অনাচার (=বিশৃঙ্খলা)
നിയമപ്രഭുക്കൾ,আইন প্রভুরা
ഭക്തി നിയമം,ধার্মিকতার আইন
ലീഗ് ഓഫ് നേഷൻസ്,জাতির লীগ
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),উত্তরাধিকার (= উইল)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),উত্তরাধিকার (= উইল)
നിയമപരമായ അവകാശി,আইনগত উত্তরাধিকারী
നിയമാനുസൃതം,লিগেট
നിയമാനുസൃതം,লিগেট
നിയമാനുസൃതം,লিগেট
ഇതിഹാസം,কিংবদন্তি
ഇതിഹാസം,কিংবদন্তি
ലെജിയൻ,সৈন্যদল
ലെജിയൻ,সৈন্যদল
ലീജിയൻ ഓഫ് ഓണർ,লিজিয়ন অফ অনার
ലെസ് മഹിമ (=ലെസെ മഹിമ),লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,কম রাজ্য
വിശ്വാസപത്രങ്ങൾ,বিশ্বাস পত্র
ലീജ്-പ്രഭു,লিজ-প্রভু
ലീജ് മനുഷ്യൻ,লিজ ম্যান
ലീജ് മനുഷ്യൻ,লিজ ম্যান
ജീവപര്യന്തം തടവ്,যাবজ্জীবন কারাদণ্ড
വംശാവലി,বংশ
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,লিটল ইংল্যান্ডার
ചെറിയ വാഹനം (=കുറവ് വാഹനം),ছোট যান (= কম যানবাহন)
തീരദേശ സംസ്ഥാനം,উপকূলীয় রাষ্ট্র
ആരാധനക്രമങ്ങൾ,লিটার্জি
ആരാധനാക്രമം,লিটার্জি
പ്രാദേശിക വിധേയത്വം,স্থানীয় আনুগত্য
തദ്ദേശ സ്വയംഭരണം,স্থানীয় স্ব-সরকার
നീണ്ട പാർലമെന്റ്,দীর্ঘ সংসদ
താഴ്ന്ന രാജ്യങ്ങൾ,নিম্ন দেশগুলি
വിശ്വസ്തൻ,অনুগত
സത്യസന്ധത,আনুগত্য
മച്ചിയവെല്ലിയൻ നയം,ম্যাকিয়াভেলিয়ান নীতি
മാഗ്ന കാർട്ട,ম্যাগনা কার্টা
മാഗ്നം കൺസിലിയം,ম্যাগনাম কনসিলিয়াম
മലം നിരോധനം,মালুম নিষেধ
മന്ദമസ്,মান্দামুস
ജനവിധി,ম্যান্ডেট
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","আদেশ, শ্রেণী &#39;ক&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","আদেশ, শ্রেণী &#39;বি&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","ম্যান্ডেট, ক্লাস &#39;সি&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,ম্যান্ডেট সিস্টেম
നിർബന്ധിത സംസ്ഥാനം,বাধ্যতামূলক অবস্থা
മാങ്കണൽ,ম্যাঙ্গোনেল
മാനിഫെസ്റ്റോ,ঘোষণাপত্র
കുതന്ത്രങ്ങൾ,কৌশল
മാൻ-ഓഫ്-വാർ,যুদ্ধের মানুষ
മനോർ,ম্যানর
മനോർ,ম্যানর
മനുഷ്യശക്തി,জনশক্তি
മനുഷ്യശക്തി,জনশক্তি
മനുമിഷൻ,ম্যানুমিশন
മനുമിത്,মনুমিত
കൈയെഴുത്തുപ്രതി,পাণ্ডুলিপি
കൈയെഴുത്തുപ്രതി,পাণ্ডুলিপি
കൈയെഴുത്തുപ്രതി,পাণ্ডুলিপি
കൊള്ളക്കാരൻ,ডাকাত
മാരിടൈം ബെൽറ്റ്,সামুদ্রিক বেল্ট
സമുദ്ര നാഗരികത,সামুদ্রিক সভ্যতা
സമുദ്ര പതാക,সামুদ্রিক পতাকা
സമുദ്ര ശക്തികൾ,সামুদ্রিক ক্ষমতা
സമുദ്ര പരമാധികാരം,সামুদ্রিক সার্বভৌমত্ব
സമുദ്ര യുദ്ധം,সামুদ্রিক যুদ্ধ
മാർക്വിസ്,মার্কুইস
മാർക്വിസേറ്റ്,মার্কুইসেট
പട്ടാള നിയമം,সেনাশাসন
ആയോധന മത്സരങ്ങൾ,মার্শাল রেস
രക്തസാക്ഷി,শহীদ
കൂട്ടക്കൊല,হত্যাকাণ্ড
കുതന്ത്രത്തിന്റെ മാസ്സ്,কৌশলের ভর
മാസ്റ്റർ-അറ്റ്-ആംസ്,মাস্টার-এ-আর্মস
ആചാര്യൻ,অনুষ্ঠান - এর গুরু
ഗൃഹനാഥൻ,গৃহকর্তা
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,ঘোড়ার মাস্টার
റോളുകളുടെ മാസ്റ്റർ,রোলস মাস্টার
പൊരുത്തം,ম্যাচ
പൊരുത്തം,ম্যাচ
മാച്ച്ലോക്ക്,ম্যাচলক
വിവാഹബന്ധം,বৈবাহিক জোট
മെഡിറ്ററേനിയൻ ശക്തികൾ,ভূমধ্য শক্তি
മെൻഷെവിക്,মেনশেভিক
കൂലിപ്പടയാളി സൈന്യം,ভাড়াটে বাহিনী
കൂലിപ്പണിക്കാരൻ,ভাড়াটে সৈনিক
വ്യാപാരി,বণিক
മധ്യ കാലഘട്ടം,মধ্যবয়সী
മിഡിൽ ഈസ്റ്റ്,মধ্যপ্রাচ্য
മധ്യഭാഗം,মধ্যপথ
മധ്യ പാത,মধ্যপথ
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),মধ্য পথ (=মিডল কোর্স)
കുടിയേറ്റക്കാരൻ,অভিবাসী
മൈഗ്രേഷൻ,মাইগ্রেশন
മൈഗ്രേഷൻ,মাইগ্রেশন
മൈഗ്രേഷൻ,মাইগ্রেশন
മിലിട്ടറിസം,সামরিকবাদ
മിലിട്ടറിസം,সামরিকবাদ
മിലിട്ടറിസം,সামরিকবাদ
മിലിട്ടറിസം,সামরিকবাদ
മിലിട്ടറിസ്റ്റ്,সামরিকবাদী
മിലിട്ടറിസ്റ്റ്,সামরিকবাদী
സൈനികവൽക്കരണം,সামরিকীকরণ
സൈനികവൽക്കരണം,সামরিকীকরণ
സൈനികവൽക്കരണം,সামরিকীকরণ
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),সামরিক কৌশলবিদ (=কৌশলবিদ)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),সামরিক কৌশলবিদ (=কৌশলবিদ)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),সামরিক কৌশল (=কৌশল)
മിലിഷ്യ,মিলিশিয়া
മിലിഷ്യ,মিলিশিয়া
തെറ്റായ ഭരണം,দুঃশাসন
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,হারানো সুত্র
ദൗത്യം,মিশন
ദൗത്യം,মিশন
ദൗത്യം,মিশন
മിക്സഡ് റേസ്,মিশ্র জাতি
ആധുനിക ചരിത്രം,আধুনিক ইতিহাস
മോഡസ് വിവണ്ടി,জীবনযাত্রাপ্রণালী
മൊണാക്കിസം,একাধিপত্য
മൊണാർക്ക്,রাজা
മൊണാർക്ക്,রাজা
രാജവാഴ്ച,রাজতন্ত্র
രാജവാഴ്ച,রাজতন্ত্র
മൊണാർക്കിസ്റ്റ്,রাজতন্ত্রবাদী
രാജവാഴ്ച,রাজতন্ত্র
ആശ്രമം,মঠ
ആശ്രമം,মঠ
ആശ്രമം,মঠ
സന്യാസം,সন্ন্যাস
സന്യാസം,সন্ন্যাস
സന്യാസി,সন্ন্যাসী
മാതൃരാജ്യം,মাতৃভূমি
മാതൃഭൂമി,মাতৃভূমি
പാർലമെന്റുകളുടെ മാതാവ്,সংসদের মা
