Kannada,Tamil
ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ,க்ளூனியாக் இயக்கம்
ಕೋಟ್ ರಕ್ಷಾಕವಚ,கோட் கவசம்
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,கோட் ஆஃப் ஆர்ம்ஸ்
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,கோட் ஆஃப் ஆர்ம்ஸ்
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,கோட் ஆஃப் ஆர்ம்ஸ்
ಕೋಟ್ ಆಫ್ ಮೇಲ್,அஞ்சல் கோட்
ಕೋಹಾರ್ಟ್,கோஹார்ட்
ಕಾಮಿಟಿಯಾ,கொமிடியா
ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ,கொமிடியா செஞ்சுரியாட்டா
ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ,கொமிடியா குரியாட்டா
ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ,கமிட்டியா திரிபுட்டா
ಸ್ಮರಣಾರ್ಥ ಕಮಾನು,நினைவு வளைவு
ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ,நினைவு நாணயம்
ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ,நினைவு முத்திரை
ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ,பொதுவான புலம்
ಕಮ್ಯುನಾರ್ಡ್,கம்யூனார்ட்
ಕಾನ್ಕಾರ್ಡಾಟ್,கான்கார்டாட்
ಕಾನ್ಕಾರ್ಡಾಟ್,கான்கார்டாட்
ಕಾಂಡೋಟಿಯರ್,காண்டோட்டியர்
ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್,உறுதிப்படுத்தல் கார்டரம்
ಸಂಘರ್ಷ,மோதல்
ಸಭೆ,சபை
ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,மாநிலத்தை வென்றது
ವಿಜಯಶಾಲಿ,வெற்றியாளர்
ವಿಜಯಶಾಲಿ,வெற்றியாளர்
ಕಾನ್ಸಿಲಿಯಮ್,கான்சிலியம்
ಸಂಯೋಜಿತ,கன்சிஸ்டரி
ಪಿತೂರಿ,சதி
ಪಿತೂರಿ,சதி
ದೂತಾವಾಸ,துாதரகம்
ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ,ஆலோசனை புத்தகம்
ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್,கான்டினென்டல் அமைப்பு
ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್,மாநாடு பாராளுமன்றம்
ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು),காப்பர்ஹெட்ஸ் (=அமைதி ஜனநாயகவாதிகள்)
ಕಾಪಿಹೋಲ್ಡ್,காப்பிஹோல்ட்
ಕಾರ್ಡನಿಂಗ್,சுற்றிவளைத்தல்
ಕರೋನಾ,கொரோனா
ಪಟ್ಟಾಭಿಷೇಕ,முடிசூட்டு விழா
ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು,முடிசூட்டுக்கல்
ಕಾರ್ಪಸ್,கார்பஸ்
ಕೋರ್ಸೇರ್,கோர்செயர்
ಕೋರ್ಸೇರ್,கோர்செயர்
ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್),கோர்செட் (=கோர்செலெட்)
ಕಾರ್ಟೆಸ್,கோர்டெஸ்
ಕೋಟರ್ (=ಕೋಟಿಯರ್),கோட்டர் (=கோட்டியர்)
ಕೋಟರ್ (=ಕೋಟಿಯರ್),கோட்டர் (=கோட்டியர்)
ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್,பலடினேட் எண்ணுங்கள்
ಹಳ್ಳಿ ಮನೆ,நாட்டு வீடு
ಕೌಂಟಿ,மாவட்டம்
ಕೌಂಟಿ ಬರೋ,கவுண்டி பரோ
ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು,மாவட்ட நீதிமன்றங்கள்
ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್,கவுண்டி பாலாடைன்
ನ್ಯಾಯಾಲಯ,நீதிமன்றம்
ನ್ಯಾಯಾಲಯ,நீதிமன்றம்
ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ,நீதிமன்ற சுற்றறிக்கை
ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ,நீதிமன்ற ஆசாரம்
ಆಸ್ಥಾನಿಕ,நீதிமன்ற அதிகாரி
ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ,கேசேஷன் நீதிமன்றம்
ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC),இயக்குநர்கள் நீதிமன்றம் (EIC)
ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ,உரிமையாளர்களின் நீதிமன்றம்
ಆಸ್ಥಾನ ಕವಿ,நீதிமன்ற கவிஞர்
ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು,உடன்படிக்கை செய்யப்பட்ட கேமரோனியர்கள்
ಕ್ರೌನ್,கிரீடம்
ಕ್ರೌನ್,கிரீடம்
ಕ್ರೌನ್,கிரீடம்
ಕ್ರೌನ್ ಭೂಮಿ,கிரீடம் நிலம்
ಕ್ರೌನ್ ಭೂಮಿ,கிரீடம் நிலம்
ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್,பட்டத்து இளவரசர்
ಧರ್ಮಯುದ್ಧ,சிலுவைப் போர்
ಕ್ರುಸೇಡರ್,சிலுவைப்போர்
ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್,கிரிப்டோகிராம்
ಕ್ಯುರಾಸ್,குயிராஸ்
ಕ್ಯುರಾಸಿಯರ್,கியூராசியர்
ಆರಾಧನಾ ದೇವತೆ,வழிபாட்டு தெய்வம்
ಕ್ಯೂರಿಯಾ,கியூரியா
ಕ್ಯೂರಿಯಾ,கியூரியா
ಜಾರಿಸಂ,ஜாரிசம்
ಡಾರ್ಕ್ ಖಂಡ,இருண்ட கண்டம்
ತೀರ್ಪಿನ ದಿನ,தீர்ப்பு நாள்
ತೀರ್ಪಿನ ದಿನ,தீர்ப்பு நாள்
ಡೀನ್,டீன்
ದಶಕ,தசாப்தம்
ಡೆನಾರಿಯಸ್,டெனாரியஸ்
ಪದಚ್ಯುತ ದೊರೆ,பதவி நீக்கம் செய்யப்பட்ட மன்னர்
ಹಾಳುಮಾಡು,கெடுக்கும்
ಹಾಳಾಗುವಿಕೆ,கெடுதல்
ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು,அரியணை
ಡೈಡೆಮ್,டயடம்
ಡೈಡೆಮ್,டயடம்
ಡೈಡೆಮ್,டயடம்
ಡಯಾಸಿಯಾ,தியாசியா
ಡಿಕಾಸ್ಟರಿಯಮ್,டிகாஸ்டீரியம்
ಡಿಲುವಿಯಲಿಸ್ಟ್,டிலுவியலிஸ்ட்
ಧರ್ಮಪ್ರಾಂತ್ಯ,மறைமாவட்டம்
ಧರ್ಮಪ್ರಾಂತ್ಯ,மறைமாவட்டம்
ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ),டைரக்டயர் (=டைரக்டரி)
ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ),டைரக்டயர் (=டைரக்டரி)
ದಿರ್ಹಮ್,திர்ஹம்
ವಿಶ್ವಾಸದ್ರೋಹಿ,விசுவாசமற்ற
ವಿಶ್ವಾಸದ್ರೋಹಿ,விசுவாசமற்ற
ವಿಳಂಬದ ಸಿದ್ಧಾಂತ,தோல்வியின் கோட்பாடு
ಡಾಕ್ಯುಮೆಂಟ್,ஆவணம்
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,ஆவண ஆதாரம்
ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ,டோம்ஸ்டே புத்தகம்
ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ,கான்ஸ்டன்டைன் நன்கொடை
ಡೂಮ್,பேரழிவு
ವರದಕ್ಷಿಣೆ ರಾಣಿ,வரதட்சணை ராணி
ಡ್ರ್ಯಾಗನ್,டிராகன்
ಡ್ರೋಮೆಡಿಯನ್,டிரோமேடியன்
ಡ್ರೊಮೆಡರಿ,டிரோமெடரி
ಡ್ರೊಮಂಡ್,ட்ரோமண்ட்
ದ್ವಂದ್ವ,இரட்டை
ಉಭಯ ಮೈತ್ರಿ,இரட்டைக் கூட்டணி
ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ,இரட்டை எண்ணம்
ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ),இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்)
ಡ್ಯೂಕ್,டியூக்
ಡುಮಾ,டுமா
ಕುಬ್ಜ ಅವತಾರ,வாமன அவதாரம்
ರಾಜವಂಶ,ஆள்குடி
ರಾಜವಂಶ,ஆள்குடி
ಹದ್ದು,கழுகு
ಹಿರಿಯ ಮನುಷ್ಯ,கிழவன்
ಅರ್ಲ್,ஏர்ல்
ಅರ್ಲ್ಡಮ್,ஏர்ல்டம்
ಆರಂಭಿಕ ಗುಪ್ತರು,ஆரம்பகால குப்தர்கள்
ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು,ஆரம்பகால (வரலாற்று) தளங்கள்
ಆರಂಭಿಕ ವೇದ ಕಾಲ,ஆரம்ப வேத காலம்
ಎಕ್ಲೇಷಿಯಾ,பிரசங்கம்
ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ,மறுசீரமைப்பு ஆணை
ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ,எட்டு மடங்கு பாதை
ಹಿರಿಯರು,பெரியவர்கள்
ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ),மூத்த அரசியல்வாதி (=ஜென்ரோ)
ಆನೆ ಮೇಡು,யானைக்கால்
ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ,பதினோரு வருட கொடுங்கோன்மை
ಎಲಿಸೇ (=ಎಲಿಸೀ),எலிசே (=எலிசே)
ಆವರಣ ಚಳುವಳಿ,அடைப்பு இயக்கம்
ಎನ್ಸೈಕ್ಲಿಕಲ್,கலைக்களஞ்சியம்
ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ,கலைக்களஞ்சிய இயக்கம்
ಎಂಟೆಂಟೆ,என்டென்டே
ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್,என்டென்ட் கார்டியல்
ಸಿಂಹಾಸನ,சிம்மாசனம்
ಪರಿವಾರ,பரிவாரங்கள்
ಎಫೋಡ್,எபோத்
ಎಫೋರ್,எபோர்
ಮಹಾಕಾವ್ಯ ಯುಗ,காவிய யுகம்
ಮಹಾಕಾವ್ಯದ ನಾಯಕ,காவிய நாயகன்
ಎಪಿಗ್ರಾಫ್,கல்வெட்டு
ಎಪಿಸ್ಕೋಪಸಿ,எபிஸ்கோப்பசி
ಎಪಿಸ್ಕೋಪೇಟ್,பேராயர்
ಸಂಚಿಕೆ,அத்தியாயம்
ಯುಗ,சகாப்தம்
ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ,சகாப்தத்தை உருவாக்கும் நிகழ்வு
ಯುಗಪುರುಷ,சகாப்தத்தை உருவாக்கும் மனிதன்
ನಾಮಪದ,பெயர்ச்சொல்
ಇಕ್ವೆರಿ,குதிரைப்படை
ಇಕ್ವೆರಿ,குதிரைப்படை
ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ,குதிரையேற்ற சிலை
ಯುಗ,சகாப்தம்
ಎರ್ಗಸ್ಟುಲಮ್,எர்கஸ்டுலம்
ಯೂಕರಿಸ್ಟ್,நற்கருணை
ಸುವಾರ್ತಾಬೋಧನೆ,சுவிசேஷம்
ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ,சுவிசேஷ இயக்கம்
ಸುವಾರ್ತಾಬೋಧಕ,சுவிசேஷகர்
ಎಕ್ಸಾರ್ಚ್,Exarch
ಎಕ್ಸಿಲಾರ್ಚ್,Exilarch
ಫಾಲಂಗಿಸ್ಟ್,ஃபாலாங்கிஸ்ட்
ತಂದೆ ಭೂಮಿ,தந்தை நிலம்
ತಂದೆ ಭೂಮಿ,தந்தை நிலம்
ಫೆರಿಯಾ,ஃபெரியா
ಫೆಟಿಶ್,ஃபெட்டிஷ்
ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು,நிலப்பிரபுத்துவ சொத்துக்கள்
ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ),நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு)
ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ,நிலப்பிரபுத்துவ அமைப்பு
ಊಳಿಗಮಾನ್ಯ,நிலப்பிரபுத்துவம் கொண்டவர்
ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ),Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்)
ಫೈಫ್,ஃபிஃப்
ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ,கள அமைப்பு
ಹದಿನೈದನೇ ತೆರಿಗೆ,பதினைந்தாவது வரி
ಚಿತ್ರ ತಲೆ,உருவத் தலை
ಫಿನ್ ಡಿ ಸೈಕಲ್,ஃபின் டி சீக்கிள்
ಬೆಂಕಿ ತಿನ್ನುವವನು,நெருப்பு உண்பவர்
ಐದು ಮೈಲಿ ಕಾಯಿದೆ,ஐந்து மைல் சட்டம்
ಧ್ವಜ,கொடி
ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್,ஃபிளமன் டயாலிஸ்
ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್,ஃபிளமன் மார்ஷியலிஸ்
ಉರಿಯುವ ಟಾರ್ಚ್,எரியும் ஜோதி
ಪಾರ್ಶ್ವ,பக்கவாட்டு
ಪಾರ್ಶ್ವ ಚಲನೆ,பக்கவாட்டு இயக்கம்
ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ,செழிக்கும் நாகரிகம்
ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ,ஃப்ளூவியலிஸ்டிக் நம்பிக்கை
ಜನಪದ ದೇವರು,நாட்டுப்புற கடவுள்
ಜನಪದ ದೇವತೆ,நாட்டுப்புற தெய்வம்
ಜಾನಪದ ಸ್ಮರಣೆ,நாட்டுப்புற நினைவகம்
ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ),நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்)
ಆಹಾರ ಹುಡುಕುವುದು,இரை தேடும்
ಮುನ್ನುಗ್ಗಿ,களமிறங்குதல்
ಮುಂದಾಳು,முன்னோடி
ಪೂರ್ವಜ,முன்னோர்
ಮುಂದಾಳು,முன்னோடி
ನಿರಾಶಾದಾಯಕ ಭರವಸೆ,கெட்ட நம்பிக்கை
ರಚನಾತ್ಮಕ ಹಂತ,உருவாக்கும் நிலை
ಕೋಟೆ,கோட்டை
ಕೋಟೆ,வலுவூட்டல்
ಕೋಟೆಯ ಪಟ್ಟಣ,அரணான நகரம்
ಕೋಟೆ,கோட்டை
ಫಾರ್ಚುನಾ,Fortuna
ಫೋರಮ್ ರೋಮನಮ್,மன்றம் ரோமானம்
ಫ್ರಾನ್ಸಿಸ್ಕನ್,பிரான்சிஸ்கன்
ಫ್ರಾಂಕ್ಲಿನ್,பிராங்க்ளின்
ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ,சகோதர யுத்தம்
ಉಚಿತ ಚರ್ಚ್,இலவச தேவாலயம்
ಫ್ರೀಹೋಲ್ಡರ್,இலவச உரிமையாளர்
ಸ್ವತಂತ್ರ ಸೈನಿಕ,சுதந்திர சிப்பாய்
ಸ್ವತಂತ್ರ ಸೈನಿಕ,சுதந்திர சிப்பாய்
ಫ್ರೀಮನ್,ஃப்ரீமேன்
ಫ್ರೀಮನ್,ஃப்ரீமேன்
ಫ್ರೀಪಾಸ್,இலவச நுழைவு சீட்டு
ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ,பிரஞ்சு புரட்சி
ಫ್ರಿಯರ್,துறவி
ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು,ஃப்ராசியன் கூலிப்படையினர்
ಗಡಿನಾಡಿನ ಮನುಷ್ಯ,எல்லைப்புற மனிதன்
ಗ್ಯಾಲಿಯನ್,கேலியன்
ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್),காலிகன் (=கல்லிகனிஸ்ட்)
ಗ್ಯಾಲಿಕಾನಿಸಂ,கல்லிக்கனிசம்
ಗ್ಯಾರಿಸನ್,பாதுகாப்பு அரண்
ಗೌಲ್,கோல்
ಗೌಂಟ್ಲೆಟ್,கௌண்ட்லெட்
ಗೌಂಟ್ಲೆಟ್,கௌண்ட்லெட்
ಗೆಜೆಬೋ,கெஸெபோ
ಗೆಜೆಬೋ,கெஸெபோ
ಗೆಜೆಬೋ,கெஸெபோ
ವಂಶಾವಳಿಯ ಇತಿಹಾಸ,மரபியல் வரலாறு
ವಂಶಾವಳಿಯ ದಾಖಲೆ,மரபியல் பதிவு
ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ,மரபியல் அட்டவணை
ವಂಶಾವಳಿಯ ಮರ,மரபுவழி மரம்
ವಂಶಾವಳಿ,மரபியல்
ವಂಶಾವಳಿ,மரபியல்
ಪೀಳಿಗೆ,தலைமுறை
ನರಮೇಧ,இனப்படுகொலை
ಅನ್ಯಜಾತಿ,புறஜாதி
ಅನ್ಯಜಾತಿ,புறஜாதி
ಅನ್ಯಜಾತಿ,புறஜாதி
ಅನ್ಯಜಾತಿ,புறஜாதி
ಘೆಟ್ಟೋ,கெட்டோ
ಘೆಟ್ಟೋ,கெட்டோ
ಗಿಬೆಟ್,கிபெட்
ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್),கில்ட் (=கில்ட்)
ಗ್ಲಾಡಿಯೇಟರ್,கிளாடியேட்டர்
ಅದ್ಭುತ ಕ್ರಾಂತಿ,புகழ்பெற்ற புரட்சி
ಗೋಲ್ಡನ್ ಹಾರ್ಡ್,கோல்டன் ஹார்ட்
ಮಹಾಮೈತ್ರಿಕೂಟ,மகா கூட்டணி
ಗ್ರ್ಯಾಂಡಿ,பேரறிஞர்
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,கிராண்ட் சிக்னர்
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,கிராண்ட் சிக்னர்
ಮಹಾ ಅಂತರ್ಯುದ್ಧ,பெரும் உள்நாட்டுப் போர்
ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ),பெரிய புறப்பாடு (புத்தரின்)
ಬೃಹತ್ ಭಾರತ,பெரிய இந்தியா
ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್,கிரேட் ஹெல்லாஸ்
ಗ್ರೇಟ್ ಹೋರ್ಡ್,பெரிய கூட்டம்
ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ),பெரிய துறவு (=பெரும் புறப்பாடு)
ಗ್ರೇಟ್ ಸೀಲ್,பெரிய முத்திரை
ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್,பெரிய டிராக்
ದೊಡ್ಡ ವಾಹನ,பெரிய வாகனம்
ಚೀನಾದ ಮಹಾಗೋಡೆ,சீனப் பெருஞ்சுவர்
ಗ್ರೀವ್,க்ரீவ்
ಗಾರ್ಡ್-ಚೇಂಬರ್,காவலர்-அறை
ಗಾರ್ಡ್-ಚೇಂಬರ್,காவலர்-அறை
ಗಾರ್ಡ್-ಚೇಂಬರ್,காவலர்-அறை
ಗುಪ್ತರು,குப்தாக்கள்
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,ஹாகியோகிராபி
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,ஹாகியோகிராபி
ಹ್ಯಾಜಿಯಾಲಜಿ,ஹேகியோலஜி
ಹ್ಯಾಜಿಯಾಲಜಿ,ஹேகியோலஜி
ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್,தனிப்பட்ட பார்வையாளர்களின் மண்டபம்
ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ,பொது பார்வையாளர்களின் மண்டபம்
ಹ್ಯಾಚ್ಮೆಂಟ್,குஞ்சு பொரிப்பது
ಹೀತೆನ್,ஹீத்தன்
ಹೀಥೆನ್,ஹீத்தன்
ಹೀಥೆನಿಸಂ,ஹீத்தனிசம்
ಹೆಗಿರಾ (ಹೆಜೆರಾ),ஹெகிரா (ஹெஜேரா)
ಹೆಲೆನಿಸಂ,ஹெலனிசம்
ಹೆಲೋಟ್,ஹெலட்
ಹೆರಾಲ್ಡ್ರಿ,ஹெரால்ட்ரி
ಪರಂಪರೆ,பாரம்பரியம்
ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು,ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்
ಚಿತ್ರಲಿಪಿ ಲಿಪಿ,ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்
ಹೈ ಚರ್ಚ್,உயர் தேவாலயம்
ಹೈ ಲ್ಯಾಂಡರ್,உயர் லேண்டர்
ಹಿಂದೂ ಧರ್ಮ,இந்து மதம்
ಇತಿಹಾಸಕಾರ,வரலாற்றாசிரியர்
ಇತಿಹಾಸಕಾರ,வரலாற்றாசிரியர்
ಐತಿಹಾಸಿಕ ಭೌತವಾದ,வரலாற்று பொருள்முதல்வாதம்
ಐತಿಹಾಸಿಕ ಯುಗ,வரலாற்று சகாப்தம்
ಐತಿಹಾಸಿಕ ಗಡಿ,வரலாற்று எல்லை
ಇತಿಹಾಸಕಾರ,வரலாற்றாசிரியர்
ಇತಿಹಾಸಕಾರ,வரலாற்றாசிரியர்
ಇತಿಹಾಸಶಾಸ್ತ್ರ,வரலாற்று வரலாறு
ಇತಿಹಾಸಶಾಸ್ತ್ರ,வரலாற்று வரலாறு
ಇತಿಹಾಸ,வரலாறு
ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ,ஹிட்டிட் பேரரசு
ಪವಿತ್ರ ಮೈತ್ರಿ,புனித கூட்டணி
ಪವಿತ್ರ ನಗರ,புனித நகரம்
ಪವಿತ್ರ ನಗರ,புனித நகரம்
ಪವಿತ್ರ ಭೂಮಿ,புனித நிலம்
ಪವಿತ್ರ ಭೂಮಿ,புனித நிலம்
ಹೋಲಿ ಲೀಗ್,புனித லீக்
ಹೋಲಿ ಲೀಗ್,புனித லீக்
ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ),புனித ரோமானியப் பேரரசு (=பேரரசு)
ಪವಿತ್ರ ಸಮುದ್ರ,புனித கடல்
ಪವಿತ್ರ ಸಮುದ್ರ,புனித கடல்
ಪವಿತ್ರ ಯುದ್ಧ,புனிதப் போர்
ಪವಿತ್ರ ಯುದ್ಧ,புனிதப் போர்
ಗೃಹ ಸರ್ಕಾರ,உள்நாட்டு அரசாங்கம்
ಗೃಹರಕ್ಷಕ,ஊர்க்காவல்படை
ತಾಯ್ನಾಡು,தாயகம்
ಗೃಹ ನಿಯಮ,வீட்டு விதி
ಹೋಮ್ ರೂಲ್,வீட்டு விதி
ತಂಡ,கூட்டம்
ತಂಡ,கூட்டம்
ಪ್ರತಿಕೂಲ ದೇಶ,விரோத நாடு
ಪ್ರತಿಕೂಲ ಭೂಮಿ,பகை நிலம்
ಬಿಸಿ ಅನ್ವೇಷಣೆ,ஒருவரை துரத்தி செல்லுதல்
ಮನೆ,வீடு
ಮನೆ,வீடு
ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್,ஹவுஸ் ஆஃப் காமன்ஸ்
ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್,ஹவுஸ் ஆஃப் லார்ட்ஸ்
ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್,பிரதிநிதிகள் சபை
ಹುಗೆನೋಟ್ಸ್,ஹ்யூஜினோட்ஸ்
ಮಾನವತಾವಾದ,மனிதநேயம்
ಮಾನವತಾವಾದಿ,மனிதநேயவாதி
ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್,நூறு யேசர்ஸ் போர்
ಹಂಕರ್,ஹங்கர்
ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ),இபாதத் கானா (வழிபாட்டு இல்லம்)
ಐಕಾನೊಕ್ಲಾಸ್ಟ್,ஐகானோக்ளாஸ்ட்
ವಿಗ್ರಹಾರಾಧಕ,உருவ வழிபாடு செய்பவர்
ಇಲಾಹಿ ಯುಗ,இலாஹி சகாப்தம்
ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ,சட்டவிரோத போர்
ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ,ஒளிரும் கையெழுத்துப் பிரதி
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,விளக்கப்பட கையெழுத்துப் பிரதி
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,விளக்கப்பட கையெழுத்துப் பிரதி
ಇಮಾಮ್ (ಇಮ್ಮಾಮ್),இமாம் (இம்மாம்)
ಇಮಾಮತ್,இமாமேட்
ಇಮಾಮತ್,இமாமேட்
ಇಮಾಂಬರಃ,இமாம்பரா
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ஏகாதிபத்தியம்
ಇಂಪೀರಿಯಲ್ ನಗರ,ஏகாதிபத்திய நகரம்
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ஏகாதிபத்தியம்
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ,ஏகாதிபத்திய விருப்பம்
ಅಸಮರ್ಥತೆ,முறையற்ற தன்மை
ವಂಚಕ,வஞ்சகர்
ಸೆರೆವಾಸ,சிறைவாசம்
ಸೆರೆವಾಸ,சிறைவாசம்
ಆಕ್ರಮಣ,ஊடுருவல்
ಆಕ್ರಮಣಕಾರ,ஊடுருவல்காரன்
ಸ್ವಾತಂತ್ರ್ಯ,சுதந்திரம்
ಸ್ವಾತಂತ್ರ್ಯ ದಿನ,சுதந்திர தினம்
ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ,சுதந்திர மண்டபம்
ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್),இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்)
ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್,இந்தியன் ஹோம் ரூல் லீக்
ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ,தொழில் புரட்சி
