Kannada,Odiya
ಸಿ ಡಿ. ಎನ್. ಎ. ಸಂಗ್ರಹಣೆ,c d। N. a। ସଂଗ୍ରହ
ವ್ಯಾಪ್ತಿ,ପରିସର
1. ಕೋಶ 2. ಕೋಶ,1. କକ୍ଷ 2. କକ୍ଷ
ಕೇಂದ್ರ ಮುಂಭಾಗದ ವ್ಯವಸ್ಥೆ,କେନ୍ଦ୍ରୀୟ ସାମ୍ନା ବ୍ୟବସ୍ଥା |
1. ಪಾಯಿಂಟ್ 2. ಫೋಕಸ್,1. ବିନ୍ଦୁ 2. ଧ୍ୟାନ |
ಕೇಂದ್ರಾಪಗಾಮಿ,ସେଣ୍ଟ୍ରିଫୁଗେସନ୍ |
ಕೇಂದ್ರಾಪಗಾಮಿ,ସେଣ୍ଟ୍ରିଫୁଗ୍
ನಕ್ಷತ್ರ ಕೇಂದ್ರ,ତାରା କେନ୍ଦ୍ର |
ಎಪಿಜೆನೆಟಿಕ್,epigenetic
ಕೇಂದ್ರರಾಜ,କେନ୍ଦୁ ra ର
ಮಗ್ಗ,ଲୁମ୍
1. ಏಕದಳ 2. ಸೀರಿಯಲ್,1. ଶସ୍ୟ 2. କ୍ରମିକ |
1. ಪ್ರಮಾಣೀಕರಣ 2. ಪ್ರಮಾಣೀಕರಣ,1. ପ୍ରମାଣପତ୍ର 2. ପ୍ରମାଣପତ୍ର
ಪ್ರಮಾಣೀಕೃತ ಬೀಜ,ପ୍ରମାଣିତ ବିହନ |
1. ಹುಲ್ಲು 2. ಕುಟ್ಟಿ 3. ಶಾಲಕ್ ಸಹಪಾತ್ರ,1. ନଡ଼ା 2. କୁଟି 3. ଶାଲକ ସାହାପାତ୍ର |
1. ನಿಭಾಗ್ 2. ಕೈಲಾಜಾ,1. ନିବାଗ 2. କ ail ଲାଜା |
ಕೈಮೊಗ್ರಫಿ,ଚିମୋଗ୍ରାଫି
1. ಕಿಯಾಜ್ಮಾ 2. ಕಾರ್ಯನಿರತ,1. କିଆଜମା 2. ବ୍ୟସ୍ତ
ಸೂಪರ್ ಕೂಲಿಂಗ್ ಗಂಟೆಗಳು,ସୁପରକୋଲିଂ ଘଣ୍ଟା |
ಫ್ರಾಸ್ಟ್ ಹಾನಿ,ବରଫର କ୍ଷତି |
1. ವಿಚಿರೋಟಕಿ 2. ಚಿಮೆರಾ,1. ଭିଚିରୋଟାକି 2. ଚିମେରା |
ಹಸಿರು ಗಂಜಿ,ସବୁଜ ପୋଖରୀ |
1. ಎಲೆಗಳು 2. ಹಸಿರು,1. ପତ୍ର 2. ସବୁଜ
ಸೈನೋಸಿಸ್,ସିଆନୋସିସ୍ |
ಜೈವಿಕ ವಿತರಣಾ ವಿಜ್ಞಾನ,ଜ bi ବିକ ବଣ୍ଟନ ବିଜ୍ science ାନ |
1. ಕ್ರೊಮಾಟಿಡ್ಸ್ 2. ಅರ್ಧ ವರ್ಣತಂತುಗಳು,1. କ୍ରୋମାଟିଡସ୍ 2. ଅଧା କ୍ରୋମୋଜୋମ୍ |
ಕ್ರೊಮಾಟಿನ್,କ୍ରୋମାଟିନ୍
ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ,କ୍ରୋମାଟୋଗ୍ରାଫି |
ಕ್ರೊಮಾಟಿಲೇಷನ್,କ୍ରୋମାଟିନେସନ୍
ಹೃತ್ಕರ್ಣದ ಬಿಂದು,atrial point
ಕ್ರೊಮಾಟೊಜೆನೆಸಿಸ್,କ୍ରୋମାଟୋଜେନେସିସ୍
1. ಕ್ರೋಮೋಪ್ರೋಟೀನ್ 2. ಪಿಗ್ಮೆಂಟ್ಪ್ರೋಟೀನ್,1. କ୍ରୋମୋପ୍ରୋଟେନ୍ 2. ପିଗମେଣ୍ଟ୍ରୋଟିନ୍ |
1. ವರ್ಣತಂತುಗಳು 2. ವರ್ಣತಂತುಗಳು,1. କ୍ରୋମୋଜୋମ୍ 2. କ୍ରୋମୋଜୋମ୍ |
1. ದೀರ್ಘಕಾಲದ 2. ದೀರ್ಘಕಾಲದ 3. ದೀರ್ಘಕಾಲದ 4. ಬಳಕೆಯಲ್ಲಿಲ್ಲದ,1. କ୍ରନିକ୍ 2. କ୍ରନିକ୍ 3. କ୍ରନିକ୍ 4. ପୁରୁଣା |
ಸಿಟ್ರೇಂಜ್,citrange
ಶರತ್ಕಾಲದ ಹಬ್ಬ,ପତିତପାବନ ପର୍ବ |
ವರ್ಗೀಕರಣ,ବର୍ଗୀକରଣ
1. ಮಣ್ಣು 2. ಮಣ್ಣು,1. ମାଟି 2. ମାଟି
1. ಶುಚಿಗೊಳಿಸುವಿಕೆ 2. ಸ್ಕ್ರಬ್ಬಿಂಗ್ 3. ಸ್ವಚ್ಛಗೊಳಿಸುವಿಕೆ 4. ಶುದ್ಧೀಕರಣ,1. ସଫା କରିବା 2. ସ୍କ୍ରବିଂ 3. ସଫା କରିବା 4. ଶୁଦ୍ଧତା |
ನಿರಂತರ ಪರಾಗಸ್ಪರ್ಶ,ସ୍ଥାୟୀ ପ୍ରଦୂଷଣ |
ಶಿಲುಬೆಯ ಹಣ್ಣು,କ୍ରୁଶବିହୀନ ଫଳ |
ಹವಾಮಾನ,ଜଳବାୟୁ
ಹವಾಮಾನಶಾಸ್ತ್ರ,ଜଳବାୟୁ
ಬರಿಯ,କେଶ
ಉಂಡೆ (ಜೇಡಿಮಣ್ಣು),ଗୁଣ୍ଡ (ମାଟି)
ತದ್ರೂಪಿ,କ୍ଲୋନ୍ |
1.ಮೋಡಗಳು 2.ಮೋಡಗಳು,1. କ୍ଲାଉଡ୍ 2. କ୍ଲାଉଡ୍ |
ಗೊಂಚಲು,ump ୁଲା |
ಗುಂಪನ್ನು,ଗୁଣ୍ଡ |
1. ಒರಟು 2. ಒರಟು 3. ಕಚ್ಚಾ 4. ಒರಟು,1. କଠିନ 2. ରୁଗ୍ 3. କଞ୍ଚା 4. ରୁଗ୍ |
1. ಕವರ್ 2. ಲೆಥೆರೆಟ್,1. କଭର 2. ଚମଡା
ಕೋಯಾ,କୋୟା
1. ಕೋಎಂಜೈಮ್ 2. ಸಹ-ಕಿಣ್ವ,1. କୋଏନଜାଇମ୍ 2. କୋ-ଏନଜାଇମ୍ |
ಒಗ್ಗಟ್ಟು,ମିଳନ
1. ಫೈಬರ್ (ಸೆಣಬು) 2. ತೆಂಗಿನಕಾಯಿ ಒರಟು,1. ଫାଇବର (ଜୁଟ୍ ଜଟ୍) 2. ନଡିଆ ନଡିଆ |
ಮುಳಂಕೂರು ಚೋಳ,ମୁଲାନକୁର ଚୋଲା |
,
ಕೊಲೊಯ್ಡ್ (ಮಣ್ಣು),କୋଲଏଡ୍ (ମାଟି)
1.ಕಾಲಮ್ 2.ಕೊಲುಮೆಲ್ಲಾ,1. ସ୍ତମ୍ଭ 2. କଲୁମେଲା
1. ಪೆನಾಲ್ಟಿ 2. ಕಾಲಮ್ 3. ಕಾಲಮ್,1. ଦଣ୍ଡ 2. ସ୍ତମ୍ଭ 3. ସ୍ତମ୍ଭ
ಕಮ್ಯುನಿಯನ್,ଯୋଗାଯୋଗ
ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್,ବାଣିଜ୍ୟିକ ବ୍ୟାଙ୍କ |
1. ಸರಕು 2. ಸರಕು,1. ଦ୍ରବ୍ୟ 2. ବାଣିଜ୍ୟ
ಸಮುದಾಯ,ସମ୍ପ୍ରଦାୟ
ಸಂಕೋಚನ (ಮಣ್ಣಿನ),ସଙ୍କୋଚନ (ମାଟିର)
1. ಹೊಂದಾಣಿಕೆ 2. ಹೊಂದಾಣಿಕೆ,1. ସୁସଙ୍ଗତତା 2. ସୁସଙ୍ଗତତା |
ಹೊಂದಾಣಿಕೆ,ସୁସଙ୍ଗତତା
1. ಪರಿಹಾರ 2. ಪರಿಹಾರ,1. କ୍ଷତିପୂରଣ 2. କ୍ଷତିପୂରଣ
ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ,ପ୍ରତିଯୋଗିତାମୂଳକ ପାରସ୍ପରିକ କ୍ରିୟା |
ಪೂರಕ ಬೆಳೆ,ଫସଲ ସପ୍ଲିମେଣ୍ଟ କରନ୍ତୁ |
1.ಸಂಯೋಜಿತ 2.ಸಂಕೀರ್ಣ,1. କମ୍ପୋଜିଟ୍ 2. କମ୍ପ୍ଲେକ୍ସ
ಘಟಕ,ବିଧାନସଭା
ಸಂಯೋಜನೆ,ରଚନା
ಗೊಬ್ಬರ,କମ୍ପୋଷ୍ଟ
ಚಕ್ರಬಡ್ಡಿ,ଯ ound ଗିକ ଆଗ୍ରହ |
ಗಣನೆ,ଗଣନା
1. ಕಂಪ್ಯೂಟರ್ 2. ಕಂಪ್ಯೂಟರ್,1. କମ୍ପ୍ୟୁଟର 2. କମ୍ପ୍ୟୁଟର
1. ಏಕಾಗ್ರತೆ 2. ಏಕಾಗ್ರತೆ,1. ଏକାଗ୍ରତା 2. ଏକାଗ୍ରତା
1. ಆಪ್ಟಿಮೈಜರ್ 2. ರಿವೈಟಲೈಸರ್,1. ଅପ୍ଟିମାଇଜର୍ 2. ପୁନର୍ଜୀବନ
ವಾಹಕತೆ,କଣ୍ଡକ୍ଟିଭିଟି
1. ಕಾನ್ಫಿಗರೇಶನ್ 2. ಕಾನ್ಫಿಗರೇಶನ್,1. ବିନ୍ୟାସ 2. ବିନ୍ୟାସ କରନ୍ତୁ
1. ಅನುಸರಣೆ 2. ಸಂರಚನೆ 3. ಅನುಸರಣೆ,1. ଅନୁକୂଳତା 2. ବିନ୍ୟାସ 3. ସମାନତା |
1. ಏಕೀಕರಣ 2. ಹೈಬ್ರಿಡೈಸೇಶನ್,1. ଏକୀକରଣ 2. ହାଇବ୍ରିଡାଇଜେସନ୍ |
ಸಂಯೋಗ,ସଂଯୋଗ
1. ಸಂಯೋಜಕ 2. ಸಂಯೋಜಕ,1. ଯୋଗୀ 2. ସଂଯୋଜକ |
ರಕ್ಷಣೆ,ସୁରକ୍ଷା
ಬಲವರ್ಧನೆ,ଏକୀକରଣ
1. ಪದಾರ್ಥ 2. ಪದಾರ್ಥಗಳು,1. ଉପାଦାନ 2. ଉପାଦାନଗୁଡ଼ିକ |
ಗ್ರಾಹಕ,ଗ୍ରାହକ
ಬಳಕೆ,ବ୍ୟବହାର
ಮಾಲಿನ್ಯ,ପ୍ରଦୂଷଣ
ಬಾಹ್ಯರೇಖೆ ನೆಟ್ಟ,କଣ୍ଟୁର ରୋପଣ |
ಬಾಹ್ಯರೇಖೆ ರೇಖೆ,ବିଷୟବସ୍ତୁ ରେଖା |
1. ಗುತ್ತಿಗೆ ಕೃಷಿ 2. ಗುತ್ತಿಗೆ ಕೃಷಿ 3. ಗುತ್ತಿಗೆ ಕೃಷಿ,1. ଚୁକ୍ତିନାମା ଚାଷ 2. ଚୁକ୍ତିନାମା ଚାଷ 3. ଚୁକ୍ତିନାମା ଚାଷ |
ನಿಯಂತ್ರಿತ ವಾತಾವರಣದ ಶೇಖರಣೆ,ନିୟନ୍ତ୍ରିତ ବାୟୁମଣ୍ଡଳ ସଂରକ୍ଷଣ |
ಸಹಕಾರಿ ಬ್ಯಾಂಕ್,ସମବାୟ ବ୍ୟାଙ୍କ
ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯ,ସମବାୟ ସମାଜର ସଦସ୍ୟ |
ಗುಲ್ಮಾವನ್,ଗୁଲମାଭାନ୍ |
ಘನಾಕೃತಿಯ,କ୍ୟୁବ୍
1. ದಾಲ್ಪುಂಜ್ 2. ಕೊರೊಲ್ಲಾ,1. ଡାଲପୁଞ୍ଜ 2. କରୋଲା |
1. ಕಾರ್ಟೆಕ್ಸ್ 2. ಕಾರ್ಟೆಕ್ಸ್,1. କର୍ଟେକ୍ସ 2. କର୍ଟେକ୍ସ
ವೆಚ್ಚ,ମୂଲ୍ୟ
ಕೋಟಿಲ್ಡನ್,କୋଟିଲଡନ୍ |
ಕ್ರೆಡಿಟ್ ಸಮಿತಿ,କ୍ରେଡିଟ୍ କମିଟି
1. ಸಾಲ ನೀಡಿಕೆ 2. ಕ್ರೆಡಿಟ್,1. ending ଣ 2. କ୍ରେଡିଟ୍
1. ಸಾಲದಾತ 2. ಸಾಲಗಾರ,1. ender ଣଦାତା 2. କ୍ରେଡିଟର୍
1. ಕ್ರೆಸ್ಟ್ 2. ಶೃಂಗ 3. ಶಿಖರ,1. କ୍ରେଷ୍ଟ 2. ଭର୍ଟେକ୍ସ 3. ସ୍ପାୟର୍ |
ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ,ପ୍ରତ୍ୟାହାର
ಸಮಸ್ಯೆ,ସମସ୍ୟା
ಪರೀಕ್ಷೆ,ପରୀକ୍ଷା
ನಿರ್ಣಾಯಕ,ଗୁରୁତର
ಬೆಳೆ ವಿಮೆ,ଫସଲ ବୀମା |
ಬೆಳೆ ಸಾಲ,ଫସଲ loan ଣ
1. ಬೆಳೆ 2. ಬೆಳೆ,1. ଫସଲ 2. ଫସଲ
ಕೃಷಿ ಪ್ರದೇಶ,ଚାଷ କ୍ଷେତ୍ର
ಅಡ್ಡ ಹೊಂದಾಣಿಕೆಯಾಗುವುದಿಲ್ಲ,କ୍ରସ୍ ଅସଙ୍ଗତ |
1. ಕಿರೀಟ 2. ಪಿನಾಕಲ್ (ಸಸ್ಯ),1. ମୁକୁଟ 2. ଶିଖର (ଉଦ୍ଭିଦ)
ಮೃದು ಕಣಗಳು,ନରମ କଣିକା |
ಕ್ರಸ್ಟ್,ଭୂତଳ
1. ಕ್ರಿಪ್ಟೋಗಮ್ 2. ಫ್ಲೋರಿಫಾರ್ಮ್ ಅಲ್ಲದ,1. କ୍ରିପ୍ଟୋଗାମ 2. ଅଣ-ଫ୍ଲୋରିଫର୍ମ |
ಕತ್ತರಿಸು (ಹಣ್ಣು),ଛେଦନ (ଫଳ)
ಪೆನ್ನು,କଲମ
ತಳಿ ವೈವಿಧ್ಯ,କୃଷି ପ୍ରକାର
1. ಎಳೆತ 2. ಕೃಷಿ 3. ಬೇಸಾಯ,1. ଟ୍ରାକ୍ସନ୍ 2. କୃଷି 3. ଚାଷ
1. ರೈತ 2. ಕೃಷಿಕ,1. କୃଷକ 2. କୃଷକ
1. ಸಾಗುವಳಿ 2. ಸಾಗುವಳಿ 3. ಪಾಲನೆ,1. ଚାଷ 2. ଚାଷ 3. ପାଳିବା |
1.ಸಂಪನ್ಮೂಲ 2.ತಯಾರಿಕೆ,1. ଉତ୍ସ 2. ପ୍ରସ୍ତୁତି
1.ಕುಂತಲನ್ 2.ಕುಂಚೋನ್,1. କୁଣ୍ଟାଲାନ୍ 2. କୁଞ୍ଚନ୍ |
ಭಂಗಿ,ସ୍ଥିତି
1. ಎಪಿಡರ್ಮಿಸ್ 2. ಹೊರಪೊರೆ,1. ଏପିଡର୍ମିସ୍ 2. କଟିକଲ୍ |
1. ಪೆನ್ 2. ಕತ್ತರಿಸುವುದು 3. ಕತ್ತರಿಸುವುದು 4. ಕತ್ತರಿಸುವುದು 5. ಕತ್ತರಿಸುವುದು,1. କଲମ 2. କାଟିବା 3. କାଟିବା 4. କାଟିବା 5. କାଟିବା |
1. ವರ್ಮ್ ಕಾರ್ಪಸ್ 2. ಚೀಲ 3. ಚೀಲ 4. ವಿರೂಪಗೊಂಡ ಗಡ್ಡೆ 5. ನಿಯೋಪ್ಲಾಸಂ,1. ପୋକ କର୍ପସ୍ 2. ସିଷ୍ଟ 3. ସିଷ୍ଟ 4. ବିକୃତ ଲମ୍ପ 5. ନିଓପ୍ଲାଜମ୍ |
ಸೈಟೋಕ್ರೋಮ್,ସାଇଟୋକ୍ରୋମ୍ |
ಜೀವಕೋಶದ ಜೋಡಣೆ,କକ୍ଷ ଯୋଡି
ಜೀವಕೋಶದ ಸಂತಾನೋತ್ಪತ್ತಿ,କକ୍ଷ ପ୍ରଜନନ |
ಜೀವಕೋಶದ ತಳಿಶಾಸ್ತ್ರ,କୋଷ ଜେନେଟିକ୍ସ |
ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವಿಭಾಗ,ସାଇଟୋପ୍ଲାଜାମିକ୍ ବିଭାଜନ |
ಜೀವಕೋಶದ ಜೀವಶಾಸ್ತ್ರ,କୋଷ ଜୀବ ବିଜ୍ଞାନ |
ಜೀವಕೋಶದ ವಿಘಟನೆ,ସେଲ୍ ଲାଇସିସ୍ |
1. ಸೈಟೋಮಿಯರ್ 2. ಕೋಶ ವಿಭಜನೆ,1. ସାଇଟୋମେର୍ 2. ସେଲ୍ ସେଗମେଣ୍ଟେସନ୍ |
ಸೈಟೋಪ್ಲಾಸಂ,ସାଇଟୋପ୍ଲାଜମ୍ |
1. ಡೈರಿ 2. ಡೈರಿ,1. ଦୁଗ୍ଧ 2. ଦୁଗ୍ଧ
ಡೈರಿ ಉದ್ಯಮ,ଦୁଗ୍ଧ ଶିଳ୍ପ
1. ಅಣೆಕಟ್ಟು 2. ತಳಿಗಾರ,1. ବନ୍ଧ 2. ପ୍ରଜନକ
ದಿನ ಸಂಪೂರ್ಣ ಸಸ್ಯ,ଦିନ ସଂପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦ |
ಹೂಬಿಡುವ ನಂತರ ದಿನ,ଫୁଲର ଦିନ ପରେ |
ಪೂರ್ಣ ಹೂಬಿಡುವ ನಂತರ ದಿನ,ପୂର୍ଣ୍ଣ ଫୁଲର ଦିନ ପରେ |
ಅಸಮರ್ಥತೆ,ଅପାରଗତା |
ಡಿಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,decalcification
1. ಹೊರಹಾಕು 2. ಹೊರಹಾಕು,1. ସ୍ଥାନାନ୍ତର 2. ସ୍ଥାନାନ୍ତର
ಕೊಳೆತ,କ୍ଷୟ
ಪತನಶೀಲ,ପତଳା
1. ದಶಮಾಂಶ 2. ದಶಮಾಂಶ,1. ଦଶମିକ 2. ଦଶମିକ
ಕೀಳರಿಮೆ,ତୁଚ୍ଛତା
ಅನುರಾನ್ (ಮಣ್ಣು),ଅନୁରାନ୍ (ମୃତ୍ତିକା)
ವಿಪುಷ್ಪನ್,ଭିପୁଷ୍ପନ୍ |
ಬಿಲ್ಲಿಂಗ್,ବିଲିଂ
ಅರಣ್ಯನಾಶ,ଜଙ୍ଗଲ ନଷ୍ଟ
ಅವಮಾನ,ଅପମାନ
ಅವನತಿ,ଅବନତି |
ಭಾಗ ದಿನ,ପାର୍ଟ ଦିନ
1. ಪ್ರಮಾಣ 2. ಭಾಗ,1. ପରିମାଣ 2. ଭାଗ
ಅಳಿವು,ଅବହେଳା |
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,ହଳ ଅପସାରଣ |
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,ହଳ ଅପସାରଣ |
ನಿರ್ಜಲೀಕರಣ,ଡିହାଇଡ୍ରେସନ୍
ಜಲರಹಿತ,ଆନ୍ହାଇଡ୍ରସ୍
ಬೇಡಿಕೆ,ଚାହିଦା
1. ಡಿನಾಟರೇಶನ್ 2. ಗುಣಾಕಾರ,1. ଅବନତି 2. ଗୁଣନ
ನಿಂದನೆ,ନିନ୍ଦା
1. ಠೇವಣಿ (ಮಣ್ಣು) 2. ಠೇವಣಿ (ಅರ್ಥಶಾಸ್ತ್ರ),1. ଜମା (ମୃତ୍ତିକା) 2. ଜମା (ଅର୍ଥନୀତି)
ಠೇವಣಿ,ଜମା
1. ಸವಕಳಿ 2. ಸವಕಳಿ,1. ଅବନତି 2. ଅବନତି
ನಿರ್ಲವಣೀಕರಣ,ନିଷ୍କାସନ
1. ನೀರು ಒಣಗಿಸುವುದು 2. ನಿರ್ಜಲೀಕರಣ,1. ଜଳ ଶୁଖିବା 2. ଡିହାଇଡ୍ରେସନ୍ |
1. ವಿನ್ಯಾಸ 2. ವಿನ್ಯಾಸ,1. ଡିଜାଇନ୍ 2. ଡିଜାଇନ୍
ಒಣ,ଶୁଖୁଆ |
ಕರ್ನಲ್ ತೆಗೆಯುವಿಕೆ,କର୍ଣ୍ଣଲ ଅପସାରଣ
ಡಿ-ಇಂಟರ್ಕಲೇಶನ್,ଡି-ଇଣ୍ଟରକାଲେସନ୍ |
ಸಂಯೋಗ,ସଂଯୋଗ
1. ಗಂಡು ಮಂಜರಿ ಉದ್ಧರಣ (ಮೆಕ್ಕೆಜೋಳ) 2. ಬಲ್ಲರ್ ಹೊರತೆಗೆಯುವಿಕೆ,1. ପୁରୁଷ ମଞ୍ଜରୀ ନିଷ୍କାସନ (ମକା) 2. ବଲାର୍ ନିଷ୍କାସନ |
ಬಲ್ಲರ್ ಅಥವಾ ಕುಂದನ್ ಕತ್ತರಿಸುವುದು,ବଲାର୍ କିମ୍ବା କୁନ୍ଦନ କାଟିବା |
ನಿರ್ಣಯಕ,ନିର୍ଣ୍ଣୟକାରୀ
ಅಪಮೌಲ್ಯೀಕರಣ,ମୂଲ୍ୟ ହ୍ରାସ
ಸಸ್ಯರಹಿತ,ଡି-ଶାକାହାରୀ |
ವಿಚಲನ,ବ୍ୟତିକ୍ରମ
ದುಪ್ಪಟ್ಟು,ଦୁଇଥର |
ರೋಗನಿರ್ಣಯ,ନିରାକରଣ
ವಿಭಿನ್ನ ಪ್ರಬುದ್ಧತೆ,ଭିନ୍ନ ପରିପକ୍ .ତା |
ಕವಲೊಡೆಯುವಿಕೆ,ବିଭାଜନ
1. ಡೈಕೋಟಿಲ್ಡನ್ 2. ಡೈಕೋಟಿಲ್ಡನ್ (ಬೀಜ),1. ଡିକୋଟିଲଡନ୍ 2. ଡିକୋଟିଲଡନ୍ (ବିହନ)
ಬೆನ್ನು ರೋಗ,ପିଠି ରୋଗ
1. ಪ್ರಸರಣ 2. ಪ್ರಸರಣ,1. ବିଭାଜନ 2. ବିଭେଦ |
ಜೀರ್ಣಸಾಧ್ಯತೆ,ହଜମ ଯୋଗ୍ୟତା |
ಡೈಹೈಬ್ರಿಡ್,ଡିହାଇବ୍ରିଡ୍ |
1. ಅಣೆಕಟ್ಟು 2. ಚರಂಡಿ 3. ಕುಟುಂಬ,1. ଡ୍ୟାମ୍ 2. ଡ୍ରେନ୍ 3. ପରିବାର |
ಅತ್ಯಲ್ಪ,ଅଳ୍ପ
1. ಏಕಪತ್ನಿ 2. ಏಕಪತ್ನಿ,1. ଏକମାତ୍ର 2. ଏକମାତ୍ର |
ಡಿಪ್ಲಾಯ್ಡ್,ଡିପ୍ଲଏଡ୍ |
1. ಡಿಪ್ಲಾಯ್ಡ್ 2. ಡಿಪ್ಲಾಯ್ಡ್,1. ଡିପ୍ଲଏଡ୍ 2. ଡିପ୍ଲଏଡ୍ |
ದ್ವಿಧ್ರುವಿ,ଡିପୋଲ୍
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಬಡ್ ತೆಗೆಯುವಿಕೆ,1. ନିଷ୍କାସନ 2. ବୁଡ୍ ଅପସାରଣ |
1. ನೇಗಿಲು ಉಳುಮೆ 2. ನೂಲುವ,1. ହଳ ହଳ କରିବା 2. ଘୂର୍ଣ୍ଣନ |
ರಿಯಾಯಿತಿ,ରିହାତି
ಸೋಂಕುಗಳೆತ,ନିରାକରଣ
1. ಪ್ರಸರಣ 2. ಸ್ಕ್ಯಾಟರಿಂಗ್,1. ବିଚ୍ଛେଦ 2. ବିଛାଇବା |
1. ಚದುರುವಿಕೆ 2. ವ್ಯತ್ಯಾಸ,1. ବିଛାଇବା 2. ଭିନ୍ନତା |
ವೈವಿಧ್ಯೀಕರಣ,ବିବିଧକରଣ
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,ବିବିଧ କୃଷି |
ಡಿಎನ್ಎ ಹೆಜ್ಜೆ,dna step
ಡಿಎನ್ಎ ರಿಸೀವರ್,DNA | ରସିଦ
ಡಾಕ್ ಬಾಡಿಗೆ,ଡକ୍ ନିଯୁକ୍ତି |
ಪರಿಣಾಮಕಾರಿ,ପ୍ରଭାବଶାଳୀ |
ಸುಪ್ತಾವಸ್ಥೆ,ଶୋଇବା
1. ಪ್ರಮಾಣ 2. ಡೋಸೇಜ್ 3. ಡೋಸೇಜ್,1. ପରିମାଣ 2. ଡୋଜ୍ 3. ଡୋଜ
ಡಬಲ್ ಸಿಗ್ಮೋಯ್ಡ್ ಕರ್ವ್,ଡବଲ୍ ସିଗମଏଡ୍ ବକ୍ର
1. ಬಿರುಗಾಳಿ 2. ಹಿಗ್ಗಿಸಿ,1. ଗସ୍ତ 2. ବିସ୍ତାର
1. ಎಕ್ಸಾಸ್ಟ್ ಡ್ರೈನ್ 2. ಎಫ್ಲುಯೆಂಟ್,1. ନିଷ୍କାସନ ଡ୍ରେନ୍ 2. ପ୍ରବାହିତ
ಒಳಚರಂಡಿ,ଜଳ ନିଷ୍କାସନ
ಎಳೆತ,ଟ୍ରାକ୍ସନ୍
1. ಔಷಧಿ ಕೊಡು 2. ಕುಡಿಸು,1. medicine ଷଧ ଦିଅ
ಸೌಂದರ್ಯವರ್ಧಕಗಳು (ಬೀಜಗಳು),ପ୍ରସାଧନ ସାମଗ୍ରୀ (ମଞ୍ଜି)
1. ಆಗರ್ 2. ಆಳವಿಲ್ಲದ ದೋಷ 3. ಡ್ರಿಲ್ 4. ಆಗರ್,1. ଆଗର୍ 2. ଅସ୍ଥାୟୀ ଦୋଷ 3. ଡ୍ରିଲ୍ 4. ଆଗର୍ |
1. ರಂಧ್ರ 2. ಡ್ರಿಲ್ 3. ಡ್ರಿಲ್,1. ଛିଦ୍ର 2. ଡ୍ରିଲ୍ 3. ଡ୍ରିଲ୍ |
1. ಕೊರೆಯುವುದು 2. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಬಿತ್ತನೆ 3. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಸುರಿಯುವುದು,1. ଡ୍ରିଲିଂ 2. ଡ୍ରିଲ ସହିତ ବୁଣିବା 3. ଡ୍ରିଲ ସହିତ ing ାଳିବା |
ಹನಿ ನೀರಾವರಿ,ଡ୍ରପ୍ ଜଳସେଚନ
ಒಣ ಬೇಸಾಯ,ଶୁଖିଲା ଚାଷ
1.ಧೂಳು 2.ಬುಕ್ನೆ,1. ଧୂଳି 2. ବୁକନି |
1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್,1. ଧୂଳି 2. ଛିନ୍ନଛତ୍ରକାରୀ |
ಚಿಮುಕಿಸಲು,ଛିଞ୍ଚିବା ପାଇଁ |
1. ಕುಬ್ಜ 2. ವಾಮನ,1. ବଧୂ 2. ଭାମନା |
ವಾಮನ ಪಿರಮಿಡ್,ଭାମନା ପିରାମିଡ୍ |
ವಾಮಿನಿ ಭವನ,ଭାମିନୀ ଭବନ
ಪರಿಸರ ವಿಜ್ಞಾನ,ପରିବେଶ
ಅರ್ಥಶಾಸ್ತ್ರ,ଅର୍ଥନୀତି
ಆರ್ಥಿಕ ದಕ್ಷತೆ,ଅର୍ଥନ efficiency ତିକ ଦକ୍ଷତା |
ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ,ପରିସ୍ଥିତି ପ୍ରକାର |
ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ,ଅତିରିକ୍ତ ସ୍ତରୀୟ |
ಮೃದು,ନରମ
ಮಣ್ಣಿನ ವಿಜ್ಞಾನ,ମୃତ୍ତିକା ବିଜ୍ଞାନ |
1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ,1. ବ୍ରିଜ୍ 2. ଏଡିଙ୍ଗ୍ 3. ଷ୍ଟ୍ରାଣ୍ଡ୍ ବନ୍ଦ |
ಆಹಾರ ಭಾಗ,ଖାଦ୍ୟ ଅଂଶ
