Tamil,Gujarati
திட்டவட்டமான அணி,ચોક્કસ મેટ્રિક્સ
வரையறை,વ્યાખ્યા
சிதைவு வளைவு,વિરૂપતા વળાંક
சிதைந்த மேற்பரப்பு,વિકૃત સપાટી
சீரழிவு,અધોગતિ
போக்குவரத்து சிக்கல்களில் சீரழிவு,પરિવહન સમસ્યાઓમાં અધોગતિ
பட்டம்,ડિગ્રી
வேறுபட்ட சமன்பாட்டின் அளவு,વિભેદક સમીકરણની ડિગ્રી
சுதந்திரம் பட்டம்,સ્વતંત્રતાની ડિગ્રી
பல்லுறுப்புக்கோவை பட்டம்,બહુપદીની ડિગ્રી
நீக்கப்பட்ட அக்கம்,પડોશ કાઢી નાખ્યો
டெல்டா செயல்பாடு,ડેલ્ટા કાર્ય
தேவை மற்றும் பயன்பாட்டு வளைவு,માંગ અને ઉપયોગિતા વળાંક
கோரிக்கை சமன்பாடு,માંગ સમીકરણ
கோரிக்கை செயல்பாடு,માંગ કાર્ય
மக்கள்தொகை ஆய்வு,વસ્તી વિષયક અભ્યાસ
மக்கள்தொகையியல்,વસ્તીવિષયક
டி மோவ்ரேயின் தேற்றம்,ડી મોઇવરનું પ્રમેય
நிரூபிக்க,દર્શાવો
ஆர்ப்பாட்டம்,પ્રદર્શન
ஆர்ப்பாட்ட வடிவியல்,નિદર્શન ભૂમિતિ
வகுக்கும்,છેદ
அடர்த்தியான தொகுப்பு,ગાઢ સમૂહ
அடர்த்தி,ઘનતા
கணக்கிட முடியாத தொகுப்பு,અસંખ્ય સમૂહ
புறப்படும் மாறிகள்,પ્રસ્થાન ચલ
சார்ந்த நிகழ்வு,આશ્રિત ઘટના
சார்பு சீரற்ற மாறி,આશ્રિત રેન્ડમ ચલ
சார்பு மாறி,આશ્રિત ચલ
சார்பு மாறுபாடு,આશ્રિત વિવિધતા
மனச்சோர்வு கோணம்,હતાશા કોણ
வழித்தோன்றல்,વ્યુત્પત્તિ
வழித்தோன்றல்,વ્યુત્પન્ન
பெறப்பட்ட தொடர்,વ્યુત્પન્ન શ્રેણી
பெறப்பட்ட தொகுப்பு,મેળવેલ સમૂહ
இறங்குதல்,ઉતરતા
இறங்கு வரிசை,ઉતરતા ક્રમમાં
இறங்கு தொடர்,ઉતરતી શ્રેણી
விளக்க வடிவியல்,વર્ણનાત્મક ભૂમિતિ
விளக்க மாதிரி,વર્ણનાત્મક મોડેલ
விளக்கமான புள்ளிவிபரங்கள்,વર્ણનાત્મક આંકડા
வடிவமைப்பு,ડિઝાઇન
சோதனை வடிவமைப்பு,પ્રયોગની ડિઝાઇન
மேசை கால்குலேட்டர்,ડેસ્ક કેલ્ક્યુલેટર
கண்டறிதல்,શોધ
தீர்மானிக்கும்,નિર્ણાયક
தீர்மானிக்கும் தரவரிசை,નિર્ણાયક ક્રમ
தீர்மானிக்க,નક્કી કરો
தீர்மானிக்கும் மாதிரி,નિર્ધારિત મોડેલ
தீர்மானிக்கும் பிரச்சனை,નિર્ધારિત સમસ્યા
விலகல்,વિચલન
விலகல் குணகம்,વિચલન ગુણાંક
டயடிக் அமைப்பு,ડાયડિક સિસ્ટમ
மூலைவிட்டமான,કર્ણ
ஒரு அணி மூலைவிட்டமாக்கல்,મેટ્રિક્સનું વિકર્ણીકરણ
மூலைவிட்ட அணி,કર્ણ મેટ્રિક્સ
மூலைவிட்ட ஒற்றுமை,કર્ણ સમાનતા
வரைபடம்,રેખાકૃતિ
வரைபட முறை,રેખાકૃતિ પદ્ધતિ
வரைபட விளக்கக்காட்சி,રેખાકૃતિ પ્રસ્તુતિ
விட்டம்,વ્યાસ
ஒரு தொகுப்பின் விட்டம்,સમૂહનો વ્યાસ
முற்றிலும் எதிர்,ડાયમેટ્રિકલી વિરુદ્ધ
பகடை வீசுதல்,ડાઇસ ફેંકવું
இருவகை வகைப்பாடு,દ્વિભાષી વર્ગીકરણ
இருவகை,દ્વિભાષા
அகராதி ஒழுங்கு,શબ્દકોશ ક્રમ
வேறுபாடு கணக்கீடு,તફાવત કેલ્ક્યુલસ
வேறுபாடு சமன்பாடு,તફાવત સમીકરણ
வேறுபாடு சூத்திரம்,તફાવત સૂત્ર
வேறுபாடு முறை,તફાવત પદ્ધતિ
தொகுப்புகளின் வேறுபாடு,સેટનો તફાવત
வேறுபடுத்தக்கூடியது,વિભેદક
வேறுபட்ட வளைவு,વિભેદક વળાંક
வேறுபட்ட செயல்பாடு,વિભેદક કાર્ય
வித்தியாசமான,વિભેદક
வேறுபட்ட கணக்கீடு,વિભેદક કલન
வேறுபட்ட குணகம்,વિભેદક ગુણાંક
வகையீட்டு சமன்பாடு,વિભેદક સમીકરણ
வேறுபட்ட வடிவம்,વિભેદક સ્વરૂપ
வேறுபட்ட சூத்திரம்,વિભેદક સૂત્ર
வேறுபட்ட செயல்பாடு,વિભેદક કાર્ય
வேறுபட்ட வடிவியல்,વિભેદક ભૂમિતિ
உயர் வரிசையின் வேறுபாடு,ઉચ્ચ ક્રમનો તફાવત
வேறுபட்ட அளவு,વિભેદક ભાગ
வேறுபடுத்தி,તફાવત કરવો
வேறுபாடு,તફાવત
வேறுபாடு சூத்திரம்,ભિન્નતા સૂત્ર
திசையன் வேறுபாடு,વેક્ટરનો તફાવત
பரவல்,પ્રસરણ
இலக்கம்,અંક
டிஜிட்டல் கணினி,ડિજિટલ કમ્પ્યુટર
டிஜிட்டல் தரவு,ડિજિટલ ડેટા
பரிமாணம்,પરિમાણ
பரிமாணம்,પરિમાણ
பரிமாணமற்ற,પરિમાણહીન
ஒரு சமன்பாட்டின் பரிமாணம்,સમીકરણનું પરિમાણ
diophantine சமன்பாடு,ડાયોફેન્ટાઇન સમીકરણ
சாய்வு கோணம்,ડૂબકી કોણ
இருமுனை ஆயத்தொகுப்புகள்,દ્વિધ્રુવી કોઓર્ડિનેટ્સ
இருமுனை,દ્વિધ્રુવ
இருபிரமிட் (பைபிரமிட்),ડીપીરામીડ (બાયપીરામિડ)
டைராக் டெல்டா செயல்பாடு,ડીરાક ડેલ્ટા ફંક્શન
நேரடி பொதுவான தொடுகோடு,સીધી સામાન્ય સ્પર્શક
இயக்கிய கோணம்,નિર્દેશિત કોણ
இயக்கிய வரி,નિર્દેશિત રેખા
திசை வழித்தோன்றல்,દિશાત્મક વ્યુત્પન્ન
திசை கொசைன்,દિશા કોસાઇન
அதிகபட்ச திசை,મેક્સિમાની દિશા
திட்ட திசை,પ્રક્ષેપણની દિશા
திசை விகிதம்,દિશા ગુણોત્તર
இயக்குனர் வட்டம்,ડિરેક્ટર વર્તુળ
இயக்குனர் கோளம்,દિગ્દર્શક ક્ષેત્ર
நேரடி தயாரிப்பு,સીધું ઉત્પાદન
நேரடி ஆதாரம்,સીધો પુરાવો
நேரடி விகிதம்,સીધું પ્રમાણ
டைரக்ட்ரிக்ஸ்,ડાયરેક્ટ્રીક્સ
நேரடித் தொகை,સીધી રકમ
துண்டிக்கப்பட்ட தொகுப்புகள்,ડિસ્કનેક્ટ થયેલ સેટ
தொடர்ச்சியின்மை,નિરંતરતા
வழித்தோன்றலின் தொடர்ச்சியின்மை,વ્યુત્પન્નતાની વિરામ
முதல் வகையான இடைநிறுத்தம்,પ્રથમ પ્રકારની અવ્યવસ્થા
இரண்டாவது வகையான தொடர்ச்சியின்மை,બીજા પ્રકારની અવ્યવસ્થા
இடைவிடாத விநியோகம்,અવ્યવસ્થિત વિતરણ
இடைவிடாத செயல்பாடு,અવ્યવસ્થિત કાર્ય
இடைவிடாத மாறுபாடு,અવ્યવસ્થિત વિવિધતા
தனித்தனி,અલગ
தனித்துவமான விநியோகம்,સ્વતંત્ર વિતરણ
தனித்துவமான நிகழ்தகவு பரவல்,સ્વતંત્ર સંભાવના વિતરણ
தனித்த சீரற்ற மாறி,અલગ રેન્ડમ ચલ
தனித்த மாதிரி இடம்,અલગ નમૂના જગ્યા
தனித்துவமான தொகுப்பு,સ્વતંત્ર સમૂહ
தனி இடம்,અલગ જગ્યા
தனித்த இடவியல்,સ્વતંત્ર ટોપોલોજી
தனித்த மாறுபாடு,અલગ અલગ
பாரபட்சமான,ભેદભાવપૂર્ણ
பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு),ભેદભાવપૂર્ણ વિશ્લેષણ (=ભેદભાવપૂર્ણ વિશ્લેષણ)
பிரித்தல்,વિચ્છેદ
மாறுபட்ட நிகழ்வுகள்,અસંબંધિત ઘટનાઓ
பிரிக்கப்பட்ட தொகுப்புகள்,ડિસજોઇન્ટ સેટ
ஒன்றிணைந்த தொழிற்சங்கம்,જોડાણ તોડી નાખવું
பிரித்தல்,વિભાજન
சிதறல்,વિક્ષેપ
சிதறல் விளக்கப்படம்,વિક્ષેપ ચાર્ટ
சிதறல் மாறிலி,વિક્ષેપ સતત
சிதறல் வரைபடம்,વિક્ષેપ રેખાકૃતિ
சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்),વિક્ષેપ મેટ્રિક્સ (=કોવરિઅન્સ મેટ્રિક્સ)
இடப்பெயர்ச்சி,વિસ્થાપન
காட்சி,પ્રદર્શન
காட்சி அலகு (=கன்சோல்),ડિસ્પ્લે યુનિટ (=કન્સોલ)
ஒற்றுமையற்ற,ભિન્ન
சிதறடிக்கும் சக்திகள்,વિઘટનકારી દળો
தூர செயல்பாடு,અંતર કાર્ય
தூர மாடுலஸ்,અંતર મોડ્યુલસ
விநியோகம் இல்லாத முறை,વિતરણ-મુક્ત પદ્ધતિ
விநியோக சட்டம்,વિતરણ કાયદો
வேறுபடுகின்றன,અલગ થવું
வேறுபாடு,વિચલન
வேறுபாடு தேற்றம்,વિચલન પ્રમેય
மாறுபட்ட,જુદીજુદી
மாறுபட்ட தொடர்,અલગ શ્રેણી
பிரிக்கப்பட்ட வேறுபாடு,વિભાજિત તફાવત
வகுக்கும் தன்மை,વિભાજ્યતા
வகுபடக்கூடியது,વિભાજ્ય
பிரிவு,વિભાગ
பிரிவு அல்காரிதம்,વિભાજન અલ્ગોરિધમ
பிரிவு வளையம்,ડિવિઝન રિંગ
dodecagon,ડોડેકાગોન
பன்னிருமுகி,ડોડેકાહેડ્રોન
களம்,ડોમેન
ஒரு செயல்பாட்டின் களம்,ફંક્શનનું ડોમેન
வரையறையின் களம்,વ્યાખ્યાનું ક્ષેત્ર
இருப்பு களம்,અસ્તિત્વનું ક્ષેત્ર
மேலாதிக்க மூலோபாயம்,પ્રભાવશાળી વ્યૂહરચના
டாப்ளர் விளைவு,ડોપ્લર અસર
டாட் தயாரிப்பு,ડોટ ઉત્પાદન
புள்ளியிடப்பட்ட வளைவு,ડોટેડ વળાંક
இரட்டை வேறுபாடு,ડબલ તફાવત
இரட்டை அதிவேக விநியோகம்,ડબલ ઘાતાંકીય વિતરણ
இரட்டை சுருள்,ડબલ હેલિક્સ
இரட்டை ஒருங்கிணைந்த,ડબલ અભિન્ન
இரட்டை ஒருங்கிணைப்பு,ડબલ એકીકરણ
இரட்டை வரம்பு,ડબલ મર્યાદા
இரட்டை மாதிரி திட்டம்,ડબલ સેમ્પલિંગ પ્લાન
இரட்டை வரிசை,ડબલ ક્રમ
இரட்டை தொடர்,ડબલ શ્રેણી
இரட்டை பின்னொட்டு குறியீடு,ડબલ પ્રત્યય સંકેત
இரட்டை கூட்டுத்தொகை,ડબલ સમીકરણ
கீழ்நோக்கிய முடுக்கம்,નીચે તરફ પ્રવેગક
கீழ்நோக்கிய இடப்பெயர்ச்சி,નીચે તરફનું વિસ્થાપન
கீழ்நோக்கிய இயக்கம்,નીચેની ગતિ
கீழ்நோக்கிய வேகம்,નીચે તરફનો વેગ
இழுத்து,ખેંચો
இழுவிசை,ખેંચો બળ
இரட்டை,દ્વિ
இரட்டை அடிப்படையில்,બેવડા આધાર
இரட்டை உள் தயாரிப்பு,દ્વિ આંતરિક ઉત્પાદન
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા
இரட்டை செயல்பாடு,ડ્યુઅલ ઓપરેશન
இரட்டை பிரச்சனை,બેવડી સમસ્યા
இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்,ડ્યુઅલ સિમ્પ્લેક્સ અલ્ગોરિધમ
இரட்டை எளிய நுட்பம்,ડ્યુઅલ સિમ્પ્લેક્સ તકનીક
இரட்டை இடம்,બેવડી જગ્યા
இரட்டை மாறி,દ્વિ ચલ
இரட்டை திசையன் இடம்,ડ્યુઅલ વેક્ટર જગ્યા
போலி குறியீடு,બનાવટી અનુક્રમણિકા
போலி சந்தா,ડમી સબસ્ક્રીપ્ટ
போலி பின்னொட்டு,બનાવટી પ્રત્યય
போலி மாறி,ડમી ચલ
நகல் செயல்முறை,ડુપ્લિકેટર પ્રક્રિયા
மாறும்,ગતિશીલ
இயக்க அமைப்பு,ગતિશીલ સિસ્ટમ
மாறும் தேவை செயல்பாடு,ગતિશીલ માંગ કાર્ય
டைனமிக் மாதிரி,ગતિશીલ મોડેલ
மாறும் நிரலாக்க,ગતિશીલ પ્રોગ્રામિંગ
மாறும் நிரலாக்க அணுகுமுறை,ગતિશીલ પ્રોગ્રામિંગ અભિગમ
டைனமிக் நிரலாக்க நுட்பம்,ગતિશીલ પ્રોગ્રામિંગ તકનીક
இயக்கவியல்,ગતિશીલતા
ஒரு துகள் இயக்கவியல்,કણની ગતિશીલતા
திடமான உடல்களின் இயக்கவியல்,કઠોર શરીરની ગતિશીલતા
பூமி,પૃથ્વી
பூகம்பத்தின் தீவிரம்,ભૂકંપની તીવ્રતા
விசித்திரத்தன்மை,તરંગીતા
கிரகணம்,ગ્રહણ
பொருளாதார கணிப்பு,ઇકોનોમેટ્રિક આગાહી
பொருளாதார நிபுணர்,અર્થશાસ્ત્રી
பொருளாதார அளவியல்,અર્થશાસ્ત્ર
பொருளாதாரம்,અર્થશાસ્ત્ર
விளிம்பு,ધાર
ஒரு குவிந்த தொகுப்பின் விளிம்பு,બહિર્મુખ સમૂહની ધાર
செயல்திறன் காரணி,કાર્યક્ષમતા પરિબળ
ஈஜென் உறுப்பு,eigen તત્વ
ஈஜென் செயல்பாடு,eigen કાર્ય
ஈஜென் மதிப்பு,eigen મૂલ્ય
ஈஜென் மதிப்பு சமன்பாடு,eigen મૂલ્ય સમીકરણ
ஈஜென் திசையன்,ઇજન વેક્ટર
மீள்,સ્થિતિસ્થાપક
மீள் மாறிலி,સ્થિતિસ્થાપક સ્થિર
மீள் சமநிலை,સ્થિતિસ્થાપક સંતુલન
நெகிழ்ச்சி,સ્થિતિસ્થાપકતા
நெகிழ்ச்சி மேற்பரப்பு,સ્થિતિસ્થાપકતા સપાટી
மின்னணு கணினி,ઇલેક્ટ્રોનિક કમ્પ્યુટર
உறுப்பு,તત્વ
அடிப்படை நிரல் செயல்பாடு,પ્રાથમિક કૉલમ કામગીરી
ஆரம்ப நிகழ்வு,પ્રાથમિક ઘટના
அடிப்படை செயல்பாடு,પ્રાથમિક કાર્ય
அடிப்படை செயல்பாடு,પ્રાથમિક કામગીરી
அடிப்படை முடிவு,પ્રાથમિક પરિણામ
அடிப்படை நிகழ்தகவு சட்டம்,પ્રાથમિક સંભાવના કાયદો
அடிப்படை வரிசை செயல்பாடு,પ્રાથમિક પંક્તિ કામગીરી
ஒழிக்க,નાબૂદ
நீக்குதல் செயல்முறை,નાબૂદી પ્રક્રિયા
நீள்வட்டம்,લંબગોળ
நீள்வட்டம்,લંબગોળ
நீள்வட்டம்,લંબગોળ
நீள்வட்ட மேற்பரப்பு,લંબગોળ સપાટી
நீள்வட்ட உடல்,લંબગોળ શરીર
உட்பொதித்தல்,એમ્બેડિંગ
உமிழ்வு,ઉત્સર્જન
அனுபவ தரவு,પ્રયોગમૂલક ડેટા
அனுபவ சூத்திரம்,પ્રયોગમૂલક સૂત્ર
அனுபவ நிகழ்தகவு,પ્રયોગમૂલક સંભાવના
அனுபவ உறவு,પ્રયોગમૂલક સંબંધ
வெற்று தொகுப்பு,ખાલી સેટ
மூடப்பட்டது,બંધ
குறியாக்கம்,એન્કોડિંગ
எண்டோமார்பிசம்,એન્ડોમોર્ફિઝમ
இறுதி புள்ளி,અંતિમ બિંદુ
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,વર્ગ અંતરાલનો અંતિમ બિંદુ
ஆற்றல்,ઊર્જા
ஆற்றல் வேக கூறு,ઊર્જા ગતિ ઘટક
மாறி நுழைகிறது,ચલ દાખલ કરી રહ્યા છીએ
எண்ணற்ற தொகுப்பு,અસંખ્ય સમૂહ
கணக்கீடு,ગણતરી
சமமான,સમાન
சமத்துவம்,સમાનતા
சமமாக வாய்ப்பு,સમાન શક્યતા
சம நிகழ்தகவு தேர்வு முறை (=epsem),સમાન સંભાવના પસંદગી પદ્ધતિ (=epsem)
சமன்,સમાન
சமன்பாடு,સમીકરણ
முதல் பட்டத்தின் சமன்பாடு,પ્રથમ ડિગ્રીનું સમીકરણ
இரண்டாம் பட்டத்தின் சமன்பாடு,બીજી ડિગ્રીનું સમીકરણ
மூன்றாம் பட்டத்தின் சமன்பாடு,ત્રીજી ડિગ્રીનું સમીકરણ
பூமத்திய ரேகை,વિષુવવૃત્ત
சமமான,સમાન
சமபக்க,સમભુજ
சமநிலை,સંતુલન
சக்திகளின் சமநிலை,દળોનું સંતુલન
சமநிலை புள்ளி,સંતુલન બિંદુ
சமத்துவம்,સમાનતા
சமநிலை வகுப்பு,સમાનતા વર્ગ
சமமான உறவு,સમાનતા સંબંધ
இணையான,સમકક્ષ
சமமான அணி,સમકક્ષ મેટ્રિક્સ
சமமான தொகுப்பு,સમકક્ષ સમૂહ
எர்கோடிசிட்டி,એર્ગોડિસિટી
பிழை,ભૂલ
பிழை பகுப்பாய்வு,ભૂલ વિશ્લેષણ
பிழை குறியீடு,ભૂલ કોડ
பிழை குணகம்,ભૂલ ગુણાંક
சராசரி சதுரத்தின் பிழை,સરેરાશ ચોરસની ભૂલ
முதல் வகை பிழை,પ્રથમ પ્રકારની ભૂલ
இரண்டாவது வகையான பிழை,બીજા પ્રકારની ભૂલ
தப்பிக்கும் நிகழ்தகவு,બચવાની સંભાવના
தப்பிக்கும் வேகம்,એસ્કેપ વેગ
E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை,ઇ. શ્મિટની ઓર્થોગોનાલાઈઝેશન પ્રક્રિયા
குறிப்பிடப்பட்ட வட்டம்,લખાયેલ વર્તુળ
அத்தியாவசியமான,આવશ્યક
அடிப்படையில் தனித்துவமானது,અનિવાર્યપણે અનન્ય
மதிப்பீடு,અંદાજ
மதிப்பீட்டு முறை,અંદાજ પદ્ધતિ
யூக்ளிடியன் ஒருங்கிணைப்பு,યુક્લિડિયન સંકલન
யூக்ளிடியன் களம்,યુક્લિડિયન ડોમેન
யூக்ளிடியன் வடிவியல்,યુક્લિડિયન ભૂમિતિ
யூக்ளிடியன் n-வெளி,યુક્લિડિયન એન-સ્પેસ
யூக்ளிடியன் விமானம்,યુક્લિડિયન પ્લેન
ஆய்லரின் தேற்றம்,યુલરનું પ્રમેય
மதிப்பீடு,મૂલ્યાંકન
கூட,સમ
கூட வளைவு,પણ વળાંક
கூட செயல்பாடு,સમ કાર્ય
கூட பல,બહુવિધ પણ
இரட்டைப்படை எண்,બેકી સંખ્યા
ஒற்றைப்படை சமச்சீர்,સમ વિષમ સમપ્રમાણતા
வரிசைமாற்றம் கூட,પણ ક્રમચય
நிகழ்வு,ઘટના
கூட கால,સમ મુદત
சரியான,ચોક્કસ
சரியான சி-சதுர சோதனை,ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ
சரியான வேறுபாடு,ચોક્કસ તફાવત
சரியான சமன்பாடு,ચોક્કસ સમીકરણ
உதாரணமாக,ઉદાહરણ
பரிமாற்றம்,વિનિમય
முழுமையான நிகழ்வு,સંપૂર્ણ ઘટના
இருப்பு கோட்பாடு,અસ્તિત્વ સ્વયંસિદ્ધ
இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு),અસ્તિત્વની સંભાવના (= પ્રાથમિક સંભાવના)
இருப்பு தேற்றம்,અસ્તિત્વ પ્રમેય
வெளிப்புற மாறி,બાહ્ય ચલ
விரிவாக்கம்,વિસ્તરણ
எதிர்பார்ப்பு செயல்பாடு,અપેક્ષા કાર્ય
எதிர்பார்க்கப்படும் அதிர்வெண்,અપેક્ષિત આવર્તન
எதிர்பார்க்கப்படும் மதிப்பு,અપેક્ષિત મૂલ્ય
பரிசோதனை,પ્રયોગ
சோதனை பிழை,પ્રાયોગિક ભૂલ
விளக்கம்,સમજૂતી
வெளிப்படையான சமன்பாடு,સ્પષ્ટ સમીકરણ
வெளிப்படையான வடிவம்,સ્પષ્ટ સ્વરૂપ
வெளிப்படையான செயல்பாடு,સ્પષ્ટ કાર્ય
வெளிப்படையான தீர்வு,સ્પષ્ટ ઉકેલ
அடுக்கு,ઘાત
அதிவேக வளைவு,ઘાતાંકીય વળાંક
அதிவேக அடர்த்தி செயல்பாடு,ઘાતાંકીય ઘનતા કાર્ય
அதிவேக விநியோகம்,ઘાતાંકીય વિતરણ
அதிவேக சமன்பாடு,ઘાતાંકીય સમીકરણ
அதிவேக செயல்பாடு,ઘાતાંકીય કાર્ય
அதிவேகமான வளர்ச்சி,ઘાતાંકીય વૃદ્ધિ
அதிவேக சட்டம்,ઘાતાંકીય કાયદો
அதிவேக வரைபடம்,ઘાતાંકીય નકશો
அதிவேக தொடர்,ઘાતાંકીય શ્રેણી
வெளிப்பாடு,અભિવ્યક્તિ
நீட்டிக்கப்பட்ட இடைவெளி,વિસ્તૃત અંતરાલ
நீட்டிக்கப்பட்ட உண்மையான வரி,વિસ્તૃત વાસ્તવિક રેખા
நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு,વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ
மேப்பிங்கின் நீட்டிப்பு,મેપિંગનું વિસ્તરણ
வெளிப்புற கோணம்,બાહ્ય કોણ
வெளிப்புற பகுதி,બાહ્ય વિસ્તાર
வெளிப்புற புள்ளி,બાહ્ય બિંદુ
வெளிப்புற,બાહ્ય
போக்கு மதிப்பின் விரிவாக்கம்,વલણ મૂલ્યનું એક્સ્ટ્રાપોલેશન
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,એક્સ્ટ્રાપોલેશન તકનીક
தீவிர மதிப்பு,આત્યંતિક મૂલ્ય
தீவிர,આત્યંતિક
தீவிர புள்ளி,આત્યંતિક બિંદુ
குவிந்த தொகுப்பின் தீவிர புள்ளி,બહિર્મુખ સમૂહનો આત્યંતિક બિંદુ
ஒரு செயல்பாட்டின் உச்சம்,કાર્યની સીમા
தீவிர சொத்து,આત્યંતિક મિલકત
முகம்,ચહેરો
முக மதிப்பு,ફેસ વેલ્યુ
காரணி,પરિબળ
காரணி பகுப்பாய்வு,પરિબળ વિશ્લેષણ
காரணியாக்கப்பட்டது,કારણભૂત
காரணியான,ફેક્ટોરિયલ
காரணி வடிவமைப்பு,ફેક્ટોરિયલ ડિઝાઇન
காரணியாக்கம்,ફેક્ટરીકરણ
காரணியாக்கு,ફેક્ટરાઇઝ
நியாயமான விளையாட்டு,વાજબી રમત
பொய்,ખોટું
குடும்பம்,કુટુંબ
வட்டங்களின் குடும்பம்,વર્તુળોનું કુટુંબ
குடும்ப வளைவுகள்,કુટુંબ વણાંકો
செயல்பாடுகளின் குடும்பம்,કાર્યોનું કુટુંબ
வரிகளின் குடும்பம்,રેખાઓનું કુટુંબ
முகநூல்,પ્રતિકૃતિ
எஃப்-விநியோகம்,F-વિતરણ
சாத்தியமான அடிப்படை தீர்வு,શક્ય મૂળભૂત ઉકેલ
சாத்தியமான தீர்வு,શક્ય ઉકેલ
பின்னூட்டம்,પાછા ફીડ
ஃபெர்மாட் கொள்கை,ફર્મેટ સિદ્ધાંત
ஃபெர்மட்டின் தேற்றம்,ફર્મેટનું પ્રમેય
ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்,ફર્મી-ડીરાક આંકડા
ஃபைபோனச்சி எண்,ફિબોનાકી નંબર
ஃபைபோனச்சி தொடர்,ફિબોનાકી શ્રેણી
களம்,ક્ષેત્ર
இறுதி வேகம்,અંતિમ વેગ
வரையறுக்கப்பட்ட,મર્યાદિત
வரையறுக்கப்பட்ட அடிப்படை,મર્યાદિત આધાર
வரையறுக்கப்பட்ட தசம,મર્યાદિત દશાંશ
வரையறுக்கப்பட்ட வேறுபாடு,મર્યાદિત તફાવત
வரையறுக்கப்பட்ட வேறுபாடு முறை,મર્યાદિત તફાવત પદ્ધતિ
வரையறுக்கப்பட்ட பரிமாணம்,મર્યાદિત પરિમાણીય
வரையறுக்கப்பட்ட பரிமாண திசையன் இடம்,મર્યાદિત પરિમાણીય વેક્ટર જગ્યા
வரையறுக்கப்பட்ட விளையாட்டு,મર્યાદિત રમત
வரையறுக்கப்பட்ட வடிவியல்,મર્યાદિત ભૂમિતિ
வரையறுக்கப்பட்ட குறுக்குவெட்டு,મર્યાદિત આંતરછેદ
வரையறுக்கப்பட்ட பல,મર્યાદિત ઘણા
வரையறுக்கப்பட்ட மார்கோவ் சங்கிலி,મર્યાદિત માર્કોવ સાંકળ
finiteness ஆதாரம்,મર્યાદિતતા પુરાવો
வரையறுக்கப்பட்ட எண்,મર્યાદિત સંખ્યા
வரையறுக்கப்பட்ட மக்கள் தொகை,મર્યાદિત વસ્તી
வரையறுக்கப்பட்ட நிகழ்தகவு,મર્યાદિત સંભાવના
வரையறுக்கப்பட்ட தொடர்,મર્યાદિત શ્રેણી
வரையறுக்கப்பட்ட தொகுப்பு,મર્યાદિત સમૂહ
வரையறுக்கப்பட்ட வேகம்,મર્યાદિત વેગ
வரையறுக்கப்பட்ட அளவு,મર્યાદિત વોલ્યુમ
பொருத்தி,ફિટિંગ
வளைவு பொருத்துதல்,વળાંકનું ફિટિંગ
நேர்கோட்டின் பொருத்துதல்,સીધી રેખાનું ફિટિંગ
நிலையான புள்ளி தேற்றம்,નિશ્ચિત બિંદુ પ્રમેય
நிலையான மாதிரி,નિશ્ચિત નમૂના
விமான வேகம்,ફ્લાઇટ વેગ
மிதக்கும் புள்ளி எண்கணிதம்,ફ્લોટિંગ પોઈન્ટ અંકગણિત
மிதக்கும் புள்ளி அமைப்பு,ફ્લોટિંગ પોઈન્ટ સિસ્ટમ
ஓட்ட விளக்கப்படம்,ફ્લો ચાર્ટ
ஓட்டம் வேகம்,પ્રવાહ વેગ
திரவ இயக்கவியல்,પ્રવાહી ગતિશીલતા
குவிய,ફોકલ
குவிய நாண்,કેન્દ્રીય તાર
குவிய தூரம்,કેન્દ્રીય અંતર
குவியத்தூரம்,ફોકલ લંબાઈ
கவனம்,ફોકસ
கால்,પગ
செங்குத்தாக அடி,લંબનો પગ
புவியீர்ப்பு விசை,ગુરુત્વાકર્ષણ બળ
முன்னறிவிப்பு,આગાહી
சூத்திரம்,સૂત્ર
முறைப்படுத்து,ઘડવું
உருவாக்கம்,રચના
முன்னோக்கி வேறுபாடு,આગળ તફાવત
முன்னோக்கி இடைச்செருகல்,ફોરવર્ડ ઇન્ટરપોલેશન
கணிதத்தின் அடித்தளம்,ગણિતનો પાયો
ஃபோரியரின் பகுப்பாய்வு,ફોરિયરનું વિશ્લેષણ
ஃபோரியரின் தொடர்,ફોરિયરની શ્રેણી
ஃபோரியரின் மாற்றம்,ફોરિયરનું પરિવર્તન
பின்னம்,અપૂર્ણાંક
பகுதி ஒருங்கிணைப்பு,અપૂર્ણાંક સંકલન
பின்ன எண்,અપૂર્ણાંક સંખ્યા
பகுதி நிரலாக்கம்,અપૂર્ણાંક પ્રોગ્રામિંગ
இலவச பாதை,મુક્ત માર્ગ
இலவச திசையன்,મુક્ત વેક્ટર
