English,Malayalam
End group analysis,ഗ്രൂപ്പ് വിശകലനം അവസാനിപ്പിക്കുക
Endogenous metabolism,എൻഡോജനസ് മെറ്റബോളിസം
Endoplasmic reticulum,എൻഡോപ്ലാസ്മിക് റെറ്റിക്യുലം
Endothermic,എൻഡോതെർമിക്
Endothermic reaction,എൻഡോതെർമിക് പ്രതികരണം
End plate,അവസാന ഫലകം
End point,അവസാന പോയിന്റ്
End-to-end distance,അവസാനം മുതൽ അവസാനം വരെയുള്ള ദൂരം
Energization,ഊർജ്ജസ്വലത
Energized molecule,ഊർജ്ജസ്വലമായ തന്മാത്ര
Energy,ഊർജ്ജം
Energy balance,ഊർജ്ജ ബാലൻസ്
Energy chain,ഊർജ്ജ ശൃംഖല
Energy conservation,ഊർജ്ജ സംരക്ഷണം
Energy equation,ഊർജ്ജ സമവാക്യം
Energy flow,ഊർജ്ജ പ്രവാഹം
Energy gradient,ഊർജ്ജ ഗ്രേഡിയന്റ്
Energy in jet,ജെറ്റിൽ ഊർജ്ജം
Energy line,എനർജി ലൈൻ
Energy loss,ഊർജ്ജ നഷ്ടം
Energy transfer,ഊർജ്ജ കൈമാറ്റം
Energy transfer means,ഊർജ്ജ കൈമാറ്റം അർത്ഥമാക്കുന്നത്
Energy transformation,ഊർജ്ജ പരിവർത്തനം
Engine distillate,എഞ്ചിൻ ഡിസ്റ്റിലേറ്റ്
Engineered safeguard,എഞ്ചിനീയറിംഗ് സംരക്ഷണം
Engineering design,എഞ്ചിനീയറിംഗ് ഡിസൈൻ
Engineering design cost,എഞ്ചിനീയറിംഗ് ഡിസൈൻ ചെലവ്
Engineering drawing,എഞ്ചിനീയറിംഗ് ഡ്രോയിംഗ്
Engine oil,എഞ്ചിൻ ഓയിൽ
Engler degree,ഇംഗ്ലർ ബിരുദം
Engler distillation,എൻഗ്ലർ വാറ്റിയെടുക്കൽ
Enhancement factor,മെച്ചപ്പെടുത്തൽ ഘടകം
Enlargemet,വലുതാക്കുക
Enlargement loss,വിപുലീകരണ നഷ്ടം
Enolization,എനോലൈസേഷൻ
Enriching section,സമ്പന്നമാക്കുന്ന വിഭാഗം
Ensemble,സമന്വയം
Entering point,പോയിന്റ് പ്രവേശിക്കുന്നു
Enthalpy,എൻതാൽപ്പി
Enthalpy change,എൻതാൽപ്പി മാറ്റം
Enthalpy concentration diagram,എൻതാൽപ്പി കോൺസൺട്രേഷൻ ഡയഗ്രം
Enthalpy difference,എൻതാൽപി വ്യത്യാസം
Enthalpy temperature plot,എൻതാൽപി താപനില പ്ലോട്ട്
Entrainer,എൻട്രൈനർ
Entrainment,പ്രവേശനം
Entrainment eliminator,എൻട്രൈൻമെന്റ് എലിമിനേറ്റർ
Entrance head loss,പ്രവേശന തല നഷ്ടം
Entrance loss,പ്രവേശന നഷ്ടം
Entropy of activation,സജീവമാക്കൽ എൻട്രോപ്പി
Environmental protection,പരിസ്ഥിതി സംരക്ഷണം
Environment stress cracking,പരിസ്ഥിതി സമ്മർദ്ദം വിള്ളൽ
Enzymatic dehydration,എൻസൈമാറ്റിക് നിർജ്ജലീകരണം
Enzyme,എൻസൈം
Enzyme production,എൻസൈം ഉത്പാദനം
E.P. additive,ഇപി അഡിറ്റീവ്
Epichlorohydrin (chloropropylene oxide),എപിക്ലോറോഹൈഡ്രിൻ (ക്ലോറോപ്രൊഫൈലിൻ ഓക്സൈഡ്)
Epicoat,എപ്പികോട്ട്
Epicycloid,എപ്പിസൈക്ലോയ്ഡ്
Epixome,എപ്പിക്സോം
Epon coating,എപോൺ കോട്ടിംഗ്
Epoxide,എപ്പോക്സൈഡ്
Epoxide lining,എപ്പോക്സൈഡ് ലൈനിംഗ്
Epoxy coating,എപ്പോക്സി കോട്ടിംഗ്
Epoxy ester paint,എപ്പോക്സി ഈസ്റ്റർ പെയിന്റ്
Epoxy propane,എപ്പോക്സി പ്രൊപ്പെയ്ൻ
Epoxy resin,എപ്പോക്സി റെസിൻ
Epsom salt,ഇന്തുപ്പ്
Equality constraint,സമത്വ നിയന്ത്രണം
Equation of continuity,തുടർച്ചയുടെ സമവാക്യം
Equation of state,സംസ്ഥാനത്തിന്റെ സമവാക്യം
Equation solving approach,സമവാക്യം പരിഹരിക്കുന്നതിനുള്ള സമീപനം
Equicohesive temperature,ഇക്വികോഹെസിവ് താപനില
Equilaterial triangle,സമതല ത്രികോണം
Equililbirium stage,Equililbirium ഘട്ടം
Equilibrium,സന്തുലിതാവസ്ഥ
Equilibrium constant,സന്തുലിത സ്ഥിരാങ്കം
Equilibrium distillation,സന്തുലിത വാറ്റിയെടുക്കൽ
Equilibrium distribution,സന്തുലിത വിതരണം
Equilibrium model,സന്തുലിത മാതൃക
Equililbrium moisture,സന്തുലിത ഈർപ്പം
Equilibrium point,സന്തുലിത പോയിന്റ്
Equilibrium temperature,സന്തുലിത താപനില
Equilibrium vaporization ratio,സന്തുലിത ബാഷ്പീകരണ അനുപാതം
Equimolal counter diffusion,ഇക്വിമോളൽ കൗണ്ടർ ഡിഫ്യൂഷൻ
Equimolal overflow,ഇക്വിമോലാൽ ഓവർഫ്ലോ
Equipartition principle,ഇക്വിപാർട്ടീഷൻ തത്വം
Equipment,ഉപകരണങ്ങൾ
Equipment capacity,ഉപകരണ ശേഷി
Equipment cost,ഉപകരണ ചെലവ്
Equipment failure,ഉപകരണങ്ങളുടെ പരാജയം
Equipment specification,ഉപകരണ സ്പെസിഫിക്കേഷൻ
Equipotential line,ഇക്വിപോട്ടൻഷ്യൽ ലൈൻ
Equivalence,തുല്യത
Equivalent cold plane,തത്തുല്യമായ തണുത്ത വിമാനം
Equivalent diameter,തുല്യ വ്യാസം
Equivalent length,തുല്യ നീളം
Equivalent pipe,തുല്യ പൈപ്പ്
Equivalent pipe diameter,തുല്യ പൈപ്പ് വ്യാസം
Equivalent stress,തുല്യ സമ്മർദ്ദം
Erdmann-Weierstrass corner condition,എർഡ്മാൻ-വീർസ്ട്രാസ് കോർണർ അവസ്ഥ
Erection of vertical tower,ലംബമായ ഗോപുരം സ്ഥാപിക്കൽ
Ergodic model,എർഗോഡിക് മോഡൽ
Error,പിശക്
Error equation,പിശക് സമവാക്യം
Error funciton,പിശക് പ്രവർത്തനം
Error message,പിശക് സന്ദേശം
Error propagation,പിശക് പ്രചരിപ്പിക്കൽ
Escherichia coli,എസ്ഷെറിച്ചിയ കോളി
Essential oil,അവശ്യ എണ്ണ
Esterase,എസ്റ്ററേസ്
Ester gum,ഈസ്റ്റർ ഗം
Ester interchange,ഈസ്റ്റർ ഇന്റർചേഞ്ച്
Estimated variance,കണക്കാക്കിയ വ്യത്യാസം
Estimation,എസ്റ്റിമേഷൻ
Estimation interval,എസ്റ്റിമേറ്റ് ഇടവേള
Ethane,എഥേൻ
Ethanol,എത്തനോൾ
Ethanolamine,എത്തനോലമൈൻ
Ethenic monomers reactivity,എഥനിക് മോണോമറുകൾ പ്രതിപ്രവർത്തനം
Ethenic polymerisation,എഥനിക് പോളിമറൈസേഷൻ
Ethlene glycol,എത്ലീൻ ഗ്ലൈക്കോൾ
Ethyl acetic acid,എഥൈൽ അസറ്റിക് ആസിഡ്
Ethyl alcochol,എഥൈൽ ആൽക്കഹോൾ
Ethyl azide explosion limit,എഥൈൽ അസൈഡ് സ്ഫോടന പരിധി
Ethyl benzene,എഥൈൽ ബെൻസീൻ
Ethyl chloride,എഥൈൽ ക്ലോറൈഡ്
Ethylene chloride,എഥിലീൻ ക്ലോറൈഡ്
Ethylene diamine,എഥിലീൻ ഡയമിൻ
Ethylene di-bromide (dibromoethane),എഥിലീൻ ഡി-ബ്രോമൈഡ് (ഡിബ്രോമീഥെയ്ൻ)
Ethylene dichloride,എഥിലീൻ ഡൈക്ലോറൈഡ്
Ethylene (ethene),എഥിലീൻ (ഇഥീൻ)
Ethylene glycol,എതിലിൻ ഗ്ലൈക്കോൾ
Ethylene oxide,എഥിലീൻ ഓക്സൈഡ്
Ethylene oxide production,എഥിലീൻ ഓക്സൈഡ് ഉത്പാദനം
Ethylene-propylene terpolymer,എഥിലീൻ-പ്രൊപിലീൻ ടെർപോളിമർ
Ethylene pyrolysis,എഥിലീൻ പൈറോളിസിസ്
Ethyl fluid (fuel),എഥൈൽ ദ്രാവകം (ഇന്ധനം)
Ethyl hydroxide,എഥൈൽ ഹൈഡ്രോക്സൈഡ്
Ethyl radical decomposition,എഥൈൽ റാഡിക്കൽ വിഘടനം
Ethyne,എഥൈൻ
Euler equation,യൂലർ സമവാക്യം
Euler formula,യൂലർ ഫോർമുല
Euler integration algorithm,യൂലർ ഇന്റഗ്രേഷൻ അൽഗോരിതം
Euler number,യൂലർ നമ്പർ
Euler's equation,യൂലറുടെ സമവാക്യം
Eutectic composition,യൂടെക്റ്റിക് കോമ്പോസിഷൻ
Eutectoid point,Eutectoid പോയിന്റ്
Evaluation,മൂല്യനിർണ്ണയം
Evaporation,ആവിയായി
Evaporation loss,ബാഷ്പീകരണ നഷ്ടം
Evaporative,ബാഷ്പീകരിക്കുന്ന
Evaporative condenser,ബാഷ്പീകരണ കണ്ടൻസർ
Evaporative cooling,ബാഷ്പീകരണ തണുപ്പിക്കൽ
Evaporator,ബാഷ്പീകരണം
Event,സംഭവം
Exact solution,കൃത്യമായ പരിഹാരം
Excess flow valve,അധിക ഫ്ലോ വാൽവ്
Excessive priming,അമിതമായ പ്രൈമിംഗ്
Exchange current density,നിലവിലെ സാന്ദ്രത എക്സ്ചേഞ്ച് ചെയ്യുക
Exchange energy,ഊർജ്ജം കൈമാറ്റം ചെയ്യുക
Exchanger,എക്സ്ചേഞ്ചർ
Exchange reaction,എക്സ്ചേഞ്ച് പ്രതികരണം
Exchanger performance,എക്സ്ചേഞ്ചർ പ്രകടനം
Exchanger rating,എക്സ്ചേഞ്ചർ റേറ്റിംഗ്
Excise duty,എക്സൈസ് ഡ്യൂട്ടി
Excited by electric discharge,വൈദ്യുത ഡിസ്ചാർജിൽ ആവേശം
Excited molecule,ആവേശഭരിതമായ തന്മാത്ര
Excluded volume,ഒഴിവാക്കിയ വോളിയം
Executable statement,നടപ്പിലാക്കാവുന്ന പ്രസ്താവന
Exhausting section,ക്ഷീണിപ്പിക്കുന്ന വിഭാഗം
Exhaustive search,സമഗ്രമായ അന്വേഷണം
Exhaust steam,നീരാവി പുറന്തള്ളുക
Exhaust steam exchanger,എക്‌സ്‌ഹോസ്റ്റ് സ്റ്റീം എക്സ്ചേഞ്ചർ
Exhaust temperature exchanger,എക്സോസ്റ്റ് താപനില എക്സ്ചേഞ്ചർ
Exhaust ventillation,എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ
Exit age distribution,എക്സിറ്റ് പ്രായം വിതരണം
Exit head loss,എക്സിറ്റ് ഹെഡ് നഷ്ടം
Exit loss,എക്സിറ്റ് നഷ്ടം
Exit stream,സ്ട്രീമിൽ നിന്ന് പുറത്തുകടക്കുക
Exotherm,എക്സോതെർം
Exothermic,എക്സോതെർമിക്
Exothermic reation,എക്സോതെർമിക് പ്രതികരണം
Expanded bed,വികസിപ്പിച്ച കിടക്ക
Expansion bend,വിപുലീകരണ വളവ്
Expansion coefficient,വിപുലീകരണ ഗുണകം
Expansion drum,വിപുലീകരണ ഡ്രം
Expansion factor,വിപുലീകരണ ഘടകം
Expansion head loss exchanger,എക്സ്പാൻഷൻ ഹെഡ് ലോസ് എക്സ്ചേഞ്ചർ
Expansion joint,വിപുലീകരണ ജോയിന്റ്
Expansion pipe,വിപുലീകരണ പൈപ്പ്
Expansion thermometer,വിപുലീകരണ തെർമോമീറ്റർ
Expectation,പ്രതീക്ഷ
Expected rate of return,പ്രതീക്ഷിക്കുന്ന റിട്ടേൺ നിരക്ക്
Expected value,പ്രതീക്ഷിച്ച മൂല്യം
Expected value criterion,പ്രതീക്ഷിക്കുന്ന മൂല്യ മാനദണ്ഡം
Expeller (for vegetable oil),എക്‌സ്‌പെല്ലർ (സസ്യ എണ്ണയ്ക്ക്)
Experimental design,പരീക്ഷണ രൂപകല്പന
Experimental error,പരീക്ഷണാത്മക പിശക്
Experimental optimization procedure,പരീക്ഷണാത്മക ഒപ്റ്റിമൈസേഷൻ നടപടിക്രമം
Experimental study,പരീക്ഷണാത്മക പഠനം
Experimental testing,പരീക്ഷണാത്മക പരിശോധന
Experimentation check list,പരീക്ഷണ ചെക്ക് ലിസ്റ്റ്
Explicity enumeration,വ്യക്തമായ കണക്കെടുപ്പ്
Explicit equation of state,സംസ്ഥാനത്തിന്റെ വ്യക്തമായ സമവാക്യം
Exploration,പര്യവേക്ഷണം
Exploratory move,പര്യവേക്ഷണ നീക്കം
Explosion,സ്ഫോടനം
Explosion limit,സ്ഫോടന പരിധി
Explosive,സ്ഫോടനാത്മകം
Explosive pressure,സ്ഫോടനാത്മക സമ്മർദ്ദം
Explosive propellant,സ്ഫോടനാത്മക പ്രൊപ്പല്ലന്റ്
Explosive technique,സ്ഫോടനാത്മക സാങ്കേതികത
Exponent,എക്സ്പോണന്റ്
Exponential distribution,എക്സ്പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
Exponential growth,എക്സ്പോണൻഷ്യൽ വളർച്ച
Exponentially weighted average,എക്‌സ്‌പോണൻഷ്യലി വെയ്റ്റഡ് ആവറേജ്
Exponential probability,എക്സ്പോണൻഷ്യൽ പ്രോബബിലിറ്റി
Exponential stage,എക്സ്പോണൻഷ്യൽ ഘട്ടം
Extended chain crystal,വിപുലീകരിച്ച ചെയിൻ ക്രിസ്റ്റൽ
Extended heating surface,വിപുലീകരിച്ച ചൂടാക്കൽ ഉപരിതലം
Extended printing,വിപുലീകരിച്ച അച്ചടി
Extensometer,എക്സ്റ്റെൻസോമീറ്റർ
Exterior penalty funciton,ബാഹ്യ പെനാൽറ്റി ഫംഗ്ഷൻ
External coefficient,ബാഹ്യ ഗുണകം
External factor,ബാഹ്യ ഘടകം
External ion pair,ബാഹ്യ അയോൺ ജോഡി
External plasticizer,ബാഹ്യ പ്ലാസ്റ്റിസൈസർ
External reflux ratio,ബാഹ്യ റിഫ്ലക്സ് അനുപാതം
Extinction,വംശനാശം
Extract,എക്സ്ട്രാക്റ്റ്
Extract in perfumery,പെർഫ്യൂമറിയിൽ എക്സ്ട്രാക്റ്റ് ചെയ്യുക
Extraction,വേർതിരിച്ചെടുക്കൽ
Extraction battery,എക്സ്ട്രാക്ഷൻ ബാറ്ററി
Extraction of petroleum product,പെട്രോളിയം ഉൽപ്പന്നത്തിന്റെ വേർതിരിച്ചെടുക്കൽ
Extraction of volatile oil,അസ്ഥിരമായ എണ്ണ വേർതിരിച്ചെടുക്കൽ
Extractive crystallization,എക്സ്ട്രാക്റ്റീവ് ക്രിസ്റ്റലൈസേഷൻ
Extractive distillation,എക്സ്ട്രാക്റ്റീവ് വാറ്റിയെടുക്കൽ
Extractor,എക്സ്ട്രാക്റ്റർ
Extract reflux,എക്സ്ട്രാക്റ്റ് റിഫ്ലക്സ്
Extrapolated evaporation,എക്സ്ട്രാപോളേറ്റഡ് ബാഷ്പീകരണം
Extrapolation,എക്സ്ട്രാപോളേഷൻ
Extrapolation technique,എക്സ്ട്രാപോളേഷൻ ടെക്നിക്
Extreme,അങ്ങേയറ്റം
Extreme point,അങ്ങേയറ്റം പോയിന്റ്
Extreme pressure additive,തീവ്രമായ മർദ്ദം കൂട്ടിച്ചേർക്കൽ
Extreme pressure lubricant,തീവ്രമായ മർദ്ദം ലൂബ്രിക്കന്റ്
Extereme value,അതിരുകടന്ന മൂല്യം
Extruded filler,എക്സ്ട്രൂഡ് ഫില്ലർ
Extruder,എക്സ്ട്രൂഡർ
Extrusion,എക്സ്ട്രൂഷൻ
Extrusion process,എക്സ്ട്രൂഷൻ പ്രക്രിയ
Eye bolt,ഐ ബോൾട്ട്
Eyring model,ഐറിംഗ് മോഡൽ
Fabric property,തുണികൊണ്ടുള്ള സ്വത്ത്
Factor,ഘടകം
Factgor analysis,വസ്തുതാ വിശകലനം
Factorial experiment design,ഫാക്‌ടീരിയൽ പരീക്ഷണ രൂപകൽപ്പന
Facultative microbe,ഫാക്കൽറ്റേറ്റീവ് മൈക്രോബ്
Fahrenheit scale,ഫാരൻഹീറ്റ് സ്കെയിൽ
Failure,പരാജയം
Failure envelope,പരാജയ എൻവലപ്പ്
Failure mode,പരാജയ മോഡ്
Failure test,പരാജയ പരിശോധന
Faulure tolerance,തെറ്റ് സഹിഷ്ണുത
Falling film evaporator,വീഴുന്ന ഫിലിം ബാഷ്പീകരണം
Falling film exchanger,വീഴുന്ന ഫിലിം എക്സ്ചേഞ്ചർ
Falling film still,വീണുകിടക്കുന്ന സിനിമ ഇപ്പോഴും
Falling head,വീഴുന്ന തല
Falling liquid film,വീഴുന്ന ദ്രാവക ഫിലിം
Falling rate,ഇടിവ് നിരക്ക്
Falling rate period,നിരക്ക് കുറയുന്ന കാലയളവ്
False alarm,തെറ്റായ ആപല്സൂചന
Fan characteristics,ഫാൻ സവിശേഷതകൾ
Fanning equation,ഫാനിംഗ് സമവാക്യം
Fanning's friction factor,ഫാനിംഗിന്റെ ഘർഷണ ഘടകം
Fan nozzle,ഫാൻ നോസൽ
Fanske helix,ഫാൻസ്കെ ഹെലിക്സ്
Fast-lane,അതിവേഗ പാത
Fast pulley,വേഗത്തിലുള്ള പുള്ളി
Fat,കൊഴുപ്പ്
Fatigue,ക്ഷീണം
Fatigue strength,ക്ഷീണം ശക്തി
Fatigue test,ക്ഷീണ പരിശോധന
Fat oil,കൊഴുപ്പ് എണ്ണ
Fat spliltting process,കൊഴുപ്പ് വിഭജന പ്രക്രിയ
Fatty acid,ഫാറ്റി ആസിഡ്
Fault,തെറ്റ്
Fault analysis,തെറ്റ് വിശകലനം
Fatult detection,തകരാർ കണ്ടെത്തൽ
Fault deteciton scheme,തെറ്റ് കണ്ടെത്തൽ പദ്ധതി
Fault detection technique,തെറ്റ് കണ്ടെത്തൽ സാങ്കേതികത
Fault diagnosis,തെറ്റ് രോഗനിർണയം
Fault dictionary,തെറ്റ് നിഘണ്ടു
Fault path,തെറ്റായ പാത
Fault tree,വിള്ളൽ മരം
Fault tree analysis,തെറ്റായ വൃക്ഷ വിശകലനം
Fault tree event,തകരാർ മരം ഇവന്റ്
Fault tree reliabililty,തെറ്റായ വൃക്ഷത്തിന്റെ വിശ്വാസ്യത
Fault tree safety,തെറ്റായ വൃക്ഷത്തിന്റെ സുരക്ഷ
Fault tree symbol,തെറ്റ് വൃക്ഷ ചിഹ്നം
Fault tree validation,തെറ്റ് മരത്തിന്റെ മൂല്യനിർണ്ണയം
Feasibility,സാധ്യത
Feasibility survey,സാധ്യതാ സർവേ
Feasible direction,സാധ്യമായ ദിശ
Feasible direction method,സാധ്യമായ ദിശാ രീതി
Feasible solution,സാധ്യമായ പരിഹാരം
Feed,ഫീഡ്
Feedback,പ്രതികരണം
Feed back bellow,ഫീഡ് ബാക്ക് താഴെ
Feedback controller,ഫീഡ്ബാക്ക് കൺട്രോളർ
Feedback controller,ഫീഡ്ബാക്ക് കൺട്രോളർ
Feedback loop,ഫീഡ്ബാക്ക് ലൂപ്പ്
Feedback loop dynamics,ഫീഡ്ബാക്ക് ലൂപ്പ് ഡൈനാമിക്സ്
Feedback system,പ്രതികരണ സംവിധാനം
Feed check valve,ഫീഡ് ചെക്ക് വാൽവ്
Feed forward control,ഫീഡ് ഫോർവേഡ് നിയന്ത്രണം
Feedforward control limitation,ഫീഡ്‌ഫോർഡ് നിയന്ത്രണ പരിമിതി
Feed off,ഫീഡ് ഓഫ്
Feed plate,ഫീഡ് പ്ലേറ്റ്
Feed preparation unit,തീറ്റ തയ്യാറാക്കൽ യൂണിറ്റ്
Feed stock,ഫീഡ് സ്റ്റോക്ക്
Feed stream,ഫീഡ് സ്ട്രീം
Feed tray,തീറ്റ ട്രേ
Feed water,വെള്ളം കൊടുക്ക്
Feed water amount,തീറ്റ വെള്ളത്തിന്റെ അളവ്
Feed water deaeration,ഫീഡ് വാട്ടർ ഡീയറേഷൻ
Feed water qualilty standard,ഫീഡ് വെള്ളത്തിന്റെ ഗുണനിലവാര നിലവാരം
Feed water treatment,തീറ്റ ജല ചികിത്സ
Feldspar,ഫെൽഡ്സ്പാർ
Fenske equation,ഫെൻസ്കെ സമവാക്യം
Fenton's reagent,ഫെന്റന്റെ റിയാജന്റ്
Fermentation,അഴുകൽ
Fermentation industry,അഴുകൽ വ്യവസായം
Fermentation process,അഴുകൽ പ്രക്രിയ
Fermentation technology,അഴുകൽ സാങ്കേതികവിദ്യ
Fermentor,ഫെർമെന്റർ
Ferrite,ഫെറൈറ്റ്
Ferrocyanide process,ഫെറോസയനൈഡ് പ്രക്രിയ
Ferroelectric ceramics,ഫെറോ ഇലക്ട്രിക് സെറാമിക്സ്
Ferrographic technique,ഫെറോഗ്രാഫിക് ടെക്നിക്
Ferromagnetic ceramics,ഫെറോ മാഗ്നറ്റിക് സെറാമിക്സ്
Ferrous material,ഫെറസ് മെറ്റീരിയൽ
Ferrule,ഫെറൂൾ
Ferry model,ഫെറി മോഡൽ
Fertile material,ഫലഭൂയിഷ്ഠമായ മെറ്റീരിയൽ
Fertilization,ബീജസങ്കലനം
Fertilizer,വളം
Fertilizer industry,രാസവള വ്യവസായം
Fibonacci method,ഫിബൊനാച്ചി രീതി
Fibonacci search,ഫിബൊനാച്ചി തിരയൽ
Fibre board,ഫൈബർ ബോർഡ്
Fibre (fiber),ഫൈബർ (ഫൈബർ)
Fibre glass,ഫൈബർ ഗ്ലാസ്
Fibre length,ഫൈബർ നീളം
Fibre polymer,ഫൈബർ പോളിമർ
Fibre reactive dye,ഫൈബർ റിയാക്ടീവ് ഡൈ
Fibre saturation point,ഫൈബർ സാച്ചുറേഷൻ പോയിന്റ്
Fibre spinning,ഫൈബർ സ്പിന്നിംഗ്
Fibroin,ഫൈബ്രോയിൻ
Fibrous material,നാരുകളുള്ള മെറ്റീരിയൽ
Fick's law,ഫിക്കിന്റെ നിയമം
Fictitious compound,സാങ്കൽപ്പിക സംയുക്തം
Fictitious molecular weight,സാങ്കൽപ്പിക തന്മാത്രാ ഭാരം
Field and gathering mains,"ഫീൽഡ്, ശേഖരണ മെയിൻ"
Field assembly,ഫീൽഡ് അസംബ്ലി
Field specification,ഫീൽഡ് സ്പെസിഫിക്കേഷൻ
Field welding,ഫീൽഡ് വെൽഡിംഗ്
Field width,ഫീൽഡ് വീതി
Filament,ഫിലമെന്റ്
Filamentous organism,ഫിലമെന്റസ് ഓർഗാനിസം
Filament wound structure,ഫിലമെന്റ് മുറിവിന്റെ ഘടന
Filler,ഫില്ലർ
Filling density,പൂരിപ്പിക്കൽ സാന്ദ്രത
Filling the hole,ദ്വാരം നിറയ്ക്കുന്നു
Film,ഫിലിം
Film boiling,തിളയ്ക്കുന്ന ഫിലിം
Film coefficient,ഫിലിം ഗുണകം
Film conductance,സിനിമാ നടത്തിപ്പ്
Film diffusion controlled process,ഫിലിം ഡിഫ്യൂഷൻ നിയന്ത്രിത പ്രക്രിയ
Film resistance,സിനിമാ പ്രതിരോധം
Film temperature,ഫിലിം താപനില
Film theory,ചലച്ചിത്ര സിദ്ധാന്തം
Filmwise,ചലച്ചിത്രപരമായി
Filmwise condensation,ഫിലിംവൈസ് കണ്ടൻസേഷൻ
Filter,ഫിൽട്ടർ ചെയ്യുക
Filter aid,ഫിൽട്ടർ സഹായം
Filtered stock,ഫിൽട്ടർ ചെയ്ത സ്റ്റോക്ക്
Filtering,ഫിൽട്ടറിംഗ്
Filtering rate,ഫിൽട്ടറിംഗ് നിരക്ക്
Filter press,ഫിൽട്ടർ അമർത്തുക
Filter  press leaching,ഫിൽട്ടർ പ്രസ്സ് ലീച്ചിംഗ്
Filter regenerator,ഫിൽട്ടർ റീജനറേറ്റർ
Filtration,ഫിൽട്ടറേഷൻ
Filtration percolation,ഫിൽട്ടറേഷൻ പെർകോലേഷൻ
Fin,ഫിൻ
Final value problem,അന്തിമ മൂല്യ പ്രശ്നം
Final value theorem,അന്തിമ മൂല്യ സിദ്ധാന്തം
Financing cost,സാമ്പത്തിക ചെലവ്
Fin effectiveness,ഫിൻ ഫലപ്രാപ്തി
Fine nut,നല്ല പരിപ്പ്
Fine screw thread,നല്ല സ്ക്രൂ ത്രെഡ്
Fin exchanger,ഫിൻ എക്സ്ചേഞ്ചർ
Finger board,ഫിംഗർ ബോർഡ്
Finish,പൂർത്തിയാക്കുക
Finished surface,പൂർത്തിയായ ഉപരിതലം
Finite difference,പരിമിതമായ വ്യത്യാസം
Finite graph,പരിമിത ഗ്രാഫ്
Finned strip heater,ഫിൻഡ് സ്ട്രിപ്പ് ഹീറ്റർ
Finned tube exchanger,ഫിൻഡ് ട്യൂബ് എക്സ്ചേഞ്ചർ
Fire bomb,തീ ബോംബ്
Firebirck,ഫയർബിർക്ക്
Fire camp,ഫയർ ക്യാമ്പ്
Fireclay brick,ഫയർക്ലേ ഇഷ്ടിക
Fire damp,തീ ഈർപ്പം
Fire hazard,അഗ്നി അപകടം
Fire point,ഫയർ പോയിന്റ്
Fire protection,അഗ്നി സംരക്ഷണം
Fire proteciton system,അഗ്നി സംരക്ഷണ സംവിധാനം
Fire retardant,ഫയർ റിട്ടാർഡന്റ്
Fire tube boiler,ഫയർ ട്യൂബ് ബോയിലർ
Fire wall,അഗ്നി മതിൽ
Firing rate control,ഫയറിംഗ് നിരക്ക് നിയന്ത്രണം
First order distribution,ആദ്യ ഓർഡർ വിതരണം
First order lag,ആദ്യ ഓർഡർ കാലതാമസം
First order system,ആദ്യ ഓർഡർ സിസ്റ്റം
Fischer-Tropsch process,ഫിഷർ-ട്രോപ്ഷ് പ്രക്രിയ
Fischer-Tropsch synthesis,ഫിഷർ-ട്രോപ്ഷ് സിന്തസിസ്
Fish culture,മത്സ്യ സംസ്കാരം
Fishing,മത്സ്യബന്ധനം
Fish oil,മത്സ്യം എണ്ണ
Fish pond,മത്സ്യക്കുളം
Fish processing,മത്സ്യ സംസ്കരണം
Fissile material,വിള്ളൽ മെറ്റീരിയൽ
Fission,വിഘടനം
Fissionable material,വിഘടന വസ്തു
Fission product,വിഘടന ഉൽപ്പന്നം
Fission reaction,വിഘടന പ്രതികരണം
Fitting of a function,ഒരു ഫംഗ്ഷന്റെ ഫിറ്റിംഗ്
Fixative,ഫിക്സേറ്റീവ്
Fixed bed,നിശ്ചിത കിടക്ക
Fixed bed absorber,സ്ഥിരമായ ബെഡ് അബ്സോർബർ
Fixed bed hydroforming,ഫിക്സഡ് ബെഡ് ഹൈഡ്രോഫോർമിംഗ്
Fixed bed operation,സ്ഥിരമായ കിടക്ക പ്രവർത്തനം
Fixed bed operation,സ്ഥിരമായ കിടക്ക പ്രവർത്തനം
Fixed bed voidage,സ്ഥിരമായ കിടക്ക വൊയിഡേജ്
Fixed capital investiment,സ്ഥിര മൂലധന നിക്ഷേപം
Fixed carbon,സ്ഥിര കാർബൺ
Fixed charges,നിശ്ചിത നിരക്കുകൾ
Fixed cost,നിശ്ചിത ചെലവ്
Fixed gas,സ്ഥിര വാതകം
Fixed head heat exchanger,ഫിക്സഡ് ഹെഡ് ഹീറ്റ് എക്സ്ചേഞ്ചർ
Fixed hydrocarbon gas,സ്ഥിരമായ ഹൈഡ്രോകാർബൺ വാതകം
Fixed oil,സ്ഥിര എണ്ണ
Fixed orifice spud,ഫിക്സഡ് ഓറിഫിസ് സ്പഡ്
Fixed percentage method,നിശ്ചിത ശതമാനം രീതി
Fixed point,നിശ്ചിത പോയിന്റ്
Fixed tube heat exchanger,നിശ്ചിത ട്യൂബ് ചൂട് എക്സ്ചേഞ്ചർ
Fixed tube sheet exchanger,നിശ്ചിത ട്യൂബ് ഷീറ്റ് എക്സ്ചേഞ്ചർ
