Kannada,Malayalam
ಕೋಡೆಡ್ ಆಡಿಯೊ,കോഡ് ചെയ്ത ഓഡിയോ
ಕೋಡರ್,കോഡർ
ಕೋಡಿಂಗ್,കോഡിംഗ്
ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್ ತಂತ್ರ,കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത
ಕೋಡಿಂಗ್ ದೋಷ,കോഡിംഗ് പിശക്
ಕಪ್ಪರೆ,കോഡിംഗ് നിരക്ക്
ಕೋಡಿಂಗ್ ತಂತ್ರ,കോഡിംഗ് രീതി
ಗುಣಕ,ഗുണകര്മ്മം
ದಟ್ಟಣೆ,നിർബന്ധിത
ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್,യോജിച്ച മോഡുലേഷൻ
ಸುರುಳಿ,കോണം
ಸಹಯೋಗ,സഹപവര്ത്തനം
ಕುಸಿತ,തകര്ന്നടിയുക
ಸಂಗ್ರಾಹಕ,കളപ്പുര
ಸಂಗ್ರಾಹಕ,കളക്ടർ കറന്റ്
ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ,അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ
ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್,കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ
ಬಣ್ಣ,നിറം
ಬಣ್ಣ ವಿಶ್ಲೇಷಕ,കളർ അനലൈസർ
ಬಣ್ಣ ಸಮತೋಲನ,നിറം ബാലൻസ്
ಬಣ್ಣ ಬಡಿ,നിറം പൊട്ടിത്തെറി
ಬಣ್ಣ ಚಾರ್ಟ್,കളർ ചാർട്ട്
ಬಣ್ಣ ಸಂಯೋಜನೆ,വർണ്ണ കോമ്പിനേഷൻ
ಬಣ್ಣ ಸ್ಥಿರ,വർണ്ണ സ്ഥിരത
ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ),വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം)
ಬಣ್ಣ ಆಳ,നിറം ആഴം
ಬಣ್ಣಗಳ ಆಯಾಸ,കളർ ക്ഷീണം
ಬಣ್ಣ ಫಿಲ್ಟರ್,കളർ ഫിൽട്ടർ
ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್,കളർ കില്ലർ സർക്യൂട്ട്
ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್,കളർ കൈൻകോപ്പ്
ಬಣ್ಣ ಮಿಶ್ರಣ,കളർ മിക്സർ
ಬಣ್ಣ ಮಾದರಿ,വർണ്ണ പാറ്റേൺ
ಬಣ್ಣ ಗ್ರಹಿಕೆ,വർണ്ണ പെർസെപ്ഷൻ
ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ,കളർ പിക്ചർ സ്ക്രീൻ
ಬಣ್ಣ ಸ್ಥಳ,കളർ സ്പേസ്
ಬಣ್ಣ,കളർ സബ്കറിയർ
ಬಣ್ಣ ತಾಪಮಾನ,വർണ്ണ താപനില
ಬಣ್ಣ ಹರಡುವಿಕೆ,കളർ ട്രാൻസ്മിഷൻ
ಬಣ್ಣ ಕೊಳವೆ,കളർ ട്യൂബ്
ಬಣ್ಣ,നിറങ്ങൾ
ಬಣ್ಣರಹಿತ,നിറമില്ലാത്ത
ಸಂಯೋಜನೆ,സമ്മിശണം
ಸಂಯೋಜಕ,കോമ്പിനർ
ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ,സംയോജനം സംയോജിപ്പിക്കുന്നു
ದಹನ,ജ്വലിക്കുക
ಸ ೦ ಧಿಗೆ,ആജ്ഞാപിക്കുക
ಪ್ರಾರಂಭಿಸು,തുടങ്ങുന്നതിനു
ವಾಣಿಜ್ಯ ಪ್ರಸಾರ,വാണിജ്യ പ്രക്ഷേപണം
ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ,വാണിജ്യ ടെലിവിഷൻ
ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್,സാധാരണ കളക്ടർ സർക്യൂട്ട്
ಸಂವಹನ,വാര്ത്താവിനിമയം
ಸಂವಹನ ಉಪಗ್ರಹ,ആശയവിനിമയ ഉപഗ്രഹം
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ),കോംപാക്റ്റ് ഡിസ്ക് (സിഡി)
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್,കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ
ಗಡಿ,വേലക്കാരന്
ಸಂಕೋಚನ,സൃഷ്ടിച്ച്
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,അനുയോജ്യത
ಹೊಂದಬಲ್ಲ,അനുഗുണമായ
ಕೊಲೆಗಡುಕ,കംപൈലർ
ಪೂರ್ಯ,പൂരകൻ
ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್,പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ
ಸಂಕೀರ್ಣ ಅಲೆ,സങ്കീർണ്ണമായ വേവ്
ಅಂಶ,ഘടകം
ಸಂಯೋಜಿತ,സംയോജിത
ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್,സംയോജിത സർക്യൂട്ട്
ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್,സംയോജിത ഡിജിറ്റൽ
ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ,സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ
ಸಂಯೋಜಿತ ಸಂಕೇತ,സംയോജിത സിഗ്നൽ
ಸಂಯೋಜಿತ ವೀಡಿಯೊ,സംയോജിത വീഡിയോ
ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ,സംയോജിത വീഡിയോ സിഗ്നൽ
ಸಂಯೋಜನೆ,രചന
ಸಂಕುಚಿತ ಡೇಟಾ,കംപ്രസ്സുചെയ്ത ഡാറ്റ
ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ,കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
ಸಂಕುಚಿತ ವೀಡಿಯೊ,കംപ്രസ്സുചെയ്ത വീഡിയോ
ಸಂಕೋಚನ,കംപ്രഷൻ
ಸಂಕೋಚನ ಕಲಾಕೃತಿ,കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്
ಸಂಕೋಚನ ಅಪಾಯ,കംപ്രഷൻ അപകടം
ಸಂಕೋಚನ ತಂತ್ರ,കംപ്രഷൻ രീതി
ಜೋಪಾನದವ,കംപ്രർ
ಲೆಕ್ಕಾಚಾರ,കണക്കുകൂട്ടുക
ಕಂಪ್ಯೂಟರ್,കന്വൂട്ടര്
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,കോൺകീവ് ലെൻസ്
ಕನ್ನಡಿ,കോൺകീവ് മിറർ
ಮರೆತುಹೋಗುವುದು,ഒളിച്ചുഴ ലഭിക്കല്
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,ഏകാഗ്രത
ಏಕಾಗ್ರತೆ,ഏകാഗത
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,ഏകാഗത ലെൻസ്
ಘನವಸ್ತಮೀನ,കണ്ടൻസർ മൈക്രോഫോൺ
ಸಮತೋಲನದ ಸ್ಥಿತಿ,സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,ആവർത്തനം
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,ചണംകരണം
ವಾಹಕತೆ,ചാരന്വിറ്റി
ವಾಹಕಕ,മേല്നോട്ടക്കാരി
ಸಂರಚನೆ,കോൺഫിഗറേഷൻ
ಸಂಪರ್ಕ,കൂട്ടുകെട്ട്
ಸಂಪರ್ಕೀಕರಣ,കണക്റ്റിവിറ്റി
ಸಂಪರ್ಕ,കണക്റ്റർ
ಸ್ಥಿರತೆ,സ്ഥിരത
ಸ್ಥಿರವಾಗಿ,സ്ഥിരമായി
ಗಡಿ,കൺസോൾ
ನಿರಂತರ,സ്ഥിരമായ
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,സ്ഥിരമായ വ്യാപ്തി
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,മൈക്രോഫോൺ ബന്ധപ്പെടുക
ಕಂಟೇನರ್ ಸ್ವರೂಪ,കണ്ടെയ്നർ ഫോർമാറ്റ്
ಮಾಲಿನ್ಯ,മലിനമാക്കല്
ಕಲೆ,സന്തുഷ്ടമായ
ನೆಮ್ಮದಿಯ,തുടർച്ചനാൽ
ನಿರಂತರತೆ,തുടർച്ച
ನಿರಂತರ ಬೂತ್,തുടർച്ച ബൂത്ത്
ನಿರಂತರ ಗುಬ್ಬಿ,തുടർച്ച നോബ്
ನಿರಂತರ,ഇടതടവില്ലാതെ
ನಿರಂತರ ಚಾಪ,തുടർച്ചയായ ആർക്ക്
ನಿರಂತರ ಅಲೆ,തുടർച്ചയായ തരംഗം
ಬಾಹ್ಯರೇಖೆ,കോണ്ടൂർ ലൈൻ
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,കോണ്ടൂർ പ്ലാൻ
ಒಪ್ಪಂದ,ഉടന്വടി
ದೂಷಣೆ,സങ്കോചനം
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,ദൃശ്യതീവ്രത അനുപാതം
ನಿಯಂತ್ರಣ ವಿವರಣೆ,നിയന്ത്രണ സർക്യൂട്ട്
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,നിയന്ത്രണ ഗ്രിഡ്
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,നിയന്ത്രണ രേഖ
ನಿಯಂತ್ರಣಫಲಕ,നിയന്ത്രണ പാനൽ
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,നിയന്ത്രണ മുറി
ನಿಯಂತ್ರಣ ಮೇಜು,നിയന്ത്രണ പട്ടിക
ನಿಯಂತ್ರಣ ಗೋಪುರ,നിയന്ത്രണ ഗോപുരം
ನಿಯಂತ್ರಕ,കണ്ട്രോളർ
ಒಮ್ಮುಖವಾಗುವಿಕೆ,ഒത്തുപണി
ಒಮ್ಮುಖ ಮಸೂರ,മൊത്തത്തിലുള്ള ലെൻസ്
ವರ್ಗಾಯಿಸುವವನು,കവർത്തനമാർഗ്ഗം
ಪೀನ ಮಸೂರ,കൺവെക്സ് ലെൻസ്
ಕಣ್ಗಾವಲು,സാരമക്ഷമമായ
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,പരിമിതി കോഡ് ചെയ്തു
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,പരിണാമപരമായ പരസ്പരബന്ധം
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,പരിണാമപരമായ സംക്രമണ
ಕುಕೀ,കുക്കി
ಕನ್ನಡಿಯ,കുക്കിതാവ്
ನಿಷೇಧಕ,കോപാസസ്സർ
ಹಗ್ಗ,ചരട്
ಕರೋನ,കൊറോണ
ಕರೋನ,കൊറോണ ഡിസ്ചാർജ്
ಪರಸ್ಪರ,പരസ്പരബന്ധം
ಕಾಸಿನ್ ಘಟಕ,കോസിൻ ഘടകം
ಕಾಸಿನ್ ತರಂಗ,കോസിൻ തരംഗം
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,കോസ്മിക് ശബ്ദം
ಪ್ರತಿಕೂಲತೆ,കൗണ്ടര്
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,എതിർ ഘടികാരദിശയിൽ
ಕಪಾಟು,കപ്ലർ
ಜೋಡಣೆ,കപ്ലിംഗ്
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,കപ്ലിംഗ് കണ്ടൻസർ
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,കപ്ലിംഗ് നെറ്റ്വർക്ക്
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,Conpling പ്രതിരോധം
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,കോവാലന്റ് ബോണ്ട്
ವ್ಯಾಪ್ತಿ,കവറേജ്
ಅಪಘಾತ,തകര്ച്ച
ವಿಮರ್ಶಕರ ತಂಡ,ഗുരുതരമായ ബാൻഡ്
ವಿಮರ್ಶೆ,ഗുരുതരമായ അവസ്ഥ
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,ഗുരുതരമായ കപ്ലിംഗ്
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,ഗുരുതരമായ ആവൃത്തി
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,ഗുരുതരമായ പാരാമീറ്റർ
ಮೊಸಳೆ ಕ್ಲಿಪ್,മുതല ക്ലിപ്പ്
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,ക്രോസ് മങ്ങൽ
ಅಡ್ಡಕತ್ತು,ക്രോസ് മോഡുലേഷൻ
ಅಡ್ಡ ಮಾತುಕತೆ,ക്രോസ് ടോക്ക്
ಅಡ್ಡನಡು,ക്രോസ്ഫേഡ്
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,ക്രിപ്റ്റോഗ്രഫി
ಸ್ಫಟಿಕ,സ്ഫടികം
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,ക്രിസ്റ്റൽ ഫിൽട്ടർ
ಸೂಚನೆ,ശീതം
ಕ್ಯೂ ಗುರುತುಗಳು,ക്യൂ മാർക്ക്
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം
ಪ್ರಸ್ತುತ,നിലവിലെ ഡ്രെയിൻ
ಪ್ರಸ್ತುತ ಮೀಟರ್,നിലവിലെ മീറ്റർ
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,നിലവിലെ ട്രാൻസ്ഫോർമർ
ಕರ್ಸರ್,കഴ്സർ
ಉರುಳು,വളവ്
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,ആവൃത്തി മുറിക്കുക
ಕಟ್ಟುವವನು,മുറിവ്
ಸೈಬರ್ ಕೆಫೆ,സൈബർ കഫേ
ಸೈಬರ್ ಭದ್ರತೆ,സൈബർ സുരക്ഷ
ಸೈಬರ್ ಜಾಗ,സൈബർ സ്ഥലം
ಚಕ್ರ,ആവൃത്തി
ಆವರ್ತಕ,ചാക്രിക
ಡಿಸಿ. ಅಂಶ,D.C. ഘടകം
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,D.C. പ്ലേറ്റ് വൈദ്യുതി
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,D.C. പുനസ്ഥാപിക്കൽ
ಡಯೋಡೆ,ഡാംപ്പർ ഡയോഡ്
ತೇವಗೊಳಿಸುವ,നനഞ്ഞ
ಕತ್ತಲೆ,ഇരുണ്ട
ದತ್ತ,ഡാറ്റ
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്
ದತ್ತಾಂಶ ಸಂಕೋಚನ,ഡാറ്റ കംപ്രഷൻ
ದತ್ತಾಂಶ ಕೊರೆಯುವ,ഡാറ്റ ഡ്രില്ലിംഗ്
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,ഡാറ്റ എൻക്രിപ്ഷൻ
ದತ್ತಾಂಶಗಳು,ഡാറ്റ ഫയൽ
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,ഡാറ്റ കൈകാര്യം ചെയ്യൽ
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,ഡാറ്റ ഖനനം
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,ഡാറ്റ പ്രോസസ്സിംഗ്
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,ഡാറ്റ പ്രോസസ്സ്
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം
ದತ್ತಾಂಶ ಸೇವೆ,ഡാറ്റ സേവനം
ಮಾಹಿತಿಯ ಕಾಗದ,ഡാറ്റ ഷീറ്റ്
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,ഡാറ്റ സംഭരണം
ದತ್ತಾಂಶಗಳು,ഡാറ്റ സ്ട്രീം
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,ഡാറ്റ പരിവർത്തനം
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ഡാറ്റ ട്രാൻസ്മിഷൻ
ದತ್ತಸಂಚಯ,ഡാറ്റാബേസ്
ದತ್ತಸೇಂದ್ರಿ,അപകീർത്തികരമായ
ದಟ್ಗ್ರಾಮ್,ഡാറ്റാഗ്രാം
ಡಿಬಿ ಮೀಟರ್,ഡിബി മീറ്റർ
ಭೀಕರ ಗಾಳಿ,ചത്ത വായു
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്
ಜಡ ಸ್ಥಾನ,ചത്ത സ്ഥലം
ಅಸ್ತವ್ಯಸ್ತತೆ,ഡെഡ്ലോക്ക്
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,ഡീബഗ് പ്രോഗ്രാം
ಡೀಗಗ್ ಮಾಡುವುದು,ഡീബഗ്ഗിംഗ്
ಧ್ವನಿಯ ಕೊಳೆತ,ശബ്ദത്തിന്റെ ക്ഷയം
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),ഡെസിബെൽ (ഡിബി)
ದಶಮಾನ,ദശാംശ
ದಶಮಾಂಶ ಸಂಕೇತ,ദശാംശ കോഡ്
ದಶಮಾಂಶ ಅಂಕಿಯ,ദശാംശ അക്ക
ಅರ್ಥಚಕರ್ಯ,അനുശാസിക്കുന്നു
ಡಿಕೋಡರ್,അചഞ്ചര്
ಡಿಕೋಡಿಂಗ್,ഡീകോഡിംഗ്
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു
ತಗ್ಗಿಸು,വികൃതമായ
ಡಕ್ಯುಲಿಂಗ,തളർത്തുക
ಸರ್ಕ್ಯೂಟ್,സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,നെറ്റ്വർക്ക് തീരുമാനിക്കുക
ನಿರ್ಣಾಯಕತೆ,ഡീക്രിപ്ഷൻ
ಸಮರ್ಪಿತ ಸಾಲು,സമർപ്പിതരേഖ
ಕಬ್ಬಿಣದ,ഡി-എംബഡിംഗ്
ಒತ್ತು,ഡി-is ന്നൽ
ಗಡಿಬಿಡಿ,കുറ്റം
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,ഗുണനിലവാരത്തിൽ തകരാറ്
ದೋಷಯುಕ್ತ,കുറവുള്ള
ದೋಷಯುಕ್ತ ಘಟಕ,വികലമായ യൂണിറ്റ്
ವಿವರಣೆ,നിര്വചനം
ತಿರುಗುವಿಕೆ,വ്യതിചലനം
ವಿರೂಪ,അവശമനം
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,വഞ്ചന
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,ഡി-ഗെയ്സിംഗ് കോയിൽ
ಪದ,ഡിഗ്രി
ಅಂತರ್ವರ್ಧಕ,ഡി-ഇന്റർലീവ്
ವಿಳಂಬ ರೇಖೆ,കാലതാമസം
ವಿಳಂಬ ಸಮಯ,കാലതാമസം
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,ഫ്രെയിം മെമ്മറി വൈകി
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,സ്കാനിംഗ് വൈകി
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,സമന്വയ സിഗ്നൽ വൈകി
ವಿತರಣೆ,പസവം
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,ഡെലിവറി സംവിധാനം
ಅಪಹರಣ,പൊളിക്കുക
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,ഡിമോഡലേറ്റർ കാർഡ്
ಕಸಾಯಿಖಾನೆ,ലംതിപ്റ്റൻ
ಕ್ಷೇತ್ರದ ಆಳ,ഫീൽഡിന്റെ ആഴം
ಅವರೋಹಣ,അവരോഹണം
ವಿನ್ಯಾಸ ವಿವರಣೆ,ഡിസൈൻ സവിശേഷത
ಮೇಜಿನ,ഡെസ്ക്ടോപ്പ്
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,ഡിറ്റക്ടർ .ട്ട്പുട്ട്
ವಿಚಲನ,വതിചലനം
ಸಾಧನ,ഉപായം
ಸಾಧನ ಚಾಲಕ,ഉപകരണ ഡ്രൈവർ
ರೋಗ,ഡയഗ്നോസ്റ്റിക്സ്
ರೇಖಾಚಿತ್ರ,രേഖാലേഖം
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,ഡയലോഗ് ട്രാക്ക്
ವ್ಯಾಸದ ಕ್ರಮ,വ്യാജ മോഡ്
ವಜ್ರದ ಸ್ಟೈಲಸ್,ഡയമണ്ട് സ്റ്റൈലസ്
ವೇಷಭೂಷಣ,ഡയഫ്രം
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,ഡിക്കോട്ടിക് ലിസണിംഗ്
ಅಂಧನ,ഡീലക്റ്റിക്
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,ഡീലക്ട്രിക് നഷ്ടം
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,വ്യത്യാസ ആവൃത്തി
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,വ്യത്യാസ സ്വരം
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
ಸಂಧಿಸುವಿಕೆ,ഡിഫ്രാക്ഷൻ
ಹರಡುವವನು,ഡിഫ്യൂസർ
ಅಂಕ,അക്കം
ಒಂದು ಬಗೆಯ,ഡിജിറ്റൽ
ಅಂಕಿ,ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്
ಡಿಪಾರ್ಟಿ,ഡിജിറ്റൽ ഓഡിയോ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,ഡിജിറ്റൽ ക്യാമറ
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ಅಂಕಿ,ഡിജിറ്റൽ ഡാറ്റ
ಅಂಕಿ ಸಂಪಾದನೆ,ഡിജിറ്റൽ എഡിറ്റിംഗ്
ಡಿಫೀಟರ್,ഡിജിറ്റൽ എക്സൈറ്റർ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ഡിജിറ്റൽ ഫിൽട്ടർ
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,ഡിജിറ്റൽ പൈതൃകം
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,ഡിജിറ്റൽ ഇമേജ്
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,ഡിജിറ്റൽ ലൈബ്രറി
ಅಂಕಿ ಮಾಪಕ,ഡിജിറ്റൽ മീറ്റർ
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,ഡിജിറ്റൽ മോഡുലേഷൻ
ಡಿಫೀಸು,ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്
ಅಂಕಿ,ഡിജിറ്റൽ നെറ്റ്വർക്ക്
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,ഡിജിറ്റൽ .ട്ട്പുട്ട്
ಡಿಫೀಸು,ഡിജിറ്റൽ പ്ലേബാക്ക്
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം)
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,ഡിജിറ്റൽ വിപ്ലവം
ಡಿಫಾರ್ಮ್,ഡിജിറ്റൽ സിഗ്നൽ
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ),ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP)
ಡಿಜಿಟಲ್ ಸಹಿ,ഡിജിറ്റൽ ഒപ്പ്
