Kannada,Odiya
"ಕ್ಯಾಪ್ಸುಲ್, ಕ್ಯಾಪ್ಸುಲ್, ಕ್ಯಾಪ್ಸುಲ್","କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ |"
ಸೆರೆಹಿಡಿಯಿರಿ,ଧରିବା
ಕಾರ್ಬನ್ 14 ವೇಳಾಪಟ್ಟಿ,କାର୍ବନ 14 ଯୋଜନା
"ಪ್ರಧಾನ ಬಿಂದು, ಕಾರ್ಡಿನಲ್ ಸಂಖ್ಯೆ, ಎಣಿಕೆ ಸಂಖ್ಯೆ","ପ୍ରାଇମ୍ ପଏଣ୍ଟ, କାର୍ଡିନାଲ୍ ନମ୍ବର, ଗଣନା ସଂଖ୍ୟା |"
ಕಾರ್ನೊ ಪ್ರಮೇಯ,କାର୍ନୋ ଥିଓରେମ୍ |
ವಾಹಕ,ବାହକ
ಕಾರ್ಟೇಶಿಯನ್ ಅಕ್ಷ,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
ಕಾರ್ಟ್ರಿಡ್ಜ್,କାର୍ଟ୍ରିଜ୍
"ಸೋಪಾನಿ (ವಿ.), ಸೋಪಾನಿಪತ್ (ಸಂ)","ସୋପାନି (ଭି।), ସୋପାନିପାଟ (ଏଡି।)"
ಪ್ರೇರಿತ,ଅନୁପ୍ରାଣିତ
"ದುರಂತ, ವಿಪತ್ತು","ବିପର୍ଯ୍ୟୟ, ବିପର୍ଯ୍ୟୟ |"
ಲಿಮಿಟರ್ ಡಯೋಡ್,ସୀମିତ ଡାୟୋଡ୍ |
"ಆರ್ಥೋಮೀಟರ್, ಕ್ಯಾಥೆಟೋಮೀಟರ್","ଅର୍ଥୋମିଟର, କ୍ୟାଥେଟୋମିଟର |"
ಕ್ಯಾಥೆಟ್ರಾನ್,କ୍ୟାଥେଟ୍ରନ୍ |
ಕ್ಯಾಥೋಡ್,କ୍ୟାଥୋଡ୍ |
ಕ್ಯಾಟಯಾನ್,କେସନ୍
ಬೆಳಕಿನ ಪುಟ,ହାଲୁକା ପୃଷ୍ଠା |
ಕೋಟರ್,କୋଟୋର |
"ಮಾರ್ಜಿನಲ್, ಕವರ್, ಛೇದನ, ಅತ್ಯಧಿಕ ಸಂಖ್ಯೆ, ಕವರ್","ମାର୍ଜିନାଲ୍, କଭର୍, ଛକ, ସର୍ବୋଚ୍ଚ ସଂଖ୍ୟା, କଭର୍ |"
ಆಕಾಶ,ସ୍ୱର୍ଗୀୟ
ಕೋಶ-ಸ್ಥಿರ,କକ୍ଷ-ସ୍ଥିର |
ಸಿಮೆಂಟೆಡ್ ಲೆನ್ಸ್,ସିମେଣ୍ଟେଡ୍ ଲେନ୍ସ |
ಗಮನ,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
ಸೆಂಟಿಗ್ರೇಡ್,ସେଣ୍ଟିଗ୍ରେଡ୍ |
ಸೆಂಟಿಮೀಟರ್,ସେଣ୍ଟିମିଟର |
ಸೆಂಟಿಮೀಟರ್-ಗ್ರಾಂ-ಎರಡನೆಯ ವಿಧಾನ,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"ಕೇಂದ್ರ, ಕೇಂದ್ರ","କେନ୍ଦ୍ରୀୟ, କେନ୍ଦ୍ରୀୟ"
ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
ಕೇಂದ್ರ,କେନ୍ଦ୍ର
ಜೋಡಣೆ ಕೇಂದ್ರ,ଶ୍ରେଣୀବଦ୍ଧ କେନ୍ଦ୍ର |
ಮಧ್ಯಮ ಕಿರಣ,ମଧ୍ୟମ କିରଣ
ಕೇಂದ್ರಾಭಿಮುಖ,ସେଣ୍ଟ୍ରିପେଟାଲ୍ |
ನ್ಯೂಕ್ಲಿಯಸ್,ନ୍ୟୁକ୍ଲିୟସ୍
ಸೆರಾಮಿಕ್,ସିରାମିକ୍ |
ಸಿ. ಗ್ರಾಂ. ಇಂದ ವಿಧಾನ,ଗ। ଗ୍ରାମ ଠାରୁ ପଦ୍ଧତି
ಸರಣಿ ಕೊಳೆತ,କ୍ରମିକ କ୍ଷୟ |
"ಕೋಶ, ಕೊಠಡಿ, ಕೊಠಡಿ","କକ୍ଷ, କୋଠରୀ, କୋଠରୀ |"
"ಅವಕಾಶ, ಅವಕಾಶ, ಅವಕಾಶ","ସୁଯୋଗ, ସୁଯୋଗ, ସୁଯୋଗ |"
ವೇರಿಯಬಲ್,ଭେରିଏବଲ୍
"ಚಾನಲ್, ಚಾನಲ್, ಚಾನಲ್, ಜಲಮಾರ್ಗ","ଚ୍ୟାନେଲ, ଚ୍ୟାନେଲ, ଚ୍ୟାନେଲ, ଜଳପଥ |"
"ಚಾನೆಲೈಸೇಶನ್, ಚಾನೆಲೈಸೇಶನ್","ଚ୍ୟାନେଲାଇଜେସନ୍, ଚ୍ୟାନେଲାଇଜେସନ୍ |"
"ಅವ್ಯವಸ್ಥೆ, ಅಸ್ವಸ್ಥತೆ","ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |"
"ಪಾತ್ರ, ಪಾತ್ರ, ಪಾತ್ರ","ଚରିତ୍ର, ଚରିତ୍ର, ଚରିତ୍ର"
"ವಿಶಿಷ್ಟ, ವಿಶಿಷ್ಟ, ವಿಶಿಷ್ಟ, ಸಂಪೂರ್ಣ, ವಿಶಿಷ್ಟ","ବ character ଶିଷ୍ଟ୍ୟ, ବ istic ଶିଷ୍ଟ୍ୟ, ବ character ଶିଷ୍ଟ୍ୟ, ସମ୍ପୂର୍ଣ୍ଣ, ବ istic ଶିଷ୍ଟ୍ୟ |"
"ಚಾರ್ಜ್, ಚಾರ್ಜ್, ಚಾರ್ಜ್, ಚಾರ್ಜ್","ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ"
ಚಾರ್ಜರ್,ଚାର୍ଜର
ತುಂಬು,ପୁରଣ କର
ಚಾರ್ಲ್ಸ್ ಕಾನೂನು,ଚାର୍ଲସ୍ ନିୟମ |
"ಚಾರ್ಟ್, ಚಾರ್ಟ್","ଚାର୍ଟ, ଚାର୍ଟ"
ಅನುಸರಿಸು,ଅନୁସରଣ
"ಹೊರಠಾಣೆ, ಚಾಸಿಸ್","ଆଉଟପୋଷ୍ଟ, ଖାସ୍ |"
"ಪರೀಕ್ಷೆ, ಪರೀಕ್ಷೆ","ପରୀକ୍ଷା, ପରୀକ୍ଷା"
ರಾಸಾಯನಿಕ,ରାସାୟନିକ
ಕೆಮಿಲುಮಿನಿಸೆನ್ಸ್,କେମିଲୁମାଇନ୍ସେନ୍ସ |
"ಸಿಪ್ಪೆಗಳು, ಚಿಪ್ಸ್, ಚಿಪ್ಸ್","ସେଭିଙ୍ଗ୍, ଚିପ୍ସ, ଚିପ୍ସ |"
ಯಾವುದೇ ವರ್ಗ ಪರೀಕ್ಷೆ,କ୍ଲାସ୍ ପରୀକ୍ଷା ନାହିଁ |
"ಉಸಿರುಗಟ್ಟಿಸುವುದು (ದೋಷ), ಉಸಿರುಗಟ್ಟಿಸುವುದು","ଚକ୍କର (ତ୍ରୁଟି), ଚକ୍କର |"
ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಗುಂಪು ಸಂಗೀತ,ଗୋଷ୍ଠୀ ସଂଗୀତ |
ವರ್ಣೀಯ,କ୍ରୋମାଟିକ୍ |
ಪಿಗ್ಮೆಂಟೇಶನ್,pigmentation
ಪಿಗ್ಮೆಂಟೇಶನ್,pigmentation
ಪಿಗ್ಮೆಂಟೇಶನ್,pigmentation
ವರ್ಣರೇಖನ,କ୍ରୋମାଟୋଗ୍ରାମ୍ |
"ವರ್ಣಮಾಪಕ, ವರ್ಣಮಾಪಕ","କଲର୍ମିଟର, କ୍ରୋମୋମିଟର |"
ಕ್ರೋಮೋಫೋರ್,କ୍ରୋମୋଫୋର |
"ವರ್ಣಗೋಳ, ವರ್ಣಗೋಳ","କ୍ରୋମୋସଫର, କ୍ରୋମୋସଫର"
"ಕ್ರೋನೋಗ್ರಾಫ್, ಕ್ರೋನೋಗ್ರಾಫ್, ಕ್ರೋನೋಗ್ರಾಫ್","କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍ |"
ಕಾಲಮಾಪಕ,କ୍ରୋନୋମିଟର
"ಚಲನಚಿತ್ರಗಳು, ಚಲನಚಿತ್ರಗಳು","ଚଳଚ୍ଚିତ୍ର, ଚଳଚ୍ଚିତ୍ର"
ಸಿನಿಮಾಟೋಗ್ರಫಿ,ସିନେମାଟୋଗ୍ରାଫି |
"ಶೂನ್ಯ, ಸೈಫರ್","ଶୂନ, ସାଇଫର୍"
ಮರುಕಳಿಸುವಿಕೆ,ପୁନରାବୃତ୍ତି
ಸರ್ಕ್ಯೂಟ್,ସର୍କିଟ
ಸರ್ಕ್ಯೂಟ್ರಿ,ସର୍କିଟରୀ
"ವೃತ್ತಾಕಾರದ, ವೃತ್ತಾಕಾರದ","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର |"
ಪರಿಚಲನೆ ಮಾಡುತ್ತಿದೆ,ପ୍ରଚାର
"ಪರಿಚಲನೆ, ಪರಿಚಲನೆ","ପ୍ରଚାର, ପ୍ରଚାର"
ಪರಿಚಲನೆಗಾರ,ସର୍କୁଲାର
ಸುತ್ತಳತೆಯ,ପରିଧି
ಪರಮಾಣು ಎಲೆಕ್ಟ್ರಾನ್,ଆଣବିକ ଇଲେକ୍ଟ୍ରନ୍ |
ಪರಿಭು ಉಪಗ್ರಹ,paribhu ଉପଗ୍ରହ |
ನಾಗರಿಕ ಆವರ್ತನ ಬ್ಯಾಂಡ್,ନାଗରିକ ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |
"ಉಡುಪು, ಆಕ್ಯುಪೆನ್ಸಿ","ଭଣ୍ଡାର, ସ୍ଥାନ"
ಕರಾರುಪತ್ರ,ବନ୍ଧନ
ಕ್ಲೆಪೈರಾನ್ ಸಮೀಕರಣ,କ୍ଲିପେରନ୍ ସମୀକରଣ |
"ಕ್ಲಾಸಿಕ್, ಕ್ಲಾಸಿಕ್, ಕ್ಲಾಸಿಕ್","କ୍ଲାସିକ୍, କ୍ଲାସିକ୍, କ୍ଲାସିକ୍ |"
"ಮಧ್ಯಂತರ, ತೆಗೆಯುವಿಕೆ (adj.)","ବ୍ୟବଧାନ, ଅପସାରଣ (adj।)"
ಸೀಳು,ଖଣ୍ଡ ଖଣ୍ଡ
ಹವಾಮಾನ,ଜଳବାୟୁ
ಆರೋಹಣ,ଆରୋହଣ
"ಪೈರೋಮೀಟರ್, ವೈದ್ಯಕೀಯ ಥರ್ಮಾಮೀಟರ್","ପାଇରୋମିଟର, ମେଡିକାଲ୍ ଥର୍ମୋମିଟର |"
ಗಡಿಯಾರ ವೋಲ್ಟೇಜ್,ଘଣ୍ଟା ଭୋଲଟେଜ୍ |
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ଘଣ୍ଟା ବୁଲାଇ |
ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್,ବନ୍ଦ ସର୍କିଟ |
ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
"ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ","ଜୋରରେ ପ୍ୟାକ୍, ଜୋରରେ ପ୍ୟାକ୍ |"
ಚೆನ್ನಾಗಿ ಪ್ಯಾಕೇಜ್ ಮಾಡಿದ ರಚನೆ,ଭଲ ପ୍ୟାକେଜ୍ ଗଠନ |
ಹತ್ತಿರದ ವಿಧಾನ,ନିକଟତମ ଉପାୟ |
ಇತ್ತೀಚಿನ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ,ସର୍ବଶେଷ ପ୍ୟାକ୍ ହୋଇଛି |
ನಿಕಟ ನೋಟ,ଘନିଷ୍ଠ ଦୃଶ୍ୟ |
"ಮೋಡಗಳು, ಮೋಡಗಳು, ಮಸುಕು, ಕಲೆಗಳು","ମେଘ, ମେଘ, ଅସ୍ପଷ୍ଟ, ଦାଗ |"
ಗುಂಪನ್ನು,ଗୁଣ୍ଡ |
"ಒರಟಾದ, ಒರಟಾದ, ಕಚ್ಚಾ, ಕೆಳದರ್ಜೆಯ, ಸಂಸ್ಕರಿಸದ","କଠିନ, କଠିନ, ଅଶୋଧିତ, ଅବ୍ୟବହୃତ, ଅପରିଷ୍କୃତ |"
ಮ್ಯಾಕ್ರೋ ಸ್ಫಟಿಕದಂತಹ,ମାକ୍ରୋ ସ୍ଫଟିକ୍ |
"ಕರಾವಳಿ, ಟಾರ್ಗೆಟ್ ಹೌಸ್ (ರಾಡಾರ್)","ତଟ, ଟାର୍ଗେଟ୍ ହାଉସ୍ (ରାଡାର)"
"ಕವರ್, ಕೋಟ್, ಕೋಟ್, ಲೇಪನ","ଆବରଣ, କୋଟ, କୋଟ, ଆବରଣ |"
"ಲೇಪನ, ಲೇಪನ, ಲೇಪನ","ଆବରଣ, ଆବରଣ, ଆବରଣ |"
ಕೋಕ್ಸ್,coax
"ಕೋಡ್, ಸೈನ್, ಕೋಡ್, ಕೋಡ್, ಕೋಡ್","କୋଡ୍, ଚିହ୍ନ, କୋଡ୍, କୋଡ୍, କୋଡ୍ |"
ಕೋಡ್ ಮಾಡಲಾಗಿದೆ,କୋଡ୍ ହୋଇଛି
ಕೋಡಿಂಗ್ ನಾಡಿ,କୋଡିଂ ପଲ୍ସ |
ಗುಣಾಂಕ,ଗୁଣବତ୍ତା
ಸಂಯಮ,ସଂଯମତା |
ರಹಸ್ಯ,ସସପେନ୍ସ
"ಬಾಂಧವ್ಯ, ಬಾಂಧವ್ಯ","ଅନୁବନ୍ଧ, ଅନୁବନ୍ଧ"
"ಸಂಯೋಜಿತ, ಲಗತ್ತಿಸಲಾಗಿದೆ","ଅନୁବନ୍ଧିତ, ସଂଲଗ୍ନ"
ಒಗ್ಗಟ್ಟು,ମିଳନ
ಸಂಸಂಜಿ,sansanji
ಜಾತಕ,ରାଶିଫଳ
ಸುರುಳಿಯಾಕಾರದ,କୁଣ୍ଡେଇ
"ಸುರುಳಿ, ಸುರುಳಿ ಕಟ್ಟಡ, ಸುರುಳಿ","କୋଇଲିଂ, କୋଇଲ୍ ବିଲଡିଂ, କୋଇଲିଂ |"
ಫ್ಲಾಟ್,ଫ୍ଲାଟ
ಶೀತ,ଥଣ୍ଡା
ಕಡಿಮೆ ತಾಪಮಾನದ ಹೊರಸೂಸುವಿಕೆ,ନିମ୍ନ ତାପମାତ୍ରା ନିର୍ଗମନ |
ಸಬ್ಥರ್ಮಲ್ ನ್ಯೂಟ್ರಾನ್ಗಳು,ସବଥରମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ |
ಡೆಸಿಮೇಶನ್,କ୍ଷୟ
"ಮೇಲಾಧಾರ, ಶಾಖೆ, ಶಾಖೆ","ବନ୍ଧକ, ଶାଖା, ଶାଖା |"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","ସଂଯୋଜକ, ସଂଯୋଜକ, କଲେକ୍ଟର |"
ಸಂಗ್ರಹಣೆ,ସଂଗ୍ରହ
"ಸಾಮೂಹಿಕ, ಜನಸಂಖ್ಯೆ","ସାମୂହିକ, ଜନସଂଖ୍ୟା"
"ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ","ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
ಘರ್ಷಣೆ ಕಣ,କଣିକା ଧକ୍କା |
ಸಮಾನಾಂತರ,ସମାନ୍ତରାଳ |
"ಸಮಾನಾಂತರ, ಏಕಮುಖ","ସମାନ୍ତରାଳ, ଏକପାଖିଆ |"
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,ସମାନ୍ତରାଳ
ಜೋಡಣೆ,ଶ୍ରେଣୀବଦ୍ଧତା |
ಜೋಡಣೆ,ଶ୍ରେଣୀବଦ୍ଧତା |
"ಘರ್ಷಣೆ, ಘರ್ಷಣೆ, ಘರ್ಷಣೆ","ଧକ୍କା, ଧକ୍କା, ଧକ୍କା |"
ಕೊಲೊಯ್ಡ್,କୋଲଏଡ୍ |
"ವರ್ಣಮಾಪಕ, ವರ್ಣಮಾಪಕ","କଲର୍ମିଟର, କଲର୍ମିଟର |"
ಬಣ್ಣಗುರುಡು,ରଙ୍ଗ ଅନ୍ଧତା |
ಪಾತ್ರ,ବର୍ଣ୍ଣ
"ಕಾಲಮ್, ಕಾಲಮ್","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
"ಅಲ್ಪವಿರಾಮ, ಟಫ್ಟ್, ಬಾಲ, ಬಾಲ","କମା, ଟଫ୍ଟ, ଲାଞ୍ଜ, ଲାଞ୍ଜ |"
"ಕಾಕತಾಳೀಯ, ಸಂಯೋಜನೆ, ಶೇಖರಣೆ","ମିଶ୍ରଣ, ମିଶ୍ରଣ, ଜମା"
ಸಂಯೋಜಿತ ಸ್ವರ,ମିଶ୍ରିତ ସ୍ ow ର
ಸಂಯೋಜಿತ ಸ್ವರ,ମିଶ୍ରିତ ସ୍ ow ର
ಹೊಣೆಗಾರಿಕೆ,ଦାୟିତ୍। |
ದಹನ,ଜାଳ
ವಾಣಿಜ್ಯ ಫೆರೈಟ್,ବାଣିଜ୍ୟିକ ଫେରାଇଟ୍ |
"ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
ಸಂವಹನಗಳು,ଯୋଗାଯୋଗ |
"ತಿರುವು, ಡೇಟಾ ಬದಲಾವಣೆ, ಕ್ರಮಪಲ್ಲಟನೆ","ଡାଇଭର୍ସନ, ଡାଟୁମ୍ ପରିବର୍ତ୍ତନ, ପର୍ମୁଟେସନ୍ |"
"ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್","କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର |"
"ಹೋಲಿಕೆಗಾರ, ಹೋಲಿಕೆಗಾರ","ତୁଳନାକାରୀ, ତୁଳନାକାରୀ"
ಹೋಲಿಕೆ,ତୁଳନା
"ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ","କମ୍ପାସ୍, କମ୍ପାସ୍, କମ୍ପାସ୍ |"
"ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ","ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା |"
"ಸರಿದೂಗಿಸು, ಸೇಡು ತೀರಿಸಿಕೊಳ್ಳು","କ୍ଷତିପୂରଣ, ପ୍ରତିଶୋଧ"
"ಪರಿಹಾರ, ಪರಿಹಾರ, ಪರಿಹಾರ","କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ"
ಪ್ರತಿಕ್ರಮಗಳು,ପ୍ରତିବାଦ
"ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ","ସଂକଳନ, ବ୍ୟାଖ୍ୟା"
"ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ","ସଂକଳନ, ବ୍ୟାଖ୍ୟା"
ಪೂರಕತೆ,ପରିପକ୍ୱତା
ಪೂರಕ,ସପ୍ଲିମେଣ୍ଟ
ಸಂಪೂರ್ಣ,ସଂପୂର୍ଣ୍ଣ
ಸಂಪೂರ್ಣ ಕೋಶ,ସଂପୂର୍ଣ୍ଣ କକ୍ଷ |
ಸಂಪೂರ್ಣ ಮಾಡ್ಯುಲೇಷನ್,ସଂପୂର୍ଣ୍ଣ ମୋଡ୍ୟୁଲେସନ୍ |
"ಸಂಕೀರ್ಣ, ಸಂಕೀರ್ಣ, ಪ್ಯಾಕೇಜ್","ଜଟିଳ, ଜଟିଳ, ପ୍ୟାକେଜ୍ |"
ಸಂಕೀರ್ಣ ಪರಮಾಣು,ଜଟିଳ ପରମାଣୁ |
ಸಂಕೀರ್ಣ ಕಾರ್ಯ,ଜଟିଳ କାର୍ଯ୍ୟ
ಸ್ವರೂಪ,ଫର୍ମାଟ୍
ಸಂಕೀರ್ಣ ಕಾರ್ಯವಿಧಾನ,ଜଟିଳ ଯନ୍ତ୍ର
ಅನುಸರಿಸು,ଅନୁସରଣ
"ಘಟಕ, ಸಂಬಂಧಿತ ಘಟಕ","ଉପାଦାନ, ସଂଯୁକ୍ତ ଉପାଦାନ |"
"ಸಂಯೋಜಿತ, ಮಿಶ್ರ","ମିଶ୍ରିତ, ମିଶ୍ରିତ |"
"ಮಿಶ್ರ, ಮಿಶ್ರ, ಸಂಯೋಜಿತ, ಹಣಕಾಸು, ಸಂಯುಕ್ತ","ମିଶ୍ରିତ, ମିଶ୍ରିତ, ମିଳିତ, ଅର୍ଥ, ଯ ound ଗିକ |"
ಆಸ್ರಲ್ ಲೋಲಕ,ଆସ୍ରାଲ୍ ପେଣ୍ଡୁଲମ୍ |
"ಸಂಕುಚಿತಗೊಳಿಸು (ed.), ಸಂಕುಚಿತಗೊಳಿಸು (v.)","ସଙ୍କୋଚନ (ଏଡି।), ସଙ୍କୋଚନ (v।)"
ಸಂಕುಚಿತಗೊಳಿಸಲಾಗಿದೆ,ସଙ୍କୋଚିତ
ಸಂಕುಚಿತತೆ,ସଙ୍କୋଚନତା |
ಸಂಕುಚಿತ,ସଙ୍କୋଚନୀୟ
ಸಂಕೋಚನ,ସଙ୍କୋଚନ
"ಸಂಕೋಚಕ, ಸಂಕೋಚನ","ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |"
"ಕಾಂಪ್ಟನ್ ಎಲೆಕ್ಟ್ರಾನ್, ಕೌಂಟರ್ ಬ್ಯಾಲೆನ್ಸ್ಡ್ ಎಲೆಕ್ಟ್ರಾನ್","କମ୍ପପଟନ୍ ଇଲେକ୍ଟ୍ରନ୍, ସନ୍ତୁଳିତ ଇଲେକ୍ଟ୍ରନ୍ |"
ಗಣನೆ,ଗଣନା
ಕಂಪ್ಯೂಟೇಶನಲ್,ଗଣନା
"ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್","କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର |"
ಕಾನ್ಕೇವ್,ଅବତଳ
ಬೈಕಾನ್ವೆಕ್ಸ್,biconvex
"ಕೇಂದ್ರೀಕರಿಸಲು, ದಪ್ಪವಾಗಲು, ಕೇಂದ್ರೀಕರಿಸಲು (adj.), ಕೇಂದ್ರೀಕರಿಸಲು (v.)","ଏକାଗ୍ର କରିବା, ମୋଟା ହେବା, ଏକାଗ୍ର କରିବା (adj।), ଏକାଗ୍ର କରିବା (v।)"
"ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ","ଏକାଗ୍ର, ଏକାଗ୍ର, ଏକାଗ୍ର"
"ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ","ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |"
"ಏಕಕೇಂದ್ರಿತ, ಕೇಂದ್ರೀಕೃತ","ମୋନୋସେଣ୍ଟ୍ରିକ୍, ଏକାଗ୍ର |"
ಪರಿಕಲ್ಪನೆ,ସଂକଳ୍ପ
ಪರಿಕಲ್ಪನೆಯ,ଧାରଣା
"ಅನ್ಯೋನ್ಯತೆ, ಸಂವಹನ","ନିବିଡ଼ତା, ଯୋଗାଯୋଗ |"
ಸಮನ್ವಯಗೊಳಿಸಲಾಗಿದೆ,ସୁସଂଗଠିତ |
"ಏಕಕಾಲೀನ, ಹಿಂದುಳಿದ","ସମକକ୍ଷ, ଅନୁସରଣ"
"ಘನೀಕರಣ, ಘನೀಕರಣ","ଘନୀଭୂତ, ଘନୀଭୂତ |"
"ಸಾಂದ್ರೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು","ଘନୀଭୂତ କରିବା, ତରଳାଇବା, ତରଳାଇବା |"
"ಮಂದಗೊಳಿಸಿದ, ದ್ರವೀಕೃತ, ಸಂಕ್ಷೇಪಿಸಿದ","ଘନୀଭୂତ, ତରଳ, ସଙ୍କୋଚିତ |"
"ಕಂಡೆನ್ಸರ್, ಕೆಪಾಸಿಟರ್, ಸಂಗ್ರಾಹಕ","କଣ୍ଡେନ୍ସର, କ୍ୟାପେସିଟର, କଲେକ୍ଟର |"
"ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ","ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା"
ವಾಹಕತೆ,କଣ୍ଡକ୍ଟିଭିଟି
ಚಾಲಕ,ଡ୍ରାଇଭର |
ಚಾಲನೆ,ଗାଡି ଚଳାଇବା |
ವಾಹಕತೆ,କଣ୍ଡକ୍ଟିଭିଟି
ನಿಷ್ಠೆ,ବିଶ୍ୱସ୍ତତା
"ಸಂರಚನೆ, ಸಂರಚನೆ","ବିନ୍ୟାସ, ବିନ୍ୟାସ"
ಸಂರಚನೆ,ବିନ୍ୟାସ
ಕನ್ಫೋಕಲ್,କନଫୋକାଲ୍ |
"ಸಮಾನತೆ, ದ್ವಿಧ್ರುವಿ, ಸಮಾನತೆ","ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକତା, ସମାନତା |"
"ಸಮಾನ, ಸಮಾನ","ସମାନ, ସମାନ |"
ಶಂಕುವಿನಾಕಾರದ,conic
"ಸಂಯೋಗಕ್ಕೆ (ವಿ.), ಸಂಯೋಗಕ್ಕೆ (ವರ್.)","conjugate (v।), conjugated (ver।)"
ಲ್ಯಾಟರಲ್ ಅಸೋಸಿಯೇಟೆಡ್,ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |
ಸರಣಿ ಸಂಬಂಧಿತ,ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |
ಕನೆಕ್ಟರ್ ಲೈನ್,ସଂଯୋଜକ ରେଖା |
ಸಂಪರ್ಕ,ସଂଯୋଗ
"ಪ್ರಾಯೋಜಕ, ಕನೆಕ್ಟರ್","ପ୍ରଯୋଜକ, ସଂଯୋଜକ |"
ಸತತವಾಗಿ,ଲଗାତାର
ಪೋಷಕ,ପୃଷ୍ଠପୋଷକ
ಪೋಷಕ,ପୃଷ୍ଠପୋଷକ
