Gujarati,Punjabi
કોન્સ્યુલેટ,ਕੌਂਸਲੇਟ
કન્સ્યુલેશન બુક,ਸਲਾਹ-ਮਸ਼ਵਰੇ ਦੀ ਕਿਤਾਬ
કોન્ટિનેંટલ સિસ્ટમ,ਮਹਾਂਦੀਪੀ ਪ੍ਰਣਾਲੀ
સંમેલન સંસદ,ਕਨਵੈਨਸ਼ਨ ਸੰਸਦ
કોપરહેડ્સ (=પીસ ડેમોક્રેટ્સ),ਕਾਪਰਹੈੱਡਸ (=ਪੀਸ ਡੈਮੋਕਰੇਟਸ)
કોપીહોલ્ડ,ਕਾਪੀਹੋਲਡ
કોર્ડનિંગ,ਘੇਰਾਬੰਦੀ
કોરોના,ਕਰੋਨਾ
રાજ્યાભિષેક,ਤਾਜਪੋਸ਼ੀ
રાજ્યાભિષેક પથ્થર,ਤਾਜਪੋਸ਼ੀ ਪੱਥਰ
કોર્પસ,ਕਾਰਪਸ
કોર્સેર,Corsair
કોર્સેર,Corsair
કાંચળી (=કાંચળી),ਕੋਰਸੇਟ (=ਕੋਰਸਲੇਟ)
કોર્ટેસ,ਕੋਰਟੇਸ
કોટ્ટર (=કોટીયર),ਕੋਟਰ (=ਕੋਟੀਅਰ)
કોટ્ટર (=કોટીયર),ਕੋਟਰ (=ਕੋਟੀਅਰ)
કાઉન્ટ પેલેટિનેટ,ਪੈਲੇਟਿਨੇਟ ਦੀ ਗਿਣਤੀ ਕਰੋ
દેશ ઘર,ਦੇਸ਼ ਦਾ ਘਰ
કાઉન્ટી,ਕਾਉਂਟੀ
કાઉન્ટી બરો,ਕਾਉਂਟੀ ਬੋਰੋ
કાઉન્ટી કોર્ટ,ਕਾਉਂਟੀ ਅਦਾਲਤਾਂ
કાઉન્ટી પેલેટીન,ਕਾਉਂਟੀ ਪੈਲਾਟਾਈਨ
કોર્ટ,ਅਦਾਲਤ
કોર્ટ,ਅਦਾਲਤ
કોર્ટ પરિપત્ર,ਅਦਾਲਤੀ ਸਰਕੂਲਰ
કોર્ટ શિષ્ટાચાર,ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ
દરબારી,ਦਰਬਾਰੀ
કેસેશન કોર્ટ,ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ
કોર્ટ ઓફ ડિરેક્ટર્સ (EIC),ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC)
માલિકોની કોર્ટ,ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ
દરબાર કવિ,ਦਰਬਾਰੀ ਕਵੀ
કરારબદ્ધ કેમેરોનિયનો,ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ
તાજ,ਤਾਜ
તાજ,ਤਾਜ
તાજ,ਤਾਜ
તાજ જમીન,ਤਾਜ ਜ਼ਮੀਨ
તાજ જમીન,ਤਾਜ ਜ਼ਮੀਨ
રાજકુંવર,ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ
ધર્મયુદ્ધ,ਕਰੂਸੇਡ
ક્રુસેડર,ਕਰੂਸੇਡਰ
ક્રિપ્ટોગ્રામ,ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ
કુઇરાસ,ਕੁਇਰਾਸ
ક્યુરાસીયર,ਕੁਇਰਾਸੀਅਰ
સંપ્રદાય દેવતા,ਪੰਥ ਦੇਵਤਾ
કુરિયા,ਕਰਿਆ
કુરિયા,ਕਰਿਆ
ઝારવાદ,ਜ਼ਾਰਵਾਦ
શ્યામ ખંડ,ਹਨੇਰਾ ਮਹਾਂਦੀਪ
ચુકાદાનો દિવસ,ਨਿਰਣੇ ਦਾ ਦਿਨ
ચુકાદાનો દિવસ,ਨਿਰਣੇ ਦਾ ਦਿਨ
ડીન,ਡੀਨ
દશક,ਦਹਾਕਾ
ડેનરિયસ,ਡੇਨਾਰੀਅਸ
પદભ્રષ્ટ રાજા,ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ
બગાડ,ਉਜਾੜ
બગાડ,ਬਰਬਾਦੀ
ડિથ્રોન,Dethrone
ડાયડેમ,ਡਾਇਡੇਮ
ડાયડેમ,ਡਾਇਡੇਮ
ડાયડેમ,ਡਾਇਡੇਮ
ડાયસિયા,ਡਾਇਸੀਆ
ડિકાસ્ટેરિયમ,ਡਿਕੈਸਟਰੀਅਮ
ડિલુવિઆલિસ્ટ,ਦਿਲੁਵੀਆਵਾਦੀ
પંથક,ਡਾਇਓਸਿਸ
પંથક,ਡਾਇਓਸਿਸ
નિર્દેશક (=નિર્દેશક),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
નિર્દેશક (=નિર્દેશક),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
દિરહામ,ਦਿਰਹਾਮ
બેવફા,ਬੇਵਫ਼ਾ
બેવફા,ਬੇਵਫ਼ਾ
ક્ષતિનો સિદ્ધાંત,ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ
દસ્તાવેજ,ਦਸਤਾਵੇਜ਼
દસ્તાવેજી પુરાવા,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
ડોમ્સડે બુક,ਡੋਮੇਸਡੇ ਬੁੱਕ
કોન્સ્ટેન્ટાઇનનું દાન,Constantine ਦਾ ਦਾਨ
પ્રારબ્ધ,ਕਿਆਮਤ
ડોવગર રાણી,ਦਾਜ ਦੀ ਰਾਣੀ
ડ્રેગન,ਡਰੈਗਨ
ડ્રોમેડેરીયન,ਡਰੋਮੇਡੇਰੀਅਨ
ડ્રોમેડરી,ਡਰੋਮੇਡਰੀ
ડ્રોમોન્ડ,ਡਰੋਮੰਡ
ડ્યુઅલ,ਦੋਹਰਾ
બેવડા જોડાણ,ਦੋਹਰਾ ਗਠਜੋੜ
ડ્યુઅલ entente,ਦੋਹਰੀ entente
ડ્યુઅલ સિસ્ટમ (= બેવડી સરકાર),ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ)
ડ્યુક,ਡਿਊਕ
ડુમા,ਡੂਮਾ
વામન અવતાર,ਬੌਣਾ ਅਵਤਾਰ
રાજવંશ,ਰਾਜਵੰਸ਼
રાજવંશ,ਰਾਜਵੰਸ਼
ગરુડ,ਇੱਲ
વૃદ્ધ માણસ,ਬਜ਼ੁਰਗ ਆਦਮੀ
અર્લ,ਅਰਲ
અર્લ્ડમ,ਅਰਲਡਮ
પ્રારંભિક ગુપ્તા,ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ
પ્રારંભિક (ઐતિહાસિક) સાઇટ્સ,ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ
પ્રારંભિક વૈદિક સમયગાળો,ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ
એકલસિયા,ਉਪਦੇਸ਼ਕ
વળતરનો આદેશ,ਬਹਾਲੀ ਦਾ ਹੁਕਮ
આઠ ગણો રસ્તો,ਅੱਠ ਗੁਣਾ ਮਾਰਗ
વડીલો,ਬਜ਼ੁਰਗ
વડીલ રાજનેતા (= genro),ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ)
હાથી ગોડ,ਹਾਥੀ ਬੱਕਰਾ
અગિયાર વર્ષનો જુલમ,ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ
એલિસી (=એલિસી),ਐਲੀਸੀ (=ਐਲੀਸੀ)
બિડાણ ચળવળ,ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ
એન્સાઇકલિકલ,ਐਨਸਾਈਕਲਿਕ
જ્ઞાનકોશવાદી ચળવળ,ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ
એન્ટેન્ટે,ਐਂਟੇਨਟੇ
એન્ટેન્ટે કોર્ડિયેલ,ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ
સિંહાસન,ਰਾਜਗੱਦੀ
નોકરચાકર,ਦਲ
એફોદ,ਏਫ਼ੋਦ
એફોર,ਈਫੋਰ
મહાકાવ્ય યુગ,ਮਹਾਂਕਾਵਿ ਯੁੱਗ
એપિક હીરો,ਮਹਾਂਕਾਵਿ ਹੀਰੋ
એપિગ્રાફ,ਐਪੀਗ੍ਰਾਫ
એપિસ્કોપેસી,ਐਪੀਸਕੋਪੇਸੀ
એપિસ્કોપેટ,ਐਪੀਸਕੋਪੇਟ
એપિસોડ,ਪ੍ਰਸੰਗ
યુગ,ਯੁਗ
યુગ-નિર્માણની ઘટના,ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ
યુગ-નિર્માતા માણસ,ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ
ઉપનામ,ਉਪਨਾਮ
ઇક્વેરી,ਇਕਵੇਰੀ
ઇક્વેરી,ਇਕਵੇਰੀ
અશ્વારોહણ પ્રતિમા,ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ
યુગ,ਯੁੱਗ
અર્ગાસ્ટુલમ,ਅਰਗਸਟੁਲਮ
યુકેરિસ્ટ,ਯੂਕੇਰਿਸਟ
ઇવેન્જેલિકલિઝમ,ਈਵੈਂਜਲਿਜ਼ਮ
ઇવેન્જેલિકલ ચળવળ,ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ
પ્રચારક,ਪ੍ਰਚਾਰਕ
Exarch,Exarch
એક્સિલર્ચ,Exilarch
ફલાંગિસ્ટ,ਫਲੰਗਿਸਟ
પિતાની જમીન,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
પિતાની જમીન,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
ફેરિયા,ਫੇਰੀਆ
ફેટીશ,ਫੈਟਿਸ਼
સામન્તી હોલ્ડિંગ્સ,ਜਾਗੀਰਦਾਰੀ
સામંતવાદ (= સામંતશાહી વ્યવસ્થા),ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ)
સામંતશાહી વ્યવસ્થા,ਜਗੀਰੂ ਸਿਸਟਮ
સામંતશાહી,ਜਾਗੀਰਦਾਰ
ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક),ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ)
ફીફ,Fief
ફીલ્ડ સિસ્ટમ,ਫੀਲਡ ਸਿਸਟਮ
પંદરમો કર,ਪੰਦਰਵਾਂ ਟੈਕਸ
આકૃતિ વડા,ਚਿੱਤਰ ਸਿਰ
ફિન ડી siecle,ਫਿਨ ਡੀ ਸੀਕਲ
અગ્નિ ખાનાર,ਅੱਗ ਖਾਣ ਵਾਲਾ
ફાઇવ માઇલ એક્ટ,ਪੰਜ ਮੀਲ ਐਕਟ
ધ્વજ,ਝੰਡਾ
ફ્લેમેન ડાયાલિસ,ਫਲੇਮੇਨ ਡਾਇਲਿਸ
ફ્લેમેન માર્શેલીસ,ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ
જ્વલંત મશાલ,ਬਲਦੀ ਮਸ਼ਾਲ
ફ્લૅન્ક,ਫਲੈਂਕ
flanking ચળવળ,ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ
વિકસતી સંસ્કૃતિ,ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ
પ્રવાહવાદી માન્યતા,ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ
લોક દેવ,ਲੋਕ ਦੇਵਤਾ
લોક દેવી,ਲੋਕ ਦੇਵੀ
લોક સ્મૃતિ,ਲੋਕ ਯਾਦ
લોક પૌરાણિક કથા (=લોકકથા),ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ)
ઘાસચારો,ਚਾਰਾ
ધાડ,ਧੜਾਧੜ
ફોરબિયર,ਪਹਿਲਾਂ ਤੋਂ
વડવા,ਪੂਰਵਜ
અગ્રદૂત,ਅਗਲਾ
નિરાશ આશા,ਉਦਾਸ ਉਮੀਦ
રચનાત્મક તબક્કો,ਰਚਨਾਤਮਕ ਪੜਾਅ
કિલ્લો,ਕਿਲਾ
કિલ્લેબંધી,ਕਿਲਾਬੰਦੀ
ફોર્ટિફાઇડ નગર,ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ
કિલ્લો,ਕਿਲ੍ਹਾ
ફોર્ચ્યુના,Fortuna
ફોરમ રોમનમ,ਫੋਰਮ ਰੋਮਨਮ
ફ્રાન્સિસ્કન,ਫਰਾਂਸਿਸਕਨ
ફ્રેન્કલીન,ਫਰੈਂਕਲਿਨ
ભાઈચારો યુદ્ધ,ਭਰਾਤਰੀ ਜੰਗ
મફત ચર્ચ,ਮੁਫ਼ਤ ਚਰਚ
ફ્રીહોલ્ડર,ਫਰੀਹੋਲਡਰ
ફ્રીલાન્સ સૈનિક,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
ફ્રીલાન્સ સૈનિક,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
ફ્રીમેન,ਫ੍ਰੀਮੈਨ
ફ્રીમેન,ਫ੍ਰੀਮੈਨ
મફત પાસ,ਫ੍ਰੀਪਾਸ
ફ્રેન્ચ ક્રાંતિ,ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ
તપસ્વી,ਤਪੱਸਿਆ
ફ્રિયાશિયન ભાડૂતી,ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ
સરહદી માણસ,ਸਰਹੱਦੀ ਆਦਮੀ
ગેલિયન,ਗੈਲੀਓਨ
ગેલિકન (=ગેલિકનવાદી),ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ)
ગેલિકનિઝમ,ਗੈਲੀਕਨਵਾਦ
ગેરિસન,ਗੈਰੀਸਨ
ગૌલ,ਗੌਲ
ગાઉન્ટલેટ,ਗੌਂਟਲੇਟ
ગાઉન્ટલેટ,ਗੌਂਟਲੇਟ
ગાઝેબો,ਗਾਜ਼ੇਬੋ
ગાઝેબો,ਗਾਜ਼ੇਬੋ
ગાઝેબો,ਗਾਜ਼ੇਬੋ
વંશાવળી ઇતિહાસ,ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ
વંશાવળી રેકોર્ડ,ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ
વંશાવળી કોષ્ટક,ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ
વંશાવળી વૃક્ષ,ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ
વંશાવળી,ਵੰਸ਼ਾਵਲੀ
વંશાવળી,ਵੰਸ਼ਾਵਲੀ
જનરેશન,ਪੀੜ੍ਹੀ
નરસંહાર,ਨਸਲਕੁਸ਼ੀ
બિનજાતીય,ਗ਼ੈਰ-ਯਹੂਦੀ
બિનજાતીય,ਗ਼ੈਰ-ਯਹੂਦੀ
બિનજાતીય,ਗ਼ੈਰ-ਯਹੂਦੀ
બિનજાતીય,ਗ਼ੈਰ-ਯਹੂਦੀ
ઘેટ્ટો,ਘੇਟੋ
ઘેટ્ટો,ਘੇਟੋ
ગીબેટ,ਗਿੱਬਟ
ગિલ્ડ (=ગિલ્ડ),ਗਿਲਡ (=ਗਿਲਡ)
ગ્લેડીએટર,ਗਲੇਡੀਏਟਰ
ભવ્ય ક્રાંતિ,ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ
ગોલ્ડન હોર્ડ,ਗੋਲਡਨ ਹੋਰਡ
ગ્રાન્ડ એલાયન્સ,ਮਹਾਨ ਗਠਜੋੜ
ગ્રાન્ડી,ਗ੍ਰੈਂਡੀ
ગ્રાન્ડ સિગ્નર,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
ગ્રાન્ડ સિગ્નર,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
મહાન ગૃહ યુદ્ધ,ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ
મહાન પ્રસ્થાન (બુદ્ધનું),ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ)
બૃહદ ભારત,ਗ੍ਰੇਟਰ ਇੰਡੀਆ
ગ્રેટ હેલાસ,ਮਹਾਨ Hellas
મહાન લોકોનું મોટું ટોળું,ਮਹਾਨ ਭੀੜ
મહાન ત્યાગ (= મહાન પ્રસ્થાન),ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ)
ગ્રેટ સીલ,ਮਹਾਨ ਸੀਲ
ગ્રેટ ટ્રૅક,ਮਹਾਨ ਟ੍ਰੈਕ
મહાન વાહન,ਮਹਾਨ ਵਾਹਨ
ચીનની મહાન દિવાલ,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
ગ્રીવ,ਗ੍ਰੀਵ
ગાર્ડ-ચેમ્બર,ਗਾਰਡ-ਚੰਬਰ
ગાર્ડ-ચેમ્બર,ਗਾਰਡ-ਚੰਬਰ
ગાર્ડ-ચેમ્બર,ਗਾਰਡ-ਚੰਬਰ
ગુપ્તા,ਗੁਪਤਾ
હેગિઓગ્રાફી,ਹੈਜੀਓਗ੍ਰਾਫੀ
હેગિઓગ્રાફી,ਹੈਜੀਓਗ੍ਰਾਫੀ
હેગિઓલોજી,ਹੈਜੀਓਲੋਜੀ
હેગિઓલોજી,ਹੈਜੀਓਲੋਜੀ
ખાનગી પ્રેક્ષકોનો હોલ,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
જાહેર પ્રેક્ષકોનો હોલ,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
હેચમેન્ટ,ਹੈਚਮੈਂਟ
વિધર્મી,ਈਥਨ
વિધર્મી,ਈਥਨ
હીથેનિઝમ,ਹੇਥਨਿਜ਼ਮ
હેગીરા (હેજેરા),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
હેલેનિઝમ,ਹੇਲੇਨਿਜ਼ਮ
હેલોટ,ਹੇਲੋਟ
હેરાલ્ડ્રી,ਹੇਰਾਲਡਰੀ
ધરોહર,ਵਿਰਾਸਤ
હિયેરોગ્લિફિક રેખીય અક્ષરો,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
ઉચ્ચ ચર્ચ,ਉੱਚ ਚਰਚ
ઉચ્ચ લેન્ડર,ਉੱਚ ਲੈਂਡਰ
હિંદુ ધર્મ,ਹਿੰਦੂ ਧਰਮ
ઈતિહાસકાર,ਇਤਿਹਾਸਕਾਰ
ઈતિહાસકાર,ਇਤਿਹਾਸਕਾਰ
ઐતિહાસિક ભૌતિકવાદ,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
ઐતિહાસિક યુગ,ਇਤਿਹਾਸਕ ਯੁੱਗ
ઐતિહાસિક સરહદ,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
ઇતિહાસકાર,ਇਤਿਹਾਸਕਾਰ
ઇતિહાસકાર,ਇਤਿਹਾਸਕਾਰ
ઇતિહાસલેખન,ਇਤਿਹਾਸਕਾਰੀ
ઇતિહાસલેખન,ਇਤਿਹਾਸਕਾਰੀ
ઇતિહાસ,ਇਤਿਹਾਸ
હિટ્ટાઇટ સામ્રાજ્ય,ਹਿੱਟੀ ਸਾਮਰਾਜ
પવિત્ર જોડાણ,ਪਵਿੱਤਰ ਗਠਜੋੜ
પવિત્ર શહેર,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
પવિત્ર શહેર,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
પવિત્ર ભૂમિ,ਪਵਿੱਤਰ ਧਰਤੀ
પવિત્ર ભૂમિ,ਪਵਿੱਤਰ ਧਰਤੀ
પવિત્ર લીગ,ਹੋਲੀ ਲੀਗ
પવિત્ર લીગ,ਹੋਲੀ ਲੀਗ
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
પવિત્ર સમુદ્ર,ਪਵਿੱਤਰ ਸਾਗਰ
પવિત્ર સમુદ્ર,ਪਵਿੱਤਰ ਸਾਗਰ
પવિત્ર યુદ્ધ,ਪਵਿੱਤਰ ਜੰਗ
પવિત્ર યુદ્ધ,ਪਵਿੱਤਰ ਜੰਗ
ગૃહ સરકાર,ਗ੍ਰਹਿ ਸਰਕਾਰ
હોમગાર્ડ,ਹੋਮ ਗਾਰਡ
વતન,ਹੋਮਲੈਂਡ
ઘરનો નિયમ,ਘਰੇਲੂ ਨਿਯਮ
હોમ રૂલ,ਹੋਮ ਰੂਲ
લોકોનું મોટું ટોળું,ਹੋਰਡ
લોકોનું મોટું ટોળું,Horde
પ્રતિકૂળ દેશ,ਦੁਸ਼ਮਣ ਦੇਸ਼
પ્રતિકૂળ જમીન,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
ગરમ પીછો,ਗਰਮ ਪਿੱਛਾ
ઘર,ਘਰ
ઘર,ਘਰ
હાઉસ ઓફ કોમન્સ,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
હાઉસ ઓફ લોર્ડ્સ,ਲਾਰਡਸ ਦਾ ਘਰ
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
હ્યુગ્યુનોટ્સ,ਹਿਊਗਨੋਟਸ
માનવતાવાદ,ਮਾਨਵਵਾਦ
માનવતાવાદી,ਮਾਨਵਵਾਦੀ
સો યસર્સ વોર,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
હુંકર,ਹੰਕਾਰ
ઇબાદત ખાના (ઇબાદતનું ઘર),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
આઇકોનોક્લાસ્ટ,ਆਈਕੋਨੋਕਲਾਸਟ
મૂર્તિપૂજક,ਮੂਰਤੀਕਾਰ
ઇલાહી યુગ,ਇਲਾਹੀ ਯੁੱਗ
ગેરકાયદેસર યુદ્ધ,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
પ્રકાશિત હસ્તપ્રત,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
સચિત્ર હસ્તપ્રત,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
સચિત્ર હસ્તપ્રત,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
ઇમામ (ઇમામ),ਇਮਾਮ (ਇਮਾਮ)
ઈમામત,ਇਮਾਮਤ
ઈમામત,ਇਮਾਮਤ
ઈમામબારહ,ਇਮਾਮਬਾਰਾ
શાહી,ਸ਼ਾਹੀ
શાહી શહેર,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
સામ્રાજ્યવાદ,ਸਾਮਰਾਜਵਾਦ
શાહી પસંદગી,ਸ਼ਾਹੀ ਤਰਜੀਹ
અવ્યવસ્થિતતા,ਅਵਿਵਸਥਾ
ઢોંગી,ਪਾਖੰਡੀ
કેદ,ਕੈਦ
કેદ,ਕੈਦ
આક્રમણ,ਘੁਸਪੈਠ
આક્રમણ કરનાર,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
સ્વતંત્રતા,ਸੁਤੰਤਰਤਾ
સ્વતંત્રતા દિવસ,ਅਜਾਦੀ ਦਿਵਸ
સ્વતંત્રતા હોલ,ਸੁਤੰਤਰਤਾ ਹਾਲ
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
ઈન્ડિયન હોમ રૂલ લીગ,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
ઔદ્યોગિક ક્રાંતિ,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
બેવફાઈ,ਬੇਵਫ਼ਾਈ
બેવફાઈ,ਬੇਵਫ਼ਾਈ
ઘૂસણખોરી,ਘੁਸਪੈਠ
ઘૂસણખોર,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
માહિતી આપનાર,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
માહિતી આપનાર,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
બાતમીદાર,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
બાતમીદાર,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
પ્રવેશ,ਪ੍ਰਵੇਸ਼
પ્રવેશ,ਪ੍ਰਵੇਸ਼
પ્રવેશ,ਪ੍ਰਵੇਸ਼
વસવાટ,ਨਿਵਾਸ
રહેવાસી,ਵਾਸੀ
વારસો,ਵਿਰਾਸਤ
વારસો,ਵਿਰਾਸਤ
વારસો,ਵਿਰਾਸਤ
શિલાલેખ,ਸ਼ਿਲਾਲੇਖ
ચિહ્ન,ਨਿਸ਼ਾਨ
પ્રવેશનું સાધન,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
સરકારનું સાધન,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
બળવો (બળવો),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
બળવાખોર,ਵਿਦਰੋਹੀ
બળવો,ਬਗਾਵਤ
બળવો,ਬਗਾਵਤ
એકીકરણ,ਏਕੀਕਰਣ
રેકોર્ડની અખંડિતતા,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
રાજ્યોની અખંડિતતા,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
મધ્યસ્થી,ਵਿਚੋਲਗੀ
મધ્યસ્થી,ਅੰਤਰਜਾਮੀ
મધ્યસ્થી,ਵਿਚੋਲਾ
આંતરરાષ્ટ્રીયવાદ,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
આંતરરાષ્ટ્રીયવાદ,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
આંતરરાષ્ટ્રીયવાદી,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
આંતરીક યુદ્ધ,ਇੰਟਰਸੀਨ ਯੁੱਧ
ઈન્ટરની,ਇੰਟਰਨੀ
ઈન્ટરની,ਇੰਟਰਨੀ
ઈન્ટરની કેમ્પ,ਇੰਟਰਨੀ ਕੈਂਪ
નજરબંધ,ਨਜ਼ਰਬੰਦੀ
નજરબંધ,ਨਜ਼ਰਬੰਦੀ
નજરબંધ,ਨਜ਼ਰਬੰਦੀ
ઈન્ટર્નસિયો,ਇੰਟਰਨਨਸੀਓ
દુભાષિયા,ਦੁਭਾਸ਼ੀਏ
દુભાષિયા,ਦੁਭਾਸ਼ੀਏ
દુભાષિયા,ਦੁਭਾਸ਼ੀਏ
હસ્તક્ષેપ,ਦਖਲ
ઇન્ટેસ્ટેસી,ਅੰਤਰਜਾਮੀ
ઇન્ટેસ્ટેટ,ਇੰਟੇਸਟੇਟ
ષડયંત્ર,ਸਾਜ਼ਸ਼
ઘુસણખોર,ਘੁਸਪੈਠੀਏ
ઘુસણખોર,ਘੁਸਪੈਠੀਏ
ઘુસણખોરી,ਘੁਸਪੈਠ
આક્રમણ,ਹਮਲਾ
આક્રમણ,ਹਮਲਾ
રોકાણ કરો,ਨਿਵੇਸ਼ ਕਰੋ
