Malayalam,Hindi
ബയോഫിസിസ്റ്റ്,जीव-भौतिकीविज्ञ
ബയോഫിസിക്സ്,जीव-भौतिकी
ജൈവ ഉപഗ്രഹം,जैविक उपग्रह
"ഛായാഗ്രാഹകൻ, ബയോസ്കോപ്പ്","चलचित्रदर्शी, बायोस्कोप"
ബയോ-ഫോറിയർ സമവാക്യം,बायो-फूरिए समीकरण
ജൈവ സുസ്ഥിരത പ്രശ്നം,बायो स्थायित्व समस्या
ബയോട്ടാർ ലെൻസുകൾ,बायोटार लेन्स
"ബയോടെലിമെട്രി, ബയോളജിക്കൽ ടെലികമ്മ്യൂണിക്കേഷൻസ്","जैव दूरमिति, जैविक दूरसंचार"
ബൈഫാസിക് കറന്റ്,द्विप्रावस्थिक धारा
ഇരു വിമാനം,द्विपंखी विमान
ഇരട്ട ഫലകം,द्विपट्टिका
ദ്വിധ്രുവം,द्विध्रुवीय
ബൈപോളാർ ആംപ്ലിഫയർ,द्विध्रुवी प्रवर्धक
ബൈപോളാർ സർക്യൂട്ട്,द्विध्रुवी परिपथ
ദ്വിധ്രുവ വക്രീകരണം,द्विध्रुवीय विकृति
ദ്വിധ്രുവ കാന്തികക്ഷേത്രം,द्विध्रुवी चुम्बकीय प्रदेश
ബൈപോളാർ ട്രാൻസിസ്റ്റർ,द्विध्रुवी ट्रांजिस्टर
ദ്വിധ്രുവം,द्विध्रुवता
"ബൈപോളാർ മെഷീൻ, ബൈപോളാർ മെഷീൻ","द्विध्रुवी यंत्र, द्विध्रुवी मशीन"
ദ്വിധ്രുവ കാഥോഡ്,द्विविभवी कैथोड
"ബിപ്രിസം, ബൈപ്രിസം","द्विकप्रिज़्म, बाइप्रिज़्म"
ബൈപ്രൊപെല്ലന്റ്,द्विप्रणोदक
"biquartz, biquartz","द्विस्फटिक, बाइक्वार्टज़"
കൊജിക,कूजिका
പക്ഷി അസ്ഥി തുളയ്ക്കൽ,पक्षी अस्थीय छेदक
പാലം റക്റ്റിഫയർ,सेतु दिष्टकारी
പാലം ലൈൻ,सेतुबंधक लाइन
പക്ഷിയുടെ ഐ മൾട്ടിപ്ലേറ്റ് റഫ്രിജറേറ്റർ,बर्ड्स आइ बहुपट्ट प्रशीतित्र
ഇരട്ട അപവർത്തനം,द्विअपवर्तन
ദ്വിമുഖ ഫലകം,द्विअपवर्ती पट्टिका
വൃത്തിയുള്ള വ്യൂഫൈൻഡർ,स्वच्छ दृश्यदर्शी
ദ്വിമുഖ സ്വഭാവം,द्विस्थितिक अभिलक्षण
രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ,द्विस्थितिक बहुकंपित्र
ബൈഫേസ് സ്വിച്ചിംഗ് സർക്യൂട്ട്,द्विस्थितिक स्विचन परिपथ
രണ്ട്-ഘട്ട യൂണിറ്റ്,द्विस्थितिक एकक
ദ്വിദിശ റഡാർ,द्विस्थितिक रेडार
"ഡ്വയങ്ക്* (ബൈനറി അക്കങ്ങൾ), അനി, ബർമീസ്, ടുക്ക്","द्वयंक* (द्विआधारी अंक), अणी, बरमी, टूक"
"കറുപ്പ്, കൃഷ്ണ, കറുത്ത ജാതി","काला, कृष्ण, काली जाति"
വെളുത്ത പുറം കൃഷ്ണ,श्वेत पश्च कृष्ण
കറുത്ത ശരീരം,कृष्णिका
കൃഷ്ണക കോട്ടോർ,कृष्णिका कोटर
കറുത്ത ശരീര വികിരണം,कृष्णिका विकिरण
കറുത്ത ശരീര താപനില,कृष्णिका-ताप
കറുത്ത പെട്ടി,काला बक्स
"ബ്ലാക്ക് ബൾബ് തെർമോമീറ്റർ, ബ്ലാക്ക് ബൾബ് തെർമോമീറ്റർ","ब्लैकबल्ब थर्मामीटर, कृष्ण बल्ब तापमापी"
കൃഷ്ണ കംപ്രഷൻ,कृष्ण संपीडन
"ഇരുണ്ട ദ്വാരം, തമോദ്വാരം","अंध विवर, ब्लैक होल"
ബ്ലൈൻഡ്ഫോൾഡ് മെക്കാനിക്സ്,अंधविवर यांत्रिकी
അദൃശ്യ വെളിച്ചം,अदृश्य प्रकाश
കറുത്ത വായ്പ,काला ऋण
കൃഷ്ണ ന്യൂക്ലിയസ്,कृष्ण न्यूक्लियस
"തിമിരായൻ, റേഡിയോ തിമിരായൻ","तिमिरायन, रेडियो तिमिरायन"
ടൈമേറിയൻ പ്രഭാവം,तिमिरायन प्रभाव
ടിമിരിയൻ ലെവൽ,तिमिरायन स्तर
അപ്രത്യക്ഷമാകുന്ന പൾസ്,लोपन स्पंद
അവസാന പക്ഷപാതം,अंतक बायस
കൃഷ്ണ സമ്പത്ത്,कृष्ण धन
കറുത്ത വികിരണം,कृष्ण विकिरण
കൃഷ്ണ സിഗ്നൽ,कृष्ण संकेत
ഇടപെടൽ വിപരീതം,व्यतिकरण प्रतिलोमक
"കറുത്ത ചവിക്കാർ, കൃഷ്ണ ചാവിക്കാർ","ब्लैक छविकर, कृष्ण छविकर"
കൃഷ്ണ വൈറ്റ് സിനിമ,कृष्ण श्वेत फिल्म
ബ്ലാക്ക്ബേൺസ് പെൻഡുലം,ब्लैकबर्न का लोलक
ഇരുണ്ട റിസീവർ,कृष्णित ग्राही
നോൺ ബ്ലാക്ക് സിഗ്നൽ,कृष्णतर संकेत
നോൺ ബ്ലാക്ക് സോൺ,कृष्णतर क्षेत्र
ഫാൻ ആകൃതിയിലുള്ള ആന്റിന,पंखाकृति ऐन्टेना
വാന വേഗത അനുപാതം,फलक चाल अनुपात
"ശൂന്യം, അപൂർണ്ണം, ശൂന്യം","ब्लैंक, असंपूर्त, रिक्त"
ശൂന്യമായ വിലാസം,रिक्त पता
ശൂന്യമായ പ്രദേശം,रिक्त क्षेत्र
ശൂന്യമായ കോളം തിരിച്ചറിയൽ,रिक्त स्तंभ अभिज्ञान
കടുത്ത വിഷാദം,चरम अवदाब
"ശൂന്യമായ പരീക്ഷണം, ശൂന്യമായ പരീക്ഷണം","रिक्त प्रयोग, ब्लैंक प्रयोग"
ഒഴിവ്,रिक्ति
ബ്ലാങ്ക് ടെസ്റ്റ് ബ്ലാങ്ക് ടെസ്റ്റ്,"ब्लैंक परीक्षण, रिक्त परीक्षण"
കവർ പൂരിപ്പിക്കുക,समाच्छादी भरण
മൂടുക,समाच्छादन
കാസ്കേഡിംഗ് പ്രഭാവം,समाच्छादी प्रभाव
"ശൂന്യമായ സ്ലോട്ട്, മോഡുലേറ്റ് ചെയ്യാത്ത സ്ലോട്ട്","रिक्त खांचा, अमाडुलित खांचा"
അസാധുവാക്കൽ,लोपन
ഉന്മൂലനം നില,लोपन स्तर
ഒഴിവാക്കൽ മാർക്കർ,लोपन चिह्नक
അപ്രത്യക്ഷമാകുന്ന പൾസ്,लोपन स्पंद
"സ്ഫോടനം, ആഘാതം, സ്ഫോടനം, സ്ഫോടനം (രോഗം)","स्फोटन, झोंका, वात्या, प्रध्वंस (रोग)"
സ്ഫോടന തരംഗം,स्फोट तरंग
ബ്ലാറ്റ്നർ ഫോൺ,ब्लैटनर फोन
"ആംപ്ലിഫൈയിംഗ് പ്ലെയിൻ, ആക്സിലറേറ്റർ (എഡി.), ആംപ്ലിഫൈയിംഗ് (വി.)","प्रभावर्धक तल, प्रतीव्रक (सं.), प्राभावर्धन करना (क्रि.)"
"രഹസ്യം, ബ്ലീഡർ, രഹസ്യം","स्रविका, ब्लीडर, स्रावी"
രഹസ്യ സ്ട്രീം,स्रावी धारा
രഹസ്യ പ്രതിരോധം,स्रावी प्रतिरोध
സ്രവിക്കുന്ന ഇൻഹിബിറ്റർ,स्रावी प्रतिरोधक
"ബ്ലീഡർ-ടർബൈൻ, രഹസ്യ ടർബൈൻ","ब्लीडर-टर्बाइन, स्रावी टब्राइन"
സ്രവിക്കുന്ന വെള്ള,स्रावी श्वेत
കലാഷ്,कलुष
സൗണ്ട് പ്രൂഫ് ക്യാമറ,ध्वनिरूद्ध कैमरा
"വേഷംമാറി, അന്ധൻ","प्रच्छन्न, अंध"
ബ്ലൈൻഡ് ടൂൾ ബീം മെക്കാനിസം,अंध उपकरण किरण तंत्र
അന്ധമായ പ്രദേശം,अंध क्षेत्र
അന്ധമായ ബോംബിംഗ് സംവിധാനം,अंध बमबारी तंत्र
അന്ധമായ വ്യോമയാനം,अंध उड्डयन
അന്ധത,अंधावतरण
അന്ധമായ നാവിഗേഷൻ,अंध नौसंचालन
അന്ധമായ വേഗത,अंध वेग
"കൺഫോക്കൽ മൈക്രോസ്കോപ്പ്, ബ്ലിങ്ക് മൈക്രോസ്കോപ്പ്","एकांतरदर्शी सूक्ष्मदर्शक, ब्लिन्क माइक्रोस्कोप"
മിന്നുന്ന വെളിച്ചം,टिमटिमाती हुई बत्ती
മിന്നിത്തിളങ്ങുക,टिमटिमाना
ബ്ലിപ്പ്,ब्लिप
മഞ്ഞുവീഴ്ചയുടെ മുകളിൽ,बर्फानी तूफान शीर्ष
ക്ലസ്റ്റർ എണ്ണം,गुच्छ गणन
ബ്ലോക്ക് ബാൻഡ്,ब्लॉख बैंड
ബ്ലോച്ച് സമവാക്യം,ब्लॉख समीकरण
ബ്ലോക്ക് പ്രവർത്തനം,ब्लॉख फलन
ബ്ലോച്ചിന്റെ സിദ്ധാന്തം,ब्लॉख प्रमेय
ബ്ലോക്ക് ചുവർചിത്രം,ब्लॉख भित्ति
തടയുക മതിൽ വേഗത,ब्लॉख भित्ति गति
സമൂഹം,समुदाय
കമ്മ്യൂണിറ്റി ആന്റിന,समुदाय ऐन्टेना
ബ്ലോക്ക് കോഡ്,खंड कूट
ബ്ലോക്ക് കപ്പാസിറ്റർ,ब्लॉक संधारित्र
ബ്ലോക്ക് ഡയഗ്രം,ब्लॉक आरेख
വിഭജനം,खंड विघटन
തടസ്സം തടയൽ,अवरूद्ध प्रतिबाधा
തടഞ്ഞ ഗ്രിഡ് കീയിംഗ്,अवरूद्ध ग्रिड कुंजीयन
"തടയുക, തടയുക, തടയുക","अवरोध, अवरोधन, अवरोधी"
തടയൽ പ്രവർത്തനം,अवरोधन क्रिया
റെസിസ്റ്റർ കപ്പാസിറ്റർ,अवरोधी संघारित्र
തടയൽ കപ്പാസിറ്റർ,अवरोधी संधारित्र
തടസ്സം നില,अवरोधी स्तर
തടസ്സം പാളി സെൽ,"अवरोधी स्तर सेल, अवरोधी परत सेल"
തടയുന്ന ഓസിലേറ്റർ,अवरोधी दोलक
ബ്ലോക്ക് സമയം,अवरोधकाल
പാരഫിൻ തടയൽ പോയിന്റ്,पैराफिन अवरोध बिंदु
തടസ്സപ്പെടുത്തൽ അനുപാതം,अवरोधानुपात
"അഭ്യർത്ഥന വോൾട്ടേജ് റേറ്റിംഗ്, അനുവദനീയമായ പീക്ക് റിവേഴ്സ് വോൾട്ടേജ്","अनुरोधन वोल्टता अनुमतांक, अनुमेय शिखर प्रतीप वोल्टता"
ബ്ലൂപ്പ്,ब्लूप
ബ്ലൂപ്പ് തെറ്റ്,ब्लूप दोष
"ഊതുക, അടിക്കുക","आघात, ब्लो, धमन"
സ്ഫോടനം വേർതിരിക്കൽ,स्फोट पृथक्करण
താഴ്ച്ച,अवधमन
സബ്സിഡൻസ് വാൽവ്,अवधमन वाल्व
സബ്സിഡൻസ് കാറ്റ് ടണൽ,अवधमन पवन सुरंग
സുരക്ഷാ ബോർഡ്,सुरक्षा मंडलक
സെഡേറ്റീവ് കാന്തം,शामक चुंबक
ഫ്യൂസ് ബ്ലോ ഇൻഡിക്കേറ്റർ,फ्यूज फूँक सूचक
നീല ഫോൺ ലൈൻ,ब्लू फोन लाइन
നീല പ്രിന്റ്,ब्लू प्रिंट
ബൾക്ക് പിണ്ഡം,स्थूलाग्र पिंड
അവ്യക്തത വൃത്തം,अस्पष्टता-वृत्त
മങ്ങിയ ചിത്രം,अस्पष्ट प्रतिबिम्ब
മങ്ങിയ സംസാരം,अस्पष्ट बोल
അവ്യക്തത,अस्पष्टता
അവ്യക്തമായ,अस्पष्ट
Aroonion പ്രതിരോധം നിർണ്ണയിക്കൽ,अरूणायन प्रतिरोध निर्धारण
"പലക, പലക","पट्ट, बोर्ड"
ബെൽറ്റ് ഉപകരണം,पट्ट यन्त्र
ബോർഡ് ഓഫ് ട്രേഡ് യൂണിറ്റ്,बोर्ड ऑफ ट्रेड यूनिट
ഭൂമധ്യരേഖാ ബോട്ട്,नौका ईक्वेटोरियल (आबंध)
"വൃത്താകൃതി, ഗോളം, പെൻഡന്റ്","गोलक, गोला, लटकन"
ഡോളൻ,डोलन
"ശരീരം, വസ്തു, ശരീരം","पिंड, वस्तु, बॉडी"
പിണ്ഡാക്ഷം,पिंडाक्ष
ശരീരം കണ്ണ്,काय-इष्टिका
ശരീരത്തിന്റെ അളവ്,कायिक मात्रा
ശാരീരിക ശേഷി,कायिक धारिता
കേന്ദ്രീകരിച്ചു,अंतःकेन्द्रित
"കേന്ദ്രീകൃത ക്യൂബ് ഘടന, ഇൻട്രാസെന്റർ ക്യൂബ് ഘടന","कायकेन्द्रित घन संरचना, अंतः केन्द्रित घन संरचना"
"ബോഡി-സെൻട്രോഡ്, ബോഡി-റൊട്ടേറ്റിംഗ്-സെൻട്രോയ്ഡ്","पिंड-सेन्ट्रोड, पिंड-घूर्णन-केन्द्रपथ"
"ശരീര നിറം, ശരീര നിറം","कायिक रंग, कायिक वर्ण"
"ശരീരം-ഡയഗണൽ, ഇൻ-ഡയഗണൽ","पिंड-विकर्ण, अन्तः विकर्ण"
ബഹുജന അക്ഷം,पिंडस्थ अक्ष
ബഹുജനശക്തി,पिंड बल
ബോഡി ഫോഴ്സ് വെക്റ്റർ,पिंड बल सदिश
"ബോഡി-സെൻട്രോയിഡ്, ബോഡി റൊട്ടേഷൻ, സെന്റർ-പാത്ത്","पिंड-सेन्ट्रोड, पिंड घूर्णन, केन्द्र-पथ"
മൌണ്ട് ചെയ്ത ഗൈറോസ്കോപ്പ്,आरूढ़ जाइरोदर्शी
മൗപ്പ ശരീരം,मौपा पिंड
എന്ത് തരംഗം,काय तरंग
"ബോഗി, അജ്ഞാത ഡിറ്റക്ടർ (റഡാർ)","बोगी, अज्ञात संसूचक (रडार)"
ബോർ പ്രഭാവം,बोर प्रभाव
ബോർ ഫ്രീക്വൻസി നിയന്ത്രണം,बोर आवृत्ति प्रतिबंध
മഗ്നെറ്റൻ ബോർ,बोर मैगनेटान
ബോർ ആരം,बोर त्रिज्या
ബോർ സിദ്ധാന്തം,बोर-सिद्धान्त
ബോർ വീലർ തത്വം,बोर ब्हीलर सिद्धांत
ബോർ-സോമർഫെൽഡ് ആറ്റം,बोर-सोमरफेल्ड परमाणु
പ്രധാന ക്വാണ്ടം പോയിന്റുകൾ ബോർ,बोर मुख्य क्वान्टम अंक
"ബോയിലർ, ബോയിലർ","क्वथित्र, बॉयलर"
ശമിപ്പിക്കുന്ന കാര്യക്ഷമത,क्वथित्र दक्षता
മൺപാത്രങ്ങൾ,क्वथित्र सज्जा
"തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന","क्वथन, उबालना"
തിളനില,क्वथनांक
തിളയ്ക്കുന്ന പോയിന്റ് ഉപകരണം,क्वथनांक उपकरण
തിളനില ഉയരം,क्वथनांक उन्नयन
ചുട്ടുതിളക്കുന്ന വെള്ളം റിയാക്ടർ,क्वथन जल रिऐक्टर
"ബോലോമീറ്റർ, ബോലോമീറ്റർ","तेजमापी, बोलोमीटर"
ഗാൽവനോമീറ്റർ,तेजमापीय कांतिमान
ബോൾട്ട്സ്മാൻ ഫോർമുല,बोल्ट्समान सूत्र
ബോൾട്ട്സ്മാന്റെ സിദ്ധാന്തം,बोल्ट्समान प्रमेय
ബോൾട്ട്സ്മാൻ വ്ലാസോവ് സമവാക്യം,बोल्ट्समान व्लासोव समीकरण
ബോൾട്ട്സ്മാൻ - ഏകാഗ്രത നിയമം,बोल्ट्समान-सांद्रण नियम
ബോൾട്ട്മാൻ സമവാക്യം,बोल्ट्मान समीकरण
ബോൾട്ട്സ്മാൻ ഗുണിതം,बोल्ट्समान गुणक
ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,बोल्ट्समान सांख्यिकी
ബോൾട്ട്സ്മാൻ ആക്സസ് സമവാക്യം,बोल्ट्समान अभिगमन समीकरण
ബോൾട്ട്സ്മാൻ-സ്റ്റീഫൻ സമവാക്യം,बोल्ट्समान-स्टीफन समीकरण
ബോൾട്ട്‌സ്മാൻ സ്ഥിരം,बोल्ट्समान नियतांक
ബോൾട്ട്സ്മാൻ എൻട്രോപ്പി സിദ്ധാന്തം,बोल्ट्समान एन्ट्रॉपी परिकल्पना
"ബോംബ് കലോറിമീറ്റർ, ബോംബ് കലോറിമീറ്റർ","बम-कैलोरीमापी, बम-कैलोरीमीटर"
ബോംബർ ഇലക്ട്രോൺ,बमबार इलेक्ट्रॉन
"ആഘാതകരമായ ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം","अभिघातक ऊर्जा, बमबारी ऊर्जा"
ബോംബിംഗ് സിദ്ധാന്തം,बमबारी सिद्धांत
ബോംബർ വിമാനം,बमबार वायुयान
മോർട്ട്ഗേജ് ആംഗിൾ,बंधक कोण
ബോണ്ട് ഹൈബ്രിഡൈസേഷൻ,बंध संकरण
ബോണ്ട് നമ്പർ,आबंध अंक
"ബോണ്ട് ഓർഡർ, ബോണ്ട് ഓർഡർ","आबंध क्रम, आबंध कोटि"
ബോണ്ട് കീറൽ,बंध विपाटन
ബന്ധനം,बॉन्डरीकरण
ബോണ്ടഡ് സ്റ്റീൽ,बॉन्डरीकृत फौलाद
ബന്ധനം,बॉन्डरीकरण
ബന്ധന സാധ്യത,आबंधन विभव
"ബോണ്ടിംഗ് ഇലക്ട്രോൺ, ബോണ്ടിംഗ് ഇലക്ട്രോൺ","आबंधक इलेक्ट्रॉन, आबंधी इलेक्ट्रॉन"
ബന്ധിത ഇലക്ട്രോൺ ജോഡി,आबंधी इलेक्ट्रॉन युगल
ബോണ്ട് ഊർജ്ജം,आबंधन ऊर्जा
മോർട്ട്ഗേജ് പ്രോപ്പർട്ടികൾ,बंधक गुण
ബോണ്ട് ശക്തി,आबंधन प्राबल्य
അസ്ഥി ഒടിവ്,अस्थि दलित्र
ഓസ്റ്റിയോബ്ലാസ്റ്റിക്,अस्थिलक्षी
ഓസ്റ്റിയോബ്ലാസ്റ്റിക് മൂലകം,अस्थिलक्षी तत्व
അസ്ഥി സഹിഷ്ണുത,अस्थि सह्य मात्रा
ബൂളിയൻ ബീജഗണിതം*,बूलीय बीजावली*
ബൂം മൈക്രോഫോയിൽ,बूम माइक्रोफोल
"ബൂസ്റ്റ്, ബൂസ്റ്റ്","बूस्ट, अभिवर्ध"
എൻഹാൻസർ,अभिवर्धक
"ആംപ്ലിഫിക്കേഷൻ ആംപ്ലിഫയർ, ബൂസ്റ്റർ ആംപ്ലിഫയർ","वर्धन प्रवर्धक, बूस्टर प्रवर्धक"
ആംപ്ലിഫൈയിംഗ് ഡയോഡ്,वर्धक डायोड
ബ്രോഡ്കാസ്റ്റർ വർദ്ധിപ്പിക്കുക,अभिवर्धक प्रसारक
"ബൂസ്റ്റർ പ്രദീപ്, ബൂസ്റ്റർ പ്രദീപ്","बूस्टर प्रदीप, वर्धक प्रदीप"
"ബൂസ്റ്റർ പമ്പ്, അഡിറ്റീവ് പമ്പ്","बूस्टर पम्प, अभिवर्धी पम्प"
ബൂസ്റ്റർ റോക്കറ്റ്,बूस्टर राकेट
ബൂസ്റ്റർ വാഹനം,बूस्टर यान
വർദ്ധിപ്പിക്കൽ,अभिवर्धन
"കവചം, ബൂട്ട്","रक्षावरण, बूट"
ബൂട്ട്സ്ട്രാപ്പിംഗ്,बूटस्ट्रैपिंग
ബൂട്ട്സ്ട്രാപ്പ് സർക്യൂട്ട്,बूटस्ट्रैप परिपथ
ബൂട്ട്സ്ട്രാപ്പ് സാങ്കേതികവിദ്യ,बूटस्ट्रैप तकनीक
ബോറാസോൺ,बोराज़ोन
"ദ്വാരം, സുഷിരം, അകത്തെ വ്യാസം, ദ്വാരം, വേലിയേറ്റ മതിൽ","बेधन करना, वेध, अभ्यंतर व्यास, बोर, ज्वार भित्ति"
ഒപ്റ്റിക്കൽ വിന്യാസം,प्रकाशीय सरेखण
ഒപ്റ്റിക്കൽ അലൈൻമെന്റ് കോളം,प्रकाशीय सरेखण स्तम्भ
ബോൺ ഏകദേശ കണക്ക്,बॉर्न सन्निकटन
ജനിച്ച ഹേബർ സൈക്കിൾ,बॉर्न हाबर चक्र
ബാൺ-മെയർ സിദ്ധാന്തം,बार्न-मेयर सिद्धान्त
ജനിച്ച ഓപ്പൺഹൈമർ ഏകദേശം,बॉर्न ओपेनहाइमर सन्निकटन
ജനിച്ച ഫാൺ കാർമാൻ സിദ്ധാന്തം,बॉर्न फौन कारमान सिद्धांत
ബോറോൺ സെൽ,बोरॉन कोष्ठ
bauermann പ്രഭാവം,बौरमन प्रभाव
ബോസ് ഐൻസ്റ്റീൻ കണ്ടൻസേഷൻ,बोस आइन्सटाइन संघनन
ബോസ്-കണിക,बोस-कण
ബോസ് ഐൻസ്റ്റീൻ വാതകം,बोस आइन्सटाइन गैस
ബോസ്-ഐൻസ്റ്റീൻ സ്ഥിതിവിവരക്കണക്കുകൾ,बोस-आइन्सटाइन सांख्यिकी
ബോസോൺ,बोसॉन
ഭൂഗർഭ ദ്വാരം ഡിഫറൻഷ്യൽ നിപ്പിഡ്,अधस्तल छिद्र अवकल निपीड
"താലിവായു മിക്സർ, താലിവടക്","तलीवायु मिश्रक, तलीवातक"
ഭൂഗർഭ ഉണക്കൽ,अधस्तल शुष्कन
പ്ലാനർ അനുരണനം,तलीय प्रतिध्वनि
ഭൂഗർഭ പൂരിപ്പിക്കൽ രീതി,अधस्तल भरण विधि
ഭൂഗർഭ ശക്തി,अधस्तल बल
ക്വിന്ററ്റ് ക്വാർക്ക്,पंचमक क्वार्क
"ചാടുക, ചാടുക","जंप, उच्छलन"
പരിമിതമായ അളവുകൾ,परिबद्ध आयाम
ബന്ധിതമായ അഭിനിവേശം,बद्ध आवेश
ബന്ധിത ഇലക്ട്രോൺ,परिबद्ध इलेक्ट्रान
ബന്ധിതമായ കണിക,परिबद्ध कण
ബന്ധിക്കപ്പെട്ട സംസ്ഥാനം,परिबद्ध अवस्था
"പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)","परिसीमा, सीमा (सं.), सीमांत (वि.)"
അതിർത്തി നില,परिसीमा स्तर
ബൗണ്ടറി ലെവൽ ഊർജ്ജ സമവാക്യം,परिसीमा स्तर का ऊर्जा समीकरण
അതിർത്തി ലെവൽ സമവാക്യം,परिसीमा स्तर समीकरण
ബൗണ്ടറി ലെവൽ ശബ്ദം,परिसीमा स्तर रव
സീമന്ത് പ്രദീപ്,सीमांत प्रदीप
നാമമാത്ര മാർക്കർ,सीमांत चिह्नक
സമ്മർദ്ദം പരിമിതപ്പെടുത്തുക,परिसीमा प्रतिबल
അതിർത്തി തല നിയന്ത്രണം,परिसीमा स्तर नियंत्रण
"ധനു, ഗാസ്","धनु, गज़"
കമാനങ്ങൾ,धनुकम्पास
കപ്പലോട്ട തിരമാല,नौकाग्र तरंग
അമ്പെയ്ത്ത്,धनुर्वाद्य
അമ്പത്തിരണ്ട് നാപ് ക്യാമറ,बावन-नैप कैमरा
അമ്പെയ്ത്ത്,"धनुर्वाध, गज़ से बजाना"
ബോക്സ് കാർ സ്ട്രാപ്പ്,बक्स कार दीर्घक
"ബക്സ് കോമ്പസ്, ബോക്സ് പോയിന്റർ","बक्स कम्पास, बक्स दिक्सूचक"
ബക്സ് കാർ,बक्स कार
ബോക്സ് കാർ സർക്യൂട്ട്,बक्स कार परिपथ
ബോയിലർ ചൂടാക്കൽ,बॉयल ताप
ബോയ്ലിന്റെ നിയമം,बॉयल-नियम
ബോയിലർ ചൂടാക്കൽ,बॉयल ताप
ബ്രാ വെക്റ്റർ,ब्रा सदिश
ഏറ്റവും ഇടുങ്ങിയ വളവ്,क्षिप्रतम वक्र
ചെറിയ അക്ഷരം പ്രിസം,लघुअक्षप्रिज़्म
ബ്രാക്കറ്റ്-ക്ലാസ്,ब्रेकेट-श्रेणी
ബ്രാഗ്ഗ് സമവാക്യം,ब्रैग समीकरण
പൊങ്ങച്ചം നിയമം,ब्रैग नियम
പൊങ്ങച്ചം ബന്ധം,ब्रैग संबंध
ബ്രാഗ്ഗ് ചിതറിക്കൽ,ब्रैग-प्रकीर्णन
ബ്രാഗ് സ്പെക്ട്രോമീറ്റർ,ब्रैग स्पेक्ट्रममापी
ബ്രാഗ്-ഗ്രേ കോട്ടർ,ब्रैग-ग्रे कोटर
ബ്രാഗ്-ഗ്രേ കോട്ടർ സിദ്ധാന്തം,ब्रैग-ग्रे कोटर सिद्धांत
ബ്രാഗ്-ബോട്ടം,ब्रैग-तल
പൊങ്ങച്ചം,ब्रैग-अंतराल
ഇഴചേർന്ന വയർ,गुंफित तार
ബ്രേക്ക് കുതിരശക്തി,ब्रेक अश्व-शक्ति
ബ്രേക്ക് അർത്ഥമാക്കുന്നത് ഫലപ്രദമായ മർദ്ദം എന്നാണ്,ब्रेक माध्य प्रभावी दाब
ബ്രേക്ക് പാരച്യൂട്ട്,ब्रेक पैराशूट
ബ്രേക്ക് താപ കാര്യക്ഷമത,ब्रैक ऊष्मीय दक्षता
ബ്രേക്ക് ക്ലാസ്,ब्रेक कक्षा
ബ്രേക്ക് റോക്കറ്റ്,ब्रेक राकेट
ബ്രാമ കംപ്രസർ,ब्रामा संपीडक
ബ്രാഞ്ച് സർക്യൂട്ട്,शाखा परिपथ
ബ്രാഞ്ച് പ്രതിരോധം,शाखा प्रतिबाधा
ബ്രാഞ്ചിംഗ് നിർദ്ദേശങ്ങൾ,शाखाचयन अनुदेश
ബ്രാഞ്ച് പോയിന്റ്,शाखा बिन्दु
ശാഖകൾ,शाखन
ബ്രാഞ്ച് ചെയിൻ,शाखन शृंखला
ബ്രാഞ്ചിംഗ് അനുപാതം,शाखन अनुपात
ബ്രാഞ്ചിംഗ് പ്രക്രിയ,शाखन प्रक्रम
ബ്രാഞ്ചിംഗ് അനുപാതം,शाखन अनुपात
ശാഖാ ഭരണം,शाखन नियम
"ധീരമായ ലാറ്റിസ്, ധീരമായ ലാറ്റിസ്","ब्रेवे लैटिस, ब्रेवे जालक"
"ബ്രാസ് ബ്രേസിംഗ്, ബ്രാസ് സോൾഡറിംഗ്","पीतल से झालना, पीतल का टाँका लगाना"
പരീക്ഷണ ബോർഡ്,प्रयोग पट्ट
വേർപിരിയൽ,विच्छेद
ബ്രേക്ക് കണക്റ്റർ,विच्छेद संपर्कक
വിള്ളൽ ലക്ഷണങ്ങൾ,भंजन लक्षण
ബ്രേക്ക്-ഓഫ് കണക്റ്റർ,विच्छेद अनन्तर संबंध सम्पर्कक
ഇടവേള പ്രവർത്തനം,अन्तराल प्रचालन
ഇടവേള കീയിംഗ്,अंतराल कुंजीयन
ഓടിപ്പോകുക,भगोड़ा
"ഫ്രാക്ചർ ഡയോഡ്, സെനർ സയോഡ്","भंजन डायोड, ज़ेनर जायोड"
ബ്രേക്കിംഗ് ഇം‌പെഡൻസ്,भंजन प्रतिबाधा
ബ്രേക്ക് ഔട്ട്,भंजन-दल
ബ്രേക്കിംഗ് വോൾട്ടേജ്,भंजन वोल्टता
ബ്രേക്കിംഗ് ശക്തി,विभंजन सामर्थ्य
പിളര്പ്പ്,भंजन
"ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്","प्रजनक रिऐक्टर, ब्रीडर परमाणु भट्टी, प्रजनक भट्टी"
