Punjabi,Odiya
ਅਦੁੱਲਮ ਦੀ ਗੁਫਾ,ଅଦୁଲ୍ଲାମର ଗୁମ୍ଫା |
ਗੁਫਾ ਚਿੱਤਰਕਾਰੀ,ଗୁମ୍ଫା ଚିତ୍ର
ਗੁਫਾ ਚਿੱਤਰਕਾਰੀ,ଗୁମ୍ଫା ଚିତ୍ର
ਸੇਂਟਮਵੀਰ,Centumvir
ਸੈਂਚੁਰੀਅਨ,ସେଞ୍ଚୁରିଅନ୍ |
ਸਦੀ,ଶତାବ୍ଦୀ
ਚੇਨ ਆਰਮਰ (= ਚੇਨ ਮੇਲ),ଶୃଙ୍ଖଳା ବାହୁବଳୀ (= ଶୃଙ୍ଖଳା ମେଲ୍)
ਛੰਤਰੀ,ଚାନ୍ଟ୍ରି |
ਛੰਤਰੀ,ଚାନ୍ଟ୍ରି |
ਚੈਪ ਕਿਤਾਬ,ଅଧ୍ୟାୟ ପୁସ୍ତକ
ਪਾਦਰੀ,ଚାପଲେନ୍ |
ਅਧਿਆਇ,ଅଧ୍ୟାୟ
ਹਾਦਸਿਆਂ ਦਾ ਅਧਿਆਇ,ଦୁର୍ଘଟଣାର ଅଧ୍ୟାୟ |
ਚਾਰਜ,ଚାର୍ଜ
ਚਾਰਜ ਡੀ,ଡିଫେୟାର୍ ଚାର୍ଜ କରନ୍ତୁ |
ਚਾਰਜ ਵਿਭਾਜਨ,ଚାର୍ଜ ବିଭାଜନ |
ਚਾਰਜਰ,ଚାର୍ଜର
ਰੱਥ,ରଥ
ਰੱਥ,ରଥ
ਰੱਥ,ରଥ
ਰੱਥ,ରଥ
ਚੈਰਿਟੀ ਰਸੋਈ,ଚାରିଟି ରୋଷେଇ ଘର |
ਚਾਰਟਰ,ଚାର୍ଟର୍
ਚਾਰਟਿਸਟ ਅੰਦੋਲਨ (=ਚਾਰਟਿਜ਼ਮ),ଚାର୍ଟିଷ୍ଟ ଆନ୍ଦୋଳନ (= ଚାର୍ଟିଜିମ୍)
ਚਾਰਟੋਫਾਈਲੇਸ਼ੀਅਮ,ଚାର୍ଟୋଫିଲାସିୟମ୍ |
Chateau,Chateau |
ਚੈੱਕ ਪੋਸਟ,ପୋଷ୍ଟ ଯାଞ୍ଚ କରନ୍ତୁ |
ਰਸਾਇਣਕ ਯੁੱਧ,ରାସାୟନିକ ଯୁଦ୍ଧ |
ਚੈਸਟਰ,ଚେଷ୍ଟର୍ |
ਮੁੱਖ,ମୁଖ୍ୟ
ਸਰਦਾਰ,ମୁଖିଆ
ਸਰਦਾਰ,ମୁଖିଆ
ਸਰਦਾਰ,ମୁଖିଆ
ਸ਼ਿਫੋਨ,ଚିଫନ୍ |
ਸ਼ਿਸ਼ਟਾਚਾਰ,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତା |
ਚੁਣੇ ਹੋਏ ਲੋਕ,ମନୋନୀତ ଲୋକ
ਕ੍ਰਿਸਮੋਗ੍ਰਾਫੀ,କ୍ରିସମୋଗ୍ରାଫିନ୍ |
ਈਸਾਈ-ਜਗਤ,ଖ୍ରୀଷ୍ଟଧର୍ମ
ਈਸਾਈ ਯੁੱਗ,ଖ୍ରୀଷ୍ଟିଆନ ଯୁଗ |
ਈਸਾਈ ਸਮਾਜਵਾਦ,ଖ୍ରୀଷ୍ଟିଆନ ସମାଜବାଦ |
ਇਤਹਾਸ,ଇତିହାସ
ਇਤਿਹਾਸਕਾਰ,କ୍ରୋନିକଲର୍
Chryse Chersonese,କ୍ରିସ୍ ଚେରସୋନିସ୍ |
ਸਿਮਲੀਅਮ,ସିମେଲିୟମ୍ |
Cinquecento ਸ਼ੈਲੀ,ସିନକେସେଣ୍ଟୋ ଷ୍ଟାଇଲ୍ |
ਸਰਕਮਨੇਵੀਗੇਸ਼ਨ,ସର୍କୁନାଭିଗେସନ୍ |
ਸਿਸਟਰਸੀਅਨ ਭਿਕਸ਼ੂ,ସିଷ୍ଟର୍ସିଆନ୍ ମାଙ୍କଡ |
ਕਿਲਾ,ସୀତା
ਹਵਾਲਾ,ଉଦ୍ଧୃତ
ਹਵਾਲਾ,ଉଦ୍ଧୃତ
ਸਿਵਲ ਅਣਆਗਿਆਕਾਰੀ,ନାଗରିକ ଅବମାନନା |
ਸਿਵਲ ਯੁੱਧ,ଗୃହଯୁଦ୍ଧ |
ਸਿਵਿਸ ਰੋਮਨਸ,ସିଭିସ୍ ରୋମାନସ୍ |
ਕਲਾਸੀਕਲ ਉਮਰ,ଶାସ୍ତ୍ରୀୟ ବୟସ |
ਕਲੀਫ਼ਟ (=ਕਲੇਫ਼ਟ),କ୍ଲିଫ୍ଟ (= କ୍ଲେଫ୍ଟ)
ਕਲਰਕਵਾਦ,ଧର୍ମ ଧର୍ମ
ਕਲਰਚ,କ୍ଲାରଚ
ਕਲੀਨਿਕ ਅੰਦੋਲਨ,କ୍ଲୁନିୟକ୍ ଗତିବିଧି |
ਕੋਟ ਸ਼ਸਤ੍ਰ,କୋଟ ବାହୁ
ਹਥਿਆਰਾਂ ਦਾ ਕੋਟ,କୋଟ୍
ਹਥਿਆਰਾਂ ਦਾ ਕੋਟ,କୋଟ୍
ਹਥਿਆਰਾਂ ਦਾ ਕੋਟ,କୋଟ୍
ਡਾਕ ਦਾ ਕੋਟ,କୋଟ୍ ମେଲ୍ |
ਸਮੂਹ,କୋହର୍ଟ |
ਕੋਮੀਟੀਆ,Comitia
Comitia Centuriata,Comitia Centuriata
Comitia Curiata,Comitia Curiata
ਕੋਮੀਟੀਆ ਟ੍ਰਿਬੂਟਾ,Comitia Tributa
ਯਾਦਗਾਰੀ arch,ସ୍ମରଣୀୟ ଆର୍
ਯਾਦਗਾਰੀ ਸਿੱਕਾ,ସ୍ମରଣୀୟ ମୁଦ୍ରା
ਯਾਦਗਾਰੀ ਮੋਹਰ,ସ୍ମରଣୀୟ ସିଲ୍ |
ਆਮ ਖੇਤਰ,ସାଧାରଣ କ୍ଷେତ୍ର |
Communard,କମ୍ୟୁନାର୍ଡ |
ਕਨਕੋਰਡੈਟ,କନକର୍ଡେଟ୍ |
ਕਨਕੋਰਡੈਟ,କନକର୍ଡେଟ୍ |
ਕੰਡੋਟੀਏਰ,କଣ୍ଡୋଟିଅର୍ |
ਪੁਸ਼ਟੀਕਰਣ ਕਾਰਟਾਰਮ,ନିଶ୍ଚିତକରଣ କାର୍ଟାରମ୍ |
ਟਕਰਾਅ,ଦ୍ୱନ୍ଦ୍ୱ |
ਮੰਡਲੀ,ମଣ୍ଡଳୀ
ਜਿੱਤਣ ਵਾਲਾ ਰਾਜ,ରାଜ୍ୟ ଜିତିବା |
ਜੇਤੂ,ଜୟ
ਵਿਜੇਤਾ,କନକ୍ୟୁଷ୍ଟାଡର୍ |
ਕੌਸਿਲਿਅਮ,କନସିଲିୟମ୍ |
ਕੰਸਿਸਟਰੀ,ସ୍ଥିର
ਸਾਜ਼ਿਸ਼,ଷଡଯନ୍ତ୍ର
ਸਾਜ਼ਿਸ਼,ଷଡଯନ୍ତ୍ର
ਕੌਂਸਲੇਟ,କନସୁଲେଟ୍ |
ਸਲਾਹ-ਮਸ਼ਵਰੇ ਦੀ ਕਿਤਾਬ,କନସୁଲେସନ୍ ବୁକ୍ |
ਮਹਾਂਦੀਪੀ ਪ੍ਰਣਾਲੀ,କଣ୍ଟିନେଣ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
ਕਨਵੈਨਸ਼ਨ ਸੰਸਦ,ସମ୍ମିଳନୀ ସଂସଦ |
ਕਾਪਰਹੈੱਡਸ (=ਪੀਸ ਡੈਮੋਕਰੇਟਸ),କପରହେଡ୍ସ (= ଶାନ୍ତି ଗଣତାନ୍ତ୍ରିକ)
ਕਾਪੀਹੋਲਡ,କପିହୋଲ୍ଡ |
ਘੇਰਾਬੰਦੀ,କର୍ଡୋନିଂ |
ਕਰੋਨਾ,କରୋନା |
ਤਾਜਪੋਸ਼ੀ,କରୋନେସନ୍ |
ਤਾਜਪੋਸ਼ੀ ਪੱਥਰ,କରୋନେସନ୍ ପଥର |
ਕਾਰਪਸ,କର୍ପସ୍
Corsair,କର୍ସାୟର୍ |
Corsair,କର୍ସାୟର୍ |
ਕੋਰਸੇਟ (=ਕੋਰਸਲੇਟ),କର୍ସେଟ୍ (= କର୍ସଲେଟ୍)
ਕੋਰਟੇਸ,କର୍ଟସ୍ |
ਕੋਟਰ (=ਕੋਟੀਅਰ),କୁଟୀର (= କୁଟିଅର୍)
ਕੋਟਰ (=ਕੋਟੀਅਰ),କୁଟୀର (= କୁଟିଅର୍)
ਪੈਲੇਟਿਨੇਟ ਦੀ ਗਿਣਤੀ ਕਰੋ,ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |
ਦੇਸ਼ ਦਾ ਘਰ,ଦେଶ ଘର
ਕਾਉਂਟੀ,କାଉଣ୍ଟି |
ਕਾਉਂਟੀ ਬੋਰੋ,କାଉଣ୍ଟି ବୋରୱେଲ |
ਕਾਉਂਟੀ ਅਦਾਲਤਾਂ,କାଉଣ୍ଟି କୋର୍ଟ |
ਕਾਉਂਟੀ ਪੈਲਾਟਾਈਨ,କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |
ਅਦਾਲਤ,କୋର୍ଟ
ਅਦਾਲਤ,କୋର୍ଟ
ਅਦਾਲਤੀ ਸਰਕੂਲਰ,କୋର୍ଟ ସର୍କୁଲାର୍ |
ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ,କୋର୍ଟ ଶ iqu ଳୀ
ਦਰਬਾਰੀ,କୋର୍ଟ
ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ,ଅଦାଲତ
ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC),କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC)
ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ,ମାଲିକଙ୍କ କୋର୍ଟ
ਦਰਬਾਰੀ ਕਵੀ,କୋର୍ଟ କବି
ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ,ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |
ਤਾਜ,ମୁକୁଟ |
ਤਾਜ,ମୁକୁଟ |
ਤਾਜ,ମୁକୁଟ |
ਤਾਜ ਜ਼ਮੀਨ,ମୁକୁଟ ଜମି |
ਤਾਜ ਜ਼ਮੀਨ,ମୁକୁଟ ଜମି |
ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ,କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |
ਕਰੂਸੇਡ,କ୍ରୁସେଡ୍ |
ਕਰੂਸੇਡਰ,କ୍ରୁସେଡର୍ |
ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ,କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |
ਕੁਇਰਾਸ,କୁଇରାସ୍ |
ਕੁਇਰਾਸੀਅਰ,କୁଇରାସିଅର୍ |
ਪੰਥ ਦੇਵਤਾ,ଦେବତା ସଂସ୍କୃତି
ਕਰਿਆ,କୁରିଆ
ਕਰਿਆ,କୁରିଆ
ਜ਼ਾਰਵਾਦ,ରାଜା
ਹਨੇਰਾ ਮਹਾਂਦੀਪ,ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |
ਨਿਰਣੇ ਦਾ ਦਿਨ,ବିଚାର ଦିନ
ਨਿਰਣੇ ਦਾ ਦਿਨ,ବିଚାର ଦିନ
ਡੀਨ,ଡିନ୍
ਦਹਾਕਾ,ଦଶନ୍ଧି
ਡੇਨਾਰੀਅਸ,ଡେନାରିୟସ୍ |
ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ,ବିତାଡିତ ରାଜତନ୍ତ୍ର |
ਉਜਾੜ,ଲୁଟ
ਬਰਬਾਦੀ,ବିଚ୍ଛିନ୍ନତା |
Dethrone,ଡେଥ୍ରୋନ୍ |
ਡਾਇਡੇਮ,ଡାଏଡେମ୍ |
ਡਾਇਡੇਮ,ଡାଏଡେମ୍ |
ਡਾਇਡੇਮ,ଡାଏଡେମ୍ |
ਡਾਇਸੀਆ,ଡିଆସିଆ
ਡਿਕੈਸਟਰੀਅਮ,ଡିକାଷ୍ଟେରିୟମ୍ |
ਦਿਲੁਵੀਆਵਾਦੀ,ଦିଲୁଭିଆଲିଷ୍ଟ |
ਡਾਇਓਸਿਸ,ଡ଼ିଓସିସ୍
ਡਾਇਓਸਿਸ,ଡ଼ିଓସିସ୍
ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ),Directoire (= Directry)
ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ),Directoire (= Directry)
ਦਿਰਹਾਮ,ଦିରହମ୍ |
ਬੇਵਫ਼ਾ,ଅବିଶ୍ୱାସୀ |
ਬੇਵਫ਼ਾ,ଅବିଶ୍ୱାସୀ |
ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ,ତ୍ୟାଗ
ਦਸਤਾਵੇਜ਼,ଡକ୍ୟୁମେଣ୍ଟ୍
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |
ਡੋਮੇਸਡੇ ਬੁੱਕ,ଡୋମେସ୍ ବୁକ୍ |
Constantine ਦਾ ਦਾਨ,କନଷ୍ଟାଣ୍ଟିନର ଦାନ |
ਕਿਆਮਤ,ନିପାତ |
ਦਾਜ ਦੀ ਰਾਣੀ,ଡାଉଜର୍ ରାଣୀ |
ਡਰੈਗਨ,ଡ୍ରାଗନ୍ |
ਡਰੋਮੇਡੇਰੀਅਨ,ଡ୍ରୋମେଡାରିଆନ୍ |
ਡਰੋਮੇਡਰੀ,ଡ୍ରୋମେଡାରୀ |
ਡਰੋਮੰਡ,ଡ୍ରୋମଣ୍ଡ |
ਦੋਹਰਾ,ଡୁଆଲ୍ |
ਦੋਹਰਾ ਗਠਜੋੜ,ଦ୍ୱ ual ତ ମିଳିତତା |
ਦੋਹਰੀ entente,ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ),ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର)
ਡਿਊਕ,ଡ୍ୟୁକ୍ |
ਡੂਮਾ,ଡୁମା
ਬੌਣਾ ਅਵਤਾਰ,ବାଘ ଅବତାର |
ਰਾਜਵੰਸ਼,ରାଜବଂଶ
ਰਾਜਵੰਸ਼,ରାଜବଂଶ
ਇੱਲ,ଇଗଲ
ਬਜ਼ੁਰਗ ਆਦਮੀ,ଏଲଡର୍ ମ୍ୟାନ୍ |
ਅਰਲ,କର୍ଣ୍ଣ
ਅਰਲਡਮ,Earldom
ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ,ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |
ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ,ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |
ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ,ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |
ਉਪਦੇਸ਼ਕ,ଉପଦେଶ
ਬਹਾਲੀ ਦਾ ਹੁਕਮ,ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |
ਅੱਠ ਗੁਣਾ ਮਾਰਗ,ଆଠ ଗୁଣା ପଥ |
ਬਜ਼ੁਰਗ,ପ୍ରାଚୀନମାନେ
ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ),ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ)
ਹਾਥੀ ਬੱਕਰਾ,ହାତୀ ଛେଳି |
ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ,ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |
ਐਲੀਸੀ (=ਐਲੀਸੀ),ଏଲିସା (= ଏଲିସି)
ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ,ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |
ਐਨਸਾਈਕਲਿਕ,ଏନସାଇକ୍ଲିକ୍ |
ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ,ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |
ਐਂਟੇਨਟੇ,ଏଣ୍ଟେଣ୍ଟେ |
ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ,ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |
ਰਾਜਗੱਦੀ,ଏଣ୍ଟ୍ରୋନ୍ |
ਦਲ,ଭ୍ରମଣ
ਏਫ਼ੋਦ,ଏଫୋଡ୍
ਈਫੋਰ,ଇଫୋର |
ਮਹਾਂਕਾਵਿ ਯੁੱਗ,ଏପିକ୍ ବୟସ |
ਮਹਾਂਕਾਵਿ ਹੀਰੋ,ଏପିକ୍ ହିରୋ |
ਐਪੀਗ੍ਰਾਫ,ଏପିଗ୍ରାଫ୍ |
ਐਪੀਸਕੋਪੇਸੀ,Episcopacy
ਐਪੀਸਕੋਪੇਟ,Episcopate |
ਪ੍ਰਸੰਗ,ଏପିସୋଡ୍
ਯੁਗ,ଯୁଗ
ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ,ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |
ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ,ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |
ਉਪਨਾਮ,ଉପନାମ
ਇਕਵੇਰੀ,ସମୀକରଣ
ਇਕਵੇਰੀ,ସମୀକରଣ
ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ,ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |
ਯੁੱਗ,ଯୁଗ
ਅਰਗਸਟੁਲਮ,ଏରଗାଷ୍ଟୁଲମ୍ |
ਯੂਕੇਰਿਸਟ,ଇଉକାରିଷ୍ଟ |
ਈਵੈਂਜਲਿਜ਼ਮ,ସୁସମାଚାର
ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ,ସୁସମାଚାର ଆନ୍ଦୋଳନ |
ਪ੍ਰਚਾਰਕ,ସୁସମାଚାର ପ୍ରଚାରକ |
Exarch,Exarch
Exilarch,Exilarch
ਫਲੰਗਿਸਟ,ଫାଲାଙ୍ଗିଷ୍ଟ |
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,ପିତା ଭୂମି |
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,ପିତା ଭୂମି |
ਫੇਰੀਆ,ଫେରିଆ |
ਫੈਟਿਸ਼,ଫେଟିଶ୍ |
ਜਾਗੀਰਦਾਰੀ,ସାମାଜିକ ହୋଲ୍ଡିଂ |
ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ),ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ)
ਜਗੀਰੂ ਸਿਸਟਮ,ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |
ਜਾਗੀਰਦਾਰ,ବିବାଦୀୟ |
ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ),ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର)
Fief,ଫିଫ୍ |
ਫੀਲਡ ਸਿਸਟਮ,ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |
ਪੰਦਰਵਾਂ ਟੈਕਸ,ପ te ୍ଚଦଶ କର |
ਚਿੱਤਰ ਸਿਰ,ଚିତ୍ର ମୁଣ୍ଡ
ਫਿਨ ਡੀ ਸੀਕਲ,ଫିନ୍ ଡି ସାଇକେଲ୍ |
ਅੱਗ ਖਾਣ ਵਾਲਾ,ଅଗ୍ନି ଭୋଜନକାରୀ |
ਪੰਜ ਮੀਲ ਐਕਟ,ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |
ਝੰਡਾ,ପତାକା
ਫਲੇਮੇਨ ਡਾਇਲਿਸ,ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |
ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ,ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |
ਬਲਦੀ ਮਸ਼ਾਲ,ଜ୍ୱଳନ୍ତ ମଶାଲ |
ਫਲੈਂਕ,ଫାଙ୍କା
ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ,ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି
ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ,ସମୃଦ୍ଧ ସଭ୍ୟତା |
ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ,ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |
ਲੋਕ ਦੇਵਤਾ,ଲୋକ ଭଗବାନ |
ਲੋਕ ਦੇਵੀ,ଲୋକ ଦେବୀ
ਲੋਕ ਯਾਦ,ଲୋକ ସ୍ମୃତି
ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ),ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ)
ਚਾਰਾ,ଚୋରାଚାଲାଣ |
ਧੜਾਧੜ,ଅଗ୍ରଗାମୀ |
ਪਹਿਲਾਂ ਤੋਂ,ଅଗ୍ରଗାମୀ |
ਪੂਰਵਜ,ପୂର୍ବଜ
ਅਗਲਾ,ଅଗ୍ରଗାମୀ |
ਉਦਾਸ ਉਮੀਦ,ଭରସା
ਰਚਨਾਤਮਕ ਪੜਾਅ,ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |
ਕਿਲਾ,ଦୁର୍ଗ
ਕਿਲਾਬੰਦੀ,ଦୁର୍ଗ
ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ,ଦୁର୍ଗ ସହର
ਕਿਲ੍ਹਾ,ଦୁର୍ଗ
Fortuna,ଫର୍ଚୁନା
ਫੋਰਮ ਰੋਮਨਮ,ଫୋରମ୍ ରୋମାନମ୍ |
ਫਰਾਂਸਿਸਕਨ,ଫ୍ରାନ୍ସିସ୍କାନ୍ |
ਫਰੈਂਕਲਿਨ,ଫ୍ରାଙ୍କଲିନ୍ |
ਭਰਾਤਰੀ ਜੰਗ,ଭ୍ରାତୃ ଯୁଦ୍ଧ |
ਮੁਫ਼ਤ ਚਰਚ,ମୁକ୍ତ ଚର୍ଚ୍ଚ
ਫਰੀਹੋਲਡਰ,ମୁକ୍ତଧାରୀ
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ਫ੍ਰੀਮੈਨ,ଫ୍ରିମାନ୍
ਫ੍ਰੀਮੈਨ,ଫ୍ରିମାନ୍
ਫ੍ਰੀਪਾਸ,ଫ୍ରିପାସ୍ |
ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ,ଫରାସୀ ବିପ୍ଳବ |
ਤਪੱਸਿਆ,ଫ୍ରିୟାର୍ |
ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ,ଫ୍ରାସିଆନ୍ ଭିକାରୀ
ਸਰਹੱਦੀ ਆਦਮੀ,ସୀମାନ୍ତ ମଣିଷ |
ਗੈਲੀਓਨ,ଗାଲେନ୍ |
ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ),ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ)
ਗੈਲੀਕਨਵਾਦ,ଗାଲିକାନିଜିମ୍ |
ਗੈਰੀਸਨ,ଗ୍ୟାରିସନ୍ |
ਗੌਲ,ଗଲ୍ |
ਗੌਂਟਲੇਟ,ଗାଣ୍ଟଲେଟ୍ |
ਗੌਂਟਲੇਟ,ଗାଣ୍ଟଲେଟ୍ |
ਗਾਜ਼ੇਬੋ,ଗେଜେବୋ |
ਗਾਜ਼ੇਬੋ,ଗେଜେବୋ |
ਗਾਜ਼ੇਬੋ,ଗେଜେବୋ |
ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ,ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |
ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ,ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |
ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ,ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |
ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ,ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |
ਵੰਸ਼ਾਵਲੀ,ବଂଶାନୁକ୍ରମିକ
ਵੰਸ਼ਾਵਲੀ,ବଂଶାନୁକ୍ରମିକ
ਪੀੜ੍ਹੀ,ପି Generation ଼ି
ਨਸਲਕੁਸ਼ੀ,ଜାତିସଂଘ
ਗ਼ੈਰ-ਯਹੂਦੀ,ଅଣଯିହୂଦୀ
ਗ਼ੈਰ-ਯਹੂਦੀ,ଅଣଯିହୂଦୀ
ਗ਼ੈਰ-ਯਹੂਦੀ,ଅଣଯିହୂଦୀ
ਗ਼ੈਰ-ਯਹੂਦੀ,ଅଣଯିହୂଦୀ
ਘੇਟੋ,ଘେଟୋ |
ਘੇਟੋ,ଘେଟୋ |
ਗਿੱਬਟ,ଗିବ୍ବେଟ୍ |
ਗਿਲਡ (=ਗਿਲਡ),ଗିଲ୍ଡ (= ଗିଲ୍ଡ)
ਗਲੇਡੀਏਟਰ,ଗ୍ଲାଡିଏଟର |
ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ,ଗ or ରବମୟ ବିପ୍ଳବ |
ਗੋਲਡਨ ਹੋਰਡ,ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |
ਮਹਾਨ ਗਠਜੋੜ,ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |
ਗ੍ਰੈਂਡੀ,ଗ୍ରାଣ୍ଡି
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ,ମହାନ ଗୃହଯୁଦ୍ଧ |
ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ),ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ)
ਗ੍ਰੇਟਰ ਇੰਡੀਆ,ଗ୍ରେଟର ଭାରତ |
ਮਹਾਨ Hellas,ମହାନ ହେଲାସ୍ |
ਮਹਾਨ ਭੀੜ,ମହାନ ହୋର୍ଡ
ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ),ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ)
ਮਹਾਨ ਸੀਲ,ମହାନ ସିଲ୍ |
