Punjabi,Gujarati
ਲਗਾਤਾਰ ਵੰਡ,સતત વિતરણ
ਉੱਪਰ ਤੋਂ ਲਗਾਤਾਰ,ઉપરથી સતત
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,સતત કાર્ય
ਲਗਾਤਾਰ ਵੱਖਰਾ,સતત વિભેદક
ਲਗਾਤਾਰ ਨਕਸ਼ਾ,સતત નકશો
ਲਗਾਤਾਰ ਮੈਪਿੰਗ,સતત મેપિંગ
ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ,સતત સંભાવના ઘનતા કાર્ય
ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ,સતત સંભાવના વિતરણ
ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,સતત રેન્ડમ ચલ
ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ,સતત નમૂના જગ્યા
ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ,સતત ચલ
ਲਗਾਤਾਰ ਲਹਿਰ,સતત તરંગ
ਨਿਰੰਤਰਤਾ,સાતત્ય
ਨਿਰੰਤਰ ਪਰਿਕਲਪਨਾ (= ਨਿਰੰਤਰਤਾ ਸਵੈ-ਸਿੱਧ),અખંડ પૂર્વધારણા (= અખંડ સ્વયંસિદ્ધ)
ਵਾਸਤਵਿਕ ਸੰਖਿਆਵਾਂ ਦਾ ਨਿਰੰਤਰਤਾ (= ਅਸਲ ਸੰਖਿਆਵਾਂ ਦਾ ਸਮੂਹ),વાસ્તવિક સંખ્યાઓનું સાતત્ય (= વાસ્તવિક સંખ્યાઓનો સમૂહ)
ਨਿਰੰਤਰ ਸਿਧਾਂਤ,સાતત્ય સિદ્ધાંત
ਕੰਟੋਰ ਏਕੀਕਰਣ,સમોચ્ચ એકીકરણ
ਸੰਕੁਚਨ ਮੈਪਿੰਗ,સંકોચન મેપિંગ
ਵਿਰੋਧਾਭਾਸ,વિરોધાભાસ
ਵਿਰੋਧੀ,વિરોધી
ਕੰਟਰੋਲ,નિયંત્રણ
ਕੰਟਰੋਲ ਚਾਰਟ,નિયંત્રણ ચાર્ટ
ਔਸਤ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,સરેરાશ માટે નિયંત્રણ ચાર્ટ
ਨੁਕਸ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,ખામીઓ માટે નિયંત્રણ ચાર્ટ
ਰੇਂਜਾਂ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,રેન્જ માટે નિયંત્રણ ચાર્ટ
ਵੇਰੀਏਬਲ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,ચલો માટે નિયંત્રણ ચાર્ટ
ਇਕੱਠੇ,એકરૂપ થવું
ਮਤਲਬ ਵਿੱਚ ਕਨਵਰਜੈਂਸ,સરેરાશમાં કન્વર્જન્સ
ਮਤਲਬ ਵਰਗ ਵਿੱਚ ਕਨਵਰਜੈਂਸ,સરેરાશ ચોરસમાં કન્વર્જન્સ
ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੇਂਸ,સંભાવનામાં સંકલન
ਕਨਵਰਜੈਂਸ ਸੀਮਾ,કન્વર્જન્સ મર્યાદા
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,કન્વર્જન્સ ત્રિજ્યા
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,કન્વર્જન્સ પ્રદેશ
ਕਨਵਰਜੈਂਟ,કન્વર્જન્ટ
ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ,કન્વર્જન્ટ ક્રમ
ਕਨਵਰਜੈਂਟ ਲੜੀ,કન્વર્જન્ટ શ્રેણી
ਗੱਲਬਾਤ,વાતચીત
ਉਲਟ,તેનાથી વિપરીત
ਪਰਿਵਰਤਨ ਅੰਸ਼,રૂપાંતર અપૂર્ણાંક
ਪਰਿਵਰਤਨ ਸਾਰਣੀ,રૂપાંતર કોષ્ટક
ਉੱਤਲ,બહિર્મુખ
ਕੋਨੈਕਸ ਸਰੀਰ,બહિર્મુખ શરીર
ਕਨਵੈਕਸ ਸੁਮੇਲ,બહિર્મુખ સંયોજન
ਕਨਵੈਕਸ ਕਵਰ (=ਉੱਤਲ ਹਲ),બહિર્મુખ આવરણ (=બહિર્મુખ હલ)
ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ,બહિર્મુખ કાર્ય
ਕਨਵੈਕਸ ਰੇਖਿਕ ਸੰਜੋਗ,બહિર્મુખ રેખીય સંયોજનો
ਕਨਵੈਕਸ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,બહિર્મુખ રેખીય પ્રોગ્રામિંગ
ਕਨਵੈਕਸ ਮੀਟ੍ਰਿਕ ਸਪੇਸ,બહિર્મુખ મેટ્રિક જગ્યા
ਕਨਵੈਕਸ ਪੋਲੀਹੇਡ੍ਰੋਨ,બહિર્મુખ બહુહેડ્રોન
ਕਨਵੈਕਸ ਪ੍ਰੋਗਰਾਮਿੰਗ,બહિર્મુખ પ્રોગ્રામિંગ
ਕਨਵੈਕਸ ਖੇਤਰ,બહિર્મુખ પ્રદેશ
ਕਨਵੈਕਸ ਸੈੱਟ,બહિર્મુખ સમૂહ
convolution,ક્રાંતિ
convolution ਅਟੁੱਟ,કન્વોલ્યુશન અભિન્ન
ਕਨਵੋਲਿਊਸ਼ਨ ਪ੍ਰਮੇਯ (= ਫਲਟੰਗ ਪ੍ਰਮੇਯ),કન્વોલ્યુશન પ્રમેય (= ફાલ્ટંગ પ્રમેય)
ਤਾਲਮੇਲ,સંકલન
ਤਾਲਮੇਲ ਧੁਰਾ,સંકલન અક્ષ
ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ,સંકલન ભૂમિતિ
ਤਾਲਮੇਲ ਜਹਾਜ਼,સંકલન વિમાન
ਕੋਆਰਡੀਨੇਟਸ,સંકલન
ਤਾਲਮੇਲ ਸਿਸਟਮ,સંકલન સિસ્ટમ
ਕੋਪਰਨਿਕ ਸਿਸਟਮ,કોપરનિકન સિસ્ટમ
ਕੋਪਲਾਨਰ,કોપ્લાનર
coplanar ਬਲ,કોપ્લાનર દળો
coplanarity,કોપ્લાનરિટી
coprime ਨੰਬਰ,કોપ્રાઈમ નંબરો
ਸੁਧਾਰ ਕਾਰਕ,સુધારણા પરિબળ
ਸਹੀ ਹੱਲ,યોગ્ય ઉકેલ
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,સંબંધ
ਸਬੰਧ ਗੁਣਾਂਕ,સહસંબંધ ગુણાંક
ਸਬੰਧ ਚਿੱਤਰ,સહસંબંધ રેખાકૃતિ
ਸਬੰਧ ਫੰਕਸ਼ਨ,સહસંબંધ કાર્ય
ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,સહસંબંધ મેટ્રિક્સ
ਸਬੰਧ ਅਨੁਪਾਤ,સહસંબંધ ગુણોત્તર
correlogram,કોરીલોગ્રામ
correlogram ਵਿਸ਼ਲੇਸ਼ਣ,કોરીલોગ્રામ વિશ્લેષણ
ਅਨੁਸਾਰੀ,અનુરૂપ
ਪੱਤਰ ਵਿਹਾਰ ਦੇ ਸਿਧਾਂਤ,પત્રવ્યવહાર સિદ્ધાંત
ਅਨੁਸਾਰੀ ਕੋਣ,અનુરૂપ કોણ
ਅਨੁਸਾਰੀ ਪਾਸੇ,અનુરૂપ બાજુ
coset,coset
ਕੋਸਾਈਨ,કોસાઇન
ਕੋਸਾਈਨ ਕਾਨੂੰਨ,કોસાઇન કાયદો
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,ખર્ચ વિશ્લેષણ
ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ,ખર્ચ મહત્તમકરણ
ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ,ગણતરીક્ષમતા સ્વયંસિદ્ધ
ਗਿਣਨਯੋਗ,ગણતરીપાત્ર
ਗਿਣਨਯੋਗ ਜੋੜ,ગણતરીપાત્ર ઉમેરણ
ਗਿਣਨਯੋਗ ਅਧਾਰ,ગણતરીપાત્ર આધાર
ਗਿਣਨਯੋਗ ਆਧਾਰ,ગણતરીપાત્ર આધાર
ਗਿਣਨਯੋਗ ਸੈੱਟ,ગણતરીપાત્ર સમૂહ
ਅਣਗਿਣਤ ਅਨੰਤ,ગણતરીપૂર્વક અનંત
ਵਿਰੋਧੀ,કાઉન્ટર
ਘੜੀ ਦੇ ਉਲਟ,ઘડિયાળની વિરુદ્ધ દિશામાં
ਵਿਰੋਧੀ ਉਦਾਹਰਨ,કાઉન્ટર ઉદાહરણ
ਸਹਿਵਿਹਾਰ,સહપ્રવૃત્તિ
ਸਹਿਪ੍ਰਸਤੀ ਕਾਨੂੰਨ,સહપ્રવર્તન કાયદો
ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ,સહપ્રવર્તન મેટ્રિક્સ
ਸਹਿਵਿਹਾਰ ਵਿਧੀ,સહપ્રવર્તન પદ્ધતિ
ਸਹਿਵਿਹਾਰ ਤਕਨੀਕ,સહપ્રવર્તન તકનીક
ਕ੍ਰੈਮਰ ਦਾ ਨਿਯਮ,ક્રેમરનો નિયમ
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,ક્રેમર-રાવ અસમાનતા
ਮਾਪਦੰਡ ਫੰਕਸ਼ਨ (= ਉਦੇਸ਼ ਫੰਕਸ਼ਨ),માપદંડ કાર્ય (= ઉદ્દેશ્ય કાર્ય)
ਨਾਜ਼ੁਕ ਕੋਣ,નિર્ણાયક કોણ
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,નિર્ણાયક બિંદુ
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,કાર્યનું નિર્ણાયક બિંદુ
ਨਾਜ਼ੁਕ ਮੁੱਲ,નિર્ણાયક મૂલ્ય
ਨਾਜ਼ੁਕ ਗਤੀ,નિર્ણાયક વેગ
ਕਰਾਸ ਕੋਰਿਲੇਸ਼ਨ ਫੰਕਸ਼ਨ,ક્રોસ સહસંબંધ કાર્ય
ਕਰਾਸ ਉਤਪਾਦ,ક્રોસ ઉત્પાદન
ਕਰਾਸ ਅਨੁਪਾਤ,ક્રોસ રેશિયો
ਕਰਾਸ ਸੈਕਸ਼ਨਿੰਗ,ક્રોસ સેક્શનિંગ
ਕ੍ਰਿਪਟ,ક્રિપ્ટ
ਘਣ,સમઘન
ਘਣ ਨੰਬਰ,ક્યુબ નંબર
ਘਣ ਜੜ੍ਹ,ઘનમૂળ
ਘਣ,ઘન
ਘਣ,ક્યુબિકલ
ਘਣ ਸਮੀਕਰਨ,ઘન સમીકરણ
ਘਣ ਇੰਚ,ઘન ઇંચ
ਘਣ ਮੀਟਰ,ઘન મીટર
ਕਿਊਬਿਕ ਪੈਰਾਬੋਲਾ,ક્યુબિક પેરાબોલા
ਘਣ ਜੜ੍ਹ,ઘનમૂળ
ਘਣ ਮਿਆਦ,ઘન શબ્દ
ਘਣ,ક્યુબોઇડ
ਸੰਚਤ,સંચિત
ਸੰਚਤ ਕਰਵ,સંચિત વળાંક
ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ,સંચિત વિતરણ કાર્ય
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ,સંચિત આવર્તન
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,સંચિત આવર્તન કાર્ય
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ,સંચિત આવર્તન ગ્રાફ
ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,સંચિત સંભાવના કાર્ય
ਕਰਲ,કર્લ
ਇਕਸਾਰਤਾ ਦਾ curl,સુસંગતતાનું કર્લ
ਵੈਕਟਰ ਦਾ curl,વેક્ટરનો કર્લ
ਕਰਲੀ ਬਰੈਕਟ,સર્પાકાર કૌંસ
ਮੌਜੂਦਾ,વર્તમાન
ਮੌਜੂਦਾ ਬਿੰਦੂ,વર્તમાન બિંદુ
ਵਕਰਤਾ,વક્રતા
ਵਕਰ ਪ੍ਰਭਾਵ,વક્રતા અસર
ਕਰਵ,વળાંક
ਕਰਵ ਲਾਈਨ,વક્ર રેખા
ਕਰਵ ਟਰੇਸਿੰਗ,વળાંક ટ્રેસિંગ
curvilinear asymptote,વક્રીય એસિમ્પ્ટોટ
ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ,વક્રીય કોઓર્ડિનેટ્સ
ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,વક્રીકૃત રીગ્રેશન
cusp,કુસપ
ਚੱਕਰ,ચક્ર
ਚੱਕਰੀ ਪਰਿਵਰਤਨ,ચક્રીય વિવિધતા
ਚੱਕਰੀ ਕਰਾਸ ਉਤਪਾਦ,ચક્રીય ક્રોસ ઉત્પાદન
ਚੱਕਰ ਦੀ ਮੰਗ,ચક્રીય માંગ
ਚੱਕਰੀ ਸਮੀਕਰਨ,ચક્રીય અભિવ્યક્તિ
ਚੱਕਰੀ ਗਰੁੱਪ,ચક્રીય જૂથ
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,ચક્રીય ક્રમચય
ਸਾਈਕਲੋਇਡ,ચક્રવાત
ਸਿਲੰਡਰ,સિલિન્ડર
ਸਿਲੰਡਰ ਵਾਲਾ,નળાકાર
ਸਿਲੰਡਰ ਸਤਹ,નળાકાર સપાટી
ਸਾਈਫਰ,સાઇફર
D&#39;alembert ਦੇ ਅਸੂਲ,ડી&#39;એલેમ્બર્ટનો સિદ્ધાંત
ਗਿੱਲਾ ਹਾਰਮੋਨਿਕ ਫੰਕਸ਼ਨ,ભીના હાર્મોનિક કાર્ય
ਲਗਾਤਾਰ ਗਿੱਲਾ,સતત ભીનાશ
ਡਾਟਾ,ડેટા
ਡਾਟਾ ਉਤਪਤੀ,ડેટાની ઉત્પત્તિ
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ,ડેટા પ્રોસેસિંગ સિસ્ટમ
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ડેટા પ્રોસેસર
ਡਾਟਾ ਸ਼ੀਟ,ડેટા શીટ
ਡੇਕਗਨ,દશકોણ
decagram,ડેકાગ્રામ
decameter,ડેકેમીટર
ਸੜਨ ਨਿਰੰਤਰ,સતત સડો
ਸੜਨ ਵਕਰ,સડો વળાંક
ਵਿਨੀਤ ਫੰਕਸ਼ਨ,યોગ્ય કાર્ય
ਡੇਸੀਗ੍ਰਾਮ,ડેસિગ્રામ
decile,ડેસિલ
ਦਸ਼ਮਲਵ,દશાંશ
ਦਸ਼ਮਲਵ ਕੋਡ,દશાંશ કોડ
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,દશાંશ કોડેડ અંક
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,દશાંશ વિસ્તરણ
ਦਸ਼ਮਲਵ ਅੰਸ਼,દશાંશ અપૂર્ણાંક
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,દશાંશ સંકેત
ਦਸ਼ਮਲਵ ਨੰਬਰਿੰਗ ਸਿਸਟਮ,દશાંશ નંબરિંગ સિસ્ટમ
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,દશાંશ બિંદુ
ਦਸ਼ਮਲਵ ਸਕੇਲ,દશાંશ સ્કેલ
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,દશાંશ સિસ્ટમ
ਡੈਸੀਮੀਟਰ,ડેસીમીટર
ਸਮਝਣਾ,ડિસિફરિંગ
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,નિર્ણય મોડલ
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,નિર્ણય સિદ્ધાંત
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,નિર્ણય ચલ
ਡੀਕੋਡਰ,ડીકોડર
ਡੀਕੋਡਿੰਗ,ડીકોડિંગ
ਸੜਨਯੋਗ ਸੈੱਟ,વિઘટનક્ષમ સમૂહ
ਘਟ ਰਿਹਾ ਹੈ,ઘટતું
ਘਟਦੀ ਫੰਕਸ਼ਨ,ઘટતું કાર્ય
Dedekind ਦੇ ਕੱਟ,Dedekind કટ
Dedekind ਦਾ ਪ੍ਰਮੇਯ,ડેડેકાઇન્ડનું પ્રમેય
ਦਾ ਅਨੁਮਾਨ,તારવવું
ਕਟੌਤੀ ਵਿਧੀ,આનુમાનિક પદ્ધતિ
ਨੁਕਸਦਾਰ,ખામીયુક્ત
ਪਰਿਭਾਸ਼ਿਤ ਸਮੀਕਰਨ,વ્યાખ્યાયિત સમીકરણ
ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,ચોક્કસ અભિન્ન
ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,ચોક્કસ મેટ્રિક્સ
ਪਰਿਭਾਸ਼ਾ,વ્યાખ્યા
deformation ਕਰਵ,વિરૂપતા વળાંક
ਵਿਗੜਿਆ ਸਤਹ,વિકૃત સપાટી
ਪਤਨ,અધોગતિ
ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਵਿਗਾੜ,પરિવહન સમસ્યાઓમાં અધોગતિ
ਡਿਗਰੀ,ડિગ્રી
ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਡਿਗਰੀ,વિભેદક સમીકરણની ડિગ્રી
ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ,સ્વતંત્રતાની ડિગ્રી
ਬਹੁਪਦ ਦੀ ਡਿਗਰੀ,બહુપદીની ડિગ્રી
ਆਂਢ-ਗੁਆਂਢ ਨੂੰ ਹਟਾਇਆ,પડોશ કાઢી નાખ્યો
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ડેલ્ટા કાર્ય
ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ,માંગ અને ઉપયોગિતા વળાંક
ਮੰਗ ਸਮੀਕਰਨ,માંગ સમીકરણ
ਮੰਗ ਫੰਕਸ਼ਨ,માંગ કાર્ય
ਜਨਸੰਖਿਆ ਅਧਿਐਨ,વસ્તી વિષયક અભ્યાસ
ਜਨਸੰਖਿਆ,વસ્તીવિષયક
De Moivre ਦਾ ਸਿਧਾਂਤ,ડી મોઇવરનું પ્રમેય
ਪ੍ਰਦਰਸ਼ਨ,દર્શાવો
ਪ੍ਰਦਰਸ਼ਨ,પ્રદર્શન
ਪ੍ਰਦਰਸ਼ਨੀ ਜਿਓਮੈਟਰੀ,નિદર્શન ભૂમિતિ
ਭਾਅ,છેદ
ਸੰਘਣਾ ਸੈੱਟ,ગાઢ સમૂહ
ਘਣਤਾ,ઘનતા
ਗਿਣਤੀਯੋਗ ਸੈੱਟ,અસંખ્ય સમૂહ
ਰਵਾਨਗੀ ਵੇਰੀਏਬਲ,પ્રસ્થાન ચલ
ਨਿਰਭਰ ਘਟਨਾ,આશ્રિત ઘટના
ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,આશ્રિત રેન્ડમ ચલ
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,આશ્રિત ચલ
ਨਿਰਭਰ ਪਰਿਵਰਤਨ,આશ્રિત વિવિધતા
ਡਿਪਰੈਸ਼ਨ ਕੋਣ,હતાશા કોણ
ਵਿਉਤਪੱਤੀ,વ્યુત્પત્તિ
ਡੈਰੀਵੇਟਿਵ,વ્યુત્પન્ન
ਪ੍ਰਾਪਤ ਲੜੀ,વ્યુત્પન્ન શ્રેણી
ਪ੍ਰਾਪਤ ਸੈੱਟ,મેળવેલ સમૂહ
ਉਤਰਦੇ ਹੋਏ,ઉતરતા
ਘਟਦੇ ਕ੍ਰਮ,ઉતરતા ક્રમમાં
ਘਟਦੀ ਲੜੀ,ઉતરતી શ્રેણી
ਵਰਣਨਯੋਗ ਜਿਓਮੈਟਰੀ,વર્ણનાત્મક ભૂમિતિ
ਵਰਣਨਯੋਗ ਮਾਡਲ,વર્ણનાત્મક મોડેલ
ਵਰਣਨਯੋਗ ਅੰਕੜੇ,વર્ણનાત્મક આંકડા
ਡਿਜ਼ਾਈਨ,ડિઝાઇન
ਪ੍ਰਯੋਗ ਦੇ ਡਿਜ਼ਾਈਨ,પ્રયોગની ડિઝાઇન
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ડેસ્ક કેલ્ક્યુલેટર
ਖੋਜ,શોધ
ਨਿਰਣਾਇਕ,નિર્ણાયક
ਨਿਰਣਾਇਕ ਦਰਜਾ,નિર્ણાયક ક્રમ
ਨਿਰਧਾਰਤ ਕਰੋ,નક્કી કરો
ਨਿਰਣਾਇਕ ਮਾਡਲ,નિર્ધારિત મોડેલ
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,નિર્ધારિત સમસ્યા
ਭਟਕਣਾ,વિચલન
ਭਟਕਣਾ ਗੁਣਾਂਕ,વિચલન ગુણાંક
ਡਾਇਡਿਕ ਸਿਸਟਮ,ડાયડિક સિસ્ટમ
ਵਿਕਰਣ,કર્ણ
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ,મેટ્રિક્સનું વિકર્ણીકરણ
ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ,કર્ણ મેટ્રિક્સ
ਵਿਕਰਣ ਸਮਾਨਤਾ,કર્ણ સમાનતા
ਚਿੱਤਰ,રેખાકૃતિ
ਚਿੱਤਰਕਾਰੀ ਢੰਗ,રેખાકૃતિ પદ્ધતિ
ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ,રેખાકૃતિ પ્રસ્તુતિ
ਵਿਆਸ,વ્યાસ
ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ,સમૂહનો વ્યાસ
ਵਿਆਸ ਦੇ ਉਲਟ,ડાયમેટ્રિકલી વિરુદ્ધ
ਪਾਸਾ ਸੁੱਟਣਾ,ડાઇસ ફેંકવું
ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ,દ્વિભાષી વર્ગીકરણ
ਦੁਵਿਧਾ,દ્વિભાષા
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,શબ્દકોશ ક્રમ
ਅੰਤਰ ਕੈਲਕੂਲਸ,તફાવત કેલ્ક્યુલસ
ਅੰਤਰ ਸਮੀਕਰਨ,તફાવત સમીકરણ
ਅੰਤਰ ਫਾਰਮੂਲਾ,તફાવત સૂત્ર
ਅੰਤਰ ਢੰਗ,તફાવત પદ્ધતિ
ਸੈੱਟ ਦਾ ਅੰਤਰ,સેટનો તફાવત
ਵੱਖ ਕਰਨ ਯੋਗ,વિભેદક
ਵਿਭਿੰਨ ਕਰਵ,વિભેદક વળાંક
ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ,વિભેદક કાર્ય
ਅੰਤਰ,વિભેદક
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,વિભેદક કલન
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,વિભેદક ગુણાંક
ਅੰਤਰ ਸਮੀਕਰਨ,વિભેદક સમીકરણ
ਵਿਭਿੰਨ ਰੂਪ,વિભેદક સ્વરૂપ
ਅੰਤਰ ਫਾਰਮੂਲਾ,વિભેદક સૂત્ર
ਅੰਤਰ ਫੰਕਸ਼ਨ,વિભેદક કાર્ય
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,વિભેદક ભૂમિતિ
ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ,ઉચ્ચ ક્રમનો તફાવત
ਫਰਕ ਭਾਗ,વિભેદક ભાગ
ਵੱਖਰਾ,તફાવત કરવો
ਭਿੰਨਤਾ,તફાવત
ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ,ભિન્નતા સૂત્ર
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,વેક્ટરનો તફાવત
ਫੈਲਾ,પ્રસરણ
ਅੰਕ,અંક
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ડિજિટલ કમ્પ્યુટર
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,ડિજિટલ ડેટા
ਮਾਪ,પરિમાણ
ਆਯਾਮ,પરિમાણ
ਅਯਾਮ ਰਹਿਤ,પરિમાણહીન
ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ,સમીકરણનું પરિમાણ
diophantine ਸਮੀਕਰਨ,ડાયોફેન્ટાઇન સમીકરણ
ਡਿੱਪ ਕੋਣ,ડૂબકી કોણ
ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ,દ્વિધ્રુવી કોઓર્ડિનેટ્સ
dipole,દ્વિધ્રુવ
ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ),ડીપીરામીડ (બાયપીરામિડ)
ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ડીરાક ડેલ્ટા ફંક્શન
ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼,સીધી સામાન્ય સ્પર્શક
ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ,નિર્દેશિત કોણ
ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ,નિર્દેશિત રેખા
ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ,દિશાત્મક વ્યુત્પન્ન
ਦਿਸ਼ਾ ਕੋਸਾਈਨ,દિશા કોસાઇન
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,મેક્સિમાની દિશા
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ,પ્રક્ષેપણની દિશા
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,દિશા ગુણોત્તર
ਡਾਇਰੈਕਟਰ ਸਰਕਲ,ડિરેક્ટર વર્તુળ
ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ,દિગ્દર્શક ક્ષેત્ર
ਸਿੱਧਾ ਉਤਪਾਦ,સીધું ઉત્પાદન
ਸਿੱਧਾ ਸਬੂਤ,સીધો પુરાવો
ਸਿੱਧਾ ਅਨੁਪਾਤ,સીધું પ્રમાણ
directrix,ડાયરેક્ટ્રીક્સ
ਸਿੱਧੀ ਰਕਮ,સીધી રકમ
ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ,ડિસ્કનેક્ટ થયેલ સેટ
ਨਿਰੰਤਰਤਾ,નિરંતરતા
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,વ્યુત્પન્નતાની વિરામ
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,પ્રથમ પ્રકારની અવ્યવસ્થા
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,બીજા પ્રકારની અવ્યવસ્થા
ਲਗਾਤਾਰ ਵੰਡ,અવ્યવસ્થિત વિતરણ
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,અવ્યવસ્થિત કાર્ય
ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ,અવ્યવસ્થિત વિવિધતા
ਵੱਖਰਾ,અલગ
ਵੱਖਰੀ ਵੰਡ,સ્વતંત્ર વિતરણ
ਵੱਖਰੀ ਸੰਭਾਵਨਾ ਵੰਡ,સ્વતંત્ર સંભાવના વિતરણ
