Kannada,Hindi
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ,अंकीय अनुरूप रूपांतरक
ಡಿಜಿಟಲೀಕರಣ,अंकरूपण
ಡಿಜಿಟೈಜ್ ಮಾಡಿ,अंकीकरण
ಡಿಜಿಟೈಸರ್,अंकरूपक
ಡಯೋಡ್,डायोड
ನೇರ,प्रत्यक्ष
ನೇರ ವಿಳಾಸ,प्रत्यक्ष पता
ನೇರ ಪರಿವರ್ತನೆ,प्रत्यक्ष रुपांतरण
ನೇರ ಜೋಡಣೆ,प्रत्यक्ष युग्मन
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
ನೇರ ವಿಧಾನ,प्रत्यक्ष विधि
ನಿರ್ದೇಶನ,निदेश
ಡೈರೆಕ್ಟರಿ,निर्देशिका
ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್,"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,निर्देशिका सेवा
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,असमर्थ
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,असमर्थकारी संकेत
ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ,"1.असंबंधन, 2. विसंबंधन"
ಪ್ರತ್ಯೇಕವಾದ,"1.असतत , 2. विविक्त"
ಡಿಸ್ಕ್,"1.चक्रिका, 2. डिस्क"
ಡಿಸ್ಕ್ ವಿಳಾಸ,"1.चक्रिका पता, 2. डिस्क पता"
ಡಿಸ್ಕ್ ಅರೇ,"1.चक्रिका सरणी, 2. डिस्क सरणी"
ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ,"1.चक्रिका क्षमता, 2. डिस्क क्षमता"
ಡಿಸ್ಕ್ ಡ್ರೈವ್,"1.चक्रिका चालक, 2.डिस्क ड्रािव"
ಡಿಸ್ಕ್ ಫೈಲ್,चक्रिका संचिका
ಡಿಸ್ಕ್ ಮೆಮೊರಿ,"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी"
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS),चक्रिका परिचालन तंत्र (डी ओ एस)
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,चक्रिका संकुल
ಡಿಸ್ಕ್ ಸರ್ವರ್,"1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,"1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ಡಿಸ್ಕೆಟ್,डिस्केट
ಪ್ರದರ್ಶನ ಫೈಲ್,प्रदर्श संचिका
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,प्रदर्श प्रतिबिंब
ವಿಲೇವಾರಿ,निपटान
ದೂರ,दूरी
ದೂರ ಕಾರ್ಯ,दूरी फलन
ಅಸ್ಪಷ್ಟತೆ,विरूपण
ವಿತರಣೆ,वितरित
ವಿತರಿಸಿದ ಡೇಟಾ,वितरित आँकड़ा
ವಿತರಿಸಿದ ಸರ್ವರ್,वितरित परिसेवक
ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ,"1.वितरित प्रणाली, 2. वितरित तंत्र"
ವಿತರಕ,वितरक
ದಾಖಲೆ,प्रलेख
ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ,प्रलेख प्रत्यानयित
ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ,"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
ದಸ್ತಾವೇಜನ್ನು,प्रलेखन
ಡೊಮೇನ್,"डोमेन, प्रक्षेत्र"
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,डोमेन नाम
ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
ಕೆಳಗೆ,"अध:, नीचे"
ಕೆಳಗೆ ಲಿಂಕ್,"1.अवलिंक , 2.अवकड़ी"
ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ,अधोभारण
ಕಡಿಮೆ ಸಮಯ,अधोभारण काल
ಎಳೆಯುವುದು,कर्षण
DRAM (ಡೈನಾಮಿಕ್ RAM),डीरैम (गतिक रैम)
ಡ್ರಿಫ್ಟ್,अपवाह
ಚಾಲಕ,चालक
ಬಿಡಿ,पात
ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,निपात सूची बॉक्स
ಡ್ರಮ್ ಡ್ರೈವ್,ड्रम ड्रािव
ಡ್ರಮ್ ಪ್ರಿಂಟರ್,"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
ಡ್ರಮ್ ಘಟಕ,"1.इम एकक, 2. ड्रम इकाई"
ದ್ವಂದ್ವ,"1.द्वैत,2. द्वि"
ಉಭಯ ಸಾಂದ್ರತೆ,द्वैत घनत्व
ನಕಲಿ ವಿಳಾಸ,"1.मूक पता, 2. छद्म पता"
ಡಂಪ್,सन्निक्षेप
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,दवैध परिपथ
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್,दवैधीकरण
ನಕಲು,केय्प्रतिकुंजी
DVD R/W,"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन"
ಡಿವಿಡಿ ರಾಮ್,डी वी डी रॉम
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,गतिक अनुदेश
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,"1.गतिक स्मृति, 2.गतिक मेमोरी"
ಡೈನಾಮಿಕ್ಸ್,"1.गति विज्ञान, 2. गतिकी"
EBCDIC,ई बी सी डी आई सी
ಇ-ವ್ಯವಹಾರ,ई व्यवसाय
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनि
ಇ-ಕಾಮರ್ಸ್,"1.ई-कॉमर्स, 2.ई-वाणिज्य"
ತಿದ್ದು,संपादन
ಸಂಪಾದಕ,संपादक
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,शैक्षिक प्रौद्योगिकी
ಇಇಪಿ ರೋಮ್,ई ई पी रॉम
ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ),"1.सार्थक पता , 2.प्रभावी पता"
ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,सार्थक संकार्य पता
ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ,प्रभावी क्रिया
ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ),प्रभावी यू.आई.डी.
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ,प्रभावी संचरण संकार्य
ಎಂಟು-ಬಿಟ್ ಬೈಟ್,अष्टबिट बािट
ಇ ಕಲಿಕೆ,"इलेक्ट्रॉनिक अधिगम, ई अधिगम"
ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್,चुनाव एल्गोरिथम
ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
ವಿದ್ಯುತ್ ಮುದ್ರಕ,"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,विद्युत लेखा मशीन
ಎಲೆಕ್ಟ್ರಾನಿಕ್,इलेक्ट्रोनिकी
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,इलेक्ट्रोनिक आंकड़ा संसाधन
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್,इलेक्ट्रॉनिक विवरणिक
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು,"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ,इलेक्ट्रॉनिक प्रकाशन
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,इलेक्ट्रॉनिक स्विच
ಅಂಶ,"तत्व, अवयव"
ಇಮೇಲ್,ई-मेल
ಇಮೇಲ್ ವಿಳಾಸ,"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,अंत:स्थापित तंत्र
ಎಂಬೆಡಿಂಗ್,अंत:स्थापन
ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
ಖಾಲಿ ಸ್ಟಾಕ್,रिक्त चिति
ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್,"1.रिक्त श्रृंखला, 2. रिक्त माला"
ಅನುಕರಣೆ,यंत्रानुकरण
ಆವರಿಸುವಿಕೆ,"1.केप्सूलीकरण, 2. केप्सूलन"
ಎನ್ಸೈಫರ್,कूटलेखक
ಎನ್ಕೋಡ್,कूटलेखन
ಎನ್ಕೋಡರ್,"1.कूटलेखक, 2. कोडक"
ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ,गूढ आंकडा
ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್,गूढ फािल सिस्टम
ಗೂಢಲಿಪೀಕರಣ,"1.गोपन, 2. कोडन, 3. कूटलेखन"
ಬ್ಲಾಕ್ನ ಅಂತ್ಯ,खंडक अंत
ಕಡತದ ಅಂತ್ಯ (EOF),संचिका-अन्त
ಬಳಕೆದಾರ,प्रयोक्ता
ನಮೂದಿಸಿ,प्रवेश
ನಮೂದಿಸಿ-ಕೀಲಿ,प्रवेश कुंजी
ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್,"1.उद्यम सरवर, 2. उद्यम सेवक"
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,उद्यम तंत्र
ಘಟಕ,सत्ता
ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ,सत्ता संबंधता
ಪ್ರವೇಶ ಸಮಯ,प्रवेश काल
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,प्रविष्ट चर
ಎಣಿಸಬಹುದಾದ,गणनीय
ಪರಿಸರ,परिवेश
ಯುಗ,"1.ईपोच,2. युग,3. निर्देश क्षण"
EPROM,ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ,एपसिलॉन संवरक
ಈಕ್ವಲೈಜರ್,तुल्यकारक
ಉಪಕರಣ,उपस्कर
ಸಮಾನತೆಯ ವರ್ಗ,तुल्यता वर्ग
ಸಮಾನತೆಯ ಸಂಬಂಧ,तुल्य संबंध
ಅಳಿಸಿಹಾಕು,"1.विलोपन, 2.मिटान"
ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ,त्रुटि संशोधन कूट
ದೋಷ ತಿದ್ದುಪಡಿ,त्रुटि संशोधन
ದೋಷ ಪತ್ತೆ,त्रुटि संसूचन
ದೋಷ ನಿರ್ವಹಣೆ,त्रुटि प्रहस्तन
ತಪ್ಪು ಸಂದೇಶ,त्रुटि संदेश
ದೋಷ ದರ,त्रुटि दर
ದೋಷ ಚೇತರಿಕೆ,त्रुटि पुनर्डद्धार
ದೋಷ ದಿನಚರಿ,त्रुटि नेमक
ಪಾರು ಪಾತ್ರ,पलायन संप्रतीक
ಈಥರ್ನೆಟ್,ईथरनेट
ಘಟನೆ,घटना
ಈವೆಂಟ್ ಸರಣಿ,घटना श्रृंखला
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,घटना नियंत्रण
ಈವೆಂಟ್ ಕೌಂಟರ್,घटना गणक
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,अपवाद प्रहस्तन
ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,विनिमय डिस्क भंडारण
ಹೊರಗಿಡುವಿಕೆ,अपवर्जन
ವಿಶೇಷ ಅಥವಾ (XOR),अनन्य और (एक्स ऑर)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,निष्पाद्य क्रमादेश
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,निष्पादन कथन
ಸಮಗ್ರ ಹುಡುಕಾಟ,चयनिक खोज
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,विदयमान
ನಿರ್ಗಮಿಸಿ,निर्गम
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,विशेषज्ञ तंत्र
ಅಭಿವ್ಯಕ್ತಿ,"1. अभिव्यक्ति ,2. व्यंजक"
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),विस्तारित आलेखीय आव्यूह (एक्स जी ए)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),विस्तारित औदयोगिक मानक (इ.आई.एस.)
ವಿಸ್ತೃತ ಯಂತ್ರ,अतिदेशित मशीन
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,विस्तारित स्मृति
ವಿಸ್ತೃತ ನಿಖರತೆ,"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता"
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण"
ಬಾಹ್ಯ ಕರೆ,वाह्य आह्वान
ಬಾಹ್ಯ ದೋಷ,वाह्य त्रुटि
ಬಾಹ್ಯ ಕಾರ್ಯ,वाह्य फलन
ಬಾಹ್ಯ ಅಡಚಣೆ,वाह्य अंतरायन
ಬಾಹ್ಯ ಸ್ಮರಣೆ,"1.वाह्य स्मृति, 2. वाह्य मेमोरी"
ಬಾಹ್ಯ ಸ್ಮರಣೆ,वाह्य स्मृति
ಬಾಹ್ಯ ಮೋಡೆಮ್,वाह्य मॉडेम
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,वाह्य संदर्भ
ಬಾಹ್ಯ ಹುಡುಕಾಟ,वाह्य खोज
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,वाह्य भंडारण युक्ति
ಹೊರತೆಗೆಯುವಿಕೆ,निष्कर्षण
ಹೊರತೆಗೆಯುವಿಕೆ,बहिर्वेशन
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,फलक संप्रतीक मुद्रक
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,विफल-सुरक्षा संक्रिया
ವಿಫಲತೆಯ ದರ,विफलता दर
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,विफलता मुक्ति
ತಪ್ಪು ಕೋಡ್,मिथ्या कूट
ತಪ್ಪು ದೋಷ,मिथ्या त्रुटि
ಫ್ಯಾನ್-ಇನ್,"1.निवेशाँक, 2. निवेश-अंक"
ಫ್ಯಾನ್ ಔಟ್,"1.निर्गताँक, 2. निर्गत-अंक"
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम"
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),द्रुत फौरिएर अन्तरण
ಗಂಭೀರವಾದ ತಪ್ಪು,घातक त्रुटि
ದೋಷ ಪತ್ತೆ,दोष संसूचन
ದೋಷ ರೋಗನಿರ್ಣಯ,दोष निदान
ದೋಷಸಹಿಷ್ಣುತೆ,दोष सहिष्णुता
ಫ್ಯಾಕ್ಸ್,फैक्स
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,फैक्स संदेश
FDC,एफ डी सी
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,लक्षण संसूचन
ಆಹಾರ ಚಕ್ರ,भरण चक्र
ಪ್ರತಿಕ್ರಿಯೆ,पुनर्निवेश
ಫೀಡರ್,"1.प्रदायक,2.पोषक, 3.फीडर"
ತರಲು,आनयन
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,फिबोनेकी खोज
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,फिबोनेकी अनुक्रम
ಫಿಬೊನಾಕಿ ಸರಣಿ,फिबोनेकी श्रेणी
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,तंतु प्रकाशिकी
ಫಿಡೋ ನಿವ್ವಳ,फिडो जाल
ಕ್ಷೇತ್ರ,क्षेत्र
ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು,पंचम पीढ़ी कम्प्यूटर
ಕಡತ,"1.संचिका,2. फािल"
ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ,संचिका अभिगम विधि
ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ,संचिका नियतन सारणी
ಫೈಲ್ ಕಂಪ್ರೆಷನ್,संचिका संपीडन
ಫೈಲ್ ನಕಲು,संचिका प्रतिलिपिकरण
ಫೈಲ್ ಲೇಔಟ್,संचिका विन्यास
ಫೈಲ್ ವಿಲೀನ,संचिका विलय
ಫೈಲ್ ಚೇತರಿಕೆ,संचिका पुन:प्राप्ति
ಫೈಲ್ ಸಂಗ್ರಹಣೆ,संचिका भंडारण
ಫೈಲ್ ರಚನೆ,संचिका संरचना
ಕಡತ ವ್ಯವಸ್ಥೆ,संचिका तंत्र
ಫೈಲ್ ವರ್ಗಾವಣೆ,संचिका अंतरण
ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP),फाील अंतरण प्रोटोकॉल (एफ टी पी)
ಫಿಲ್ಟರ್,फिल्टर
ಅಂತಿಮ ಸ್ಥಿತಿ,अंतिम स्थिति
ಕಂಡುಹಿಡಿಯಿರಿ,खोज
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,परिमित अवस्था यंत्र
ಬೆಂಕಿ ಗೋಡೆ,फायर वॉल
ಫರ್ಮ್ವೇರ್,फर्मवेयर
ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ,पहले आो पहले पाो
ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,प्रथम पीढ़ी कंप्यूटर
ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO),प्रथम निवेश प्रथम निर्गम (फीफो )
ಮೊದಲ ಆದೇಶದ ತರ್ಕ,प्रथम कोटि तर्क
ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ,प्रथम कोटि सिद्धांत
ಸ್ಥಿರ ವಿಭಾಗ,नियत विभाजन
ಧ್ವಜ,चिन्ह
ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್,नम्य डिस्क
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,फ्लॉपी डिस्क
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ),फ्लापी डिस्क चालन (एफ डी डी)
ಹರಿವಿನ ಚಾರ್ಟ್,प्रवाह संचित्र
ನಿಯಂತ್ರಣದ ಹರಿವು,नियंत्रण प्रवाह
ಫ್ಲಶ್,प्रधावन
ಫೋಲ್ಡರ್,फोल्डर
ಫಾಂಟ್,फाँट
ಫಾಂಟ್ ಕುಟುಂಬ,फाँट परिवार
ವಿದೇಶಿ ಕೀ,वाह्य कुंजी
ರೂಪ,रूप
ಔಪಚಾರಿಕ ಭಾಷೆ,प्रतीकात्मक भाषा
ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ,प्रतीकात्मक विधि
ಸ್ವರೂಪ,"1.फॉरमैट, 2.आरूप"
ಫಾರ್ಮ್ಯಾಟಿಂಗ್,आरूपण
ಫೋರ್ಟ್ರಾನ್,फोरट्रॉन
ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन"
ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್,अग्रतिर्यक स्लैश
ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,चतुर्थ पीढ़ी कंप्यूटर
ತುಣುಕು,खंड
ಚೌಕಟ್ಟು,फ्रेम
ಉಚಿತ ನಿವ್ವಳ,"1.मुक्त नेट, 2.मुक्त जाल"
ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ,मुक्त सॉफ्टवेयर न्यास
ಉಚಿತ ಸಂಗ್ರಹಣೆ,मुक्त भंडारण
ಫ್ರೀವೇರ್,फ्रीवेयर
ಮುಂಭಾಗದ ತುದಿ,अग्रांत
ಮುಂಭಾಗದ ಫಲಕ,"1.अग्र पट्टिका, 2.अग्र पैनल"
ಕಾರ್ಯ,"1.प्रकार्य,2. फलन"
ಕಾರ್ಯ ಕೀ,प्रकार्य कुंजी
ಕಾರ್ಯ ಉಲ್ಲೇಖ,प्रकार्य संदर्भ
ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ,प्रकार्यात्मक निर्भरता
ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ,प्रकार्य परीक्षण
ಅಸ್ಪಷ್ಟ ತರ್ಕ,"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक"
ಅಸ್ಪಷ್ಟ ಸೆಟ್,"1.अस्पष्ट समुच्चय, 2.फज्जी सेट"
ಲಾಭ,लब्धि
ಆಟದ ಮರ,खेल तरू
ಅಂತರದ ಪಾತ್ರ,अंतराल संप्रतीक
ಕಸ,कचरा
ಕಸ ಸಂಗ್ರಹಣೆ,कचरा संग्रहण
ಕಸ ಸಂಗ್ರಹಣೆ,कचरा संग्रहण
ಕಸದಲ್ಲಿ ಕಸ (GIGO),कचरा अंदर कचरा बाहर (गीगो)
ಗೇಟ್,द्वार
ಗೇಟ್ವೇ,दवार पथ (नेटवर्क के संदर्भ में)
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,व्यापक क्रमादेश
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,व्यापक क्रमादेश
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,व्यापक उद्देश्य कंप्यूटर
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,व्यापकीकृत उद्देश्य कंप्यूटर
ಸಾಮಾನ್ಯ ನೋಂದಣಿ,सामान्य पंजी
ಸಾಮಾನ್ಯೀಕರಣ,व्यापकीकरण
ಸಾಮಾನ್ಯೀಕರಣ,व्यापकीकरण
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ,व्यापक उद्देशीय भाषा
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ,व्यापक उद्देश्य संक्रिया प्रणाली
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ,व्यापक उद्देश्य पंजी
ಸೃಷ್ಟಿಸಿದ ದೋಷ,जनित त्रुटि
ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ,जनन प्रकार्य
ಸಾಮಾನ್ಯ ವರ್ಗ,वर्ग सामान्य
ಸಾಮಾನ್ಯ ಕಾರ್ಯ,वर्ग प्रकार्य
ಸಾಮಾನ್ಯ ಹೆಸರು,सामान्य वर्गनाम
ಗಿಗೋ,गीगो
ಜಾಗತಿಕ,"1.सार्वत्रिक, 2.वैश्विक"
ಜಾಗತಿಕ ಕೋಡ್,सार्वत्रिक कूट
ಜಾಗತಿಕ ಲಾಕ್,सार्वत्रिक ताला
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क"
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,सार्वत्रिक जालक्रम
ಜಾಗತಿಕ ಬಳಕೆದಾರ,"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता"
ಜಾಗತಿಕ ವೇರಿಯಬಲ್,सार्वत्रिक चर
ಜಾಗತೀಕರಣ,"1.वैश्वीकरण, 2.भूमण्डलीकरण"
ಗೋಫರ್,गोफर (नेटवर्क में एक प्रोटोकॉल)
ಗೋಫರ್ ಕ್ಲೈಂಟ್,गोफर ग्राही
ಗೋಫರ್ ಸರ್ವರ್,"1.गोफर परिसेवक, 2.गोफर सर्वर"
ಗೋಫರ್ ಸೈಟ್,गोफर स्थल
ಗೋಫರ್ ಸ್ಪೇಸ್,गोफर स्पेस
ಆಕರ್ಷಕವಾದ ಅವನತಿ,आकर्षक निम्नीकरण
ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ,व्याकरण संशोधक
ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ,व्याकरण आकर्षक बहिगर्मन
ದೊಡ್ಡ ಒಟ್ಟು,"1.कुल जोड़, 2.महायोग, 3.कुल योग"
ಗ್ರಾಫ್,"1.ग्राफ, 2.आलेख"
ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್,"1.ग्राफ अंकन, 2.आलेख अंकन"
ಗ್ರಾಫಿಕ್ ಪಾತ್ರ,"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक"
ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ,"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक"
ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ,"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना"
ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ,"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश"
