Bengali,Odiya
চীন টারপেনটাইন গাছ,ଚୀନ୍ ଟର୍ପେଣ୍ଟାଇନ୍ ଗଛ |
কুকুর কুকুর,ଚୋ-ଚାଉ
ক্রিস্যান্থেমাম,ChrysSanthemumum
"চুফা, পৃথিবী বাদাম","ଚୁଫା, ପୃଥିବୀ ବାଦାମ |"
সিচরি,ସୋହୋରୀ
দারুচিনি,ଚିନାବାଦାମ |
সিট্রন,ଆରଟନ୍ |
সিট্রোনেলা ঘাস,ସାଇଟ୍ରନେଲିଲା ଘାସ |
জেসমিন আরোহণ,ଜସ୍ମିନ୍ ଚ cl େ |
লবঙ্গ,ଲବଙ୍ଗ
ক্লাস্টার বিন,କ୍ଲଷ୍ଟର ବିନ୍ |
কোকো,କୋକୋ
নারকেল,ନଡ଼ିଆ |
কফি,କଫି
কোলিয়াস,କୋଲସ
কলোকাসিয়া,କୋଲୋସିସିଆ
"কলোকিন্থ, তিক্ত আপেল","ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |"
সাধারণ পার্সেলেন,ସାଧାରଣ ପର୍ସଲେନ |
ধনে,ଧନିଆ
সুতি,କପା
কাউপিয়া,ଗା cow ାସ
কিউব,କ୍ୟୁବ୍
শসা,କାକୁଡି
Cucubits,କ୍ୟୁକୁଭର୍ଟସ୍ |
জিরা,ଜିର୍ତିକ |
কারি পাতা,ତରକାରୀ ପତ୍ର |
আতা,କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |
ক্যাপসুল বোরার,କ୍ୟାପସୁଲ୍ ବୋରର୍ |
ক্যাটারপিলার,କ୍ୟାଟପିଲର୍
সাইট্রাস সাইক্ল্লা,ସାଇଟ୍ରସ୍ ସିଲେଲା |
ক্রিকেট,କ୍ରିକେଟ୍
কাক,କାଉ
কাটা কৃমি,କଟା ପୋକ
দুগ্ধ,ଦୁଗ୍ଧ
ডেয়ারিং,ଦୁର୍ଗର
বাঁধ,ବନ୍ଧ
দিন-নিরপেক্ষ,ଦିନ-ନିରପେକ୍ଷ |
ফুলের পরে দিন,ଫୁଲର ଦିନ ପରେ |
পুরো পুষ্প পরে দিন,ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |
ডিব্লোসোমিং,Deblossome
ডিক্যালসিফিকেশন,ହ୍ରାସ
ডিক্যান্ট,କ୍ଷୟ
ক্ষয়,କ୍ଷୟ
পাতলা,ନିର୍ଣ୍ଣୟ
দশমিক,ଦଶମିକ
স্বল্পতা,ଅଭାବ |
ডিফলোকুলেশন (মাটি),ଡିଫ୍ଲୋକେସନ୍ (ମାଟି)
Defloration,ପରିଶୋଧନ
ডিফোলিয়েশন,ଗଭୀରତା
বন নিধন,ଜଙ୍ଗଲ |
অবক্ষয়,ଅବଶ୍ୟ ନିରନ୍ତର
অবক্ষয়,ଭିକେସନ୍
ডিগ্রি দিন,ଡିଗ୍ରୀ ଦିନ
ডিগ্রি,ଡିଗ୍ରୀ
ডিহেসেন্স,ଡିଫିସେନ୍ସ |
ডিহুলিং,ଦେହୁଙ୍ଗିଂ
ডিহুসিং,ଦେହକ୍କକ୍ କରିବା
পানিশূন্যতা,ଡିହାଇଡିଂ
ডিহাইড্রেটর,ଘୋଡେନକର୍
চাহিদা,ଚାହିଦା
অবনতি,ନିନ୍ଦା
অস্বীকার,ନିନ୍ଦା
আমানত,ଜମା
জবানবন্দি,ଚିହ୍ନ
অবমূল্যায়ন বিচ্ছিন্নকরণ,ଅବନତି କରାଲିନାଇଜେସନ୍ |
বিশৃঙ্খলা,ମାନସ
নকশা,ଡିଜାଇନ୍
ডেসিসেটর,ଡେସିକର୍ତ୍ତା
গন্তব্য,ଆକ୍ରମଣ
Desuckering,ନିଷ୍କ୍ରିୟ |
Desynapsis,Desynapp ଗୁଡିକ
ডেটাসেল,ଡିଟସେଲ |
ডিটাসেলিং,ଡିଟସେସିଂ |
নির্ধারক,ନିର୍ଣ୍ଣୟ
অবমূল্যায়ন,ମୂଲ୍ୟ ହ୍ରାସ
দেভেজেটেশন,ବିଘ୍ନନା
বিচ্যুতি,ବ୍ୟତିକ୍ରମ
ডায়াড,Digd
রোগ নির্ণয়,ନିରାକରଣ
Dichogamy,ଡିକୋଗାମି |
দ্বৈতত্ত্ব,ଡିକଟୋଟୋମି |
ডিকোটাইলডন (বীজ),ଡିକୋଟିଡିନ୍ (ବିହନ)
ফিরে মারা (রোগ),ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ)
বিচ্ছুরণ,ପରିଭାଷାନ
হজমতা,ହଜମ୍ବତି |
ডিহাইব্রিড,ଡିହାଇବଏଡ୍
ডাইক (ডাইক),ଡିକି (DYKE)
পাতলা,ମିଶ୍ରିତ
ডাইওসিয়াস,ଡାଇଓକାରୀ
ডিপ্লোড,ଡିପ୍ଲାଇଡ୍
ডিপ্লোড,ଡିପ୍ଲାଇଡ୍
ডিপ্লোনেমা,ଡିପ୍ଲୋନେମା
অসন্তুষ্টি,ଅଦୃଶ୍ୟତା
ডিস্কিং,ଡିସ୍କ
ছাড়,ରିହାତି
নির্বীজন,ଅସଂଗୁକ୍ଷା
বিচ্ছুরণ,ବିଚ୍ଛେଦ
প্রচার,ବିସ୍ତାର
বৈচিত্রতা,ବିବିଧତା
বিবিধ কৃষিকাজ,ବିବିଧ ଚାଷ
ডিএনএ মই,DNA ସିଡ଼ି |
ডিএনএ রিসেপ্টর,DNA RESPTOTER |
ডকেজ,ଡୋଗେଜ
প্রভাবশালী,ପ୍ରାଧାନ୍ୟ
সুপ্ততা,Gormancy
ডোজ,ମାତ୍ରା
ডাবল সিগময়েড বক্ররেখা,ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |
খসড়া (খসড়া),ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ)
ড্রেন,ନାଳି
নিকাশী,ଜଳ ନିଷ୍କାସନ
অঙ্কন,ଡ୍ର
ভিজে যাওয়া,ଶୁଖିବା
ড্রেসিং (বীজ),ପୋଷାକ (ବିହନ)
ড্রিল (এন।),ଡ୍ରିଲ୍ (n।)
ড্রিলিং (এজি। ইঞ্জিন),ଡ୍ରିଲିଂ (ଏଜେ। Engg)
ড্রিলিং (কৃষি),ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ)
ড্রিপ সেচ,ଜଳସେଚନ
শুকনো কৃষিকাজ,ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |
ধুলো,ଧୂଳି
ডাস্টার,ଡଷ୍ଟର୍
ধুলাবালি,ଧୂଳି
বামন,ବଧୂ |
বামন পিরামিড,ବଧୂ ପିରାମିଡ୍ |
বামন,ବଧୂ |
ডেইজি,Daissy
তারিখ,ତାରିଖ
ডে জেসমিন,ଦିନ ଜସ୍ମିନ୍ |
ডিল,ଡିଲ୍
দিননাথ ঘাস,ଦିନନାଥ ଘାସ |
ডড্ডার,ଚାଳକ
"ডুব ঘাস, বারমুডা ঘাস","ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |"
ড্রুস,ଡଣ୍ଠି
শুকনো আদা,ଶୁଖିଲା ଅଦା
ডিফোলিয়েটিং বিটল,ଡିଫୋଲିଂ ପୋକ
ড্রোন,ଡ୍ରୋନ୍
হাঁস,ବତକ
বাস্তুশাস্ত্র,ପରିବେଶ
একনোমেট্রিক্স,ଇକୋନୋମଟ୍ରିକ୍ସ |
অর্থনৈতিক দক্ষতা,ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |
ইকোটাইপ,ଇକୋଟେପ୍ |
অ্যাক্টোট্রফিক,Ectorrophic
এড্যাফিক,ଏଡଫାଲିକ୍ |
এড্যাফোলজি,ଏଡିବାଫୋଲୋଜି
এজিং,Eding
ভোজ্য অংশ,ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ
চাহিদার স্থিতিস্থাপকতা,ଚାହିଦା ଚାହିଦା |
উত্পাদন স্থিতিস্থাপকতা,ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |
বৈদ্যুতিন বিশ্লেষণ,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
ইলেক্ট্রোফোরসিস,ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍
এলিউভিয়েশন,ବିଲିୟନଟେସନ୍
ইমাসকুলেটর,ଇମାସକୋଲେଟର |
এম্ব্যাঙ্কিং,ଜବରଦଖଲ
ভ্রূণ,ଭ୍ରୁଣ
ভ্রূণতত্ত্ব,ଭ୍ରୁଣବିଶ୍ୱାସ
উত্থান,ଉଦତର |
ইমুলিফায়ার,ଏମୁଲେସିଫାୟର୍ |
অন্তঃসত্ত্বা,ଇବଗେନୋଜ
এন্ডোমিটোসিস,ଏଣ୍ଡୋରିଟୋସିସ୍ |
এন্ডোপারাসাইট,ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |
এন্ডোস্পার্ম,ଏଣ୍ଡୋରମ୍
এন্টারপ্রাইজ,ଉଦ୍ୟମ୍
এনটমোলজি,ପ୍ରବେଶ
পরিবেশ,ପରିବେଶ
এনজাইম,ଏନଜାଇମ୍
এপিকোটাইল গ্রাফটিং,ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
এপিফাইট,EpipheeTee
ইক্যুইটি,ଇକ୍ୱିଟି |
নির্মূল,ବିଲାତି
অত্যাবশ্যক পুষ্টি,ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |
অনুমান,ଆକଳନ
Itiolation,ଇଥିଓପିଏମ |
ইউজেনিক,ଇଉଜେନିକ୍
মূল্যায়ন,ମୂଲ୍ୟାଙ୍କନ
বাষ্পীভবন,Evaporimer
বাষ্পী-স্থানান্তর,ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |
চিরসবুজ বিপ্লব,ଚିର ସବୁଜ ବିପ୍ଳବ |
চিরসবুজ,ଚିର ସବୁଜ |
বিবর্তন,ବିବର୍ତ୍ତନ
আবগারি,ଏକ୍ସ
ক্লান্তি (উর্বরতা),ନିଷ୍କାସନ (ପ୍ରଜନନ)
শোষণ,ଶୋଷଣ
অনুসন্ধান,ଅନୁସନ୍ଧାନ
এক্সট্রুশন,ବହିଷ୍କାର
চোখ (সুগারকেন/আলু),ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ)
ভোজ্য পাইন,ଖାଇବା ପାଇନ୍
"হাতি পা, ইয়াম","ହାତୀ ପାଦ, ୟାମ"
ইউক্যালিপটাস,ଇଉକ୍ଲିପଟସ୍
কেঁচো,ପୃଥିବୀ କୀଟ
এনটমোলজিস্ট,Entomologist-
পরিবেশবাদী,ପରିବେଶଗତବାଦୀ
ফ্যাক্টর,କାରକ
ফ্যাক্টর উত্পাদনশীলতা,କାରକ ଉତ୍ପାଦନ
ফ্যাক্টরেজ,ଭାସ୍ଟାଉଣ୍ଡ
ফ্যাক্টরিয়াল ব্লক ডিজাইন,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
ফ্যাক্টেটিভ,ଅଧ୍ୟାପକ
পতন,ପତଳା |
পরিবার,ପରିବାର
খামার মূল্যায়ন,ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |
খামার বাজেট,ଫାର୍ମ ବଜେଟ୍
খামার ব্যবসা,ଚାଷ ବ୍ୟବସାୟ
খামার পরিকল্পনা,ଫାର୍ମ ଯୋଜନା
কৃষক,କୃଷକ
কৃষিকাজ,ଚାଷ
ফ্যাসিয়েশন,ବନ୍ଧକ
ফেকান্ডেশন,ଫେବୃଆଣ୍ଡେସନ୍
গাঁজন,ମୁଖ
উর্বরতা,ପ୍ରଜନନ
সার,ସାର
সার ব্যবহারের দক্ষতা,ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |
তন্তু,ଫାଇବ୍ରସ୍
ক্ষেত্র,କ୍ଷେତ୍ର
ক্ষেত্রের ক্ষমতা,କ୍ଷେତ୍ର ଦକ୍ଷତା
ক্ষেত্র প্রদর্শন,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
স্থিরকরণ,ଫିକ୍ସସନ୍
বন্যা,ବନ୍ୟା ପରିସ୍ଥିତି
প্রবাহ চিত্র,ପ୍ରବାହ ଚିତ୍ର |
খাদ্য মান,ଖାଦ୍ୟ ମୂଲ୍ୟ
ঘাস (পশুর),ଚାରା (ଖାଇବାକୁ)
পূর্বাভাস,ପୂର୍ବାନୁମାନ
বন। জংগল,ଜଙ୍ଗଲ
বনাঞ্চল,ରକ୍ତ ବନ୍ଧୁମାନେ
ফ্রন্ড,ବରଣ୍ଡ
ফ্রস্ট প্রতিরোধী,ବରଫ ପ୍ରତିରୋଧକ |
ফ্রস্ট,ବରଫ
হিমায়িত (ফল ও উদ্ভিজ্জ),ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା)
ফলস্বরূপ,ଫଳ
ফল ড্রপ,ଫଳ ଡ୍ରପ୍
ফল-সেট (ফল সেটিং),ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ)
ধোঁয়াশা,ଫ୍ୟାଜିଜ୍
ছত্রাকনাশক,ଫଙ୍ଗିସାଇଡ୍ |
ছত্রাকজনিত,ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |
ছত্রাক,କବକ
ফুরো,ଫ୍ରୁ
একীকরণ,ଫ୍ୟୁଜନ୍ |
ফুজ,ଫୁଜ୍
অস্পষ্ট,ଅସ୍ପଷ୍ଟ
"মৌরি, অ্যানিস","ଫେନେଲ, ଆଣ୍ଠୁଏ |"
ফেনুগ্রেক,FenugRek
ডুমুর,ଡିମ୍ବିରି
আঙুলের বাজরা,ଆଙ୍ଗୁଠି ମିଲେଟ୍ |
ফায়ার-ফ্লেমে বুশ,ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା
বনের শিখা,ଜଙ୍ଗଲର ନିଆଁ
ফরাসি শিম,ଫରାସୀ ବିନ୍
ফ্লা,ପୋକ
ফক্স,ଠେକୁଆ
ফলের মাছি,ଫଳ ଉଡ଼ିଠି
গল (হর্ট),ଗଲ୍ (ହୋର୍ଟ)
গেমেট,ଖେଳ
বাগান,ଉଦ୍ୟାନ
গেজ (জল),ଗେଜ୍ (ପାଣି)
জিন ব্যাংক,ଜିନ୍ ବ୍ୟାଙ୍କ |
জিন ট্যাগিং,ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |
জিনোলজি,ବଂଶଧରୋଗ ବିଜ୍ଞାନ
জেনেটিক মানচিত্র,ଜେନେଟିକ୍ ମାନଚିତ୍ର |
জেনেটিক্স,Gegnetics
জিনোম,ଜିଦ୍
জিনোমিক লাইব্রেরি,ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |
জিনোমিক্স,ଜେନୋମିଟର
জিনোটাইপ,ଜେନେଟାଇପ୍
জিনোটাইপ,ଜେନେଟାଇପ୍
জেনাস,ଜେନସ୍
জেনাস,ଜେନସ୍
জীবাণু,ଜୀବାଣୁ
জীবাণু,ଜୀବାଣୁ
অঙ্কুরোদগম,ଅଦମାରଣ
জীবাণু,Germplasm
গিব্বেরেলিক অ্যাসিড,ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |
জিনিং,ଗିନିଂ
গ্লুম,ଲ୍ୟୁମର
আঠালো,ଗ୍ଲାଉଟିନିୟସ୍ |
গ্লাইকোলাইসিস,ଗ୍ଲାଇକୋଲିସିସ୍ |
Gneiss,Gneass
সোনার বিপ্লব,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ
গ্রেডিং,ଗ୍ରେଡିଂ
গ্রাফ্টেড উদ্ভিদ,ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |
গ্রাফ্ট-ইনমপ্যাটেবল,ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |
গ্রান্না,ଗ୍ରାନା |
গ্রানুলেশন,ଗ୍ରାନୁଲେସନ୍
সবুজ সার,ସବୁଜ ଖତ
সবুজ বিপ্লব,ସବୁଜ ବିପ୍ଳବ
বৃদ্ধি এবং উন্নয়ন,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |
গুমোসিস,ଗୁମ୍ବୋସ୍
Gynodioecious,ନଦୂତର
গল বাদাম,ଗଲ୍ ବାଦାମ |
রসুন,ରସୁଣ |
জেরবেরা,ଅହବେରା |
ঘেরকিন,ଘର୍ନ୍କିନ୍ |
আদা,ଅଦା
গ্ল্যাডিওলাস,ଗୁଗାଓସସ୍ |
ছাগলের আগাছা (আগেরেটাম),ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍)
আঙ্গুর,ଅଙ୍ଗୁର ଫଳ
আঙ্গুর,ଅଙ୍ଗୁର
সবুজ ছোলা,ସବୁଜ ଗ୍ରାମ
গ্রুইয়া,Grewia
চিনাবাদাম,ଭୂମିରେ
পেয়ারা,ଗୁଆବା
গিনি ঘাস,ଗିନି ଘାସ
গ্যাল মিড,ଗାଲ୍ ମିଜ୍ |
ঘাস হপার,ଘାସ ହପର୍ |
গুন্ডি বাগ,ଗୁଣ୍ଡିନ୍ ବଗ୍ |
অভ্যাস,ଅଭ୍ୟାସ
শিলাবৃষ্টি,କୁଆପଥର
হেয়ারভেচ,ହେୟାରସିଭେଚ୍ |
হ্যালোফাইট,ହାଲଫିଟେଟ୍
হ্যারো,ହାରୋ
ফসল সূচক,ଅମଳ ସୂଚକାଙ୍କ |
ফসল,ଅମଳ
ফসল কাটা,ଅମଳ
হ্যাচ,ହ୍ୟାଚ୍
খড়,ଘାସ
হেইলজ,ହେଲିଜ୍ |
হেইস্টক,ହେସ୍ଟକ୍
ধোঁয়াশা,କୁହୁଡି
আড়ম্বরপূর্ণ,ଦୁର୍ବଳ
মাথা (কৃষি),ମୁଣ୍ଡ (ଆଗ୍ରୋ)
মাথা (চ্যানেলের),ମୁଣ୍ଡ (ଚ୍ୟାନେଲର)
পিছনে মাথা,ହେଡିଙ୍ଗ୍
হেজ,ହେଜ୍
হেজিং,ହେଡିଙ୍ଗ୍
হেলিক্স,ହେଲିକ୍ସ |
হেমাটাইট,ହେମାଟାଇଟ୍
ভেষজ,B ଷଧ
হার্বেরিয়াম,ହର୍ବରିୟମ୍ |
হার্বিসাইড,B ଷଧୀୟ
বংশগততা,ବଂଶାନୁକ୍ରମିକ
হেরেটিবিলিটি,ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |
হার্মাফ্রোডাইট,His ହେମାଫ୍ରୋଡାଇଟ୍ |
হিটারোক্রোমেটিক,ହେଟେରକୋମେଟିକ୍ |
হেটেরোফেরটিলাইজেশন,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
হিটারোসিস,ହେଟେରୋସିସ୍ |
হেটেরোসোম,ହେଟେରୋସ୍କୋମ୍
হিটারোট্রফ,ହେଟେରୋଟ୍ରୋଫ୍ |
হেক্সাপ্লয়েড,Hexaploid
হাইবারনেট,ହାଇବରନେଟ୍ |
উচ্চ ঘনত্ব রোপণ,ଉଚ୍ଚ ଘନତା ଲଗାଇବା |
পাহাড় (চাল),ପାହାଡ (ଚାଉଳ)
হিস্টোগ্রাম,ହିଷ୍ଟୋଗ୍ରାମ୍
হিটেক হর্টিকালচার,ହାଇଟେକ୍ ହଳିକତା |
মুরগি,ଗୁପ୍ତ
হোয়িং,ହୋଙ୍ଗ
ধারণ,ଧରି ରଖିବା
হোম ফার্ম,ଘର ଫାର୍ମ |
হোমিওস্টেসিস,ହୋମେଓଷ୍ଟାସାସାସୀ
হোমস্টেড,ହୋମଷ୍ଟେଡ୍ |
সমজাতীয়তা,ସମଲିଙ୍ଗୀତା |
সমজাতীয়,ସମଲିଙ୍ଗୀ
হোমোলজাস,ସମ୍ବାଦ
হোমোজাইগোট,ସୋମବରଗୋଟେଗୋଟ୍ |
হপার,ହପର୍
দিগন্ত,ରାଶି
উদ্যানতাত্ত্বিক ফসল,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
উদ্যানতত্ত্ব,ଉଦ୍ୟାନ କୃଷି
হর্টি-সিলভি যাজকীয় কৃষিকাজ,ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|
হোস্ট,ହୋଷ୍ଟ
গরম জল চিকিত্সা,ଗରମ ପାଣି ଚିକିତ୍ସା |
হাল,ହଲ୍
আর্দ্রতা,ଆର୍ଦ୍ରତା
হুমাস,ହ୍ୟୁମସ୍
হুস্ক,ହସ୍
হকার,ହ୍ୱକର୍
হুংস,ହସିଂ
হাইব্রিড,ହାଇବ୍ରିଡ୍ |
সংকরকরণ,ହାଇବ୍ରିଡାଇଜେସନ୍ |
হাইড্রেশন,ହାଇଡ୍ରେସନ୍
জলবিদ্যুৎ,ହାଇଡ୍ରୋଲୋଜି
হাইড্রোলাইসিস,ହାଇଡ୍ରୋଲାଇସିସ୍
হাইড্রোমিটার,ହାଇଡ୍ରୋମିଟର |
হাইড্রোফিলাস,ହାଇଡ୍ରୋଫିଲୋସ୍
জলবিদ্যুৎ,ହାଇଡ୍ରୋପୋନିକ୍ସ |
হাইড্রোস্ফিয়ার,ହାଇଡ୍ରୋସଫେରର୍ |
হাইড্রোস্কোপিসিটি,ହାଇଡ୍ରୋସ୍କୋପିଟି |
হাইপারপ্যারাসাইট,ହାଇପରପେରାସାଇଟ୍ |
হাইপারপ্লাজিয়া,ହାଇପରପ୍ସିଆ
হাইফা,ହାଇଫା
হাইপোকোটাইল,କପଟୋଟଲ୍
হাইপোথিসিস,ଶୁଳୋପାସିସ୍ |
হিস্টেরেসিস (জল),ହିଷ୍ଟେରେସିସ୍ (ଜଳ)
হ্যাজেল বাদাম,ହାଜେଲ ବାଦାମ
শিং,ହେମ୍ପ
হেনবেন,ହେନବାନ୍ |
হেনা,ହେନ୍ନା
হিবিস্কাস,ହାଇବିସ୍କସ୍ |
খোঁড়ান,ହପ୍
ঘোড়া গ্রাম,ଘୋଡା ଗ୍ରାମ |
হর্স-আই-শিম,ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |
মৌমাছি,ମହୁ ମାଛି
হপার,ହପର୍
উদ্যানতত্ত্ববিদ,ହାର୍ଟିସୁରିଷ୍ଟ |
হাইড্রোলজিস্ট,ଜଳ
সিটু গ্রাফটিংয়ে,ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |
ভিট্রোতে,ଭିଟ୍ରୋରେ |
ভিভোতে,ଭିଭୋରେ
নির্বিচারে,ଅଜ୍ଞାତ
পোকামাকড়,କୀଟ
কীটপতঙ্গ,କୀଟପତଙ୍ଗ ପୋକ
পোকামাকড়,କୀଟରୀ
কীটনাশক,କୀଟନାଶକ
পোকামাকড়,କୀଟନାଶକ
ইনসোলেশন,ନିନ୍ଦା
অদৃশ্য,ଅପିସ୍ମରଣୀ
ইনস্টর (পোকামাকড়),ଇନଷ୍ଟାର (କୀଟ)
ইনসুলেটর,ଇନସୁଲେଟର |
ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା
সংহত পুষ্টি ব্যবস্থাপনা,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା
সমন্বিত বালাই ব্যবস্থাপনা,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା
তীব্রতা,ତୀବ୍ରତା
নিবিড়,ତୀବ୍ର
ইন্টারক্রপ,ଇଣ୍ଟରକ୍ରପ୍
আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান),ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର)
স্বার্থ,ଆଗ୍ରହ
ইন্টারনোড,ଆଭେଜର |
ইন্টারফেজ (সেল বিভাগ),ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ)
ইন্টারপোলেশন,ଇଣ୍ଟରପୋଲେସନ୍
আন্তঃমুখী,ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |
ইনভেন্টরি,ଭଣ୍ଡାର
বিপর্যয়,ଓଲଟା |
জড়িত,ଜଡିତ
আয়ন,ଆୟନ
ইরেডিয়েশন,ବିକଶିତତା |
সেচ,ଜଳସେଚନ
আইএসও অ্যালিলস,ISO ସା elles େଲାଲ |
আইএসও পণ্য বক্ররেখা,ISO ଉତ୍ପାଦ ବକ୍ର |
আইসোবার,ଆଇସୋ ବାର୍ |
আইসোগামি,ଆଇସୋଗାମି |
বিচ্ছিন্নতা দূরত্ব,ବିଚ୍ଛିନ୍ନତା ଦୂରତା |
আইসোপ্লয়েড,Isploid
আইসোক্যান্ট,Isoquat
আইসোটোপ,ଇସୋଟୋପ୍
ভারতীয় বার্চ,ଭାରତୀୟ ବିରଞ୍ଚ |
ইন্ডিয়ান ব্লু পাইন,ଭାରତୀୟ ନୀଳ ପାଇନ୍ |
ভারতীয় চেরি,ଭାରତୀୟ ଚେରି |
ভারতীয় জুনিপার,ଭାରତୀୟ ଜୁନିପର |
ভারতীয় কিনো গাছ,ଭାରତୀୟ କୋନୋ ଗଛ |
ভারতীয় লরাল ট্রি,ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |
ভারতীয় ম্যাডার,ଭାରତୀୟ ମାଡଡରର
ভারতীয় ম্যাডলার,ଭାରତୀୟ ମାଡଲର |
ইন্ডিয়ান পোডো ফিলাম,ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |
নীল,ଇଗିଗୋ |
ইতালিয়ান বাজরা,ଇଟାଲୀ ମିଲେଟ |
আইভরি গাছ,ହାତୀ ଦାନ୍ତ
আইভী লাউ/লিটল লাউ,ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |
গুড়,ଜାଗର
জাপোনিকা রাইস,ଜାପିକା ଚାଉଳ
জ্যাসিড,ଜାସିଡ୍ |
জাভানিকা রাইস,ଜାନବାନୀ ଚାଉଳ |
জেলিং,ଅଳଙ୍କାର
ঝুম চাষ,Jhum ଚାଷ
জাম্পিং জিন,ଜମ୍ପ୍ ଜିନ୍
জাঙ্ক ডিএনএ,ଜଙ୍କ ଡିନା |
কিশোর পর্ব,ନାବାଳକ ଚେଜ୍ |
জ্যাকারান্ডা,ଜାକରଣ୍ଡା |
জ্যাকফ্রুট,Jackfruit
জামুন,ଜାମୁନ୍ |
জুঁই,ଜସ୍ମିନ୍ |
জাট্টি খট্টি,ଜାଟୀ ଖାଟ୍ଟି |
জ্যাটট্রোফা,ଜାଟ୍ରୋଫା |
পাট,ଜଟ୍ର
জ্যাসিডস,Jassids
কওলিন,କୋଲିନ୍ |
কওলিনাইট,କୋଲିନାଇଟ୍
কওলিনাইট,କୋଲିନାଇଟ୍
ক্যারিঞ্চাইমা,କରୀଚିମା |
ক্যারিওডেসমা,ନିକ୍
ক্যারিওগামি,Karogamy
ক্যারিওগ্রাম (আইডিওগ্রাম),Karogargram (idigromm)
ক্যারিওকাইনেসিস,କାରୁକୋକିନାସ୍
ক্যারোলজি,ଖାରିଓଲୋଜି |
ক্যারিওলাইসিস,କାରିଓଲାଇସିସ୍
ক্যারিওন,କିଲୋନ
ক্যারিওটাইপ,କାରିଓଟାଇପ୍
কেল্প (শেত্তলা),Kelp (algae)
কেলভিন চক্র,କେଲଭିନ ଚକ୍ର |
কেরাটিন,କିରାଟିନ୍ |
কার্নেল,କର୍ଣ୍ଣଲ |
খাইরা রোগ,KHARA ରୋଗ
খরিফ,ଖାରିଫ୍ |
