Gujarati,Punjabi
કડી,ਹੇਠਾਂ ਲਿੰਕ
ડાઉન ટાઇમ,ਹੇਠਾਂ
"નીચેની તરફ
 સુસંગતતા","ਹੇਠਾਂ ਵੱਲ
 ਅਨੁਕੂਲਤਾ"
"નીચેની તરફ
 સંદર્ભ","ਹੇਠਾਂ ਵੱਲ
 ਹਵਾਲਾ"
ઘેરાયેલું,ਖਿੱਚਣਾ
ધક્કો મારવો,ਵਹਾਅ
Drીફેલી ભૂલ,ਡਰਾਫਟ ਗਲਤੀ
વહી જવાનું પાત્ર,ਡਰਾਉਣਾ ਅੱਖਰ
ડ્રોપ ડેડ અટકે,ਡ੍ਰੌਪ-ਮਰੇ ਰੁਕਣਾ
અંદર નાખો,ਅੰਦਰ ਸੁੱਟੋ
છોડી દીધેલ,ਛੱਡ ਦੇਣਾ
ડ્રોપ -રિપીટર,ਡ੍ਰੌਪ ਰੀਪੀਟਰ
ડ્રોપ વાયર,ਸੁੱਟਣ ਦੀ ਤਾਰ
ડ્રમ ડ્રાઇવ,ਡਰੱਮ ਡਰਾਈਵ
ડ્રમ કાવતરાખોર,ਡਰੱਮ ਪਲਾਟਰ
ડ્રમ પ્રિન્ટર,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
ડ્રમ મુદ્રક,ਡਰੱਮ ਪ੍ਰਿੰਟਿੰਗ
ડ્રમ સ્કેન,ਡਰੱਮ ਸਕੈਨਿੰਗ
છત્ર,ਡਰੱਮ ਲੜੀਬੱਧ
ડ્રમ સંગ્રહ,ਡਰੱਮ ਸਟੋਰੇਜ
ડ્રમ એકમ,ਡਰੱਮ ਯੂਨਿਟ
સૂકી વહેતું,ਡਰਾਈ
બેવડી ઘનતા,ਦੋਹਰੀ ਘਣਤਾ
બેવડી તીવ્રતા,ਦੋਹਰੀ ਤੀਬਰਤਾ
દ્વૈત,ਦਵੈਤ
દ્વૈતતા પ્રમેય,ਦਵੈਤ ਸਿਧਾਂਤ
દ્વિ -કામગીરી,ਦੋਹਰੀ ਕਾਰਵਾਈ
બેવડું બંદર મેમરી,ਦੋਹਰਾ ਪੋਰਟ ਮੈਮੋਰੀ
"બેવડી પ્રોસેસર
 પદ્ધતિ","ਦੋਹਰਾ ਪ੍ਰੋਸੈਸਰ
 ਸਿਸਟਮ"
"બેવડું સિમ્પલેક્સ
 પદ્ધતિ","ਡਿ ual ਲ ਸਿਮਟਲੈਕਸ
 ਵਿਧੀ"
દ્વિધા પદ્ધતિ,ਡਿ ual ਲ ਸਿਸਟਮ
"ખરબચડું
 પ cardપન","ਡਿਕਲ-ਪੰਚਡ
 ਕਾਰਡ"
મૂંગો,ਡੰਬੀ ਟਰਮੀਨਲ
બનાવટી સરનામું,ਡਮੀ ਐਡਰੈੱਸ
બનાવટી દલીલ,ਡਮੀ ਦਲੀਲ
ડમી ચેક,ਡਮੀ ਚੈੱਕ
"બનાવટી નિયંત્રણ
 વિભાગ","ਡਮੀ ਕੰਟਰੋਲ
 ਅਨੁਭਾਗ"
ડમી ડેટા સેટ,ਡਮੀ ਡੇਟਾ ਸੈਟ
બનાવટી સૂચના,ਡਮੀ ਨਿਰਦੇਸ਼
બનાવટી અનુભાગ,ਡਮੀ ਸੈਕਸ਼ਨ
બનાવટી ચલ,ਡਮੀ ਵੇਰੀਏਬਲ
ફેંકડી,ਡੰਪ
ડમ્પ અને ફરીથી પ્રારંભ કરો,ਡੰਪ ਅਤੇ ਰੀਸਟਾਰਟ
ડમ્પ ચેક,ਡੰਪ ਚੈੱਕ
ડમ્પ પોઇન્ટ,ਡੰਪ ਪੁਆਇੰਟ
મનાની દિનચર્યા,ਡੰਪ ਰੁਟੀਨ
નિસ્તેજ,ਡੂਡਸਿਮਲ
બેકાબૂ,ਡੁਪਲੈਕਸ ਚੈਨਲ
દ્વિગુણક પરિણા,ਡੁਪਲੈਕਸ ਸਰਕਟ
"બેવડી
 વાતચીત","ਡੁਪਲੈਕਸ
 ਸੰਚਾਰ"
દ્વિગુણિત કન્સોલ,ਡੁਪਲੈਕਸ ਕੰਸੋਲ
બેસાડવાની પદ્ધતિ,ਡੁਪਲੈਕਸਡ ਸਿਸਟਮ
તકરાર,ਡੁਪਲੈਕਸਿੰਗ
દ્વિગ્રાહી કામગીરી,ਡੁਪਲੈਕਸ ਓਪਰੇਸ਼ਨ
"બેવડી
 ટ્રાન્સમિશન","ਡੁਪਲੈਕਸ
 ਸੰਚਾਰ"
નકલની ચાવી,ਡੁਪਲਿਕੇਟ ਕੁੰਜੀ
નકલ,ਡੁਪਲਿਕੇਟ ਵਾਲੀਅਮ
નકલની તપાસ,ਡੁਪਲਿਕੇਸ਼ਨ ਚੈੱਕ
નકલ,ਡੁਪਲਿਕੇਸ਼ਨ ਫੈਕਟਰ
"નકલ
 સુવિધાઓ","ਦੀ ਡੁਪਲਿਕੇਸ਼ਨ
 ਸਹੂਲਤਾਂ"
ડુપ્લિકેટર,ਡੁਪਲਿਕਸਟਰ
"દાદાગી
 સંચાલન","ਡਾਇਡਿਕ ਬੂਲੀਅਨ
 ਓਪਰੇਸ਼ਨ"
ડાયડિક ઓપરેશન,ਡਾਇਡਿਕ ਓਪਰੇਸ਼ਨ
નારાધિત operatorપરેટર,ਡਾਇਡਿਕ ਓਪਰੇਟਰ
ગતિશીલ ચોકસાઈ,ਗਤੀਸ਼ੀਲ ਸ਼ੁੱਧਤਾ
"ગતિશીલ સરનામું
 ભાષાંતર","ਗਤੀਸ਼ੀਲ ਪਤਾ
 ਅਨੁਵਾਦ"
ગતિશીલ ફાળવણી,ਡਾਇਨਾਮਿਕ ਅਲਾਟਮੈਂਟ
"ગતિશીલ બફર
 ફાળવણી","ਡਾਇਨਾਮਿਕ ਬਫਰ
 ਅਲਾਟਮੈਂਟ"
ગતિશીલ બફર,ਡਾਇਨਾਮਿਕ ਬਫਰਿੰਗ
"ગતિશીલ નિયંત્રણ
 કાર્ય","ਗਤੀਸ਼ੀਲ ਕੰਟਰੋਲ
 ਫੰਕਸ਼ਨ"
ગતિશીલ ડિબગ,ਡਾਇਨਾਮਿਕ ਡੀਬੱਗ
"ગતિશીલ ઉપકરણ
 પુન: રૂપરેખા","ਗਤੀਸ਼ੀਲ ਉਪਕਰਣ
 ਪੁਨਰਗਠਨ"
"ગતિશીલ પ્રદર્શન
 તસવીર","ਗਤੀਸ਼ੀਲ ਡਿਸਪਲੇਅ
 ਚਿੱਤਰ"
ગતિશીલ ડમ્પ,ਡਾਇਨਾਮਿਕ ਡੰਪ
"ગતિશીલ કચરો
 સંગ્રહ","ਗਤੀਸ਼ੀਲ ਕੂੜਾ ਕਰਕਟ
 ਸੰਗ੍ਰਹਿ"
"ગતિશીલ
 સૂચના","ਗਤੀਸ਼ੀਲ
 ਹਦਾਇਤ"
ગતિશીલ લોડિંગ,ਗਤੀਸ਼ੀਲ ਲੋਡਿੰਗ
ગતિશીલ મેમરી,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
"ગતિશીલ મેમરી
 ફાળવણી","ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
 ਅਲਾਟਮੈਂਟ"
"ગતિશીલ
 પરિમાણ","ਗਤੀਸ਼ੀਲ
 ਪੈਰਾਮੀਟਰ"
ગતિશીલ મુદ્રણ,ਡਾਇਨਾਮਿਕ ਪ੍ਰਿੰਟਆਉਟ
"ગતિશીલ
 કાર્યક્રમ","ਗਤੀਸ਼ੀਲ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
ગતિશીલ શ્રેણી,ਗਤੀਸ਼ੀਲ ਰੇਂਜ
"ગતિશીલ
 ફેરબદલ","ਗਤੀਸ਼ੀਲ
 ਮੁੜ ਵਸਣਾ"
ગતિશીલ પ્રતિભાવ,ਗਤੀਸ਼ੀਲ ਜਵਾਬ
"ગતિશીલ
 સૂચિ","ਗਤੀਸ਼ੀਲ
 ਤਹਿ ਕਰਨਾ"
ગતિશીલ બંધ,ਡਾਇਨਾਮਿਕ ਸਟਾਪ
ગતિશીલ સંગ્રહ,ਗਤੀਸ਼ੀਲ ਸਟੋਰੇਜ
"ગતિશીલ સંગ્રહ
 ફાળવણી","ਗਤੀਸ਼ੀਲ ਸਟੋਰੇਜ
 ਅਲਾਟਮੈਂਟ"
"ગતિશીલ
 Subલટ","ਗਤੀਸ਼ੀਲ
 ਸਬਬਰੋਟਾਈਨ"
"ગતિશીલ સમર્થન
 પદ્ધતિ","ਗਤੀਸ਼ੀਲ ਸਹਾਇਤਾ
 ਸਿਸਟਮ"
"ગતિશીલ પદ્ધતિ
 નમૂનો","ਡਾਇਨਾਮਿਕ ਸਿਸਟਮ
 ਮਾਡਲ"
"ગતિશીલ
 મેમરી સિસ્ટમ","ਗਤੀਸ਼ੀਲ ਵਰਚੁਅਲ
 ਮੈਮੋਰੀ ਸਿਸਟਮ"
પડઘો,ਗੂੰਜ ਚੈੱਕ
પડઘો,ਇਕੋ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ
"આર્થિક
 નિયમ","Econometric
 ਐਪਲੀਕੇਸ਼ਨ"
"આર્થિક
 નમૂનો","Econometric
 ਮਾਡਲ"
"આર્થિક
 નિયમ","ਆਰਥਿਕ
 ਐਪਲੀਕੇਸ਼ਨ"
"અર્થશાસ્ત્ર
 ગણતરીની પસંદગી","ਅਰਥ ਸ਼ਾਸਤਰ
 ਕੰਪਿ uting ਟਿੰਗ"
"અર્થશાસ્ત્ર
 ગણતરીની પસંદગી
 નેટવર્ક","ਅਰਥ ਸ਼ਾਸਤਰ
 ਕੰਪਿ uting ਟਿੰਗ
 ਨੈੱਟਵਰਕ"
ધાર,ਕਿਨਾਰੇ
ધારનું કાર્ડ,ਕਿਨਾਰਾ ਨੋਟ ਕੀਤਾ ਕਾਰਡ
ધારથી પંચ્ડ કાર્ડ,ਕਿਨਾਰੇ ਪੰਚਡ ਕਾਰਡ
સંપાદન કરવું,ਸੋਧ
"નિર્દેશિત સંપાદન
 ટ્રાન્સમિશન","ਸੰਪਾਦਿਤ ਨਿਰਦੇਸ਼
 ਸੰਚਾਰ"
સંપાદિત નકલ,ਸੰਪਾਦਿਤ ਕਾਪੀ
સંપાદનનું પાત્ર,ਸੋਧ ਅੱਖਰ
આધાર -સંપાદન,ਡਾਟਾ ਸੰਪਾਦਿਤ ਕਰਨਾ
"સંપાદન
 જાણ","ਸੰਪਾਦਨ
 ਜਾਣਕਾਰੀ"
સંપાદન સત્ર,ਸੰਪਾਦਨ ਸੈਸ਼ਨ
સંપાદન નિવેદન,ਸੰਪਾਦਨ ਬਿਆਨ
સંપાદન પ્રતીક,ਚਿੰਨ੍ਹ
આવૃત્તિ નંબર,ਐਡੀਸ਼ਨ ਨੰਬਰ
સંપાદન મોડ,ਸੰਪਾਦਨ ਮੋਡ
સંપાદક,ਸੰਪਾਦਕ
સંપાદક વિશેષતા,ਸੰਪਾਦਕ ਫੀਚਰ
"સંપાદક
 કોમ્પ્યુટર","ਸੰਪਾਦਕ ਮਾਈਕਰੋ
 ਕੰਪਿ computer ਟਰ"
સંપાદક કાર્યક્રમ,ਸੰਪਾਦਕ ਪ੍ਰੋਗਰਾਮ
સંપાદન તબક્કો,ਸੰਪਾਦਨ ਪੜਾਅ
"શૈક્ષણિક
પ્રાતળતા","ਵਿਦਿਅਕ
ਟੈਕਨੋਲੋਜੀ"
ઉશ્કેરવું,ਐਡੂਲਕਰੇਟ
અસરકારક બાયટ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਬਾਈਟ
"અસરકારક માહિતી
 તબદીલી દર","ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਡਾਟਾ
 ਤਬਾਦਲੇ ਦੀ ਦਰ"
"કાર્યક્ષમ બમણું
 શબ્દ","ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਡਬਲ
 ਸ਼ਬਦ"
અર્ધ-શબ્દ,ਅੱਧੇ-ਸ਼ਬਦ ਪ੍ਰਭਾਵਸ਼ਾਲੀ
"યોગ્ય
 સૂચના","ਅਸਰਦਾਰ
 ਹਦਾਇਤ"
"અસરકારક વ્યવસ્થાપન
 સંબોધન","ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਓਪਰੇਂਡ
 ਪਤਾ"
"યોગ્ય
 પદ્ધતિ","ਅਸਰਦਾਰ
 ਵਿਧੀ"
અસરકારક ગતિ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਗਤੀ
"યોગ્ય
 ટ્રાન્સમિશન
 ગતિ","ਅਸਰਦਾਰ
 ਸੰਚਾਰ
 ਗਤੀ"
અસરકારક શબ્દ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸ਼ਬਦ
"અસરકારક શબ્દ
 સ્થાન","ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸ਼ਬਦ
 ਟਿਕਾਣਾ"
આઠ-બીટ બાઇટ,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
"સવાર
 વાતચીત","ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ
 ਸੰਚਾਰ"
"સવાર
 સંચાલન","ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ
 ਓਪਰੇਸ਼ਨ"
બહાર કા keyવું,ਬਾਹਰ ਕੱ exp ੋ
સ્થિતિસ્થાપક બફર,ਲਚਕੀਲੇ ਬਫਰ
"વિદ્યુત
 નામું
 મશીન","ਇਲੈਕਟ੍ਰੀਕਲ
 ਲੇਖਾ
 ਮਸ਼ੀਨ"
"વીજળી સર્કિટ
 વિશ્લેષણ કાર્યક્રમ","ਇਲੈਕਟ੍ਰੀਕਲ ਸਰਕਟ
 ਵਿਸ਼ਲੇਸ਼ਣ ਪ੍ਰੋਗਰਾਮ"
"વીજળીના
 બદલવા યોગ્ય","ਇਲੈਕਟ੍ਰਿਕਲੀ
 ਅਸ਼ੁੱਧ ਮੈਮੋਰੀ"
"વીજળીનું
 સુસંગતતા","ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
 ਅਨੁਕੂਲਤਾ"
"વીજળીનું
 વિલંબ સમય","ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
 ਦੇਰੀ ਦਾ ਸਮਾਂ"
"વીજળીનું
 રિલે","ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
 ਰਿਲੇਅ"
"વિદ્યુતપ્રવાહ સંબંધી
 અસર મુદ્રણ","ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ
 ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਿੰਗ"
"વિદ્યુતપ્રવાહ સંબંધી
 કાવતરા","ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ
 ਪਲਾਟਰ"
"વિદ્યુતપ્રવાહ સંબંધી
 વીતીની","ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ
 ਸਕੈਨਿੰਗ"
"વિદ્યુતપ્રવાહ સંબંધી
 ફેરબદલ પદ્ધતિ","ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ
 ਸਵਿੱਚਿੰਗ ਸਿਸਟਮ"
વિદ્યુત -રમકડા,ਇਲੈਕਟ੍ਰੋਮਾਂਕੈਚਕ ਖਿਡੌਣਾ
"વીજળી
 નોંધણી","ਇਲੈਕਟ੍ਰੋਨ-ਬੀਮ
 ਰਿਕਾਰਡਿੰਗ"
"ઇલેક્ટ્રોનિક
 નામું
 મશીન","ਇਲੈਕਟ੍ਰਾਨਿਕ
 ਲੇਖਾ
 ਮਸ਼ੀਨ"
"ઇલેક્ટ્રોનિક
 સ્વચાલિત
 વિનિમય","ਇਲੈਕਟ੍ਰਾਨਿਕ
 ਆਟੋਮੈਟਿਕ
 ਐਕਸਚੇਂਜ"
"ઇલેક્ટ્રોનિક
 ગણક","ਇਲੈਕਟ੍ਰਾਨਿਕ
 ਕੈਲਕੁਲੇਟਰ"
"વિદ્યુત -રોકડ
 નોંધણી કરવી","ਇਲੈਕਟ੍ਰਾਨਿਕ ਨਕਦ
 ਰਜਿਸਟਰ"
"વિદ્યુત -ચાર્ટ
 વાચકો","ਇਲੈਕਟ੍ਰਾਨਿਕ ਚਾਰਟ
 ਪਾਠਕ"
"વિદ્યુત -માહિતી
પ્રક્રિયા","ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ
ਕਾਰਵਾਈ"
"વિદ્યુત -માહિતી
 પ્રક્રિયા
 મશીન","ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ
 ਕਾਰਵਾਈ
 ਮਸ਼ੀਨ"
"વિદ્યુત -માહિતી
 પ્રક્રિયા
 પદ્ધતિ","ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ
 ਕਾਰਵਾਈ
 ਸਿਸਟਮ"
વિદ્યુત ભરણ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਭਰਨਾ
"વિદ્યુત -નાણાં
 તબદીલી પદ્ધતિ","ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ
 ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ"
વિદ્યુત -દાગ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲਿੰਗ
"વિદ્યુત સંદેશા
 સેવા","ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੁਨੇਹਾ
 ਸੇਵਾ"
"વિદ્યુત સંદેશા
 પદ્ધતિ","ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੁਨੇਹਾ
 ਸਿਸਟਮ"
વિદ્યુત -છાપનાર,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਰ
વિદ્યુત -ભીંગડા,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਕੇਲ
"ઇલેક્ટ્રોનિક
 આંકડાવિષયક
 મશીન","ਇਲੈਕਟ੍ਰਾਨਿਕ
 ਅੰਕੜਾ
 ਮਸ਼ੀਨ"
વિદ્યુત -સ્વીચ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚ
"ઇલેક્ટ્રોનિક
 ફેરબદલ પદ્ધતિ","ਇਲੈਕਟ੍ਰਾਨਿਕ
 ਸਵਿੱਚਿੰਗ ਸਿਸਟਮ"
"ઇલેક્ટ્રોનિક
 ભાષાંતર કરનાર","ਇਲੈਕਟ੍ਰਾਨਿਕ
 ਅਨੁਵਾਦਕ"
વીજ શિક્ષક,ਇਲੈਕਟ੍ਰਾਨਿਕ ਟਿ .ਟਰ
"વિદ્યુત -વિસ્ફોટ વિષયક
 સુશોભન","ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
 ਘਟੀ"
"વિદ્યુત -વિસ્ફોટ વિષયક
 મુદ્રક","ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
 ਪ੍ਰਿੰਟਰ"
"વિદ્યુત -વિસ્ફોટ વિષયક
 મુદ્રણ","ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
 ਛਪਾਈ"
"વિદ્યુત -વિસ્ફોટ વિષયક
 સંગ્રહ","ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
 ਸਟੋਰੇਜ"
તત્ત્વ,ਤੱਤ
પ્રાથમિક વસ્તુ,ਐਲੀਮੈਂਟਰੀ ਆਈਟਮ
"પ્રારંભિક
 પૂર્વસત્તા
 વિશ્લેષક","ਐਲੀਮੈਂਟਰੀ
 ਪ੍ਰੀਰੇਸੀਵਰ ਅਤੇ
 ਵਿਸ਼ਲੇਸ਼ਕ"
"તત્ત્વ
 અભિમાન","ਤੱਤ
 ਸਮੀਕਰਨ"
તત્વ -તાર,ਐਲੀਮੈਂਟ ਸਤਰ
"તત્વ ચલ
નાબૂદ","ਐਲੀਮੈਂਟ ਵੇਰੀਏਬਲ
ਖਾਤਮੇ ਦਾ ਕਾਰਕ"
અન્ય કલમ,ਹੋਰ ਧਾਰਾ
અન્ય કલમ નિયમ,ਹੋਰ ਧਾਰਾ ਦਾ ਸ਼ਾਸਨ
ઉત્તેજના,Embuldening
કટોકટી જાળવણી,ਐਮਰਜੈਂਸੀ ਮੇਨਟੇਨੈਂਸ
"કટોકટી
 જાળવણી
 સમય","ਐਮਰਜੈਂਸੀ
 ਰੱਖ ਰਖਾਵ
 ਸਮਾਂ"
"ઉત્સર્જક
 તર્કશાસ્ત્ર","ਐਟਸਟਰ
 ਤਰਕ"
ખાલી માધ્યમ,ਖਾਲੀ ਮਾਧਿਅਮ
ખાલી તાર,ਖਾਲੀ ਸਤਰ
અનુકરણ,ਨਕਲ
ઉતાવળ,ਇਮੂਲੇਸ਼ਨ
"-નેપ -સમાયોજિત કરવું
 નિર્માણ","ਈਮੂਲੇਟਰ
 ਪੀੜ੍ਹੀ"
સક્ષમ કરવું,ਯੋਗ
સક્ષમ,ਸਮਰਥਿਤ
સક્ષમ મોડ્યુલ,ਯੋਗ ਮੋਡੀ .ਲ
સક્ષમ પૃષ્ઠ દોષ,ਮੀਡੀਆ ਦਾ ਅਸਫਲ
પલ્સને સક્ષમ કરો,ਪਲਸ ਨੂੰ ਸਮਰੱਥ ਕਰੋ
સક્ષમ સંકેત,ਸਿਗਨਲ ਨੂੰ ਸਮਰੱਥ ਕਰਨਾ
અકસ્માત,ਐਨਕਾਈਰ
Encંચે બાંધેલી માહિતી,ਐਨਕੁਝੇ ਅੰਕੜੇ
વિકૃતિ,ਏਨਕੋਡ
એન્કોડ થયેલ બિંદુ,ਏਨਕੋਡਡ ਪੁਆਇੰਟ
એન્કોડ કરેલું પ્રશ્ન,ਏਨਕੋਡਡ ਸਵਾਲ
એન્કોડર,ਏਨਕੋਡਰ
એન્ક્રિપ્શન,ਐਨਕ੍ਰਿਪਸ਼ਨ
"અંત
 ઉધાર","ਆਲੇ ਦੁਆਲੇ ਦਾ ਅੰਤ
 ਉਧਾਰ"
કેરીની આસપાસ અંત,ਕੈਰੀ ਦੇ ਦੁਆਲੇ ਖਤਮ
શિફ્ટની આસપાસ અંત,ਸ਼ਿਫਟ ਦੇ ਦੁਆਲੇ ਖਤਮ
અંતિમ ડેટા પ્રતીક,ਅੰਤਮ ਡੇਟਾ ਪ੍ਰਤੀਕ
અંત,ਵਿਗਾੜ ਖਤਮ ਕਰੋ
અંતનાં સાધન,ਅੰਤ ਯੰਤਰ
અંત,ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ
સંબોધન,ਪਤਾ ਦਾ ਅੰਤ
અવરોધનો અંત,ਬਲਾਕ ਦਾ ਅੰਤ
"માહિતીનો અંત
 સૂચક","ਡਾਟਾ ਦਾ ਅੰਤ
 ਸੰਕੇਤਕ"
અંત કચેરી,ਅੰਤ ਦਫ਼ਤਰ
ફાઇલ લેબલનો અંત,ਫਾਈਲ ਲੇਬਲ ਦਾ ਅੰਤ
ફાઈલ ચિહ્નનો અંત,ਫਾਈਲ ਮਾਰਕ ਦਾ ਅੰਤ
ખેતરનો અંત,ਫਾਰਮ ਦਾ ਅੰਤ
"માધ્યમનો અંત
 પાત્ર","ਮਾਧਿਅਮ ਦਾ ਅੰਤ
 ਅੱਖਰ"
"સંદેશનો અંત
 સંહિતા","ਸੰਦੇਸ਼ ਦਾ ਅੰਤ
 ਕੋਡ"
"વિક્રમનો પૂરો
 શબ્દ","ਰਿਕਾਰਡ ਦਾ ਅੰਤ
 ਸ਼ਬਦ"
લખાણનો અંત,ਟੈਕਸਟ ਦਾ ਅੰਤ
"ઈજનેરી
 ગ્રાજક","ਇੰਜੀਨੀਅਰਿੰਗ
 ਗ੍ਰਾਫਿਕਸ"
"વધારાનું
 ભાષા","ਸੁਧਾਰਯੋਗ
 ਭਾਸ਼ਾ"
પ્રવેશ,ਦਾਖਲ ਕਰੋ
"દાખલ કરો/તપાસ
 પદ્ધતિ","ਦਾਖਲ / ਜਾਂਚ
 ਮੋਡ"
દાખલ કરો કી,ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ
સાહસ નંબર,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਨੰਬਰ
અસ્તિત્વ,ਹਸਤੀ ਧਾਰਨਾ
પ્રવેશપત્ર,ਪ੍ਰਵੇਸ਼ ਬਲਾਕ
પ્રવેશની સ્થિતિ,ਪ੍ਰਵੇਸ਼ ਦੀ ਸਥਿਤੀ
પ્રવેશ સ્થિર,ਦਾਖਲਾ ਨਿਰੰਤਰ
પ્રવેશ -અભિવ્યક્તિ,ਪ੍ਰਵੇਸ਼ ਸਮੀਕਰਨ
પ્રવેશ -સૂચના,ਪ੍ਰਵੇਸ਼ ਨਿਰਦੇਸ਼
પ્રવેશ નામ,ਇੰਦਰਾਜ਼ ਦਾ ਨਾਮ
પ્રવેશ બિંદુ,ਪ੍ਰਵੇਸ਼ ਬਿੰਦੂ
પ્રવેશ ભાગ,ਦਾਖਲਾ ਹਿੱਸਾ
પ્રવેશ -વર્ગીકરણ,ਪ੍ਰਵੇਸ਼ ਦੀ ਛਾਂਟੀ
પ્રવેશ પ્રતીક,ਦਾਖਲਾ ਚਿੰਨ੍ਹ
પ્રવેશ સમય,ਦਾਖਲਾ ਸਮਾਂ
પ્રવેશ મૂલ્ય,ਪ੍ਰਵੇਸ਼ ਮੁੱਲ
પ્રવેશ ચલ,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
"પરબિડીયું વિલંબ
 વિકૃતિ","ਲਿਫ਼ਾਫ਼ੇ ਦੇਰੀ
 ਭਟਕਣਾ"
વાતાવરણ,ਵਾਤਾਵਰਣ
"વાતાવરણ
 વર્ણન
 નિવેદન","ਵਾਤਾਵਰਣ
 ਵੇਰਵਾ
 ਬਿਆਨ"
"વાતાવરણ
 ભાગ","ਵਾਤਾਵਰਣ
 ਵੰਡ"
"વાતાવરણ
 નિર્દેશક","ਵਾਤਾਵਰਣ
 ਪੁਆਇੰਟਰ"
વાઈ,ਐਪੀਲੋਗ
"Eપસી
(ભૂંસી શકાય તેવું
 કાર્યક્રમપાત્ર
 ફક્ત વાંચી
 મેમરી)","EPROM
(ਮਿਟਾਉਣ ਯੋਗ)
 ਪ੍ਰੋਗਰਾਮਯੋਗ
 ਸਿਰਫ ਪੜ੍ਹਨ ਲਈ
 ਯਾਦਦਾਸ਼ਤ)"
"સમાન લાભ
 ચેમ્બર","ਬਰਾਬਰ ਲਾਭ
 ਚੈਂਬਰ"
એકરૂપ વ્યક્તિ,ਬਰਾਬਰੀ
સામાન,ਉਪਕਰਣ
સાધનસામગ્રી -ખર્ચ,ਉਪਕਰਣ ਚਾਰਜ
સાધનસામગ્રી,ਉਪਕਰਣ ਘੜੀ
"સામાન
 સુસંગતતા","ਉਪਕਰਣ
 ਅਨੁਕੂਲਤਾ"
સાધનસામગ્રીમાં નિષ્ફળતા,ਉਪਕਰਣਾਂ ਦੀ ਅਸਫਲਤਾ
સાધનો,ਉਪਕਰਣ ਦੇ ਪਾਸੇ
સમાન,ਸਮਾਨਤਾ
"સમાન
 સંચાલન","ਸਮਾਨਤਾ
 ਓਪਰੇਸ਼ਨ"
"સમાન દ્વિસંગી
 અંકિત પરિબળ","ਬਰਾਬਰ ਬਾਈਨਰੀ
 ਅੰਕ ਦਾ ਕਾਰਕ"
"સમાન ચાર
 વાયર પદ્ધતિ","ਦੇ ਬਰਾਬਰ
 ਵਾਇਰ ਸਿਸਟਮ"
સંદિગ્ધતા,ਇਕੁਵਿਟੀ
