Kannada,Tamil
ದತ್ತಾಂಶ ಹರಿವು,தரவு ஓட்டம்
ಡೇಟಾ ಹರಿವಿನ ಚಾರ್ಟ್,தரவு ஓட்ட விளக்கப்படம்
ಡೇಟಾ ಕ್ರಮಾನುಗತ,தரவு படிநிலை
ಡೇಟಾ ಮಟ್ಟ,தரவு நிலை
ಡೇಟಾ ಲೈಬ್ರರಿ,தரவு நூலகம்
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್,தரவு இணைப்பு அடுக்கு
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL),தரவு இணைப்பு அடுக்கு (DLL)
ಡೇಟಾ ನಿರ್ವಹಣೆ,தரவு மேலாண்மை
ಡೇಟಾ ಕುಶಲತೆ,தரவு கையாளுதல்
ಡೇಟಾ ಮ್ಯಾನಿಪ್ಯುಲೇಷನ್ ಭಾಷೆ (DML),தரவு கையாளுதல் மொழி (DML)
ಡೇಟಾ ಮೋಡೆಮ್,தரவு மோடம்
ಡೇಟಾ ಮಾರ್ಪಾಡು,தரவு மாற்றம்
ಡೇಟಾ ನೆಟ್ವರ್ಕ್,தரவு நெட்வொர்க்
ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ,தரவு செயல்பாடு
ಡೇಟಾ ಸಂಘಟನೆ,தரவு அமைப்பு
ಡೇಟಾ ಔಟ್ಪುಟ್,தரவு வெளியீடு
ಡೇಟಾ ಮಾರ್ಗ,தரவு பாதை
ಡೇಟಾ ಸಿದ್ಧತೆ,தரவு தயாரிப்பு
ಡೇಟಾ ಗೌಪ್ಯತೆ,தரவு தனியுரிமை
ಡೇಟಾ ಪ್ರೊಸೆಸರ್,தரவு செயலி
ಡೇಟಾ ರಕ್ಷಣೆ,தரவு பாதுகாப்பு
ಡೇಟಾ ದಾಖಲೆ,தரவு பதிவு
ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ,தரவு மீட்பு
ಡೇಟಾ ವಾಡಿಕೆಯ,தரவு வழக்கமான
ಡೇಟಾ ಭದ್ರತೆ,தரவு பாதுகாப்பு
ಡೇಟಾ ಸೆಟ್,தரவு தொகுப்பு
ಡೇಟಾ ಸಿಗ್ನಲ್,தரவு சமிக்ஞை
ಡೇಟಾ ಸಿಂಕ್,தரவு மடு
ಡೇಟಾ ಮೂಲ,தரவு மூலம்
ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ,தரவு விவரக்குறிப்பு
ಡೇಟಾ ಸ್ಟೇಷನ್,தரவு நிலையம்
ಡೇಟಾ ಸಂಗ್ರಹಣೆ,தரவு சேமிப்பு
ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ,தரவு சேமிப்பு அமைப்பு
ಡೇಟಾ ರಚನೆ,தரவு அமைப்பு
ಡೇಟಾ ಸ್ವಿಚ್,தரவு சுவிட்ச்
ಡೇಟಾ ಟೇಬಲ್,தரவு அட்டவணை
ಡೇಟಾ ಟರ್ಮಿನಲ್,தரவு முனையம்
ಡೇಟಾ ಪ್ರತಿಲೇಖನ,தரவு படியெடுத்தல்
ಡೇಟಾ ವರ್ಗಾವಣೆ,தரவு பரிமாற்ற
ಡೇಟಾ ಪ್ರಸರಣ,தரவு பரிமாற்றம்
ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಚಾನಲ್,தரவு பரிமாற்ற சேனல்
ಡೇಟಾ ಪ್ರಕಾರ,தரவு வகை
ಡೇಟಾ ಘಟಕ,தரவு அலகு
ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ,தகவல் மதிப்பீடு
ಡೇಟಾಬೇಸ್,தரவுத்தளம்
ಡೇಟಾಬೇಸ್ ಆಡಳಿತ,தரவுத்தள நிர்வாகம்
ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ,தரவுத்தள வடிவமைப்பு
ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ,தரவுத்தள மேலாண்மை அமைப்பு
ಡಾಟಾಗ್ರಾವ್,டேட்டாகிராவ்
ದತ್ತಾಂಶ,தரவு
ಸತ್ತ ವಲಯ,இறந்த மண்டலம்
ಬಿಕ್ಕಟ್ಟು,முட்டுக்கட்டை
ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ,முட்டுக்கட்டை தடுப்பு
ಡೀಬಗ್,பிழைத்திருத்தம்
ನಿರ್ಧಾರ ಪೆಟ್ಟಿಗೆ,முடிவு பெட்டி
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,முடிவெடுக்கும் செயல்முறை
ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ,முடிவு ஆதரவு அமைப்பு
ನಿರ್ಧಾರ ಮರ,முடிவு மரம்
ಡಿಕೋಡರ್,குறிவிலக்கி
ವಿಘಟನೆಯ ತತ್ವ,சிதைவு கொள்கை
ಡೀಕ್ರಿಪ್ಶನ್,மறைகுறியாக்கம்
ಮೀಸಲಾದ ಚಾನಲ್,அர்ப்பணிக்கப்பட்ட சேனல்
ಮೀಸಲಾದ ಬಂದರು,அர்ப்பணிக்கப்பட்ட துறைமுகம்
ರಕ್ಷಣಾ ದತ್ತಾಂಶ ಜಾಲ (DDN),பாதுகாப்பு தரவு நெட்வொர்க் (DDN)
ರಕ್ಷಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,பாதுகாப்பு தகவல் அமைப்பு
ಡಿಫ್ರಾಗ್ಮೆಂಟೇಶನ್,defragmentation
ವಿಳಂಬ,தாமதம்
ವಿಳಂಬ ಕೌಂಟರ್,தாமத கவுண்டர்
ವಿಳಂಬ ಸಮಯ,தாமத நேரம்
ಅಳಿಸಿ,அழி
ಅಳಿಸುವಿಕೆ ದಾಖಲೆ,நீக்குதல் பதிவு
ಡಿಲಿಮಿಟರ್,பிரிப்பான்
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,டெல்டா பண்பேற்றம்
ಬೇಡಿಕೆ ಪೇಜಿಂಗ್,கோரிக்கை பேஜிங்
ಡೆಮೊ,டெமோ
ಡಿಮೋಡ್ಯುಲೇಶನ್,டிமாடுலேஷன்
ಡಿಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,demultiplexer
ಅಸಾಧಾರಣೀಕರಣ,இயல்புநிலைப்படுத்தல்
ಸಾಂದ್ರತೆ,அடர்த்தி
ಅವಲಂಬನೆ,சார்பு
ಅವಲಂಬಿತ ಘಟಕ,சார்பு அலகு
ಡಿಕ್ಯೂ,வரிசை
ಅವಲಂಬನೆ,புறக்கணிப்பு
ವ್ಯುತ್ಪನ್ನ ಮರ,வழித்தோன்றல் மரம்
ಪಡೆದ ಕ್ಷೇತ್ರ,பெறப்பட்ட புலம்
ಅವರೋಹಣ ರೀತಿಯ,இறங்கு வகை
ವಿನ್ಯಾಸ,வடிவமைப்பு
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,மேசை கால்குலேட்டர்
ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್,மேசை கணினி
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,டெஸ்க்டாப் விளக்கக்காட்சி
ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ),டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி)
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,டெஸ்க்டாப் வீடியோ
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,இலக்கு முகவரி
ವಿಧ್ವಂಸಕ,அழிப்பவர்
ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು,நிர்ணயிக்கும் தானியங்கிகள்
ಡೆವಲಪರ್,டெவலப்பர்
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,வளர்ச்சி அமைப்பு
ಸಾಧನ,சாதனம்
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,சாதன கட்டுப்பாட்டு அலகு
ಸಾಧನ ನಿಯಂತ್ರಕ,சாதனம் கட்டுப்படுத்தி
ಸಾಧನ ನಿರ್ವಹಣೆ,சாதன மேலாண்மை
ಸಾಧನ ಮೋಡ್,சாதன முறை
ರೋಗನಿರ್ಣಯ,நோய் கண்டறிதல்
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,கண்டறியும் அமைப்பு
ರೋಗನಿರ್ಣಯ,பரிசோதனை
ರೇಖಾಚಿತ್ರ,வரைபடம்
ಡಯಲ್ ಮಾಡಿ,டயல்
ಡಯಲ್ ಲೈನ್,டயல் வரி
ಡಯಲ್ ಟೋನ್,டயல் தொனி
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,அழைக்கவும்
ಸಂವಾದ,உரையாடல்
ಸಂವಾದ ಪೆಟ್ಟಿಗೆ,உரையாடல் பெட்டி
ಡಯಲಪ್ ಮೋಡೆಮ್,டயல்அப் மோடம்
ವ್ಯಾಸ,பரிமாணம்
ನಿಘಂಟು,அகராதி
ವ್ಯತ್ಯಾಸ,வேறுபாடு
ಡಿಜಿಟಲ್,டிஜிட்டல்
ಡಿಜಿಟಲ್ ಚಾನಲ್,டிஜிட்டல் சேனல்
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,டிஜிட்டல் சுற்று
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,டிஜிட்டல் கணினி
ಡಿಜಿಟಲ್ ಡೇಟಾ,டிஜிட்டல் தரவு
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,டிஜிட்டல் வசதி
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,டிஜிட்டல் வடிகட்டி
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,டிஜிட்டல் நூலகம்
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್,டிஜிட்டல் பண்பேற்றம்
ಡಿಜಿಟಲ್ ಮಾನಿಟರ್,டிஜிட்டல் மானிட்டர்
ಡಿಜಿಟಲ್ ಚಿತ್ರ,டிஜிட்டல் படம்
ಡಿಜಿಟಲ್ ಸಹಿ,டிஜிட்டல் கையொப்பம்
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,டிஜிட்டல் சுவிட்ச்
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ,டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி
ಡಿಜಿಟಲೀಕರಣ,டிஜிட்டல் மயமாக்கல்
ಡಿಜಿಟೈಜ್ ಮಾಡಿ,இலக்கமாக்கு
ಡಿಜಿಟೈಸರ್,இலக்கமாக்கி
ಡಯೋಡ್,டையோடு
ನೇರ,நேரடி
ನೇರ ವಿಳಾಸ,நேரடி முகவரி
ನೇರ ಪರಿವರ್ತನೆ,நேரடி மாற்றம்
ನೇರ ಜೋಡಣೆ,நேரடி இணைப்பு
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),நேரடி நினைவக அணுகல் (DMA)
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),நேரடி நினைவக அணுகல் (DMA)
ನೇರ ವಿಧಾನ,நேரடி முறை
ನಿರ್ದೇಶನ,உத்தரவு
ಡೈರೆಕ್ಟರಿ,அடைவு
ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್,அடைவு சேவையகம்
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,அடைவு சேவை
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,முடக்கு
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,சமிக்ஞையை முடக்குகிறது
ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ,துண்டிக்கவும்
ಪ್ರತ್ಯೇಕವಾದ,தனித்தனி
ಡಿಸ್ಕ್,வட்டு
ಡಿಸ್ಕ್ ವಿಳಾಸ,வட்டு முகவரி
ಡಿಸ್ಕ್ ಅರೇ,வட்டு வரிசை
ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ,வட்டு திறன்
ಡಿಸ್ಕ್ ಡ್ರೈವ್,வட்டு இயக்கி
ಡಿಸ್ಕ್ ಫೈಲ್,வட்டு கோப்பு
ಡಿಸ್ಕ್ ಮೆಮೊರಿ,வட்டு நினைவகம்
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS),வட்டு இயக்க முறைமை (DOS)
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,வட்டு தொகுப்பு
ಡಿಸ್ಕ್ ಸರ್ವರ್,வட்டு சேவையகம்
ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,வட்டு சேமிப்பு
ಡಿಸ್ಕೆಟ್,வட்டு
ಪ್ರದರ್ಶನ ಫೈಲ್,காட்சி கோப்பு
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,காட்சி படத்தை
ವಿಲೇವಾರಿ,அகற்றல்
ದೂರ,தூரம்
ದೂರ ಕಾರ್ಯ,தூர செயல்பாடு
ಅಸ್ಪಷ್ಟತೆ,திரித்தல்
ವಿತರಣೆ,விநியோகிக்கப்பட்டது
ವಿತರಿಸಿದ ಡೇಟಾ,விநியோகிக்கப்பட்ட தரவு
ವಿತರಿಸಿದ ಸರ್ವರ್,விநியோகிக்கப்பட்ட சேவையகம்
ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ,விநியோகிக்கப்பட்ட அமைப்பு
ವಿತರಕ,விநியோகிக்கக்கூடிய
ದಾಖಲೆ,ஆவணம்
ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ,ஆவணம் மீட்டெடுக்கப்பட்டது
ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ,ஆவண சாளரம்
ದಸ್ತಾವೇಜನ್ನು,ஆவணங்கள்
ಡೊಮೇನ್,களம்
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,டொமைன் பெயர்
ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,டாட் மேட்ரிக்ஸ் பிரிண்டர்
ಕೆಳಗೆ,கீழ்
ಕೆಳಗೆ ಲಿಂಕ್,கீழ் இணைப்பு
ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ,பதிவிறக்கம்
ಕಡಿಮೆ ಸಮಯ,செயலற்ற நேரம்
ಎಳೆಯುವುದು,இழுத்தல்
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (டைனமிக் ரேம்)
ಡ್ರಿಫ್ಟ್,சறுக்கல்
ಚಾಲಕ,இயக்கி
ಬಿಡಿ,கைவிட
ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,கீழ்தோன்றும் பட்டியல் பெட்டி
ಡ್ರಮ್ ಡ್ರೈವ್,டிரம் டிரைவ்
ಡ್ರಮ್ ಪ್ರಿಂಟರ್,டிரம் பிரிண்டர்
ಡ್ರಮ್ ಘಟಕ,டிரம் அலகு
ದ್ವಂದ್ವ,இரட்டை
ಉಭಯ ಸಾಂದ್ರತೆ,இரட்டை அடர்த்தி
ನಕಲಿ ವಿಳಾಸ,போலி முகவரி
ಡಂಪ್,திணிப்பு
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,இரட்டை சுற்று
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್,டூப்ளெக்சிங்
ನಕಲು,நகல்
DVD R/W,டிவிடி ஆர்/டபிள்யூ
ಡಿವಿಡಿ ರಾಮ್,டிவிடி ரோம்
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,மாறும் அறிவுறுத்தல்
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,மாறும் நினைவகம்
ಡೈನಾಮಿಕ್ಸ್,இயக்கவியல்
EBCDIC,EBCDIC
ಇ-ವ್ಯವಹಾರ,மின் வணிகம்
ಪ್ರತಿಧ್ವನಿ,எதிரொலி
ಇ-ಕಾಮರ್ಸ್,மின் வணிகம்
ತಿದ್ದು,தொகு
ಸಂಪಾದಕ,ஆசிரியர்
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,கல்வி தொழில்நுட்பம்
ಇಇಪಿ ರೋಮ್,EEP ரோம்
ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ),பயனுள்ள முகவரி (மிதக்கும் முகவரி)
ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,பயனுள்ள செயல்பாட்டு முகவரி
ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ,பயனுள்ள செயல்முறை
ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ),பயனுள்ள UID (பயனர் அடையாளம்)
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ,பயனுள்ள பரிமாற்ற செயல்பாடு
ಎಂಟು-ಬಿಟ್ ಬೈಟ್,எட்டு பிட் பைட்
ಇ ಕಲಿಕೆ,மின் கற்றல்
ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್,தேர்தல்-அல்கிரிதம்
ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್),மின் அஞ்சல் (மின்னஞ்சல்)
ವಿದ್ಯುತ್ ಮುದ್ರಕ,மின்சார அச்சுப்பொறி
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,மின் கணக்கியல் இயந்திரம்
ಎಲೆಕ್ಟ್ರಾನಿಕ್,மின்னணு
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS),மின்னணு அனுமதி அமைப்பு (ECS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,மின்னணு தரவு செயலாக்கம்
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್,மின்னணு தாக்கல்
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS),மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು,மின்னணு இதழ்கள்
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ,மின்னணு வெளியீடு
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,மின்னணு சுவிட்ச்
ಅಂಶ,உறுப்பு
ಇಮೇಲ್,மின்னஞ்சல்
ಇಮೇಲ್ ವಿಳಾಸ,மின்னஞ்சல் முகவரி
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,உட்பொதிக்கப்பட்ட அமைப்பு
ಎಂಬೆಡಿಂಗ್,உட்பொதித்தல்
ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL),உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL)
ಖಾಲಿ ಸ್ಟಾಕ್,வெற்று அடுக்கு
ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್,வெற்று சரம்
ಅನುಕರಣೆ,முன்மாதிரி
ಆವರಿಸುವಿಕೆ,அடைப்பு
ಎನ್ಸೈಫರ್,குறியாக்கி
ಎನ್ಕೋಡ್,குறியாக்கம்
ಎನ್ಕೋಡರ್,குறியாக்கி
ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ,மறைகுறியாக்கப்பட்ட தரவு
ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್,என்கிரிப்ட் கோப்பு முறைமை
ಗೂಢಲಿಪೀಕರಣ,குறியாக்கம்
ಬ್ಲಾಕ್ನ ಅಂತ್ಯ,தொகுதியின் முடிவு
ಕಡತದ ಅಂತ್ಯ (EOF),கோப்பின் முடிவு (EOF)
ಬಳಕೆದಾರ,கடைசி பயனாளி
ನಮೂದಿಸಿ,நுழைய
ನಮೂದಿಸಿ-ಕೀಲಿ,நுழைவு விசை
ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್,நிறுவன சேவையகம்
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,நிறுவன அமைப்பு
ಘಟಕ,நிறுவனம்
ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ,நிறுவனம்-உறவு
ಪ್ರವೇಶ ಸಮಯ,நுழைவு நேரம்
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,நுழைவு மாறி
ಎಣಿಸಬಹುದಾದ,எண்ணத்தக்க
ಪರಿಸರ,சூழல்
ಯುಗ,சகாப்தம்
EPROM,EPROM
ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ,எப்சிலன் மூடல்
ಈಕ್ವಲೈಜರ್,சமநிலைப்படுத்தி
ಉಪಕರಣ,உபகரணங்கள்
ಸಮಾನತೆಯ ವರ್ಗ,சமநிலை வகுப்பு
ಸಮಾನತೆಯ ಸಂಬಂಧ,சமமான உறவு
ಅಳಿಸಿಹಾಕು,அழிக்க
ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ,பிழை திருத்தும் குறியீடு
ದೋಷ ತಿದ್ದುಪಡಿ,பிழை திருத்தம்
ದೋಷ ಪತ್ತೆ,பிழை கண்டறிதல்
ದೋಷ ನಿರ್ವಹಣೆ,பிழை கையாளுதல்
ತಪ್ಪು ಸಂದೇಶ,பிழை செய்தி
ದೋಷ ದರ,பிழை விகிதம்
ದೋಷ ಚೇತರಿಕೆ,பிழை மீட்பு
ದೋಷ ದಿನಚರಿ,பிழை வழக்கமான
ಪಾರು ಪಾತ್ರ,தப்பிக்கும் தன்மை
ಈಥರ್ನೆಟ್,ஈதர்நெட்
ಘಟನೆ,நிகழ்வு
ಈವೆಂಟ್ ಸರಣಿ,நிகழ்வு சங்கிலி
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,நிகழ்வு கட்டுப்பாடு
ಈವೆಂಟ್ ಕೌಂಟರ್,நிகழ்வு கவுண்டர்
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,விதிவிலக்கு கையாளுதல்
ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,பரிமாற்றக்கூடிய வட்டு சேமிப்பு
ಹೊರಗಿಡುವಿಕೆ,விலக்குதல்
ವಿಶೇಷ ಅಥವಾ (XOR),பிரத்தியேக அல்லது (XOR)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,இயங்கக்கூடிய நிரல்
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,நிர்வாக அறிக்கை
ಸಮಗ್ರ ಹುಡುಕಾಟ,முழுமையான தேடல்
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,உள்ளன
ನಿರ್ಗಮಿಸಿ,வெளியேறு
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,நிபுணர் அமைப்பு
ಅಭಿವ್ಯಕ್ತಿ,வெளிப்பாடு
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS)
ವಿಸ್ತೃತ ಯಂತ್ರ,நீட்டிக்கப்பட்ட இயந்திரம்
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,நீட்டிக்கப்பட்ட நினைவகம்
ವಿಸ್ತೃತ ನಿಖರತೆ,நீட்டிக்கப்பட்ட துல்லியம்
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,நீட்டிக்கப்பட்ட வரிசையாக்கம்
ಬಾಹ್ಯ ಕರೆ,வெளிப்புற அழைப்பு
ಬಾಹ್ಯ ದೋಷ,வெளிப்புற பிழை
ಬಾಹ್ಯ ಕಾರ್ಯ,வெளிப்புற செயல்பாடு
ಬಾಹ್ಯ ಅಡಚಣೆ,வெளிப்புற குறுக்கீடு
ಬಾಹ್ಯ ಸ್ಮರಣೆ,வெளிப்புற நினைவகம்
ಬಾಹ್ಯ ಸ್ಮರಣೆ,வெளிப்புற நினைவகம்
ಬಾಹ್ಯ ಮೋಡೆಮ್,வெளிப்புற மோடம்
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,வெளிப்புற குறிப்பு
ಬಾಹ್ಯ ಹುಡುಕಾಟ,வெளிப்புற தேடல்
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,வெளிப்புற சேமிப்பக சாதனம்
ಹೊರತೆಗೆಯುವಿಕೆ,பிரித்தெடுத்தல்
ಹೊರತೆಗೆಯುವಿಕೆ,எக்ஸ்ட்ராபோலேஷன்
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,முக எழுத்து அச்சுப்பொறி
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,தோல்வி-பாதுகாப்பான செயல்பாடு
ವಿಫಲತೆಯ ದರ,தோல்வி விகிதம்
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,தோல்வி மீட்பு
ತಪ್ಪು ಕೋಡ್,தவறான குறியீடு
ತಪ್ಪು ದೋಷ,தவறான பிழை
ಫ್ಯಾನ್-ಇನ್,ரசிகர்-இன்
ಫ್ಯಾನ್ ಔಟ್,ரசிகர்-அவுட்
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,பாசிமைல் I/O சாதனம்
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),வேகமான நான்கு உருமாற்றம் (FFT)
ಗಂಭೀರವಾದ ತಪ್ಪು,கொடிய பிழை
ದೋಷ ಪತ್ತೆ,தவறு கண்டறிதல்
ದೋಷ ರೋಗನಿರ್ಣಯ,தவறு கண்டறிதல்
ದೋಷಸಹಿಷ್ಣುತೆ,தவறு சகிப்புத்தன்மை
ಫ್ಯಾಕ್ಸ್,தொலைநகல்
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,தொலைநகல் செய்தி
FDC,FDC
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,அம்சம் கண்டறிதல்
ಆಹಾರ ಚಕ್ರ,உணவு சுழற்சி
ಪ್ರತಿಕ್ರಿಯೆ,பின்னூட்டம்
ಫೀಡರ್,ஊட்டி
ತರಲು,எடுக்க
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,ஃபைபோனச்சி தேடல்
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,ஃபைபோனச்சி வரிசை
ಫಿಬೊನಾಕಿ ಸರಣಿ,ஃபைபோனச்சி தொடர்
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,ஃபைபர் ஆப்டிக்ஸ்
