Gujarati,English
જોખમી,Dangerous
હિંમત,Daring
માહિતી,Data
આંકડા -બેંક,Data bank
આંકડાકીય આધાર,Data base
માહિતી સંગ્રહ,Data collection
આધાર સામગ્રી,Data feeding
આંકડા,Data processing
તારીખ,Date
આગમનની તારીખ,Date of arrival
જન્મ તારીખ,Date of birth
વિદાય થયાની તારીખ,Date of departure
વિસારની તારીખ,Date of discharge
પરિપક્વતાની તારીખ,Date of maturity
પહોંચ તારીખ,Date of receipt
તારીખનો સિક્કો,Date stamp
દિવસના વિદ્વાન,Day scholar
દિવસ પાળી,Day shift
દિવસ,Days of grace
રોજિંદા કામ,Day to day work
મૃત હિસાબ,Dead account
અન્તિમ રેખા,Dead line
મડાગાંઠ,Deadlock
ડેડ સ્ટ stockક રજિસ્ટર,Dead stock register
મરણું,Dead weight
વ્યવહાર,Deal
વ્યવહાર મદદનીશ,Dealing assistant
ધન,Dealing
વર્ષગાંઠ,Death anniversary
અણગમો ભથ્થું,Dearness allowance
મૃત્યુ લાભ,Death benefit
મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી,Death-cum-retirement gratuity
નોકરીમાં મૃત્યુ,Death in service
અધોગતિ,Deauthorizatioin
મક્કમ,Debar
ઉધાર,Debit
ઉધાર,Debit advice
દેવું,Debt
દેવા વ્યવસ્થા,Debt management
દેવાદાર,Debtor
મૃત,Deceased
શિષ્ટતા,Decency
વિકેન્દ્રીકરણ,Decentralization
નિર્ણાયક પરિબળ,Deciding factor
નિર્ણય,Decision
નિર્ણય લેવો,Decision making
નિર્ણય લેવાની પ્રક્રિયા,Decision making process
જાહેરાત,Declaration
આવકની ઘોષણા,Declaration of income
ઘોષિત મૂલ્ય,Declared value
શપથ પર જાહેર કરવું,Declare on oath
ક decંગ કરવું,Decode
અંકુશ,Decontrol
શિષ્ટાચાર,Decorum
ઘટાડો,Decrease
હુકમનામું,Decree
સમર્પણ,Dedication
કપાતપાત્ર,Deductible
બાદબાકી,Deduction
મૂળમાં કપાત,Deduction at source
પગારમાંથી કપાત,Deduction from salary
Deedણ,Deed
ગીરો -ખત,Deed of mortgage
માનવામાં આવતી યુનિવર્સિટી,Deemed university
ઠપકો,Deface
વાસ્તવિક,De facto
પરાકાષ્ઠા,Defalcation
બદનામી,Defamation
ચૂક,Default
ચુકવણી કરનાર,Defaulter
ખામીયુક્ત,Defective
બચાવ,Defence
સંરક્ષણ સલાહ,Defence counsel
સંરક્ષણ ઉત્પાદન,Defence production
પ્રતિવાદી,Defendant
વિલંબ કરવો,Defer
વિલંબિત ખર્ચ,Deferred expenditure
અવજ્ defા,Defiance
ક્ષતિ,Deficit
ખાધ બજેટ,Deficit budget
વ્યાખ્યા કરવી,Define
બદનામી કરવી,Defy
અધોગતિ,Degradation
પ્રમાણ,Degree
નિશ્ચય કરવો,Dejure
વિલંબ,Delay
પ્રતિનિધિ,Delegate
સોંપાયેલ સત્તાધિકારી,Delegated authority
પ્રતિનિધિમંડળ,Delegation
સત્તાઓનું પ્રતિનિધિમંડર,Delegation of powers
કા delી નાખવું,Delete
કા delી નાખવું તે,Deletion
જાણી જોઈને,Deliberately
વિચાર -વિમર્શ,Deliberation
દખલ,Delicencing
સીમત્તિ,Delimitation
પહોંચાડવું,Deliver
ડિલિવરી,Delivery
માંગ,Demand
માંગ -નોંધ,Demand note
સીમાંકન,Demarcation
કમી-સરકારી,Demi-official
લોકશાહી,Democracy
નિદર્શન,Demonstration
વિપુલતા,Demoralization
દુરાગ્રહી,Demurrage
અસ્વીકાર,Denial
સંપ્રદાય,Denomination
નવેસર,De novo
નામંજૂર કરવું,Deny
રવાના થવું,Depart
વિભાગ,Department
વિભાગ સંબંધી,Departmental
ખાતાકીય કાર્યવાહી,Departmental action
ખાતાકીય તપાસ,Departmental enquiry
વિભાગીય તપાસ,Departmental investigation
વિભાગીય અનિયમિતતા,Departmental irregularity
વિભાગીય ગ્રંથાલય,Departmental library
ખાતાકીય બેદરકારી,Departmental negligence
ખાતાકીય પરવાનગી,Departmental permission
વિભાગીય લાયકાત પરીક્ષા,Departmental qualifying examination
વિદાય,Departure
પર આધારીત પ્રમાણપત્ર,Dependency certificate
આશ્રિત,Dependent
આશ્રિત બાળકોને,Dependent children
તંગ,Deploy
શાપર,Deponent
દેશવટો,Deportation
ચોકી કરવી,Depose
થાપણ,Deposit
ડિપો,Depot
અવમૂલ્યન,Depreciation
હતાશ વર્ગ,Depressed class
વંચિત કરવું,Deprive
પ્રતિનિધિમંડળ,Deputation
પ્રતિનિયુક્તિ ભથ્થું,Deputation allowance
નાયબ,Deputy
નિકાલ કરેલું,Deregistered
કર્તવ્યન,Dereliction of duty
વિલંબ,Dereservation
અપમાન,Derogation
અપમાનજનક,Derogatory
અપમાનજનક નોંધ,Derogatory remark
વંશજ,Descendant
વર્ણન,Description
લાયક,Deserving
આચાર,Design
હોદ્દો,Designate
હોદ્દો,Designation
રવાનગી,Despatch
રવાનગી નોંધ,Despatch note
રવાનગી રજિસ્ટર,Despatch register
ગંતવ્ય,Destination
નિરાધાર,Destitute
વિગત,Detail
વિગતવાર,Detailed
શોધી કાectવું,Detect
અટકાયત,Detention
અટકાયત,Detenu
નિશ્ચય,Determination
વિસ્ફોટ,Deterrence
હાનિ,Detriment
હાનિકારક,Detrimental
અવમૂલ્યન,Devaluation
બરછટ,Devastation
વિકાસ,Development
વિચલિત થવું,Deviate
સાધન,Device
ભક્તિ,Devotion
નિદાન કરવું,Diagnose
ચિત્ર,Diagram
ડાયરી,Diary
શરતી,Dictation
મૃત્યુ ન,Dies non
આહાર,Diet
પટા,Digest
ગૌરવપૂર્ણ,Dignified
ગૌરવ,Dignity
ભિન્નતા,Digression
પાતળું,Dilatory
મૂંઝવણ,Dilemma
મહેનતુ,Diligent
પરિમાણ,Dimension
ડિપ્લોમા,Diploma
રાજનીતિ,Diplomacy
રાજનીતિની પ્રતિરક્ષા,Diplomatic immunity
સીધું કરવું,Direct
સીધી હરીફાઈ,Direct competition
પ્રત્યક્ષ મુલાકાત,Direct interview
દિશા,Direction
ડિરેક્ટરી,Directory
સીધી ભરતી,Direct recruit
નકારી કાallવું,Disallow
અપંગતા,Disability
અપંગ વ્યક્તિ,Disabled person
અપંગ લાભ,Disablement benefit
ગેરફાયદા,Disadvantage
અસંમત થવું,Disagree
અસ્વીકાર,Disallowed
અસ્વીકાર,Disapproval
આપત્તિ,Disaster
આપત્તિનું સંચાલન,Disaster management
વિખેરી નાખવું,Disband
વિતરણ,Disbursement
કા discી નાખવા,Discard
રજા,Discharge
-નાગરી કાપલી,Discharge slip
શિસ્તબદ્ધ પગલાં,Disciplinary action
શિસ્તબદ્ધ કાર્યપદ્ધતિ,Disciplinary procedure
શિસ્ત,Discipline
રાજદ્રોહ,Disclaim
જાહેર કરવું,Disclosure
અણબનાવ,Discontent
અસંગત,Discontinuance
બંધ કરવું,Discontinue
અસંગત,Discord
છૂટ,Discount
શોધવું,Discover
અણીદાર,Discredit
અસંગતિ,Discrepancy
વિવેક,Discretion
વિવેકાધીન,Discretionary grant
વિવેકાધિકાર,Discretionary power
ભેદભાવ,Discrimination
ચર્ચા,Discussion
અપ્રમાણિક,Dishonest
અપરાધ,Dishonour
વિઘટન,Disintegration
ઝૂંપડી,Disk
વિઘટન,Dislocation
બેભાન,Disloyal
નાબૂદ કરવું,Dismiss
બરતરફ,Dismissal
રોકી કાર્યવાહી,Dismissal procedure
અનાદર કરવો,Disobey
અવ્યવસ્થા,Disorder
ગોટાળો,Disorganise
તફાવત,Disparity
રવાનગી અનુભાગ,Dispatch section
વિઘટનક્ષમ,Dispensable
વિખેરી નાખવું,Disperse
અપશુકવિક,Displaced
પ્રદર્શન,Display
નારાજી,Displeasure
નિકાલ,Disposal
નિકાલ,Dispose of
સ્વભાવ,Disposition
નિકાલ,Dispossess
વિવાદ,Dispute
ગેરલાયકાત,Disqualification
ઉપેક્ષા,Disregard
ભંગાણ,Disruption
અસંતોષ,Dissatisfaction
જુલમ કરવું,Dissent
વિધ્વંસ,Disservice
વિખેરી નાખવું,Dissociate
વિચ્છેદ,Dissolution
વિસર્જન કરવું,Dissolve
અંતર શિક્ષણ,Distance learning
નિસ્યંદન,Distillery
અલગ,Distinct
ભેદ પાડવો,Distinguish
વિકૃતિ,Distortion
તક,Distress
વહેચણી,Distribute
વિતરણ,Distribution
જિલ્લો,District
જિલ્લા કેન્દ્ર,District centre
ખલેલ,Disturbance
બેવકૂફ,Ditto
માર્ગાન્તર,Diversion
ડિવિડન્ડ,Dividend
ભાગ,Division
છૂટાછેડા,Divorce
ડોકેટ,Docket
ડોક્ટર,Doctor
દસ્તાવેજ,Document
દસ્તાવેજી પુરાવો,Documentary evidence
દસ્તાવેજીકરણ,Documentation
વસાહત,Domicile
વસવાટી પ્રમાણપત્ર,Domicile certificate
પ્રભુત્વપૂર્ણ,Dominant
દાન,Donation
ડોળ,Dossier
શંકાસ્પદ,Doubtful
કબૂતર,Dove tailing
ગાળો,Down grade
મુસદ્દો,Draft
મુસદ્દો,Draft reply
સખત માપ,Drastic measure
ખેંચાણ,Draw
દોરડું,Drawer
ચિત્ર,Drawing
દુકાળ,Drought
ભાંગી બ promotionતી,Dry promotion
બેવડી ખર્ચ,Dual charge
દ્વિ નાગરિકતા,Dual citizenship
યોગ્ય,Due
કારણે ખંત,Due diligence
લેણું,Dues
યથાર્થ,Duly
નકલ કરવી,Duplicate
સમયગાળો,Duration
બળજબરી,Duress
ફરજ,Duty
ફરજિયાત ભથ્થું,Duty allowance
ફરજ -ચાર્ટ,Duty chart
ફરજની રજા,Duty leave
ફરજ -ખંડ,Duty room
મરણ,Dying declaration
ગતિશાસ્ત્ર,Dynamics
નિર્ધારિત કરવું,Earmark
મળેલ રજા,Earned leave
કમાણી,Earnings
પર્યાવરણમિત્ર એવી,Eco-friendly
પરિસ્થિતિવિજ્ologyાન,Ecology
આર્થિક,Economic
આર્થિક શોષણ,Economical exploitation
અર્થતંત્ર,Economy
ઈકોનોમી વર્ગ,Economy class
સંપાદન,Editing
આવૃત્તિ,Edition
સંપાદકીય,Editorial
શિક્ષણ,Education
શૈક્ષણિક કારકિર્દી,Educational career
શૈક્ષણિક સંસ્થા,Educational institute
શૈક્ષણિક લાયકાત,Educational qualification
અસર,Effect
યોગ્ય,Effective
અસરકારક તારીખ,Effective date
અસુપ્રતિરોધ,Effects
કાર્યપ્રધાન,Efficacy
કાર્યક્ષમતા,Efficiency
કાર્યદક્ષ,Efficient
હદ,Ejectment
વિસ્તૃત,Elaborate
સમય,Elapse
ચૂંટાયેલા પ્રતિનિધિ,Elected representative
ચૂંટણી,Election
મતદાર કોલેજ,Electoral college
મતદાર,Electorate
વીજળીકરણ,Electrification
વીજ માધ્યમ,Electronic media
પ્રારંભિક,Elementary
પાત્રતા,Eligibility
યોગ્યતા કસોટી,Eligibility test
દૂર કરવું તે,Elimination
છટણી,Eloquence
શરમજનક,Embarrass
ઉચાપત,Embezzlement
મુદ્રા,Emblem
એમ્બ os સિંગ સીલ,Embossing seal
કટોકટી,Emergency
કટોકટી રાહત,Emergency relief
ઉત્તરાધિકાર,Emergent
વિવાદ,Emigration
મળતકામ,Emoluments
દાન,Empanelment
સહાનુભૂતિ,Empathy
નોકરીમાં રાખવું,Employ
કર્મચારી,Employee
કર્મચારીની સહભાગિતા,Employee participation
કર્મચારી ફાળો,Employee’s contribution
કર્મચારીનું પ્રોવિડન્ટ ફંડ,Employee’s provident fund
નિયોક્તા,Employer
રોજગાર,Employment
રોજગાર,Employment exchange
રોજગાર -નોટિસ,Employment notice
રોજગાર કચેરી,Employment office
સત્તા આપવી,Empower
શક્તિ,Empowerment
કાયદો ઘડવો,Enact
કાયદા,Enactment
Bloc,En bloc
બંધ કરવું,Encash
બંધ કરવું,Enclose
પ્રોત્સાહન,Encouragement
અતિક્રમણ,Encroachment
સસલા,Encumbrance
શેરો,Endorse
દેણગી,Endowment
અંતનું ઉત્પાદન,End product
શક્તિ,Energy
દબાણ,Enforce
સંલગ્ન કરવું,Engage
વૃદ્ધિ,Enhancement
આદેશ આપવો,Enjoin
અહંકાર,En masse
તપાસ,Enquiry
નોંધણી કરવી,Enrol
નોંધણી (= નોંધણી),Enrolment (=enrollment)
પ્રવેશ -નંબર,Enrolment number
Enrંચું કરવું,Enroute
આગામી,Ensuing
ખાતરી કરવી,Ensure
પ્રવેશ,Enter
સાહસ,Enterprise
મનોરંજન કરવું,Entertain
મનોરંજન,Entertainment
હકદાર બનાવવું,Entitle
હકદાર,Entitled
હકદાર,Entitlement
પ્રવેશદ્વાર,Entrance
પ્રવેશદ્વાર,Entrant
પ્રવેશ,Entry
પ્રવેશ સ્તરનું કામ,Entry level job
ગણવું તે,Enumeration
વાતાવરણ,Environment
દૂત,Envoy
મહામારી,Epidemic
સાર,Epitome
સમાનતા,Equality
સંતુલન,Equilibrium
સામાન,Equipment
સમાનતા,Equity
સમાન,Equivalent
સમૃદ્ધ,Equivocal
નાબૂદ કરવું,Eradicate
ભંડાર,Errata
ભૂલ,Error
વધારાનું કામ,Escalation
ક escંગર,Escort
આવશ્યક,Essential
સ્થાપના,Establishment
અંદાજ,Estimate
અંદાજિત ખર્ચ,Estimated cost
શિશ્મિક,Ethics
શિષ્ટાચાર,Etiquette
ખાલી કરાવવું તે,Evacuation
ટકી રહેવું,Evade
મૂલ્યાંકન,Evaluation
બેકી સંખ્યા,Even number
સંભવિત,Eventual
હદ,Eviction
પુરાવો,Evidence
વિકસિત થવું,Evolve
ચોક્કસ,Exact
પરીક્ષા,Examination
પરીક્ષક,Examinee
પરીક્ષક,Examiner
ઉદાહરણ,Example
ખોદકામ,Excavation
ઉત્તમ,Excellent
અપવાદ,Exception
અસાધારણ,Exceptional
વધારાની,Excess
વિનિમય,Exchange
સરકારી ખજાનો,Exchequer
આબકારી (= આબકારી ફરજ),Excise (=excise duty)
બાકાત રાખવું,Exclude
વિશિષ્ટ,Exclusive
માફી,Excuse
અમલમાં મૂકવું,Execute
કારોબારી,Executive
કારોબારી સમિતિ,Executive committee
કારોબારી સત્તા,Executive power
અધિકારીઓ,Executives
કારોબારી કર્મચારી,Executive staff
મુક્તિ,Exempt
મુક્તિ,Exemption
કસરત,Exercise
ભૂતપૂર્વ ગ્રેટિયા,Ex-gratia
પૂર્વ-ગ્રેટિયા ચુકવણી,Ex-gratia payment
અઘોષ,Exhaust
નિષ્ઠુર,Exhaustive
પ્રદર્શિત કરવું,Exhibit
ઉગાડવી,Exigency
એકમંત્રી નીતિ,Exim policy
બહાર નીકળવું,Exit
બહાર નીકળતા મુલાકાત,Exit interview
બહાર નીકળો નીતિ,Exit policy
એક્ઝિટ પોલ,Exit poll
અપરિપક્વ,Ex-officio
નિર્દોષ કહેવું,Exonerate
વિસ્તરણ,Expansion
એકપક્ષી,Ex-parte
દેશનિકાલ,Expatriation
યોગ્ય,Expedient
જલદી કરવી,Expedite
હાંકી કાelવું,Expel
ખર્ચ,Expenditure
અનુભવ,Experience
પ્રયોગ,Experiment
નિષ્ણાત,Expert
સમાપ્તિ,Expiry
અંતિમ તારીખ,Expiry date
સમજૂતી,Explanation
સ્પષ્ટ,Explicit
શોષણ,Exploitation
અન્વેષણ કરવું,Explore
વિસ્ફોટ,Explosion
નિકાસ,Export
ભૂતપૂર્વ,Ex-post facto
સ્પષ્ટ,Express
અભિમાન,Expression
હાંકી કાulsionવું,Expulsion
કા expી નાખવું,Expunge
વધારવું,Extend
હદ,Extent
બાહ્ય,External
મુકાબલો,Extortion
વધારે,Extra
અર્ક,Extract
અસાધારણ,Extraordinary
ઉડાઉ,Extravagant
ઉગ્રતાવાદી,Extremist
બહિર્મુખ,Extrovert
ચોખ્ખા સાક્ષી,Eye witness
રચના કરવી,Fabricate
ફેસ વેલ્યુ,Face value
સરળતા કરવી,Facilitate
સગવડ,Facility
પ્રેક્ષય,Facsimile
હકીકત,Fact
જૂથબંધી,Factionalism
પરિબળ,Factor
કારખાનું,Factory
વાસ્તવિક,Factual
શક્તિ,Faculty
નિષ્ફળ થવું,Fail
ન્યાયી,Fair
વિશ્વાસ,Faith
બનાવટી,Fake
કુટુંબ,Family
દુકાળ,Famine
ભાડું,Fare
વિદાય,Farewell
ખેતી,Farming
થાક,Fatigue
દોષ,Fault
તરફેણ,Favour
શક્યતા,Feasibility
સંઘ,Federation
ફી,Fee
ફીડ પાછું ખવડાવવું,Feed back
લાગણી,Feeling
બલિદાન,Felicitate
સાથી,Fellow
ધર્મનત્વ,Fellowship
સ્ત્રી,Female
ફળદ્રુપ,Fertile
બનાવટી,Fictitious
વફાદારી,Fidelity
ક્ષેત્ર,Field
આંકડો,Figure
ફાઈલ,File
ફાઈલિંગ,Filing
ફિલ્મ,Film
અંતિમ,Final
ફાઇનાન્સ,Finance
નાણાકીય,Financial
નાણાંકીય,Financier
તારણ,Findings
દંડ,Fine
કલાક્ષેત્ર,Fine arts
આંગળીની છાપ,Finger print
તૈયાર માલ,Finished goods
આગ,Fire
ફાયરિંગ,Firing
મક્કમ,Firm
પ્રાથમિક સારવાર,First aid
પ્રથમ વર્ગ,First class
પ્રથમ વિભાગ,First division
પ્રથમ માહિતી અહેવાલ,First information report
નાણાકીય,Fiscal
મત્સ્યઉદ્યોગ,Fisheries
યોગ્ય,Fit
યોગ્યતા,Fitness
સ્થિર કરવું,Fix
નિર્ધારણ,Fixation
નિશ્ચિત,Fixed
ધ્વજ,Flag
ફફડાટ,Flap
ફ્લેટ,Flat
કાફલો,Fleet
લવચીકતા,Flexibility
ઉડ્ડયન,Flight
પૂરથી રાહત,Flood relief
માળા,Floor
પ્રવાહ,Flow
વધઘટ,Fluctuation
ગર્ભપાત,Foeticide
ફોલ્ડર,Folder
ફોલિયો,Folio
અનુસરવું,Follow
અનુયાયી,Following
અનુયાયી,Follower
ઉશ્કેરવું,Foment
પગની નોંધ,Foot note
જાડુ મજૂર,Forced labour
આગાહી,Forecast
પૂરેપૂરી નિષ્કર્ષ,Foregone conclusion
વિદેશી,Foreign
ફોરમેન,Foreman
પૂર્વવ્યાપી,Forenoon
અગમચેતી,Foresight
પૂર્વાધિકાર,Foreword
જપ્ત કરવું,Forfeit
બનાવટી,Forged
બનાવટી,Forgery
ફોર્મ,Form
વિધિસર,Formal
અનુરોધ,Format
ભૂતપૂર્વ,Former
સૂત્ર,Formula
તરત,Forthwith
આગળ વધવું,Forward
રવાના -પત્ર,Forwarding letter
પાયો,Foundation
અપૂર્ણાંક,Fraction
મતાધિકાર,Franchise
છેતરપિંડી,Fraud
મુક્ત,Free
સ્થિર કરવું,Freeze
નૂર,Freight
આવર્તન,Frequency
બળતણ,Fuel
સંપૂર્ણ પાયો,Full-scale
કાર્ય,Function
ભંડોળ,Fund
કટ્ટરવાદ,Fundamentalism
સજ્જ કરવું,Furnish
આગળ ની કાર્યવાહી,Further action
લાભદાયી રોજગાર,Gainful employment
લાભદાયી વ્યવસાય,Gainful occupation
દ્વાર -પાસ,Gate pass
રાજપત્રિત,Gazetted
રાજપત્રિત રજા,Gazetted holiday
સામાન્ય,General
સામાન્ય વહીવટ,General administration
સામાન્ય સંસ્થા,General body
સામાન્ય ચુંટણી,General election
સામાન્ય બેઠક,General meeting
સામાન્ય પ્રથા,General practice
સામાન્ય કાર્યપદ્ધતિ,General procedure
સામાન્ય નિયમ,General rule
સામાન્ય વોર્ડ,General ward
નિર્માણ,Generation
પ્રતિભાશાળી,Genius
વાસ્તવિક,Genuine
ભેટ,Gift
સારાંશ,Gist
વૈવિધ્ય,Global tender
ગ્લોસરી,Glossary
ધ્યેય,Goal
નીચે જાઓ,Godown
ગોલ્ડન હેન્ડશેક (= ગોલ્ડન પેરાશૂટ),Golden handshake(=golden parachute)
સારું,Good
સારી વર્તણૂક,Good conduct
સદ્ભાવના,Good faith
સારા અધિકારીઓ,Good offices
શુભેચ્છા,Goodwill
શાસન કરવું,Govern
શાસન,Governance
સરકાર,Government
ભારત સરકાર,Government of India
ભારત સરકારની ચિંતા,Government of India Concern
ભારત સરકાર,Government of India Undertaking
સરકારી દબા,Government press
સરકારી કર્મચારીઓ,Government servants conduct rules
સરકારી સેવા,Government service
ક્રમ,Gradation
દરજ્જો,Grade
ક્રમ,Grading
સ્નાતક,Graduate
ક્રમશ wages,Graduated wages
સ્નાતક તાલીમાર્થી,Graduate trainee
કલમ,Graft
કુલ સરવાળો,Grand total
અનુદાન,Grant
સહાયક અનુદાન,Grant-in-aid
દ્રાક્ષ,Grapevine
ગ્રાફ,Graph
આવરણ,Graphology
આભારી,Grateful
સ્નાયુ,Gratuity
લીલોતરી,Green hand
અભિવાદન,Greeting
ફરિયાદ,Grievance
વ્યગ્ર,Grievous
કુલ,Gross
કુલ રકમ,Gross amount
ભારે ગેરવર્તન,Gross misconduct
ગંભીર બેદરકારી,Gross negligence
કુલ નફો,Gross profit
કુલ આવક,Gross revenue
એકંદર કુલ,Gross total
જમીનહીન,Groundless
જમીન -ભાડું,Ground rent
મેદાન,Grounds
સમૂહ,Group
જૂથબદ્ધ અને ગ્રેડિંગ,Grouping and grading
બાંયધરી,Guarantee
બાંયધરી આપનાર,Guarantor
ચોકી,Guard
ગાર્ડ ફાઈલ,Guard file
ખલી,Guardian
મહેમાનો,Guest house
માર્ગદર્શન,Guide
માર્ગદર્શન,Guidelines
અપરાધ,Guilt
આદત,Habit
રોજનું,Habitual
અર્ધ-રજા,Half-holiday
અર્ધ -પગાર,Half pay
સગીર,Hall
અટકાવવું,Halt
હાથ,Hand
હાથ ધરવામાં આવેલું,Handbill
પુસ્તિકા,Handbook
હાથો,Handicap
હાથ ધરવું,Handle
હાથસાળ,Handloom
હાથવાળું,Handy
હાથ,Hand-over
હસ્તાક્ષર,Handwriting
પરેશાની,Harassment
બંદર,Harbour
સખત મજૂરી,Hard labour
હાર્ડવેર,Hardware
ખુબ મહેનતું,Hard working
શરણાગતિ,Haulage
ઝાડો,Hawker
જોખમ,Hazard
વડા,Head
મુખ્ય કાર્યાલય,Head office
મથક,Headquarter
આરોગ્ય પ્રમાણપત્ર,Health certificate
સુનાવણી,Hearing
સુનાવણી,Hearsay
ભારે વાહન,Heavy vehicle
વારસ,Heir
ઉપર રાખવામાં,Held up
આની સાથે,Herewith
ધરોહર,Heritage
હાયરાર્કી,Hierarchy
ઉચ્ચ અધિકારી,Higher authority
ઉચ્ચ ગુણ,High grade
ઉચ્ચ સ્તર,High level
ઉચ્ચ કક્ષાના નિર્ણય,High level decision
વિશેષતા,Highlights
ઉચ્ચ અધિકારી,High official
ઉચ્ચ પ્રાચીન,High priorty
ઉચ્ચ શાળા,High school
હિંદી સંબોધન,Hindi version
ભાડે રાખવું,Hire
ભાડે લેનાર,Hiring
ઇતિહાસ -પત્ર,History sheet
સંગ્રહખોરી,Hoarding
યજમાન,Holding
રજા,Holiday
શ્રદ્ધાંજલિ,Homage
ઘર,Home
મનુષ્ય,Homicide
નિખાલસ,Honest
સન્માન,Honorarium
માનદ,Honorary
સન્માન,Honour
છાત્રાલય,Hostel
પ્રતિકૂળ,Hostile
મકાન ભાડું,House rent
મકાન ભાડા ભથ્થું,House rent allowance
ઘરવેરો,House tax
આવાસ,Housing
આવાસન મંડળી,Housing society
રંગ,Hue and cry
મનદુ,Humane
માનવ અધિકાર,Human rights
અપમાનિત,Humiliation
આરોગ્યવિજ્ hyાન,Hygiene
પ્રેરણાદાયક,Hypothecation
માનવશક્તિનો સલદ,Hortage of manpower
વિચાર,Idea
આદર્શ,Ideal
સમાન,Identical
ઓળખ,Identification
ઓળખ,Identity
ઓળખપત્ર,Identity card
અજ્orાનતા,Ignorance
અવગણવું,Ignore
ગેરકાયદે,Illegal
ગેરકાયદે હડતાલ,Illegal strike
અસ્પષ્ટ,Illegible
દુર્વ્યવહાર,Ill-feeling
ગેરકાયદે,Illicit
નિરક્ષરતા,Illiteracy
અતાર્કિક,Illogical
ઉદાહરણ,Illustration
તસવીર,Image
અસંતોષ,Imbalance
અપરિપક્વ,Immature
તાત્કાલિક,Immediate
તાત્કાલિક પગલાં,Immediate action
તાત્કાલિક અધિકારી,Immediate officer
સ્થળ સ્થળાંતર કરનાર,Immigrant
અનૈતિક,Immoral
સ્થિર,Immovable
પ્રતિરક્ષા,Immune
પ્રતિરક્ષા,Immunity
અસર,Impact
નિષ્ક્રિય,Impartial
અપરિવર્તન,Impeachment
અવરોધ,Impediment
અનિવાર્ય,Imperative
ધર્મપરિણી,Impersonation
અમલમાં મૂકવું,Implement
ફસાવવું,Implicate
ગર્ભિત,Implicit
આયાત,Import
મહત્વપૂર્ણ,Important
આયાત કરનાર,Importer
તંગ,Impost
અંતર્ગત કરવું,Impound
છાપ,Impression
પેશગી,Imprest
અયોગ્ય,Improper
સુધારવું,Improve
સુધારણા,Improvement
વક્રમાક્ષા,Improvisation
દોષારોપણ કરવું,Impute
સ્થગિત,In abeyance
અસમર્થતા,Inability
દુર્ગમ,Inaccessible
અસ્વીકાર્ય,Inadmissible
અજાણતા,Inadvertently
ઉદ્ઘાટન,Inauguration
રોકડા માં,In cash
પ્રોત્સાહન,Incentive
પ્રાસંગિક,Incidental
ઝોક,Inclination
વ્યાપક,Inclusive
બેશર,Incognito
આવક,Income
આવક વેરો,Income tax
આવકવેરા -મંજૂરી પ્રમાણપત્ર,Income tax clearance certificate
આવકવેરા વળતર,Income tax return
આવતું,Incoming
અસમર્થતા,Incompetency
અસમર્થ,Incompetent
અધૂરું,Incomplete
અનિશ્ચિત,Inconclusive
વિસંગત,Incongruous
અસંગતિ,Inconsistency
અગવડ,Inconvenience
સંલગ્ન,Incorporated
ખોટું,Incorrect
અવિશ્વસનીય,Incredible
વધારો,Increment
પોતાપડુ,Incumbent
સંકટ,Incumbrance
નુકસાન ભરપાઈ,Indemnification
માંગ,Indent
સ્વતંત્રતા દિવસ,Independence day
સ્વતંત્ર,Independent
અનુક્રમણિકા,Index
સૂચિ -કાર્ડ,Index card
સંકેત,Indication
આરોપ મૂકવો,Indict
ઉદાસીનતા,Indifference
પરોક્ષ,Indirect
બિન -સંવેદના,Indiscipline
અવિવેક,Indiscretion
આડેધડ,Indiscriminate
બિન -તકરારી,Indisputable
અસ્પષ્ટ,Indistinct
શેરો,Indorsement
વ્યક્તિગત,Individual
લાદવું,Induction
નકલમાં,In duplicate
Industrialદ્યોગિકરણ,Industrialization
Industrialદ્યોગિક કર્મચારી,Industrial staff
મહેનતુ,Industrious
ઉદ્યોગ,Industry
અસમર્થ્યતા,Inefficiency
અસમાનતા,Inequity
અનિવાર્ય,Inevitable
અનુચિત,Inexpedient
બિનઅનુભવી,Inexperienced
હકિકતમાં,In fact
ચેપ,Infection
ઉષ્ણતા,Inferior
અશક્તિ,Infirmity
ફુગાવો,Inflation
ફુગનો દર,Inflation rate
પ્રભાવશાળી,Influential
અનૌપચારિક,Informal
જાણ,Information
ઈન્ફ્રાસ્ટ્રક્ચર,Infrastructure
ઉલ્લંઘન કરવું,Infringe
ઉલ્લંઘન,Infringement
તોફાની,Infructuous
અંતર્ગત,Inherent
વારસો મેળવવો,Inherit
પ્રારંભિક,Initial
નિષ્ઠા,Initials
આરંભ કરવો,Initiate
ઈજાગ્રસ્ત,Injuction
ઈજા,Injury
અંતર્દેશીય પત્ર,Inland letter
રક્તવાહિની,Inoculation
નિઘન,Input
તપાસ,Inquiry
દાખલ કરવું,Insert
આંતરદૃષ્ટિ,Insight
તપાસવું,Inspect
નિરીક્ષક,Inspector
અસ્થિરતા,Instability
ગોઠવણી,Installation
હપતું,Instalment
ઉશ્કેરવું,Instigate
ઉશ્કેરણી,Instigation
સંસ્થા,Institute
સૂચના,Instruction
સાધન,Instrument
અપરિપક્વ,Insubordination
વીમા,Insurance
વીતવું,Insure
અભિન્ન,Integral
