Gujarati,English
ડેકાગ્રામ,decagram
ડેકેમીટર,decameter
સતત સડો,decay constant
સડો વળાંક,decay curve
યોગ્ય કાર્ય,decent function
ડેસિગ્રામ,decigram
ડેસિલ,decile
દશાંશ,decimal
દશાંશ કોડ,decimal code
દશાંશ કોડેડ અંક,decimal coded digit
દશાંશ વિસ્તરણ,decimal expansion
દશાંશ અપૂર્ણાંક,decimal fraction
દશાંશ સંકેત,decimal notation
દશાંશ નંબરિંગ સિસ્ટમ,decimal numbering system
દશાંશ બિંદુ,decimal point
દશાંશ સ્કેલ,decimal scale
દશાંશ સિસ્ટમ,decimal system
ડેસીમીટર,decimeter
ડિસિફરિંગ,deciphering
નિર્ણય મોડલ,decision model
નિર્ણય સિદ્ધાંત,decision theory
નિર્ણય ચલ,decision variable
ડીકોડર,decoder
ડીકોડિંગ,decoding
વિઘટનક્ષમ સમૂહ,decomposable set
ઘટતું,decreasing
ઘટતું કાર્ય,decreasing function
Dedekind કટ,Dedekind's cut
ડેડેકાઇન્ડનું પ્રમેય,Dedekind's theorem
તારવવું,deduce
આનુમાનિક પદ્ધતિ,deductive method
ખામીયુક્ત,defective
વ્યાખ્યાયિત સમીકરણ,defining equation
ચોક્કસ અભિન્ન,definite integral
ચોક્કસ મેટ્રિક્સ,definite matrix
વ્યાખ્યા,definition
વિરૂપતા વળાંક,deformation curve
વિકૃત સપાટી,deformed surface
અધોગતિ,degeneracy
પરિવહન સમસ્યાઓમાં અધોગતિ,degeneracy in transporation problems
ડિગ્રી,degree
વિભેદક સમીકરણની ડિગ્રી,degree of differential equation
સ્વતંત્રતાની ડિગ્રી,degree of freedom
બહુપદીની ડિગ્રી,degree of polynomial
પડોશ કાઢી નાખ્યો,deleted neighbourhood
ડેલ્ટા કાર્ય,delta function
માંગ અને ઉપયોગિતા વળાંક,demand and utility curve
માંગ સમીકરણ,demand equation
માંગ કાર્ય,demand function
વસ્તી વિષયક અભ્યાસ,demographic study
વસ્તીવિષયક,demography
ડી મોઇવરનું પ્રમેય,De Moivre’s theorem
દર્શાવો,demonstrate
પ્રદર્શન,demonstration
નિદર્શન ભૂમિતિ,demonstrative geometry
છેદ,denominator
ગાઢ સમૂહ,dense set
ઘનતા,density
અસંખ્ય સમૂહ,denumerable set
પ્રસ્થાન ચલ,departing variables
આશ્રિત ઘટના,dependent event
આશ્રિત રેન્ડમ ચલ,dependent random variable
આશ્રિત ચલ,dependent variable
આશ્રિત વિવિધતા,dependent variate
હતાશા કોણ,depression angle
વ્યુત્પત્તિ,derivation
વ્યુત્પન્ન,derivative
વ્યુત્પન્ન શ્રેણી,derived series
મેળવેલ સમૂહ,derived set
ઉતરતા,descending
ઉતરતા ક્રમમાં,descending order
ઉતરતી શ્રેણી,descending series
વર્ણનાત્મક ભૂમિતિ,descriptive geometry
વર્ણનાત્મક મોડેલ,descriptive model
વર્ણનાત્મક આંકડા,descriptive statistics
ડિઝાઇન,design
પ્રયોગની ડિઝાઇન,design of experiment
ડેસ્ક કેલ્ક્યુલેટર,desk calculator
શોધ,detection
નિર્ણાયક,determinant
નિર્ણાયક ક્રમ,determinant rank
નક્કી કરો,determine
નિર્ધારિત મોડેલ,deterministic model
નિર્ધારિત સમસ્યા,deterministic problem
વિચલન,deviation
વિચલન ગુણાંક,deviation coefficient
ડાયડિક સિસ્ટમ,diadic system
કર્ણ,diagonal
મેટ્રિક્સનું વિકર્ણીકરણ,diagonalization of a matrix
કર્ણ મેટ્રિક્સ,diagonal matrix
કર્ણ સમાનતા,diagonal similarity
રેખાકૃતિ,diagram
રેખાકૃતિ પદ્ધતિ,diagrammatic method
રેખાકૃતિ પ્રસ્તુતિ,diagrammatic presentation
વ્યાસ,diameter
સમૂહનો વ્યાસ,diameter of a set
ડાયમેટ્રિકલી વિરુદ્ધ,diametrically opposite
ડાઇસ ફેંકવું,dice throw
દ્વિભાષી વર્ગીકરણ,dichotomous classification
દ્વિભાષા,dichotomy
શબ્દકોશ ક્રમ,dictionary order
તફાવત કેલ્ક્યુલસ,difference calculus
તફાવત સમીકરણ,difference equation
તફાવત સૂત્ર,difference formula
તફાવત પદ્ધતિ,difference method
સેટનો તફાવત,difference of sets
વિભેદક,differentiable
વિભેદક વળાંક,differentiable curve
વિભેદક કાર્ય,differentiable function
વિભેદક,differential
વિભેદક કલન,differential calculus
વિભેદક ગુણાંક,differential coefficient
વિભેદક સમીકરણ,differential equation
વિભેદક સ્વરૂપ,differential form
વિભેદક સૂત્ર,differential formula
વિભેદક કાર્ય,differential function
વિભેદક ભૂમિતિ,differential geometry
ઉચ્ચ ક્રમનો તફાવત,differential of higher order
વિભેદક ભાગ,differential quotient
તફાવત કરવો,differentiate
તફાવત,differentiation
ભિન્નતા સૂત્ર,differentiation formula
વેક્ટરનો તફાવત,differentiation of vector
પ્રસરણ,diffusion
અંક,digit
ડિજિટલ કમ્પ્યુટર,digital computer
ડિજિટલ ડેટા,digital data
પરિમાણ,dimension
પરિમાણ,dimensionality
પરિમાણહીન,dimensionless
સમીકરણનું પરિમાણ,dimension of an equation
ડાયોફેન્ટાઇન સમીકરણ,diophantine equation
ડૂબકી કોણ,dip angle
દ્વિધ્રુવી કોઓર્ડિનેટ્સ,dipolar coordinates
દ્વિધ્રુવ,dipole
ડીપીરામીડ (બાયપીરામિડ),dipyramid (bipyramid)
ડીરાક ડેલ્ટા ફંક્શન,Dirac delta function
સીધી સામાન્ય સ્પર્શક,direct common tangent
નિર્દેશિત કોણ,directed angle
નિર્દેશિત રેખા,directed line
દિશાત્મક વ્યુત્પન્ન,directional derivative
દિશા કોસાઇન,direction cosine
મેક્સિમાની દિશા,direction of maxima
પ્રક્ષેપણની દિશા,direction of projection
દિશા ગુણોત્તર,direction ratio
ડિરેક્ટર વર્તુળ,director circle
દિગ્દર્શક ક્ષેત્ર,director sphere
સીધું ઉત્પાદન,direct product
સીધો પુરાવો,direct proof
સીધું પ્રમાણ,direct proportion
ડાયરેક્ટ્રીક્સ,directrix
સીધી રકમ,direct sum
ડિસ્કનેક્ટ થયેલ સેટ,disconncted sets
નિરંતરતા,discontinuity
વ્યુત્પન્નતાની વિરામ,discontinuity of derivative
પ્રથમ પ્રકારની અવ્યવસ્થા,discontinuity of the first kind
બીજા પ્રકારની અવ્યવસ્થા,discontinuity of the second kind
અવ્યવસ્થિત વિતરણ,discontinuous distribution
અવ્યવસ્થિત કાર્ય,discontinuous function
અવ્યવસ્થિત વિવિધતા,discontinuous variate
અલગ,discrete
સ્વતંત્ર વિતરણ,discrete distribution
સ્વતંત્ર સંભાવના વિતરણ,discrete probability distribution
અલગ રેન્ડમ ચલ,discrete random variable
અલગ નમૂના જગ્યા,discrete sample space
સ્વતંત્ર સમૂહ,discrete set
અલગ જગ્યા,discrete space
સ્વતંત્ર ટોપોલોજી,discrete topology
અલગ અલગ,discrete variate
ભેદભાવપૂર્ણ,discriminant
ભેદભાવપૂર્ણ વિશ્લેષણ (=ભેદભાવપૂર્ણ વિશ્લેષણ),discriminatory analysis (=discriminant analysis)
વિચ્છેદ,disjoint
અસંબંધિત ઘટનાઓ,disjoint events
ડિસજોઇન્ટ સેટ,disjoint sets
જોડાણ તોડી નાખવું,disjoint union
વિભાજન,disjunction
વિક્ષેપ,dispersion
વિક્ષેપ ચાર્ટ,dispersion chart
વિક્ષેપ સતત,dispersion constant
વિક્ષેપ રેખાકૃતિ,dispersion diagram
વિક્ષેપ મેટ્રિક્સ (=કોવરિઅન્સ મેટ્રિક્સ),dispersion matrix (=covariance matrix)
વિસ્થાપન,displacement
પ્રદર્શન,display
ડિસ્પ્લે યુનિટ (=કન્સોલ),display unit (=consol)
ભિન્ન,dissimilar
વિઘટનકારી દળો,dissipative forces
અંતર કાર્ય,distance function
અંતર મોડ્યુલસ,distance modulus
વિતરણ-મુક્ત પદ્ધતિ,distribution-free method
વિતરણ કાયદો,distributive law
અલગ થવું,diverge
વિચલન,divergence
વિચલન પ્રમેય,divergence theorem
જુદીજુદી,divergent
અલગ શ્રેણી,divergent series
વિભાજિત તફાવત,divided difference
વિભાજ્યતા,divisibility
વિભાજ્ય,divisible
વિભાગ,division
વિભાજન અલ્ગોરિધમ,division algorithm
ડિવિઝન રિંગ,division ring
ડોડેકાગોન,dodecagon
ડોડેકાહેડ્રોન,dodecahedron
ડોમેન,domain
ફંક્શનનું ડોમેન,domain of a function
વ્યાખ્યાનું ક્ષેત્ર,domain of definition
અસ્તિત્વનું ક્ષેત્ર,domain of existence
પ્રભાવશાળી વ્યૂહરચના,dominant strategy
ડોપ્લર અસર,doppler effect
ડોટ ઉત્પાદન,dot product
ડોટેડ વળાંક,dotted curve
ડબલ તફાવત,double differentiation
ડબલ ઘાતાંકીય વિતરણ,double exponential distribution
ડબલ હેલિક્સ,double helix
ડબલ અભિન્ન,double integral
ડબલ એકીકરણ,double integration
ડબલ મર્યાદા,double limit
ડબલ સેમ્પલિંગ પ્લાન,double sampling plan
ડબલ ક્રમ,double sequence
ડબલ શ્રેણી,double series
ડબલ પ્રત્યય સંકેત,double suffix notation
ડબલ સમીકરણ,double summation
નીચે તરફ પ્રવેગક,downward acceleration
નીચે તરફનું વિસ્થાપન,downward displacement
નીચેની ગતિ,downward motion
નીચે તરફનો વેગ,downward velocity
ખેંચો,drag
ખેંચો બળ,drag force
દ્વિ,dual
બેવડા આધાર,dual basis
દ્વિ આંતરિક ઉત્પાદન,dual inner product
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,dual linear programming problem
ડ્યુઅલ ઓપરેશન,dual operation
બેવડી સમસ્યા,dual problem
ડ્યુઅલ સિમ્પ્લેક્સ અલ્ગોરિધમ,dual simplex algorithm
ડ્યુઅલ સિમ્પ્લેક્સ તકનીક,dual simplex technique
બેવડી જગ્યા,dual space
દ્વિ ચલ,dual variable
ડ્યુઅલ વેક્ટર જગ્યા,dual vector space
બનાવટી અનુક્રમણિકા,dummy index
ડમી સબસ્ક્રીપ્ટ,dummy subscript
બનાવટી પ્રત્યય,dummy suffix
ડમી ચલ,dummy variable
ડુપ્લિકેટર પ્રક્રિયા,duplicator process
ગતિશીલ,dynamical
ગતિશીલ સિસ્ટમ,dynamical system
ગતિશીલ માંગ કાર્ય,dynamic demand function
ગતિશીલ મોડેલ,dynamic model
ગતિશીલ પ્રોગ્રામિંગ,dynamic programming
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,dynamic programming approach
ગતિશીલ પ્રોગ્રામિંગ તકનીક,dynamic programming technique
ગતિશીલતા,dynamics
કણની ગતિશીલતા,dynamics of a particle
કઠોર શરીરની ગતિશીલતા,dynamics of rigid bodies
પૃથ્વી,earth
ભૂકંપની તીવ્રતા,earthquake intensity
તરંગીતા,eccentricity
ગ્રહણ,eclipse
ઇકોનોમેટ્રિક આગાહી,econometric forecast
અર્થશાસ્ત્રી,econometrician
અર્થશાસ્ત્ર,econometrics
અર્થશાસ્ત્ર,economics
ધાર,edge
બહિર્મુખ સમૂહની ધાર,edge of a convex set
કાર્યક્ષમતા પરિબળ,efficiency factor
eigen તત્વ,eigen element
eigen કાર્ય,eigen function
eigen મૂલ્ય,eigen value
eigen મૂલ્ય સમીકરણ,eigen value equation
ઇજન વેક્ટર,eigen vector
સ્થિતિસ્થાપક,elastic
સ્થિતિસ્થાપક સ્થિર,elastic constant
સ્થિતિસ્થાપક સંતુલન,elastic equilibrium
સ્થિતિસ્થાપકતા,elasticity
સ્થિતિસ્થાપકતા સપાટી,elasticity surface
ઇલેક્ટ્રોનિક કમ્પ્યુટર,electronic computer
તત્વ,element
પ્રાથમિક કૉલમ કામગીરી,elementary column operation
પ્રાથમિક ઘટના,elementary event
પ્રાથમિક કાર્ય,elementary function
પ્રાથમિક કામગીરી,elementary operation
પ્રાથમિક પરિણામ,elementary outcome
પ્રાથમિક સંભાવના કાયદો,elementary probability law
પ્રાથમિક પંક્તિ કામગીરી,elementary row operation
નાબૂદ,eliminate
નાબૂદી પ્રક્રિયા,elemination procedure
લંબગોળ,ellipse
લંબગોળ,ellipsoid
લંબગોળ,ellipsoidal
લંબગોળ સપાટી,ellipsoidal surface
લંબગોળ શરીર,elliptical body
એમ્બેડિંગ,embedding
ઉત્સર્જન,emission
પ્રયોગમૂલક ડેટા,empirical data
પ્રયોગમૂલક સૂત્ર,empirical formula
પ્રયોગમૂલક સંભાવના,empirical probability
પ્રયોગમૂલક સંબંધ,empirical relation
ખાલી સેટ,empty set
બંધ,enclosed
એન્કોડિંગ,encoding
એન્ડોમોર્ફિઝમ,endomorphism
અંતિમ બિંદુ,end point
વર્ગ અંતરાલનો અંતિમ બિંદુ,end point of class interval
ઊર્જા,energy
ઊર્જા ગતિ ઘટક,energy momentum component
ચલ દાખલ કરી રહ્યા છીએ,entering variable
અસંખ્ય સમૂહ,enumerable set
ગણતરી,enumeration
સમાન,equal
સમાનતા,equality
સમાન શક્યતા,equally likely
સમાન સંભાવના પસંદગી પદ્ધતિ (=epsem),equal probability selection method (=epsem)
સમાન,equate
સમીકરણ,equation
પ્રથમ ડિગ્રીનું સમીકરણ,equation of first degree
બીજી ડિગ્રીનું સમીકરણ,equation of second degree
ત્રીજી ડિગ્રીનું સમીકરણ,equation of third degree
વિષુવવૃત્ત,equator
સમાન,equicontinuous
સમભુજ,equilateral
સંતુલન,equilibrium
દળોનું સંતુલન,equilibrium of forces
સંતુલન બિંદુ,equilibrium point
સમાનતા,equivalence
સમાનતા વર્ગ,equivalence class
સમાનતા સંબંધ,equivalence relation
સમકક્ષ,equivalent
સમકક્ષ મેટ્રિક્સ,equivalent matrix
સમકક્ષ સમૂહ,equivalent set
એર્ગોડિસિટી,ergodicity
ભૂલ,error
ભૂલ વિશ્લેષણ,error analysis
ભૂલ કોડ,error code
ભૂલ ગુણાંક,error coefficient
સરેરાશ ચોરસની ભૂલ,error of mean square
પ્રથમ પ્રકારની ભૂલ,error of the first kind
બીજા પ્રકારની ભૂલ,error of the second kind
બચવાની સંભાવના,escape probability
એસ્કેપ વેગ,escape velocity
ઇ. શ્મિટની ઓર્થોગોનાલાઈઝેશન પ્રક્રિયા,E. Schmidt's orthogonalization process
લખાયેલ વર્તુળ,escribed circle
આવશ્યક,essential
અનિવાર્યપણે અનન્ય,essentially unique
અંદાજ,estimate
અંદાજ પદ્ધતિ,estimation method
યુક્લિડિયન સંકલન,Euclidean coordinate
યુક્લિડિયન ડોમેન,Euclidean domain
યુક્લિડિયન ભૂમિતિ,Euclidean geometry
યુક્લિડિયન એન-સ્પેસ,Euclidean n-space
યુક્લિડિયન પ્લેન,Euclidean plane
યુલરનું પ્રમેય,Euler's theorem
મૂલ્યાંકન,evaluate
સમ,even
પણ વળાંક,even curve
સમ કાર્ય,even function
બહુવિધ પણ,even multiple
બેકી સંખ્યા,even number
સમ વિષમ સમપ્રમાણતા,even odd symmetry
પણ ક્રમચય,even permutation
ઘટના,event
સમ મુદત,even term
ચોક્કસ,exact
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,exact chi-square test
ચોક્કસ તફાવત,exact differential
ચોક્કસ સમીકરણ,exact equation
ઉદાહરણ,example
વિનિમય,exchange
સંપૂર્ણ ઘટના,exhaustive event
અસ્તિત્વ સ્વયંસિદ્ધ,existence axiom
અસ્તિત્વની સંભાવના (= પ્રાથમિક સંભાવના),existence probability(= a priori probability)
અસ્તિત્વ પ્રમેય,existence theorem
બાહ્ય ચલ,exogenous variable
વિસ્તરણ,expansion
અપેક્ષા કાર્ય,expectation function
અપેક્ષિત આવર્તન,expected frequency
અપેક્ષિત મૂલ્ય,expected value
પ્રયોગ,experiment
પ્રાયોગિક ભૂલ,experimental error
સમજૂતી,explanation
સ્પષ્ટ સમીકરણ,explicit equation
સ્પષ્ટ સ્વરૂપ,explicit form
સ્પષ્ટ કાર્ય,explicit function
સ્પષ્ટ ઉકેલ,explicit solution
ઘાત,exponent
ઘાતાંકીય વળાંક,exponential curve
ઘાતાંકીય ઘનતા કાર્ય,exponential density function
ઘાતાંકીય વિતરણ,exponential distribution
ઘાતાંકીય સમીકરણ,exponential equation
ઘાતાંકીય કાર્ય,exponential function
ઘાતાંકીય વૃદ્ધિ,exponential growth
ઘાતાંકીય કાયદો,exponential law
ઘાતાંકીય નકશો,exponential map
ઘાતાંકીય શ્રેણી,exponential series
અભિવ્યક્તિ,expression
વિસ્તૃત અંતરાલ,extended interval
વિસ્તૃત વાસ્તવિક રેખા,extended real line
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,extended real number system
મેપિંગનું વિસ્તરણ,extension of a mapping
બાહ્ય કોણ,exterior angle
બાહ્ય વિસ્તાર,exterior area
બાહ્ય બિંદુ,exterior point
બાહ્ય,external
વલણ મૂલ્યનું એક્સ્ટ્રાપોલેશન,extrapolation of trend value
એક્સ્ટ્રાપોલેશન તકનીક,extrapolation technique
આત્યંતિક મૂલ્ય,extremal value
આત્યંતિક,extreme
આત્યંતિક બિંદુ,extreme point
બહિર્મુખ સમૂહનો આત્યંતિક બિંદુ,extreme point of convex set
કાર્યની સીમા,extremum of a function
આત્યંતિક મિલકત,extremum property
ચહેરો,face
ફેસ વેલ્યુ,face value
પરિબળ,factor
પરિબળ વિશ્લેષણ,factor analysis
કારણભૂત,factored
ફેક્ટોરિયલ,factorial
ફેક્ટોરિયલ ડિઝાઇન,factorial design
ફેક્ટરીકરણ,factorization
ફેક્ટરાઇઝ,factorise
વાજબી રમત,fair game
ખોટું,FALSE
કુટુંબ,family
વર્તુળોનું કુટુંબ,family of circles
કુટુંબ વણાંકો,family curves
કાર્યોનું કુટુંબ,family of functions
રેખાઓનું કુટુંબ,family of lines
પ્રતિકૃતિ,facsimile
F-વિતરણ,F-distribution
શક્ય મૂળભૂત ઉકેલ,feasible basic solution
શક્ય ઉકેલ,feasible solution
પાછા ફીડ,feed back
ફર્મેટ સિદ્ધાંત,Fermat principle
ફર્મેટનું પ્રમેય,Fermat's theorem
ફર્મી-ડીરાક આંકડા,Fermi-Dirac statistics
ફિબોનાકી નંબર,Fibonacci number
ફિબોનાકી શ્રેણી,Fibonacci series
ક્ષેત્ર,field
અંતિમ વેગ,final velocity
મર્યાદિત,finite
મર્યાદિત આધાર,finite basis
મર્યાદિત દશાંશ,finite decimal
મર્યાદિત તફાવત,finite difference
મર્યાદિત તફાવત પદ્ધતિ,finite difference method
મર્યાદિત પરિમાણીય,finite dimensional
મર્યાદિત પરિમાણીય વેક્ટર જગ્યા,finite dimensional vector space
મર્યાદિત રમત,finite game
મર્યાદિત ભૂમિતિ,finite geometry
મર્યાદિત આંતરછેદ,finite intersection
મર્યાદિત ઘણા,finite many
મર્યાદિત માર્કોવ સાંકળ,finite Markov chain
મર્યાદિતતા પુરાવો,finiteness proof
મર્યાદિત સંખ્યા,finite number
મર્યાદિત વસ્તી,finite population
મર્યાદિત સંભાવના,finite probability
મર્યાદિત શ્રેણી,finite series
મર્યાદિત સમૂહ,finite set
મર્યાદિત વેગ,finite velocity
મર્યાદિત વોલ્યુમ,finite volume
ફિટિંગ,fitting
વળાંકનું ફિટિંગ,fitting of curve
સીધી રેખાનું ફિટિંગ,fitting of straight line
નિશ્ચિત બિંદુ પ્રમેય,fixed point theorem
નિશ્ચિત નમૂના,fixed sample
ફ્લાઇટ વેગ,flight velocity
ફ્લોટિંગ પોઈન્ટ અંકગણિત,floating point arithmetic
ફ્લોટિંગ પોઈન્ટ સિસ્ટમ,floating point system
ફ્લો ચાર્ટ,flow chart
પ્રવાહ વેગ,flow velocity
પ્રવાહી ગતિશીલતા,fluid dynamics
ફોકલ,focal
કેન્દ્રીય તાર,focal chord
કેન્દ્રીય અંતર,focal distance
ફોકલ લંબાઈ,focal length
ફોકસ,focus
પગ,foot
લંબનો પગ,foot of perpendicular
ગુરુત્વાકર્ષણ બળ,force of gravity
આગાહી,forecasting
સૂત્ર,formula
ઘડવું,formulate
રચના,formulation
આગળ તફાવત,forward difference
ફોરવર્ડ ઇન્ટરપોલેશન,forward interpolation
ગણિતનો પાયો,foundation of mathematics
ફોરિયરનું વિશ્લેષણ,Fourier's analysis
ફોરિયરની શ્રેણી,Fourier's series
ફોરિયરનું પરિવર્તન,Fourier's transform
અપૂર્ણાંક,fraction
અપૂર્ણાંક સંકલન,fractional coordinate
અપૂર્ણાંક સંખ્યા,fractional number
અપૂર્ણાંક પ્રોગ્રામિંગ,fractional programming
મુક્ત માર્ગ,free path
મુક્ત વેક્ટર,free vector
આવર્તન,frequency
આવર્તન કૉલમ,frequency column
આવર્તન વળાંક,frequency curve
આવર્તન વિતરણ,frequency distribution
આવર્તન હિસ્ટોગ્રામ,frequency histogram
ઘટનાની આવર્તન,frequency of occurrence
આવર્તન બહુકોણ,frequency polygon
આવર્તન કોષ્ટક,frequency table
ફ્રસ્ટમ,frustum
પિરામિડનું ફ્રસ્ટમ,frustum of a pyramid
વલયની નિરાશા,frustum of a sphere
સંપૂર્ણ વિસ્તરણ,full expansion
કાર્ય,function
કાર્યાત્મક વિશ્લેષણ,functional analysis
મૂળભૂત,fundamental
મૂળભૂત પ્રમેય,fundamental theorem
બીજગણિતનું મૂળભૂત પ્રમેય,fundamental theorem of algebra
આકાશગંગા,galaxy
ગેલોઈસ ક્ષેત્ર,Galois field
ગેલોઈસ જૂથ,Galois group
જુગારનો વિનાશ,gambler's ruin
રમત અને ખસેડો,game and move
તકની રમત,game of chance
ડાઇસની રમત,game of dice
રમતો સિદ્ધાંત,games theory
સંપૂર્ણ યાદ સાથે રમતો,games with perfect recall
રમત મૂલ્ય,game value
ગામા કાર્ય,gamma function
ગૌસ-આર્ગાન્ડ પ્લેન,Gauss-Argand plane
ગૌસીયન વળાંક,Gaussian curve
ગૌસિયન નાબૂદી,Gaussian elimination
ગૌસિયન વિમાન,Gaussian plane
ગૌસ-જોર્ડન ઘટાડો,Gauss-Jordan reduction
સામાન્ય કેસ,general case
સામાન્ય કન્વર્જન્સ પ્રમેય,general convergence theorem
સામાન્ય સમીકરણ,general equation
સામાન્ય પરિબળ,general factor
સામાન્ય સ્વરૂપ,general form
સામાન્ય સૂત્ર,general formula
સામાન્ય રમત,general game
સામાન્ય અનુમાન,general inference
સામાન્ય અભિન્ન,general integral
સામાન્યીકરણ,generalization
સામાન્યકૃત સહયોગી કાયદો,generalised associative law
સામાન્યકૃત સાતત્ય પૂર્વધારણા,generalised continuum hypothesis
સામાન્યકૃત બહિર્મુખ કાર્ય,generalised convex function
સામાન્યકૃત કોઓર્ડિનેટ્સ,generalised coordinates
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,generalised eigen value problem
સામાન્ય કન્વર્જન્સ પ્રમેય,general convergence theorem
સામાન્ય સમીકરણ,general equation
સામાન્ય પરિબળ,general factor
સામાન્ય સ્વરૂપ,general form
સામાન્ય સૂત્ર,general formula
સામાન્ય રમત,general game
સામાન્ય અનુમાન,general inference
સામાન્ય અભિન્ન,general integral
સામાન્યીકરણ,generalization
સામાન્યકૃત સહયોગી કાયદો,generalised associative law
સામાન્યકૃત સાતત્ય પૂર્વધારણા,generalised continuum hypothesis
સામાન્યકૃત બહિર્મુખ કાર્ય,generalised convex function
સામાન્યકૃત કોઓર્ડિનેટ્સ,generalised coordinates
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,generalised eigen value problem
સામાન્ય નામ,generic name
સપાટીની જાતિ,genus of surface
જીઓડેસિક,geodesic
ભૌમિતિક,geometrical
ભૌમિતિક બાંધકામ,geometrical construction
ભૌમિતિક સરેરાશ,geometrical mean
ભૌમિતિક ગુણાકાર,geometrical multiplicity
ભૌમિતિક સંભાવના,geometrical probability
ભૌમિતિક પ્રગતિ,geometrical progression
ભૌમિતિક શ્રેણી,geometrical series
ભૌમિતિક આકાર,geometrical shape
ભૌમિતિક અંકગણિત શ્રેણી,geometrico arithmetic series
ભૂમિતિ,geometry
વૈશ્વિક મહત્તમ,global maximum
વૈશ્વિક મિલકત,global property
વૈશ્વિક લઘુત્તમ,global minimum
વૈશ્વિક શ્રેષ્ઠ,global optimum
વૈશ્વિક મિલકત,global property
વૈશ્વિક કાઠી બિંદુ,global saddle point
યોગ્યતા,goodness of fit
ગ્રેડ સહસંબંધ,grade correlation
ગ્રેડ કરેલ ડેટા,graded data
ઢાળ,gradient
ઢાળ ઘનતા,gradient density
રેખાનો ઢાળ,gradient of line
વેગનો ઢાળ,gradient of velocity
ઢાળ વેક્ટર,gradient vector
ઢાળ વેગ,gradient velocity
ગ્રેડિંગ,grading
ગ્રેડિંગ વિશ્લેષણ,grading analysis
ગ્રામ,gram
ગ્રામ નિર્ણાયક,Gram determinant
ગ્રામ - શ્મિટ ઓર્થોગોનલાઇઝેશન પ્રક્રિયા,Gram - Schmidt orthogonalization process
ભવ્ય સરેરાશ,grand mean
કુલ,grand total
ગ્રાફ,graph
ગ્રાફિક,graphic
ગ્રાફિકલ,graphical
ગ્રાફિકલ ગણતરી,graphical computation
ગ્રાફિકલ બાંધકામ,graphical construction
ગ્રાફિકલ એકીકરણ,graphical integration
ગ્રાફિકલ ઇન્ટરપોલેશન,graphical interpolation
ગ્રાફિકલ પદ્ધતિ,graphical method
ગ્રાફિકલ રજૂઆત,graphical representation
ગ્રાફિક અભિવ્યક્તિ,graphic expression
ગ્રાફ પેપર,graph paper
ગુરુત્વાકર્ષણ,gravitation
ગુરુત્વાકર્ષણ પ્રવેગક,gravitational accelaration
ગુરુત્વાકર્ષણ આકર્ષણ,gravitational attraction
ગુરુત્વાકર્ષણ સ્થિર,gravitational constant
ગુરુત્વાકર્ષણ વક્રતા,gravitational curvature
ગુરુત્વાકર્ષણ બળ,gravitational force
ગુરુત્વાકર્ષણ ખેંચાણ,gravitational pull
ગુરુત્વાકર્ષણ,gravity
મહાન રીંછ,great bear
મહાન વર્તુળ,great circle
મહાન - વર્તુળ વિમાન,great - circle plane
મહાન વર્તુળ માર્ગ,great circle route
સૌથી સામાન્ય માપદંડ,greatest common measure
મહાન તત્વ,greatest element
સૌથી વધુ નીચલી સીમા,greatest lower bound
મોટી સંખ્યા,great number
મહાન ત્રિકોણ,great triangle
ગ્રેગોરિયન કેલેન્ડર,Gregorian calendar
ગ્રેગોરિયન કરેક્શન,Gregorian correction
ગ્રેગરી સૂત્ર,Gregory formula
ગ્રેગરી - ન્યૂટન સૂત્ર,Gregory - Newton formula
ગ્રેગરી શ્રેણી,Gregory series
સ્થૂળ,gross
એકંદર સહસંબંધ,gross correlation
એકંદર ભૂલ,gross error
કુલ આવક,gross income
જૂથ,group
જૂથ ઓટોમોર્ફિઝમ,group automorphism
સમૂહ સ્વયંસિદ્ધ,group axiom
જૂથ નિયંત્રણ,group control
જૂથબદ્ધ શ્રેણી,grouped series
સમપ્રમાણતાનું જૂથ,group of symmetries
પરિવર્તનનું જૂથ,group of transformation
ગ્રુપોઇડ,groupoid
જૂથ સૈદ્ધાંતિક ધારણા,group theoretical assumption
જૂથ સિદ્ધાંત,group theory
વૃદ્ધિ,growth
વૃદ્ધિ સૂત્ર,growth formula
વિકાસ દર,growth rate
જી-આંકડા,g-statistic
અનુમાનિત સરેરાશ,guessed average
અડધા ઉમેરનાર,half adder
અડધો ખુલ્લું અંતરાલ,half open interval
અડધી જગ્યા,half space
હેમિલ્ટન કેલી પ્રમેય,Hamilton Cayley Theorem
હેમિલ્ટોનિયન ઓપરેટર,Hamiltonian operator
હેમિલ્ટનનું ચતુર્થાંશ બીજગણિત,Hamilton's quaternion algebra
હાર્મોનિક,harmonic
હાર્મોનિક પરબિડીયું,harmonic envelope
હાર્મોનિક સરેરાશ,harmonic mean
હાર્મોનિક પ્રગતિ,harmonic progression
હાર્મોનિક્સ,harmonics
હાર્મોનિક શ્રેણી,harmonic series
ઊંચાઈ,height
ગોળાર્ધ,hemisphere
અર્ધગોળાકાર,hemispherical
