Odiya,English
ନାଳି,Drain
ଜଳ ନିଷ୍କାସନ,Drainage
ଡ୍ର,Draw
ଶୁଖିବା,Drenching
ପୋଷାକ (ବିହନ),Dressing (seed)
ଡ୍ରିଲ୍ (n।),Drill (n.)
ଡ୍ରିଲିଂ (ଏଜେ। Engg),Drilling (ag. engg)
ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ),Drilling (agronomy)
ଜଳସେଚନ,Drip irrigation
ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |,Dryland farming
ଧୂଳି,Dust
ଡଷ୍ଟର୍,Duster
ଧୂଳି,Dusting
ବଧୂ |,Dwarf
ବଧୂ ପିରାମିଡ୍ |,Dwarf pyramid
ବଧୂ |,Dwarfing
Daissy,Daisy
ତାରିଖ,Dates
ଦିନ ଜସ୍ମିନ୍ |,Day jasmine
ଡିଲ୍,Dill
ଦିନନାଥ ଘାସ |,Dinanath grass
ଚାଳକ,Dodder
"ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |","Doob grass, bermuda grass"
ଡଣ୍ଠି,Druce
ଶୁଖିଲା ଅଦା,Dry ginger
ଡିଫୋଲିଂ ପୋକ,Defoliating beetle
ଡ୍ରୋନ୍,Drone
ବତକ,Duck
ପରିବେଶ,Ecology
ଇକୋନୋମଟ୍ରିକ୍ସ |,Econometrics
ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |,Economic efficiency
ଇକୋଟେପ୍ |,Ecotype
Ectorrophic,Ectotrophic
ଏଡଫାଲିକ୍ |,Edaphic
ଏଡିବାଫୋଲୋଜି,Edaphology
Eding,Edging
ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ,Edible part
ଚାହିଦା ଚାହିଦା |,Elasticity of demand
ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |,Elasticity of production
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,Electrolysis
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,Electrophoresis
ବିଲିୟନଟେସନ୍,Eluviation
ଇମାସକୋଲେଟର |,Emasculator
ଜବରଦଖଲ,Embanking
ଭ୍ରୁଣ,Embryo
ଭ୍ରୁଣବିଶ୍ୱାସ,Embryology
ଉଦତର |,Emergence
ଏମୁଲେସିଫାୟର୍ |,Emulsifier
ଇବଗେନୋଜ,Endogenous
ଏଣ୍ଡୋରିଟୋସିସ୍ |,Endomitosis
ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |,Endoparasite
ଏଣ୍ଡୋରମ୍,Endosperm
ଉଦ୍ୟମ୍,Enterprise
ପ୍ରବେଶ,Entomology
ପରିବେଶ,Environment
ଏନଜାଇମ୍,Enzyme
ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,Epicotyl grafting
EpipheeTee,Epiphyte
ଇକ୍ୱିଟି |,Equity
ବିଲାତି,Eradication
ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |,Essential nutrients
ଆକଳନ,Estimation
ଇଥିଓପିଏମ |,Etiolation
ଇଉଜେନିକ୍,Eugenic
ମୂଲ୍ୟାଙ୍କନ,Evaluation
Evaporimer,Evaporimeter
ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |,Evapo-transpiration
ଚିର ସବୁଜ ବିପ୍ଳବ |,Evergreen revolution
ଚିର ସବୁଜ |,Evergreen
ବିବର୍ତ୍ତନ,Evolution
ଏକ୍ସ,Excise
ନିଷ୍କାସନ (ପ୍ରଜନନ),Exhaustion (fertility)
ଶୋଷଣ,Exploitation
ଅନୁସନ୍ଧାନ,Exploration
ବହିଷ୍କାର,Extrusion
ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ),Eye (sugercane/potato)
ଖାଇବା ପାଇନ୍,Edible pine
"ହାତୀ ପାଦ, ୟାମ","Elephant foot, yam"
ଇଉକ୍ଲିପଟସ୍,Eucalyptus
ପୃଥିବୀ କୀଟ,Earthworm
Entomologist-,Entomologist
ପରିବେଶଗତବାଦୀ,Environmentalist
କାରକ,Factor
କାରକ ଉତ୍ପାଦନ,Factor productivity
ଭାସ୍ଟାଉଣ୍ଡ,Factorage
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,Factorial block design
ଅଧ୍ୟାପକ,Facultative
ପତଳା |,Fallow
ପରିବାର,Family
ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |,Farm appraisal
ଫାର୍ମ ବଜେଟ୍,Farm budgeting
ଚାଷ ବ୍ୟବସାୟ,Farm business
ଫାର୍ମ ଯୋଜନା,Farm planning
କୃଷକ,Farmer
ଚାଷ,Farming
ବନ୍ଧକ,Fasciation
ଫେବୃଆଣ୍ଡେସନ୍,Fecundation
ମୁଖ,Fermentation
ପ୍ରଜନନ,Fertility
ସାର,Fertilizer
ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |,Fertilizer use efficiency
ଫାଇବ୍ରସ୍,Fibrous
କ୍ଷେତ୍ର,Field
କ୍ଷେତ୍ର ଦକ୍ଷତା,Field capacity
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,Field demonstration
ଫିକ୍ସସନ୍,Fixation
ବନ୍ୟା ପରିସ୍ଥିତି,Flooding
ପ୍ରବାହ ଚିତ୍ର |,Flow diagram
ଖାଦ୍ୟ ମୂଲ୍ୟ,Food value
ଚାରା (ଖାଇବାକୁ),Forage (fodder)
ପୂର୍ବାନୁମାନ,Forecasting
ଜଙ୍ଗଲ,Forest
ରକ୍ତ ବନ୍ଧୁମାନେ,Forestation
ବରଣ୍ଡ,Frond
ବରଫ ପ୍ରତିରୋଧକ |,Frost resistant
ବରଫ,Frost
ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା),Frozen (fruit & vegetable)
ଫଳ,Fructification
ଫଳ ଡ୍ରପ୍,Fruit drop
ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ),Fruit-set (fruit setting)
ଫ୍ୟାଜିଜ୍,Fumigation
ଫଙ୍ଗିସାଇଡ୍ |,Fungicide
ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |,Fungistatic
କବକ,Fungus
ଫ୍ରୁ,Furow
ଫ୍ୟୁଜନ୍ |,Fusion
ଫୁଜ୍,Fuzz
ଅସ୍ପଷ୍ଟ,Fuzzy
"ଫେନେଲ, ଆଣ୍ଠୁଏ |","Fennel, anise"
FenugRek,Fenugreek
ଡିମ୍ବିରି,Fig
ଆଙ୍ଗୁଠି ମିଲେଟ୍ |,Finger millet
ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା,Fire-flame bush
ଜଙ୍ଗଲର ନିଆଁ,Flame of forest
ଫରାସୀ ବିନ୍,French bean
ପୋକ,Flea
ଠେକୁଆ,Fox
ଫଳ ଉଡ଼ିଠି,Fruit fly
ଗଲ୍ (ହୋର୍ଟ),Gall (Hort)
ଖେଳ,Gamete
ଉଦ୍ୟାନ,Garden
ଗେଜ୍ (ପାଣି),Gauge (water)
ଜିନ୍ ବ୍ୟାଙ୍କ |,Gene bank
ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |,Gene tagging
ବଂଶଧରୋଗ ବିଜ୍ଞାନ,Geneology
ଜେନେଟିକ୍ ମାନଚିତ୍ର |,Genetic map
Gegnetics,Genetics
ଜିଦ୍,Genome
ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |,Genomic library
ଜେନୋମିଟର,Genomics
ଜେନେଟାଇପ୍,Genotype
ଜେନେଟାଇପ୍,Genotype
ଜେନସ୍,Genus
ଜେନସ୍,Genus
ଜୀବାଣୁ,Germ
ଜୀବାଣୁ,Germicide
ଅଦମାରଣ,Germination
Germplasm,Germplasm
ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |,Gibberellic acid
ଗିନିଂ,Ginning
ଲ୍ୟୁମର,Glume
ଗ୍ଲାଉଟିନିୟସ୍ |,Glutinous
ଗ୍ଲାଇକୋଲିସିସ୍ |,Glycolysis
Gneass,Gneiss
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ,Golden revolution
ଗ୍ରେଡିଂ,Grading
ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |,Grafted plant
ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |,Graft-incompatible
ଗ୍ରାନା |,Granna
ଗ୍ରାନୁଲେସନ୍,Granulation
ସବୁଜ ଖତ,Green manure
ସବୁଜ ବିପ୍ଳବ,Green revolution
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |,Growth and development
ଗୁମ୍ବୋସ୍,Gummosis
ନଦୂତର,Gynodioecious
ଗଲ୍ ବାଦାମ |,Gall nut
ରସୁଣ |,Garlic
ଅହବେରା |,Gerbera
ଘର୍ନ୍କିନ୍ |,Gherkin
ଅଦା,Ginger
ଗୁଗାଓସସ୍ |,Gladiolus
ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍),Goat weed (ageratum)
ଅଙ୍ଗୁର ଫଳ,Grapefruit
ଅଙ୍ଗୁର,Grapes
ସବୁଜ ଗ୍ରାମ,Green gram
Grewia,Grewia
ଭୂମିରେ,Groundnut
ଗୁଆବା,Guava
ଗିନି ଘାସ,Guinea grass
ଗାଲ୍ ମିଜ୍ |,Gall midge
ଘାସ ହପର୍ |,Grass hopper
ଗୁଣ୍ଡିନ୍ ବଗ୍ |,Gundhy bug
ଅଭ୍ୟାସ,Habit
କୁଆପଥର,Hail
ହେୟାରସିଭେଚ୍ |,Hairyvetch
ହାଲଫିଟେଟ୍,Halophyte
ହାରୋ,Harrow
ଅମଳ ସୂଚକାଙ୍କ |,Harvest index
ଅମଳ,Harvest
ଅମଳ,Harvesting
ହ୍ୟାଚ୍,Hatch
ଘାସ,Hay
ହେଲିଜ୍ |,Haylage
ହେସ୍ଟକ୍,Haystock
କୁହୁଡି,Haze
ଦୁର୍ବଳ,Hazy
ମୁଣ୍ଡ (ଆଗ୍ରୋ),Head (Agro)
ମୁଣ୍ଡ (ଚ୍ୟାନେଲର),Head (of channel)
ହେଡିଙ୍ଗ୍,Heading back
ହେଜ୍,Hedge
ହେଡିଙ୍ଗ୍,Hedging
ହେଲିକ୍ସ |,Helix
ହେମାଟାଇଟ୍,Hematite
B ଷଧ,Herb
ହର୍ବରିୟମ୍ |,Herbarium
B ଷଧୀୟ,Herbicide
ବଂଶାନୁକ୍ରମିକ,Heredity
ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |,Heretability
His ହେମାଫ୍ରୋଡାଇଟ୍ |,Hermaphrodite
ହେଟେରକୋମେଟିକ୍ |,Heterochromatic
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,Heterofertilization
ହେଟେରୋସିସ୍ |,Heterosis
ହେଟେରୋସ୍କୋମ୍,Heterosome
ହେଟେରୋଟ୍ରୋଫ୍ |,Heterotroph
Hexaploid,Hexaploid
ହାଇବରନେଟ୍ |,Hibernate
ଉଚ୍ଚ ଘନତା ଲଗାଇବା |,High density planting
ପାହାଡ (ଚାଉଳ),Hill (rice)
ହିଷ୍ଟୋଗ୍ରାମ୍,Histogram
ହାଇଟେକ୍ ହଳିକତା |,Hitech horticulture
ଗୁପ୍ତ,Hive
ହୋଙ୍ଗ,Hoeing
ଧରି ରଖିବା,Holding
ଘର ଫାର୍ମ |,Home farm
ହୋମେଓଷ୍ଟାସାସାସୀ,Homeostasis
ହୋମଷ୍ଟେଡ୍ |,Homestead
ସମଲିଙ୍ଗୀତା |,Homogeneity
ସମଲିଙ୍ଗୀ,Homogenous
ସମ୍ବାଦ,Homologus
ସୋମବରଗୋଟେଗୋଟ୍ |,Homozygote
ହପର୍,Hopper
ରାଶି,Horizon
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,Horticultural crops
ଉଦ୍ୟାନ କୃଷି,Horticulture
ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|,Horti-silvi pastoral farming
ହୋଷ୍ଟ,Host
ଗରମ ପାଣି ଚିକିତ୍ସା |,Hot water treatment
ହଲ୍,Hull
ଆର୍ଦ୍ରତା,Humidity
ହ୍ୟୁମସ୍,Humus
ହସ୍,Husk
ହ୍ୱକର୍,Husker
ହସିଂ,Husking
ହାଇବ୍ରିଡ୍ |,Hybrid
ହାଇବ୍ରିଡାଇଜେସନ୍ |,Hybridization
ହାଇଡ୍ରେସନ୍,Hydration
ହାଇଡ୍ରୋଲୋଜି,Hydrology
ହାଇଡ୍ରୋଲାଇସିସ୍,Hydrolysis
ହାଇଡ୍ରୋମିଟର |,Hydrometer
ହାଇଡ୍ରୋଫିଲୋସ୍,Hydrophilous
ହାଇଡ୍ରୋପୋନିକ୍ସ |,Hydroponics
ହାଇଡ୍ରୋସଫେରର୍ |,Hydrosphere
ହାଇଡ୍ରୋସ୍କୋପିଟି |,Hydroscopicity
ହାଇପରପେରାସାଇଟ୍ |,Hyperparasite
ହାଇପରପ୍ସିଆ,Hyperplasia
ହାଇଫା,Hypha
କପଟୋଟଲ୍,Hypocotyl
ଶୁଳୋପାସିସ୍ |,Hypothesis
ହିଷ୍ଟେରେସିସ୍ (ଜଳ),Hysteresis (water)
ହାଜେଲ ବାଦାମ,Hazel nut
ହେମ୍ପ,Hemp
ହେନବାନ୍ |,Henbane
ହେନ୍ନା,Henna
ହାଇବିସ୍କସ୍ |,Hibiscus
ହପ୍,Hop
ଘୋଡା ଗ୍ରାମ |,Horse gram
ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |,Horse-eye-bean
ମହୁ ମାଛି,Honeybee
ହପର୍,Hopper
ହାର୍ଟିସୁରିଷ୍ଟ |,Horticulturist
ଜଳ,Hydrologist
ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |,In situ grafting
ଭିଟ୍ରୋରେ |,In vitro
ଭିଭୋରେ,In vivo
ଅଜ୍ଞାତ,Indiscriminate
କୀଟ,Insect
କୀଟପତଙ୍ଗ ପୋକ,Insect pest
କୀଟରୀ,Insectary
କୀଟନାଶକ,Insecticide
କୀଟନାଶକ,Insectivorous
ନିନ୍ଦା,Insolation
ଅପିସ୍ମରଣୀ,Insoluble
ଇନଷ୍ଟାର (କୀଟ),Instar (insect)
ଇନସୁଲେଟର |,Insulator
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା,Integrated disease management
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା,Integrated nutrient management
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା,Integrated pest management
ତୀବ୍ରତା,Intensification
ତୀବ୍ର,Intensive
ଇଣ୍ଟରକ୍ରପ୍,Intercrop
ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର),Intercultivation (interculture)
ଆଗ୍ରହ,Interest
ଆଭେଜର |,Internode
ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ),Interphase (cell division)
ଇଣ୍ଟରପୋଲେସନ୍,Interpolation
ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |,Inter-sterile
ଭଣ୍ଡାର,Inventory
ଓଲଟା |,Inversion
ଜଡିତ,Involucre
ଆୟନ,Ion
ବିକଶିତତା |,Irradiation
ଜଳସେଚନ,Irrigation
ISO ସା elles େଲାଲ |,Iso alleles
ISO ଉତ୍ପାଦ ବକ୍ର |,Iso product curve
ଆଇସୋ ବାର୍ |,Isobar
ଆଇସୋଗାମି |,Isogamy
ବିଚ୍ଛିନ୍ନତା ଦୂରତା |,Isolation distance
Isploid,Isoploid
Isoquat,Isoquant
ଇସୋଟୋପ୍,Isotope
ଭାରତୀୟ ବିରଞ୍ଚ |,Indian birch
ଭାରତୀୟ ନୀଳ ପାଇନ୍ |,Indian blue pine
ଭାରତୀୟ ଚେରି |,Indian cherry
ଭାରତୀୟ ଜୁନିପର |,Indian juniper
ଭାରତୀୟ କୋନୋ ଗଛ |,Indian kino tree
ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |,Indian laural tree
ଭାରତୀୟ ମାଡଡରର,Indian madder
ଭାରତୀୟ ମାଡଲର |,Indian maddler
ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |,Indian podo phylum
ଇଗିଗୋ |,Indigo
ଇଟାଲୀ ମିଲେଟ |,Italian millet
ହାତୀ ଦାନ୍ତ,Ivory tree
ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |,Ivy gourd/little gourd
ଜାଗର,Jaggery
ଜାପିକା ଚାଉଳ,Japonica rice
ଜାସିଡ୍ |,Jassid
ଜାନବାନୀ ଚାଉଳ |,Javanica rice
ଅଳଙ୍କାର,Jelling
Jhum ଚାଷ,Jhum cultivation
ଜମ୍ପ୍ ଜିନ୍,Jumping gene
ଜଙ୍କ ଡିନା |,Junk DNA
ନାବାଳକ ଚେଜ୍ |,Juvenile phase
ଜାକରଣ୍ଡା |,Jacaranda
Jackfruit,Jackfruit
ଜାମୁନ୍ |,Jamun
ଜସ୍ମିନ୍ |,Jasmine
ଜାଟୀ ଖାଟ୍ଟି |,Jatti khatti
ଜାଟ୍ରୋଫା |,Jattrofa
ଜଟ୍ର,Jute
Jassids,Jassids
କୋଲିନ୍ |,Kaolin
କୋଲିନାଇଟ୍,Kaolinite
କୋଲିନାଇଟ୍,Kaolinite
କରୀଚିମା |,Karyenchyma
ନିକ୍,Karyodesma
Karogamy,Karyogamy
Karogargram (idigromm),Karyogram (idiogram)
କାରୁକୋକିନାସ୍,Karyokinesis
ଖାରିଓଲୋଜି |,Karyology
କାରିଓଲାଇସିସ୍,Karyolysis
କିଲୋନ,Karyon
କାରିଓଟାଇପ୍,Karyotype
Kelp (algae),Kelp (algae)
କେଲଭିନ ଚକ୍ର |,Kelvin cycle
କିରାଟିନ୍ |,Keratin
କର୍ଣ୍ଣଲ |,Kernel
KHARA ରୋଗ,Khaira disease
ଖାରିଫ୍ |,Kharif
ମଜା କରିବା,Kidding
ଗା intore ାଓକୋର,Kinetochore
ରୋଷେଇ ଘର ବଗିଚା |,Kitchen garden
କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |,Kleinfilter syndrome
Klenow frogment,Klenow fragment
ଗଣ୍ଠି ଦେଉଥିବା,Knotching
କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |,Koch's postulate
କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ),Koppen's classification (Climate)
କର୍ଗଗୁଡିକ ଚକ୍ର,Krebs cycle
କୁର୍ଟୋସିସ୍,Kurtosis
Kvk (krishi vigyan kendra),KVK (krishi vigyan kendra)
କାଟାମ |,Kadam
କଲାଲ,Kale
କାନ୍ସ ଘାସ,Kans grass
Karonda,Karonda
"କିଡନୀ ବିନ୍, ରାଜ୍ମା |","Kidney bean, rajmah"
Kiwifriut,Kiwifriut
ଗଣ୍ଠିର,Knol khol
କାଦୋମ୍ପୁଲୀ |,Kodampuli
କୋଡୋ ମିଲେଟ୍ |,Kodo millet
କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍),Kokam butter tree (mangosteen)
ଖାପ୍ରା ବାଇଟଲ୍ |,Khapra beetle
L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50),L.D.50 (lethal dose 50)
ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ,Lab to land
ଲାବାଇଲ୍,Labile
ଶ୍ରମ,Labour
ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |,Lac operon model
ସ୍ତନ୍ୟପାନ,Lactation
ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍),Lactogenic hormone (prolactin)
ଲାକ୍ଟୋଜ୍,Lactose
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,Lagging strand
ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |,Lambda cloning vector
ଲାମିନାର ଏୟାର ପ୍ରବାହ |,Laminar air flow
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,Lamp brush chromosome
ଜମି,Land
ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |,Land capability classification
ଜମି କ୍ଷମତା ମାନଚିତ୍ର,Land capability map
ଜମି ଡିଗାଡ୍ |,Land degradation
ଜମି ସମାନ ଅନୁପାତ |,Land equivalent ratio
ଭୂମି ସ୍ତର,Land levelling
ଭୂମି ପୁନରୁଦ୍ଧାର,Land reclamation
ଲ୍ୟାଣ୍ଡସ୍କାପ୍,Landscaping
ଭୂମି ଉପଯୁକ୍ତତା |,Land suitability
ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |,Land use pattern
ଲେଗେନହସ୍ ସେଲ୍ |,Langerhans cells
ଲାପ୍ ଲାପ୍ ହାର |,Lapse rate
ଲାର୍ଭା |,Larva
ବିଳମ୍ବ,Latency
ବର୍ଷା,Latent
ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |,Latent infection
ପାର୍ଶ୍ୱରେ |,Lateral
ଜୁଏଇଟ ମାଟି |,Laterite soils
ଲାଟେକ୍ସ,Latex
ଲେଟିରିମ୍ |,Lathyrism
ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd),Latin square design (LSD)
ଲାଟାଇସ୍,Lattice
ଅସାଧାରଣ ଲାଭର ନିୟମ |,Law of comprative advantage
କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |,Law of constant returns
ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |,Law of diminishing returns
ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |,Law of increasing retuns
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,Law of limiting factors
ସର୍ବନିମ୍ନ ନିୟମ,Law of minimum
ପ୍ରତିସ୍ଥାପନର ନିୟମ,Law of substitution
ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |,Law of variable proportions
ସ୍ତର,Layer
ଲେଆଉଟ୍ |,Layout
ଲିଚେଟ୍ |,Leachate
ଲେକିଂ ଦକ୍ଷତା |,Leaching efficiency
ଲେଚିଂ ଆବଶ୍ୟକତା,Leaching requirement
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,Leading strand
ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |,Leaf area duration
ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |,Leaf area index
ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |,Leaf area ratio
ପତ୍ର ଖଣି,Leaf miner
ପତ୍ର ପରୀକ୍ଷା,Leaf testing
ପତ୍ର,Leaf
ଲିଫଲେଟ୍ |,Leaflet
ଲିଜ୍,Lease
ଲେମ୍ବୁ,Legume
ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି),LEISA - (Low Energy Input Sustainable Agriculture)
ଅବଶ୍ୟ,Lenticel
ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |,Lento capillary point
ରେପୋନମା |,Leptonema
ଲିପଟୋସପିରୋସିସ୍ |,Leptospirosis
ଲେରୋ-ମର୍ଫିକ୍ |,Lero-morphic
କ୍ଷତ,Lesion
ସାଂଘାତିକ ଗଣିତ |,Lethal mutation
ବିନ୍ଦୁ,Leucoplast
ସ୍ତରୀୟ ଟେରସ୍ |,Level terrace
ଲିଭର୍ (ଲିଭର୍),Leveler (leveller)
ସ୍ତର (ଜମିର),Levelling (of land)
Ley ଚାଷ,Ley farming
Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |,Liebig's law of minimum
ଲସେକ୍ସ,Ligation
ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |,Light compensation point
ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |,Light saturation intensity
ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |,Light transmission ratio
ହାଲୁକା ଜାଲ |,Light trap
ଅଙ୍ଗ,Liming
ସୀମା,Limitation
ସୀମା ସୀମିତ କରିବା |,Limiting factor
ଲିମୋନାଇଟ୍ |,Limonite
ରେଖା,Line
ରେଖା ପ୍ରତିକ୍ରିୟା |,Linear response
ଲିଙ୍କ୍,Linkage
ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ,Linkage group
ଲିନର,Linker
ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |,Lint index
ଲିନବାସୀ |,Linters
ଲିପିଡ୍,Lipid
ଲିପୋଲୋଜି,Lipolysis
ବାତିଲ,Liquidation
ତାଲିକା,Lister
ତାଲିକା,Lister
ତାଲିକା,Listing
ଲିଥୋସେଫର୍ |,Lithosphere
ଲିଟର,Litter
ଲାଇଭ୍ ମଲେଚ୍ |,Live mulches
ଲିଭରୱର୍ଟ |,Liverwort
ପଶୁପଲ,Livestock
ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ,Local control
ଲାକ୍ସ,Locus
ପଙ୍ଗପାଳ |,Locust
ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ),Lodging (crop lodging)
Ladiicule,Lodicule
ପ୍ରେମୀଶା,Loess
ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |,Logarthimic transformation
ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |,Long - day plant
ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |,Long wave radiation
ଲୁପ୍ |,Loop
ଚାପି ଚାଇବା |,Lopping
କାଠ,Lumber
ଲକ୍ସ,Lux
ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର),Luxury consumption (nutrient)
ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |,Luxury genes
ଲାଇକୋଲିଅନ୍ |,Lycopene
ଲିସାନ,Lymph
ଲିଆସିମିଟର |,Lysimeter
କକ୍ଷର ଲସିସିସ୍ |,Lysis of cell
ଲିସୋଜେନି,Lysogeny
ଲାଇସୋମ୍,Lysosome
ଲିଆଜାଇମ୍,Lysozyme
ଲାକ ଗଛ,Lac tree
ଲକ୍ଷ,Lac
"ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |","Lady's finger, okra"
ଜମି କାଲ୍ଟ୍ରୋପ୍ |,Land caltrops
ଲାଣ୍ଟାନା,Lantana
ଲେଟିନସ୍,Lathyrus
ଲେକ,Leek
ଲେମ୍ବୁ ଘାସ |,Lemon grass
ଲେମ୍ବୁ |,Lemon
ମ ents ଼ିଦିଅ,Lentil
Lequeorice,Lequorice
ଲେଥୁସ୍ |,Lettuce
ଲିଲି,Lily
ଚୂନ,Lime
ଲିନ୍ସେଡ୍ |,Linseed
ଲିଚି |,Litchi
ଲିଟିଲ୍ ମିଲେଟ୍ |,Little millet
ଲମ୍ବା ତରଭୁଜ |,Long melon
ଲମ୍ବା ହଳଦୀ |,Long pepper
ଲୋୟାଟ୍ |,Loquat
ଲୋଟସ୍,Lotus
Lourerne,Lurcerne
ଲାକ୍ କୀଟ,Lac insect
ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |,Lady bird beetle
ପତ୍ର ଖଣି,Leaf miner
ପତ୍ର ରୋଲର୍ |,Leaf roller
