Punjabi,English
ਕਾਲਮ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,Column chromatography
ਬਰਟਿਨੀ ਦਾ ਕਾਲਮ,Column of Bertini
ਕਾਲਮਨਰ ਐਪੀਥੀਲਿਅਮ,Columnar epithelium
ਕੰਘੀ ਪਲੇਟ,Comb plate
ਸੰਯੁਕਤ ਇਮਿ .ਨ ਦੀ ਘਾਟ ਸਿੰਡਰੋਮ,Combined immune deficiency syndrome
ਸੰਯੁਕਤ ਭਾਰ,Combined weight
ਕੰਘੇ-ਜੈਲੀ,Comb-jelly
ਜਲਣ,Combustion
ਜਲਣ ਪ੍ਰਕਿਰਿਆ,Combustion process
ਕਾਮੇ,Comma
ਰਿਮੈਂਸੀਵਾਦ,Commensalism
ਕਾਮੀਸਚਰਲ ਭਾਂਡੇ,Commissural vessel
ਆਮ ਪੂਰਵਜ,Common ancestor
ਆਮ ਕੈਰੋਟਿਡ ਆਰਟਰੀ,Common carotid artery
ਆਮ ਭਾਰਤੀ ਮੋੜ,Common Indian toad
ਕਮਿ Community ਨਿਟੀ ਵਿਭਿੰਨਤਾ,Community diversity
ਕਮਿ Community ਨਿਟੀ ਗੱਲਬਾਤ,Community interaction
ਸੰਕੁਚਨ,Compaction
ਸਾਥੀ ਸੈੱਲ,Companion cell
ਤੁਲਨਾਤਮਕ ਸਰੀਰ ਵਿਗਿਆਨ,Comparative anatomy
ਤੁਲਨਾਤਮਕ ਰੂਪ ਵਿਗਿਆਨ,Comparative morphology
ਅਨੁਕੂਲਤਾ,Compatibility
ਅਨੁਕੂਲਤਾ,Compatibility
ਮੁਆਵਜ਼ਾ,Compensatory regeneration
ਸਮਰੱਥ ਸੈੱਲ,Competent cell
ਸਮਰੱਥ ਹੋਸਟ,Competent host
ਮੁਕਾਬਲਾ,Competition
ਮੁਕਾਬਲੇਬਾਜ਼ੀ ਰੋਕਥਾਮ,Competitive inhibition
ਮੁਕਾਬਲੇ ਵਾਲੇ ਇਨਿਹਿਬਟਰ,Competitive inhibitor
ਪੂਰਕਤਾ,Complementarity
ਪੂਰਕ ਫਿਲਟਰ,Complementary filter
ਪੂਰਕ ਜੀਨ,Complementary gene
ਪੂਰਕ ਜੋੜੀ,Complementary pair
ਪੂਰਾ ਪਾਚਨ ਟ੍ਰੈਕਟ,Complete digestive tract
ਪੂਰਾ ਲਿੰਕ,Complete linkage
ਮੁਕੰਮਲ ਆਕਸੀਕਰਨ,Complete oxidation
ਗੁੰਝਲਦਾਰ,Complex
ਗੁੰਝਲਦਾਰ,Complex
ਗੁੰਝਲਦਾਰ,Complex
ਗੁੰਝਲਦਾਰ ਟਿਸ਼ੂ,Complex tissue
ਕੰਪੋਜ਼ਿਟ,Composite
ਮਿਸ਼ਰਿਤ ਕੋਰੀਬ,Compound corymb
ਮਿਸ਼ਰਿਤ ਐਪੀਥੀਹਾਈਲ,Compound epithelium
ਮਿਸ਼ਰਿਤ ਅੱਖਾਂ,Compound eyes
ਮਿਸ਼ਰਿਤ ਅੰਬੈਲ,Compound umbel
ਮਜਬੂਰੀ ਕਾਰਵਾਈ,Compulsive action
ਕੰਪਿ ut ਟੇਸ਼ਨਲ ਜੀਵ-ਵਿਗਿਆਨ,Computational biology
ਕੰਪਿ ut ਟਿਡ ਟੋਮੋਗ੍ਰਾਫੀ,Computed tomography
ਕੰਪਿ Computer ਟਰ ਸਕਰੀਨ,Computer screen
ਮਕੁਰਾਂ ਦਾ ਕੇਂਦਰਿਤ,Concentrated urine
ਧਿਆਨ ਟਿਕਾਉਣਾ,Concentration
ਇਕਾਗਰਤਾ ਗਰੇਡੀਐਂਟ,Concentration gradient
ਸੰਕਲਪ,Conception
ਸੰਘਣੇਪਣ,Condensation
ਸੰਘਣੇਪਣ,Condensation
ਸੰਘਣੇਤਾ ਵਿਧੀ ਚੱਕਰ,Condensation decondensation cycle
ਸੰਘਣੀ ਰਾਜ,Condensed state
ਕੰਡੈਂਸਰ ਲੈਂਜ਼,Condenser lens
ਸ਼ਰਤ,Conditional
ਸ਼ਰਤ,Conditional
ਨਸ ਪ੍ਰਭਾਵ ਦਾ ਸੰਚਾਲਨ,Conduction of nerve impulse
ਪਾਣੀ ਦੀ ਸੰਚਾਲਨ,Conduction of water
ਕੰਡਕੈਕਟਿਵ ਇਲੈਕਟ੍ਰੋਲਾਈਟ ਜੈੱਲ,Conductive electrolyte gel
ਕੋਨ,Cone
ਅਨੁਕੂਲ,Conform
ਪ੍ਰੇਸ਼ਾਨ,Conformer
ਜਮਾਂਦਰੂ,Congenital
ਕੌਨਲ ਰੂਟ,Conical root
ਕੋਨਿਕਲ,Conical
ਕਨਾਇਡੀਆ,Conidia
ਕੋਨੀਫੋਰ,Conifer
ਕਨਫੈਸੀ,Conifereae
ਕੋਨਿਫਰੋਫਿਡਾ,Coniferopsida
ਭਾਂਤ ਭਾਂਤ ਭੰਗ,Conjoint vascular bundle
ਕੀਤਾ,Conjugated
ਸੰਜੋਗ,Conjugation
ਕੰਨਜੰਵਾਵਾ,Conjunctiva
ਸੰਜੋਗ ਟਿਸ਼ੂ,Conjunctive tissue
ਕਨੈਕਟਿਵ ਟਿਸ਼ੂ,Connective tissue
ਕੁਨੈਲ ਦਾ ਤਜਰਬਾ,Connell's experiment
ਸੰਭਾਲ ਜੰਗਲਾਤ,Conservation forestry
ਕੰਜ਼ਰਵੇਸ਼ਨਲ ਟਿਲੇਜ,Conservational tillage
ਸਥਿਰਤਾ,Constancy
ਸੰਵਿਧਾਨ,Constituent
ਗਠਿਤ ਪਾਚਕ,Constitutive enzyme
ਖਪਤਕਾਰ,Consumer
ਸੰਪਰਕ ਰੋਕ,Contact inhibition
ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ,Contagious disease
ਦੂਸ਼ਿਤ,Contaminate
ਗੰਦਗੀ,Contamination
ਸਮਕਾਲੀ ਜੀਵ ਵਿਗਿਆਨ,Contemporary biology
ਮਹਾਂਦੀਪ,Continent
ਸਮਤਲ,Contour ploughing
ਇਕਰਾਰਨਾਮਾ,Contractibility
ਇਕਰਾਰਨਾਮੇ ਦੇ ਫਾਈਬਰ,Contractile fiber
ਇਕਰਾਰਨਾਮੇ ਦੇ ਪ੍ਰੋਟੀਨ,Contractile protein
ਇਕਰਾਰਨਾਮੇ ਦਾ ਜਵਾਬ,Contractile response
ਇਕਰਾਰਨਾਮੇ ਦੀ ਖਾਲੀ ਥਾਂ,Contractile vacuole
ਕੰਟਰਸਸਟ ਏਜੰਟ,Contrast agent
ਕੰਟਰਸਸਟ ਏਜੰਟ,Contrast agent
ਕੰਟਰਸਸਟ ਏਜੰਟ,Contrast agent
ਵਿਪਰੀਤ ਗੁਣ,Contrasting trait
ਸੈਂਟਰਿਫੁਗਲ ਫੋਰਸ,Centrifugal force
ਕੰਟਰੋਲ ਕਾਰਕ,Control factor
ਨਿਯੰਤਰਿਤ ਪ੍ਰਯੋਗ,Controlled experiment
ਕੋਨਸ,Conus
ਕੌਨਸ ਆਰਟਰੀਓਸਸ,Conus arteriosus
ਰਵਾਇਤੀ ਖੇਤ,Conventional tillage
ਸੰਨਿਆਸ,Converged
ਪਰਿਵਰਤਨ,Convergent
ਪਰਿਵਰਤਨ (ਵਿਕਾਸ),Convergent (evolution)
ਕਨਵੋਲਵੂਲਸੀ,Convolvulaceae
ਪੱਕਾ ਟਿ ule ਬਲੇ,Convoluted tubule
ਤਾਲਮੇਲ,Coordination
ਕੋਪੋਲਮਰ,Copolymer
ਤਾਂਬਾ,Copper
ਕੋਪਰੂਲੀਟ,Coprolite
ਕਾਪੀਰੋਫਿਲਸ,Coprophilous
ਕਾੱਪੀ,Copulate
ਕਾੱਪੀ,Copulation
ਕਾੱਪੀ,Copulation
ਕਪੂਲਟਰੀ ਪੈਡ,Copulatory pad
ਕੋਰਲ ਰੀਫ ਕਮਿ Community ਨਿਟੀ,Coral reef community
ਕੋਰਲ,Coral
ਕੋਰਡੇਟ,Cordate
ਕੋਰ ਖੇਤਰ,Core area
ਕੋਰ ਜ਼ੋਨ,Core zone
ਕੋਰਪ੍ਰੈਸਰ,Corepressor
ਕੋਰਿਪੋਸਫਾਈਨ,Coriphosphine
ਦਰੱਖਤ ਦਾ ਸੱਕ,Cork
ਕਾਰ੍ਕ ਕੰਬਿਅਮ,Cork cambium
ਕਾਰ੍ਕ ਪੇਚ,Cork screw
ਕੋਰਮ,Corm
ਮੱਕੀ ਦਾ ਬੋਰਡ,Corn borer
ਕੌਰਨੀਆ,Cornea
ਕੋਰਨੇਗੇਨ ਸੈੱਲ,Corneagen cell
ਕੋਰਨੇਲ ਲੈਂਜ਼,Corneal lens
ਕੋਰੋਲਾ,Corolla
ਕੋਰੋਨਾ,Corona
ਕੋਨਾ ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ ਪਾਚਕ,Corona penetrating enzyme
ਕੋਰੋਨਾ ਰੇਡੀਏਟਾ,Corona radiata
ਕੋਰੋਨਰੀਆ,Coronarieae
ਕੋਰੋਨਰੀ ਆਰਟਰੀ,Coronary artery
ਕੋਰੋਨਰੀ ਆਰਟਰੀ ਬਾਈਪਾਸ,Coronary artery bypass
ਕੋਰੋਨਰੀ ਆਰਟਰੀ ਦੀ ਬਿਮਾਰੀ,Coronary artery disease
ਕੋਰੋਨਰੀ ਸਲੈਕਸ,Coronary sulcus
ਕਾਰਪੋਰਾ ਕਾਵਰਨੋਸਾ (ਲਿੰਗ ਦਾ),Corpora cavernosa (of penis)
ਕਾਰਪੋਰਾ ਚਾਵਡ੍ਰਿਗਮਿਨਾ,Corpora quadrigemina
ਕਾਰਪਸ,Corpus
ਕਾਰਪਸ ਐਲਬਿਕਸ,Corpus albicans
ਕਾਰਪਸ ਕਾਲੋਸਮ,Corpus callosum
ਕਾਰਪਸ ਲਯੂਟਮ,Corpus luteum
ਕਾਰਪੋਸੀਓਸਮ,Corpus spongiosum
ਕਾਰਪਸ ਸਟ੍ਰੇਟਮ,Corpus striatum
ਕੋਰੋਡ,Corrode
ਕੋਰਟੇਕਸ,Cortex
ਕੋਰਟੀਕਲ ਨੇਫਰਨ,Cortical nephron
ਕੋਰਟੀਕੋਸਟੀਟਰੋਨ,Corticosterone
ਕੋਰਟੀਕੋਫਿਕ,Corticotrophic
ਕੋਰਟੀਸੋਲ,Cortisol
ਕੋਰਟੀਸੋਨ,Cortisone
ਕੋਰਵੋਸ,Corvus
ਕੋਰੀਮ,Corymb
ਬ੍ਰਹਿਮੰਡ ਮੂਲ,Cosmic origin
ਬ੍ਰਹਿਮੰਡੀ ਰੇ,Cosmic ray
ਕੋਸ਼ਨ,Cosmid
ਕੋਸਮੋਜ਼ੋਆਨ ਸਿਧਾਂਤ,Cosmozoan theory
ਕਪਾਹ ਦਾ ਬੋਲਾ ਕੀੜਾ,Cotton bollworm
ਕਾਉਂਸਲਿੰਗ,Counselling
ਵਿਰੋਧੀ ਪ੍ਰਣਾਲੀ,Counter-current system
ਚਚੇਰਾ ਭਰਾ ਵਿਆਹ,Cousin marriage
ਸਹਿਕਾਰਤਾ,Covalent bond
ਕਵਰ,Cover
ਐਪੀਥੀਲੀਅਮ ਨੂੰ covering ੱਕਣਾ,Covering epithelium
ਕਾਉਪਰ ਦੀ ਗਲੈਂਡ,Cowper's gland
ਕੋਕਸ਼ਾ,Coxa
ਕੋਕਸ਼ਾ,Coxa
ਕੋਕਸਾਲ ਹੱਡੀ,Coxal bone
ਕੋਕਸਾਲ ਪ੍ਰਕਿਰਿਆ,Coxal process
ਕਰੈਕ,Crack
ਕਰੈਕਰ ਬਲੇਸਟਿੰਗ,Cracker blasting
ਕਰੈਨਿਅਲ ਹੱਡੀ,Cranial bone
ਕ੍ਰੇਨੀਅਲ ਮੈਨਿੰਜ,Cranial meninges
ਕਰੈਨਿਅਲ ਨਰਵ,Cranial nerve
ਕ੍ਰੇਨੀਆੋਸਕਲ ਆਉਟਫਲੋ,Craniosacral outflow
ਕ੍ਰੈਨਿਅਮ,Cranium
ਕ੍ਰਾਸੁਲਾਸਾਨ ਐਸਿਡ ਮੈਟਾਬੋਲਿਜ਼ਮ,Crassulacean acid metabolism
ਕਰੇਫਿਸ਼,Cray fish
ਕਰੀਏਟੀਨਾਈਨ,Creatinine
ਜੀਵ,Creature
ਕਰੀਪਰ,Creeper
ਕਾਨਾ,Crenulation
ਕਾਨਾ,Crenulation
ਕ੍ਰਿਸਟਸੀਅਸ ਪੀਰੀਅਡ,Cretaceous period
ਕ੍ਰਿਟੀਨੀਵਾਦ,Cretinism
ਕ੍ਰਿਪਾ-ਡੂ-ਚੈਟ ਸਿੰਡਰੋਮ,Cri-du-chat syndrome
ਕਰਸਟੇ,Cristae
ਨਾਜ਼ੁਕ ਲਿੰਕ ਸਪੀਸੀਜ਼,Critical link species
ਨਾਜ਼ੁਕ ਪ੍ਰਕਿਰਿਆ,Critical process
ਆਲੋਚਨਾਤਮਕ ਤੌਰ 'ਤੇ ਖ਼ਤਰੇ ਵਾਲੀਆਂ ਕਿਸਮਾਂ,Critically endangered species
ਫਸਲ,Crop
ਫਸਲੀ ਇੰਜੀਨੀਅਰਿੰਗ,Crop engineering
ਕ੍ਰੌਲੈਂਡ,Cropland
ਕਰਾਸ,Cross
ਕਰਾਸ ਪ੍ਰਜਨਨ,Cross breeding
ਕਰਾਸ-ਬ੍ਰਿਜ,Cross-bridge
ਕਰਾਸ ਨਾਲ ਜੁੜਿਆ,Cross linked
ਪਰਾਗ ਲਗਾਇਆ,Cross pollinated
ਕਰਾਸ ਪਰਾਗਿਤਣ,Cross pollination
ਪਾਰ ਕਰ ਰਿਹਾ ਹੈ,Crossing over
ਕਰਾਟਾਲੀਆ,Crotalaria
ਕਰੌਟਨ,Croton
ਤਾਜ ਗੈਲ ਟਿ or ਮਰ,Crown gall tumor
ਤਾਜ ਗ੍ਰੈਫਟਿੰਗ,Crown grafting
ਕਰੂਸੀਫਾਰਮ,Cruciform
ਕੱਚੇ ਜਨਮ ਦੀ ਦਰ,Crude birth rate
ਕੱਚੀ ਮੌਤ ਦਰ,Crude death rate
ਕ੍ਰਾਸਟੀਸੀਅਨ,Crustacean
ਰੋਵੋ IA C,Cry IA c
ਰੋਵੋ IIA ਬੀ,Cry IIA b
ਕ੍ਰੋਪੀਰੇਸੇਸ਼ਨ,Cryopreservation
ਕ੍ਰੋਸਰਚਰੀ,Cryosurgery
ਕ੍ਰਿਪਟਿਕ,Cryptic
ਕ੍ਰਿਪਟਿਕ ਦਿੱਖ,Cryptic appearance
ਕ੍ਰਿਪਟਿਕ ਰੰਗ,Cryptic color
Crypy ੰਗ ਨਾਲ - ਰੰਗੀਨ,Cryptically - coloured
ਕ੍ਰਿਪਟੂਗਾਮਾ,Cryptogamae
ਕ੍ਰਿਪਟੌਗੀਆ,Cryptogamia
ਲੀਬਰਕੁਆਨ ਦੇ ਕ੍ਰਿਪਟਸ,Crypts of Lieberkuhn
ਕ੍ਰਿਸਟਲ,Crystal
ਕ੍ਰਿਸਟਲਲਾਈਨ,Crystalline
ਸੀਨਟੋਫੋਰੇਨਜ਼,Ctenophorans
ਕ੍ਰਿਨਫੋਰ,Ctenophore
ਕੈਟੇਨੋਪਲਾਨਾ,Ctenoplana
ਕੁਕੂ,Cuckoo
ਖੀਰਾ,Cucumber
ਕੁਕੁਰਬਿਟ,Cucurbit
ਕੁਕੁਰਬਤਾ,Cucurbita
ਕੂਲਮ,Culm
ਕਾਸ਼ਤਕਾਰ,Cultivar
ਕਾਸ਼ਤ ਕੀਤੀ ਫਸਲ,Cultivated crop
ਕਾਸ਼ਤ ਵਾਲਾ ਪੌਦਾ,Cultivated plant
ਸਭਿਆਚਾਰਕ ਜਾਂ ਤੇਜ਼ ਇਛੜਨ,Cultural or accelerated eutrophication
ਸਭਿਆਚਾਰ,Culture
Cumulus ooporus,Cumulus oophorus
ਕਪੇਰਪ੍ਰੈਸ ਟੋਰੂਲੋਸਾ,Cupressus torulosa
ਉਪulaula,Cupula
ਕਪੂਲ,Cupule
ਕਰਕੁਮਿਨ,Curcumin
ਮੁਸ਼ਕਿਲ,Cursorial
ਕਰਵੰਬਰਸੀ,Curvembryae
ਕਰਵਬੇਰੀੋਨਿਕ,Curvembryonic
ਕੁਸਕਤਾ,Cuscuta
Cuspidate,Cuspidate
ਕਟੀਲ,Cuticle
ਕੱਟਣਾ,Cutting
ਕੱਟਣਾ,Cutting
ਕਟਲਫਿਸ਼,Cuttlefish
ਸਾਈਨੋਬੈਟਰੀਆ,Cyanobacteria
ਸਿਨੋਬੈਕਟਰੀ,Cyanobacterium
ਸਾਈਨੋਕੋਬਲੈਮਿਨ (ਬੀ 12),Cyanocobalamin (B12)
ਸਿਨੋਫਾਈਸੈਨ ਗ੍ਰੇਨੀਲੇ,Cyanophycean granule
ਸਾਈਥਿਅਮ,Cyathium
ਸਾਈਕੈਡ,Cycad
ਸਾਈਕਡੇਸੀਸੀ,Cycadaceae
ਸਾਈਕਾਡੋਪਸਡਾ,Cycadopsida
ਚੱਕਰਵਾਤੀ ਗੋਨੋਸਾਈਨ ਮੋਨੋਫੋਸਫੇਟ,Cyclic guanosine monophosphate
ਚੱਕਰਵਾਤ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,Cyclic photophosphorylation
ਚੱਕਰਵਾਤੂਨਿਕ ਸਪੈਰੇਟਰ,Cyclonic separator
ਸਾਈਕਲੋਪਸ,Cyclops
ਸਾਈਕਲੋਸਪੋਰਿਨ ਏ,Cyclosporin A
ਸਾਈਕਲੋਸਟੋਮੈਟੋਟਾ,Cyclostomata
ਸਾਈਕਲ,Cycus
ਸਾਈਮੋਜ਼,Cymose
ਸਾਈਮੋਜ਼ ਦੀ ਕਿਸਮ,Cymose type
ਸਾਈਪਰਸ,Cypress
ਸਾਈਪਸਲਾ,Cypsela
Catsine,Cysteine
ਸਿਸਟਿਕ ਫਾਈਬਰੋਸੀਸ,Cystic fibrosis
ਸਾਇਟੋਕਿਨੇਸਿਸ,Cytokinesis
Cytochromo,Cytochrome
ਸਾਇਟੋਕਾਈਨ ਬੈਰੀਅਰ,Cytokine barrier
ਸਾਇਟੋਕਿਨਿਨ,Cytokinin
ਸਾਇਟੋਲੋਜੀ,Cytology
ਸਾਈਓਟਨ,Cyton
ਸਾਇਟੋਪਲਾਜ਼ਮ,Cytoplasm
ਸਾਇਟੋਪਲਾਸਮੀ ਬ੍ਰਿਜ,Cytoplasmic bridge
ਸਾਇਟੋਪਲਾਸਮਿਕ ਗਲੋਬੂਲ,Cytoplasmic globule
ਸਾਇਟੋਸਾਈਨ,Cytosine
ਸਾਇਟੋਸਕੇਲੇਟਨ,Cytoskeleton
ਸਾਇਟੋਸੋਲ,Cytosol
ਸਾਇਟੋਟੈਕਸੋਨੋਮੀ,Cytotaxonomy
ਡੀਹਾਈਡਰੇਸ਼ਨ,Dehydration
ਡੇਅਰੀ ਟੈਕਨੋਲੋਜੀ,Dairy technology
ਡੈਫਨੇਲੇਸ,Daphnales
ਡੂੰਨੀਆ,Daphnia
ਹਨੇਰਾ ਬੈਕ ਗਰਾਉਂਡ,Dark back ground
ਡਾਰਕ ਫੀਲਡ ਮਾਈਕਰੋਸਕੋਪੀ,Dark field microscopy
ਹਨੇਰਾ ਪ੍ਰਤੀਕਰਮ,Dark reaction
ਡਾਰਵਿਨਿਜ਼ਮ,Darwinism
ਡਾਰਵਿਨ ਦਾ ਫਿੰਚ,Darwin's finch
ਡੇਟਾ ਦੀ ਘਾਟ,Data deficient
ਡੇਟਿੰਗ ਹਥੇਲੀ,Date palm
ਡੈਟੂਰਾ ਸਟ੍ਰੈਲੋਨੀਅਮ,Datura stramonium
ਧੀ ਸੈੱਲ,Daughter cell
ਦਿਨ ਨਿਰਪੱਖ ਪੌਦਾ,Day neutral plant
ਦਿਨ ਦੀ ਲੰਬਾਈ,Day-length
ਡੀਗੈਥ,Degrowth
ਡੈੱਡ ਸ਼ੂਟ,Dead shoot
ਬੋਲ਼ਾਪਨ,Deafness
ਡੀਕਮਰ,Decamer
ਜੈਵਿਕ ਪਦਾਰਥ,Decaying organic matter
ਡੈਸੀਬੈਲ,Decibel
ਡਸੀਡੁਆ ਬਾਸਾਲੀ,Decidua basalis
ਡੀਲਿਡੁਆ ਕੈਪਸੂਲਿਸ,Decidua capsularis
ਡਿਸਿਡੁਆ,Decidua
ਪਤਝੜ,Deciduous
ਕੰਪੋਜ਼,Decompose
ਕੰਪੋਜ਼ਰ,Decomposer
ਡੀਟਰਿਟਸ ਨੂੰ ਕੰਪੋਜ਼ ਕਰਨਾ,Decomposing detritus
ਸੜਨ ਦੀ ਦਰ,Decomposition rate
ਵਿਗਾੜ,Decumbent
ਸਮਰਪਿਤ ਸੈੱਲ,Dedifferentiated cell
ਦੀਪ ਸਮੁੰਦਰ ਦੀ ਖਾਈ,Deep ocean trench
ਡੂੰਘਾ ਪਾਣੀ ਸਰੀਰ,Deep water body
Defibbriletlation,Defibrillation
ਡਿਫਿਬ੍ਰਿਲੇਟਰ,Defibrillator
ਘਾਟ,Deficiency
ਦ੍ਰਿੜਤਾ,Deflation
ਬਦਨਾਮ ਵੇਵ,Deflection wave
ਕਟਾਈ,Deforestation
ਕੋਡਨ ਦੀ ਡੀਜਨਰਸੀ,Degeneracy of codon
ਪਤਿਤ,Degenerate
ਡੀਜਨਰੇਟ ਕੋਡ,Degenerate code
ਡੀਜਨਰੇਸ਼ਨ,Degeneration
ਡੀਜਨਰੇਟਿਵ ਜੋੜ,Degenerative joint
ਘਾਹ ਦੇ ਘੇਰੇ ਦਾ ਵਿਗਾੜ,Degradation of grassland
ਡੀਗੈਥ,Degrowth
ਡੀਹਿਸੈਂਟ ਫਲ,Dehiscent fruit
ਡੀਹਾਈਡਰੇਸ਼ਨ,Dehydration
ਡੀਹਾਈਡ੍ਰੋ-ਐਪੀਡ੍ਰੋਸਟੀਰੋਨ,Dehydro-epiandrosterone
ਡੀਹਾਈਡ੍ਰੋਜਨਸ,Dehydrogenase
ਹਟਾਉਣਾ,Deletion
ਖਤਰਨਾਕ ਝਿੱਲੀ,Delimiting membrane
ਡੀਲਲਾਈਨ,Delineating
ਡੇਲਫਿਨਸ,Delphinus
ਡੈਮਰਸੈਲ ਮੱਛੀ,Demersal fish
ਡੈਮੋਗ੍ਰਾਫਿਕ ਤਬਦੀਲੀ,Demographic transition
ਗਿਰਾਵਟ,Denaturation
ਨਿੰਦਿਆ,Denatured
ਨਾਪਸੰਦ,Denaturisation
ਡੈਂਡਰਾਈਟ,Dendrite
ਡੈਂਡਰਾਈਟ,Dendrite
ਡੈਂਡਰਾਈਟ,Dendrite
Dendrobates,Dendrobates
ਡੈਂਡਰੋਨ,Dendron
ਡੇਂਗੂ,Dengue
ਇਨਕਾਰ,Denitrification
ਇਨਕਾਰ ਪ੍ਰਕਿਰਿਆ,Denitrification process
ਡੈਂਟਿਟ੍ਰਿਫਾਇਰ,Dentitrifier
ਬੈਕਟੀਰੀਆ ਨੂੰ ਨਕਾਰੋ,Denitrifying bacteria
ਸੰਘਣਾ ਹੱਲ,Dense solution
ਘਣਤਾ ਗਰੇਡੀਐਂਟ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,Density gradient centrifugation
ਮੁਅੱਤਲ ਦੀ ਘਣਤਾ,Density of the suspension
ਦੰਦ,Dentate
ਦੰਦ,Dentine
ਡੀਕੋਸੀਜੈਜੈਂਟ ਲਹੂ,Deoxygenated blood
ਡੀਓਕਸੀਰੀਬੋਨਯੂਕਲਿਕ ਐਸਿਡ (ਡੀਐਨਏ),Deoxyribonucleic acid (DNA)
ਸੰਜਮ,Depigmentation
ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਦੀ ਕਮੀ,Depletion of soil fertility
ਵਡਿਆਨੀ,Depolarisation
ਨਿਪੁੰਨਤਾ,Depolymerisation
ਉਦਾਸੀ,Depression
ਉਦਾਸੀ,Depression
ਡੀਰੀਲਿਕਟ ਜ਼ਮੀਨ,Derelict land
ਡੈਰੀਵੇਟਿਵ ਨੋਵਾਸੀਨ,Derivative novacaine
ਡਰਮੇਟੋਜਨ,Dermatogen
Dermis,Dermis
ਵੰਸ਼ਜੈਂਟ ਆਬਾਦੀ,Descendant population
ਉਤਰਦਾ ਕਾਲਨ,Descending colon
ਉਤਰਦੇ ਅੰਗ,Descending limb
ਥੋਰਸਿਕ ਅਨਾਥ,Descending thoracic aorta
ਉਤਰਾਈ,Descent
ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ,Desert areas
ਮਾਰੂਥਲ ਬਾਇਓਮ,Desert biome
ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ,Desert community
ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ,Desert plant
ਮਾਰੂਥਲ ਝਾੜੀ,Desert shrub
ਉਜਾੜਤਾ,Desertification
ਦੇਸੀ ਕਿਸਮ,Desi variety
ASMID,Desmid
Dismotubule,Desmotubule
ਡਿਟਰਜੈਂਟ,Detergent
ਡੀਟੌਕਸਕਸ਼ਨ,Detoxication
ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ,Detoxification
ਡੈਟ੍ਰੇਟਿਵੋਰ,Detritivore
ਡੀਟ੍ਰੇਟਵਾਇਰਸ,Detritivorous
ਡੀਟਰਿਟਸ ਫੀਡਰ,Detritus feeder
ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ,Detritus feeding invertebrate
ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ,Detritus food chain
ਡੀਵਰਸਟੋਮੀਆ,Deuterostomia
ਵਿਕਾਸ,Development
ਸ਼ੈਤਾਨ ਮੱਛੀ,Devil fish
ਸ਼ੈਤਾਨ ਮੱਛੀ,Devil fish
ਡੇਵਨੀਅਨ ਅਵਧੀ,Devonian period
ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ,De-vries theory
ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ,De-xycorticosterone
ਡਾਇਲਬ੍ਰਿਡ,Dihybrid
ਡਾਇਨਯੂਕਲੋਟਾਈਡ,Dinucleotide
ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ,Diabetes insipidus
ਸ਼ੂਗਰ ਰੋਗ mellitus,Diabetes mellitus
ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ,Diacetylmorphin
ਨਿਦਾਨ,Diagnosis
ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ,Diagnostic and therapeutics
ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ,Diagnostic image
ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ,Diagnostic kit
ਡਾਇਕੀਨੇਸਿਸ,Diakinesis
ਡਾਲੀਸਿੰਗ ਤਰਲ,Dialysing fluid
ਡਾਇਲਸਿਸ,Dialysis
ਡੈਂਡਰੀਆ,Diandria
ਡੈਂਡਰਸ,Diandrous
ਪਰਿਵਰਤਨ,Diapause
ਦਸਤ,Diarrhoea
ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ,Diastolic pressure
ਡਾਇਟੋਮ,Diatom
ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ,Diatomaceous earth
Dioxylglycerl (dg),Dioxylglycerol (DG)
Dibasic ਫਾਸਫੇਟ,Dibasic phosphate
ਦਿਕਾਂਤਿਅਮ,Dichanthium
Diclero diphenyl trikhloethene (ddt),Dichloro diphenyl trichloroethane (DDT)
Dichotomous,Dichotomous
ਡਿਕਨਡਿਕ ਖੋਪੜੀ,Dicondylic skull
