Gujarati,Malayalam
સીડ્રસ દિયોદરા (દેવદાર),സെഡ്രസ് ദിയോദര (ദേവദാർ)
કિલ્લો,സെലാസ്ട്രേലുകൾ
કોષ -જીવવિજ્ologistાની,സെൽ ബയോളജിസ്റ്റ്
કોષ -જીવવિજ્ologyાન,സെൽ ബയോളജി
કોષ ચક્ર,സെൽ സൈക്കിൾ
કોષ -વૃદ્ધિ,സെൽ വർക്ക്മെന്റ്
કોષ પરબિડીયું,സെൽ എൻവലോപ്പ്
કોષ અપૂર્ણાંક,സെൽ ഭിതാവസ്ഥ
કોષ સમકક્ષ,സെൽ ഹോമോജെനേറ്റ്
મધ્યસ્થ પ્રતિરક્ષા,സെൽ മെഡിറ്ററേറ്റഡ് പ്രതിരോധശേഷി
કોષ પટલ,സെൽ മെംബ്രൺ
કોષ -પ્રસાર,സെൽ വ്യാപനം
કોષનું માળખું,സെൽ ഘടന
કોષ સિદ્ધાંત,സെൽ സിദ്ധാന്തം
"પેશી, કોષ ની દીવાલ",കോശ ഭിത്തി
સેલોફેન પટલ,സെലോഫെയ്ൻ മെംബ്രൺ
કોયડો,സെല്ലുല
કોષોનો બચાવ,സെല്ലുലാർ ഡിഫൻസ്
સેલ્યુલર energy ર્જા પરિણામે,സെല്ലുലാർ എനർജി ട്രാൻസ്ഫർ-സിസ്റ്റം
સેલ્યુલર,സെല്ലുലാർ എൻസൈം
કોષ -સ્તર,സെല്ലുലാർ ലെവൽ
સેલ્યુલર ઓક્સિડેશન,സെല്ലുലാർ ഓക്സീകരണം
કોષો,സെല്ലുലാർ പൂൾ
કોષો,സെല്ലുലോസ്
સેલ્યુલોઝ માઇક્રોફિબ્રિલ,സെല്ലുലോസ് മൈക്രോഫിബ്രിൽ
સિમેન્ટમ,രോഗശക്തി
કણ,സിൻചെര്ട്രസ്
સિનોઝોઇક યુગ,സെനോസോയിക് കാലഘട്ടം
વસ્તી -ગણતરી,കാനേഷുമാരി
વસ્તી -ગણતરી,കാനേഷുമാരി
સેન્ટિમન,സെന്റിമോർഗൻ
શતાબ્દી,സെന്റിപീഡ ഓർബിക്ലലാരിസ്
કેન્દ્રીય ધરી,സെൻട്രൽ അക്ഷം
કેન્દ્રીય કોષ,മധ്യ സെൽ
મધ્યવર્તી કેન્દ્ર,സെൻട്രൽ കോർ
કેન્દ્રીય પદ,സെൻട്രൽ ഡോമ
કેન્દ્રીય દવા સંશોધન સંસ્થા,സെൻട്രൽ മയക്കുമരുന്ന് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്
કેન્દ્રીય ક્ષેત્ર,മധ്യ ഫീൽഡ്
કેન્દ્રીય સ્તનપાન,സെൻട്രൽ ലീഷ്യൽ
મધ્યસ્થ ચેતાતંત્ર,കേന്ദ്ര നാഡീവ്യവസ്ഥ
કેન્દ્રીય સુલ્કસ,സെൻട്രൽ സുൽക്കസ്
કેન્દ્રો,സെൻറ്ഫ്യൂഗേഷൻ
કેન્દ્ર,സെൻട്രിയോൾ
કેન્દ્રોમીર,സെൻട്രോമേരെ
કેન્દ્રો,നൂറ്റാണ്ട്
કેન્દ્ર,സെന്റോസ്ഫിയർ
અકસ્માત,Cefalochardate
કephંગલોકર્ડેટ્સ,Cefalochardates
અકસ્માત,സെഫാലോസ്പോരിൻ
અનોખા,സെഫലോത്തോറാക്സ്
સીરેટોફિલેસી,സെറാറ്റോഫില്ലേസി
અનાજ અનાજ,ധാന്യ ധാന്യം
પાન,സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്
કોયડો,സെറെബെല്ലം
મગજનો જળચર,സെറിബ്രൽ അക്വാദ്യ
મગજનો આચ્છાદન,മസ്തിഷ്കാവരണം
મગજનો ગોળાર્ધ,സെറിബ്രൽ അർദ്ധഗോളത്തിൽ
મગજનો વેન્ટ્રિકલ,സെറിബ്രൽ വെൻട്രിക്കിൾ
સેરેબ્રોસ્પાઇનલ પ્રવાહી (સીએસએફ),സെറെബ്രോസ്പൈനൽ ദ്രാവകം (സിഎസ്എഫ്)
મગજ,സെറിബ്രം
પ્રમાણિત બીજ,സാക്ഷ്യപ്പെടുത്തിയ വിത്ത്
સિમ્પ્યુસર ગ્રંથિ,സെറമ്പനുസരിച്ച് ഗ്രന്ഥി
શિષ્ટાચાર સંબંધી,ഗർഭാശയം
ક capિપ,സെർവിക്കൽ തൊപ്പി
સર્વાઇકલ,സെർവിക്കൽ കശേരു
કૂદકો,സെർവിക്സ്
સીઝિયમ,സിസിയം ക്ലോറൈഡ്
ક cસપૂલ,സെസ്പൂൾ
સીટસીનો,സെറ്റസിൻസ്
એક જાતની કળા,ചാറ്റോപ്റ്ററസ്
ચલાઝા,ചാലസ
ચલાઝા,ചാലസ
ચલઝલનો અંત,ചാലസൽ അവസാനം
ચલીના,ചാലിയന
કાચંડો (ચામાલેઓન),ചാമെലിയൻ (ചാമലീൻ)
ચક,ചാൻക്രോയിഡ്
માર્ગ,ചാനല്
માર્ગ,ചാനല്
એક જાતની સગીર,ചേരപോൺ
શણગાર,ചാര
લાક્ષણિક વનસ્પતિ,സ്വഭാവ സസ്യങ്ങൾ
કોલસો,കരി
ચર્ગેફનો નિયમ,ചാർജാഫിന്റെ ഭരണം
ચાર્જ જોડી ઉપકરણ (સીસીડી),ചാർജ് ചെയ്ത ഉപകരണം (സിസിഡി)
શુલ્ક,ചാർജ്ജുചെയ്യല്
ચસ્મગેમસ,ഗാസ്മോകാഹാസസ്
અણી,ചത്തമലസ്
ચેલો,ചെലോൺ
રાસાયણિક વિશ્લેષક,കെമിക്കൽ വിശകലനം
રાસાયણિક ખત,രാസബന്ധം
રાસાયણિક ભંગાણ,കെമിക്കൽ തകരാര്
રાસાયણિક જટિલતા,കെമിക്കൽ സങ്കീർണ്ണത
રાસાયણિક વાતાવરણ,കെമിക്കൽ എൻവയോൺ
રસાયણિક ઉત્ક્રાંતિ,രാസ പരിണാമം
રાસાયણિક પદ્ધતિ,രാസ രീതി
રાસાયણિક પરિવર્તન,കെമിക്കൽ മ്യൂട്ടേഗൻ
રસાયણિક ઉદ્દભવ,രാസ ഉത്ഭവിച്ച
રાસાયણિક ઓક્સિજન માંગ,കെമിക്കൽ ഓക്സിജൻ ആവശ്യം
રાસાયણિક સંભાવના,രാസവസ്തു
રાસાયણિક ખોપરી ઉપરની ચામડી,കെമിക്കൽ സ്കാൽപൽ
રાસાયણિક સંકેત,കെമിക്കൽ സിഗ്നൽ
રાસાયણિક પ્રકાર,രാസ സിനാപ്സ്
રસાયણશાસ્ત્ર,കീമിയോസ്മോട്ടിക് സിദ്ധാന്തം
રસાયણશાસ્ત્રી,രസതന്തശാസ്തജ്ഞന്
રસાયણશાસ્ત્ર,രസതന്ത്രം
ચોરસિન્થેસિસ,കീമോസിന്തസിസ്
કીમો-ઓટોરોફિક બેક્ટેરિયા,കീമോ-ഓട്ടോറോഫിക് ബാക്ടീരിയ
ચિત્તભ્રમ,കീമുഷത്യം
ચોરસિન્થેસિસ,കീമോസിന്തസിസ്
કીમોસિન્થેટીક ot ટોટ્રોફ,കീമോസിന്തറ്റിക് ഓട്ടോട്രോഫ്
બેક્ટેરિયા,കീമോസിന്തറ്റിക് ബാക്ടീരിയ
કીમોટાક્સીસ,മാനോടാക്സിക്സി
ગેમોટાએક્સોનોમી,മാനോടാക്പോത്ത്
કીમોથોરાપરાણી,കീമോതെറാപ്പി
ચેતિયો,ചെനോപോഡിയയേ
ચિયાસ્માતા,ചിയാസ്മാത
ચિયાસ્ના પ્રકાર પૂર્વધારણા,ചിയാസ്മ്ന തരം സിദ്ധാന്തം
કોયડો,കോക്കിംഗുനി
જંગલક,Chicory
બાળપણ,കുട്ടിക്കാലം
મરચાંની મોઝેક વાયરસ,മുക്കി മൊസൈക് വൈറസ്
સિંચોના,സിൻകോണ അഫീഡിനാനിസ്
કથિતપણે,ചിറോപ്രോഫിലി
ચિત્ત,ചിറ്റിൻ
શણગારું,Chitiness
ક્લેમીડિયા ટ્રેકોમેટિસ,ക്ലമീഡിയ ട്രാക്കോറ്റോമാറ്റിസ്
કલહર,ക്ലമീസിയാസിസ്
રંગબદ,Chlamymoonas
ક્લોરમ્ફેનિકોલ,ക്ലോറാംഫെനിക്കോൾ
કળણ,ക്ലോറെല്ല
કળશ,ക്ലോറെഞ്ചമ
કળ,ക്ലോറൈഡ് സെൽ
ક્લોરિન,ക്ലോറിൻ
ક્લોરોફ્લોરો કાર્બન (સીએફસી),ക്ലോറോഫ്ലൂറോ കാർബൺ (സിഎഫ്സി)
કળણ,ക്ലോറോഫോം
હરિતદ્રવ્ય,ക്ലോറോഫിസിസി
હરિતદ્રવ્ય પૂર્વજ,ക്ലോറോഫൈറ്റ് പൂർവ്വികൻ
હરિતદ્રવ્ય,ക്ലോറോസിസ്
હરિતદ્રવ્ય,ക്ലോറോസിസ്
ચોઆનોસાઇટ,Chocanocyte
ચોલેસિસ્ટોકિનેસિસ,കോളസിസ്റ്റോക്കിനിസ്
ચોલેસિસ્ટોકિન,കോളസിസ്റ്റോക്കിനിൻ
કોલેસ્ટરોલ,കൊളസ്ട്രോൾ
Ergતરતી,കോളിനെർജിക്
ચ ond ન્ડ્રિચાઇઝ,Chondrichhies
કોથળી,ചണ്ട്രിൻ
કોથળી,Chondrocyte
કોર્દાની,ശ്ശോ
દંભી,ചോർഡാറ്റ
કોરિઓએલેન્ટોઇક પ્લેસેન્ટા,Chorioalantantoic മറുപിള്ള
સુગરો,ചോറൽ
કોરિઓનિક કોર્ટીકોટ્રોપિન,കോറിയോണിക് കോർട്ടികോട്രോപിൻ
કોરિઓનિક ગોનાડોટ્રોપિન,കോറിയോണിക് ഗോണഡോട്രോപിൻ
કોરિઓનિક થાઇરોટ્રોપિન,കോറിയോണിക് തൈറോപിൻ
સોપગરી,കോറോയിഡ്
ક્રોમેટિડ,ക്രോമാറ്റിഡ്
ક્રોમેટિન ફાઇબર,ക്രോമാറ്റിൻ ഫൈബർ
ક્રોમટિન,ക്രോമാറ്റിൻ
ક્રોધાહિત તકનીક,ക്രോമാറ്റോഗ്രാഫിക് സാങ്കേതികത
ક્રોમશલિઓ,ക്രോമാറ്റോഗ്രാഫി
ક્રોમેટોફોર,ക്രോമാറ്റോഫോർ
ક્રોમોજેનિક સબસ્ટ્રેટ,ക്രോമോജെനിക് കെ.ഇ.
રંગબકીનો રંગ,ക്രോമനെമ
ક્રોમોફોર,ക്രോമോഫോർ
ક્રોમોપ્લાસ્ટ,ക്രോമപ്ലാസ്റ്റ്
રંગસૂત્રીય વિક્ષેપ,ക്രോമസോമാൽ വ്യതിചലനം
રંગસૂત્રીય ખામી,ക്രോമസോമാൽ തകരാറ്
રંગસૂત્ર મેપિંગ,ക്രോമസോം മാപ്പിംഗ്
આનુવંશિકતાના રંગસૂત્ર સિદ્ધાંત,ക്രോമസോം ഹെർമിറ്റിയുടെ സിദ്ധാന്തം
વારસોની રંગસૂત્ર સિદ્ધાંત,ക്രോമസോം അവകാശത്തിന്റെ സിദ്ധാന്തം
લાંબી શ્વાસનળીનો સોજો,വിട്ടുമാറാത്ത ബ്രോങ്കൈറ്റിസ്
ક્રોનિક માયોઇડ લ્યુકેમિયા,വിട്ടുമാറാത്ത മൈക്ക് രക്താർബുദം
સંવાદિતા,പുരാവൃത്തം
કાલક્રમથી,കാലക്രമത്തിൽ
ક્રાયસન્થેમમ સિનેરિયલફોલિયમ,ക്രിസന്തം സിനിറേരിയൽഫോളിയം
ક્રાયસન્થેમમ સૂચક,ക്രിസന്തമം ഇൻഡിക്കം
ક્રાયન્થેમમ રોઝમ,ക്രിയാന്തമം റോമൻ
ક્રાયસોફિટા,ക്രിസോഫിറ്റ
શૃંગ્રણ,ക്രിസോഫൈറ്റ്
રખડુ,സൈലോമിക്രോൺ
કિલ્લો,ചിം
એક જાતની એક જાત,CHYMOTHRYPIN
સિકડા,സിക്കാഡ
સિસર એરિએટિનમ,CICER ARITINUM
તડતી માછલી,സിച്ലിഡ് മത്സ്യം
સી-આડી,സി-ഹൊറൈൻ
કોથળી,സിലിയ
સિલિઅરી સંસ્થા,സിലിയറി ബോഡി
સિલિઅરી ગેંગલીયન,സിലിയറി ഗാംഗ്ലിയൻ
સિલિઅરી આંદોલન,സിലിയറി പ്രസ്ഥാനം
સિલનનું,സിലിയറി
છીંકવું,സിലിയേറ്റ്
સિલિયમ (સિલિયા),സിലിയം (സിലിയ)
સિંહાન,ചൃതാന
એક જાતની cતી,സിയോണ
ઉદ્ધત,Ciprofloxacin
પરિભ્રમણ,പദക്ഷിണം
પરિમાણીય પદ્ધતિ,രക്തചംക്രമണവ്യൂഹം
પરિણીકરણ,അനുരത്ത കമാൻഡ്
Rલટા,സിറോഹോസ്
સિરોસિસ,സിറോസിസ്
આતુરતા,Cirhous
કળશ,സിത്തക
સિંટો,സിയന്റോൺ
સાઇટ્રોલિન,സിട്രുലിൻ
સાઇટ્રસ ફળ,സിട്രസ് ഫലം
અણગમો,Chratistity -
કવડો,പചാരു
કળ,ക്ലോഡോഫോറ
ક્લેરિયસ ગેરેપિનસ,ക്ലാരിയസ് ഗാരിനിനസ്
વર્ગ,പകുക്കുക
વર્ગ,പകുക്കുക
વર્ગીકરણ,വര്ഗീകരണം
કણક,ക്ലാവിസ്പ്സ്
ખરબચડું,ക്ലാവിക്കിൾ
નિરુપયોગી,ക്ലാൻലെസ് ഡിജിറ്റ്
માટી,കളിമണ്ണ്
Clોંગ,പിളർപ്പ് രോമ
રખડતું,ക്ലിയസ്റ്റോഗസ്
ક્લેમટિસ,ക്ലെമറ്റിസ്
વાતાવરણ,കാലാവസ്ഥ
હવામાન ક્ષેત્ર,കാലാവസ്ഥാ മേഖല
આબોહવા પરિમાણ,കാലാവസ്ഥാ പാരാമീറ്റർ
પરાકાષ્ઠા સમુદાય,ക്ലൈമാക്സ് കമ്മ്യൂണിറ്റി
ફરવું,കയറുന്നവന്
ચડવું,കയറ്റം
નળીઓનો સમય,ക്ലിനിക്കൽ കാലയളവ്
ઝેર,ക്ലിറ്റലാർ
કોતરણી,ധാരണയല്
ઉપદેશક,ക്ലിറ്റോറിയ
ઉપદેશ,ക്ലിറ്റോറിസ്
ગટુદ,വലോക്ക
કળદાર દેડકા,ക്ലോണൽ തവള
કલમનો પ્રચાર,ക്ലോണൽ പ്രചരണം
ગઠ્ઠો પસંદગી,ക്ലോണൽ തിരഞ്ഞെടുക്കൽ
ક્લોન,ക്ലോൺ
ચોરસ,ക്ലോണിംഗ്
લગ્ન,അടുത്ത വിവാഹം
બંધ પદ્ધતિ,അടച്ച സിസ്റ്റം
તલવાર,ക്ലോസ്ട്രിഡിയം
તલવાર,ക്ലോസ്ട്രിഡിയം ബ്യൂട്ടലിസിയം
ગંઠકો,കട്ട്ട്ട് ബസ്റ്റർ
લોહીનો ગંઠાઈ જવા,രക്തത്തിന്റെ കട്ടപിടിക്കുന്നത്
ક્વોવર બીન,ക്ലോവർ ബീൻ
પાંદડાનાં નમૂનારૂપ,ക്ലോവർ-ഇല മോഡൽ
રંગદ્રવ્ય માછલી,കോമാളി മത്സ്യം
સંવેદનશીલ લોકો,സിനിദാരിയൻമാർ
સંવેદનશીલ,Cnidoblatst
કોશિશ કરવી,കൂടെതാരം
બરછટ ગોઠવણ નોબ,നാടൻ ക്രമീകരണ നോബ്
બરછટ રેતી,നാടൻ മണൽ
દરિયાકાંઠાનો ગુઘો,തീരദേശ ചരട്
દરિયાકાંઠાની સંસ્કૃતિ ફાર્મ,തീരദേശ ചെമ്മൻ കൾച്ചർ ഫാം
કોથળી,കോബാൾട്ട്
કોકેન,കൊക്കെയ്ൻ
કોકીડિઓસિસ,കോസിഡിയോസിസ്
કોકડો,കോക്കണ
Cyાળ,കോകെസിക്സ്
કોચલી,കോക്ലിയ
કોચલી,കോക്ലിയ
કોપરો,കീടകോശം
આનુવંશિક કાર્યક્રમ,കോഡ് ചെയ്ത ജനിതക പ്രോഗ്രാം
કોડીન,കോഡിൻ
સંજ્ codા,കോഡിംഗ്
સંજ્ codા,കോഡിംഗ്
સંજ્ codા,കോഡിംഗ്
સંહિતાશાળા,കോഡിംഗ് സ്ട്രാന്റ്
સહયોગ,കോഡിമിനൻസ്
કોડ,കോഡൺ
સંવાદિતા,കോളറേറ്റ്
કોયલેંટન,കോലെൻഡെറോൺ
કિલ્લેક ગેંગલીયન,സീലിയാക് ഗാംഗ്ലിയൻ
સંલગ્ન,കോളമറ്റ്
સંલગ્ન,വസനാഥൻ
સંવાદિતા,കോലോമിക് എപിത്തീലിയം
સંયોગ પ્રવાહી,കോലോമിക് ദ്രാവകം
કોયલોકો,കോലോമോ സാക്
ષડયંત્ર,Coinocytic
સહસંવેદન,Coenopodiayeae
કોનઝાઇમ,Coenzyme
સમતળ ઉત્ક્રાંતિ,സഹ-പരിണാമം
સમતૈલી,കോ-വംശനാശം
સહયોગી,സഹ-ഘടകം
સુશોભન,ഏകീകരണം
સુસંગત બળ,ഏകീകൃത ശക്തി
સંકુચિત સિદ્ધાંત,കോഹെസിയ സിദ്ധാന്തം
સંવાદિતા-સંક્રમણ,കോഹെഷൻ-ടെൻഷൻ-ട്രാൻസ്പിറേഷൻ
સમૂહ,കൂഓട്ട്
સર્પાકાર અથવા હેલ્લીલી રીતે બંધાયેલ,സർപ്പികളായി അല്ലെങ്കിൽ ഹെയ്ലിലായി
કોઇલ કરેલું,കോയിഡ് ചെയ്തു
કોઇ,കോത്തീസ്
કોઇટસ ઇન્ટરપ્ટસ (ઉપાડ),COITUS ഇന്ററമ്പസ് (പിൻവലിക്കൽ)
કોયડો,കോൾചിക്കൈൻ
પાનખર,കോൾകികം ശരത്നം
ઠંડું,കഠിനഹൃദയനായ
ઠંડા રણ,തണുത്ത മരുഭൂമി
ઠંડા રીસેપ્ટર,തണുത്ത റിസപ്റ്റർ
કોલપેટરન,കോൾഫോപ്റ്റർ
કોયડો,കൊലിപ്റ്റൈൽ
કોયડો,കൊലോഹിസ
કોલસ,കൊളാസ്
કોથળી,കൊളാജൻ
કોલેજન ફાઇબર,കൊളാജൻ ഫൈബർ
કોઠાર,കുപ്പായക്കഴുത്ത്
સઘન ગ્રંથિ,കൊളാറ്ററൽ ഗ്രന്ഥി
ટ્યુબ્યુલ એકત્રિત કરવું,സ്ക്യൂബുൾ ശേഖരിക്കുന്നു
નળી એકત્રિત કરવું,നാളം ശേഖരിക്കുന്നു
કોલેટોટ્રિકમ,കൊളീറ്റോട്രിചിം
કોતરણી,കോളിബ്ലാസ്റ്റ് സെൽ
કોથળી,കൊളോയിഡ്
Collલટી,കൊളീരിക്കൽ
કોલોકસિયા,കൊളോസാസിയ
કોલો,കോളമില്ല
વસાહતી સ્વરૂપ,കൊളോണിയൽ ഫോം
વસાહતી નાસ્ટોક,കൊളോണിയൽ നസ്റ്റോക്ക്
વસાહતીકરણ,കോളനിവൽക്കരണം
વસાહત,കോളനി
કોયડો,കൊളസ്ട്രം
રંગબેરંગીતા,വർണ്ണ അന്ധത
ઘન રંગ,നിര ക്രോമാറ്റോഗ്രാഫി
બર્ટિની,ബെർട്ടിനിയുടെ നിര
કતાર ઉપસંહાર,നിര എപിത്തീലിയം
કાંસકો,കോം പ്ലേറ്റ്
સંયુક્ત રોગપ્રતિકારક ઉણપ સિન્ડ્રોમ,സംയോജിത രോഗപ്രതിരോധ സിൻഡ്രോം
સંયુક્ત વજન,സംയോജിത ഭാരം
કાંસકો,കോം-ജെബി
દહન,ജ്വലിക്കുക
દહન પ્રક્રિયા,ജ്വലന പ്രക്രിയ
અલ્પવિરામ,അര്ധവിരാമചിഹ്നം
સંપ્રદાય,ആമേനസം
સંવેદનશીલ વહાણ,കമ്മീഷൻ പാത്രം
સામાન્ય પૂર્વજ,പൊതു പൂർവ്വികൻ
સામાન્ય કેરોટિડ ધમની,സാധാരണ കരോട്ടിഡ് ധമനി
સામાન્ય ભારતીય દેડકો,സാധാരണ ഇന്ത്യൻ ടോഡ്
સમુદાય વિવિધતા,കമ്മ്യൂണിറ്റി വൈവിധ്യം
સામૂહિક ક્રિયાપ્રતિક્રિયા,കമ്മ്യൂണിറ്റി ഇടപെടൽ
સંકલન,തൊഴില്മുതൽ
સહયોગી કોષ,കൺവീൻ സെൽ
તુલનાત્મક શરીરરચના,താരതമ്യ അനാട്ടമി
તુલનાત્મક આકારશાસ્ત્ર,താരതമ്യ രചനയുടെ രചന
સુસંગતતા,അനുയോജ്യത
સુસંગતતા,അനുയോജ്യത
વળતર આપનાર પુનર્જન,നഷ്ടപരിഹാര പുനരുജ്ജീവിപ്പിക്കൽ
સક્ષમ કોષ,യോഗ്യതയുള്ള സെൽ
સક્ષમ યજમાન,യോഗ്യതയുള്ള ഹോസ്റ്റ്
હરીફાઈ,മത്സരം
સ્પર્ધાત્મક અવરોધ,മത്സര തടസ്സം
સ્પર્ધાત્મક અવરોધક,മത്സര ഇൻഹിബിറ്റർ
પૂરતા પ્રમાણમાં,പരസ്പരവാതം
પૂરક ફિલ્ટર,പരസ്പര പൂരക ഫിൽട്ടർ
પૂરક જનીન,പൂരക ജീൻ
પૂરક જોડી,പൂരക ജോഡി
સંપૂર્ણ પાચનતંત્ર,ദഹനനാളത്തെ പൂർത്തിയാക്കുക
સંપૂર્ણ જોડાણ,ലിങ്കേജ് പൂർത്തിയാക്കുക
સંપૂર્ણ ઓક્સિડેશન,ഓക്സിഡേഷൻ പൂർത്തിയാക്കുക
સંકુલ,കോംപ്ലമായ
સંકુલ,കോംപ്ലമായ
સંકુલ,കോംപ്ലമായ
સંકુલ,സങ്കീർണ്ണ ടിഷ്യു
સંયુક્ત,സംയോജിത
સંયોજન,കോമ്പൗണ്ട് കോറിഎംബി
સંયોજન ઉપકલા,കോമ്പൗണ്ട് എപിത്തീലിയം
ચિત્ત,കമ്പൻ കണ്ണുകൾ
ચિત્ત,കോമ്പൗണ്ട് അംബൽ
ફરજિયાત કાર્યવાહી,നിർബന്ധിത പ്രവർത്തനം
ગણતરીત્મક જીવવિજ્ologyાન,കമ്പ്യൂട്ടേഷണൽ ബയോളജി
એક્ષ - રે કે અલ્ટ્રા - સાઉન્ડ નો ઉપયોગ કરીને માનવ શરીર અને બીજા પદાર્થ વચ્ચે થઈને રજુ કરવાની પદ્ધતિ,കണക്കാക്കിയ ടോമോഗ്രഫി
કમ્પ્યુટર,കമ്പ്യൂട്ടര് സ്ക്രീന്
કેન્દ્રિત પેશાબ,ഏകാന്തമായ മൂത്രം
એકાગ્રતા,ഏകാഗത
એકાગ્રતા ent ાળ,ഏകാഗ്രത ഗ്രേഡിയന്റ്
કલ્પના,കല്പന
ઘનતા,കട്ടിയാക്കല്
ઘનતા,കട്ടിയാക്കല്
ઘનીકરણ ડિકન્ડેન્સએશન ચક્ર,കണ്ടൻസേഷൻ ഡെക്കൻസേഷൻ സൈക്കിൾ
ઘનીકૃત રાજ્ય,ബാഷ്പീകരിച്ച അവസ്ഥ
કન્ડેન્સર લેન્સ,കണ്ടൻസർ ലെൻസ്
શરતી,സോപാധികമായ
શરતી,സോപാധികമായ
ચેતાની આવેગ,നാഡി പ്രേരണയുടെ ചാലകം
પાણીનું વહન,ജലത്തിന്റെ ചാലകം
વાહક ઇલેક્ટ્રોલાઇટ જેલ,പാലകങ്ങൾ ഇലക്ട്രോലൈറ്റ് ജെൽ
શંકુ,കോൺ
અનુરૂપ,അനുരൂപമാക്കുക
સંવાદદાતા,കീറെക്കല്
જન્મજાત,അശഹരമായ
શંકાસ્પદ,കോണിക്കൽ റൂട്ട്
શંક્વાકાર,കോണാകൃതി
સંવેદનશીલતા,സിയ
શંકુ,കോണിഫർ
ઉશ્કેરવું,കോണിഫീറിയ
સંક્રાસ થતા,കോനിഫീരോപ്സിഡ
જોડીને વેસ્ક્યુલર બંડલ,കഞ്ചാവ് വാസ്കുലർ ബണ്ടിൽ
સંયુક્ત,സംയോജിതമായി
જોડાણ,സംയോജനം
નેત્રસ્તર,കൺജക്റ്റിവ
સંયોજક પેશી,കൺജക്റ്റീവ് ടിഷ്യു
સંલગ્ન પેશી,കണക്റ്റീവ് ടിഷ്യു
કોનેલનો પ્રયોગ,കോണലിന്റെ പരീക്ഷണം
સંરક્ષણ વન,കൺസർവേഷൻ ഫോറസ്റ്റ്
રૂ conserv,യാഥാസ്ഥിതിക കൃഷി
સ્થિરતા,സ്ഥിരാങ്കം
અંગ,ഘടകമായ
રચનાત્મક ઉત્સુક,ഘടനാപരമായ എൻസൈം
ગ્રાહક,ഉപഭോക്താവ്
સંપર્ક અવરોધ,ബന്ധപ്പെടാനുള്ള തടസ്സം
ચેપી રોગ,പകർച്ചവ്യാധി
ચેપ લગાડવો,മലിനമാക്കുക
દૂષણ,മലിനമാക്കല്
સમકાલીન જીવવિજ્ologyાન,സമകാലിക ബയോളജി
ખંડ,ഭൂഖണ്ഡം
સમોચ્ચ ખેડાણ,കോണ്ടൂർ ഉഴുന്നു
સંકોચનીયતા,കരാർ
સંકોચન -રેસા,കരാറൽ ഫൈബർ
સંકોચનશીલ પ્રોટીન,ചുരുക്കമില്ലാത്ത പ്രോട്ടീൻ
સંકોચનશીલ પ્રતિભાવ,ചുരുങ്ങിയ പ്രതികരണം
સંકોચનશીલ વેક્યુલ,ചുരുക്കമില്ലാത്ത വാക്യം
વિપરીત એજન્ટ,ദൃശ്യതീവ്രത ഏജന്റ്
વિપરીત એજન્ટ,ദൃശ്യതീവ്രത ഏജന്റ്
વિપરીત એજન્ટ,ദൃശ്യതീവ്രത ഏജന്റ്
વિરોધાભાસી લક્ષણ,വ്യത്യാസപ്പെടുന്ന സ്വഭാവം
કેન્દ્રગમન બળ,അപകേന്ദ്ര ബലം
અંકુશ,നിയന്ത്രണ ഘടകം
નિયંત્રિત પ્રયોગ,നിയന്ത്രിത പരീക്ഷണം
સનદ,കറസുള്ള
બિનઅનુસ,കോണസ് ആർട്ട്റ്ററിയോസസ്
પરંપરાગત ખેડૂત,പരമ്പരാഗത കൃഷി
એકીકૃત,സംയോജിപ്പോടെ
એકત્રીત,സംയോജിക്കുന്നു
કન્વર્જન્ટ (ઇવોલ્યુશન),സംയോജിത (പരിണാമം)
ઉન્માદ,കോൺവെൾവേലസ്
સંકળાયેલ નળીલા,ചുരുങ്ങിയ ട്യൂളർ
સંકલન,സമനയം
કોપોલિમર,കോപോളിമർ
તાંબાનું,ചെന്വ്
કોપરો,കൊപ്പിളിറ്റിന്റെ
કોથળી,കോപ്രോഫിലസ്
સંવેદનશીલ,കോപ്പുലേറ്റ്
સંયોજન,കോപ്പുലേഷൻ
સંયોજન,കോപ്പുലേഷൻ
મંતવ્ય પ p પ,കോപ്പുലേറ്ററി പാഡ്
પરવાળા ખલાસી સમુદાય,കോറൽ റീഫ് കമ്മ്യൂണിറ്റി
પરવાળા,പവിഴം
ટોપડી,കോരൻ
મૂળ ક્ષેત્ર,കോർ ഏരിയ
મુખ્ય ક્ષેત્ર,കോർ സോൺ
ભમરો,കോർബെർസർ
કોઠાર,കൊറിഫോസ്ഫിൻ
ક corંગું,അടപ്പ്
ક corમ્બીયમ,കോർക്ക് കാംബിയം
ક corલટુ,കോർക്ക് സ്ക്രൂ
કોતર,വലം
મકાઈ,ധാന്യം ബോറർ
કોથળી,കൊറിയ
કોમળ -કોષ,കോർണിജെൻ സെൽ
કોર્નિયલ લેન્સ,കോർണിയൽ ലെൻസ്
કોથળી,കൊറോള്ള
કોથળી,കൊറോണ
કોરોના પ્રવેશ -એન્ઝાઇમ,കൊറോണ നുഴഞ്ഞുകയറുന്ന എൻസൈമിനെ
કોરોના રેડિટા,കൊറോണ റേഡിയേറ്റ
કોરોનરીઆ,കൊറോണറിയേ
હૃદય ધમની,കൊറോണറി ആർട്ടറി
