Marathi,Malayalam
पुष्टीकरण,സ്ഥിരീകരണം
सेवेची पुष्टीकरण,സേവനത്തിന്റെ സ്ഥിരീകരണം
पुष्टीकरण ऑर्डर,സ്ഥിരീകരണ ഓർഡർ
जप्ती,കണ്ടുകെട്ടല്
संघर्ष,സംഘർഷം
विरोधाभासी दृश्ये,വൈരുദ്ധ്യമുള്ള കാഴ്ചകൾ
अनुरूपता,അനുരൂപത
अभिनंदन,അഭിനന്ദനം
कनेक्शन,കൂട്ടുകെട്ട്
एकत्रिकरण,തണന
विवेक,മനസ്സാക്ഷി
एकमत,സമതകരണം
संमती,സമ്മതിക്കുക
परिणाम,പരിണതഫലം
परिणामी,ഉപദേശം
संवर्धन,സംരക്ഷണം
विचार झोन,പരിഗണന മേഖല
माल,കൺസണി
माल,ചരക്ക്
माल नोट,ചരക്ക് കുറിപ്പ്
सातत्य,പരസ്പരം യോജിക്കുന്ന
एकत्रित निधी,ഏകീകൃത ഫണ്ട്
एकत्रित वेतन,ഏകീകൃത ശമ്പളം
एकत्रित विधान,ഏകീകൃത പ്രസ്താവന
एकत्रीकरण,ഏകീകരണം
स्पष्ट,പ്രകടമായ
षडयंत्र,ഉപജാപം
स्थिर,സ്ഥിരമായ
मतदारसंघ,നിയോജകമണ്ഡലം
घटक,ഘടകമായ
घटना,ഭരണഘടന
मर्यादा,നിയന്ത്രണം
बांधकाम,നിര്മ്മാണം
सल्लागार,കൂടിയാലോചിക്കുന്നവന്
सल्लामसलत,ആലോചന
सल्लामसलत समिती,കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി
उपभोग्य आयटम,ഉപഭോഗങ്ങൾ
वापर,ഉപഭോഗം
ग्राहकांचा माल,ഉപഭോക്താവിന്റെ സാധനങ്ങൾ
ग्राहक मंच/परिषद,ഉപഭോക്തൃ ഫോറം / കൗൺസിൽ
ग्राहक अभिमुखता,ഉപഭോക്തൃ ഓറിയന്റേഷൻ
वापर,ഉപഭോഗം
संपर्क,സന്വര്ക്കം
संपर्क कार्यक्रम,കോൺടാക്റ്റ് പ്രോഗ്രാം
संसर्गजन्य रोग,പകർച്ചവ്യാധി
समाविष्ट करा,അടങ്ങിയിട്ടുണ്ട്
चिंतन,ചിന്തിക്കുക
समकालीन,സമകാലിക
न्यायालयाचा अवमान,കോടതിയലക്ഷ്യം
वाद,തർക്കം
सामग्री,ഉള്ളടക്കം
स्पर्धा,മത്സരം
संदर्भ,സന്ദര്ഭം
आकस्मिकता,ആകസ്മിക
आकस्मिकता,ആകസ്മിഖള്ളാത്ത
आकस्मिक भत्ता,ആകസ്മിക അലവൻസ്
आकस्मिक निधी,ആകസ്മിക ഫണ്ട്
आकस्मिक अनुदान,ആകസ്മിക ഗ്രാന്റ്
आकस्मिक योजना,ആകസ്മിക പദ്ധതി
आकस्मिक शुल्क,അനിശ്ചിതകാല നിരക്കുകൾ
सतत भेट,തുടർച്ചയായ നിയമനം
सतत विकास,തുടർച്ചയായ വികസനം
सतत प्रक्रिया,തുടർച്ചയായ പ്രക്രിയ
सतत सेवा,തുടർച്ചയായ സേവനം
प्रतिबंध,കള്ളച്ചരക്ക്
करार,ഉടന്വടി
करार करार,കരാർ കരാർ
रोजगाराचा करार,തൊഴിൽ കരാർ
करार कालावधी,കരാർ കാലയളവ്
कंत्राटी दस्तऐवज,കരാർ രേഖ
करारात्मक उत्तरदायित्व,കരാർ ബാധ്യത
कंत्राटी सेवा,കരാർ സേവനം
विरोधाभास,വൈരുദ്ധം
विरोधाभासी विधान,പരസ്പരവിരുദ്ധമായ പ്രസ്താവന
उलट,പതികൂലമായ
उल्लंघन,ഗൃഹവിഭാഗം
योगदान,സംഭാവന
योगदान पेन्शन योजना,കോൺട്രിബ്യൂട്ടറി പെൻഷൻ പദ്ധതി
योगदान देणारी भविष्य निर्वाह निधी,കോൺട്രിബ്യൂട്ടറി പ്രൊവിഡന്റ് ഫണ്ട്
नियंत्रण,ഭരണം
नियंत्रित अधिकारी,നിയന്ത്രിക്കുന്ന ഓഫീസർ
विवादास्पद,വിവാദം
विवादास्पद बाब,വിവാദപരമായ കാര്യം
वाद,വിവാദം
सोयी,സൗകരം
अधिवेशन,സമ്മേളനം
पारंपारिक,പരമ്പരാഗത
परिवर्तनीय,സംഭാഷണം
रूपांतरित करा,മാറ്റുക
रूपांतरित रजा,പരിവർത്തനം ചെയ്ത അവധി
वाहतूक,കൈമാല്
कन्व्हेयन्स भत्ता,കൈമാറാൻ അനുവദിക്കുക
कन्व्हेयन्स डीड,കൈമാറ്റ കരാർ
कन्व्हेयन्स खर्च,കൈമാറ്റ ചെലവ്
दोषी,കുറ്റവാളി
खात्री,കുറ്റംചുമത്തല്
दीक्षांत समारोप,സമ്മേളനം
शीतकरण कालावधी,തടയൽ കാലയളവ്
सहकार्य,സഹകരണം
सहकारी,സഹകരിക്കുന്ന
सहकारी संस्था,സഹകരണ സൊസൈറ്റി
सह-ऑप्ट,സഹ-ഓപ്ത്തു
सह-निवडलेले सदस्य,സഹകരിച്ച അംഗം
समन्वय,നായും
सह-मालक,സഹ ഉടമ
सह-भागीदार,സഹ-പങ്കാളി
कॉपी,പകര്ത്തുക
कॉपी करत आहे,പകർത്തുന്നു
कॉपीराइट,പകർപ്പവകാശം
सौहार्दपूर्ण,മാംസിയല്
कोरोनर,കൊറോൺ
कॉर्पोरेट बॉडी,കോർപ്പറേറ്റ് ബോഡി
कॉर्पोरेट नियोजन,കോർപ്പറേറ്റ് ആസൂത്രണം
कॉर्पोरेशन,നഗരസഭ
महानगरपालिका कर,കോർപ്പറേഷൻ നികുതി
दुरुस्ती,തിരുത്ത്
सुधारात्मक उपाय (= दुरुस्ती),തിരുത്തൽ നടപടികൾ (= തിരുത്തലുകൾ)
पत्रव्यवहार,കത്തിടപാട്
पत्रव्यवहार कोर्स,കത്തിടപാടുകൾ കോഴ്സ്
पत्रव्यवहार भाग,കറസ്പോണ്ടൻസ് ഭാഗം
संवाददाता,പതലേഖകന്
संबंधित,സദൃശമായ
कॉरजेन्डम,കോരിഗ്രേൻ
सहकार्य,കോറെബോറേറ്റ്
सहकार्य,കേശവം
भ्रष्ट,മലിനമാക്കുക
भ्रष्टाचार,അഴിമതി
भ्रष्ट सराव,അഴിമതി പ്രാക്ടീസ്
कॉस्मोपॉलिटन सिटी,കോസ്മോപൊളിറ്റൻ സിറ്റി
किंमत,ചെലവ്
खर्च अकाउंटंट,കോസ്റ്റ് അക്കൗണ്ടന്റ്
खर्च विश्लेषण,ചെലവ് വിശകലനം
खर्च कमाल मर्यादा,ചെലവ് പരിധി
खर्च प्रभावीपणा,ചെലവ് ഫലപ്രാപ്തി
जीवनावश्यक खर्च,ജീവിതച്ചെലവ്
खर्च ओलांडून,ചെലവ് മറികടന്നു
कॉटेज उद्योग,കോട്ടേജ് വ്യവസായം
परिषद,ഉപദേശം
मंत्री परिषद,കൗൺസിൽ ഓഫ് മന്ത്രി
राज्ये परिषद,കൗൺസിൽ ഓഫ് സ്റ്റേറ്റ്സ്
सल्ला,പരാലോചന
समुपदेशन,കൗല്സിംഗ്
काउंटर,കൗണ്ടര്
प्रति क्रिया,ക counter ണ്ടർ പ്രവർത്തനം
प्रतिज्ञापत्र,ക counter ണ്ടർ സത്യവാങ്മൂലം
प्रति शुल्क,ക counter ണ്ടർ ചാർജ്
काउंटर हक्क,ക er ണ്ടർ ക്ലെയിം
बनावट चलन,വ്യാജ കറൻസി
बनावट,എതിർപ്പ്
स्थळप्रत,എതിർഫോയിൽ
काउंटर ऑफर,ക counter ണ്ടർ ഓഫർ
काउंटरसइन,കവര്ട്ടിക
सत्ता,ആഘാതം
कूपन,കൂപ്പൺ
कुरिअर,കൊറിയക്കാരന്
कुरिअर सेवा,കൊറിയര് സര്വീസ്
कोर्स,ഗതി
अभ्यासाचे अभ्यासक्रम,പഠന കോഴ്സുകൾ
न्यायालयीन खटला,കോടതി കേസ്
शिष्टाचार,വിനയം
छोट्या कारणास्तव न्यायालय,ചെറിയ കാരണങ്ങളുടെ കോടതി
करार,ഉടമ്പടി
कव्हर,മൂടി
कव्हरेज,കവറേജ്
कव्हरिंग लेटर,കവർ കത്ത്
मेमो कव्हर करत आहे,മെമ്മോ മൂടുന്നു
कव्हरिंग नोट,മൂടുന്ന കുറിപ്പ്
क्रॅश प्रोग्राम,ക്രാഷ് പ്രോഗ്രാം
क्रीमयुक्त थर,ക്രീം ലെയർ
निर्मिती,സൃഷ്ടി
सर्जनशील,സൃഷ്ടിപരമായ
सर्जनशीलता,സർഗ്ഗാത്മകത
क्रेच,ക്രേച്ച്
क्रेडेन्शियल्स समिती,ക്രെഡൻഷ്യൽ കമ്മിറ്റ്
विश्वासार्हता,വിശാസത
पत,കീര്ത്തി
विश्वासार्ह,വിശ്വാസമുള്ള
पत सल्ला,ക്രെഡിറ്റ് ഉപദേശം
क्रेडिट आणि थ्रिफ्ट सोसायटी,"ക്രെഡിറ്റ്, ത്രിഫ്റ്റ് സൊസൈറ്റി"
क्रेडीट कार्ड,ക്രെഡിറ്റ് കാർഡ്
पत सुविधा,ക്രെഡിറ്റ് സൗകര്യങ്ങൾ
क्रेडिट प्रविष्टी,ക്രെഡിറ്റ് എൻട്രി
उधार पत्र,ക്രെഡിറ്റ് കുറിപ്പ്
लेखादार,കടക്കാരന്
अंत्यसंस्कार,ദഹനം
स्मशानभूमी,ശ്മശാന നില
क्रू,സംഘം
गुन्हा,കുറ്റം
विश्वासाचा गुन्हेगारी उल्लंघन,ട്രസ്റ്റിന്റെ ക്രിമിനൽ ലംഘനം
फौजदारी न्यायालय,ക്രിമിനൽ കോടതി
गुन्हेगारी दुर्लक्ष,ക്രിമിനൽ അശ്രദ്ധ
गुन्हेगारी गुन्हा,ക്രിമിനൽ കുറ്റം
फौजदारी प्रक्रिया कोड,ക്രിമിനൽ നടപടിക്രമ കോഡ്
संकट,പതിസന്ധി
संकट व्यवस्थापन,പ്രതിസന്ധി മാനേജുമെന്റ്
निकष,മാനദണ്ഡം
टीका,വിമര്ശനം
फुली,കുരിശ്
क्रॉस ब्रीड,ക്രോസ് ഇനം
क्रॉस चेकिंग,ക്രോസ് പരിശോധന
क्रॉस चेक,കടന്ന ചെക്ക്
क्रॉस परीक्षा,ക്രോസ് പരീക്ഷ
क्रॉस संदर्भ,ഒത്തു നോക്കുക
क्रॉस मतदान,ക്രോസ് വോട്ടിംഗ്
महत्त्वपूर्ण तारीख,നിർണായക തീയതി
क्रूड,ക്രൂഡ്
सदोष मनुष्यवध,കുറ്റവാളിയായ നരഹത്യ
गुन्हेगार,കുറ്റവാളി
लागवड,കൃഷി
सांस्कृतिक विनिमय कार्यक्रम,കൾച്ചറൽ എക്സ്ചേഞ്ച് പ്രോഗ്രാം
संचयी,സഞ്ചരിക്കുന്ന
चलन,പവാഹം
चलन विनिमय,നാണയ വിനിമയം
चलन टीप,കറൻസി കുറിപ്പ്
चालू,ഒഴുകിക്കൊണ്ടിരിക്കുന്ന
चालू खाते,കറന്റ് അക്കൌണ്ട്
वर्तमान कर्तव्ये,നിലവിലെ ചുമതലകൾ
चालू सत्र,നിലവിലെ സെഷൻ
अभ्यासक्रम vitae,സംക്ഷിപ്ത ജീവചരിത്രം
कर्टेल,വെർഡെൽ
संरक्षक,സംരക്ഷകൻ
कोठडी,തടവ്
सानुकूल,സന്വദായം
सानुकूल,സന്വദായം
नेहमीचा,കീഴ്നടപ്പുള്ള
नेहमीची प्रक्रिया,ആചാരപരമായ നടപടിക്രമം
सानुकूल कर्तव्य,കസ്റ്റംസ് തീരുവ
ग्राहक,ഉപഭോക്താവ്
ग्राहक अनुकूल,ഉപഭോക്തൃ സൗഹൃദ
सानुकूल परीक्षा,ഇഷ്ടാനുസൃത പരീക്ഷ
कट डाउन,മുറിക്കുക
कट मोशन,ചലനം മുറിക്കുക
कट ऑफ तारीख,തീയതി മുറിക്കുക
चक्र,ആവൃത്തി
दररोज,ദിവസേന
दररोज भत्ता,ദൈനംദിന അലവൻസ്
दररोज डायरी,പ്രതിദിന ഡയറി
दररोज नोंदणी,ദൈനംദിന രജിസ്റ്റർ
दैनिक वृत्तान्त,ദിവസേന റിപ്പോർട്ട്
दररोजच्या नियमानुसार,ദിനചര്യ
दररोज वेतन,ദൈനംദിന വേതനം
डाक स्टेज,ഡാക് സ്റ്റേജ്
डाक ट्रे,ഡാക് ട്രേ
नुकसान,നഷ്ടം
नुकसान,നാശനഷ്ടങ്ങൾ
धोकादायक,അപകടകരമായ
धाडसी,ധീനികൾ
डेटा,ഡാറ്റ
डेटा बँक,ഡാറ്റ ബാങ്ക്
डेटा बेस,ഡാറ്റ ബേസ്
माहिती संकलन,ഡാറ്റ ശേഖരണം
डेटा फीडिंग,ഡാറ്റ തീറ്റ
डेटा प्रक्रिया,ഡാറ്റ പ്രോസസ്സിംഗ്
तारीख,തീയതി
आगमनाची तारीख,എത്തിച്ചേരൽ തീയതി
जन्म तारीख,ജനിച്ച ദിവസം
प्रस्थान तारीख,പുറപ്പെടുന്ന തീയതി
डिस्चार्जची तारीख,ഡിസ്ചാർജ് തീയതി
परिपक्वताची तारीख,പക്വതയുള്ള തീയതി
पावतीची तारीख,രസീത് തീയതി
तारखेचा शिक्का,തീയതി മുദ്ര
दिवसाचा अभ्यासक,ദിവസത്തെ പണ്ഡിതൻ
दिवस पाळी,ഡേ ഷിഫ്റ്റ്
कृपेचे दिवस,കൃപയുടെ ദിവസങ്ങൾ
दररोज काम,ദൈനംദിന ജോലി
मृत खाते,മരിച്ച അക്കൗണ്ട്
डेड लाइन,ഡെഡ്ലൈൻ
डेडलॉक,ഡെഡ്ലോക്ക്
डेड स्टॉक रजिस्टर,ഡെഡ് സ്റ്റോക്ക് രജിസ്റ്റർ
मृत वजन,ചത്ത ഭാരം
करार,കരാര്
डीलिंग सहाय्यक,ഡീലിംഗ് അസിസ്റ്റന്റ്
व्यवहार,ഇടപെടുക
मृत्यू वर्धापन दिन,മരണ വാർഷികം
प्रियजन भत्ता,പ്രിയ അലവൻസ്
मृत्यू लाभ,മരണ ആനുകൂല്യം
मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी,മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി
सेवेत मृत्यू,സേവനത്തിൽ മരണം
Deauthorizatioin,ഡീയോത്തോരിസാറ്റിയോയിൻ
डीबार,ദെബര്ട്ട്
डेबिट,അപരാതം
डेबिट सल्ला,ഉപദേശം
कर्ज,കടം
कर्ज व्यवस्थापन,ഡെറ്റ് മാനേജുമെന്റ്
कर्जदार,കടക്കാരൻ
मृत,മരിച്ച
सभ्यता,അന്തസ്സ്
विकेंद्रीकरण,വികേന്ദ്രീകരണം
निर्णय घेणारे घटक,തീരുമാനിക്കുന്ന ഘടകം
निर्णय,തീരുമാനം
निर्णय घेणे,തീരുമാനമെടുക്കൽ
निर्णयप्रक्रिया,തീരുമാനമെടുക്കൽ പ്രക്രിയ
घोषणा,പഖാപനം
उत्पन्नाची घोषणा,വരുമാന പ്രഖ്യാപനം
घोषित मूल्य,പ്രഖ്യാപിത മൂല്യം
शपथ जाहीर करा,സത്യപ്രതിജ്ഞ ചെയ്യുക
डीकोड,വിസങ്കേതനം
Concontrol,ഡീകോൺട്രോൾ
सजावट,ആവര്ച്ച
घट,കുറയുക
डिक्री,കൽപന
समर्पण,സമര്പ്പണം
वजा करण्यायोग्य,കിഴിവ്
कपात,കുറയ്ക്കല്
स्त्रोत वजावट,ഉറവിടത്തിൽ കിഴിവ്
पगारापासून कपात,ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്
डीड,പമാണം
गहाणखत डीड,പണയത്തിന്റെ കരാർ
मानलेले विद्यापीठ,കരുതലർ യൂണിവേഴ്സിറ്റി
विकृत,വികൃതമാക്കുക
वास्तविक,മാനസികം
डिफॅलेकेशन,മലിനീകരണം
मानहानी,വിസമ്മതം
डीफॉल्ट,കുറ്റം
डिफॉल्टर,തകർച്ച
सदोष,കുറവുള്ള
संरक्षण,രാജരക്ഷ
संरक्षण सल्ला,പ്രതിരോധ ഉപദേശം
संरक्षण उत्पादन,പ്രതിരോധ നിർമ്മാണം
प्रतिवादी,എതൃകക്ഷി
स्थगिती,മാറ്റിവയ്ക്കുക
स्थगित खर्च,മാറ്റിവച്ച ചെലവ്
अवघ्या,എതിര്പ്പ്
तूट,കമ്മി
तूट बजेट,കമ്മി ബജറ്റ്
परिभाषित,നിര്വചിക്കുക
नाकार,വിസമ്മതിക്കുക
अधोगती,അധalal അപലതം
पदवी,ഡിഗ്രി
डीजुरे,ദമ്പര്നം
विलंब,താമസിക്കുക
प्रतिनिधी,പതിനിധി
नियुक्त प्राधिकरण,ഏറ്റെടുത്ത അതോറിറ്റി
प्रतिनिधी,പതിനിധിസംഘം
शक्तींचे प्रतिनिधी,അധികാരങ്ങളുടെ പ്രതിനിധി
हटवा,ഇല്ലാതാക്കുക
हटविणे,ദീപീകരണം
मुद्दाम,കരുതിക്കൂട്ടി
विचारविनिमय,അപലപിക്കല്
नाजूक,വിശദീകരിക്കുന്നു
मर्यादा,പവൃത്തി
वितरित,മോചിപ്പിക്കുക
वितरण,പസവം
मागणी,അവകാശം
मागणी नोट,ആവശ്വാസ കുറിപ്പ്
सीमांकन,നിര്മതി
डेमी-अधिकृत,ഡെമി-ഉദ്യോഗസ്ഥൻ
लोकशाही,ജനാധിപത്യം
प्रात्यक्षिक,വിശദീകരണം
डेमोरालायझेशन,നാശ്ചരം
डिमरेज,കലഹം
नकार,നിഷേധിക്കല്
संप्रदाय,വിഭാഗത്തെ
डी नोव्हो,ഡി നോവോ
नाकार,നിഷേധിക്കുക
निघून जा,വേര്പിരിയുക
विभाग,വകുപ്പ്
विभागीय,വകുപകമായ
विभागीय कारवाई,വകുപ്പുതല പ്രവർത്തനം
विभागीय चौकशी,വകുപ്പുതല അന്വേഷണം
विभागीय तपासणी,ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം
विभागीय अनियमितता,ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്
विभागीय ग्रंथालय,ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി
विभागीय दुर्लक्ष,വകുപ്പുതല അശ്രദ്ധ
विभागीय परवानगी,വകുപ്പുതല അനുമതി
विभागीय पात्रता परीक्षा,വകുപ്പുതല യോഗ്യതാ പരീക്ഷ
प्रस्थान,വേര്പാട്
अवलंबित्व प्रमाणपत्र,ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്
अवलंबून,ആശയിക്കുന്ന
अवलंबून मुले,ആശ്രിതരായ കുട്ടികൾ
तैनात करणे,വിനസിക്കുക
अनुयायी,പപ്പോന്ദ്ദം
हद्दपारी,നാടുകടത്തല്
डिपोज,ഉദാത്തൊരു
ठेव,നിക്ഷേപം
डेपो,ഡിപ്പോ
घसारा,മൂല്യത്തകർച്ച
उदास वर्ग,വിഷാദമുള്ള ക്ലാസ്
वंचित,കവരുക
प्रतिनियुक्ती,ആവരണം
प्रतिनियुक्ती भत्ता,ഡെപ്യൂട്ടേഷൻ അലവൻസ്
डेप्युटी,ഡെപ്യൂട്ടി
नोंदणीकृत,ധൈര്യമുള്ളവർ
कर्तव्याचा विकृती,ഡ്യൂട്ടിയുടെ ഡെറൽ
Dedereservation,ഉറിപ്പ്
अपमान,ദുരന്തം
अपमानास्पद,അവശിഷ്ടപരമായ
अपमानास्पद टीका,അവഹേളനപരമായ പരാമർശം
वंशज,പിന്ഗാമി
वर्णन,വിവരണം
पात्र,അര്ഹത
डिझाइन,ചിതണം
नियुक्त करा,പഖാപിക്കുക
पदनाम,പദവി
पाठवा,അയക്കുക
पाठवा नोट,അയണി കുറിപ്പ്
पाठवा नोंदणी,പാസ്ചാർച്ച് രജിസ്റ്റർ
गंतव्य,ഉദ്ദിഷ്ടസ്ഥലം
निराधार,നിര്ഗതിയായ
तपशील,പതേകവിവരം
तपशीलवार,വിശദമായ
शोध,കണ്ടുപിടിക്കുക
ताब्यात,തടങ്കല്
डीटेनु,ഡിറ്റനോ
निर्धार,നിശ്ചയം
निरोधक,തടയല്
हानिकारक,ദോഷം
हानिकारक,ദോഷകരമായ
अवमूल्यन,വിലകുറയ്ക്കല്
विध्वंस,നാശക്കേട്
विकास,വികസനം
विचलित करा,വതിചലിക്കുക
साधन,ഉപായം
भक्ती,ഭക്തി
निदान,രോഗംനിര്ണയിക്കുക
आकृती,രേഖാലേഖം
डायरी,ഡയറി
डिक्टेशन,ശാസന
मरणार नाही,ഇതര മരിക്കുന്നു
आहार,പഥാഹാരകമം
पचवणे,ദഹിപ്പിക്കുക
प्रतिष्ठित,അന്തസ്സോടെ
प्रतिष्ठा,പതാപം
डिग्रीशन,വ്യതിരിക്ത
सौम्य,ഹിച്ചഹം
कोंडी,വൈഷമം
मेहनती,അധാനശീലനായ
परिमाण,പരിമാണം
डिप्लोमा,ബിരുദപതം
मुत्सद्दीपणा,നയതന്ത്ര്യം
मुत्सद्दी प्रतिकारशक्ती,നയതന്ത്ര പ്രതിരോധശേഷി
थेट,നേരിട്ട്
थेट स्पर्धा,നേരിട്ടുള്ള മത്സരം
थेट मुलाखत,നേരിട്ടുള്ള അഭിമുഖം
दिशा,സംവിധാനം
निर्देशिका,മേല്വിലാസപ്പട്ടിക
थेट भरती,നേരിട്ടുള്ള റിക്രൂട്ട്
परवानगी नाही,അനുവദിക്കരുത്
दिव्यांग,വികലത
अपंग व्यक्ती,വികലാംഗ വ്യക്തി
अपंगत्व लाभ,പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ
गैरसोय,അസൗകരം
सहमत नाही,വിസമ്മതിക്കുക
परवानगी नाही,അനുവദനീയമല്ല
नकार,വിസമ്മതം
आपत्ती,അതാഹിതം
आपत्ती व्यवस्थापन,ദുരന്ത നിവാരണം
विघटन,പിരിച്ചുവിടുക
वितरण,അസംബ്ലി
टाकून द्या,ഉപേക്ഷിക്കുക
डिस्चार्ज,ഒഴിവാക്കുക
डिस्चार्ज स्लिप,ഡിസ്ചാർജ് സ്ലിപ്പ്
शिस्तबद्ध कारवाई,അച്ചടക്ക നടപടി
शिस्तबद्ध प्रक्रिया,അച്ചടക്ക നടപടിക്രമം
शिस्त,അച്ചടക്കം
अस्वीकरण,വിവേകം
प्रकटीकरण,പകാശനം
असंतोष,അസംതൃപ്തിയുള്ള
विघटन,നിർണ്ണയിക്കുക
बंद करा,നിറുത്തുക
मतभेद,തരുക
सूट,കിഴിവ്
शोधा,കണ്ടെത്തുക
बदनामी,അപമാനിക്കുക
विसंगती,പൊരുത്തക്കേട്
विवेक,വിവേകം
विवेकी अनुदान,വിവേചനാധികാര ഗ്രാന്റ്
विवेकी शक्ती,വിവേചനാധികാരശക്തി
भेदभाव,വിവേചനം
चर्चा,സംവാദം
अप्रामाणिक,ആത്മാര്ഥതയില്ലാത്ത
अनादर,അപമാനം
विघटन,ശിഥിലത
डिस्क,ചകം
विस्थापन,സ്ഥാനഭാവം
विश्वासघात,അവിശ്വസ്ത
काढून टाकणे,പുറംതള്ളുക
बाद,പുറംതള്ളല്
डिसमिसल प्रक्रिया,പിരിച്ചുവിടൽ നടപടിക്രമം
आज्ञा पाळ,ധിക്കരിക്കുക
डिसऑर्डर,അവവസ്ഥ
अव्यवस्थित,അചന്തരമായ
असमानता,അസമതം
पाठवण्याचा विभाग,ഡിസ്പാച്ച് വിഭാഗം
डिस्पेंसेबल,വിശദീകരിക്കാനാകും
विखुरले,ചിതറുക
विस्थापित,സ്ഥലംമാറ്റി
प्रदर्शन,പദര്ശനം
नाराजी,അനിഷ്ടം
विल्हेवाट,പങ്കുമാറ്റം
विल्हेवाट लावणे,പുറന്തള്ളുന്നു
स्वभाव,സ്ഥാനം
विल्हेवाट,പുറംതൊലി
वाद,തര്ക്കം
अपात्रता,അഭാവം
दुर्लक्ष,അവഗണിക്കുക
व्यत्यय,വേര്പിരിയല്
असंतोष,അസംതൃപ്തി
मतभेद,വിയോജിപ്പ്
डिसव्हिसिस,അപമാനകരമായ
पृथक्करण,പിത്തരുത്
विघटन,പിരിച്ചുവിടുക
विरघळ,അലിയിക്കുക
अंतर शिक्षण,വിദൂര പഠനം
डिस्टिलरी,ദൈർഘ്യമേറിയ
भिन्न,വ്യത്യസ്തരായ
वेगळे करा,വിവേചിക്കുക
विकृती,വളച്ചൊടിക്കൽ
त्रास,ദുരിതം
वितरण,വിതരണം ചെയ്യുക
वितरण,വിതരണ
जिल्हा,ജില്ല
जिल्हा केंद्र,ജില്ലാ കേന്ദ്രം
त्रास,ശലം
Ditto,ഡിറ്റോ
विचलन,വതിചലനം
लाभांश,ലാഭിക്കുക
विभागणी,ഡിവിഷൻ
घटस्फोट,വിവാഹമോചനം
डॉकेट,ഡോക്കറ്റ്
डॉक्टर,ഡോക്ടര്
दस्तऐवज,രേഖ
कागदोपत्री पुरावा,ഡോക്യുമെന്ററി തെളിവുകൾ
दस्तऐवजीकरण,പ്രമാണീകരണം
अधिवास,വാസസ്ഥലം
अधिवास प्रमाणपत्र,ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്
प्रबळ,പബലമായ
देणगी,സംഭാവന
डॉसियर,ഡോസിയർ
संशयास्पद,സംശയകരമായ
कबुतराची टेलिंग,ഡ ove ടെയ്ലിംഗ്
डाउन ग्रेड,താഴേക്ക്
मसुदा,കരട്
मसुदा प्रत्युत्तर,ഡ്രാഫ്റ്റ് മറുപടി
कठोर उपाय,കടുത്ത നടപടി
काढा,വര്ണിക്കുക
ड्रॉवर,ഡ്രോക്കർ
रेखांकन,ഡ്രോയിംഗ്
दुष्काळ,വരള്ച്ച
कोरडे जाहिरात,വരണ്ട പ്രമോഷൻ
ड्युअल शुल्क,ഇരട്ട ചാർജ്
दुहेरी नागरिकत्व,ഇരട്ട പൗരത്വം
देय,കുടിശ്ശിക
देय परिश्रम,കൃത്യമായ ശ്രദ്ധ
थकबाकी,കുടിശ്ശിക
योग्यरित्या,ശരിക്കൊണ്ടാക്കുക
नक्कल,പകര്പ്പെടുക്കുക
कालावधी,കാലയളവ്
ड्युरेस,ദരക്ഷകർ
कर्तव्य,കടമ
कर्तव्य भत्ता,ഡ്യൂട്ടി അലവൻസ്
कर्तव्य चार्ट,ഡ്യൂട്ടി ചാർട്ട്
कर्तव्य रजा,നികുതി അവധി
ड्यूटी रूम,കടപ്പാട്
मरणार घोषित,മരിക്കുന്ന പ്രഖ്യാപനം
गतिशीलता,ചലനാത്മകത
Sermone,പകാശിത
कमाईची रजा,സമ്പാദിച്ച അവധി
कमाई,വരുമാനം
पर्यावरणास अनुकूल,പരിസ്ഥിതി സൗഹൃദ
पर्यावरणशास्त्र,പരിസ്ഥിതിവിജ്ഞാനം
अर्थिक,സാന്വത്തികമായ
आर्थिक शोषण,സാമ്പത്തിക ചൂഷണം
अर्थव्यवस्था,സമ്പദ്
अर्थव्यवस्था वर्ग,ഇക്കണോമി ക്ലാസ്
संपादन,എഡിറ്റിംഗ്
संस्करण,പതിപ്പ്
संपादकीय,എഡിറ്റോറിയൽ
शिक्षण,പഠനം
शैक्षणिक कारकीर्द,വിദ്യാഭ്യാസ ജീവിതം
शैक्षणिक संस्था,വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്
शैक्षणिक पात्रता,വിദ്യാഭ്യാസ യോഗ്യത
प्रभाव,ഫലം
प्रभावी,സഫലമായ
प्रभावी तारीख,ഫലപ്രദമായ തീയതി
परिणाम,ഇഫക്റ്റുകൾ
कार्यक्षमता,ഫലപ്ലയം
कार्यक्षमता,കാര്യക്ഷമത
कार्यक्षम,കഴിവുള്ള
इजेक्शन,പുറത്താക്കൽ
विस्तृत,വിപുലീകരിക്കുക
