Gujarati,Malayalam
e એક રોમ,ഇ ഒരു റോം
પૃથ્વી જોડાણ,ഭൂമി കണക്റ്റിവിറ്റി
ગ્રાઉન્ડ સ્ટેશન,ഗ്രൗണ്ട് സ്റ്റേഷൻ
એબર્સ-મૌલ-સમીકરણ,എബർസ്-മൗൾ-സമവാക്യം
એબર્સ-મૌલ-મોડલ,എബെർസ്-മൗൾ-മോഡൽ
પડઘો,പ്രതിധ്വനി
વિરોધી પડઘો,ആന്റി എക്കോ
એડી વર્તમાન,എഡ്ഡി കറന്റ്
સ્ટ્રાન્ડ કનેક્ટર,സ്ട്രാൻഡ് കണക്റ്റർ
કોર ડિટેક્ટર,കോർ ഡിറ്റക്ടർ
કોર ટ્રિગર ફ્લિપ ફ્લોપ,കോർ ട്രിഗർ ഫ്ലിപ്പ് ഫ്ലോപ്പ്
કોર ટ્રિગર લેચ,കോർ ട്രിഗർ ലാച്ച്
એડિસન અસર,എഡിസൺ പ്രഭാവം
સંપાદક,എഡിറ്റർ
અસરકારક વિસ્તાર,ഫലപ്രദമായ പ്രദേശം
અસરકારક પ્રવાહ,ഫലപ്രദമായ നിലവിലെ
અસરકારક જમીન ત્રિજ્યા,ഫലപ്രദമായ ഗ്രൗണ്ട് ആരം
અસરકારક ઊંચાઈ,ഫലപ്രദമായ ഉയരം
અસરકારક લંબાઈ,ഫലപ്രദമായ നീളം
અસરકારક સમૂહ,ഫലപ്രദമായ പിണ്ഡം
અસરકારક વિકિરણ શક્તિ,ഫലപ്രദമായ വികിരണം ശക്തി
અસરકારક વોલ્ટેજ,ഫലപ്രദമായ വോൾട്ടേജ്
કાર્યક્ષમતા,കാര്യക്ഷമത
E.E.P. રોમ,ഇ.ഇ.പി. ROM
આઇકોનલ સમીકરણ,ഐക്കണൽ സമവാക്യം
વ્યસ્ત ક્ષમતા,വിപരീത കപ്പാസിറ്റൻസ്
ઇ-લેયર,ഇ-പാളി
વીજ પ્રવાહ,വൈദ്യുത പ്രവാഹം
ઇલેક્ટ્રિક ક્ષેત્ર,വൈദ്യുത മണ്ഡലം
ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા,ഇലക്ട്രിക് ഫീൽഡ് തീവ്രത
ઇલેક્ટ્રિક વર્તમાન રેખાઓ,വൈദ്യുത പ്രവാഹ ലൈനുകൾ
ઇલેક્ટ્રિક સંભવિત,വൈദ്യുത സാധ്യത
વીજળી,വൈദ്യുതാഘാതം
ઇલેક્ટ્રો-સોલ્ડર,ഇലക്ട്രോ-സോൾഡർ
ઇલેક્ટ્રિક તરંગ,വൈദ്യുത തരംഗം
વિદ્યુત લંબાઈ,വൈദ്യുത ദൈർഘ്യം
વિદ્યુત શક્તિ,വൈദ്യുത ശക്തി
વીજળી,വൈദ്യുതി
ઇસીજી,ഇ.സി.ജി
ઇલેક્ટ્રિક ડાયનેમો મીટર,ഇലക്ട്രിക് ഡൈനാമോ മീറ്റർ
ઇલેક્ટ્રોડ,ഇലക്ട്രോഡ്
ઇલેક્ટ્રોડ વર્તમાન,ഇലക്ട്രോഡ് കറന്റ്
ઇલેક્ટ્રોલ્યુમિનેસેન્સ,വൈദ്യുത പ്രകാശം
ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે,ഇലക്ട്രോലൂമിനസെന്റ് ഡിസ്പ്ലേ
ગેલ્વેનિક અલગતા,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
ઇલેક્ટ્રોલાઇટ,ഇലക്ട്രോലൈറ്റ്
ઇલેક્ટ્રોલિટીક કેપેસિટર,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
ઇલેક્ટ્રોલિટીક કેપેસિટર,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
ઇલેક્ટ્રોમેગ્નેટ,വൈദ്യുതകാന്തികം
ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા,വൈദ്യുതകാന്തിക ഊർജ്ജം
ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન,വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ
"ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI","വൈദ്യുതകാന്തിക ഇടപെടൽ, ഇഎംഐ"
ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ,വൈദ്യുതകാന്തിക സ്പെക്ട്രം
ઇલેક્ટ્રોમેગ્નેટિક તરંગ,വൈദ്യുതകാന്തിക തരംഗം
ઇલેક્ટ્રોમેગ્નેટિઝમ,വൈദ്യുതകാന്തികത
ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર,ഇലക്ട്രോ മെക്കാനിക്കൽ ഫിൽട്ടർ
ઇલેક્ટ્રોમીટર,ഇലക്ട്രോമീറ്റർ
ઇલેક્ટ્રોમોટિવ બળ,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
ઇલેક્ટ્રોન,ഇലക്ട്രോൺ
ઇલેક્ટ્રોન બીમ,ഇലക്ട്രോൺ ബീം
ઇલેક્ટ્રોન ચાર્જ,ഇലക്ട്രോൺ ചാർജ്
ઇલેક્ટ્રોન ઉત્સર્જન,ഇലക്ട്രോൺ ഉദ്വമനം
ઇલેક્ટ્રોન પ્રવાહ,ഇലക്ട്രോൺ ഒഴുക്ക്
ઇલેક્ટ્રોન ગેસ,ഇലക്ട്രോൺ വാതകം
ઇલેક્ટ્રોન ઉપકરણ,ഇലക്ട്രോൺ ഉപകരണം
ઇલેક્ટ્રોન છિદ્ર જોડી,ഇലക്ട്രോൺ ദ്വാര ജോഡി
ઇલેક્ટ્રોન માઇક્રોસ્કોપ,ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്
ઇલેક્ટ્રોન ભ્રમણકક્ષા,ഇലക്ട്രോൺ പരിക്രമണം
ઇલેક્ટ્રોન શેલ,ഇലക്ട്രോൺ ഷെൽ
ઇલેક્ટ્રોન વોલ્ટ,ഇലക്ട്രോൺ വോൾട്ട്
ઇલેક્ટ્રોન વેવ ટ્યુબ,ഇലക്ട്രോൺ വേവ് ട്യൂബ്
ઇલેક્ટ્રોનિક ચાર્જ,ഇലക്ട്രോണിക് ചാർജ്
ઇલેક્ટ્રોનિક ડેટા તણાવ,ഇലക്ട്രോണിക് ഡാറ്റ സമ്മർദ്ദം
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ઇલેક્ટ્રોનિક કી,ഇലക്ട്രോണിക് കീ
ઈલેક્ટ્રોનિક મેઈલ (ઈ-મેલ),ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ)
ઇલેક્ટ્રોનિક માસ,ഇലക്ട്രോണിക് പിണ്ഡം
ઇલેક્ટ્રોનિક આંકડાકીય,ഇലക്ട്രോണിക് സംഖ്യാശാസ്ത്രം
ઇલેક્ટ્રોનિક સ્વિચિંગ,ഇലക്ട്രോണിക് സ്വിച്ചിംഗ്
ઇલેક્ટ્રોનિક વોલ્ટમીટર,ഇലക്ട്രോണിക് വോൾട്ട്മീറ്റർ
ઇલેક્ટ્રોનિક રીતે ટ્યુન કરેલ રીસીવર,ഇലക്ട്രോണിക് ട്യൂൺ ചെയ്ത റിസീവർ
ઇલેક્ટ્રોનિક્સ ઉદ્યોગ સંગઠન,ഇലക്ട്രോണിക്സ് വ്യവസായ അസോസിയേഷൻ
ઇલેક્ટ્રોપ્લેટિંગ,ഇലക്ട്രോപ്ലേറ്റിംഗ്
ઇલેક્ટ્રોસ્કોપ,ഇലക്ട്രോസ്കോപ്പ്
ઇલેક્ટ્રોમેગ્નેટિઝમ,വൈദ്യുതകാന്തികത
ઇલેક્ટ્રોસ્ટેટિક પ્રવાહ,ഇലക്ട്രോസ്റ്റാറ്റിക് ഫ്ലക്സ്
ઇલેક્ટ્રોસ્ટેટિક પ્રિઝર્વેટિવ,ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രിസർവേറ്റീവ്
તત્વ,ഘടകം
અપગ્રેડ,നവീകരിക്കുക
ઉન્નતિ કોણ,പുരോഗതി ആംഗിൾ
લંબગોળ પરાવર્તક,ദീർഘവൃത്താകൃതിയിലുള്ള പ്രതിഫലനം
લંબગોળ ફિલ્ટર,ദീർഘവൃത്താകൃതിയിലുള്ള ഫിൽട്ടർ
લંબગોળ ધ્રુવ,ദീർഘവൃത്താകൃതിയിലുള്ള ധ്രുവം
એમ્બેડેડ સિસ્ટમ,എംബഡഡ് സിസ്റ്റം
એબ્સિડિક કોડ,അബ്സിഡിക് കോഡ്
ઉત્સર્જક,എമിറ്റർ
ઉત્સર્જક ઓરિએન્ટેશન રૂપરેખાંકન,എമിറ്റർ ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ
ઉત્સર્જક બાયપાસ કેપેસિટર,എമിറ്റർ ബൈപാസ് കപ്പാസിറ്റർ
ઉત્સર્જક લાક્ષણિકતાઓ,എമിറ്റിംഗ് സവിശേഷതകൾ
ઉત્સર્જક જોડી એમ્પ્લીફાયર,എമിറ്റർ കപ്പിൾഡ് ആംപ്ലിഫയർ
ઉત્સર્જક પ્રસરણ,എമിറ്റർ ഡിഫ്യൂഷൻ
ઉત્સર્જક પાછળનું,എമിറ്റർ ട്രെയിലിംഗ്
ઉત્સર્જક રેઝિસ્ટર,എമിറ്റർ റെസിസ്റ്റർ
ઉત્સર્જક સ્થિર ઓરિએન્ટેશન રૂપરેખાંકન,എമിറ്റർ സ്ഥിരതയുള്ള ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ
ઉત્સર્જક આધાર જંકશન,എമിറ്റർ ബേസ് ജംഗ്ഷൻ
"એમિટર કપલ્ડ લોજિક, ECL","എമിറ്റർ കപ്പിൾഡ് ലോജിക്, ECL"
યાંત્રિક,യന്ത്രവത്കൃതം
સક્ષમ કરો,പ്രാപ്തമാക്കുക
એન્કેપ્સ્યુલેશન,എൻക്യാപ്സുലേഷൻ
કોડીત્રા,കൊടിത്ര
એન્ક્રિપ્શન,എൻക്രിപ്ഷൻ
પરિપત્ર લાભ,വൃത്താകൃതിയിലുള്ള നേട്ടം
રૂપાંતર,പരിവർത്തനം
પ્રણાલીગત,വ്യവസ്ഥാപിത
ગોળાકાર વિસ્થાપન,വൃത്താകൃതിയിലുള്ള സ്ഥാനചലനം
રેખાંશ એન્ટેના,രേഖാംശ ആന്റിന
રેખાંશ એરે,രേഖാംശ ശ്രേണി
ઊર્જા,ഊർജ്ജം
ઊર્જા પટ્ટી,ഊർജ്ജ ബാർ
બેન્ડ ગેપ,ബാൻഡ് വിടവ്
ઊર્જા સ્તર,ഊർജ്ജ നില
ઊર્જા સ્તર ડાયાગ્રામ,ഊർജ്ജ നില ഡയഗ്രം
ઉન્નત વિસ્તૃત માસ સ્પષ્ટીકરણ,മെച്ചപ്പെടുത്തിയ വിപുലീകരിച്ച മാസ് സ്പെസിഫിക്കേഷൻ
વધારો લેખ રજીસ્ટ્રાર,ഇൻക്രിമെന്റഡ് ആർട്ടിക്കിൾ രജിസ്ട്രാർ
વૃદ્ધિ,വളർച്ച
વૃદ્ધિ પેટર્ન,വളർച്ച പാറ്റേൺ
ઉન્નત Mosfet,മെച്ചപ്പെടുത്തിയ മോസ്ഫെറ്റ്
એન્ટ્રોપી,എൻട്രോപ്പി
પરબિડીયું ડિમોડ્યુલેટર,envelop demodulator
પર્યાવરણ,പരിസ്ഥിതി
"એપિટાક્સી વૃદ્ધિ, ચડતી વૃદ્ધિ","epitaxy വളർച്ച, ആരോഹണ വളർച്ച"
"epitracheal સ્તર, ચડતા સ્તર","epitracheal പാളി, ആരോഹണ പാളി"
"એપિટાક્સી, ઓવરરાઇડિંગ","എപ്പിറ്റാക്സി, അസാധുവാക്കൽ"
ઇપોક્સી-ફાઇબર ગ્લાસ સ્તર,എപ്പോക്സി-ഫൈബർ ഗ്ലാസ് ലെവൽ
EP-ROM,EP-ROM
એપ્સીલોન,എപ്സിലോൺ
સમાનતા,സമനില
સમાનતા સર્કિટ,സമനില സർക്യൂട്ട്
સમાનતા,സമത്വം
સમીકરણ,സമവാക്യം
બરાબરી ફિલ્ટર,സമനില ഫിൽട്ടർ
સમીકરણ,സമവാക്യം
વિષુવવૃત્તીય વિમાન,ഭൂമധ്യരേഖാ തലം
આઇસોપોટેન્શિયલ લાઇન,ഐസോപൊട്ടൻഷ്യൽ ലൈൻ
ઇક્વિપોટેન્શિયલ પાનું,equipotential പേജ്
સમકક્ષ સર્કિટ,തുല്യമായ സർക്യൂട്ട്
સમાન ઇનપુટ અવાજ જનરેટર,തുല്യമായ ഇൻപുട്ട് നോയ്സ് ജനറേറ്റർ
સમાન ઇનપુટ અવાજ પ્રતિકાર,തുല്യമായ ഇൻപുട്ട് ശബ്ദ പ്രതിരോധം
સમકક્ષ આઇસોટોપિક વિકિરણ શક્તિ,തുല്യമായ ഐസോടോപ്പിക് റേഡിയേറ്റഡ് പവർ
કાઢી નાખો,ഇല്ലാതാക്കുക
ઊર્જા પ્રક્રિયા,ഊർജ്ജ പ്രക്രിയ
ભૂલ નિયંત્રણ કોડિંગ,പിശക് നിയന്ത്രണ കോഡിംഗ്
ભૂલ સુધારણા કોડ,പിശക് തിരുത്തൽ കോഡ്
ભૂલ શોધ કોડ,പിശക് കണ്ടെത്തൽ കോഡ്
ભૂલ હેન્ડલિંગ,പിശക് കൈകാര്യം ചെയ്യൽ
ભૂલ દર,പിശക് നിരക്ക്
ભૂલ વોલ્ટેજ,പിശക് വോൾട്ടേജ്
ભૂલ એમ્પ્લીફાયર,പിശക് ആംപ്ലിഫയർ
ઇસાકી ડાયોડ,ഇസക്കി ഡയോഡ്
કોતરણી,കൊത്തുപണി
ઈથરનેટ,ഇഥർനെറ്റ്
યુલરનું પ્રમેય,യൂലറുടെ സിദ്ധാന്തം
પરિમાણ ઘટાડવું મોડ,ആംപ്ലിറ്റ്യൂഡ് റിഡക്ഷൻ മോഡ്
બાષ્પીભવન પ્રક્રિયા,ബാഷ്പീകരണ പ്രക്രിയ
ઇ-વેક્ટર,ഇ-വെക്റ്റർ
સમાનતા,തുല്യത
અપવાદ હેન્ડલિંગ,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
વધારાનો અવાજ ગુણોત્તર,അധിക ശബ്ദ അനുപാതം
ટ્રિપલ કોડ,ട്രിപ്പിൾ കോഡ്
ઉત્તેજના કોષ્ટક,ഉത്തേജക പട്ടിക
ઇકો XOR ગેટ,echo XOR ഗേറ്റ്
એક્ઝેક્યુશન સોફ્ટવેર,എക്സിക്യൂഷൻ സോഫ്റ്റ്വെയർ
અમલની ચાલ,നിർവ്വഹണ നീക്കം
અમલ સમય,നിർവ്വഹണ സമയം
વિશિષ્ટ નોર ગેટ,എക്സ്ക്ലൂസീവ് നോർ ഗേറ്റ്
પ્રસારણકર્તા,പ്രക്ഷേപകൻ
ઘાતાંકીય સડો,എക്സ്പോണൻഷ്യൽ ശോഷണം
ઘાતાંકીય ડાયોડ,എക്സ്പോണൻഷ്യൽ ഡയോഡ്
ઘાતાંકીય ફોરિયર શ્રેણી,എക്‌സ്‌പോണൻഷ്യൽ ഫോറിയർ സീരീസ്
ઘાતાંકીય કાર્ય,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
બાહ્ય આવર્તન પ્રતિકાર,ബാഹ്യ ആവൃത്തി പ്രതിരോധം
ખૂબ ઊંચી આવર્તન,വളരെ ഉയർന്ന ആവൃത്തി
ઉચ્ચ સંભાવના,ഉയർന്ന സാധ്യത
ખૂબ જ ટૂંકી આવર્તન,വളരെ ചെറിയ ആവൃത്തി
અભેદ્ય સેમિકન્ડક્ટર,അഭേദ്യമായ അർദ്ധചാലകം
ફાઇલ ખોલો,ഫയൽ തുറക്കുക
સેમિકન્ડક્ટર ફેબ્રિકેશન,അർദ്ധചാലക നിർമ്മാണം
ફેબ્રી પેરો રેઝોનેટર,ഫാബ്രി പെറോ റെസൊണേറ്റർ
પેનલ,പാനൽ
ગુણક,ഗുണനം
ફેક્ટોરિયલ,ഘടകാംശം
ખામી,മന്ത്രം
એટેન્યુએશન,ശോഷണം
એટેન્યુએશન,ശോഷണം
ફાહી એકપક્ષીય અભેદ્યતા માપક,ഫാഹി ഏകപക്ഷീയമായ പെർമബിലിറ്റി മെഷറർ
નિષ્ફળતા,പരാജയം
નિષ્ફળ મોડ,പരാജയ മോഡ്
નિષ્ફળતા દર,പരാജയതോത്
ફેર ચાઇલ્ડ સેમિકન્ડક્ટર,ഫെയർ ചൈൽഡ് സെമികണ്ടക്ടർ
પાનખર સમયગાળો,വീഴ്ച കാലയളവ്
પાટી કેલાડ કોર,പതി കാലാട് കോർ
પેટ કોર,പാറ്റ് കോർ
પતન,തകർച്ച
ખોટું,തെറ്റായ
ફોલ્ડ કાગળ,മടക്കിയ കടലാസ്
ઇનપુટ,ഇൻപുട്ട്
મુદ્દા નંબર,ഇഷ്യൂ നമ്പർ
ફરાડ,ഫറാദ്
ફેરાડે અસર,ഫാരഡേ പ്രഭാവം
ફેરાડે પરિભ્રમણ,ഫാരഡേ റൊട്ടേഷൻ
ફેરાડે સ્ક્રીન,ഫാരഡേ സ്ക്രീൻ
ફેરાડે સતત,ഫാരഡേ സ്ഥിരാങ്കം
ફેરાડેનો કાયદો,ഫാരഡെയുടെ നിയമം
પ્રતિકૃતિ,പകർപ്പ്
પ્રતિકૃતિ રીસીવર,റെപ്ലിക്ക റിസീവർ
પ્રતિકૃતિ કોમ્યુનિકેટર,റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ
પ્રતિકૃતિ,പകർപ്പ്
પ્રતિકૃતિ સંકેત,റെപ്ലിക്കേഷൻ സിഗ്നൽ
તીક્ષ્ણ કોર,മൂർച്ചയുള്ള കാമ്പ്
ઝડપી ફોરિયર ટ્રાન્સફોર્મ,ദ്രുത ഫോറിയർ പരിവർത്തനം
વહાણની રસીદ દિનકારી,കപ്പൽ രസീത് ഡിങ്കരി
ફાઈલ ફાળવણી શેડ્યૂલ,ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ
જીવલેણ ભૂલ,മാരകമായ തെറ്റ്
પિતૃ ફાઇલ,പാരന്റ് ഫയൽ
ઇનપુટ,ഇൻപുട്ട്
"દોષ, દોષ","തെറ്റ്, തെറ്റ്"
ખામી વિશ્લેષણ,തെറ്റ് വിശകലനം
ફોલ્ટ રેટિંગ,തെറ്റ് റേറ്റിംഗ്
ફોલ્ટ સ્થાનિકીકરણ,തെറ്റായ പ്രാദേശികവൽക്കരണം
ફોલ્ટ અવકાશી પુલ,പ്രാദേശിക പാലത്തിന്റെ തകരാർ
ફોલ્ટ ફિલ્ટર ટૉગલ,തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക
પતન સહનશીલતા,വീഴ്ച സഹിഷ്ണുത
ફેનોનું અલ્ગોરિધમ,ഫാനോയുടെ അൽഗോരിതം
મુદ્દા નંબર,ഇഷ്യൂ നമ്പർ
અંક નંબર વૃક્ષ,ഇഷ്യൂ നമ്പർ ട്രീ
ફેક્સ,ഫാക്സ്
ફાઇલ સંયોજન,ഫയൽ കോമ്പിനേഷൻ
એફ કનેક્ટર,എഫ് കണക്റ്റർ
ફ્રીક્વન્સી ડિવિઝન મલ્ટિપ્લેક્સર,ഫ്രീക്വൻസി ഡിവിഷൻ മൾട്ടിപ്ലക്സർ
FEC કોડ,FEC കോഡ്
ફેડરલ કોમ્યુનિકેશન્સ કમિશન,ഫെഡറൽ കമ്മ്യൂണിക്കേഷൻസ് കമ്മീഷൻ
પુનઃરોકાણ લૂપ ગેઇન,പുനർനിക്ഷേപ ലൂപ്പ് നേട്ടം
ક્ષીણ ચુંબકીય પદાર્થ,ക്ഷയിച്ച കാന്തിക പദാർത്ഥം
ઇનપુટ,ഇൻപുട്ട്
પુનઃરોકાણ ઉપજ,പുനർനിക്ഷേപ വിളവ്
નિર્વાહ નુકશાન,ഉപജീവന നഷ്ടം
પુનઃરોકાણ,പുനർനിക്ഷേപം
પુનઃરોકાણ એમ્પ્લીફાયર,പുനർനിക്ഷേപ ആംപ്ലിഫയർ
પુનઃ પરિચય વિકૃતિ,പുനരവതരണം വക്രീകരണം
પુનઃરોકાણ બ્લોક ડાયાગ્રામ,റീഇൻവെസ്റ്റ്മെന്റ് ബ്ലോക്ക് ഡയഗ്രം
પુનઃરોકાણ સ્ટ્રીમ ડાયાગ્રામ,പുനർനിക്ഷേപ സ്ട്രീം ഡയഗ്രം
પુનઃસ્થાપન લૂપ,പുനഃസ്ഥാപിക്കൽ ലൂപ്പ്
પુનઃરોકાણ ઓસિલેટર,പുനർനിക്ഷേപ ഓസിലേറ്റർ
પુનઃરોકાણ સ્પર્ધા,പുനർനിക്ഷേപ ഓട്ടം
રિઇન્વેસ્ટમેન્ટ ડિસ્પ્લેસમેન્ટ રજિસ્ટર,റീഇൻവെസ്റ്റ്മെന്റ് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ
પુનઃરોકાણ સિદ્ધાંત ડાયાગ્રામ,പുനർനിക്ഷേപ തത്വ ഡയഗ്രം
રીઇન્ટ્રોડક્શન વોલ્ટેજ ડાયાગ્રામ,വീണ്ടും പരിചയപ്പെടുത്തൽ വോൾട്ടേജ് ഡയഗ്രം
ફર્મી સ્તર,ഫെർമി ലെവൽ
ફેરિક ઇન્ડક્ટર,ഫെറിക് ഇൻഡക്റ്റർ
ફેરાઇટ,ഫെറൈറ്റ്
ફેરાઇટ એન્ટેના,ഫെറൈറ്റ് ആന്റിന
ફેરાઇટ નીંદણ,ഫെറൈറ്റ് കള
ફેરાઇટ સ્પિનર,ഫെറൈറ്റ് സ്പിന്നർ
ફેરાઇટ વિભાજક,ഫെറൈറ്റ് സെപ്പറേറ്റർ
ફેરાઇટ લાઇન એક્સ્ટેંશન,ഫെറൈറ്റ് ലൈൻ വിപുലീകരണം
ફેરાઇટ-કોર ટ્રાન્સફોર્મર,ഫെറൈറ്റ്-കോർ ട്രാൻസ്ഫോർമർ
ફેરો ક્રોમ ટેપ,ഫെറോ ക്രോം ടേപ്പ്
ફેરોમેગ્નેટિઝમ,ഫെറോകാന്തികത
ભાગ્ય,വിധി
ફિલ્ડ ઇફેક્ટ ટ્રાન્ઝિસ્ટર (FET),ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ (FET)
ફેટ બૂસ્ટર,കൊഴുപ്പ് ബൂസ്റ്റർ
fret પૂરક સમપ્રમાણતા,fret complement symmetry
ચરબી અવક્ષય મોડ,കൊഴുപ്പ് കുറയ്ക്കൽ മോഡ്
"ભાગ્ય દ્વૈત દ્વાર, દ્વૈત દ્વાર","വിധി ദ്വൈത കവാടം, ദ്വിത്വ ഗേറ്റ്"
ચરબી વૃદ્ધિ મોડ,കൊഴുപ്പ് വളർച്ച മോഡ്
fret આવર્તન પ્રતિભાવ,fret ഫ്രീക്വൻസി പ്രതികരണം
ચરબી ગ્રાફિક વિશ્લેષણ,കൊഴുപ്പ് ഗ്രാഫിക് വിശകലനം
ભાવિ રોકાણ સલામતી,ഫേറ്റ് ഇൻവെസ്റ്റ്‌മെന്റ് സേഫ്റ്റി
ચરબી ઊલટું,കൊഴുപ്പ് വിപരീതം
ભાગ્ય કરાર,വിധി ഉടമ്പടി
ચરબી મોસ્ફેટ,കൊഴുപ്പ് മോസ്ഫെറ്റ്
ચરબી વાહકતા,കൊഴുപ്പ് ചാലകത
ઊંઘવાનો સમય,ഉറക്കം സമയം
ફાઇલ આયાત,ഫയൽ ഇറക്കുമതി
ફાઇબર,നാര്
ફાઇબર કનેક્ટર,ഫൈബർ കണക്റ്റർ
ફાઇબર વિતરિત ડેટા ઇન્ટરફેસ,ഫൈബർ വിതരണം ചെയ്ത ഡാറ്റാ ഇന്റർഫേസ്
ફાઇબર ગ્લાસ,ഫൈബർ ഗ്ലാസ്
ફાઈબર ઓપ્ટિક લિંક,ഫൈബർ ഒപ്റ്റിക് ലിങ്ക്
ફાઈબર ઓપ્ટિક્સ ટ્રાન્સમિશન વિન્ડો,ഫൈബർ ഒപ്റ്റിക്സ് ട്രാൻസ്മിഷൻ വിൻഡോ
ફાઇબર લાઇટ ડિટેક્ટર,ഫൈബർ ലൈറ്റ് ഡിറ്റക്ടർ
ફાઇબર બંધન,ഫൈബർ ബോണ്ടിംഗ്
ફિબોનાકી નંબરો,ഫിബൊനാച്ചി നമ്പറുകൾ
વર્ચ્યુઅલ અવાજ જનરેટર,വെർച്വൽ നോയ്സ് ജനറേറ്റർ
પ્રાપ્તકર્તાની વફાદારી,സ്വീകർത്താവിന്റെ വിശ്വസ്തത
બનાવટી,വ്യാജം
વિસ્તાર સહાયિત,ഏരിയ എയ്ഡഡ്
ક્ષેત્ર અસર ઉપકરણ,ഫീൽഡ് ഇഫക്റ്റ് ഉപകരണം
ક્ષેત્ર અસર સ્વીચ,ഫീൽഡ് ഇഫക്റ്റ് സ്വിച്ച്
ક્ષેત્ર અસરકારક ટ્રાન્ઝિસ્ટર,ഫീൽഡ് ഫലപ്രദമായ ട്രാൻസിസ്റ്റർ
ક્ષેત્ર ઉત્સર્જન,ഫീൽഡ് എമിഷൻ
લીડ બોડી,ഈയം ശരീരം
ક્ષેત્ર આવર્તન,ഫീൽഡ് ഫ്രീക്വൻസി
ક્ષેત્રની તીવ્રતા,ഫീൽഡ് തീവ്രത
ફીલ્ડ પ્રોગ્રામ લોજિક એરે,ഫീൽഡ് പ്രോഗ്രാം ലോജിക് അറേ
ક્ષેત્ર પરીક્ષણ,ഫീൽഡ് ടെസ്റ്റ്
ક્ષેત્ર રદબાતલ,ഫീൽഡ് റദ്ദാക്കൽ
FIFO મેમરી,FIFO മെമ്മറി
કાર્યક્ષમતા સૂચકાંક,കാര്യക്ഷമത സൂചിക
ફાઇલ,ഫയൽ
ફાઇલ ફિલર,ഫയൽ ഫില്ലർ
ફાઇલ આદેશ,ഫയൽ കമാൻഡ്
ફાઇલ સર્વર,ഫയൽ സെർവർ
સ્તર કેપેસિટર,പാളി കപ്പാസിറ്റർ
સ્તર રેઝિસ્ટર,പാളി റെസിസ്റ്റർ
ફિલ્ટર,ഫിൽട്ടർ
ફિલ્ટર લાક્ષણિકતાઓ,ഫിൽട്ടർ സവിശേഷതകൾ
ફિલ્ટર સર્કિટ,ഫിൽട്ടർ സർക്യൂട്ട്
સંગ્રહ,സമാഹാരം
ફિલ્ટર ડિઝાઇન,ഫിൽട്ടർ ഡിസൈൻ
સંચાર ડેટા,ആശയവിനിമയ ഡാറ്റ
ફિલ્ટર પદ્ધતિ,ഫിൽട്ടർ രീതി
ફિલ્ટર પુનઃનિર્માણ,ഫിൽട്ടർ പുനർനിർമ്മാണം
અંતિમ એસેમ્બલીંગ,അന്തിമ അസംബ്ലിംഗ്
ફિંગર પ્રિન્ટ,വിരലടയാളം
મર્યાદિત આવેગજન્ય રિપોર્ટિંગ ફિલ્ટર,പരിമിതമായ ആവേശകരമായ റിപ്പോർട്ടിംഗ് ഫിൽട്ടർ
મર્યાદિત પરિમાણ,പരിമിത പരാമീറ്റർ
મર્યાદિત રાજ્ય મશીન,പരിമിത സംസ്ഥാന യന്ത്രം
ફાયરિંગ એંગલ,ഫയറിംഗ് ആംഗിൾ
ફર્મવેર,ഫേംവെയർ
પ્રથમ આકૃતિ શબ્દ,ആദ്യത്തെ കണക്ക് വാക്ക്
પ્રથમ ઓર્ડર પ્રેશ,ആദ്യ ഓർഡർ പ്രാഷ്
ફિશર લૂપ ટેસ્ટ,ഫിഷർ ലൂപ്പ് ടെസ്റ്റ്
સતત,സ്ഥിരമായ
સ્થિર એટેન્યુએટર,നിശ്ചിത അറ്റൻവേറ്റർ
