Marathi,Punjabi
चालू अपूर्णांक,ਜਾਰੀ ਅੰਸ਼
सतत उत्पादन,ਜਾਰੀ ਉਤਪਾਦ
सातत्य,ਨਿਰੰਤਰਤਾ
कार्याची सातत्य,ਫੰਕਸ਼ਨ ਦੀ ਨਿਰੰਤਰਤਾ
सातत्य चाचणी,ਨਿਰੰਤਰਤਾ ਟੈਸਟ
सतत,ਲਗਾਤਾਰ
सतत व्युत्पन्न,ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ
सतत वितरण,ਲਗਾਤਾਰ ਵੰਡ
वरून सतत,ਉੱਪਰ ਤੋਂ ਲਗਾਤਾਰ
सतत कार्य,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
सतत भिन्नता,ਲਗਾਤਾਰ ਵੱਖਰਾ
सतत नकाशा,ਲਗਾਤਾਰ ਨਕਸ਼ਾ
सतत मॅपिंग,ਲਗਾਤਾਰ ਮੈਪਿੰਗ
सतत संभाव्यता घनता कार्य,ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ
सतत संभाव्यता वितरण,ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ
सतत यादृच्छिक चल,ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
सतत नमुना जागा,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
सतत चल,ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ
सतत लहर,ਲਗਾਤਾਰ ਲਹਿਰ
सातत्य,ਨਿਰੰਤਰਤਾ
सातत्य गृहीतक (= सातत्य स्वयंसिद्ध),ਨਿਰੰਤਰ ਪਰਿਕਲਪਨਾ (= ਨਿਰੰਤਰਤਾ ਸਵੈ-ਸਿੱਧ)
वास्तविक संख्यांची सातत्य (= वास्तविक संख्यांचा संच),ਵਾਸਤਵਿਕ ਸੰਖਿਆਵਾਂ ਦਾ ਨਿਰੰਤਰਤਾ (= ਅਸਲ ਸੰਖਿਆਵਾਂ ਦਾ ਸਮੂਹ)
सातत्य सिद्धांत,ਨਿਰੰਤਰ ਸਿਧਾਂਤ
समोच्च एकीकरण,ਕੰਟੋਰ ਏਕੀਕਰਣ
आकुंचन मॅपिंग,ਸੰਕੁਚਨ ਮੈਪਿੰਗ
विरोधाभास,ਵਿਰੋਧਾਭਾਸ
विरोधी,ਵਿਰੋਧੀ
नियंत्रण,ਕੰਟਰੋਲ
नियंत्रण चार्ट,ਕੰਟਰੋਲ ਚਾਰਟ
सरासरीसाठी नियंत्रण चार्ट,ਔਸਤ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
दोष नियंत्रण चार्ट,ਨੁਕਸ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
श्रेणींसाठी नियंत्रण चार्ट,ਰੇਂਜਾਂ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
व्हेरिएबल्ससाठी नियंत्रण चार्ट,ਵੇਰੀਏਬਲ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
एकत्र येणे,ਇਕੱਠੇ
मध्यभागी अभिसरण,ਮਤਲਬ ਵਿੱਚ ਕਨਵਰਜੈਂਸ
सरासरी चौरस मध्ये अभिसरण,ਮਤਲਬ ਵਰਗ ਵਿੱਚ ਕਨਵਰਜੈਂਸ
संभाव्यतेमध्ये अभिसरण,ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੇਂਸ
अभिसरण मर्यादा,ਕਨਵਰਜੈਂਸ ਸੀਮਾ
अभिसरण त्रिज्या,ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ
अभिसरण प्रदेश,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
अभिसरण,ਕਨਵਰਜੈਂਟ
अभिसरण क्रम,ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ
अभिसरण मालिका,ਕਨਵਰਜੈਂਟ ਲੜੀ
संभाषण,ਗੱਲਬਾਤ
उलट,ਉਲਟ
रूपांतरण अपूर्णांक,ਪਰਿਵਰਤਨ ਅੰਸ਼
रूपांतरण सारणी,ਪਰਿਵਰਤਨ ਸਾਰਣੀ
उत्तल,ਉੱਤਲ
उत्तल शरीर,ਕੋਨੈਕਸ ਸਰੀਰ
उत्तल संयोजन,ਕਨਵੈਕਸ ਸੁਮੇਲ
उत्तल आवरण (=उत्तल हल),ਕਨਵੈਕਸ ਕਵਰ (=ਉੱਤਲ ਹਲ)
उत्तल कार्य,ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
बहिर्वक्र रेखीय संयोजन,ਕਨਵੈਕਸ ਰੇਖਿਕ ਸੰਜੋਗ
बहिर्वक्र रेखीय प्रोग्रामिंग,ਕਨਵੈਕਸ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
बहिर्वक्र मेट्रिक जागा,ਕਨਵੈਕਸ ਮੀਟ੍ਰਿਕ ਸਪੇਸ
बहिर्वक्र पॉलीहेड्रॉन,ਕਨਵੈਕਸ ਪੋਲੀਹੇਡ੍ਰੋਨ
बहिर्वक्र प्रोग्रामिंग,ਕਨਵੈਕਸ ਪ੍ਰੋਗਰਾਮਿੰਗ
बहिर्वक्र प्रदेश,ਕਨਵੈਕਸ ਖੇਤਰ
बहिर्वक्र संच,ਕਨਵੈਕਸ ਸੈੱਟ
गोंधळ,convolution
convolution अविभाज्य,convolution ਅਟੁੱਟ
कन्व्होल्युशन प्रमेय (= फाल्टुंग प्रमेय),ਕਨਵੋਲਿਊਸ਼ਨ ਪ੍ਰਮੇਯ (= ਫਲਟੰਗ ਪ੍ਰਮੇਯ)
समन्वय,ਤਾਲਮੇਲ
समन्वय अक्ष,ਤਾਲਮੇਲ ਧੁਰਾ
समन्वय भूमिती,ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ
समन्वय विमान,ਤਾਲਮੇਲ ਜਹਾਜ਼
समन्वय,ਕੋਆਰਡੀਨੇਟਸ
समन्वय प्रणाली,ਤਾਲਮੇਲ ਸਿਸਟਮ
कोपर्निकन प्रणाली,ਕੋਪਰਨਿਕ ਸਿਸਟਮ
कॉप्लनर,ਕੋਪਲਾਨਰ
coplanar सैन्याने,coplanar ਬਲ
समतलता,coplanarity
कॉप्राइम क्रमांक,coprime ਨੰਬਰ
सुधारणा घटक,ਸੁਧਾਰ ਕਾਰਕ
योग्य उपाय,ਸਹੀ ਹੱਲ
सहसंबंध,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
सहसंबंध गुणांक,ਸਬੰਧ ਗੁਣਾਂਕ
सहसंबंध आकृती,ਸਬੰਧ ਚਿੱਤਰ
सहसंबंध कार्य,ਸਬੰਧ ਫੰਕਸ਼ਨ
सहसंबंध मॅट्रिक्स,ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
सहसंबंध गुणोत्तर,ਸਬੰਧ ਅਨੁਪਾਤ
कोरेलोग्राम,correlogram
कोरेलोग्राम विश्लेषण,correlogram ਵਿਸ਼ਲੇਸ਼ਣ
पत्रव्यवहार,ਅਨੁਸਾਰੀ
पत्रव्यवहार तत्त्व,ਪੱਤਰ ਵਿਹਾਰ ਦੇ ਸਿਧਾਂਤ
संबंधित कोन,ਅਨੁਸਾਰੀ ਕੋਣ
संबंधित बाजू,ਅਨੁਸਾਰੀ ਪਾਸੇ
coset,coset
कोसाइन,ਕੋਸਾਈਨ
कोसाइन कायदा,ਕੋਸਾਈਨ ਕਾਨੂੰਨ
खर्च विश्लेषण,ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ
खर्च कमाल करणे,ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ
गणनाक्षमता स्वयंसिद्ध,ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ
मोजण्यायोग्य,ਗਿਣਨਯੋਗ
मोजण्यायोग्य अतिरिक्तता,ਗਿਣਨਯੋਗ ਜੋੜ
मोजण्यायोग्य आधार,ਗਿਣਨਯੋਗ ਅਧਾਰ
मोजण्यायोग्य आधार,ਗਿਣਨਯੋਗ ਆਧਾਰ
मोजण्यायोग्य संच,ਗਿਣਨਯੋਗ ਸੈੱਟ
मोजण्यायोग्य असीम,ਅਣਗਿਣਤ ਅਨੰਤ
काउंटर,ਵਿਰੋਧੀ
घड्याळाच्या उलट दिशेने,ਘੜੀ ਦੇ ਉਲਟ
काउंटर उदाहरण,ਵਿਰੋਧੀ ਉਦਾਹਰਨ
सहप्रसरण,ਸਹਿਵਿਹਾਰ
सहप्रसरण कायदा,ਸਹਿਪ੍ਰਸਤੀ ਕਾਨੂੰਨ
सहप्रसरण मॅट्रिक्स,ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ
सहप्रवाह पद्धत,ਸਹਿਵਿਹਾਰ ਵਿਧੀ
सहप्रवाह तंत्र,ਸਹਿਵਿਹਾਰ ਤਕਨੀਕ
क्रेमरचा नियम,ਕ੍ਰੈਮਰ ਦਾ ਨਿਯਮ
क्रेमर-राव असमानता,ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ
निकष कार्य (=उद्देशीय कार्य),ਮਾਪਦੰਡ ਫੰਕਸ਼ਨ (= ਉਦੇਸ਼ ਫੰਕਸ਼ਨ)
गंभीर कोन,ਨਾਜ਼ੁਕ ਕੋਣ
गंभीर मुद्दा,ਨਾਜ਼ੁਕ ਬਿੰਦੂ
कार्याचा गंभीर मुद्दा,ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ
गंभीर मूल्य,ਨਾਜ਼ੁਕ ਮੁੱਲ
गंभीर वेग,ਨਾਜ਼ੁਕ ਗਤੀ
क्रॉस सहसंबंध कार्य,ਕਰਾਸ ਕੋਰਿਲੇਸ਼ਨ ਫੰਕਸ਼ਨ
क्रॉस उत्पादन,ਕਰਾਸ ਉਤਪਾਦ
क्रॉस रेशो,ਕਰਾਸ ਅਨੁਪਾਤ
क्रॉस सेक्शनिंग,ਕਰਾਸ ਸੈਕਸ਼ਨਿੰਗ
क्रिप्ट,ਕ੍ਰਿਪਟ
घन,ਘਣ
घन संख्या,ਘਣ ਨੰਬਰ
घनमूळ,ਘਣ ਜੜ੍ਹ
घन,ਘਣ
घन,ਘਣ
घन समीकरण,ਘਣ ਸਮੀਕਰਨ
घन इंच,ਘਣ ਇੰਚ
क्यूबिक मीटर,ਘਣ ਮੀਟਰ
घन पॅराबोला,ਕਿਊਬਿਕ ਪੈਰਾਬੋਲਾ
घनमूळ,ਘਣ ਜੜ੍ਹ
क्यूबिक टर्म,ਘਣ ਮਿਆਦ
घनदाट,ਘਣ
संचयी,ਸੰਚਤ
संचयी वक्र,ਸੰਚਤ ਕਰਵ
संचयी वितरण कार्य,ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ
संचयी वारंवारता,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ
संचयी वारंवारता कार्य,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
संचयी वारंवारता आलेख,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ
संचयी संभाव्यता कार्य,ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
कर्ल,ਕਰਲ
एकरूपता च्या कर्ल,ਇਕਸਾਰਤਾ ਦਾ curl
वेक्टरचा कर्ल,ਵੈਕਟਰ ਦਾ curl
कुरळे कंस,ਕਰਲੀ ਬਰੈਕਟ
वर्तमान,ਮੌਜੂਦਾ
वर्तमान बिंदू,ਮੌਜੂਦਾ ਬਿੰਦੂ
वक्रता,ਵਕਰਤਾ
वक्रता प्रभाव,ਵਕਰ ਪ੍ਰਭਾਵ
वक्र,ਕਰਵ
वक्र रेषा,ਕਰਵ ਲਾਈਨ
वक्र ट्रेसिंग,ਕਰਵ ਟਰੇਸਿੰਗ
curvilinear asymptote,curvilinear asymptote
वक्र निर्देशांक,ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ
वक्र प्रतिगमन,ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
कुसप,cusp
सायकल,ਚੱਕਰ
चक्रीय भिन्नता,ਚੱਕਰੀ ਪਰਿਵਰਤਨ
चक्रीय क्रॉस उत्पादन,ਚੱਕਰੀ ਕਰਾਸ ਉਤਪਾਦ
चक्रीय मागणी,ਚੱਕਰ ਦੀ ਮੰਗ
चक्रीय अभिव्यक्ती,ਚੱਕਰੀ ਸਮੀਕਰਨ
चक्रीय गट,ਚੱਕਰੀ ਗਰੁੱਪ
चक्रीय क्रमपरिवर्तन,ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ
सायक्लोइड,ਸਾਈਕਲੋਇਡ
सिलेंडर,ਸਿਲੰਡਰ
दंडगोलाकार,ਸਿਲੰਡਰ ਵਾਲਾ
दंडगोलाकार पृष्ठभाग,ਸਿਲੰਡਰ ਸਤਹ
सायफर,ਸਾਈਫਰ
D&#39;alembert च्या तत्त्व,D&#39;alembert ਦੇ ਅਸੂਲ
ओलसर हार्मोनिक फंक्शन,ਗਿੱਲਾ ਹਾਰਮੋਨਿਕ ਫੰਕਸ਼ਨ
ओलसर सतत,ਲਗਾਤਾਰ ਗਿੱਲਾ
डेटा,ਡਾਟਾ
डेटा उत्पत्ती,ਡਾਟਾ ਉਤਪਤੀ
डेटा प्रोसेसिंग सिस्टम,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ
डेटा प्रोसेसर,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
माहिती पत्रक,ਡਾਟਾ ਸ਼ੀਟ
दशभुज,ਡੇਕਗਨ
डेकग्राम,decagram
decameter,decameter
क्षय स्थिर,ਸੜਨ ਨਿਰੰਤਰ
क्षय वक्र,ਸੜਨ ਵਕਰ
सभ्य कार्य,ਵਿਨੀਤ ਫੰਕਸ਼ਨ
डेसिग्राम,ਡੇਸੀਗ੍ਰਾਮ
decile,decile
दशांश,ਦਸ਼ਮਲਵ
दशांश कोड,ਦਸ਼ਮਲਵ ਕੋਡ
दशांश कोड केलेला अंक,ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ
दशांश विस्तार,ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ
दशांश अपूर्णांक,ਦਸ਼ਮਲਵ ਅੰਸ਼
दशांश अंकन,ਦਸ਼ਮਲਵ ਸੰਕੇਤ
दशांश क्रमांक प्रणाली,ਦਸ਼ਮਲਵ ਨੰਬਰਿੰਗ ਸਿਸਟਮ
दशांश चिन्ह,ਦਸ਼ਮਲਵ ਬਿੰਦੂ
दशांश स्केल,ਦਸ਼ਮਲਵ ਸਕੇਲ
दशांश प्रणाली,ਦਸ਼ਮਲਵ ਸਿਸਟਮ
डेसिमीटर,ਡੈਸੀਮੀਟਰ
उलगडणे,ਸਮਝਣਾ
निर्णय मॉडेल,ਫੈਸਲੇ ਦਾ ਮਾਡਲ
निर्णय सिद्धांत,ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ
निर्णय व्हेरिएबल,ਫੈਸਲਾ ਵੇਰੀਏਬਲ
डिकोडर,ਡੀਕੋਡਰ
डीकोडिंग,ਡੀਕੋਡਿੰਗ
विघटनशील संच,ਸੜਨਯੋਗ ਸੈੱਟ
कमी होत आहे,ਘਟ ਰਿਹਾ ਹੈ
कमी होणारे कार्य,ਘਟਦੀ ਫੰਕਸ਼ਨ
Dedekind च्या कट,Dedekind ਦੇ ਕੱਟ
डेडेकिंडचे प्रमेय,Dedekind ਦਾ ਪ੍ਰਮੇਯ
तर्क,ਦਾ ਅਨੁਮਾਨ
वजावटी पद्धत,ਕਟੌਤੀ ਵਿਧੀ
सदोष,ਨੁਕਸਦਾਰ
परिभाषित समीकरण,ਪਰਿਭਾਸ਼ਿਤ ਸਮੀਕਰਨ
निश्चित अविभाज्य,ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ
निश्चित मॅट्रिक्स,ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
व्याख्या,ਪਰਿਭਾਸ਼ਾ
विकृत वक्र,deformation ਕਰਵ
विकृत पृष्ठभाग,ਵਿਗੜਿਆ ਸਤਹ
अध:पतन,ਪਤਨ
वाहतूक समस्यांमध्ये अधोगती,ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਵਿਗਾੜ
पदवी,ਡਿਗਰੀ
विभेदक समीकरणाची डिग्री,ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਡਿਗਰੀ
स्वातंत्र्याची डिग्री,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
बहुपदीची पदवी,ਬਹੁਪਦ ਦੀ ਡਿਗਰੀ
हटवलेले अतिपरिचित क्षेत्र,ਆਂਢ-ਗੁਆਂਢ ਨੂੰ ਹਟਾਇਆ
डेल्टा फंक्शन,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
मागणी आणि उपयुक्तता वक्र,ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ
मागणी समीकरण,ਮੰਗ ਸਮੀਕਰਨ
मागणी कार्य,ਮੰਗ ਫੰਕਸ਼ਨ
लोकसंख्याशास्त्रीय अभ्यास,ਜਨਸੰਖਿਆ ਅਧਿਐਨ
लोकसंख्या,ਜਨਸੰਖਿਆ
डी मोइव्रेचे प्रमेय,De Moivre ਦਾ ਸਿਧਾਂਤ
प्रात्यक्षिक,ਪ੍ਰਦਰਸ਼ਨ
प्रात्यक्षिक,ਪ੍ਰਦਰਸ਼ਨ
प्रात्यक्षिक भूमिती,ਪ੍ਰਦਰਸ਼ਨੀ ਜਿਓਮੈਟਰੀ
भाजक,ਭਾਅ
दाट संच,ਸੰਘਣਾ ਸੈੱਟ
घनता,ਘਣਤਾ
संख्यात्मक संच,ਗਿਣਤੀਯੋਗ ਸੈੱਟ
निर्गमन चल,ਰਵਾਨਗੀ ਵੇਰੀਏਬਲ
अवलंबून घटना,ਨਿਰਭਰ ਘਟਨਾ
अवलंबित यादृच्छिक चल,ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
अवलंबून व्हेरिएबल,ਨਿਰਭਰ ਵੇਰੀਏਬਲ
अवलंबून भिन्नता,ਨਿਰਭਰ ਪਰਿਵਰਤਨ
उदासीनता कोन,ਡਿਪਰੈਸ਼ਨ ਕੋਣ
व्युत्पत्ती,ਵਿਉਤਪੱਤੀ
व्युत्पन्न,ਡੈਰੀਵੇਟਿਵ
व्युत्पन्न मालिका,ਪ੍ਰਾਪਤ ਲੜੀ
व्युत्पन्न संच,ਪ੍ਰਾਪਤ ਸੈੱਟ
उतरत्या,ਉਤਰਦੇ ਹੋਏ
उतरत्या क्रमाने,ਘਟਦੇ ਕ੍ਰਮ
उतरत्या मालिका,ਘਟਦੀ ਲੜੀ
वर्णनात्मक भूमिती,ਵਰਣਨਯੋਗ ਜਿਓਮੈਟਰੀ
वर्णनात्मक मॉडेल,ਵਰਣਨਯੋਗ ਮਾਡਲ
वर्णनात्मक आकडेवारी,ਵਰਣਨਯੋਗ ਅੰਕੜੇ
डिझाइन,ਡਿਜ਼ਾਈਨ
प्रयोगाची रचना,ਪ੍ਰਯੋਗ ਦੇ ਡਿਜ਼ਾਈਨ
डेस्क कॅल्क्युलेटर,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
शोध,ਖੋਜ
निर्धारक,ਨਿਰਣਾਇਕ
निर्धारक रँक,ਨਿਰਣਾਇਕ ਦਰਜਾ
ठरवणे,ਨਿਰਧਾਰਤ ਕਰੋ
निर्धारक मॉडेल,ਨਿਰਣਾਇਕ ਮਾਡਲ
निर्धारक समस्या,ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
विचलन,ਭਟਕਣਾ
विचलन गुणांक,ਭਟਕਣਾ ਗੁਣਾਂਕ
डायडिक प्रणाली,ਡਾਇਡਿਕ ਸਿਸਟਮ
कर्ण,ਵਿਕਰਣ
मॅट्रिक्सचे विकर्णीकरण,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ
कर्ण मॅट्रिक्स,ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ
कर्ण समानता,ਵਿਕਰਣ ਸਮਾਨਤਾ
आकृती,ਚਿੱਤਰ
रेखाचित्र पद्धत,ਚਿੱਤਰਕਾਰੀ ਢੰਗ
रेखाचित्रात्मक सादरीकरण,ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ
व्यास,ਵਿਆਸ
संचाचा व्यास,ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ
diametrically विरुद्ध,ਵਿਆਸ ਦੇ ਉਲਟ
फासे फेकणे,ਪਾਸਾ ਸੁੱਟਣਾ
द्विभाजक वर्गीकरण,ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ
द्विविभाजन,ਦੁਵਿਧਾ
शब्दकोश क्रम,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
फरक कॅल्क्युलस,ਅੰਤਰ ਕੈਲਕੂਲਸ
फरक समीकरण,ਅੰਤਰ ਸਮੀਕਰਨ
फरक सूत्र,ਅੰਤਰ ਫਾਰਮੂਲਾ
फरक पद्धत,ਅੰਤਰ ਢੰਗ
संचांचा फरक,ਸੈੱਟ ਦਾ ਅੰਤਰ
वेगळे करण्यायोग्य,ਵੱਖ ਕਰਨ ਯੋਗ
भिन्नता वक्र,ਵਿਭਿੰਨ ਕਰਵ
भिन्न कार्य,ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ
भिन्नता,ਅੰਤਰ
विभेदक कॅल्क्युलस,ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ
विभेदक गुणांक,ਵਿਭਿੰਨ ਗੁਣਾਂਕ
विभेदक समीकरण,ਅੰਤਰ ਸਮੀਕਰਨ
विभेदक फॉर्म,ਵਿਭਿੰਨ ਰੂਪ
विभेदक सूत्र,ਅੰਤਰ ਫਾਰਮੂਲਾ
विभेदक कार्य,ਅੰਤਰ ਫੰਕਸ਼ਨ
विभेदक भूमिती,ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ
उच्च ऑर्डरचा फरक,ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ
विभेदक भागफल,ਫਰਕ ਭਾਗ
वेगळे करणे,ਵੱਖਰਾ
भिन्नता,ਭਿੰਨਤਾ
भिन्नता सूत्र,ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ
वेक्टर भेद,ਵੈਕਟਰ ਦਾ ਅੰਤਰ
प्रसार,ਫੈਲਾ
अंक,ਅੰਕ
डिजिटल संगणक,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
डिजिटल डेटा,ਡਿਜ਼ੀਟਲ ਡਾਟਾ
परिमाण,ਮਾਪ
आयाम,ਆਯਾਮ
आकारहीन,ਅਯਾਮ ਰਹਿਤ
समीकरणाचे परिमाण,ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ
डायफॅन्टाइन समीकरण,diophantine ਸਮੀਕਰਨ
बुडविणे कोन,ਡਿੱਪ ਕੋਣ
द्विध्रुवीय समन्वय,ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ
द्विध्रुव,dipole
dipyramid (bipyramid),ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ)
डायरॅक डेल्टा फंक्शन,ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ
थेट सामान्य स्पर्शिका,ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼
निर्देशित कोन,ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ
निर्देशित ओळ,ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ
दिशात्मक व्युत्पन्न,ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ
दिशा कोसाइन,ਦਿਸ਼ਾ ਕੋਸਾਈਨ
मॅक्सिमाची दिशा,ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ
प्रक्षेपणाची दिशा,ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ
दिशा गुणोत्तर,ਦਿਸ਼ਾ ਅਨੁਪਾਤ
संचालक मंडळ,ਡਾਇਰੈਕਟਰ ਸਰਕਲ
दिग्दर्शक क्षेत्र,ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ
थेट उत्पादन,ਸਿੱਧਾ ਉਤਪਾਦ
थेट पुरावा,ਸਿੱਧਾ ਸਬੂਤ
थेट प्रमाण,ਸਿੱਧਾ ਅਨੁਪਾਤ
डायरेक्टिक्स,directrix
थेट बेरीज,ਸਿੱਧੀ ਰਕਮ
डिस्कनेक्ट केलेले संच,ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ
अखंडता,ਨਿਰੰਤਰਤਾ
डेरिव्हेटिव्हचे खंडन,ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ
पहिल्या प्रकारची अखंडता,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
दुस-या प्रकारची अखंडता,ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
अखंड वितरण,ਲਗਾਤਾਰ ਵੰਡ
अखंड कार्य,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
अखंड भिन्नता,ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ
स्वतंत्र,ਵੱਖਰਾ
स्वतंत्र वितरण,ਵੱਖਰੀ ਵੰਡ
स्वतंत्र संभाव्यता वितरण,ਵੱਖਰੀ ਸੰਭਾਵਨਾ ਵੰਡ
स्वतंत्र यादृच्छिक चल,ਵੱਖਰਾ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
स्वतंत्र नमुना जागा,ਵੱਖ ਨਮੂਨਾ ਸਪੇਸ
स्वतंत्र संच,ਵੱਖਰਾ ਸੈੱਟ
स्वतंत्र जागा,ਵੱਖਰੀ ਸਪੇਸ
स्वतंत्र टोपोलॉजी,ਡਿਸਕਰੀਟ ਟੌਪੋਲੋਜੀ
भिन्न भिन्नता,ਵੱਖ ਵੱਖ
भेदभाव करणारा,ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ
भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण),ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ (= ਵਿਤਕਰੇ ਵਾਲਾ ਵਿਸ਼ਲੇਸ਼ਣ)
तोडणे,ਟੁੱਟਣਾ
विसंगत घटना,ਵੱਖ-ਵੱਖ ਘਟਨਾਵਾਂ
विभक्त संच,ਵੱਖ-ਵੱਖ ਸੈੱਟ
युनियन तोडणे,ਯੂਨੀਅਨ ਨੂੰ ਤੋੜੋ
वियोग,ਵਿਛੋੜਾ
फैलाव,ਫੈਲਾਅ
फैलाव चार्ट,ਫੈਲਾਅ ਚਾਰਟ
फैलाव स्थिर,ਫੈਲਾਅ ਸਥਿਰ
फैलाव आकृती,ਫੈਲਾਅ ਚਿੱਤਰ
फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स),ਡਿਸਪਰਸ਼ਨ ਮੈਟਰਿਕਸ (=ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ)
विस्थापन,ਵਿਸਥਾਪਨ
प्रदर्शन,ਡਿਸਪਲੇ
