Hindi,Tamil
कंप्यूटर भाषा,கணினி மொழி
कंप्यूटर स्मृति,கணினி நினைவகம்
कंप्यूटर नेटवर्क,கணினி வலையமைப்பு
कंप्यूटर प्रोग्राम,கணினி நிரல்
कंप्यूटर विषाणु,கணினி வைரஸ்
कंप्यूटर वायरस,கணினி வைரஸ்
"सांद्रित्र, संकेंद्रक","செறிவூட்டுபவர், செறிவூட்டுபவர்"
प्रतिबंधी शाखन,கட்டுப்படுத்தப்பட்ட கிளை
प्रतिबंधी झंप,கட்டுப்படுத்தப்பட்ட ஜம்ப்
प्रतिबंधी स्थायित्व,கட்டுப்படுத்தப்பட்ட நிரந்தரம்
चालक ग्लास,டிரைவர் கண்ணாடி
चालक प्लास्टिक,இயக்கி பிளாஸ்டிக்
चालक पॉलीमर,இயக்கி பாலிமர்
चालन कोण,கடத்தல் கோணம்
चालन बैंड,கடத்தல் பட்டை
चालन विसरण,கடத்தல் பரவல்
चालकता,கடத்துத்திறன்
शंकु ऐन्टेना,கூம்பு ஆண்டெனா
शंकुनुमा हॉर्न,கூம்பு கொம்பு
संयुग्मी प्रतिबाधा,இணை மின்மறுப்பு
नियत वेग अभिलेखक,நிலையான வேகம் ரெக்கார்டர்
संरक्षण नियम,பாதுகாப்பு விதி
कंसोल,பணியகம்
स्थिर धारा स्रोत,நிலையான தற்போதைய ஆதாரம்
नियत K-फिल्टर,நிலையான கே-வடிப்பான்
नियत वोल्टता ट्रांसफार्मर,நிலையான மின்னழுத்த மின்மாற்றி
उपभोक्ता इलेक्ट्रॉनिकी,நுகர்வோர் மின்னணுவியல்
संपर्क,தொடர்பு கொள்ளவும்
संपर्क झंप,தொடர்பு ஜம்ப்
संपर्क विभव,தொடர்பு திறன்
संपर्क कमानी,தொடர்பு வசந்த
सांतत्य,தொடர்ச்சி
सांतत्य फलन,தொடர்ச்சியான செயல்பாடு
सतत स्पेक्ट्रम,தொடர்ச்சியான நிறமாலை
सतत तरंग दोलित्र,தொடர்ச்சியான அலை ஆஸிலேட்டர்
विपर्यास,மாறுபாடு
विपर्यास अनुपात,கான்ட்ராஸ்ட் விகிதம்
नियंत्रक बस,கட்டுப்பாட்டு பேருந்து
नियंत्रक ग्रिड,கட்டுப்படுத்தி கட்டம்
नियंत्रण कुंजी,கட்டுப்பாட்டு விசை
नियंत्रण पट्टिका,கட்டுப்பாட்டு குழு
नियंत्रण कक्ष,கட்டுப்பாட்டு அறை
नियंत्रण पथ,கட்டுப்பாட்டு பாதை
नियंत्रण इकाई,கட்டுப்பாட்டு பிரிவு
अभिसरण,ஒன்றிணைதல்
रूपांतरण दक्षता,மாற்றும் திறன்
रूपांतरण काल,மாற்று நேரம்
संक्षारण,அரிப்பு
प्रतिलिपि,நகல்
"ताम्र, कॉपर","தாமிரம், தாமிரம்"
ताम्र हानि,தாமிர இழப்பு
कॉपर तार,தாமிர கம்பி
सहसंसाधित्र,இணைசெயலி
क्रोड,கோர்
क्रोड हानि,முக்கிய இழப்பு
क्रोड पदार्थ,முக்கிய பொருள்
परिमंडल विसर्जन,வட்டம் மூழ்குதல்
कोस्टा-पाश,கோஸ்டா-லூப்
गणित्र आवृत्ति,கணித அதிர்வெண்
गणन दर मापित्र,எண்ணும் விகித அளவுகோல்
कौम्पवेल सेतु,காம்வெல் பாலம்
युग्मित परिपथ,இணைந்த சுற்று
यूग्मन संधारित्र,இணைப்பு மின்தேக்கி
युग्मन विधि,இணைத்தல் முறை
सहसंयोजक आबंध,சக பிணைப்பு
उद्गम बटन,மூல பொத்தான்
क्रैश,விபத்து
शिखर,உச்சம்
शिखरांक,உச்சம்
तरंगिलता,கொந்தளிப்பு
क्रांतिक कोण,முக்கியமான கோணம்
क्रांतिक युग्मन,முக்கியமான இணைப்பு
क्रांतिक अवमंदित,கடுமையான மனச்சோர்வு
क्रांतिक आवृत्ति,முக்கியமான அதிர்வெண்
क्रांतिक प्रेरकत्व,விமர்சன உந்துதல்
क्रांतिक रेस,முக்கியமான இனம்
क्रांतिक प्रतिरोध,விமர்சன எதிர்ப்பு
क्रॉस कोडांतरक,குறுக்கு அசெம்பிளர்
क्रॉस युग्मन,குறுக்கு இணைப்பு
आड़ा-खड़ा चित्राभ,செங்குத்து படம்
संक्रमण विरूपण,மாற்றம் விலகல்
संक्रमण मॉडुलन,மாற்றம் பண்பேற்றம்
अप्रासंगिक सिगनल,பொருத்தமற்ற சமிக்ஞை
क्रॉसबार एक्सचेंज,குறுக்கு பட்டை பரிமாற்றம்
अनुप्रस्थ क्षेत्र प्रवर्धक,குறுக்கு புல பெருக்கி
क्रासओवर संसूचक,குறுக்குவழி கண்டறிதல்
संक्रमण परिपथ,மாற்றம் சுற்று
क्रिस्टल माइक्रोफोन,படிக ஒலிவாங்கி
क्रिस्टल दोलित्र,படிக ஆஸிலேட்டர்
क्यूरी बिंदु,கியூரி பாயின்ட்
धारा प्रवर्धक,ஸ்ட்ரீம் பெருக்கி
धारा नियंत्रित धारा स्रोत (सी.सी.सी.एस.),தற்போதைய கட்டுப்படுத்தப்பட்ட தற்போதைய ஆதாரம் (CCCS)
धारा नियंत्रित वोल्टता स्रोत (सी.सी.वी.एस.),தற்போதைய கட்டுப்படுத்தப்பட்ட மின்னழுத்த ஆதாரம் (CCVS)
धारा पुनर्भरण,ஸ்ட்ரீம் ரீசார்ஜ்
धारा उत्तोलन,தற்போதைய அந்நியச் செலாவணி
धारा सीमा,தற்போதைய வரம்பு
सीमांत धारा प्रतिरोधक,விளிம்பு மின்னோட்ட மின்தடை
धारा प्रतिबिंब,ஸ்ட்ரீம் பிரதிபலிப்பு
धारा विधा तर्क,ஸ்ட்ரீம் முறை தர்க்கம்
धारा अभिगम,ஸ்ட்ரீம் அணுகல்
धारा स्रोत,ஸ்ட்ரீம் மூல
धारा-वोल्टता परिवर्तक,தற்போதைய மின்னழுத்த மாற்றி
धारा अंतरण अनुपात,தற்போதைய பரிமாற்ற விகிதம்
धारा ट्रांसफॉर्मर,மின்சார மின்மாற்றி
निर्धारित विद्युत-धारा,நிலையான மின்னோட்டம்
"प्रसंकेतक, कर्सर","சுட்டி, கர்சர்"
निम्न चालक वोल्टता,குறைந்த இயக்கி மின்னழுத்தம்
"अंतक अभिनत, अंतक बायस","முடிவு சார்பு, முடிவு சார்பு"
अन्तक आवृत्ति,இறுதி அதிர்வெண்
अंतक क्षेत्र,இறுதி மண்டலம்
वक्र अनुरेख,வளைவு சுவடு
चक्र,மிதிவண்டி
चक्र चौर्य,சக்ர சௌரியா
बेलनाकार लेंस,உருளை லென்ஸ்
क्रिस्टल प्रदर्श,படிக காட்சி
अंकीय से अनुरूप परिवर्तक,டிஜிட்டல் முதல் அனலாக் மாற்றி
दिष्ट धारा पुनर्स्थापक परिपथ,DC ரீஸ்டோர் சர்க்யூட்
अंकीय/अनुरूप परिवर्तक,டிஜிட்டல்/அனலாக் மாற்றி
"अंकीय अनुरूप परिवर्तक, डी.ए.सी.","டிஜிட்டல் அனலாக் மாற்றி, DAC"
विक्षत निवेश,மோசமான முதலீடு
अवमंदित दोलन,ஈரப்படுத்தப்பட்ட அலைவு
अवमंदित काल,மனச்சோர்வடைந்த நேரம்
अवमंदन,தணித்தல்
अवमंदन भंवर धारा,தணிக்கும் சுழல் மின்னோட்டம்
अवमंदन गुणांक,தணிப்பு குணகம்
अदीप्त धारा,இருண்ட மின்னோட்டம்
डार्लिंगटन प्रवर्धक,டார்லிங்டன் பெருக்கி
डार्लिंगटन परिपथ,டார்லிங்டன் சுற்று
डार्लिंगटन युग्म,டார்லிங்டன் ஜோடி
डॉस,செய்ய
"डाटा, न्यास","தரவு, நம்பிக்கை"
न्यास अर्जन निकाय,நம்பிக்கை சம்பாதிக்கும் உடல்
डाटा संचय,தரவு சேமிப்பு
डाटा कोड,தரவு குறியீடு
आँकड़ा संलेखक,தரவு எழுத்தாளர்
डाटा बहुसंकेतक,தரவு மல்டிபிளெக்சர்
"डाटा पत्तन, डाटा पोर्ट","தரவு துறைமுகம், தரவு துறைமுகம்"
डाटा चयनक,தரவு தேர்வி
डाटा पत्र,தரவுத்தாள்
dB/अष्टक,dB/oct
डी सी प्रवर्धक,dc பெருக்கி
दिष्टधारा मोटर,DC மோட்டார்
डी सी ऑफसेट,டிசி ஆஃப்செட்
डी.सी. विद्युत प्रदायी,DC. மின்சாரம்
डी.सी. पुनर्स्थापन,DC. மீள்குடியேற்றம்
डी.सी. पुनःस्थापक,DC. மீட்டெடுப்பவர்
dc से ac परिवर्तक,dc to ac மாற்றி
डी.सी. प्रबलता नियंत्रण,DC. சத்தம் கட்டுப்பாடு
Mh-संबंधक,Mh-இணைப்பான்
प्रत्यक्ष युग्मित ट्रांजिस्टर तर्क द्वार/डी.सी. टी.एल.,நேரடி இணைக்கப்பட்ட டிரான்சிஸ்டர் லாஜிக் கேட்/டிசி டி.எல்.
डी.सी. विक्षति पूरित संक्रियात्मक प्रवर्धक,DC. சேதமடைந்த செயல்பாட்டு பெருக்கி
अप्रबलन,அல்லாத வலுவூட்டல்
डीमारगन का नियम,டிமோர்கனின் சட்டம்
डी सॉटी सेतु,de sauti பாலம்
विश्रांति काल,ஓய்வு நேரம்
विश्रांति क्षेत्र,ஓய்வு மண்டலம்
दोष मार्जन,தவறு நீக்கம்
दशक गणित्र,தசாப்த கால்குலேட்டர்
डेसिबल,டெசிபல்
दशमलव गणित्र,தசம கால்குலேட்டர்
दशमिक-द्विआधारी परिवर्तन,தசம-பைனரி மாற்றம்
पता विकोडन,முகவரி டிகோடிங்
विकोडर,குறிவிலக்கி
वियुग्मक,அல்லீல்கள்
समर्पित अनुप्रयोग,அர்ப்பணிக்கப்பட்ட விண்ணப்பம்
समर्पित नियंत्रक,அர்ப்பணிப்பு கட்டுப்படுத்தி
डी.सी. पूर्व प्रबलन परिपथ,DC. முன் வலுவூட்டல் சுற்று
दोष घनत्व,குறைபாடு அடர்த்தி
विक्षेप कुंडली,விலகல் சுருள்
विक्षेप प्लेट,விலகல் தட்டு
विक्षेप एकक,விலகல் அலகு
विफलक्सन,தோல்வி
(चुंबकीय) विक्षेत्रण,(காந்த) சிதறல்
डी गॉसन कुंडली,டி காசன் ஜாதகம்
डी गॉसन,டி கோசன்
विलंब परिपथ,தாமத சுற்று
विलंब लाइन,தாமத வரி
विलंब काल,தாமத நேரம்
विलंबित स्वचालित लब्धि नियंत्रक,தாமதமான தானியங்கி ஆதாயக் கட்டுப்படுத்தி
विलंबित स्वचालित लब्धि नियंत्रक,தாமதமான தானியங்கி ஆதாயக் கட்டுப்படுத்தி
विलंबित स्वचालित प्रबलता नियंत्रक/विलंबित ए.वी.सी.,தாமதமான தானியங்கி ஒலிக் கட்டுப்படுத்தி / தாமதமான AVC
डेलॉन यांत्रिक दिष्टकारी,டெலோன் மெக்கானிக்கல் ரெக்டிஃபையர்
डेल्टा संबंधन,டெல்டா இணைப்பு
डेल्टा गन,டெல்டா துப்பாக்கி
डेल्टा गन नली,டெல்டா துப்பாக்கி குழாய்
डेल्टा मॉडुलन,டெல்டா பண்பேற்றம்
डेल्टा-सिगमा अनुरूप-अंकीय परिवर्तक,delta-sigma அனலாக்-இலக்க மாற்றி
विचुंबकन,demagnetization
विचुंबकन वक्र,demagnetization வளைவு
विचुंबकन गुणक,demagnetization பெருக்கி
विमॉडुलन,டிமாடுலேஷன்
विमॉडुलक,demodulator
डी मारगन प्रमेय,டி மார்க்கன் தேற்றம்
विबहुसंकेतक,மல்டிபிளெக்சர்
विप्रसामान्यीकृत अंक,இயல்பற்ற மதிப்பெண்
अवक्षय संधारित्र/ह्रासी संधारित्र,குறைப்பு மின்தேக்கி
अवक्षय,குறைதல்
अवक्षय विधा मॉसफेट,குறைப்பு முறை mosfet
"अवक्षय क्षेत्र, ह्रास क्षेत्र","குறைப்பு மண்டலம், குறைப்பு மண்டலம்"
अनुमतांक,மதிப்பீடு
विसंतृप्त वर्ण,செறிவூட்டப்பட்ட எழுத்துக்கள்
असुग्राहिता,உணர்வின்மை
अभिकल्पना नियम,வடிவமைப்பு விதிகள்
परखीय अभिकल्पना,சோதனை வடிவமைப்பு
विनाशी अनुनाद,அழிவு அதிர்வு
संसूचक,கண்டுபிடிப்பான்
प्रत्यावर्ती धारा सेतु संसूचक,மாற்று மின்னோட்டம் பிரிட்ஜ் டிடெக்டர்
आवृत्ति विचलन स्थिरांक,அதிர்வெண் விலகல் மாறிலி
विचलन आवृत्ति,விலகல் அதிர்வெண்
युक्ति,சாதனம்
N विभाजन,N பகிர்வுகள்
द्विभाजित गणित्र,பிளவு கால்குலேட்டர்
विभाजक,பிரிப்பான்
D-फ्लिप-फ्लॉप,டி-ஃபிளிப்-ஃப்ளாப்
डी फ्लिप फ्लॉप,d ஃபிளிப் ஃப்ளாப்
परावैद्युत् स्थिरांक,மின்கடத்தா மாறிலி
परावैद्युतिकी,மின்கடத்தா
डायक,டைக்
डायोड क्षरण,டையோடு அரிப்பு
डायल,டயல்
"तनुपट, डायाफ्राम",குறுகலான உதரவிதானம்
डेजी श्रृंखला,டெய்சி சங்கிலி
ठप्पे का आमाप,முத்திரை அளவு
परावैद्युत् अवशोषण,மின்கடத்தா உறிஞ்சுதல்
परावैद्युत् लेप,மின்கடத்தா பூச்சு
परावैद्युतांक,மின்கடத்தா புள்ளி
"परावैद्युत हानि, परावैद्युत हानि","மின்கடத்தா இழப்பு, மின்கடத்தா இழப்பு"
विभेदी प्रवर्धक,வேறுபட்ட பெருக்கி
विभेदी प्रवर्धक,வேறுபட்ட பெருக்கி
विभेदी कैथोड अनुगामी,வித்தியாசமான கேத்தோடு டிரெயிலிங்
विभेदी परिचालक,வேறுபட்ட ஆபரேட்டர்
विभेदी निवेश वोल्टता,வேறுபட்ட உள்ளீட்டு மின்னழுத்தம்
विभेदी विधा,வேறுபட்ட முறை
विभेदी विधा संकेत,வேறுபட்ட முறை அறிகுறி
विभेदी युग्म,வேறுபட்ட ஜோடி
विभेदी पी.एस.के.,வேறுபட்ட PSK
विभेदी परिपथ,வேறுபட்ட சுற்று
विभेदक,வித்தியாசமான
विसरित संधि ट्रांजिस्टर,பரவலான சந்திப்பு டிரான்சிஸ்டர்
विसरित प्रतिरोधक,பரவலான மின்தடை
विसरण,பரவல்
विसरण संधारित्र,பரவல் மின்தேக்கி
अंकीय फिल्टर,டிஜிட்டல் வடிகட்டி
अंक,மதிப்பெண்
अंकीय परिपथ,டிஜிட்டல் சுற்று
अंकीय संचार,டிஜிட்டல் தொடர்பு
अंकीय तुलनित्र,டிஜிட்டல் ஒப்பீட்டாளர்
अंकीय कंप्यूटर,டிஜிட்டல் கணினி
अंकीय विलंब,டிஜிட்டல் தாமதம்
अंकीय अभिकल्प सूक्ष्मशक्ति,டிஜிட்டல் வடிவமைப்பு மைக்ரோபவர்
अंकीय प्रदर्श,டிஜிட்டல் காட்சி
अंकीय फिल्टर,டிஜிட்டல் வடிகட்டி
अंकीय फिल्टरन,டிஜிட்டல் வடிகட்டுதல்
अंकीय तर्क,எண்ணியல் பகுத்தறிவு
अंकीय तर्क,எண்ணியல் பகுத்தறிவு
अंकीय बहुमापी,டிஜிட்டல் பாலிமீட்டர்
अंकीय बहुमापी,டிஜிட்டல் பாலிமீட்டர்
अंकीय स्पंद,டிஜிட்டல் துடிப்பு
अंकीय संकेत प्रक्रमण,டிஜிட்டல் சிக்னல் செயலாக்கம்
अंकीय टेलिविज़न,டிஜிட்டல் தொலைக்காட்சி
अंकीय अनुरूप परिवर्तक,டிஜிட்டல் அனலாக் மாற்றி
विमा,காப்பீடு
विमीय समीकरण,பரிமாண சமன்பாடு
डायोड,டையோடு
डायोड अभिलक्षण,டையோடு பண்புகள்
डायोड अभिलक्षणिक वक्र,டையோடு பண்பு வளைவு
डायोड संसूचक,டையோடு கண்டறிதல்
डायोड गुणक,டையோடு பெருக்கி
डायोड ट्रांजिस्टर तर्क/डी.टी.एस.,டையோடு டிரான்சிஸ்டர் லாஜிக்/டிடிஎஸ்
नति,மகள்
नति स्वच,நாட்டி மாறுதல்
द्वियुग्मक,டிப்ளாய்டு
द्विध्रुव,இருமுனை
द्विध्रुव ऐन्टेना,இருமுனை ஆண்டெனா
डिरैक,dirac
प्रत्यक्ष पता,நேரடி முகவரி
प्रत्यक्ष युग्मन,நேரடி இணைப்பு
प्रत्यक्ष स्मृति अभिगम (डी.एम.ए.),நேரடி நினைவக அணுகல் (DMA)
प्रत्यक्ष लेखन निकाय,நேரடி எழுத்து உடல்
दिक्-युग्मक/दिशिक युग्मक,திசை கேமட்
दिशात्मक लब्धि,திசை ஆதாயம்
दिशिकता,திசை
दिशक ऐन्टेना,திசை ஆண்டெனா
असमर्थकारी अन्वेषी शलाका,திறனற்ற ஆய்வு
विकोडांतरण,பிரிக்கவும்
विसर्जन,மூழ்குதல்
"विसर्जन दीप, विसर्जन लैंप","மூழ்கும் விளக்கு, மூழ்கும் விளக்கு"
विविक्त घटक,குறிப்பிட்ட காாியம்
विविक्तकर,விநியோக வரி
अवतल ऐन्टेना,குழிவான ஆண்டெனா
डिस्क,வட்டு
विस्थापन स्थिरांक (नियतांक),இடப்பெயர்ச்சி மாறிலி (நிலையான)
विस्थापन धारा,இடப்பெயர்ச்சி மின்னோட்டம்
विस्थापन त्रुटि,இடப்பெயர்ச்சி பிழை
प्रदर्श,கண்காட்சி
क्षय,சிதைவு
विरूपण,திரித்தல்
विरूपण क्षतिरूपण,உருமாற்றம் சேதம்
विरूपण धारा श्रेणी,விலகல் தற்போதைய வரம்பு
विरूपण धारा रोट,சிதைவு நீரோடை அழுகல்
विरूपण असुग्राहिता,சிதைவு உணர்திறன்
विरूपण लब्धि उपांत,விலகல் ஆதாய விளிம்பு
विरूपण निवेश प्रतिरोध,சிதைவு உள்ளீடு எதிர்ப்பு
विरूपण पाश लब्धि,விலகல் வளைய ஆதாயம்
वितरित प्रवर्धक,விநியோகிக்கப்பட்ட பெருக்கி
वितरण गुणक,விநியோக பெருக்கி
विभिन्नता अभिग्राही,மாறுபாடு பெறுதல்
शून्य विभाजन परीक्षण,பூஜ்ஜிய பிரிவு சோதனை
डी-परत,டி-லேயர்
आयनमंडल का D-परत,அயனோஸ்பியரின் D- அடுக்கு
डी-मॉस,d-moss
डॉल्बी निकाय,டால்பி உடல்
प्रभावी ध्रुव,பயனுள்ள துருவம்
प्रभावी ध्रुव प्रतिकार,பயனுள்ள துருவ எதிர்ப்பு
दाता अपद्रव्य,நன்கொடையாளர் கழிவு
दाता पदार्थ,நன்கொடை பொருள்
डॉन्टकेयर स्थिति,கவனிப்பு நிலை
अपमिश्रण,கலப்படம்
डॉप्लर प्रभाव,டாப்ளர் விளைவு
डॉप्लर रेडार,டாப்ளர் ரேடார்
डोसीमीटर,டோசிமீட்டர்
बिंदु मैट्रिक्स,புள்ளி அணி
बिंदु संकेतन,புள்ளி குறிப்பு
द्विअंतीय निर्गम,இரண்டாம் நிலை பிரச்சினை
द्विपरत संधारित्र,இரு அடுக்கு மின்தேக்கி
द्विअनुनादी क्लिस्ट्रॉन,பைனரல் கிளிஸ்ட்ரான்
द्विपार्श्व पट्टी,இருதரப்பு பட்டை
द्विपार्श्विक पी सी बोर्ड,இருதரப்பு பிசி வாரியம்
द्वि चिह्नन,இரட்டை குறியிடுதல்
द्विट्रांजिस्टर,இரட்டை டிரான்சிஸ்டர்
द्वि समस्वरित प्रवर्धक,இரட்டை டியூன் செய்யப்பட்ட பெருக்கி
द्विसमस्तर ट्राजिस्टर प्रवर्धक,இரட்டை அடுக்கு டிரான்சிஸ்டர் பெருக்கி
द्विगुणक,இரட்டிப்பாகிறது
व्यवरोध काल,குறுக்கீடு நேரம்
निर्गम इलेक्ट्रोड,வெளியீடு மின்முனை
निर्गम इलेक्ट्रोड अनुगामी,பின்தொடரும் வெளியீட்டு மின்முனை
डी रैम,டி ராம்
डी रैम,டி ராம்
अपवाह कोष्ट,ஓடும் செல்
अपवाह धारा,ஓடை ஓடை
अपवाह वेग,ஓடும் வேகம்
वेध टेप,துளை நாடா
परिचालक बस,நடத்துனர் பேருந்து
परिचालक चरण,இயக்க நிலை
आनति,அக்கிரமம்
शुष्क सेल,உலர் செல்
शुष्क निक्षारण,உலர் பொறித்தல்
शुष्क फिल्म,உலர் படம்
शुष्क स्विचन,உலர் மாறுதல்
ड्राइस्टस कला विस्थापक,டிரைஸ்டாஸ் ஆர்ட் டிஸ்ப்ளேசர்
डी.टी.ई.,டி.டி.இ.
डी.टी.एल. (डायोड ट्रांजिस्टर तर्क),dtl (டையோடு டிரான்சிஸ்டர் தர்க்கம்)
"द्विगेट फेट, द्विगेट एफ. ई.टी.","ட்வைஜெட் ஃபேட், டுவைஜெட் எஃப். இ.டி."
द्वैत सुमेलन,இரட்டை பொருத்தம்
युगल संचरण,ஜோடி பரிமாற்றம்
द्विपठित संयोजक,இரட்டை வாசிப்பு ஒருங்கிணைப்பாளர்
"द्विप्रवणता अनुरूप, अंकीय परिवर्तक","இரட்டை வேறுபாடு அனலாக், டிஜிட்டல் மாற்றி"
द्विप्रवण परिवर्तन,இருமுனை மாற்றம்
द्वि अनुवर्तन वोल्टता नियंत्रक,இரட்டை பின்தொடர் மின்னழுத்த கட்டுப்படுத்தி
द्वयात्मकता,இருமை
द्विपंकितबद्ध,இரட்டை வரிசை
मूक ऐन्टेना,அமைதியான ஆண்டெனா
द्वैध संचरण,இரட்டை பரிமாற்றம்
उपयोगिता अनुपात,பயன்பாட்டு விகிதம்
उपयोगिता अनुपात मॉडुलन,பயன்பாட்டு விகித பண்பேற்றம்
dB-25 संयोजक,dB-25 இணைப்பான்
वास काल,குடியிருப்பு
गतिक अभिलक्षण,மாறும் பண்புகள்
गतिक अभिलक्षण,மாறும் பண்புகள்
गतिक धारा,மாறும் மின்னோட்டம்
गतिक प्रतिबाधा,டைனமிக் மின்மறுப்பு
"गतिक लोड रेखा, लोड रेखा","டைனமிக் சுமை வரி, சுமை வரி"
गतिक स्मृति,மாறும் நினைவகம்
परिवर्ती स्मृति सेल कोशिका,மாறி நினைவக செல்
गतिक स्मृति पुनश्चर्या,டைனமிக் நினைவக புதுப்பிப்பு
गतिक मूस प्रतिलोमी,மாறும் சுட்டி தலைகீழ்
"गतिक रैम, गतिक RAM",டைனமிக் ரேம் டைனமிக் ரேம்
गतिक परास,மாறும் வரம்பு
गतिक प्रतिरोध,மாறும் எதிர்ப்பு
गतिक विस्थापन रजिस्टर,மாறும் இடப்பெயர்ச்சி பதிவு
गतिक परीक्षण,டைனமிக் சோதனை
गतिक विडियो यादृच्छिक अभिगम स्मृति (डी.वी.रैम),டைனமிக் வீடியோ ரேண்டம் அணுகல் நினைவகம் (DVRAM)
डायनेमो,டைனமோ
डायनेमोमीटर,டைனமோமீட்டர்
डायनेट्रॉन दोलक,டைனிட்ரான் ஆஸிலேட்டர்
"अर्ली प्रभाव, पूर्व प्रभाव","ஆரம்ப விளைவு, ஆரம்ப விளைவு"
ई ए रोम,இ ஒரு ரோம்
भू-संपर्क,பூமி இணைப்பு
भू-स्टेशन,தரை நிலையம்
एबर्स-मौल-समीकरण,ஈபர்ஸ்-மவுல்-சமன்பாடு
एबर्स-मौल-मॉडल,ஈபர்ஸ்-மால்-மாடல்
प्रतिध्वनि,எதிரொலி
प्रतिध्वनि निरोधक,எதிரொலி எதிர்ப்பு
भंवर धारा,எடி கரண்ட்
किनारा संबंधक,இழை இணைப்பான்
कोर संसूचक,கோர் டிடெக்டர்
कोर ट्रिगर फ्लिप फ्लॉप,மைய தூண்டுதல் ஃபிளிப் ஃப்ளாப்
कोर ट्रिगर लैच,முக்கிய தூண்டுதல் தாழ்ப்பாளை
ऐडीसन प्रभाव,எடிசன் விளைவு
संपादक,ஆசிரியர்
प्रभावी क्षेत्र,பயனுள்ள பகுதி
प्रभावी धारा,பயனுள்ள மின்னோட்டம்
प्रभावी भू-त्रिज्या,பயனுள்ள தரை ஆரம்
प्रभावी ऊँचाई,பயனுள்ள உயரம்
प्रभावी लंबाई,பயனுள்ள நீளம்
प्रभावी द्रव्यमान,பயனுள்ள நிறை
प्रभावी विकीर्ण शक्ति,பயனுள்ள கதிர்வீச்சு சக்தி
प्रभावी वोल्टता,பயனுள்ள மின்னழுத்தம்
दक्षता,திறன்
ई.ई.पी. रॉम,இ.இ.பி. ரோம்
आयकोनल समीकरण,சின்னச் சமன்பாடு
व्युत्क्रम धारिता,தலைகீழ் கொள்ளளவு
ई-परत,மின் அடுக்கு
विद्युत धारा,மின்சாரம்
विद्युत क्षेत्र,மின்சார புலம்
विद्युत क्षेत्र तीव्रता,மின்சார புல தீவிரம்
विद्युत अभिवाह रेखाएँ,மின்னோட்டக் கோடுகள்
विद्युत-विभव,மின்சார திறன்
विद्युत-आघात,மின்கசிவு
विद्युत-सोल्डर,மின் சாலிடர்
विद्युत तरंग,மின்சார அலை
वैद्युत लंबाई,மின் நீளம்
विद्युत शक्ति,மின் சக்தி
विद्युत,மின்சாரம்
इ.सी.जी.,ஈசிஜி
विद्युत डायनेमो मीटर,மின்சார டைனமோ மீட்டர்
इलेक्ट्रोड,மின்முனை
इलेक्ट्रोड धारा,மின்னோட்டம்
विद्युत संदीप्ति,மின் ஒளிர்வு
वैद्युत संदीप्तिशील प्रदर्श,மின் ஒளிரும் காட்சி
विद्युत-अपघटन,கால்வனிக் தனிமைப்படுத்தல்
विद्युत अपघट्य,எலக்ட்ரோலைட்
विद्युत् अपघटनी संधारित्र,மின்னாற்பகுப்பு மின்தேக்கி
विद्युत-अपघटनी संधारित्र,மின்னாற்பகுப்பு மின்தேக்கி
विद्युत चुंबक,மின்காந்தம்
विद्युत चुंबकीय ऊर्जा,மின்காந்த ஆற்றல்
विद्युत चुंबकीय प्रेरण,மின்காந்த தூண்டல்
"विद्युत चुंबकीय व्यतिकरण, ई.एम.आई.","மின்காந்த குறுக்கீடு, EMI"
विद्युत चुंबकीय स्पेक्ट्रम,மின்காந்த நிறமாலை
विद्युत चुंबकीय तरंग,மின்காந்த அலை
विद्युत-चुंबकत्व,மின்காந்தவியல்
विद्युत यांत्रिक फिल्टर,எலக்ட்ரோ மெக்கானிக்கல் வடிகட்டி
विद्युतमापी,எலக்ட்ரோமீட்டர்
विद्युत वाहक बल,மின்னோட்ட விசை
इलेक्ट्रॉन,எதிர் மின்னணு
इलेक्ट्रॉन किरणपुंज,எலக்ட்ரான் கற்றை
इलेक्ट्रॉन आवेश,எலக்ட்ரான் சார்ஜ்
इलेक्ट्रॉन उत्सर्जन,எலக்ட்ரான் உமிழ்வு
इलेक्ट्रॉन प्रवाह,எலக்ட்ரான் ஓட்டம்
इलेक्ट्रॉन गैस,எலக்ட்ரான் வாயு
इलेकट्रॉन युक्ति,எலக்ட்ரான் சாதனம்
इलेक्ट्रॉन होल युगम,எலக்ட்ரான் துளை ஜோடி
इलेक्ट्रॉन सूक्षमदर्शी,எலக்ட்ரான் நுண்ணோக்கி
इलेक्ट्रॉन कक्ष,எலக்ட்ரான் சுற்றுப்பாதை
इलेक्ट्रॉन कोश,எலக்ட்ரான் ஷெல்
इलेक्ट्रॉन वोल्ट,எலக்ட்ரான் வோல்ட்
इलेक्ट्रॉन तरंग नलिका,எலக்ட்ரான் அலை குழாய்
इलेक्ट्रॉनिक आवेश,மின்னணு கட்டணம்
इलेक्ट्रॉनिक डाटा प्रतिबल,மின்னணு தரவு அழுத்தம்
इलेक्ट्रॉनिक डाटा संसाधन,மின்னணு தரவு செயலாக்கம்
इलेक्ट्रॉनिक कुंजी,மின்னணு விசை
इलेक्ट्रॉनिक मेल (ई-मेल),மின்னணு அஞ்சல் (மின்னஞ்சல்)
इलेक्ट्रॉनिक द्रव्यमान,மின்னணு நிறை
इलेक्ट्रॉनिक संख्यात्मक,மின்னணு எண்
