Hindi,Punjabi
आँकड़ा रक्षण,ਡਾਟਾ ਸੁਰੱਖਿਆ
आँकड़ा शोधन,ਡਾਟਾ ਸ਼ੁੱਧਤਾ
आँकड़ा रेडियो,ਡਾਟਾ ਰੇਡੀਓ
आँकड़ा अभिग्राही,ਡਾਟਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
आँकड़ा अभिलेख,ਡਾਟਾ ਰਿਕਾਰਡ
आँकड़ा समानयन,ਡਾਟਾ ਕਮੀ
आँकड़ा पंजी,ਡਾਟਾ ਰਜਿਸਟਰ
आँकड़ा विश्वसनीयता,ਡਾਟਾ ਭਰੋਸੇਯੋਗਤਾ
आँकड़ा निरूपण,"ਡਾਟਾ
 ਪ੍ਰਤੀਨਿਧਤਾ"
आकड़ा पुनरूत्पादन,ਡਾਟਾ ਪ੍ਰਜਨਨ
आँकड़ा प्रतिनयन,ਡਾਟਾ ਪ੍ਰਾਪਤੀ
आँकड़ा पुनरीक्षण नियंत्रण,"ਡਾਟਾ ਸਮੀਖਿਆ
 ਨਿਯੰਤਰਣ"
आँकड़ा सुरक्षा,ਡਾਟਾ ਸੁਰੱਖਿਆ
आँकड़ा पृथक्कारी,ਡਾਟਾ ਵੱਖ ਕਰਨ ਵਾਲੇ
आँकड़ा समुच्चय,ਡਾਟਾ ਸੈੱਟ
आँकड़ा समुच्चय समयायोजन,ਡਾਟਾ ਕੁੱਟਣਾ
आँकड़ा समुच्चय परिभाषा सारणी,"ਡਾਟਾ ਸੈੱਟ ਪਰਿਭਾਸ਼ਾ
 ਟੇਬਲ"
आँकड़ा समुच्चय लेबल,ਡਾਟਾ ਸੈੱਟ ਲੇਬਲ
आँकड़ा समुच्चय नाम,ਡਾਟਾ ਸੈੱਟ ਦਾ ਨਾਮ
आँकड़ा समुच्चय संगठन,"ਡਾਟਾ ਸੈੱਟ
 ਸੰਗਠਨ"
आँकड़ा समुच्चय संदर्भ संख्या,"ਡਾਟਾ ਸੈਟ ਹਵਾਲਾ
 ਗਿਣਤੀ"
आँकड़ा समुच्चय सुरक्षा,ਡਾਟਾ ਨਿਰਧਾਰਤ ਕਰਨ
आँकड़ा समुच्चय उपयोगिता क्रमादेश,"ਡਾਟਾ ਸੈੱਟ ਸੈੱਟ
 ਪ੍ਰੋਗਰਾਮ"
आँकड़ा संकेत,ਡਾਟਾ ਸੰਕੇਤ
आँकड़ा संकेतन दर,ਡਾਟਾ ਸਿਗਨਲਿੰਗ ਰੇਟ
आँकड़ा अभिगम,ਡੇਟਾ ਸਿੰਕ
आँकड़ा स्रोत,ਡਾਟਾ ਸਰੋਤ
आँकड़ा विनिर्देश,ਡਾਟਾ ਨਿਰਧਾਰਨ
आँकड़ा केंद्र,ਡਾਟਾ ਸਟੇਸ਼ਨ
आँकड़ा भंडारण,ਡਾਟਾ ਸਟੋਰੇਜ
आँकड़ा भंडारण संरचना,"ਡਾਟਾ ਸਟੋਰੇਜ
 Structure ਾਂਚਾ"
आँकड़ा धारा,ਡਾਟਾ ਸਟ੍ਰੀਮ
आँकड़ा संरचना,ਡਾਟਾ structure ਾਂਚਾ
आँकड़ा संरचना आरेख,"ਡਾਟਾ structure ਾਂਚਾ
 ਚਿੱਤਰ"
आँकड़ा स्विच,ਡਾਟਾ ਸਵਿਚ
आँकड़ा स्विचन,"ਡਾਟਾ ਬਦਲਣਾ
 ਕੇਂਦਰ"
आँकड़ा स्विचन केन्द्र,"ਡਾਟਾ ਬਦਲਣਾ
 ਐਕਸਚੇਂਜ"
आँकड़ा सारणिका,ਡਾਟਾ ਟੈਬਲੇਟ
आँकड़ा अंतक,ਡਾਟਾ ਟਰਮੀਨਲ
आँकड़ा अंतक उपकरण,"ਡਾਟਾ ਟਰਮੀਨਲ
 ਉਪਕਰਣ"
आँकड़ा काल,ਡਾਟਾ ਟਾਈਮ
आँकड़ा अनुलेखन,ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
आँकड़ा अनुलेखन युक्ति,"ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
 ਜੰਤਰ"
आँकड़ा स्थानांतरण,ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
आँकड़ा स्थानांतरण प्रवस्था,"ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
 ਪੜਾਅ"
आँकड़ा स्थानांतरण दर,ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ ਰੇਟ
आँकड़ा स्थानांतरण पंजी,"ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
 ਰਜਿਸਟਰ"
आँकड़ा संचरण,ਡਾਟਾ ਸੰਚਾਰ
आँकड़ा संचरण प्रणाली,"ਡਾਟਾ ਸੰਚਾਰ
 ਚੈਨਲ"
आँकड़ा संचरण सुविधा,"ਡਾਟਾ ਸੰਚਾਰ
 ਸਹੂਲਤ"
आँकड़ा संचरण अंतरापृष्ठ,"ਡਾਟਾ ਸੰਚਾਰ
 ਇੰਟਰਫੇਸ"
आँकड़ा संचरण लाइन,"ਡਾਟਾ ਸੰਚਾਰ
 ਲਾਈਨ"
आँकड़ा संचरण सेवा,"ਡਾਟਾ ਸੰਚਾਰ
 ਸੇਵਾ"
आँकड़ा संचरण प्रपाश,"ਡਾਟਾ ਸੰਚਾਰ
 ਜਾਲ"
डेटाट्रान,ਡੈਨੈਟ੍ਰੋਨ
आँकड़ा प्रकार,ਡਾਟਾ ਕਿਸਮ
अधोवाक् आँकड़े,ਵੌਇਸ ਦੇ ਅਧੀਨ ਡੇਟਾ
आँकड़ा एकक,ਡਾਟਾ ਯੂਨਿਟ
आँकड़ा मान्यकरण,ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ
आँकड़ा मात्रक शब्द,ਡਾਟਾ ਸ਼ਬਦ
काल निर्धारण नेमका,ਡੇਟਿੰਗ ਰੁਟੀਨ
"आधार, आँकड़ा",ਡੈਟਮ
आधार रेखा,ਡੈਟਮ ਲਾਈਨ
दशमलव बिन्दु,ਦਸ਼ਮਲਵ ਬਿੰਦੂ
निष्क्रियण,ਅਯੋਗ
अक्रिय क्षेत्र,ਮਰੇ ਬੈਂਡ
अक्रिय संचिका,ਮਰੇ ਹੋਏ ਫਾਈਲ
आकस्मिक रोधन,ਡੈੱਡ ਲਾਕ
विश्रांति काल,ਡੈੱਡ ਟਾਈਮ
अक्रिय क्षेत्र,ਮਰੇ ਜ਼ੋਨ
अक्रिय क्षेत्र एकक,ਮਰੇ ਜ਼ੋਨ ਯੂਨਿਟ
विखंडकन,ਬਹਿਸ
दोषमार्जन,ਡੀਬੱਗ
दोषमार्जक,ਡੀਬੱਗਰ
दोषमार्जन सहाय,ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ
दोषमार्जन सहाय नेमका,"ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ
 ਰੁਟੀਨ"
दोषमार्जन भाषा,"ਡੀਬੱਗਿੰਗ
 ਭਾਸ਼ਾ"
दोषमार्जन स्मृति सन्निक्षेप,ਯਾਦਦਾਸ਼ਤ ਦੀ ਡੰਪ ਡੀਬੱਗ ਕਰਨਾ
दोषमार्जन निर्गम,ਡੀਬੱਗਿੰਗ ਆਉਟਪੁੱਟ
दोषमार्जन मैक्रास,ਡੀਬੱਗ ਮੈਕਰੋਸ
दोषमार्जन कथन,ਡੀਬੱਗ ਬਿਆਨ
दशक,ਦਹਾਕੇ
दशक गणित्र,ਦਹਾਕੇ ਕਾਉਂਟਰ
निर्णय सारणी भाषा,ਫੈਸਲੇ ਟੇਬਲ ਭਾਸ਼ਾ
मंदन काल,ਨਿਮਰਤਾ ਦਾ ਸਮਾਂ
विकेन्द्रीकृत सूचना तंत्र,"ਵਿਕੇਂਦਰੀਕ੍ਰਿਤ
 ਜਾਣਕਾਰੀ
 ਸਿਸਟਮ"
डेसिबेल,ਡੈਸੀਬੈਲ
निर्णेयता,ਕਮੀ
दशमलव अंकगणितीय संक्रिया,ਦਸ਼ਮਲਵ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ
दशमलव सरेखण,ਦਸ਼ਮਲਵ ਅਲਾਈਨਮੈਂਟ
दशमलव अंक,ਦਸ਼ਮਲਵ ਅੰਕ
दशमलव चिह्नक,ਦਸ਼ਮਲਵ ਮਾਰਕਰ
दशमलव संकेतन पद्धति,ਦਸ਼ਮਲਵ ਸੰਕੇਤ
दशमलव संख्यांक,ਦਸ਼ਮਲਵ ਦੇ ਅੰਕ
दशमलव संख्यांक पद्धति,"ਦਸ਼ਮਲਵ
 ਨੰਬਰ
 ਸਿਸਟਮ"
दशमलव चित्र आँकड़े,"ਦਸ਼ਮਲਵ ਤਸਵੀਰ
 ਡਾਟਾ"
दशमलव प्रतीक,ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਕ
कूटवाचन,ਸਮਝਦਾਰ
निर्णय,ਫੈਸਲਾ
निर्णय कोष्ठ,ਫੈਸਲਾ ਬਾਕਸ
निर्णय परिपथ,ਫੈਸਲਾ ਸਰਕਟ
निर्षय अंतर्वस्तु,ਫੈਸਲਾ ਸਮੱਗਰੀ
निर्णय अवयव,ਫੈਸਲਾ ਐਲੀਮੈਂਟ
निर्णय अनुदेश,"ਫੈਸਲਾ
 ਹਦਾਇਤ"
निर्णय अंश,"ਫੈਸਲਾ
 Kmechanism"
निर्णय भाषा,ਫੈਸਲੇ ਦੀ ਭਾਸ਼ਾ
निर्णय तर्क,ਫੈਸਲਾ ਤਰਕ
निर्णय तर्क अनुवादित्र,"ਫੈਸਲਾ ਤਰਕ
 ਅਨੁਵਾਦਕ"
निर्णय सिद्धांत,ਫੈਸਲਾ ਸਿਧਾਂਤ
निर्णय नियम,ਫੈਸਲਾ ਨਿਯਮ
निर्णय अनुकार,"ਫੈਸਲਾ
 ਸਿਮੂਲੇਸ਼ਨ"
निर्णय संरचना,ਫੈਸਲੇ ਦਾ structure ਾਂਚਾ
निर्णय सारणी,ਫੈਸਲੇ ਦੀ ਮੇਜ਼
निर्णय सिद्धांत,ਫੈਸਲੇ ਸਿਧਾਂਤ
घोषणा नियतांक,ਫੈਸਲਾ ਨਿਰੰਤਰ
"विकोडक, कूटवाचक",ਡੀਕੋਡਰ
कूटवाचन अनुदेश,"ਡੀਕੋਡਿੰਗ
 ਹਦਾਇਤ"
विसमानुक्रमण,ਸਜਾਵਟ
विसमानुक्रमक,ਹੁਨਰ
विसंकेन्द्रक,ਸੇਂਟ
"अपक्षय, ह्रास",ਗਿਰਾਵਟ
विगुढ़न,ਡਿਕ੍ਰਿਪਟ
वक्रमार्जन,ਡਰ
समर्पित प्रणाल,ਸਮਰਪਿਤ ਚੈਨਲ
समर्पित परिपथ,ਸਮਰਪਿਤ ਸਰਕਟ
समर्पित संबंध,"ਸਮਰਪਿਤ
 ਕੁਨੈਕਸ਼ਨ"
समर्पित युक्ति,ਸਮਰਪਿਤ ਲਿਥਸ
समर्पित लाइन,ਸਮਰਪਿਤ ਲਾਈਨ
समर्पित संद्वार,ਸਮਰਪਿਤ ਪੋਰਟ
समर्पित पंजी,ਸਮਰਪਿਤ ਰਜਿਸਟਰ
"व्यतिक्रम, चुक",ਮੂਲ
व्यतिक्रम समूह,ਮੂਲ ਸਮੂਹ
व्यतिक्रम विकल्प,ਮੂਲ ਵਿਕਲਪ
व्यतिक्रम प्राचल,ਮੂਲ ਪੈਰਾਮੀਟਰ
व्यतिक्रम मान,ਮੂਲ ਮੁੱਲ
आस्थगित पताभिगमन,"ਮੁਲਤਵੀ
 ਸੰਬੋਧਨ ਕਰਨਾ"
आस्थगित प्रविष्टि,ਮੁਲਤਵੀ ਦਾਖਲਾ
आस्थगित निकास,ਮੁਲਤਵੀ ਨਿਕਾਸ
आस्थगित अनुरक्षण,"ਮੁਲਤਵੀ
 ਰੱਖ ਰਖਾਵ"
आस्थगित अनुरक्षण काल,"ਮੁਲਤਵੀ
ਰੱਖ ਰਖਾਵ
ਸਮਾਂ"
आस्थागित संसाधन,"ਮੁਲਤਵੀ
 ਕਾਰਵਾਈ"
आस्थगित पुनः प्रारंभ,ਮੁਲਤਵੀ ਮੁੜ-ਚਾਲੂ
परिभाषित मद,ਪਰਿਭਾਸ਼ਿਤ ਆਈਟਮ
निश्चित जालक्रम,ਨਿਸ਼ਚਤ ਨੈਟਵਰਕ
विक्षेपण प्लेट,ਮੋਹਰ
विक्षेत्रण,ਡਿਗੇਸ
विक्षेत्रक,ਡੈਗੌਜ਼ਰ
अपभ्रष्टता,ਡੀਜਨਰੇਸੀ
ह्रास गुणक,ਨਿਘਾਰ ਦਾ ਕਾਰਕ
बहुक्रमादेशन कोटि,"ਮਲਟੀ- ਦੀ ਡਿਗਰੀ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
विलंब,ਦੇਰੀ
विलंब गणित्र,ਦੇਰੀ ਕਾਉਂਟਰ
विलंबातर,ਦੇਰੀ ਨਾਲ ਦੇਰੀ
विलंब अंक,ਦੇਰੀ ਅੰਕ
विलंब विरूपण,ਵਿਗਾੜ ਦੀ ਦੇਰੀ ਕਰੋ
विलंबक अवयव,ਦੇਰੀ ਤੱਤ
विलंब तुल्यकारी,ਬਰਾਬਰੀ ਦੇਰੀ
विलंब लाइन,ਦੇਰੀ ਲਾਈਨ
विलंब लाइन स्मृति,ਦੇਰੀ ਲਾਈਨ ਮੈਮੋਰੀ
विलंब लाइन पंजी,ਦੇਰੀ ਲਾਈਨ ਰਜਿਸਟਰ
विलंब लाइन भंडारण,ਦੇਰੀ ਲਾਈਨ ਸਟੋਰੇਜ
विलंब पाश भंडार,ਦੇਰੀ ਲੂਪ ਸਟੋਰ
विलंब क्रमादेशन,"ਦੇਰੀ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
विलंब काल,ਦੇਰੀ ਦਾ ਸਮਾਂ
विसमानुक्रमण,"ਆਈਲੀਵ
 (= ਸੁਸਤ)"
"विलोप, विलोपन",ਮਿਟਾਓ
विलोप संप्रतीक,ਅੱਖਰ ਨੂੰ ਮਿਟਾਓ
विलोप कुंजी,ਕੁੰਜੀ ਨੂੰ ਮਿਟਾਓ
विलोपन अभिलेख,ਹਟਾਉਣ ਦਾ ਰਿਕਾਰਡ
परिसीमक,ਡੀਲਿਮਿਟਰ
परिसीमक कथन,"ਡੀਲਿਮਿਟਰ
 ਬਿਆਨ"
प्रदान काल,ਅਦਾਇਗੀ ਸਮਾਂ
डेल्टा माडुलन,ਡੈਲਟਾ ਸੰਚਾਲਨ
डेल्टा रव,ਡੈਲਟਾ ਸ਼ੋਰ
मांग,ਮੰਗ
मांग आनयन,ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਮੰਗ
मांग पृष्ठन,ਮੰਗਾਂ ਨੂੰ ਭੇਜਣਾ
मांग संसाधन,"ਮੰਗ
 ਕਾਰਵਾਈ"
मांग संचन,ਡਿਮਾਂਡ ਸਟੇਜਿੰਗ
सीमांकन पट्टी,ਹੱਦਬੰਦੀ ਪੱਟੀ
विमाडुलन,ਮੁਆਵਜ਼ਾ
विमाडुलक,ਡੈਮੋਡੂਲੇਟਰ
जनसांख्यिकीय अनुप्रयोग,"ਡੈਮੋਗ੍ਰਾਫਿਕ
 ਐਪਲੀਕੇਸ਼ਨ"
अवरोहण,ਡੈਮਟਾ
विबहुसंकेतन,ਡੈਮਿਟਲ ਟਾਪਸ
सघन सूची,ਸੰਘਣੀ ਸੂਚੀ
"सघनता, घनत्व",ਘਣਤਾ
आश्रितता सिद्धांत,ਨਿਰਭਰਤਾ ਸਿਧਾਂਤ
आश्रित खंड,"ਨਿਰਭਰ
 ਖੰਡ"
आश्रित एकक,ਨਿਰਭਰ ਯੂਨਿਟ
विपंक्तीयन,ਡੀਕ
नयूनन क्षमता,ਡਰਮਿੰਗ
अवरोहक,ਉਤਰਿਆ
अवरोही शाटन,ਉਤਰਦੇ ਲੜੀਬੱਧ
वर्णन,ਵੇਰਵਾ
वर्णन सूची,ਵੇਰਵਾ ਸੂਚੀ ਸੂਚੀ
निरूपक,ਵਰਣਨ ਕਰਨ ਵਾਲਾ
अभिकल्पना,ਡਿਜ਼ਾਇਨ
अभिधान युक्ति,ਡਿਵਾਈਸ ਨੂੰ ਨਿਰਧਾਰਤ ਕਰਨਾ
अभिकल्पना मोडेम,ਡਿਜ਼ਾਇਨ ਮਾਡਮ
अभिकल्पना इष्टतमीकरण,"ਡਿਜ਼ਾਇਨ
 ਅਨੁਕੂਲਤਾ"
अभिकल्पना गोपनीपता,ਡਿਜ਼ਾਇਨ ਗੁਪਤ
अभिकल्पना अनुकार,ਡਿਜ਼ਾਈਨ ਸਿਮੂਲੇਸ਼ਨ
अपेक्षित मान,ਲੋੜੀਂਦਾ ਮੁੱਲ
डेस्क परिकलित्र,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
डेस्क जाँच,ਡੈਸਕ ਜਾਂਚ
डेस्क अभिकलित्र,ਡੈਸਕ ਟਾਪ ਕੰਪਿ .ਟਰ
प्रेषण,ਭੇਜਣਾ
गंतव्य,ਮੰਜ਼ਿਲ
गंतव्य पता,"ਮੰਜ਼ਿਲ
 ਪਤਾ"
गंतंव्य कूट,ਟਿਕਾਣਾ ਕੋਡ
गंतव्य क्षेत्र,ਮੰਜ਼ਿਲ ਦਾ ਖੇਤਰ
गंतव्य संचिका,ਮੰਜ਼ਿਲ ਫਾਈਲ
गंतव्य केन्द्र,ਮੰਜ਼ਿਲ ਦਾ ਸਟੇਸ਼ਨ
विनाशी योग,ਵਿਨਾਸ਼ਕਾਰੀ
विनाशी प्रसंकेतक,ਵਿਨਾਸ਼ਕਾਰੀ ਕਰਸਰ
विनाशी पठन,ਵਿਨਾਸ਼ਕਾਰੀ ਪੜ੍ਹੋ
विनाशी भंडारण,ਵਿਨਾਸ਼ਕਾਰੀ ਸਟੋਰੇਜ
विसारणीयन,ਅਲੱਗ
विवरण पत्रक,ਵੇਰਵਾ ਕਾਰਡ
विवरण संचिका,ਵੇਰਵਾ ਫਾਈਲ
विटैपन,ਪਤਲੇ
संसूचनीय अवयव,ਖੋਜਣਯੋਗ ਤੱਤ
निर्धारणात्मक स्वचल प्ररूप,"ਨਿਰਧਾਰਤ
 ਆਟੋਮੈਟਾ"
निर्धारणात्मक मशीन,"ਨਿਰਧਾਰਤ
 ਮਸ਼ੀਨ"
निर्धारणात्मक निदर्श,"ਨਿਰਧਾਰਤ
 ਮਾਡਲ"
निर्धारणात्मक समस्या,"ਨਿਰਧਾਰਤ
 ਸਮੱਸਿਆ"
निर्धारणात्मक प्रक्रम,"ਨਿਰਧਾਰਤ
 ਪ੍ਰਕਿਰਿਆ"
निर्धारणात्मक क्रमादेश,"ਨਿਰਧਾਰਤ
 ਪ੍ਰੋਗਰਾਮ"
निर्धारणात्मक क्रमादेशन,"ਨਿਰਧਾਰਤ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
निर्धारणात्मक अनुक्रमण समत्या,"ਨਿਰਧਾਰਤ
 ਸੀਕੁਵੈਨਿੰਗ
 ਸਮੱਸਿਆ"
निर्धारणात्मक स्थिति,"ਨਿਰਧਾਰਤ
 ਸਥਿਤੀ"
विकास तंत्र,"ਵਿਕਾਸ
 ਸਿਸਟਮ"
विकास काल,ਵਿਕਾਸ ਦਾ ਸਮਾਂ
विकास उपकरण,ਵਿਕਾਸ ਸੰਦ
रैखिकता से विचलन,"ਤੋਂ ਭਟਕਣਾ
 ਰੇਖਾ"
युक्ति,ਜੰਤਰ
युक्ति पता,ਜੰਤਰ ਦਾ ਪਤਾ
युक्ति पूर्तिकर,ਜੰਤਰ ਬੈਕਅਪ
युक्ति नियंत्रक संप्रतीक,"ਡਿਵਾਈਸ ਕੰਟਰੋਲ
 ਅੱਖਰ"
युक्ति नियंत्रक,ਡਿਵਾਈਸ ਕੰਟਰੋਲਰ
युक्ति नियंत्रण एकक,ਡਿਵਾਈਸ ਕੰਟਰੋਲ ਯੂਨਿਟ
युक्ति निर्देशांक,ਜੰਤਰ ਕੋਆਰਡੀਨੇਟ
युक्ति आश्रित,ਡਿਵਾਈਸ-ਨਿਰਭਰ
युक्ति आश्रित क्रमादेश,"ਉਪਕਰਣ ਨਿਰਭਰ
 ਪ੍ਰੋਗਰਾਮ"
युक्ति पताका,ਜੰਤਰ ਝੰਡਾ
युक्ति स्वतंत्रता,"ਜੰਤਰ
 ਆਜ਼ਾਦੀ"
युक्ति स्वतंत्र,"ਜੰਤਰ
 ਸੁਤੰਤਰ"
युक्ति स्वतंत्र क्रमादेश,"ਜੰਤਰ
 ਆਜ਼ਾਦੀ
 ਪ੍ਰੋਗਰਾਮ"
प्रदर्शरेखा,"ਜੰਤਰ ਲਾਈਨ
 (= ਡਿਸਪਲੇਅ ਲਾਈਨ)"
युक्ति माध्यम नियंत्रण भाषा,"ਡਿਵਾਈਸ ਮੀਡੀਆ
 ਕੰਟਰੋਲ ਭਾਸ਼ਾ"
युक्ति नाम,ਜੰਤਰ ਦਾ ਨਾਮ
युक्ति संख्या,ਜੰਤਰ ਨੰਬਰ
युक्ति पंक्ति,ਜੰਤਰ ਕਤਾਰ
युक्ति अवस्थिति शब्द,ਜੰਤਰ ਸਥਿਤੀ ਸ਼ਬਦ
युक्ति प्रकार,ਜੰਤਰ ਕਿਸਮ
द्विक बूलीय संक्रिया,"ਡੱਡੀਿਕ ਬੂਲੀਅਨ
 ਓਪਰੇਸ਼ਨ"
निदान,ਨਿਦਾਨ
निदानार्य जाँच,ਡਾਇਗਨੌਸਟਿਕ ਚੈੱਕ
निदानार्य फलन परीक्षण,"ਡਾਇਗਨੋਸਟਿਕ ਫੰਕਸ਼ਨ
 ਟੈਸਟ"
निदान क्रियाविधि,ਡਾਇਗਨੌਸਟਿਕ ਵਿਧੀ
निदान संदेश,"ਡਾਇਗਨੌਸਟਿਕ
 ਸੁਨੇਹਾ"
निदान क्रमादेश,"ਡਾਇਗਨੌਸਟਿਕ
 ਪ੍ਰੋਗਰਾਮ"
निदान नेमका,ਡਾਇਗਨੋਸਟਿਕ ਰੁਟੀਨ
निदानिकी,ਨਿਦਾਨ
निदान तकनीक,"ਡਾਇਗਨੌਸਟਿਕ
 ਤਕਨੀਕ"
निदानार्थ परीक्षण,ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ
आरेख,ਚਿੱਤਰ
डायल,ਡਾਇਲ
डायल लाइन,ਡਾਇਲਡ ਲਾਈਨ
डायल केन्द्र,ਡਾਇਲ ਐਕਸਚੇਂਜ
डायलन,ਡਾਇਲਿੰਗ
डायल लाइन,ਡਾਇਲ ਲਾਈਨ
संवाद,ਵਾਰਤਾਲਾਪ
डायल स्पंद,ਡਾਇਲ ਨਬਜ਼
डायल पुनरावृत्ति ट्रंक,"ਦੁਹਰਾਉਣਾ
 ਤਣੇ"
डायल टोन,ਡਾਇਲ ਟੋਨ
डायल टोन विलंब,ਡਾਇਲ ਟੋਨ ਦੇਰੀ
डायल स्थानांतरण,ਡਾਇਲ ਟ੍ਰਾਂਸਫਰ
डायलन,ਡਾਇਲ ਕਰੋ
डायलन अंतक,ਡਾਇਲ-ਅਪ ਟਰਮੀਨਲ
द्विद्वयंक,Dibit
द्विभाजी खेज,Dichotoming ਖੋਜ
द्विभाजन,Dichotomy
कोश,ਸ਼ਬਦਕੋਸ਼
अंतर इंजन,ਅੰਤਰ ਇੰਜਣ
अंतर संक्रिया,"ਅੰਤਰ
 ਓਪਰੇਸ਼ਨ"
अंतर प्रतिवेदन,ਅੰਤਰ ਰਿਪੋਰਟ
अवकल विश्लेषक,"ਵੱਖਰਾ
 ਵਿਸ਼ਲੇਸ਼ਕ"
विभेदी विलंब,ਵੱਖਰੀ ਦੇਰੀ
विभेदी गियर,ਵੱਖਰਾ ਗੇਅਰ
पूर्वाश्रित माडुलन,"ਵੱਖਰਾ
 ਸੋਧ"
अवकलक,ਵੱਖਰਾ
अंक,ਅੰਕ
अंकीय खंडक,ਡਿਜੀਟਲ ਬਲਾਕ
अंकीय वाहक तंत्र,"ਡਿਜੀਟਲ ਕੈਰੀਅਰ
 ਸਿਸਟਮ"
अंकीय अभिलक्षण,"ਡਿਜੀਟਲ
 ਗੁਣ"
अंकीय अभिकलित्र,ਡਿਜੀਟਲ ਕੰਪਿਟਰ
अकीय आँकड़े,ਡਿਜੀਟਲ ਡਾਟਾ
अंकीय आँकड़ा स्विचन,"ਡਿਜੀਟਲ ਡਾਟਾ
 ਬਦਲਣਾ"
अंकीय आँकड़ा तंत्र,ਡਿਜੀਟਲ ਡਾਟਾ ਸਿਸਟਮ
अंकीय सुविधा,ਡਿਜੀਟਲ ਸਹੂਲਤ
अंकीय सुविधा अंतक,"ਡਿਜੀਟਲ ਸਹੂਲਤ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
अंकीय निस्यंदक,ਡਿਜੀਟਲ ਫਿਲਟਰ
अंकीय आलेखिकी,ਡਿਜੀਟਲ ਗ੍ਰਾਫਿਕਸ
अंकीय वार्धिक आलेखित्र,"ਡਿਜੀਟਲ ਵਾਧਾ
 ਪਲਾਟਰ"
अंकीय लाइन पथ,ਡਿਜੀਟਲ ਲਾਈਨ ਮਾਰਗ
अंकीय लाइन अनुभाग,ਡਿਜੀਟਲ ਲਾਈਨ ਸੈਕਸ਼ਨ
अंकीय बहुसंकेतन उपकरण,"ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
 ਉਪਕਰਣ"
अंकीय प्रकाशिकीय अभिलेखन,"ਡਿਜੀਟਲ ਆਪਟੀਕਲ
 ਰਿਕਾਰਡਿੰਗ"
अंकीय चित्र,ਡਿਜੀਟਲ ਤਸਵੀਰ
अंकीय रेडियो पथ,ਡਿਜੀਟਲ ਰੇਡੀਓ ਮਾਰਗ
अंकीय रेडियो अनुभाग,ਡਿਜੀਟਲ ਰੇਡੀਓ ਭਾਗ
अंकीय पठन,ਡਿਜੀਟਲ ਰੀਡ-ਆਉਟ
अंकीय अभिलेखित्र,ਡਿਜੀਟਲ ਰਿਕਾਰਡਰ
अंकीय निरूपण,"ਡਿਜੀਟਲ
 ਪ੍ਰਤੀਨਿਧਤਾ"
अंकीय अनुभाग,ਡਿਜੀਟਲ ਭਾਗ
अंकीय संकेत,ਡਿਜੀਟਲ ਸਿਗਨਲ
अंकीय चिह्नक,ਡਿਜੀਟਲ ਦਸਤਖਤ
अंकीय शाटन,ਡਿਜੀਟਲ ਲੜੀਬੱਧ
अंकीय भंडारण अवयव,"ਡਿਜੀਟਲ ਸਟੋਰੇਜ
 ਤੱਤ"
अंकीय भंडारण माध्यम,"ਡਿਜੀਟਲ ਸਟੋਰੇਜ
 ਮੀਡੀਆ"
अंकीय स्विचन,ਡਿਜੀਟਲ ਸਵਿਚਿੰਗ
अंकीय अवसान तंत्र,"ਡਿਜੀਟਲ ਸਮਾਪਤੀ
 ਸਿਸਟਮ"
अंक से अनुरूप रूपांतरित्र,"ਐਨਾਲਾਗ ਤੋਂ ਡਿਜੀਟਲ
 ਕਨਵਰਟਰ"
अंकीय संचरण,"ਡਿਜੀਟਲ
 ਸੰਚਾਰ"
अंकीय गणित,ਅੰਕ ਦਾ ਹਿਸਾਬ
अंक संपीडन,ਅੰਕ ਦੇ ਸੰਕੁਚਨ
अंक विलंब अवयव,ਅੰਕ ਦੇ ਦੇਰੀ ਤੱਤ
अंकरूपण,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
अंकरूपण वाक्,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ ਭਾਸ਼ਣ
"अंकरूपण, अंकीकरण",ਡਿਜੀਟਾਈਜ਼
अंकरूपक,ਡਿਡੀਕਿਜ਼ਰ
