English,Gujarati
Density of the suspension,સસ્પેન્શનની ઘનતા
Dentate,દાંતવાળું
Dentine,દળ
Deoxygenated blood,ભ્રમણ
Deoxyribonucleic acid (DNA),ડિઓક્સિરીબ on ન્યુક્લિક એસિડ (ડીએનએ)
Depigmentation,ઝળહળા
Depletion of soil fertility,જમીનની ફળદ્રુપતાનો ઘટાડો
Depolarisation,અવમૂલ્યન
Depolymerisation,ડિપોલિમાઇઝેશન
Depression,હતાશા
Depression,હતાશા
Derelict land,જમીનના પાકી જમીન
Derivative novacaine,વ્યુત્પન્ન નોવેકાઇન
Dermatogen,ત્વચા
Dermis,ત્વચા
Descendant population,વંશજ વસ્તી
Descending colon,ઉતરતા આંતરડા
Descending limb,નીચે ઉતરતા અંગ
Descending thoracic aorta,ઉતરતા થોરાસિક એરોટા
Descent,વંશ
Desert areas,રણના વિસ્તારો
Desert biome,રણ -બાયોમ
Desert community,નિર્જન સમુદાય
Desert plant,રણ -સંયંત્ર
Desert shrub,રણ છોડ
Desertification,ઉષ્ણતામાન
Desi variety,દેશી જાત
Desmid,વ્યગ્ર
Desmotubule,મૂટ
Detergent,ચતુર્ભુજ
Detoxication,ડામર
Detoxification,ડિટોક્સકરણ
Detritivore,ખળભસતું
Detritivorous,ખળભસતું
Detritus feeder,ખડકો
Detritus feeding invertebrate,ખાદ્યપદ
Detritus food chain,ડેટ્રિટસ ફૂડ સાંકળ
Deuterostomia,ડ્યુટેરોસ્ટોમીયા
Development,વિકાસ
Devil fish,માછલી
Devil fish,માછલી
Devonian period,ડેવોનિયન ગાળ
De-vries theory,દ્વેષ સિદ્ધાંત
De-xycorticosterone,ડી-એક્સકોર્ટિકોસ્ટેરોન
Dihybrid,દિગ્ગજ
Dinucleotide,જીવાણુનાશ
Diabetes insipidus,ડાયાબિટીસ
Diabetes mellitus,ડાયાબિટીસ
Diacetylmorphin,નારાજી
Diagnosis,નિદાન
Diagnostic and therapeutics,નિદાન અને ઉપચારાત્મક
Diagnostic image,વ્યાપત્રની છબી
Diagnostic kit,વ્યાપાસાત
Diakinesis,દળ
Dialysing fluid,ડાયાલિસિંગ પ્રવાહી
Dialysis,પાઈલસીસ
Diandria,દરદ
Diandrous,દંભી
Diapause,કોથળી
Diarrhoea,ઝાડો
Diastolic pressure,બાળપણ
Diatom,ડાયટ om મ
Diatomaceous earth,ડાયટોમેસિયસ પૃથ્વી
Dioxylglycerol (DG),ડાયોક્સિલગ્લાઇસેરોલ (ડીજી)
Dibasic phosphate,દ્વેષી ફોસ્ફેટ
Dichanthium,બે ભડકો
Dichloro diphenyl trichloroethane (DDT),ડિક્લોરો ડિફેનીલ ટ્રાઇક્લોરોએથેન (ડીડીટી)
Dichotomous,બે અલગ અલગ
Dicondylic skull,અકસ્માત
Dicotyledon,પર્વત
Dictyosome,તારણ જેવું
Dictyota,ન્યાયમૂર્તિ
Diencephalon,દંડક
Dietary,આહાર
Differential contribution,અંતરાત્મક ફાળો
Differential interference contrast microscope,વિભેદક દખલ વિરોધાભાસ માઇક્રોસ્કોપ
Differential reproduction,વિભિન્ન પ્રજનન
Differentiated cell,વિભાજિત કોષ
Differentiation,ભેદ
Diffracted wave,વિખેરી નાખેલી તરંગ
Diffuse,પ્રસરે
Diffusing capacity,વિછરતી ક્ષમતા
Digestion,પાચન
Digestive juice,પાચકનો રસ
Digestive system,પાચન તંત્ર
Digestive tract,પાકેલા માર્ગ
Digit,અંક
Digital subtraction angiography,ડિજિટલ બાદબાકી
Digitally,ખાવી
Digitiform gland,સિધ્ધાંત
Dikaryon,ડિકરિયન
Dikaryophase,દિકરિયોપેસ
Dimer,નીચો
Dominant lethal allele,પ્રબળ ઘાતક એલીલ
Dimorphism,વરણાગ
Dinitrogen,ડાઇમિટ્રોજન
Dinoflagellate,ડાયનાફ્લેજેલેટ
Dioecious,દ્વેષી
Diospyros melanoxylon,ડાયઓસ્પાયરોસ મેલાનોક્સિલોન
Dipeptide,દ્વિસરણ
Diphyodont,દીવાયોડોન્ટ
Diplobacillus,રાજદ્વારી
Diploblastic,રાજદ્વારી
Diplococcus pneumoniae,ડિપ્લોક occ ક્સ ન્યુમોનિયા
Diploid stage,રાજદ્વારી તબક્કો
Diplonema,રાજદ્રોહ
Diplontic,ડિપ્ટર
Diplosome,રાજદ્વારી
Diplostome,રાજનીતિ
Diplotene stage,ડિપ્લોટેન તબક્કો
Diptera,ડિપ્ટેરા
Dipteran,ડિપ્ટરન
Dipterocarpus hopea,ડિપ્ટેરોકાર્પસ હોપિયા
Dipthteria,દંભ
Directional selection,દિશાત્મક પસંદગી
Disaccharide hyaluronic acid,વિચ્છેદ
Disaccharide,તકરાર
Disc,શિરોબિંદુ
Disc floret,ડિસ્ક ફ્લોરેટ
Discharge of pollen,પરાગ -વિસર્જન
Discontinuous variation,અસંગતતા
Discrete mutation,વિશિષ્ટ પરિવર્તન
Disease,રોગ
Disharmonising process,વિસંગત પ્રક્રિયા
Disinfectant,જંતુનાશક
Disinfected,જંતુનાશક
Disorders of bone,અસ્થિ
Dissemination,પ્રસાર
Distal,દૂરવુ
Distal convoluted,દૂરદુ
Distal nephron,દૂરદુ
Distal phalanx,દૂરસ
Distal pigment,રંગબેરંગી રંગદ્રવ્ય
Diurnal,દૈનિક
Divalent cation,દૈવી કેશન
Divalent,દૈવી
Diverge,અલગ કરવું
Divergence,ભિન્નતા
Diversity,વિવિધતા
Division of labour,મજુર વિભાગ
Division,ભાગ
Division,ભાગ
DNA dependent RNA polymerase,ડીએનએ આશ્રિત આર.એન.એ.
DNA blotting,ડીએનએ બ્લ ot ટિંગ
DNA cleavage,ડી.એન.એ.
DNA cloining,ડીએનએ બંધ
DNA driven hybridization,ડીએનએ સંચાલિત સંકર
DNA fingerprinting,ડીએનએ ફિંગરપ્રિન્ટિંગ
DNA library,ડીએનએ ગ્રંથાલય
DNA melting,ડીએનએ ગલન
DNA methylation,ડીએનએ મેથિલેશન
DNA polymerase,ડીએનએ પોલિમરેઝ
DNA probe,ડીએનએ તપાસ
DNA repair,ડીએનએ સમારકામ
DNA replicate,ડીએનએ નકલ
DNA replication,ડીએનએ પ્રતિકૃતિ
DNA sequence,ડીએનએ ક્રમ
DNA splicing,ડી.એન.એ.
DNA super coiling,ડીએનએ સુપર કોઇલિંગ
DNA transcription,ડીએનએ લખાણ
DNA vector,ડીએનએ વેક્ટર
Dobson unit,ડોબસન એકમ
Dogfish,ડોગફિશ
Doliolum,Dલટ
Dolphin (mammal),ડોલ્ફિન (સસ્તન પ્રાણી)
Domestic animal,પાળેલું પ્રાણી
Domesticated animal,પાળેલું પ્રાણી
Domesticated plant,પાળેલું પ્લાન્ટ
Domestication,પાલન
Domestication,પાલન
Dominant gene,મુખ્ય જનીણ
Dominant unit factor,મુખ્ય એકમ પરિબળ
Donnan equilibrium,ડોનાન સંતુલન
Donor cell,દાતક -કોષ
Doppler effect,ધૂમ્રપાનની અસર
Dorsal inner surface,આંતરિક આંતરિક સપાટી
Dorsal nerve cord,ડોરસલ ચેતા દોરડા
Dormancy,નિષ્ક્રિયતા
Dorsal fin,ડોર્સલ ફિન
Dorsal hollow nervous system,ડોર્સલ હોલો નર્વસ સિસ્ટમ
Dorsal nostril,ડોર્સલ નાસકોષ
Dorsal root ganglion,ડોર્સલ રુટ ગેંગલીયન
Dorsal surface,અનિયંત્રિત સપાટી
Dorsal visceral hump,ડોર્સલ વિસેરલ ગઠ્ઠો
Dorsiventral leaf,ડોર્સવેન્ટ્રલ પાન
Double bond,બેઉ -બોન્ડ
Double coconut,બેવડું
Double helix,બેવડું
Double stranded structure,બેવડી માળખું
Downstream,નીચેની તરફ
Downstream processing,ડાઉનસ્ટ્રીમ પ્રોસેસિંગ
Down syndrome,ડાઉન સિન્ડ્રોમ
Dracaena,ડ્રેકૈના
Draco,ક drંગું
Dragon fly,ડ્રેગન ફ્લાય
Droplet,ટીપું
Dropsy,ટીકડી
Drosophila melanogaster,ડ્રોસોફિલા મેલાનોગાસ્ટર
Drought,દુકાળ
Drought resistant grass,દુષ્કાળ પ્રતિરોધક ઘાસ
Drug,Drugષધ
Drug,Drugષધ
Drug abuse,ડ્રગનો દુરુપયોગ
Drum stick,ડ્રમની લાકડી
Drupe,ક drંગું
Dry biomass,સૂકી બાયોમાસ
Dry deposition,સૂકી જુબાની
Dryopithecus,સૂકોપિથેકસ
Dryopteris,દાણાદાર
Ductule efferent,નલિક
Ductus arteriosus,ડક્ટસ આર્ટિઅસસ
Ductus epididymus,ડક્ટસ રોગચાળા
Duodenum,ડ્યુઓડેનમ
Duplication,નકલ
Duramater,દ્રાધ
Duramen,દુરાગ્રહી
Duranta,એક જાતની એક જાત
Dust pollution,ધૂળ પ્રદૂષણ
Dwarf,વામન
Dwarfness,વામન
Dwarf-stem plant,વામન-દાંડીનો છોડ
Dynein,ડાયનેન
Digit,અંક
Eagle,ગરુડ
Ear ossicle,કાનની ઓસી
Earcockle,કણક
Earliest life,પ્રારંભિક જીવન
Early wood,પ્રારંભિક લાકડું
Earmuff,કાટમાળ
Earth summit,પૃથ્વી શિખર
Eating and being eaten,ખાવું અને ખાવું
Earth,પૃથ્વી
Earth,પૃથ્વી
Ebenales,એબનાલ્સ
Ebracteate,ઇબ્રેક્ટેટ કરવું
Echeneis,પડઘો
Echinococcus,પડઘાઈ
Echolocation,પડઘો
Eclipta alba,ગ્રહણ અલ્બા
Ecological adaptation,પર્યાવરણમૂળ અનુકૂલન
Ecological efficiency,પર્યાવરણીય કાર્યક્ષમતા
Ecological interdependence,પર્યાવરણીય પરસ્પર નિર્ભરતા
Ecological pyramid,પર્યાવરણીય પિરામિડ
Ecological sanitation,પર્યાવરણ
Ecological succession,પર્યાવરણીય ઉત્તરાધિકાર
Ecological sustainability,પર્યાવરણીય સ્થિરતા
Ecologist,ઇકોલોજિમ
Ecology,પરિસ્થિતિવિજ્ologyાન
Ecology and environment,પર્યાવરણ અને પર્યાવરણ
Ecosan toilet,પર્યાવરણ શૌચાલય
Ecosystem,જીવાણુ
Ecosystem diversity,જીવાણુની વિવિધતા
Ecosystem process,જીવાણુ પ્રક્રિયા
Ecosystem service,જીવાણુ સેવા
Ecotone,પર્યાવરણ
Ecotourism,પર્યાવરણ
Ecotype,પર્યાવરણ
ECP gradient,ઇસીપી ક્રમશ ent
Ectocarpus,એક્ટોકાર્પસ
Ectoderm,ક્ટોડર્મ
Ectomycorrhizae,એક્ટોમીકોરિઝા
Ectoparasite,એક મહાન
Ectopic pregnancy,એક્ટોપિક ગર્ભાવસ્થા
Ectotherm,Ectotherm
Ectothermic,અખૂર
Edge effect,ધારની અસર
Edge species,ધાર જાતિ
Effective stroke,અસરકારક સ્ટ્રોક
Effector,અસર કરનાર
Effector,અસર કરનાર
Efferent,વંચિત
Efferent arteriole,પ્રભાવિત
Efficiency index,કાર્યક્ષમતા અનુક્રમણિકા
Effluent,ગુંચવાયું
Effluent treatment plant (ETP),પ્રવાહી સારવાર પ્લાન્ટ (ઇટીપી)
Efflux,પ્રવાહ
Egested,વિધ્વંસક
Egg,ઇંડું
Egg apparatus,ઇંડા ઉપકરણ
Ego centrism,અહંકારનું કેન્દ્રવાદ
Eicchornia crassipes,ઇચકોર્નિયા ક્રેશિસ
Ejaculatory duct,સ્શૂર્ય નળી
El nino effect,અલ નીનો અસર
Elaioplast,પાટિયું
Elasmobranch,નિપુણ
Elastic fibre,સ્થિતિસ્થાપક રેસા
Elastic force,સ્થિતિસ્થાપક શક્તિ
Elasticity,સ્થિતિસ્થાપકતા
Elastin,ઇલાસ્ટિન
Elater,ખલાસી
Electric field,વિદ્યુત ક્ષેત્ર
Electric illuminator,વિદ્યુતપ્રવાહ
Electric organ,વિદ્યુત -અંગ
Electrical discharge,વિદ્યુત -વિચ્છેદ
Electrical potential difference,વીજળી સંભવિત તફાવત
Electrical synapse,વિદ્યુત -અનુમાન
Electrocardiogram (ECG),ઇલેક્ટ્રોકાર્ડિયોગ્રામ (ઇસીજી)
Electrocardiograph,વીજળી
Electrocardiography,વિદ્યુત -ચિકિત્સા
Electrochemical proton gradiant,ઇલેક્ટ્રોકેમિકલ પ્રોટોન શણગાર
Electroencephalogram,વૈકલ્પિક
Electroencephalography,વિદ્રોહવિજ્ographyાન
Electrogenic,વિદ્યુત -વૈકલ્પિક
Electromagnetic lense,વિદ્યુતપ્રવાહ
Electromagnetic radiation,વિદ્યુત -કિરણોત્સર્ગ
Electromagnetic theory,વિદ્યુત -સિદ્ધાંત
Electron acceptor,વિદ્યુત સ્વીકારનાર
Electron bombardment,વીજળી
Electron deficient,વીજળીની ઉણપ
Electron donor,વિદ્યુત દાતા
Electron microscope,વિદ્યુત -માઇક્રોસ્કોપ
Electron transparency,વિદ્યુત -પારદર્શિતા
Electron transport chain,વિદ્યુત પરિવહન સાંકળ
Electron transport system,વિદ્યુત પરિવહન પદ્ધતિ
Electronegative,વિદ્યુત -પરિશ્રમ
Electronegative atom,વિદ્યુત પરમાણુ
Electronic waste,વિદ્યુત -કચરો
Electrophoresis,વિદ્યુતપ્રવાહ
Electroporation,વિદ્યુત -કાર્ય
Electrostatic precipitator,વિદ્યુતવિરામ
Element,તત્ત્વ
Element,તત્ત્વ
Elephas,પાટિયું
Ellipsoid strip,લંબગોળ પટ્ટી
Ellipsoidal joint,તરફેણ -સાંધો
Elongated heart,વિસ્તૃત હૃદય
Elongation factor,લૂંટફાટ
Elphidium,અણીદાર
Elution,ઝઘડો
Emarginate,ગંદું
Emasculation,Ascલટી
Embryo culture,ગર્ભ સંસ્કૃતિ
Embryo development,ગર્ભ વિકાસ
Embryo rescue,ગર્ભ બચાવ
Embryo,ભ્રમણ
Embryo sac,ગર્ભ
Embryological research,ગર્ભવિજ્ researchાન સંશોધન
Embryology,ગર્ભવિજ્ embાન
Embryonic blastopore,ભ્રૂણપાર
Embryonic development,અસામાન્ય વિકાસ
Embryonic mortality,ગર્ભપાત
Emergent hydrophyte,ઉદભવતો હાઇડ્રોફાઇટ
Emigration,વિવાદ
Emilia sonchifolia,એમિલિયા સોંચિફોલીયા
Emotional turbulence,ભાવનાત્મક અશાંતિ
Empetraceae,નિસ્તેજ
Emphysema,સંવેદનશીલતા
Empirical formula,પ્રયોગમૂલક સૂત્ર
Emu,Emતરવું
Emulsifying,ચૂકડા
Enaima,અહંકાર
Enamel,દંતવલ્ક
Encoded enzyme,એન્કોડ કરેલું ઉત્સેચક
Encystation,જ્ encાન
End wall,છેડો
Endangered,ભયભીત
Endemic,શકાય એવું
Endemism,સહનશક્તિ
Endergonic reaction,અંતર્જ્onicાન
Endocarp,અંતકાર
Endocrine system,અંતરાલ પદ્ધતિ
Endocytosis,એન્ડોસાઇટોસિસ
Endoderm,એન્ડોડર્મ
Endolymph,અંતolિમ્ફ
Endometrium,અંતર્જ્ endાન
Endomycorrhizae,અંત omy કીક્રોરીઝા
Endonuclease recognition site,અંતનોની માન્યતા સ્થળ
Endoplasmic reticulum,એન્ડોપ્લાઝમિક રેટિક્યુલમ
Endoscope,એન્ડોસ્કોપ
Endoscopy,એન્ડોસ્કોપી
Endoskeleton,અંતosસ્કેલિટન
Endosome,અંત end
Endosperm,એંજીવ
Endospermic,બધિર
Endothelial lining,અંત -થેલિયલ અસ્તર
Endothelium,અંત -થેલિયમ
Endotherm (eomoiotherm),એન્ડોથર્મ (ઇઓમોઇથર્મ)
Endothermic,અંતકીય
Endothermic,અંતકીય
Endotoxin,એન્ડોટોક્સિન
End sac,કોથળી
Endoplasmic,અંતને લગતું
Endrocrine system,અંતrકોરી પદ્ધતિ
Energy assimilated,આત્મસાતિત energy ર્જા
Energy flow model,Energyર્જા પ્રવાહનું મોડેલ
Energy plantation,Energyર્જા વાવેતર
Energy plantation,Energyર્જા વાવેતર
Energy source,Energyર્જા સ્ત્રોત
Engineering,ઈજનેરી
Entamoeba histolytica,એન્ટામોએબા હિસ્ટોલીટીકા
Enterobius,પ્રવેશી
Enterocyte,ઉપરોક્ત
Enteron,Enterગલો
Enthalpy,Enthંચું
Entomophilous,એન્ટોમોફિલ્સ
Entomophily,આત્મસાતથી
Entropy,પ્રાણ
Environment,વાતાવરણ
Environmental condition,પર્યાવરણની સ્થિતિ
Environmental ethics,પર્યાવરણ નીતિશાસ્ત્ર
Environmental factor,પર્યાવરણ
Environmental influence,પર્યાવરણજન્ય પ્રભાવ
Environmental management,પર્યાવરણ વ્યવસ્થાપન
Environmental planning and coordination,પર્યાવરણ આયોજન અને સંકલન
Environmental resistance,પર્યાવરણ -પ્રતિકાર
Enzymatic content,અતિશય સામગ્રી
Enzyme,મનાઈ
Enzyme system,પ્રણાલીનો પદ્ધતિ
Enzyme-linked,તૃષ્ણા સાથે જોડાયેલું
Eocene,આતુરતા
Eosinophil,Eાંદ
Ephedra,એફિડ્રા
Ephemeral annual herb,અલ્પકાલિક વાર્ષિક her ષધિ
Ephemeral,અલ્પજીવી
Epicalyx,મહાસાગરી
Epicarp,મહાકાવ્ય
Epidermal cell,બાહ્ય ત્વચા
Epidermis,બાહ્ય ત્વચા
Epidermophyton,બાહ્ય -રૂપરેખા
Epididymis,રોગચાળા
Epigynae,Epોર
Epigynous,અર્થહીન
Epilepsy,વાઈ
Epilimnion,પાપ
Epimorphosis,કારણ
Epinephrine,એપિનેફ્રિન
Epineurium,એપિન્યુરિયમ
Epipetalous,ઉપસર્ગ
Epiphysis,પ્રભુત્વ
Epiphyte,ઉપદ્રવ
Episodic depression,એપિસોડિક ડિપ્રેસન
Epistasis,પત્ર
Epistasis,પત્ર
Epithelial tissue,ઉપકલાની ઉપકલા
Epoch,યુગ
Epulopscium fishesoni,ઉપસંહાર
Equatorial plate,વિષુવવૃત્તીય પ્લેટ
Equilibrium,સંતુલન
Equilibrium sedimentation,સંતુલન કાંપ
Equisetum,સમરાલ
Equus,અહંકાર
Era,યુગ
Ergosterol,એર્ગોસ્ટેરોલ
Ericales,વિનોદ
Erosion,ધોવાણ
Erucic acid,કબાટ
Erythrina,એક જાતનું
Erythrocyte (RBC),એરિથ્રોસાઇટ (આરબીસી)
Erythrocytic,વિસ્ફોટક
Erythropoietic factor,કારીથોપાયેટીક પરિબળ
Erythropoietin,એરિથ્રોપાયટિન
Erythroxylum coca,એરિથ્રોક્સિલિયમ કોકા
Escherichia coli,એશેરીચીયા કોલી
Essential oil,આવશ્યક તેલ
Ester bond,Est આકારની બોન્ડ
Estrogen,અતિ ઉત્તેજિત
Estrogen replacement therapy,એસ્ટ્રોજન રિપ્લેસમેન્ટ ઉપચાર
Estuary,માવજત
Etaerio,અવસ્થામાં
Ethanol,ઇથેનોલ
Ether,મણકાને લગતું
Ethidium bromide,એથિડિયમ બ્રોમાઇડ
Ethology,નૈતિકતા
Ethology,નૈતિકતા
Ethylene,શાસ્ત્ર
Ethylmethane sulphonate,એથિલ્મેથેન સલ્ફોનેટ
Etiolation,નિષ્ઠા
Eubacteria,ૂબેક્ટેર
Eubacteria cell,ષડયંત્ર -કોષ
Euchromatin,યુક્રોમેટિન
Euglena,ભૂખ
Euglenoid,ભૂખવાળું
Eukaryote (eucaryote),યુકેરીયોટ (યુકેરીયોટ)
Eukaryotic cell,યુકેરિઓટિક
Eukaryotic species,યુકેરિઓટિક જાતિઓ
Eumetazoa,યુમેટાઝો
Eumitosis,જાડું
Eunuchoidism,વ્યંગ્ય
Eupagurus,યુવતી
Euphorbia,સુશોભિત
Euphorbiaceae,અહંકાર
Euplectella,અપરિપક્વ
Euryhaline,યુરહાલિન
Eurythermal,યુરીથર્મલ
Euspongia,સ્વાભાવિક
Eustachian tube,સુવાચ્ય નળી
Eutrophic water body,યુટ્રોફિક જળ સંસ્થા
Eutrophication,કૃત્રિમતા
Eutrophication,કૃત્રિમતા
Evacuated,વિપુલ
Evaluated,મૂલ્યાંકન કરાયેલ
Evaporation,બાષ્પીભવન
Evening primrose,સાંજે પ્રિમરોઝ
Evergreen tropical rain forest,સદાબહાર ઉષ્ણકટિબંધીય વરસાદનું વન
Evolution,વિકસિત થવું
Evolution of life,જીવનનો વિકાસ
Evolutionary agent,ઉત્ક્રાંતિ એજન્ટ
Evolutionary biology,ઉત્ક્રાંતિ -જીવવિજ્ologyાન
Evolutionary process,ઉત્ક્રાંતિ પ્રક્રિયા
Evolutionary sequence,ઉત્ક્રાન્તિનો ક્રમ
Evolutionary species,ઉત્ક્રાન્તિ પ્રજાતિઓ
Evolutionary taxonomist,ઉત્ક્રાન્તિવાદી
Evolutionary trend,ઉત્ક્રાન
Exalbuminous,ઉન્મત્ત
Excessive growth,અતિશય વૃદ્ધિ
Excessive sleeping,વધુ પડતી sleeping ંઘ
Excitability,નિર્દોષતા
Excretion,મળનું
Excretory genital duct,વિકરાળ જનનેન્દ્રિય નળી
Excretory lactiferous duct,વિસર્જનનું નળી
Excretory pore,ઉત્સર્જન છિદ્ર
Excretory tubule,વિસર્જન નળીઓ
Exergonic reaction,અતિ પ્રતિક્રિયા
Exhaustible resources,બંધ સાધનો
Exobiology,પ્રતિષ્ઠિતતા
Exocoetus,નિર્દોષ
Exocrine gland,નિર્દોષ ગ્રંથિ
Exocytosis,ઉચ્ચારણ
Exogenous,બાહ્ય
Exogenous budding,બાહ્ય
Exonuclease,ચોપડી
Exoprasite,નિરુત્સાહ
Exoplasm,છુપાઈ જવું
Exoskeleton,પડદા
Exotic species,વિદેશી જાતિઓ
Expansin,વિસ્તરણ
Experiment,પ્રયોગ
Explant,સ્પષ્ટ
Exponentially,ઝડપથી
Expressed sequence tag (EST),વ્યક્ત સિક્વન્સ ટ tag ગ (EST)
Extensibility,કવચ
External ear,બાહ્ય કાન
External fertilization,બાહ્ય ગર્ભાધાન
External stimulus,બાહ્ય ઉત્તેજના
Extinction,લુપ્ત
Extinction of species,જાતિઓનું લુપ્ત થવું
Extra-abdominal testes,અતિશય પેટની કસોટીઓ
Extracellular digestion,એક્સ્ટ્રાસેલ્યુલર પાચન
Extracellular fluid,બાહ્યક પ્રવાહી
Extracellular material,બાહ્ય સામગ્રી
Extracellular matrix,એક્સ્ટ્રાસેલ્યુલર મેટ્રિક્સ
Extraction,નિષ્કર્ષણ
Extraembryonic membrane,અતિશય પટલ
Extraterrestrial origin,બહારની દુનિયાના મૂળ
Extreme desert,આત્યંતિક રણ
Extrinsic protein,બાહ્ય પ્રોટીન
Extroception,ઉન્માદ
Extrorse,બહાર
Exuding (gummy) substance,ઉશ્કેરણી (ચીકણું) પદાર્થ
Eye inflammation,આંખે બળતરા
Eye lens,આંખનું લેન્સ
Eye piece,નજર
Eyelid,પોપચાંખુ
Excretory tubule,વિસર્જન નળીઓ
Fabaceae,Fabંચેસી
Fabaceous,અતિશય
Facet,પાસું
Facial bone,ચહેરાના અસ્થિ
Facilitated diffusion,પ્રસાર સુવિધા
Facultative parasite,Facultપચારિક પરોપજીવી
Faecal matter,મોટા પદાર્થ
Faecal pellet,ફેકલ ગોળી
Falcon,Falાળ
Fallopian tube,ગર્ભાસય ની નળી
False fruit,ખોટું ફળ
False septum,ખોટો ભાગ
Family,કુટુંબ
Fascia,ઉન્માદ
Fascicle,ફાસી
Fascicular,હાસ્યાસ્પદ
Fascicule,તકરાર
Fasciola,મસ્તક
Fat soluble vitamin,ચરબીવાળા દ્રાવ્ય વિટામિન
Fatty acid,ચરબીયુક્ત એસિડ
Faulty copy,ખામીયુક્ત નકલ
Fauna,પ્રાણીસૃષ્ટિ
Favourable environmental condition,અનુકૂળ પર્યાવરણ સ્થિતિ
Feather,પીછા
Feather star,પીંછાનો તાર
Feathery stigma,ચપળતાથી કલંક
Feedback,પ્રતિસાદ
Feedback inhibition,પ્રતિસાદ અવરોધ
Feedback mechanism,પ્રતિસાદ પદ્ધતિ
Feeding,ખવડાવવું
Feeler,લાગણી
Felis,પેલિશ
Female cone,શંકુ
Female pronucleus,સ્ત્રી ઉચ્ચારણ
Femur,ફેમર
Fermentation,આથો
Fern,અણી
Ferredoxin,ફેરો
Fertile hybrid,ફળદ્રુપ સંકર
Fertile,ફળદ્રુપ
Fertile,ફળદ્રુપ
Fertile,ફળદ્રુપ
Fertilin,ફળદ્રુપ
Fertility,ફળદ્રુપતા
Fertility,ફળદ્રુપતા
Fertilization,ગર્ભાધાન
Fertilization,ગર્ભાધાન
Fertilizer,ખાતર
Fibrillation,ફાઈબરિલેશન
Fibroblast growth factor (FGFs),ફાઇબ્રોબ્લાસ્ટ ગ્રોથ ફેક્ટર (એફજીએફ)
Fibroblast,પાટી
Fibrocartilage,ફાઈબ્રોકાર્ટિલેજ
Fibrinogen,ફાઈબિનોગન
Fibrous root system,તંતુમય મૂળ પદ્ધતિ
Fibrous,રેસાવાળું
Fibula,આવરણ
Ficus,ચિત્ત
Ficus heterophylla,ફિકસ હેટોરોફિલા
Ficus religiosa (pipal),ફિકસ રિલીયોસા (પીપલ)
Field capacity,ક્ષેત્ર -ક્ષમતા
Field notebook,ક્ષેત્ર નોટબુક
Field number,ક્ષેત્ર -નંબર
Filament hook,ફિલામેન્ટ હૂક
Filament,ફિલામેન્ટ
Filamentous,ફિલામેન્ટ
Filamentous type,ફિલામેન્ટસ પ્રકાર
Filaria worm,ફિલેરિયા કીડો
Filiform antenna,તંગ
Filter feeding,ફિલ્ટર ફીડિંગ
Filtration slit,ગાળણચલક
Fin,એક જાતનો છોડ
Fine adjustment knob,સરસ ગોઠવણ નોબ
Fine sand,સરસ રેતી
Fingerprinting,આંગળાશ્પન
First law of thermodynamics,થર્મોોડાયનેમિક્સનો પ્રથમ કાયદો
Fish ghee,માછલી -ઘી
Fish oil,માછલીનું તેલ
Fish processing industry,મત્સ્ય -પ્રક્રિયા ઉદ્યોગ
Fish protein,માછલી -પ્રોટીન
Fishery,મત્સ્ય
Fission,વિસર્જન
Fissure (large groove),ફિશર (મોટા ગ્રુવ)
Fistular,મુક્કાબાજીવાળું
Five digits (pentadactyl),પાંચ અંકો (પેન્ટાડેક્ટાઇલ)
Five kingdom classification,પાંચ રાજ્ય વર્ગીકરણ
Fix gene cluster,જીન ક્લસ્ટરને ઠીક કરો
Fixative,સ્થિર
Fixed or immovable,નિશ્ચિત અથવા સ્થાવર
Fixed source,નિયત સાધન
Fixing agent,નિયત એજન્ટ
Fixing microbe,સૂક્ષ્મજીવાણ
Flaccid,ઉદ્ધત
Flagella,મોહક
Flagellate,ઝગઝગતું
Flagellated,ઝગઝગતું
Flagellin,Flagષધ
Flagellum,ગલન
Flame bulb,જ્યોતનું બલ્બ
Flame cell,જ્યોત -કોષ
Flamingo,જ્વલન
Flat bean,શયતાન
Flat epithelial cell,ઉપકલા -ઉપકલા કોષ
Flat worm,સપાટ કીડો
Flattened bone,ચપટી અસ્થિ
Flavin adenine dinucleotide,ફલેવિન એડેનાઇન ડાયનોક્લિયોટાઇડ
Fleshy fruit,માંસલ ફળ
Flimmer filament,અતિશય ફિલામેન્ટ
Flipper,ઝૂલતું
Floating rib,તરતી પાંસળી
Flocs,ફ્લોક
Flora,કોયડો
Floral morphology,પુષ્પ આકારશાસ્ત્ર
Floral structure,ફૂલોનું માળખું
Floral whorl,પુષ્પ વટાણા
Florigen,પુષ્પગુચ્છ
Flow cytometry,પ્રવાહ -ચક્ર
Flower bud,ફૂલની કળી
Flowering plant,ફૂલોનો છોડ
Fluid feeder,પ્રવાહી ફીડર
Fluid mosaic model,પ્રવાહી મોઝેક મોડેલ
Fluorescence microscopy,ફ્લોરોસન્સ માઇક્રોસ્કોપી
Fluorescent dye,ફ્લોરોસન્ટ રંગ
Fluorescent screen,ફ્લોરોસન્ટ સ્ક્રીન
Fluorine,ફ્લોરિન
Fluorochrome,ફ્લોરોક્રોમ
Fluorochrome dye,ફ્લોરોક્રોમ રંગ
Flux,પ્રવાહ
Fly ash,ભસ્મ ઉડવી
