Malayalam,Kannada
സ്ഥിരതയുടെ അവസ്ഥ,ಸ್ಥಿರತೆಯ ಸ್ಥಿತಿ
സമഗ്രതയുടെ അവസ്ഥ,ಸಮಗ್ರತೆಯ ಸ್ಥಿತಿ
ടാൻജൻസി അവസ്ഥ,ಸ್ಪರ್ಶದ ಸ್ಥಿತಿ
കോൺ,ಕೋನ್
ആത്മവിശ്വാസമുള്ള ഇടവേള,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ
ആത്മവിശ്വാസ ഇടവേള എസ്റ്റിമേറ്റ്,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ ಅಂದಾಜು
ആത്മവിശ്വാസ പരിധികൾ,ವಿಶ್ವಾಸಾರ್ಹ ಮಿತಿಗಳು
ആത്മവിശ്വാസ മേഖല,ವಿಶ್ವಾಸಾರ್ಹ ಪ್ರದೇಶ
സംഘർഷാവസ്ഥ,ಸಂಘರ್ಷದ ಪರಿಸ್ಥಿತಿ
confocal conics,ಕಾನ್ಫೋಕಲ್ ಕೋನಿಕ್ಸ್
കോൺഫോക്കൽ ദീർഘവൃത്തങ്ങൾ,ಕಾನ್ಫೋಕಲ್ ದೀರ್ಘವೃತ್ತಗಳು
കോൺഫോക്കൽ ജ്യാമിതി,ಕಾನ್ಫೋಕಲ್ ಜ್ಯಾಮಿತಿ
കൺഫോക്കൽ ഹൈപ്പർബോളേ,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
കൺഫോക്കൽ ഹൈപ്പർബോളോയിഡുകൾ,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾಯ್ಡ್ಗಳು
കൺഫോക്കൽ പരവലയം,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾ
confocal paraboloidal cordinates,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾಯ್ಡಲ್ ಕಾರ್ಡಿನೇಟ್‌ಗಳು
അനുരൂപമായ,ಅನುರೂಪ
അനുരൂപമായ മാപ്പിംഗ്,ಕನ್ಫಾರ್ಮಲ್ ಮ್ಯಾಪಿಂಗ್
പൊരുത്തം,ಹೊಂದಾಣಿಕೆ
സർക്കിളുകളുടെ പൊരുത്തം,ವಲಯಗಳ ಹೊಂದಾಣಿಕೆ
യോജിച്ച,ಸರ್ವಸಮಾನ
യോജിച്ച മെട്രിക്സ്,ಸಮಾನವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
കോണിക,ಶಂಕುವಿನಾಕಾರದ
കോണാകൃതിയിലുള്ള നിരാശ,ಶಂಕುವಿನಾಕಾರದ frustum
കോണാകൃതിയിലുള്ള ഹെലിക്സ്,ಶಂಕುವಿನಾಕಾರದ ಹೆಲಿಕ್ಸ್
കോണാകൃതിയിലുള്ള ഭാഗം,ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ
കോണികകൾ,ಶಂಕುಗಳು
കോണിക വിഭാഗം,ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ
സംയോജിപ്പിക്കുക,ಸಂಯೋಗ
സംയോജിത കോണുകൾ,ಸಂಯೋಜಿತ ಕೋನಗಳು
സംയോജിത അക്ഷം,ಸಂಯೋಜಿತ ಅಕ್ಷ
സങ്കീർണ്ണ സംഖ്യകൾ സംയോജിപ്പിക്കുക,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಗಳನ್ನು ಸಂಯೋಜಿಸಿ
സംയോജിത ദിശകൾ,ಸಂಯೋಜಿತ ದಿಕ್ಕುಗಳು
സംയോജിത പ്രവർത്തനങ്ങൾ,ಸಂಯೋಜಿತ ಕಾರ್ಯಗಳು
മാട്രിക്സിന്റെ സംയോജനം,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಂಯೋಗ
സംയോജിത ക്രമമാറ്റം,ಸಂಯೋಜಿತ ಕ್ರಮಪಲ್ಲಟನೆ
സംയോജിത ട്രാൻസ്പോസ്,ಸಂಯೋಜಿತ ವರ್ಗಾವಣೆ
സംയോജനം,ಸಂಯೋಗ
തുടർച്ചയായി,ಸತತವಾಗಿ
തുടർച്ചയായ സംഖ്യകൾ,ಸತತ ಸಂಖ್ಯೆಗಳು
ഊർജ്ജ സംരക്ഷണം,ಶಕ್ತಿಯ ಸಂರಕ್ಷಣೆ
പിണ്ഡത്തിന്റെ സംരക്ഷണം,ದ್ರವ್ಯರಾಶಿಯ ಸಂರಕ್ಷಣೆ
യാഥാസ്ഥിതിക,ಸಂಪ್ರದಾಯವಾದಿ
സ്ഥിരത,ಸ್ಥಿರತೆ
സ്ഥിരത അവസ്ഥ,ಸ್ಥಿರತೆಯ ಸ್ಥಿತಿ
സ്ഥിരമായ കണക്ക്,ಸ್ಥಿರ ಅಂದಾಜು
സ്ഥിരമായ എസ്റ്റിമേറ്റർ,ಸ್ಥಿರ ಅಂದಾಜುಗಾರ
സ്ഥിരമായ സ്ഥിതിവിവരക്കണക്ക്,ಸ್ಥಿರ ಅಂಕಿಅಂಶ
സ്ഥിരമായ സംവിധാനം,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
കൺസോൾ,ಕನ್ಸೋಲ್
സ്ഥിരമായ,ನಿರಂತರ
നിരന്തരമായ ത്വരണം,ನಿರಂತರ ವೇಗವರ್ಧನೆ
സ്ഥിരമായ പ്രവർത്തനം,ನಿರಂತರ ಕಾರ್ಯ
ഗുരുത്വാകർഷണത്തിന്റെ സ്ഥിരാങ്കം,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಿರ
സംയോജനത്തിന്റെ സ്ഥിരം,ಏಕೀಕರಣದ ಸ್ಥಿರ
ആനുപാതികതയുടെ സ്ഥിരാങ്കം,ಅನುಪಾತದ ಸ್ಥಿರ
സ്ഥിരമായ പരാമീറ്റർ,ಸ್ಥಿರ ನಿಯತಾಂಕ
സ്ഥിരമായ ബഹുപദം,ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ
സ്ഥിരമായ അനുപാതം,ಸ್ಥಿರ ಅನುಪಾತ
സ്ഥിരമായ വേഗത,ಸ್ಥಿರ ವೇಗ
സ്ഥിരമായ കാലാവധി,ನಿರಂತರ ಪದ
സ്ഥിരമായ വേഗത,ಸ್ಥಿರ ವೇಗ
ഘടനാപരമായ സമവാക്യം,ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
പരിമിതി,ನಿರ್ಬಂಧ
നിർമ്മിക്കുക,ನಿರ್ಮಿಸಲು
നിർമ്മാണം,ನಿರ್ಮಾಣ
ഉപഭോക്തൃ മുൻഗണന,ಗ್ರಾಹಕ ಆದ್ಯತೆ
ഉപഭോഗ പ്രവർത്തനം,ಬಳಕೆಯ ಕಾರ್ಯ
കോൺടാക്റ്റ് കോൺ,ಸಂಪರ್ಕ ಕೋನ
കോൺടാക്റ്റ് പോയിന്റ്,ಸಂಪರ್ಕ ಬಿಂದು
അടങ്ങിയിരിക്കുന്നു,ಒಳಗೊಂಡಿರುವ
ആകസ്മിക പട്ടിക,ಆಕಸ್ಮಿಕ ಕೋಷ್ಟಕ
തുടർച്ചയായ മെക്കാനിക്സ്,ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ
തുടർച്ചയായ അംശം,ಮುಂದುವರಿದ ಭಾಗ
തുടർന്നുള്ള ഉൽപ്പന്നം,ಮುಂದುವರಿದ ಉತ್ಪನ್ನ
തുടർച്ച,ನಿರಂತರತೆ
പ്രവർത്തനത്തിന്റെ തുടർച്ച,ಕಾರ್ಯದ ನಿರಂತರತೆ
തുടർച്ചയായ പരിശോധന,ನಿರಂತರತೆಯ ಪರೀಕ್ಷೆ
തുടർച്ചയായ,ನಿರಂತರ
തുടർച്ചയായ ഡെറിവേറ്റീവ്,ನಿರಂತರ ಉತ್ಪನ್ನ
തുടർച്ചയായ വിതരണം,ನಿರಂತರ ವಿತರಣೆ
മുകളിൽ നിന്ന് തുടർച്ചയായി,ಮೇಲಿನಿಂದ ನಿರಂತರ
തുടർച്ചയായ പ്രവർത്തനം,ನಿರಂತರ ಕಾರ್ಯ
തുടർച്ചയായി വ്യത്യാസപ്പെട്ടിരിക്കുന്നു,ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ
തുടർച്ചയായ ഭൂപടം,ನಿರಂತರ ನಕ್ಷೆ
തുടർച്ചയായ മാപ്പിംഗ്,ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്ഷൻ,ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
തുടർച്ചയായ റാൻഡം വേരിയബിൾ,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
തുടർച്ചയായ സാമ്പിൾ സ്ഥലം,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
തുടർച്ചയായ വേരിയബിൾ,ನಿರಂತರ ವೇರಿಯಬಲ್
തുടർച്ചയായ തരംഗം,ನಿರಂತರ ತರಂಗ
തുടർച്ച,ನಿರಂತರ
തുടർച്ചയായ സിദ്ധാന്തം (= തുടർച്ചയായ സിദ്ധാന്തം),ನಿರಂತರ ಕಲ್ಪನೆ (= ನಿರಂತರ ತತ್ವ)
യഥാർത്ഥ സംഖ്യകളുടെ തുടർച്ച (= യഥാർത്ഥ സംഖ്യകളുടെ കൂട്ടം),ನೈಜ ಸಂಖ್ಯೆಗಳ ನಿರಂತರತೆ (= ನೈಜ ಸಂಖ್ಯೆಗಳ ಸೆಟ್)
തുടർച്ചയായ സിദ്ധാന്തം,ನಿರಂತರ ಸಿದ್ಧಾಂತ
കോണ്ടൂർ ഇന്റഗ്രേഷൻ,ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ
സങ്കോച മാപ്പിംഗ്,ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್
വൈരുദ്ധ്യം,ವಿರೋಧಾಭಾಸ
വിരുദ്ധമായ,ವ್ಯತಿರಿಕ್ತ
നിയന്ത്രണം,ನಿಯಂತ್ರಣ
നിയന്ത്രണ ചാർട്ട്,ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
ശരാശരിക്കുള്ള നിയന്ത്രണ ചാർട്ട്,ಸರಾಸರಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
വൈകല്യങ്ങൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്,ದೋಷಗಳಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
ശ്രേണികൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്,ವ್ಯಾಪ್ತಿಯ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
വേരിയബിളുകൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്,ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
ഒത്തുചേരുന്നു,ಒಮ್ಮುಖವಾಗುತ್ತವೆ
അർത്ഥത്തിൽ ഒത്തുചേരൽ,ಸರಾಸರಿಯಲ್ಲಿ ಒಮ್ಮುಖ
ശരാശരി ചതുരത്തിൽ കൂടിച്ചേരൽ,ಸರಾಸರಿ ಚೌಕದಲ್ಲಿ ಒಮ್ಮುಖ
സംഭാവ്യതയിൽ ഒത്തുചേരൽ,ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ
ഒത്തുചേരൽ പരിധി,ಒಮ್ಮುಖ ಮಿತಿ
ഒത്തുചേരൽ ആരം,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
ഒത്തുചേരൽ മേഖല,ಒಮ್ಮುಖ ಪ್ರದೇಶ
ഒത്തുചേരുന്ന,ಒಮ್ಮುಖ
ഒത്തുചേരൽ ക്രമം,ಒಮ್ಮುಖ ಅನುಕ್ರಮ
ഒത്തുചേരൽ പരമ്പര,ಒಮ್ಮುಖ ಸರಣಿ
സംസാരിക്കുക,ಸಂಭಾಷಿಸು
തിരിച്ചും,ವ್ಯತಿರಿಕ್ತವಾಗಿ
പരിവർത്തന അംശം,ಪರಿವರ್ತನೆ ಭಾಗ
പരിവർത്തന പട്ടിക,ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ
കുത്തനെയുള്ള,ಪೀನ
കുത്തനെയുള്ള ശരീരം,ಪೀನ ದೇಹ
കോൺവെക്സ് കോമ്പിനേഷൻ,ಪೀನ ಸಂಯೋಜನೆ
കുത്തനെയുള്ള കവർ (=കോൺവെക്സ് ഹൾ),ಪೀನ ಕವರ್ (=ಪೀನ ಹಲ್)
കോൺവെക്സ് ഫംഗ്ഷൻ,ಪೀನ ಕಾರ್ಯ
കോൺവെക്സ് ലീനിയർ കോമ്പിനേഷനുകൾ,ಪೀನ ರೇಖೀಯ ಸಂಯೋಜನೆಗಳು
കോൺവെക്സ് ലീനിയർ പ്രോഗ്രാമിംഗ്,ಪೀನ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
കോൺവെക്സ് മെട്രിക് സ്പേസ്,ಪೀನ ಮೆಟ್ರಿಕ್ ಸ್ಪೇಸ್
കുത്തനെയുള്ള ബഹുമുഖം,ಪೀನ ಬಹುಮುಖಿ
കോൺവെക്സ് പ്രോഗ്രാമിംഗ്,ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್
കുത്തനെയുള്ള പ്രദേശം,ಪೀನ ಪ್ರದೇಶ
കുത്തനെയുള്ള സെറ്റ്,ಪೀನ ಸೆಟ್
കൺവ്യൂഷൻ,ತಿರುವು
convolution integral,ಕನ್ವಲ್ಯೂಷನ್ ಅವಿಭಾಜ್ಯ
കൺവ്യൂഷൻ സിദ്ധാന്തം (= ഫാൾട്ടംഗ് സിദ്ധാന്തം),ಕನ್ವಲ್ಯೂಷನ್ ಪ್ರಮೇಯ (= ಫಾಲ್ಟಂಗ್ ಪ್ರಮೇಯ)
ഏകോപിപ്പിക്കുക,ಸಮನ್ವಯಗೊಳಿಸು
കോർഡിനേറ്റ് അക്ഷം,ಸಮನ್ವಯ ಅಕ್ಷ
കോർഡിനേറ്റ് ജ്യാമിതി,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
കോർഡിനേറ്റ് വിമാനം,ಸಮನ್ವಯ ಸಮತಲ
കോർഡിനേറ്റുകൾ,ನಿರ್ದೇಶಾಂಕಗಳು
കോർഡിനേറ്റ് സിസ്റ്റം,ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
കോപ്പർനിക്കൻ സിസ്റ്റം,ಕೋಪರ್ನಿಕನ್ ವ್ಯವಸ್ಥೆ
കോപ്ലനാർ,ಕೊಪ್ಲಾನರ್
കോപ്ലനാർ ശക്തികൾ,ಕೋಪ್ಲಾನರ್ ಪಡೆಗಳು
കോപ്ലനാരിറ്റി,coplanarity
കോപ്രൈം നമ്പറുകൾ,ಮುಖ್ಯ ಸಂಖ್ಯೆಗಳು
തിരുത്തൽ ഘടകം,ತಿದ್ದುಪಡಿ ಅಂಶ
ശരിയായ പരിഹാരം,ಸರಿಯಾದ ಪರಿಹಾರ
പരസ്പരബന്ധം,ಪರಸ್ಪರ
പരസ്പരബന്ധം ഗുണകം,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
പരസ്പരബന്ധം ഡയഗ്രം,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
പരസ്പരബന്ധം പ്രവർത്തനം,ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
പരസ്പരബന്ധം മാട്രിക്സ്,ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
പരസ്പര ബന്ധ അനുപാതം,ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ
കോറെലോഗ്രാം,ಕೋರ್ರೆಲೋಗ್ರಾಮ್
കോറലോഗ്രാം വിശകലനം,ಕೊರೆಲೊಗ್ರಾಮ್ ವಿಶ್ಲೇಷಣೆ
പൊരുത്തപ്പെടുത്തുക,ಅನುರೂಪವಾಗಿದೆ
കത്തിടപാടുകളുടെ തത്വം,ಪತ್ರವ್ಯವಹಾರದ ತತ್ವ
അനുബന്ധ കോൺ,ಅನುಗುಣವಾದ ಕೋನ
അനുബന്ധ വശം,ಅನುಗುಣವಾದ ಬದಿ
കോസെറ്റ്,ಕಾಸೆಟ್
കോസൈൻ,ಕೊಸೈನ್
കോസൈൻ നിയമം,ಕೊಸೈನ್ ಕಾನೂನು
ചെലവ് വിശകലനം,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
ചെലവ് പരമാവധിയാക്കൽ,ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ
എണ്ണൽ സിദ്ധാന്തം,ಎಣಿಕೆ ತತ್ವ
എണ്ണാവുന്ന,ಎಣಿಸಬಹುದಾದ
കണക്കാക്കാവുന്ന അഡിറ്റിവിറ്റി,ಎಣಿಸಬಹುದಾದ ಸಂಕಲನ
എണ്ണാവുന്ന അടിസ്ഥാനം,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
എണ്ണാവുന്ന അടിസ്ഥാനം,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
എണ്ണാവുന്ന സെറ്റ്,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
എണ്ണിയാലൊടുങ്ങാത്തത്,ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ
കൗണ്ടർ,ಕೌಂಟರ್
എതിർ ഘടികാരദിശയിൽ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
എതിർ ഉദാഹരണം,ಕೌಂಟರ್ ಉದಾಹರಣೆ
സഹവർത്തിത്വം,ಸಹವರ್ತಿತ್ವ
സഹവർത്തിത്വ നിയമം,ಸಹವರ್ತಿ ಕಾನೂನು
കോവേരിയൻസ് മാട്രിക്സ്,ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
സഹവർത്തിത്വ രീതി,ಸಹವರ್ತಿ ವಿಧಾನ
സഹവർത്തിത്വ സാങ്കേതികത,ಸಹವರ್ತಿ ತಂತ್ರ
ക്രാമർ ഭരണം,ಕ್ರಾಮರ್ ನಿಯಮ
ക്രാമർ-റാവു അസമത്വം,ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ
മാനദണ്ഡ പ്രവർത്തനം (=ഒബ്ജക്റ്റീവ് ഫംഗ്‌ഷൻ),ಮಾನದಂಡ ಕಾರ್ಯ (=ಆಬ್ಜೆಕ್ಟಿವ್ ಫಂಕ್ಷನ್)
നിർണായക ആംഗിൾ,ನಿರ್ಣಾಯಕ ಕೋನ
നിര്ണ്ണായക ബിന്ദു,ನಿರ್ಣಾಯಕ ಬಿಂದು
പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്,ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಹಂತ
നിർണായക മൂല്യം,ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ
നിർണായക വേഗത,ನಿರ್ಣಾಯಕ ವೇಗ
ക്രോസ് കോറിലേഷൻ ഫംഗ്ഷൻ,ಅಡ್ಡ ಸಂಬಂಧದ ಕಾರ್ಯ
ക്രോസ് ഉൽപ്പന്നം,ಅಡ್ಡ ಉತ್ಪನ್ನ
ക്രോസ് റേഷ്യോ,ಅಡ್ಡ ಅನುಪಾತ
ക്രോസ് സെക്ഷനിംഗ്,ಅಡ್ಡ ವಿಭಾಗ
ക്രിപ്റ്റ്,ನಿಗೂಢ
ക്യൂബ്,ಘನ
ക്യൂബ് നമ്പർ,ಘನ ಸಂಖ್ಯೆ
ക്യൂബ് റൂട്ട്,ಘನ ಮೂಲ
ക്യൂബിക്,ಘನ
ക്യൂബിക്കൽ,ಘನಾಕೃತಿಯ
ക്യൂബിക് സമവാക്യം,ಘನ ಸಮೀಕರಣ
ക്യൂബിക് ഇഞ്ച്,ಘನ ಇಂಚು
ക്യുബിക് മീറ്റർ,ಘನ ಮೀಟರ್
ക്യൂബിക് പരവലയം,ಘನ ಪ್ಯಾರಾಬೋಲಾ
ക്യൂബിക് റൂട്ട്,ಘನ ಮೂಲ
ക്യൂബിക് കാലാവധി,ಘನ ಪದ
ക്യൂബോയിഡ്,ಘನಾಕೃತಿಯ
സഞ്ചിത,ಸಂಚಿತ
ക്യുമുലേറ്റീവ് കർവ്,ಸಂಚಿತ ಕರ್ವ್
സഞ്ചിത വിതരണ പ്രവർത്തനം,ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ
സഞ്ചിത ആവൃത്തി,ಸಂಚಿತ ಆವರ್ತನ
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ,ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്,ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್
ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
ചുരുളൻ,ಸುರುಳಿಯಾಗಿ
പൊരുത്തം,ಸಮಾನತೆಯ ಸುರುಳಿ
വെക്റ്ററിന്റെ ചുരുളൻ,ವೆಕ್ಟರ್ನ ಸುರುಳಿ
ചുരുണ്ട ബ്രാക്കറ്റ്,ಕರ್ಲಿ ಬ್ರಾಕೆಟ್
നിലവിലെ,ಪ್ರಸ್ತುತ
നിലവിലെ പോയിന്റ്,ಪ್ರಸ್ತುತ ಬಿಂದು
വക്രത,ವಕ್ರತೆ
വക്രത പ്രഭാവം,ವಕ್ರತೆಯ ಪರಿಣಾಮ
വളവ്,ವಕ್ರರೇಖೆ
വളഞ്ഞ രേഖ,ಬಾಗಿದ ರೇಖೆ
കർവ് ട്രേസിംഗ്,ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್
വളഞ്ഞ അസിംപ്റ്റോട്ട്,ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್
curvilinear കോർഡിനേറ്റുകൾ,ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು
കർവിലീനിയർ റിഗ്രഷൻ,ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್
കൂമ്പാരം,ತುದಿ
ചക്രം,ಸೈಕಲ್
ചാക്രിക വ്യതിയാനം,ಆವರ್ತಕ ಬದಲಾವಣೆ
സൈക്ലിക് ക്രോസ് ഉൽപ്പന്നം,ಆವರ್ತಕ ಅಡ್ಡ ಉತ್ಪನ್ನ
ചാക്രിക ആവശ്യം,ಆವರ್ತಕ ಬೇಡಿಕೆ
ചാക്രിക പദപ്രയോഗം,ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ
ചാക്രിക ഗ്രൂപ്പ്,ಆವರ್ತಕ ಗುಂಪು
ചാക്രിക ക്രമമാറ്റം,ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ
സൈക്ലോയ്ഡ്,ಸೈಕ್ಲೋಯ್ಡ್
സിലിണ്ടർ,ಸಿಲಿಂಡರ್
സിലിണ്ടർ,ಸಿಲಿಂಡರಾಕಾರದ
സിലിണ്ടർ ഉപരിതലം,ಸಿಲಿಂಡರಾಕಾರದ ಮೇಲ್ಮೈ
സൈഫർ,ಸೈಫರ್
ഡി അലംബെർട്ടിന്റെ തത്വം,ಡಿ&#39;ಅಲೆಂಬರ್ಟ್ ತತ್ವ
നനഞ്ഞ ഹാർമോണിക് പ്രവർത്തനം,ಹಾರ್ಮೋನಿಕ್ ಕಾರ್ಯವನ್ನು ತೇವಗೊಳಿಸಿತು
സ്ഥിരമായ ഈർപ്പം,ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ
ഡാറ്റ,ಡೇಟಾ
ഡാറ്റ ഉത്ഭവം,ಡೇಟಾ ಮೂಲ
ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം,ಡೇಟಾ ಸಂಸ್ಕರಣಾ ವ್ಯವಸ್ಥೆ
ഡാറ്റ പ്രോസസ്സർ,ಡೇಟಾ ಪ್ರೊಸೆಸರ್
ഡാറ്റ ഷീറ്റ്,ಮಾಹಿತಿಯ ಕಾಗದ
ദശാഭുജം,ದಶಭುಜ
ദശാഗ്രാം,ದಶಕ
ദശാമീറ്റർ,ದಶಮಾನಕ
സ്ഥിരമായ ക്ഷയം,ಕೊಳೆತ ಸ್ಥಿರ
ശോഷണ വക്രം,ಕೊಳೆತ ವಕ್ರರೇಖೆ
മാന്യമായ പ്രവർത്തനം,ಯೋಗ್ಯ ಕಾರ್ಯ
ഡെസിഗ്രാം,ಡೆಸಿಗ್ರಾಮ್
ദശാംശം,ದಶಮಾನ
ദശാംശം,ದಶಮಾಂಶ
ദശാംശ കോഡ്,ದಶಮಾಂಶ ಕೋಡ್
ദശാംശ കോഡ് ചെയ്ത അക്കം,ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ
ദശാംശ വികാസം,ದಶಮಾಂಶ ವಿಸ್ತರಣೆ
ദശാംശ അംശം,ದಶಮಾಂಶ ಭಾಗ
ദശാംശ നൊട്ടേഷൻ,ದಶಮಾಂಶ ಸಂಕೇತ
ദശാംശ സംഖ്യാ സംവിധാനം,ದಶಮಾಂಶ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ
ദശാംശ,ದಶಮಾಂಶ ಬಿಂದು
ദശാംശ സ്കെയിൽ,ದಶಮಾಂಶ ಪ್ರಮಾಣ
ദശാംശ വ്യവസ്ഥ,ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
ഡെസിമീറ്റർ,ಡೆಸಿಮೀಟರ್
മനസ്സിലാക്കുന്നു,ಅರ್ಥೈಸಿಕೊಳ್ಳುವುದು
തീരുമാന മാതൃക,ನಿರ್ಧಾರ ಮಾದರಿ
തീരുമാന സിദ്ധാന്തം,ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ
തീരുമാനം വേരിയബിൾ,ನಿರ್ಧಾರ ವೇರಿಯಬಲ್
ഡീകോഡർ,ಡಿಕೋಡರ್
ഡീകോഡിംഗ്,ಡಿಕೋಡಿಂಗ್
വിഘടിപ്പിക്കാവുന്ന സെറ്റ്,ಕೊಳೆಯುವ ಸೆಟ್
കുറയുന്നു,ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
പ്രവർത്തനം കുറയുന്നു,ಕಾರ್ಯವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
Dedekind ന്റെ കട്ട്,ಡೆಡೆಕಿಂಡ್ಸ್ ಕಟ್
ഡെഡെകിൻഡിന്റെ സിദ്ധാന്തം,ಡೆಡೆಕಿಂಡ್ ಪ್ರಮೇಯ
അനുമാനിക്കുക,ನಿರ್ಣಯಿಸಿ
കിഴിവ് രീതി,ಅನುಮಾನಾತ್ಮಕ ವಿಧಾನ
വികലമായ,ದೋಷಪೂರಿತ
സമവാക്യം നിർവചിക്കുന്നു,ಸಮೀಕರಣವನ್ನು ವ್ಯಾಖ್ಯಾನಿಸುವುದು
നിശ്ചിത അവിഭാജ്യ,ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
