Bengali,Tamil
দিনের দৈর্ঘ্য,நாள் நீளம்
অবনতি,சிதைவு
মৃত অঙ্কুর,இறந்த படப்பிடிப்பு
বধিরতা,காது கேளாமை
ডেকামার,டிகேமர்
ক্ষয়িষ্ণু জৈব পদার্থ,அழுகும் கரிமப் பொருட்கள்
ডেসিবেল,டெசிபல்
ডেসিডুয়া বেসালিস,டெசிடுவா பாசலிஸ்
ডেসিডুয়া ক্যাপসুলারিস,டெசிடுவா காப்ஸ்யூலரிஸ்
ডেসিডুয়া,Decidua
পাতলা,இலையுதிர்
পচে,சிதைவு
ডেকম্পোজার,டிகம்போசர்
ডিট্রিটাস পচন,டெட்ரிட்டஸை சிதைக்கும்
পচন হার,சிதைவு வீதம்
ডিকাম্বেন্ট,டிகுமண்ட்
ডেডিফারেন্টিয়েটেড সেল,பிரிக்கப்பட்ட செல்
গভীর মহাসাগর পরিখা,ஆழமான கடல் அகழி
গভীর জলের দেহ,ஆழமான நீர் உடல்
ডিফিব্রিলেশন,டிஃபிபிரிலேஷன்
ডিফিব্রিলিটর,டிஃபிபிரிலேட்டர்
স্বল্পতা,குறைபாடு
ডিফ্লেশন,பணவாட்டம்
ডিফ্লেশন ওয়েভ,விலகல் அலை
বন নিধন,காடழிப்பு
কোডনের অবক্ষয়,கோடனின் சீரழிவு
অবক্ষয়,சிதைந்துவிடும்
ডিগ্রি কোড,சிதைந்த குறியீடு
অবক্ষয়,சிதைவு
ডিজেনারেটিভ জয়েন্ট,சீரழிவு கூட்டு
তৃণভূমির অবক্ষয়,புல்வெளியின் சீரழிவு
অবনতি,சிதைவு
ডিহিসেন্ট ফল,மதிப்புமிக்க பழம்
পানিশূন্যতা,நீரிழப்பு
ডিহাইড্রো-এপিয়ানড্রোস্টেরন,டீஹைட்ரோ-எபியாண்ட்ரோஸ்டிரோன்
ডিহাইড্রোজেনেস,ஹைட்ரஜனேஸ்
মুছে ফেলা,நீக்குதல்
ঝিল্লি সীমিত করা,சவ்வு வரையறுக்கும்
চিত্রিত করা,வரையறுக்கும்
ডেলফিনাস,டெல்பினஸ்
ডেমারসাল ফিশ,டிமர்சல் மீன்
ডেমোগ্রাফিক ট্রানজিশন,மக்கள்தொகை மாற்றம்
অবনতি,குறைப்பு
অস্বচ্ছল,மறுக்கப்பட்டது
ডেনাটুরাইজেশন,குறைப்பு
ডেনড্রাইট,டென்ட்ரைட்
ডেনড্রাইট,டென்ட்ரைட்
ডেনড্রাইট,டென்ட்ரைட்
ডেনড্রোবেটস,டென்ட்ரோபேட்ஸ்
ডেনড্রন,டென்ட்ரான்
ডেঙ্গু,டெங்கு
ডেনিট্রিফিকেশন,மறுப்பு
ডেনিট্রিফিকেশন প্রক্রিয়া,மறுப்பு செயல்முறை
ডেন্টিরিফায়ার,டென்ட்ரேட்டர்
ব্যাকটিরিয়া অস্বীকার,பாக்டீரியாவை மறுக்கும்
ঘন সমাধান,அடர்த்தியான தீர்வு
ঘনত্ব গ্রেডিয়েন্ট সেন্ট্রিফিউগেশন,அடர்த்தி சாய்வு மையவிலக்கு
স্থগিতাদেশের ঘনত্ব,இடைநீக்கத்தின் அடர்த்தி
ডেন্টেট,டென்டேட்
ডেন্টাইন,டென்டைன்
ডিওক্সিজেনেটেড রক্ত,டீஆக்ஸிஜனேற்றப்பட்ட இரத்தம்
ডিওক্সাইরিবোনুক্লিক অ্যাসিড (ডিএনএ),டியோக்ஸிரிபோநியூக்ளிக் அமிலம் (டி.என்.ஏ)
ডিপিজমেন্টেশন,டெப்ளிக்மென்டேஷன்
মাটির উর্বরতা হ্রাস,மண் கருவுறுதல் குறைவு
অবনতি,டிபோலரைசேஷன்
ডিপোলিমারাইজেশন,டிபோலிமரைசேஷன்
বিষণ্ণতা,மனச்சோர்வு
বিষণ্ণতা,மனச்சோர்வு
অবরুদ্ধ জমি,கைவிடப்பட்ட நிலம்
ডেরাইভেটিভ নোভাচেইন,வழித்தோன்றல் நோவகெய்ன்
ডার্মাটোজেন,டெர்மடோஜென்
ডার্মিস,டெர்மிஸ்
বংশোদ্ভূত জনসংখ্যা,சந்ததியினர் மக்கள் தொகை
সাজানো কোলন,இறங்குங்குடற்குறை
অবতরণ অঙ্গ,இறங்கு மூட்டு
বক্ষ মহামারী অবতরণ,இறங்கு தொராசிக் பெருநாடி
বংশোদ্ভূত,வம்சாவளி
মরুভূমি অঞ্চল,பாலைவன பகுதிகள்
মরুভূমি বায়োম,பாலைவன பயோம்
মরুভূমি সম্প্রদায়,பாலைவன சமூகம்
মরুভূমি উদ্ভিদ,பாலைவன ஆலை
মরুভূমি গুল্ম,பாலைவன புதர்
মরুভূমি,பாலைவனமாக்கல்
দেশি বিভিন্ন,தேசி வகை
Desmid,டெஸ்மிட்
ডেসমোটুবুল,டெஸ்மோடூபூல்
ডিটারজেন্ট,சவர்க்காரம்
ডিটক্সিকেশন,நச்சுத்தன்மை
ডিটক্সিফিকেশন,நச்சுத்தன்மை
Detritivore,தீங்கு விளைவிக்கும்
ডিট্রিটিভাস,தீங்கு விளைவிக்கும்
ডেট্রিটাস ফিডার,டெட்ரிட்டஸ் ஊட்டி
ডেট্রিটাস ইনভার্টেব্রেট খাওয়ানো,டெட்ரிட்டஸ் உணவளிக்கும் முதுகெலும்புக்கு
ডেট্রিটাস ফুড চেইন,டெட்ரிட்டஸ் உணவு சங்கிலி
ডিউটারোস্টোমিয়া,டியூட்டெரோஸ்டோமியா
উন্নয়ন,வளர்ச்சி
শয়তান মাছ,பிசாசு மீன்
শয়তান মাছ,பிசாசு மீன்
ডিভোনিয়ান পিরিয়ড,டெவோனிய காலம்
ডি-ভাইরাস তত্ত্ব,டி-வ்ரீஸ் கோட்பாடு
ডি-জাইকার্টিকোস্টেরন,டி-xycorticosterone
ডিহাইব্রিড,Dihibrid
ডাইনোক্লিওটাইড,டைனுக்ளியோடைடு
ডায়াবেটিস ইনসিপিডাস,நீரிழிவு இன்சிபிடஸ்
ডায়াবেটিস মেলিটাস,நீரிழிவு நோய்
ডায়াসিটিলমোরফিন,Diacetylmorphin
রোগ নির্ণয়,நோயறிதல்
ডায়াগনস্টিক এবং থেরাপিউটিক্স,கண்டறியும் மற்றும் சிகிச்சை
ডায়াগনস্টিক ইমেজ,கண்டறியும் படம்
ডায়াগনস্টিক কিট,கண்டறியும் கிட்
ডায়াকিনিসিস,டயக்கினெசிஸ்
ডায়ালাইজিং তরল,டயலிங் திரவம்
ডায়ালাইসিস,டயாலிசிஸ்
ডায়ানড্রিয়া,டயான்ட்ரியா
ডায়ানড্রস,டியான்ட்ரஸ்
ডায়াপজ,டயபாஸ்
ডায়রিয়া,வயிற்றுப்போக்கு
রক্তচাপ চাপ,டயஸ்டாலிக் அழுத்தம்
ডায়াটম,டயட்டாம்
ডায়াটোমাসিয়াস আর্থ,டயட்டோமேசியஸ் பூமி
ডাই অক্সাইলগ্লিসারল (ডিজি),டை ஆக்சில்கிளிசரால் (டி.ஜி)
ডিবাসিক ফসফেট,டிபாசிக் பாஸ்பேட்
ডাইচানথিয়াম,டிச்சந்தியம்
ডিক্লোরো ডিফেনিল ট্রাইক্লোরোথেন (ডিডিটি),டிக்ளோரோ டிஃபெனைல் ட்ரைக்ளோரோஎத்தேன் (டி.டி.டி)
দ্বৈতোটোমাস,இருவகை
ডিকোনডাইলিক খুলি,டிகோண்டிலிக் மண்டை ஓடு
ডিকোটাইলডন,டைகோடைலெடன்
Dictyosome,டிக்டியோசோம்
ডিকটিওটা,டிக்டியோட்டா
ডায়েন্সফালন,டைன்ஸ்பாலன்
ডায়েটারি,உணவு
ডিফারেনশিয়াল অবদান,வேறுபட்ட பங்களிப்பு
ডিফারেনশিয়াল হস্তক্ষেপ বিপরীতে মাইক্রোস্কোপ,வேறுபட்ட குறுக்கீடு மாறுபட்ட நுண்ணோக்கி
ডিফারেনশিয়াল প্রজনন,வேறுபட்ட இனப்பெருக்கம்
পার্থক্যযুক্ত সেল,வேறுபட்ட செல்
পৃথকীকরণ,வேறுபாடு
বিচ্ছিন্ন তরঙ্গ,மாறுபட்ட அலை
বিচ্ছুরিত,பரவுகிறது
বিচ্ছিন্ন ক্ষমতা,பரவக்கூடிய திறன்
হজম,செரிமானம்
হজম রস,செரிமான சாறு
পাচনতন্ত্র,செரிமான அமைப்பு
পরিপাক নালীর,செரிமான தடம்
অঙ্ক,இலக்கு
ডিজিটাল বিয়োগ অ্যাঞ্জিওগ্রাফি,டிஜிட்டல் கழித்தல் ஆஞ்சியோகிராபி
ডিজিটালি,டிஜிட்டல் முறையில்
ডিজিটিফর্ম গ্রন্থি,டிஜிட்டல் சுரப்பி
ডিকারিয়ন,டிகாரியன்
ডিকারিওফেস,டிகாரியோஃபேஸ்
ডিমার,டைமர்
প্রভাবশালী প্রাণঘাতী অ্যালিল,ஆதிக்கம் செலுத்தும் மரணம் அலீல்
ডাইমরফিজম,திமார்பிசம்
ডাইনিট্রোজেন,டைனிட்ரஜன்
ডাইনোফ্লেজলেট,டைனோஃப்ளகலேட்
ডাইওসিয়াস,Dioecious
ডায়োস্পাইরোস মেলানোক্সিলন,டியோஸ்பைரோஸ் மெலனாக்ஸிலோன்
ডিপপটিড,டிபெப்டைட்
ডিফায়োডন্ট,Diphodats
ডিপ্লোব্যাসিলাস,டிப்ளோபாசில்லஸ்
কূটনীতিক,டிப்ளோபிளாஸ்டிக்
ডিপ্লোকোকাস নিউমোনিয়া,டிப்ளோகோகஸ் நிமோனியா
ডিপ্লোড স্টেজ,டிப்ளாய்டு நிலை
ডিপ্লোনেমা,டிப்ளோனெமா
ডিপ্লোন্টিক,டிப்ளோன்டிக்
ডিপ্লোসোম,டிப்ளோசோம்
ডিপ্লোস্টোম,டிப்ளோஸ்டோம்
ডিপ্লোটেন স্টেজ,டிப்ளோடீன் நிலை
ডিপেটেরা,டிப்டெரா
ডিপটারান,டிப்டெரான்
ডিপটারোকার্পাস হপিয়া,டிப்டெரோகார்பஸ் ஹோபியா
ডিপথেরিয়া,டிப்டீரியா
দিকনির্দেশক নির্বাচন,திசை தேர்வு
ডিস্যাকচারাইড হায়ালুরোনিক অ্যাসিড,டிசாக்கரைடு ஹைலூரோனிக் அமிலம்
ডিসাকচারাইড,டிசாக்கரைடு
ডিস্ক,வட்டு
ডিস্ক ফ্লোরেট,வட்டு புளோரெட்
পরাগ স্রাব,மகரந்தம் வெளியேற்றம்
বিচ্ছিন্ন প্রকরণ,இடைவிடாத மாறுபாடு
বিচ্ছিন্ন রূপান্তর,தனித்துவமான பிறழ்வு
রোগ,நோய்
ডিসমোনাইজিং প্রক্রিয়া,மோகப்படுத்தும் செயல்முறை
জীবাণুনাশক,கிருமிநாசினி
নির্বীজন,கிருமி நீக்கம் செய்யப்பட்டது
হাড়ের ব্যাধি,எலும்பின் கோளாறுகள்
প্রচার,பரப்புதல்
দূরবর্তী,தூரம்
দূরবর্তী সংশ্লেষিত,தொலைதூர சுருண்டது
দূরবর্তী নেফ্রন,டிஸ்டல் நெஃப்ரான்
দূরবর্তী ফ্যালানক্স,டிஸ்டல் ஃபாலங்க்ஸ்
দূরবর্তী রঙ্গক,தொலைதூர நிறமி
ডুরনাল,தினசரி
ডিভেলেন্ট কেশন,டைவலண்ட் கேஷன்
ডিভেলেন্ট,விலகிய
ডাইভার্জ,வேறுபடு
বিচ্যুতি,வேறுபாடு
বৈচিত্র্য,பன்முகத்தன்மை
শ্রম বিভাজন,உழைப்பு பிரிவு
বিভাগ,பிரிவு
বিভাগ,பிரிவு
ডিএনএ নির্ভরশীল আরএনএ পলিমারেজ,டி.என்.ஏ சார்ந்த ஆர்.என்.ஏ பாலிமரேஸ்
ডিএনএ ব্লটিং,டி.என்.ஏ வெடிப்பு
ডিএনএ ক্লিভেজ,டி.என்.ஏ பிளவு
ডিএনএ ক্লোইনিং,டி.என்.ஏ குளோனிங்
ডিএনএ চালিত হাইব্রিডাইজেশন,டி.என்.ஏ இயக்கப்படும் கலப்பினமாக்கல்
ডিএনএ আঙ্গুলের ছাপ,டி.என்.ஏ கைரேகை
ডিএনএ লাইব্রেরি,டி.என்.ஏ நூலகம்
ডিএনএ গলানো,டி.என்.ஏ உருகுதல்
ডিএনএ মেথিলেশন,டி.என்.ஏ மெத்திலேஷன்
ডিএনএ পলিমারেজ,டி.என்.ஏ பாலிமரேஸ்
ডিএনএ প্রোব,டி.என்.ஏ ஆய்வு
ডিএনএ মেরামত,டி.என்.ஏ பழுது
ডিএনএ প্রতিলিপি,டி.என்.ஏ பிரதி
ডিএনএ রেপ্লিকেশন,டி.என்.ஏ பிரதி
ডিএনএ সিকোয়েন্স,டி.என்.ஏ வரிசை
ডিএনএ স্প্লিকিং,டி.என்.ஏ பிளவு
ডিএনএ সুপার কয়েলিং,டி.என்.ஏ சூப்பர் கோலிங்
ডিএনএ ট্রান্সক্রিপশন,டி.என்.ஏ டிரான்ஸ்கிரிப்ஷன்
ডিএনএ ভেক্টর,டி.என்.ஏ திசையன்
ডবসন ইউনিট,டாப்சன் பிரிவு
ডগফিশ,டாக்ஃபிஷ்
ডোলিওলাম,டோலியலம்
ডলফিন (স্তন্যপায়ী),டால்பின் (பாலூட்டி)
গার্হস্থ্য পশু,வீட்டு விலங்கு
গৃহপালিত প্রাণী,வளர்க்கப்பட்ட விலங்கு
গৃহপালিত উদ্ভিদ,வளர்க்கப்பட்ட ஆலை
গৃহপালিত,வளர்ப்பு
গৃহপালিত,வளர்ப்பு
প্রভাবশালী জিন,ஆதிக்க மரபணு
প্রভাবশালী ইউনিট ফ্যাক্টর,ஆதிக்கம் செலுத்தும் அலகு காரணி
ডোনান ভারসাম্য,டோனன் சமநிலை
দাতা সেল,நன்கொடையாளர் செல்
ডপলার এফেক্ট,டாப்ளர் விளைவு
ডোরসাল অভ্যন্তরীণ পৃষ্ঠ,முதுகெலும்பு உள் மேற்பரப்பு
ডোরসাল নার্ভ কর্ড,முதுகெலும்பு நரம்பு தண்டு
সুপ্ততা,செயலற்ற தன்மை
পৃষ্ঠীয় পাখনা,முதுகெலும்பு துடுப்பு
ডোরসাল ফাঁকা স্নায়ুতন্ত্র,டார்சல் வெற்று நரம்பு மண்டலம்
ডোরসাল নাকের,முதுகெலும்பு நாசி
ডোরসাল রুট গ্যাংলিওন,டார்சல் ரூட் கேங்க்லியன்
ডোরসাল পৃষ্ঠ,முதுகெலும்பு மேற்பரப்பு
ডোরসাল ভিসারাল হ্যাম্প,டார்சல் உள்ளுறுப்பு கூம்பு
ডোরসিভেন্ট্রাল পাতা,டார்சிவென்ட்ரல் இலை
ডাবল বন্ড,இரட்டை பிணைப்பு
ডাবল নারকেল,இரட்டை தேங்காய்
ডবল হেলিক্স,இரட்டை சுருள்
ডাবল আটকে থাকা কাঠামো,இரட்டை இழை அமைப்பு
ডাউন স্ট্রিম,கீழ்நிலை
ডাউন স্ট্রিম প্রসেসিং,கீழ்நிலை செயலாக்கம்
ডাউন সিনড্রোম,டவுன் நோய்க்குறி
ড্র্যাকেনা,டிராக்கனா
ড্রাকো,டிராகோ
ড্রাগন ফ্লাই,தட்டான்
ফোঁটা,நீர்த்துளி
ড্রপসি,டிராப்ஸி
ড্রোসোফিলা মেলানোজেস্টার,ட்ரோசோபிலா மெலனோகாஸ்டர்
খরা,வறட்சி
খরা প্রতিরোধী ঘাস,வறட்சி எதிர்ப்பு புல்
ড্রাগ,மருந்து
ড্রাগ,மருந்து
ওষুধের অপব্যবহার,போதைப்பொருள் துஷ்பிரயோகம்
ড্রাম লাঠি,டிரம் ஸ்டிக்
ড্রুপ,Drupe
শুকনো বায়োমাস,உலர் உயிரி
শুকনো জমা,உலர் படிவு
শুকনো,Droipithecus
ড্রাইওপটারিস,டிர்யோப்டெரிஸ்
ডুক্টুল এফেরেন্ট,குழாய் எஃபெரென்ட்
ড্যাক্টাস আর্টেরিয়াস,டக்டஸ் தமனி
ড্যাক্টাস এপিডিডাইমাস,டக்டஸ் எபிடிடிமஸ்
ডুডেনাম,டியோடெனம்
সদৃশ,நகல்
হার্ড মাতা,துராமட்டர்
ডুরামেন,டுரமென்
দুরন্ত,துரந்தா
ধুলা দূষণ,தூசி மாசுபாடு
বামন,குள்ள
বামন,குள்ளனானது
বামন-স্টেম প্ল্যান্ট,குள்ள-தண்டு ஆலை
ডাইনেইন,டைனீன்
অঙ্ক,இலக்கு
Ag গল,கழுகு
কানের oscicle,காது ஒசிகல்
ইয়ারকোকল,காதுகுழாயை
প্রথম দিকের জীবন,ஆரம்பகால வாழ்க்கை
প্রাথমিক কাঠ,ஆரம்ப மரம்
ইয়ারমুফ,காதலி
আর্থ সামিট,பூமி உச்சிமாநாடு
খাওয়া এবং খাওয়া হচ্ছে,சாப்பிடுவது மற்றும் சாப்பிடுவது
পৃথিবী,பூமி
পৃথিবী,பூமி
এবেনেলস,ஈபெனேல்ஸ்
Ebracteate,Ebracteate
ইচেনিস,எக்கெனிஸ்
ইচিনোকোকাস,எக்கினோகோகஸ்
ইকোলোকেশন,எக்கோலோகேஷன்
ইক্লিপটা আলবা,கிரகண ஆல்பா
পরিবেশগত অভিযোজন,சுற்றுச்சூழல் தழுவல்
পরিবেশগত দক্ষতা,சுற்றுச்சூழல் செயல்திறன்
পরিবেশগত আন্তঃনির্ভরতা,சுற்றுச்சூழல் ஒருவருக்கொருவர் சார்ந்திருத்தல்
বাস্তুসংস্থান পিরামিড,சுற்றுச்சூழல் பிரமிட்
বাস্তুসংস্থান স্যানিটেশন,சுற்றுச்சூழல் சுகாதாரம்
বাস্তুসংস্থান উত্তরাধিকার,சுற்றுச்சூழல் வாரிசு
পরিবেশগত স্থায়িত্ব,சுற்றுச்சூழல் நிலைத்தன்மை
বাস্তুবিদ,சூழலியல் நிபுணர்
বাস্তুশাস্ত্র,சூழலியல்
বাস্তুশাস্ত্র এবং পরিবেশ,சூழலியல் மற்றும் சுற்றுச்சூழல்
ইকোসান টয়লেট,ஈகோசன் கழிப்பறை
বাস্তুতন্ত্র,சுற்றுச்சூழல் அமைப்பு
বাস্তুতন্ত্রের বৈচিত্র্য,சுற்றுச்சூழல் அமைப்பு பன்முகத்தன்மை
বাস্তুতন্ত্র প্রক্রিয়া,சுற்றுச்சூழல் செயல்முறை
বাস্তুতন্ত্র পরিষেবা,சுற்றுச்சூழல் அமைப்பு
ইকোটোন,சுற்றுச்சூழல்
ইকোট্যুরিজম,சுற்றுச்சூழல் சுற்றுலா
ইকোটাইপ,சுற்றுச்சூழல்
ইসিপি গ্রেডিয়েন্ট,ஈசிபி சாய்வு
অ্যাক্টোকার্পাস,எக்டோகார்பஸ்
ইক্টোডার্ম,எக்டோடெர்ம்
ইকটোমিকোরিজে,எக்டோமிகோரோஹைசே
অ্যাক্টোপারাসাইট,எக்டோபராசைட்
অ্যাক্টোপিক গর্ভাবস্থা,இடம் மாறிய கர்ப்பத்தை
অ্যাকোথার্ম,எக்டோடெர்ம்
অ্যাকোথেরমিক,எக்டோதெர்மிக்
প্রান্ত প্রভাব,விளிம்பு விளைவு
প্রান্ত প্রজাতি,விளிம்பு இனங்கள்
কার্যকর স্ট্রোক,பயனுள்ள பக்கவாதம்
ইফেক্টর,செயல்பாடு
ইফেক্টর,செயல்பாடு
উচ্ছ্বাস,எஃபெரென்ட்
এফেরেন্ট আর্টেরিওল,எஃபெரென்ட் தமனி
দক্ষতা সূচক,செயல்திறன் அட்டவணை
প্রবাহ,வெளியேறும்
প্রবাহিত ট্রিটমেন্ট প্ল্যান্ট (ইটিপি),உழவு சுத்திகரிப்பு நிலையம் (ETP)
প্রবাহ,வெளியேற்ற
ইজেস্টেড,Egented
ডিম,முட்டை
ডিম যন্ত্রপাতি,முட்டை கருவி
অহং কেন্দ্রবাদ,ஈகோ மையவாதம்
আইচোর্নিয়া ক্র্যাসিপস,ஈச்சோர்னியா கிராசிப்ஸ்
বীর্যপাত নালী,விந்துதள்ளல் குழாய்
এল নিনো প্রভাব,எல் நினோ விளைவு
এলিয়োপ্লাস্ট,எலாயோபிளாஸ்ட்
Elasmobranch,எலாஸ்மோப்ராஞ்ச்
ইলাস্টিক ফাইবার,மீள் நார்ச்சத்து
স্থিতিস্থাপক শক্তি,மீள் சக்தி
স্থিতিস্থাপকতা,நெகிழ்ச்சி
ইলাস্টিন,எலாஸ்டின்
Elater,எலேட்டர்
বৈদ্যুতিক ক্ষেত্র,மின்சார புலம்
বৈদ্যুতিক আলোকসজ্জা,மின்சார வெளிச்சம்
বৈদ্যুতিক অঙ্গ,மின்சார உறுப்பு
বৈদ্যুতিক স্রাব,மின் வெளியேற்றம்
বৈদ্যুতিক সম্ভাব্য পার্থক্য,மின் சாத்தியமான வேறுபாடு
বৈদ্যুতিক সিনপাস,மின் சினாப்ஸ்
ইলেক্ট্রোকার্ডিওগ্রাম (ইসিজি),எலெக்ட்ரான் கார்டியோகிராம் (ஈ.சி.ஜி)
ইলেক্ট্রোকার্ডিওগ্রাফ,எலெக்ட்ரோ கார்டியோகிராஃப்
ইলেক্ট্রোকার্ডিওগ্রাফি,எலெக்ட்ரோ கார்டியோகிராபி
বৈদ্যুতিন রাসায়নিক প্রোটন গ্রেডিয়েন্ট,மின் வேதியியல் புரோட்டான் கிராடியண்ட்
ইলেক্ট্রোয়েন্সফ্লোগ্রাম,எலக்ட்ரோஎன்செபலோகிராம்
ইলেক্ট্রোয়েন্সফ্লোগ্রাফি,எலக்ட்ரோஎன்செபலோகிராபி
বৈদ্যুতিন,மின்
বৈদ্যুতিন চৌম্বকীয় লেন্স,மின்காந்த லென்ஸ்
তড়িচ্চুম্বকিয় বিকিরণ,மின்காந்த கதிர்வீச்சு
বৈদ্যুতিন চৌম্বকীয় তত্ত্ব,மின்காந்த கோட்பாடு
বৈদ্যুতিন গ্রহণকারী,எலக்ட்ரான் ஏற்பி
ইলেক্ট্রন বোমাবর্ষণ,எலக்ட்ரான் குண்டுவெடிப்பு
বৈদ্যুতিন ঘাটতি,எலக்ட்ரான் குறைபாடு
বৈদ্যুতিন দাতা,எலக்ட்ரான் நன்கொடையாளர்
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,எலக்ட்ரான் நுண்ணோக்கி
বৈদ্যুতিন স্বচ্ছতা,எலக்ட்ரான் வெளிப்படைத்தன்மை
ইলেকট্রন পরিবহন শৃঙ্খল,எலக்ட்ரான் போக்குவரத்து சங்கிலி
বৈদ্যুতিন পরিবহন ব্যবস্থা,எலக்ட்ரான் போக்குவரத்து அமைப்பு
ইলেক্ট্রোনগেটিভ,எலக்ட்ரோநெகேடிவ்
বৈদ্যুতিন পরমাণু,எலக்ட்ரோநெகேடிவ் அணு
বৈদ্যুতিন বর্জ্য,மின்னணு கழிவுகள்
ইলেক্ট্রোফোরসিস,எலக்ட்ரோபோரேசிஸ்
বৈদ্যুতিন,மின்முனை
ইলেকট্রস্ট্যাটিক প্রেসিপিটেটর,மின்னியல் மழைப்பொழிவு
উপাদান,உறுப்பு
উপাদান,உறுப்பு
এলিফাস,எலிஃபாஸ்
উপবৃত্তাকার স্ট্রিপ,நீள்வட்ட துண்டு
উপবৃত্তাকার যৌথ,நீள்வட்ட கூட்டு
দীর্ঘায়িত হৃদয়,நீளமான இதயம்
দীর্ঘায়িত ফ্যাক্টর,நீட்டிப்பு காரணி
এলফিডিয়াম,எல்பிடியம்
Elution,நீக்குதல்
Emarginate,Emarginate
Emasculation,Emasculation
ভ্রূণ সংস্কৃতি,கரு கலாச்சாரம்
ভ্রূণ উন্নয়ন,கரு வளர்ச்சி
ভ্রূণ উদ্ধার,கரு மீட்பு
ভ্রূণ,கரு
ভ্রূণ থল,கரு சாக்
ভ্রূণ গবেষণা,கரு ஆராய்ச்சி
ভ্রূণতত্ত্ব,கரு
ভ্রূণের ব্লাস্টোপোর,கரு பிளாஸ்டோபோர்
ভ্রূণ উন্নয়ন,கரு வளர்ச்சி
ভ্রূণের মৃত্যুহার,கரு இறப்பு
জরুরী হাইড্রোফাইট,வெளிப்படையான ஹைட்ரோஃபைட்
অভিবাসন,குடியேற்றம்
এমিলিয়া সোনচিফোলিয়া,எமிலியா சோன்சிஃபோலியா
সংবেদনশীল অশান্তি,உணர்ச்சி கொந்தளிப்பு
এমপেট্রেসি,எம்பட்ரேசி
এমফিসেমা,எம்பிஸிமா
গবেষণামূলক সূত্র,அனுபவ சூத்திரம்
ইমু,ஈமு
ইমালসাইফিং,குழம்பாக்குதல்
এনাইমা,Enaima
এনামেল,பற்சிப்பி
এনকোডযুক্ত এনজাইম,குறியிடப்பட்ட நொதி
এনসাইস্টেশন,என்சைஸ்டேஷன்
শেষ প্রাচীর,இறுதி சுவர்
বিপন্ন,அருகிவரும்
স্থানীয়,உள்ளூர்
এন্ডেমিজম,எண்டெமிசம்
এন্ডারগোনিক প্রতিক্রিয়া,எண்டர்கோனிக் எதிர்வினை
এন্ডোকার্প,எண்டோகார்ப்
অন্তঃস্রাবী সিস্টেম,நாளமில்லா சுரப்பிகளை
এন্ডোসাইটোসিস,எண்டோசைட்டோசிஸ்
এন্ডোডার্ম,எண்டோடெர்ம்
এন্ডোলিম্ফ,எண்டோலிம்ப்
এন্ডোমেট্রিয়াম,எண்டோமெட்ரியம்
এন্ডোমিকোরিজে,எண்டோமிகோரோயிசே
এন্ডোনুক্লেজ স্বীকৃতি সাইট,எண்டோனியூலீஸ் அங்கீகார தளம்
এন্ডোপ্লাজমিক রেটিকুলাম,எண்டோபிளாஸ்மிக் ரெட்டிகுலம்
এন্ডোস্কোপ,எண்டிலோஸ்கோப்
এন্ডোস্কোপি,எண்டோஸ்கோபி
এন্ডোস্কেলটন,எண்டோஸ்கெலட்டன்
এন্ডোসোম,எண்டோசோம்
এন্ডোস্পার্ম,எண்டோஸ்பெர்ம்
এন্ডোস্পার্মিক,எண்டோஸ்பர்மிக்
এন্ডোথেলিয়াল আস্তরণ,எண்டோடெலியல் புறணி
এন্ডোথেলিয়াম,எண்டோடெலியம்
এন্ডোথার্ম (ইওমোওথার্ম),எண்டோடெம் (eomoiotherm)
এন্ডোথেরমিক,எண்டோதர்மிக்
এন্ডোথেরমিক,எண்டோதர்மிக்
এন্ডোটক্সিন,எண்டோடாக்சின்
শেষ স্যাক,எண்ட் சாக்
এন্ডোপ্লাজমিক,எண்டோபிளாஸ்மிக்
এন্ড্রোক্রাইন সিস্টেম,எண்ட்ரோக்ரைன் அமைப்பு
শক্তি একীভূত,ஆற்றல் ஒருங்கிணைந்த
শক্তি প্রবাহ মডেল,ஆற்றல் ஓட்ட மாதிரி
শক্তি বৃক্ষরোপণ,ஆற்றல் தோட்டம்
শক্তি বৃক্ষরোপণ,ஆற்றல் தோட்டம்
শক্তির উৎস,ஆற்றல் மூல
প্রকৌশল,பொறியியல்
এন্টামোবা হিস্টোলিটিকা,என்டமொபா ஹிஸ்டோலிடிகா
এন্টারোবিয়াস,என்டோரோபியஸ்
এন্টারোসাইট,என்டோரோசைட்
এন্টারন,Enteron
এনথালপি,என்டல்பி
এনটোমোফিলাস,என்டோமோபிலஸ்
এনটমোফিলি,என்டோமோஃபிலி
এনট্রপি,என்ட்ரோபி
পরিবেশ,சூழல்
পরিবেশগত অবস্থা,சுற்றுச்சூழல் நிலை
পরিবেশগত নীতিশাস্ত্র,சுற்றுச்சூழல் நெறிமுறைகள்
পরিবেশগত ফ্যাক্টর,சுற்றுச்சூழல் காரணி
পরিবেশগত প্রভাব,சுற்றுச்சூழல் செல்வாக்கு
পরিবেশগত ব্যবস্থাপনা,சுற்றுச்சூழல் மேலாண்மை
পরিবেশগত পরিকল্পনা ও সমন্বয়,சுற்றுச்சூழல் திட்டமிடல் மற்றும் ஒருங்கிணைப்பு
পরিবেশগত প্রতিরোধ,சுற்றுச்சூழல் எதிர்ப்பு
