Kannada,Malayalam
ಗರಿಷ್ಠ ದಿಕ್ಕು,മാക്സിമയുടെ ദിശ
ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ,പ്രൊജക്ഷന്റെ ദിശ
ದಿಕ್ಕಿನ ಅನುಪಾತ,ദിശ അനുപാതം
ನಿರ್ದೇಶಕ ವಲಯ,ഡയറക്ടർ സർക്കിൾ
ನಿರ್ದೇಶಕ ಗೋಳ,ഡയറക്ടർ മണ്ഡലം
ನೇರ ಉತ್ಪನ್ನ,നേരിട്ടുള്ള ഉൽപ്പന്നം
ನೇರ ಪುರಾವೆ,നേരിട്ടുള്ള തെളിവ്
ನೇರ ಅನುಪಾತ,നേരിട്ടുള്ള അനുപാതം
ಡೈರೆಕ್ಟ್ರಿಕ್ಸ್,ഡയറക്‌ട്രിക്സ്
ನೇರ ಮೊತ್ತ,നേരിട്ടുള്ള തുക
ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡ ಸೆಟ್‌ಗಳು,വിച്ഛേദിച്ച സെറ്റുകൾ
ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,നിർത്തലാക്കൽ
ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ,ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ
ಮೊದಲ ರೀತಿಯ ಸ್ಥಗಿತ,ആദ്യ തരത്തിലുള്ള നിർത്തലാക്കൽ
ಎರಡನೇ ರೀತಿಯ ಸ್ಥಗಿತ,രണ്ടാമത്തെ തരത്തിലുള്ള നിർത്തലാക്കൽ
ನಿರಂತರ ವಿತರಣೆ,തുടർച്ചയായ വിതരണം
ನಿರಂತರ ಕಾರ್ಯ,തുടർച്ചയായ പ്രവർത്തനം
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,തുടർച്ചയായ വേരിയേറ്റ്
ಪ್ರತ್ಯೇಕವಾದ,വ്യതിരിക്തമായ
ಪ್ರತ್ಯೇಕ ವಿತರಣೆ,വ്യതിരിക്തമായ വിതരണം
ಪ್ರತ್ಯೇಕ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,ഡിസ്ക്രീറ്റ് പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
ಡಿಸ್ಕ್ರೀಟ್ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,ഡിസ്ക്രീറ്റ് റാൻഡം വേരിയബിൾ
ಪ್ರತ್ಯೇಕ ಮಾದರಿ ಜಾಗ,വ്യതിരിക്ത സാമ്പിൾ സ്ഥലം
ಪ್ರತ್ಯೇಕ ಸೆಟ್,വ്യതിരിക്തമായ സെറ്റ്
ಪ್ರತ್ಯೇಕ ಜಾಗ,വ്യതിരിക്ത സ്ഥലം
ಪ್ರತ್ಯೇಕ ಸ್ಥಳಶಾಸ್ತ್ರ,വ്യതിരിക്ത ടോപ്പോളജി
ಪ್ರತ್ಯೇಕ ವ್ಯತ್ಯಾಸ,വ്യതിരിക്തമായ വ്യതിയാനം
ತಾರತಮ್ಯ,വിവേചനം
ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ (=ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ),വിവേചനപരമായ വിശകലനം (=വിവേചന വിശകലനം)
ಭಿನ್ನಾಭಿಪ್ರಾಯ,വേർപിരിയുക
ಅಸಂಬದ್ಧ ಘಟನೆಗಳು,പരസ്പരവിരുദ്ധമായ സംഭവങ്ങൾ
ಅಸಂಯೋಜಿತ ಸೆಟ್ಗಳು,വിഭജന സെറ്റുകൾ
ಅವಿಭಕ್ತ ಒಕ್ಕೂಟ,അവ്യക്തമായ യൂണിയൻ
ವಿಘಟನೆ,വിച്ഛേദനം
ಪ್ರಸರಣ,വിസരണം
ಪ್ರಸರಣ ಚಾರ್ಟ್,ഡിസ്പേർഷൻ ചാർട്ട്
ಪ್ರಸರಣ ಸ್ಥಿರ,വിസരണം സ്ഥിരമായ
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,ഡിസ്പർഷൻ ഡയഗ്രം
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (=ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್),ഡിസ്പർഷൻ മാട്രിക്സ് (=കോവേരിയൻസ് മാട്രിക്സ്)
ಸ್ಥಳಾಂತರ,സ്ഥാനമാറ്റാം
ಪ್ರದರ್ಶನ,ഡിസ്പ്ലേ
ಪ್ರದರ್ಶನ ಘಟಕ (=ಕನ್ಸೋಲ್),ഡിസ്പ്ലേ യൂണിറ്റ് (=കൺസോൾ)
ಭಿನ್ನವಾದ,സമാനതകളില്ലാത്ത
ವಿಘಟಿಸುವ ಶಕ್ತಿಗಳು,വിഘടിപ്പിക്കുന്ന ശക്തികൾ
ದೂರ ಕಾರ್ಯ,ദൂരം പ്രവർത്തനം
ದೂರ ಮಾಡ್ಯುಲಸ್,ദൂരം മോഡുലസ്
ವಿತರಣೆ-ಮುಕ್ತ ವಿಧಾನ,വിതരണ രഹിത രീതി
ವಿತರಣಾ ಕಾನೂನು,വിതരണ നിയമം
ಬೇರೆಯಾಗುತ್ತವೆ,വ്യതിചലിക്കുക
ಭಿನ್ನತೆ,വ്യതിചലനം
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,വ്യതിചലന സിദ്ധാന്തം
ಭಿನ್ನವಾದ,വ്യത്യസ്തമായ
ವಿಭಿನ್ನ ಸರಣಿ,വ്യത്യസ്‌ത പരമ്പര
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,വിഭജിച്ച വ്യത്യാസം
ವಿಭಜನೆ,വിഭജനം
ಭಾಗಿಸಬಹುದಾದ,ഹരിക്കാവുന്ന
ವಿಭಾಗ,ഡിവിഷൻ
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,ഡിവിഷൻ അൽഗോരിതം
ವಿಭಾಗದ ಉಂಗುರ,ഡിവിഷൻ റിംഗ്
ಡೋಡೆಕಾಗನ್,ഡോഡെകഗൺ
ದ್ವಾದಶಮುಖ,ഡോഡെകാഹെഡ്രോൺ
ಡೊಮೇನ್,ഡൊമെയ്ൻ
ಕಾರ್ಯದ ಡೊಮೇನ್,ഒരു ഫംഗ്ഷന്റെ ഡൊമെയ്ൻ
ವ್ಯಾಖ್ಯಾನದ ಡೊಮೇನ್,നിർവചനത്തിന്റെ ഡൊമെയ്ൻ
ಅಸ್ತಿತ್ವದ ಡೊಮೇನ್,അസ്തിത്വത്തിന്റെ ഡൊമെയ്ൻ
ಪ್ರಬಲ ತಂತ್ರ,പ്രബലമായ തന്ത്രം
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ഡോപ്ലർ പ്രഭാവം
ಡಾಟ್ ಉತ್ಪನ್ನ,ഡോട്ട് ഉൽപ്പന്നം
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,കുത്തുകളുള്ള വക്രം
ಎರಡು ವ್ಯತ್ಯಾಸ,ഇരട്ട വ്യത്യാസം
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,ഇരട്ട ഹെലിക്സ്
ಡಬಲ್ ಅವಿಭಾಜ್ಯ,ഇരട്ട ഇന്റഗ്രൽ
ಡಬಲ್ ಏಕೀಕರಣ,ഇരട്ട സംയോജനം
ಎರಡು ಮಿತಿ,ഇരട്ട പരിധി
ಎರಡು ಮಾದರಿ ಯೋಜನೆ,ഇരട്ട സാമ്പിൾ പ്ലാൻ
ಎರಡು ಅನುಕ್ರಮ,ഇരട്ട ക്രമം
ಡಬಲ್ ಸರಣಿ,ഇരട്ട പരമ്പര
ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ,ഇരട്ട പ്രത്യയ നൊട്ടേഷൻ
ಡಬಲ್ ಸಂಕಲನ,ഇരട്ട സംഗ്രഹം
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,താഴേക്കുള്ള ത്വരണം
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,താഴേക്കുള്ള സ്ഥാനചലനം
ಕೆಳಮುಖ ಚಲನೆ,താഴേക്കുള്ള ചലനം
ಕೆಳಮುಖ ವೇಗ,താഴേക്കുള്ള വേഗത
ಎಳೆಯಿರಿ,വലിച്ചിടുക
ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್,ഡ്രാഗ് ഫോഴ്സ്
ದ್ವಂದ್ವ,ഇരട്ട
ಉಭಯ ಆಧಾರ,ഇരട്ട അടിസ്ഥാനം
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,ഇരട്ട ആന്തരിക ഉൽപ്പന്നം
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
ಎರಡು ಕಾರ್ಯಾಚರಣೆ,ഇരട്ട പ്രവർത്തനം
ಉಭಯ ಸಮಸ್ಯೆ,ഇരട്ട പ്രശ്നം
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,ഡ്യുവൽ സിംപ്ലക്സ് അൽഗോരിതം
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,ഡ്യുവൽ സിംപ്ലക്സ് ടെക്നിക്
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,ഡ്യുവൽ സ്പേസ്
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,ഡ്യുവൽ വേരിയബിൾ
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,ഡ്യുവൽ വെക്റ്റർ സ്പേസ്
ನಕಲಿ ಸೂಚ್ಯಂಕ,ഡമ്മി സൂചിക
ನಕಲಿ ಚಂದಾದಾರಿಕೆ,ഡമ്മി സബ്സ്ക്രിപ്റ്റ്
ನಕಲಿ ಪ್ರತ್ಯಯ,ഡമ്മി പ്രത്യയം
ನಕಲಿ ವೇರಿಯಬಲ್,ഡമ്മി വേരിയബിൾ
ನಕಲು ಪ್ರಕ್ರಿಯೆ,ഡ്യൂപ്ലിക്കേറ്റർ പ്രക്രിയ
ಕ್ರಿಯಾತ್ಮಕ,ചലനാത്മകം
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,ചലനാത്മക സംവിധാനം
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,ഡൈനാമിക് മോഡൽ
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ഡൈനാമിക് പ്രോഗ്രാമിംഗ്
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്
ಡೈನಾಮಿಕ್ಸ್,ചലനാത്മകത
ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್,ഒരു കണത്തിന്റെ ചലനാത്മകത
ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್,ദൃഢമായ ശരീരങ്ങളുടെ ചലനാത്മകത
ಭೂಮಿ,ഭൂമി
ಭೂಕಂಪದ ತೀವ್ರತೆ,ഭൂകമ്പ തീവ്രത
ವಿಕೇಂದ್ರೀಯತೆ,ഉത്കേന്ദ്രത
ಗ್ರಹಣ,ഗ്രഹണം
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,ഇക്കണോമെട്രിക് പ്രവചനം
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ
ಅರ್ಥಶಾಸ್ತ್ರ,ഇക്കണോമെട്രിക്സ്
ಅರ್ಥಶಾಸ್ತ್ರ,സാമ്പത്തികശാസ്ത്രം
ಅಂಚು,അറ്റം
ಪೀನ ಗುಂಪಿನ ಅಂಚು,ഒരു കുത്തനെയുള്ള സെറ്റിന്റെ അറ്റം
ದಕ್ಷತೆಯ ಅಂಶ,കാര്യക്ഷമത ഘടകം
ಐಜೆನ್ ಅಂಶ,ഈജൻ മൂലകം
ಐಜೆನ್ ಕಾರ್ಯ,ഈജൻ പ്രവർത്തനം
ಈಜೆನ್ ಮೌಲ್ಯ,ഈജൻ മൂല്യം
ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ,ഈജൻ മൂല്യ സമവാക്യം
ಐಜೆನ್ ವೆಕ್ಟರ್,ഈജൻ വെക്റ്റർ
ಸ್ಥಿತಿಸ್ಥಾಪಕ,ഇലാസ്റ്റിക്
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ,ഇലാസ്റ്റിക് സ്ഥിരാങ്കം
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ഇലാസ്തികത
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ,ഇലാസ്തികത ഉപരിതലം
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್,ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ
ಅಂಶ,ഘടകം
ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,പ്രാഥമിക നിര പ്രവർത്തനം
ಪ್ರಾಥಮಿಕ ಘಟನೆ,പ്രാഥമിക സംഭവം
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ,പ്രാഥമിക പ്രവർത്തനം
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ,പ്രാഥമിക പ്രവർത്തനം
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ,പ്രാഥമിക ഫലം
ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,പ്രാഥമിക സാധ്യത നിയമം
ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,പ്രാഥമിക വരി പ്രവർത്തനം
ತೊಡೆದುಹಾಕಲು,ഇല്ലാതെയാക്കുവാൻ
ಹೊರಹಾಕುವ ವಿಧಾನ,ഒഴിവാക്കൽ നടപടിക്രമം
ದೀರ್ಘವೃತ್ತ,ദീർഘവൃത്തം
ಅಂಡಾಕಾರದ,ദീർഘവൃത്താകൃതിയിലുള്ള
ದೀರ್ಘವೃತ್ತಾಕಾರದ,ദീർഘവൃത്താകൃതിയിലുള്ള
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം
ಅಂಡಾಕಾರದ ದೇಹ,ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം
ಎಂಬೆಡಿಂಗ್,ഉൾച്ചേർക്കൽ
ಹೊರಸೂಸುವಿಕೆ,ഉദ്വമനം
ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ,അനുഭവപരമായ ഡാറ്റ
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,അനുഭവ സൂത്രവാക്യം
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,അനുഭവപരമായ സംഭാവ്യത
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,അനുഭവപരമായ ബന്ധം
ಖಾಲಿ ಸೆಟ್,ശൂന്യമായ സെറ്റ്
ಸುತ್ತುವರಿದಿದೆ,അടച്ചിരിക്കുന്നു
ಎನ್ಕೋಡಿಂಗ್,എൻകോഡിംഗ്
ಎಂಡೋಮಾರ್ಫಿಸಮ್,എൻഡോമോർഫിസം
ಅಂತಿಮ ಬಿಂದು,അവസാന പോയിന്റ്
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്
ಶಕ್ತಿ,ഊർജ്ജം
ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ,ഊർജ്ജ ആക്കം ഘടകം
ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ,വേരിയബിളിലേക്ക് പ്രവേശിക്കുന്നു
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,എണ്ണാവുന്ന കൂട്ടം
ಎಣಿಕೆ,എണ്ണൽ
ಸಮಾನ,തുല്യമായ
ಸಮಾನತೆ,സമത്വം
ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ,തുല്യ സാധ്യത
ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem),തുല്യ സാധ്യത തിരഞ്ഞെടുക്കൽ രീതി (=epsem)
ಸಮೀಕರಿಸು,തുല്യമാക്കുക
ಸಮೀಕರಣ,സമവാക്യം
ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ,ഒന്നാം ഡിഗ്രിയുടെ സമവാക്യം
ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ,രണ്ടാം ഡിഗ്രിയുടെ സമവാക്യം
ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ,മൂന്നാം ഡിഗ്രിയുടെ സമവാക്യം
ಸಮಭಾಜಕ,ഭൂമധ്യരേഖ
ಸಮಾನ ನಿರಂತರ,സമതുലിതമായ
ಸಮಬಾಹು,സമഭുജം
ಸಮತೋಲನ,സന്തുലിതാവസ്ഥ
ಶಕ್ತಿಗಳ ಸಮತೋಲನ,ശക്തികളുടെ സന്തുലിതാവസ്ഥ
ಸಮತೋಲನ ಬಿಂದು,സന്തുലിത പോയിന്റ്
ಸಮಾನತೆ,തുല്യത
ಸಮಾನತೆಯ ವರ್ಗ,തുല്യതാ ക്ലാസ്
ಸಮಾನತೆಯ ಸಂಬಂಧ,തുല്യതാ ബന്ധം
ಸಮಾನ,തത്തുല്യമായ
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,തുല്യ മാട്രിക്സ്
ಸಮಾನ ಸೆಟ್,തുല്യമായ സെറ്റ്
ಎರ್ಗೋಡಿಸಿಟಿ,എർഗോഡിസിറ്റി
ದೋಷ,പിശക്
ದೋಷ ವಿಶ್ಲೇಷಣೆ,പിശക് വിശകലനം
ದೋಷ ಕೋಡ್,പിശക് കോഡ്
ದೋಷ ಗುಣಾಂಕ,പിശക് ഗുണകം
ಸರಾಸರಿ ಚೌಕದ ದೋಷ,ശരാശരി ചതുരത്തിന്റെ പിശക്
ಮೊದಲ ರೀತಿಯ ದೋಷ,ആദ്യ തരത്തിലുള്ള പിശക്
ಎರಡನೇ ರೀತಿಯ ದೋಷ,രണ്ടാമത്തെ തരത്തിലുള്ള പിശക്
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,രക്ഷപ്പെടാനുള്ള സാധ്യത
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,രക്ഷപ്പെടൽ വേഗത
E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ,ഇ. ഷ്മിഡിന്റെ ഓർത്തോഗണലൈസേഷൻ പ്രക്രിയ
ಬರೆದ ವೃತ್ತ,എഴുതിയിരിക്കുന്ന വൃത്തം
ಅತ್ಯಗತ್ಯ,അത്യാവശ്യമാണ്
ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ,അടിസ്ഥാനപരമായി അതുല്യമായ
ಅಂದಾಜು,കണക്കാക്കുക
ಅಂದಾಜು ವಿಧಾನ,കണക്കാക്കൽ രീതി
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ,യൂക്ലിഡിയൻ കോർഡിനേറ്റ്
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,യൂക്ലിഡിയൻ ഡൊമെയ്ൻ
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,യൂക്ലിഡിയൻ ജ്യാമിതി
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,യൂക്ലിഡിയൻ എൻ-സ്പെയ്സ്
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,യൂക്ലിഡിയൻ വിമാനം
ಯೂಲರ್ ಪ್ರಮೇಯ,യൂലറുടെ സിദ്ധാന്തം
ಮೌಲ್ಯಮಾಪನ,വിലയിരുത്തുക
ಸಹ,പോലും
ಸಹ ಕರ್ವ್,വക്രം പോലും
ಸಹ ಕಾರ್ಯ,പ്രവർത്തനം പോലും
ಸಹ ಬಹು,ഒന്നിലധികം പോലും
ಸಮ ಸಂಖ್ಯೆ,ഇരട്ട സംഖ്യ
ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ,ഇരട്ട സമമിതി
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,ക്രമമാറ്റം പോലും
ಘಟನೆ,സംഭവം
ಸಹ ಪದ,കാലാവധി പോലും
ನಿಖರ,കൃത്യമായ
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,കൃത്യമായ ചി-സ്ക്വയർ ടെസ്റ്റ്
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,കൃത്യമായ വ്യത്യാസം
ನಿಖರವಾದ ಸಮೀಕರಣ,കൃത്യമായ സമവാക്യം
ಉದಾಹರಣೆ,ഉദാഹരണം
ವಿನಿಮಯ,കൈമാറ്റം
ಸಮಗ್ರ ಘಟನೆ,സമഗ്രമായ സംഭവം
ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ,അസ്തിത്വ സിദ്ധാന്തം
ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ),അസ്തിത്വ സാധ്യത (= ഒരു മുൻകൂർ സാധ്യത)
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,അസ്തിത്വ സിദ്ധാന്തം
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,എക്സോജനസ് വേരിയബിൾ
ವಿಸ್ತರಣೆ,വികാസം
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,പ്രതീക്ഷയുടെ പ്രവർത്തനം
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,പ്രതീക്ഷിക്കുന്ന ആവൃത്തി
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,പ്രതീക്ഷിച്ച മൂല്യം
ಪ್ರಯೋಗ,പരീക്ഷണം
ಪ್ರಾಯೋಗಿಕ ದೋಷ,പരീക്ഷണ പിശക്
ವಿವರಣೆ,വിശദീകരണം
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,വ്യക്തമായ സമവാക്യം
ಸ್ಪಷ್ಟ ರೂಪ,വ്യക്തമായ രൂപം
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,വ്യക്തമായ പ്രവർത്തനം
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,വ്യക്തമായ പരിഹാരം
ಘಾತ,ഘാതം
ಘಾತೀಯ ಕರ್ವ್,എക്‌സ്‌പോണൻഷ്യൽ കർവ്
ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,എക്‌സ്‌പോണൻഷ്യൽ ഡെൻസിറ്റി ഫംഗ്‌ഷൻ
ಘಾತೀಯ ವಿತರಣೆ,എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
ಘಾತೀಯ ಸಮೀಕರಣ,എക്‌സ്‌പോണൻഷ്യൽ സമവാക്യം
ಘಾತೀಯ ಕಾರ್ಯ,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
ಘಾತೀಯ ಬೆಳವಣಿಗೆ,എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച
ಘಾತೀಯ ಕಾನೂನು,എക്‌സ്‌പോണൻഷ്യൽ നിയമം
ಘಾತೀಯ ನಕ್ಷೆ,എക്‌സ്‌പോണൻഷ്യൽ മാപ്പ്
ಘಾತೀಯ ಸರಣಿ,എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്
ಅಭಿವ್ಯಕ್ತಿ,ആവിഷ്കാരം
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,നീട്ടിയ ഇടവേള
ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ,വിപുലീകരിച്ച യഥാർത്ഥ ലൈൻ
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,വിപുലീകരിച്ച റിയൽ നമ്പർ സിസ്റ്റം
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,ഒരു മാപ്പിംഗിന്റെ വിപുലീകരണം
ಬಾಹ್ಯ ಕೋನ,ബാഹ്യ കോൺ
ಬಾಹ್ಯ ಪ್ರದೇಶ,ബാഹ്യ പ്രദേശം
ಬಾಹ್ಯ ಬಿಂದು,ബാഹ്യ പോയിന്റ്
ಬಾಹ್ಯ,ബാഹ്യമായ
ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,ട്രെൻഡ് മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,എക്സ്ട്രാപോളേഷൻ ടെക്നിക്
ವಿಪರೀತ ಮೌಲ್ಯ,അങ്ങേയറ്റത്തെ മൂല്യം
ವಿಪರೀತ,അങ്ങേയറ്റം
ತೀವ್ರ ಬಿಂದು,അങ്ങേയറ്റത്തെ പോയിന്റ്
ಪೀನ ಸೆಟ್ನ ತೀವ್ರ ಬಿಂದು,കോൺവെക്സ് സെറ്റിന്റെ അങ്ങേയറ്റത്തെ പോയിന്റ്
ಒಂದು ಕಾರ್ಯದ ತೀವ್ರತೆ,ഒരു ഫംഗ്‌ഷന്റെ തീവ്രത
ವಿಪರೀತ ಆಸ್ತಿ,അങ്ങേയറ്റത്തെ സ്വത്ത്
ಮುಖ,മുഖം
ಮುಖ ಬೆಲೆ,മുഖവില
ಅಂಶ,ഘടകം
ಅಂಶ ವಿಶ್ಲೇಷಣೆ,ഘടകം വിശകലനം
ಅಪವರ್ತನೀಯ,ഘടകം
ಅಪವರ್ತನೀಯ,ഘടകാംശം
ಅಪವರ್ತನೀಯ ವಿನ್ಯಾಸ,ഫാക്‌ടീരിയൽ ഡിസൈൻ
ಅಪವರ್ತನೀಕರಣ,ഘടകവൽക്കരണം
ಫ್ಯಾಕ್ಟರೈಸ್,ഫാക്ടറിവൽക്കരിക്കുക
ನ್ಯಾಯೋಚಿತ ಆಟ,ന്യായമായ ഗെയിം
ತಪ್ಪು,തെറ്റായ
ಕುಟುಂಬ,കുടുംബം
