Tamil,Malayalam
சிறுநீர்ப்பை,ബ്ലെഡൻഡർവാർട്ട്
சிறுநீர்ப்பை,ബ്ലെഡൻഡോർം
பிளாஸ்டோகோல்,ബ്ലാസ്റ്റോകോൾ
பிளாஸ்டோசிஸ்ட்,ലഘുവായ
பிளாஸ்டோமியர்,ബ്ലാസ്റ്റൂമരെ
பிளாஸ்டுலா,ലഘുഭന്ത
கலக்கப்பட்டது,മിശ്രിതമാക്കുക
குருட்டு சாக்,അന്ധമായ സഞ്ചി
குருட்டு புள்ளி,കാണാൻ കഴിയാത്ത ഇടം
இரத்த உறைவு காரணி,രക്തം കട്ടപിടിക്കുന്ന ഘടകം
இரத்த கார்பஸல்,രക്തത്തിലെ കോർപസ്ക്കിൾ
இரத்த ஓட்டம்,രക്തയോട്ടം
இரத்த வகை,രക്തബന്ധം
இரத்த சீரம்,രക്ത സെറം
இரத்த நாளம்,രക്തക്കുഴല്
இரத்த ஓட்டம்,രക്തപ്രവാഹണം
வெடிப்பு,മായ്ച്ചുകളയുക
நீல குழந்தை நோய்க்குறி,നീല ബേബി സിൻഡ്രോം
நீல பெர்ரி,ഞാവൽപഴം
நீல பச்சை ஆல்கா,നീല പച്ച ആൽഗകൾ
நீல புரட்சி,നീല വിപ്ലവം
நீல திமிங்கிலம்,നീല തിമിംഗലം
நீல முடிவு லிகேஷன்,ബ്ലൂ എൻഡ് ലിഗേഷൻ
பார்வை மங்கலானது,കാഴ്ചയുടെ മങ്ങൽ
பாப்காட்,ബോബ്കാറ്റ്
உடல்,ശരീരം
உடல் (சோமாடிக்) செல்,ബോഡി (സോമാറ്റിക്) സെൽ
உடல் திரவம்,ശരീര ദ്രാവകം
போயர்ஹாவியா,ബോർഹവിയ
போக்,ചതുപ്പുനിലം
போல் புழு,ബോൾ വേം
போலஸ்,ബോളസ്
கலோரியோமீட்டர் வெடிகுண்டு,ബോംബ് കരോരതക്ഷമത
பம்பாய் வாத்து,ബോംബെ താറാവ്
குண்டுவெடிப்பு,ബോംബക്സ്
எலும்பு மஜ்ஜை,മജ്ജ
போனெல்லியா,ബോണലിയ
போனி லாபிரிந்த்,ബോണി ലാബിരിന്ത്
போனி அமைப்பு,അസ്ഥി ഘടന
புத்தக கில்,പുസ്തകം ഗിൽ
எல்லைக் குழி,അതിർത്തി കുഴി
தாவரவியல்,സകന്
தாவரவியல் பூங்கா,ബൊട്ടാണിക്കൽ ഗാർഡൻ
தாவரவியல் பெயரிடல்,ബൊട്ടാണിക്കൽ നാമകരണം
தாவரவியலாளர்,സസ്യശാസ്ത്രജ്ഞൻ
தாவரவியல்,സസശാസ്തം
சிக்கல் விளைவு,തടസ്സം പ്രഭാവം
கீழே வசிப்பவர்,അടിവശം
கீழே வசிக்கும்,അടിവശം വാസസ്ഥലം
Bougainvillea,ബ g ഗൻവില്ല
போமன் காப்ஸ்யூல்,ബോമർ കാപ്സ്യൂൾ
போமனின் சுரப்பி,ബോമാന്റെ ഗ്രന്ഥി
அடைப்புக்குறி பூஞ்சை,ബ്രാക്കറ്റ് ഫംഗസ്
Pract,ഉരുണ്ട
Bracteate,Bractate
Bracteoolate,ബ്ലാക്രിയം
Bracteole,ഉല്ലാസം
மூளை,തലച്ചോറ്
மூளை பெட்டி,തലച്ചോറ് പെട്ടി
மூளைச்சாவு,മസ്തിഷ്കമരണം
மூளை கேங்க்லியன்,മസ്തിഷ്ക സന്സായം
மூளை தண்டு,മസ്തിഷ്ക തണ്ട്
கிளைகள்,ശാചിനമായ
கிளாஸ்டோஸ்டோமா,ശാഖിസ്റ്റോമ
பிரஸ்ஜின்,ബ്രസീൻ
ரொட்டி அச்சு,റൊട്ടി അണിരൻ
தாய்ப்பால்,മുലപ്പാൽ
வளர்ப்பவர்,ബ്രീഡർ
இனப்பெருக்க உயிரியல்,ബ്രീഡിംഗ് ബയോളജി
ப்ரூவரின் ஈஸ்ட்,ബ്രൂവറിന്റെ യീസ്റ്റ്
பாலம்,പാലം
பிரகாசமான புலம் நுண்ணோக்கி,ബ്രൈറ്റ് ഫീൽഡ് മൈക്രോസ്കോപ്പ്
உடையக்கூடிய நட்சத்திரம்,പൊട്ടുന്ന നക്ഷത്രം
பிராட் பீன்,വിശാലമായ ബീൻ
ப்ரோக்கோலி,ബ്രോക്കോളി
மூச்சுக்குழாய்,ശ്രുചിശം
மூச்சுக்குழாய் அழற்சி,ബ്രോങ്കൈറ്റിസ്
மூச்சுக்குழாய் மருந்து,ബ്രോങ്കോഡിലേറ്റർ മരുന്ന്
அடைகாக்கும்,കുഞ്ഞുങ്ങള്
அடைகாக்கும்,കുഞ്ഞുങ്ങള്
அடைகாக்கும் ஒட்டுண்ணித்தனம்,പാരാസൈറ്റിസം കുന്നു
அடைகாக்கும் பை,ബ്രൂഡ് പ ch ച്ച്
குழம்பு,ചാറു
பழுப்பு கரடி,തവിട്ടു നിറമുള്ള കരടി
பழுப்பு துரு,തവിട്ട് തുരുമ്പ്
உலாவி,ബ്ര browser സർ
தூரிகை-எல்லை சிலியேட் எபிட்டிலியம்,ബ്രഷ്-അതിർത്തി സിലിയേറ്റഡ് പതിപ്പിയം
பிரஸ்ஸல்ஸ் முளை,ബ്രസ്സൽസ് മുള
பிரையோபில்லம்,ബ്രൂണോഫില്ലം
பிரையோபிடா,ബ്രോമേഫിറ്റ
பிரையோபைட்,ബ്രൂടോഫൈറ്റ്
பிரையோப்சிடா,ബ്ര്യൂസിഡ
புபோ,ബബോ
புக்கால் குழி,ബുക്കൽ അറ
புக்கோ-ஃபார்னீஜியல் குழி,ബുക്കോ-കൊറിംഗീൽ അറ
வளரும்,വളർന്നുകാരി
இடையக பைகார்பனேட்,ബഫർ ബൈകാർബണേറ്റ്
இடையக,ബഫർ
இடைப்பகுதி,ബഫർ സോൺ
இடையக நடவடிக்கை,ബഫറിംഗ് പ്രവർത്തനം
புஃபோ,ബുഫ്ലോ
விளக்கை,ബൾബ്
புல்பில்,ബൾബള്
பல்போ சிறுநீர்க்குழாய் சுரப்பி,ബൾബോ മൂത്രബുദ്ധി ഗ്രന്ഥി
மொத்தமாக ஓட்டம்,ബൾക്ക് ഒഴുക്ക്
புல்லிஃபார்ம் செல்,ബുള്ളിഫോം സെൽ
பம்பல் தேனீ,ബംബിൾ ബീ
மூட்டை கிளை,ബ്രാക്ക് ബുക്ക് ബ്രാഞ്ച്
மூட்டை உறை,ബണ്ടിൽ കവചം
மூட்டை உறை செல்,ബണ്ടിൽ ഷീത്ത് സെൽ
மிதப்பு,കുട്ടികൾ
மிதவை அடர்த்தி மையவிலக்கு,ബ്യൂമന്റ് ഡെൻസിറ്റി സെൻട്രിഫ്യൂഗേഷൻ
மிதவை அடர்த்தி,ബ്യൂമന്റ് സാന്ദ്രത
வளர்,കെട്ടിജജായി
பர்ரோவிங்,മാള
புஷ்,കുറ്റിക്കാട്
பியூட்டியா மோனோஸ்பெர்மா,ബ്യൂട്ടയോ മോണ്ടോസ്മ
புட்டஸ்,ബ്യൂട്ടസ്
பட்ரஸ் (வீங்கிய ஸ்டெம் பேஸ்),നിസ്സാരത (വീർത്ത തണ്ടു അടിസ്ഥാനം)
துணை தயாரிப்பு,ഉപോൽപ്പന്നം
சி-பெப்டைட்,സി-പെപ്റ്റൈഡ്
கற்றாழை,കള്ളിച്ചെടി
காட்மியம் மாசுபாடு,കാഡ്മിയം മലിനീകരണം
காடுகஸ்,കാഡിക്കസ്
Caecum,കൈകം
கெய்னோராப்டிடிஸ் எலிகன்ஸ்,കൈനോറൽബ്ഡിറ്റിസ് ഇൻഹാൻസ്
சீசியம்,സസിയം
காஃபின்,കാപ്പിയിലെ ഉത്തേജകവസ്തു
சுண்ணாம்பு ஸ்பிகுலே,കാൽക്കറിയസ് സ്പിക്കുലേറ്റ്
கணக்கீட்டு ஷெல்,കണക്കാക്കുന്ന ഷെൽ
கால்சிஃபஸ் சுரப்பி,അവയുടെ ഗ്രന്ഥി
கணக்கீடு,കണക്കുകഷ്ടം
கால்சிட்டோனின்,കാൽസിറ്റോണിൻ
கால்சியம்,ചുണ്ണാന്വ്
கால்சியம் பாலம்,കാൽസ്യം പാലം
கால்சியம் கார்பனேட்,കാൽസ്യം കാർബണേറ്റ്
காலெண்டுலா,കലണ്ടുല
காலிபஸ்,കാലിപസ്
கால்சஸ்,ഞങ്ങളെ വിളിക്കൂ
காலஸ் கலாச்சாரம்,കാലസ് സംസ്കാരം
கொலோகாசியா,കൊളോകാസിയ
Calotes,കലോട്ടുകൾ
கலோட்ரோபிஸ்,കലട്രോപിസ്
CALOTROPIS PROCERA,കലട്രോപിസ് പ്രോസറ
கால்வின் சுழற்சி,കാൽവിൻ സൈക്കിൾ
கலிசினே,കാലിസിനി
கலிக்ஸ்,കാലിക്സ്
கலிக்ஸ்,കാലിക്സ്
கேம்ப்ரியன் காலம்,കേംബ്രിയൻ കാലയളവ്
ஒட்டகம்,കാമിലസ്
உருமறைப்பு,പച്ഛന്ന വേഷം
காம்பானெல்ஸ்,കാമ്പനേയ്സ്
கனபினாய்டு,Canabinoid
கால்வாய்,കനാലിക്ലസ്
புற்றுநோய்,അര്ബ്ബുദം
புற்றுநோய் (பொதுவான நண்டு),കാൻസർ (കോമൺ ക്രാബ്)
கேண்டிடூஃப்ட்,കാൻഡിറ്റൂഫ്റ്റ്
கரும்பு சர்க்கரை,ചൂരൽ പഞ്ചസാര
கனிடே,കാനിഡ
கோரை (பற்கள்),കാനൻ (പല്ലുകൾ)
கேனிஸ் பழக்கமானது,കാനിസ് പരിചിതത
கன்னா,കാന
கஞ்சா சாடிவா,കഞ്ചാവ് സാറ്റിവ
விதானம்,മേലാപ്പ്
கொள்ளளவு,പാപസേല
கேபிலரிட்டி,കാപിലറിറ്റി
தந்துகி,കാലിലറി
தந்துகி சுழற்சி,കാപ്പിലറി രക്തചംക്രമണം
கேபிடல்லம்,കാപ്പിറ്റുലം
கபாரிஸ்,കപ്പരിസ്
கேப்பிங்,ടാപ്പിംഗ്
கேப்சிட்,കാപ്സൈഡ്
கேப்சோமியர்,കാപ്സോമെറെ
காப்ஸ்யூல்,കാപ്സ്യൂൾ
கார்பமினோஹமோகுளோபின்,കാർബാനോഹെമോഗ്ലോബിൻ
கார்போஹைட்ரேட்,കാർബോഹൈഡ്രേറ്റ്
கார்பன் டை ஆக்சைடு,കാർബൺ ഡൈ ഓക്സൈഡ്
கார்பன் டிஸல்பைட்,കാർബൺ അസുൽഫിഡ്
கார்பன் மூலக்கூறு,കാർബൺ തന്മാത്ര
கார்பனேட்,കാർബണേറ്റ്
கார்போனிக் அமிலம்,കാർബോണിക് ആസിഡ്
கார்போனிக் அன்ஹைட்ரேஸ்,കാർബോണിക് ആൻഹൈഡ്രാസ്
கார்போனிஃபிஸஸ் காலம்,കാർബോണിഫ്യൂസസ് കാലയളവ്
கார்பாக்சைல்,കാർ സോക്കിലെ
கார்பாக்சைல் குழு,കാർബോക്സിൻ ഗ്രൂപ്പ്
கார்பாக்சிலேஸ்,കാർബോക്സിലെസ്
கார்பாக்சிலேஷன்,കാർബോക്സിലേഷൻ
கார்சார்ரோடான்,കൊച്ചാരോഡോൺ
புற்றுநோயியல்,കാർസിനോജെനിസിസ്
புற்றுநோய்,അർബുദം
கார்சினோமா,കാല്സിനോമ
இதய சுழற்சி,കാർഡിയാക് സൈക്കിൾ
இதய கிளைகோசைடு,കാർഡിയാക് ഗ്ലൈക്കോസൈഡ്
இதய தசை,ഹൃദയ പേശി
இதய இதயமுடுக்கி,കാർഡിയാക് പേസ്മേക്കർ
கார்டோஸ்கோப்,കാർഡിയോസ്കോപ്പ്
கார்னிவோரா,മാംസഭോജനം
கார்னிவோர்,മാംസഭോവി
தாமதம்,മാംസഭോഗം
தாமதம் விமானம்,മാംസഭോജിയായ വിമാനം
மாமிச நான்கு மடங்கு,മാംസഭോജികൾ
கரோட்டின்,കരോട്ടിൻ
கரோட்டினாய்டு,കരോട്ടിനോയിഡ്
கார்பல்,കാർപാവൽ
கார்பல்,പരല്പം
கார்பஸ்,കാർപസ്
கராஜீன்,വണ്ടി
கேரியர் பொறிமுறை,കാരിയർ സംവിധാനം
தாங்கும் திறன்,ശേഷി നിലനിർത്തുന്നു
குருத்தெலும்பு மீன்,കാർട്ടീലാഗനസ് മത്സ്യം
குருத்தெலும்பு,തരുണാസ്ഥി
CARUNCLE,കൊളം
கார்டோகாமி,കാരിയാകം
காரியோபில்லேசி,കാരിയോഫില്ലേസി
காரியோபில்லேசியஸ்,കാരിയോളിസ്ലി
காரியோப்சிஸ்,കരീസിസ്
கேசின்,കേസിൻ
காஸ்பாரியன் துண்டு,കാസ്പാരിയൻ സ്ട്രിപ്പ്
காசியா,കാസിയ
காசோவரி,കാസോവറി
ஆமணக்கு,നായക
காசுவரினா,കാസുവാരിന
காசுவரினா அல்னஸ்,കാസുവാരിന അൽനസ്
வினையூக்கம்,കാറ്റബോളിസം
வினையூக்கி,കാറ്റലേസ്
அட்டவணை,നാമാവലി
வினையூக்கம்,കവചലിസ്
வினையூக்கி,ഉത്തേജാതി
வினையூக்க மாற்றி,കാറ്റലിറ്റിക് കൺവെർട്ടർ
கண்புரை,തിമിര
பேரழிவு,ദാരുണസംഭവം
கேடகோலமைன்,കാറ്റെക്കോലാമൈൻ
கேடகோலோமின் ஹார்மோன்,കാറ്റെക്കോനോമിൻ ഹോർമോൺ
கதை,കട്രൂരേഷന്
கேஷன்,നിലവറ
கேட்கின்,ചൂടാക്കല്
கேட்லா,കാറ്റ്ല
பூனையின் ஆணி (பிக்னோனியா-உங்குயிஸ் கேட்டி),പൂച്ചയുടെ നഖം (ബിഗ്നോണിയ-ഉൻഗുയിസ് കാറ്റി)
கால்நடை மேய்ச்சல்,കന്നുകാലി മേച്ചിൽ
கால்நடை பண்ணையில்,കന്നുകാലി റാഞ്ച്
கால்நடைகளின் ருமேன்,കന്നുകാലിയുടെ റുമിംഗ്
கால்நடைகளின் நடை,കന്നുകാലികളുടെ ശൈലി
காடால் முதுகெலும்பு,കോഡൽ കശേരു
சாடெக்ஸ்,കുഡെക്സ്
காரண முகவர்,കാര്യകാരണ ഏജന്റ്
செட்ரஸ் தியோடாரா (சிடார்),സെഡ്രസ് ദിയോദര (ദേവദാർ)
செலஸ்ட்ரேல்ஸ்,സെലാസ്ട്രേലുകൾ
செல் உயிரியலாளர்,സെൽ ബയോളജിസ്റ്റ്
செல் உயிரியல்,സെൽ ബയോളജി
செல் சுழற்சி,സെൽ സൈക്കിൾ
செல் விரிவாக்கம்,സെൽ വർക്ക്മെന്റ്
செல் உறை,സെൽ എൻവലോപ്പ്
செல் பின்னம்,സെൽ ഭിതാവസ്ഥ
செல் ஒத்திசைவு,സെൽ ഹോമോജെനേറ്റ്
செல் மத்தியஸ்த நோய் எதிர்ப்பு சக்தி,സെൽ മെഡിറ്ററേറ്റഡ് പ്രതിരോധശേഷി
செல் சவ்வு,സെൽ മെംബ്രൺ
செல் பெருக்கம்,സെൽ വ്യാപനം
செல் அமைப்பு,സെൽ ഘടന
செல் கோட்பாடு,സെൽ സിദ്ധാന്തം
சிறைசாலை சுவர்,കോശ ഭിത്തി
செலோபேன் சவ்வு,സെലോഫെയ്ൻ മെംബ്രൺ
செல்லுலே,സെല്ലുല
செல்லுலார் பாதுகாப்பு,സെല്ലുലാർ ഡിഫൻസ്
செல்லுலார் ஆற்றல் பரிமாற்ற அமைப்பு,സെല്ലുലാർ എനർജി ട്രാൻസ്ഫർ-സിസ്റ്റം
செல்லுலார் என்சைம்,സെല്ലുലാർ എൻസൈം
செல்லுலார் நிலை,സെല്ലുലാർ ലെവൽ
செல்லுலார் ஆக்சிஜனேற்றம்,സെല്ലുലാർ ഓക്സീകരണം
செல்லுலார் பூல்,സെല്ലുലാർ പൂൾ
செல்லுலோஸ்,സെല്ലുലോസ്
செல்லுலோஸ் மைக்ரோஃபைப்ரில்,സെല്ലുലോസ് മൈക്രോഫിബ്രിൽ
எரிமலம்,രോഗശക്തി
செஞ்ச்ரஸ்,സിൻചെര്ട്രസ്
செனோசோயிக் சகாப்தம்,സെനോസോയിക് കാലഘട്ടം
மக்கள் தொகை கணக்கெடுப்பு,കാനേഷുമാരി
மக்கள் தொகை கணக்கெடுப்பு,കാനേഷുമാരി
சென்டிமோர்கன்,സെന്റിമോർഗൻ
சென்டிபெடா ஆர்பிகுலரிஸ்,സെന്റിപീഡ ഓർബിക്ലലാരിസ്
மைய அச்சு,സെൻട്രൽ അക്ഷം
மைய செல்,മധ്യ സെൽ
மைய கோர்,സെൻട്രൽ കോർ
மத்திய பிடிப்பு,സെൻട്രൽ ഡോമ
மத்திய மருந்து ஆராய்ச்சி நிறுவனம்,സെൻട്രൽ മയക്കുമരുന്ന് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്
மைய புலம்,മധ്യ ഫീൽഡ്
மத்திய லாக்டீல்,സെൻട്രൽ ലീഷ്യൽ
மத்திய நரம்பு அமைப்பு,കേന്ദ്ര നാഡീവ്യവസ്ഥ
மத்திய சல்கஸ்,സെൻട്രൽ സുൽക്കസ്
மையவிலக்கு,സെൻറ്ഫ്യൂഗേഷൻ
சென்ட்ரியோல்,സെൻട്രിയോൾ
சென்ட்ரோமியர்,സെൻട്രോമേരെ
சென்ட்ரோசோம்,നൂറ്റാണ്ട്
சென்ட்ரோஸ்பியர்,സെന്റോസ്ഫിയർ
செபாலோகோர்டேட்,Cefalochardate
செபாலோகோர்டேட்ஸ்,Cefalochardates
செபலோஸ்போரின்,സെഫാലോസ്പോരിൻ
செபலோதோராக்ஸ்,സെഫലോത്തോറാക്സ്
செரடோபில்லேசி,സെറാറ്റോഫില്ലേസി
தானிய தானியங்கள்,ധാന്യ ധാന്യം
செரிபெல்லர் பென்குல்,സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്
செரிபெல்லம்,സെറെബെല്ലം
பெருமூளை நீர்வாழ்,സെറിബ്രൽ അക്വാദ്യ
பெருமூளை புறணி,മസ്തിഷ്കാവരണം
பெருமூளை அரைக்கோளம்,സെറിബ്രൽ അർദ്ധഗോളത്തിൽ
பெருமூளை வென்ட்ரிக்கிள்,സെറിബ്രൽ വെൻട്രിക്കിൾ
பெருமூளை திரவம் (சி.எஸ்.எஃப்),സെറെബ്രോസ്പൈനൽ ദ്രാവകം (സിഎസ്എഫ്)
பெருமூளை,സെറിബ്രം
சான்றளிக்கப்பட்ட விதை,സാക്ഷ്യപ്പെടുത്തിയ വിത്ത്
செருமெனஸ் சுரப்பி,സെറമ്പനുസരിച്ച് ഗ്രന്ഥി
கர்ப்பப்பை,ഗർഭാശയം
கர்ப்பப்பை வாய் தொப்பி,സെർവിക്കൽ തൊപ്പി
கர்ப்பப்பை வாய் முதுகெலும்பு,സെർവിക്കൽ കശേരു
கருப்பை வாய்,സെർവിക്സ്
சீசியம் குளோரைடு,സിസിയം ക്ലോറൈഡ്
செஸ்பூல்,സെസ്പൂൾ
செட்டேசியன்கள்,സെറ്റസിൻസ്
சைட்டோப்டெரஸ்,ചാറ്റോപ്റ്ററസ്
சலாசா,ചാലസ
சலாசா,ചാലസ
சலாசல் முடிவு,ചാലസൽ അവസാനം
பாதினா,ചാലിയന
பச்சோந்தி (சாமேலியன்),ചാമെലിയൻ (ചാമലീൻ)
சான்கிராய்டு,ചാൻക്രോയിഡ്
சேனல்,ചാനല്
சேனல்,ചാനല്
சேப்பரோன்,ചേരപോൺ
சாரா,ചാര
சிறப்பியல்பு தாவரங்கள்,സ്വഭാവ സസ്യങ്ങൾ
கரி,കരി
சார்ஜாப்பின் விதி,ചാർജാഫിന്റെ ഭരണം
கட்டணம் இணைந்த சாதனம் (சிசிடி),ചാർജ് ചെയ്ത ഉപകരണം (സിസിഡി)
சார்ஜிங்,ചാർജ്ജുചെയ്യല്
சாஸ்மோகாமஸ்,ഗാസ്മോകാഹാസസ്
சாதமலஸ்,ചത്തമലസ്
செலோன்,ചെലോൺ
வேதியியல் பகுப்பாய்வி,കെമിക്കൽ വിശകലനം
வேதியியல் பிணைப்பு,രാസബന്ധം
வேதியியல் முறிவு,കെമിക്കൽ തകരാര്
வேதியியல் சிக்கலானது,കെമിക്കൽ സങ്കീർണ്ണത
வேதியியல் சூழல்,കെമിക്കൽ എൻവയോൺ
வேதியியல் பரிணாமம்,രാസ പരിണാമം
வேதியியல் முறை,രാസ രീതി
வேதியியல் பிறழ்வு,കെമിക്കൽ മ്യൂട്ടേഗൻ
வேதியியல் தோற்றம்,രാസ ഉത്ഭവിച്ച
வேதியியல் ஆக்ஸிஜன் தேவை,കെമിക്കൽ ഓക്സിജൻ ആവശ്യം
வேதியியல் சாத்தியம்,രാസവസ്തു
வேதியியல் ஸ்கால்பெல்,കെമിക്കൽ സ്കാൽപൽ
வேதியியல் சமிக்ஞை,കെമിക്കൽ സിഗ്നൽ
வேதியியல் சினாப்ஸ்,രാസ സിനാപ്സ്
செமியோஸ்மோடிக் கருதுகோள்,കീമിയോസ്മോട്ടിക് സിദ്ധാന്തം
வேதியியலாளர்,രസതന്തശാസ്തജ്ഞന്
வேதியியல்,രസതന്ത്രം
வேதியியல்,കീമോസിന്തസിസ്
கீமோ-நீரோபிக் பாக்டீரியா,കീമോ-ഓട്ടോറോഫിക് ബാക്ടീരിയ
கெமோனாஸ்டி,കീമുഷത്യം
வேதியியல்,കീമോസിന്തസിസ്
வேதியியல் ஆட்டோட்ரோஃப்,കീമോസിന്തറ്റിക് ഓട്ടോട്രോഫ്
வேதியியல் பாக்டீரியா,കീമോസിന്തറ്റിക് ബാക്ടീരിയ
கெமோடாக்சிஸ்,മാനോടാക്സിക്സി
வேதியியல்,മാനോടാക്പോത്ത്
கீமோதெரபி,കീമോതെറാപ്പി
செனோபோடியாசே,ചെനോപോഡിയയേ
சியாஸ்மாட்டா,ചിയാസ്മാത
சியாஸ்னா வகை கருதுகோள்,ചിയാസ്മ്ന തരം സിദ്ധാന്തം
சிக்கனுனியா,കോക്കിംഗുനി
சிக்கரி,Chicory
குழந்தை பருவம்,കുട്ടിക്കാലം
மிளகாய் மொசைக் வைரஸ்,മുക്കി മൊസൈക് വൈറസ്
சின்சோனா அஃபிசினாலிஸ்,സിൻകോണ അഫീഡിനാനിസ്
சிரோப்டெரோஃபிலி,ചിറോപ്രോഫിലി
சிடின்,ചിറ്റിൻ
சிட்டினஸ்,Chitiness
கிளமிடியா டிராக்கோமாடிஸ்,ക്ലമീഡിയ ട്രാക്കോറ്റോമാറ്റിസ്
கிளமிடியாசிஸ்,ക്ലമീസിയാസിസ്
கிளமிடோமோனாஸ்,Chlamymoonas
குளோரம்பெனிகால்,ക്ലോറാംഫെനിക്കോൾ
குளோரெல்லா,ക്ലോറെല്ല
குளோரென்கிமா,ക്ലോറെഞ്ചമ
குளோரைடு செல்,ക്ലോറൈഡ് സെൽ
குளோரின்,ക്ലോറിൻ
குளோரோஃப்ளூரோ கார்பன் (சி.எஃப்.சி.எஸ்),ക്ലോറോഫ്ലൂറോ കാർബൺ (സിഎഫ്സി)
குளோரோஃபார்ம்,ക്ലോറോഫോം
குளோரோபீசி,ക്ലോറോഫിസിസി
குளோரோஃபைட் மூதாதையர்,ക്ലോറോഫൈറ്റ് പൂർവ്വികൻ
குளோரோசிஸ்,ക്ലോറോസിസ്
குளோரோசிஸ்,ക്ലോറോസിസ്
சோனோசைட்,Chocanocyte
கோலிசிஸ்டோகினேசிஸ்,കോളസിസ്റ്റോക്കിനിസ്
கோலிசிஸ்டோகினின்,കോളസിസ്റ്റോക്കിനിൻ
கொழுப்பு,കൊളസ്ട്രോൾ
கோலினெர்ஜிக்,കോളിനെർജിക്
காண்டிரிக்தியஸ்,Chondrichhies
காண்டரின்,ചണ്ട്രിൻ
காண்ட்ரோசைட்,Chondrocyte
சோர்டே டெண்டினே,ശ്ശോ
நான்டேட்டா,ചോർഡാറ്റ
கோரியோஅல்லண்டோயிக் நஞ்சுக்கொடி,Chorioalantantoic മറുപിള്ള
கோரியன்,ചോറൽ
கோரியானிக் கார்டிகோட்ரோபின்,കോറിയോണിക് കോർട്ടികോട്രോപിൻ
கோரியானிக் கோனாடோட்ரோபின்,കോറിയോണിക് ഗോണഡോട്രോപിൻ
கோரியானிக் தைரோட்ரோபின்,കോറിയോണിക് തൈറോപിൻ
கோரோயிட்,കോറോയിഡ്
குரோமாடிட்,ക്രോമാറ്റിഡ്
குரோமாடின் நார்ச்சத்து,ക്രോമാറ്റിൻ ഫൈബർ
குரோமாடின்,ക്രോമാറ്റിൻ
குரோமடோகிராஃபிக் நுட்பம்,ക്രോമാറ്റോഗ്രാഫിക് സാങ്കേതികത
குரோமடோகிராபி,ക്രോമാറ്റോഗ്രാഫി
குரோமடோபோர்,ക്രോമാറ്റോഫോർ
குரோமோஜெனிக் அடி மூலக்கூறு,ക്രോമോജെനിക് കെ.ഇ.
குரோமோனிமா,ക്രോമനെമ
குரோமோபோர்,ക്രോമോഫോർ
குரோமோபிளாஸ்ட்,ക്രോമപ്ലാസ്റ്റ്
குரோமோசோமால் மாறுபாடு,ക്രോമസോമാൽ വ്യതിചലനം
குரோமோசோமால் குறைபாடு,ക്രോമസോമാൽ തകരാറ്
குரோமோசோம் மேப்பிங்,ക്രോമസോം മാപ്പിംഗ്
பரம்பரை குரோமோசோம் கோட்பாடு,ക്രോമസോം ഹെർമിറ്റിയുടെ സിദ്ധാന്തം
பரம்பரை குரோமோசோம் கோட்பாடு,ക്രോമസോം അവകാശത്തിന്റെ സിദ്ധാന്തം
நாட்பட்ட மூச்சுக்குழாய் அழற்சி,വിട്ടുമാറാത്ത ബ്രോങ്കൈറ്റിസ്
நாள்பட்ட மயாய்டு லுகேமியா,വിട്ടുമാറാത്ത മൈക്ക് രക്താർബുദം
குரோனிக்கிள்,പുരാവൃത്തം
காலவரிசைப்படி,കാലക്രമത്തിൽ
கிரிஸான்தமம் சினீரரியல்ஃபோலியம்,ക്രിസന്തം സിനിറേരിയൽഫോളിയം
கிரிஸான்தமம் இண்டிகம்,ക്രിസന്തമം ഇൻഡിക്കം
கிறைந்தேமை ரோஸம்,ക്രിയാന്തമം റോമൻ
கிரிசோபிட்டா,ക്രിസോഫിറ്റ
கிரிசோபைட்,ക്രിസോഫൈറ്റ്
கைலோமிக்ரான்,സൈലോമിക്രോൺ
சைம்,ചിം
சைமோட்ரிப்சின்,CHYMOTHRYPIN
சிக்காடா,സിക്കാഡ
சிசர் அரியெட்டினம்,CICER ARITINUM
சிச்லிட் மீன்,സിച്ലിഡ് മത്സ്യം
சி-ஹோரிசோன்,സി-ഹൊറൈൻ
சிலியா,സിലിയ
சிலியரி உடல்,സിലിയറി ബോഡി
சிலியரி கேங்க்லியன்,സിലിയറി ഗാംഗ്ലിയൻ
சிலியரி இயக்கம்,സിലിയറി പ്രസ്ഥാനം
குறுக்குவழி,സിലിയറി
சிலியேட்,സിലിയേറ്റ്
சிலிமம் (சிலியா),സിലിയം (സിലിയ)
சின்சோனா,ചൃതാന
சியோனா,സിയോണ
சிப்ரோஃப்ளோக்சசின்,Ciprofloxacin
சுழற்சி,പദക്ഷിണം
சுற்றோட்ட அமைப்பு,രക്തചംക്രമണവ്യൂഹം
சுற்றறிக்கை கமிஷர்,അനുരത്ത കമാൻഡ്
சிரோஸ்,സിറോഹോസ്
சிரோசிஸ்,സിറോസിസ്
சிரஸ்,Cirhous
சிஸ்டெர்னா,സിത്തക
சிஸ்ட்ரான்,സിയന്റോൺ
சிட்ரூலின்,സിട്രുലിൻ
சிட்ரஸ் பழங்கள்,സിട്രസ് ഫലം
கிளாடிக்ஸ்,Chratistity -
கிளாடோட்,പചാരു
கிளாடோபோரா,ക്ലോഡോഫോറ
கிளாரியாஸ் கரிபினஸ்,ക്ലാരിയസ് ഗാരിനിനസ്
