Malayalam,Kannada
രാസയുദ്ധം,ರಾಸಾಯನಿಕ ಯುದ್ಧ
ചെസ്റ്റർ,ಚೆಸ್ಟರ್
മുഖ്യൻ,ಮುಖ್ಯಸ್ಥ
തലവൻ,ಮುಖ್ಯಸ್ಥ
തലവൻ,ಮುಖ್ಯಸ್ಥ
തലവൻ,ಮುಖ್ಯಸ್ಥ
ഷിഫോൺ,ಚಿಫೋನ್
ധീരത,ಅಶ್ವದಳ
തിരഞ്ഞെടുത്ത ആളുകൾ,ಆಯ್ಕೆಮಾಡಿದ ಜನರು
ക്രിസ്മോഗ്രാഫിയോൺ,ಕ್ರಿಸ್ಮೋಗ್ರಾಫಿಯನ್
ക്രൈസ്തവലോകം,ಕ್ರೈಸ್ತಪ್ರಪಂಚ
ക്രിസ്ത്യൻ യുഗം,ಕ್ರಿಶ್ಚಿಯನ್ ಯುಗ
ക്രിസ്ത്യൻ സോഷ്യലിസം,ಕ್ರಿಶ್ಚಿಯನ್ ಸಮಾಜವಾದ
ക്രോണിക്കിൾ,ಕ್ರಾನಿಕಲ್
ക്രോണിക്ലർ,ಕ್ರಾನಿಕಲ್
ക്രൈസ് ചെർസോണീസ്,ಕ್ರೈಸ್ ಚೆರ್ಸೋನೀಸ್
സിമിലിയം,ಸಿಮೆಲಿಯಮ್
സിൻക്വെസെന്റോ സ്റ്റൈൽ,ಸಿಂಕ್ವೆಸೆಂಟೊ ಶೈಲಿ
പ്രദക്ഷിണം,ಪ್ರದಕ್ಷಿಣೆ
സിസ്റ്റെർസിയൻ സന്യാസി,ಸಿಸ್ಟರ್ಸಿಯನ್ ಸನ್ಯಾಸಿ
കോട്ട,ಸಿಟಾಡೆಲ್
അവലംബം,ಉಲ್ಲೇಖ
അവലംബം,ಉಲ್ಲೇಖ
നിയമലംഘനം,ನಾಗರಿಕ ಅಸಹಕಾರ
ആഭ്യന്തരയുദ്ധം,ಅಂತರ್ಯುದ್ಧ
സിവിസ് റൊമാനസ്,ಸಿವಿಸ್ ರೋಮನಸ್
ക്ലാസിക്കൽ പ്രായം,ಶಾಸ್ತ್ರೀಯ ವಯಸ್ಸು
ക്ലെഫ്റ്റ് (=ക്ലെഫ്റ്റ്),ಕ್ಲೆಫ್ಟ್ (=ಕ್ಲೆಫ್ಟ್)
പൗരോഹിത്യം,ಕ್ಲೆರಿಕಲಿಸಂ
ക്ലറച്ച്,ಕ್ಲರುಚ್
ക്ലൂനിയാക് പ്രസ്ഥാനം,ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ
കോട്ട് കവചം,ಕೋಟ್ ರಕ್ಷಾಕವಚ
കോട്ട് ഓഫ് ആംസ്,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
കോട്ട് ഓഫ് ആംസ്,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
കോട്ട് ഓഫ് ആംസ്,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
കോട്ട് ഓഫ് മെയിൽ,ಕೋಟ್ ಆಫ್ ಮೇಲ್
കോഹോർട്ട്,ಕೋಹಾರ್ಟ್
കോമിറ്റിയ,ಕಾಮಿಟಿಯಾ
കോമിറ്റിയ സെഞ്ചൂറിയാറ്റ,ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ
കോമിറ്റിയ ക്യൂറിയാറ്റ,ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ
കോമിറ്റിയ ട്രിബ്യൂട്ട,ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ
സ്മാരക കമാനം,ಸ್ಮರಣಾರ್ಥ ಕಮಾನು
സ്മാരക നാണയം,ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ
സ്മരണിക മുദ്ര,ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ
പൊതുവായ ഫീൽഡ്,ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ
കമ്മ്യൂണർഡ്,ಕಮ್ಯುನಾರ್ಡ್
കോൺകോർഡാറ്റ്,ಕಾನ್ಕಾರ್ಡಾಟ್
കോൺകോർഡാറ്റ്,ಕಾನ್ಕಾರ್ಡಾಟ್
കൊണ്ടോട്ടിയർ,ಕಾಂಡೋಟಿಯರ್
സ്ഥിരീകരണം Cartarum,ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್
സംഘർഷം,ಸಂಘರ್ಷ
സഭ,ಸಭೆ
കീഴടക്കുന്ന സംസ്ഥാനം,ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
ജേതാവ്,ವಿಜಯಶಾಲಿ
വിജയി,ವಿಜಯಶಾಲಿ
കോൺസിലിയം,ಕಾನ್ಸಿಲಿಯಮ್
കോൺസ്റ്ററി,ಸಂಯೋಜಿತ
ഗൂഢാലോചന,ಪಿತೂರಿ
ഗൂഢാലോചന,ಪಿತೂರಿ
കോൺസുലേറ്റ്,ದೂತಾವಾಸ
കൺസൾട്ടേഷൻ പുസ്തകം,ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ
കോണ്ടിനെന്റൽ സിസ്റ്റം,ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್
കൺവെൻഷൻ പാർലമെന്റ്,ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್
കോപ്പർഹെഡുകൾ (=സമാധാന ജനാധിപത്യവാദികൾ),ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು)
കോപ്പിഹോൾഡ്,ಕಾಪಿಹೋಲ್ಡ್
കോർഡനിംഗ്,ಕಾರ್ಡನಿಂಗ್
കൊറോണ,ಕರೋನಾ
കിരീടധാരണം,ಪಟ್ಟಾಭಿಷೇಕ
കിരീടധാരണ കല്ല്,ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು
കോർപ്പസ്,ಕಾರ್ಪಸ್
കോർസെയർ,ಕೋರ್ಸೇರ್
കോർസെയർ,ಕೋರ್ಸೇರ್
കോർസെറ്റ് (=കോർസെലെറ്റ്),ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್)
കോർട്ടെസ്,ಕಾರ್ಟೆಸ್
കോട്ടർ (=കോട്ടിയർ),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
കോട്ടർ (=കോട്ടിയർ),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
പാലറ്റിനേറ്റ് എണ്ണുക,ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್
നാടൻ വീട്,ಹಳ್ಳಿ ಮನೆ
കൗണ്ടി,ಕೌಂಟಿ
കൗണ്ടി ബറോ,ಕೌಂಟಿ ಬರೋ
കൗണ്ടി കോടതികൾ,ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು
കൗണ്ടി പാലറ്റൈൻ,ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್
കോടതി,ನ್ಯಾಯಾಲಯ
കോടതി,ನ್ಯಾಯಾಲಯ
കോടതി സർക്കുലർ,ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ
കോടതി മര്യാദകൾ,ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ
കോർട്ടിയർ,ಆಸ್ಥಾನಿಕ
കാസേഷൻ കോടതി,ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ
കോർട്ട് ഓഫ് ഡയറക്ടർമാർ (EIC),ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC)
ഉടമസ്ഥരുടെ കോടതി,ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ
കോടതി കവി,ಆಸ್ಥಾನ ಕವಿ
ഉടമ്പടി കാമറോണിയക്കാർ,ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು
കിരീടം,ಕ್ರೌನ್
കിരീടം,ಕ್ರೌನ್
കിരീടം,ಕ್ರೌನ್
കിരീട ഭൂമി,ಕ್ರೌನ್ ಭೂಮಿ
കിരീട ഭൂമി,ಕ್ರೌನ್ ಭೂಮಿ
കിരീടാവകാശി,ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್
കുരിശുയുദ്ധം,ಧರ್ಮಯುದ್ಧ
കുരിശുയുദ്ധക്കാരൻ,ಕ್ರುಸೇಡರ್
ക്രിപ്റ്റോഗ്രാം,ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್
ക്യൂറാസ്,ಕ್ಯುರಾಸ್
ക്യൂറാസിയർ,ಕ್ಯುರಾಸಿಯರ್
ആരാധനാ ദേവത,ಆರಾಧನಾ ದೇವತೆ
കൂരിയ,ಕ್ಯೂರಿಯಾ
കൂരിയ,ಕ್ಯೂರಿಯಾ
സാറിസം,ಜಾರಿಸಂ
ഇരുണ്ട ഭൂഖണ്ഡം,ಡಾರ್ಕ್ ಖಂಡ
വിധി ദിവസം,ತೀರ್ಪಿನ ದಿನ
വിധി ദിവസം,ತೀರ್ಪಿನ ದಿನ
ഡീൻ,ಡೀನ್
ദശാബ്ദം,ದಶಕ
ഡെനാറിയസ്,ಡೆನಾರಿಯಸ್
സ്ഥാനഭ്രഷ്ടനായ രാജാവ്,ಪದಚ್ಯುತ ದೊರೆ
നശിപ്പിക്കുക,ಹಾಳುಮಾಡು
നാശം,ಹಾಳಾಗುವಿಕೆ
സിംഹാസനസ്ഥനാക്കുക,ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು
ഡയഡം,ಡೈಡೆಮ್
ഡയഡം,ಡೈಡೆಮ್
ഡയഡം,ಡೈಡೆಮ್
ഡയസിയ,ಡಯಾಸಿಯಾ
ഡികാസ്റ്റീരിയം,ಡಿಕಾಸ್ಟರಿಯಮ್
ഡിലുവിയലിസ്റ്റ്,ಡಿಲುವಿಯಲಿಸ್ಟ್
രൂപത,ಧರ್ಮಪ್ರಾಂತ್ಯ
രൂപത,ಧರ್ಮಪ್ರಾಂತ್ಯ
ഡയറക്‌ടയർ (=ഡയറക്‌ടറി),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
ഡയറക്‌ടയർ (=ഡയറക്‌ടറി),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
ദിർഹം,ದಿರ್ಹಮ್
വിശ്വസ്തതയില്ലാത്ത,ವಿಶ್ವಾಸದ್ರೋಹಿ
വിശ്വസ്തതയില്ലാത്ത,ವಿಶ್ವಾಸದ್ರೋಹಿ
വീഴ്ചയുടെ സിദ്ധാന്തം,ವಿಳಂಬದ ಸಿದ್ಧಾಂತ
പ്രമാണം,ಡಾಕ್ಯುಮೆಂಟ್
ഡോക്യുമെന്ററി തെളിവുകൾ,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
ഡോംസ്‌ഡേ ബുക്ക്,ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ
കോൺസ്റ്റന്റൈന്റെ സംഭാവന,ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ
വിധി,ಡೂಮ್
സ്ത്രീധന രാജ്ഞി,ವರದಕ್ಷಿಣೆ ರಾಣಿ
ഡ്രാഗൺ,ಡ್ರ್ಯಾಗನ್
ഡ്രോമെഡേറിയൻ,ಡ್ರೋಮೆಡಿಯನ್
ഡ്രോമെഡറി,ಡ್ರೊಮೆಡರಿ
ഡ്രോമണ്ട്,ಡ್ರೊಮಂಡ್
ഇരട്ട,ದ್ವಂದ್ವ
ഇരട്ട സഖ്യം,ಉಭಯ ಮೈತ್ರಿ
ഡ്യുവൽ എന്റന്റ്,ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ
ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ),ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ)
ഡ്യൂക്ക്,ಡ್ಯೂಕ್
ഡുമ,ಡುಮಾ
വാമനാവതാരം,ಕುಬ್ಜ ಅವತಾರ
രാജവംശം,ರಾಜವಂಶ
രാജവംശം,ರಾಜವಂಶ
കഴുകൻ,ಹದ್ದು
മൂപ്പൻ,ಹಿರಿಯ ಮನುಷ್ಯ
ഏൾ,ಅರ್ಲ್
എർൾഡം,ಅರ್ಲ್ಡಮ್
ആദ്യകാല ഗുപ്തർ,ಆರಂಭಿಕ ಗುಪ್ತರು
ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ,ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು
ആദ്യകാല വേദകാലം,ಆರಂಭಿಕ ವೇದ ಕಾಲ
എക്ലീസിയ,ಎಕ್ಲೇಷಿಯಾ
തിരിച്ചടവിന്റെ ശാസന,ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ
എട്ട് മടക്ക പാത,ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ
മൂപ്പന്മാർ,ಹಿರಿಯರು
മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ),ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ)
എലിഫന്റ് ഗോഡ്,ಆನೆ ಮೇಡು
പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം,ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ
എലിസെ (=എലിസീ),ಎಲಿಸೇ (=ಎಲಿಸೀ)
എൻക്ലോഷർ പ്രസ്ഥാനം,ಆವರಣ ಚಳುವಳಿ
വിജ്ഞാനകോശം,ಎನ್ಸೈಕ್ಲಿಕಲ್
എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം,ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ
എന്റന്റെ,ಎಂಟೆಂಟೆ
എന്റെ ഹൃദയം,ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್
സിംഹാസനം,ಸಿಂಹಾಸನ
പരിവാരം,ಪರಿವಾರ
എഫോദ്,ಎಫೋಡ್
എഫോർ,ಎಫೋರ್
ഇതിഹാസ യുഗം,ಮಹಾಕಾವ್ಯ ಯುಗ
ഇതിഹാസ നായകൻ,ಮಹಾಕಾವ್ಯದ ನಾಯಕ
എപ്പിഗ്രാഫ്,ಎಪಿಗ್ರಾಫ್
എപ്പിസ്കോപ്പസി,ಎಪಿಸ್ಕೋಪಸಿ
എപ്പിസ്കോപ്പ,ಎಪಿಸ್ಕೋಪೇಟ್
എപ്പിസോഡ്,ಸಂಚಿಕೆ
യുഗം,ಯುಗ
യുഗനിർമ്മാണ സംഭവം,ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ
യുഗനിർമ്മാതാവ്,ಯುಗಪುರುಷ
പേരുനാമം,ನಾಮಪದ
ഇക്വറി,ಇಕ್ವೆರಿ
ഇക്വറി,ಇಕ್ವೆರಿ
കുതിരസവാരി പ്രതിമ,ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ
യുഗം,ಯುಗ
എർഗസ്റ്റുലം,ಎರ್ಗಸ್ಟುಲಮ್
ദിവ്യബലി,ಯೂಕರಿಸ್ಟ್
ഇവാഞ്ചലിസം,ಸುವಾರ್ತಾಬೋಧನೆ
സുവിശേഷ പ്രസ്ഥാനം,ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ
സുവിശേഷകൻ,ಸುವಾರ್ತಾಬೋಧಕ
എക്സാർച്ച്,ಎಕ್ಸಾರ್ಚ್
എക്സിലാർക്ക്,ಎಕ್ಸಿಲಾರ್ಚ್
ഫലാങ്കിസ്റ്റ്,ಫಾಲಂಗಿಸ್ಟ್
പിതൃഭൂമി,ತಂದೆ ಭೂಮಿ
പിതൃഭൂമി,ತಂದೆ ಭೂಮಿ
ഫെരിയേ,ಫೆರಿಯಾ
ഫെറ്റിഷ്,ಫೆಟಿಶ್
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ)
ഫ്യൂഡൽ സമ്പ്രദായം,ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ
ഫ്യൂഡറി,ಊಳಿಗಮಾನ್ಯ
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ)
ഫൈഫ്,ಫೈಫ್
ഫീൽഡ് സിസ്റ്റം,ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ
പതിനഞ്ചാമത്തെ നികുതി,ಹದಿನೈದನೇ ತೆರಿಗೆ
ചിത്ര തല,ಚಿತ್ರ ತಲೆ
ഫിൻ ഡി സൈക്കിൾ,ಫಿನ್ ಡಿ ಸೈಕಲ್
തീ തിന്നുന്നവൻ,ಬೆಂಕಿ ತಿನ್ನುವವನು
അഞ്ച് മൈൽ നിയമം,ಐದು ಮೈಲಿ ಕಾಯಿದೆ
പതാക,ಧ್ವಜ
ഫ്ലെമെൻ ഡയാലിസ്,ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್
ഫ്ലമെൻ മാർട്ടിയാലിസ്,ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್
ജ്വലിക്കുന്ന ടോർച്ച്,ಉರಿಯುವ ಟಾರ್ಚ್
പാർശ്വഭാഗം,ಪಾರ್ಶ್ವ
ഫ്ലാങ്കിംഗ് ചലനം,ಪಾರ್ಶ್ವ ಚಲನೆ
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ
നാടോടി ദൈവം,ಜನಪದ ದೇವರು
നാടോടി ദേവത,ಜನಪದ ದೇವತೆ
നാടോടി ഓർമ്മ,ಜಾನಪದ ಸ್ಮರಣೆ
നാടോടി മിത്ത് (=നാടോടിക്കഥ),ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ)
തീറ്റ കണ്ടെത്തുന്നു,ಆಹಾರ ಹುಡುಕುವುದು
ഫോറേ,ಮುನ್ನುಗ್ಗಿ
മുൻഗാമി,ಮುಂದಾಳು
പൂർവ്വപിതാവ്,ಪೂರ್ವಜ
മുൻഗാമി,ಮುಂದಾಳು
കൈവിട്ട പ്രതീക്ഷ,ನಿರಾಶಾದಾಯಕ ಭರವಸೆ
രൂപീകരണ ഘട്ടം,ರಚನಾತ್ಮಕ ಹಂತ
കോട്ട,ಕೋಟೆ
കോട്ടകെട്ടൽ,ಕೋಟೆ
ഉറപ്പുള്ള പട്ടണം,ಕೋಟೆಯ ಪಟ್ಟಣ
കോട്ട,ಕೋಟೆ
ഫോർച്യൂണ,ಫಾರ್ಚುನಾ
ഫോറം റൊമാനം,ಫೋರಮ್ ರೋಮನಮ್
ഫ്രാൻസിസ്കൻ,ಫ್ರಾನ್ಸಿಸ್ಕನ್
ഫ്രാങ്ക്ലിൻ,ಫ್ರಾಂಕ್ಲಿನ್
സഹോദരീഹത്യ യുദ്ധം,ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ
സ്വതന്ത്ര പള്ളി,ಉಚಿತ ಚರ್ಚ್
ഫ്രീഹോൾഡർ,ಫ್ರೀಹೋಲ್ಡರ್
സ്വതന്ത്ര സൈനികൻ,ಸ್ವತಂತ್ರ ಸೈನಿಕ
സ്വതന്ത്ര സൈനികൻ,ಸ್ವತಂತ್ರ ಸೈನಿಕ
ഫ്രീമാൻ,ಫ್ರೀಮನ್
ഫ്രീമാൻ,ಫ್ರೀಮನ್
സൗജന്യ പ്രവേശനം,ಫ್ರೀಪಾಸ್
ഫ്രഞ്ച് വിപ്ലവം,ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ
ഫ്രയർ,ಫ್ರಿಯರ್
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು
അതിർത്തിയിലെ മനുഷ്യൻ,ಗಡಿನಾಡಿನ ಮನುಷ್ಯ
ഗാലിയൻ,ಗ್ಯಾಲಿಯನ್
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್)
ഗാലിക്കനിസം,ಗ್ಯಾಲಿಕಾನಿಸಂ
ഗാരിസൺ,ಗ್ಯಾರಿಸನ್
ഗൗൾ,ಗೌಲ್
ഗൗണ്ട്ലെറ്റ്,ಗೌಂಟ್ಲೆಟ್
ഗൗണ്ട്ലെറ്റ്,ಗೌಂಟ್ಲೆಟ್
ഗസീബോ,ಗೆಜೆಬೋ
ഗസീബോ,ಗೆಜೆಬೋ
ഗസീബോ,ಗೆಜೆಬೋ
വംശാവലി ചരിത്രം,ವಂಶಾವಳಿಯ ಇತಿಹಾಸ
വംശാവലി രേഖ,ವಂಶಾವಳಿಯ ದಾಖಲೆ
വംശാവലി പട്ടിക,ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ
വംശാവലി വൃക്ഷം,ವಂಶಾವಳಿಯ ಮರ
വംശാവലി,ವಂಶಾವಳಿ
വംശാവലി,ವಂಶಾವಳಿ
തലമുറ,ಪೀಳಿಗೆ
വംശഹത്യ,ನರಮೇಧ
വിജാതീയൻ,ಅನ್ಯಜಾತಿ
വിജാതീയൻ,ಅನ್ಯಜಾತಿ
വിജാതീയൻ,ಅನ್ಯಜಾತಿ
വിജാതീയൻ,ಅನ್ಯಜಾತಿ
ഗെട്ടോ,ಘೆಟ್ಟೋ
ഗെട്ടോ,ಘೆಟ್ಟೋ
ഗിബെറ്റ്,ಗಿಬೆಟ್
ഗിൽഡ് (=ഗിൽഡ്),ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್)
ഗ്ലാഡിയേറ്റർ,ಗ್ಲಾಡಿಯೇಟರ್
മഹത്തായ വിപ്ലവം,ಅದ್ಭುತ ಕ್ರಾಂತಿ
ഗോൾഡൻ ഹോർഡ്,ಗೋಲ್ಡನ್ ಹಾರ್ಡ್
മഹാസഖ്യം,ಮಹಾಮೈತ್ರಿಕೂಟ
ഗ്രാൻഡീ,ಗ್ರ್ಯಾಂಡಿ
ഗ്രാൻഡ് സിഗ്നർ,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
ഗ്രാൻഡ് സിഗ്നർ,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
മഹത്തായ ആഭ്യന്തരയുദ്ധം,ಮಹಾ ಅಂತರ್ಯುದ್ಧ
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ)
ഗ്രേറ്റർ ഇന്ത്യ,ಬೃಹತ್ ಭಾರತ
ഗ്രേറ്റ് ഹെല്ലസ്,ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್
വലിയ സംഘം,ಗ್ರೇಟ್ ಹೋರ್ಡ್
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ)
വലിയ മുദ്ര,ಗ್ರೇಟ್ ಸೀಲ್
വലിയ ട്രാക്ക്,ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್
വലിയ വാഹനം,ದೊಡ್ಡ ವಾಹನ
ചൈനീസ് വന്മതില്,ಚೀನಾದ ಮಹಾಗೋಡೆ
ഗ്രേവ്,ಗ್ರೀವ್
ഗാർഡ് ചേംബർ,ಗಾರ್ಡ್-ಚೇಂಬರ್
ഗാർഡ് ചേംബർ,ಗಾರ್ಡ್-ಚೇಂಬರ್
ഗാർഡ് ചേംബർ,ಗಾರ್ಡ್-ಚೇಂಬರ್
ഗുപ്തർ,ಗುಪ್ತರು
ഹാജിയോഗ്രാഫി,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ഹാജിയോഗ്രാഫി,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ഹാജിയോളജി,ಹ್ಯಾಜಿಯಾಲಜಿ
ഹാജിയോളജി,ಹ್ಯಾಜಿಯಾಲಜಿ
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ
ഹാച്ച്മെന്റ്,ಹ್ಯಾಚ್ಮೆಂಟ್
ഹീതൻ,ಹೀತೆನ್
ഹീതൻ,ಹೀಥೆನ್
ഹീതനിസം,ಹೀಥೆನಿಸಂ
ഹെഗിറ (ഹെജേര),ಹೆಗಿರಾ (ಹೆಜೆರಾ)
ഹെല്ലനിസം,ಹೆಲೆನಿಸಂ
ഹെലോട്ട്,ಹೆಲೋಟ್
ഹെറാൾഡ്രി,ಹೆರಾಲ್ಡ್ರಿ
പൈതൃകം,ಪರಂಪರೆ
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು
ഹൈറോഗ്ലിഫിക് ലിപി,ಚಿತ್ರಲಿಪಿ ಲಿಪಿ
ഉയർന്ന പള്ളി,ಹೈ ಚರ್ಚ್
ഉയർന്ന ലാൻഡർ,ಹೈ ಲ್ಯಾಂಡರ್
ഹിന്ദുമതം,ಹಿಂದೂ ಧರ್ಮ
ചരിത്രകാരൻ,ಇತಿಹಾಸಕಾರ
ചരിത്രകാരൻ,ಇತಿಹಾಸಕಾರ
ചരിത്രപരമായ ഭൗതികവാദം,ಐತಿಹಾಸಿಕ ಭೌತವಾದ
ചരിത്ര യുഗം,ಐತಿಹಾಸಿಕ ಯುಗ
ചരിത്രപരമായ അതിർത്തി,ಐತಿಹಾಸಿಕ ಗಡಿ
ചരിത്രകാരൻ,ಇತಿಹಾಸಕಾರ
ചരിത്രകാരൻ,ಇತಿಹಾಸಕಾರ
ചരിത്രരചന,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ചരിത്രരചന,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ചരിത്രം,ಇತಿಹಾಸ
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ
വിശുദ്ധ സഖ്യം,ಪವಿತ್ರ ಮೈತ್ರಿ
വിശുദ്ധ നഗരം,ಪವಿತ್ರ ನಗರ
വിശുദ്ധ നഗരം,ಪವಿತ್ರ ನಗರ
പുണ്യ സ്ഥലം,ಪವಿತ್ರ ಭೂಮಿ
പുണ്യ സ്ഥലം,ಪವಿತ್ರ ಭೂಮಿ
ഹോളി ലീഗ്,ಹೋಲಿ ಲೀಗ್
ഹോളി ലീഗ്,ಹೋಲಿ ಲೀಗ್
