Hindi,Odiya
विलोपन अभिलेख,ବିଲୋପ ରେକର୍ଡ
परिसीमक,ଡିଲିମିଟର
डेल्टा माँडुलन,ଡେଲଟା ମଡ୍ୟୁଲେସନ୍
माँग पृष्ठन,ପେଜିଂ ଚାହିଦା |
प्रदर्शन,ଡେମୋ
विमाडुलन,demodulation
वि-बहुसंकेतक,demultiplexer
असमान्यीकरण,ନାମକରଣ
"1.घनत्व, 2. सधनता",ଘନତା
"1.आश्रिता, 2. निर्भरता",ନିର୍ଭରଶୀଳତା |
आश्रित एकक,ନିର୍ଭରଶୀଳ ଏକକ |
विपंक्ति,dequeue
"1.अपनिर्देशन, 2. अपसंदर्भन",ଡିଫରେନ୍ସିଂ
व्युत्पन्न वृक्ष,ଡେରିଭେସନ୍ ଗଛ |
व्युत्पन्न क्षेत्र,ପ୍ରାପ୍ତ କ୍ଷେତ୍ର
अवरोही छंटाई,ଅବତରଣ କ୍ରମ |
अभिकल्प,ଡିଜାଇନ୍
डेस्क परिकलक,ଡେସ୍କ କାଲକୁଲେଟର
डेस्कटॉप कंप्यूटर,ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |
डेस्कटॉप प्रस्तुतिकरण,ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା
डेस्कटॉप प्रकाशन,ଡେସ୍କଟପ୍ ପ୍ରକାଶନ (DTP)
डेस्कटॉप वीडियो,ଡେସ୍କଟପ୍ ଭିଡିଓ
गंतव्य पता,ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା
"1.विनाशक,  2.अपध्वंशक",ବିନାଶକାରୀ |
निर्धारणात्मक ऑटोमेटा,ନିର୍ଣ୍ଣୟକାରୀ ସ୍ୱୟଂଚାଳିତ |
विकासक,ବିକାଶକାରୀ
विकास तन्त्र,ବିକାଶ ବ୍ୟବସ୍ଥା
युक्ति,ଉପକରଣ
युक्ति नियंत्रण एकक,ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ
युक्ति नियंत्रक,ଉପକରଣ ନିୟନ୍ତ୍ରକ
युक्ति प्रबंधन,ଉପକରଣ ପରିଚାଳନା
युक्ति विधा,ଉପକରଣ ମୋଡ୍
निदान,ନିରାକରଣ
निदानी तंत्र,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |
"1.निदान, 2. निदानिकी",ନିଦାନ
आरेख,ଚିତ୍ର
डायल,ଡାଏଲ୍ କରନ୍ତୁ |
डायल लाइन,ଡାଏଲ୍ ଲାଇନ୍ |
डायल टोन,ଡାଏଲ୍ ସ୍ୱର
डायल अप,ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |
"1.संवाद, 2. वार्तालाप",ସଂଳାପ
वार्तालाप कोष्ठ,ଡାୟଲଗ୍ ବକ୍ସ
डायलअप मॉडम,ଡାଏଲଅପ୍ ମୋଡେମ୍ |
विमा,ହୀରା
शब्दकोश,ଅଭିଧାନ
"1. अवकलन ,2. विभेदन",ଭିନ୍ନତା
अंकीय,ଡିଜିଟାଲ୍ |
अंकीय प्रणाल,ଡିଜିଟାଲ୍ ଚ୍ୟାନେଲ୍ |
अंकीय परिपथ,ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |
अंकीय कंप्यूटर,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
"1.अंकीय आँकड़ा, 2.अंकीय डाटा",ଡିଜିଟାଲ୍ ତଥ୍ୟ |
अंकीय सुविधा,ଡିଜିଟାଲ୍ ସୁବିଧା
अंकीय फिल्टर,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |
अंकीय लाइब्रेरी,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
अंकीय माडुलन,ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍
"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर",ଡିଜିଟାଲ୍ ମନିଟର |
अंकीय चित्र,ଡିଜିଟାଲ୍ ଚିତ୍ର |
"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक",ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
अंकीय स्विच,ଡିଜିଟାଲ୍ ସୁଇଚ୍ |
अंकीय अनुरूप रूपांतरक,ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |
अंकरूपण,ଡିଜିଟାଇଜେସନ୍
अंकीकरण,ଡିଜିଟାଇଜେସନ୍
अंकरूपक,ଡିଜିଟାଇଜର୍
डायोड,ଡାୟୋଡ୍
प्रत्यक्ष,ସିଧାସଳଖ |
प्रत्यक्ष पता,ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା
प्रत्यक्ष रुपांतरण,ସିଧାସଳଖ ରୂପାନ୍ତର |
प्रत्यक्ष युग्मन,ସିଧାସଳଖ ଯୋଡି |
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)",ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA)
प्रत्यक्ष स्मृति अभिगम (डी एम ए),ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA)
प्रत्यक्ष विधि,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
निदेश,ନିର୍ଦ୍ଦେଶନାମା
निर्देशिका,ଡିରେକ୍ଟୋରୀ
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर",ଡିରେକ୍ଟୋରୀ ସର୍ଭର |
निर्देशिका सेवा,ଡିରେକ୍ଟୋରୀ ସେବା
असमर्थ,ଅକ୍ଷମ କରନ୍ତୁ |
असमर्थकारी संकेत,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
"1.असंबंधन, 2. विसंबंधन",ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |
"1.असतत , 2. विविक्त",ବିଚ୍ଛିନ୍ନ
"1.चक्रिका, 2. डिस्क",ଡିସ୍କ
"1.चक्रिका पता, 2. डिस्क पता",ଡିସ୍କ ଠିକଣା
"1.चक्रिका सरणी, 2. डिस्क सरणी",ଡିସ୍କ ଆରେ
"1.चक्रिका क्षमता, 2. डिस्क क्षमता",ଡିସ୍କ କ୍ଷମତା
"1.चक्रिका चालक, 2.डिस्क ड्रािव",ଡିସ୍କ ଡ୍ରାଇଭ
चक्रिका संचिका,ଡିସ୍କ ଫାଇଲ୍ |
"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी",ଡିସ୍କ ମେମୋରୀ
चक्रिका परिचालन तंत्र (डी ओ एस),ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS)
चक्रिका संकुल,ଡିସ୍କ ପ୍ୟାକ୍ |
"1.चक्रिका परिसेवक, 2. डिस्क सर्वर",ଡିସ୍କ ସର୍ଭର |
"1.चक्रिका भंडारण, 2. डिस्क भंडारण",ଡିସ୍କ ସଂରକ୍ଷଣ
डिस्केट,ଡିସ୍କେଟ୍ |
प्रदर्श संचिका,ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
प्रदर्श प्रतिबिंब,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
निपटान,ନିଷ୍କାସନ
दूरी,ଦୂରତା
दूरी फलन,ଦୂରତା କାର୍ଯ୍ୟ
विरूपण,ବିକୃତି
वितरित,ବଣ୍ଟିତ |
वितरित आँकड़ा,ବଣ୍ଟିତ ତଥ୍ୟ |
वितरित परिसेवक,ବଣ୍ଟିତ ସର୍ଭର |
"1.वितरित प्रणाली, 2. वितरित तंत्र",ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |
वितरक,ବଣ୍ଟନକାରୀ
प्रलेख,ଡକ୍ୟୁମେଣ୍ଟ୍
प्रलेख प्रत्यानयित,ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |
"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो",ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |
प्रलेखन,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
"डोमेन, प्रक्षेत्र",ଡୋମେନ୍
डोमेन नाम,ଡୋମେନ୍ ନାମ
"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर",ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
"अध:, नीचे",ତଳକୁ
"1.अवलिंक , 2.अवकड़ी",ଡାଉନ୍ ଲିଙ୍କ୍ |
अधोभारण,ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |
अधोभारण काल,ଡାଉନ୍ ଟାଇମ୍ |
कर्षण,ଡ୍ରାଗ୍
डीरैम (गतिक रैम),DRAM (ଗତିଶୀଳ RAM)
अपवाह,drift
चालक,ଡ୍ରାଇଭର |
पात,ଡ୍ରପ୍
निपात सूची बॉक्स,ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |
ड्रम ड्रािव,ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |
"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर",ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |
"1.इम एकक, 2. ड्रम इकाई",ଡ୍ରମ୍ ୟୁନିଟ୍ |
"1.द्वैत,2. द्वि",ଡୁଆଲ୍ |
द्वैत घनत्व,ଦ୍ୱ ual ତ ଘନତା |
"1.मूक पता, 2. छद्म पता",ଡମି ଠିକଣା
सन्निक्षेप,ଡମ୍ପିଂ
दवैध परिपथ,ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |
दवैधीकरण,ନକଲ
केय्प्रतिकुंजी,ନକଲ
"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन",DVD R / W
डी वी डी रॉम,DVD ROM
गतिक अनुदेश,ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ
"1.गतिक स्मृति, 2.गतिक मेमोरी",ଗତିଶୀଳ ସ୍ମୃତି
"1.गति विज्ञान, 2. गतिकी",ଗତିଶୀଳତା |
ई बी सी डी आई सी,EBCDIC |
ई व्यवसाय,ଇ-ବ୍ୟବସାୟ |
प्रतिध्वनि,ଇକୋ
"1.ई-कॉमर्स, 2.ई-वाणिज्य",ଇ-ବାଣିଜ୍ୟ |
संपादन,ସମ୍ପାଦନ କରନ୍ତୁ |
संपादक,ସମ୍ପାଦକ
शैक्षिक प्रौद्योगिकी,ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ई ई पी रॉम,EEP ରୋମ୍
"1.सार्थक पता , 2.प्रभावी पता",ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା)
सार्थक संकार्य पता,ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |
प्रभावी क्रिया,ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |
प्रभावी यू.आई.डी.,ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ)
प्रभावी संचरण संकार्य,ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |
अष्टबिट बािट,ଆଠ-ବିଟ୍ ବାଇଟ୍ |
"इलेक्ट्रॉनिक अधिगम, ई अधिगम",ଇ-ଶିକ୍ଷା
चुनाव एल्गोरिथम,ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |
इलेक्ट्रोनिक डाकसेवा (ई. मेल),ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍)
"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर",ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍
विद्युत लेखा मशीन,ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |
इलेक्ट्रोनिकी,ଇଲେକ୍ଟ୍ରୋନିକ୍ |
इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.),ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS)
इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI)
इलेक्ट्रोनिक आंकड़ा संसाधन,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
इलेक्ट्रॉनिक विवरणिक,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍
इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस),ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS)
"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका",ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା
इलेक्ट्रॉनिक प्रकाशन,ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |
इलेक्ट्रॉनिक स्विच,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |
"तत्व, अवयव",ଉପାଦାନ
ई-मेल,ଇ-ମେଲ୍ |
"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता",ଈମୈଲ ଠିକଣା
अंत:स्थापित तंत्र,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
अंत:स्थापन,ଏମ୍ବେଡିଂ
उत्सर्जक युग्मित तर्क (ई.सी.एल.),ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL)
रिक्त चिति,ଖାଲି ଷ୍ଟାକ |
"1.रिक्त श्रृंखला, 2. रिक्त माला",ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |
यंत्रानुकरण,ଅନୁକରଣ
"1.केप्सूलीकरण, 2. केप्सूलन",ଏନକାପସୁଲେସନ୍ |
कूटलेखक,ଏନକାଇଫର୍
कूटलेखन,ଏନକୋଡ୍
"1.कूटलेखक, 2. कोडक",ଏନକୋଡର୍ |
गूढ आंकडा,ସଂଗୁପ୍ତ ତଥ୍ୟ
गूढ फािल सिस्टम,ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
"1.गोपन, 2. कोडन, 3. कूटलेखन",ଏନକ୍ରିପସନ୍
खंडक अंत,ବ୍ଲକର ଶେଷ
संचिका-अन्त,ଫାଇଲର ଶେଷ (EOF)
प्रयोक्ता,ଶେଷ-ଉପଭୋକ୍ତା |
प्रवेश,ପ୍ରବେଶ କର |
प्रवेश कुंजी,ଏଣ୍ଟର୍-କି
"1.उद्यम सरवर, 2. उद्यम सेवक",ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |
उद्यम तंत्र,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |
सत्ता,ସଂସ୍ଥା
सत्ता संबंधता,ସଂସ୍ଥା-ସମ୍ପର୍କ |
प्रवेश काल,ପ୍ରବେଶ ସମୟ
प्रविष्ट चर,ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |
गणनीय,ଅସଂଖ୍ୟ |
परिवेश,ପରିବେଶ
"1.ईपोच,2. युग,3. निर्देश क्षण",ଯୁଗ
ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति),EPROM
एपसिलॉन संवरक,ଏପସିଲନ୍ ବନ୍ଦ |
तुल्यकारक,ସମାନତା
उपस्कर,ଉପକରଣ
तुल्यता वर्ग,ସମାନତା ଶ୍ରେଣୀ
तुल्य संबंध,ସମାନତା ସମ୍ପର୍କ
"1.विलोपन, 2.मिटान",ଲିଭାନ୍ତୁ
त्रुटि संशोधन कूट,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍
त्रुटि संशोधन,ତ୍ରୁଟି ସଂଶୋଧନ
त्रुटि संसूचन,ତ୍ରୁଟି ଚିହ୍ନଟ
त्रुटि प्रहस्तन,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
त्रुटि संदेश,ତ୍ରୁଟି ସନ୍ଦେଶ |
त्रुटि दर,ତ୍ରୁଟି ହାର
त्रुटि पुनर्डद्धार,ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର
त्रुटि नेमक,ତ୍ରୁଟି ରୁଟିନ୍ |
पलायन संप्रतीक,ପଳାୟନ ଚରିତ୍ର |
ईथरनेट,ଇଥରନେଟ୍ |
घटना,ଇଭେଣ୍ଟ
घटना श्रृंखला,ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |
घटना नियंत्रण,ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |
घटना गणक,ଇଭେଣ୍ଟ କାଉଣ୍ଟର
अपवाद प्रहस्तन,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
विनिमय डिस्क भंडारण,ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |
अपवर्जन,ବହିଷ୍କାର
अनन्य और (एक्स ऑर),ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR)
निष्पाद्य क्रमादेश,ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍
निष्पादन कथन,କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି
चयनिक खोज,ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |
विदयमान,ବିଦ୍ୟମାନ ଅଛି |
निर्गम,ପ୍ରସ୍ଥାନ
विशेषज्ञ तंत्र,ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |
"1. अभिव्यक्ति ,2. व्यंजक",ଅଭିବ୍ୟକ୍ତି
विस्तारित आलेखीय आव्यूह (एक्स जी ए),ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA)
विस्तारित औदयोगिक मानक (इ.आई.एस.),ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS)
अतिदेशित मशीन,ବିସ୍ତୃତ ଯନ୍ତ୍ର
विस्तारित स्मृति,ବିସ୍ତୃତ ସ୍ମୃତି
"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता",ବିସ୍ତୃତ ସଠିକତା |
"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण",ବିସ୍ତୃତ ସର୍ଟିଂ
वाह्य आह्वान,ବାହ୍ୟ କଲ୍
वाह्य त्रुटि,ବାହ୍ୟ ତ୍ରୁଟି |
वाह्य फलन,ବାହ୍ୟ କାର୍ଯ୍ୟ
वाह्य अंतरायन,ବାହ୍ୟ ବାଧା
"1.वाह्य स्मृति, 2. वाह्य मेमोरी",ବାହ୍ୟ ସ୍ମୃତି
वाह्य स्मृति,ବାହ୍ୟ ସ୍ମୃତି
वाह्य मॉडेम,ବାହ୍ୟ ମୋଡେମ୍ |
वाह्य संदर्भ,ବାହ୍ୟ ସନ୍ଦର୍ଭ
वाह्य खोज,ବାହ୍ୟ ସନ୍ଧାନ |
वाह्य भंडारण युक्ति,ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ
निष्कर्षण,ନିଷ୍କାସନ
बहिर्वेशन,ବହିଷ୍କାର
फलक संप्रतीक मुद्रक,ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |
विफल-सुरक्षा संक्रिया,ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ
विफलता दर,ବିଫଳତା ହାର
विफलता मुक्ति,ବିଫଳତା ପୁନରୁଦ୍ଧାର
मिथ्या कूट,ମିଥ୍ୟା କୋଡ୍
मिथ्या त्रुटि,ମିଥ୍ୟା ତ୍ରୁଟି |
"1.निवेशाँक, 2. निवेश-अंक",ପ୍ରଶଂସକ
"1.निर्गताँक, 2. निर्गत-अंक",ପ୍ରଶଂସକ
"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम",ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |
द्रुत फौरिएर अन्तरण,ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT)
घातक त्रुटि,ସାଂଘାତିକ ତ୍ରୁଟି |
दोष संसूचन,ତ୍ରୁଟି ଚିହ୍ନଟ
दोष निदान,ତ୍ରୁଟି ନିଦାନ
दोष सहिष्णुता,ଦୋଷ ସହନଶୀଳତା |
फैक्स,ଫ୍ୟାକ୍ସ
फैक्स संदेश,ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |
एफ डी सी,FDC
लक्षण संसूचन,ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ
भरण चक्र,ଫିଡ୍ ଚକ୍ର |
पुनर्निवेश,ମତାମତ
"1.प्रदायक,2.पोषक, 3.फीडर",ଫିଡର୍ |
आनयन,ଆଣ |
फिबोनेकी खोज,ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |
फिबोनेकी अनुक्रम,ଫାଇବୋନାକ୍ସି କ୍ରମ |
फिबोनेकी श्रेणी,ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |
तंतु प्रकाशिकी,ଫାଇବର ଅପ୍ଟିକ୍ସ |
फिडो जाल,ଫିଡୋ ନେଟ୍ |
क्षेत्र,କ୍ଷେତ୍ର
पंचम पीढ़ी कम्प्यूटर,ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |
"1.संचिका,2. फािल",ଫାଇଲ୍ |
संचिका अभिगम विधि,ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |
संचिका नियतन सारणी,ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |
संचिका संपीडन,ଫାଇଲ୍ ସଙ୍କୋଚନ |
संचिका प्रतिलिपिकरण,ଫାଇଲ୍ କପି
संचिका विन्यास,ଫାଇଲ୍ ଲେଆଉଟ୍ |
संचिका विलय,ଫାଇଲ୍ ମିଶ୍ରଣ |
संचिका पुन:प्राप्ति,ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର
संचिका भंडारण,ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |
संचिका संरचना,ଫାଇଲ୍ ଗଠନ
संचिका तंत्र,ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
संचिका अंतरण,ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |
फाील अंतरण प्रोटोकॉल (एफ टी पी),ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP)
फिल्टर,ଫିଲ୍ଟର୍
अंतिम स्थिति,ଅନ୍ତିମ ଅବସ୍ଥା |
खोज,ଖୋଜ |
परिमित अवस्था यंत्र,ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |
फायर वॉल,ଅଗ୍ନି କାନ୍ଥ
फर्मवेयर,ଫର୍ମୱେୟାର |
पहले आो पहले पाो,ପ୍ରଥମେ ସେବା କର |
प्रथम पीढ़ी कंप्यूटर,ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
प्रथम निवेश प्रथम निर्गम (फीफो ),ପ୍ରଥମରେ ପ୍ରଥମ (FIFO)
प्रथम कोटि तर्क,ପ୍ରଥମ କ୍ରମ ତର୍କ |
प्रथम कोटि सिद्धांत,ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |
नियत विभाजन,ସ୍ଥିର ବିଭାଜନ
चिन्ह,ପତାକା
नम्य डिस्क,ନମନୀୟ ଡିସ୍କ |
फ्लॉपी डिस्क,ଫ୍ଲପି ଡିସ୍କ |
फ्लापी डिस्क चालन (एफ डी डी),ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd)
प्रवाह संचित्र,ଫ୍ଲୋ ଚାର୍ଟ
नियंत्रण प्रवाह,ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |
प्रधावन,ଫ୍ଲାଶ୍
फोल्डर,ଫୋଲ୍ଡର
फाँट,ଫଣ୍ଟ
फाँट परिवार,ଫଣ୍ଟ ପରିବାର
वाह्य कुंजी,ବିଦେଶୀ ଚାବି |
रूप,ଫର୍ମ
प्रतीकात्मक भाषा,ଆନୁଷ୍ଠାନିକ ଭାଷା |
प्रतीकात्मक विधि,ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |
"1.फॉरमैट, 2.आरूप",ଫର୍ମାଟ୍
आरूपण,ଫର୍ମାଟିଂ
फोरट्रॉन,fortran
"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन",fortran ପ୍ରୋଗ୍ରାମିଂ |
अग्रतिर्यक स्लैश,ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |
चतुर्थ पीढ़ी कंप्यूटर,ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
खंड,ଖଣ୍ଡ
फ्रेम,ଫ୍ରେମ୍
"1.मुक्त नेट, 2.मुक्त जाल",ମାଗଣା ଜାଲ
मुक्त सॉफ्टवेयर न्यास,ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |
मुक्त भंडारण,ମାଗଣା ସଂରକ୍ଷଣ
फ्रीवेयर,ମାଗଣା |
अग्रांत,ସାମନା ପ। ଖ
"1.अग्र पट्टिका, 2.अग्र पैनल",ଆଗ ପ୍ୟାନେଲ୍ |
"1.प्रकार्य,2. फलन",କାର୍ଯ୍ୟ
प्रकार्य कुंजी,ଫଙ୍କସନ୍ କୀ
प्रकार्य संदर्भ,ଫଙ୍କସନ୍ ରେଫରେନ୍ସ
प्रकार्यात्मक निर्भरता,କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |
प्रकार्य परीक्षण,କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ |
"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक",ଅସ୍ପଷ୍ଟ ତର୍କ
"1.अस्पष्ट समुच्चय, 2.फज्जी सेट",ଅସ୍ପଷ୍ଟ ସେଟ୍ |
लब्धि,ଲାଭ
खेल तरू,ଖେଳ ବୃକ୍ଷ
अंतराल संप्रतीक,ଫାଙ୍କ ବର୍ଣ୍ଣ
कचरा,ଅଳିଆ
कचरा संग्रहण,ଅଳିଆ ସଂଗ୍ରହ
कचरा संग्रहण,ଅଳିଆ ସଂଗ୍ରହ
कचरा अंदर कचरा बाहर (गीगो),ଅଳିଆ ଆବର୍ଜନା (GIGO)
द्वार,ଫାଟକ
दवार पथ (नेटवर्क के संदर्भ में),ଗେଟୱେ
व्यापक क्रमादेश,ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍
व्यापक क्रमादेश,ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍
व्यापक उद्देश्य कंप्यूटर,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
व्यापकीकृत उद्देश्य कंप्यूटर,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
सामान्य पंजी,ସାଧାରଣ ରେଜିଷ୍ଟର |
व्यापकीकरण,ସାଧାରଣକରଣ
व्यापकीकरण,ସାଧାରଣକରଣ
