Punjabi,Marathi
ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ,फ्लोक्युलेशन मर्यादा
ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ,फ्लोक्युलेशन गुणोत्तर
ਫਲੋਕੂਲਸ,फ्लोक्युल्स
ਮੰਜ਼ਿਲ,मजला
ਮੰਜ਼ਿਲ ਸੀਲ,मजला सील
ਪ੍ਰਵਾਹ,प्रवाह
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,चढ - उतार
ਫੁੱਟਿੰਗ,फूटिंग
ਬੁਨਿਆਦ,पाया
ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ,फ्री फॉल बॅरो टॉपिंग मिक्सर
ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ),फ्री फॉल मिक्सर (ड्रम प्रकार)
ਮੁਫ਼ਤ ਪੱਥਰ,मुक्त दगड
ਫਰੈੱਸਟ,फ्रेशेट
ਰਗੜ ਢੇਰ,घर्षण ढीग
ਡੱਡੂ,बेडूक
ਗੇਬਲ,गॅबल
ਗੈਬਲੇਟ,गॅबलेट
Gambrel ਛੱਤ,Gambrel छप्पर
ਗੇਜ,गेज
ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ,गेजिंग विभाग
ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ,गेजिंग स्टेशन
ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ,सामान्य स्थान योजना
ਆਮ ਹਵਾਦਾਰੀ,सामान्य वायुवीजन
G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ,G क्षितीज किंवा gley क्षितीज
ਤੱਕ ਗਲੇਸ਼ੀਅਲ,पर्यंत हिमनदी
ਗਨੀਸ,Gneiss
ਮਾਲ ਵਿਹੜਾ,माल यार्ड
ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ,ग्रेडियंट प्रतिकार
ਗ੍ਰੇਨਾਈਟ,ग्रॅनाइट
ਦਾਣੇਦਾਰ ਬਣਤਰ,दाणेदार रचना
ਗ੍ਰੇਨੂਲੇਸ਼ਨ,दाणेदार
ਗ੍ਰੈਨਿਊਲ,ग्रेन्युल
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ,गुरुत्वाकर्षण मुक्त पाणी
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ,गुरुत्वाकर्षण यार्ड
ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ,ग्रेट माती गट
ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ,ग्रिलेज फाउंडेशन
ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ,ग्राउंड हँड मोल्डिंग
ਸਮੂਹਬੱਧ ਡੌਕ,गटबद्ध डॉक
ਗਰੁੱਪ ਹਾਊਸਿੰਗ,समूह गृहनिर्माण
ਮਹਿਮਾਨ ਕਮਰਾ,अतिथी खोली
ਗਟਰ,गटार
ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ,गटार वाहक
ਗਟਰ ਚੈੱਕ,गटर तपासणी
ਹੈਮਰ ਡਰੈਸਿੰਗ,हॅमर ड्रेसिंग
ਬੰਦਰਗਾਹ,बंदर
ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ,आश्रयाचे बंदर
ਹਾਰਡ ਪੈਨ,कडक पॅन
ਸਿਰਲੇਖ,शीर्षलेख
ਹੈਡਰ ਬਾਂਡ,हेडर बॉण्ड
ਹੈਡਰ ਕੋਰਸ,हेडर कोर्स
ਮੁੱਖ ਗੇਟ ਬਣਤਰ,हेड गेटची रचना
ਨਹਿਰ ਦਾ ਮੁਖੀ,कालव्याचे प्रमुख
ਹੈੱਡ ਰੈਗੂਲੇਟਰ,हेड रेग्युलेटर
ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ,हेरिंग हाडांचे बंधन
ਦਿਲਦਾਰ,हृदयविकार
ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ,भिजण्याची उष्णता
ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ,उच्च अॅल्युमिना सिमेंट
ਕਮਰ,हिप
ਹਿੱਪ ਕੈਪਿੰਗ,हिप कॅपिंग
ਛੁਪੇ ਸਿਰੇ,नितंब टोक
ਹੁੱਡ,हुड
ਹੁੱਡ ਮੋਲਡਿੰਗ,हुड मोल्डिंग
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,हुकचा कायदा
ਹੂਪ ਲੋਹਾ,हूप लोह
ਹੋਰੀਜ਼ਨ,क्षितिज
ਨਮੀ,आर्द्रीकरण
"ਨਮੀ, ਪੂਰਨ","आर्द्रता, निरपेक्ष"
"ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ","आर्द्रता, सापेक्ष"
ਹੰਪ ਵਿਹੜਾ,कुबड्याचे अंगण
ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ,हायड्रोलिक दाब
ਹਾਈਡ੍ਰੇਸ਼ਨ,हायड्रेशन
ਹਾਈਡ੍ਰੌਲਿਸਿਸ,हायड्रोलिसिस
ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ,हायड्रोलाइटिक आम्लता
ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ,हायड्रोमॉर्फिक माती
ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ,हायड्रोफिलिक कोलाइड
ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ,हायड्रोफोबिक कोलाइड
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ,हायड्रोस्टॅटिक दाब प्रमाण
ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ,हायग्रोस्केप्टिक गुणांक
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,हायग्रोस्कोपिक ओलावा
ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ,हायड्रोस्कोपीसिटी
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,हायग्रोस्कोपिक ओलावा
ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ,हायपरबेरिक चेंबर
ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ,हायपरस्टॅटिक फ्रेम
ਹਾਈਪਸੋਮੀਟਰ,हायपोमीटर
ਪ੍ਰਕਾਸ਼,रोषणाई
ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ,इबिबेशन ओलावा
ਅਸ਼ੁੱਧ ਮਿੱਟੀ,अपरिपक्व माती
ਜਬਤ ਡੌਕ,जप्त डॉक
ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ,जमीन महसुलात वाढ
ਸੁਤੰਤਰ ਪਾੜ,स्वतंत्र मचान
ਇੰਡਿਊਰੇਟਿਡ,इन्ड्युरेटेड
ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ,प्रारंभिक prestress
ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ,सुरुवातीचा ताण
ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ,अंतर्देशीय जलमार्ग बंदर
ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ,इन्सुलेट बोर्ड
ਵਿਚਕਾਰਲਾ ਪੋਰਟ,मध्यवर्ती बंदर
ਅੰਦਰੂਨੀ ਰਗੜ,अंतर्गत घर्षण
ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ,इंट्राझोनल माती
ਆਇਨ,आयन
ਆਇਨ ਐਕਸਚੇਂਜ,आयन एक्सचेंज
ਲੋਹੇ ਦਾ ਪੈਨ,लोखंडी तवा
ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ,बागायती जमीन
ਸਿੰਚਾਈ,सिंचन
ਸਿੰਚਾਈ ਸੈੱਸ,सिंचन उपकर
ਜਾਮ,जांब
ਜੌਗਲ,धडपडणे
ਜੌਗਲ ਪਿੰਨ,जॉगल पिन
ਜੂਲ,जौल
ਜੰਪਰ,जम्पर
ਕਿਲੋਗ੍ਰਾਮ,किलोग्रॅम
ਕਿਲੋਗ੍ਰਾਮ ਬਲ,किलोग्राम बल
ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ,किलोग्राम फोर्स मीटर
ਕਿਲੋਵਾਟ ਘੰਟਾ,किलोवॅट तास
ਰਾਜਾ ਬੰਦ,राजा बंद
ਰਸੋਈ,स्वयंपाकघर
ਲੇਸਡ ਕਾਲਮ,लेस केलेला स्तंभ
ਪਛੜ ਰਿਹਾ ਹੈ,मागे पडणे
ਲਮੇਲਾ ਜੜ੍ਹ,लॅमेला रूट
ਲੈਮਿਨਰ ਵਹਾਅ,पातळ थरांचा बनवलेला प्रवाह
ਲੈਂਪ ਮੋਰੀ,दिवा भोक
ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ,जमीन संवर्धन
ਲੈਂਡ ਸਲਾਈਡਿੰਗ,लँड स्लाइडिंग
ਲੈਟਰਾਈਟ,लॅटराइट
ਲੈਟਰਾਈਟ ਮਿੱਟੀ,लॅटराइट माती
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,मोठ्या संख्येचा कायदा
ਖਾਕਾ ਯੋਜਨਾ,लेआउट योजना
ਲੇਜ਼ਰ,लेजर
ਚੂਨਾ ਪੈਨ,चुना पॅन
ਲਿੰਟਲ,लिंटेल
ਤਰਲ ਸੀਮਾ,द्रव मर्यादा
ਲਾਈਵ ਲੋਡ,थेट भार
ਲੋਮ,चिकणमाती
ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ,स्थानिक एक्झॉस्ट वेंटिलेशन
ਲੋਕੋ ਵਿਹੜਾ,लोको यार्ड
ਲੋਸ,लॉस
ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ,कमी प्लास्टिक मर्यादा
ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ,कमी उष्णता सिमेंट
ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ,मशीन मोल्डिंग
ਮੈਕਰੋਸਟ੍ਰਕਚਰ,मॅक्रोस्ट्रक्चर
ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ,मुख्य हेड रेग्युलेटर
ਮੁੱਖ ਪੋਰਟ,मुख्य बंदर
ਮੇਕਅਪ ਏਅਰ,मेकअप हवा
ਮਾਨਸਾਰਡ,मॅनसार्ड
ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ,मार्शलिंग यार्ड
ਚਿਣਾਈ,दगडी बांधकाम
ਪਰਿਪੱਕ ਤਾਪਮਾਨ,परिपक्व तापमान
ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ,मेझानाइन मजला
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,यांत्रिक विश्लेषण
ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ,यांत्रिक वायुवीजन
ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ,मेट्रिक प्रणाली
ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ,मायक्रोस्ट्रक्चर
ਮਿਲਿ ਬਰਾਬਰ,मिली समतुल्य
ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ,मिली समतुल्य प्रति लिटर
ਖਣਿਜ,खनिज
ਖਣਿਜ ਮਿੱਟੀ,खनिज माती
ਮਾਮੂਲੀ ਪੋਰਟ,किरकोळ बंदर
Mitred ਬੰਦ,Mitred बंद
ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ,मोबाइल माती कोलाइड
ਨਮੀ ਸਮੱਗਰੀ,आर्द्रतेचा अंश
ਨਮੀ ਗਰੇਡੀਐਂਟ,ओलावा ग्रेडियंट
ਮੋਨੋਲਿਥ,मोनोलिथ
ਮੋਨੋਰੇਲ,मोनोरेल
ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ,राष्ट्रीय बंदर परिषद
ਕੁਦਰਤੀ ਬਿਸਤਰਾ,नैसर्गिक पलंग
ਕੁਦਰਤੀ ਮੁਕੰਮਲ,नैसर्गिक समाप्त
ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ,नैसर्गिक बंदर
ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ,नैसर्गिक वायुवीजन
ਨੇਵਲ ਬੰਦਰਗਾਹ,नौदल बंदर
ਨਿਊਟਨ,न्यूटन
ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ,एकसमान प्रवाह नसतो
ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ,पाण्याचा दर व्यापतो
ਤੇਲ ਰੰਗਤ,तेल रंग
ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ,तेल विहीर सिमेंट
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,चॅनेल प्रवाह उघडा
ਸਰਵੋਤਮ ਨਮੀ,इष्टतम ओलावा
ਜੈਵਿਕ ਮਿੱਟੀ,सेंद्रिय माती
ਸਥਿਤੀ,अभिमुखता
ਆਰਥੋਗੋਨਲ,ऑर्थोगोनल
ਓਰਟਸਟਾਈਨ,ऑर्टस्टीन
ਬਾਹਰੀ ਸੰਕੇਤ,बाह्य सिग्नल
ਆਕਸੀਕਰਨ,ऑक्सिडेशन
ਪੈਂਟਰੀ,पँट्री
ਪੈਰਾਪੇਟ,पॅरापेट
ਪੈਰਾਪੇਟ ਕੰਧ,पॅरापेट भिंत
ਮਾਪੇ ਸਮੱਗਰੀ,पालक साहित्य
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,पेबल कास्ट प्लास्टर
ਪੈਡਲਫਰ,पेडलफर
ਪੈਡੋਕਲ,पेडोकल
ਪੀਡੋਜਨੇਸਿਸ,पेडोजेनेसिस
ਪੈਡੌਲੋਜੀ,पेडॉलॉजी
ਪੀਡੋਸਫੀਅਰ,पेडोस्फियर
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,पेनेट्रोमीटर
ਪੈਂਟ ਛੱਤ,पेन्ट छत
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,पेप्टायझिंग एजंट
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,विश्लेषण कालावधी
ਪਰਪੇਂਡ,पर्पेंड
ਸ਼ੋਸ਼ਣ,शोषण
ਪੀਅਰ,घाट
ਪਿਲਾਸਟਰ,पिलास्टर
ਪਿੱਚ,खेळपट्टी
ਟੋਏ ਵਾਲੀ ਛੱਤ,खड्डे पडलेले छत
ਸਾਦਾ ਕੰਕਰੀਟ,साधा काँक्रीट
ਪਲੇਨ ਕੋਣ,विमान कोन
ਸਾਦਾ ਵਿਹੜਾ,साधे अंगण
ਪਲੈਨਸੋਲ,प्लॅनसोल
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,प्लास्टिकची सुसंगतता
ਪਲਾਸਟਿਕਤਾ,प्लॅस्टिकिटी
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,प्लॅस्टिकिटी निर्देशांक
ਪਲਾਸਟਿਕ ਸੀਮਾ,प्लॅस्टिकिटी मर्यादा
ਪਲਾਸਟਿਕ ਸੀਮਾ,प्लॅस्टिकिटी श्रेणी
ਪਲੇਟੀ ਬਣਤਰ,प्लेट रचना
ਪਲਿੰਥ,प्लिंथ
ਹਲ ਮਿੱਟੀ,नांगरलेली माती
Plum ਪੱਥਰ,मनुका दगड
ਪੋਡਜ਼ੋਲ,पॉडझोल
ਇਸ਼ਾਰਾ,पॉइंटिंग
ਬਹੁਭੁਜ ਕੰਧ,बहुभुज भिंत
ਪੋਰ ਸਪੇਸ,छिद्र जागा
ਪੋਰਟ,बंदर
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,सकारात्मक वायुवीजन
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,प्रेयरी माती
ਸ਼ੁੱਧਤਾ,सुस्पष्टता
ਪ੍ਰਾਇਮਰੀ ਕਣ,प्राथमिक कण
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,प्रिझमॅटिक रचना
ਲਾਭਕਾਰੀ ਕੰਮ,उत्पादक कार्य
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,प्रकल्पाचे औचित्य
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,संरक्षणात्मक कार्य
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,स्यूडो-मायसेलियम
ਛੱਪੜ,डबके
ਪੁੱਗਿੰਗ,पगिंग
ਪਿਊਮਿਸ,प्युमिस
ਪੰਚ,पंचन
ਕਠਪੁਤਲੀ,कठपुतळी
ਪੁਟਲੌਗ,पुटलॉग
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,पुटलॉग मचान
ਮਾਤਰਾ ਸਰਵੇਖਣ,सामग्री सर्वेक्षक
ਖੱਡ ਦਾ ਰਸ,खणाचा रस
ਕਵੇ,क्वे
ਰਾਣੀ ਬੰਦ,राणी बंद
ਕੋਇਨ,Quoin
ਬੇੜਾ ਬੁਨਿਆਦ,तराफा पाया
ਰੇਕਰ,राकर
ਰੈਕਿੰਗ,रेकिंग
ਰੈਕਿੰਗ ਬਾਂਡ,रॅकिंग बाँड
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,Raking फ्लॅशिंग
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,वेगाने बदलणारा प्रवाह
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,वसूल करण्यायोग्य पेमेंट
ਲਾਲ ਧਰਤੀ,लाल पृथ्वी
ਲਾਲ ਦੋਮਟ,लाल चिकणमाती
ਰੈਗੂਲੇਟਰ,नियामक
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,रेगुर किंवा काळी कापूस माती
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,परतफेड करार
ਬਕਾਇਆ ਸੰਕੁਚਨ,अवशिष्ट संकोचन
ਬਕਾਇਆ ਮਿੱਟੀ,अवशिष्ट माती
ਪ੍ਰਗਟ,प्रकट करा
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,पिन प्रकट करा
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,टाय प्रकट करा
ਰਿਜ,रिज
ਰਿਜ ਕੈਪਿੰਗ,रिज कॅपिंग
ਨਦੀ,नदी
ਸੜਕ ਦੀ ਸਥਿਤੀ,रस्ता स्थिर
ਮੋਟਾ ਪਲਾਸਟਰ,खडबडीत मलम
ਮਲਬਾ,ढिगारा
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,भंगार दगडी बांधकाम
ਮਲਬੇ ਦੀ ਕੰਧ,कचऱ्याची भिंत
ਚੱਲ ਰਿਹਾ ਮਾਪ,चालू मोजमाप
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,सुरक्षित पत्करण्याची क्षमता
ਲੂਣ ਗਲੇਜ਼,मीठ ग्लेझ
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,नमुन्याचा आकार
ਨਮੂਨਾ ਵੰਡ,नमुना वितरण
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,नमुना त्रुटी
ਰੇਤ,वाळू
ਰੇਤ ਮੁਕੰਮਲ,वाळू समाप्त
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,वाळू हात मोल्डिंग
ਸੈਂਡਿੰਗ,सँडिंग
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,संतृप्त माती
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,संतृप्त माती पेस्ट
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,संपृक्तता अर्क
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,संपृक्तता टक्केवारी
ਸਾਸਰ ਗੁੰਬਦ,बशी घुमट
ਸਕੈਫੋਲਡ,मचान
ਸ਼ਿਸਟ,शिस्ट
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,सागरी बंदर
ਗੁਪਤ ਗਟਰ,गुप्त गटार
ਦੂਜਾ,दुसरा
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,अवसादन विश्लेषण
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,अर्ध-कृत्रिम बंदर
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,अर्ध भरतीची गोदी
ਬਜ਼ੁਰਗ,वृद्ध
ਸ਼ੈਲ,शेल
ਸ਼ੀਟ ਦੇ ਢੇਰ,पत्र्याचा ढीग
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,संकोचन मर्यादा
ਸ਼ਟਰਿੰਗ,शटरिंग
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,सियालिटिक माती
ਸੀਰੋਜ਼ਮ,सिएरोझेम
ਸਿਲ,खिंडी
ਗਾਦ,गाळ
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,सिंगल फ्लेमिश रक्त
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,एकल दाणेदार रचना
ਪਿੰਜਰ ਮਿੱਟੀ,कंकाल माती
ਸਕਰਟਿੰਗ,स्कर्टिंग
ਸਲੀਪਰ ਕੰਧ,स्लीपर भिंत
ਸਾਈਡ ਗਟਰ,बाजूचे गटर
ਸਲਾਈਡ ਨਿਯਮ,स्लाइड नियम
ਸਲਿਪ ਡੌਕ,स्लिप डॉक
Smoniza,स्मोनिझा
ਭਿੱਜਣਾ,भिजवणे
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,मातीचा सहवास
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,माती वर्ग
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,माती कॉम्प्लेक्स
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,मातीची सुसंगतता
ਮਿੱਟੀ ਪਰਿਵਾਰ,माती कुटुंब
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,मातीच्या चौकटीचे काम
ਮਿੱਟੀ ਦੀ ਨਮੀ,माती ओलावा
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,जमिनीतील ओलावा वाढणे
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,जमिनीतील आर्द्रतेची कमतरता
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,माती आकारविज्ञान
ਮਿੱਟੀ ਦਾ ਕਣ,मातीचा कण
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,मातीचा टप्पा
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,माती प्रोफाइल
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,मातीची प्रतिक्रिया
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,माती वेगळी होते
ਮਿੱਟੀ ਦੀ ਲੜੀ,माती मालिका
ਮਿੱਟੀ ਦਾ ਹੱਲ,माती समाधान
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,मातीची रचना
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,मातीचा पोत
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,मातीचा प्रकार
ਸੋਲਮ,सोलम
ਸੋਰਪਸ਼ਨ,वर्गीकरण
ਸਪੱਲਸ,spalls
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,विशिष्ट आयन प्रभाव
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,स्क्वेअर कोर्स्ड रबल चिनाई
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम
ਸਥਿਰ ਵਹਾਅ,स्थिर प्रवाह
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,स्टेप्ड फ्लॅशिंग
ਚਿਪਕਣਾ,चिकटपणा
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,स्टिकिंग पॉइंट
ਪੱਥਰ,दगड
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,स्लॉप हात मोल्डिंग
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,पट्टा बिजागर
ਤੂੜੀ ਬੋਰਡ,स्ट्रॉ बोर्ड
ਸਟ੍ਰੀਮ,प्रवाह
ਤਣਾਅ,ताण
ਸਟ੍ਰੈਚਰ,स्ट्रेचर
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,स्ट्रेचर बाँड
ਸਟਰੈਚਰ ਕੋਰਸ,स्ट्रेचर कोर्स
ਸਤਰ,स्ट्रिंग
ਸਤਰ ਕੋਰਸ,स्ट्रिंग कोर्स
ਬਣਤਰ ਕਾਰਕ,रचना घटक
ਬਣਤਰ ਸੂਚਕਾਂਕ,रचना निर्देशांक
ਸਟੁਕੋ,स्टुको
ਸਟੱਡ,स्टड
ਸਟਾਈਲੋਬੇਟ,स्टायलोबेट
ਉਪ ਮਿੱਟੀ,पोट माती
ਉਪ ਬਣਤਰ,उप रचना
ਸਮੀਕਰਨ ਵਕਰ,बेरीज वक्र
ਸੂਰਜ ਮੀਕਾ,सूर्य अभ्रक
ਸੁਪਰ ਬਣਤਰ,सुपर रचना
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,सर्वेक्षक
S-ਮੁੱਲ,एस-मूल्य
ਸਵੈਗ,स्वॅग
ਹੰਸ ਦੀ ਗਰਦਨ,हंस मान
ਤੰਬੂ,तंबू
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,टेबल हँड मोल्डिंग
ਟੈਂਕਿੰਗ,टँकिंग
ਟੈਂਪੀਏਟੋ,टेम्पिएट्टो
ਟੈਂਪਰਿੰਗ,टेंपरिंग
ਟੈਂਪਲੇਟ,साचा
ਟੈਂਪਲੇਟ,साचा
ਟੇਪੀਡੇਰਿਅਮ,Tepidarium
ਟੈਰਾਕੋਟਾ,टेराकोटा
ਟੈਰਾ ਰੋਜ਼ਾ,टेरा रोझा
ਟੈਰਾਜ਼ੋ,टेराझो
ਟੈਟਰਾ ਸ਼ੈਲੀ,टेट्रा शैली
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,थ्रेशोल्ड मर्यादा मूल्य
ਗਲਾ,घसा
ਪੱਥਰ ਦੁਆਰਾ,दगडातून
ਟਾਈਡਲ ਬੇਸਿਨ,भरतीचे खोरे
ਟਾਈ ਪੱਟੀ,टाई बार
ਟਾਈ ਬੀਮ,टाय बीम
ਟਾਈ ਰਾਡ,टाय रॉड
ਤਿਰਸ,तीर्स
