Hindi,Marathi
"शून्य, सिफर",सायफर
डिलंबर्ट-सिद्‌धांत,D&#39;alembert च्या तत्त्व
अवमंदित सरल आवर्त गति,ओलसर हार्मोनिक फंक्शन
अवमंदन स्थिरांक,ओलसर सतत
" दत्त, उपात्त , आंकड़ा, न्यास",डेटा
दत्त उपक्रमण,डेटा उत्पत्ती
न्यास संसाधन प्रणाली,डेटा प्रोसेसिंग सिस्टम
आंकड़ा संसाधित्र,डेटा प्रोसेसर
आंकड़ा पत्र,माहिती पत्रक
दशभुज,दशभुज
डेकाग्राम,डेकग्राम
डेकामीटर,decameter
क्षयांक,क्षय स्थिर
क्षय वक्र,क्षय वक्र
शिष्ट फलन,सभ्य कार्य
डेसीग्राम,डेसिग्राम
दशमक,decile
"दशमलव, दशमिक",दशांश
दशमिक कोड,दशांश कोड
दशमलव कोडित अंक,दशांश कोड केलेला अंक
दशमिक प्रसार,दशांश विस्तार
दशमलव भिन्न,दशांश अपूर्णांक
दशमलव संकेतन पद्‌धति,दशांश अंकन
दशमलव अंकन पद्‌धति,दशांश क्रमांक प्रणाली
दशमलव बिंदु,दशांश चिन्ह
दशमलव मापक्रम,दशांश स्केल
दशमलव पद्‌धति,दशांश प्रणाली
डेसीमीटर,डेसिमीटर
कूटवाचन,उलगडणे
निर्णय निदर्श,निर्णय मॉडेल
निर्णय सिद्‌धांत,निर्णय सिद्धांत
निर्णय चर,निर्णय व्हेरिएबल
"कूटवाचक, विकोडक",डिकोडर
"कूटवाचन, विकोडन",डीकोडिंग
वियोज्य समुच्चय,विघटनशील संच
ह्रासमान,कमी होत आहे
ह्रासमान फलन,कमी होणारे कार्य
डेडेकिन्ड-कट,Dedekind च्या कट
डेडेकिन्ड-प्रमेय,डेडेकिंडचे प्रमेय
निगमन करना,तर्क
निगमनिक रीति,वजावटी पद्धत
सदोष,सदोष
परिभाषी समीकरण,परिभाषित समीकरण
निश्चित समाकल,निश्चित अविभाज्य
निश्चित मैट्रिक्स,निश्चित मॅट्रिक्स
" परिभाषा , स्पष्टता , निश्चय",व्याख्या
विरूपण वक्र,विकृत वक्र
विकृत पृष्ठ,विकृत पृष्ठभाग
"अपभ्रष्टता, अपह्रास",अध:पतन
परिवहन समस्याओं में अपभ्रष्टता,वाहतूक समस्यांमध्ये अधोगती
" डिग्री, अंश , घात , कोटि , मात्रा, परिमाण , अंशांक",पदवी
अवकल समीकरण का घात,विभेदक समीकरणाची डिग्री
"स्वतंत्रता की कोटि, स्वातंत्र्य कोटि",स्वातंत्र्याची डिग्री
बहुपद का घात,बहुपदीची पदवी
निष्कासित प्रतिवेश,हटवलेले अतिपरिचित क्षेत्र
डेल्टा फलन,डेल्टा फंक्शन
मांग और उपयोगिता वक्र,मागणी आणि उपयुक्तता वक्र
मांग समीकरण,मागणी समीकरण
मांग फलन,मागणी कार्य
जनसांख्यिकीय अध्ययन,लोकसंख्याशास्त्रीय अभ्यास
जनसांख्यिकी,लोकसंख्या
द-मॉयवर प्रमेय,डी मोइव्रेचे प्रमेय
" निरूपण करना , प्रमाण देना , निदर्शन करना",प्रात्यक्षिक
" निरूपण , प्रमाण , निदर्शन, प्रदर्शन",प्रात्यक्षिक
निरूपणात्मक ज्यामिति,प्रात्यक्षिक भूमिती
हर,भाजक
सघन समुच्चय,दाट संच
" घनत्व , सघनता",घनता
प्रगणनीय समुच्चय,संख्यात्मक संच
अपगामी अचर,निर्गमन चल
आश्रित घटना,अवलंबून घटना
आश्रित यादृच्छिक चर,अवलंबित यादृच्छिक चल
परतंत्र चर,अवलंबून व्हेरिएबल
परतंत्र विचर,अवलंबून भिन्नता
अवनमन कोण,उदासीनता कोन
" व्युत्पत्ति, व्युत्पन्न , अवकलन",व्युत्पत्ती
" व्युत्पन्न , अवकलज",व्युत्पन्न
व्युत्पन्न श्रेणी,व्युत्पन्न मालिका
व्युत्पन्न समुच्चय,व्युत्पन्न संच
"अवरोही, अवरोहण",उतरत्या
अवरोही क्रम,उतरत्या क्रमाने
अवरोही श्रेणी,उतरत्या मालिका
प्रक्षेपात्मक ज्यामिति,वर्णनात्मक भूमिती
वर्णनात्मक निदर्श,वर्णनात्मक मॉडेल
वर्णनात्मक सांख्यिकी,वर्णनात्मक आकडेवारी
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)",डिझाइन
प्रयोग की अभिकल्पना,प्रयोगाची रचना
डेस्क परिकलित्र,डेस्क कॅल्क्युलेटर
"पहचान, संसूचन",शोध
" सारणिक, डिटर्मिनेंट , निर्धारक",निर्धारक
सारणिक कोटि,निर्धारक रँक
निर्धारित करना,ठरवणे
निर्धारणात्मक निदर्श,निर्धारक मॉडेल
निर्धारणात्मक समस्या,निर्धारक समस्या
विचलन,विचलन
विचलन गुणांक,विचलन गुणांक
द्वि-आधारी प्रणाली,डायडिक प्रणाली
"विकर्ण कर्ण,",कर्ण
आव्यूह-विकर्णन,मॅट्रिक्सचे विकर्णीकरण
"विकर्ण मैट्रिक्स, विकर्ण आव्यूह",कर्ण मॅट्रिक्स
विकर्णी समानता,कर्ण समानता
आरेख,आकृती
आरेखी विधि,रेखाचित्र पद्धत
आरेखी प्रस्तुतिकरण,रेखाचित्रात्मक सादरीकरण
व्यास,व्यास
समुच्चय-व्यास,संचाचा व्यास
व्यासतः सम्मुख,diametrically विरुद्ध
"पाशकक्षेप, पासा फेंकना",फासे फेकणे
द्विधा वर्गीकरण,द्विभाजक वर्गीकरण
" द्विभाजन , अर्धक",द्विविभाजन
कोशक्रम,शब्दकोश क्रम
अंतर कलन,फरक कॅल्क्युलस
अंतर समीकरण,फरक समीकरण
अंतर सूत्र,फरक सूत्र
अंतर विधि,फरक पद्धत
समुच्चयों का अंतर,संचांचा फरक
अवकलनीय,वेगळे करण्यायोग्य
अवकलनीय वक्र,भिन्नता वक्र
अवकलनीय फलन,भिन्न कार्य
" विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी",भिन्नता
अवकल गणित,विभेदक कॅल्क्युलस
अवकल गुणांक,विभेदक गुणांक
अवकल समीकरण,विभेदक समीकरण
अवकल समघात,विभेदक फॉर्म
अवकल सूत्र,विभेदक सूत्र
अवकल फलन,विभेदक कार्य
अवकल ज्यामिति,विभेदक भूमिती
उच्चतर कोटि का अवकल,उच्च ऑर्डरचा फरक
अवकल खंड,विभेदक भागफल
अवकलन करना,वेगळे करणे
"विभेदन, अवकलन",भिन्नता
अवकलन सूत्र,भिन्नता सूत्र
सदिश का अवकलन,वेक्टर भेद
"विसरण, विसार",प्रसार
"अंक, व्यास का द्वादशांश, अंगुलि",अंक
अंकीय अभिकलित्र,डिजिटल संगणक
अंकीय दत्त,डिजिटल डेटा
" विस्तार, लंबाई-चौड़ाई, विमा , घात",परिमाण
विमीयता,आयाम
"विमाहीन, अविम",आकारहीन
समीकरण विमा,समीकरणाचे परिमाण
डायोफैन्टस का समीकरण,डायफॅन्टाइन समीकरण
नति कोण,बुडविणे कोन
द्वियुग्मध्रुवी निर्देशांक,द्विध्रुवीय समन्वय
द्विध्रुव,द्विध्रुव
द्विपिरामिड,dipyramid (bipyramid)
डिरैक डेल्टा फलन,डायरॅक डेल्टा फंक्शन
उभयनिष्ठ अनुस्पर्श रेखा,थेट सामान्य स्पर्शिका
दिष्ट कोण,निर्देशित कोन
दिष्ट रेखा,निर्देशित ओळ
दिक्-अवकलज,दिशात्मक व्युत्पन्न
"दिक्कोज्या, दिक्-कोसाइन",दिशा कोसाइन
उच्चिष्ठ की दिशा,मॅक्सिमाची दिशा
प्रक्षेपण दिशा,प्रक्षेपणाची दिशा
दिक्-अनुपात,दिशा गुणोत्तर
नियामक वृत्त,संचालक मंडळ
नियामक गोला,दिग्दर्शक क्षेत्र
अनुलोम गुणनफल,थेट उत्पादन
" प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति",थेट पुरावा
अनुक्रमानुपात,थेट प्रमाण
नियता,डायरेक्टिक्स
अनुलोम योगफल,थेट बेरीज
असंबद्‌ध समुच्चय,डिस्कनेक्ट केलेले संच
" असांतत्य , असातत्य , भंग",अखंडता
अवकलज का असांतत्य,डेरिव्हेटिव्हचे खंडन
प्रथम प्रकार का असांतत्य,पहिल्या प्रकारची अखंडता
द्वितीय प्रकार का असांतत्य,दुस-या प्रकारची अखंडता
असंतत वितरण,अखंड वितरण
असंतत फलन,अखंड कार्य
असंतत विचर,अखंड भिन्नता
विविक्त,स्वतंत्र
असंतत बंटन,स्वतंत्र वितरण
असंतत प्रायिकता बंटन,स्वतंत्र संभाव्यता वितरण
असंतत यादृच्छिक चर,स्वतंत्र यादृच्छिक चल
असंतत प्रतिदर्श समष्टि,स्वतंत्र नमुना जागा
विविक्त समुच्चय,स्वतंत्र संच
विविक्त समष्टि,स्वतंत्र जागा
विविक्त संस्थिति,स्वतंत्र टोपोलॉजी
असंतत विचर,भिन्न भिन्नता
विविक्तकर,भेदभाव करणारा
विविक्तकर विश्लेषण,भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण)
असंयुक्त,तोडणे
असंयुक्त घटना,विसंगत घटना
असंयुक्त समुच्चय,विभक्त संच
असंयुक्त सम्मिलन,युनियन तोडणे
" वियोजन , तर्क-संगत योग",वियोग
" परिक्षेपण , प्रकीर्णन",फैलाव
परिक्षेपण संचित्र,फैलाव चार्ट
परिक्षेपणांक,फैलाव स्थिर
परिक्षेपण-आरेख,फैलाव आकृती
परिक्षेपण-मैट्रिक्स,फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स)
विस्थापन,विस्थापन
प्रदर्श,प्रदर्शन
कन्सोल,डिस्प्ले युनिट (=कन्सोल)
"असमरूप, असमान",भिन्न
क्षयकारी बल,विघटनशील शक्ती
दूरी-फलन,अंतर कार्य
दूरी-मापांक,अंतर मॉड्यूलस
बंटन-निरपेक्ष,वितरण-मुक्त पद्धत
"वितरण-नियम, बंटननियम",वितरण कायदा
"अपसारित करना, अपसारित होना",वळवणे
" अपसरण, अपसारिता , डाइवर्जेन्स",विचलन
अपसरण प्रमेय,भिन्नता प्रमेय
अपसारी,भिन्न
अपसारी श्रेणी,भिन्न मालिका
विभाजित अंतर,विभाजित फरक
"भाज्यता, विभाज्यता",विभाज्यता
"भाज्य, विभाज्य",विभाज्य
" भाग, प्रभाग , विभाजन",विभागणी
विभाजन-कलन विधि,विभाजन अल्गोरिदम
विभाजन-वलय,विभागणी रिंग
द्वादशभुज,डोडेकॅगॉन
द्वादशफलक,dodecahedron
" प्रक्षेत्र , डोमेन, प्रांत , प्रदेश",डोमेन
फलन का प्रांत,फंक्शनचे डोमेन
परिभाषा-प्रांत,व्याख्या डोमेन
अस्तित्व-प्रांत,अस्तित्वाचे क्षेत्र
अभिभावी युक्ति,प्रबळ धोरण
डॉप्लर प्रभाव,डॉपलर प्रभाव
"बिन्दु-गुणनफल, अदिशगुणनफल",डॉट उत्पादन
बिन्दुकित वक्र,ठिपके असलेला वक्र
द्विशः अवकलन,दुहेरी फरक
द्विक चरघातांकीय बंटन,दुहेरी घातांकीय वितरण
द्विकुंडली,दुहेरी हेलिक्स
द्विशः समाकल,दुहेरी अविभाज्य
द्विशः समाकलन,दुहेरी एकत्रीकरण
द्विक सीमा,दुहेरी मर्यादा
द्विशः प्रतिचयन आयोजन,दुहेरी नमुना योजना
द्विक अनुक्रम,दुहेरी क्रम
द्विक श्रेणी,दुहेरी मालिका
द्वि-अनुलग्नी संकेतन,दुहेरी प्रत्यय नोटेशन
द्विक संकलन,दुहेरी बेरीज
अधोमुखी त्वरण,अधोगामी प्रवेग
अधोमुखी विस्थापन,खालच्या दिशेने विस्थापन
अधोमुखी गति,खालची गती
अधोमुखी वेग,खालचा वेग
कर्षण,ड्रॅग
कर्षण-बल,ड्रॅग फोर्स
"द्वैती द्वैती,",दुहेरी
द्वैत आधार,दुहेरी आधार
द्वैत आंतरिक गुणनफल,दुहेरी आतील उत्पादन
द्वैती रैखिक प्रोग्रामन समस्या,दुहेरी रेखीय प्रोग्रामिंग समस्या
" द्वि प्रचालन , द्वैती संक्रिया",दुहेरी ऑपरेशन
द्वैत समस्या,दुहेरी समस्या
द्वैत एकल कलन-विधि,ड्युअल सिम्प्लेक्स अल्गोरिदम
द्वैत एकल प्रविधि,ड्युअल सिम्प्लेक्स तंत्र
द्वैत समष्टि,दुहेरी जागा
द्वैत चर,दुहेरी व्हेरिएबल
द्वैत सदिश समष्टि,दुहेरी वेक्टर जागा
मूक सूचकांक,डमी निर्देशांक
मूक पादांक,डमी सबस्क्रिप्ट
मूक अनुबंध,डमी प्रत्यय
मूक चर,डमी व्हेरिएबल
अनुलिपि-प्रक्रम,डुप्लिकेट प्रक्रिया
गतिकीय,गतिमान
गतिकीय तंत्र,गतिशील प्रणाली
गतिक मांग फलन,डायनॅमिक मागणी कार्य
गत्यात्मक निदर्श,डायनॅमिक मॉडेल
गत्यात्मक प्रोग्रामन,डायनॅमिक प्रोग्रामिंग
गतिशील प्रोग्रामन उपगमन,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
गतिशील प्रोग्रामन प्रविधि,डायनॅमिक प्रोग्रामिंग तंत्र
"गतिविज्ञान, गतिकी",गतिशीलता
कण-गतिकी,कणाची गतिशीलता
दृढ़ पिंड गतिकी,कठोर शरीराची गतिशीलता
" भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)",पृथ्वी
भूकंप तीव्रता,भूकंपाची तीव्रता
उत्केंद्रता,विलक्षणता
ग्रहण,ग्रहण
अर्थमितीय पूर्वानुमान,अर्थमितीय अंदाज
अर्थमितिज्ञ,अर्थशास्त्री
अर्थमिति,अर्थमिति
अर्थशास्त्र,अर्थशास्त्र
"कोर, किनारा, अश्रि",धार
अवमुख समुच्चय कोर,बहिर्वक्र संचाची किनार
दक्षतांक,कार्यक्षमता घटक
अभिलक्षणिक अवयव,eigen घटक
अभिलक्षणिक फलन,eigen फंक्शन
"आइगेन मान, अभिलक्षणिक मान",eigen मूल्य
अभिलक्षणिक मान समीकरण,eigen मूल्य समीकरण
"आइगेन वेक्टर, अभिलक्षणिक सदिश",इजेन वेक्टर
प्रत्यास्थ,लवचिक
प्रत्यास्थतांक,लवचिक स्थिरांक
प्रत्यास्थ साम्यावस्था,लवचिक समतोल
प्रत्यास्थता,लवचिकता
प्रत्यास्थता-पृष्ठ,लवचिकता पृष्ठभाग
"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर",इलेक्ट्रॉनिक संगणक
" तत्व , अल्पांश , अवयव",घटक
प्रारंभिक स्तंभ संक्रिया,प्राथमिक स्तंभ ऑपरेशन
प्रारंभिक घटना,प्राथमिक घटना
प्रारंभिक फलन,प्राथमिक कार्य
प्रारंभिक संक्रिया,प्राथमिक ऑपरेशन
प्रारंभिक परिणाम,प्राथमिक परिणाम
प्रारंभिक प्रायिकता नियम,प्राथमिक संभाव्यता कायदा
प्रारंभिक पंक्ति संक्रिया,प्राथमिक पंक्ती ऑपरेशन
"विलुप्त करना, विलोपन करना,",दूर करणे
निराकरण प्रक्रिया,निर्मूलन प्रक्रिया
"दीर्घवृत्त, इलिप्स",लंबवर्तुळ
दीर्घवृत्तज,लंबवर्तुळाकार
दीर्घवृत्तजीय,लंबवर्तुळाकार
दीर्घवृत्तजीय पृष्ठ,लंबवर्तुळाकार पृष्ठभाग
दीर्घवृत्ताकार पिंड,लंबवर्तुळाकार शरीर
अंतःस्थापन,एम्बेडिंग
उत्सर्जन,उत्सर्जन
आनुभविक न्यास,अनुभवजन्य डेटा
मूलानुपाती सूत्र,प्रायोगिक सूत्र
आनुभविक प्रायिकता,अनुभवजन्य संभाव्यता
आऩुभविक संबंध,अनुभवजन्य संबंध
रिक्त समुच्चय,रिकामा संच
परिबद्‌ध,बंद
"कूटलेखन, कोडन",एन्कोडिंग
अंतराकारिता,एंडोमॉर्फिझम
अंत्य बिंदु,शेवटचा बिंदू
वर्गांतराल के अंत्य बिंदु,वर्ग मध्यांतराचा शेवटचा बिंदू
ऊर्जा,ऊर्जा
ऊर्जा-संवेग घटक,ऊर्जा गती घटक
प्रवेशी चर,व्हेरिएबल प्रविष्ट करणे
गणनीय समुच्चय,असंख्य संच
"गणन, गिनना",गणना
"समान, बराबर, सम, तुल्य",समान
"समता, समिका",समानता
समप्रायिक,तितकीच शक्यता
सम प्रायिकता वरण विधि,समान संभाव्यता निवड पद्धत (=epsem)
समान करना,समानता
" समीकरण , समीकार",समीकरण
एकघात समीकरण,प्रथम पदवीचे समीकरण
द्विघात समीकरण,द्वितीय पदवीचे समीकरण
त्रिघात समीकरण,थर्ड डिग्रीचे समीकरण
"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा",विषुववृत्त
समसंतत,समसमान
समबाहु,समभुज
"साम्यावस्था, साम्य, संतुलन",समतोल
बल-संतुलन,शक्तींचा समतोल
संतुलन बिंदु,समतोल बिंदू
तुल्यता,समतुल्यता
तुल्यता-वर्ग,समतुल्य वर्ग
तुल्यता-संबंध,समतुल्य संबंध
"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)",समतुल्य
तुल्य मैट्रिक्स,समतुल्य मॅट्रिक्स
तुल्य समुच्चय,समतुल्य संच
अभ्यतिप्रायता,कामुकता
"त्रुटि, भूल, गलती, अशुद्‌धि",त्रुटी
त्रुटि-विश्लेषण,त्रुटी विश्लेषण
त्रुटि कोड,त्रुटी कोड
त्रुटि गुणांक,त्रुटी गुणांक
वर्ग माध्य त्रुटि,सरासरी वर्गाची त्रुटी
प्रथम प्रकार की त्रुटि,पहिल्या प्रकारची त्रुटी
द्वितीय प्रकार की त्रुटि,दुसऱ्या प्रकारची त्रुटी
पलायन-प्रायिकता,सुटण्याची शक्यता
पलायन वेग,सुटलेला वेग
ई. श्मिट लांबिकीकरण प्रक्रम,ई. श्मिटची ऑर्थोगोनालायझेशन प्रक्रिया
बहिर्वृत्त,वर्णित मंडळ
"सारभूत, अनिवार्य",आवश्यक
वस्तुतः अद्वितीय,मूलत: अद्वितीय
"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)",अंदाज
आकलन विधि,अंदाज पद्धत
यूक्लिडीय निर्देशांक,युक्लिडियन समन्वय
यूक्लिडीय डोमेन,युक्लिडियन डोमेन
यूक्लिडीय ज्यामिति,युक्लिडियन भूमिती
यूक्लिडीय n-समष्टि,युक्लिडियन एन-स्पेस
यूक्लिडीय समतल,युक्लिडियन विमान
ऑयलर प्रमेय,युलरचे प्रमेय
"मान निकालना, मूल्यांकन करना",मूल्यांकन करा
सम,अगदी
सम वक्र,अगदी वक्र
सम फलन,सम कार्य
सम अपवर्त्य,अगदी एकाधिक
सम संख्या,सम संख्या
सम-विषम सममिति,सम विषम सममिती
सम क्रमचय,अगदी क्रमपरिवर्तन
"घटना, अनुवृत्त",कार्यक्रम
समपद,सम मुदत
"यथातथ, यथार्थ, बिल्कुल ठीक",अचूक
यथातथ काई-वर्ग परिक्षण,अचूक ची-स्क्वेअर चाचणी
यथातथ अवकल,अचूक फरक
यथातथ समीकरण,अचूक समीकरण
उदाहरण,उदाहरण
विनिमय,देवाणघेवाण
निश्शेष घटना,संपूर्ण कार्यक्रम
अस्तित्व अभिगृहीत,अस्तित्व स्वयंसिद्ध
अस्तित्व प्रायिकता,अस्तित्व संभाव्यता (= एक प्राथमिक संभाव्यता)
अस्तित्व प्रमेय,अस्तित्व प्रमेय
बाह्य चर,एक्सोजेनस व्हेरिएबल
"प्रसार, प्रसरण",विस्तार
प्रत्याशा फलन,अपेक्षा कार्य
प्रत्याशित बारंबारता,अपेक्षित वारंवारता
प्रत्याशित मान,अपेक्षित मूल्य
प्रयोग,प्रयोग
"प्रायोगिक भूल, प्रायोगिक त्रुटि",प्रायोगिक त्रुटी
"व्याख्या, स्पष्टीकरण",स्पष्टीकरण
स्पष्ट समीकरण,स्पष्ट समीकरण
स्पष्ट रूप,स्पष्ट फॉर्म
स्पष्ट फलन,स्पष्ट कार्य
स्पष्ट हल,स्पष्ट उपाय
घातांक,घातांक
चरघातांकी वक्र,घातांक वक्र
चरघातांकी प्रायिकता फलन,घातांकीय घनता कार्य
चरघातांकी बंटन,घातांकीय वितरण
चरघातांकी समीकरण,घातांक समीकरण
चरघातांकी फलन,घातांकीय कार्य
"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि",घातांक वाढ
चरघातांकी नियम,घातांक कायदा
चरघातांकी प्रतिचित्र,घातांक नकाशा
"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी",घातांक मालिका
" निष्पीडन , व्यंजक , मुखाकृति, भावकृति",अभिव्यक्ती
विस्तरित अंतराल,विस्तारित मध्यांतर
वर्धित वास्तविक रेखा,विस्तारित वास्तविक ओळ
विस्तरित वास्तविक संख्या निकाय,विस्तारित वास्तविक संख्या प्रणाली
प्रतिचित्रण विस्तार,मॅपिंगचा विस्तार
बहिष्कोण,बाह्य कोन
बाह्य क्षेत्र,बाह्य क्षेत्र
बाह्य बिंदु,बाह्य बिंदू
बाह्य,बाह्य
उपनति मान का बहिर्वेशन,ट्रेंड व्हॅल्यूचे एक्स्ट्रापोलेशन
बहिर्वेशन तकनीक,एक्सट्रापोलेशन तंत्र
चरम मान,अत्यंत मूल्य
" अत्यंत , अंत , चरम, पराकाष्ठा",अत्यंत
चरम बिंदु,अत्यंत बिंदू
अवमुख समुच्चय का चरम बिंदु,उत्तल संचाचा अत्यंत बिंदू
फलन का चरम मान,फंक्शनचे टोक
चरम गुणधर्म,टोकाची मालमत्ता
" फलक, पार्श्व , अंताग्र",चेहरा
अंकित मूल्य,दर्शनी मूल्य
" घटक, उपादान, कारक , खंड,",घटक
उपादान विश्लेषण,घटक विश्लेषण
खंडित,घटक
क्रमगुणित,तथ्यात्मक
बहु-उपादानी अभिकल्पना,फॅक्टोरियल डिझाइन
गुणनखंडन,फॅक्टरीकरण
गुणनखंड करना,फॅक्टराइज
न्याय्य खेल,न्याय्य खेळ
"आभासी, मिथ्या, कूट",असत्य
" कुटुंब, परिवार , कुल, फैमिली",कुटुंब
वृत्त-कुल,मंडळांचे कुटुंब
वक्र-कुल,कौटुंबिक वक्र
फलन-परिवार,कार्यांचे कुटुंब
रेखा-कुल,ओळींचे कुटुंब
प्रतिकृति,प्रतिकृती
F-बंटन,F-वितरण
सुसंगत आधारी हल,व्यवहार्य मूलभूत उपाय
सुसंगत हल,व्यवहार्य उपाय
"पुनर्भरण, पुनर्निवेश",परत फीड करा
फ़र्मा का नियम,फर्मेट तत्त्व
फ़र्मा का प्रमेय,फर्मेटचे प्रमेय
फर्मी-डिरैक-सांख्यिकी,फर्मी-डिरॅक आकडेवारी
फिबोनाशी-संख्या,फिबोनाची संख्या
फिबोनाशी श्रेणी,फिबोनाची मालिका
" क्षेत्र , क्षेत्रक , खेत , फील्ड",फील्ड
अंतिम वेग,अंतिम वेग
" परिमित , सांत",मर्यादित
परिमित आधार,मर्यादित आधार
परिमित दशमलव,मर्यादित दशांश
परिमित अंतर,मर्यादित फरक
परिमित अंतर विधि,मर्यादित फरक पद्धत
परिमितविमीय,मर्यादित आयामी
परिमितविमीय सदिश,मर्यादित मितीय वेक्टर जागा
परिमित खेल,मर्यादित खेळ
परिमित ज्यामिति,मर्यादित भूमिती
परिमित सर्वनिष्ठ,मर्यादित छेदनबिंदू
परिमितानेक,मर्यादित अनेक
परिमित मार्कोव शृंखला,मर्यादित मार्कोव्ह साखळी
परिमितता उपपत्ति,मर्यादितपणाचा पुरावा
परिमित संख्या,मर्यादित संख्या
परिमित समष्टि,मर्यादित लोकसंख्या
परिमित प्रायिकता,मर्यादित संभाव्यता
सांत श्रेणी,मर्यादित मालिका
परिमित समुच्चय,मर्यादित संच
परिमित वेग,मर्यादित वेग
परिमित आयतन,मर्यादित खंड
"मिलाना, समंजन",फिटिंग
वक्र समंजन,वक्र फिटिंग
सरल रेखा समंजन,सरळ रेषेचे फिटिंग
नियत बिंदु प्रमेय,स्थिर बिंदू प्रमेय
नियत प्रतिदर्श,निश्चित नमुना
उड़ान वेग,उड्डाणाचा वेग
चल बिंदु परिकलन,फ्लोटिंग पॉइंट अंकगणित
"चल बिंदु प्रणाली, चलबिंदु पद्‌धति",फ्लोटिंग पॉइंट सिस्टम
प्रवाह-संचित्र,प्रवाह चार्ट
प्रवाह-वेग,प्रवाह वेग
तरल-गतिकी,द्रव गतिशीलता
" नाभीय , संनाभि , फोकसी",फोकल
नाभीय जीवा,फोकल जीवा
नाभीय दूरी,फोकल अंतर
नाभीय लंबाई,केंद्रस्थ लांबी
" नाभि , फोकस , उद्‌गम",लक्ष केंद्रित
" पद, पाद , फुट",पाऊल
लंबपाद,लंबाचा पाय
गुरुत्व-बल,गुरुत्वाकर्षण शक्ती
पूर्वानुमान,अंदाज
सूत्र,सुत्र
सूत्रण,तयार करणे
" संरूपण , संरूप , सूत्रण",सूत्रीकरण
अग्रांतर,पुढे फरक
अग्र अंतर्वेशन,फॉरवर्ड इंटरपोलेशन
गणित का मूलाधार,गणिताचा पाया
फूरिये-विश्लेषण,फोरियरचे विश्लेषण
फूरिये श्रेणी,फोरियरची मालिका
फूरिये रूपांतर,फोरियरचे परिवर्तन
भिन्न,अपूर्णांक
भिन्नात्मक निर्देशांक,अंशात्मक समन्वय
भिन्नात्मक संख्या,अपूर्णांक संख्या
भिन्नात्मक क्रमादेशन,फ्रॅक्शनल प्रोग्रामिंग
मुक्त पथ,मुक्त मार्ग
"मुक्त सदिश, मुक्त वेक्टर",मुक्त वेक्टर
" आवत्तिृ , बारंबारता",वारंवारता
बारंबारता स्तंभ,वारंवारता स्तंभ
"बारंबारता वक्र, आवत्तिृ वक्र",वारंवारता वक्र
बारंबारता-बंटन,वारंवारता वितरण
बारंबारता आयतचित्र,वारंवारता हिस्टोग्राम
घटना-बारंबारता,घटनेची वारंवारता
बारंबारता-बहुभुज,वारंवारता बहुभुज
बारंबारता-सारणी,वारंवारता सारणी
छिन्नक,फ्रस्टम
पिरामिड का छिन्नक,एक पिरॅमिड च्या frustum
गोले का छिन्नक,गोलाची कुंठित
पूर्ण प्रसार,पूर्ण विस्तार
" प्रकार्य , फलन, फंक्शन , अभिलक्षक (समूह)",कार्य
फलन विश्लेषण,कार्यात्मक विश्लेषण
"मूल, मौलिक",मूलभूत
मूल प्रमेय,मूलभूत प्रमेय
बीजगणित का मूल प्रमेय,बीजगणिताचे मूलभूत प्रमेय
"गैलेक्सी, आकाश-गंगा",आकाशगंगा
गाल्वा क्षेत्र,गॅलोइस फील्ड
गाल्वा समूह,गॅलोईस गट
जुआरी का वित्तनाश,जुगाराचा नाश
खेल और चाल,खेळ आणि हलवा
संयोग का खेल,संधीचा खेळ
"पाशक क्रीड़ा, पासे का खेल",फासे चा खेळ
खेल सिद्‌धांत,खेळ सिद्धांत
पूर्ण स्मरण वाले खेल,परिपूर्ण आठवणीसह खेळ
खेल मान,खेळ मूल्य
गामा-फलन,गॅमा फंक्शन
गाउस-आरगाँ समतल,गॉस-आर्गंड विमान
गाउस-वक्र,गॉसियन वक्र
गाउसीय निराकरण,गौसियन निर्मूलन
गाउस-समतल,गॉसियन विमान
गाउस-जोरदाँ समानयन,गॉस-जॉर्डन कपात
व्यापक स्थिति,सामान्य केस
व्यापक अभिसरण प्रमेय,सामान्य अभिसरण प्रमेय
व्यापक समीकरण,सामान्य समीकरण
व्यापक उपादान,सामान्य घटक
"सामान्य रूप, व्यापक रूप",सामान्य फॉर्म
सामान्य सूत्र,सामान्य सूत्र
व्यापक खेल,सामान्य खेळ
सामान्य अनुमान,सामान्य अनुमान
व्यापक समाकल,सामान्य अविभाज्य
