Marathi,Tamil
डेटा ट्रान्सफर,தரவு பரிமாற்ற
डेटा ट्रान्समिशन,தரவு பரிமாற்றம்
डेटा ट्रान्समिशन चॅनेल,தரவு பரிமாற்ற சேனல்
डेटा प्रकार,தரவு வகை
डेटा युनिट,தரவு அலகு
माहितीचे वैधीकरण,தகவல் மதிப்பீடு
डेटाबेस,தரவுத்தளம்
डेटाबेस प्रशासन,தரவுத்தள நிர்வாகம்
डेटाबेस डिझाइन,தரவுத்தள வடிவமைப்பு
डेटाबेस व्यवस्थापन प्रणाली,தரவுத்தள மேலாண்மை அமைப்பு
datagrav,டேட்டாகிராவ்
माहिती,தரவு
मृत क्षेत्र,இறந்த மண்டலம்
गतिरोध,முட்டுக்கட்டை
गतिरोध प्रतिबंध,முட்டுக்கட்டை தடுப்பு
डीबग,பிழைத்திருத்தம்
निर्णय बॉक्स,முடிவு பெட்டி
निर्णयप्रक्रिया,முடிவெடுக்கும் செயல்முறை
निर्णय समर्थन प्रणाली,முடிவு ஆதரவு அமைப்பு
निर्णयाचे झाड,முடிவு மரம்
डिकोडर,குறிவிலக்கி
विघटन तत्त्व,சிதைவு கொள்கை
डिक्रिप्शन,மறைகுறியாக்கம்
समर्पित चॅनेल,அர்ப்பணிக்கப்பட்ட சேனல்
समर्पित बंदर,அர்ப்பணிக்கப்பட்ட துறைமுகம்
संरक्षण डेटा नेटवर्क (DDN),பாதுகாப்பு தரவு நெட்வொர்க் (DDN)
संरक्षण माहिती प्रणाली,பாதுகாப்பு தகவல் அமைப்பு
डीफ्रॅगमेंटेशन,defragmentation
विलंब,தாமதம்
विलंब काउंटर,தாமத கவுண்டர்
विलंब वेळ,தாமத நேரம்
हटवा,அழி
हटवणे रेकॉर्ड,நீக்குதல் பதிவு
परिसीमक,பிரிப்பான்
डेल्टा मॉड्युलेशन,டெல்டா பண்பேற்றம்
मागणी पेजिंग,கோரிக்கை பேஜிங்
डेमो,டெமோ
demodulation,டிமாடுலேஷன்
demultiplexer,demultiplexer
विकृतीकरण,இயல்புநிலைப்படுத்தல்
घनता,அடர்த்தி
अवलंबित्व,சார்பு
अवलंबून युनिट,சார்பு அலகு
पंक्ती,வரிசை
संदर्भ देणे,புறக்கணிப்பு
व्युत्पन्न झाड,வழித்தோன்றல் மரம்
व्युत्पन्न फील्ड,பெறப்பட்ட புலம்
उतरत्या क्रमवारी,இறங்கு வகை
डिझाइन,வடிவமைப்பு
डेस्क कॅल्क्युलेटर,மேசை கால்குலேட்டர்
डेस्कटॉप संगणक,மேசை கணினி
डेस्कटॉप सादरीकरण,டெஸ்க்டாப் விளக்கக்காட்சி
डेस्कटॉप प्रकाशन (DTP),டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி)
डेस्कटॉप व्हिडिओ,டெஸ்க்டாப் வீடியோ
गंतव्य पत्ता,இலக்கு முகவரி
विनाशक,அழிப்பவர்
निर्धारक ऑटोमॅट्स,நிர்ணயிக்கும் தானியங்கிகள்
विकसक,டெவலப்பர்
विकास प्रणाली,வளர்ச்சி அமைப்பு
साधन,சாதனம்
डिव्हाइस नियंत्रण युनिट,சாதன கட்டுப்பாட்டு அலகு
डिव्हाइस नियंत्रक,சாதனம் கட்டுப்படுத்தி
डिव्हाइस व्यवस्थापन,சாதன மேலாண்மை
डिव्हाइस मोड,சாதன முறை
निदान,நோய் கண்டறிதல்
निदान प्रणाली,கண்டறியும் அமைப்பு
निदान,பரிசோதனை
आकृती,வரைபடம்
डायल,டயல்
डायल लाइन,டயல் வரி
डायल टोन,டயல் தொனி
डायल करा,அழைக்கவும்
संवाद,உரையாடல்
डायलॉग बॉक्स,உரையாடல் பெட்டி
डायलअप मॉडेम,டயல்அப் மோடம்
आकारमान,பரிமாணம்
शब्दकोश,அகராதி
भिन्नता,வேறுபாடு
डिजिटल,டிஜிட்டல்
डिजिटल चॅनेल,டிஜிட்டல் சேனல்
डिजिटल सर्किट,டிஜிட்டல் சுற்று
डिजिटल संगणक,டிஜிட்டல் கணினி
डिजिटल डेटा,டிஜிட்டல் தரவு
डिजिटल सुविधा,டிஜிட்டல் வசதி
डिजिटल फिल्टर,டிஜிட்டல் வடிகட்டி
डिजिटल लायब्ररी,டிஜிட்டல் நூலகம்
डिजिटल मॉड्यूलेशन,டிஜிட்டல் பண்பேற்றம்
डिजिटल मॉनिटर,டிஜிட்டல் மானிட்டர்
डिजिटल चित्र,டிஜிட்டல் படம்
डिजिटल स्वाक्षरी,டிஜிட்டல் கையொப்பம்
डिजिटल स्विच,டிஜிட்டல் சுவிட்ச்
डिजिटल ते अॅनालॉग (D/A) कनवर्टर,டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி
डिजिटायझेशन,டிஜிட்டல் மயமாக்கல்
डिजीटल करा,இலக்கமாக்கு
डिजिटायझर,இலக்கமாக்கி
डायोड,டையோடு
थेट,நேரடி
थेट पत्ता,நேரடி முகவரி
थेट रूपांतरण,நேரடி மாற்றம்
थेट जोडणी,நேரடி இணைப்பு
डायरेक्ट मेमरी ऍक्सेस (DMA),நேரடி நினைவக அணுகல் (DMA)
डायरेक्ट मेमरी ऍक्सेस (DMA),நேரடி நினைவக அணுகல் (DMA)
थेट पद्धत,நேரடி முறை
निर्देश,உத்தரவு
निर्देशिका,அடைவு
निर्देशिका सर्व्हर,அடைவு சேவையகம்
निर्देशिका सेवा,அடைவு சேவை
अक्षम करा,முடக்கு
सिग्नल अक्षम करणे,சமிக்ஞையை முடக்குகிறது
डिस्कनेक्ट करा,துண்டிக்கவும்
स्वतंत्र,தனித்தனி
डिस्क,வட்டு
डिस्क पत्ता,வட்டு முகவரி
डिस्क अॅरे,வட்டு வரிசை
डिस्क क्षमता,வட்டு திறன்
डिस्क ड्राइव्ह,வட்டு இயக்கி
डिस्क फाइल,வட்டு கோப்பு
डिस्क मेमरी,வட்டு நினைவகம்
डिस्क ऑपरेटिंग सिस्टम (DOS),வட்டு இயக்க முறைமை (DOS)
डिस्क पॅक,வட்டு தொகுப்பு
डिस्क सर्व्हर,வட்டு சேவையகம்
डिस्क स्टोरेज,வட்டு சேமிப்பு
डिस्केट,வட்டு
फाइल प्रदर्शित करा,காட்சி கோப்பு
प्रतिमा प्रदर्शित करा,காட்சி படத்தை
विल्हेवाट,அகற்றல்
अंतर,தூரம்
अंतर कार्य,தூர செயல்பாடு
विकृती,திரித்தல்
वितरित केले,விநியோகிக்கப்பட்டது
वितरित डेटा,விநியோகிக்கப்பட்ட தரவு
वितरित सर्व्हर,விநியோகிக்கப்பட்ட சேவையகம்
वितरित प्रणाली,விநியோகிக்கப்பட்ட அமைப்பு
वितरणात्मक,விநியோகிக்கக்கூடிய
दस्तऐवज,ஆவணம்
दस्तऐवज पुनर्प्राप्त,ஆவணம் மீட்டெடுக்கப்பட்டது
दस्तऐवज विंडो,ஆவண சாளரம்
दस्तऐवजीकरण,ஆவணங்கள்
डोमेन,களம்
डोमेनचे नाव,டொமைன் பெயர்
डॉट मॅट्रिक्स प्रिंटर,டாட் மேட்ரிக்ஸ் பிரிண்டர்
खाली,கீழ்
डाउन लिंक,கீழ் இணைப்பு
डाउन लोडिंग,பதிவிறக்கம்
खाली वेळ,செயலற்ற நேரம்
ड्रॅग करणे,இழுத்தல்
DRAM (डायनॅमिक रॅम),DRAM (டைனமிக் ரேம்)
वाहून जाणे,சறுக்கல்
चालक,இயக்கி
थेंब,கைவிட
ड्रॉप डाउन सूची बॉक्स,கீழ்தோன்றும் பட்டியல் பெட்டி
ड्रम ड्राइव्ह,டிரம் டிரைவ்
ड्रम प्रिंटर,டிரம் பிரிண்டர்
ड्रम युनिट,டிரம் அலகு
दुहेरी,இரட்டை
दुहेरी घनता,இரட்டை அடர்த்தி
डमी पत्ता,போலி முகவரி
डंप,திணிப்பு
डुप्लेक्स सर्किट,இரட்டை சுற்று
डुप्लेक्सिंग,டூப்ளெக்சிங்
नक्कल,நகல்
DVD R/W,டிவிடி ஆர்/டபிள்யூ
डीव्हीडी रॉम,டிவிடி ரோம்
डायनॅमिक सूचना,மாறும் அறிவுறுத்தல்
डायनॅमिक मेमरी,மாறும் நினைவகம்
गतिशीलता,இயக்கவியல்
EBCDIC,EBCDIC
ई-व्यवसाय,மின் வணிகம்
प्रतिध्वनी,எதிரொலி
ई-कॉमर्स,மின் வணிகம்
सुधारणे,தொகு
संपादक,ஆசிரியர்
शैक्षणिक तंत्रज्ञान,கல்வி தொழில்நுட்பம்
ईईपी रोम,EEP ரோம்
प्रभावी पत्ता (फ्लोटिंग पत्ता),பயனுள்ள முகவரி (மிதக்கும் முகவரி)
प्रभावी ऑपरेंड पत्ता,பயனுள்ள செயல்பாட்டு முகவரி
प्रभावी प्रक्रिया,பயனுள்ள செயல்முறை
प्रभावी UID (वापरकर्ता ओळख),பயனுள்ள UID (பயனர் அடையாளம்)
प्रभावी ट्रान्समिशन ऑपरेंड,பயனுள்ள பரிமாற்ற செயல்பாடு
आठ-बिट बाइट,எட்டு பிட் பைட்
ई-लर्निंग,மின் கற்றல்
निवडणूक-अल्गिर्म,தேர்தல்-அல்கிரிதம்
इलेक्ट्रिक मेलिंग (ई-मेल),மின் அஞ்சல் (மின்னஞ்சல்)
इलेक्ट्रिक प्रिंटर,மின்சார அச்சுப்பொறி
इलेक्ट्रिकल अकाउंटिंग मशीन,மின் கணக்கியல் இயந்திரம்
इलेक्ट्रॉनिक,மின்னணு
इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS),மின்னணு அனுமதி அமைப்பு (ECS)
इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,மின்னணு தரவு செயலாக்கம்
इलेक्ट्रॉनिक फाइलिंग,மின்னணு தாக்கல்
इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS),மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS)
इलेक्ट्रॉनिक जर्नल्स,மின்னணு இதழ்கள்
इलेक्ट्रॉनिक प्रकाशन,மின்னணு வெளியீடு
इलेक्ट्रॉनिक स्विच,மின்னணு சுவிட்ச்
घटक,உறுப்பு
ई-मेल,மின்னஞ்சல்
ई-मेल पत्ता,மின்னஞ்சல் முகவரி
एम्बेडेड प्रणाली,உட்பொதிக்கப்பட்ட அமைப்பு
एम्बेडिंग,உட்பொதித்தல்
एमिटर कपल लॉजिक (ECL),உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL)
रिक्त स्टॅक,வெற்று அடுக்கு
रिक्त स्ट्रिंग,வெற்று சரம்
अनुकरण,முன்மாதிரி
encapsulation,அடைப்பு
कूटलेखन,குறியாக்கி
एन्कोड,குறியாக்கம்
एन्कोडर,குறியாக்கி
एन्क्रिप्ट केलेला डेटा,மறைகுறியாக்கப்பட்ட தரவு
एन्क्रिप्टिंग फाइल सिस्टम,என்கிரிப்ட் கோப்பு முறைமை
एनक्रिप्शन,குறியாக்கம்
ब्लॉकचा शेवट,தொகுதியின் முடிவு
फाइलचा शेवट (EOF),கோப்பின் முடிவு (EOF)
अंतिम वापरकर्ता,கடைசி பயனாளி
प्रविष्ट करा,நுழைய
एंटर-की,நுழைவு விசை
एंटरप्राइझ सर्व्हर,நிறுவன சேவையகம்
एंटरप्राइझ प्रणाली,நிறுவன அமைப்பு
अस्तित्व,நிறுவனம்
अस्तित्व-संबंध,நிறுவனம்-உறவு
प्रवेश वेळ,நுழைவு நேரம்
एंट्री व्हेरिएबल,நுழைவு மாறி
असंख्य,எண்ணத்தக்க
वातावरण,சூழல்
युग,சகாப்தம்
EPROM,EPROM
एप्सिलॉन बंद करणे,எப்சிலன் மூடல்
तुल्यकारक,சமநிலைப்படுத்தி
उपकरणे,உபகரணங்கள்
समतुल्य वर्ग,சமநிலை வகுப்பு
समतुल्य संबंध,சமமான உறவு
पुसून टाका,அழிக்க
कोड दुरुस्त करताना त्रुटी,பிழை திருத்தும் குறியீடு
त्रुटी सुधारणे,பிழை திருத்தம்
त्रुटी शोधणे,பிழை கண்டறிதல்
त्रुटी हाताळणी,பிழை கையாளுதல்
त्रुटी संदेश,பிழை செய்தி
त्रुटी दर,பிழை விகிதம்
त्रुटी पुनर्प्राप्ती,பிழை மீட்பு
त्रुटी नित्यक्रम,பிழை வழக்கமான
सुटलेले पात्र,தப்பிக்கும் தன்மை
इथरनेट,ஈதர்நெட்
कार्यक्रम,நிகழ்வு
कार्यक्रम साखळी,நிகழ்வு சங்கிலி
घटना नियंत्रण,நிகழ்வு கட்டுப்பாடு
कार्यक्रम काउंटर,நிகழ்வு கவுண்டர்
अपवाद हाताळणी,விதிவிலக்கு கையாளுதல்
एक्सचेंज करण्यायोग्य डिस्क स्टोरेज,பரிமாற்றக்கூடிய வட்டு சேமிப்பு
बहिष्कार,விலக்குதல்
अनन्य किंवा (XOR),பிரத்தியேக அல்லது (XOR)
एक्झिक्युटेबल प्रोग्राम,இயங்கக்கூடிய நிரல்
कार्यकारी विधान,நிர்வாக அறிக்கை
संपूर्ण शोध,முழுமையான தேடல்
अस्तित्वात आहे,உள்ளன
बाहेर पडा,வெளியேறு
तज्ञ प्रणाली,நிபுணர் அமைப்பு
अभिव्यक्ती,வெளிப்பாடு
विस्तारित ग्राफिक अॅरे (XGA),நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA)
विस्तारित उद्योग मानक (EIS),விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS)
विस्तारित मशीन,நீட்டிக்கப்பட்ட இயந்திரம்
विस्तारित मेमरी,நீட்டிக்கப்பட்ட நினைவகம்
विस्तारित अचूकता,நீட்டிக்கப்பட்ட துல்லியம்
विस्तारित वर्गीकरण,நீட்டிக்கப்பட்ட வரிசையாக்கம்
बाह्य कॉल,வெளிப்புற அழைப்பு
बाह्य त्रुटी,வெளிப்புற பிழை
बाह्य कार्य,வெளிப்புற செயல்பாடு
बाह्य व्यत्यय,வெளிப்புற குறுக்கீடு
बाह्य मेमरी,வெளிப்புற நினைவகம்
बाह्य मेमरी,வெளிப்புற நினைவகம்
बाह्य मोडेम,வெளிப்புற மோடம்
बाह्य संदर्भ,வெளிப்புற குறிப்பு
बाह्य शोध,வெளிப்புற தேடல்
बाह्य स्टोरेज डिव्हाइस,வெளிப்புற சேமிப்பக சாதனம்
काढणे,பிரித்தெடுத்தல்
एक्सट्रापोलेशन,எக்ஸ்ட்ராபோலேஷன்
चेहरा-वर्ण प्रिंटर,முக எழுத்து அச்சுப்பொறி
अयशस्वी-सुरक्षित ऑपरेशन,தோல்வி-பாதுகாப்பான செயல்பாடு
अपयशाचा दर,தோல்வி விகிதம்
अपयश पुनर्प्राप्ती,தோல்வி மீட்பு
खोटा कोड,தவறான குறியீடு
खोटी चूक,தவறான பிழை
फॅन-इन,ரசிகர்-இன்
बाहेर,ரசிகர்-அவுட்
फॅसिमाईल I/O डिव्हाइस,பாசிமைல் I/O சாதனம்
फास्ट फोरियर ट्रान्सफॉर्म (FFT),வேகமான நான்கு உருமாற்றம் (FFT)
गंभीर त्रुटी,கொடிய பிழை
दोष शोधणे,தவறு கண்டறிதல்
दोष निदान,தவறு கண்டறிதல்
चुकीची सहनशीलता,தவறு சகிப்புத்தன்மை
फॅक्स,தொலைநகல்
फॅक्स संदेश,தொலைநகல் செய்தி
FDC,FDC
वैशिष्ट्य शोध,அம்சம் கண்டறிதல்
फीड सायकल,உணவு சுழற்சி
अभिप्राय,பின்னூட்டம்
फीडर,ஊட்டி
आणणे,எடுக்க
फिबोनाची शोध,ஃபைபோனச்சி தேடல்
फिबोनाची क्रम,ஃபைபோனச்சி வரிசை
फिबोनाची मालिका,ஃபைபோனச்சி தொடர்
फायबर ऑप्टिक्स,ஃபைபர் ஆப்டிக்ஸ்
फिडो नेट,fido net
फील्ड,களம்
पाचव्या पिढीचे संगणक,ஐந்தாம் தலைமுறை கணினிகள்
फाइल,கோப்பு
फाइल प्रवेश पद्धत,கோப்பு அணுகல் முறை
फाइल वाटप सारणी,கோப்பு ஒதுக்கீடு அட்டவணை
फाइल कॉम्प्रेशन,கோப்பு சுருக்கம்
फाइल कॉपी करणे,கோப்பு நகலெடுக்கிறது
फाइल लेआउट,கோப்பு தளவமைப்பு
फाइल विलीनीकरण,கோப்பு ஒன்றிணைத்தல்
फाइल पुनर्प्राप्ती,கோப்பு மீட்பு
फाइल स्टोरेज,கோப்பு சேமிப்பு
फाइल संरचना,கோப்பு அமைப்பு
फाइल सिस्टम,கோப்பு முறை
फाइल हस्तांतरण,கோப்பு பரிமாற்றம்
फाइल ट्रान्सफर प्रोटोकॉल (FTP),கோப்பு பரிமாற்ற நெறிமுறை (FTP)
फिल्टर,வடிகட்டி
अंतिम स्थिती,இறுதி நிலை
शोधणे,கண்டுபிடிக்க
मर्यादित राज्य मशीन,வரையறுக்கப்பட்ட நிலை இயந்திரம்
आग भिंत,தீ சுவர்
फर्मवेअर,நிலைபொருள்
प्रथम येणाऱ्यास प्रथम सेवा,முதலில் வருபவர்களுக்கு முன்னுரிமை
पहिल्या पिढीचा संगणक,முதல் தலைமுறை கணினி
फर्स्ट इन फर्स्ट आउट (FIFO),ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO)
प्रथम ऑर्डर तर्क,முதல் வரிசை தர்க்கம்
प्रथम ऑर्डर सिद्धांत,முதல் வரிசை கோட்பாடு
निश्चित विभाजन,நிலையான பகிர்வு
झेंडा,கொடி
लवचिक डिस्क,நெகிழ்வான வட்டு
फ्लॉपी डिस्क,நெகிழ் வட்டு
फ्लॉपी डिस्क ड्राइव्ह (Fdd),நெகிழ் வட்டு இயக்கி (Fdd)
प्रवाह चार्ट,ஓட்ட விளக்கப்படம்
नियंत्रण प्रवाह,கட்டுப்பாட்டு ஓட்டம்
फ्लश,பறிப்பு
फोल्डर,கோப்புறை
फॉन्ट,எழுத்துரு
फॉन्ट कुटुंब,எழுத்துரு குடும்பம்
परदेशी की,வெளிநாட்டு விசை
फॉर्म,வடிவம்
औपचारिक भाषा,முறையான மொழி
औपचारिक प्रणाली,முறையான அமைப்பு
स्वरूप,வடிவம்
स्वरूपन,வடிவமைத்தல்
फोरट्रान,ஃபோர்ட்ரான்
फोरट्रान प्रोग्रामिंग,fortran நிரலாக்க
पुढे झुकणारी तिरकी रेष,முன்னோக்கி சாய்வு
चौथ्या पिढीचा संगणक,நான்காம் தலைமுறை கணினி
तुकडा,துண்டு
फ्रेम,சட்டகம்
मोफत नेट,இலவச வலை
मोफत सॉफ्टवेअर फाउंडेशन,இலவச மென்பொருள் அடித்தளம்
विनामूल्य संचयन,இலவச சேமிப்பு
फ्रीवेअर,இலவச மென்பொருள்
समोरचे टोक,முன் முனை
समोरची बाजू,முன் குழு
कार्य,செயல்பாடு
फंक्शन की,செயல்பாட்டு விசை
कार्य संदर्भ,செயல்பாடு குறிப்பு
कार्यात्मक अवलंबित्व,செயல்பாட்டு சார்பு
कार्यात्मक चाचणी,செயல்பாட்டு சோதனை
अस्पष्ट तर्क,தெளிவற்ற தர்க்கம்
अस्पष्ट संच,தெளிவற்ற தொகுப்பு
मिळवणे,ஆதாயம்
खेळाचे झाड,விளையாட்டு மரம்
अंतर वर्ण,இடைவெளி பாத்திரம்
कचरा,குப்பை
कचरा गोळा करणे,குப்பை சேகரிப்பு
कचरा गोळा करणे,குப்பை சேகரிப்பு
कचरा बाहेर कचरा (GIGO),குப்பையில் குப்பை (GIGO)
गेट,வாயில்
प्रवेशद्वार,நுழைவாயில்
सामान्य कार्यक्रम,பொது திட்டம்
सामान्य कार्यक्रम,பொது திட்டம்
सामान्य उद्देश संगणक,பொது நோக்கம் கணினி
सामान्य उद्देश संगणक,பொது நோக்கம் கணினி
सामान्य नोंदणी,பொது பதிவு
सामान्यीकरण,பொதுமைப்படுத்தல்
सामान्यीकरण,பொதுமைப்படுத்தல்
सामान्य हेतूची भाषा,பொது நோக்க மொழி
सामान्य उद्देश ऑपरेटिंग सिस्टम,பொது நோக்க இயக்க முறைமை
सामान्य-उद्देश रजिस्टर,பொது நோக்கப் பதிவேடு
व्युत्पन्न त्रुटी,உருவாக்கப்பட்ட பிழை
निर्मिती कार्य,செயல்பாடு உருவாக்கும்
सामान्य वर्ग,பொதுவான வகுப்பு
सामान्य कार्य,பொதுவான செயல்பாடு
सामान्य नाव,பொதுப்பெயர்
gigo,ஜிகோ
जागतिक,உலகளாவிய
जागतिक कोड,உலகளாவிய குறியீடு
जागतिक लॉक,உலகளாவிய பூட்டு
जागतिक नेटवर्क,உலகளாவிய நெட்வொர்க்
जागतिक नेटवर्क,உலகளாவிய நெட்வொர்க்
जागतिक वापरकर्ता,உலகளாவிய பயனர்
जागतिक चल,உலகளாவிய மாறி
जागतिकीकरण,உலகமயமாக்கல்
गोफर,கோபர்
गोफर क्लायंट,கோபர் வாடிக்கையாளர்
गोफर सर्व्हर,கோபர் சர்வர்
गोफर साइट,கோபர் தளம்
गोफर जागा,கோபர் விண்வெளி
मोहक अध:पतन,அழகான சீரழிவு
व्याकरण तपासक,இலக்கண சரிபார்ப்பவர்
व्याकरण डौलदार निर्गमन,இலக்கணம் நேர்த்தியான வெளியேற்றம்
एकूण,பெரும் மொத்தம்
आलेख,வரைபடம்
आलेख प्लॉटिंग,வரைபடம் வரைதல்
ग्राफिक वर्ण,வரைகலை பாத்திரம்
ग्राफिक नियंत्रक,வரைகலை கட்டுப்படுத்தி
ग्राफिक डेटा संरचना,வரைகலை தரவு அமைப்பு
ग्राफिक प्रदर्शन कार्यक्रम,வரைகலை காட்சி நிரல்
ग्राफिक प्रदर्शन रिझोल्यूशन,கிராஃபிக் காட்சி தீர்மானம்
ग्राफिक भाषा,வரைகலை மொழி
ग्राफिक भाषा,வரைகலை மொழி
ग्राफिक पॅनेल,வரைகலை குழு
ग्राफिकल अॅनिमेशन,வரைகலை அனிமேஷன்
ग्राफिकल इंटरफेस स्वरूप (GIF),வரைகலை இடைமுக வடிவம் (GIF)
ग्राफिकल यूजर इंटरफेस (GUI),வரைகலை பயனர் இடைமுகம் (GUI)
ग्राफिक्स,கிராபிக்ஸ்
ग्राफिक्स अनुप्रयोग,கிராபிக்ஸ் பயன்பாடு
ग्राफिक्स कर्सर,கிராபிக்ஸ் கர்சர்
ग्राफिक्स मोड,கிராபிக்ஸ் முறை
ग्राफिक्स पॅकेज,கிராபிக்ஸ் தொகுப்பு
ग्राफिक्स सॉफ्टवेअर,வரைகலை மென்பொருள்
ग्राफिक्स सॉफ्टवेअर,வரைகலை மென்பொருள்
ग्राफिक्स सॉफ्टवेअर पॅकेज,வரைகலை மென்பொருள் தொகுப்பு
राखाडी स्केल,சாம்பல் அளவு
लोभी पद्धत,பேராசை முறை
grep,grep
ग्रिड,கட்டம்
ग्रिड चार्ट,கட்ட விளக்கப்படம்
ग्रिड संगणन,கட்டம் கம்ப்யூட்டிங்
ग्रिड मॉड्यूलेशन,கட்டம் பண்பேற்றம்
जमिनीची लाट,தரை அலை
गट,குழு
गट पत्ता,குழு முகவரி
गट कोड,குழு குறியீடு
गट संवाद,குழு தொடர்பு
गट संवाद,குழு தொடர்பு
गट ओळख,குழு அடையாளம்
गटाचे नाव,குழு பெயர்
ग्रुपवेअर,குழுபொருள்
वाढ,வளர்ச்சி
रक्षक,காவலர்
मार्गदर्शित माध्यम,வழிகாட்டப்பட்ட ஊடகங்கள்
गनझिप,துப்பாக்கி சிப்
खाच,ஊடுருவு
हॅकर,ஹேக்கர்
हॅकरचा शब्दकोश,ஹேக்கர் அகராதி
अर्धा जोडणारा,அரை சேர்ப்பான்
अर्धा पूल,அரை பாலம்
अर्धा डुप्लेक्स,அரை இரட்டை
अर्धा डुप्लेक्स लाइन,அரை இரட்டை வரி
अर्धा डुप्लेक्स मोड,அரை இரட்டை முறை
अर्धी तीव्रता,பாதி தீவிரம்
अर्धा राउटर,அரை திசைவி
अर्धा वजा करणारा,அரை கழிப்பான்
अर्धा टोनिंग,அரை டோனிங்
अर्धा शब्द,அரை வார்த்தை
मिल्टोनियस सायकल,வலிமிகுந்த சுழற்சி
हॅमिंग कोड,ஹாமிங் குறியீடு
हात,கை
हात प्रत,கை நகல்
हाताळणे,கைப்பிடி
हाताळणी,கையாளுதல்
फाशी देणे,தொங்கும்
आनंदी नेट,மகிழ்ச்சி வலை
हार्ड कॉपी डिव्हाइस,கடின நகல் சாதனம்
हार्ड डिस्क,வன் வட்டு
हार्ड डिस्क क्रॅश,ஹார்ட் டிஸ்க் செயலிழப்பு
कठीण त्रुटी,கடினமான பிழை
हार्डवेअर प्रवाह नियंत्रण,வன்பொருள் ஓட்டம் கட்டுப்பாடு
हार्मोनिक,இசைவான
हार्मोनिक मध्यम,ஹார்மோனிக் சராசரி
हॅश,ஹாஷ்
हॅश आकृती,ஹாஷ் வரைபடம்
हॅश टेबल,ஹாஷ் அட்டவணை
हॅशिंग तंत्र,ஹாஷிங் நுட்பம்
शीर्षलेख,தலைப்பு
ढीग,குவியல்
ढीग क्रमवारी,குவியல் வகை
मदत,உதவி
मदत स्क्रीन,உதவி திரை
हेल्पनेट,ஹெல்ப்நெட்
हर्ट्झ,ஹெர்ட்ஸ்
ह्युरिस्टिक,ஹூரிஸ்டிக்
ह्युरिस्टिक पद्धत,ஹூரிஸ்டிக் முறை
हेक्साडेसिमल संख्या,பதின்ம எண்கள்
लपलेली ओळ,மறைக்கப்பட்ட வரி
श्रेणीबद्ध डेटा बेस,படிநிலை தரவு தளம்
श्रेणीबद्ध फाइल सिस्टम,படிநிலை கோப்பு முறைமை
श्रेणीबद्ध स्थलाकृति,படிநிலை நிலப்பரப்பு
उच्च स्तरीय भाषा,உயர் மட்ட மொழி
उच्च मेमरी क्षेत्र,அதிக நினைவக பகுதி
उच्च कार्यक्षमता,உயர் செயல்திறன்
दाबा,தாக்கியது
हिट दर,வீதம்
हिट प्रमाण,வெற்றி விகிதம்
छिद्र,துளை
होम डिरेक्टरी,முகப்பு அடைவு
मुख्यपृष्ठ,முகப்பு பக்கம்
एकसंध समन्वय,ஒரே மாதிரியான ஒருங்கிணைப்பு
हॉप,ஹாப்
हॉप संख्या,ஹாப் எண்ணிக்கை
हॉर्न,கொம்பு
होस्ट संगणक,ஹோஸ்ட் கணினி
होस्ट संगणक,ஹோஸ்ட் கணினி
होस्ट भाषा,புரவலன் மொழி
गरम की,சூடான சாவி
हायपर टेक्स्ट मार्कअप भाषा (HTML),ஹைப்பர் டெக்ஸ்ட் மார்க்அப் மொழி (HTML)
गृहीतक,கருதுகோள்
मी पॉड,நான் போட்
I/O बफर,I/O தாங்கல்
I/O पोर्ट,I/O போர்ட்
I/O युनिट,I/O அலகு
ओळखकर्ता,அடையாளங்காட்டி
ओळख,அடையாளம்
प्रतिमा,படம்
प्रतिमा सेन्सर,பட சென்சார்
प्रभाव प्रिंटर,தாக்க அச்சுப்பொறி
अडथळा,தடை
अत्यावश्यक कार्यक्रम भाषा,கட்டாய நிரல் மொழி
अनिवार्य विधान,கட்டாய அறிக்கை
अंतर्निहित पत्ता,மறைமுக முகவரி
अशक्य घटना,சாத்தியமற்ற நிகழ்வு
निष्क्रिय नोड,செயலற்ற முனை
विसंगती,முரண்பாடு
वाढ,அதிகரிப்பு
निर्देशांक,குறியீட்டு
निर्देशांक डेटा आयटम,குறியீட்டு தரவு உருப்படி
अनुक्रमणिका फाइल,குறியீட்டு கோப்பு
इंडेक्स रजिस्टर,குறியீட்டு பதிவு
अनुक्रमणिका,குறியீட்டு வரிசை
अनुक्रमित पत्ता,குறியிடப்பட்ட முகவரி
अनुक्रमित भाषा,குறியிடப்பட்ட மொழி
अनुक्रमित अनुक्रम फाइल,அட்டவணைப்படுத்தப்பட்ட வரிசை கோப்பு
