Kannada,Bengali
ಕ್ಲೆಪೈರಾನ್ ಸಮೀಕರಣ,ক্লেপেয়ারন সমীকরণ
"ಕ್ಲಾಸಿಕ್, ಕ್ಲಾಸಿಕ್, ಕ್ಲಾಸಿಕ್","ক্লাসিক, ক্লাসিক, ক্লাসিক"
"ಮಧ್ಯಂತರ, ತೆಗೆಯುವಿಕೆ (adj.)","ব্যবধান, অপসারণ (বিশেষণ)"
ಸೀಳು,খাঁজ
ಹವಾಮಾನ,জলবায়ু
ಆರೋಹಣ,মাউন্ট
"ಪೈರೋಮೀಟರ್, ವೈದ್ಯಕೀಯ ಥರ್ಮಾಮೀಟರ್","পাইরোমিটার, মেডিকেল থার্মোমিটার"
ಗಡಿಯಾರ ವೋಲ್ಟೇಜ್,ঘড়ির ভোল্টেজ
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ির কাঁটার দিকে
ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್,বন্ধ সার্কিট
ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್,ক্লোজড সার্কিট টেলিভিশন
"ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ","tightly packed, tightly packed"
ಚೆನ್ನಾಗಿ ಪ್ಯಾಕೇಜ್ ಮಾಡಿದ ರಚನೆ,ভাল প্যাকেজ গঠন
ಹತ್ತಿರದ ವಿಧಾನ,নিকটতম পন্থা
ಇತ್ತೀಚಿನ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ,সর্বশেষ বস্তাবন্দী
ನಿಕಟ ನೋಟ,ঘনিষ্ঠ দৃশ্য
"ಮೋಡಗಳು, ಮೋಡಗಳು, ಮಸುಕು, ಕಲೆಗಳು","মেঘ, মেঘ, ঝাপসা, দাগ"
ಗುಂಪನ್ನು,গুচ্ছ
"ಒರಟಾದ, ಒರಟಾದ, ಕಚ್ಚಾ, ಕೆಳದರ್ಜೆಯ, ಸಂಸ್ಕರಿಸದ","মোটা, মোটা, অশোধিত, নিম্নমানের, অপরিশোধিত"
ಮ್ಯಾಕ್ರೋ ಸ್ಫಟಿಕದಂತಹ,ম্যাক্রো স্ফটিক
"ಕರಾವಳಿ, ಟಾರ್ಗೆಟ್ ಹೌಸ್ (ರಾಡಾರ್)","উপকূল, টার্গেট হাউস (রাডার)"
"ಕವರ್, ಕೋಟ್, ಕೋಟ್, ಲೇಪನ","আবরণ, আবরণ, আবরণ, আবরণ"
"ಲೇಪನ, ಲೇಪನ, ಲೇಪನ","আবরণ, আবরণ, আবরণ"
ಕೋಕ್ಸ್,শান্ত করা
"ಕೋಡ್, ಸೈನ್, ಕೋಡ್, ಕೋಡ್, ಕೋಡ್","কোড, সাইন, কোড, কোড, কোড"
ಕೋಡ್ ಮಾಡಲಾಗಿದೆ,কোডেড
ಕೋಡಿಂಗ್ ನಾಡಿ,কোডিং পালস
ಗುಣಾಂಕ,গুণাঙ্ক
ಸಂಯಮ,সংযম
ರಹಸ್ಯ,সাসপেন্স
"ಬಾಂಧವ್ಯ, ಬಾಂಧವ್ಯ","affiliation, affiliation"
"ಸಂಯೋಜಿತ, ಲಗತ್ತಿಸಲಾಗಿದೆ","affiliated, attached"
ಒಗ್ಗಟ್ಟು,সংহতি
ಸಂಸಂಜಿ,সানসানজি
ಜಾತಕ,রাশিফল
ಸುರುಳಿಯಾಕಾರದ,কুণ্ডলীকৃত
"ಸುರುಳಿ, ಸುರುಳಿ ಕಟ್ಟಡ, ಸುರುಳಿ","coiling, coil building, coiling"
ಫ್ಲಾಟ್,সমান
ಶೀತ,ঠান্ডা
ಕಡಿಮೆ ತಾಪಮಾನದ ಹೊರಸೂಸುವಿಕೆ,নিম্ন তাপমাত্রা নির্গমন
ಸಬ್ಥರ್ಮಲ್ ನ್ಯೂಟ್ರಾನ್ಗಳು,সাবথার্মাল নিউট্রন
ಡೆಸಿಮೇಶನ್,ধ্বংস
"ಮೇಲಾಧಾರ, ಶಾಖೆ, ಶಾಖೆ","জামানত, শাখা, শাখা"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","সমন্বয়কারী, সমন্বয়কারী, সংগ্রাহক"
ಸಂಗ್ರಹಣೆ,সংগ্রহ
"ಸಾಮೂಹಿಕ, ಜನಸಂಖ್ಯೆ","সমষ্টিগত, জনসংখ্যা"
"ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ","সংগ্রাহক, সংগ্রাহক, সংগ্রাহক"
ಘರ್ಷಣೆ ಕಣ,সংঘর্ষকারী কণা
ಸಮಾನಾಂತರ,সমান্তরাল
"ಸಮಾನಾಂತರ, ಏಕಮುಖ","সমান্তরাল, একমুখী"
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,সমান্তরাল বৃত্ত
ಜೋಡಣೆ,প্রান্তিককরণ
ಜೋಡಣೆ,প্রান্তিককরণ
"ಘರ್ಷಣೆ, ಘರ್ಷಣೆ, ಘರ್ಷಣೆ","সংঘর্ষ, সংঘর্ষ, সংঘর্ষ"
ಕೊಲೊಯ್ಡ್,কোলয়েড
"ವರ್ಣಮಾಪಕ, ವರ್ಣಮಾಪಕ","কালারমিটার, কালারমিটার"
ಬಣ್ಣಗುರುಡು,বর্ণান্ধতা
ಪಾತ್ರ,চরিত্র
"ಕಾಲಮ್, ಕಾಲಮ್","কলাম, কলাম"
"ಅಲ್ಪವಿರಾಮ, ಟಫ್ಟ್, ಬಾಲ, ಬಾಲ","কমা, টুফ্ট, লেজ, লেজ"
"ಕಾಕತಾಳೀಯ, ಸಂಯೋಜನೆ, ಶೇಖರಣೆ","combination, combination, accumulation"
ಸಂಯೋಜಿತ ಸ್ವರ,যৌগিক স্বরবর্ণ
ಸಂಯೋಜಿತ ಸ್ವರ,যৌগিক স্বরবর্ণ
ಹೊಣೆಗಾರಿಕೆ,দায়
ದಹನ,দহন
ವಾಣಿಜ್ಯ ಫೆರೈಟ್,বাণিজ্যিক ফেরাইট
"ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","সাধারণ, সাধারণ, সাধারণ, সাধারণ, সাধারণ"
ಸಂವಹನಗಳು,যোগাযোগ
"ತಿರುವು, ಡೇಟಾ ಬದಲಾವಣೆ, ಕ್ರಮಪಲ್ಲಟನೆ","ডাইভারশন, ডেটাম পরিবর্তন, স্থানান্তর"
"ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್","কমিউটেটর, কম্যুটেটর, কম্যুটেটর"
"ಹೋಲಿಕೆಗಾರ, ಹೋಲಿಕೆಗಾರ","comparator, comparator"
ಹೋಲಿಕೆ,তুলনা
"ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ","কম্পাস, কম্পাস, কম্পাস"
"ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ","সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য"
"ಸರಿದೂಗಿಸು, ಸೇಡು ತೀರಿಸಿಕೊಳ್ಳು","ক্ষতিপূরণ, প্রতিশোধ"
"ಪರಿಹಾರ, ಪರಿಹಾರ, ಪರಿಹಾರ","ক্ষতিপূরণ, ক্ষতিপূরণ, ক্ষতিপূরণ"
ಪ್ರತಿಕ್ರಮಗಳು,পাল্টা ব্যবস্থা
"ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ","সংকলন, ব্যাখ্যা"
"ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ","সংকলন, ব্যাখ্যা"
ಪೂರಕತೆ,পরিপূরকতা
ಪೂರಕ,সাপ্লিমেন্ট
ಸಂಪೂರ್ಣ,সম্পূর্ণ
ಸಂಪೂರ್ಣ ಕೋಶ,সম্পূর্ণ সেল
ಸಂಪೂರ್ಣ ಮಾಡ್ಯುಲೇಷನ್,সম্পূর্ণ মড্যুলেশন
"ಸಂಕೀರ್ಣ, ಸಂಕೀರ್ಣ, ಪ್ಯಾಕೇಜ್","জটিল, জটিল, প্যাকেজ"
ಸಂಕೀರ್ಣ ಪರಮಾಣು,জটিল পরমাণু
ಸಂಕೀರ್ಣ ಕಾರ್ಯ,জটিল ফাংশন
ಸ್ವರೂಪ,বিন্যাস
ಸಂಕೀರ್ಣ ಕಾರ್ಯವಿಧಾನ,জটিল প্রক্রিয়া
ಅನುಸರಿಸು,ফলো-আপ
"ಘಟಕ, ಸಂಬಂಧಿತ ಘಟಕ","উপাদান, সংশ্লিষ্ট উপাদান"
"ಸಂಯೋಜಿತ, ಮಿಶ್ರ","যৌগিক, যৌগিক"
"ಮಿಶ್ರ, ಮಿಶ್ರ, ಸಂಯೋಜಿತ, ಹಣಕಾಸು, ಸಂಯುಕ್ತ","মিশ্র, মিশ্র, সম্মিলিত, অর্থ, যৌগিক"
ಆಸ್ರಲ್ ಲೋಲಕ,asral দুল
"ಸಂಕುಚಿತಗೊಳಿಸು (ed.), ಸಂಕುಚಿತಗೊಳಿಸು (v.)","কম্প্রেস (সম্পাদনা), কম্প্রেস (v.)"
ಸಂಕುಚಿತಗೊಳಿಸಲಾಗಿದೆ,সংকুচিত
ಸಂಕುಚಿತತೆ,সংকোচনযোগ্যতা
ಸಂಕುಚಿತ,সংকোচনযোগ্য
ಸಂಕೋಚನ,সঙ্কোচন
"ಸಂಕೋಚಕ, ಸಂಕೋಚನ","কম্প্রেসার, কম্প্রেসার"
"ಕಾಂಪ್ಟನ್ ಎಲೆಕ್ಟ್ರಾನ್, ಕೌಂಟರ್ ಬ್ಯಾಲೆನ್ಸ್ಡ್ ಎಲೆಕ್ಟ್ರಾನ್","কম্পটন ইলেকট্রন, ভারসাম্যহীন ইলেকট্রন"
ಗಣನೆ,গণনা
ಕಂಪ್ಯೂಟೇಶನಲ್,গণনামূলক
"ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್","কম্পিউটার, কম্পিউটার, কম্পিউটার"
ಕಾನ್ಕೇವ್,অবতল
ಬೈಕಾನ್ವೆಕ್ಸ್,দ্বিকনভেক্স
"ಕೇಂದ್ರೀಕರಿಸಲು, ದಪ್ಪವಾಗಲು, ಕೇಂದ್ರೀಕರಿಸಲು (adj.), ಕೇಂದ್ರೀಕರಿಸಲು (v.)","মনোনিবেশ করা, ঘন করা, মনোনিবেশ করা (adj.), মনোনিবেশ করা (v.)"
"ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ","কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত"
"ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ","একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা"
"ಏಕಕೇಂದ್ರಿತ, ಕೇಂದ್ರೀಕೃತ","এককেন্দ্রিক, এককেন্দ্রিক"
ಪರಿಕಲ್ಪನೆ,ধারণা
ಪರಿಕಲ್ಪನೆಯ,ধারণাগত
"ಅನ್ಯೋನ್ಯತೆ, ಸಂವಹನ","অন্তরঙ্গতা, যোগাযোগ"
ಸಮನ್ವಯಗೊಳಿಸಲಾಗಿದೆ,সুরেলা
"ಏಕಕಾಲೀನ, ಹಿಂದುಳಿದ","concurrent, trailing"
"ಘನೀಕರಣ, ಘನೀಕರಣ","ঘনীভবন, ঘনীভবন"
"ಸಾಂದ್ರೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು","to condense, to liquefy, to liquefy"
"ಮಂದಗೊಳಿಸಿದ, ದ್ರವೀಕೃತ, ಸಂಕ್ಷೇಪಿಸಿದ","ঘনীভূত, তরলীকৃত, সংকুচিত"
"ಕಂಡೆನ್ಸರ್, ಕೆಪಾಸಿಟರ್, ಸಂಗ್ರಾಹಕ","কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক"
"ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ","শর্ত, শর্ত, শর্ত, শর্ত"
ವಾಹಕತೆ,পরিবাহিতা
ಚಾಲಕ,ড্রাইভার
ಚಾಲನೆ,পরিচালনা
ವಾಹಕತೆ,পরিবাহিতা
ನಿಷ್ಠೆ,বিশ্বস্ততা
"ಸಂರಚನೆ, ಸಂರಚನೆ","কনফিগারেশন, কনফিগারেশন"
ಸಂರಚನೆ,কনফিগারেশন
ಕನ್ಫೋಕಲ್,কনফোকাল
"ಸಮಾನತೆ, ದ್ವಿಧ್ರುವಿ, ಸಮಾನತೆ","সংগতি, দ্বিমেরুতা, সমতা"
"ಸಮಾನ, ಸಮಾನ","সঙ্গতিপূর্ণ, অভিন্ন"
ಶಂಕುವಿನಾಕಾರದ,কনিক
"ಸಂಯೋಗಕ್ಕೆ (ವಿ.), ಸಂಯೋಗಕ್ಕೆ (ವರ್.)","conjugate (v.), to be conjugated (ver.)"
ಲ್ಯಾಟರಲ್ ಅಸೋಸಿಯೇಟೆಡ್,লেটারাল অ্যাসোসিয়েটেড
ಸರಣಿ ಸಂಬಂಧಿತ,চেইন সম্পর্কিত
ಕನೆಕ್ಟರ್ ಲೈನ್,সংযোগকারী লাইন
ಸಂಪರ್ಕ,সংযোগ
"ಪ್ರಾಯೋಜಕ, ಕನೆಕ್ಟರ್","পৃষ্ঠপোষক, সংযোগকারী"
ಸತತವಾಗಿ,একটানা
ಪೋಷಕ,পৃষ্ঠপোষক
ಪೋಷಕ,পৃষ্ঠপোষক
"ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ದಪ್ಪ, ದಪ್ಪ","ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব"
"ಹೊಂದಾಣಿಕೆ, ವಿರುದ್ಧ","সামঞ্জস্যপূর্ণ, বিপরীত"
ಸಂಭಾಷಣೆಯ,কথোপকথন
ಸಂವಾದಾತ್ಮಕ,কথোপকথন
ಸ್ಥಿರತೆ,স্থিতিশীলতা
"ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬದಲಾಗದ, ಏಕರೂಪ","স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন"
ಕಾನ್ಸ್ಟಾಂಟನ್,কনস্ট্যান্টান
ನಿರಂತರ ಹರಿವು,ধারাবাহিক প্রবাহ
ಕೋವೇರಿಯೇಟ್ ಸಂಖ್ಯೆ,কোভারিয়েট সংখ্যা
ಸರ್ಕ್ಯೂಟ್ನ ಗುಣಲಕ್ಷಣಗಳು,সার্কিটের বৈশিষ্ট্য
ನಕ್ಷತ್ರಪುಂಜ,নক্ষত্রপুঞ্জ
"ಸಂಯೋಜನೆ, ಸಂಯೋಜನೆ, ರಚನೆ","রচনা, রচনা, গঠন"
ನಿರ್ಬಂಧಿತ ವೇಗ,সীমাবদ্ধ গতি
ನಿರ್ಬಂಧ,বাধা
ಕಿರಿದಾಗುತ್ತಿದೆ,সংকীর্ণ
ಸಮರ್ಥನೀಯ ಹಸ್ತಕ್ಷೇಪ,টেকসই হস্তক্ষেপ
ಸೇವಿಸಿದ ಶಕ್ತಿ,শক্তি খরচ
"ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ","স্পর্শ, স্পর্শ, স্পর্শ"
"ಸಂಪರ್ಕ, ಸಂಪರ್ಕ","যোগাযোগ, যোগাযোগ"
ಮಾಲಿನ್ಯ,দূষণ
"ವಿಷಯ, ಭಾಗ, ಅರ್ಧ","বিষয়বস্তু, অংশ, অর্ধেক"
"ನಿರಂತರ, ನಿರಂತರ","continuum, continuum"
ರಾಜ್ಯದ ನಿರಂತರತೆ,রাষ্ট্রীয় ধারাবাহিকতা
"ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ","অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
ನಿರಂತರ,ধারাবাহিকতা
"ಸಂಕುಚಿತಗೊಳಿಸು, ಸಂಕುಚಿತಗೊಳಿಸು (ver.)","সংকুচিত করা, সংকুচিত করা (ver.)"
ಕುಗ್ಗಿಸು,সঙ্কুচিত
ಸಂಕೋಚನ,সংকোচন
ಪ್ರತಿ-ಕಕ್ಷೆಯ ದಿಕ್ಕು,কাউন্টার-অরবিটাল দিক
ಸಂಬಂಧಿ ದೇಹ,আপেক্ষিক শরীর
"ಕಾಂಟ್ರಾಸ್ಟ್, ಕಾಂಟ್ರಾಸ್ಟ್","বিপরীত, বিপরীত"
ನಿಯಂತ್ರಣ,নিয়ন্ত্রণ
ಸಂವಹನ,পরিচলন
ಪೋಸ್ಟ್ ಅನ್ನು ರವಾನಿಸುತ್ತದೆ,প্রচার পোস্ট
ನಾಳೀಯ,ভাস্কুলার
ನಿಯಮಿತ ಪರಮಾಣು ತೂಕ,নিয়মিত পারমাণবিক ওজন
"ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು","to converge, to converge"
"ಒಮ್ಮುಖ, ಒಮ್ಮುಖ","convergence, convergence"
ಒಮ್ಮುಖ ಲೆನ್ಸ್,কনভারজিং লেন্স
"ವಿರುದ್ಧ, ವಿರುದ್ಧ","বিপরীত, বিপরীত"
VICA ವಿರುದ್ಧ,বিপরীতভাবে
ಪರಿವರ್ತನೆ,রূপান্তর
ಪರಿವರ್ತಿಸಲಾಗಿದೆ,রূপান্তরিত
ಪರಿವರ್ತಕ,রূপান্তরকারী
ಕನ್ವರ್ಟಿಬಲ್ ಲೆನ್ಸ್,রূপান্তরযোগ্য লেন্স
ಪೀನ,উত্তল
ಪೀನತೆ,উত্তল
ಪೀನ,উত্তল
ಬೈಕಾನ್ವೆಕ್ಸ್,দ্বিকনভেক্স
ಶೀತಕ,কুল্যান্ট
"ಶೀತಕ, ಶೀತಕ","রেফ্রিজারেন্ট, চিলার"
ಕೂಲಿಡ್ಜ್ ಟ್ಯೂಬ್,কুলিজ টিউব
ತಂಪಾಗಿಸುವಿಕೆ,শীতল
ಶೀತಕ,কুল্যান্ট
ಸಹಕಾರಿ ವಿದ್ಯಮಾನ,সহযোগিতামূলক ঘটনা
"ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು","সমন্বয় করা, সমন্বয় করা"
ನಿರ್ದೇಶಕ ಅಕ್ಷ,পরিচালক অক্ষ
ಸಮತಲ,প্ল্যানার
ಚಪ್ಪಟೆತನ,সমতলতা
"ನಕಲು, ನಕಲು, ನಕಲು","অনুলিপি, অনুলিপি, অনুলিপি"
ಮೂಲ,মূল
ಕೋರ್ ಎಲೆಕ್ಟ್ರಾನ್,মূল ইলেকট্রন
ಕೊರಿಯೊಲಿಸ್ ವೇಗವರ್ಧನೆ,কোরিওলিস ত্বরণ
ಕೊರಿಯೊಲಿಸ್ ಬಲ,কোরিওলিস বল
"ಕಿರಿತ್, ಕರೋನಾ","কিরিত, করোনা"
ಕರೋನಾ ಆಸ್ಟ್ರೇಲಿಸ್,করোনা অস্ট্রেলিয়া
ಕರೋನಾ ಬೋರಿಯಾಲಿಸ್,করোনা বোরিয়ালিস
ಸೌರ ಜ್ವಾಲೆ,সুর্যের আগুনের ফুল্কি
ಕಣಕಣ,দানা
ಹರಳಿನ,দানাদার
"ಸರಿ, ಸರಿ","সঠিক, সঠিক"
ಪರಿಷ್ಕರಿಸಲಾಗಿದೆ,সংশোধিত
"ತಿದ್ದುಪಡಿ, ತಿದ್ದುಪಡಿ","সংশোধন, সংশোধন"
ಸಹ ಸಂಬಂಧ,সহ- সম্পর্ক
"ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು","correspond, correspond"
ಸಂಘದ ನಿಯಮಗಳು,সমিতির নিয়ম
ಪಕ್ಕವಾದ್ಯ,অনুষঙ্গ
ಕೊಸೈನ್ ನಿಯಮ,কোসাইন নিয়ম
ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ,স্থান প্রাচুর্য
ಕಾಸ್ಮಿಕ್,মহাজাগতিক
ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ,মহাকাশ রশ্মি বিস্ফোরিত
"ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ","মহাকাশ রশ্মি, মহাজাগতিক রশ্মি"
ಬಾಹ್ಯಾಕಾಶ ಮಳೆ,স্থান বৃষ্টিপাত
ಜಾಗ,স্থান
ಕಾಸ್ಮಿಕ್,মহাজাগতিক
"ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ","cosmology, cosmology"
ಗಗನಯಾತ್ರಿ,মহাকাশচারী
ಗಗನಯಾತ್ರಿಗಳು,মহাকাশবিজ্ঞান
"ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ","কসমস, মহাবিশ্ব"
ಕೂಲಂಬ್,কুলম্ব
ಕೂಲೋಮಿ ಪ್ರದೇಶ,কুলোমি এলাকা
ಕೂಲೋಮೀಟರ್,কুলমিটার
"ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ","গণনা, গণনা, গণনা, গণনা"
"ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ","গণনা, বিপরীত গণনা"
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ","ক্যালকুলেটর, কাউন্টার, প্যানেল"
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ির কাঁটার বিপরীত দিকে
"ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್","বিপরীত বর্তমান, বিপরীত বর্তমান"
ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ,বিরোধী ইলেক্ট্রোমোটিভ ফোর্স
ನಿಯೋಜನೆ,ডেপুটেশন
ಹಿಮ್ಮುಖ ಮುಂಡ,বিপরীত ধড়
ಎಣಿಕೆ ದರ,গণনা হার
"ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
ಬಲದ ಜೋಡಿ,বল জোড়া
ಜೋಡಿಸಲಾಗಿದೆ,যুগল
ಸಂಯೋಜಕ,সংযোজনকারী
ಜೋಡಣೆ,কাপলিং
"ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ","অভিপ্রেত দিক, পথ, পথ"
ಕೋವೆಲೆನ್ಸಿ,সমযোজীতা
ಕೋವೆಲೆನ್ಸಿ,সমযোজীতা
ಸಹಕಾರಿ,সহযোগী
ಸಹವರ್ತಿತ್ವ,সহবাস
ಜೊತೆಗಿರುವ,সহগামী
"ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ","কভারেজ এলাকা, সম্প্রচার এলাকা"
ಕವರ್ ಶೀಟ್,কভার শীট
ವಟಗುಟ್ಟುವಿಕೆ,বকবক
ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ,উর্বরতার হার
ಸ್ವಲ್ಪ ವಿರೂಪ,সামান্য বিকৃতি
ಶಿಖರ,চূড়া
"ಮಾನದಂಡ, ಮಾನದಂಡ","মাপকাঠি, মানদণ্ড"
ನಿರ್ಣಾಯಕ,সমালোচনামূলক
ವಿಮರ್ಶಾತ್ಮಕತೆ,সমালোচনা
ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್,মকর ক্লিপ
ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ,দুর্বৃত্তদের অন্ধকার রাজ্য
ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್,ক্রস-হাইব্রিড হাইব্রিডাইজেশন
ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ,ক্রস ব্যান্ড যোগাযোগ
ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ,অপ্রাসঙ্গিক চরিত্রের অবয়ব
ಅಡ್ಡ ಸಂಬಂಧಗಳು,ক্রস বন্ধন
ದಾಟಿದ ಪ್ರದೇಶ,অতিক্রম করা এলাকা
ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್,ন্যূনতম বিকৃতি লেন্স
ಅಡ್ಡ ಉತ್ಪನ್ನ,ক্রস পণ্য
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,অপ্রাসঙ্গিক সংকেত
ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ,মেঝে দখল
ಪರಿವರ್ತನೆ ವಲಯ,রূপান্তর জোন
ಪರಿವರ್ತನೆಯ ಬಿಂದು,রূপান্তর বিন্দু
ವಿನಿಮಯ ಮೌಲ್ಯ,বিনিময় মূল্য
ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ,ভেক্টর-পণ্য ভেক্টর-পণ্য
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ","ক্রস বিভাগ, ক্রস বিভাগ"
"ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ","মাল্টিপল টার্ম, হাইব্রিড টার্ম"
ಅಡ್ಡ ತಂತಿ,ক্রস তারের
"ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್","মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস"
ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ,শীতল মিশ্রণ
ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,নিম্ন তাপমাত্রা ইলেকট্রনিক্স
ಲಘೂಷ್ಣತೆ,হাইপোথার্মিয়া
ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ,ক্রায়োজেনিক পরীক্ষাগার
ನಿಮ್ರತಾಪಿಕಿ,নিমরতাপিকি
ಘನೀಕರಿಸುವ ಗೇಜ್,হিমায়িত পরিমাপক
ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ,ক্রাইমেট্রিক ধ্রুবক
ಸ್ಫಟಿಕ,স্ফটিক
"ಸ್ಫಟಿಕದಂತಹ, ನಾರು","স্ফটিক, তন্তুযুক্ত"
"ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ","স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ"
ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ,স্ফটিক বিজ্ঞানী
