Tamil,Marathi
காலிகன் (=கல்லிகனிஸ்ட்),गॅलिकन (=गॅलिकनिस्ट)
கல்லிக்கனிசம்,गॅलिकनिझम
பாதுகாப்பு அரண்,गॅरिसन
கோல்,गॉल
கௌண்ட்லெட்,गॉन्टलेट
கௌண்ட்லெட்,गॉन्टलेट
கெஸெபோ,गॅझेबो
கெஸெபோ,गॅझेबो
கெஸெபோ,गॅझेबो
மரபியல் வரலாறு,वंशावळीचा इतिहास
மரபியல் பதிவு,वंशावळी रेकॉर्ड
மரபியல் அட்டவணை,वंशावळी सारणी
மரபுவழி மரம்,वंशावळीचे झाड
மரபியல்,वंशावळी
மரபியல்,वंशावळी
தலைமுறை,पिढी
இனப்படுகொலை,नरसंहार
புறஜாதி,परराष्ट्रीय
புறஜாதி,परराष्ट्रीय
புறஜாதி,परराष्ट्रीय
புறஜாதி,परराष्ट्रीय
கெட்டோ,वस्ती
கெட்டோ,वस्ती
கிபெட்,गिबेट
கில்ட் (=கில்ட்),गिल्ड (=गिल्ड)
கிளாடியேட்டர்,ग्लॅडिएटर
புகழ்பெற்ற புரட்சி,गौरवशाली क्रांती
கோல்டன் ஹார்ட்,गोल्डन हॉर्डे
மகா கூட்டணி,महाआघाडी
பேரறிஞர்,ग्रँडी
கிராண்ட் சிக்னர்,ग्रँड सिग्नर
கிராண்ட் சிக்னர்,ग्रँड सिग्नर
பெரும் உள்நாட்டுப் போர்,महान गृहयुद्ध
பெரிய புறப்பாடு (புத்தரின்),महान प्रस्थान (बुद्धाचे)
பெரிய இந்தியா,ग्रेटर इंडिया
கிரேட் ஹெல்லாஸ்,ग्रेट हेलास
பெரிய கூட்டம்,ग्रेट होर्डे
பெரிய துறவு (=பெரும் புறப்பாடு),महान त्याग (=महान प्रस्थान)
பெரிய முத்திரை,ग्रेट सील
பெரிய டிராக்,ग्रेट ट्रॅक
பெரிய வாகனம்,उत्तम वाहन
சீனப் பெருஞ்சுவர்,चीनची महान भिंत
க்ரீவ்,ग्रीव्ह
காவலர்-அறை,गार्ड-चेंबर
காவலர்-அறை,गार्ड-चेंबर
காவலர்-அறை,गार्ड-चेंबर
குப்தாக்கள்,गुप्ता
ஹாகியோகிராபி,हॅगिओग्राफी
ஹாகியோகிராபி,हॅगिओग्राफी
ஹேகியோலஜி,हॅगिओलॉजी
ஹேகியோலஜி,हॅगिओलॉजी
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,खाजगी प्रेक्षकांचा हॉल
பொது பார்வையாளர்களின் மண்டபம்,सार्वजनिक प्रेक्षकांचा हॉल
குஞ்சு பொரிப்பது,हॅचमेंट
ஹீத்தன்,हिथन
ஹீத்தன்,हिथन
ஹீத்தனிசம்,हिथिनिझम
ஹெகிரா (ஹெஜேரா),हेगिरा (हेजेरा)
ஹெலனிசம்,हेलेनिझम
ஹெலட்,हेलोट
ஹெரால்ட்ரி,हेरलड्री
பாரம்பரியம்,वारसा
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,चित्रलिपी रेखीय वर्ण
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,चित्रलिपी लिपी
உயர் தேவாலயம்,उच्च चर्च
உயர் லேண்டர்,उंच लँडर
இந்து மதம்,हिंदू धर्म
வரலாற்றாசிரியர்,इतिहासकार
வரலாற்றாசிரியர்,इतिहासकार
வரலாற்று பொருள்முதல்வாதம்,ऐतिहासिक भौतिकवाद
வரலாற்று சகாப்தம்,ऐतिहासिक युग
வரலாற்று எல்லை,ऐतिहासिक सीमा
வரலாற்றாசிரியர்,इतिहासकार
வரலாற்றாசிரியர்,इतिहासकार
வரலாற்று வரலாறு,इतिहासलेखन
வரலாற்று வரலாறு,इतिहासलेखन
வரலாறு,इतिहास
ஹிட்டிட் பேரரசு,हिटाइट साम्राज्य
புனித கூட்டணி,पवित्र युती
புனித நகரம்,पवित्र शहर
புனித நகரம்,पवित्र शहर
புனித நிலம்,पवित्र भूमी
புனித நிலம்,पवित्र भूमी
புனித லீக்,होली लीग
புனித லீக்,होली लीग
புனித ரோமானியப் பேரரசு (=பேரரசு),पवित्र रोमन साम्राज्य (=द एम्पायर)
புனித கடல்,पवित्र समुद्र
புனித கடல்,पवित्र समुद्र
புனிதப் போர்,पवित्र युद्ध
புனிதப் போர்,पवित्र युद्ध
உள்நாட்டு அரசாங்கம்,गृह सरकार
ஊர்க்காவல்படை,होमगार्ड
தாயகம்,जन्मभुमी
வீட்டு விதி,घरचा नियम
வீட்டு விதி,होम रूल
கூட்டம்,होर्डे
கூட்டம்,होर्डे
விரோத நாடு,शत्रु देश
பகை நிலம்,प्रतिकूल जमीन
ஒருவரை துரத்தி செல்லுதல்,गरम पाठलाग
வீடு,घर
வீடு,घर
ஹவுஸ் ஆஃப் காமன்ஸ்,हाऊस ऑफ कॉमन्स
ஹவுஸ் ஆஃப் லார்ட்ஸ்,हाऊस ऑफ लॉर्ड्स
பிரதிநிதிகள் சபை,प्रतिनिधीगृह
ஹ்யூஜினோட்ஸ்,Huguenots
மனிதநேயம்,मानवतावाद
மனிதநேயவாதி,मानवतावादी
நூறு யேசர்ஸ் போர்,शंभर येसर्स युद्ध
ஹங்கர்,हुंकार
இபாதத் கானா (வழிபாட்டு இல்லம்),इबादत खाना (पूजागृह)
ஐகானோக்ளாஸ்ட்,आयकॉनोक्लास्ट
உருவ வழிபாடு செய்பவர்,मूर्तिपूजक
இலாஹி சகாப்தம்,इलाही युग
சட்டவிரோத போர்,बेकायदेशीर युद्ध
ஒளிரும் கையெழுத்துப் பிரதி,प्रकाशित हस्तलिखित
விளக்கப்பட கையெழுத்துப் பிரதி,सचित्र हस्तलिखित
விளக்கப்பட கையெழுத்துப் பிரதி,सचित्र हस्तलिखित
இமாம் (இம்மாம்),इमाम (इम्माम)
இமாமேட்,इमामते
இமாமேட்,इमामते
இமாம்பரா,इमामबारा
ஏகாதிபத்தியம்,शाही
ஏகாதிபத்திய நகரம்,शाही शहर
ஏகாதிபத்தியம்,साम्राज्यवाद
ஏகாதிபத்திய விருப்பம்,शाही प्राधान्य
முறையற்ற தன்மை,बेधडकपणा
வஞ்சகர்,ढोंगी
சிறைவாசம்,तुरुंगवास
சிறைவாசம்,तुरुंगवास
ஊடுருவல்,घुसखोरी
ஊடுருவல்காரன்,घुसखोर
சுதந்திரம்,स्वातंत्र्य
சுதந்திர தினம்,स्वातंत्र्यदिन
சுதந்திர மண்டபம்,इंडिपेंडन्स हॉल
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
இந்தியன் ஹோம் ரூல் லீக்,इंडियन होम रूल लीग
தொழில் புரட்சி,औद्योगिक क्रांती
காஃபிர்,काफिर
காஃபிர்,काफिर
ஊடுருவல்,घुसखोरी
ஊடுருவி,घुसखोर
தகவல் தருபவர்,माहिती देणारा
தகவல் தருபவர்,माहिती देणारा
தகவல் தருபவர்,माहिती देणारा
தகவல் தருபவர்,माहिती देणारा
நுழைவு,प्रवेश
நுழைவு,प्रवेश
நுழைவு,प्रवेश
குடியிருப்பு,वस्ती
வசிப்பிடத்தை,रहिवासी
பரம்பரை,वारसा
பரம்பரை,वारसा
பரம்பரை,वारसा
கல்வெட்டு,शिलालेख
சின்னம்,बोधचिन्ह
அணுகல் கருவி,प्रवेशाचे साधन
அரசாங்கத்தின் கருவி,शासनाचे साधन
கிளர்ச்சி (கிளர்ச்சி),बंड (बंड)
கிளர்ச்சியாளர்,बंडखोर
கிளர்ச்சி,बंड
கிளர்ச்சி,बंड
ஒருங்கிணைப்பு,एकत्रीकरण
பதிவுகளின் நேர்மை,रेकॉर्डची अखंडता
மாநிலங்களின் ஒருமைப்பாடு,राज्यांची अखंडता
புத்திஜீவிகள் (புத்திசாலித்தனம்),बुद्धिमत्ता (बुद्धिमान)
பரிந்து பேசுதல்,मध्यस्थी
பரிந்து பேசுபவர்,मध्यस्थी करणारा
இடைத்தரகர்,मध्यस्थ
சர்வதேசியம்,आंतरराष्ट्रीयवाद
சர்வதேசியம்,आंतरराष्ट्रीयवाद
சர்வதேசியவாதி,आंतरराष्ट्रीयवादी
உள்நாட்டுப் போர்,परस्पर युद्ध
பயிற்சியாளர்,इंटर्नी
பயிற்சியாளர்,इंटर्नी
பயிற்சி முகாம்,इंटर्नी कॅम्प
அடைப்பு,नजरबंदी
அடைப்பு,नजरबंदी
அடைப்பு,नजरबंदी
இன்டர்னுன்சியோ,Internuncio
மொழிபெயர்ப்பாளர்,दुभाषी
மொழிபெயர்ப்பாளர்,दुभाषी
மொழிபெயர்ப்பாளர்,दुभाषी
தலையீடு,हस्तक्षेप
குடலிறக்கம்,Intestacy
குடல்,Intestate
சூழ்ச்சி,कारस्थान
ஊடுருவும் நபர்,घुसखोर
ஊடுருவும் நபர்,घुसखोर
ஊடுருவல்,घुसखोरी
படையெடுப்பு,आक्रमण
படையெடுப்பு,आक्रमण
முதலீடு செய்யுங்கள்,गुंतवणूक करा
முதலீடு செய்யுங்கள்,गुंतवणूक करा
முதலீடு செய்யுங்கள்,गुंतवणूक करा
முதலீடு செய்யுங்கள்,गुंतवणूक करा
முதலீடு,गुंतवणूक
முதலீடு,गुंतवणूक
முதலீடு,गुंतवणूक
முதலீட்டு விழா,गुंतवणूक समारंभ
தேசியத்துடன் முதலீடு செய்யுங்கள்,राष्ट्रीयत्वासह गुंतवणूक करा
வெல்ல முடியாத அர்மடா,अजिंक्य आरमार
மீறல் (அரசு),उल्लंघन (राज्याचे)
மீறல் நிலை,उल्लंघन स्थिती
அழிக்க முடியாத கோட்டை,अभेद्य किल्ला
இரும்பு யுகம்,लोह वय
இரும்புத்திரை,लोखंडी पडदा
இரும்பு பாதுகாப்பு,लोखंडी रक्षक
இரும்பு ரேஷன்,लोखंडी शिधा
இரும்பு பக்கங்கள்,लोखंडी बाजू
இரும்பு முனை அம்பு,लोखंडी टिपलेला बाण
இஸ்த்மியா விளையாட்டுகள்,इस्थमियन खेळ
ஜானிசரி,जॅनिसरी
காவலாளி,रखवालदार
காவலாளி,रखवालदार
ஈட்டி,भाला
ஜிம் க்ரோ சட்டங்கள்,जिम क्रो कायदे
ஜிங்கோ,जिंगो
ஜிங்கோ,जिंगो
ஜிங்கோ,जिंगो
ஜிங்கோயிசம்,जिंगोइझम
கூட்டு நடவடிக்கை,संयुक्त कारवाई
கூட்டு கட்டுப்பாடு,संयुक्त नियंत्रण
கூட்டு ஆக்கிரமிப்பு,संयुक्त वहिवाट
நடுவர் மன்றம்,ज्युरी
வெறும் காரணம்,फक्त कारण
வை,ठेवा
காப்பக காப்பாளர்,अभिलेखागाराचा रक्षक
கெட்டில்-டிரம்,केटल-ड्रम
முக்கிய வார்த்தை,मुख्य शब्द
அரசன்,राजा
இராச்சியம்,राज्य
கிங்லெட்,किंगलेट
கிங் மேக்கர்,किंग मेकर
அரசாட்சி,राजेशाही
அரசாட்சி,राजेशाही
சமையலறை அமைச்சரவை,किचन कॅबिनेट
மாவீரர்,नाइट
அரசாட்சி,राजत्व
கிங்ட்ஸ் மருத்துவமனைகள்,Kinghts हॉस्पिटलर्स
செயின்ட் ஜான் மாவீரர்கள்,सेंट जॉनचे शूरवीर
நைட் டெம்ப்ளர்,नाइट टेम्पलर
கு க்ளக்ஸ் கிளான் (KKK),कु क्लक्स क्लान (KKK)
குமிண்டாங்,कुमिंतंग
பாமர மக்கள்,सामान्य
லான்ஸ்,लान्स
லான்சர்,लान्सर
பின்னர் குப்தர்கள்,नंतर गुप्ता
சட்டப்படியான வாரிசு,कायदेशीर वारस
சட்டமின்மை (=சீர்குலைவு),अराजकता (=विकार)
சட்டமின்மை (=சீர்குலைவு),अराजकता (=विकार)
சட்ட அதிபதிகள்,कायद्याचे प्रभू
பக்தியின் சட்டம்,धार्मिकतेचा कायदा
உலக நாடுகள் சங்கம்,लीग ऑफ नेशन्स
மரபு (=விருப்பம்),वारसा (= मृत्युपत्र)
மரபு (=விருப்பம்),वारसा (= मृत्युपत्र)
சட்டப்படியான வாரிசு,कायदेशीर वारस
சட்டப்படி,लेगेट
சட்டப்படி,लेगेट
சட்டப்படி,लेगेट
புராண,दंतकथा
புராண,दंतकथा
படையணி,फौज
படையணி,फौज
லெஜியன் ஆஃப் ஹானர்,लीजन ऑफ ऑनर
Lese majesty (=lese majeste),Lese majeste (=lese majeste)
குறைவான மாநிலங்கள்,कमी राज्ये
நம்பிக்கைக் கடிதங்கள்,विश्वासपत्रे
லீஜ்-பிரபு,लीज-स्वामी
லீஜ் மனிதன்,लीग माणूस
லீஜ் மனிதன்,लीग माणूस
ஆயுள் தண்டனை,जन्मठेप
பரம்பரை,वंश
குட்டி இங்கிலாந்துக்காரர்,लिटल इंग्‍लंडर
சிறிய வாகனம் (=குறைவான வாகனம்),लहान वाहन (= कमी वाहन)
கடல்சார் மாநிலம்,किनारी राज्य
வழிபாட்டு முறைகள்,धार्मिक विधी
வழிபாட்டு முறை,पूजाविधी
உள்ளூர் விசுவாசம்,स्थानिक निष्ठा
உள்ளாட்சி-சுய அரசு,स्थानिक स्वराज्य संस्था
நீண்ட பாராளுமன்றம்,लांब संसद
தாழ்ந்த நாடுகள்,कमी देश
விசுவாசமான,निष्ठावंत
விசுவாசம்,निष्ठा
மச்சியாவெல்லியன் கொள்கை,मॅकियाव्हेलियन धोरण
மேக்னா கார்ட்டா,मॅग्ना कार्टा
மேக்னம் கான்சிலியம்,मॅग्नम कॉन्सिलियम
மாலும் தடை,मलम निषेध
மாண்டமஸ்,मंदामस
ஆணை,आज्ञापत्र
"ஆணை, வகுப்பு &#39;ஏ&#39;","आदेश, वर्ग &#39;अ&#39;"
"ஆணை, வகுப்பு &#39;பி&#39;","आदेश, वर्ग &#39;ब&#39;"
"ஆணை, வகுப்பு &#39;சி&#39;","आदेश, वर्ग &#39;क&#39;"
ஆணை அமைப்பு,आदेश प्रणाली
கட்டாய நிலை,अनिवार्य राज्य
மங்கோனல்,मँगोनेल
அறிக்கை,जाहीरनामा
சூழ்ச்சிகள்,युक्ती
போர் நாயகன்,मॅन ऑफ वॉर
மேனர்,मनोर
மேனர்,मनोर
மனித சக்தி,मनुष्य-शक्ती
மனித சக்தி,मनुष्य-शक्ती
மனுமிஷன்,मॅन्युमिशन
மனுமித்,मनुमित
கையெழுத்துப் பிரதி,हस्तलिखित
கையெழுத்துப் பிரதி,हस्तलिखित
கையெழுத்துப் பிரதி,हस्तलिखित
கொள்ளைக்காரன்,लुटारू
கடல் பெல்ட்,सागरी पट्टा
கடல் நாகரிகம்,सागरी सभ्यता
கடல்சார் கொடி,सागरी ध्वज
கடல்சார் சக்திகள்,सागरी शक्ती
கடல்சார் இறையாண்மை,सागरी सार्वभौमत्व
கடல் போர்,सागरी युद्ध
மார்க்விஸ்,मार्क्विस
மார்க்விசேட்,Marquisate
இராணுவ சட்டம்,मार्शल लॉ
தற்காப்பு இனங்கள்,मार्शल रेस
தியாகி,हुतात्मा
படுகொலை,नरसंहार
சூழ்ச்சி நிறை,युक्तीचा वस्तुमान
மாஸ்டர்-அட்-ஆர்ம்ஸ்,मास्टर-एट-आर्म्स
விழாக்களின் மாஸ்டர்,समारंभांचा गुरु
வீட்டு மாஸ்டர்,गृहस्थ
குதிரையின் மாஸ்டர்,घोड्याचा मास्टर
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,मास्टर ऑफ द रोल्स
பொருத்துக,जुळवा
பொருத்துக,जुळवा
தீப்பெட்டி,मॅचलॉक
திருமண கூட்டணி,वैवाहिक युती
மத்திய தரைக்கடல் சக்திகள்,भूमध्य शक्ती
மென்ஷிவிக்,मेन्शेविक
கூலிப்படை,भाडोत्री सैन्य
கூலிப்படை வீரர்,भाडोत्री सैनिक
வியாபாரி,व्यापारी
இடைக்காலம்,मध्यम वयोगटातील
மத்திய கிழக்கு,मध्य पूर्व
நடுத்தர பாதை,मधला रस्ता
நடுத்தர பாதை,मधला मार्ग
நடுத்தர வழி (=நடுவழி),मध्यम मार्ग (=मध्यम मार्ग)
புலம் பெயர்ந்தவர்,स्थलांतरित
இடம்பெயர்தல்,स्थलांतर
இடம்பெயர்தல்,स्थलांतर
இடம்பெயர்தல்,स्थलांतर
இராணுவவாதம்,सैन्यवाद
இராணுவவாதம்,सैन्यवाद
இராணுவவாதம்,सैन्यवाद
இராணுவவாதம்,सैन्यवाद
இராணுவவாதி,सैन्यवादी
இராணுவவாதி,सैन्यवादी
இராணுவமயமாக்கல்,सैन्यीकरण
இராணுவமயமாக்கல்,सैन्यीकरण
இராணுவமயமாக்கல்,सैन्यीकरण
இராணுவ தந்திரவாதி (=தந்திரவாதி),लष्करी रणनीतीकार (=रणनीती)
இராணுவ தந்திரவாதி (=தந்திரவாதி),लष्करी रणनीतीकार (=रणनीती)
இராணுவ தந்திரங்கள் (=தந்திரங்கள்),लष्करी डावपेच (=रणनीती)
மிலிஷியா,मिलिशिया
மிலிஷியா,मिलिशिया
தவறான ஆட்சி,कुशासन
விடுபட்ட இணைப்பு,गहाळ लिंक
பணி,मिशन
பணி,मिशन
பணி,मिशन
கலப்பு இனம்,मिश्र शर्यत
நவீன வரலாறு,आधुनिक इतिहास
மோடஸ் விவேண்டி,मोडस विवेंडी
ஒற்றையாட்சி,एकतावाद
மன்னர்,सम्राट
மன்னர்,सम्राट
முடியாட்சி,राजेशाही
முடியாட்சி,राजेशाही
மன்னராட்சியாளர்,राजसत्तावादी
முடியாட்சி,राजेशाही
மடாலயம்,मठ
மடாலயம்,मठ
மடாலயம்,मठ
துறவறம்,संन्यासी
துறவறம்,संन्यासी
துறவி,संन्यासी
தாய் நாடு,मातृ देश
தாய்நாடு,मातृभूमी
பாராளுமன்றங்களின் தாய்,संसदेची जननी
முக்ராக்கர்கள்,मुक्रकर्स
மம்மி,मम्मी
அருங்காட்சியகம்,संग्रहालय
மஸ்கட்,मस्केट
மஸ்கடியர்,मस्केटियर
மஸ்கெட்ரி,कस्तुरी
மஸ்கெட்ரி,कस्तुरी
மஸ்டர் மாஸ்டர்,मस्टर मास्टर
மஸ்டர்-ரோல்,मस्टर-रोल
மஸ்டர்-ரோல்,मस्टर-रोल
கலகம்,विद्रोह
கலகம் சட்டம்,विद्रोह कायदा
மர்ம கப்பல்,गूढ जहाज
விவரிப்பு,आख्यान
தேசம்,राष्ट्र
பூர்வீகம்,मुळ
சொந்த மாநிலம்,मूळ राज्य
இயற்கைவாதம்,निसर्गवाद
இயற்கை உரிமைகள்,नैसर्गिक हक्क
நாஜி,नाझी
நாஜி புரட்சி,नाझी क्रांती
நாசிசம்,नाझीवाद
கிழக்குக்கு அருகில்,पूर्वे जवळ
நீக்ரோ,निग्रो
நீக்ரோபில்,निग्रोफिल
நீக்ரோபிலிசம்,निग्रोफिलिझम
நீக்ரோபோபியா,नेग्रोफोबिया
நடுநிலை,तटस्थ
நடுநிலை நாடு,तटस्थ देश
புதிய ஒப்பந்தம்,नवीन करार
புதிய உலகம்,नवीन जग
பெருந்தன்மை,कुलीनता
உன்னத,नोबल
உன்னத,नोबल
நாடோடி,भटक्या
நாடோடி கூட்டம்,भटक्यांचा जमाव
நாடோடிகள்,भटक्या
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,गैर-आक्रमकता करार
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,गैर-आक्रमकता करार
போர் புரியாத நிலை,युद्धविरहित राज्य
ஒத்துழையாமை,असहकार
ஒத்துழையாமை இயக்கம்,असहकार चळवळ
முகப்பு,उलट
முகப்பு,उलट
ஓக்லோக்ரசி (=மொபோக்ரசி),ऑक्लोक्रसी (=मोबोक्रसी)
ஓக்லோக்ராட்,ऑक्लोक्रॅट
அதிகாரப்பூர்வ ஆவணம்,अधिकृत दस्तऐवज
பழைய உலகம்,जुने जग
தன்னலக்குழு,कुलीन वर्ग
தாக்குதல்,हल्ला
திறந்த பேச்சுவார்த்தை,ओपन वाटाघाटी
திறந்த கேள்வி,खुला प्रश्न
பதிவுகளைத் திற,रेकॉर्ड उघडा
ஓரியண்ட்,ओरिएंट
ஓரியண்டலிசம்,प्राच्यविद्या
ஓரியண்டலிசம்,प्राच्यविद्या
ஓரியண்டலிஸ்ட்,ओरिएंटलिस्ट
தோற்றம்,मूळ
தோற்றம்,मूळ
ஆர்த்தோகிராபி,ऑर्थोग्राफी
பகைமை வெடிப்பு,शत्रुत्वाचा उद्रेक
அவுட்-போஸ்ட்,आउट-पोस्ट
ஓவர்-லார்ட்,अतिप्रभु
ஓவர்-ரைடு,ओव्हर-राईड
ஓவர்-ரைடு,ओव्हर-राईड
பாகன்,मूर्तिपूजक
பாகன்,मूर्तिपूजक
பேகனிசம்,मूर्तिपूजक
பேகனிசம்,मूर्तिपूजक
பகோடா,पॅगोडा
பகோடா,पॅगोडा
பகோடா,पॅगोडा
அரண்மனை சூழ்ச்சிகள்,राजवाड्याचे कारस्थान
பாலடினேட்,पॅलेटिनेट
பனை ஓலை,ताडपत्री
பாம் ஞாயிறு,पाम रविवार
பேனெஜிரிஸ்ட்,Panegyrist
பீதி,घबराट
பீதி,घबराट
பீதியை உண்டாக்குபவர்,घाबरणारा
பாப்பாசி,पोपपद
பாப்பாசி,पोपपद
பாப்பாசி,पोपपद
பாப்பாசி,पोपपद
பாப்பல் காளை,पोपचा बैल
பாப்பாலிசம்,पोपवाद
பாப்பாலிசம்,पोपवाद
பாப்பாலிஸ்ட்,पोपवादी
போப்பாண்டவர் மாநிலம்,पोप राज्य
பாபிசம் (=பாபிஸ்ட்ரி),पापवाद (=पॅपिस्ट्री)
பாபிஸ்ட்,पापिस्ट
பாப்பிரஸ்,पॅपिरस
உவமை,बोधकथा
பாரமவுண்ட்,परम
பாரமவுன்சி (=முக்கிய சக்தி),सर्वोच्चता (=सर्वोच्च शक्ती)
பரம பெண்மணி,सर्वोत्कृष्ट महिला
பரம பிரபு,परम स्वामी
காகிதத்தோல்,चर्मपत्र
காகிதத்தோல்,चर्मपत्र
காகிதத்தோல்,चर्मपत्र
மன்னிக்கவும்,क्षमा करा
பார்லிஸ்,पारले
பார்லிஸ்,पारले
பாராளுமன்றம் (=பாராளுமன்றம்),संसद (=संसद)
பாராளுமன்றம்,संसद
பாராளுமன்றம்,संसद
பாராளுமன்றம்,संसद
பாராளுமன்ற சட்டம்,संसद कायदा
பாராளுமன்ற உறுப்பினர்,संसदपटू
பாராளுமன்ற உறுப்பினர்,संसदपटू
பாராளுமன்ற முகவர்,संसदीय प्रतिनिधी
பார்னெலிசம்,पारनेलिझम
பரோல்,पॅरोल
பரோல்,पॅरोल
பாரிசைட்,पॅरिसाइड
பாரிசைட்,पॅरिसाइड
கட்சிக்காரன்,पक्षपाती
கட்சிக்காரன்,पक्षपाती
கட்சிக்காரன்,पक्षपाती
பாஸ்,पास
கடவுச்சொல் (=வாட்ச் சொல்),पास शब्द (=वॉच शब्द)
தேசபக்தர்,कुलपिता
தேசபக்தர்கள்,कुलपिता
பேட்ரிசியன்,पॅट्रिशियन
பரம்பரை,घराणेशाही
பாக்ஸ் பிரிட்டானிக்கா,पॅक्स ब्रिटानिका
பாக்ஸ் ரோமானா,पॅक्स रोमाना
பரம்பரை,वंशावळ
பரம்பரை,वंशावळ
பரம்பரை நபர்,वंशानुगत व्यक्ती
இணையர்,समवयस्क
இணையர்,समवयस्क
பீரேஜ்,पिरेज
பீரேஜ்,पिरेज
பீரேஜ்,पिरेज
அயர்லாந்தின் சகாக்கள்,आयर्लंडचे समवयस्क
ஸ்காட்லாந்தின் சகாக்கள்,स्कॉटलंडचे समवयस्क
தீபகற்ப பிரச்சாரம்,द्वीपकल्प मोहीम
தீபகற்ப போர்,द्वीपकल्पीय युद्ध
பென்னண்ட்,पेनंट
மக்கள் சாசனம் (=தேசிய சாசனம்),लोकांची सनद (=राष्ट्रीय सनद)
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),लोकांचा मोर्चा (=लोकप्रिय आघाडी)
துரோகம்,लबाडी
காலம்,कालावधी
காலம்,कालावधी
சுற்றளவு,परिघ
நிரந்தர தீர்வு,कायमस्वरूपी तोडगा
நிரந்தர ஃபைஃப்,शाश्वत जागीर
ஃபாலன்க்ஸ்,फॅलान्क्स
ஃபாலன்க்ஸ்,फॅलान्क्स
ஃபிரோ,फारो
பிக்டோகிராம்,चित्रचित्र
பிக்டோகிராஃப்,चित्रचित्र
பிக்டோகிராஃப்,चित्रचित्र
யாத்ரீகர்,यात्रेकरू
யாத்திரை தந்தைகள்,यात्रेकरू पिता
கொள்ளை,लुटणे
கொள்ளை,लुटणे
தூண்,खांब
தூண் ஆணைகள் (அசோகரின்),स्तंभलेख (अशोकाचे)
தூண் ஆணைகள் (அசோகரின்),स्तंभलेख (अशोकाचे)
தூண் ஆணைகள் (அசோகரின்),स्तंभलेख (अशोकाचे)
கடற்கொள்ளையர்,समुद्री डाकू
கடற்கொள்ளையர்,समुद्री डाकू
களமிறங்கிய போர்,खडबडीत लढाई
சதி,प्लॉट
போலிஸ்,पोलिस
போலிஸ்,पोलिस
அரசியல் தலைவர்,पोलिटार्क
அரசியல் முகவர்,पोलिटिकल एजंट
அரசியல் தஞ்சம்,राजकीय आश्रय
அரசியல் குடியிருப்பாளர்,राजकीय निवासी
அரசியல் பயங்கரவாதம்,राजकीय दहशतवाद
தேர்தல் வரி,मतदान कर
பாண்டூன்,पोंटून
பிரீமியர்,प्रीमियर
பிரீமியர்,प्रीमियर
பிரீமியர்ஷிப்,प्रीमियरशिप
ஜனாதிபதி பதவி,अध्यक्षपद
ஜனாதிபதி பதவி,अध्यक्षपद
ஜனாதிபதி,राष्ट्रपती
ஜனாதிபதி,राष्ट्रपती
பிரசிடியம்,प्रेसीडियम
பிரதமர்,पंतप्रधान
ப்ரிமோஜெனிச்சர்,प्रिमोजेनिचर
இளவரசன்,राजकुमार
இளவரசன்,राजकुमार
இளவரசர் பிஷப்,प्रिन्स बिशप
இளவரசர் மனைவி,राजकुमार सोबती
இளவரசர் ரீஜண்ட்,राजकुमार रीजंट
பின்ஸ் ரெக்னென்ட்,पिंस regnant
இளவரசி ரீஜண்ட்,राजकुमारी रीजंट
இளவரசி ராயல்,राजकुमारी रॉयल
சமஸ்தானம்,प्रधानता
சமஸ்தானம்,प्रधानता
சமஸ்தானம்,प्रधानता
பரிசு,बक्षीस
பரிசு,बक्षीस
பரிசுத் தொகை,बक्षीस रक्कम
தொழில்முறை சிப்பாய்,व्यावसायिक शिपाई
சத்தியம்,वचन
முன்னோடி கோட்டை,प्रोमोंटरी किल्ला
பாதுகாக்கவும்,संरक्षक
பாதுகாக்கவும்,संरक्षक
பாதுகாக்கவும்,संरक्षक
பாதுகாவலர்,प्रोटेज
ஆதாரம்,उत्पत्ती
ஆதாரம்,उत्पत्ती
ஆதார அமைப்பு,प्रोव्हनन्स सिस्टम
சார்பு சியோனிஸ்ட்,झिओनिस्ट समर्थक
பொது எதிரி,सार्वजनिक शत्रू
பொது எதிரி,सार्वजनिक शत्रू
புள்ளிகள்,विरामचिन्हे
பியூனிக் போர்கள்,पुनिक युद्धे
பியூரிட்டன்,प्युरिटन
புட்ச்,पुट्श
குவாட்ரிகா,क्वाड्रिगा
நான்கு மடங்கு கூட்டணி,चौपट युती
குவாக்கர்,क्वेकर
ராணி,राणी
ராணி மனைவி,राणीची पत्नी
ராணி வரதட்சணை,क्वीन डोजर
குயின்டம்,राणी
குயின்டம்,राणी
ராணி அம்மா,राणी आई
அரசி அரசி,राणी regnant
குயிஸ்லிங்,क्विझलिंग
குயிஸ்லிங்,क्विझलिंग
வாடகையை விடுங்கள்,भाडे सोडा
நடுக்கம்,थरथर
க்வோ வாரண்டோ,वॉरंटो
இனம்,शर्यत
