Kannada,English
ಅಪರಾಧ ನ್ಯಾಯಾಲಯ,Criminal court
ಕ್ರಿಮಿನಲ್ ನಿರ್ಲಕ್ಷ್ಯ,Criminal negligence
ಕ್ರಿಮಿನಲ್ ಅಪರಾಧ,Criminal offence
ಕ್ರಿಮಿನಲ್ ಪ್ರೊಸೀಜರ್ ಕೋಡ್,Criminal procedure code
ಬಿಕ್ಕಟ್ಟು,Crisis
ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ,Crisis management
ಮಾನದಂಡ,Criterion
ವಿಚಾರಣೆ,Criticism
ಶಿಲುಬೆ,Cross
ಅಡ್ಡ -ತಳಿ,Cross breed
ಅಡ್ಡ ಪರಿಶೀಲನೆ,Cross checking
ಅಡ್ಡ ಚೆಕ್,Crossed cheque
ಅಡ್ಡ -ಪರೀಕ್ಷೆ,Cross examination
ಅಡ್ಡ -ಉಲ್ಲೇಖ,Cross reference
ಅಡ್ಡ ಮತದಾನ,Cross voting
ನಿರ್ಣಾಯಕ ದಿನಾಂಕ,Crucial date
ಕಚ್ಚಾ,Crude
ಅಪರಾಧಿ ನರಹತ್ಯೆ,Culpable homicide
ಅಪರಾಧಿ,Culprit
ಕೃಷಿ,Cultivation
ಸಾಂಸ್ಕೃತಿಕ ವಿನಿಮಯ ಕಾರ್ಯಕ್ರಮ,Cultural exchange programme
ಸಂಚಿತ,Cumulative
ಕರೆನ್ಸಿ,Currency
ಕರೆನ್ಸಿ ವಿನಿಮಯ,Currency exchange
ಕರೆನ್ಸಿ ಟಿಪ್ಪಣಿ,Currency note
ಪ್ರಸ್ತುತ,Current
ಚಾಲ್ತಿ ಖಾತೆ,Current account
ಪ್ರಸ್ತುತ ಕರ್ತವ್ಯಗಳು,Current duties
ಪ್ರಸ್ತುತ ಅಧಿವೇಶನ,Current session
ಪಠ್ಯಕ್ರಮ ವಿಟಾ,Curriculum vitae
ಮೊಟಕುಗೊಳಿಸು,Curtail
ಪಾಲಕ,Custodian
ಪಾಲನೆ,Custody
ರೂ customಿ,Custom
ರೂ customಿ,Custom
ರೂ customಿಯ,Customary
ರೂ customಿಯ ವಿಧಾನ,Customary procedure
ಕಸ್ಟಮ್ ಕರ್ತವ್ಯ,Custom duty
ಗ್ರಾಹಕ,Customer
ಗ್ರಾಹಕ ಸ್ನೇಹಿ,Customer friendly
ಕಸ್ಟಮ್ ಪರೀಕ್ಷೆ,Custom examination
ಕತ್ತರಿಸು,Cut down
ಕತ್ತರಿಸಿ,Cut motion
ದಿನಾಂಕವನ್ನು ಕತ್ತರಿಸಿ,Cut off date
ಚಕ್ರ,Cycle
ದೈನಂದಿನ,Daily
ದೈನಂದಿನ ಭತ್ಯೆ,Daily allowance
ದೈನಂದಿನ ದಿನಚರಿ,Daily diary
ದೈನಂದಿನ ನೋಂದಣಿ,Daily register
ದೈನಂದಿನ ವರದಿ,Daily report
ದಿನಚರಿ,Daily routine
ದೈನಂದಿನ ವೇತನ,Daily wages
ಡಾಕ್ ಹಂತ,Dak stage
ಬಿರಡೆ,Dak tray
ಹಾನಿ,Damage
ಹಾನಿ,Damages
ಅಪಾಯಕರ,Dangerous
ಧೈರ್ಯ,Daring
ದತ್ತ,Data
ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್,Data bank
ದತ್ತಾಂಶಗಳು,Data base
ಮಾಹಿತಿ ಸಂಗ್ರಹ,Data collection
ದತ್ತಾಂಶ ಪೋಷಣೆ,Data feeding
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,Data processing
ದಿನಾಂಕ,Date
ಆಗಮನದ ದಿನಾಂಕ,Date of arrival
ಹುಟ್ತಿದ ದಿನ,Date of birth
ನಿರ್ಗಮನ ದಿನಾಂಕ,Date of departure
ವಿಸರ್ಜನೆಯ ದಿನಾಂಕ,Date of discharge
ಪಕ್ವತೆಯ ದಿನಾಂಕ,Date of maturity
ರಶೀದಿ ದಿನಾಂಕ,Date of receipt
ದಿನಾಂಕದ ಅಂಚೆಚೀಟಿ,Date stamp
ದಿನದ ವಿದ್ವಾಂಸ,Day scholar
ಹಗಲನ,Day shift
ಅನುಗ್ರಹದ ದಿನಗಳು,Days of grace
ದಿನನಿತ್ಯದ ಕೆಲಸ,Day to day work
ಜರಡಿ ಖಾತೆ,Dead account
ಜಡ ರೇಖೆ,Dead line
ಅಸ್ತವ್ಯಸ್ತತೆ,Deadlock
ಸತ್ತ ಸ್ಟಾಕ್ ರಿಜಿಸ್ಟರ್,Dead stock register
ತೂಕ,Dead weight
ಒಪ್ಪಂದ,Deal
ವ್ಯವಹಾರ ಸಹಾಯಕ,Dealing assistant
ವ್ಯವಹಾರ,Dealing
ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ,Death anniversary
ತುಟ್ಟಿ ಭತ್ಯ,Dearness allowance
ಸಾವಿನ ಲಾಭ,Death benefit
ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ,Death-cum-retirement gratuity
ಸೇವೆಯಲ್ಲಿ ಸಾವು,Death in service
ಡೌಥೊರಿಜಾಟಿಯೊ,Deauthorizatioin
ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,Debar
ಡೆಬಿಟ್,Debit
ಡೆಬಿಟ್ ಸಲಹೆ,Debit advice
ಸಾಲ,Debt
ಸಾಲದ ನಿರ್ವಹಣೆ,Debt management
ಸಾಲದವನು,Debtor
ಮರಣಹೊಂದಿದ,Deceased
ಸಭ್ಯತೆ,Decency
ವಿಕೇಂದ್ರೀಕರಣ,Decentralization
ನಿರ್ಧರಿಸುವ ಅಂಶ,Deciding factor
ನಿರ್ಧಾರ,Decision
ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ,Decision making
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,Decision making process
ಪ್ರಕಟಿಸುವುದು,Declaration
ಆದಾಯದ ಘೋಷಣೆ,Declaration of income
ಘೋಷಿಸಿದ ಮೌಲ್ಯ,Declared value
ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ,Declare on oath
ಹಗಲು,Decode
ಹತೋಟಿ ಮಾಡು,Decontrol
ಅಲಂಕಾರ,Decorum
ಇಳಿಸು,Decrease
ಸುಗಂಧ,Decree
ಸಮರ್ಪಣೆ,Dedication
ಕಳೆಯಬಹುದಾದ,Deductible
ಕಡಿತ,Deduction
ಮೂಲದಲ್ಲಿ ಕಡಿತ,Deduction at source
ಸಂಬಳದಿಂದ ಕಡಿತ,Deduction from salary
ಪತ್ರ,Deed
ಅಡಮಾನದ ಪತ್ರ,Deed of mortgage
ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ,Deemed university
ಅಪಹರಿಸು,Deface
ವಸ್ತುತಃ,De facto
ಅಪಹರಣ,Defalcation
ಮಾನನಷ್ಟತೆ,Defamation
ಗಡಿಬಿಡಿ,Default
ಕಾಲ್ಚೀಲ,Defaulter
ದೋಷಯುಕ್ತ,Defective
ರಕ್ಷಣೆ,Defence
ರಕ್ಷಣಾ ಸಲಹೆಗಾರ,Defence counsel
ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ,Defence production
ಪ್ರತಿವಾದಿ,Defendant
ಮುಂದೂಡಿಕೆ,Defer
ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು,Deferred expenditure
ಧಿಕ್ಕಾರ,Defiance
ಕೊರತೆ,Deficit
ಕೊರತೆ ಬಜೆಟ್,Deficit budget
ವಿವರಿಸು,Define
ಧಿಕ್ಕರಿಸು,Defy
ಅವನತಿ,Degradation
ಪದ,Degree
ಕೈದಿಸು,Dejure
ವಿಳಂಬ,Delay
ನಿಯೋಗಿ,Delegate
ನಿಯೋಜಿತ ಅಧಿಕಾರ,Delegated authority
ನಿಯೋಗ,Delegation
ಅಧಿಕಾರಗಳ ನಿಯೋಗ,Delegation of powers
ಅಳಿಸು,Delete
ಅಳಿಸುವುದು,Deletion
ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ,Deliberately
ವಿವೇಚನೆ,Deliberation
ಭವ್ಯತೆ,Delicencing
ಗೋಪುರ,Delimitation
ತಲುಪಿಸು,Deliver
ವಿತರಣೆ,Delivery
ಬೇಡಿಕೆ,Demand
ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ,Demand note
ಗಡಸು,Demarcation
ಅರ್ಧಾಧಿಕಾರದ,Demi-official
ಪ್ರಜಾಪ್ರಭುತ್ವ,Democracy
ಪ್ರದರ್ಶನ,Demonstration
ನಿಡೂ,Demoralization
ತುತ್ತಾಗಿಸು,Demurrage
ನಿರಾಕರಣೆ,Denial
ಪಂಗಡ,Denomination
ದಾವೆ,De novo
ನಿರಾಕರಿಸು,Deny
ಹೊರಟು ಹೋಗು,Depart
ವಿಭಾಗ,Department
ಇಲಾಖೆಯ,Departmental
ಇಲಾಖಾ ಕ್ರಿಯೆ,Departmental action
ಇಲಾಖಾ ವಿಚಾರಣೆ,Departmental enquiry
ಇಲಾಖಾ ತನಿಖೆ,Departmental investigation
ಇಲಾಖೆಯ ಅಕ್ರಮ,Departmental irregularity
ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ,Departmental library
ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ,Departmental negligence
ಇಲಾಖೆಯ ಅನುಮತಿ,Departmental permission
ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,Departmental qualifying examination
ನಿರ್ಗಮನ,Departure
ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ,Dependency certificate
ಅವಲಂಬಿತ,Dependent
ಅವಲಂಬಿತ ಮಕ್ಕಳು,Dependent children
ನಿಯೋಜಿಸು,Deploy
ದೊಡ್ಡ ವ್ಯಕ್ತಿ,Deponent
ಗಡೀಪಾರು,Deportation
ಶೋಧಿಸು,Depose
ಠೇವಣಿ,Deposit
ಡಿಪೊ,Depot
ಸವಕಳಿ,Depreciation
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ,Depressed class
ನೀಚಿಸು,Deprive
ತತ್ತ್ವ,Deputation
ಕಪಾಟಿ ಭತ್ಯೆ,Deputation allowance
ಉಪ,Deputy
ಪದದ,Deregistered
ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ,Dereliction of duty
ಸೋಗು,Dereservation
ಅವಹೇಳನ,Derogation
ಅಪಹರಣಕಾರಕ,Derogatory
ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ,Derogatory remark
ವಾಣಿಜ್ಯ,Descendant
ವಿವರಣೆ,Description
ಅರ್ಹ,Deserving
ವಿನ್ಯಾಸ,Design
ಗೊತ್ತುಮಾಡು,Designate
ಹುದ್ದೆ,Designation
ರವಾನಿಸು,Despatch
ರವಾನೆ ಟಿಪ್ಪಣಿ,Despatch note
ರವಾನೆ,Despatch register
ತಲುಪುವ ದಾರಿ,Destination
ನಿರ್ದಯವಾಗಿ,Destitute
ವಿವರ,Detail
ವಿವರವಾದ,Detailed
ಪತ್ತೆ ಮಾಡು,Detect
ಬಂಧನ,Detention
ಬಂಧನ,Detenu
ನಿರ್ಣಯ,Determination
ತಡೆಯುವಿಕೆ,Deterrence
ಹಾನಿ,Detriment
ಹಾನಿಕಾರಕ,Detrimental
ಅಪಮೌಲ್ಯೀಕರಣ,Devaluation
ವಿನಯ,Devastation
ಅಭಿವೃದ್ಧಿ,Development
ತಿರುಗು,Deviate
ಸಾಧನ,Device
ಭಕ್ತಿ,Devotion
ರೋಗ ನಿರ್ಣಯಿಸು,Diagnose
ರೇಖಾಚಿತ್ರ,Diagram
ಡೈರಿ,Diary
ನಿರ್ದೇಶನ,Dictation
ಅಲ್ಲ,Dies non
ಆಹಾರ,Diet
ಜಿಗಿಲು,Digest
ಘನತೆಯ,Dignified
ಘನತೆ,Dignity
ವ್ಯಭಿಚಾರ,Digression
ಹಿಗ್ಗಿಸುವ,Dilatory
ಉಭಯಸಂಕಟ,Dilemma
ಪರಿಶ್ರಮದ,Diligent
ಆಯಾಮ,Dimension
ಡಿಪ್ಲೋಮ,Diploma
ರಾಜತಾಂತ್ರಿಕತೆ,Diplomacy
ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ,Diplomatic immunity
ನೇರ,Direct
ನೇರ ಸ್ಪರ್ಧೆ,Direct competition
ನೇರ ಸಂದರ್ಶನ,Direct interview
ನಾಜೂಕಾದ,Direction
ನಿರ್ದೇಶಕ,Directory
ನೇರ ನೇಮಕಾತಿ,Direct recruit
ತಪ್ಪಿಸು,Disallow
ಅಂಗವೇಕ್ಷಣೀಯ,Disability
ಅಂಗವಿಕಲ,Disabled person
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ,Disablement benefit
ಅನನುಕೂಲ,Disadvantage
ಒಪ್ಪಿಸು,Disagree
ಅಂಗೀಕರಿಸದ,Disallowed
ಅಸಮ್ಮತಿ,Disapproval
ದುರಂತದ,Disaster
ವಿಪತ್ತು ನಿರ್ವಹಣೆ,Disaster management
ವಿಸರ್ಜಿಸು,Disband
ವಿತರಣೆ,Disbursement
ತರಿಸು,Discard
ವಿಸರ್ಜನೆ,Discharge
ವಿಸರ್ಜನೆ,Discharge slip
ಶಿಸ್ತು ಕ್ರಮ,Disciplinary action
ಶಿಸ್ತು ವಿಧಾನ,Disciplinary procedure
ಶಿಸ್ತು,Discipline
ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ,Disclaim
ಪ್ರಕಟಿಸು,Disclosure
ಅಸಮಾಧಾನ,Discontent
ನಿಲ್ಲಿಸುವಿಕೆ,Discontinuance
ನಿಲ್ಲಿಸು,Discontinue
ಅಸಮಾಧಾನ,Discord
ರಿಯಾಯಿತಿ,Discount
ಪತ್ತೆ,Discover
ಅಪಖ್ಯಾತಿ,Discredit
ವ್ಯತ್ಯಾಸ,Discrepancy
ವಿವೇಚನೆ,Discretion
ವಿವೇಚನಾ ಅನುದಾನ,Discretionary grant
ವಿವೇಚನೆ ಶಕ್ತಿ,Discretionary power
ತಾರತಮ್ಯ,Discrimination
ಚರ್ಚೆ,Discussion
ವಂಚಕ,Dishonest
ಅವಮರ್ಯಾದೆ,Dishonour
ವಿಘಟನೆ,Disintegration
ಕೊರೆ,Disk
ಸ್ಥಳಾಂತರಿಸುವುದು,Dislocation
ವಿಶ್ವಾಸದ್ರೋಹದ,Disloyal
ವಜಾಮಾಡಿಸು,Dismiss
ವಜಾಮಾಡುವುದು,Dismissal
ವಜಾಮಾಡುವ ವಿಧಾನ,Dismissal procedure
ಸೇರಿಸು,Disobey
ಅಣಿಕೆ,Disorder
ಅಸ್ವಸ್ಥಗೊಳಿಸು,Disorganise
ಅಸಮಾನತೆಗೆ,Disparity
ರವಾನೆ ವಿಭಾಗ,Dispatch section
ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ,Dispensable
ಹರಡು,Disperse
ಸ್ಥಳಾಂತರಗೊಂಡ,Displaced
ಪ್ರದರ್ಶನ,Display
ಅಸಮಾಧಾನ,Displeasure
ವಿಲೇವಾರಿ,Disposal
ವಿಲೇವಾರಿ,Dispose of
ಇನಚಾತುರ್ಯ,Disposition
ಹೊರಹೊಮ್ಮಿಸು,Dispossess
ವಿವಾದಿಸು,Dispute
ಅನರ್ಹತೆ,Disqualification
ಕಡೆಗಣಿಸು,Disregard
ಅಡ್ಡಿ,Disruption
ಅಸಮಾಧಾನ,Dissatisfaction
ಭಿನ್ನಾಭಿಪ್ರಾಯ,Dissent
ಅಪಚಾರ ಮಾಡು,Disservice
ವಿಘಟಿಸು,Dissociate
ವಿಸರ್ಜನೆ,Dissolution
ವಿಸರ್ಜಿಸು,Dissolve
ದೂರ ಶಿಕ್ಷಣ,Distance learning
ಬಂಡಿಲೆ ಮಾಡುವವಳು,Distillery
ವಿಶಿಷ್ಟ,Distinct
ಪ್ರತ್ಯೇಕಿಸು,Distinguish
ಅಸ್ಪಷ್ಟತೆ,Distortion
ಯಾತನೆ,Distress
ವಿತರಣೆ ಮಾಡು,Distribute
ವಿತರಣೆ,Distribution
ಜಿಲ್ಲೆ,District
ಜಿಲ್ಲಾ ಕೇಂದ್ರ,District centre
ಅಡ್ಡಿ,Disturbance
ನಲಿದಾರ,Ditto
ತಿರುವು,Diversion
ಲಾಭ,Dividend
ವಿಭಾಗ,Division
ವಿಚ್ or ೇದನ,Divorce
ಕಪ್ಪೆ,Docket
ವೈದ್ಯ,Doctor
ದಾಖಲೆಗಳು,Document
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,Documentary evidence
ದಸ್ತಾವತಿ,Documentation
ನಿವಾಸ,Domicile
ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ,Domicile certificate
ಪ್ರಬಲ,Dominant
ದಾನ,Donation
ತಿಕ್ಕಲ,Dossier
ಅನುಮಾನಾಸ್ಪದ,Doubtful
ಪಾರಿವಾಳ,Dove tailing
ಕೆಳಗಡೆ,Down grade
ಕರಡು,Draft
ಕರಡು ಪ್ರತ್ಯುತ್ತರ,Draft reply
ತೀವ್ರವಾದ ಅಳತೆ,Drastic measure
ಸೆರೆ,Draw
ಡ್ರಾಯರ್,Drawer
ಚಿತ್ರ,Drawing
ಬರಗಾಲ,Drought
ಶುಷ್ಕ ಪ್ರಚಾರ,Dry promotion
ಉಭಯಪಥ,Dual charge
ದ್ವಿ ಪೌರತ್ವ,Dual citizenship
ಕಾರಣವಾದ,Due
ಸರಿಯಾದ ಪರಿಶ್ರಮ,Due diligence
ಬಾಕಿ,Dues
ಸರಿಯಾಗಿ,Duly
ನಕಲು,Duplicate
ಅವಧಿ,Duration
ಬಿದ್ದು,Duress
ಕರ್ತವ್ಯ,Duty
ಕರ್ತವ್ಯ ಭತ್ಯೆ,Duty allowance
ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ,Duty chart
ಕರ್ತವ್ಯ ರಜೆ,Duty leave
ಕರ್ತವ್ಯ ಕೊಠಡಿ,Duty room
ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ,Dying declaration
ಚಲನಶಾಸ್ತ್ರ,Dynamics
ಮೊಣಕಾಲ,Earmark
ಗಳಿಸಿದ ರಜೆ,Earned leave
ಗಳಿಕೆ,Earnings
ಪರಿಸರ ಸ್ನೇಹಿ,Eco-friendly
ಪರಿಸರ ವಿಜ್ಞಾನ,Ecology
ಆರ್ಥಿಕ,Economic
ಆರ್ಥಿಕ ಶೋಷಣೆ,Economical exploitation
ಆರ್ಥಿಕತೆ,Economy
ಆರ್ಥಿಕ ವರ್ಗ,Economy class
ಸಂಪಾದನೆ,Editing
ಆವೃತ್ತಿ,Edition
ಸಂಪಾದಕೀಯ,Editorial
ಶಿಕ್ಷಣ,Education
ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ,Educational career
ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ,Educational institute
ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ,Educational qualification
ಪರಿಣಾಮ,Effect
ಪರಿಣಾಮಕಾರಿ,Effective
ಹಿತ,Effective date
ಪರಿಣಾಮ,Effects
ಕಾರ್ಯಕಾರಿತ್ವ,Efficacy
ಅಖಂಡತೆ,Efficiency
ದಕ್ಷ,Efficient
ಹೊರಹಾಕುವಿಕೆ,Ejectment
ವಿಸ್ತಾರವಾದ,Elaborate
ತಪ್ಪಿಹೋಗು,Elapse
ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ,Elected representative
ಚುನಾವಣೆ,Election
ಚುನಾವಣಾ ಕಾಲೇಜು,Electoral college
ಮತದಾರಿಕೆ,Electorate
ವಿದ್ಯುದೀಕರಣ,Electrification
ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ,Electronic media
ಪ್ರಾಥಮಿಕವಾಗಿ,Elementary
ಅರ್ಹತೆ,Eligibility
ಅರ್ಹತೆ ಪರೀಕ್ಷೆ,Eligibility test
ತೊಡೆದುಹಾಕುವಿಕೆ,Elimination
ವಜಭಸ,Eloquence
ಮುಜುಗರ,Embarrass
ದುಡುಕು,Embezzlement
ಲಾಂblemನ,Emblem
ಉಬ್ಬು ಮುದ್ರೆ,Embossing seal
ತುರ್ತುಸ್ಥಿತಿ,Emergency
ತುರ್ತು ಪರಿಹಾರ,Emergency relief
ಹೊರಹೊಮ್ಮುವ,Emergent
ವಲಸೆ,Emigration
ಸ ೦ ಚಾರಿಗಳು,Emoluments
ಸಾಮರಸ್ಯ,Empanelment
ಪರಾನುಭೂತಿ,Empathy
ಉದ್ಯೋಗ,Employ
ಉದ್ಯೋಗಿ,Employee
ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ,Employee participation
ನೌಕರರ ಕೊಡುಗೆ,Employee’s contribution
ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ,Employee’s provident fund
ಉದ್ಯೋಗಕಾರ,Employer
ಉದ್ಯೋಗ,Employment
ಉದ್ಯೋಗ ವಿನಿಮಯ,Employment exchange
ಉದ್ಯೋಗ ಸೂಚನೆ,Employment notice
ಉದ್ಯೋಗ ಕಚೇರಿ,Employment office
ಅಧಿಕಾರ ನೀಡಿ,Empower
ಸಬಲೀಕರಣ,Empowerment
ಅಂಗೀಕರಿಸು,Enact
ಜಾರಿಗೊಳಿಸು,Enactment
ನೊಣ,En bloc
ನಗದು,Encash
ಸುತ್ತಾಟ,Enclose
ಉತ್ತೇಜನ,Encouragement
ಅತಿಕ್ರಮ,Encroachment
ಎಸೆತ,Encumbrance
ಒಪ್ಪಿ,Endorse
ದತ್ತಿ,Endowment
ಅಂತಿಮ ಉತ್ಪನ್ನ,End product
ಶಕ್ತಿ,Energy
ಬಲಪಡಿಸು,Enforce
ತೊಡಗಿಸು,Engage
ವರ್ಧಿಸುವುದು,Enhancement
ಭಾಗಿಸು,Enjoin
ಸಾಮೂಹಿಕವಾಗಿ,En masse
ವಿಚಾರಣೆ,Enquiry
ದಾಖಲಿಸು,Enrol
ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ),Enrolment (=enrollment)
ದಾಖಲಾತಿ ಸಂಖ್ಯೆ,Enrolment number
ಆವರಿಸು,Enroute
ನಂತರದ,Ensuing
ಖಚಿತಪಡಿಸು,Ensure
ಪ್ರವೇಶಿಸು,Enter
ಉದ್ಯಮ,Enterprise
ಮನರಂಜನೆ,Entertain
ಮನರಂಜನೆ,Entertainment
ಅರ್ಹತೆ,Entitle
ಪ್ರಶಸ್ತಿಗಳಿರುವ,Entitled
ಅರ್ಹತೆ,Entitlement
ಪ್ರವೇಶ,Entrance
ಪ್ರವೇಶಿಸುವ,Entrant
ಪ್ರವೇಶ,Entry
ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ,Entry level job
ವಿವರಣೆ,Enumeration
ವಾತಾವರಣ,Environment
ರಾಯಭಾರಿ,Envoy
ಸಾಂಕ್ರಾಮಿಕ,Epidemic
ಸಾರಾಂಶ,Epitome
ಸಮಾನತೆ,Equality
ಸಮತಟ್ಟಾದ,Equilibrium
ಉಪಕರಣ,Equipment
ಸಮಾನತೆ,Equity
ಸಮಾನ,Equivalent
Alಷಧದ,Equivocal
ನಿರ್ಮೂಲನೆ,Eradicate
ಕಸ,Errata
ದೋಷ,Error
ಉಲ್ಬಣ,Escalation
ಮುಜುಗರ,Escort
ಅಗತ್ಯವಾದ,Essential
ಸ್ಥಾಪನೆ,Establishment
ಅಂದಾಜು,Estimate
ಅಂದಾಜು ಬೆಲೆ,Estimated cost
ನೀತಿಶಾಸ್ತ್ರ,Ethics
ಚಕ್ಷಿ,Etiquette
ಖಾಲಿಮಾಡುವುದು,Evacuation
ತಪ್ಪಿಸಿಕೊ,Evade
ಮೌಲ್ಯಮಾಪನ,Evaluation
ಸಹ ಸಂಖ್ಯೆ,Even number
ಅಂತಿಮ,Eventual
ಹೊರಹಾಕುವುದು,Eviction
ಸಾಕ್ಷಿ,Evidence
ವಿಕಸನ,Evolve
ನಿಖರವಾದ,Exact
ಪರೀಕ್ಷೆ,Examination
ಪರೀಕ್ಷಕ,Examinee
ಪರೀಕ್ಷಕ,Examiner
ಉದಾಹರಣೆ,Example
ದೋಚುವುದು,Excavation
ಅತ್ಯುತ್ತಮ,Excellent
ಹೊರತುಪಡಿಸಿ,Exception
ಅಸಾಧಾರಣವಾದ,Exceptional
ಹೆಚ್ಚಿರು,Excess
ವಿನಿಮಯ,Exchange
ವಿಭಾಗ,Exchequer
ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ),Excise (=excise duty)
ಹೊರಗಿನಂತೆ ಮಾಡು,Exclude
ಪ್ರತ್ಯೇಕವಾದ,Exclusive
ಮನ್ನಿಸು,Excuse
ಕಾರ್ಯಚೇಳಿಸು,Execute
ಉಪಯೋಗಕ,Executive
ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,Executive committee
ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ,Executive power
ಕಾರ್ಯನಿರ್ವಾಹಕ,Executives
ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ,Executive staff
ವಿನಾಯ,Exempt
ವಿನಯ,Exemption
ವ್ಯಾಯಾಮ,Exercise
ಮಾಜಿ ತಳಹದ,Ex-gratia
ಮಾಜಿ ತಟಾದ ಪಾವತಿ,Ex-gratia payment
ನಿಷ್ಕಾಸ,Exhaust
ತರುವ,Exhaustive
ಪ್ರದರ್ಶನ,Exhibit
ತಿರಸ್ಕಾರ,Exigency
ಎಕ್ಸಿಮ್ ನೀತಿ,Exim policy
ನಿರ್ಗಮನ,Exit
ನಿರ್ಗಮನ ಸಂದರ್ಶನ,Exit interview
ನಿರ್ಗಮನ ನೀತಿ,Exit policy
ಸಮೀಕ್ಷೆ,Exit poll
ಅಫೀಸಿಯ,Ex-officio
ಮುಕ್ತಾಯಗೊಳಿಸು,Exonerate
ವಿಸ್ತರಣ,Expansion
ಭಾಗ,Ex-parte
ವಲಸೆ,Expatriation
ತಕ್ಕ,Expedient
ಚುರುಕುಗೊಳಿಸು,Expedite
ಹೊರನಯಿಸು,Expel
ವೆಚ್ಚ,Expenditure
ಅನುಭವ,Experience
ಪ್ರಯೋಗ,Experiment
ತಜ್ಞ,Expert
ಅವಧಿ ಮುಗಿಸು,Expiry
ಗಡುವು ದಿನಾಂಕ,Expiry date
ವಿವರಣೆ,Explanation
ಸ್ಪಷ್ಟವಾದ,Explicit
ಶೋಷಣೆ,Exploitation
ಅನ್ವೇಷಿಸು,Explore
ಸ್ಫೋಟ,Explosion
ರಫ್ತು,Export
ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ,Ex-post facto
ಮನ್ನಿಸು,Express
ಅಭಿವ್ಯಕ್ತಿ,Expression
ಹೊರಹಾಕುವುದು,Expulsion
ಹೊರಹೊಮ್ಮಿಸು,Expunge
ವಿಸ್ತರಿಸು,Extend
ಮಟ್ಟಿಗೆ,Extent
ಬಾಹ್ಯ,External
ಸುಲಿಗೆ,Extortion
ಹೆಚ್ಚಿನ,Extra
ಹೊರಡಿಸಿಕೊ,Extract
ಅಸಾಧಾರಣ,Extraordinary
ಅತಿರೇಕದ,Extravagant
ಉಗ್ರವಾದಿ,Extremist
ಬಹಿರ್ಮುಖಿ,Extrovert
ಕಣ್ಣಿನ ಸಾಕ್ಷಿ,Eye witness
ತಯಾರಿಸು,Fabricate
ಮುಖ ಬೆಲೆ,Face value
ಸರಾಗವಾಗಿಸು,Facilitate
ಸೌಲಭ್ಯ,Facility
ಮುಖದ,Facsimile
ಸತ್ಯ,Fact
