Gujarati,Marathi
શ્યામ પ્રવાહ,गडद प्रवाह
ડાર્લિંગ્ટન એમ્પ્લીફાયર,डार्लिंग्टन अॅम्प्लीफायर
ડાર્લિંગ્ટન સર્કિટ,डार्लिंग्टन सर्किट
ડાર્લિંગ્ટન જોડી,डार्लिंग्टन जोडी
dos,dos
"ડેટા, વિશ્વાસ","डेटा, विश्वास"
કમાતા શરીર પર વિશ્વાસ કરો,कमावणाऱ्या शरीरावर विश्वास ठेवा
માહિતી સંગ્રાહક,डेटा स्टोरेज
ડેટા કોડ,डेटा कोड
ડેટા લેખક,डेटा लेखक
ડેટા મલ્ટિપ્લેક્સર,डेटा मल्टीप्लेक्सर
"ડેટા પોર્ટ, ડેટા પોર્ટ","डेटा पोर्ट, डेटा पोर्ट"
ડેટા પીકર,डेटा पिकर
ડેટા શીટ,माहिती पत्रक
dB/ઓક્ટો,dB/ऑक्टो
ડીસી એમ્પ્લીફાયર,डीसी अॅम्प्लीफायर
ડીસી મોટર,डीसी मोटर
ડીસી ઓફસેટ,dc ऑफसेट
ડીસી. વીજ પુરવઠો,डीसी. वीज पुरवठा
ડીસી. પુનર્વસન,डी.सी. पुनर्वसन
ડીસી. પુનઃસ્થાપિત કરનાર,डी.सी. पुनर्संचयित करणारा
ડીસી થી એસી કન્વર્ટર,डीसी ते एसी कन्व्हर्टर
ડીસી. મોટેથી નિયંત્રણ,डीसी. मोठा आवाज नियंत्रण
Mh-કનેક્ટર,Mh-कनेक्टर
ડાયરેક્ટ કપલ્ડ ટ્રાન્ઝિસ્ટર લોજિક ગેટ/ડીસી ટી.એલ.,डायरेक्ट कपल्ड ट्रान्झिस्टर लॉजिक गेट/DC T.L.
ડીસી. ક્ષતિગ્રસ્ત ઓપરેશનલ એમ્પ્લીફાયર,डीसी. खराब झालेले ऑपरेशनल अॅम्प्लीफायर
બિન-મજબૂતીકરણ,मजबुतीकरण नसणे
ડીમોર્ગનનો કાયદો,डीमॉर्गनचा कायदा
ડી સૌતી પુલ,de sauti पूल
આરામ નો સમય,इतर वेळ
આરામ ઝોન,विश्रांती क्षेत्र
ખામી ક્લિયરન્સ,दोष क्लिअरन्स
દાયકા કેલ્ક્યુલેટર,दशक कॅल्क्युलेटर
ડેસિબલ,डेसिबल
દશાંશ કેલ્ક્યુલેટર,दशांश कॅल्क्युलेटर
દશાંશ-દ્વિસંગી રૂપાંતરણ,दशांश-बायनरी रूपांतरण
સરનામું ડીકોડિંગ,पत्ता डीकोडिंग
ડીકોડર,डिकोडर
એલિલ્સ,alleles
સમર્પિત એપ્લિકેશન,समर्पित अर्ज
સમર્પિત નિયંત્રક,समर्पित नियंत्रक
ડીસી. પૂર્વ-મજબૂતીકરણ સર્કિટ,डी.सी. पूर्व-मजबुतीकरण सर्किट
ખામી ઘનતા,दोष घनता
ડિફ્લેક્શન કોઇલ,विक्षेपण कॉइल
ડિફ્લેક્શન પ્લેટ,विक्षेपण प्लेट
વિચલન એકમ,विक्षेपण युनिट
નિષ્ફળતા,अपयश
(ચુંબકીય) વિક્ષેપ,(चुंबकीय) फैलाव
ડી ગૌસન જન્માક્ષર,डी गॉसन कुंडली
ડી ગોસન,de gosson
વિલંબ સર્કિટ,विलंब सर्किट
વિલંબ રેખા,विलंब ओळ
વિલંબ સમય,विलंब वेळ
વિલંબિત સ્વચાલિત લાભ નિયંત્રક,विलंबित स्वयंचलित लाभ नियंत्रक
વિલંબિત સ્વચાલિત લાભ નિયંત્રક,विलंबित स्वयंचलित लाभ नियंत्रक
વિલંબિત સ્વચાલિત લાઉડનેસ કંટ્રોલર / વિલંબિત AVC,विलंबित स्वयंचलित लाउडनेस कंट्रोलर / विलंबित AVC
ડેલોન મિકેનિકલ રેક્ટિફાયર,डेलॉन मेकॅनिकल रेक्टिफायर
ડેલ્ટા કનેક્શન,डेल्टा कनेक्शन
ડેલ્ટા બંદૂક,डेल्टा तोफा
ડેલ્ટા બંદૂકની નળી,डेल्टा तोफा रबरी नळी
ડેલ્ટા મોડ્યુલેશન,डेल्टा मॉड्युलेशन
ડેલ્ટા-સિગ્મા એનાલોગ-અંક કન્વર્ટર,डेल्टा-सिग्मा एनालॉग-अंकी कनवर्टर
ડિમેગ્નેટાઇઝેશન,विचुंबकीकरण
ડિમેગ્નેટાઇઝેશન વળાંક,विचुंबकीकरण वक्र
ડિમેગ્નેટાઇઝેશન ગુણક,डिमॅग्नेटायझेशन गुणक
ડિમોડ્યુલેશન,demodulation
ડિમોડ્યુલેટર,डिमॉड्युलेटर
ડી માર્ગન પ્રમેય,डी मार्गनचे प्रमेय
મલ્ટિપ્લેક્સર,मल्टिप्लेक्सर
અસાધારણ સ્કોર,सामान्यीकृत स्कोअर
અવક્ષય કેપેસિટર,कमी करणे कॅपेसिटर
અવક્ષય,कमी होणे
અવક્ષય મોડ mosfet,कमी करणे मोड mosfet
"અવક્ષય ક્ષેત્ર, અવક્ષય ક્ષેત્ર","डिप्लेशन झोन, डिप्लेशन झोन"
રેટિંગ,रेटिंग
અસંતૃપ્ત અક્ષરો,डिसॅच्युरेटेड वर्ण
અસંવેદનશીલતા,असंवेदनशीलता
ડિઝાઇન નિયમો,डिझाइन नियम
પરીક્ષણ ડિઝાઇન,चाचणी डिझाइन
વિનાશક પડઘો,विध्वंसक अनुनाद
શોધક,शोधक
વૈકલ્પિક વર્તમાન પુલ ડિટેક્ટર,पर्यायी वर्तमान ब्रिज डिटेक्टर
આવર્તન વિચલન સતત,वारंवारता विचलन स्थिर
વિચલન આવર્તન,विचलन वारंवारता
ઉપકરણ,साधन
એન પાર્ટીશનો,N विभाजने
વિભાજન કેલ્ક્યુલેટર,द्विभाजन कॅल्क्युलेटर
વિભાજક,विभाजक
ડી-ફ્લિપ-ફ્લોપ,डी-फ्लिप-फ्लॉप
d ફ્લિપ ફ્લોપ,d फ्लिप फ्लॉप
ડાઇલેક્ટ્રિક સતત,डायलेक्ट्रिक स्थिरांक
ડાઇલેક્ટ્રિક્સ,डायलेक्ट्रिक्स
ડાઇક,डाईक
ડાયોડ ધોવાણ,डायोड इरोशन
ડાયલ,डायल
ટેપર્ડ ડાયાફ્રેમ,टॅपर्ड डायाफ्राम
ડેઝી સાંકળ,डेझी साखळी
સ્ટેમ્પ માપ,मुद्रांक आकार
ડાઇલેક્ટ્રિક શોષણ,डायलेक्ट्रिक शोषण
ડાઇલેક્ટ્રિક કોટિંગ,डायलेक्ट्रिक कोटिंग
ડાઇલેક્ટ્રિક બિંદુ,डायलेक्ट्रिक पॉइंट
"ડાઇલેક્ટ્રિક નુકશાન, ડાઇલેક્ટ્રિક નુકશાન","डायलेक्ट्रिक नुकसान, डायलेक्ट्रिक नुकसान"
વિભેદક એમ્પ્લીફાયર,विभेदक एम्पलीफायर
વિભેદક એમ્પ્લીફાયર,विभेदक एम्पलीफायर
વિભેદક કેથોડ પાછળનું,विभेदक कॅथोड ट्रेलिंग
વિભેદક ઓપરેટર,विभेदक ऑपरेटर
વિભેદક ઇનપુટ વોલ્ટેજ,विभेदक इनपुट व्होल्टेज
વિભેદક મોડ,विभेदक मोड
વિભેદક સ્થિતિ સંકેત,विभेदक मोड संकेत
વિભેદક જોડી,विभेदक जोडी
વિભેદક PSK,विभेदक PSK
વિભેદક સર્કિટ,विभेदक सर्किट
વિભેદક,विभेदक
ડિફ્યુઝ જંકશન ટ્રાન્ઝિસ્ટર,डिफ्यूज जंक्शन ट्रान्झिस्टर
પ્રસરેલું રેઝિસ્ટર,डिफ्यूज रेझिस्टर
પ્રસરણ,प्रसार
પ્રસરણ કેપેસિટર,प्रसार कॅपेसिटर
ડિજિટલ ફિલ્ટર,डिजिटल फिल्टर
સ્કોર,स्कोअर
ડિજિટલ સર્કિટ,डिजिटल सर्किट
ડિજિટલ સંચાર,डिजिटल संप्रेषण
ડિજિટલ તુલનાત્મક,डिजिटल तुलनाकर्ता
ડિજિટલ કમ્પ્યુટર,डिजिटल संगणक
ડિજિટલ વિલંબ,डिजिटल विलंब
ડિજિટલ ડિઝાઇન માઇક્રોપાવર,डिजिटल डिझाइन मायक्रोपॉवर
ડિજિટલ ડિસ્પ્લે,डिजिटल प्रदर्शन
ડિજિટલ ફિલ્ટર,डिजिटल फिल्टर
ડિજિટલ ફિલ્ટરિંગ,डिजिटल फिल्टरिंग
સંખ્યાત્મક તર્ક,संख्यात्मक तर्क
સંખ્યાત્મક તર્ક,संख्यात्मक तर्क
ડિજિટલ પોલિમીટર,डिजिटल पॉलिमीटर
ડિજિટલ પોલિમીટર,डिजिटल पॉलिमीटर
ડિજિટલ પલ્સ,डिजिटल पल्स
ડિજિટલ સિગ્નલ પ્રોસેસિંગ,डिजिटल सिग्नल प्रोसेसिंग
ડિજિટલ ટેલિવિઝન,डिजिटल दूरदर्शन
ડિજિટલ એનાલોગ કન્વર્ટર,डिजिटल अॅनालॉग कनवर्टर
વીમા,विमा
પરિમાણીય સમીકરણ,आयामी समीकरण
ડાયોડ,डायोड
ડાયોડ લાક્ષણિકતાઓ,डायोड वैशिष्ट्ये
ડાયોડ લાક્ષણિકતા વળાંક,डायोड वैशिष्ट्यपूर्ण वक्र
ડાયોડ ડિટેક્ટર,डायोड डिटेक्टर
ડાયોડ ગુણક,डायोड गुणक
ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ,डायोड ट्रान्झिस्टर लॉजिक/डीटीएस
પુત્રી,मुलगी
nati સ્વીચ,nati स्विच
ડિપ્લોઇડ,द्विगुणित
દ્વિધ્રુવ,द्विध्रुव
દ્વિધ્રુવીય એન્ટેના,द्विध्रुवीय अँटेना
dirac,dirac
સીધું સરનામું,थेट पत्ता
સીધું જોડાણ,थेट जोडणी
ડાયરેક્ટ મેમરી એક્સેસ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ડાયરેક્ટ લેખન બોડી,थेट लेखन मुख्य भाग
દિશાત્મક ગેમેટ,दिशात्मक गेमेट
દિશાત્મક લાભ,दिशात्मक लाभ
દિશાસૂચકતા,दिशादर्शकता
દિશા એન્ટેના,दिशा अँटेना
અસમર્થ તપાસ,अक्षम चौकशी
ડિસેમ્બલ,डिसेम्बल
નિમજ્જન,विसर्जन
"નિમજ્જન દીવો, નિમજ્જન દીવો","विसर्जन दिवा, विसर्जन दिवा"
સૂક્ષ્મ દ્રવ્ય,कण द्रव्य
વિતરણ કર,वितरण कर
અંતર્મુખ એન્ટેના,अवतल अँटेना
ડિસ્ક,डिस्क
વિસ્થાપન સતત (સતત),विस्थापन स्थिर (स्थिर)
વિસ્થાપન વર્તમાન,विस्थापन वर्तमान
વિસ્થાપન ભૂલ,विस्थापन त्रुटी
પ્રદર્શન,प्रदर्शन
સડો,क्षय
વિકૃતિ,विकृती
વિરૂપતા નુકસાન,विकृती नुकसान
વિકૃતિ વર્તમાન શ્રેણી,विरूपण वर्तमान श्रेणी
વિકૃતિ પ્રવાહ રોટ,विरूपण प्रवाह रॉट
વિકૃતિ સંવેદનશીલતા,विकृती संवेदनशीलता
વિકૃતિ ગેઇન માર્જિન,विरूपण लाभ मार्जिन
વિરૂપતા ઇનપુટ પ્રતિકાર,विरूपण इनपुट प्रतिरोध
વિકૃતિ લૂપ ગેઇન,विकृती लूप लाभ
વિતરિત એમ્પ્લીફાયર,वितरित अॅम्प्लीफायर
વિતરણ ગુણક,वितरण गुणक
વિવિધતા પ્રાપ્તકર્તા,भिन्नता प्राप्तकर्ता
શૂન્ય વિભાગ કસોટી,शून्य विभागणी चाचणी
ડી-લેયર,डी-लेयर
આયનોસ્ફિયરનું ડી-સ્તર,आयनोस्फीअरचा डी-स्तर
ડી-મોસ,डी-मॉस
ડોલ્બી બોડી,डॉल्बी बॉडी
અસરકારક ધ્રુવ,प्रभावी पोल
અસરકારક ધ્રુવ પ્રતિકાર,प्रभावी ध्रुव प्रतिकार
દાતા કચરો,देणगीदार कचरा
દાતા સામગ્રી,देणगीदार साहित्य
કાળજી ન લેવાની સ્થિતિ,काळजी न करण्याची स्थिती
ભેળસેળ,भेसळ
ડોપ્લર અસર,डॉपलर प्रभाव
ડોપ્લર રડાર,डॉपलर रडार
ડોસીમીટર,डोसमीटर
પોઈન્ટ મેટ્રિક્સ,पॉइंट मॅट्रिक्स
પોઈન્ટ નોટેશન,पॉइंट नोटेशन
ગૌણ મુદ્દો,दुय्यम समस्या
બાયલેયર કેપેસિટર,bilayer कॅपेसिटर
દ્વિસંગી ક્લીસ્ટ્રોન,binaural klystron
દ્વિપક્ષીય બાર,द्विपक्षीय बार
દ્વિપક્ષીય પીસી બોર્ડ,द्विपक्षीय पीसी बोर्ड
ડબલ માર્કિંગ,दुहेरी चिन्हांकन
ડબલ ટ્રાન્ઝિસ્ટર,दुहेरी ट्रान्झिस्टर
ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર,ड्युअल ट्यून अॅम्प्लीफायर
ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર,डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर
ડબલ્સ,दुप्पट
વિક્ષેપ સમય,व्यत्यय वेळ
આઉટપુટ ઇલેક્ટ્રોડ,आउटपुट इलेक्ट्रोड
પાછળનું આઉટપુટ ઇલેક્ટ્રોડ,अनुगामी आउटपुट इलेक्ट्रोड
ડી રેમ,d राम
ડી રેમ,d राम
વહેણ કોષ,रनऑफ सेल
વહેતો પ્રવાહ,प्रवाह प्रवाह
વહેણ વેગ,प्रवाह वेग
છિદ્રિત ટેપ,छिद्र पाडणे टेप
ઓપરેટર બસ,ऑपरेटर बस
ઓપરેટિંગ સ્ટેજ,ऑपरेटिंग स्टेज
અન્યાય,अधर्म
શુષ્ક કોષ,कोरडा सेल
શુષ્ક કોતરણી,कोरडे कोरीव काम
સૂકી ફિલ્મ,कोरडा चित्रपट
ડ્રાય સ્વિચિંગ,कोरडे स्विचिंग
ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર,ड्रायस्टास आर्ट डिस्प्लेसर
તા,डी.टी.ई.
dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક),dtl (डायोड ट्रान्झिस्टर लॉजिक)
"દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી.","ड्वेगेट फेट, ड्वेगेट एफ. ई.टी."
ડ્યુઅલ મેચિંગ,दुहेरी जुळणी
દંપતી ટ્રાન્સમિશન,जोडप्याचे प्रसारण
ડબલ રીડ કોઓર્ડિનેટર,दुहेरी वाचन समन्वयक
"ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર","ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर"
દ્વિધ્રુવ પરિવર્તન,द्विध्रुवीय बदल
ડબલ ફોલો વોલ્ટેજ કંટ્રોલર,डबल फॉलो व्होल्टेज कंट्रोलर
દ્વૈત,द्वैत
ડબલ પંક્તિવાળી,दुहेरी पंक्ती
મૌન એન્ટેના,मूक अँटेना
ડુપ્લેક્સ ટ્રાન્સમિશન,डुप्लेक्स ट्रान्समिशन
ઉપયોગિતા ગુણોત્તર,उपयुक्तता प्रमाण
ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન,उपयुक्तता गुणोत्तर मॉड्यूलेशन
dB-25 કનેક્ટર,dB-25 कनेक्टर
રહેઠાણ,निवासस्थान
ગતિશીલ લાક્ષણિકતાઓ,डायनॅमिक वैशिष्ट्ये
ગતિશીલ લાક્ષણિકતાઓ,डायनॅमिक वैशिष्ट्ये
ગતિશીલ પ્રવાહ,डायनॅमिक प्रवाह
ગતિશીલ અવબાધ,डायनॅमिक प्रतिबाधा
"ડાયનેમિક લોડ લાઇન, લોડ લાઇન","डायनॅमिक लोड लाइन, लोड लाइन"
ગતિશીલ મેમરી,डायनॅमिक मेमरी
ચલ મેમરી સેલ,व्हेरिएबल मेमरी सेल
ડાયનેમિક મેમરી રિફ્રેશર,डायनॅमिक मेमरी रिफ्रेशर
ગતિશીલ માઉસ વ્યુત્ક્રમ,डायनॅमिक माउस उलथापालथ
ડાયનેમિક રેમ ડાયનેમિક રેમ,डायनॅमिक रॅम डायनॅमिक रॅम
ગતિશીલ શ્રેણી,डायनॅमिक श्रेणी
ગતિશીલ પ્રતિકાર,डायनॅमिक प्रतिकार
ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર,डायनॅमिक विस्थापन रजिस्टर
ગતિશીલ પરીક્ષણ,डायनॅमिक चाचणी
ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM),डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM)
ડાયનેમો,डायनॅमो
ડાયનેમોમીટર,डायनामोमीटर
ડિનિટ્રોન ઓસિલેટર,डायनिट्रॉन ऑसिलेटर
"પ્રારંભિક અસર, પ્રારંભિક અસર","लवकर परिणाम, लवकर परिणाम"
e એક રોમ,ई रोम
પૃથ્વી જોડાણ,पृथ्वी कनेक्टिव्हिटी
ગ્રાઉન્ડ સ્ટેશન,ग्राउंड स्टेशन
એબર્સ-મૌલ-સમીકરણ,एबर्स-मॉल-समीकरण
એબર્સ-મૌલ-મોડલ,एबर्स-मॉल-मॉडेल
પડઘો,प्रतिध्वनी
વિરોધી પડઘો,विरोधी प्रतिध्वनी
એડી વર્તમાન,एडी वर्तमान
સ્ટ્રાન્ડ કનેક્ટર,स्ट्रँड कनेक्टर
કોર ડિટેક્ટર,कोर डिटेक्टर
કોર ટ્રિગર ફ્લિપ ફ્લોપ,कोर ट्रिगर फ्लिप फ्लॉप
કોર ટ્રિગર લેચ,कोर ट्रिगर कुंडी
એડિસન અસર,एडिसन प्रभाव
સંપાદક,संपादक
અસરકારક વિસ્તાર,प्रभावी क्षेत्र
અસરકારક પ્રવાહ,प्रभावी प्रवाह
અસરકારક જમીન ત્રિજ્યા,प्रभावी ग्राउंड त्रिज्या
અસરકારક ઊંચાઈ,प्रभावी उंची
અસરકારક લંબાઈ,प्रभावी लांबी
અસરકારક સમૂહ,प्रभावी वस्तुमान
અસરકારક વિકિરણ શક્તિ,प्रभावी विकिरण शक्ती
અસરકારક વોલ્ટેજ,प्रभावी व्होल्टेज
કાર્યક્ષમતા,कार्यक्षमता
E.E.P. રોમ,E.E.P. रॉम
આઇકોનલ સમીકરણ,आयकॉनल समीकरण
વ્યસ્ત ક્ષમતા,व्यस्त क्षमता
ઇ-લેયર,ई-स्तर
વીજ પ્રવાહ,विद्युतप्रवाह
ઇલેક્ટ્રિક ક્ષેત્ર,विद्युत क्षेत्र
ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા,विद्युत क्षेत्राची तीव्रता
ઇલેક્ટ્રિક વર્તમાન રેખાઓ,विद्युत प्रवाह ओळी
ઇલેક્ટ્રિક સંભવિત,विद्युत क्षमता
વીજળી,विद्युत शॉक
ઇલેક્ટ્રો-સોલ્ડર,इलेक्ट्रो-सोल्डर
ઇલેક્ટ્રિક તરંગ,विद्युत लहर
વિદ્યુત લંબાઈ,विद्युत लांबी
વિદ્યુત શક્તિ,विद्युत शक्ती
વીજળી,वीज
ઇસીજી,ईसीजी
ઇલેક્ટ્રિક ડાયનેમો મીટર,इलेक्ट्रिक डायनॅमो मीटर
ઇલેક્ટ્રોડ,इलेक्ट्रोड
ઇલેક્ટ્રોડ વર્તમાન,इलेक्ट्रोड प्रवाह
ઇલેક્ટ્રોલ્યુમિનેસેન્સ,इलेक्ट्रोल्युमिनेसन्स
ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે,इलेक्ट्रोल्युमिनेसेंट डिस्प्ले
ગેલ્વેનિક અલગતા,गॅल्व्हनिक अलगाव
ઇલેક્ટ્રોલાઇટ,इलेक्ट्रोलाइट
ઇલેક્ટ્રોલિટીક કેપેસિટર,इलेक्ट्रोलाइटिक कॅपेसिटर
ઇલેક્ટ્રોલિટીક કેપેસિટર,इलेक्ट्रोलाइटिक कॅपेसिटर
ઇલેક્ટ્રોમેગ્નેટ,इलेक्ट्रोमॅग्नेट
ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા,इलेक्ट्रोमॅग्नेटिक ऊर्जा
ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન,इलेक्ट्रोमॅग्नेटिक प्रेरण
"ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI","इलेक्ट्रोमॅग्नेटिक हस्तक्षेप, EMI"
ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
ઇલેક્ટ્રોમેગ્નેટિક તરંગ,इलेक्ट्रोमॅग्नेटिक लहर
ઇલેક્ટ્રોમેગ્નેટિઝમ,विद्युत चुंबकत्व
ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર,इलेक्ट्रो मेकॅनिकल फिल्टर
ઇલેક્ટ્રોમીટર,इलेक्ट्रोमीटर
ઇલેક્ટ્રોમોટિવ બળ,विद्युतचुंबकिय बल
ઇલેક્ટ્રોન,इलेक्ट्रॉन
ઇલેક્ટ્રોન બીમ,इलेक्ट्रॉन बीम
ઇલેક્ટ્રોન ચાર્જ,इलेक्ट्रॉन चार्ज
ઇલેક્ટ્રોન ઉત્સર્જન,इलेक्ट्रॉन उत्सर्जन
ઇલેક્ટ્રોન પ્રવાહ,इलेक्ट्रॉन प्रवाह
ઇલેક્ટ્રોન ગેસ,इलेक्ट्रॉन वायू
ઇલેક્ટ્રોન ઉપકરણ,इलेक्ट्रॉन उपकरण
ઇલેક્ટ્રોન છિદ્ર જોડી,इलेक्ट्रॉन भोक जोडी
ઇલેક્ટ્રોન માઇક્રોસ્કોપ,इलेक्ट्रॉन मायक्रोस्कोप
ઇલેક્ટ્રોન ભ્રમણકક્ષા,इलेक्ट्रॉन कक्षा
ઇલેક્ટ્રોન શેલ,इलेक्ट्रॉन शेल
ઇલેક્ટ્રોન વોલ્ટ,इलेक्ट्रॉन व्होल्ट
ઇલેક્ટ્રોન વેવ ટ્યુબ,इलेक्ट्रॉन वेव्ह ट्यूब
ઇલેક્ટ્રોનિક ચાર્જ,इलेक्ट्रॉनिक चार्ज
ઇલેક્ટ્રોનિક ડેટા તણાવ,इलेक्ट्रॉनिक डेटा ताण
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ઇલેક્ટ્રોનિક કી,इलेक्ट्रॉनिक की
ઈલેક્ટ્રોનિક મેઈલ (ઈ-મેલ),इलेक्ट्रॉनिक मेल (ई-मेल)
ઇલેક્ટ્રોનિક માસ,इलेक्ट्रॉनिक वस्तुमान
ઇલેક્ટ્રોનિક આંકડાકીય,इलेक्ट्रॉनिक अंकीय
ઇલેક્ટ્રોનિક સ્વિચિંગ,इलेक्ट्रॉनिक स्विचिंग
ઇલેક્ટ્રોનિક વોલ્ટમીટર,इलेक्ट्रॉनिक व्होल्टमीटर
ઇલેક્ટ્રોનિક રીતે ટ્યુન કરેલ રીસીવર,इलेक्ट्रॉनिक ट्यून केलेला रिसीव्हर
ઇલેક્ટ્રોનિક્સ ઉદ્યોગ સંગઠન,इलेक्ट्रॉनिक्स उद्योग संघटना
ઇલેક્ટ્રોપ્લેટિંગ,इलेक्ट्रोप्लेटिंग
ઇલેક્ટ્રોસ્કોપ,इलेक्ट्रोस्कोप
ઇલેક્ટ્રોમેગ્નેટિઝમ,विद्युत चुंबकत्व
ઇલેક્ટ્રોસ્ટેટિક પ્રવાહ,इलेक्ट्रोस्टॅटिक प्रवाह
ઇલેક્ટ્રોસ્ટેટિક પ્રિઝર્વેટિવ,इलेक्ट्रोस्टॅटिक संरक्षक
તત્વ,घटक
અપગ્રેડ,श्रेणीसुधारित करा
ઉન્નતિ કોણ,प्रगती कोन
લંબગોળ પરાવર્તક,लंबवर्तुळाकार परावर्तक
લંબગોળ ફિલ્ટર,लंबवर्तुळाकार फिल्टर
લંબગોળ ધ્રુવ,लंबवर्तुळाकार ध्रुव
એમ્બેડેડ સિસ્ટમ,एम्बेडेड प्रणाली
એબ્સિડિક કોડ,abssidic कोड
ઉત્સર્જક,उत्सर्जक
ઉત્સર્જક ઓરિએન્ટેશન રૂપરેખાંકન,एमिटर ओरिएंटेशन कॉन्फिगरेशन
ઉત્સર્જક બાયપાસ કેપેસિટર,एमिटर बायपास कॅपेसिटर
ઉત્સર્જક લાક્ષણિકતાઓ,उत्सर्जित वैशिष्ट्ये
ઉત્સર્જક જોડી એમ્પ્લીફાયર,एमिटर जोडलेले अॅम्प्लीफायर
ઉત્સર્જક પ્રસરણ,उत्सर्जक प्रसार
ઉત્સર્જક પાછળનું,उत्सर्जक अनुगामी
ઉત્સર્જક રેઝિસ્ટર,उत्सर्जक प्रतिरोधक
ઉત્સર્જક સ્થિર ઓરિએન્ટેશન રૂપરેખાંકન,emitter स्थिर अभिमुखता कॉन्फिगरेशन
ઉત્સર્જક આધાર જંકશન,एमिटर बेस जंक्शन
"એમિટર કપલ્ડ લોજિક, ECL","emitter कपल्ड लॉजिक, ECL"
યાંત્રિક,यंत्रीकृत
સક્ષમ કરો,सक्षम करा
એન્કેપ્સ્યુલેશન,encapsulation
કોડીત્રા,कोडित्रा
એન્ક્રિપ્શન,एनक्रिप्शन
પરિપત્ર લાભ,वर्तुळाकार लाभ
રૂપાંતર,रूपांतरण
પ્રણાલીગત,पद्धतशीर
ગોળાકાર વિસ્થાપન,गोलाकार विस्थापन
રેખાંશ એન્ટેના,रेखांशाचा अँटेना
રેખાંશ એરે,अनुदैर्ध्य अॅरे
ઊર્જા,ऊर्जा
ઊર્જા પટ્ટી,ऊर्जा बार
બેન્ડ ગેપ,बँड अंतर
ઊર્જા સ્તર,ऊर्जा पातळी
ઊર્જા સ્તર ડાયાગ્રામ,ऊर्जा पातळी आकृती
ઉન્નત વિસ્તૃત માસ સ્પષ્ટીકરણ,वर्धित विस्तारित वस्तुमान तपशील
વધારો લેખ રજીસ્ટ્રાર,वाढवलेला लेख निबंधक
વૃદ્ધિ,वाढ
વૃદ્ધિ પેટર્ન,वाढ नमुना
ઉન્નત Mosfet,वर्धित Mosfet
એન્ટ્રોપી,एन्ट्रॉपी
પરબિડીયું ડિમોડ્યુલેટર,लिफाफा डिमॉड्युलेटर
પર્યાવરણ,वातावरण
"એપિટાક્સી વૃદ્ધિ, ચડતી વૃદ્ધિ","एपिटॅक्सी वाढ, चढत्या वाढ"
"epitracheal સ્તર, ચડતા સ્તર","epitracheal स्तर, चढत्या थर"
"એપિટાક્સી, ઓવરરાઇડિંગ","epitaxy, overriding"
ઇપોક્સી-ફાઇબર ગ્લાસ સ્તર,इपॉक्सी-फायबर ग्लास पातळी
EP-ROM,EP-ROM
એપ્સીલોન,एप्सिलॉन
સમાનતા,समानीकरण
સમાનતા સર્કિટ,समानीकरण सर्किट
સમાનતા,समानता
સમીકરણ,समीकरण
બરાબરી ફિલ્ટર,तुल्यकारक फिल्टर
સમીકરણ,समीकरण
વિષુવવૃત્તીય વિમાન,विषुववृत्त विमान
આઇસોપોટેન્શિયલ લાઇન,isopotential लाइन
ઇક્વિપોટેન્શિયલ પાનું,समतुल्य पृष्ठ
સમકક્ષ સર્કિટ,समतुल्य सर्किट
સમાન ઇનપુટ અવાજ જનરેટર,समतुल्य इनपुट आवाज जनरेटर
સમાન ઇનપુટ અવાજ પ્રતિકાર,समतुल्य इनपुट आवाज प्रतिकार
સમકક્ષ આઇસોટોપિક વિકિરણ શક્તિ,समतुल्य समस्थानिक विकिरण शक्ती
કાઢી નાખો,हटवा
ઊર્જા પ્રક્રિયા,ऊर्जा प्रक्रिया
ભૂલ નિયંત્રણ કોડિંગ,त्रुटी नियंत्रण कोडिंग
