Punjabi,Tamil
demultiplexer,demultiplexer
ਅਸਧਾਰਨਕਰਨ,இயல்புநிலைப்படுத்தல்
ਘਣਤਾ,அடர்த்தி
ਨਿਰਭਰਤਾ,சார்பு
ਨਿਰਭਰ ਇਕਾਈ,சார்பு அலகு
ਡੀਕਿਊ,வரிசை
ਸੰਦਰਭ,புறக்கணிப்பு
ਵਿਉਤਪੰਨ ਰੁੱਖ,வழித்தோன்றல் மரம்
ਪ੍ਰਾਪਤ ਖੇਤਰ,பெறப்பட்ட புலம்
ਘਟਦੀ ਲੜੀ,இறங்கு வகை
ਡਿਜ਼ਾਈਨ,வடிவமைப்பு
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,மேசை கால்குலேட்டர்
ਡੈਸਕ ਟਾਪ ਕੰਪਿਊਟਰ,மேசை கணினி
ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ,டெஸ்க்டாப் விளக்கக்காட்சி
ਡੈਸਕਟਾਪ ਪਬਲਿਸ਼ਿੰਗ (DTP),டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி)
ਡੈਸਕਟਾਪ ਵੀਡੀਓ,டெஸ்க்டாப் வீடியோ
ਮੰਜ਼ਿਲ ਪਤਾ,இலக்கு முகவரி
ਵਿਨਾਸ਼ਕਾਰੀ,அழிப்பவர்
ਨਿਰਧਾਰਕ ਆਟੋਮੈਟਿਕ,நிர்ணயிக்கும் தானியங்கிகள்
ਵਿਕਾਸਕਾਰ,டெவலப்பர்
ਵਿਕਾਸ ਸਿਸਟਮ,வளர்ச்சி அமைப்பு
ਜੰਤਰ,சாதனம்
ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ,சாதன கட்டுப்பாட்டு அலகு
ਜੰਤਰ ਕੰਟਰੋਲਰ,சாதனம் கட்டுப்படுத்தி
ਜੰਤਰ ਪ੍ਰਬੰਧਨ,சாதன மேலாண்மை
ਜੰਤਰ ਮੋਡ,சாதன முறை
ਨਿਦਾਨ,நோய் கண்டறிதல்
ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ,கண்டறியும் அமைப்பு
ਡਾਇਗਨੌਸਟਿਕਸ,பரிசோதனை
ਚਿੱਤਰ,வரைபடம்
ਡਾਇਲ,டயல்
ਡਾਇਲ ਲਾਈਨ,டயல் வரி
ਡਾਇਲ ਟੋਨ,டயல் தொனி
ਡਾਇਲ ਕਰੋ,அழைக்கவும்
ਡਾਇਲਾਗ,உரையாடல்
ਡਾਇਲਾਗ ਬਾਕਸ,உரையாடல் பெட்டி
ਡਾਇਲਅੱਪ ਮਾਡਮ,டயல்அப் மோடம்
ਮਾਪ,பரிமாணம்
ਸ਼ਬਦਕੋਸ਼,அகராதி
ਭਿੰਨਤਾ,வேறுபாடு
ਡਿਜੀਟਲ,டிஜிட்டல்
ਡਿਜ਼ੀਟਲ ਚੈਨਲ,டிஜிட்டல் சேனல்
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,டிஜிட்டல் சுற்று
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,டிஜிட்டல் கணினி
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,டிஜிட்டல் தரவு
ਡਿਜੀਟਲ ਸਹੂਲਤ,டிஜிட்டல் வசதி
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,டிஜிட்டல் வடிகட்டி
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,டிஜிட்டல் நூலகம்
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,டிஜிட்டல் பண்பேற்றம்
ਡਿਜ਼ੀਟਲ ਮਾਨੀਟਰ,டிஜிட்டல் மானிட்டர்
ਡਿਜ਼ੀਟਲ ਤਸਵੀਰ,டிஜிட்டல் படம்
ਡਿਜੀਟਲ ਦਸਤਖਤ,டிஜிட்டல் கையொப்பம்
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,டிஜிட்டல் சுவிட்ச்
ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ (D/A) ਕਨਵਰਟਰ,டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,டிஜிட்டல் மயமாக்கல்
digitize,இலக்கமாக்கு
ਡਿਜੀਟਾਈਜ਼ਰ,இலக்கமாக்கி
ਡਾਇਓਡ,டையோடு
ਸਿੱਧਾ,நேரடி
ਸਿੱਧਾ ਪਤਾ,நேரடி முகவரி
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,நேரடி மாற்றம்
ਸਿੱਧੀ ਜੋੜੀ,நேரடி இணைப்பு
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),நேரடி நினைவக அணுகல் (DMA)
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),நேரடி நினைவக அணுகல் (DMA)
ਸਿੱਧੀ ਵਿਧੀ,நேரடி முறை
ਨਿਰਦੇਸ਼,உத்தரவு
ਡਾਇਰੈਕਟਰੀ,அடைவு
ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ,அடைவு சேவையகம்
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,அடைவு சேவை
ਅਯੋਗ,முடக்கு
ਅਸਮਰੱਥ ਸਿਗਨਲ,சமிக்ஞையை முடக்குகிறது
ਡਿਸਕਨੈਕਟ ਕਰੋ,துண்டிக்கவும்
ਵੱਖਰਾ,தனித்தனி
ਡਿਸਕ,வட்டு
ਡਿਸਕ ਪਤਾ,வட்டு முகவரி
ਡਿਸਕ ਐਰੇ,வட்டு வரிசை
ਡਿਸਕ ਸਮਰੱਥਾ,வட்டு திறன்
ਡਿਸਕ ਡਰਾਈਵ,வட்டு இயக்கி
ਡਿਸਕ ਫਾਈਲ,வட்டு கோப்பு
ਡਿਸਕ ਮੈਮੋਰੀ,வட்டு நினைவகம்
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS),வட்டு இயக்க முறைமை (DOS)
ਡਿਸਕ ਪੈਕ,வட்டு தொகுப்பு
ਡਿਸਕ ਸਰਵਰ,வட்டு சேவையகம்
ਡਿਸਕ ਸਟੋਰੇਜ਼,வட்டு சேமிப்பு
ਡਿਸਕੇਟ,வட்டு
ਡਿਸਪਲੇ ਫਾਇਲ,காட்சி கோப்பு
ਡਿਸਪਲੇ ਚਿੱਤਰ,காட்சி படத்தை
ਨਿਪਟਾਰੇ,அகற்றல்
ਦੂਰੀ,தூரம்
ਦੂਰੀ ਫੰਕਸ਼ਨ,தூர செயல்பாடு
ਵਿਗਾੜ,திரித்தல்
ਵੰਡਿਆ,விநியோகிக்கப்பட்டது
ਵੰਡਿਆ ਡਾਟਾ,விநியோகிக்கப்பட்ட தரவு
ਵੰਡਿਆ ਸਰਵਰ,விநியோகிக்கப்பட்ட சேவையகம்
ਵੰਡਿਆ ਸਿਸਟਮ,விநியோகிக்கப்பட்ட அமைப்பு
ਵੰਡਣ ਵਾਲਾ,விநியோகிக்கக்கூடிய
ਦਸਤਾਵੇਜ਼,ஆவணம்
ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ,ஆவணம் மீட்டெடுக்கப்பட்டது
ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ,ஆவண சாளரம்
ਦਸਤਾਵੇਜ਼,ஆவணங்கள்
ਡੋਮੇਨ,களம்
ਡੋਮੇਨ ਨਾਮ,டொமைன் பெயர்
ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,டாட் மேட்ரிக்ஸ் பிரிண்டர்
"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ",கீழ்
ਡਾਊਨ ਲਿੰਕ,கீழ் இணைப்பு
ਡਾਊਨ ਲੋਡਿੰਗ,பதிவிறக்கம்
ਘੱਟ ਸਮਾਂ,செயலற்ற நேரம்
ਖਿੱਚਣਾ,இழுத்தல்
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (டைனமிக் ரேம்)
ਵਹਿਣਾ,சறுக்கல்
ਡਰਾਈਵਰ,இயக்கி
ਸੁੱਟੋ,கைவிட
ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ,கீழ்தோன்றும் பட்டியல் பெட்டி
ਡਰੱਮ ਡਰਾਈਵ,டிரம் டிரைவ்
ਡਰੱਮ ਪ੍ਰਿੰਟਰ,டிரம் பிரிண்டர்
ਡਰੱਮ ਯੂਨਿਟ,டிரம் அலகு
ਦੋਹਰਾ,இரட்டை
ਦੋਹਰੀ ਘਣਤਾ,இரட்டை அடர்த்தி
ਨਕਲੀ ਪਤਾ,போலி முகவரி
ਡੰਪ,திணிப்பு
ਡੁਪਲੈਕਸ ਸਰਕਟ,இரட்டை சுற்று
ਡੁਪਲੈਕਸਿੰਗ,டூப்ளெக்சிங்
ਡੁਪਲੀਕੇਟ,நகல்
DVD R/W,டிவிடி ஆர்/டபிள்யூ
DVD ROM,டிவிடி ரோம்
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,மாறும் அறிவுறுத்தல்
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,மாறும் நினைவகம்
ਗਤੀਸ਼ੀਲਤਾ,இயக்கவியல்
ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ,EBCDIC
ਈ-ਕਾਰੋਬਾਰ,மின் வணிகம்
echo,எதிரொலி
ਈ-ਕਾਮਰਸ,மின் வணிகம்
ਸੰਪਾਦਿਤ ਕਰੋ,தொகு
ਸੰਪਾਦਕ,ஆசிரியர்
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,கல்வி தொழில்நுட்பம்
EEP ਰੋਮ,EEP ரோம்
ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ),பயனுள்ள முகவரி (மிதக்கும் முகவரி)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ,பயனுள்ள செயல்பாட்டு முகவரி
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ,பயனுள்ள செயல்முறை
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ),பயனுள்ள UID (பயனர் அடையாளம்)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ,பயனுள்ள பரிமாற்ற செயல்பாடு
ਅੱਠ-ਬਿੱਟ ਬਾਈਟ,எட்டு பிட் பைட்
ਈ-ਲਰਨਿੰਗ,மின் கற்றல்
ਚੋਣ-ਅਲਗਰਥਮ,தேர்தல்-அல்கிரிதம்
ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ),மின் அஞ்சல் (மின்னஞ்சல்)
ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ,மின்சார அச்சுப்பொறி
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,மின் கணக்கியல் இயந்திரம்
ਇਲੈਕਟ੍ਰਾਨਿਕ,மின்னணு
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS),மின்னணு அனுமதி அமைப்பு (ECS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,மின்னணு தரவு செயலாக்கம்
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ,மின்னணு தாக்கல்
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS),மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ,மின்னணு இதழ்கள்
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,மின்னணு வெளியீடு
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,மின்னணு சுவிட்ச்
ਤੱਤ,உறுப்பு
ਈ - ਮੇਲ,மின்னஞ்சல்
ਈਮੇਲ ਖਾਤਾ,மின்னஞ்சல் முகவரி
ਏਮਬੈਡਡ ਸਿਸਟਮ,உட்பொதிக்கப்பட்ட அமைப்பு
ਏਮਬੈਡਿੰਗ,உட்பொதித்தல்
ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL),உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL)
ਖਾਲੀ ਸਟੈਕ,வெற்று அடுக்கு
ਖਾਲੀ ਸਤਰ,வெற்று சரம்
ਇਮੂਲੇਸ਼ਨ,முன்மாதிரி
encapsulation,அடைப்பு
ਐਨਸਾਈਫਰ,குறியாக்கி
ਇੰਕੋਡ,குறியாக்கம்
ਏਨਕੋਡਰ,குறியாக்கி
ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ,மறைகுறியாக்கப்பட்ட தரவு
ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ,என்கிரிப்ட் கோப்பு முறைமை
ਇਨਕ੍ਰਿਪਸ਼ਨ,குறியாக்கம்
ਬਲਾਕ ਦਾ ਅੰਤ,தொகுதியின் முடிவு
ਫਾਈਲ ਦਾ ਅੰਤ (EOF),கோப்பின் முடிவு (EOF)
ਆਖਰੀ ਉਪਭੋਗਤਾ,கடைசி பயனாளி
ਦਾਖਲ ਕਰੋ,நுழைய
ਐਂਟਰ-ਕੁੰਜੀ,நுழைவு விசை
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ,நிறுவன சேவையகம்
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,நிறுவன அமைப்பு
ਹਸਤੀ,நிறுவனம்
ਹਸਤੀ-ਰਿਸ਼ਤਾ,நிறுவனம்-உறவு
ਦਾਖਲਾ ਸਮਾਂ,நுழைவு நேரம்
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,நுழைவு மாறி
ਅਣਗਿਣਤ,எண்ணத்தக்க
ਵਾਤਾਵਰਣ,சூழல்
ਯੁੱਗ,சகாப்தம்
EPROM,EPROM
epsilon ਬੰਦ,எப்சிலன் மூடல்
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,சமநிலைப்படுத்தி
ਉਪਕਰਨ,உபகரணங்கள்
ਸਮਾਨਤਾ ਵਰਗ,சமநிலை வகுப்பு
ਸਮਾਨਤਾ ਸਬੰਧ,சமமான உறவு
ਮਿਟਾਓ,அழிக்க
ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ,பிழை திருத்தும் குறியீடு
ਗਲਤੀ ਸੁਧਾਰ,பிழை திருத்தம்
ਗਲਤੀ ਖੋਜ,பிழை கண்டறிதல்
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,பிழை கையாளுதல்
ਗਲਤੀ ਸੁਨੇਹਾ,பிழை செய்தி
ਗਲਤੀ ਦਰ,பிழை விகிதம்
ਗਲਤੀ ਰਿਕਵਰੀ,பிழை மீட்பு
ਗਲਤੀ ਰੁਟੀਨ,பிழை வழக்கமான
ਬਚਣ ਦਾ ਕਿਰਦਾਰ,தப்பிக்கும் தன்மை
ਈਥਰਨੈੱਟ,ஈதர்நெட்
ਘਟਨਾ,நிகழ்வு
ਘਟਨਾ ਲੜੀ,நிகழ்வு சங்கிலி
ਘਟਨਾ ਨਿਯੰਤਰਣ,நிகழ்வு கட்டுப்பாடு
ਘਟਨਾ ਕਾਊਂਟਰ,நிகழ்வு கவுண்டர்
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,விதிவிலக்கு கையாளுதல்
ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ,பரிமாற்றக்கூடிய வட்டு சேமிப்பு
ਬੇਦਖਲੀ,விலக்குதல்
ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR),பிரத்தியேக அல்லது (XOR)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,இயங்கக்கூடிய நிரல்
ਕਾਰਜਕਾਰੀ ਬਿਆਨ,நிர்வாக அறிக்கை
ਪੂਰੀ ਖੋਜ,முழுமையான தேடல்
ਮੌਜੂਦ ਹੈ,உள்ளன
ਨਿਕਾਸ,வெளியேறு
ਮਾਹਰ ਸਿਸਟਮ,நிபுணர் அமைப்பு
ਸਮੀਕਰਨ,வெளிப்பாடு
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA),நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS),விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS)
ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ,நீட்டிக்கப்பட்ட இயந்திரம்
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,நீட்டிக்கப்பட்ட நினைவகம்
ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ,நீட்டிக்கப்பட்ட துல்லியம்
ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ,நீட்டிக்கப்பட்ட வரிசையாக்கம்
ਬਾਹਰੀ ਕਾਲ,வெளிப்புற அழைப்பு
ਬਾਹਰੀ ਗਲਤੀ,வெளிப்புற பிழை
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,வெளிப்புற செயல்பாடு
ਬਾਹਰੀ ਰੁਕਾਵਟ,வெளிப்புற குறுக்கீடு
ਬਾਹਰੀ ਮੈਮੋਰੀ,வெளிப்புற நினைவகம்
ਬਾਹਰੀ ਮੈਮੋਰੀ,வெளிப்புற நினைவகம்
ਬਾਹਰੀ ਮਾਡਮ,வெளிப்புற மோடம்
ਬਾਹਰੀ ਹਵਾਲਾ,வெளிப்புற குறிப்பு
ਬਾਹਰੀ ਖੋਜ,வெளிப்புற தேடல்
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,வெளிப்புற சேமிப்பக சாதனம்
ਕੱਢਣਾ,பிரித்தெடுத்தல்
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,எக்ஸ்ட்ராபோலேஷன்
ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ,முக எழுத்து அச்சுப்பொறி
ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ,தோல்வி-பாதுகாப்பான செயல்பாடு
ਅਸਫਲਤਾ ਦੀ ਦਰ,தோல்வி விகிதம்
ਅਸਫਲਤਾ ਰਿਕਵਰੀ,தோல்வி மீட்பு
ਗਲਤ ਕੋਡ,தவறான குறியீடு
ਗਲਤ ਗਲਤੀ,தவறான பிழை
ਪੱਖਾ-ਵਿੱਚ,ரசிகர்-இன்
ਪੱਖਾ-ਬਾਹਰ,ரசிகர்-அவுட்
fascimile I/O ਡਿਵਾਈਸ,பாசிமைல் I/O சாதனம்
ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT),வேகமான நான்கு உருமாற்றம் (FFT)
ਘਾਤਕ ਗਲਤੀ,கொடிய பிழை
ਨੁਕਸ ਖੋਜ,தவறு கண்டறிதல்
ਨੁਕਸ ਨਿਦਾਨ,தவறு கண்டறிதல்
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,தவறு சகிப்புத்தன்மை
ਫੈਕਸ,தொலைநகல்
ਫੈਕਸ ਸੁਨੇਹਾ,தொலைநகல் செய்தி
FDC,FDC
ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ,அம்சம் கண்டறிதல்
ਫੀਡ ਚੱਕਰ,உணவு சுழற்சி
ਸੁਝਾਅ,பின்னூட்டம்
ਫੀਡਰ,ஊட்டி
ਪ੍ਰਾਪਤ ਕਰੋ,எடுக்க
ਫਿਬੋਨਾਚੀ ਖੋਜ,ஃபைபோனச்சி தேடல்
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,ஃபைபோனச்சி வரிசை
ਫਿਬੋਨਾਚੀ ਲੜੀ,ஃபைபோனச்சி தொடர்
ਫਾਈਬਰ ਆਪਟਿਕਸ,ஃபைபர் ஆப்டிக்ஸ்
ਫਿਡੋ ਜਾਲ,fido net
ਖੇਤਰ,களம்
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ,ஐந்தாம் தலைமுறை கணினிகள்
ਫਾਈਲ,கோப்பு
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,கோப்பு அணுகல் முறை
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,கோப்பு ஒதுக்கீடு அட்டவணை
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,கோப்பு சுருக்கம்
ਫਾਇਲ ਦੀ ਨਕਲ,கோப்பு நகலெடுக்கிறது
ਫਾਈਲ ਲੇਆਉਟ,கோப்பு தளவமைப்பு
ਫਾਈਲ ਅਭੇਦ,கோப்பு ஒன்றிணைத்தல்
ਫਾਇਲ ਰਿਕਵਰੀ,கோப்பு மீட்பு
ਫਾਇਲ ਸਟੋਰੇਜ਼,கோப்பு சேமிப்பு
ਫਾਇਲ ਬਣਤਰ,கோப்பு அமைப்பு
ਫਾਇਲ ਸਿਸਟਮ,கோப்பு முறை
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ,கோப்பு பரிமாற்றம்
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP),கோப்பு பரிமாற்ற நெறிமுறை (FTP)
ਫਿਲਟਰ,வடிகட்டி
ਅੰਤਮ ਰਾਜ,இறுதி நிலை
ਲੱਭੋ,கண்டுபிடிக்க
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,வரையறுக்கப்பட்ட நிலை இயந்திரம்
ਅੱਗ ਦੀ ਕੰਧ,தீ சுவர்
ਫਰਮਵੇਅਰ,நிலைபொருள்
ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ,முதலில் வருபவர்களுக்கு முன்னுரிமை
ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,முதல் தலைமுறை கணினி
ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO),ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO)
ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ,முதல் வரிசை தர்க்கம்
ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ,முதல் வரிசை கோட்பாடு
ਸਥਿਰ ਭਾਗ,நிலையான பகிர்வு
ਝੰਡਾ,கொடி
ਲਚਕਦਾਰ ਡਿਸਕ,நெகிழ்வான வட்டு
ਫਲਾਪੀ ਡਿਸਕ,நெகிழ் வட்டு
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd),நெகிழ் வட்டு இயக்கி (Fdd)
ਵਹਾਅ ਚਾਰਟ,ஓட்ட விளக்கப்படம்
ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ,கட்டுப்பாட்டு ஓட்டம்
ਫਲੱਸ਼,பறிப்பு
ਫੋਲਡਰ,கோப்புறை
ਫੌਂਟ,எழுத்துரு
ਫੌਂਟ ਪਰਿਵਾਰ,எழுத்துரு குடும்பம்
ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ,வெளிநாட்டு விசை
ਫਾਰਮ,வடிவம்
ਰਸਮੀ ਭਾਸ਼ਾ,முறையான மொழி
ਰਸਮੀ ਸਿਸਟਮ,முறையான அமைப்பு
ਫਾਰਮੈਟ,வடிவம்
ਫਾਰਮੈਟਿੰਗ,வடிவமைத்தல்
fortran,ஃபோர்ட்ரான்
fortran ਪ੍ਰੋਗਰਾਮਿੰਗ,fortran நிரலாக்க
ਅੱਗੇ ਸਲੈਸ਼,முன்னோக்கி சாய்வு
ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,நான்காம் தலைமுறை கணினி
ਟੁਕੜਾ,துண்டு
ਫਰੇਮ,சட்டகம்
ਮੁਫ਼ਤ ਨੈੱਟ,இலவச வலை
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ,இலவச மென்பொருள் அடித்தளம்
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,இலவச சேமிப்பு
ਮੁਫ਼ਤਵੇਅਰ,இலவச மென்பொருள்
ਅਗਰਾਂਤ,முன் முனை
ਸਾਹਮਣੇ ਪੈਨਲ,முன் குழு
ਫੰਕਸ਼ਨ,செயல்பாடு
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,செயல்பாட்டு விசை
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,செயல்பாடு குறிப்பு
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,செயல்பாட்டு சார்பு
ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ,செயல்பாட்டு சோதனை
ਫਜ਼ੀ ਤਰਕ,தெளிவற்ற தர்க்கம்
ਫਜ਼ੀ ਸੈੱਟ,தெளிவற்ற தொகுப்பு
ਲਾਭ,ஆதாயம்
ਖੇਡ ਦਾ ਰੁੱਖ,விளையாட்டு மரம்
ਪਾੜਾ ਅੱਖਰ,இடைவெளி பாத்திரம்
ਕੂੜਾ,குப்பை
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,குப்பை சேகரிப்பு
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,குப்பை சேகரிப்பு
ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO),குப்பையில் குப்பை (GIGO)
ਕਪਾਟ,வாயில்
ਗੇਟਵੇ,நுழைவாயில்
ਆਮ ਪ੍ਰੋਗਰਾਮ,பொது திட்டம்
ਆਮ ਪ੍ਰੋਗਰਾਮ,பொது திட்டம்
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,பொது நோக்கம் கணினி
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,பொது நோக்கம் கணினி
ਆਮ ਰਜਿਸਟਰ,பொது பதிவு
ਸਧਾਰਣਕਰਨ,பொதுமைப்படுத்தல்
ਸਧਾਰਣਕਰਨ,பொதுமைப்படுத்தல்
ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ,பொது நோக்க மொழி
ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,பொது நோக்க இயக்க முறைமை
ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ,பொது நோக்கப் பதிவேடு
ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ,உருவாக்கப்பட்ட பிழை
ਬਣਾਉਣ ਫੰਕਸ਼ਨ,செயல்பாடு உருவாக்கும்
ਆਮ ਵਰਗ,பொதுவான வகுப்பு
ਆਮ ਫੰਕਸ਼ਨ,பொதுவான செயல்பாடு
ਆਮ ਨਾਮ,பொதுப்பெயர்
gigo,ஜிகோ
ਗਲੋਬਲ,உலகளாவிய
