Kannada,Punjabi
ಪ್ರಕಟಿಸುವುದು,ਘੋਸ਼ਣਾ
ಆದಾಯದ ಘೋಷಣೆ,ਆਮਦਨੀ ਦਾ ਐਲਾਨ
ಘೋಷಿಸಿದ ಮೌಲ್ಯ,ਘੋਸ਼ਿਤ ਮੁੱਲ
ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ,ਸਹੁੰ ਬਾਰੇ ਐਲਾਨ ਕਰੋ
ಹಗಲು,ਡੀਕੋਡ
ಹತೋಟಿ ಮಾಡು,ਡੀਕੋਡ੍ਰੋਲ
ಅಲಂಕಾರ,ਸਜਾਵਟ
ಇಳಿಸು,ਕਮੀ
ಸುಗಂಧ,ਫ਼ਰਮਾਨ
ಸಮರ್ಪಣೆ,ਸਮਰਪਣ
ಕಳೆಯಬಹುದಾದ,ਕਟੌਤੀਯੋਗ
ಕಡಿತ,ਕਟੌਤੀ
ಮೂಲದಲ್ಲಿ ಕಡಿತ,ਸਰੋਤ 'ਤੇ ਕਟੌਤੀ
ಸಂಬಳದಿಂದ ಕಡಿತ,ਤਨਖਾਹ ਤੋਂ ਕਟੌਤੀ
ಪತ್ರ,ਡੀਡ
ಅಡಮಾನದ ಪತ್ರ,ਗਿਰਵੀਨਾਮੇ ਦਾ ਕੰਮ
ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ,ਮੰਨਿਆ ਗਿਆ ਯੂਨੀਵਰਸਿਟੀ
ಅಪಹರಿಸು,ਖਰਾਬ
ವಸ್ತುತಃ,ਹਕ਼ੀਕ਼ੀ
ಅಪಹರಣ,Defalcation
ಮಾನನಷ್ಟತೆ,ਮਾਣਹਾਨੀ
ಗಡಿಬಿಡಿ,ਮੂਲ
ಕಾಲ್ಚೀಲ,ਡਿਫਾਲਟਰ
ದೋಷಯುಕ್ತ,ਨੁਕਸਦਾਰ
ರಕ್ಷಣೆ,ਬਚਾਅ
ರಕ್ಷಣಾ ಸಲಹೆಗಾರ,ਬਚਾਅ ਪੱਖ
ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ,ਰੱਖਿਆ ਉਤਪਾਦਨ
ಪ್ರತಿವಾದಿ,ਬਚਾਓ ਪੱਖ
ಮುಂದೂಡಿಕೆ,ਮੁਲਤਵੀ
ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು,ਮੁਲਤਵੀ ਖਰਚੇ
ಧಿಕ್ಕಾರ,ਉਲੰਘਣਾ
ಕೊರತೆ,ਘਾਟਾ
ಕೊರತೆ ಬಜೆಟ್,ਘਾਟਾ ਬਜਟ
ವಿವರಿಸು,ਪ੍ਰਭਾਸ਼ਿਤ
ಧಿಕ್ಕರಿಸು,ਮੁਲਤਵੀ
ಅವನತಿ,ਨਿਘਾਰ
ಪದ,ਡਿਗਰੀ
ಕೈದಿಸು,ਡੀਜੂਰ
ವಿಳಂಬ,ਦੇਰੀ
ನಿಯೋಗಿ,ਡੈਲੀਗੇਟ
ನಿಯೋಜಿತ ಅಧಿಕಾರ,ਸੌਂਪਿਆ ਅਥਾਰਟੀ
ನಿಯೋಗ,ਵਫਦ
ಅಧಿಕಾರಗಳ ನಿಯೋಗ,ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ
ಅಳಿಸು,ਮਿਟਾਓ
ಅಳಿಸುವುದು,ਹਟਾਉਣਾ
ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ,ਜਾਣਬੁੱਝ ਕੇ
ವಿವೇಚನೆ,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
ಭವ್ಯತೆ,ਕਮੀ
ಗೋಪುರ,ਸੀਮਾ
ತಲುಪಿಸು,ਸਪੁਰਦ ਕਰੋ
ವಿತರಣೆ,ਡਿਲਿਵਰੀ
ಬೇಡಿಕೆ,ਮੰਗ
ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ,ਮੰਗ ਨੋਟ
ಗಡಸು,ਹੱਦਬੰਦੀ
ಅರ್ಧಾಧಿಕಾರದ,ਡੈਮੀ-ਅਧਿਕਾਰੀ
ಪ್ರಜಾಪ್ರಭುತ್ವ,ਲੋਕਤੰਤਰ
ಪ್ರದರ್ಶನ,ਪ੍ਰਦਰਸ਼ਨ
ನಿಡೂ,ਨਿਰਾਸ਼ਾ
ತುತ್ತಾಗಿಸು,ਕਬਰਸਤਾਨ
ನಿರಾಕರಣೆ,ਇਨਕਾਰ
ಪಂಗಡ,ਸੰਜੋਗ
ದಾವೆ,Do ਨੂਵੋ
ನಿರಾಕರಿಸು,ਇਨਕਾਰ
ಹೊರಟು ಹೋಗು,ਰਵਾਨਾ
ವಿಭಾಗ,ਵਿਭਾਗ
ಇಲಾಖೆಯ,ਵਿਭਾਗੀ ਵਿਭਾਗ
ಇಲಾಖಾ ಕ್ರಿಯೆ,ਵਿਭਾਗੀ ਕਾਰਵਾਈ
ಇಲಾಖಾ ವಿಚಾರಣೆ,ਵਿਭਾਗੀ ਜਾਂਚ
ಇಲಾಖಾ ತನಿಖೆ,ਵਿਭਾਗੀ ਜਾਂਚ
ಇಲಾಖೆಯ ಅಕ್ರಮ,ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ
ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ,ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ
ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ,ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ
ಇಲಾಖೆಯ ಅನುಮತಿ,ਵਿਭਾਗੀ ਅਧਿਕਾਰ
ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ
ನಿರ್ಗಮನ,ਰਵਾਨਗੀ
ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ,ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ
ಅವಲಂಬಿತ,ਨਿਰਭਰ
ಅವಲಂಬಿತ ಮಕ್ಕಳು,ਨਿਰਭਰ ਬੱਚੇ
ನಿಯೋಜಿಸು,ਤੈਨੁਸ਼
ದೊಡ್ಡ ವ್ಯಕ್ತಿ,ਡੀਪੋਨੈਂਟ
ಗಡೀಪಾರು,ਦੇਸ਼ ਨਿਕਾਲੇ
ಶೋಧಿಸು,ਅਪਗ੍ਰੇਡ
ಠೇವಣಿ,ਜਮ੍ਹਾ
ಡಿಪೊ,ਡਿਪੂ
ಸವಕಳಿ,ਕਮੀ
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ,ਉਦਾਸ ਕਲਾਸ
ನೀಚಿಸು,ਵਾਂਝੇ
ತತ್ತ್ವ,ਡੈਪੂਟੇਸ਼ਨ
ಕಪಾಟಿ ಭತ್ಯೆ,ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ
ಉಪ,ਡਿਪਟੀ
ಪದದ,ਡੀਰ ਰਜਿਸਟਰ
ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ,ਡਿ duty ਟੀ ਦੀ ਘਾਟ
ಸೋಗು,ਦਰੇਰਾ
ಅವಹೇಳನ,ਡੈਗੋਗੇਸ਼ਨ
ಅಪಹರಣಕಾರಕ,ਅਪਮਾਨਜਨਕ
ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ,ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ
ವಾಣಿಜ್ಯ,ਵੰਸ਼ਜ
ವಿವರಣೆ,ਵੇਰਵਾ
ಅರ್ಹ,ਯੋਗ
ವಿನ್ಯಾಸ,ਡਿਜ਼ਾਇਨ
ಗೊತ್ತುಮಾಡು,ਮਨੋਨੀਤ
ಹುದ್ದೆ,ਅਹੁਦਾ
ರವಾನಿಸು,ਭੇਜਣਾ
ರವಾನೆ ಟಿಪ್ಪಣಿ,ਡਿਸਪੈਚ ਨੋਟ
ರವಾನೆ,ਡੈਪਿਪਰ ਰਜਿਸਟਰ
ತಲುಪುವ ದಾರಿ,ਮੰਜ਼ਿਲ
ನಿರ್ದಯವಾಗಿ,ਵਿਖਾਵਾ
ವಿವರ,ਵੇਰਵਾ
ವಿವರವಾದ,ਵੇਰਵਾ
ಪತ್ತೆ ಮಾಡು,ਖੋਜਿਆ
ಬಂಧನ,ਨਜ਼ਰਬੰਦੀ
ಬಂಧನ,ਉਚਾਰੇ ਹੋਏ
ನಿರ್ಣಯ,ਦ੍ਰਿੜਤਾ
ತಡೆಯುವಿಕೆ,ਨਿਘਾਰ
ಹಾನಿ,ਨੁਕਸਾਨ
ಹಾನಿಕಾರಕ,ਨੁਕਸਾਨਦੇਹ
ಅಪಮೌಲ್ಯೀಕರಣ,ਦੀ ਘਾਟ
ವಿನಯ,ਤਬਾਹੀ
ಅಭಿವೃದ್ಧಿ,ਵਿਕਾਸ
ತಿರುಗು,ਭਟਕਣਾ
ಸಾಧನ,ਜੰਤਰ
ಭಕ್ತಿ,ਸ਼ਰਧਾ
ರೋಗ ನಿರ್ಣಯಿಸು,ਨਿਦਾਨ
ರೇಖಾಚಿತ್ರ,ਚਿੱਤਰ
ಡೈರಿ,ਡਾਇਰੀ
ನಿರ್ದೇಶನ,ਹੁਕਮ
ಅಲ್ಲ,ਮਰਦਾ ਨਹੀ
ಆಹಾರ,ਖੁਰਾਕ
ಜಿಗಿಲು,ਹਜ਼ਮ
ಘನತೆಯ,ਮਨਘੜਤ
ಘನತೆ,ਮਾਣ
ವ್ಯಭಿಚಾರ,ਡਿਜਸ਼ਨ
ಹಿಗ್ಗಿಸುವ,Dilatory
ಉಭಯಸಂಕಟ,ਦੁਬਿਧਾ
ಪರಿಶ್ರಮದ,ਮਿਹਨਤੀ
ಆಯಾಮ,ਮਾਪ
ಡಿಪ್ಲೋಮ,ਡਿਪਲੋਮਾ
ರಾಜತಾಂತ್ರಿಕತೆ,ਕੂਟਨੀਤੀ
ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ,ਕੂਟਨੀਤਕ ਛੋਟ
ನೇರ,ਸਿੱਧਾ
ನೇರ ಸ್ಪರ್ಧೆ,ਸਿੱਧਾ ਮੁਕਾਬਲਾ
ನೇರ ಸಂದರ್ಶನ,ਸਿੱਧਾ ਇੰਟਰਵਿ.
ನಾಜೂಕಾದ,ਦਿਸ਼ਾ
ನಿರ್ದೇಶಕ,ਡਾਇਰੈਕਟਰੀ
ನೇರ ನೇಮಕಾತಿ,ਸਿੱਧੀ ਭਰਤੀ
ತಪ್ಪಿಸು,ਅਸਵੀਕਾਰ ਕਰੋ
ಅಂಗವೇಕ್ಷಣೀಯ,ਅਪਾਹਜਤਾ
ಅಂಗವಿಕಲ,ਅਯੋਗ ਵਿਅਕਤੀ
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ,ਅਯੋਗਤਾ ਲਾਭ
ಅನನುಕೂಲ,ਨੁਕਸਾਨ
ಒಪ್ಪಿಸು,ਅਸਹਿਮਤ
ಅಂಗೀಕರಿಸದ,ਅਸਵੀਕਾਰ ਕੀਤਾ
ಅಸಮ್ಮತಿ,ਅਸਵੀਕਾਰ
ದುರಂತದ,ਤਬਾਹੀ
ವಿಪತ್ತು ನಿರ್ವಹಣೆ,ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ
ವಿಸರ್ಜಿಸು,ਭਾਂਡੇ
ವಿತರಣೆ,ਵੰਡ
ತರಿಸು,ਰੱਦ
ವಿಸರ್ಜನೆ,ਡਿਸਚਾਰਜ
ವಿಸರ್ಜನೆ,ਡਿਸਚਾਰਜ ਸਲਿੱਪ
ಶಿಸ್ತು ಕ್ರಮ,ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ
ಶಿಸ್ತು ವಿಧಾನ,ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ
ಶಿಸ್ತು,ਅਨੁਸ਼ਾਸਨ
ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ,ਵਿਗਾੜ
ಪ್ರಕಟಿಸು,ਖੁਲਾਸਾ
ಅಸಮಾಧಾನ,ਅਸੰਤੁਸ਼ਟ
ನಿಲ್ಲಿಸುವಿಕೆ,ਬੰਦ
ನಿಲ್ಲಿಸು,ਬੰਦ ਕਰੋ
ಅಸಮಾಧಾನ,ਵਿਵਾਦ
ರಿಯಾಯಿತಿ,ਛੂਟ
ಪತ್ತೆ,ਖੋਜ ਕਰੋ
ಅಪಖ್ಯಾತಿ,ਬਦਨਾਮੀ
ವ್ಯತ್ಯಾಸ,ਅੰਤਰ
ವಿವೇಚನೆ,ਵਿਵੇਕ
ವಿವೇಚನಾ ಅನುದಾನ,ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ
ವಿವೇಚನೆ ಶಕ್ತಿ,ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ
ತಾರತಮ್ಯ,ਵਿਤਕਰਾ
ಚರ್ಚೆ,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
ವಂಚಕ,ਬੇਈਮਾਨ
ಅವಮರ್ಯಾದೆ,ਬੇਇੱਜ਼ਤੀ
ವಿಘಟನೆ,ਵਿਗਾੜ
ಕೊರೆ,ਡਿਸਕ
ಸ್ಥಳಾಂತರಿಸುವುದು,ਉਜਾੜਾ
ವಿಶ್ವಾಸದ್ರೋಹದ,ਬੇਵਫ਼ਾ
ವಜಾಮಾಡಿಸು,ਖਾਰਜ
ವಜಾಮಾಡುವುದು,ਬਰਖਾਸਤਗੀ
ವಜಾಮಾಡುವ ವಿಧಾನ,ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
ಸೇರಿಸು,ਅਣਆਗਿਆਕਾਰੀ
ಅಣಿಕೆ,ਵਿਕਾਰ
ಅಸ್ವಸ್ಥಗೊಳಿಸು,ਅਸੰਗਤ
ಅಸಮಾನತೆಗೆ,ਅਸਮਾਨਤਾ
ರವಾನೆ ವಿಭಾಗ,ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ
ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ,ਡਿਸਪੈਂਸਬਲ
ಹರಡು,ਫੈਲਾਓ
ಸ್ಥಳಾಂತರಗೊಂಡ,ਉਜਾੜੇ
ಪ್ರದರ್ಶನ,ਡਿਸਪਲੇਅ
ಅಸಮಾಧಾನ,ਨਾਰਾਜ਼ਗੀ
ವಿಲೇವಾರಿ,ਨਿਪਟਾਰਾ
ವಿಲೇವಾರಿ,ਦਾ ਿਨਪਟਾਰਾ
ಇನಚಾತುರ್ಯ,ਸੁਭਾਅ
ಹೊರಹೊಮ್ಮಿಸು,ਡਿਸਪੋਸੈਸ
ವಿವಾದಿಸು,ਵਿਵਾਦ
ಅನರ್ಹತೆ,ਅਯੋਗਤਾ
ಕಡೆಗಣಿಸು,ਅਣਡਿੱਠ
ಅಡ್ಡಿ,ਵਿਘਨ
ಅಸಮಾಧಾನ,ਅਸੰਤੁਸ਼ਟੀ
ಭಿನ್ನಾಭಿಪ್ರಾಯ,ਅਸਹਿਮਤੀ
ಅಪಚಾರ ಮಾಡು,ਵਿਗਾੜ
ವಿಘಟಿಸು,ਭਿੰਨ ਭਿੰਨ
ವಿಸರ್ಜನೆ,ਭੰਗ
ವಿಸರ್ಜಿಸು,ਭੰਗ
ದೂರ ಶಿಕ್ಷಣ,ਦੂਰੀ ਸਿੱਖਣ
ಬಂಡಿಲೆ ಮಾಡುವವಳು,ਡਿਸਟਿਲਰੀ
ವಿಶಿಷ್ಟ,ਵੱਖਰਾ
ಪ್ರತ್ಯೇಕಿಸು,ਵੱਖ ਕਰਨਾ
ಅಸ್ಪಷ್ಟತೆ,ਭਟਕਣਾ
ಯಾತನೆ,ਪ੍ਰੇਸ਼ਾਨੀ
ವಿತರಣೆ ಮಾಡು,ਵੰਡ
ವಿತರಣೆ,ਵੰਡ
ಜಿಲ್ಲೆ,ਜ਼ਿਲ੍ਹਾ
ಜಿಲ್ಲಾ ಕೇಂದ್ರ,ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ
ಅಡ್ಡಿ,ਪਰੇਸ਼ਾਨੀ
ನಲಿದಾರ,Ditto
ತಿರುವು,ਡਾਇਵਰਸ਼ਨ
ಲಾಭ,ਲਾਭਅੰਸ਼
ವಿಭಾಗ,ਵੰਡ
ವಿಚ್ or ೇದನ,ਤਲਾਕ
ಕಪ್ಪೆ,ਡੌਕੇਟ
ವೈದ್ಯ,ਡਾਕਟਰ
ದಾಖಲೆಗಳು,ਦਸਤਾਵੇਜ਼
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
ದಸ್ತಾವತಿ,ਦਸਤਾਵੇਜ਼
ನಿವಾಸ,ਨਿਵਾਸ
ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ,ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ
ಪ್ರಬಲ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ದಾನ,ਦਾਨ
ತಿಕ್ಕಲ,ਡੌਸੀਅਰ
ಅನುಮಾನಾಸ್ಪದ,ਸ਼ੱਕੀ
ಪಾರಿವಾಳ,ਡੋਵ ਟੇਲਿੰਗ
ಕೆಳಗಡೆ,ਡਾਉਨ ਗ੍ਰੇਡ
ಕರಡು,ਡਰਾਫਟ
ಕರಡು ಪ್ರತ್ಯುತ್ತರ,ਖਰੜਾ ਜਵਾਬ
ತೀವ್ರವಾದ ಅಳತೆ,ਸਖਤ ਉਪਾਅ
ಸೆರೆ,ਡਰਾਅ ਕਰੋ
ಡ್ರಾಯರ್,ਦਰਾਜ਼
ಚಿತ್ರ,ਡਰਾਇੰਗ
ಬರಗಾಲ,ਸੋਕੇ
ಶುಷ್ಕ ಪ್ರಚಾರ,ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ
ಉಭಯಪಥ,ਦੋਹਰਾ ਚਾਰਜ
ದ್ವಿ ಪೌರತ್ವ,ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ
ಕಾರಣವಾದ,ਬਕਾਇਆ
ಸರಿಯಾದ ಪರಿಶ್ರಮ,ਦੁਏ ਦਿਲਿਗੇਨ C ਏ
ಬಾಕಿ,ਬਕਾਏ
ಸರಿಯಾಗಿ,ਵਿਧੀਵੱਧ
ನಕಲು,ਡੁਪਲਿਕੇਟ
ಅವಧಿ,ਅਵਧੀ
ಬಿದ್ದು,ਗੜਬੜ
ಕರ್ತವ್ಯ,ਡਿ uty ਟੀ
ಕರ್ತವ್ಯ ಭತ್ಯೆ,ਡਿ uty ਟੀ ਭੱਤਾ
ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ,ਡਿ duty ਟੀ ਚਾਰਟ
ಕರ್ತವ್ಯ ರಜೆ,ਡਿ duty ਟੀ ਛੁੱਟੀ
ಕರ್ತವ್ಯ ಕೊಠಡಿ,ਡਿ uty ਟੀ ਕਮਰਾ
ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ,ਮਰਨ ਦਾ ਐਲਾਨ
ಚಲನಶಾಸ್ತ್ರ,ਗਤੀਸ਼ੀਲਤਾ
ಮೊಣಕಾಲ,ਈਅਰਮਾਰਕ
ಗಳಿಸಿದ ರಜೆ,ਕਮਾਈ ਛੁੱਟੀ
ಗಳಿಕೆ,ਕਮਾਈ
ಪರಿಸರ ಸ್ನೇಹಿ,ਈਕੋ-ਦੋਸਤਾਨਾ
ಪರಿಸರ ವಿಜ್ಞಾನ,ਵਾਤਾਵਰਣ
ಆರ್ಥಿಕ,ਆਰਥਿਕ
ಆರ್ಥಿಕ ಶೋಷಣೆ,ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ
ಆರ್ಥಿಕತೆ,ਆਰਥਿਕਤਾ
ಆರ್ಥಿಕ ವರ್ಗ,ਆਰਥਿਕਤਾ ਕਲਾਸ
ಸಂಪಾದನೆ,ਸੰਪਾਦਨ
ಆವೃತ್ತಿ,ਐਡੀਸ਼ਨ
ಸಂಪಾದಕೀಯ,ਸੰਪਾਦਕੀ
ಶಿಕ್ಷಣ,ਸਿੱਖਿਆ
ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ,ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ
ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ,ਵਿਦਿਅਕ ਸੰਸਥਾ
ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
ಪರಿಣಾಮ,ਪ੍ਰਭਾਵ
ಪರಿಣಾಮಕಾರಿ,ਅਸਰਦਾਰ
ಹಿತ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
ಪರಿಣಾಮ,ਪ੍ਰਭਾਵ
ಕಾರ್ಯಕಾರಿತ್ವ,ਕੁਸ਼ਲਤਾ
ಅಖಂಡತೆ,ਕੁਸ਼ਲਤਾ
ದಕ್ಷ,ਅਸਰਦਾਰ
ಹೊರಹಾಕುವಿಕೆ,ਬਾਹਰ ਕੱ .ਣ
ವಿಸ್ತಾರವಾದ,ਵਿਸਤ੍ਰਿਤ
ತಪ್ಪಿಹೋಗು,Elapse
ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
ಚುನಾವಣೆ,ਚੋਣ
ಚುನಾವಣಾ ಕಾಲೇಜು,ਚੋਣ ਕਾਲਜ
ಮತದಾರಿಕೆ,ਵੋਟਰਾਂ
ವಿದ್ಯುದೀಕರಣ,ਬਿਜਲੀ
ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
ಪ್ರಾಥಮಿಕವಾಗಿ,ਐਲੀਮੈਂਟਰੀ
ಅರ್ಹತೆ,ਯੋਗਤਾ
ಅರ್ಹತೆ ಪರೀಕ್ಷೆ,ਯੋਗਤਾ ਟੈਸਟ
ತೊಡೆದುಹಾಕುವಿಕೆ,ਖਾਤਮੇ
ವಜಭಸ,ਭਾਸ਼ਣ
ಮುಜುಗರ,ਸ਼ਰਮਿੰਦਾ
ದುಡುಕು,ਗਬਨ
ಲಾಂblemನ,ਚਿੰਨ੍ਹ
ಉಬ್ಬು ಮುದ್ರೆ,ਮੋਹਿੰਗ ਮੋਹਰ
ತುರ್ತುಸ್ಥಿತಿ,ਐਮਰਜੈਂਸੀ
ತುರ್ತು ಪರಿಹಾರ,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
ಹೊರಹೊಮ್ಮುವ,ਸੰਕਟਕਾਲੀਨ
ವಲಸೆ,ਪਰਵਾਸ
ಸ ೦ ಚಾರಿಗಳು,ਜਲਦਬਾਜ਼ੀ
ಸಾಮರಸ್ಯ,ਅਵਿਸ਼ਵਾਸੀ
ಪರಾನುಭೂತಿ,ਹਮਦਰਦੀ
ಉದ್ಯೋಗ,ਨੌਕਰੀ
ಉದ್ಯೋಗಿ,ਕਰਮਚਾਰੀ
ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
ನೌಕರರ ಕೊಡುಗೆ,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
ಉದ್ಯೋಗಕಾರ,ਮਾਲਕ
ಉದ್ಯೋಗ,ਰੁਜ਼ਗਾਰ
ಉದ್ಯೋಗ ವಿನಿಮಯ,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
ಉದ್ಯೋಗ ಸೂಚನೆ,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
ಉದ್ಯೋಗ ಕಚೇರಿ,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
ಅಧಿಕಾರ ನೀಡಿ,ਸ਼ਕਤੀਕਰਨ
ಸಬಲೀಕರಣ,ਸਸ਼ਕਤੀਕਰਨ
ಅಂಗೀಕರಿಸು,ਦਾ ਵੇਰਵਾ
ಜಾರಿಗೊಳಿಸು,ਲਾਗੂ ਕਰਨ
ನೊಣ,En ਬਲਬ
ನಗದು,ਨ੍ਰਿਤ
ಸುತ್ತಾಟ,ਬੰਦ
ಉತ್ತೇಜನ,ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
ಅತಿಕ್ರಮ,ਘ੍ਰਿਣਾਯੋਗ
ಎಸೆತ,ਪ੍ਰੇਸ਼ਾਨ
ಒಪ್ಪಿ,ਸਮਰਥਨ
ದತ್ತಿ,ਐਂਡੋਮੈਂਟ
ಅಂತಿಮ ಉತ್ಪನ್ನ,ਅੰਤ ਉਤਪਾਦ
ಶಕ್ತಿ,Energy ਰਜਾ
ಬಲಪಡಿಸು,ਲਾਗੂ ਕਰੋ
ತೊಡಗಿಸು,ਰੁੱਝੇ ਹੋਏ
ವರ್ಧಿಸುವುದು,ਵਾਧਾ
ಭಾಗಿಸು,ਦਾਖਲਾ
ಸಾಮೂಹಿಕವಾಗಿ,En ਮਾਸੀ
ವಿಚಾರಣೆ,ਪੜਤਾਲ
ದಾಖಲಿಸು,ਦਾਖਲਾ
ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ),ਦਾਖਲਾ (= ਦਾਖਲਾ)
ದಾಖಲಾತಿ ಸಂಖ್ಯೆ,ਦਾਖਲਾ ਨੰਬਰ
ಆವರಿಸು,ਰਸਤੇ ਵਿੱਚ
ನಂತರದ,ਹੋਂਦ
ಖಚಿತಪಡಿಸು,ਯਕੀਨੀ ਬਣਾਓ
ಪ್ರವೇಶಿಸು,ਦਾਖਲ ਕਰੋ
ಉದ್ಯಮ,ਉੱਦਮ
ಮನರಂಜನೆ,ਮਨੋਰੰਜਨ
ಮನರಂಜನೆ,ਮਨੋਰੰਜਨ
ಅರ್ಹತೆ,ਹੱਕਦਾਰ
ಪ್ರಶಸ್ತಿಗಳಿರುವ,ਹੱਕਦਾਰ
ಅರ್ಹತೆ,ਇੰਟਾਈਟਲਮੈਂਟ
ಪ್ರವೇಶ,ਪਰਵੇਸ਼
ಪ್ರವೇಶಿಸುವ,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
ಪ್ರವೇಶ,ਦਾਖਲਾ
ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
ವಿವರಣೆ,ਗਣਨਾ
ವಾತಾವರಣ,ਵਾਤਾਵਰਣ
ರಾಯಭಾರಿ,ਰਾਜਦੂਤ
ಸಾಂಕ್ರಾಮಿಕ,ਮਹਾਂਮਾਰੀ
ಸಾರಾಂಶ,ਐਪੀਟੋਮ
ಸಮಾನತೆ,ਸਮਾਨਤਾ
ಸಮತಟ್ಟಾದ,ਸੰਤੁਲਨ
ಉಪಕರಣ,ਉਪਕਰਣ
ಸಮಾನತೆ,ਇਕੁਇਟੀ
ಸಮಾನ,ਬਰਾਬਰ
Alಷಧದ,ਬਰਾਬਰ
ನಿರ್ಮೂಲನೆ,ਖਰਾਬੀ
ಕಸ,ਇਰੱਟਾ
ದೋಷ,ਗਲਤੀ
ಉಲ್ಬಣ,ਚੜ੍ਹਨਾ
ಮುಜುಗರ,ਐਸਕਾਰਟ
ಅಗತ್ಯವಾದ,ਜ਼ਰੂਰੀ
