Kannada,Hindi
ಕನ್ನಡಿ,अवतल दर्पण
ಮರೆತುಹೋಗುವುದು,"प्रच्छादन, गोपन"
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,"सांद्रित, गाढ़ा, संकेंद्रित"
ಏಕಾಗ್ರತೆ,"संकेंद्रण, सांद्रण"
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,संकेंद्रिक लेन्स
ಘನವಸ್ತಮೀನ,"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन"
ಸಮತೋಲನದ ಸ್ಥಿತಿ,साम्यावस्था
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,चालन
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,चालन धारा
ವಾಹಕತೆ,चालकता
ವಾಹಕಕ,चालक
ಸಂರಚನೆ,"संरूपण, विन्यास"
ಸಂಪರ್ಕ,"संबंधन, संयोजन"
ಸಂಪರ್ಕೀಕರಣ,"संबद्धता, योजकता"
ಸಂಪರ್ಕ,"संबंधक, योजक"
ಸ್ಥಿರತೆ,सुसंगति
ಸ್ಥಿರವಾಗಿ,सुसंगततः
ಗಡಿ,कन्सोल
ನಿರಂತರ,"स्थिर, नियतांक, स्थिरांक, नियत"
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,"अचर कोणांक, अचर आयाम"
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,संपर्क माइक्रोफोन
ಕಂಟೇನರ್ ಸ್ವರೂಪ,पात्र आरूप
ಮಾಲಿನ್ಯ,संदूषण
ಕಲೆ,"अंतर्वस्तु, अंश"
ನೆಮ್ಮದಿಯ,"निकटस्थ, समीपस्थ, संलग्न, संस्पशब"
ನಿರಂತರತೆ,"सांतत्य, सातत्य, निरंतरता"
ನಿರಂತರ ಬೂತ್,सातत्य बूथ
ನಿರಂತರ ಗುಬ್ಬಿ,सातत्य घुंडी
ನಿರಂತರ,"सतत, निरंतर, अविरल, अविच्छिन्न"
ನಿರಂತರ ಚಾಪ,"सतत चाप, अविच्छिन्न चाप"
ನಿರಂತರ ಅಲೆ,सतत तरंग
ಬಾಹ್ಯರೇಖೆ,समोच्च रेखा
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,समोच्च रेखीय योजना
ಒಪ್ಪಂದ,"संविदा, संकुचित करना"
ದೂಷಣೆ,संकुचन
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,विपर्यास अनुपात
ನಿಯಂತ್ರಣ ವಿವರಣೆ,नियंत्रण परिपथ
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,नियंत्रण इलेक्ट्रोड
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,नियंत्रण उपस्कर
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,नियंत्रण ग्रिड
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,नियंत्रण रेखा
ನಿಯಂತ್ರಣಫಲಕ,नियंत्रण पैनल
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,नियंत्रण कक्ष
ನಿಯಂತ್ರಣ ಮೇಜು,नियंत्रण सारणी
ನಿಯಂತ್ರಣ ಗೋಪುರ,"नियंत्रण मीनार, नियंत्रण टावर"
ನಿಯಂತ್ರಕ,नियंत्रक
ಒಮ್ಮುಖವಾಗುವಿಕೆ,अभिसरण
ಒಮ್ಮುಖ ಮಸೂರ,अभिसारी लेन्स
ವರ್ಗಾಯಿಸುವವನು,परिवर्तक
ಪೀನ ಮಸೂರ,उत्तल लेन्स
ಕಣ್ಗಾವಲು,संवलन
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,संवलन कोडित
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र"
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण"
ಕುಕೀ,कुकी
ಕನ್ನಡಿಯ,कुकियर
ನಿಷೇಧಕ,सहप्रक्रमक
ಹಗ್ಗ,"डोरी, कॉर्ड"
ಕರೋನ,"किरीट, कोरोना"
ಕರೋನ,किरीट विसर्जन
ಪರಸ್ಪರ,सहसंबंधन
ಕಾಸಿನ್ ಘಟಕ,"कोसाइन घटक, कोज्या घटक"
ಕಾಸಿನ್ ತರಂಗ,"कोज्या तरंग, कोसाइन तरंग"
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,अंतरिक्ष रव
ಪ್ರತಿಕೂಲತೆ,"गणक, काउंटर"
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,वामावर्त
ಕಪಾಟು,युग्मक
ಜೋಡಣೆ,युग्मन
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,युग्मन संधारित्र
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,"युग्मन जालक्रम, युग्मन नेटवर्क"
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,युग्मन प्रतिरोध
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,सहसंयोजी आबंध
ವ್ಯಾಪ್ತಿ,"व्याप्ति, कवरेज"
ಅಪಘಾತ,ध्वंस
ವಿಮರ್ಶಕರ ತಂಡ,क्रांतिक बैंड
ವಿಮರ್ಶೆ,क्रांतिक अवस्था
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,क्रांतिक युग्मन
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,क्रांतिक आवृत्ति
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,क्रांतिक प्राचल
ಮೊಸಳೆ ಕ್ಲಿಪ್,मकरदंती क्लिप
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,पार मंदन
ಅಡ್ಡಕತ್ತು,क्रॉस मॉडुलन
ಅಡ್ಡ ಮಾತುಕತೆ,"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता"
ಅಡ್ಡನಡು,पारमंद
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी"
ಸ್ಫಟಿಕ,क्रिस्टल
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,क्रिस्टल फिल्टर
ಸೂಚನೆ,"अनुसंकेत, इंगित"
ಕ್ಯೂ ಗುರುತುಗಳು,अनुसंकेत चिह्न
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,अनुसंकेत युक्ति
ಪ್ರಸ್ತುತ,धारा अपवाह
ಪ್ರಸ್ತುತ ಮೀಟರ್,धारामापी
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,धारा ट्रांसफार्मर
ಕರ್ಸರ್,"प्रसंकेतक, कर्सर"
ಉರುಳು,वक्र
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,अंतक आवृत्ति
ಕಟ್ಟುವವನು,कर्तक
ಸೈಬರ್ ಕೆಫೆ,साइबर कैफे
ಸೈಬರ್ ಭದ್ರತೆ,साइबर सुरक्षा
ಸೈಬರ್ ಜಾಗ,साइबर स्पेस
ಚಕ್ರ,"चक्र, आवर्तन"
ಆವರ್ತಕ,चक्रीय
ಡಿಸಿ. ಅಂಶ,डी.सी. (दिष्टधारा) घटक
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,डी.सी. प्लेट षक्ति
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,डी.सी. पुनः स्थापन
ಡಯೋಡೆ,अवमंदक डायोड
ತೇವಗೊಳಿಸುವ,अवमंदन
ಕತ್ತಲೆ,अदीप्त
ದತ್ತ,"आंकड़ा, डाटा"
ದತ್ತಾಂಶ ಪ್ರಸಾರ,आंकड़ा प्रसारण
ದತ್ತಾಂಶ ಸಂಕೋಚನ,आंकड़ा संपीडन
ದತ್ತಾಂಶ ಕೊರೆಯುವ,"आंकड़ा प्रवेधन, डाटा प्रवेधन"
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,"डाटा कूटलेखन, आंकड़ा कूटलेखन"
ದತ್ತಾಂಶಗಳು,आंकड़ा संचिका
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,"डाटा संचालन, आंकड़ा संचालन"
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,आंकड़ा खनन
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,"आंकड़ा प्रक्रमण, डाटा प्रक्रमण"
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,"डाटा प्रक्रमक, आंकड़ा प्रक्रमक"
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,आंकड़ा लघुकृत बिट तंत्र
ದತ್ತಾಂಶ ಸೇವೆ,आंकड़ा सेवा
ಮಾಹಿತಿಯ ಕಾಗದ,"डाटा पत्र, आंकड़ा पत्र, डाटा शीट"
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,"डाटा भंडारण, आंकड़ा भंडारण"
ದತ್ತಾಂಶಗಳು,"डाटा प्रवाह, आंकड़ा प्रवाह"
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,आंकड़ा रूपांतरण
ದತ್ತಾಂಶ ಪ್ರಸಾರ,"डाटा संचरण, आंकड़ा संचरण"
ದತ್ತಸಂಚಯ,"आंकड़ा आधार, डाटा बेस"
ದತ್ತಸೇಂದ್ರಿ,आंकड़ा प्रसारण
ದಟ್ಗ್ರಾಮ್,"आंकड़ा-लेख, डाटाग्राम"
ಡಿಬಿ ಮೀಟರ್,"डेसिबल मीटर, dB मीटर"
ಭೀಕರ ಗಾಳಿ,अमॉडुलित प्रसारण
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,पूर्ण लघु परिपथ
ಜಡ ಸ್ಥಾನ,मूक स्थल
ಅಸ್ತವ್ಯಸ್ತತೆ,गतिरोध
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,दोषमार्जन कार्यक्रम
ಡೀಗಗ್ ಮಾಡುವುದು,"डीबगिंग, दोषमार्जन"
ಧ್ವನಿಯ ಕೊಳೆತ,ध्वनि-क्षय
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),डेसिबल
ದಶಮಾನ,"दशमलव, दशमिक"
ದಶಮಾಂಶ ಸಂಕೇತ,दशमिक कोड
ದಶಮಾಂಶ ಅಂಕಿಯ,दशमिक डिजिट
ಅರ್ಥಚಕರ್ಯ,कूटवाचन
ಡಿಕೋಡರ್,"कूट वाचक, विकोडक"
ಡಿಕೋಡಿಂಗ್,"कूट वाचन, विकोडन"
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,अंकीय संचरण विकोडन
ತಗ್ಗಿಸು,विसंपीडन
ಡಕ್ಯುಲಿಂಗ,वियुग्मन
ಸರ್ಕ್ಯೂಟ್,वियुग्मन परिपथ
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,"वियुग्मन जालक्रम, वियुग्मन नेटवर्क"
ನಿರ್ಣಾಯಕತೆ,"विकोडन, विकूटन, विगोपन"
ಸಮರ್ಪಿತ ಸಾಲು,समर्पित लाइन
ಕಬ್ಬಿಣದ,वि-अंतः स्थापन
ಒತ್ತು,विप्रबलन
ಗಡಿಬಿಡಿ,"स्वतः निर्धारित, डिफाल्ट"
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,गुणता दोष
ದೋಷಯುಕ್ತ,"सदोष, दोषपूर्ण"
ದೋಷಯುಕ್ತ ಘಟಕ,"सदोष एकक, दोषपूर्ण एकक"
ವಿವರಣೆ,"परिभाषा, स्पष्टता"
ತಿರುಗುವಿಕೆ,विक्षेपण
ವಿರೂಪ,"विरूपण, विकृति"
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,एकीकरण
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली"
ಪದ,"डिग्री, अंश"
ಅಂತರ್ವರ್ಧಕ,वि-अंतरापत्रक
ವಿಳಂಬ ರೇಖೆ,डिले लाइन
ವಿಳಂಬ ಸಮಯ,विलंब काल
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,विलंबित फ्रेम स्मृति
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,विलंबित क्रमवीक्षण
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,विलंबित तुल्यकालन संकेत
ವಿತರಣೆ,"प्रदान, प्रस्तुति"
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली"
ಅಪಹರಣ,विमॉडुलन
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,विमॉडुलक कार्ड
ಕಸಾಯಿಖಾನೆ,विबहुसंकेतक
ಕ್ಷೇತ್ರದ ಆಳ,क्षेत्र गहराई
ಅವರೋಹಣ,अवरोहण
ವಿನ್ಯಾಸ ವಿವರಣೆ,अभिकल्प विनिर्देश
ಮೇಜಿನ,डेस्कटॉप
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,"संसूचक उत्पाद, संसूचक निर्गत"
ವಿಚಲನ,विचलन
ಸಾಧನ,"युक्ति, साधन"
ಸಾಧನ ಚಾಲಕ,युक्ति चालक
ರೋಗ,नैदानिकी
ರೇಖಾಚಿತ್ರ,आरेख
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,संवाद पथ
ವ್ಯಾಸದ ಕ್ರಮ,व्यासीय विधा
ವಜ್ರದ ಸ್ಟೈಲಸ್,"हीरक स्टाइलस, हीरक सुई"
ವೇಷಭೂಷಣ,"मध्यपट, तनुपट"
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,तनुपटीय अवशोषक
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,द्विशाखी श्रवण
ಅಂಧನ,"डाइइलेक्ट्रिक, परावैद्युत"
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,"डाइइलेक्ट्रिक भंग, परावैद्युत भंग"
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,परावैद्युत हानि
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,अंतर आवृत्ति
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),अंतर आवृत्ति विरूपण
ವ್ಯತ್ಯಾಸ ಸ್ವರ,"अंतर स्वरक, अंतर टोन"
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,विभेदी प्रवर्धक
ಸಂಧಿಸುವಿಕೆ,विवर्तन
ಹರಡುವವನು,विसारक
ಅಂಕ,अंक
ಒಂದು ಬಗೆಯ,"अंकीय, डिजिटल"
ಅಂಕಿ,अंकीय विरूपण साक्ष्य
ಡಿಪಾರ್ಟಿ,अंकीय श्रव्य
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर"
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र"
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,"अंकीय कैमरा, डिजिटल कैमरा"
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,"अंकीय कंप्यूटर, डिजिटल कंप्यूटर"
ಅಂಕಿ,"अंकीय आंकड़ा, अंकीय डाटा"
ಅಂಕಿ ಸಂಪಾದನೆ,अंकीय संपादन
ಡಿಫೀಟರ್,"अंकीय उत्तेजक, डिजिटल एक्साइटर"
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,"अंकीय फिल्टर, अंकीय निस्यंदक"
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,अंकीय फ्रेम तुल्यकालक
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,अंकीय विरासत
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,अंकीय प्रतिबिंब
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,अंकीय लाइबेरी
ಅಂಕಿ ಮಾಪಕ,"डिजिटल मीटर, अंकीयमापी"
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,अंकीय मॉडुलन
ಡಿಫೀಸು,अंकीय बहुसंकेत
ಅಂಕಿ,अंकीय जालक्रम
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,अंकीय निर्गत
ಡಿಫೀಸು,"अंकीय प्रतिश्रवण, अंकीय प्लेबैक"
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),विष्वव्यापी अंकीय रेडियो
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,अंकीय अभिलेखन
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,अंकीय क्रांति
ಡಿಫಾರ್ಮ್,अंकीय संकेत
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ),डिजिटल सिगनल प्रक्रमण
ಡಿಜಿಟಲ್ ಸಹಿ,"अंकीय हस्ताक्षर, अंकीय चिd"
ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ,"अंकीय प्रौद्योगिकी, डिजिटल प्रौद्योगिकी"
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,अंकीय-अनुरूप परिवर्तक
ಅಂಕಿ,"अंकीय –ष्य, डिजिटल वीडियो"
ಡಿಫೀಸು,अंकीय वोल्टतामापी
ಡಿಪಾಂಡೀಕರಣ,अंकरूपण
ಡಿಜೈಟಲೀಕರಣ,"अंकरूपण, अंकीकरण"
ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ,"अंकीकृत –ष्य, अंकीकृत वीडियो"
ಡಿಜೀಜರ್,"अंकक, अंकरूपक"
ಮಂದ,मंद
ಆಯಾಮ,"विमा, विस्तार"
.,मंदक
ಡಯೀಡೆ,डायोड
ಮುಳುಗಿಸು,नति
ಸಜ್ಜು,द्विसंकेतक
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,द्विधुवी ऐन्टेना
ನೇರ ಪ್ರಸಾರ,सीधा प्रसारण
ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ),दिष्टधारा (डी सी)
ನೇರ ಪಿಕ್ ಅಪ್,"सीधा पिकअप, पकड़ना"
ನೇರ ಓದುವ ಸಾಧನ,प्रत्यक्ष पठन यंत्र
ನೇರ ರೆಕಾರ್ಡಿಂಗ್,प्रत्यक्ष अभिलेखन
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,दिशिक ऐन्टेना
ದಿಕ್ಕಿನ,दिशिक युग्मक
ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್,दिशिक माइक्रोफोन
ನಿರ್ದೇಶನ,"दिशात्मकता, दिशिकता"
ನಿರ್ದೇಶಕ,निर्देशिका
ನಿಷ್ಪಲಿತಿ,असमर्थ
ಡಿಸ್ಕ್ ಆಂಟೆನಾ,डिस्क ऐन्टेना
ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ,डिस्क आधारित भंडारण
ಪ್ರತ್ಯೇಕವಾದ,"अलग, विविक्त, भिन्न"
ಕೊರೆ,"डिस्क, चक्रिका"
ಡಿಸ್ಕ್ ಡ್ರೈವ್,"डिस्क ड्राइव, चालक"
ಡಿಸ್ಕ್ ಕೋಟ,डिस्क नियतांश
ವೇಶ್ಯೆ,डिस्केट
ಸ್ಥಳಾಂತರಿಸುವುದು,"विस्थापन, प्रभ्रंश"
ಪ್ರಸರಣ,"प्रकीर्णन, परिक्षेपण"
ಸ್ಥಳಾಂತರ,विस्थापन
ಪ್ರದರ್ಶನ,प्रदर्शित करना; प्रदर्श
ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್),प्रदर्श एकक (कन्सोल)
ಹರಡುವುದು,क्षय
ಅಪಶ್ರುತನ,"बेसुरापन, असंनादिता"
ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು,आसुत जल
ಅಸ್ಪಷ್ಟತೆ,विरूपण
ವಿತರಣೆ,वितरण
ವಿತರಣಾ ವರ್ಧಕ,वितरण प्रवर्धक
ವಿಭಾಗ,"विभाजन, प्रभाग"
ವಿಭಜಕ,भाजक
ದಾಖಲೆಗಳು,"प्रलेख, दस्तावेज"
ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್,"डोल्बी अंकीय, डोल्बी डिजिटल"
ರೂಪ,प्रक्षेत्र
ಡೊಮೇನ್ ನಿಯಂತ್ರಕ,प्रक्षेत्र नियंत्रक
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,डॉप्लर प्रभाव
ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ),द्विधुव
ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್,द्विधुव एकल क्षेप स्विच
ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್,"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क"
ದ್ವಾರಪಾಲಕ,द्विक
ಕೆಳಗೆ ಬರುವ ತರಂಗ,अधोगामी तरंग
ಕೆಳಗಡೆ,अनुप्रवाह
ಕೆಳಕ್ಕೆ ಇಳಿಸು,"अधोयोजन, डाउनलिंक"
ಡೌನ್‌ಲೋಡ್,"डाउनलोड, अधोभार"
ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,अधोभारण
ಚಿತ್ರ,"आरेखण, आहरण"
ಕೊರೆಯುವ ಬಿಟ್,"प्रवेधन बिट, बरमा अणी"
ಕೊರೆಯುವ ಯಂತ್ರ,प्रवेधन यंत्र
ಚಾಲನೆ,"चालन, ड्राइव"
ನಾಟಕ,"ड्रम, ढोल"
ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ,शुष्क बल्ब तापमान
ಒಣ ಕೋಶ,शुष्क सेल
ಒಣ ಬೆಸುಗೆ,"ड्राई सोल्डर, विफल सोल्डर"
ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್,द्वि चैनल विधा
ನಾಚಿಕೆಗೇಡು,"डबीकरण, काट-छाँट, अंतरण"
ದರ್ಜೆ,"निष्फल, निरर्थक"
ಬ ೦ ದಿಸು,निपात
ಡ್ಯುಪ್ಲೆಕ್ಸ್,द्वैध
ಅವಧಿ,अवधि
ಧೂಳು,"धूल, धूलि"
ಧೂಳು ದೋಷ,धूलि दोष
ಧೂಳು ಪ್ರೂಫ್,धूलि रोधी
ಡಸ್ಟರ್,"झाड़न, धूलित्र"
ಕ್ರಿಯಾಶೀಲ,"गतिक, गतिशील"
ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ,गतिक बिट नियतन
ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ),गतिक अंतरामॉडुलन विरूपण
ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ,"गतिक क्वांटमन, गतिक क्वांटमीकरण"
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,गतिक परास
ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ,गतिक परास नियंत्रण
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,डाइनेमो
ಕಿವಿ ಫೋನ್,"कर्णफोन, ईयरफोन"
ಭೂಮಿ,भूमि
ಭೂಮಿಯ ಉಬ್ಬು,भू-उभार
ಭೂಮಿಯ ಪ್ರತಿರೋಧ,भू-प्रतिरोध
ಭೂಮಿ,भू-छड़
ಭೂಮಿಯ ಉಪಗ್ರಹ,भू-उपग्रह
ಭೂಶಕ್ತಿ,भू-केंद्र
ಭೂಕಂಪನ,भू-टर्मिनल
ಜರಡಿ,"भू-संपर्क करना, भू-संपर्कन"
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनि
ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ,प्रतिध्वनि कक्ष
ಎಡ್ಡಿ ಕರೆಂಟ್,भंवर धारा
ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ,भंवर धारा हानि
ಅಂಚಿಗೆ ತಿರುಗಿ,"एजवाइज मीटर, अधिकोर मापी"
ಸಂಪಾದನೆ,संपादन
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ,प्रभावी ऐन्टेना ऊंचाई
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ,प्रभावी ऐन्टेना लंबाई
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,प्रभावी वोल्टता
ಅಖಂಡತೆ,दक्षता
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,प्रत्यास्थता
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,विद्युत् विसर्जन
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,विद्युत् क्षेत्र
ವಿದ್ಯುದಳ ಸಂಚಿಕೆ,विद्युत् फ्लैश
ವಿದ್ಯುತ್ ಹೀಟರ್,विद्युत् तापक
ವಿದ್ಯುತ್ಮಾಪಕ,विद्युत् मापी
ವಿದ್ಯುತ್ ಮೋಟಾರ್,विद्युत् मोटर
ವಿದ್ಯುತ್ ಆಘಾತ,"बिजली का झटका, विद्युत् प्रघात"
ವಿದ್ಯುತ್ ಕಂಡಿ,"विद्युत् चिनगारी, विद्युत् स्फुलिंग"
ವಿದ್ಯುತ್ ಉಪಕರಣ,विद्युत् उपकरण
ವಿದ್ಯುತ್ ಶಬ್ದ,विद्युत् रव
ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ,विद्युत् तूफान
ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ,विद्युत् चालित वाद्यसंगीत यंत्र
ವಿದ್ಯುತ್‌,विद्युत्
ವಿದ್ಯುತ್ ಸರಬರಾಜು,विद्युत् प्रदाय
ವಿದ್ಯುದ್ವೋಗದ,विद्युत् गतिक
ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ,विद्युत् अपघटनी संधारित्र
ವಿದ್ಯುತ್ಕಾಂತೀಯ,विद्युत्चुंबकीय
ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ,विद्युत्चुंबकीय विक्षोभ
ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ,विदयुतचुंबकीय व्यतिकरण
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ,विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम
