Odiya,Kannada
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,ಸಂವಹನ ಉಪಗ್ರಹ
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್
ତୁଳନା,ಗಡಿ
ତୁଳନା,ಸಂಕೋಚನ
ସୁସଙ୍ଗତତା,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
ସୁସଙ୍ଗତ,ಹೊಂದಬಲ್ಲ
ସଙ୍କଳନକାରୀ,ಕೊಲೆಗಡುಕ
ସମ୍ପୃକ୍ତ,ಪೂರ್ಯ
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ଜଟିଳ ତରଙ୍ଗ |,ಸಂಕೀರ್ಣ ಅಲೆ
ଉପାଦାନ,ಅಂಶ
ମିଶ୍ରିତ,ಸಂಯೋಜಿತ
ରଚନା ସର୍କିଟ୍ |,ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ
ମିଶ୍ରିତ ସଙ୍କେତ |,ಸಂಯೋಜಿತ ಸಂಕೇತ
ମିଶ୍ରିତ ଭିଡିଓ,ಸಂಯೋಜಿತ ವೀಡಿಯೊ
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ
ରଚନା,ಸಂಯೋಜನೆ
ସଙ୍କଳନ ତଥ୍ୟ,ಸಂಕುಚಿತ ಡೇಟಾ
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ
ସଙ୍କୋଚିତ ଭିଡିଓ |,ಸಂಕುಚಿತ ವೀಡಿಯೊ
ସଙ୍କୋଚନ,ಸಂಕೋಚನ
ସଙ୍କୋଚନ କଳାକୃତି |,ಸಂಕೋಚನ ಕಲಾಕೃತಿ
ସଙ୍କୋଚନ ବିପଦ |,ಸಂಕೋಚನ ಅಪಾಯ
ସଙ୍କୋଚନ କ techni ଶଳ |,ಸಂಕೋಚನ ತಂತ್ರ
ସଙ୍କଣଶକ,ಜೋಪಾನದವ
ଗଣଯୋଗୀ,ಲೆಕ್ಕಾಚಾರ
କମ୍ପ୍ୟୁଟର,ಕಂಪ್ಯೂಟರ್
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ
କନକଭ୍ ଲେନ୍ସ,ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್
କନକଭ୍ ଦର୍ପଣ |,ಕನ್ನಡಿ
ଲୁଚାନ୍ତୁ,ಮರೆತುಹೋಗುವುದು
ଏକାଗ୍ର,ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು
ଏକାଗ୍ରତା,ಏಕಾಗ್ರತೆ
ଏକାଗ୍ର ଲେନ୍ସ,ಏಕಕೇಂದ್ರಕ ಮಸೂರ
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,ಘನವಸ್ತಮೀನ
ସନ୍ତୁଳନର ଅବସ୍ଥା |,ಸಮತೋಲನದ ಸ್ಥಿತಿ
ଧାଜାକରଣ,ಸಂಕುಚಿತಗೊಳಿಸುವುದು
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್
ପରିଚୟ,ವಾಹಕತೆ
କଣ୍ଡକ୍ଟର |,ವಾಹಕಕ
ବିନ୍ୟାସ,ಸಂರಚನೆ
ସଂଯୋଗ,ಸಂಪರ್ಕ
ସଂଯୋଗ,ಸಂಪರ್ಕೀಕರಣ
ସଂଯୋଜକ |,ಸಂಪರ್ಕ
ସ୍ଥିରତା,ಸ್ಥಿರತೆ
କ୍ରମାଗତ ଭାବରେ |,ಸ್ಥಿರವಾಗಿ
କନସୋଲ୍ |,ಗಡಿ
ସ୍ଥିର,ನಿರಂತರ
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,ಸ್ಥಿರ ವೈಶಾಲ್ಯ
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ
ପାତ୍ର ଫର୍ମାଟ୍ |,ಕಂಟೇನರ್ ಸ್ವರೂಪ
ପ୍ରଦୂଷଣ,ಮಾಲಿನ್ಯ
ବିଷୟବସ୍ତୁ,ಕಲೆ
ସଂଲଗ୍ନ,ನೆಮ್ಮದಿಯ
ନିରନ୍ତରତା,ನಿರಂತರತೆ
ନିରନ୍ତରତା ବୁଥ୍ |,ನಿರಂತರ ಬೂತ್
ନିରନ୍ତର ଗଣ୍ଠି |,ನಿರಂತರ ಗುಬ್ಬಿ
ନିରନ୍ତର |,ನಿರಂತರ
କ୍ରମାଗତ ଆର୍କ,ನಿರಂತರ ಚಾಪ
କ୍ରମାଗତ ତରଙ୍ଗ |,ನಿರಂತರ ಅಲೆ
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,ಬಾಹ್ಯರೇಖೆ
ବିଷୟବସ୍ତୁ ଯୋଜନା,ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ
ଚୁକ୍ତିନାମା,ಒಪ್ಪಂದ
ସଂକୋଚନ,ದೂಷಣೆ
ବିପରୀତ ଅନୁପାତ,ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,ನಿಯಂತ್ರಣ ವಿವರಣೆ
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,ನಿಯಂತ್ರಣ ಗ್ರಿಡ್
ନିୟନ୍ତ୍ରଣ ରେଖା,ನಿಯಂತ್ರಣ ಮಾರ್ಗ
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,ನಿಯಂತ್ರಣಫಲಕ
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,ನಿಯಂತ್ರಣ ಕೊಠಡಿ
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,ನಿಯಂತ್ರಣ ಮೇಜು
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,ನಿಯಂತ್ರಣ ಗೋಪುರ
ନିୟନ୍ତ୍ରକ,ನಿಯಂತ್ರಕ
ଏକତ୍ରିତତା,ಒಮ್ಮುಖವಾಗುವಿಕೆ
ଏକତ୍ରିତ ଲେନ୍ସ |,ಒಮ್ಮುಖ ಮಸೂರ
Contenker,ವರ್ಗಾಯಿಸುವವನು
କନଭକ୍ସ ଲେନ୍ସ |,ಪೀನ ಮಸೂರ
ଦୋଷ,ಕಣ್ಗಾವಲು
Convolution cended,ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್
ଦୋଷୀ ଜଣା,ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್
ଦୋଷୀ ଅସହଯୋଗୀ |,ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್
କୁକି |,ಕುಕೀ
କୁକିଅର୍,ಕನ್ನಡಿಯ
ତମ୍ବାସେସୋର,ನಿಷೇಧಕ
କର୍ଡ,ಹಗ್ಗ
କରୋନା |,ಕರೋನ
କରୋନା ଡିସଚାର୍ଜ |,ಕರೋನ
ସମ୍ପର୍କ |,ಪರಸ್ಪರ
କସିନ୍ ଉପାଦାନ |,ಕಾಸಿನ್ ಘಟಕ
କସିନ୍ ତରଙ୍ଗ |,ಕಾಸಿನ್ ತರಂಗ
କସମିକ୍ ଶବ୍ଦ,ಕಾಸ್ಮಿಕ್ ಶಬ್ದ
କାଉଣ୍ଟର,ಪ್ರತಿಕೂಲತೆ
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
କପଟର୍ |,ಕಪಾಟು
ଯୋଡିଙ୍ଗ୍,ಜೋಡಣೆ
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್
Coupling ନେଟୱାର୍କ,ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್
ସହଯୋଗ ପ୍ରତିରୋଧ,ಜೋಡಣೆ ಪ್ರತಿರೋಧ
ସହଯୋଗୀ ବଣ୍ଡ |,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
କଭରେଜ୍,ವ್ಯಾಪ್ತಿ
ଦୁର୍ଘଟଣା,ಅಪಘಾತ
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,ವಿಮರ್ಶಕರ ತಂಡ
ଗୁରୁତର ଅବସ୍ଥା |,ವಿಮರ್ಶೆ
ଗୁରୁତର ଚିନ୍ତା |,ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
ଗୁରୁତର ପାରାମିଟର |,ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ
କୁମ୍ଭୀର କ୍ଲିପ୍ |,ಮೊಸಳೆ ಕ್ಲಿಪ್
କ୍ରସ୍ କ୍ଷୀଣ |,ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,ಅಡ್ಡಕತ್ತು
କ୍ରସ୍ ଟକ୍ |,ಅಡ್ಡ ಮಾತುಕತೆ
କ୍ରସଫେଡ୍,ಅಡ್ಡನಡು
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
ସ୍ଫଟିକ୍,ಸ್ಫಟಿಕ
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್
କ୍ୟୁ,ಸೂಚನೆ
କ୍ୟୁ ମାର୍କ,ಕ್ಯೂ ಗುರುತುಗಳು
କ୍ୟୁରିଂ ଉପକରଣ,ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,ಪ್ರಸ್ತುತ
ସାମ୍ପ୍ରତିକ ମିଟର,ಪ್ರಸ್ತುತ ಮೀಟರ್
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
କର୍ସର୍,ಕರ್ಸರ್
ବକ୍ର,ಉರುಳು
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ
କଟର,ಕಟ್ಟುವವನು
ସାଇବର କାଫେ |,ಸೈಬರ್ ಕೆಫೆ
ସାଇବର ସୁରକ୍ଷା |,ಸೈಬರ್ ಭದ್ರತೆ
ସାଇବର ସ୍ଥାନ |,ಸೈಬರ್ ಜಾಗ
ଚକ୍ର,ಚಕ್ರ
ସାଇକ୍ଲିକ୍ |,ಆವರ್ತಕ
D.C. ଉପାଦାନ,ಡಿಸಿ. ಅಂಶ
D.C. ଥାଳି ଶକ୍ତି,ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ
D.C. ପୁନରୁଦ୍ଧାର,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,ಡಯೋಡೆ
ବନ୍ଧପ,ತೇವಗೊಳಿಸುವ
ଅନ୍ଧାର,ಕತ್ತಲೆ
ତଥ୍ୟ,ದತ್ತ
ଡାଟା ପ୍ରସାରଣ |,ದತ್ತಾಂಶ ಪ್ರಸಾರ
ତଥ୍ୟ ସଙ୍କୋଚନ |,ದತ್ತಾಂಶ ಸಂಕೋಚನ
ଡାଟା ଡ୍ରିଲିଂ |,ದತ್ತಾಂಶ ಕೊರೆಯುವ
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ
ଡାଟା ଫାଇଲ୍ |,ದತ್ತಾಂಶಗಳು
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
ତଥ୍ୟ ଖଣି,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
ଡାଟା ସଞ୍ଚାଳକ |,ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
ଡାଟା ସେବା |,ದತ್ತಾಂಶ ಸೇವೆ
ତଥ୍ୟ ଫର୍ଦ୍ଦ,ಮಾಹಿತಿಯ ಕಾಗದ
ତଥ୍ୟ ସଂରକ୍ଷଣ,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,ದತ್ತಾಂಶಗಳು
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,ದತ್ತಾಂಶ ಪ್ರಸಾರ
ଡାଟାବେସ୍ |,ದತ್ತಸಂಚಯ
ଡେସ୍କାଷ୍ଟିଂ |,ದತ್ತಸೇಂದ್ರಿ
ଡାଟାଗ୍ରାମ୍,ದಟ್ಗ್ರಾಮ್
DB ମିଟର,ಡಿಬಿ ಮೀಟರ್
ମୃତ ପବନ,ಭೀಕರ ಗಾಳಿ
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
ମୃତ ସ୍ପଟ୍,ಜಡ ಸ್ಥಾನ
ଜଳଖିଆ,ಅಸ್ತವ್ಯಸ್ತತೆ
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,ಡೀಗಗ್ ಮಾಡುವುದು
ଶବ୍ଦର କ୍ଷୟ |,ಧ್ವನಿಯ ಕೊಳೆತ
ଡେକ୍ସିବେଲ୍ (DB),ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
ଦଶମିକ,ದಶಮಾನ
ଦଶମିକ କୋଡ୍ |,ದಶಮಾಂಶ ಸಂಕೇತ
ଦଶମିକ ଅଙ୍କ |,ದಶಮಾಂಶ ಅಂಕಿಯ
ଡିସପିଅର୍ କରିବା,ಅರ್ಥಚಕರ್ಯ
ଡେକୋଡର୍,ಡಿಕೋಡರ್
ଡିକୋଡିଂ,ಡಿಕೋಡಿಂಗ್
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
ସଙ୍କଳନ,ತಗ್ಗಿಸು
ସଜାଇବା,ಡಕ್ಯುಲಿಂಗ
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,ಸರ್ಕ್ಯೂಟ್
ନେଟୱର୍କ ନେଟୱାର୍କ |,ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
ଡିକ୍ରିପ୍ସନ୍,ನಿರ್ಣಾಯಕತೆ
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,ಸಮರ್ಪಿತ ಸಾಲು
ଦେ-ଏମ୍ବେଡିଂ |,ಕಬ್ಬಿಣದ
ଡି-ଫାଟିସ୍ |,ಒತ್ತು
ଡିଫଲ୍ଟ |,ಗಡಿಬಿಡಿ
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
ତ୍ରୁଟିଯୁକ୍ତ,ದೋಷಯುಕ್ತ
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,ದೋಷಯುಕ್ತ ಘಟಕ
ସଂଜ୍ଞା,ವಿವರಣೆ
ଡିସଲେନେକସନ |,ತಿರುಗುವಿಕೆ
ବିକଳାଙ୍ଗ,ವಿರೂಪ
ନବିଣ୍ଡେସନ୍,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
ଡି-ଗସିଂ କୋଇଲ୍ |,ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
ଡିଗ୍ରୀ,ಪದ
ଡି-ଇଣ୍ଟରଲିଭେଭର |,ಅಂತರ್ವರ್ಧಕ
ବିଳମ୍ବ ରେଖା,ವಿಳಂಬ ರೇಖೆ
ବିଳମ୍ବ ସମୟ,ವಿಳಂಬ ಸಮಯ
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ
ବିଳମ୍ବିତ ସ୍କାନିଂ |,ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
ବିତରଣ,ವಿತರಣೆ
ବିତରଣ ବ୍ୟବସ୍ଥା,ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
ଡେମୋଡୁଲେସନ୍,ಅಪಹರಣ
ଡେମୋଡୁଲେଟର କାର୍ଡ |,ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್
Demultipleter,ಕಸಾಯಿಖಾನೆ
କ୍ଷେତ୍ରର ଗଭୀରତା |,ಕ್ಷೇತ್ರದ ಆಳ
ଅବତରଣ,ಅವರೋಹಣ
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,ವಿನ್ಯಾಸ ವಿವರಣೆ
ଡେସ୍କଟପ,ಮೇಜಿನ
ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍,ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ
ବ୍ୟତିକ୍ରମ,ವಿಚಲನ
ଉପକରଣ,ಸಾಧನ
ଉପକରଣ ଡ୍ରାଇଭର |,ಸಾಧನ ಚಾಲಕ
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,ರೋಗ
ଚିତ୍ର,ರೇಖಾಚಿತ್ರ
ସଂଳାପ ଟ୍ରାକ୍ |,ಸಂವಾದ ಟ್ರ್ಯಾಕ್
ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |,ವ್ಯಾಸದ ಕ್ರಮ
ହୀରା ଷ୍ଟାଇଲସ୍ |,ವಜ್ರದ ಸ್ಟೈಲಸ್
ଡାଇଫ୍ରାଗମ୍ |,ವೇಷಭೂಷಣ
ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |,ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್
ଡିକଟିକ୍ ଶୁଣିବା |,ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ
DiWeLictericorick,ಅಂಧನ
Divelostic Brock- ତଳକୁ |,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್
Divelostic କ୍ଷତି |,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD),ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |,ವ್ಯತ್ಯಾಸ ಸ್ವರ
ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
ଭିନ୍ନ,ಸಂಧಿಸುವಿಕೆ
ଭିନ୍ନ,ಹರಡುವವನು
ଅଙ୍କ,ಅಂಕ
ଡିଜିଟାଲ୍ |,ಒಂದು ಬಗೆಯ
ଡିଜିଟାଲ୍ କଳାକୃତି |,ಅಂಕಿ
ଡିଜିଟାଲ୍ ଅଡିଓ |,ಡಿಪಾರ್ಟಿ
ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
ଡିଜିଟାଲ୍ କ୍ୟାମେରା,ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
ଡିଜିଟାଲ୍ ଡାଟା |,ಅಂಕಿ
ଡିଜିଟାଲ୍ ଏଡିଟିଂ |,ಅಂಕಿ ಸಂಪಾದನೆ
ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |,ಡಿಫೀಟರ್
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
ଡିଜିଟାଲ୍ ଇମେଜ୍ |,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
ଡିଜିଟାଲ୍ ମିଟର |,ಅಂಕಿ ಮಾಪಕ
ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |,ಡಿಫೀಸು
ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |,ಅಂಕಿ
ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |,ಡಿಫೀಸು
ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM),ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
ଡିଜିଟାଲ୍ ବିପ୍ଳବ |,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,ಡಿಫಾರ್ಮ್
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,ಡಿಜಿಟಲ್ ಸಹಿ
ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
ଡିଜିଟାଲ୍ ଭିଡିଓ |,ಅಂಕಿ
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |,ಡಿಫೀಸು
ଡିଜିଟାଲ୍ାଇଜେସନ୍ |,ಡಿಪಾಂಡೀಕರಣ
ଡିଜିଟାଇଜେସନ୍,ಡಿಜೈಟಲೀಕರಣ
ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
ଅଗ୍ରଗାମୀ,ಡಿಜೀಜರ್
ଅନ୍ଧ,ಮಂದ
ପରିମାପ,ಆಯಾಮ
ଡିମର୍,.
ଡାୟୋଡ୍,ಡಯೀಡೆ
ବୁଡ଼ାନ୍ତୁ |,ಮುಳುಗಿಸು
Dlixer,ಸಜ್ಜು
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
ସିଧାସଳଖ ପ୍ରସାରଣ,ನೇರ ಪ್ರಸಾರ
ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
ସିଧାସଳଖ ଉଠାଇବା,ನೇರ ಪಿಕ್ ಅಪ್
