Punjabi,Hindi
ਆਲੋਚਨਾਤਮਕ,"क्रांतिक, विकट, नाजुक"
ਫਸਲੀ ਬੀਮਾ,फसल बीमा
ਫਸਲ ਲੋਨ,फसल ऋण
ਫਸਲ,"सस्य, फसल"
ਕਰੂਪਿੰਗ ਖੇਤਰ,सस्यन क्षेत्र
ਕਰਾਸ-ਅਨੁਕੂਲ,पार-असंगत
ਤਾਜ (ਪੌਦਾ),"मुकुट, शिखर (पादप)"
ਟੁਕੜਾ,मृदुकण
ਛਾਲੇ,पपड़ी
ਕ੍ਰਿਪਟੌਗਮ,"क्रिप्टोगैम, अपुष्पीपादप"
ਕੂਲ (ਫਲ),छांटन (फल)
ਕੂਲਮ,"कल्म, वेणुकाण्ड"
ਕਾਸ਼ਤਕਾਰ,कृष्य किस्म
ਕਾਸ਼ਤ,"कर्षण, कृषि, खेती"
ਕਾਸ਼ਤਕਾਰ,"किसान, कल्टीवेटर (यंत्र)"
ਸਭਿਆਚਾਰ,"संवर्ध, संवर्धन, पालन"
ਕਰਿੰਗ,"संसाधन, तैयार करना"
ਕਰਲਿੰਗ,"कुंतलन, कुंचन"
ਮੁਦਰਾ,मुद्रा
ਕਟੀਲ,"उपत्वचा, क्यूटिकल"
ਕੱਟਣਾ,"कलम, कटाई, काटना, कटाग्र, कटावा"
ਗੱਠ,"कृमि कोष, सिस्ट, पुटी, विकृत गुल्म, रसौली"
Cytochromo,साइटोक्रोम
ਸਾਈਨੋਗਮੀ,कोशिका युग्मन
Cytegeenesis,कोशिका जनन
ਸਾਇਟਾਈਜਨੇਟਿਕ,कोशिका आनुवंशिकी
ਸਾਇਟੋਕਿਨੇਸਿਸ,कोशिका द्रव्य विभाजन
ਸਾਇਟੋਲੋਜੀ,कोशिका विज्ञान
ਸਾਈਂਟਾਈਸਿਸ,कोशिकाविघटन
ਸਾਇਟੋਮਰੇ,"साइटोमियर, कोशिका खंड"
ਸਾਇਟੋਪਲਾਜ਼ਮ,कोशिका द्रव्य
ਪੱਤਾਗੋਭੀ,बंदगोभी
ਕੈਕਟਸ,नागफनी
ਕੈਲੰਡੁਲਾ,ज़रगुल
ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ),"गिल्ली डंडा, गेहूं का मामा"
ਕੈਨਨਾ,कैना
ਕੈਪਾਰਿਸ,करीर
ਕੈਪਸਿਕਮ,शिमला मिर्च
ਕੈਰਮਬੋਲਾ,कमरख
ਕੈਰਾਪਾ,पुसुर
ਕਾਰਡਮੋਮ,इलाइची
ਕੈਰੇਸ਼ਨ,कार्नेशन
ਗਾਜਰ,गाजर
ਕਾਜੂ ਗਿਰੀ,काजू
ਕਾਸੀਆ,अमलतास
ਕੈਸਟਰ,अरंडी
ਫੁੱਲ ਗੋਭੀ,फूलगोभी
ਅਜਵਾਇਨ,सेलेरी
ਚੈਂਪੈਕ,चम्पा
ਚੇਨੋਪੋਡੀਅਮ,बथुआ
ਚੈਰੀ ਟਮਾਟਰ,चेरी टमाटर
ਚੈਰੀ,चेरी
"Chickpea, ਗ੍ਰਾਮ",चना
ਮਿਰਚ,मिर्च
ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ,काकड़ा
ਚੋ-ਚੋਅ,लौकू
ਕ੍ਰਾਈਸੈਂਥੇਮਮ,गुलदाउदी
"ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ",चिचोड़ा
ਸਿਖਾਂ,"चिकोरी, कारनी"
ਦਾਲਚੀਨੀ,दालचीनी
ਸਿਟਰਨ,सिट्रोन
ਸਿਟਰੋਨਲਾ ਘਾਹ,गंजनी
ਜਸਮੀਨ ਚੜ੍ਹਨਾ,मालती
ਲੌਂਗ,लौंग
ਕਲੱਸਟਰ ਬੀਨ,ग्वार बीन
ਕੋਕੋ,कहवा
ਨਾਰੀਅਲ,नारियल
ਕਾਫੀ,कॉफी
ਕੋਲੇਸ,पत्थरचूर
ਕੋਲੋਕੈਸੀਆ,अरबी
"ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ",इंद्रायन
ਆਮ ਸੇਵਾ,जंगली पालक
ਧਨੀਆ,धनिया
ਸੂਤੀ,कपास
ਕਾਵਾਂ,लोबिया
ਕੁਬੇਬ,कबाब-चीनी
ਖੀਰਾ,खीरा
ਖਰਕੀ,कद्दूवर्गीय
ਜੀ,जीरा
ਕਰੀ ਪੱਤੇ,करी पत्ता
ਕਸਟਾਰਡ ਐਪਲ,शरीफा
ਕੈਪਸੂਲ ਬੋਰਰ,पुटिका वेधक
ਕੈਟਰਪਿਲਰ,इल्ली
ਨਿੰਬੂ ਸਾਈਂ,सिट्रस साएला
ਕ੍ਰਿਕੇਟ,झींगर
ਕਾਂ,कौआ
ਕੀੜਾ ਕੱਟੋ,कटुआ
ਡੇਅਰੀ,"डेरी, दुग्धशाला"
ਡੇਅਰੀ,डेरी उद्योग
ਡੈਮ,"बांध, प्रजननी"
ਦਿਵਸ ਨਿਰਪੱਖ,दिवस निरपेक्ष पादप
ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ,पुष्पन के बाद के दिवस
ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ,पूर्ण पुष्पन के बाद के दिवस
ਡੀਬਲੋਸੋਮਿੰਗ,निष्पुष्पन
ਅਸਵੀਕਾਰ,विकैल्सीकरण
ਫੈਸਲਾ,"निथारना, निस्तारना"
ਵਿਗਾੜ,क्षय
ਪਤਝੜ,पर्णपाती
ਦਸ਼ਮਲਵ,"दशमिक, दशमलव"
ਘਾਟ,न्यूनता
ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ),"अनूर्णन (मृदा), वि-उर्णन"
ਬਦਨਾਮੀ,विपुष्पन
ਹੱਤਿਆ,विपत्रण
ਕਟਾਈ,वनोन्मूलन
ਡੀਜਨਰੇਸ਼ਨ,"अपह्रासन, अपकर्षण"
ਨਿਘਾਰ,निम्नीकरण
ਡਿਗਰੀ ਦਿਨ,अंश दिवस
ਡਿਗਰੀ,"मात्रा, अंश"
ਡੀਹਿਸੈਂਸ,स्फुटन
ਦਹੁਣਾ,भूसी हटाना
ਡੀਹੁਸਕਿੰਗ,भूसी हटाना
ਡੀਹਾਈਡਰੇਸ਼ਨ,निर्जलीकरण
ਡੀਹਾਈਡਰੇਟਰ,निर्जलकारित्र
ਮੰਗ,मांग
ਗਿਰਾਵਟ,"विकृतीकरण, गुणनाशन"
ਘਟਨਾਵਾਂ,अनाच्छादन
ਜਮ੍ਹਾ,"निक्षेप (मृदा), जमा (अर्थशास्त्र)"
ਜਮ੍ਹਾ,निक्षेपण
ਕਮੀ,"मूल्यह्रास, अवमूल्यन विलवणीकरण"
Desiccation,"जल शुष्कन, निर्जलीकरण"
ਡਿਜ਼ਾਇਨ,"अभिकल्पना, डिजाइन"
ਡੈਸੀਕੇਟਰ,शुष्कित्र
ਨਿਰਧਾਰਤ,गुठली निकालना
ਡਿਸਿਕਰਿੰਗ,वि-अंतः भूस्तारीकरण
Desynapis,वियुग्मन
ਡੈਟਾਸਲ,"नर मंजरी निकालना (मक्का), बल्लर निकालना"
ਡੀਟਾਸਿੰਗ,बल्लर या फुंदन को काटना
ਨਿਰਧਾਰਤ,निर्धारक
ਦੀ ਘਾਟ,अवमूल्यन
ਠਹਿਰਾਓ,वनस्पतिरहित करना
ਭਟਕਣਾ,विचलन
ਡਿਆਡ,द्विक
ਨਿਦਾਨ,निदान
ਦੁਚਰਾ,भिन्नकाल पक्वता
Dichotomy,द्विभाजन
ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ),"द्विबीजपत्री, डाइकोटिलेड़न (बीज)"
ਮਰ ਜਾਓ (ਬਿਮਾਰੀ),पश्चमारी (रोग)
ਫੈਲਾ,"विसरण, विसार"
ਪਾਚਨਤਾ,पाचनीयता
ਡਾਇਲਬ੍ਰਿਡ,द्विसंकर
ਡਾਈਕ (ਡਾਈਕ),"बांध, नाली, परिवाह"
ਪਤਲਾ,तनु
Dioeous,"एकलिंगाश्रयी, पृथक् लिंगी"
ਡਿਪਲੋਇਡ,द्विगुणित
ਡਿਪਲੋਇਡ,"द्विगुणित, डिप्लॉइड"
ਡਿਪਲੋਨੀਮਾ,द्विसूत्र
ਡਿਸਬੋਡਿੰਗ,"निष्कलिकायन, कलिका निकालना"
ਡਿਸਕਿੰਗ,"तवेदार हल चलाना, चक्काकरण"
ਛੂਟ,छूट
ਰੋਗਾਣੂ-ਮੁਕਤ,रोगाणुनाशन
ਫੈਲਾਅ,"परिक्षेपण, प्रकीर्णन"
ਪ੍ਰਸਾਰ,"प्रकीर्णन, प्रसरण"
ਵਿਭਿੰਨਤਾ,विविधीकरण
ਵਿਭਿੰਨਤਾ,विविधीकृत कृषि
ਡੀ ਐਨ ਏ ਪੌੜੀ,डीएनए सोपान
ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ,डीएनए ग्राही
ਡੋਕੇਜ,गोदी-भाड़ा
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,प्रभावी
ਸੁਸਤ,प्रसुप्ति
ਖੁਰਾਕ,"मात्रा, खुराक, डोज"
ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ,दोहरा सिग्माभ वक्र
ਡਰਾਫਟ (ਡਰਾਫਟ),"झोंका, खिंचाव"
ਡਰੇਨ,"निकास नाली, अपवाहिका"
ਡਰੇਨੇਜ,जलनिकास
ਡਰਾਅ ਕਰੋ,कर्षण
ਖਾਈ,"दवा पिलाना, दवाई से तर करना"
ਡਰੈਸਿੰਗ (ਬੀਜ),प्रसाधन (बीज)
ਮਸ਼ਕ (ਐਨ.),"बरमा, उथली भूल, ड्रिल, वपित्र"
ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ),"सूराख करना, बेधन, बरमाना"
ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ),"वेधना, ड्रिल से बोना, ड्रिल से डालना"
ਡਰਿਪ ਸਿੰਚਾਈ,बूंद-बूंद सिंचाई
ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ,शुष्क खेती
ਧੂੜ,"धूल, बुकनी"
ਡੱਸਟਰ,"धूलित्र, प्रकीर्णक"
ਧੂੜ,बुरकना
ਬੌਨੇ,"बौना, वामन"
Dwarf ਪਿਰਾਮਿਡ,वामन पिरामिड
Dwarfing,वामिनीयन
ਡੇਜ਼ੀ,गुलबहार
ਤਾਰੀਖਾਂ,खजूर
ਦਿਨ ਜੈਸਮੀਨ,दिन का राजा
ਡਿਲ,सोया
ਦੀਨਨਾਥ ਘਾਹ,दीनानाथ घास
ਡੂਡਡਰ,अमरबेल
"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ",दूब घास
ਬਰੂਸ,छोंकर
ਸੁੱਕੇ ਅਦਰਕ,सौंठ
ਮੋਹਰਿੰਗ ਬੀਟਲ,पत्तियां खाने वाला भृंग
ਡਰੋਨ,नर मधुमक्खी
ਬਤਖ਼,बत्तख
ਵਾਤਾਵਰਣ,पारिस्थितिकी
Econometrics,अर्थमिति
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,आर्थिक दक्षता
ਈਕੋਟਾਈਪ,पारिस्थितिक प्ररूप
ਐਲੀਕਟ੍ਰੋਫਿਕ,बहिःस्तरपोषित
ਏਡੋਫੇਿਕ,मृदीय
ਐਡੀਫੋਲੋਜੀ,मृद विज्ञान
ਐਡਜਿੰਗ,"मेड़बंदी, किनारा बनाना, किनारा बंदी"
ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ,खाद्य अंश
ਮੰਗ ਦੀ ਲਚਕਤਾ,मांग की लोच
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,उत्पादन लोच
ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ,विद्युत्-अपघटन
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,वैद्युतकण-संचलन
ਕਪੜੇ,अवक्षालन
Emasculator,"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार"
ਤੇਜ਼,"मेड़ बंदी, डौलबंदी"
ਭਰੂਣ,भ्रूण
ਭਰੂਣ,"भ्रूणविज्ञान, भ्रौणिकी"
ਉਭਰਨ,"निकलना, निर्गमन"
ਇਮਲਸੀਫਾਇਰ,पायसीकारक
ਐਂਡੋਜੇਨਸ,अंतर्जात
ਹੋਂਦ,अंतःसूत्री विभाजन
ਨਿਰਦੋਪਿਤ,अंतःपरजीवी
ਐਂਡੋਸਪਰਮ,भ्रूणपोष
ਉੱਦਮ,उद्यम
ਐਂਡੋਮੋਲੋਜੀ,कीटविज्ञान
ਵਾਤਾਵਰਣ,पर्यावरण
ਪਾਚਕ,"प्रकिण्व, एन्जाइम"
ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ,दलपुंज कलमबंदी
ਐਪੀਫਾਈਟ,"अधिपादप, एपिफाइट"
ਇਕੁਇਟੀ,समानधारिता
ਖਾਤਮੇ,उन्मूलन
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,आवश्यक पोषक तत्व
ਅਨੁਮਾਨ,"परिमापन, कूतना, आकलन"
ਈਟੀਓਲੇਸ਼ਨ,पांडुरता
ਯੂਗੇਨਿਕ,सुजननिक
ਮੁਲਾਂਕਣ,मूल्यांकन
ਈਵੈਪੋਮੀਟਰ,वाष्पनमापी
ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ,वाष्पन-वाष्पोत्सर्जन
ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ,सदाहरित क्रांति
ਸਦਾਬਹਾਰ,"सदाहरित, सदापर्णी"
ਵਿਕਾਸ,विकास
ਆਬਕਾਰੀ,उच्छेद करना
ਥਕਾਵਟ (ਜਣਨ),परिक्षय (उर्वरता)
ਸ਼ੋਸ਼ਣ,शोषण
ਖੋਜ,"खोज, अन्वेषण"
ਬਾਹਰ ਕੱ .ਣ,"बहिर्बेधन, उत्सारण"
ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ),आंख (गन्ना/आलू)
ਖਾਣ ਵਾਲੇ ਪਾਈਨ,चिलगोजा
"ਹਾਥੀ ਪੈਰ, ਯਮ",जिमीकंद
ਯੁਕਲਿਪਟਸ,सफेदा
ਧਰਤੀ ਦਾ ਕੀੜਾ,केंचुआ
ਐਂਟਰੋਲੋਜਿਸਟ,कीट विज्ञानी
ਵਾਤਾਵਰਣਕ,पर्यावरणविद्
ਕਾਰਕ,"कारक, घटक, उपादान, साधन"
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,कारक उत्पादकता
ਫੈਕਟੋਰੇਜ,आढ़तिये का बट्टा
ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,क्रमगुणित अवरोध डिजाइन
ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ,विकल्पी
ਪਰਦਾ,"पड़ती, पलिहर"
ਪਰਿਵਾਰ,कुल
ਫਾਰਮ ਮੁਲਾਂਕਣ,प्रक्षेत्र मूल्यांकन
ਖੇਤ ਬਜਟ,प्रक्षेत्र का बजट बनाना
ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ,कृषि व्यवसाय
ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ,प्रक्षेत्र नियोजन
ਕਿਸਾਨ,"किसान, कृषक"
ਖੇਤੀ,"कृषि, खेती"
ਸ਼ਮੂਲੀਅਤ,संपट्टन
ਧੋਖਾਧੜੀ,बहुप्रजनन
ਫਰਮੈਂਟੇਸ਼ਨ,किण्वन
ਜਣਨ,उर्वरता
ਖਾਦ,उर्वरक
ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ,उर्वरक उपयोग दक्षता
ਰੇਸ਼ੇਦਾਰ,रेशेदार
ਖੇਤਰ,"खेत, क्षेत्र, स्थान"
ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ,मृदा जलधारिता
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,प्रक्षेत्र प्रदर्शन
ਨਿਰਧਾਰਤ,"स्थिरीकरण, यौगिकीकरण, निर्धारण"
ਹੜ੍ਹ,"आप्लावन, अधिसिंचन"
ਵਹਾਅ ਡਾਇਗਰਾਮ,प्रवाह आरेख
ਭੋਜਨ ਦਾ ਮੁੱਲ,खाद्य मान
ਚਾਰਾ (ਚਾਰਾ),चारा
ਭਵਿੱਖਬਾਣੀ,पूर्वानुमान
ਜੰਗਲ,वन
ਜੰਗਲਾਤ,वनरोपण
ਫਰੌਡ,"ताड़पर्ण, प्रपर्ण"
ਠੰਡ ਰੋਧਕ,तुषार रोधी
ਠੰਡ,"पाला, तुषार"
ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ),"हिमशीतित, हिमीकृत"
ਫਰੂਟੇਸ਼ਨ,फलन
ਫਲ ਬੂੰਦ,"फल पातन, फल का झड़ना"
ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ),फल बनना
ਧੁੰਦਲੀ,"धूमन, धूम देना"
ਫੰਜਾਈਸਾਈਡ,कवकनाशी
ਮਜ਼ੇਦਾਰ,कवकरोधी
ਫੰਗਸ,कवक
Furown,"खूड़, सीता"
ਮਿਸ਼ਰਨ,"संलयन, संगलन"
ਫਜ਼,रूआं
ਫਜ਼ੀ,रोएंदार
"ਫੈਨਿਲ, ਅਨੀਸ",सौंफ
Fenugreek,मेथी
ਅੰਜੀਰ,अंजीर
ਫਿੰਗਰ ਬਾਜਰੇ,कंगनी
ਅੱਗ-ਲਾਲ ਝਾੜੀ,दावी
ਜੰਗਲ ਦੀ ਲਾਟ,पलाश
ਫ੍ਰੈਂਚ ਬੀਨ,फ्रेंच बीन
ਫਲੀ,पिस्सू
ਲੂੰਬੜੀ,लोमड़ी
ਫਲ ਉੱਡਦੇ ਹਨ,फल मक्खी
Gall (ਹੋਰਟ),"वृक्ष व्रण, पिटिका"
ਗੇਮਟ,"युग्मक, गैमीट"
ਗਾਰਡਨ,"उद्यान, बाग"
ਗੇਜ (ਪਾਣੀ),"पनसाल, जलमापी"
ਜੀਨ ਬੈਂਕ,जीन संग्रह
ਜੀਨ ਟੈਗਿੰਗ,जीन टैगन
ਵਾਹਨ,वंशावली विज्ञान
ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ,जीन मानचित्र
ਜੈਨੇਟਿਕਸ,आनुवंशिकी
ਜੀਨੋਮ,"जीनोम, संजीन"
ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ,संजीनी संग्रह
ਜੇਨੋਮਿਕਸ,जीनोमिक्स
ਜੀਨੋਟਾਈਪ,जीनप्ररूपी
ਜੀਨੋਟਾਈਪ,"जीनी संरचना, जीन प्ररूप"
ਜੀਨਸ,वंश
ਜੀਨਸ,"जीनस, वंश"
ਕੀਟਾਣੂ,"रोगाणु, जर्म"
ਗਠੀਏ,रोगाणुनाशी
ਉਗ,अंकुरण
Germpelsm,"जननद्रव्य, जर्मप्लाज्म"
ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ,जिबरेलिक अम्ल
ਗਿਲਿੰਗ,ओटना
Glumue,तुष
ਸ਼ਾਨਦਾਰ,"लसदार, ग्लूटिनी"
ਗਲਾਈਕੋਲਸਿਸ,ग्लाइकोलिसिस
ਗਲੇਸ,"नाइस, शैल"
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,स्वर्णिम क्रांति
ਗਰੇਡਿੰਗ,"श्रेणीकरण, वर्गीकरण, स्तरीकरण"
ਗ੍ਰੈਫਟਡ ਪੌਦਾ,"कलमबंद पादप, कलमी पौधा"
ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ,कलम असंगत
ਗ੍ਰਾਨਾ,ग्रैना
ਗ੍ਰੈਨੂਲੇਸ਼ਨ,कणिकायन
ਹਰੀ ਖਾਦ,हरी खाद
ਹਰੀ ਕ੍ਰਾਂਤੀ,हरित क्रांति
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,वृद्धि और परिवर्धन
ਗਮਮੋਸਿਸ,"गोंद रोग, गोंदार्ति"
Gynovioleive,भिन्नस्थ - उभयस्त्रीलिंगी
ਗੈਲ ਗਿਰੀ,माजूफल
ਲਸਣ,लहसुन
ਗਰਬੀਰਾ,जरबेरा
Gherkin,घरकिन
ਅਦਰਕ,अदरक
ਗਲੇਡੀਓਲਸ,ग्लेडियोलस
ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ),महकुवा
ਚਕੋਤਰਾ,"ग्रेप फ्रूट, चकोतरा"
ਅੰਗੂਰ,अंगूर
ਹਰੀ ਗ੍ਰਾਮ,मूंग
ਗ੍ਰੇਵੀਆ,भीमल
ਗਰਾਉਂਡ,मूंगफली
ਹਰੂਦ,अमरूद
ਗਿੰਨੀ ਘਾਹ,गिनी घास
ਗੈਲ ਮਿਜ,पीटिका कीट
ਘਾਹ ਹੌਪਰ,टिड्ड़ा
ਗੁੰਡ ਦਾ ਬੱਗ,गंधी कीट
ਆਦਤ,"प्रकृति, स्वभाव, रूपगुण, स्वरूप"
ਗੜੇ,"ओला, करकापात, करका"
ਵਾਲਾਂ ਵਾਲੇ,रोमिलवैच
ਹੈਲੋਫਾਈਟ,लवणमृदोद्भिद्
ਹੈਰੋ,हैरो
ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ,"तुड़ाई सूचकांक, कटाई सूचकांक"
ਵਾਢੀ,"कटाई, कटी फसल, तैयार फसल, उपज"
ਕਟਾਈ,"तोड़ना, कटाई, तुड़ाई"
ਹੈਚ,"अंडे से निकलना, अंडा सेना"
ਸੁੱਕਾ ਘਾਹ,सूखी घास
ਹੇਲੇਜ,सूखा चारा
ਹਾਇਸਟੌਕ,गंजी
ਹੇਜ਼,धुंध
ਹੁਸ਼ੀ,धुंधता
ਸਿਰ (ਐਗਰੋ),"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा"
ਸਿਰ (ਚੈਨਲ ਦਾ),सिरा (नाली का)
ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ,शीर्ष छंटाई
ਹੇਜ,बाड़
ਹੇਜਿੰਗ,अधिरक्षण
ਹੇਲਿਕਸ,कुंडलिनी
ਹੇਮੇਟਾਈਟ,हेमैटाइट
ਹਰਬ,"शाक, बूटी"
ਹਰਬਰਿਅਮ,"वनस्पति संग्रह, वनस्पति संग्रहालय"
ਹਰਬੀਸਾਈਡ,शाकनाशी
ਧਾਰਕ,आनुवंशिकता
ਇਸ ਨੂੰ,वंशागतित्व
ਹਰਮਫ੍ਰੋਡਾਈਟ,उभयलिंगी
ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ,विषमवर्णी
ਹੇਟਰੋਫਰੀਕਰਨ,विषम-निषेचन
ਹੇਟਰੋਸਿਸ,"संकरओज, हेटेरोसिस"
ਹੇਟਰੋਸੋਮ,लिंगक्रोमोसोम
ਹੇਟਰੋਟ੍ਰੋਫ,परपोषित
ਹੇਕਸਾਪਲਾਈਡ,षड्गुणित
ਹਾਈਬਰਨੇਟ,शीत निष्क्रियता
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,उच्च सघनता रोपण
ਪਹਾੜੀ (ਚਾਵਲ),"पिंडलक, हिल (धान)"
ਹਿਸਟੋਗ੍ਰਾਮ,आयतचित्र
ਹਿਟਚ ਬਾਗਬਾਨੀ,उच्च तकनीकी औद्यानिकी
ਛਪਾਕੀ,"करंड, छत्ता"
ਹੋਇਿੰਗ,"गुड़ाई, गोड़ना"
ਹੋਲਡਿੰਗ,जोत
ਘਰ ਫਾਰਮ,निजी फार्म
ਹੋਮਸੋਸਟਾਸਿਸ,समस्थिति
ਹੋਮਸਸਟੇਡ,वासभूमि
ਹੋਮਜਿਗੈਨਿਟੀ,समांगता
ਇਕੋ,"सजातीय, समांगी"
ਹੋਮੋਗਸ,समधर्मी
ਹੋਮੋਜ਼ੀਗੋਟ,समयुग्मज
ਹੌਪਰ,"खुरलिका, खाद्यधानी, हापर"
ਹਰੀਜੋਨ,"संस्तर, क्षितिज"
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,औद्यानिक फसलें
ਬਾਗਬਾਨੀ,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,उद्यान वानिक पशुपाल्य खेती
ਹੋਸਟ,परपोषी
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,तप्त जलोपचार
ਹੌਲ,"हल, छिलका"
ਨਮੀ,आर्द्रता
Humus,हयूमस
ਭੁੱਕੀ,भूसी
ਹੁਸਕ,छिलका निकालने वाली मशीन
ਹਸਤਾਖਰ,छिलका उतारना
ਹਾਈਬ੍ਰਿਡ,संकर
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,संकरण
ਹਾਈਡਰੇਸ਼ਨ,"जलयोजन, जलीयन"
ਹਾਈਡ੍ਰੋਲੋਜੀ,जल विज्ञान
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,जल अपघटन
ਹਾਈਡ੍ਰੋਮੀਟਰ,"द्रवघनत्व मापी, हाइड्रोमीटर"
ਹਾਈਡ੍ਰੋਫਿਲਸ,जल परागित
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,जल संवर्धन
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,जल मंडल
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,आर्द्रता-ग्राहयता
ਹਾਈਪਰਪਰੇਸਾਈਟ,परात्पराजीवी
ਹਾਈਪਰਪਲਸੀਆ,अतिवृद्धि
ਹਾਈਫਾ,"कवक तंतु, हाइफा"
ਹਾਈਪੋਕੋਟੀਲ,बीजपत्राधार
ਕਲਪਨਾ,परिकल्पना
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),शैथिल्य (जल)
ਹੇਜ਼ਲ ਗਿਰੀ,"हेजल नट, अखरोट का फल"
ਭੰਗ,भांग
ਹੈਨਬੇਨ,खुरासानी अजवाईन
ਮਹਿੰਦਾ,मेंहदी
ਹਿਬਿਸਕਸ,गुड़हल
ਹੌਪ,होप
ਘੋੜਾ ਗ੍ਰਾਮ,कुल्थी
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,कवांच
ਮਧੂ ਮੱਖੀ,मधुमक्खी
ਹੌਪਰ,फुदका
ਬਾਗਬਾਨੀ,उद्यानविद्
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,जल विज्ञानी
ਸਥਿਤੀ ਵਿੱਚ,स्व स्थाने कलम-बंधन
ਵਿਟਰੋ ਵਿੱਚ,पात्रे
ਵੀਵੋ ਵਿਚ,जीवे
ਅੰਨ੍ਹੇਵਾਹ,अविवेकपूर्ण
ਕੀੜੇ,कीट
ਕੀੜੇ ਪੈੱਸਟ,कीट पीड़क
ਥੀਏਟਰ,कीटालय
ਕੀਟਨਾਸ਼ਕਾਂ,कीटनाशी
ਕੀਟਨਾਸ਼ਕ,कीटाहारी
ਇਨਸੋਲੇਸ਼ਨ,"सूर्यतापन, आतपन"
ਘੁਲਣਸ਼ੀਲ,अविलेय
ਇੰਸਟਾਰ (ਕੀੜੇ),"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था"
ਇਨਸੂਲੇਟਰ,रोधी
