Gujarati,Punjabi
અંતરીલ અરીસો,ਮਾਹੌਲ
છુપાવવું તે,ਛੁਪਾਓ
કેન્દ્રિત,ਕੇਂਦਰਿਤ
એકાગ્રતા,ਧਿਆਨ ਟਿਕਾਉਣਾ
કેન્દ્રિત લેન્સ,ਦਿਮਾਗੀ ਲੈਂਜ਼
કન્ડેન્સર માઇક્રોફોન,ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ
સંતુલનની શરત,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
ઉધાર,ਸੰਚਾਲਨ
વહન પ્રવાહ,ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ
વાહકતા,ਚਾਲਕਤਾ
વ્યવસ્થાપક,ਕੰਡਕਟਰ
ગોઠવણી,ਕੌਨਫਿਗਰੇਸ਼ਨ
જોડાણ,ਕੁਨੈਕਸ਼ਨ
જોડાણ,ਕਨੈਕਟੀਵਿਟੀ
સંલગ્ન,ਕੁਨੈਕਟਰ
સુસંગતતા,ਇਕਸਾਰਤਾ
એક સ્થિરતાપૂર્વક,ਨਿਰੰਤਰ
ને આશ્વાસન આપવું,ਕੰਸੋਲ
સતત,ਨਿਰੰਤਰ
સતત કંપનવિસ્તાર,ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ
માઇક્રોફોનનો સંપર્ક કરો,ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ
કન્ટેન ફોર્મેટ,ਕੰਟੇਨਰ ਫਾਰਮੈਟ
દૂષણ,ਗੰਦਗੀ
સંતુષ્ટ,ਸਮੱਗਰੀ
સંલગ્ન,ਸੰਖੇਪ
સતતપણું,ਨਿਰੰਤਰਤਾ
સાતત્ય કેન્દ્ર,ਨਿਰੰਤਰਤਾ ਬੂਥ
સાતત્ય knાંકણ,ਨਿਰੰਤਰਤਾ ਨੋਬ
સતત,ਨਿਰੰਤਰ
સતત ચાપ,ਨਿਰੰਤਰ ਚਾਪ
સતત તરંગ,ਨਿਰੰਤਰ ਵੇਵ
સમોચ્ચ રેખા,ਕੋਠੇ ਦੀ ਲਾਈਨ
સમોચ્ચ યોજના,ਕੁੱਲ ਯੋਜਨਾ
કરાર,ਇਕਰਾਰਨਾਮਾ
સંકોચન,ਸੁੰਗੜਨ
વિપરીત ગુણોત્તર,ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ
નિયંત્રણ વર્તુળ,ਕੰਟਰੋਲ ਸਰਕਟ
નિયંત્રણ વીજળી,ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ
અંકુશ,ਕੰਟਰੋਲ ਉਪਕਰਣ
નિયંત્રણ ગ્રીસ,ਕੰਟਰੋਲ ਗਰਿੱਡ
નિયંત્રણ રેખા,ਕੰਟਰੋਲ ਲਾਈਨ
કંટ્રોલ પેનલ,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
નિયંત્રણ કક્ષ,ਕੰਟਰੋਲ ਰੂਮ
અંકુશ,ਕੰਟਰੋਲ ਟੇਬਲ
નિયંત્રણ ટાવર,ਕੰਟਰੋਲ ਟਾਵਰ
નિયંત્રક,ਕੰਟਰੋਲਰ
એકતરફી,ਪਰਿਵਰਤਨ
એકતરતી લેન્સ,ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼
રૂપાંતર કરનાર,ਕਨਵਰਟਰ
બહિર્મુખ લેન્સ,ਕਨਵੈਕਸ ਲੈਂਜ਼
માર્ગ,ਕਨਵੋਲਕ
સંકટ,ਕਨਵੀਸ਼ਨ ਕੋਡਡ
મરણોત્તર,ਪੱਕਾ ਇੰਟਰਲੇਵ
મંતવ્ય,ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ
કૂકી,ਕੂਕੀ
કૂકીટર,ਕੂਕੀਅਰ
કોપરો,ਕੋਪ੍ਰੋਸੈਸਰ
દોરી,ਰੱਸੀ
કોથળી,ਕੋਰੋਨਾ
કોરોના -વિસર્જન,ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ
સંબંધ,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
કોસિન ઘટક,ਕੋਸਾਈਨ ਭਾਗ
કોસિન તરંગ,ਕੋਸਾਈਨ ਵੇਵ
બ્રહ્માંડિક અવાજ,ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ
કાઉન્ટર,ਕਾ counter ਂਟਰ
પ્રતિવિશેષ,ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ
જોડીદાર,ਕਪਲਰ
જોડાણ,ਜੋੜੀ
જોડાણ કરનાર,ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ
જોડાણ નેટવર્ક,ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ
સંલગ્ન પ્રતિકાર,ਜੋੜਣ ਦਾ ਵਿਰੋਧ
સહ સંયોજક બંધન,ਸਹਿਕਾਰਤਾ
કવરેજ,ਕਵਰੇਜ
ભડકો,ਕਰੈਸ਼
વિવેચક,ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ
નિર્ણાયક શરત,ਗੰਭੀਰ ਸਥਿਤੀ
વિવેચક,ਨਾਜ਼ੁਕ
વિવેચક આવર્તન,ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ
નિર્ણાયક પરિમાણ,ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ
મગરો,ਮਗਰਮੱਛ ਕਲਿੱਪ
ફાલ,ਕਰਾਸ ਫੇਡਿੰਗ
Crossલટ -મોડ્યુલેશન,ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ
આતુરતા,ਕਰਾਸ ਟਾਕ
ક્રોસફેક,ਕਰਾਸਫੈਡ
ભંડાર,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
ક્રિસ્ટલ,ਕ੍ਰਿਸਟਲ
ક્રિસ્ટલ ફિલ્ટર,ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ
સંકેત,Cue
કયડ -નિશાન,ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ
ક્વોરી ઉપકરણ,ਕਯੂਅਰ ਡਿਵਾਈਸ
પ્રવાહ,ਮੌਜੂਦਾ ਡਰੇਨ
વર્તમાન મીટર,ਮੌਜੂਦਾ ਮੀਟਰ
વર્તમાન ટ્રાન્સફોર્મર,ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ
શબ,ਕਰਸਰ
વળાંક,ਕਰਵ
આવર્તન બંધ કરવું,ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ
કટર,ਕਟਰ
કોયરો,ਸਾਈਬਰ ਕੈਫੇ
સાયબર સુરક્ષા,ਸਾਈਬਰ ਸੁਰੱਖਿਆ
કોયરાની જગ્યા,ਸਾਈਬਰ ਸਪੇਸ
ચક્ર,ਚੱਕਰ
સાધનસંપત્તિ,ਚੱਕਰਵਾਤ
ડીસી. ઘટક,D.C. ਭਾਗ
ડીસી. પ્લેટની વીજળી,D.C. ਪਲੇਟ ਪਾਵਰ
ડીસી. પુન: સ્થાપન,D.C. ਬਹਾਲੀ
વિધ્વંસ,ਡੈਂਪਰ ਡਾਈਵਰ
ભીનાશ,ਗਿੱਲੇ
અંધારું,ਹਨੇਰ
માહિતી,ਡਾਟਾ
માહિતી પ્રસારણ,ਡਾਟਾ ਪ੍ਰਸਾਰਣ
આધારપ્રણી,ਡਾਟਾ ਸੰਕੁਚਨ
માહિતી શારકામ,ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ
આધાર -એન્ક્રિપ્શન,ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
આધારપત્રક,ਡਾਟਾ ਫਾਈਲ
આધાર -નિયંત્રણ,ਡਾਟਾ ਹੈਂਡਲਿੰਗ
માહિતી ખાણકામ,ਡਾਟਾ ਮਾਈਨਿੰਗ
આંકડા,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ડેટા પ્રોસેસર,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ
માહિતી સેવા,ਡਾਟਾ ਸੇਵਾ
આધાર સામગ્રી,ਡਾਟਾ ਸ਼ੀਟ
માહિતી સંગ્રાહક,ਡਾਟਾ ਸਟੋਰੇਜ
આંકડા,ਡਾਟਾ ਸਟ੍ਰੀਮ
આંકડાકીય પરિવર્તન,ਡਾਟਾ ਤਬਦੀਲੀ
આંકડા,ਡਾਟਾ ਸੰਚਾਰ
ડેટાબેઝ,ਡਾਟਾਬੇਸ
ઓળખપત્ર,ਡੈਟਾਕਾਸਟਿੰਗ
ડબ્બા,ਡਾਟਾਗ੍ਰਾਮ
ડી.બી. મીટર,ਡੀ ਬੀ ਮੀਟਰ
મડાગાંઠ,ਮਰੇ ਹਵਾ
મૃત શોર્ટ સર્કિટ,ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ
મૃત સ્થળ,ਮਰੇ ਹੋਏ ਸਥਾਨ
મડાગાંઠ,ਡੈੱਡਲਾਕ
ડીબગ કાર્યક્રમ,ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ
ઉઘાડું,ਡੀਬੱਗਿੰਗ
અવાજનો સડો,ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ
ડેસિબેલ (ડીબી),ਡੈਸੀਬੈਲ (ਡੀ ਬੀ)
દશાંશ,ਦਸ਼ਮਲਵ
દશાંશ સંહિતા,ਦਸ਼ਮਲਵ ਕੋਡ
દશાંશ,ਦਸ਼ਮਲਵ ਅੰਕ
સ્પષ્ટીકરણ,ਸਮਝਦਾਰੀ
ડીકોડર,ਡੀਕੋਡਰ
ડીકોડિંગ,ਡੀਕੋਡਿੰਗ
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ
વિઘટન,ਕੰਪੋਪ੍ਰੈਸ਼ਨ
શોક,ਬਰਖਾਸਤ ਕਰਨਾ
ડિક્યુપલિંગ સર્કિટ,ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ
ડિક્યુપલિંગ નેટવર્ક,ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ
ડિક્રિપેશન,ਡਿਕ੍ਰਿਪਸ਼ਨ
સમર્પિત રેખા,ਸਮਰਪਿਤ ਲਾਈਨ
દાદર,ਡੀ-ਏਮਬਿੰਗ
દહન,ਡੀ-ਜ਼ੋਰ
ચૂક,ਮੂਲ
ગુણવત્તામાં ખામી,ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ
ખામીયુક્ત,ਨੁਕਸਦਾਰ
ખામીયુક્ત એકમ,ਨੁਕਸ ਇਕਾਈ
વ્યાખ્યા,ਪਰਿਭਾਸ਼ਾ
સુશોભન,ਘਟੀ
શૃય,ਵਿਗਾੜਨਾ
અવકાશ,ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ
કોઇલ,ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ
પ્રમાણ,ਡਿਗਰੀ
દખલ,ਡੀ-ਇੰਟਰਲੇਵਰ
વિલંબ -રેખા,ਦੇਰੀ ਲਾਈਨ
વિલંબ સમય,ਦੇਰੀ ਦਾ ਸਮਾਂ
વિલંબિત ફ્રેમ મેમરી,ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ
વિલંબિત સ્કેનીંગ,ਦੇਰੀ ਸਕੈਨਿੰਗ
વિલંબિત સુમેળ સંકેત,ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ
ડિલિવરી,ਡਿਲਿਵਰੀ
વિતરણ પદ્ધતિ,ਡਿਲਿਵਰੀ ਸਿਸਟਮ
નશાખોરી,ਮੁਆਵਜ਼ਾ
નામંજૂર કરનાર કાર્ડ,ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ
બેભાન વ્યક્તિ,ਡੈਮਟਲਿਪਰ
ક્ષેત્રની .ંડાઈ,ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ
ઉતરતું,ਉਤਰਦਾ
નિયમાની વિશિષ્ટતા,ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ
ડેસ્કટ .પ,ਡੈਸਕਟਾਪ
તપાસ -ઉત્પાદન,ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ
વિચલનો,ਭਟਕਣਾ
સાધન,ਜੰਤਰ
ઉપકારની ચાલક,ਡਿਵਾਈਸ ਡਰਾਈਵਰ
રોગનિવાર,ਨਿਦਾਨ
ચિત્ર,ਚਿੱਤਰ
સંવાદ ટ્રેક,ਵਾਰਤਾਲਾਪ ਟਰੈਕ
વ્યતાના,ਡੁਬਨੇਲ ਮੋਡ
હીરાની સ્ટાઇલસ,ਡਾਇਮੰਡ ਸਟਾਈਲਸ
પાટા,ਡਾਇਆਫ੍ਰਾਮ
ડાયફ્ર ra મેટિક શોષક,ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ
અલગ -અલગ વાત,ਡਿਚੋਟਿਕ ਸੁਣਨਾ
શિખાઉ,ਡਾਈਡੈਕਟਿਕ
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ
ડાઇલેક્ટ્રિક નુકસાન,ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ
તફાવત આવર્તન,ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
તફાવત આવર્તન વિકૃતિ (ડીએફડી),ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ)
ફરક,ਅੰਤਰ ਟੋਨ
વિભેદક એમ્પ્લીફાયર,ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ
પરિબળ,ਵੱਖਰਾ
વિસારક,ਵੱਖਰੇ ਲਾਭਕਾਰ
અંક,ਅੰਕ
ડિજિટલ,ਡਿਜੀਟਲ
ડિજિટલ આર્ટિફેક્ટ,ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ
ડિજિટલ audio ડિઓ,ਡਿਜੀਟਲ ਆਡੀਓ
ડિજિટલ audio ડિઓ ફિલ્ટર,ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ
ડીજીટલ કેમેરા,ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ
ડિજિટલ કમ્પ્યુટર,ਡਿਜੀਟਲ ਕੰਪਿਟਰ
ડિજિટલ ડેટા,ਡਿਜੀਟਲ ਡਾਟਾ
ડિજિટલ સંપાદન,ਡਿਜੀਟਲ ਸੰਪਾਦਨ
ડિજિટિહાઇટર,ਡਿਜੀਟਲ ਐਕਸਟਰ
ડિજિટલ ફિલ્ટર,ਡਿਜੀਟਲ ਫਿਲਟਰ
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ
ડિજિટલ હેરિટેજ,ਡਿਜੀਟਲ ਵਿਰਾਸਤ
ડિજિટલ છબી,ਡਿਜੀਟਲ ਚਿੱਤਰ
ડિજિટલ ગ્રંથાલય,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
ડિજિટલ મીટર,ਡਿਜੀਟਲ ਮੀਟਰ
ડિજિટલ મોડ્યુલેશન,ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ
ડિજિટલ મલ્ટીપ્લેક્સ,ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
ડિજિટલ નેટવર્ક,ਡਿਜੀਟਲ ਨੈਟਵਰਕ
Digitalપચારિક outputપટી,ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ
ડિજિટલ પ્લેબેક,ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ)
ડિજિટલ રેકોર્ડિંગ,ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ
ડિજિટલ ક્રાંતિ,ਡਿਜੀਟਲ ਇਨਕਲਾਬ
ડિજિટલ સંકેત,ਡਿਜੀਟਲ ਸਿਗਨਲ
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ)
ડિજિટલ સહી,ਡਿਜੀਟਲ ਦਸਤਖਤ
ડિજિટલ પ્રૌદ્યોગિકી,ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ
ડિજિટલથી એનાલોગ કન્વર્ટર,ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ
ડિજિટલ વિડિઓ,ਡਿਜੀਟਲ ਵੀਡੀਓ
ડિજિટલ વોલ્ટમીટર,ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ
વિભાજન,ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ
અંશે,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ડિજિટાઇઝ્ડ વિડિઓ,ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
સિધ્ધાંત,ਡਿਡੀਕਿਜ਼ਰ
ઝાંખું,ਮੱਧਮ
પરિમાણ,ਮਾਪ
ઝાંખું,ਮੱਧਮ
પશુ -વ્યવસ્થા,Dieode
ડૂબકી મારવી,ਡੁਬੋ
દ્વિપક્ષી,ਡੀਪਲੈਕਸਰ
દ્વિધ્રુવ,ਡਿਪੋਲ ਐਂਟੀਨਾ
પ્રત્યક્ષ પ્રસારણ,ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ
ડાયરેક્ટ વર્તમાન (ડી સી),ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ)
સીધું પસંદ કરવું,ਸਿੱਧੀ ਪਿਕ ਅਪ
પ્રત્યક્ષ વાંચન સાધન,ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ
પ્રત્યક્ષ રેકોર્ડિંગ,ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ
દિશાત્મક એન્ટેના,ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
દિશાત્મક દંપતી,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ
દિશાત્મક માઇક્રોફોન,ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
ઉદ્ધતા,ਡਾਇਰੈਕਟਿਟੀ
ડિરેક્ટરી,ਡਾਇਰੈਕਟਰੀ
અપંગ કરવું,ਅਯੋਗ
છટણી,ਡਿਸਕ ਐਂਟੀਨਾ
ડિસ્ક આધારિત સંગ્રહ,ਅਸਾਤ ਸਟੋਰੇਜ
અંધકારમય,ਵੱਖਰਾ
ઝૂંપડી,ਡਿਸਕ
ડિસ્ક ડ્રાઇવ,ਡਿਸਕ ਡਰਾਈਵ
છળ,ਡਿਸਕ ਕੋਟਾ
વિઘટન,ਡਿਸਕੀਟ
વિઘટન,ਉਜਾੜਾ
વિક્ષેપ,ਫੈਲਾਅ
વિસ્થાપન,ਉਜਾੜਾ
પ્રદર્શન,ਡਿਸਪਲੇਅ
પ્રદર્શન એકમ (કન્સોલ),ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ)
અપરાધ,ਵਿਗਾੜ
જુસ્સો,ਅਸੰਗਤ
નિસ્યંદિત પાણી,ਸ਼ੁਧ ਪਾਣੀ
વિકૃતિ,ਭਟਕਣਾ
વિતરણ,ਵੰਡ
વિતરણ એમ્પંતક,ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
ભાગ,ਵੰਡ
ભાજક,ਵਿਭਾਜਨ
દસ્તાવેજ,ਦਸਤਾਵੇਜ਼
ડોલ્બી,ਡੌਲਬੀ ਡਿਜੀਟਲ
ક્ષેત્ર,ਡੋਮੇਨ
ક્ષેત્રમાં,ਡੋਮੇਨ ਕੰਟਰੋਲਰ
ધૂમ્રપાનની અસર,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
ડબલ ધ્રુવ (દ્વિધ્રુવી),ਡਬਲ ਪੋਲ (ਡਿਪੋਲ)
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ
બે બાજુવાળી ડિસ્ક,ਡਬਲ ਸਾਈਡ ਡਿਸਕ
બેવડું,ਡਬਲਟ
નીચે આવવાનું તરંગ,ਡਾ down ਨ ਲਹਿਰ
નીચેનો પ્રવાહ,ਥੱਲੇ ਧਾਰਾ
ડાઉનલિંક,ਡਾ ng ਨਲਿੰਕ
ડાઉનલોડ કરવું,ਡਾਉਨਲੋਡ ਕਰੋ
ડાઉનલોડનું,ਡਾਉਨਲੋਡ ਕਰਨਾ
ચિત્ર,ਡਰਾਇੰਗ
ડ્રોલીંગ બીટ,ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ
શારકામ યંત્ર,ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ
ઝુંબેશ,ਚਲਾਉਣਾ
ડ્રમ,ਡਰੱਮ
સુકા બલ્બનું તાપમાન,ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
સૂકકો,ਡਰਾਈ ਸੈੱਲ
સૂકા સોલ્ડર,ਸੁੱਕੇ ਸੋਲਡਰ
ડ્યુઅલ ચેનલ મોડ,ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ
ડબ,ਡੱਬਿੰਗ
નાવિક,ਡੂਡ
ફેંકડી,ਡੰਪ
બેવડી,ਡੁਪਲੈਕਸ
સમયગાળો,ਅਵਧੀ
ધૂળ,ਧੂੜ
ક dustંગ,ਡਸਟ ਬੱਗ
ધૂળની સાબિતી,ਧੂੜ ਦਾ ਸਬੂਤ
ડસ્ટર,ਡੱਸਟਰ
ગતિશીલ,ਗਤੀਸ਼ੀਲ
ગતિશીલ બીટ ફાળવણી,ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ
ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ),ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ)
ગતિશીલ જથ્થો,ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ
ગતિશીલ શ્રેણી,ਗਤੀਸ਼ੀਲ ਰੇਂਜ
ગતિશીલ શ્રેણી નિયંત્રણ,ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ
પર્યટક,ਡਾਇਨਾਮੋ
કાનનો ફોન,ਕੰਨ ਦਾ ਫੋਨ
પૃથ્વી,ਧਰਤੀ
પૃથ્વીના મણકા,ਧਰਤੀ ਦਾ ਬਲੇਜ
પૃથ્વીનો પ્રતિકાર,ਧਰਤੀ ਦਾ ਵਿਰੋਧ
માટીનો લાકડી,ਧਰਤੀ ਦੀ ਰਾਡ
પૃથ્વી ઉપગ્રહ,ਧਰਤੀ ਸੈਟੇਲਾਈਟ
ભૂસ્તર,ਧਰਤੀ ਸਟੇਸ਼ਨ
માટીનું,ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ
વસ્તુ,ਕਮਾਈ
પડઘો,ਗੂੰਜ
ગુંજ,ਏਕੋ ਚੈਂਬਰ
પ્રક્ષેપો,ਐਡੀ ਮੌਜੂਦਾ
એડી વર્તમાન ખોટ,ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ
ધારદાર મીટર,ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ
સંપાદન,ਸੰਪਾਦਨ
અસરકારક એન્ટેના height ંચાઇ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ
અસરકારક એન્ટેના લંબાઈ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ
અસરકારક વોલ્ટેજ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
કાર્યક્ષમતા,ਕੁਸ਼ਲਤਾ
સ્થિતિસ્થાપકતા,ਲਚਕੀਲਾ
વિદ્યુત સ્રાવ,ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ
વિદ્યુત ક્ષેત્ર,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
વિદ્યુત ફ્લેશ,ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼
વીજળી,ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ
વિદ્યુત -મીટર,ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ
વિદ્યુત મોટર,ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ
વીજળી આંચકો,ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ
વીજળી ફેલાવી,ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ
વિદ્યુત -સાધન,ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ
વિદ્યુત અવાજ,ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ
વિદ્યુત -તોફાન,ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ
વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન,ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ
વીજળી,ਬਿਜਲੀ
વીજળી પુરવઠો,ਬਿਜਲੀ ਸਪਲਾਈ
વિદ્યુત -વિસ્ફોટ સંબંધી,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ
વિદ્યુતપ્રવાહ,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ
વીજળીનું,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
વિદ્યુત વિક્ષેપ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ
વીજળીકાત,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ
વિદ્યુત -વર્ણપટ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
વિદ્યુત -તરંગ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ
વિદ્યુત -પ્રચાર,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ
ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ,ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ
વિદ્યુત -ગણતરી,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ
