Odiya,Punjabi
ବିଭାଜନ,ਵੱਖ ਕਰਨਾ
ବିଭେଦ,ਭਿੰਨਤਾ
ଭିନ୍ନତା ଥିଓରେମ୍ |,ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ
ବିବିଧ,ਵੱਖਰੇ
ବିବିଧ କ୍ରମ |,ਵੱਖ-ਵੱਖ ਲੜੀ
ବିଭାଜିତ ପାର୍ଥକ୍ୟ |,ਵੰਡਿਆ ਅੰਤਰ
ବିଭାଜନତା,ਵੰਡਣਯੋਗਤਾ
ବିଭାଜନଯୋଗ୍ୟ,ਵੰਡਣਯੋਗ
ବିଭାଜନ,ਵੰਡ
ବିଭାଜନ ଆଲଗୋରିଦମ |,ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ
ବିଭାଜନ ରିଙ୍ଗ |,ਡਿਵੀਜ਼ਨ ਰਿੰਗ
ଡୋଡେକାଗନ୍ |,dodecagon
dodecahedron,dodecahedron
ଡୋମେନ୍,ਡੋਮੇਨ
ଏକ ଫଙ୍କସନ୍ ର ଡୋମେନ୍,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ
ପରିଭାଷାର ଡୋମେନ୍ |,ਪਰਿਭਾਸ਼ਾ ਦਾ ਡੋਮੇਨ
ଅସ୍ତିତ୍ୱର ଡୋମେନ୍ |,ਮੌਜੂਦਗੀ ਦਾ ਡੋਮੇਨ
ପ୍ରାଧାନ୍ୟ ରଣନୀତି |,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰਣਨੀਤੀ
ଡୋପଲର ପ୍ରଭାବ,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
ବିନ୍ଦୁ ଉତ୍ପାଦ |,ਬਿੰਦੀ ਉਤਪਾਦ
ବିନ୍ଦୁ ବକ୍ର,ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ
ଦ୍ୱିଗୁଣ ଭିନ୍ନତା |,ਡਬਲ ਫਰਕ
ଦୁଇଗୁଣ ବଣ୍ଟନ,ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ
ଡବଲ୍ ହେଲିକ୍ସ |,ਡਬਲ ਹੈਲਿਕਸ
ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,ਡਬਲ ਅਟੁੱਟ
ଡବଲ୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |,ਡਬਲ ਏਕੀਕਰਣ
ଦୁଇଥର ସୀମା |,ਡਬਲ ਸੀਮਾ
ଦୁଇଥର ନମୁନା ସଂଗ୍ରହ ଯୋଜନା |,ਡਬਲ ਨਮੂਨਾ ਯੋਜਨਾ
ଡବଲ୍ କ୍ରମ |,ਡਬਲ ਕ੍ਰਮ
ଡବଲ୍ ସିରିଜ୍ |,ਡਬਲ ਸੀਰੀਜ਼
ଡବଲ୍ ସଫିକ୍ସ ନୋଟେସନ୍ |,ਡਬਲ ਪਿਛੇਤਰ ਸੰਕੇਤ
ଦୁଇଥର ସମନ୍ୱୟ |,ਡਬਲ ਸਮੇਸ਼ਨ
ତଳ ତ୍ୱରଣ,ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ
ନିମ୍ନ ବିସ୍ଥାପନ |,ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ
ନିମ୍ନ ଗତି,ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ
ତଳ ବେଗ,ਹੇਠਾਂ ਵੱਲ ਗਤੀ
ଡ୍ରାଗ୍,ਖਿੱਚੋ
ଡ୍ରାଗ୍ ଫୋର୍ସ |,ਡਰੈਗ ਫੋਰਸ
ଡୁଆଲ୍ |,ਦੋਹਰਾ
ଦ୍ୱ ual ତ ଆଧାର |,ਦੋਹਰਾ ਆਧਾਰ
ଡୁଆଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
ଡୁଆଲ୍ ଅପରେସନ୍ |,ਦੋਹਰਾ ਕਾਰਵਾਈ
ଦ୍ୱ ual ତ ସମସ୍ୟା |,ਦੋਹਰੀ ਸਮੱਸਿਆ
ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |,ਦੋਹਰਾ ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ
ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ କ techni ଶଳ |,ਦੋਹਰੀ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
ଡୁଆଲ୍ ସ୍ପେସ୍ |,ਦੋਹਰੀ ਸਪੇਸ
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,ਦੋਹਰਾ ਵੇਰੀਏਬਲ
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ
ଡମି ଇଣ୍ଡେକ୍ସ,ਡਮੀ ਸੂਚਕਾਂਕ
ଡମି ସବସ୍କ୍ରିପ୍ଟ |,ਡਮੀ ਸਬਸਕ੍ਰਿਪਟ
ଡମି ସଫିକ୍ସ |,ਡਮੀ ਪਿਛੇਤਰ
ଡମି ଭେରିଏବଲ୍ |,ਡਮੀ ਵੇਰੀਏਬਲ
ନକଲ ପ୍ରକ୍ରିୟା |,ਡੁਪਲੀਕੇਟਰ ਪ੍ਰਕਿਰਿਆ
ଗତିଶୀଳ |,ਗਤੀਸ਼ੀਲ
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ
ଗତିଶୀଳ ମଡେଲ୍ |,ਗਤੀਸ਼ੀਲ ਮਾਡਲ
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ techni ଶଳ |,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ
ଗତିଶୀଳତା |,ਗਤੀਸ਼ੀਲਤਾ
ଏକ କଣିକାର ଗତିଶୀଳତା |,ਇੱਕ ਕਣ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
କଠିନ ଶରୀରର ଗତିଶୀଳତା |,ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
ପୃଥିବୀ,ਧਰਤੀ
ଭୂକମ୍ପ ତୀବ୍ରତା |,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
ବିଚିତ୍ରତା |,ਸਨਕੀਤਾ
ଚନ୍ଦ୍ରଗ୍ରହଣ,ਗ੍ਰਹਿਣ
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ
ଅର୍ଥନୀତିଜ୍ଞ,ਅਰਥ ਸ਼ਾਸਤਰੀ
ଅର୍ଥନୀତି,ਅਰਥ ਗਣਿਤ
ଅର୍ଥନୀତି,ਅਰਥ ਸ਼ਾਸਤਰ
ଧାର,ਕਿਨਾਰਾ
ଏକ ଉନ୍ମୁକ୍ତ ସେଟ୍ ର ଧାର |,ਇੱਕ ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਕਿਨਾਰਾ
ଦକ୍ଷତା କାରକ |,ਕੁਸ਼ਲਤਾ ਕਾਰਕ
eigen ଉପାଦାନ |,eigen ਤੱਤ
eigen କାର୍ଯ୍ୟ,eigen ਫੰਕਸ਼ਨ
eigen ମୂଲ୍ୟ,eigen ਮੁੱਲ
eigen ମୂଲ୍ୟ ସମୀକରଣ |,eigen ਮੁੱਲ ਸਮੀਕਰਨ
ଇଜେନ ଭେକ୍ଟର |,eigen ਵੈਕਟਰ
ଇଲାଷ୍ଟିକ୍ |,ਲਚਕੀਲੇ
ଇଲାଷ୍ଟିକ୍ ସ୍ଥିର |,ਲਚਕੀਲੇ ਸਥਿਰ
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,ਲਚਕੀਲੇ ਸੰਤੁਲਨ
ନମନୀୟତା,ਲਚਕਤਾ
ଇଲାସ୍ଟିସିଟି ଭୂପୃଷ୍ଠ |,ਲਚਕੀਲਾ ਸਤਹ
ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ
ଉପାଦାନ,ਤੱਤ
ପ୍ରାଥମିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,ਮੁੱਢਲੀ ਕਾਲਮ ਕਾਰਵਾਈ
ପ୍ରାଥମିକ ଘଟଣା |,ਮੁੱਢਲੀ ਘਟਨਾ
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,ਮੁੱਢਲੀ ਫੰਕਸ਼ਨ
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,ਮੁੱਢਲੀ ਕਾਰਵਾਈ
ପ୍ରାଥମିକ ଫଳାଫଳ,ਮੁੱਢਲਾ ਨਤੀਜਾ
ପ୍ରାଥମିକ ସମ୍ଭାବନା ନିୟମ |,ਮੁਢਲੀ ਸੰਭਾਵਨਾ ਕਾਨੂੰਨ
ପ୍ରାଥମିକ ଧାଡି କାର୍ଯ୍ୟ,ਮੁੱਢਲੀ ਕਤਾਰ ਕਾਰਵਾਈ
ହଟାନ୍ତୁ |,ਨੂੰ ਖਤਮ
ବର୍ଜନ ପ୍ରକ୍ରିୟା |,ਖ਼ਤਮ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
ଏଲିପ୍ସ,ਅੰਡਾਕਾਰ
ଏଲିପସଏଡ୍ |,ਅੰਡਾਕਾਰ
ଏଲିପସାଇଡ୍ |,ਅੰਡਾਕਾਰ
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,ਅੰਡਾਕਾਰ ਸਤਹ
ବ lip ଶିଷ୍ଟ୍ୟ ଶରୀର,ਅੰਡਾਕਾਰ ਸਰੀਰ
ଏମ୍ବେଡିଂ,ਏਮਬੈਡਿੰਗ
ନିର୍ଗମନ,ਨਿਕਾਸ
ପରୀକ୍ଷାମୂଳକ ତଥ୍ୟ |,ਅਨੁਭਵੀ ਡਾਟਾ
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,ਅਨੁਭਵੀ ਸਬੰਧ
ଖାଲି ସେଟ୍ |,ਖਾਲੀ ਸੈੱਟ
ଆବଦ୍ଧ,ਨੱਥੀ
ଏନକୋଡିଂ,ਇੰਕੋਡਿੰਗ
ଏଣ୍ଡୋମୋର୍ଫିଜିମ୍ |,endomorphism
ଶେଷ ବିନ୍ଦୁ,ਅੰਤ ਬਿੰਦੂ
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ
ଶକ୍ତି,ਊਰਜਾ
ଶକ୍ତି ଗତି ଉପାଦାନ |,ਊਰਜਾ ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ
ଭେରିଏବଲ୍ ଏଣ୍ଟର୍ କରିବା,ਵੇਰੀਏਬਲ ਦਾਖਲ ਕਰਨਾ
ଗଣନାକାରୀ ସେଟ୍ |,ਅਣਗਿਣਤ ਸੈੱਟ
ଗଣନା,ਗਣਨਾ
ସମାନ,ਬਰਾਬਰ
ସମାନତା,ਸਮਾਨਤਾ
ସମାନ ସମ୍ଭାବନା |,ਬਰਾਬਰ ਸੰਭਾਵਨਾ
ସମାନ ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି (= epsem),ਬਰਾਬਰ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ (= epsem)
ସମାନ,ਬਰਾਬਰ
ସମୀକରଣ,ਸਮੀਕਰਨ
ପ୍ରଥମ ଡିଗ୍ରୀର ସମୀକରଣ |,ਪਹਿਲੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ
ଦ୍ୱିତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,ਦੂਜੀ ਡਿਗਰੀ ਦਾ ਸਮੀਕਰਨ
ତୃତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,ਤੀਜੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ
ସମୀକରଣ,ਭੂਮੱਧ
ସମାନ୍ତରାଳ |,ਬਰਾਬਰ
ସମାନ୍ତରାଳ |,ਬਰਾਬਰ
ସନ୍ତୁଳନ,ਸੰਤੁਲਨ
ଶକ୍ତିର ସନ୍ତୁଳନ |,ਤਾਕਤਾਂ ਦਾ ਸੰਤੁਲਨ
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,ਸੰਤੁਲਨ ਬਿੰਦੂ
ସମାନତା,ਸਮਾਨਤਾ
ସମାନତା ଶ୍ରେଣୀ,ਸਮਾਨਤਾ ਵਰਗ
ସମାନତା ସମ୍ପର୍କ,ਸਮਾਨਤਾ ਸਬੰਧ
ସମାନ,ਬਰਾਬਰ
ସମାନ ମ୍ୟାଟ୍ରିକ୍ସ |,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
ସମାନ ସେଟ୍ |,ਬਰਾਬਰ ਸੈੱਟ
ergodicity,ergodicity
ତ୍ରୁଟି,ਗਲਤੀ
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
ତ୍ରୁଟି କୋଡ୍,ਗਲਤੀ ਕੋਡ
ତ୍ରୁଟି ଗୁଣବତ୍ତା,ਗਲਤੀ ਗੁਣਾਂਕ
ହାରାହାରି ବର୍ଗର ତ୍ରୁଟି |,ਮੱਧ ਵਰਗ ਦੀ ਗਲਤੀ
ପ୍ରଥମ ପ୍ରକାରର ତ୍ରୁଟି |,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
ଦ୍ୱିତୀୟ ପ୍ରକାରର ତ୍ରୁଟି |,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
ବେଗରୁ ରକ୍ଷା ପାଇବା |,ਬਚਣ ਦੀ ਗਤੀ
E. Schmidt ର orthogonalization ପ୍ରକ୍ରିୟା |,ਈ. ਸ਼ਮਿਟ ਦੀ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
ନିର୍ଦ୍ଦିଷ୍ଟ ବୃତ୍ତ,ਲਿਖਿਆ ਚੱਕਰ
ଜରୁରୀ |,ਜ਼ਰੂਰੀ
ମୂଳତ unique ଅନନ୍ୟ |,ਅਸਲ ਵਿੱਚ ਵਿਲੱਖਣ
ଆକଳନ,ਅੰਦਾਜ਼ਾ
ଆକଳନ ପଦ୍ଧତି,ਅੰਦਾਜ਼ਾ ਵਿਧੀ
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟ
ଇଉକ୍ଲିଡିଆନ୍ ଡୋମେନ୍ |,ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ
ଇଉକ୍ଲିଡାନ୍ ବିମାନ |,ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
ମୂଲ୍ୟାଙ୍କନ କର,ਪੜਤਾਲ
ଏପରିକି,ਵੀ
ଏପରିକି ବକ୍ର,ਵੀ ਕਰਵ
ଏପରିକି ଫଙ୍କସନ୍,ਵੀ ਫੰਕਸ਼ਨ
ଏପରିକି ଏକାଧିକ |,ਇੱਥੋਂ ਤੱਕ ਕਿ ਕਈ
ଯୁଗ୍ମ ସଂଖ୍ୟା,ਸਮ ਸੰਖਿਆ
ଏପରିକି ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,ਵੀ ਅਜੀਬ ਸਮਰੂਪਤਾ
ଏପରିକି ପର୍ମୁଟେସନ୍ |,ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ
ଇଭେଣ୍ଟ,ਘਟਨਾ
ଏପରିକି ଶବ୍ଦ,ਵੀ ਮਿਆਦ
ସଠିକ୍,ਸਹੀ
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ
ପ୍ରକୃତ ଭିନ୍ନତା |,ਸਹੀ ਅੰਤਰ
ସଠିକ୍ ସମୀକରଣ |,ਸਹੀ ਸਮੀਕਰਨ
ଉଦାହରଣ |,ਉਦਾਹਰਨ
ବିନିମୟ,ਵਟਾਂਦਰਾ
ସମ୍ପୁର୍ଣ୍ଣ ଘଟଣା |,ਸੰਪੂਰਨ ਘਟਨਾ
ଅସ୍ତିତ୍ୱ axiom |,ਮੌਜੂਦਗੀ axiom
ଅସ୍ତିତ୍ୱ ସମ୍ଭାବନା (= ଏକ ପ୍ରାଥମିକ ସମ୍ଭାବନା),ਮੌਜੂਦਗੀ ਦੀ ਸੰਭਾਵਨਾ (= ਇੱਕ ਤਰਜੀਹੀ ਸੰਭਾਵਨਾ)
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,ਮੌਜੂਦਗੀ ਦਾ ਸਿਧਾਂਤ
ଏକ୍ସୋଜେନସ୍ ଭେରିଏବଲ୍ |,exogenous ਵੇਰੀਏਬਲ
ବିସ୍ତାର,ਵਿਸਥਾਰ
ଆଶା କାର୍ଯ୍ୟ,ਉਮੀਦ ਫੰਕਸ਼ਨ
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,ਅਨੁਮਾਨਿਤ ਮੁੱਲ
ପରୀକ୍ଷଣ |,ਪ੍ਰਯੋਗ
ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |,ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ
ବ୍ୟାଖ୍ୟା,ਵਿਆਖਿਆ
ସ୍ପଷ୍ଟ ସମୀକରଣ |,ਸਪਸ਼ਟ ਸਮੀਕਰਨ
ସ୍ପଷ୍ଟ ଫର୍ମ |,ਸਪੱਸ਼ਟ ਰੂਪ
ସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ,ਸਪਸ਼ਟ ਫੰਕਸ਼ਨ
ସ୍ପଷ୍ଟ ସମାଧାନ |,ਸਪੱਸ਼ਟ ਹੱਲ
ପ୍ରଦର୍ଶକ,ਘਾਤਕ
ସୂକ୍ଷ୍ମ ବକ୍ର,ਘਾਤਕ ਵਕਰ
ସୂକ୍ଷ୍ମ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,ਘਾਤਕ ਘਣਤਾ ਫੰਕਸ਼ਨ
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,ਘਾਤਕ ਵੰਡ
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,ਘਾਤਕ ਸਮੀਕਰਨ
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,ਘਾਤਕ ਫੰਕਸ਼ਨ
ତ୍ୱରିତ ଅଭିବୃଦ୍ଧି |,ਘਾਤਕ ਵਾਧਾ
ସୂକ୍ଷ୍ମ ନିୟମ |,ਘਾਤਕ ਕਾਨੂੰਨ
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,ਘਾਤਕ ਨਕਸ਼ਾ
ସୂକ୍ଷ୍ମ କ୍ରମ |,ਘਾਤਕ ਲੜੀ
ଅଭିବ୍ୟକ୍ତି,ਸਮੀਕਰਨ
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
ବିସ୍ତୃତ ପ୍ରକୃତ ରେଖା |,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਲਾਈਨ
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ
ଏକ ମ୍ୟାପିଂର ବିସ୍ତାର,ਇੱਕ ਮੈਪਿੰਗ ਦਾ ਵਿਸਥਾਰ
ବାହ୍ୟ କୋଣ,ਬਾਹਰੀ ਕੋਣ
ବାହ୍ୟ କ୍ଷେତ୍ର,ਬਾਹਰੀ ਖੇਤਰ
ବାହ୍ୟ ବିନ୍ଦୁ,ਬਾਹਰੀ ਬਿੰਦੂ
ବାହ୍ୟ,ਬਾਹਰੀ
ଟ୍ରେଣ୍ଡ ମୂଲ୍ୟର ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |,ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ
ଅତିରିକ୍ତ କ techni ଶଳ |,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
ଅତ୍ୟଧିକ ମୂଲ୍ୟ,ਅਤਿ ਮੁੱਲ
ଅତ୍ୟଧିକ,ਅਤਿ
ଚରମ ବିନ୍ଦୁ |,ਅਤਿ ਬਿੰਦੂ
କନଭକ୍ସ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਚਰਮ ਬਿੰਦੂ
ଏକ କାର୍ଯ୍ୟର ଚରମ,ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਸੀਮਾ
ଅତ୍ୟଧିକ ସମ୍ପତ୍ତି,ਅਤਿ ਦੀ ਸੰਪਤੀ
ମୁହଁ,ਚਿਹਰਾ
ମୁଖ ମୂଲ୍ୟ,ਅੰਕਿਤ ਮੁੱਲ
କାରକ,ਕਾਰਕ
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
କାରଖାନା,ਕਾਰਕ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,ਕਾਰਕ ਸੰਬੰਧੀ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ଡିଜାଇନ୍ |,ਫੈਕਟੋਰੀਅਲ ਡਿਜ਼ਾਈਨ
କାରକକରଣ,ਕਾਰਕੀਕਰਨ
କାରକ,ਫੈਕਟਰੀਜ਼
ନ୍ୟାୟ ଖେଳ |,ਨਿਰਪੱਖ ਖੇਡ
ମିଥ୍ୟା,ਗਲਤ
ପରିବାର,ਪਰਿਵਾਰ
ବୃତ୍ତର ପରିବାର |,ਚੱਕਰ ਦੇ ਪਰਿਵਾਰ
ପାରିବାରିକ ବକ୍ର,ਪਰਿਵਾਰ ਵਕਰ
କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |,ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ
ରେଖା ପରିବାର |,ਲਾਈਨਾਂ ਦਾ ਪਰਿਵਾਰ
ଫ୍ୟାକ୍ସମାଇଲ୍ |,ਨਕਲ
F- ବଣ୍ଟନ |,F-ਵੰਡ
ସମ୍ଭବ ମ basic ଳିକ ସମାଧାନ |,ਸੰਭਵ ਬੁਨਿਆਦੀ ਹੱਲ
ସମ୍ଭବ ସମାଧାନ,ਸੰਭਵ ਹੱਲ
ଫେରନ୍ତୁ,ਸੁਝਾਅ
ଫର୍ମାଟ୍ ନୀତି |,ਫਰਮੈਟ ਸਿਧਾਂਤ
ଫର୍ମାଟଙ୍କ ତତ୍ତ୍। |,ਫਰਮੈਟ ਦਾ ਸਿਧਾਂਤ
ଫର୍ମୀ-ଡାଇରାକ୍ ପରିସଂଖ୍ୟାନ |,ਫਰਮੀ-ਡੀਰਾਕ ਅੰਕੜੇ
ଫିବୋନାକ୍ସି ସଂଖ୍ୟା |,ਫਿਬੋਨਾਚੀ ਨੰਬਰ
ଫିବୋନାକ୍ସି ସିରିଜ୍ |,ਫਿਬੋਨਾਚੀ ਲੜੀ
କ୍ଷେତ୍ର,ਖੇਤਰ
ଅନ୍ତିମ ବେଗ,ਅੰਤਮ ਵੇਗ
ସୀମିତ,ਸੀਮਿਤ
ସୀମିତ ଆଧାର |,ਸੀਮਿਤ ਆਧਾਰ
ସୀମିତ ଦଶମିକ |,ਸੀਮਿਤ ਦਸ਼ਮਲਵ
ସୀମିତ ପାର୍ଥକ୍ୟ |,ਸੀਮਤ ਅੰਤਰ
ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,ਸੀਮਿਤ ਅੰਤਰ ਢੰਗ
ସୀମିତ ପରିମାଣ,ਸੀਮਿਤ ਆਯਾਮੀ
ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
ସୀମିତ ଖେଳ |,ਸੀਮਿਤ ਖੇਡ
ସୀମିତ ଜ୍ୟାମିତି |,ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ
ସୀମିତ ଛକ,ਸੀਮਿਤ ਇੰਟਰਸੈਕਸ਼ਨ
ସୀମିତ ଅନେକ |,ਸੀਮਿਤ ਬਹੁਤ ਸਾਰੇ
ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,ਸੀਮਿਤ ਮਾਰਕੋਵ ਚੇਨ
ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |,ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ
ସୀମିତ ସଂଖ୍ୟା,ਸੀਮਤ ਸੰਖਿਆ
ସୀମିତ ଜନସଂଖ୍ୟା |,ਸੀਮਤ ਆਬਾਦੀ
ସୀମିତ ସମ୍ଭାବନା |,ਸੀਮਤ ਸੰਭਾਵਨਾ
ସୀମିତ କ୍ରମ |,ਸੀਮਿਤ ਲੜੀ
ସୀମିତ ସେଟ୍ |,ਸੀਮਿਤ ਸੈੱਟ
ସୀମିତ ବେଗ |,ਸੀਮਤ ਵੇਗ
