Tamil,Punjabi
பற்றாக்குறை,ਘਾਟਾ
பற்றாக்குறை பட்ஜெட்,ਘਾਟਾ ਬਜਟ
வரையறு,ਪ੍ਰਭਾਸ਼ਿਤ
மீறுகின்றனர்,ਮੁਲਤਵੀ
சீரழிவு,ਨਿਘਾਰ
பட்டம்,ਡਿਗਰੀ
டிஜூர்,ਡੀਜੂਰ
தாமதம்,ਦੇਰੀ
பிரதிநிதி,ਡੈਲੀਗੇਟ
ஒப்படைக்கப்பட்ட அதிகாரம்,ਸੌਂਪਿਆ ਅਥਾਰਟੀ
தூதுக்குழு,ਵਫਦ
அதிகாரங்களின் பிரதிநிதிகள்,ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ
அழி,ਮਿਟਾਓ
நீக்குதல்,ਹਟਾਉਣਾ
வேண்டுமென்றே,ਜਾਣਬੁੱਝ ਕੇ
விவாதம்,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
டெலிசென்சிங்,ਕਮੀ
வரையறை,ਸੀਮਾ
வழங்கவும்,ਸਪੁਰਦ ਕਰੋ
டெலிவரி,ਡਿਲਿਵਰੀ
தேவை,ਮੰਗ
தேவை குறிப்பு,ਮੰਗ ਨੋਟ
வரையறை,ਹੱਦਬੰਦੀ
டெமி-ஆஃபீஷியல்,ਡੈਮੀ-ਅਧਿਕਾਰੀ
ஜனநாயகம்,ਲੋਕਤੰਤਰ
ஆர்ப்பாட்டம்,ਪ੍ਰਦਰਸ਼ਨ
மனச்சோர்வு,ਨਿਰਾਸ਼ਾ
அழிவு,ਕਬਰਸਤਾਨ
மறுப்பு,ਇਨਕਾਰ
பிரிவு,ਸੰਜੋਗ
டி நோவோ,Do ਨੂਵੋ
மறுக்கவும்,ਇਨਕਾਰ
புறப்படு,ਰਵਾਨਾ
துறை,ਵਿਭਾਗ
துறை,ਵਿਭਾਗੀ ਵਿਭਾਗ
துறை நடவடிக்கை,ਵਿਭਾਗੀ ਕਾਰਵਾਈ
துறைசார் விசாரணை,ਵਿਭਾਗੀ ਜਾਂਚ
துறைசார் விசாரணை,ਵਿਭਾਗੀ ਜਾਂਚ
துறை ஒழுங்கற்ற தன்மை,ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ
துறை நூலகம்,ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ
துறைசார் அலட்சியம்,ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ
துறைசார் அனுமதி,ਵਿਭਾਗੀ ਅਧਿਕਾਰ
துறைசார் தகுதி தேர்வு,ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ
புறப்படுதல்,ਰਵਾਨਗੀ
சார்பு சான்றிதழ்,ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ
சார்ந்தது,ਨਿਰਭਰ
சார்பு குழந்தைகள்,ਨਿਰਭਰ ਬੱਚੇ
வரிசைப்படுத்த,ਤੈਨੁਸ਼
அதிருப்தி,ਡੀਪੋਨੈਂਟ
நாடுகடத்தல்,ਦੇਸ਼ ਨਿਕਾਲੇ
பதவி நீக்கம்,ਅਪਗ੍ਰੇਡ
வைப்பு,ਜਮ੍ਹਾ
டிப்போ,ਡਿਪੂ
தேய்மானம்,ਕਮੀ
மனச்சோர்வடைந்த வகுப்பு,ਉਦਾਸ ਕਲਾਸ
ரிவ்,ਵਾਂਝੇ
துணை,ਡੈਪੂਟੇਸ਼ਨ
பிரதிநிதி கொடுப்பனவு,ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ
துணை,ਡਿਪਟੀ
ஒழுங்கற்ற,ਡੀਰ ਰਜਿਸਟਰ
கடமையின் விலகல்,ਡਿ duty ਟੀ ਦੀ ਘਾਟ
Dereservation,ਦਰੇਰਾ
இழிவு,ਡੈਗੋਗੇਸ਼ਨ
இழிவுபடுத்தும்,ਅਪਮਾਨਜਨਕ
இழிவான கருத்து,ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ
வம்சாவளி,ਵੰਸ਼ਜ
விளக்கம்,ਵੇਰਵਾ
தகுதியானவர்,ਯੋਗ
வடிவமைப்பு,ਡਿਜ਼ਾਇਨ
நியமிக்கவும்,ਮਨੋਨੀਤ
பதவி,ਅਹੁਦਾ
அனுப்பும்,ਭੇਜਣਾ
அனுப்பும் குறிப்பு,ਡਿਸਪੈਚ ਨੋਟ
அனுப்பும் பதிவு,ਡੈਪਿਪਰ ਰਜਿਸਟਰ
இலக்கு,ਮੰਜ਼ਿਲ
ஆதரவற்ற,ਵਿਖਾਵਾ
விவரம்,ਵੇਰਵਾ
விவரிக்கப்பட்ட,ਵੇਰਵਾ
கண்டறியவும்,ਖੋਜਿਆ
தடுப்புக்காவல்,ਨਜ਼ਰਬੰਦੀ
டிடெனு,ਉਚਾਰੇ ਹੋਏ
உறுதியை,ਦ੍ਰਿੜਤਾ
தடுப்பு,ਨਿਘਾਰ
தீங்கு விளைவிக்கும்,ਨੁਕਸਾਨ
தீங்கு விளைவிக்கும்,ਨੁਕਸਾਨਦੇਹ
மதிப்புக் குறைப்பு,ਦੀ ਘਾਟ
பேரழிவு,ਤਬਾਹੀ
வளர்ச்சி,ਵਿਕਾਸ
விலகவும்,ਭਟਕਣਾ
சாதனம்,ਜੰਤਰ
பக்தி,ਸ਼ਰਧਾ
கண்டறிதல்,ਨਿਦਾਨ
வரைபடம்,ਚਿੱਤਰ
டைரி,ਡਾਇਰੀ
கட்டளை,ਹੁਕਮ
இறக்கிறது,ਮਰਦਾ ਨਹੀ
உணவு,ਖੁਰਾਕ
செரிமானம்,ਹਜ਼ਮ
கண்ணியமான,ਮਨਘੜਤ
க ity ரவம்,ਮਾਣ
திசைதிருப்பல்,ਡਿਜਸ਼ਨ
தூண்டும்,Dilatory
குழப்பம்,ਦੁਬਿਧਾ
விடாமுயற்சி,ਮਿਹਨਤੀ
பரிமாணம்,ਮਾਪ
டிப்ளோமா,ਡਿਪਲੋਮਾ
இராஜதந்திரம்,ਕੂਟਨੀਤੀ
இராஜதந்திர நோய் எதிர்ப்பு சக்தி,ਕੂਟਨੀਤਕ ਛੋਟ
நேரடி,ਸਿੱਧਾ
நேரடி போட்டி,ਸਿੱਧਾ ਮੁਕਾਬਲਾ
நேரடி நேர்காணல்,ਸਿੱਧਾ ਇੰਟਰਵਿ.
திசையில்,ਦਿਸ਼ਾ
அடைவு,ਡਾਇਰੈਕਟਰੀ
நேரடி ஆட்சேர்ப்பு,ਸਿੱਧੀ ਭਰਤੀ
அனுமதிக்காதீர்கள்,ਅਸਵੀਕਾਰ ਕਰੋ
இயலாமை,ਅਪਾਹਜਤਾ
ஊனமுற்றவர்,ਅਯੋਗ ਵਿਅਕਤੀ
ஊனமுற்றோர் நன்மை,ਅਯੋਗਤਾ ਲਾਭ
தீமை,ਨੁਕਸਾਨ
கருத்து வேறுபாடு,ਅਸਹਿਮਤ
அனுமதிக்கப்படவில்லை,ਅਸਵੀਕਾਰ ਕੀਤਾ
மறுப்பு,ਅਸਵੀਕਾਰ
பேரழிவு,ਤਬਾਹੀ
பேரிடர் மேலாண்மை,ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ
கலைக்கவும்,ਭਾਂਡੇ
வழங்கல்,ਵੰਡ
நிராகரிக்கவும்,ਰੱਦ
வெளியேற்றம்,ਡਿਸਚਾਰਜ
வெளியேற்ற சீட்டு,ਡਿਸਚਾਰਜ ਸਲਿੱਪ
ஒழுங்கு நடவடிக்கை,ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ
ஒழுங்கு நடைமுறை,ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ
ஒழுக்கம்,ਅਨੁਸ਼ਾਸਨ
மறுக்கவும்,ਵਿਗਾੜ
வெளிப்படுத்தல்,ਖੁਲਾਸਾ
அதிருப்தி,ਅਸੰਤੁਸ਼ਟ
இடைநிறுத்தம்,ਬੰਦ
நிறுத்துங்கள்,ਬੰਦ ਕਰੋ
முரண்பாடு,ਵਿਵਾਦ
தள்ளுபடி,ਛੂਟ
கண்டுபிடி,ਖੋਜ ਕਰੋ
இழிவுபடுத்தும்,ਬਦਨਾਮੀ
முரண்பாடு,ਅੰਤਰ
விவேகம்,ਵਿਵੇਕ
விருப்பமான மானியம்,ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ
விருப்பமான சக்தி,ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ
பாகுபாடு,ਵਿਤਕਰਾ
விவாதம்,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
நேர்மையற்ற,ਬੇਈਮਾਨ
அவமதிப்பு,ਬੇਇੱਜ਼ਤੀ
சிதைவு,ਵਿਗਾੜ
வட்டு,ਡਿਸਕ
இடப்பெயர்வு,ਉਜਾੜਾ
விசுவாசமற்ற,ਬੇਵਫ਼ਾ
தள்ளுபடி,ਖਾਰਜ
பணிநீக்கம்,ਬਰਖਾਸਤਗੀ
தள்ளுபடி நடைமுறை,ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
கீழ்ப்படியவில்லை,ਅਣਆਗਿਆਕਾਰੀ
கோளாறு,ਵਿਕਾਰ
ஒழுங்கின்மை,ਅਸੰਗਤ
ஏற்றத்தாழ்வு,ਅਸਮਾਨਤਾ
அனுப்பும் பிரிவு,ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ
விநியோகிக்கக்கூடியது,ਡਿਸਪੈਂਸਬਲ
சிதறல்,ਫੈਲਾਓ
இடம்பெயர்ந்தது,ਉਜਾੜੇ
காட்சி,ਡਿਸਪਲੇਅ
அதிருப்தி,ਨਾਰਾਜ਼ਗੀ
அகற்றுதல்,ਨਿਪਟਾਰਾ
அப்புறப்படுத்துங்கள்,ਦਾ ਿਨਪਟਾਰਾ
இடமாற்றம்,ਸੁਭਾਅ
அகற்றுதல்,ਡਿਸਪੋਸੈਸ
சர்ச்சை,ਵਿਵਾਦ
தகுதி நீக்கம்,ਅਯੋਗਤਾ
புறக்கணிக்கவும்,ਅਣਡਿੱਠ
இடையூறு,ਵਿਘਨ
அதிருப்தி,ਅਸੰਤੁਸ਼ਟੀ
கருத்து வேறுபாடு,ਅਸਹਿਮਤੀ
அவதூறு,ਵਿਗਾੜ
விலகவும்,ਭਿੰਨ ਭਿੰਨ
கலைப்பு,ਭੰਗ
கரைக்கவும்,ਭੰਗ
தொலைதூர கல்வி,ਦੂਰੀ ਸਿੱਖਣ
டிஸ்டில்லரி,ਡਿਸਟਿਲਰੀ
வேறுபட்டது,ਵੱਖਰਾ
வேறுபடுத்துங்கள்,ਵੱਖ ਕਰਨਾ
சிதைவு,ਭਟਕਣਾ
துன்பம்,ਪ੍ਰੇਸ਼ਾਨੀ
விநியோகிக்கவும்,ਵੰਡ
விநியோகம்,ਵੰਡ
மாவட்டம்,ਜ਼ਿਲ੍ਹਾ
மாவட்ட மையம்,ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ
குழப்பம்,ਪਰੇਸ਼ਾਨੀ
டிட்டோ,Ditto
திசை திருப்புதல்,ਡਾਇਵਰਸ਼ਨ
ஈவுத்தொகை,ਲਾਭਅੰਸ਼
பிரிவு,ਵੰਡ
விவாகரத்து,ਤਲਾਕ
டாக்கெட்,ਡੌਕੇਟ
மருத்துவர்,ਡਾਕਟਰ
ஆவணம்,ਦਸਤਾਵੇਜ਼
ஆவண சான்றுகள்,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
ஆவணம்,ਦਸਤਾਵੇਜ਼
குடியிருப்பு,ਨਿਵਾਸ
குடியேறிய சான்றிதழ்,ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ
ஆதிக்கம் செலுத்தும்,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
நன்கொடை,ਦਾਨ
டோசியர்,ਡੌਸੀਅਰ
சந்தேகம்,ਸ਼ੱਕੀ
புறா வால்,ਡੋਵ ਟੇਲਿੰਗ
டவுன் கிரேடு,ਡਾਉਨ ਗ੍ਰੇਡ
வரைவு,ਡਰਾਫਟ
வரைவு பதில்,ਖਰੜਾ ਜਵਾਬ
கடுமையான நடவடிக்கை,ਸਖਤ ਉਪਾਅ
வரை,ਡਰਾਅ ਕਰੋ
அலமாரியை,ਦਰਾਜ਼
வரைதல்,ਡਰਾਇੰਗ
வறட்சி,ਸੋਕੇ
உலர் பதவி உயர்வு,ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ
இரட்டை கட்டணம்,ਦੋਹਰਾ ਚਾਰਜ
இரட்டை குடியுரிமை,ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ
காரணமாக,ਬਕਾਇਆ
உரிய விடாமுயற்சி,ਦੁਏ ਦਿਲਿਗੇਨ C ਏ
நிலுவைத் தொகை,ਬਕਾਏ
முறையாக,ਵਿਧੀਵੱਧ
நகல்,ਡੁਪਲਿਕੇਟ
காலம்,ਅਵਧੀ
துணிச்சல்,ਗੜਬੜ
கடமை,ਡਿ uty ਟੀ
கடமை கொடுப்பனவு,ਡਿ uty ਟੀ ਭੱਤਾ
கடமை விளக்கப்படம்,ਡਿ duty ਟੀ ਚਾਰਟ
கடமை விடுப்பு,ਡਿ duty ਟੀ ਛੁੱਟੀ
வரி அறை,ਡਿ uty ਟੀ ਕਮਰਾ
இறக்கும் அறிவிப்பு,ਮਰਨ ਦਾ ਐਲਾਨ
இயக்கவியல்,ਗਤੀਸ਼ੀਲਤਾ
நொறுக்கி,ਈਅਰਮਾਰਕ
ஈட்டிய விடுப்பு,ਕਮਾਈ ਛੁੱਟੀ
வருவாய்,ਕਮਾਈ
சூழல் நட்பு,ਈਕੋ-ਦੋਸਤਾਨਾ
சூழலியல்,ਵਾਤਾਵਰਣ
பொருளாதாரம்,ਆਰਥਿਕ
பொருளாதார சுரண்டல்,ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ
பொருளாதாரம்,ਆਰਥਿਕਤਾ
பொருளாதார வகுப்பு,ਆਰਥਿਕਤਾ ਕਲਾਸ
எடிட்டிங்,ਸੰਪਾਦਨ
பதிப்பு,ਐਡੀਸ਼ਨ
தலையங்கம்,ਸੰਪਾਦਕੀ
கல்வி,ਸਿੱਖਿਆ
கல்வி வாழ்க்கை,ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ
கல்வி நிறுவனம்,ਵਿਦਿਅਕ ਸੰਸਥਾ
கல்வி தகுதி,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
விளைவு,ਪ੍ਰਭਾਵ
பயனுள்ள,ਅਸਰਦਾਰ
நடைமுறைப்படுத்திய தேதி,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
விளைவுகள்,ਪ੍ਰਭਾਵ
செயல்திறன்,ਕੁਸ਼ਲਤਾ
திறன்,ਕੁਸ਼ਲਤਾ
திறமையான,ਅਸਰਦਾਰ
வெளியேற்றுதல்,ਬਾਹਰ ਕੱ .ਣ
விரிவான,ਵਿਸਤ੍ਰਿਤ
கழித்தல்,Elapse
தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
தேர்தல்,ਚੋਣ
தேர்தல் கல்லூரி,ਚੋਣ ਕਾਲਜ
வாக்காளர்,ਵੋਟਰਾਂ
மின்மயமாக்கல்,ਬਿਜਲੀ
மின்னணு ஊடகம்,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
அடிப்படை,ਐਲੀਮੈਂਟਰੀ
தகுதி,ਯੋਗਤਾ
தகுதி சோதனை,ਯੋਗਤਾ ਟੈਸਟ
நீக்குதல்,ਖਾਤਮੇ
சொற்பொழிவு,ਭਾਸ਼ਣ
சங்கடம்,ਸ਼ਰਮਿੰਦਾ
மோசடி,ਗਬਨ
சின்னம்,ਚਿੰਨ੍ਹ
புடைப்பு முத்திரை,ਮੋਹਿੰਗ ਮੋਹਰ
அவசரம்,ਐਮਰਜੈਂਸੀ
அவசர நிவாரணம்,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
வெளிப்படும்,ਸੰਕਟਕਾਲੀਨ
குடியேற்றம்,ਪਰਵਾਸ
ஊதியம்,ਜਲਦਬਾਜ਼ੀ
அனுபவ,ਅਵਿਸ਼ਵਾਸੀ
பச்சாத்தாபம்,ਹਮਦਰਦੀ
வேலை,ਨੌਕਰੀ
பணியாளர்,ਕਰਮਚਾਰੀ
பணியாளர் பங்கேற்பு,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
பணியாளரின் பங்களிப்பு,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
பணியாளரின் வருங்கால வைப்பு நிதி,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
முதலாளி,ਮਾਲਕ
வேலை,ਰੁਜ਼ਗਾਰ
வேலைவாய்ப்பு பரிமாற்றம்,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
வேலைவாய்ப்பு அறிவிப்பு,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
வேலைவாய்ப்பு அலுவலகம்,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
அதிகாரம்,ਸ਼ਕਤੀਕਰਨ
அதிகாரம்,ਸਸ਼ਕਤੀਕਰਨ
இயற்றுதல்,ਦਾ ਵੇਰਵਾ
சட்டம்,ਲਾਗੂ ਕਰਨ
En gloc,En ਬਲਬ
Encash,ਨ੍ਰਿਤ
இணைக்கவும்,ਬੰਦ
ஊக்கம்,ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
அத்துமீறல்,ਘ੍ਰਿਣਾਯੋਗ
இடையூறு,ਪ੍ਰੇਸ਼ਾਨ
ஒப்புதல்,ਸਮਰਥਨ
எண்டோவ்மென்ட்,ਐਂਡੋਮੈਂਟ
"இறுதி பொருள், இறுதி பெருக்கல் விடை",ਅੰਤ ਉਤਪਾਦ
ஆற்றல்,Energy ਰਜਾ
செயல்படுத்தவும்,ਲਾਗੂ ਕਰੋ
ஈடுபடுங்கள்,ਰੁੱਝੇ ਹੋਏ
விரிவாக்கம்,ਵਾਧਾ
கட்டளையிடவும்,ਦਾਖਲਾ
En பெருமளவில்,En ਮਾਸੀ
விசாரணை,ਪੜਤਾਲ
பதிவு,ਦਾਖਲਾ
பதிவு (= பதிவு),ਦਾਖਲਾ (= ਦਾਖਲਾ)
பதிவு எண்,ਦਾਖਲਾ ਨੰਬਰ
வழியாக,ਰਸਤੇ ਵਿੱਚ
அடுத்தடுத்த,ਹੋਂਦ
உறுதி,ਯਕੀਨੀ ਬਣਾਓ
உள்ளிடவும்,ਦਾਖਲ ਕਰੋ
நிறுவனம்,ਉੱਦਮ
பொழுதுபோக்கு,ਮਨੋਰੰਜਨ
பொழுதுபோக்கு,ਮਨੋਰੰਜਨ
உரிமை,ਹੱਕਦਾਰ
உரிமை,ਹੱਕਦਾਰ
உரிமை,ਇੰਟਾਈਟਲਮੈਂਟ
நுழைவு,ਪਰਵੇਸ਼
நுழைவாளர்,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
நுழைவு,ਦਾਖਲਾ
நுழைவு நிலை வேலை,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
கணக்கீடு,ਗਣਨਾ
சூழல்,ਵਾਤਾਵਰਣ
தூதர்,ਰਾਜਦੂਤ
பெருவாரியாகப் பரவும் தொற்று நோய்,ਮਹਾਂਮਾਰੀ
சுருக்கம்,ਐਪੀਟੋਮ
சமத்துவம்,ਸਮਾਨਤਾ
சமநிலை,ਸੰਤੁਲਨ
உபகரணங்கள்,ਉਪਕਰਣ
பங்கு,ਇਕੁਇਟੀ
இணையான,ਬਰਾਬਰ
சமமான,ਬਰਾਬਰ
ஒழிக்கவும்,ਖਰਾਬੀ
பிழைத்திருத்தம்,ਇਰੱਟਾ
பிழை,ਗਲਤੀ
விரிவாக்கம்,ਚੜ੍ਹਨਾ
துணை,ਐਸਕਾਰਟ
அத்தியாவசியமான,ਜ਼ਰੂਰੀ
நிறுவுதல்,ਸਥਾਪਨਾ
மதிப்பீடு,ਅੰਦਾਜ਼ਾ ਲਗਾਓ
மதிப்பிடப்பட்ட செலவு,ਅਨੁਮਾਨਤ ਲਾਗਤ
நெறிமுறைகள்,ਨੈਤਿਕਤਾ
ஆசாரம்,Itiquette
வெளியேற்றம்,ਨਿਕਾਸੀ
தவிர்க்கவும்,ਪਹਿਲਾਂ
மதிப்பீடு,ਮੁਲਾਂਕਣ
இரட்டைப்படை எண்,ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ
இறுதியில்,ਆਖਰਕਾਰ
வெளியேற்ற,ਬੇਦਖਲੀ
சான்றுகள்,ਸਬੂਤ
உருவாகிறது,ਵਿਕਸਿਤ
சரியான,ਬਿਲਕੁਲ
தேர்வு,ਇਮਤਿਹਾਨ
பரிசோதகர்,ਪ੍ਰੀਖਿਆ
பரிசோதகர்,ਪ੍ਰੀਖਿਅਕ
உதாரணமாக,ਉਦਾਹਰਣ
அகழ்வாராய்ச்சி,ਖੁਦਾਈ
சிறந்த,ਸ਼ਾਨਦਾਰ
விதிவிலக்கு,ਅਪਵਾਦ
விதிவிலக்கானது,ਬੇਮਿਸਾਲ
அதிகப்படியான,ਵਧੇਰੇ
பரிமாற்றம்,ਐਕਸਚੇਂਜ
கருவித்தொகை,ਖਜ਼ਾਨੇ
கலால் (= கலால் வரி),ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ)
விலக்கு,ਬਾਹਰ ਕੱ .ੋ
பிரத்தியேக,ਨਿਵੇਕਲਾ
சாக்குப்போக்கு,ਬਹਾਨਾ
செயல்படுத்த,ਚਲਾਓ
நிர்வாகி,ਕਾਰਜਕਾਰੀ
நிர்வாக குழு,ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ
நிர்வாக சக்தி,ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ
நிர்வாகிகள்,ਕਾਰਜਕਾਰੀ
நிர்வாக ஊழியர்கள்,ਕਾਰਜਕਾਰੀ ਅਮਲੇ
விலக்கு,ਛੋਟ
விலக்கு,ਛੋਟ
உடற்பயிற்சி,ਕਸਰਤ
முன்னாள் கிரேட்டியா,ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ
முன்னாள் கிரேட்டியா கட்டணம்,ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ
வெளியேற்ற,ਨਿਕਾਸ
முழுமையான,ਥਕਾਵਟ
கண்காட்சி,ਪ੍ਰਦਰਸ਼ਨੀ
அவசியம்,ਤਹਿ
EXIM கொள்கை,Exim ਨੀਤੀ
வெளியேறு,ਨਿਕਾਸ
வெளியேறும் நேர்காணல்,ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.
வெளியேறும் கொள்கை,ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ
வெளியேறும் வாக்கெடுப்பு,ਵਗਣ ਦੀ ਪੋਲ
முன்னாள் அலுவலர்,ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ
விடுவித்தல்,ਸਹਿਯੋਗੀ
விரிவாக்கம்,ਵਿਸਥਾਰ
முன்னாள் பகுதி,ਸਾਬਕਾ ਪਾਰਟ
வெளிநாட்டு,ਮਿਆਦ ਪੁੱਗਣ
பயனுள்ளது,Expedient
விரைவு,ਤੇਜ਼
வெளியேற்றவும்,ਕੱ exp ੋ
செலவு,ਖਰਚ
அனுபவம்,ਤਜਰਬਾ
பரிசோதனை,ਪ੍ਰਯੋਗ
நிபுணர்,ਮਾਹਰ
காலாவதியாகும்,ਮਿਆਦ ਖਤਮ
காலாவதி தேதி,ਅੰਤ ਦੀ ਤਾਰੀਖ
விளக்கம்,ਵਿਆਖਿਆ
வெளிப்படையான,ਸਪਸ਼ਟ
சுரண்டல்,ਸ਼ੋਸ਼ਣ
ஆராயுங்கள்,ਪੜਚੋਲ
வெடிப்பு,ਧਮਾਕਾ
ஏற்றுமதி,ਨਿਰਯਾਤ
முன்னாள் போஸ்ட் ஃபேக்டோ,ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ
எக்ஸ்பிரஸ்,ਐਕਸਪ੍ਰੈਸ
வெளிப்பாடு,ਸਮੀਕਰਨ
வெளியேற்றுதல்,ਕੱ ul ੇ ਜਾਣ
விரிவுபடுத்துதல்,ਐਕਸਗਰਜ
நீட்டிக்கவும்,ਵਧਾਓ
அளவு,ਹੱਦ
வெளிப்புறம்,ਬਾਹਰੀ
மிரட்டி பணம் பறித்தல்,ਜਬਰਦਸਤੀ
கூடுதல்,ਵਾਧੂ
பிரித்தெடுக்கவும்,ਐਬਸਟਰੈਕਟ
அசாதாரணமான,ਅਸਧਾਰਨ
களியாட்டம்,ਅਤਿਕਥਨੀ
தீவிரவாதி,ਕੱਟੜਪੰਥੀ
சகஜமாகப்பழகு,ਐਕਸਟਰੋਵਰਟ
கண் சாட்சி,ਅੱਖ ਗਵਾਹ
புனையல்,ਮਨਘੜਤ
முக மதிப்பு,ਅੰਕਿਤ ਮੁੱਲ
எளிதாக்கு,ਸਹੂਲਤ
வசதி,ਸਹੂਲਤ
முகநூல்,ਪੱਖ
உண்மை,ਤੱਥ
பிரிவு,ਧੜੇਬੰਦੀ
காரணி,ਕਾਰਕ
தொழிற்சாலை,ਫੈਕਟਰੀ
உண்மை,ਤੱਥ
ஆசிரிய,ਫੈਕਲਟੀ
தோல்வி,ਫੇਲ
நியாயமான,ਮੇਲਾ
நம்பிக்கை,ਵਿਸ਼ਵਾਸ
போலி,ਫਰਜ਼ੀ
குடும்பம்,ਪਰਿਵਾਰ
பஞ்சம்,ਅਕਾਲ
கட்டணம்,ਕਿਰਾਇਆ
விடைபெறுதல்,ਅਲਵਿਦਾ
விவசாயம்,ਖੇਤੀ
சோர்வு,ਥਕਾਵਟ
தவறு,ਨੁਕਸ
ஆதரவாக,ਹੱਕ
சாத்தியக்கூறு,ਸੰਭਾਵਨਾ
கூட்டமைப்பு,ਫੈਡਰੇਸ਼ਨ
கட்டணம்,ਫੀਸ
பின்னூட்டம்,ਸੁਝਾਅ
உணர்வு,ਮਹਿਸੂਸ
Felicate,ਪ੍ਰਸੰਗ
சக,ਸਾਥੀ
பெல்லோஷிப்,ਫੈਲੋਸ਼ਿਪ
பெண்,Female ਰਤ
வளமான,ਉਪਜਾ.
கற்பனையானது,ਕਾਲਪਨਿਕ
நம்பகத்தன்மை,ਵਫ਼ਾਦਾਰੀ
புலம்,ਖੇਤਰ
படம்,ਚਿੱਤਰ
கோப்பு,ਫਾਈਲ
தாக்கல்,ਫਾਈਲਿੰਗ
படம்,ਫਿਲਮ
இறுதி,ਅੰਤਿਮ
நிதி,ਵਿੱਤ
நிதி,ਵਿੱਤੀ
நிதி,ਫਾਇਰਮੈਨਾਈਅਰ
கண்டுபிடிப்புகள்,ਖੋਜ
அபராதம்,ਵਧੀਆ
நுண்கலை,ਕਲਾ
விரல் அச்சு,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
இறுதி பொருட்கள்,ਮੁਕੰਮਲ ਮਾਲ
தீ,ਅੱਗ
துப்பாக்கி சூடு,ਫਾਇਰਿੰਗ
நிறுவனம்,ਫਰਮ
முதலுதவி,ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ
முதல் வகுப்பு,ਬਹੁਤ ਵਧੀਆ
முதல் பிரிவு,ਪਹਿਲਾ ਭਾਗ
முதல் தகவல் அறிக்கை,ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ
