Odiya,Bengali
1. ଏକୀକରଣ 2. ହାଇବ୍ରିଡାଇଜେସନ୍ |,1. ইন্টিগ্রেশন 2. হাইব্রিডাইজেশন
ସଂଯୋଗ,সংযোজন
1. ଯୋଗୀ 2. ସଂଯୋଜକ |,1. সংযোজক 2. সংযোগকারী
ସୁରକ୍ଷା,সুরক্ষা
ଏକୀକରଣ,একত্রীকরণের
1. ଉପାଦାନ 2. ଉପାଦାନଗୁଡ଼ିକ |,1. উপাদান 2. উপাদান
ଗ୍ରାହକ,ভোক্তা
ବ୍ୟବହାର,খরচ
ପ୍ରଦୂଷଣ,দূষণ
କଣ୍ଟୁର ରୋପଣ |,কনট্যুর রোপণ
ବିଷୟବସ୍ତୁ ରେଖା |,কনট্যুর লাইন
1. ଚୁକ୍ତିନାମା ଚାଷ 2. ଚୁକ୍ତିନାମା ଚାଷ 3. ଚୁକ୍ତିନାମା ଚାଷ |,1. কন্ট্রাক্ট ফার্মিং 2. কন্ট্রাক্ট ফার্মিং 3. কন্ট্রাক্ট ফার্মিং
ନିୟନ୍ତ୍ରିତ ବାୟୁମଣ୍ଡଳ ସଂରକ୍ଷଣ |,নিয়ন্ত্রিত বায়ুমণ্ডলীয় স্টোরেজ
ସମବାୟ ବ୍ୟାଙ୍କ,সমবায় ব্যাংক
ସମବାୟ ସମାଜର ସଦସ୍ୟ |,সমবায় সমিতির সদস্য
ଗୁଲମାଭାନ୍ |,গুলমাভান
କ୍ୟୁବ୍,cubed
1. ଡାଲପୁଞ୍ଜ 2. କରୋଲା |,1. ডালপুঞ্জ 2. করোলা
1. କର୍ଟେକ୍ସ 2. କର୍ଟେକ୍ସ,1. কর্টেক্স 2. কর্টেক্স
ମୂଲ୍ୟ,খরচ
କୋଟିଲଡନ୍ |,cotyledon
କ୍ରେଡିଟ୍ କମିଟି,ক্রেডিট কমিটি
1. ending ଣ 2. କ୍ରେଡିଟ୍,1. ঋণ 2. ক্রেডিট
1. ender ଣଦାତା 2. କ୍ରେଡିଟର୍,1. ঋণদাতা 2. পাওনাদার
1. କ୍ରେଷ୍ଟ 2. ଭର୍ଟେକ୍ସ 3. ସ୍ପାୟର୍ |,1. ক্রেস্ট 2. শীর্ষবিন্দু 3. স্পায়ার
ପ୍ରତ୍ୟାହାର,প্রত্যাহার
ସମସ୍ୟା,সমস্যা
ପରୀକ୍ଷା,পরীক্ষা
ଗୁରୁତର,সমালোচনামূলক
ଫସଲ ବୀମା |,শস্য বীমা
ଫସଲ loan ଣ,ফসল ঋণ
1. ଫସଲ 2. ଫସଲ,1. ফসল 2. ফসল
ଚାଷ କ୍ଷେତ୍ର,চাষ এলাকা
କ୍ରସ୍ ଅସଙ୍ଗତ |,ক্রস বেমানান
1. ମୁକୁଟ 2. ଶିଖର (ଉଦ୍ଭିଦ),1. মুকুট 2. চূড়া (উদ্ভিদ)
ନରମ କଣିକା |,নরম কণা
ଭୂତଳ,ভূত্বক
1. କ୍ରିପ୍ଟୋଗାମ 2. ଅଣ-ଫ୍ଲୋରିଫର୍ମ |,1. ক্রিপ্টোগাম 2. নন-ফ্লোরিফর্ম
ଛେଦନ (ଫଳ),ছাঁটাই (ফল)
କଲମ,কলম
କୃଷି ପ୍ରକାର,চাষের বৈচিত্র্য
1. ଟ୍ରାକ୍ସନ୍ 2. କୃଷି 3. ଚାଷ,1. ট্র্যাকশন 2. কৃষি 3. কৃষিকাজ
1. କୃଷକ 2. କୃଷକ,1. কৃষক 2. চাষী
1. ଚାଷ 2. ଚାଷ 3. ପାଳିବା |,1. চাষ 2. চাষ 3. লালনপালন
1. ଉତ୍ସ 2. ପ୍ରସ୍ତୁତି,1.সম্পদ 2.প্রস্তুতি
1. କୁଣ୍ଟାଲାନ୍ 2. କୁଞ୍ଚନ୍ |,1.কুন্তালন 2.কুঞ্চন
ସ୍ଥିତି,ভঙ্গি
1. ଏପିଡର୍ମିସ୍ 2. କଟିକଲ୍ |,1. এপিডার্মিস 2. কিউটিকল
1. କଲମ 2. କାଟିବା 3. କାଟିବା 4. କାଟିବା 5. କାଟିବା |,1. কলম 2. কাটিং 3. কাটিং 4. কাটিং 5. কাটিং
1. ପୋକ କର୍ପସ୍ 2. ସିଷ୍ଟ 3. ସିଷ୍ଟ 4. ବିକୃତ ଲମ୍ପ 5. ନିଓପ୍ଲାଜମ୍ |,1. কৃমি কর্পাস 2. সিস্ট 3. সিস্ট 4. বিকৃত পিণ্ড 5. নিওপ্লাজম
ସାଇଟୋକ୍ରୋମ୍ |,সাইটোক্রোম
କକ୍ଷ ଯୋଡି,সেল কাপলিং
କକ୍ଷ ପ୍ରଜନନ |,কোষের প্রজনন
କୋଷ ଜେନେଟିକ୍ସ |,কোষ জেনেটিক্স
ସାଇଟୋପ୍ଲାଜାମିକ୍ ବିଭାଜନ |,সাইটোপ্লাজমিক বিভাগ
କୋଷ ଜୀବ ବିଜ୍ଞାନ |,কোষ বিদ্যা
ସେଲ୍ ଲାଇସିସ୍ |,কোষের লাইসিস
1. ସାଇଟୋମେର୍ 2. ସେଲ୍ ସେଗମେଣ୍ଟେସନ୍ |,1. সাইটোমের 2. কোষ বিভাজন
ସାଇଟୋପ୍ଲାଜମ୍ |,সাইটোপ্লাজম
1. ଦୁଗ୍ଧ 2. ଦୁଗ୍ଧ,1. ডেইরি 2. ডেইরি
ଦୁଗ୍ଧ ଶିଳ୍ପ,দুগ্ধ শিল্প
1. ବନ୍ଧ 2. ପ୍ରଜନକ,1. বাঁধ 2. ব্রিডার
ଦିନ ସଂପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦ |,দিন পরম উদ্ভিদ
ଫୁଲର ଦିନ ପରେ |,ফুল ফোটার পর দিন
ପୂର୍ଣ୍ଣ ଫୁଲର ଦିନ ପରେ |,ফুল ফোটার পর দিন
ଅପାରଗତା |,অদক্ষতা
decalcification,decalcification
1. ସ୍ଥାନାନ୍ତର 2. ସ୍ଥାନାନ୍ତର,1. অপসারণ 2. অপসারণ
କ୍ଷୟ,ক্ষয়
ପତଳା,পর্ণমোচী
1. ଦଶମିକ 2. ଦଶମିକ,1. দশমিক 2. দশমিক
ତୁଚ୍ଛତା,হীনমন্যতা
ଅନୁରାନ୍ (ମୃତ୍ତିକା),অনুরান (মাটি)
ଭିପୁଷ୍ପନ୍ |,বিপুষ্পন
ବିଲିଂ,বিলিং
ଜଙ୍ଗଲ ନଷ୍ଟ,বন নিধন
ଅପମାନ,অসম্মান
ଅବନତି |,অধঃপতন
ପାର୍ଟ ଦିନ,অংশ দিন
1. ପରିମାଣ 2. ଭାଗ,1. পরিমাণ 2. অংশ
ଅବହେଳା |,dehiscence
ହଳ ଅପସାରଣ |,ভুসি অপসারণ
ହଳ ଅପସାରଣ |,ভুসি অপসারণ
ଡିହାଇଡ୍ରେସନ୍,পানিশূন্যতা
ଆନ୍ହାଇଡ୍ରସ୍,নির্জল
ଚାହିଦା,চাহিদা
1. ଅବନତି 2. ଗୁଣନ,1. বিকৃতকরণ 2. গুণ
ନିନ୍ଦା,বর্জন
1. ଜମା (ମୃତ୍ତିକା) 2. ଜମା (ଅର୍ଥନୀତି),1. জমা (মাটি) 2. জমা (অর্থনীতি)
ଜମା,আমানত
1. ଅବନତି 2. ଅବନତି,1. অবচয় 2. অবচয়
ନିଷ୍କାସନ,বিশুদ্ধকরণ
1. ଜଳ ଶୁଖିବା 2. ଡିହାଇଡ୍ରେସନ୍ |,1. জল শুকিয়ে যাওয়া 2. ডিহাইড্রেশন
1. ଡିଜାଇନ୍ 2. ଡିଜାଇନ୍,1. ডিজাইন 2. ডিজাইন
ଶୁଖୁଆ |,শুষ্ক
କର୍ଣ୍ଣଲ ଅପସାରଣ,কার্নেল অপসারণ
ଡି-ଇଣ୍ଟରକାଲେସନ୍ |,de-intercalation
ସଂଯୋଗ,সংযোজন
1. ପୁରୁଷ ମଞ୍ଜରୀ ନିଷ୍କାସନ (ମକା) 2. ବଲାର୍ ନିଷ୍କାସନ |,1. পুরুষ মঞ্জরি নিষ্কাশন (ভুট্টা) 2. বলর নিষ্কাশন
ବଲାର୍ କିମ୍ବା କୁନ୍ଦନ କାଟିବା |,বল্লার বা কুন্দন কাটিং
ନିର୍ଣ୍ଣୟକାରୀ,নির্ধারক
ମୂଲ୍ୟ ହ୍ରାସ,অবমূল্যায়ন
ଡି-ଶାକାହାରୀ |,উদ্ভিজ্জ
ବ୍ୟତିକ୍ରମ,বিচ্যুতি
ଦୁଇଥର |,দ্বিগুণ
ନିରାକରଣ,রোগ নির্ণয়
ଭିନ୍ନ ପରିପକ୍ .ତା |,বিভিন্ন পরিপক্কতা
ବିଭାଜନ,বিভাজন
1. ଡିକୋଟିଲଡନ୍ 2. ଡିକୋଟିଲଡନ୍ (ବିହନ),1. ডাইকোটাইলেডন 2. ডাইকোটাইলেডন (বীজ)
ପିଠି ରୋଗ,পিঠের রোগ
1. ବିଭାଜନ 2. ବିଭେଦ |,1. ডিফিউশন 2. ডিফিউশন
ହଜମ ଯୋଗ୍ୟତା |,হজম ক্ষমতা
ଡିହାଇବ୍ରିଡ୍ |,ডাইহাইব্রিড
1. ଡ୍ୟାମ୍ 2. ଡ୍ରେନ୍ 3. ପରିବାର |,1. বাঁধ 2. ড্রেন 3. পরিবার
ଅଳ୍ପ,সামান্য
1. ଏକମାତ୍ର 2. ଏକମାତ୍ର |,1. একগামী 2. একগামী
ଡିପ୍ଲଏଡ୍ |,ডিপ্লয়েড
1. ଡିପ୍ଲଏଡ୍ 2. ଡିପ୍ଲଏଡ୍ |,1. ডিপ্লয়েড 2. ডিপ্লয়েড
ଡିପୋଲ୍,ডাইপোল
1. ନିଷ୍କାସନ 2. ବୁଡ୍ ଅପସାରଣ |,1. নিষ্কাশন 2. কুঁড়ি অপসারণ
1. ହଳ ହଳ କରିବା 2. ଘୂର୍ଣ୍ଣନ |,1. লাঙ্গল চাষ 2. স্পিনিং
ରିହାତି,ছাড়
ନିରାକରଣ,জীবাণুমুক্তকরণ
1. ବିଚ୍ଛେଦ 2. ବିଛାଇବା |,1. বিচ্ছুরণ 2. বিক্ষিপ্তকরণ
1. ବିଛାଇବା 2. ଭିନ୍ନତା |,1. বিক্ষিপ্তকরণ 2. ভিন্নতা
ବିବିଧକରଣ,বৈচিত্রতা
ବିବିଧ କୃଷି |,বৈচিত্র্যময় কৃষি
dna step,ডিএনএ পদক্ষেপ
DNA | ରସିଦ,ডিএনএ রিসিভার
ଡକ୍ ନିଯୁକ୍ତି |,ডক ভাড়া
ପ୍ରଭାବଶାଳୀ |,কার্যকর
ଶୋଇବା,সুপ্ততা
1. ପରିମାଣ 2. ଡୋଜ୍ 3. ଡୋଜ,1. পরিমাণ 2. ডোজ 3. ডোজ
ଡବଲ୍ ସିଗମଏଡ୍ ବକ୍ର,ডবল সিগমায়েড বক্ররেখা
1. ଗସ୍ତ 2. ବିସ୍ତାର,1. দমকা 2. প্রসারিত
1. ନିଷ୍କାସନ ଡ୍ରେନ୍ 2. ପ୍ରବାହିତ,1. নিষ্কাশন ড্রেন 2. বর্জ্য
ଜଳ ନିଷ୍କାସନ,নিষ্কাশন
ଟ୍ରାକ୍ସନ୍,আকর্ষণ
1. medicine ଷଧ ଦିଅ,1. ওষুধ দিন 2. ভিজিয়ে দিন
ପ୍ରସାଧନ ସାମଗ୍ରୀ (ମଞ୍ଜି),প্রসাধনী (বীজ)
1. ଆଗର୍ 2. ଅସ୍ଥାୟୀ ଦୋଷ 3. ଡ୍ରିଲ୍ 4. ଆଗର୍ |,1. auger 2. অগভীর ফল্ট 3. ড্রিল 4. auger
1. ଛିଦ୍ର 2. ଡ୍ରିଲ୍ 3. ଡ୍ରିଲ୍ |,1. গর্ত 2. ড্রিল 3. ড্রিল
1. ଡ୍ରିଲିଂ 2. ଡ୍ରିଲ ସହିତ ବୁଣିବା 3. ଡ୍ରିଲ ସହିତ ing ାଳିବା |,1. ড্রিলিং 2. একটি ড্রিল দিয়ে বপন করা 3. একটি ড্রিল দিয়ে ঢালা
ଡ୍ରପ୍ ଜଳସେଚନ,ড্রিপ সেচ
ଶୁଖିଲା ଚାଷ,শুকনো চাষ
1. ଧୂଳି 2. ବୁକନି |,1.ধুলো 2.বুকনি
1. ଧୂଳି 2. ଛିନ୍ନଛତ୍ରକାରୀ |,1. ডাস্টার 2. বিক্ষিপ্তকারী
ଛିଞ୍ଚିବା ପାଇଁ |,ছিটানো
1. ବଧୂ 2. ଭାମନା |,1. বামন 2. বামন
ଭାମନା ପିରାମିଡ୍ |,বামন পিরামিড
ଭାମିନୀ ଭବନ,ভামিনী ভবন
ପରିବେଶ,বাস্তুশাস্ত্র
ଅର୍ଥନୀତି,অর্থনীতি
ଅର୍ଥନ efficiency ତିକ ଦକ୍ଷତା |,অর্থনৈতিক দক্ষতা
ପରିସ୍ଥିତି ପ୍ରକାର |,পরিস্থিতিগত প্রকার
ଅତିରିକ୍ତ ସ୍ତରୀୟ |,অতিরিক্ত স্তরিত
ନରମ,নরম
ମୃତ୍ତିକା ବିଜ୍ଞାନ |,মৃত্তিকা বিজ্ঞান
1. ବ୍ରିଜ୍ 2. ଏଡିଙ୍ଗ୍ 3. ଷ୍ଟ୍ରାଣ୍ଡ୍ ବନ୍ଦ |,1. ব্রিজিং 2. এজিং 3. স্ট্র্যান্ড ক্লোজার
ଖାଦ୍ୟ ଅଂଶ,খাদ্য অংশ
ଚାହିଦା,চাহিদার স্থিতিস্থাপকতা
ଉତ୍ପାଦନ ଇଲାସ୍ଟିସିଟି |,উত্পাদন স্থিতিস্থাপকতা
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,তড়িৎ বিশ্লেষণ
ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |,ইলেক্ট্রোফোরেসিস
ବାଷ୍ପୀକରଣ,বাষ্পীভবন
1. ଡିକାପିଟେଟର୍ 2. ଷ୍ଟେରିଲାଇଜର୍ 3. ଡେକାପିଟେଟର୍ 4. ଷ୍ଟେରିଲାଇଜର |,1. শিরশ্ছেদ 2. বন্দী 3. শিরশ্ছেদ 4. জীবাণুমুক্ত
1. ୱେର୍ ବାଣ୍ଡି 2. ଷ୍ଟ୍ରବାବାଣ୍ଡି |,1. উইয়ার বান্দি 2. স্ট্রবান্ডি
ଭ୍ରୁଣ,ভ্রূণ
1. ଭ୍ରୁଣ ବିଜ୍ଞାନ 2. ପଦାର୍ଥ ବିଜ୍ଞାନ |,1. ভ্রূণবিদ্যা 2. পদার্থবিদ্যা
1. ପ୍ରସ୍ଥାନ 2. ପ୍ରସ୍ଥାନ,1. প্রস্থান 2. প্রস্থান
ଏମୁଲେସିଫାୟର୍ |,ইমালসিফায়ার
ଏଣ୍ଡୋଜେନସ୍ |,অন্তঃসত্ত্বা
ଆନ୍ତ a- ବିନ୍ଦୁ ବିଭାଜନ |,আন্তঃবিন্দু বিভাগ
ଆନ୍ତ a- ପରଜୀବୀ |,অন্তঃপরজীবী
ଏଣ୍ଡୋସ୍ପର୍ମ |,এন্ডোস্পার্ম
ଉଦ୍ୟୋଗ,এন্টারপ্রাইজ
ଏଣ୍ଟୋମୋଲୋଜି |,কীটতত্ত্ব
ପରିବେଶ,পরিবেশ
1. ଏନଜାଇମ୍ 2. ଏନଜାଇମ୍ |,1. এনজাইম 2. এনজাইম
କ୍ଲଷ୍ଟର ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,ক্লাস্টার গ্রাফটিং
1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |,1. এপিফাইট 2. এপিফাইট
ଇକ୍ୱିଟି,ইক্যুইটি
ବିଲୋପ,নির্মূল
ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |,অত্যাবশ্যক পুষ্টি
1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |,1. পরিমাপ 2. জাম্প 3. মূল্যায়ন
ସୁନ୍ଦରତା,সূক্ষ্মতা
ସୁଜନିକ୍ |,সুজনিক
ମୂଲ୍ୟାଙ୍କନ,মূল্যায়ন
ବାଷ୍ପ ଗେଜ୍ |,বাষ্প গেজ
ବାଷ୍ପୀକରଣ,বাষ্পীভবন
ଅନନ୍ତ ବିପ୍ଳବ |,চিরন্তন বিপ্লব
1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |,1. চিরসবুজ 2. চিরসবুজ
ବିକାଶ,উন্নয়ন
ବିଛିନ୍ନ ହେବା,বিছিন্ন করা
ପାରିକଶାୟ (ଉର୍ବରତା),পরিক্ষয় (উর্বরতা)
ଶୋଷଣ,শোষণ
1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ,1. অন্বেষণ 2. অন্বেষণ
1. ନିର୍ବାହ 2. ନିର୍ଗମନ,1. এক্সট্রুশন 2. নির্গমন
ଆଖି,আই
1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |,1. ফ্যাক্টর 2. কম্পোনেন্ট 3. ফ্যাক্টর 4. রিসোর্স
କାରକ ଉତ୍ପାଦକତା |,ফ্যাক্টর উত্পাদনশীলতা
ବ୍ୟବସାୟୀଙ୍କ ରିହାତି,ব্যবসায়ীদের ডিসকাউন্ট
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ফ্যাক্টরিয়াল ব্লক ডিজাইন
ବିକଳ୍ପ,বিকল্প
1. ପାଟି 2. ପାଲିହାର |,1. পট্টি 2. পালিহার
ମୋଟ,স্থূল
କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |,ক্ষেত্রের মূল্যায়ন
ଚାଷ ବଜେଟ୍,খামার বাজেট
କୃଷି ବ୍ୟବସାୟ,কৃষি ব্যবসা
କ୍ଷେତ୍ର ଯୋଜନା,ক্ষেত্রের পরিকল্পনা
1. କୃଷକ 2. କୃଷକ,1. কৃষক 2. কৃষক
1. କୃଷି 2. ଚାଷ,1. কৃষি 2. কৃষিকাজ
ଧକ୍କା |,সংঘর্ষ
ଏକାଧିକ ପ୍ରଜନନ |,একাধিক প্রজনন
fermentation,গাঁজন
ଉର୍ବରତା |,উর্বরতা
ସାର,সার
ସାର ବ୍ୟବହାର ଦକ୍ଷତା |,সার ব্যবহারের দক্ষতা
ଫାଇବ୍ରସ୍ |,তন্তুযুক্ত
1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ,1. খামার 2. এলাকা 3. অবস্থান
ମୃତ୍ତିକା ଜଳ ଧାରଣ,মাটির জল ধরে রাখা
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ক্ষেত্র প্রদর্শন
1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |,1. ইমোবিলাইজেশন 2. ফিক্সেশন 3. ফিক্সেশন
1. ଅବନତି 2. ଗର୍ଭଧାରଣ,1. প্লাবন 2. গর্ভধারণ
ପ୍ରବାହ ଚିତ୍ର,প্রবাহ চিত্র
ଖାଦ୍ୟ ମୂଲ୍ୟ,খাদ্য মূল্য
ଖାଇବାକୁ |,পশুখাদ্য
ପୂର୍ବାନୁମାନ,পূর্বাভাস
ଜଙ୍ଗଲ,বন। জংগল
ବୃକ୍ଷରୋପଣ,বনায়ন
1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |,1. তাদপার্ন 2. ফর্ম
ବରଫ ପ୍ରତିରୋଧକ |,হিম প্রতিরোধী
1. ପାଲା 2. ବ୍ଲାଇଟ୍ |,1. পাল 2. ব্লাইট
1. ଫ୍ରିଜ୍,1. হিমায়িত 2. হিমায়িত
କାର୍ଯ୍ୟ,ফাংশন
1. ଫଳ ପତନ 2. ଫଳ ପତନ |,1. ফল পতন 2. ফল পতন
ଫଳ ପାଅ |,ফল হত্তয়া
1. ଧୂମପାନ,1. ফিউমিগেশন 2. ফিউমিগেশন
ଫଙ୍ଗିସାଇଡ୍ |,ছত্রাকনাশক
ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |,অ্যান্টিফাঙ্গাল
କବକ,ছত্রাক
1. ଖୁଦ୍ 2. ସୀତା |,1. খুদ 2. সীতা
1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |,1. ফিউশন 2. ফিউশন
ସୂତା ଲୋମ,সুতি পশম
ଲୋମଶାଳୀ |,লোমশ
1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |,1. গাছের আলসার 2. পিটিকা
1. ଗ୍ୟାମେଟସ୍,1. গ্যামেট 2. গেমেট
1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ,1. বাগান 2. বাগান
1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |,1. পানসাল 2. হাইড্রোমিটার
ଜିନ୍ ସଂଗ୍ରହ,জিন সংগ্রহ
ଜିନ୍ ଟ୍ୟାଗନ୍ |,জিন ট্যাগন
ବଂଶାନୁକ୍ରମିକ,বংশতালিকা
ଜିନ୍ ମାନଚିତ୍ର,জিন মানচিত্র
ଜେନେଟିକ୍ସ,জেনেটিক্স
1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |,1. জিনোম 2. সংগেন
ସଞ୍ଜିନୀ ସଂଗ୍ରହ |,সঞ্জিনী কালেকশন
ଜେନୋମିକ୍ସ,জিনোমিক্স
ଜେନୋଟାଇପ୍,জিনোটাইপ
1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |,1. জিনের গঠন 2. জিনের ধরন
ଲିନେଜ୍ |,লিনেজ
ବଂଶ 2. ବଂଶ,1. বংশ 2. বংশ
1. ଜର୍ମ 2. ଜର୍ମ,1. জীবাণু 2. জীবাণু
ଜୀବାଣୁ,জীবাণু নাশক
ଅଙ୍କୁର,অঙ্কুরোদগম
1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |,1. জার্মপ্লাজম 2. জার্মপ্লাজম
ଗିବରେଲିକ୍ ଏସିଡ୍ |,জিবেরেলিক অ্যাসিড
ସଂଗ୍ରହ,কুড়ানো
ତୁଷ,টুশ
1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |,1. গ্লুটেন 2. পেটুক
ଗ୍ଲାଇକୋଲିସିସ୍,গ্লাইকোলাইসিস
ଭଲ,চমৎকার
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |,সোনালী বিপ্লব
1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ,1. শ্রেণীবিভাগ 2. শ্রেণীবিভাগ 3. স্তরবিন্যাস
1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |,1. কলমযুক্ত উদ্ভিদ 2. পেনম্ব্রাল উদ্ভিদ
କଲମ ଅସଙ୍ଗତ |,কলম অসামঞ্জস্যপূর্ণ
ଗ୍ରାନା,গ্রানা
ଗ୍ରାନ୍ୟୁଲେସନ୍,দানাদার
ସବୁଜ ଖତ,সবুজ সার
ସବୁଜ ବିପ୍ଳବ |,সবুজ বিপ্লব
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ,বৃদ্ধি এবং উন্নয়ন
1. ଗୁଣ୍ଡ ରୋଗ,1. মাড়ির রোগ
ହେଟେରୋଜକ୍ସୁଆଲ୍ |,বিষমকামী
1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |,1. প্রকৃতি 2. প্রকৃতি 3. রূপগুণ 4. চেহারা
1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |,1. ওলা 2. কারকাপাত 3. কারকা
ରୋମିଲୱାଚ୍ |,রোমিলওয়াচ
ସାଲାଇନ୍ ସିଷ୍ଟ୍ |,লবণাক্ত সিস্ট
harrow,হ্যারো
1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |,1. ফসল কাটার সূচক 2. ফসল কাটার সূচক
1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |,1. ফসল কাটা 2. কাটা ফসল 3. সমাপ্ত ফসল 4. ফলন
1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |,1. প্লাকিং 2. ফসল তোলা 3. প্লাকিং
1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |,1. ডিম পাড়া 2. ডিম ফোর্স
ଶୁଖିଲା ଘାସ |,শুষ্ক ঘাস
ଶୁଖିଲା ଫିଡ୍ |,শুকনো ফিড
ganji,গেঞ্জি
କୁହୁଡି,কুয়াশা
ଦୁର୍ବଳ,ঝাপসা
1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |,1. বালি 2. সিত্তা 3. মুন্ডক 4. শীর্ষ 5. মাথা 6. সিরা
ଗଭୀରର ଶେଷ,খাঁজ শেষ
ଉପର ଛେଦନ,শীর্ষ ছাঁটাই
ବାଡ଼,বেড়া
ହେପାଜତ,হেফাজত
କୁଣ୍ଡାଲିନି |,কুন্ডলিনী
ହେମାଟାଇଟ୍ |,হেমাটাইট
1. b ଷଧ 2. b ଷଧ |,1. ভেষজ 2. ভেষজ
1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |,1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম
b ଷଧୀୟ,হার্বিসাইড
ବଂଶାନୁକ୍ରମିକ,বংশগতি
ବଂଶାନୁକ୍ରମିକ,বংশগতি
ସମଲିଙ୍ଗୀ,উভকামী
ହେଟେରୋକ୍ରୋମାଟିକ୍ |,heterochromatic
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,heterofertilization
1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |,1. হাইব্রিডোজ 2. হেটেরোসিস
ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |,সেক্সক্রোমোজোম
ପୋଷଣ,লালনপালন
ଷୋଡେସିମାଲ୍ |,হেক্সাডেসিমেল
ଶୀତଳତା,ঠান্ডা সুপ্ততা
ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |,উচ্চ ঘনত্ব রোপণ
1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ),1. পিন্ডলক 2. পাহাড় (ধান)
ହିଷ୍ଟୋଗ୍ରାମ୍ |,হিস্টোগ্রাম
ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |,উচ্চ প্রযুক্তির উদ্যানপালন
1.curd 2. hive,1. দই 2. মৌচাক
1. ତୃଣକ 2. ତୃଣକ,1. আগাছা 2. আগাছা
ଧରିବା,ধারণ
ଘରୋଇ ଚାଷ,ব্যক্তিগত খামার
ହୋମିଓଷ୍ଟାସିସ୍ |,হোমিওস্টেসিস
ମାତୃଭୂମି,স্বদেশ
ଏକତା,একজাতীয়তা
1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |,1. সমজাতীয় 2. সমজাতীয়
ସହାନୁଭୂତି,সহানুভূতিশীল
ସମଲିଙ୍ଗୀ,সমজাতীয়
1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |,1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার
1. ସ୍ତର 2. ରାଶି,1. স্তর 2. দিগন্ত
