Punjabi,Kannada
ਦੋਸ਼ੀ,ಅಪರಾಧಿ
ਦੋਸ਼ੀ,ಅಪರಾಧ
ਕਨਵੋਕੇਸ਼ਨ,ಸಮಾವೇಶ
ਮੌਕੇ ਬੰਦ,ಅವಧಿ ತಂಪಾಗಿಸುವುದು
ਸਹਿਕਾਰਤਾ,ಸಹಕಾರ
ਸਹਿਕਾਰੀ,ಸಹಕಾರಿ
ਸਹਿਕਾਰੀ ਸੁਸਾਇਟੀ,ಸಹಕಾರಿ ಸಮಾಜ
ਸਹਿ-ਚੋਣ,ಸಹಕಾರ
ਸਹਿ-ਚੁਣੇ ਮੈਂਬਰ,ಸಹಕಾರ ಸದಸ್ಯ
ਕੋਆਰਡੀਨੇਸ਼ਨ,ಸಮನ್ವಯ
ਸਹਿ-ਮਾਲਕ,ಸಹ-ಮಾಲೀಕ
ਸਹਿ-ਸਾਥੀ,ಸಹಕಾರ
ਕਾਪੀ,ನಕಲು
ਨਕਲ ਕਰਨਾ,ನಕಲು ಮಾಡುವುದು
ਕਾਪੀਰਾਈਟ,ಕೃತಿಸ್ವಾಮ್ಯ
ਗੜਬਖ,ಸೌಜನ್ಯದ
ਕੋਰੋਨਰ,ಪಟ್ಟಣ
ਕਾਰਪੋਰੇਟ ਬਾਡੀ,ಸಾಂಸ್ಥಿಕ
ਕਾਰਪੋਰੇਟ ਯੋਜਨਾਬੰਦੀ,ಕಾರ್ಪೊರೇಟ್ ಯೋಜನೆ
ਕਾਰਪੋਰੇਸ਼ਨ,ನಿಗಮ
ਕਾਰਪੋਰੇਸ਼ਨ ਟੈਕਸ,ಸಂಸ್ಥೆಯ ತೆರಿಗೆ
ਸੁਧਾਰ,ತಿದ್ದುಪಡಿ
ਸੁਧਾਰਾਤਮਕ ਉਪਾਅ (= ਸਹੀ),ಸರಿಪಡಿಸುವ ಕ್ರಮಗಳು (= ಸರಿಯಾದತೆಗಳು)
ਲਿਖਤ - ਪੜ੍ਹਤ,ಪತ್ರವ್ಯವಹಾರ
ਪੱਤਰ ਵਿਹਾਰ ਕੋਰਸ,ಪತ್ರವ್ಯವಹಾರ
ਪੱਤਰ ਵਿਹਾਰ,ಪತ್ರವ್ಯವಹಾರ
ਪੱਤਰਕਾਰ,ವರದಿಗಾರ
ਅਨੁਸਾਰੀ,ಅನುಗುಣವಾದ
ਕੋਰਿਜੇਂਡਮ,ಒಂದು ಬಗೆಯ ರಾಶಿ
ਕਾਰਪੋਰੇਟ,ದೃobಿಸು
ਰੱਦਬਰੇਸ਼ਨ,ದೃobೀಕರಣ
ਭ੍ਰਿਸ਼ਟ,ಭ್ರಷ್ಟ
ਭ੍ਰਿਸ਼ਟਾਚਾਰ,ಭ್ರಷ್ಟಾಚಾರ
ਭ੍ਰਿਸ਼ਟ ਅਭਿਆਸ,ಭ್ರಷ್ಟ ಅಭ್ಯಾಸ
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ਹਿਰ,ಕಾಸ್ಮೋಪಾಲಿಟನ್ ನಗರ
ਲਾਗਤ,ಬೆಲೆ
ਲਾਗਤ ਦਾ ਲੇਖਾਕਾਰ,ವೆಚ್ಚ ಅಕೌಂಟೆಂಟ್
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
ਲਾਗਤ ਛੱਤ,ವೆಚ್ಚದ ಸೀಲಿಂಗ್
ਲਾਗਤ ਪ੍ਰਭਾਵ,ವೆಚ್ಚ ಪರಿಣಾಮಕಾರಿತ್ವ
ਰਹਿਣ ਸਹਿਣ ਦਾ ਖਰਚ,ಜೀವನ ವೆಚ್ಚ
ਲਾਗਤ ਓਵਰਰਨ,ವೆಚ್ಚ ಅತಿಕ್ರಮಣ
ਕਾਟੇਜ ਉਦਯੋਗ,ಕಾಟೇಜ್ ಉದ್ಯಮ
ਕੌਂਸਲ,ಸಮಾಧಿ ಮಂಡಳಿ
ਮੰਤਰੀਆਂ ਦੀ ਕਾਉਂਸਲ,ಮಂತ್ರಿಗಳ ಮಂಡಳಿ
ਰਾਜਾਂ ਦੀ ਕਾਉਂਸਲ,ಕೌನ್ಸಿಲ್ ಆಫ್ ಸ್ಟೇಟ್ಸ್
ਸਲਾਹ,ವಕೀಲ
ਕਾਉਂਸਲਿੰਗ,ಸಮಾಲೋಚನೆ
ਕਾ counter ਂਟਰ,ಪ್ರತಿಕೂಲತೆ
ਕਾ counter ਂਟਰ ਐਕਸ਼ਨ,ಕೌಂಟರ್ ಕ್ರಿಯೆ
ਜਵਾਬੀ ਹਲਫੀਆ ਬਿਆਨ,ಕೌಂಟರ್ ಅಫಿಡವಿಟ್
ਕਾ counter ਂਟਰ ਚਾਰਜ,ಕೌಂಟರ್ ಚಾರ್ಜ್
ਕਾ counter ਂਟਰ ਦਾ ਦਾਅਵਾ,ಪ್ರತಿರೋಧ
ਨਕਲੀ ਕਰੰਸੀ,ನಕಲಿ ಕರೆನ್ಸಿ
ਨਕਲੀ,ನಕಲಿಸುವುದು
ਕਾਉਂਟਰਫਾਇਲ,ನಕಲಿ
ਵਿਰੋਧੀ ਪੇਸ਼ਕਸ਼,ಕೌಂಟರ್ ಕೊಡುಗೆ
ਕਾ toud ਂਟਰਸਾਈਨ,ಪ್ರತಿರೋಧಿಸು
ਕੂੜਾ,ದಂಗ
ਕੂਪਨ,ಕೂಪನ್
ਕੋਰੀਅਰ,ಕೊರಿಯಾ
ਕੋਰੀਅਰ ਸੇਵਾ,ಕೊರಿಯರ್ ಸೇವೆ
ਕੋਰਸ,ಕೋರ್ಸ್
ਅਧਿਐਨ ਦੇ ਕੋਰਸ,ಅಧ್ಯಯನದ ಕೋರ್ಸ್‌ಗಳು
ਕੋਰਟ ਕੇਸ,ನ್ಯಾಯಾಲಯದ ಪ್ರಕರಣ
ਸ਼ਿਸ਼ਟਾਚਾਰ,ಸೌಜನ್ಯ
ਛੋਟੇ ਕਾਰਨਾਂ ਦੀ ਅਦਾਲਤ,ಸಣ್ಣ ಕಾರಣಗಳ ನ್ಯಾಯಾಲಯ
ਨੇਮ,ಒಡಂಬಡಿಕೆ
ਕਵਰ,ಹೊದಿಕೆ
ਕਵਰੇਜ,ವ್ಯಾಪ್ತಿ
ਪੱਤਰ ਨੂੰ covering ੱਕਣਾ,ಪತ್ರ
ਮੀਮੋ ਨੂੰ covering ੱਕਣਾ,ಒಳಗೊಂಡ ಜ್ಞಾಪಕ ಪತ್ರ
ਨੋਟਿੰਗ ਨੋਟ,ಒಳಗೊಂಡಿರುವ ಟಿಪ್ಪಣಿ
ਕਰੈਸ਼ ਪ੍ਰੋਗਰਾਮ,ಕ್ರ್ಯಾಶ್ ಕಾರ್ಯಕ್ರಮ
ਕਰੀਮੀ ਪਰਤ,ಕೆನೆಮಾರ್ಗ
ਸ੍ਰਿਸ਼ਟੀ,ರಚನೆ
ਰਚਨਾਤਮਕ,ಸೃಜನಶೀಲ
ਰਚਨਾਤਮਕਤਾ,ಸೃಜನಶೀಲತೆ
ਕਰੈਕ,ಕ್ರೀಚ್
ਪ੍ਰਮਾਣ ਪੱਤਰ,ರುಜುವಾತುಗಳ ಸಮಿತಿ
ਭਰੋਸੇਯੋਗਤਾ,ವಿಶ್ವಾಸಾರ್ಹತೆ
ਕ੍ਰੈਡਿਟ,ಮನ್ನಣೆ
ਕ੍ਰੈਡਿਟਯੋਗ,ಹಿತಕರವಾದ
ਕ੍ਰੈਡਿਟ ਸਲਾਹ,ಮನ್ನಣೆ ಸಲಹೆ
ਕ੍ਰੈਡਿਟ ਅਤੇ ਥ੍ਰਿਫਟ ਸੁਸਾਇਟੀ,ಕ್ರೆಡಿಟ್ ಮತ್ತು ಮಿತವ್ಯಯದ ಸಮಾಜ
ਕਰੇਡਿਟ ਕਾਰਡ,ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್
ਕ੍ਰੈਡਿਟ ਸਹੂਲਤਾਂ,ಸಾಲ ಸೌಲಭ್ಯಗಳು
ਕ੍ਰੈਡਿਟ ਇੰਦਰਾਜ਼,ಕ್ರೆಡಿಟ್ ಪ್ರವೇಶ
ਕਰੈਡਿਟ ਸੂਚਨਾ,ಕ್ರೆಡಿಟ್ ಟಿಪ್ಪಣಿ
ਲੈਣਦਾਰ,ಸಾಲದಾತ
ਸਸਕਾਰ,ದಹನ
ਸਸਕਾਰ ਗਰਾਉਂਡ,ದಹನ ಮೈದಾನ
ਚਾਲਕ ਦਲ,ಸಿಬ್ಬಂದಿ
ਅਪਰਾਧ,ಅಪರಾಧ
ਅਪਰਾਧ ਦੀ ਉਲੰਘਣਾ ਦੀ ਉਲੰਘਣਾ,ನಂಬಿಕೆಯ ಕ್ರಿಮಿನಲ್ ಉಲ್ಲಂಘನೆ
ਅਪਰਾਧਿਕ ਅਦਾਲਤ,ಅಪರಾಧ ನ್ಯಾಯಾಲಯ
ਅਪਰਾਧਿਕ ਲਾਪਰਵਾਹੀ,ಕ್ರಿಮಿನಲ್ ನಿರ್ಲಕ್ಷ್ಯ
ਅਪਰਾਧਿਕ ਅਪਰਾਧ,ಕ್ರಿಮಿನಲ್ ಅಪರಾಧ
ਅਪਰਾਧਿਕ ਪ੍ਰਕਿਰਿਆ ਕੋਡ,ಕ್ರಿಮಿನಲ್ ಪ್ರೊಸೀಜರ್ ಕೋಡ್
ਸੰਕਟ,ಬಿಕ್ಕಟ್ಟು
ਸੰਕਟ ਪ੍ਰਬੰਧਨ,ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ
ਮਾਪਦੰਡ,ಮಾನದಂಡ
ਆਲੋਚਨਾ,ವಿಚಾರಣೆ
ਕਰਾਸ,ಶಿಲುಬೆ
ਕਰਾਸ ਨਸਲ,ಅಡ್ಡ -ತಳಿ
ਕਰਾਸ ਚੈਕਿੰਗ,ಅಡ್ಡ ಪರಿಶೀಲನೆ
ਕ੍ਰਾਸਡ ਚੈੱਕ,ಅಡ್ಡ ಚೆಕ್
ਕਰਾਸ ਪ੍ਰੀਖਿਆ,ಅಡ್ಡ -ಪರೀಕ್ಷೆ
ਕਰਾਸ ਦਾ ਹਵਾਲਾ,ಅಡ್ಡ -ಉಲ್ಲೇಖ
ਕਰਾਸ ਵੋਟ,ಅಡ್ಡ ಮತದಾನ
ਮਹੱਤਵਪੂਰਨ ਤਾਰੀਖ,ನಿರ್ಣಾಯಕ ದಿನಾಂಕ
ਕੱਚਾ,ಕಚ್ಚಾ
ਦੋਸ਼ੀ ਹਾਈਡਾਈਡ,ಅಪರಾಧಿ ನರಹತ್ಯೆ
ਦੋਸ਼ੀ,ಅಪರಾಧಿ
ਕਾਸ਼ਤ,ಕೃಷಿ
ਸਭਿਆਚਾਰਕ ਵਟਾਂਦਰੇ ਦਾ ਪ੍ਰੋਗਰਾਮ,ಸಾಂಸ್ಕೃತಿಕ ವಿನಿಮಯ ಕಾರ್ಯಕ್ರಮ
ਸੰਚਤ,ಸಂಚಿತ
ਮੁਦਰਾ,ಕರೆನ್ಸಿ
ਮੁਦਰਾ ਐਕਸਚੇਂਜ,ಕರೆನ್ಸಿ ವಿನಿಮಯ
ਮੁਦਰਾ ਨੋਟ,ಕರೆನ್ಸಿ ಟಿಪ್ಪಣಿ
ਮੌਜੂਦਾ,ಪ್ರಸ್ತುತ
ਮੌਜੂਦਾ ਖਾਤਾ,ಚಾಲ್ತಿ ಖಾತೆ
ਮੌਜੂਦਾ ਡਿ duties ਟੀਆਂ,ಪ್ರಸ್ತುತ ಕರ್ತವ್ಯಗಳು
ਮੌਜੂਦਾ ਸੈਸ਼ਨ,ಪ್ರಸ್ತುತ ಅಧಿವೇಶನ
ਬਾਔਡੇਟਾ,ಪಠ್ಯಕ್ರಮ ವಿಟಾ
ਕਰਟੈਲ,ಮೊಟಕುಗೊಳಿಸು
ਰਖਵਾਲਾ,ಪಾಲಕ
ਹਿਰਾਸਤ,ಪಾಲನೆ
ਪ੍ਰਥਾ,ರೂ customಿ
ਪ੍ਰਥਾ,ರೂ customಿ
ਰਿਵਾਜ,ರೂ customಿಯ
ਰਿਵਾਜ ਵਿਧੀ,ರೂ customಿಯ ವಿಧಾನ
ਕਸਟਮ ਡਿ duty ਟੀ,ಕಸ್ಟಮ್ ಕರ್ತವ್ಯ
ਗਾਹਕ,ಗ್ರಾಹಕ
ਗਾਹਕ ਦੋਸਤਾਨਾ,ಗ್ರಾಹಕ ಸ್ನೇಹಿ
ਕਸਟਮ ਇਮਤਿਹਾਨ,ಕಸ್ಟಮ್ ಪರೀಕ್ಷೆ
ਘਟਾਓੁਣਾ,ಕತ್ತರಿಸು
ਮੋਸ਼ਨ ਕੱਟ,ಕತ್ತರಿಸಿ
ਤਾਰੀਖ ਕੱਟ,ದಿನಾಂಕವನ್ನು ಕತ್ತರಿಸಿ
ਚੱਕਰ,ಚಕ್ರ
ਰੋਜ਼ਾਨਾ,ದೈನಂದಿನ
ਰੋਜ਼ਾਨਾ ਭੱਤਾ,ದೈನಂದಿನ ಭತ್ಯೆ
ਰੋਜ਼ਾਨਾ ਡਾਇਰੀ,ದೈನಂದಿನ ದಿನಚರಿ
ਰੋਜ਼ਾਨਾ ਰਜਿਸਟਰ,ದೈನಂದಿನ ನೋಂದಣಿ
ਰੋਜਾਨਾ ਰਿਪੋਰਟ,ದೈನಂದಿನ ವರದಿ
ਰੋਜ਼ਾਨਾ ਰੁਟੀਨ,ದಿನಚರಿ
ਰੋਜ਼ਾਨਾ ਤਨਖਾਹ,ದೈನಂದಿನ ವೇತನ
ਡੀਕ ਪੜਾਅ,ಡಾಕ್ ಹಂತ
ਡਕ ਟਰੇ,ಬಿರಡೆ
ਨੁਕਸਾਨ,ಹಾನಿ
ਨੁਕਸਾਨ,ಹಾನಿ
ਖਤਰਨਾਕ,ಅಪಾಯಕರ
ਹਿੰਮਤ,ಧೈರ್ಯ
ਡਾਟਾ,ದತ್ತ
ਡਾਟਾ ਬੈਂਕ,ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್
ਡਾਟਾ ਬੇਸ,ದತ್ತಾಂಶಗಳು
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ,ಮಾಹಿತಿ ಸಂಗ್ರಹ
ਡਾਟਾ ਫੀਡਿੰਗ,ದತ್ತಾಂಶ ಪೋಷಣೆ
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
ਤਾਰੀਖ਼,ದಿನಾಂಕ
ਪਹੁੰਚਣ ਦੀ ਤਾਰੀਖ,ಆಗಮನದ ದಿನಾಂಕ
ਜਨਮ ਤਾਰੀਖ,ಹುಟ್ತಿದ ದಿನ
ਰਵਾਨਗੀ ਦੀ ਤਾਰੀਖ,ನಿರ್ಗಮನ ದಿನಾಂಕ
ਡਿਸਚਾਰਜ ਦੀ ਮਿਤੀ,ವಿಸರ್ಜನೆಯ ದಿನಾಂಕ
ਮਿਆਦ ਪੂਰੀ ਹੋਣ ਦੀ ਮਿਤੀ,ಪಕ್ವತೆಯ ದಿನಾಂಕ
ਰਸੀਦ ਦੀ ਮਿਤੀ,ರಶೀದಿ ದಿನಾಂಕ
ਮਿਤੀ ਸਟੈਂਪ,ದಿನಾಂಕದ ಅಂಚೆಚೀಟಿ
ਦਿਵਸ ਸਕਾਲਰ,ದಿನದ ವಿದ್ವಾಂಸ
ਦਿਵਸ ਸ਼ਿਫਟ,ಹಗಲನ
ਕਿਰਪਾ ਦੇ ਦਿਨ,ಅನುಗ್ರಹದ ದಿನಗಳು
ਦਿਨ ਦਾ ਕੰਮ,ದಿನನಿತ್ಯದ ಕೆಲಸ
ਮਰੇ ਖਾਤਾ,ಜರಡಿ ಖಾತೆ
ਮਰੇ ਲਾਈਨ,ಜಡ ರೇಖೆ
ਡੈੱਡਲਾਕ,ಅಸ್ತವ್ಯಸ್ತತೆ
ਡੈੱਡ ਸਟਾਕ ਰਜਿਸਟਰ,ಸತ್ತ ಸ್ಟಾಕ್ ರಿಜಿಸ್ಟರ್
ਮਰੇ ਭਾਰ,ತೂಕ
ਸੌਦਾ,ಒಪ್ಪಂದ
ਸਹਾਇਕ ਦਾ ਸੌਦਾ ਕਰਨਾ,ವ್ಯವಹಾರ ಸಹಾಯಕ
ਨਜਿੱਠਣਾ,ವ್ಯವಹಾರ
ਮੌਤ ਦੀ ਵਰ੍ਹੇਗੰ,ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ
ਪਿਆਰੇ ਭੱਤਾ,ತುಟ್ಟಿ ಭತ್ಯ
ਮੌਤ ਦਾ ਲਾਭ,ಸಾವಿನ ಲಾಭ
ਮੌਤ-ਰਿਟਾਇਰਮੈਂਟ ਗ੍ਰੈਚੁਟੀ,ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ
ਸੇਵਾ ਵਿਚ ਮੌਤ,ಸೇವೆಯಲ್ಲಿ ಸಾವು
ਡੀਅਥੋਰਾਈਜ਼ੈਟਿਓਇਨ,ಡೌಥೊರಿಜಾಟಿಯೊ
ਡੈਬਾਰ,ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
ਡੈਬਿਟ,ಡೆಬಿಟ್
ਡੈਬਿਟ ਸਲਾਹ,ಡೆಬಿಟ್ ಸಲಹೆ
ਕਰਜ਼ਾ,ಸಾಲ
ਡੈਬਟ ਮੈਨੇਜਮੈਂਟ,ಸಾಲದ ನಿರ್ವಹಣೆ
ਕਰਜ਼ਦਾਰ,ಸಾಲದವನು
ਮ੍ਰਿਤਕ,ಮರಣಹೊಂದಿದ
ਸ਼ਿਸ਼ਟਾਚਾਰ,ಸಭ್ಯತೆ
ਵਿਕੇਂਦਰੀਕਰਣ,ವಿಕೇಂದ್ರೀಕರಣ
ਫੈਕਟਰ ਦਾ ਫੈਸਲਾ ਕਰਨਾ,ನಿರ್ಧರಿಸುವ ಅಂಶ
ਫੈਸਲਾ,ನಿರ್ಧಾರ
ਫੈਸਲਾ ਲੈਣਾ,ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
ਘੋਸ਼ਣਾ,ಪ್ರಕಟಿಸುವುದು
ਆਮਦਨੀ ਦਾ ਐਲਾਨ,ಆದಾಯದ ಘೋಷಣೆ
ਘੋਸ਼ਿਤ ਮੁੱਲ,ಘೋಷಿಸಿದ ಮೌಲ್ಯ
ਸਹੁੰ ਬਾਰੇ ਐਲਾਨ ਕਰੋ,ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ
ਡੀਕੋਡ,ಹಗಲು
ਡੀਕੋਡ੍ਰੋਲ,ಹತೋಟಿ ಮಾಡು
ਸਜਾਵਟ,ಅಲಂಕಾರ
ਕਮੀ,ಇಳಿಸು
ਫ਼ਰਮਾਨ,ಸುಗಂಧ
ਸਮਰਪਣ,ಸಮರ್ಪಣೆ
ਕਟੌਤੀਯੋਗ,ಕಳೆಯಬಹುದಾದ
ਕਟੌਤੀ,ಕಡಿತ
ਸਰੋਤ 'ਤੇ ਕਟੌਤੀ,ಮೂಲದಲ್ಲಿ ಕಡಿತ
ਤਨਖਾਹ ਤੋਂ ਕਟੌਤੀ,ಸಂಬಳದಿಂದ ಕಡಿತ
ਡੀਡ,ಪತ್ರ
ਗਿਰਵੀਨਾਮੇ ਦਾ ਕੰਮ,ಅಡಮಾನದ ಪತ್ರ
ਮੰਨਿਆ ਗਿਆ ਯੂਨੀਵਰਸਿਟੀ,ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ
ਖਰਾਬ,ಅಪಹರಿಸು
ਹਕ਼ੀਕ਼ੀ,ವಸ್ತುತಃ
Defalcation,ಅಪಹರಣ
ਮਾਣਹਾਨੀ,ಮಾನನಷ್ಟತೆ
ਮੂਲ,ಗಡಿಬಿಡಿ
ਡਿਫਾਲਟਰ,ಕಾಲ್ಚೀಲ
ਨੁਕਸਦਾਰ,ದೋಷಯುಕ್ತ
ਬਚਾਅ,ರಕ್ಷಣೆ
ਬਚਾਅ ਪੱਖ,ರಕ್ಷಣಾ ಸಲಹೆಗಾರ
ਰੱਖਿਆ ਉਤਪਾਦਨ,ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ
ਬਚਾਓ ਪੱਖ,ಪ್ರತಿವಾದಿ
ਮੁਲਤਵੀ,ಮುಂದೂಡಿಕೆ
ਮੁਲਤਵੀ ਖਰਚੇ,ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು
ਉਲੰਘਣਾ,ಧಿಕ್ಕಾರ
ਘਾਟਾ,ಕೊರತೆ
ਘਾਟਾ ਬਜਟ,ಕೊರತೆ ಬಜೆಟ್
ਪ੍ਰਭਾਸ਼ਿਤ,ವಿವರಿಸು
ਮੁਲਤਵੀ,ಧಿಕ್ಕರಿಸು
ਨਿਘਾਰ,ಅವನತಿ
ਡਿਗਰੀ,ಪದ
ਡੀਜੂਰ,ಕೈದಿಸು
ਦੇਰੀ,ವಿಳಂಬ
ਡੈਲੀਗੇਟ,ನಿಯೋಗಿ
ਸੌਂਪਿਆ ਅਥਾਰਟੀ,ನಿಯೋಜಿತ ಅಧಿಕಾರ
ਵਫਦ,ನಿಯೋಗ
ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ,ಅಧಿಕಾರಗಳ ನಿಯೋಗ
ਮਿਟਾਓ,ಅಳಿಸು
ਹਟਾਉਣਾ,ಅಳಿಸುವುದು
ਜਾਣਬੁੱਝ ਕੇ,ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,ವಿವೇಚನೆ
ਕਮੀ,ಭವ್ಯತೆ
ਸੀਮਾ,ಗೋಪುರ
ਸਪੁਰਦ ਕਰੋ,ತಲುಪಿಸು
ਡਿਲਿਵਰੀ,ವಿತರಣೆ
ਮੰਗ,ಬೇಡಿಕೆ
ਮੰਗ ਨੋਟ,ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ
ਹੱਦਬੰਦੀ,ಗಡಸು
ਡੈਮੀ-ਅਧਿਕਾਰੀ,ಅರ್ಧಾಧಿಕಾರದ
ਲੋਕਤੰਤਰ,ಪ್ರಜಾಪ್ರಭುತ್ವ
ਪ੍ਰਦਰਸ਼ਨ,ಪ್ರದರ್ಶನ
ਨਿਰਾਸ਼ਾ,ನಿಡೂ
ਕਬਰਸਤਾਨ,ತುತ್ತಾಗಿಸು
ਇਨਕਾਰ,ನಿರಾಕರಣೆ
ਸੰਜੋਗ,ಪಂಗಡ
Do ਨੂਵੋ,ದಾವೆ
ਇਨਕਾਰ,ನಿರಾಕರಿಸು
ਰਵਾਨਾ,ಹೊರಟು ಹೋಗು
ਵਿਭਾਗ,ವಿಭಾಗ
ਵਿਭਾਗੀ ਵਿਭਾਗ,ಇಲಾಖೆಯ
ਵਿਭਾਗੀ ਕਾਰਵਾਈ,ಇಲಾಖಾ ಕ್ರಿಯೆ
ਵਿਭਾਗੀ ਜਾਂਚ,ಇಲಾಖಾ ವಿಚಾರಣೆ
ਵਿਭਾਗੀ ਜਾਂਚ,ಇಲಾಖಾ ತನಿಖೆ
ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ,ಇಲಾಖೆಯ ಅಕ್ರಮ
ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ,ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ
ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ,ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ
ਵਿਭਾਗੀ ਅਧਿਕਾਰ,ಇಲಾಖೆಯ ಅನುಮತಿ
ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
ਰਵਾਨਗੀ,ನಿರ್ಗಮನ
ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ,ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ
ਨਿਰਭਰ,ಅವಲಂಬಿತ
ਨਿਰਭਰ ਬੱਚੇ,ಅವಲಂಬಿತ ಮಕ್ಕಳು
ਤੈਨੁਸ਼,ನಿಯೋಜಿಸು
ਡੀਪੋਨੈਂਟ,ದೊಡ್ಡ ವ್ಯಕ್ತಿ
ਦੇਸ਼ ਨਿਕਾਲੇ,ಗಡೀಪಾರು
ਅਪਗ੍ਰੇਡ,ಶೋಧಿಸು
ਜਮ੍ਹਾ,ಠೇವಣಿ
ਡਿਪੂ,ಡಿಪೊ
ਕਮੀ,ಸವಕಳಿ
ਉਦਾਸ ਕਲਾਸ,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ
ਵਾਂਝੇ,ನೀಚಿಸು
ਡੈਪੂਟੇਸ਼ਨ,ತತ್ತ್ವ
ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ,ಕಪಾಟಿ ಭತ್ಯೆ
ਡਿਪਟੀ,ಉಪ
ਡੀਰ ਰਜਿਸਟਰ,ಪದದ
ਡਿ duty ਟੀ ਦੀ ਘਾਟ,ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ
ਦਰੇਰਾ,ಸೋಗು
ਡੈਗੋਗੇਸ਼ਨ,ಅವಹೇಳನ
ਅਪਮਾਨਜਨਕ,ಅಪಹರಣಕಾರಕ
ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ,ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ
ਵੰਸ਼ਜ,ವಾಣಿಜ್ಯ
ਵੇਰਵਾ,ವಿವರಣೆ
ਯੋਗ,ಅರ್ಹ
ਡਿਜ਼ਾਇਨ,ವಿನ್ಯಾಸ
ਮਨੋਨੀਤ,ಗೊತ್ತುಮಾಡು
ਅਹੁਦਾ,ಹುದ್ದೆ
ਭੇਜਣਾ,ರವಾನಿಸು
ਡਿਸਪੈਚ ਨੋਟ,ರವಾನೆ ಟಿಪ್ಪಣಿ
ਡੈਪਿਪਰ ਰਜਿਸਟਰ,ರವಾನೆ
ਮੰਜ਼ਿਲ,ತಲುಪುವ ದಾರಿ
ਵਿਖਾਵਾ,ನಿರ್ದಯವಾಗಿ
ਵੇਰਵਾ,ವಿವರ
ਵੇਰਵਾ,ವಿವರವಾದ
ਖੋਜਿਆ,ಪತ್ತೆ ಮಾಡು
ਨਜ਼ਰਬੰਦੀ,ಬಂಧನ
ਉਚਾਰੇ ਹੋਏ,ಬಂಧನ
ਦ੍ਰਿੜਤਾ,ನಿರ್ಣಯ
ਨਿਘਾਰ,ತಡೆಯುವಿಕೆ
ਨੁਕਸਾਨ,ಹಾನಿ
ਨੁਕਸਾਨਦੇਹ,ಹಾನಿಕಾರಕ
ਦੀ ਘਾਟ,ಅಪಮೌಲ್ಯೀಕರಣ
ਤਬਾਹੀ,ವಿನಯ
ਵਿਕਾਸ,ಅಭಿವೃದ್ಧಿ
ਭਟਕਣਾ,ತಿರುಗು
ਜੰਤਰ,ಸಾಧನ
ਸ਼ਰਧਾ,ಭಕ್ತಿ
ਨਿਦਾਨ,ರೋಗ ನಿರ್ಣಯಿಸು
ਚਿੱਤਰ,ರೇಖಾಚಿತ್ರ
ਡਾਇਰੀ,ಡೈರಿ
ਹੁਕਮ,ನಿರ್ದೇಶನ
ਮਰਦਾ ਨਹੀ,ಅಲ್ಲ
ਖੁਰਾਕ,ಆಹಾರ
ਹਜ਼ਮ,ಜಿಗಿಲು
ਮਨਘੜਤ,ಘನತೆಯ
