English,Bengali
difference of sets,সেটের পার্থক্য
differentiable,পার্থক্যযোগ্য
differentiable curve,পার্থক্যযোগ্য বক্ররেখা
differentiable function,পার্থক্যযোগ্য ফাংশন
differential,ডিফারেনশিয়াল
differential calculus,অন্তরীকরণ ক্যালকুলাস
differential coefficient,ডিফারেনশিয়াল সহগ
differential equation,আঙ্গক
differential form,ডিফারেনশিয়াল ফর্ম
differential formula,ডিফারেনশিয়াল সূত্র
differential function,ডিফারেনশিয়াল ফাংশন
differential geometry,ডিফারেনশিয়াল জ্যামিতি
differential of higher order,উচ্চ ক্রম ডিফারেনশিয়াল
differential quotient,ডিফারেনশিয়াল ভাগফল
differentiate,পার্থক্য করা
differentiation,পৃথকীকরণ
differentiation formula,পার্থক্য সূত্র
differentiation of vector,ভেক্টরের পার্থক্য
diffusion,বিস্তার
digit,অঙ্ক
digital computer,ডিজিটাল কম্পিউটার
digital data,ডিজিটাল তথ্য
dimension,মাত্রা
dimensionality,মাত্রিকতা
dimensionless,মাত্রাহীন
dimension of an equation,একটি সমীকরণের মাত্রা
diophantine equation,ডায়োফ্যান্টাইন সমীকরণ
dip angle,ডুব কোণ
dipolar coordinates,দ্বিপোলার স্থানাঙ্ক
dipole,ডাইপোল
dipyramid (bipyramid),ডিপিরামিড (বাইপিরামিড)
Dirac delta function,ডিরাক ডেল্টা ফাংশন
direct common tangent,সরাসরি সাধারণ স্পর্শক
directed angle,নির্দেশিত কোণ
directed line,নির্দেশিত লাইন
directional derivative,নির্দেশমূলক ডেরিভেটিভ
direction cosine,দিক কোসাইন
direction of maxima,ম্যাক্সিমা এর দিক
direction of projection,অভিক্ষেপের দিক
direction ratio,দিক অনুপাত
director circle,পরিচালক চক্র
director sphere,পরিচালক ক্ষেত্র
direct product,সরাসরি পণ্য
direct proof,সরাসরি প্রমাণ
direct proportion,সরাসরি সমানুপাত
directrix,directrix
direct sum,সরাসরি যোগফল
disconncted sets,সংযোগ বিচ্ছিন্ন সেট
discontinuity,বিরতি
discontinuity of derivative,ডেরিভেটিভের বিচ্ছিন্নতা
discontinuity of the first kind,প্রথম ধরনের বিচ্ছিন্নতা
discontinuity of the second kind,দ্বিতীয় ধরনের বিচ্ছিন্নতা
discontinuous distribution,অবিচ্ছিন্ন বিতরণ
discontinuous function,অবিচ্ছিন্ন ফাংশন
discontinuous variate,অবিচ্ছিন্ন বৈচিত্র্য
discrete,বিযুক্ত
discrete distribution,বিচ্ছিন্ন বন্টন
discrete probability distribution,বিচ্ছিন্ন সম্ভাব্যতা বন্টন
discrete random variable,বিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
discrete sample space,বিচ্ছিন্ন নমুনা স্থান
discrete set,বিযুক্ত সেট
discrete space,পৃথক স্থান
discrete topology,বিচ্ছিন্ন টপোলজি
discrete variate,বিযুক্ত বৈচিত্র
discriminant,বৈষম্যমূলক
discriminatory analysis (=discriminant analysis),বৈষম্যমূলক বিশ্লেষণ (=বৈষম্যমূলক বিশ্লেষণ)
disjoint,বিচ্ছিন্ন করা
disjoint events,বিচ্ছিন্ন ঘটনা
disjoint sets,বিচ্ছিন্ন সেট
disjoint union,বিচ্ছিন্ন ইউনিয়ন
disjunction,বিচ্ছিন্নতা
dispersion,বিচ্ছুরণ
dispersion chart,বিচ্ছুরণ চার্ট
dispersion constant,বিচ্ছুরণ ধ্রুবক
dispersion diagram,বিচ্ছুরণ চিত্র
dispersion matrix (=covariance matrix),বিচ্ছুরণ ম্যাট্রিক্স (=কোভারিয়েন্স ম্যাট্রিক্স)
displacement,উত্পাটন
display,প্রদর্শন
display unit (=consol),প্রদর্শন ইউনিট (= কনসোল)
dissimilar,ভিন্ন
dissipative forces,অপব্যয়কারী শক্তি
distance function,দূরত্ব ফাংশন
distance modulus,দূরত্ব মডুলাস
distribution-free method,বিতরণ-মুক্ত পদ্ধতি
distributive law,বন্টনমূলক আইন
diverge,বিচ্যুত
divergence,বিচ্যুতি
divergence theorem,ভিন্নতা উপপাদ্য
divergent,divergent
divergent series,ভিন্ন সিরিজ
divided difference,বিভক্ত পার্থক্য
divisibility,বিভাজ্যতা
divisible,বিভাজ্য
division,বিভাগ
division algorithm,বিভাগ অ্যালগরিদম
division ring,বিভাগ রিং
dodecagon,ডোডেকাগন
dodecahedron,dodecahedron
domain,ডোমেইন
domain of a function,একটি ফাংশনের ডোমেইন
domain of definition,সংজ্ঞার ডোমেইন
domain of existence,অস্তিত্বের ডোমেইন
dominant strategy,প্রভাবশালী কৌশল
doppler effect,ডপলার এফেক্ট
dot product,বিন্দু পণ্য
dotted curve,বিন্দুযুক্ত বক্ররেখা
double differentiation,ডবল পার্থক্য
double exponential distribution,ডবল সূচকীয় বন্টন
double helix,ডবল হেলিক্স
double integral,ডবল অবিচ্ছেদ্য
double integration,ডবল ইন্টিগ্রেশন
double limit,দ্বিগুণ সীমা
double sampling plan,ডবল নমুনা পরিকল্পনা
double sequence,ডবল ক্রম
double series,ডবল সিরিজ
double suffix notation,ডবল প্রত্যয় স্বরলিপি
double summation,ডবল সমষ্টি
downward acceleration,নিম্নগামী ত্বরণ
downward displacement,নিম্নগামী স্থানচ্যুতি
downward motion,নিম্নগামী গতি
downward velocity,নিম্নগামী বেগ
drag,টানুন
drag force,ড্র্যাগ বল
dual,দ্বৈত
dual basis,দ্বৈত ভিত্তি
dual inner product,দ্বৈত অভ্যন্তরীণ পণ্য
dual linear programming problem,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
dual operation,দ্বৈত অপারেশন
dual problem,দ্বৈত সমস্যা
dual simplex algorithm,ডুয়াল সিমপ্লেক্স অ্যালগরিদম
dual simplex technique,ডুয়াল সিমপ্লেক্স কৌশল
dual space,দ্বৈত স্থান
dual variable,দ্বৈত পরিবর্তনশীল
dual vector space,দ্বৈত ভেক্টর স্থান
dummy index,ডামি সূচক
dummy subscript,ডামি সাবস্ক্রিপ্ট
dummy suffix,ডামি প্রত্যয়
dummy variable,ডামি পরিবর্তনশীল
duplicator process,সদৃশ প্রক্রিয়া
dynamical,গতিশীল
dynamical system,গতিশীল সিস্টেম
dynamic demand function,গতিশীল চাহিদা ফাংশন
dynamic model,গতিশীল মডেল
dynamic programming,গতিশীল প্রোগ্রামিং
dynamic programming approach,গতিশীল প্রোগ্রামিং পদ্ধতি
dynamic programming technique,গতিশীল প্রোগ্রামিং কৌশল
dynamics,গতিবিদ্যা
dynamics of a particle,একটি কণার গতিবিদ্যা
dynamics of rigid bodies,অনমনীয় শরীরের গতিশীলতা
earth,পৃথিবী
earthquake intensity,ভূমিকম্পের তীব্রতা
eccentricity,উদ্ভটতা
eclipse,গ্রহন
econometric forecast,অর্থনৈতিক পূর্বাভাস
econometrician,অর্থনীতিবিদ
econometrics,অর্থনীতি
economics,অর্থনীতি
edge,প্রান্ত
edge of a convex set,একটি উত্তল সেটের প্রান্ত
efficiency factor,দক্ষতা ফ্যাক্টর
eigen element,eigen উপাদান
eigen function,eigen ফাংশন
eigen value,eigen মান
eigen value equation,eigen মান সমীকরণ
eigen vector,eigen ভেক্টর
elastic,ইলাস্টিক
elastic constant,ইলাস্টিক ধ্রুবক
elastic equilibrium,ইলাস্টিক ভারসাম্য
elasticity,স্থিতিস্থাপকতা
elasticity surface,স্থিতিস্থাপকতা পৃষ্ঠ
electronic computer,ইলেকট্রনিক কম্পিউটার
element,উপাদান
elementary column operation,প্রাথমিক কলাম অপারেশন
elementary event,প্রাথমিক ঘটনা
elementary function,প্রাথমিক ফাংশন
elementary operation,প্রাথমিক অপারেশন
elementary outcome,প্রাথমিক ফলাফল
elementary probability law,প্রাথমিক সম্ভাব্যতা আইন
elementary row operation,প্রাথমিক সারি অপারেশন
eliminate,নিষ্কাশন করা
elemination procedure,নির্মূল পদ্ধতি
ellipse,উপবৃত্ত
ellipsoid,উপবৃত্তাকার
ellipsoidal,উপবৃত্তাকার
ellipsoidal surface,উপবৃত্তাকার পৃষ্ঠ
elliptical body,উপবৃত্তাকার শরীর
embedding,এমবেডিং
emission,নিঃসরণ
empirical data,গবেষণামূলক তথ্য
empirical formula,গবেষণামূলক সূত্র
empirical probability,অভিজ্ঞতামূলক সম্ভাবনা
empirical relation,অভিজ্ঞতামূলক সম্পর্ক
empty set,ফাঁকা সেট
enclosed,ঘিরা
encoding,এনকোডিং
endomorphism,এন্ডোমরফিজম
end point,শেষপ্রান্ত
end point of class interval,ক্লাস ব্যবধানের শেষ বিন্দু
energy,শক্তি
energy momentum component,শক্তি ভরবেগ উপাদান
entering variable,পরিবর্তনশীল প্রবেশ করান
enumerable set,গণনাযোগ্য সেট
enumeration,গণনা
equal,সমান
equality,সমতা
equally likely,সমান সম্ভাবনা
equal probability selection method (=epsem),সমান সম্ভাব্যতা নির্বাচন পদ্ধতি (=epsem)
equate,সমান করা
equation,সমীকরণ
equation of first degree,প্রথম ডিগ্রির সমীকরণ
equation of second degree,দ্বিতীয় ডিগ্রির সমীকরণ
equation of third degree,তৃতীয় ডিগ্রির সমীকরণ
equator,বিষুবরেখা
equicontinuous,সমপরিমাণ
equilateral,সমবাহু
equilibrium,ভারসাম্য
equilibrium of forces,বাহিনীর ভারসাম্য
equilibrium point,ভারসাম্য বিন্দু
equivalence,সমতা
equivalence class,সমতা শ্রেণী
equivalence relation,সমতা সম্পর্ক
equivalent,সমতুল্য
equivalent matrix,সমতুল্য ম্যাট্রিক্স
equivalent set,সমতুল্য সেট
ergodicity,ergodicity
error,ত্রুটি
error analysis,ত্রুটি বিশ্লেষণ
error code,ভুল সংকেত
error coefficient,ত্রুটি সহগ
error of mean square,গড় বর্গক্ষেত্রের ত্রুটি
error of the first kind,প্রথম ধরনের ত্রুটি
error of the second kind,দ্বিতীয় ধরনের ত্রুটি
escape probability,পালানোর সম্ভাবনা
escape velocity,মুক্তিবেগ
E. Schmidt's orthogonalization process,ই. শ্মিড্টের অর্থগোনালাইজেশন প্রক্রিয়া
escribed circle,লিখিত বৃত্ত
essential,অপরিহার্য
essentially unique,মূলত অনন্য
estimate,অনুমান
estimation method,অনুমান পদ্ধতি
Euclidean coordinate,ইউক্লিডীয় স্থানাঙ্ক
Euclidean domain,ইউক্লিডীয় ডোমেইন
Euclidean geometry,ইউক্লিডীয় জ্যামিতি
Euclidean n-space,ইউক্লিডীয় এন-স্পেস
Euclidean plane,ইউক্লিডীয় সমতল
Euler's theorem,অয়লারের উপপাদ্য
evaluate,মূল্যায়ন
even,এমন কি
even curve,এমনকি বক্ররেখা
even function,এমনকি ফাংশন
even multiple,এমনকি একাধিক
even number,জোড় সংখ্যা
even odd symmetry,জোড় বিজোড় প্রতিসাম্য
even permutation,এমনকি স্থানান্তর
event,ঘটনা
even term,এমনকি মেয়াদ
exact,সঠিক
exact chi-square test,সঠিক চি-স্কয়ার পরীক্ষা
exact differential,সঠিক পার্থক্য
exact equation,সঠিক সমীকরণ
example,উদাহরণ
exchange,বিনিময়
exhaustive event,সম্পূর্ণ ঘটনা
existence axiom,অস্তিত্ব স্বতঃসিদ্ধ
existence probability(= a priori probability),অস্তিত্ব সম্ভাবনা (= একটি অগ্রাধিকার সম্ভাবনা)
existence theorem,অস্তিত্বের উপপাদ্য
exogenous variable,বহিরাগত পরিবর্তনশীল
expansion,সম্প্রসারণ
expectation function,প্রত্যাশা ফাংশন
expected frequency,প্রত্যাশিত ফ্রিকোয়েন্সি
expected value,প্রত্যাশিত মান
experiment,পরীক্ষা
experimental error,পরীক্ষামূলক ত্রুটি
explanation,ব্যাখ্যা
explicit equation,সুস্পষ্ট সমীকরণ
explicit form,স্পষ্ট ফর্ম
explicit function,সুস্পষ্ট ফাংশন
explicit solution,সুস্পষ্ট সমাধান
exponent,সূচক
exponential curve,সূচকীয় বক্ররেখা
exponential density function,সূচকীয় ঘনত্ব ফাংশন
exponential distribution,সূচকীয় বিতরণ
exponential equation,সূচকীয় সমীকরণ
exponential function,ব্যাখ্যামূলক কাজ
exponential growth,সূচক বৃদ্ধির
exponential law,সূচকীয় আইন
exponential map,সূচকীয় মানচিত্র
exponential series,সূচকীয় সিরিজ
expression,অভিব্যক্তি
extended interval,বর্ধিত ব্যবধান
extended real line,বর্ধিত বাস্তব লাইন
extended real number system,বর্ধিত বাস্তব সংখ্যা সিস্টেম
extension of a mapping,একটি ম্যাপিংয়ের এক্সটেনশন
exterior angle,বাহ্যিক কোণ
exterior area,বাহ্যিক এলাকা
exterior point,বাহ্যিক বিন্দু
external,বহিরাগত
extrapolation of trend value,প্রবণতা মান এক্সট্রাপোলেশন
extrapolation technique,এক্সট্রাপোলেশন কৌশল
extremal value,চরম মান
extreme,চরম
extreme point,চরম বিন্দু
extreme point of convex set,উত্তল সেটের চরম বিন্দু
extremum of a function,একটি ফাংশন এর extremum
extremum property,চরম সম্পত্তি
face,মুখ
face value,পরিচিতি
factor,ফ্যাক্টর
factor analysis,ফ্যাক্টর বিশ্লেষণ
factored,ফ্যাক্টরড
factorial,ফ্যাক্টরিয়াল
factorial design,ফ্যাক্টরিয়াল ডিজাইন
factorization,ফ্যাক্টরাইজেশন
factorise,ফ্যাক্টরিজ
fair game,নিরপেক্ষ খেলা
FALSE,মিথ্যা
family,পরিবার
family of circles,বৃত্তের পরিবার
family curves,পারিবারিক বক্ররেখা
family of functions,ফাংশন পরিবার
family of lines,লাইনের পরিবার
facsimile,প্রতিকৃতি
F-distribution,F-বন্টন
feasible basic solution,সম্ভাব্য মৌলিক সমাধান
feasible solution,সম্ভাব্য সমাধান
feed back,ফিড ব্যাক
Fermat principle,ফার্মেট নীতি
Fermat's theorem,Fermat এর উপপাদ্য
Fermi-Dirac statistics,ফার্মি-ডিরাক পরিসংখ্যান
Fibonacci number,ফিবোনাচি সংখ্যা
Fibonacci series,ফিবোনাচি সিরিজ
field,ক্ষেত্র
final velocity,চূড়ান্ত বেগ
finite,সসীম
finite basis,সীমিত ভিত্তি
finite decimal,সসীম দশমিক
finite difference,সীমিত পার্থক্য
finite difference method,সীমিত পার্থক্য পদ্ধতি
finite dimensional,সসীম মাত্রিক
finite dimensional vector space,সসীম মাত্রিক ভেক্টর স্থান
finite game,সীমিত খেলা
finite geometry,সসীম জ্যামিতি
finite intersection,সসীম ছেদ
finite many,সীমিত অনেক
finite Markov chain,সীমাবদ্ধ মার্কভ চেইন
finiteness proof,সসীমতা প্রমাণ
finite number,সসীম সংখ্যা
finite population,সীমিত জনসংখ্যা
finite probability,সীমিত সম্ভাবনা
finite series,সসীম সিরিজ
finite set,সসীম সেট
finite velocity,সীমিত বেগ
finite volume,সীমিত আয়তন
fitting,মানানসই
fitting of curve,বক্ররেখা ফিটিং
fitting of straight line,সরলরেখার ফিটিং
fixed point theorem,স্থির বিন্দু উপপাদ্য
fixed sample,স্থির নমুনা
flight velocity,ফ্লাইটের বেগ
floating point arithmetic,ফ্লোটিং পয়েন্ট পাটিগণিত
floating point system,ভাসমান পয়েন্ট সিস্টেম
flow chart,ফ্লো চার্ট
flow velocity,গতির প্রবাহ
fluid dynamics,তরল গতিবিদ্যা
focal,ফোকাল
focal chord,ফোকাল জ্যা
focal distance,ফোকাল দূরত্ব
focal length,ফোকাস দৈর্ঘ্য
focus,ফোকাস
foot,পা
foot of perpendicular,লম্বের পাদদেশ
force of gravity,মাধ্যাকর্ষণ বল
forecasting,পূর্বাভাস
formula,সূত্র
formulate,প্রণয়ন
formulation,গঠন
forward difference,এগিয়ে পার্থক্য
forward interpolation,ফরোয়ার্ড ইন্টারপোলেশন
foundation of mathematics,গণিতের ভিত্তি
Fourier's analysis,ফুরিয়ারের বিশ্লেষণ
Fourier's series,ফুরিয়ার সিরিজ
Fourier's transform,ফুরিয়ারের রূপান্তর
fraction,ভগ্নাংশ
fractional coordinate,ভগ্নাংশ সমন্বয়
fractional number,ভগ্নাংশ সংখ্যা
fractional programming,ভগ্নাংশ প্রোগ্রামিং
free path,মুক্ত পথ
free vector,বিনামূল্যে ভেক্টর
frequency,ফ্রিকোয়েন্সি
frequency column,ফ্রিকোয়েন্সি কলাম
frequency curve,ফ্রিকোয়েন্সি বক্ররেখা
frequency distribution,কম্পাংক বন্টন
frequency histogram,ফ্রিকোয়েন্সি হিস্টোগ্রাম
frequency of occurrence,সংঘটনের ফ্রিকোয়েন্সি
frequency polygon,ফ্রিকোয়েন্সি বহুভুজ
frequency table,ফ্রিকোয়েন্সি টেবিল
frustum,frustum
frustum of a pyramid,একটি পিরামিড এর frustum
frustum of a sphere,একটি গোলকের frustum
full expansion,সম্পূর্ণ সম্প্রসারণ
function,ফাংশন
functional analysis,কার্যকরী বিশ্লেষণ
fundamental,মৌলিক
fundamental theorem,মৌলিক উপপাদ্য
fundamental theorem of algebra,বীজগণিতের মৌলিক উপপাদ্য
galaxy,ছায়াপথ
Galois field,গ্যালোইস ক্ষেত্র
Galois group,গ্যালোস গ্রুপ
gambler's ruin,জুয়াড়ির ধ্বংস
game and move,খেলা এবং সরানো
game of chance,সুযোগের খেলা
game of dice,পাশা খেলা
games theory,গেম তত্ত্ব
games with perfect recall,নিখুঁত প্রত্যাহার সঙ্গে গেম
game value,খেলার মান
gamma function,গামা ফাংশন
Gauss-Argand plane,গাউস-আর্গ্যান্ড প্লেন
Gaussian curve,গাউসিয়ান বক্ররেখা
Gaussian elimination,গাউসিয়ান নির্মূল
Gaussian plane,গাউসিয়ান প্লেন
Gauss-Jordan reduction,গাউস-জর্ডান হ্রাস
general case,সাধারণ ক্ষেত্রে
general convergence theorem,সাধারণ অভিসারী উপপাদ্য
general equation,সাধারণ সমীকরণ
general factor,সাধারণ ফ্যাক্টর
general form,সাধারণ ফর্ম
general formula,সাধারণ সূত্র
general game,সাধারণ খেলা
general inference,সাধারণ অনুমান
general integral,সাধারণ অবিচ্ছেদ্য
generalization,সাধারণীকরণ
generalised associative law,সাধারণীকৃত সহযোগী আইন
generalised continuum hypothesis,সাধারণীকৃত ধারাবাহিক অনুমান
generalised convex function,সাধারণীকৃত উত্তল ফাংশন
generalised coordinates,সাধারণীকৃত স্থানাঙ্ক
generalised eigen value problem,সাধারণীকৃত eigen মান সমস্যা
general convergence theorem,সাধারণ অভিসারী উপপাদ্য
general equation,সাধারণ সমীকরণ
general factor,সাধারণ ফ্যাক্টর
general form,সাধারণ ফর্ম
general formula,সাধারণ সূত্র
general game,সাধারণ খেলা
general inference,সাধারণ অনুমান
general integral,সাধারণ অবিচ্ছেদ্য
generalization,সাধারণীকরণ
generalised associative law,সাধারণীকৃত সহযোগী আইন
generalised continuum hypothesis,সাধারণীকৃত ধারাবাহিক অনুমান
generalised convex function,সাধারণীকৃত উত্তল ফাংশন
generalised coordinates,সাধারণীকৃত স্থানাঙ্ক
generalised eigen value problem,সাধারণীকৃত eigen মান সমস্যা
generic name,জেনেরিক নাম
genus of surface,পৃষ্ঠের বংশ
geodesic,জিওডেসিক
geometrical,জ্যামিতিক
geometrical construction,জ্যামিতিক নির্মাণ
geometrical mean,জ্যামিতিক গড়
geometrical multiplicity,জ্যামিতিক বহুগুণ
geometrical probability,জ্যামিতিক সম্ভাবনা
geometrical progression,জ্যামিতিক অগ্রগতি
geometrical series,জ্যামিতিক সিরিজ
geometrical shape,জ্যামিতিক আকৃতি
geometrico arithmetic series,জ্যামিতিক পাটিগণিত সিরিজ
geometry,জ্যামিতি
global maximum,বিশ্বব্যাপী সর্বোচ্চ
global property,বৈশ্বিক সম্পত্তি
global minimum,বিশ্বব্যাপী সর্বনিম্ন
global optimum,বিশ্বব্যাপী সর্বোত্তম
global property,বৈশ্বিক সম্পত্তি
global saddle point,গ্লোবাল স্যাডল পয়েন্ট
goodness of fit,ফিট ভালো
grade correlation,গ্রেড পারস্পরিক সম্পর্ক
graded data,গ্রেডেড ডেটা
gradient,গ্রেডিয়েন্ট
gradient density,গ্রেডিয়েন্ট ঘনত্ব
gradient of line,লাইনের গ্রেডিয়েন্ট
gradient of velocity,বেগের গ্রেডিয়েন্ট
gradient vector,গ্রেডিয়েন্ট ভেক্টর
gradient velocity,গ্রেডিয়েন্ট বেগ
grading,গ্রেডিং
grading analysis,গ্রেডিং বিশ্লেষণ
gram,গ্রাম
Gram determinant,গ্রাম নির্ধারক
Gram - Schmidt orthogonalization process,গ্রাম - শ্মিট অর্থোগোনালাইজেশন প্রক্রিয়া
grand mean,গ্র্যান্ড মানে
grand total,সর্বমোট
graph,চিত্রলেখ
graphic,গ্রাফিক
graphical,গ্রাফিক্যাল
graphical computation,গ্রাফিকাল গণনা
graphical construction,গ্রাফিকাল নির্মাণ
graphical integration,গ্রাফিকাল ইন্টিগ্রেশন
graphical interpolation,গ্রাফিকাল ইন্টারপোলেশন
graphical method,গ্রাফিকাল পদ্ধতি
graphical representation,গ্রাফিকাল উপস্থাপনা
graphic expression,গ্রাফিক অভিব্যক্তি
graph paper,গ্রাফ পেপার
gravitation,মহাকর্ষ
gravitational accelaration,মহাকর্ষীয় ত্বরণ
gravitational attraction,মহাকর্ষীয় আকর্ষণ
gravitational constant,মহাকর্ষীয় ধ্রুবক
gravitational curvature,মহাকর্ষীয় বক্রতা
gravitational force,মহাকর্ষীয় বল
gravitational pull,মহাকর্ষীয় টান
gravity,মাধ্যাকর্ষণ
great bear,মহান ভালুক
great circle,মহান বৃত্ত
great - circle plane,মহান - বৃত্ত সমতল
great circle route,মহান বৃত্ত রুট
greatest common measure,সর্বশ্রেষ্ঠ সাধারণ পরিমাপ
greatest element,সর্বশ্রেষ্ঠ উপাদান
greatest lower bound,সর্বশ্রেষ্ঠ নিম্ন সীমা
great number,মহান সংখ্যা
great triangle,মহান ত্রিভুজ
Gregorian calendar,গ্রেগরিয়ান ক্যালেন্ডার
Gregorian correction,গ্রেগরিয়ান সংশোধন
Gregory formula,গ্রেগরি সূত্র
Gregory - Newton formula,গ্রেগরি - নিউটন সূত্র
Gregory series,গ্রেগরি সিরিজ
gross,স্থূল
gross correlation,স্থূল পারস্পরিক সম্পর্ক
gross error,স্থূল ত্রুটি
gross income,স্থূল আয়
group,দল
group automorphism,গ্রুপ অটোমরফিজম
group axiom,গ্রুপ স্বতঃসিদ্ধ
group control,গ্রুপ নিয়ন্ত্রণ
grouped series,দলবদ্ধ সিরিজ
group of symmetries,প্রতিসাম্যের গ্রুপ
group of transformation,রূপান্তর গ্রুপ
groupoid,গ্রুপয়েড
group theoretical assumption,গ্রুপ তাত্ত্বিক অনুমান
group theory,গ্রুপ তত্ত্ব
growth,বৃদ্ধি
growth formula,বৃদ্ধির সূত্র
growth rate,বৃদ্ধির হার
g-statistic,g- পরিসংখ্যান
guessed average,অনুমান করা গড়
half adder,অর্ধেক যোগকারী
half open interval,অর্ধেক খোলা ব্যবধান
half space,অর্ধেক স্থান
Hamilton Cayley Theorem,হ্যামিল্টন কেলি উপপাদ্য
Hamiltonian operator,হ্যামিলটোনিয়ান অপারেটর
Hamilton's quaternion algebra,হ্যামিল্টনের কোয়াটারনিয়ন বীজগণিত
harmonic,সুরেলা
harmonic envelope,সুরেলা খাম
harmonic mean,সুরেলা গড়
harmonic progression,সুরেলা অগ্রগতি
harmonics,হারমোনিক্স
harmonic series,সুরেলা সিরিজ
height,উচ্চতা
hemisphere,গোলার্ধ
hemispherical,অর্ধগোলাকার
hemispherical projection,গোলার্ধীয় অভিক্ষেপ
heptagon,হেপ্টাগন
Hermitian conjugate operator,হারমিটিয়ান কনজুগেট অপারেটর
Hermitian form,হারমিটিয়ান ফর্ম
Hermitian matrix,হারমিটিয়ান ম্যাট্রিক্স
Hermitian operator,হারমিটিয়ান অপারেটর
Hermitian product,হারমিটিয়ান পণ্য
Hermitian semigroup,হার্মিটিয়ান সেমিগ্রুপ
Hermitian space,হারমিটিয়ান স্পেস
Hermitian transformation,হারমিটিয়ান রূপান্তর
Hess diagram,হেস ডায়াগ্রাম
Hessian matrix,হেসিয়ান ম্যাট্রিক্স
Hessian of function,ফাংশনের হেসিয়ান
heterogeneity test,ভিন্নতা পরীক্ষা
heterogeneous,ভিন্নধর্মী
heterogeneous data,ভিন্ন ভিন্ন তথ্য
heterogeneous population,ভিন্নধর্মী জনসংখ্যা
heuristic,হিউরিস্টিক
heuristically,হিউরিস্টিকভাবে
hexagon,ষড়ভুজ
hexahedron,হেক্সহেড্রন
hierarchial subdivision,অনুক্রমিক উপবিভাগ
hierarchy,অনুক্রম
high birth rate,উচ্চ জন্ম হার
high death rate,উচ্চ মৃত্যুর হার
higher - age – group,উচ্চ-বয়স-গোষ্ঠী
higher order,উচ্চতর ক্রম
highest order,সর্বোচ্চ আদেশ
Hilbert cube,হিলবার্ট কিউব
Hilbert space,হিলবার্ট স্পেস
H–invariant,H – অপরিবর্তনীয়
historigram,হিস্টোরিগ্রাম
hollow cone,ফাঁপা শঙ্কু
homeomorphism,হোমোমরফিজম
homogeneity,একজাতীয়তা
homogeneous,সমজাতীয়
homogeneous data,সমজাতীয় তথ্য
homogeneous difference equation,সমজাতীয় পার্থক্য সমীকরণ
homomorphism,হোমোমর্ফিজম
horizontal,অনুভূমিক
horizontal plane,অনুভূমিক সমতল
hour,ঘন্টা
hydrodynamic,হাইড্রোডাইনামিক
hydrodynamics,হাইড্রোডাইনামিকস
hydromechanics,হাইড্রোমেকানিক্স
hydrostatic,হাইড্রোস্ট্যাটিক
hydrostatic balance,হাইড্রোস্ট্যাটিক ভারসাম্য
hydrostatics,হাইড্রোস্ট্যাটিক্স
hyperbola,অধিবৃত্ত
hyperboloid,হাইপারবোলয়েড
hyperboloid of one sheet,একটি শীটের হাইপারবোলয়েড
hyperboloid of revolution,বিপ্লবের হাইপারবোলয়েড
hyperboloid of two sheets,দুটি শীটের হাইপারবোলয়েড
hypergeometric distribution,হাইপারজিওমেট্রিক ডিস্ট্রিবিউশন
hypergeometric series,হাইপারজিওমেট্রিক সিরিজ
hyperplane,হাইপারপ্লেন
hypersphere,হাইপারস্ফিয়ার
hyper surface,হাইপার পৃষ্ঠ
hypotenuse,কর্ণ
hypothesis,অনুমান
ideal basis,আদর্শ ভিত্তি
ideal fluid,আদর্শ তরল
ideal gas,আদর্শ গ্যাস
identical eigen value,অভিন্ন eigen মান
identically equal,অভিন্নভাবে সমান
Identity,পরিচয়
identity element,পরিচয় উপাদান
identity function,পরিচয় ফাংশন
"identity
 homomorphism",আইডেন্টিটি হোমোমর্ফিজম
identity map,পরিচয় মানচিত্র
identity mapping,পরিচয় ম্যাপিং
identity matrix,পরিচয় ম্যাট্রিক্স
identity of a group,একটি দলের পরিচয়
identity of a ring,একটি আংটির পরিচয়
identity operator,পরিচয় অপারেটর
identity period,পরিচয় সময়কাল
identity permutation,পরিচয় পরিবর্তন
identity relation,পরিচয় সম্পর্ক
identity transformation,পরিচয় রূপান্তর
if and only if,যদি এবং কেবল যদি
if - then' computer,যদি - তাহলে&#39; কম্পিউটার
ill condition,অসুস্থ অবস্থা
ill-conditioned equation,অস্বাস্থ্যকর সমীকরণ
ill-conditioned matrix,অস্বাস্থ্যকর ম্যাট্রিক্স
ill-conditioned polynomial,অসুস্থ বহুপদ
ill-conditioned system,শর্তহীন ব্যবস্থা
illogical,অযৌক্তিক
illustrate,চিত্রিত করা
illustration,চিত্রণ
image of a set,একটি সেটের ছবি
image of a subset,একটি উপসেটের ছবি
image of point,বিন্দুর চিত্র
image set,ইমেজ সেট
Imaginary,কাল্পনিক
imaginary angle,কাল্পনিক কোণ
imaginary circle,কাল্পনিক বৃত্ত
imaginary circular points,কাল্পনিক বৃত্তাকার পয়েন্ট
imaginary coefficient,কাল্পনিক সহগ
imaginary coordinate,কাল্পনিক সমন্বয়
imaginary homothetic,কাল্পনিক হোমোথেটিক
imaginary intersection,কাল্পনিক ছেদ
imaginary line,কাল্পনিক লাইন
imaginary number,কাল্পনিক সংখ্যা
imaginary point,কাল্পনিক বিন্দু
imaginary root,কাল্পনিক মূল
