Odiya,Marathi
ପୁନ rein ନିବେଶ ଓସିଲେଟର |,पुनर्गुंतवणूक ऑसिलेटर
ପୁନ rein ନିବେଶ ଦ race ଡ଼ |,पुनर्गुंतवणूक शर्यत
ପୁନ in ନିବେଶ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,पुनर्गुंतवणूक विस्थापन नोंदणी
ପୁନ vest ବିନିଯୋଗ ନୀତି ଚିତ୍ର |,पुनर्गुंतवणूक तत्त्व आकृती
ପୁନ tr ଉତ୍ପାଦନ ଭୋଲଟେଜ୍ ଚିତ୍ର |,पुन्हा परिचय व्होल्टेज आकृती
ଫର୍ମୀ ସ୍ତର |,फर्मी पातळी
ଫେରିକ୍ ଇନଡକ୍ଟର |,फेरीक प्रेरक
ଫେରାଇଟ୍ |,फेराइट
ଫେରାଇଟ୍ ଆଣ୍ଟେନା |,फेराइट अँटेना
ଫେରିଟ୍ ତୃଣ |,फेराइट तण
ଫେରାଇଟ୍ ସ୍ପିନର୍ |,फेराइट स्पिनर
ଫେରାଇଟ୍ ବିଛିନ୍ନକାରୀ |,फेराइट विभाजक
ଫେରାଇଟ୍ ଲାଇନ୍ ଏକ୍ସଟେନ୍ସନ୍ |,फेराइट लाइन विस्तार
ଫେରାଇଟ୍-କୋର୍ ଟ୍ରାନ୍ସଫର୍ମର |,फेराइट-कोर ट्रान्सफॉर्मर
ଫେରୋ କ୍ରୋମ୍ ଟେପ୍ |,फेरो क्रोम टेप
ferromagnetism,फेरोमॅग्नेटिझम
ଭାଗ୍ୟ,नशीब
ଫିଲ୍ଡ ଇଫେକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର (FET),फील्ड इफेक्ट ट्रान्झिस्टर (FET)
ଫ୍ୟାଟ୍ ବୁଷ୍ଟର୍ |,फॅट बूस्टर
ଫ୍ରେଟ୍ ସଂପନ୍ନ ସମୃଦ୍ଧତା |,fret पूरक सममिती
ଫ୍ୟାଟ୍ ହ୍ରାସ ମୋଡ୍ |,चरबी कमी करण्याचा मोड
"ଭାଗ୍ୟ ଦ୍ୱ ual ତ ଦ୍ୱାର, ଦ୍ୱ ual ତ ଦ୍ୱାର |","fate duality gate, duality gate"
ଚର୍ବି ବୃଦ୍ଧି ଧାରା |,फॅट ग्रोथ मोड
ଫ୍ରେଟ୍ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |,fret वारंवारता प्रतिसाद
ଫ୍ୟାଟ୍ ଗ୍ରାଫିକ୍ ବିଶ୍ଳେଷଣ |,फॅट ग्राफिक विश्लेषण
ଭାଗ୍ୟ ନିବେଶ ନିରାପତ୍ତା |,भाग्य गुंतवणूक सुरक्षा
ଚର୍ବି ଓଲଟା |,चरबी उलट
ଭାଗ୍ୟ ଚୁକ୍ତି,भाग्य करार
ଚର୍ବି ମସଫେଟ |,चरबी mosfet
ଫ୍ୟାଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |,चरबी चालकता
ଶୋଇବା ସମୟ |,झोपेची वेळ
ଫାଇଲ୍ ଆମଦାନି |,फाइल आयात
ଫାଇବର,फायबर
ଫାଇବର ସଂଯୋଜକ |,फायबर कनेक्टर
ଫାଇବର ବଣ୍ଟିତ ଡାଟା ଇଣ୍ଟରଫେସ୍ |,फायबर वितरित डेटा इंटरफेस
ଫାଇବର ଗ୍ଲାସ |,फायबर ग्लास
ଫାଇବର ଅପ୍ଟିକ୍ ଲିଙ୍କ୍ |,फायबर ऑप्टिक लिंक
ଫାଇବର ଅପ୍ଟିକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |,फायबर ऑप्टिक्स ट्रान्समिशन विंडो
ଫାଇବର ଲାଇଟ୍ ଡିଟେକ୍ଟର୍ |,फायबर लाइट डिटेक्टर
ଫାଇବର ବନ୍ଧନ |,फायबर बाँडिंग
ଫାଇବୋନାକ୍ସି ସଂଖ୍ୟା |,फिबोनाची संख्या
ଭର୍ଚୁଆଲ୍ ଶବ୍ଦ ଜେନେରେଟର |,आभासी आवाज जनरेटर
ପ୍ରାପ୍ତକର୍ତ୍ତାଙ୍କ ବିଶ୍ୱସ୍ତତା |,प्राप्तकर्त्याची निष्ठा
ଜାଲିଆତି,बनावट
କ୍ଷେତ୍ର ସହାୟତା,क्षेत्र सहाय्यित
କ୍ଷେତ୍ର ପ୍ରଭାବ ଉପକରଣ,फील्ड इफेक्ट डिव्हाइस
ଫିଲ୍ଡ ଇଫେକ୍ଟ ସୁଇଚ୍,फील्ड इफेक्ट स्विच
କ୍ଷେତ୍ର ପ୍ରଭାବଶାଳୀ ଟ୍ରାନଜିଷ୍ଟର |,फील्ड प्रभावी ट्रान्झिस्टर
କ୍ଷେତ୍ର ନିର୍ଗମନ |,फील्ड उत्सर्जन
ସୀସା ଶରୀର |,लीड बॉडी
କ୍ଷେତ୍ର ଆବୃତ୍ତି,फील्ड वारंवारता
କ୍ଷେତ୍ରର ତୀବ୍ରତା |,फील्ड तीव्रता
ଫିଲ୍ଡ ପ୍ରୋଗ୍ରାମ୍ ଲଜିକ୍ ଆରେ |,फील्ड प्रोग्राम लॉजिक अॅरे
କ୍ଷେତ୍ର ପରୀକ୍ଷା,क्षेत्र चाचणी
କ୍ଷେତ୍ର ପ୍ରତ୍ୟାହାର,फील्ड निरसन
FIFO ସ୍ମୃତି,FIFO मेमरी
ଦକ୍ଷତା ସୂଚକାଙ୍କ,कार्यक्षमता निर्देशांक
ଫାଇଲ୍ |,फाइल
ଫାଇଲ୍ ଫିଲର୍ |,फाइल फिलर
ଫାଇଲ୍ କମାଣ୍ଡ୍ |,फाइल कमांड
ଫାଇଲ୍ ସର୍ଭର |,फाइल सर्व्हर
ସ୍ତର କ୍ୟାପେସିଟର୍ |,थर कॅपेसिटर
ସ୍ତର ପ୍ରତିରୋଧକ |,थर रेझिस्टर
ଫିଲ୍ଟର୍,फिल्टर
ଫିଲ୍ଟର ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,फिल्टर वैशिष्ट्ये
ଫିଲ୍ଟର ସର୍କିଟ |,फिल्टर सर्किट
ସଂଗ୍ରହ,संकलन
ଫିଲ୍ଟର ଡିଜାଇନ୍,फिल्टर डिझाइन
ଯୋଗାଯୋଗ ତଥ୍ୟ,संप्रेषण डेटा
ଫିଲ୍ଟର ପଦ୍ଧତି |,फिल्टर पद्धत
ଫିଲ୍ଟର ପୁନ struction ନିର୍ମାଣ |,फिल्टर पुनर्रचना
ଅନ୍ତିମ ସମାବେଶ |,अंतिम एकत्रीकरण
ଫିଙ୍ଗର ପ୍ରିଣ୍ଟ |,फिंगर प्रिंट
ସୀମିତ ଇମ୍ପ୍ଲୁସିଭ୍ ରିପୋର୍ଟିଂ ଫିଲ୍ଟର୍ |,मर्यादित आवेगपूर्ण अहवाल फिल्टर
ସୀମିତ ପାରାମିଟର |,मर्यादित पॅरामीटर
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,मर्यादित राज्य मशीन
ଫାୟାରିଙ୍ଗ୍ କୋଣ |,फायरिंग कोन
ଫର୍ମୱେୟାର |,फर्मवेअर
ପ୍ରଥମ ଚିତ୍ର ଶବ୍ଦ |,प्रथम आकृती शब्द
ପ୍ରଥମ ଅର୍ଡର ପ୍ରଶ୍ |,प्रथम ऑर्डर प्राश
ଫିସର୍ ଲୁପ୍ ପରୀକ୍ଷା |,फिशर लूप चाचणी
ସ୍ଥିର,स्थिर
ସ୍ଥିର ଆଟେନୁଏଟର୍ |,स्थिर attenuator
ସ୍ଥିର ଆଭିମୁଖ୍ୟ,निश्चित अभिमुखता
ସ୍ଥିର କାଲକୁଲେଟର,निश्चित कॅल्क्युलेटर
ସ୍ଥିର କ୍ଷେତ୍ର |,निश्चित क्षेत्र
ଆସାଇନମେଣ୍ଟ ମେସିନ୍ |,असाइनमेंट मशीन
ସ୍ଥିର ସମୟ ନିୟନ୍ତ୍ରକ |,निश्चित वेळ नियंत्रक
ପତାକା,झेंडा
ଫ୍ଲେଞ୍ଜ୍,बाहेरील कडा
ଫ୍ଲାପ୍ ଆଟେନୁଏଟର୍ |,फडफड attenuator
ଜ୍ୱଳନ୍ତ,चमक
ଉଜ୍ଜ୍ୱଳତା ରୂପାନ୍ତରକାରୀ |,ब्राइटनेस कन्व्हर्टर
ଚମକ,चमक
ଫ୍ଲାଟ ଫ୍ଲୋର ସ୍କାନିଂ |,फ्लॅट फ्लोर स्कॅनिंग
ଫ୍ଲାଟ କୋଇଲ୍ |,सपाट कॉइल
ଫ୍ଲାଟ ଫାଇଲ୍ |,फ्लॅट फाइल
ଫ୍ଲାଟ ଫିଲ୍ଟର |,सपाट फिल्टर
ଫ୍ଲାଟ ପ୍ୟାକ୍ |,फ्लॅट पॅक
ଫ୍ଲାଟ ରିବନ୍ କେବୁଲ୍ |,सपाट रिबन केबल
ଫ୍ଲାଟ ଟପ୍ ନମୁନା |,फ्लॅट टॉप सॅम्पलिंग
F- ସ୍ତର |,F-स्तर
F- ସ୍ତର ଆୟନୋସାଇଫର୍ |,एफ-लेयर आयनोस्फीअर
ଫ୍ଲେମିଂ,फ्लेमिंग
ଫ୍ଲେମିଂ ଏବଂ କ୍ଲିଣ୍ଟନ୍ ଡାଇଭର୍ଜେନ୍ସ ପଦ୍ଧତି |,फ्लेमिंग आणि क्लिंटन विचलन पद्धत
ut ୁଲା,फडफड
ଶବ୍ଦ ଶବ୍ଦ,फडफड आवाज
ଫ୍ଲଟର୍ ଫୋଟୋମିଟର |,फ्लटर फोटोमीटर
ଫ୍ଲିପ୍ ଫ୍ଲପ୍,फ्लिप फ्लॉप
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଅସନ୍ତୁଳିତ ବିନିଯୋଗ |,फ्लिप फ्लॉप असिंक्रोनस गुंतवणूक
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |,फ्लिप फ्लॉप वैशिष्ट्ये
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ କଲ୍ ସିଗ୍ନାଲ୍ |,फ्लिप फ्लॉप कॉल सिग्नल
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଟାଇମଲାଇନ୍ |,फ्लिप फ्लॉप टाइमलाइन
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ କୋର୍-ଟ୍ରିଗର୍ |,फ्लिप फ्लॉप कोर-ट्रिगर
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ jK ଟ୍ରିଗର |,फ्लिप फ्लॉप jK ट्रिगर
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଲ୍ୟାଚ୍ |,फ्लिप फ्लॉप कुंडी
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ମାଷ୍ଟର-ଦାସ |,फ्लिप फ्लॉप मास्टर-स्लेव्ह
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ RS,फ्लिप फ्लॉप RS
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଷ୍ଟାର୍ଟଅପ୍ ପୁନ Rest ସେଟ୍ ସେଟ୍ ପୁନ et ସେଟ୍ (SR),फ्लिप फ्लॉप स्टार्टअप रीस्टार्ट सेट रीसेट (SR)
ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ସିଙ୍କ୍ରୋନସ୍ ନିବେଶ |,फ्लिप फ्लॉप सिंक्रोनस गुंतवणूक
ଫ୍ଲୋଟେସନ୍ ଚାର୍ଜ |,फ्लोटेशन चार्ज
ଭାସମାନ ଗଠନ |,फ्लोट निर्मिती
ଭାସମାନ ଗେଟ୍ |,फ्लोटिंग गेट
ବିଭାଜନ,डिव्हेस्टिचर
ସଂଯୋଗ ହୋଇନଥିବା ଭାର |,असंबद्ध भार
ସମ୍ପର୍କିତ ଉତ୍ସ |,असंबंधित स्रोत
ପୂର୍ଣ୍ଣ ଆଲୋକ,पूर्ण रोषणाई
ଫ୍ଲପି,फ्लॉपी
ଫ୍ଲପି ଡିସ୍କ |,फ्लॉपी डिस्क
ପ୍ରବାହ,प्रवाह
ଫ୍ଲୋ ଚାର୍ଟ,प्रवाह चार्ट
ଗ୍ରେଡିଏଣ୍ଟ୍ ଚିତ୍ର,ग्रेडियंट आकृती
ପ୍ରବାହ ଦିଗ,प्रवाह दिशा
ପ୍ରବାହ ରେଖା,प्रवाह ओळ
ଫ୍ଲୋମିଟର,फ्लोमीटर
FLT U2 ଫିଲ୍ଟର୍ |,FLT U2 फिल्टर
ବହୁଳ କ୍ଷୟ ତତ୍ତ୍। |,अनेकवचन क्षय प्रमेय
ତରଳ ଘର୍ଷଣ ଡମ୍ପିଂ |,द्रव घर्षण ओलसर
ତରଳ ଚଟାଣ |,द्रव मजला
ଫ୍ଲୋରୋସେନ୍ସ ଇଫେକ୍ଟ ଟ୍ୟୁବ୍ |,फ्लोरोसेन्स इफेक्ट ट्यूब
ଫ୍ଲୋରୋସେଣ୍ଟ୍ |,फ्लोरोसेंट
ut ୁଲା,फडफड
ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |,प्रवाह घनता
ଫ୍ଲକ୍ସ କବାଟ ମ୍ୟାଗ୍ନେଟୋମିଟର |,फ्लक्स दरवाजा मॅग्नेटोमीटर
ଫ୍ଲକ୍ସ ବାଇଣ୍ଡିଂ |,प्रवाह बंधनकारक
"ଫ୍ଲକ୍ସ ମିଟର, ଫ୍ଲକ୍ସ ମିଟର |","फ्लक्स मीटर, फ्लक्स मीटर"
ଫ୍ଲକ୍ସ ସୋଲଡର |,फ्लक्स सोल्डर
କାଉଣ୍ଟର ଆଘାତ,काउंटर इजा
ପ୍ରତିକ୍ରିୟା ଉଚ୍ଚ ଭୋଲଟେଜ୍ |,प्रतिक्रिया उच्च व्होल्टेज
ବିପରୀତ ଟ୍ରାନ୍ସଫର୍ମର |,काउंटरकरंट ट्रान्सफॉर्मर
ଜମା ପ୍ରଭାବ,संचय प्रभाव
ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ ଡିଜିଟାଲ ଡିଟେକ୍ଟର |,वारंवारता मॉड्यूलेशन डिजिटल डिटेक्टर
ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ ଶିଖର ଡିଟେକ୍ଟର |,फ्रिक्वेंसी मॉड्युलेशन पीक डिटेक्टर
ଏନଭଲଡ୍ ମଡ୍ୟୁଲେସନ୍ ଆର୍ଟ ଲୁପ୍ ଡିଟେକ୍ଟର୍ ଯୋଡିଛି |,लिफाफा मॉड्युलेशन आर्ट अॅडेड लूप डिटेक्टर
FM ଭଏସ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟେଲିଗ୍ରାଫ୍ |,एफएम आवाज वारंवारता तार
ଫୋକାଲ୍ |,फोकल
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,लक्ष केंद्रित
ଫୋକସ୍ କ୍ୟାମେରା |,फोकस कॅमेरा
ଫୋକସ୍ ଏରର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,फोकस एरर अॅम्प्लिफायर
ଫୋକସ୍ ଚିତ୍ର ଟ୍ୟୁବ୍ |,फोकस पिक्चर ट्यूब
ସର୍ଭୋକୁ ଧ୍ୟାନ ଦିଅନ୍ତୁ |,फोकस सर्वो
ଧ୍ୟାନ ଏବଂ ଅନୁସରଣ,फोकस आणि फॉलोअप
ଶରୀରକୁ ଧ୍ୟାନ ଦିଅ ଏବଂ ଅନୁସରଣ କର |,लक्ष केंद्रित करा आणि शरीराचा पाठपुरावा करा
ଫଏଲ୍ ପ୍ରକାର ଗେଜ୍ |,फॉइल-प्रकार गेज
ପ୍ରଥମ ଫାଟ,प्रथम क्रॅक
ଫୋଲ୍ ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ ସୀମା,फोल्ड बॅक व्होल्टेज लिमिटर
ଧଳା ରେଖା ମୂଲ୍ୟ |,व्हाईट लाइन मूल्य
ସାମ୍ପ୍ରତିକ ସୀମାକୁ ଫୋଲ୍ କରନ୍ତୁ |,वर्तमान लिमिटर परत फोल्ड करा
ଫୋଲଡ୍ ସ୍ଥାପତ୍ୟ |,दुमडलेला आर्किटेक्चर
ଫୋଲଡ୍ ଡିପୋଲ୍ |,दुमडलेला द्विध्रुव
ଫୋଲଡ୍ ଡିପୋଲ୍ |,दुमडलेला द्विध्रुव
ଫୋଲଡ୍ ଉପାଦାନ |,दुमडलेला घटक
ଟ୍ରେଲିଂ,पिछाडीवर
ଫଣ୍ଟ ପ୍ରଦର୍ଶନ,फॉन्ट डिस्प्ले
ଖାଦ୍ୟ ମୁଦ୍ରଣ |,फूड प्रिंट
ଟାବୁ ବ୍ୟାଣ୍ଡ |,निषिद्ध बँड
ନିଷେଧ ଶକ୍ତି ବ୍ୟବଧାନ |,निषिद्ध ऊर्जा अंतर
ବାର୍ଡ ଜୋନ୍ |,प्रतिबंधित क्षेत्र
ବଳ,सक्ती
ଗତିଶୀଳ ରୂପାନ୍ତରକାରୀ |,प्रवर्तक कनवर्टर
ବିଦେଶୀ ବସ୍ତୁ,परदेशी वस्तू
ଫର୍ମ ଫ୍ୟାକ୍ଟର୍ |,फॉर्म फॅक्टर
ପୃଷ୍ଠା ପୁରଣ,पृष्ठ भरा
ଆନୁଷ୍ଠାନିକ ତର୍କ,औपचारिक तर्क
ଫର୍ମାଟ୍ ନମ୍ବର |,स्वरूप क्रमांक
fortran,फोरट्रान
ଆକସ୍ମିକ ବିକୃତି |,अपघाती विकृती
ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ |,फॉरवर्ड पूर्वाग्रह
ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ |,फॉरवर्ड पूर्वाग्रह
ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ,फॉरवर्ड बायस संयुक्त
ଅଗ୍ରଗାମୀ ଅବରୋଧ ଅବସ୍ଥା |,फॉरवर्ड ब्लॉकिंग स्टेट
ଅଗ୍ରଗାମୀ ବ୍ରେକ୍ ଭୋଲଟେଜ୍ |,फॉरवर्ड ब्रेक व्होल्टेज
ଅଗ୍ରଗାମୀ ତ୍ରୁଟି ସଂଶୋଧନ |,अग्रेषित त्रुटी सुधारणे
ସାମ୍ନା ଲୁପ୍ ଲାଭ |,फ्रंट लूप लाभ
ଆଗ ରାସ୍ତା ଲାଭ,समोरचा रस्ता लाभ
ଅଗ୍ରଗାମୀ ପୋଲାରିଟି |,फॉरवर्ड ध्रुवीयता
ଅଗ୍ରଗାମୀ କଣ୍ଡକ୍ଟିଭିଟି |,पुढे चालकता
ଗମନାଗମନ ସମୟ,फॉरवर्ड ट्रान्झिट वेळ
ପାଳକ ସିଲି ବିବେକକର |,फास्टर सिली विवेककर
ଚତୁର୍ଭୁଜ ଏନକୋଡିଂ |,चौपट एन्कोडिंग
ଚତୁର୍ଭୁଜ,चतुष्पाद
ଚତୁର୍ଭୁଜ ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ |,क्वाड्रॅचर डिजिटल ट्रान्समिशन
ଚତୁର୍ଭୁଜ ନେଟୱାର୍କ |,चतुर्भुज नेटवर्क
ଚତୁର୍ଥାଂଶ ନେଟୱାର୍କ |,चतुर्थांश नेटवर्क
କ୍ୱାଡ୍ ଟ୍ୟୁବ୍ କ୍ୟାମେରା |,क्वाड ट्यूब कॅमेरा
ଫୁରିଅର୍ କୋଏଫିସିଏଣ୍ଟ୍ |,फोरियर गुणांक
ଫୁରିଅର୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |,फूरियर एकत्रीकरण
ଫୁରିଅର୍ ଓଲଟା |,फोरियर उलटा
ଚାରି ସିରିଜ୍ |,फोरियर मालिका
ସଂକ୍ରମଣ,संसर्ग
ଫୋରିଅର୍ ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସିରିଜ୍ |,फूरियर त्रिकोणमितीय मालिका
ଫୁରିଅର୍ ଥିଓରେମ୍ |,फोरियर प्रमेय
ଚତୁର୍ଭୁଜ ଉପକରଣ,चौपट उपकरण
ଚତୁର୍ଥାଂଶ ଡାୟୋଡ୍ |,चतुर्थांश डायोड
ମୋବାଇଲ୍ ପଏଣ୍ଟ ସଞ୍ଚାଳକ |,मोबाइल पॉइंट प्रोसेसर
ଭାସମାନ ବିନ୍ଦୁ ଏକକ |,फ्लोटिंग पॉइंट युनिट
ଫାଇଲ୍ ପ୍ରତିସ୍ଥାପନ,फाइल बदलणे
ଭଗ୍ନାଂଶ ତ୍ରୁଟି |,अंशात्मक त्रुटी
ଭିନ୍ନକ୍ଷମ ପ୍ରସାରଣ |,विभेदक प्रेषण
ଫ୍ରେମ୍,फ्रेम
ଫ୍ରେମ୍ ବଫର୍ ଚିପ୍ |,फ्रेम बफर चिप
ଫ୍ରେମ୍ କ୍ୟାପଚର୍ |,फ्रेम कॅप्चर
ଫ୍ରେମ୍ ପାସୱାର୍ଡ |,फ्रेम पासवर्ड
ଫ୍ରେମ୍ ଫର୍ମାଟ୍,फ्रेम स्वरूप
ଫ୍ରେମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,फ्रेम वारंवारता
ଫ୍ରେମ୍ ଜମି |,फ्रेम जमीन
ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନସ୍ ପଏଣ୍ଟ୍ |,फ्रेम सिंक्रोनस पॉइंट्स
ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,फ्रेम सिंक्रोनाइझेशन
ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନସ୍ ସିଗ୍ନାଲ୍ |,फ्रेम सिंक्रोनस सिग्नल
ଖୋଲା କୋଡ୍,फ्रँक कोड
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ |,मुक्त इलेक्ट्रॉन
ମାଗଣା ଜୋନ୍ |,मुक्त क्षेत्र
ମାଗଣା ଚଳପ୍ରଚଳ ଓସିଲେଟର |,फ्री मूव्हिंग ऑसिलेटर
ମାଗଣା ବ୍ୟବଧାନ ପ୍ରତିରୋଧ |,मुक्त अंतर प्रतिबाधा
ମାଗଣା ବ୍ୟବଧାନ,मोकळे अंतर
ମାଗଣା ଚଳପ୍ରଚଳ ମଲ୍ଟିଭାଇବ୍ରେଟର |,फ्री मूव्हिंग मल्टीव्हायब्रेटर
ଆବୃତ୍ତି,वारंवारता
ଆବୃତ୍ତି,वारंवारता
ଆବୃତ୍ତି,वारंवारता
ଆବୃତ୍ତି,वारंवारता
ଫ୍ରିକ୍ୱେନ୍ସି ସଂଲଗ୍ନ ଚ୍ୟାନେଲ |,वारंवारता संलग्न चॅनेल
ଫ୍ରିକ୍ୱେନ୍ସି ଆସାଇନମେଣ୍ଟ,वारंवारता असाइनमेंट
ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |,वारंवारता बँड
ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |,वारंवारता कनवर्टर
ବାରମ୍ବାର କ୍ଷତିପୂରଣ,वारंवारता भरपाई
ବାରମ୍ବାର କ୍ଷତିପୂରଣ,वारंवारता भरपाई
ଫ୍ରିକ୍ୱେନ୍ସି ନିୟନ୍ତ୍ରିତ ଓସିଲେଟର |,वारंवारता नियंत्रित ऑसिलेटर
ବାରମ୍ବାର ପରିବର୍ତ୍ତନ,वारंवारता रूपांतरण
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍,वारंवारता मॉड्यूलेशन
ଫ୍ରିକ୍ୱେନ୍ସି ଡିଟେକ୍ଟର |,वारंवारता शोधक
ବାରମ୍ବାର ବିଭ୍ରାଟ |,वारंवारता विचलन
ବାରମ୍ବାର ବିଭ୍ରାଟ |,वारंवारता विचलन
ବାରମ୍ବାର ଭିନ୍ନତା,वारंवारता भिन्नता
ବାରମ୍ବାର ଭେଦଭାବ,वारंवारता भेदक
ବାରମ୍ବାର ବିକୃତି,वारंवारता विकृती
ବାରମ୍ବାର ପରିବର୍ତ୍ତନ,वारंवारता भिन्नता
ଫ୍ରିକ୍ୱେନ୍ସି ବିଛିନ୍ନକାରୀ |,वारंवारता विभाजक
ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ଫ୍ରିକ୍ୱେନ୍ସି ଡିଭିଜନ୍ |,मल्टीप्लेक्सर वारंवारता विभाग
ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍,वारंवारता दुप्पट
ଫ୍ରିକ୍ୱେନ୍ସି ସୁଇଚ୍,वारंवारता स्विचिंग
ବାରମ୍ବାର ଉତ୍ପାଦନ,वारंवारता निर्मिती
ଫ୍ରିକ୍ୱେନ୍ସି ନିର୍ଭରଶୀଳ ଆଣ୍ଟେନା |,वारंवारता अवलंबून अँटेना
ଫ୍ରିକ୍ୱେନ୍ସି ଇଣ୍ଟରଫେସ୍,वारंवारता इंटरफेस
ବାରମ୍ବାର ବାଧା,वारंवारता हस्तक्षेप
ଫ୍ରିକ୍ୱେନ୍ସି ଓଲଟା |,वारंवारता व्यस्त
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍,वारंवारता मॉड्यूलेशन
ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ |,वारंवारता मॉड्यूलेशन निर्देशांक
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେଟର,वारंवारता मॉड्युलेटर
ଫ୍ରିକ୍ୱେନ୍ସି ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |,वारंवारता अरुंद बँड
ବାରମ୍ବାର ଶବ୍ଦ,वारंवारता आवाज
ଫ୍ରିକ୍ୱେନ୍ସି ପରିସର,वारंवारता श्रेणी
ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା ମଡ୍ୟୁଲେଟର |,वारंवारता प्रतिक्रिया मॉड्यूलेटर
ଫ୍ରିକ୍ୱେନ୍ସି ରେଫରେନ୍ସ,वारंवारता संदर्भ
ବାରମ୍ବାର ପ୍ରତିକ୍ରିୟା,वारंवारता प्रतिसाद
ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରେଡିଂ,वारंवारता प्रतवारी
ଫ୍ରିକ୍ୱେନ୍ସି ସାଉଣ୍ଡ ସର୍କିଟ |,वारंवारता ध्वनी सर्किट
ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍ |,वारंवारता स्पेक्ट्रम
ବାରମ୍ବାର ସ୍ଥିରତା |,वारंवारता स्थिरता
ଫ୍ରିକ୍ୱେନ୍ସି ମାନକ,वारंवारता मानक
ବାରମ୍ବାର ତ୍ରୁଟି,वारंवारता दोष
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |,वारंवारता संश्लेषण
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |,वारंवारता संश्लेषण
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥାଇଜଡ୍ ଟ୍ୟୁନିଂ |,वारंवारता संश्लेषण ट्यूनिंग
ଫ୍ରିକ୍ୱେନ୍ସି ଭୋଲଟେଜ୍ ପରିବର୍ତ୍ତନ |,वारंवारता व्होल्टेज बदल
ଭୋଲଟେଜ୍ କନଭର୍ଟରକୁ ଫ୍ରିକ୍ୱେନ୍ସି |,वारंवारता ते व्होल्टेज कनवर्टर
ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |,वारंवारता-व्होल्टेज कनवर्टर
